Orthogroup	Mus_musculus	Microcebus_murinus
OG0012824	sp|Q8K2D3|EDC3_MOUSE	tr|A0A8C5Y8K9|A0A8C5Y8K9_MICMU
OG0012825	tr|E9Q1Z2|E9Q1Z2_MOUSE	tr|A0A8C5YC90|A0A8C5YC90_MICMU
OG0012826	sp|Q3U129|B3GNL_MOUSE	tr|A0A8C5YDH2|A0A8C5YDH2_MICMU
OG0012827	sp|Q6A0D4|RFTN1_MOUSE	tr|A0A8C5YFI9|A0A8C5YFI9_MICMU
OG0012828	sp|Q99L48|NMD3_MOUSE	tr|A0A8C5YGF4|A0A8C5YGF4_MICMU
OG0012829	sp|P01590|IL2RA_MOUSE	tr|A0A8C6EGI5|A0A8C6EGI5_MICMU
OG0012830	sp|P03925|NU6M_MOUSE	tr|A0A0U2S4M7|A0A0U2S4M7_MICMU
OG0012831	sp|Q6PDL0|DC1L2_MOUSE	tr|A0A8B7ES24|A0A8B7ES24_MICMU
OG0012832	sp|Q80SY4|MIB1_MOUSE	tr|A0A8B7F1B7|A0A8B7F1B7_MICMU
OG0012833	sp|P25688|URIC_MOUSE	tr|A0A8B7F5M0|A0A8B7F5M0_MICMU
OG0012834	sp|Q8K595|MCLN2_MOUSE	tr|A0A8B7F5N9|A0A8B7F5N9_MICMU
OG0012835	sp|O70137|ALX3_MOUSE	tr|A0A8B7FFC7|A0A8B7FFC7_MICMU
OG0012836	sp|Q80UX8|ABHDD_MOUSE	tr|A0A8B7FGJ9|A0A8B7FGJ9_MICMU
OG0012837	sp|Q5SQF8|SP30L_MOUSE	tr|A0A8B7FQ46|A0A8B7FQ46_MICMU
OG0012838	sp|Q99L04|DHRS1_MOUSE	tr|A0A8B7FR76|A0A8B7FR76_MICMU
OG0012839	sp|Q8QZW7|GBRP_MOUSE	tr|A0A8B7FUF4|A0A8B7FUF4_MICMU
OG0012840	sp|Q8BWB1|SYP2L_MOUSE	tr|A0A8B7G130|A0A8B7G130_MICMU
OG0012841	sp|Q9JJG7|CABP8_MOUSE	tr|A0A8B7GB22|A0A8B7GB22_MICMU
OG0012842	sp|Q9BCZ4|SELS_MOUSE	tr|A0A8B7GCD3|A0A8B7GCD3_MICMU
OG0012843	sp|P63013|PRRX1_MOUSE	tr|A0A8B7GDZ9|A0A8B7GDZ9_MICMU
OG0012844	sp|O54743|FOXF2_MOUSE	tr|A0A8B7GLP8|A0A8B7GLP8_MICMU
OG0012845	sp|Q8K0E3|SC5AB_MOUSE	tr|A0A8B7HEZ0|A0A8B7HEZ0_MICMU
OG0012846	sp|Q8BUY5|TIDC1_MOUSE	tr|A0A8B7HG20|A0A8B7HG20_MICMU
OG0012847	sp|Q9Z2C6|UPK1B_MOUSE	tr|A0A8B7HIR1|A0A8B7HIR1_MICMU
OG0012848	sp|P40764|DLX2_MOUSE	tr|A0A8B7HK13|A0A8B7HK13_MICMU
OG0012849	sp|Q64732|FOXB1_MOUSE	tr|A0A8B7HP10|A0A8B7HP10_MICMU
OG0012850	sp|P56563|LMIP_MOUSE	tr|A0A8B7HUM7|A0A8B7HUM7_MICMU
OG0012851	sp|P62317|SMD2_MOUSE	tr|A0A8B7WUK0|A0A8B7WUK0_MICMU
OG0012852	tr|Q9D6D0|Q9D6D0_MOUSE	tr|A0A8B7X4N9|A0A8B7X4N9_MICMU
OG0012853	sp|P58307|OX1R_MOUSE	tr|A0A8B7XCX5|A0A8B7XCX5_MICMU
OG0012854	sp|B1ASB6|SPOC1_MOUSE	tr|A0A8C5UM91|A0A8C5UM91_MICMU
OG0012855	sp|O35227|ADAM7_MOUSE	tr|A0A8C5UNF9|A0A8C5UNF9_MICMU
OG0012856	sp|O35173|KCNS1_MOUSE	tr|A0A8C5UP31|A0A8C5UP31_MICMU
OG0012857	tr|Q8CET2|Q8CET2_MOUSE	tr|A0A8C5UPK7|A0A8C5UPK7_MICMU
OG0012858	sp|Q9DCD0|6PGD_MOUSE	tr|A0A8C5UQW3|A0A8C5UQW3_MICMU
OG0012859	sp|Q9D495|SYCE1_MOUSE	tr|A0A8C5UUF6|A0A8C5UUF6_MICMU
OG0012860	sp|Q3ZT31|SNX25_MOUSE	tr|A0A8C5UX37|A0A8C5UX37_MICMU
OG0012861	sp|P27005|S10A8_MOUSE	tr|A0A8C5UZA5|A0A8C5UZA5_MICMU
OG0012862	sp|E9PVA8|GCN1_MOUSE	tr|A0A8C5UZT9|A0A8C5UZT9_MICMU
OG0012863	sp|Q91ZW2|OFUT1_MOUSE	tr|A0A8C5V3I4|A0A8C5V3I4_MICMU
OG0012864	sp|B1AY10|NFX1_MOUSE	tr|A0A8C5V687|A0A8C5V687_MICMU
OG0012865	sp|Q8BXP5|PANKY_MOUSE	tr|A0A8C5V8Z6|A0A8C5V8Z6_MICMU
OG0012866	sp|Q76KJ5|RPA34_MOUSE	tr|A0A8C5VAC0|A0A8C5VAC0_MICMU
OG0012867	sp|Q3UW41|WFDC9_MOUSE	tr|A0A8C5VAX1|A0A8C5VAX1_MICMU
OG0012868	sp|Q8BMK4|CKAP4_MOUSE	tr|A0A8C5VB68|A0A8C5VB68_MICMU
OG0012869	sp|P58389|PTPA_MOUSE	tr|A0A8C5VE21|A0A8C5VE21_MICMU
OG0012870	sp|Q3TAA7|S11IP_MOUSE	tr|A0A8C5VI20|A0A8C5VI20_MICMU
OG0012871	sp|Q60668|HNRPD_MOUSE	tr|A0A8C5VT18|A0A8C5VT18_MICMU
OG0012872	sp|Q6VN19|RBP10_MOUSE	tr|A0A8C5VT91|A0A8C5VT91_MICMU
OG0012873	sp|P14873|MAP1B_MOUSE	tr|A0A8C5VVC3|A0A8C5VVC3_MICMU
OG0012874	sp|Q00420|GABP1_MOUSE	tr|A0A8C5W161|A0A8C5W161_MICMU
OG0012875	sp|Q62426|CYTB_MOUSE	tr|A0A8C5W2P3|A0A8C5W2P3_MICMU
OG0012876	sp|Q9QZK7|DOK3_MOUSE	tr|A0A8C5W4U5|A0A8C5W4U5_MICMU
OG0012877	sp|Q8R0V5|I23O2_MOUSE	tr|A0A8C5XB63|A0A8C5XB63_MICMU
OG0012878	sp|Q3US16|TEANC_MOUSE	tr|A0A8C5XBB1|A0A8C5XBB1_MICMU
OG0012879	sp|Q3TFD2|PCAT1_MOUSE	tr|A0A8C5XJD9|A0A8C5XJD9_MICMU
OG0012880	sp|Q9Z140|CPNE6_MOUSE	tr|A0A8C5XLE2|A0A8C5XLE2_MICMU
OG0012882	sp|Q9D0E3|LYSM1_MOUSE	tr|A0A8C5XMS8|A0A8C5XMS8_MICMU
OG0012883	sp|Q3UQU0|BRD9_MOUSE	tr|A0A8C5XT70|A0A8C5XT70_MICMU
OG0012884	sp|Q9R1Q6|T176B_MOUSE	tr|A0A8C5XVM0|A0A8C5XVM0_MICMU
OG0012885	sp|Q8BGK2|ARHL1_MOUSE	tr|A0A8C5XYD5|A0A8C5XYD5_MICMU
OG0012886	sp|Q8BXK4|SAMTR_MOUSE	tr|A0A8C5YAF7|A0A8C5YAF7_MICMU
OG0012887	sp|P08074|CBR2_MOUSE	tr|A0A8C5YCW4|A0A8C5YCW4_MICMU
OG0012888	sp|O35716|SOCS1_MOUSE	tr|A0A8C5YDI7|A0A8C5YDI7_MICMU
OG0012889	sp|P01831|THY1_MOUSE	tr|A0A8C5YDW9|A0A8C5YDW9_MICMU
OG0012890	sp|Q920C4|MS4A3_MOUSE	tr|A0A8C6EB61|A0A8C6EB61_MICMU
OG0012891	sp|Q7TNC9|I5P1_MOUSE	tr|A0A8C6EIV4|A0A8C6EIV4_MICMU
OG0012892	sp|Q810F0|PRIMA_MOUSE	tr|A0A8B7EHY6|A0A8B7EHY6_MICMU
OG0012893	sp|Q8C729|F126B_MOUSE	tr|A0A8B7EIL9|A0A8B7EIL9_MICMU
OG0012894	sp|Q99KB8|GLO2_MOUSE	tr|A0A8B7EUT8|A0A8B7EUT8_MICMU
OG0012895	sp|Q9R061|NUBP2_MOUSE	tr|A0A8B7EWU1|A0A8B7EWU1_MICMU
OG0012896	sp|Q8C5T8|CC113_MOUSE	tr|A0A8B7EXT9|A0A8B7EXT9_MICMU
OG0012897	sp|Q9ESS2|FGF22_MOUSE	tr|A0A8B7F0M8|A0A8B7F0M8_MICMU
OG0012898	sp|P33896|INAR1_MOUSE	tr|A0A8B7F4C8|A0A8B7F4C8_MICMU
OG0012899	sp|Q6NSW3|SPKAP_MOUSE	tr|A0A8B7FA07|A0A8B7FA07_MICMU
OG0012900	sp|Q9JK45|KCNQ5_MOUSE	tr|A0A8B7FLG1|A0A8B7FLG1_MICMU
OG0012901	sp|Q9CRZ8|TSPO2_MOUSE	tr|A0A8B7G2I2|A0A8B7G2I2_MICMU
OG0012902	sp|Q9WTY4|AQP5_MOUSE	tr|A0A8B7G561|A0A8B7G561_MICMU
OG0012903	sp|Q3UKZ7|A14EL_MOUSE	tr|A0A8B7G9U4|A0A8B7G9U4_MICMU
OG0012904	sp|Q7TQF2|FBX10_MOUSE	tr|A0A8B7GNT1|A0A8B7GNT1_MICMU
OG0012905	sp|Q9CPU9|COPT2_MOUSE	tr|A0A8B7GP08|A0A8B7GP08_MICMU
OG0012906	sp|O35566|CD151_MOUSE	tr|A0A8B7GPS7|A0A8B7GPS7_MICMU
OG0012907	sp|O35309|NMI_MOUSE	tr|A0A8B7HEJ6|A0A8B7HEJ6_MICMU
OG0012908	sp|Q8BH07|AR6P6_MOUSE	tr|A0A8B7HEK5|A0A8B7HEK5_MICMU
OG0012909	sp|O88854|GALR2_MOUSE	tr|A0A8B7HEK9|A0A8B7HEK9_MICMU
OG0012910	sp|Q8BFQ6|DIRC2_MOUSE	tr|A0A8B7HGD4|A0A8B7HGD4_MICMU
OG0012911	sp|Q8BUV6|LSM11_MOUSE	tr|A0A8B7HI81|A0A8B7HI81_MICMU
OG0012912	sp|Q75N62|GIMA8_MOUSE	tr|A0A8B7HWC5|A0A8B7HWC5_MICMU
OG0012913	sp|Q3UFM5|NOM1_MOUSE	tr|A0A8B7HWM4|A0A8B7HWM4_MICMU
OG0012914	sp|Q9Z0E1|M1AP_MOUSE	tr|A0A8B7I0G4|A0A8B7I0G4_MICMU
OG0012915	sp|P31482|PA2GA_MOUSE	tr|A0A8B7I0P8|A0A8B7I0P8_MICMU
OG0012916	tr|Q8BFX2|Q8BFX2_MOUSE	tr|A0A8B7I1G9|A0A8B7I1G9_MICMU
OG0012917	sp|P49182|HEP2_MOUSE	tr|A0A8B7X0V3|A0A8B7X0V3_MICMU
OG0012918	sp|Q61880|DMC1_MOUSE	tr|A0A8B7X869|A0A8B7X869_MICMU
OG0012919	sp|P37804|TAGL_MOUSE	tr|A0A8C5ULA4|A0A8C5ULA4_MICMU
OG0012920	sp|Q8VIH1|NOBOX_MOUSE	tr|A0A8C5UMX4|A0A8C5UMX4_MICMU
OG0012921	sp|Q80WJ1|GGN_MOUSE	tr|A0A8C5URF2|A0A8C5URF2_MICMU
OG0012922	tr|Q5U4H9|Q5U4H9_MOUSE	tr|A0A8C5USK7|A0A8C5USK7_MICMU
OG0012923	tr|B9EJP9|B9EJP9_MOUSE	tr|A0A8C5UUX9|A0A8C5UUX9_MICMU
OG0012924	sp|Q6PD21|SHB_MOUSE	tr|A0A8C5UV01|A0A8C5UV01_MICMU
OG0012925	sp|Q8C3S2|TNG6_MOUSE	tr|A0A8C5UXL4|A0A8C5UXL4_MICMU
OG0012926	sp|Q9D9T0|DYDC1_MOUSE	tr|A0A8C5UXV5|A0A8C5UXV5_MICMU
OG0012927	sp|O88676|MMP23_MOUSE	tr|A0A8C5UYK0|A0A8C5UYK0_MICMU
OG0012928	sp|Q8BP22|CBAR1_MOUSE	tr|A0A8C5UZH4|A0A8C5UZH4_MICMU
OG0012929	tr|D3Z5W0|D3Z5W0_MOUSE	tr|A0A8C5V237|A0A8C5V237_MICMU
OG0012930	sp|Q9QY81|PO210_MOUSE	tr|A0A8C5V2D1|A0A8C5V2D1_MICMU
OG0012931	tr|A2BFE8|A2BFE8_MOUSE	tr|A0A8C5V2P6|A0A8C5V2P6_MICMU
OG0012932	sp|Q8VED2|BL1S4_MOUSE	tr|A0A8C5V456|A0A8C5V456_MICMU
OG0012933	sp|Q9DBR0|AKAP8_MOUSE	tr|A0A8C5V4C5|A0A8C5V4C5_MICMU
OG0012934	sp|P26618|PGFRA_MOUSE	tr|A0A8C5V4F1|A0A8C5V4F1_MICMU
OG0012935	sp|P16125|LDHB_MOUSE	tr|A0A8C5V5X5|A0A8C5V5X5_MICMU
OG0012936	sp|Q8CF60|ZN263_MOUSE	tr|A0A8C5V8Q0|A0A8C5V8Q0_MICMU
OG0012937	sp|Q8CC27|CACB2_MOUSE	tr|A0A8C5V9V2|A0A8C5V9V2_MICMU
OG0012938	sp|Q80SY6|ADAL_MOUSE	tr|A0A8C5VC78|A0A8C5VC78_MICMU
OG0012939	sp|Q8K5A4|RSLAA_MOUSE	tr|A0A8C5VKX1|A0A8C5VKX1_MICMU
OG0012940	sp|Q9JIB0|MOG1_MOUSE	tr|A0A8C5VLP6|A0A8C5VLP6_MICMU
OG0012941	tr|Q6NXL5|Q6NXL5_MOUSE	tr|A0A8C5VNM9|A0A8C5VNM9_MICMU
OG0012942	sp|Q99KR6|RNF34_MOUSE	tr|A0A8C5VYV9|A0A8C5VYV9_MICMU
OG0012943	sp|Q3TC93|H1BP3_MOUSE	tr|A0A8C5W205|A0A8C5W205_MICMU
OG0012944	sp|P57724|PCBP4_MOUSE	tr|A0A8C5W5Y6|A0A8C5W5Y6_MICMU
OG0012945	sp|Q9D5V2|KLH10_MOUSE	tr|A0A8C5W601|A0A8C5W601_MICMU
OG0012946	sp|Q8C5S7|REC8_MOUSE	tr|A0A8C5XB37|A0A8C5XB37_MICMU
OG0012947	sp|Q3V0C5|UBP48_MOUSE	tr|A0A8C5XE52|A0A8C5XE52_MICMU
OG0012948	sp|Q9DBP5|KCY_MOUSE	tr|A0A8C5XHU3|A0A8C5XHU3_MICMU
OG0012949	sp|P84089|ERH_MOUSE	tr|A0A8C5XKD2|A0A8C5XKD2_MICMU
OG0012950	sp|Q9JM96|BORG4_MOUSE	tr|A0A8C5XML8|A0A8C5XML8_MICMU
OG0012951	sp|Q7TQ95|LNP_MOUSE	tr|A0A8C5XPM6|A0A8C5XPM6_MICMU
OG0012952	sp|O08917|FLOT1_MOUSE	tr|A0A8C5XS31|A0A8C5XS31_MICMU
OG0012953	sp|Q4KL18|TM171_MOUSE	tr|A0A8C5XTA6|A0A8C5XTA6_MICMU
OG0012954	sp|Q9ESK3|CAN10_MOUSE	tr|A0A8C5XXL6|A0A8C5XXL6_MICMU
OG0012955	sp|Q9WVJ0|KCNH3_MOUSE	tr|A0A8C5Y2Y8|A0A8C5Y2Y8_MICMU
OG0012956	sp|P97440|SLBP_MOUSE	tr|A0A8C5Y3C0|A0A8C5Y3C0_MICMU
OG0012957	sp|Q8BVE3|VATH_MOUSE	tr|A0A8C5Y3J0|A0A8C5Y3J0_MICMU
OG0012958	sp|P58660|CAR10_MOUSE	tr|A0A8C5Y5U1|A0A8C5Y5U1_MICMU
OG0012959	sp|Q6PR54|RIF1_MOUSE	tr|A0A8C5Y997|A0A8C5Y997_MICMU
OG0012960	sp|P04441|HG2A_MOUSE	tr|A0A8C5YFU8|A0A8C5YFU8_MICMU
OG0012961	sp|Q9CZM9|KCMB2_MOUSE	tr|A0A8C5YGD0|A0A8C5YGD0_MICMU
OG0012962	sp|Q8HW98|IGLO5_MOUSE	tr|A0A8C6EIB2|A0A8C6EIB2_MICMU
OG0012963	sp|Q60754|MARCO_MOUSE	tr|A0A8C6EK65|A0A8C6EK65_MICMU
OG0012964	sp|P16872|IL7RA_MOUSE	tr|A0A8B7EC14|A0A8B7EC14_MICMU
OG0012965	sp|E9Q1P8|I2BP2_MOUSE	tr|A0A8B7EGN6|A0A8B7EGN6_MICMU
OG0012966	sp|P05622|PGFRB_MOUSE	tr|A0A8B7ERZ6|A0A8B7ERZ6_MICMU
OG0012967	tr|Q9JIZ5|Q9JIZ5_MOUSE	tr|A0A8B7EXG4|A0A8B7EXG4_MICMU
OG0012968	sp|Q3U3N0|MIER2_MOUSE	tr|A0A8B7F0M5|A0A8B7F0M5_MICMU
OG0012969	sp|Q8BM54|MYLIP_MOUSE	tr|A0A8B7FKC8|A0A8B7FKC8_MICMU
OG0012970	sp|Q99MU3|DSRAD_MOUSE	tr|A0A8B7GKM2|A0A8B7GKM2_MICMU
OG0012971	sp|Q6P5H2|NEST_MOUSE	tr|A0A8B7GKV7|A0A8B7GKV7_MICMU
OG0012972	sp|Q91WD5|NDUS2_MOUSE	tr|A0A8B7GN79|A0A8B7GN79_MICMU
OG0012973	sp|Q6PD19|ARMD3_MOUSE	tr|A0A8B7GPF8|A0A8B7GPF8_MICMU
OG0012974	sp|Q9CXX9|CUED2_MOUSE	tr|A0A8B7GRS4|A0A8B7GRS4_MICMU
OG0012975	sp|Q6GQT6|SCAP_MOUSE	tr|A0A8B7GUW5|A0A8B7GUW5_MICMU
OG0012976	tr|Q8C8S0|Q8C8S0_MOUSE	tr|A0A8B7GV33|A0A8B7GV33_MICMU
OG0012977	sp|O88335|KCNJ1_MOUSE	tr|A0A8B7GW39|A0A8B7GW39_MICMU
OG0012978	sp|Q64692|SIA8D_MOUSE	tr|A0A8B7GZC7|A0A8B7GZC7_MICMU
OG0012979	sp|Q61120|SHC3_MOUSE	tr|A0A8B7GZS2|A0A8B7GZS2_MICMU
OG0012980	sp|Q60778|IKBB_MOUSE	tr|A0A8B7H1Z1|A0A8B7H1Z1_MICMU
OG0012981	sp|Q8C0R9|LRRD1_MOUSE	tr|A0A8B7HDQ1|A0A8B7HDQ1_MICMU
OG0012982	sp|Q9D486|CMIP_MOUSE	tr|A0A8B7HEZ8|A0A8B7HEZ8_MICMU
OG0012983	sp|Q8BZS9|DHX32_MOUSE	tr|A0A8B7HHV2|A0A8B7HHV2_MICMU
OG0012984	sp|Q5DTN8|JKIP3_MOUSE	tr|A0A8B7HI26|A0A8B7HI26_MICMU
OG0012985	sp|Q80TL7|MON2_MOUSE	tr|A0A8B7HK35|A0A8B7HK35_MICMU
OG0012986	sp|Q80XP9|WNK3_MOUSE	tr|A0A8B7HKW4|A0A8B7HKW4_MICMU
OG0012987	sp|Q9EQF6|DPYL5_MOUSE	tr|A0A8B7I243|A0A8B7I243_MICMU
OG0012988	sp|P32211|ACM4_MOUSE	tr|A0A8B7I5U9|A0A8B7I5U9_MICMU
OG0012989	sp|Q80WB0|FND11_MOUSE	tr|A0A8C5UKT2|A0A8C5UKT2_MICMU
OG0012990	sp|P23298|KPCL_MOUSE	tr|A0A8C5UL29|A0A8C5UL29_MICMU
OG0012991	sp|Q9CQ91|NDUA3_MOUSE	tr|A0A8C5UL97|A0A8C5UL97_MICMU
OG0012992	sp|P27889|HNF1B_MOUSE	tr|A0A8C5ULH8|A0A8C5ULH8_MICMU
OG0012993	sp|Q9JII7|ZFN2A_MOUSE	tr|A0A8C5UM40|A0A8C5UM40_MICMU
OG0012994	sp|P11378|STP2_MOUSE	tr|A0A8C5UPL3|A0A8C5UPL3_MICMU
OG0012995	tr|B2RVL1|B2RVL1_MOUSE	tr|A0A8C5UUI1|A0A8C5UUI1_MICMU
OG0012996	sp|P12658|CALB1_MOUSE	tr|A0A8C5UXC7|A0A8C5UXC7_MICMU
OG0012997	sp|E9Q309|CE350_MOUSE	tr|A0A8C5V519|A0A8C5V519_MICMU
OG0012998	sp|Q62383|SPT6H_MOUSE	tr|A0A8C5V5J9|A0A8C5V5J9_MICMU
OG0012999	sp|Q8R5L3|VPS39_MOUSE	tr|A0A8C5V6G2|A0A8C5V6G2_MICMU
OG0013000	sp|Q8BWD2|IP6K3_MOUSE	tr|A0A8C5V7J0|A0A8C5V7J0_MICMU
OG0013001	sp|Q3U319|BRE1B_MOUSE	tr|A0A8C5V942|A0A8C5V942_MICMU
OG0013002	sp|Q8VE19|MIO_MOUSE	tr|A0A8C5V9A1|A0A8C5V9A1_MICMU
OG0013003	sp|Q9WUP7|UCHL5_MOUSE	tr|A0A8C5VCE9|A0A8C5VCE9_MICMU
OG0013004	tr|A0A571BG01|A0A571BG01_MOUSE	tr|A0A8C5VEW1|A0A8C5VEW1_MICMU
OG0013005	sp|Q08639|TFDP1_MOUSE	tr|A0A8C5VFD0|A0A8C5VFD0_MICMU
OG0013006	sp|P51949|MAT1_MOUSE	tr|A0A8C5VGZ2|A0A8C5VGZ2_MICMU
OG0013007	sp|Q9JI08|BIN3_MOUSE	tr|A0A8C5VJ68|A0A8C5VJ68_MICMU
OG0013008	sp|Q9D9U4|TEX22_MOUSE	tr|A0A8C5VP93|A0A8C5VP93_MICMU
OG0013009	sp|P63089|PTN_MOUSE	tr|A0A8C5VYJ1|A0A8C5VYJ1_MICMU
OG0013010	sp|Q5VCS6|TDRD5_MOUSE	tr|A0A8C5W227|A0A8C5W227_MICMU
OG0013011	sp|Q91W86|VPS11_MOUSE	tr|A0A8C5W3J8|A0A8C5W3J8_MICMU
OG0013012	sp|O08852|PKD1_MOUSE	tr|A0A8C5WAB6|A0A8C5WAB6_MICMU
OG0013013	sp|Q3UYR4|ESPNL_MOUSE	tr|A0A8C5XLA0|A0A8C5XLA0_MICMU
OG0013014	sp|P58006|SESN1_MOUSE	tr|A0A8C5XLV9|A0A8C5XLV9_MICMU
OG0013015	sp|Q04890|SOX12_MOUSE	tr|A0A8C5XQN7|A0A8C5XQN7_MICMU
OG0013016	sp|Q9ER71|RHOJ_MOUSE	tr|A0A8C5XU17|A0A8C5XU17_MICMU
OG0013017	sp|Q3UYG8|MACD2_MOUSE	tr|A0A8C5XVQ8|A0A8C5XVQ8_MICMU
OG0013018	sp|O35228|IL27B_MOUSE	tr|A0A8C5XW17|A0A8C5XW17_MICMU
OG0013019	sp|Q9DBT5|AMPD2_MOUSE	tr|A0A8C5XWX5|A0A8C5XWX5_MICMU
OG0013020	sp|Q6IUP1|SOLH1_MOUSE	tr|A0A8C5Y2I3|A0A8C5Y2I3_MICMU
OG0013021	sp|P15535|B4GT1_MOUSE	tr|A0A8C5Y3V3|A0A8C5Y3V3_MICMU
OG0013022	sp|Q91VR8|BRK1_MOUSE	tr|A0A8C5Y6Z0|A0A8C5Y6Z0_MICMU
OG0013023	sp|P97401|SFRP3_MOUSE	tr|A0A8C5Y7H1|A0A8C5Y7H1_MICMU
OG0013024	sp|Q80Z38|SHAN2_MOUSE	tr|A0A8C5Y7L3|A0A8C5Y7L3_MICMU
OG0013025	sp|Q07417|ACADS_MOUSE	tr|A0A8C5YC67|A0A8C5YC67_MICMU
OG0013026	sp|A2A825|CPLN2_MOUSE	tr|A0A8C5YDF3|A0A8C5YDF3_MICMU
OG0013027	sp|Q8K1M4|GLIS1_MOUSE	tr|A0A8C5YFQ9|A0A8C5YFQ9_MICMU
OG0013028	sp|P86176|TIGIT_MOUSE	tr|A0A8C5YJT0|A0A8C5YJT0_MICMU
OG0013029	sp|Q8BLY1|SMOC1_MOUSE	tr|A0A8C6EH37|A0A8C6EH37_MICMU
OG0013030	sp|Q69ZS6|SV2C_MOUSE	tr|A0A8C6EH87|A0A8C6EH87_MICMU
OG0013031	sp|Q01730|RSU1_MOUSE	tr|A0A8C6EHV0|A0A8C6EHV0_MICMU
OG0013032	sp|Q03719|KCND1_MOUSE	tr|A0A8B7EGB0|A0A8B7EGB0_MICMU
OG0013033	sp|Q8BGD8|COA6_MOUSE	tr|A0A8B7EJ45|A0A8B7EJ45_MICMU
OG0013034	sp|Q8BT88|CP090_MOUSE	tr|A0A8B7EVA4|A0A8B7EVA4_MICMU
OG0013035	sp|Q9JM62|REEP6_MOUSE	tr|A0A8B7F0H4|A0A8B7F0H4_MICMU
OG0013036	sp|P60755|MDGA2_MOUSE	tr|A0A8B7F2B1|A0A8B7F2B1_MICMU
OG0013037	sp|P23927|CRYAB_MOUSE	tr|A0A8B7FAC4|A0A8B7FAC4_MICMU
OG0013038	sp|Q8VDS7|CE57L_MOUSE	tr|A0A8B7FJ27|A0A8B7FJ27_MICMU
OG0013039	sp|Q8C5P5|NT5D1_MOUSE	tr|A0A8B7FJ50|A0A8B7FJ50_MICMU
OG0013040	sp|Q99J10|CTU1_MOUSE	tr|A0A8B7FLY8|A0A8B7FLY8_MICMU
OG0013041	sp|Q8K3Q3|FOXN4_MOUSE	tr|A0A8B7FSV3|A0A8B7FSV3_MICMU
OG0013042	sp|Q8R0C0|RPC7L_MOUSE	tr|A0A8B7G5B1|A0A8B7G5B1_MICMU
OG0013043	sp|Q3USZ8|DIK2A_MOUSE	tr|A0A8B7G7K2|A0A8B7G7K2_MICMU
OG0013044	sp|Q9Z103|ADNP_MOUSE	tr|A0A8B7GGI7|A0A8B7GGI7_MICMU
OG0013045	sp|Q8BJQ2|UBP1_MOUSE	tr|A0A8B7GI63|A0A8B7GI63_MICMU
OG0013046	sp|P60521|GBRL2_MOUSE	tr|A0A8B7GWV6|A0A8B7GWV6_MICMU
OG0013047	sp|Q64028|PHC1_MOUSE	tr|A0A8B7H8T7|A0A8B7H8T7_MICMU
OG0013048	sp|Q9WV76|AP4B1_MOUSE	tr|A0A8B7HAX4|A0A8B7HAX4_MICMU
OG0013049	tr|Q9Z1A1|Q9Z1A1_MOUSE	tr|A0A8B7HDY9|A0A8B7HDY9_MICMU
OG0013050	sp|Q921X6|RPC6_MOUSE	tr|A0A8B7HES2|A0A8B7HES2_MICMU
OG0013051	sp|Q6NVF4|HELB_MOUSE	tr|A0A8B7HK77|A0A8B7HK77_MICMU
OG0013052	sp|P70279|SURF6_MOUSE	tr|A0A8B7HKG2|A0A8B7HKG2_MICMU
OG0013053	sp|Q9CWG8|NDUF7_MOUSE	tr|A0A8B7I036|A0A8B7I036_MICMU
OG0013054	sp|O88291|ZN326_MOUSE	tr|A0A8B7I951|A0A8B7I951_MICMU
OG0013055	sp|A9Z1V5|VW5B1_MOUSE	tr|A0A8B7WPJ5|A0A8B7WPJ5_MICMU
OG0013056	sp|Q923A2|SPDLY_MOUSE	tr|A0A8B7WV81|A0A8B7WV81_MICMU
OG0013057	sp|P19785|ESR1_MOUSE	tr|A0A8B7X5N6|A0A8B7X5N6_MICMU
OG0013058	sp|Q6PFX6|CAD24_MOUSE	tr|A0A8C5ULM0|A0A8C5ULM0_MICMU
OG0013059	sp|Q68FD9|K1549_MOUSE	tr|A0A8C5UMA5|A0A8C5UMA5_MICMU
OG0013060	sp|Q80Z71|TENN_MOUSE	tr|A0A8C5UQC5|A0A8C5UQC5_MICMU
OG0013061	sp|Q80TE7|LRRC7_MOUSE	tr|A0A8C5UQK1|A0A8C5UQK1_MICMU
OG0013062	sp|O88327|CTNL1_MOUSE	tr|A0A8C5UR00|A0A8C5UR00_MICMU
OG0013063	sp|Q61139|PCSK7_MOUSE	tr|A0A8C5UR12|A0A8C5UR12_MICMU
OG0013064	sp|Q91V64|ISOC1_MOUSE	tr|A0A8C5US72|A0A8C5US72_MICMU
OG0013065	sp|O70468|MYPC3_MOUSE	tr|A0A8C5UUE8|A0A8C5UUE8_MICMU
OG0013066	sp|Q80ZU9|G137A_MOUSE	tr|A0A8C5UVJ4|A0A8C5UVJ4_MICMU
OG0013067	sp|Q99MR6|SRRT_MOUSE	tr|A0A8C5UVU8|A0A8C5UVU8_MICMU
OG0013068	sp|P99027|RLA2_MOUSE	tr|A0A8C5V2K0|A0A8C5V2K0_MICMU
OG0013069	sp|Q30D77|COOA1_MOUSE	tr|A0A8C5V3C4|A0A8C5V3C4_MICMU
OG0013070	sp|Q8CDN9|LRRC9_MOUSE	tr|A0A8C5V3L5|A0A8C5V3L5_MICMU
OG0013071	sp|Q3ZRW6|CLUL1_MOUSE	tr|A0A8C5V596|A0A8C5V596_MICMU
