Orthogroup	Mus_musculus	Molossus_molossus
OG0012946	sp|Q9EP89|LACTB_MOUSE	tr|A0A7J8JVZ1|A0A7J8JVZ1_MOLMO
OG0012947	sp|B2RPV6|MMRN1_MOUSE	tr|A0A7J8JX03|A0A7J8JX03_MOLMO
OG0012948	sp|Q8CI51|PDLI5_MOUSE	tr|A0A7J8JYE2|A0A7J8JYE2_MOLMO
OG0012949	sp|Q148B6|SPERI_MOUSE	tr|A0A7J8BB88|A0A7J8BB88_MOLMO
OG0012950	sp|Q91YY4|ATPF2_MOUSE	tr|A0A7J8BJT0|A0A7J8BJT0_MOLMO
OG0012951	sp|Q80WM5|HPLN3_MOUSE	tr|A0A7J8BKG1|A0A7J8BKG1_MOLMO
OG0012952	sp|Q3U1D0|LINES_MOUSE	tr|A0A7J8BKJ7|A0A7J8BKJ7_MOLMO
OG0012953	sp|Q8CGN5|PLIN1_MOUSE	tr|A0A7J8BL22|A0A7J8BL22_MOLMO
OG0012954	sp|Q8CJ61|CKLF4_MOUSE	tr|A0A7J8C6J1|A0A7J8C6J1_MOLMO
OG0012955	sp|Q8BTU1|CFA20_MOUSE	tr|A0A7J8C6J4|A0A7J8C6J4_MOLMO
OG0012956	sp|Q3TAS6|EMC10_MOUSE	tr|A0A7J8C760|A0A7J8C760_MOLMO
OG0012957	sp|O35682|MYADM_MOUSE	tr|A0A7J8C9I8|A0A7J8C9I8_MOLMO
OG0012958	sp|P60840|ENSA_MOUSE	tr|A0A7J8CQP1|A0A7J8CQP1_MOLMO
OG0012959	sp|Q8R088|GLP3L_MOUSE	tr|A0A7J8CQU7|A0A7J8CQU7_MOLMO
OG0012960	sp|Q9CY18|SNX7_MOUSE	tr|A0A7J8CU81|A0A7J8CU81_MOLMO
OG0012961	sp|Q5SVQ0|KAT7_MOUSE	tr|A0A7J8CYI6|A0A7J8CYI6_MOLMO
OG0012962	sp|Q63870|CO7A1_MOUSE	tr|A0A7J8DAL2|A0A7J8DAL2_MOLMO
OG0012963	sp|Q499E4|DZI1L_MOUSE	tr|A0A7J8DAW5|A0A7J8DAW5_MOLMO
OG0012964	sp|Q9JIP3|I17RB_MOUSE	tr|A0A7J8DB77|A0A7J8DB77_MOLMO
OG0012965	sp|Q61658|HESX1_MOUSE	tr|A0A7J8DBT8|A0A7J8DBT8_MOLMO
OG0012966	sp|Q8BHA9|PXYP1_MOUSE	tr|A0A7J8DCS7|A0A7J8DCS7_MOLMO
OG0012967	sp|Q8C0Q4|NEK11_MOUSE	tr|A0A7J8DCS9|A0A7J8DCS9_MOLMO
OG0012968	sp|Q9D7I0|SHSA5_MOUSE	tr|A0A7J8DDF9|A0A7J8DDF9_MOLMO
OG0012969	sp|Q91W61|FXL15_MOUSE	tr|A0A7J8DPG9|A0A7J8DPG9_MOLMO
OG0012970	sp|O35181|NRG3_MOUSE	tr|A0A7J8DQQ1|A0A7J8DQQ1_MOLMO
OG0012971	sp|Q8K2Q5|CHCH7_MOUSE	tr|A0A7J8DSQ6|A0A7J8DSQ6_MOLMO
OG0012972	sp|P97469|SNAI2_MOUSE	tr|A0A7J8DUD6|A0A7J8DUD6_MOLMO
OG0012973	sp|Q99L88|SNTB1_MOUSE	tr|A0A7J8DV32|A0A7J8DV32_MOLMO
OG0012974	sp|Q8BVA5|LDAH_MOUSE	tr|A0A7J8E2S1|A0A7J8E2S1_MOLMO
OG0012975	sp|Q8BGB8|COQ4_MOUSE	tr|A0A7J8ECN2|A0A7J8ECN2_MOLMO
OG0012976	sp|P01575|IFNB_MOUSE	tr|A0A7J8EDK3|A0A7J8EDK3_MOLMO
OG0012977	sp|P70428|EXT2_MOUSE	tr|A0A7J8EQ31|A0A7J8EQ31_MOLMO
OG0012978	sp|Q8BR93|HARB1_MOUSE	tr|A0A7J8EQG9|A0A7J8EQG9_MOLMO
OG0012979	sp|Q6VVW9|CP2R1_MOUSE	tr|A0A7J8EQL1|A0A7J8EQL1_MOLMO
OG0012980	sp|P05524|FGF3_MOUSE	tr|A0A7J8EQN3|A0A7J8EQN3_MOLMO
OG0012981	tr|S4R1I0|S4R1I0_MOUSE	tr|A0A7J8F656|A0A7J8F656_MOLMO
OG0012982	sp|Q6PDJ1|CAHD1_MOUSE	tr|A0A7J8F6H9|A0A7J8F6H9_MOLMO
OG0012983	sp|Q80V31|CE104_MOUSE	tr|A0A7J8F6W9|A0A7J8F6W9_MOLMO
OG0012984	sp|Q8BYG9|EPHAA_MOUSE	tr|A0A7J8F7G9|A0A7J8F7G9_MOLMO
OG0012985	sp|Q99MT2|MSH4_MOUSE	tr|A0A7J8FAC6|A0A7J8FAC6_MOLMO
OG0012986	sp|Q9CQU0|TXD12_MOUSE	tr|A0A7J8FCN8|A0A7J8FCN8_MOLMO
OG0012987	sp|Q8CB65|NEMP2_MOUSE	tr|A0A7J8FSN5|A0A7J8FSN5_MOLMO
OG0012988	sp|Q99NB9|SF3B1_MOUSE	tr|A0A7J8FTU9|A0A7J8FTU9_MOLMO
OG0012989	sp|Q99KP3|CRYL1_MOUSE	tr|A0A7J8FWM4|A0A7J8FWM4_MOLMO
OG0012990	sp|O35082|KLOT_MOUSE	tr|A0A7J8GKY9|A0A7J8GKY9_MOLMO
OG0012991	sp|Q9CQN3|TOM6_MOUSE	tr|A0A7J8GUY7|A0A7J8GUY7_MOLMO
OG0012992	sp|Q9CZD3|GARS_MOUSE	tr|A0A7J8HB06|A0A7J8HB06_MOLMO
OG0012993	sp|Q2MHE5|DOK6_MOUSE	tr|A0A7J8HFQ1|A0A7J8HFQ1_MOLMO
OG0012994	tr|Q925T4|Q925T4_MOUSE	tr|A0A7J8HIL0|A0A7J8HIL0_MOLMO
OG0012995	sp|A2AJN7|S4A11_MOUSE	tr|A0A7J8HK57|A0A7J8HK57_MOLMO
OG0012996	sp|Q9DBB9|CPN2_MOUSE	tr|A0A7J8HZA2|A0A7J8HZA2_MOLMO
OG0012997	sp|Q08761|PROS_MOUSE	tr|A0A7J8I192|A0A7J8I192_MOLMO
OG0012998	sp|Q99LE2|GP146_MOUSE	tr|A0A7J8I7A8|A0A7J8I7A8_MOLMO
OG0012999	tr|Q3V1B8|Q3V1B8_MOUSE	tr|A0A7J8IXW2|A0A7J8IXW2_MOLMO
OG0013000	sp|Q9DBU2|NAA60_MOUSE	tr|A0A7J8J0E8|A0A7J8J0E8_MOLMO
OG0013001	sp|P97457|MYL11_MOUSE	tr|A0A7J8J1P7|A0A7J8J1P7_MOLMO
OG0013002	sp|Q571F5|SPSB3_MOUSE	tr|A0A7J8J2F4|A0A7J8J2F4_MOLMO
OG0013003	sp|P63239|NEC1_MOUSE	tr|A0A7J8J353|A0A7J8J353_MOLMO
OG0013004	sp|Q6A085|ZN629_MOUSE	tr|A0A7J8J5B6|A0A7J8J5B6_MOLMO
OG0013005	sp|Q6PGG6|GNL3L_MOUSE	tr|A0A7J8J6V8|A0A7J8J6V8_MOLMO
OG0013006	sp|Q810M1|CF299_MOUSE	tr|A0A7J8JSK9|A0A7J8JSK9_MOLMO
OG0013007	sp|Q3T9X0|GTR9_MOUSE	tr|A0A7J8K257|A0A7J8K257_MOLMO
OG0013008	sp|Q9JLF6|TGM1_MOUSE	tr|A0A7J8K2T9|A0A7J8K2T9_MOLMO
OG0013009	sp|Q8R5L3|VPS39_MOUSE	tr|A0A7J8K2Y9|A0A7J8K2Y9_MOLMO
OG0013010	sp|A0A1B0GST9|CTXD1_MOUSE	tr|A0A7J8BL57|A0A7J8BL57_MOLMO
OG0013011	sp|Q3U2S8|HVCN1_MOUSE	tr|A0A7J8BXW3|A0A7J8BXW3_MOLMO
OG0013012	sp|Q5UW37|CXL17_MOUSE	tr|A0A7J8C6W6|A0A7J8C6W6_MOLMO
OG0013013	sp|Q61205|PA1B3_MOUSE	tr|A0A7J8C9X3|A0A7J8C9X3_MOLMO
OG0013014	sp|Q7TSI3|PP6R1_MOUSE	tr|A0A7J8CAC6|A0A7J8CAC6_MOLMO
OG0013015	sp|Q8VCM4|LIPT_MOUSE	tr|A0A7J8CRK4|A0A7J8CRK4_MOLMO
OG0013016	sp|Q9QXK9|SH22A_MOUSE	tr|A0A7J8CTX5|A0A7J8CTX5_MOLMO
OG0013017	sp|P08207|S10AA_MOUSE	tr|A0A7J8CU07|A0A7J8CU07_MOLMO
OG0013018	sp|Q9CQK1|ZNHI3_MOUSE	tr|A0A7J8D3U9|A0A7J8D3U9_MOLMO
OG0013019	sp|Q8C0K5|GDC_MOUSE	tr|A0A7J8DRT7|A0A7J8DRT7_MOLMO
OG0013020	sp|Q8BGC9|CREG2_MOUSE	tr|A0A7J8E1L7|A0A7J8E1L7_MOLMO
OG0013021	sp|Q8VD53|ACER2_MOUSE	tr|A0A7J8EBW3|A0A7J8EBW3_MOLMO
OG0013022	sp|Q80VW7|AKNA_MOUSE	tr|A0A7J8EC14|A0A7J8EC14_MOLMO
OG0013023	sp|Q8CDE2|CALI_MOUSE	tr|A0A7J8EC53|A0A7J8EC53_MOLMO
OG0013024	sp|Q9D1E4|CRTP1_MOUSE	tr|A0A7J8ECE9|A0A7J8ECE9_MOLMO
OG0013025	sp|B1AWI6|MSMP_MOUSE	tr|A0A7J8EFQ6|A0A7J8EFQ6_MOLMO
OG0013026	sp|Q91V41|RAB14_MOUSE	tr|A0A7J8EG61|A0A7J8EG61_MOLMO
OG0013027	sp|Q9DAV9|TM38B_MOUSE	tr|A0A7J8EGN3|A0A7J8EGN3_MOLMO
OG0013028	sp|Q64267|XPA_MOUSE	tr|A0A7J8EHA5|A0A7J8EHA5_MOLMO
OG0013029	sp|Q9D2C9|SNPC3_MOUSE	tr|A0A7J8EHF1|A0A7J8EHF1_MOLMO
OG0013030	sp|O35885|ASCL2_MOUSE	tr|A0A7J8ENI4|A0A7J8ENI4_MOLMO
OG0013031	sp|Q8VDK3|ELF5_MOUSE	tr|A0A7J8EQC9|A0A7J8EQC9_MOLMO
OG0013032	sp|Q6A028|SWP70_MOUSE	tr|A0A7J8EVQ0|A0A7J8EVQ0_MOLMO
OG0013033	sp|Q8BH35|CO8B_MOUSE	tr|A0A7J8F6L1|A0A7J8F6L1_MOLMO
OG0013034	sp|Q3SYP2|CTRC_MOUSE	tr|A0A7J8F6Q3|A0A7J8F6Q3_MOLMO
OG0013035	sp|Q91WE6|CDKAL_MOUSE	tr|A0A7J8F6S6|A0A7J8F6S6_MOLMO
OG0013036	sp|Q9D2F5|STPG1_MOUSE	tr|A0A7J8FCC8|A0A7J8FCC8_MOLMO
OG0013037	sp|P47968|RPIA_MOUSE	tr|A0A7J8FCW2|A0A7J8FCW2_MOLMO
OG0013038	sp|Q68FE2|ATG9A_MOUSE	tr|A0A7J8FPI0|A0A7J8FPI0_MOLMO
OG0013039	sp|P20181|NTF3_MOUSE	tr|A0A7J8G0W1|A0A7J8G0W1_MOLMO
OG0013040	tr|E9Q777|E9Q777_MOUSE	tr|A0A7J8GK57|A0A7J8GK57_MOLMO
OG0013041	sp|Q78YY6|DJC15_MOUSE	tr|A0A7J8GL12|A0A7J8GL12_MOLMO
OG0013042	sp|Q6PE55|PGFRL_MOUSE	tr|A0A7J8GMB0|A0A7J8GMB0_MOLMO
OG0013043	sp|Q9QUS4|HEY2_MOUSE	tr|A0A7J8GPV6|A0A7J8GPV6_MOLMO
OG0013044	sp|P03940|CP21A_MOUSE	tr|A0A7J8GQ23|A0A7J8GQ23_MOLMO
OG0013045	sp|O35450|FKBPL_MOUSE	tr|A0A7J8GQM3|A0A7J8GQM3_MOLMO
OG0013046	sp|Q8JZM0|TFB1M_MOUSE	tr|A0A7J8GTR0|A0A7J8GTR0_MOLMO
OG0013047	sp|P60894|GPR85_MOUSE	tr|A0A7J8HBI0|A0A7J8HBI0_MOLMO
OG0013048	sp|Q9R007|CLC5A_MOUSE	tr|A0A7J8HBS0|A0A7J8HBS0_MOLMO
OG0013049	sp|Q99PH1|LRRC4_MOUSE	tr|A0A7J8HD96|A0A7J8HD96_MOLMO
OG0013050	sp|P36423|THAS_MOUSE	tr|A0A7J8HEB8|A0A7J8HEB8_MOLMO
OG0013051	tr|D3Z6E3|D3Z6E3_MOUSE	tr|A0A7J8HFA0|A0A7J8HFA0_MOLMO
OG0013052	sp|Q8BJW6|EIF2A_MOUSE	tr|A0A7J8HYP1|A0A7J8HYP1_MOLMO
OG0013053	tr|A0A571BF98|A0A571BF98_MOUSE	tr|A0A7J8HZM6|A0A7J8HZM6_MOLMO
OG0013054	sp|Q5XJY4|PARL_MOUSE	tr|A0A7J8I043|A0A7J8I043_MOLMO
OG0013055	sp|O35228|IL27B_MOUSE	tr|A0A7J8I5A6|A0A7J8I5A6_MOLMO
OG0013056	sp|A2AAE1|K1109_MOUSE	tr|A0A7J8I8N9|A0A7J8I8N9_MOLMO
OG0013057	sp|P38647|GRP75_MOUSE	tr|A0A7J8I8P1|A0A7J8I8P1_MOLMO
OG0013058	sp|Q9CQ48|NUDC2_MOUSE	tr|A0A7J8IB65|A0A7J8IB65_MOLMO
OG0013059	sp|Q571C7|BDP1_MOUSE	tr|A0A7J8IXH0|A0A7J8IXH0_MOLMO
OG0013060	sp|Q66LM6|F170A_MOUSE	tr|A0A7J8IXL7|A0A7J8IXL7_MOLMO
OG0013061	sp|Q9QXM1|JMY_MOUSE	tr|A0A7J8IZW0|A0A7J8IZW0_MOLMO
OG0013062	sp|A0A1B0GSN8|SRTM2_MOUSE	tr|A0A7J8J980|A0A7J8J980_MOLMO
OG0013063	sp|Q9CR67|TMM33_MOUSE	tr|A0A7J8K3Q1|A0A7J8K3Q1_MOLMO
OG0013064	sp|Q8R516|MIB2_MOUSE	tr|A0A7J8B7U1|A0A7J8B7U1_MOLMO
OG0013065	sp|Q3UW12|CNGA4_MOUSE	tr|A0A7J8B8F4|A0A7J8B8F4_MOLMO
OG0013066	tr|E9Q7L1|E9Q7L1_MOUSE	tr|A0A7J8BPB6|A0A7J8BPB6_MOLMO
OG0013067	sp|Q14BP6|LR74B_MOUSE	tr|A0A7J8BYN0|A0A7J8BYN0_MOLMO
OG0013068	sp|Q9CQ25|MZT2_MOUSE	tr|A0A7J8BYW1|A0A7J8BYW1_MOLMO
OG0013069	sp|Q9D7B1|DUS2L_MOUSE	tr|A0A7J8C712|A0A7J8C712_MOLMO
OG0013070	sp|Q9QYN3|KLK11_MOUSE	tr|A0A7J8C872|A0A7J8C872_MOLMO
OG0013071	sp|P70460|VASP_MOUSE	tr|A0A7J8CBZ2|A0A7J8CBZ2_MOLMO
OG0013072	sp|Q08ED0|B2L15_MOUSE	tr|A0A7J8CPG9|A0A7J8CPG9_MOLMO
OG0013073	sp|Q3UHR0|BAHC1_MOUSE	tr|A0A7J8CVQ8|A0A7J8CVQ8_MOLMO
OG0013074	sp|Q9JM96|BORG4_MOUSE	tr|A0A7J8CWL7|A0A7J8CWL7_MOLMO
OG0013075	sp|Q6ZQM0|RFFL_MOUSE	tr|A0A7J8CZR6|A0A7J8CZR6_MOLMO
OG0013076	sp|Q8BFY7|PIMRE_MOUSE	tr|A0A7J8D0W3|A0A7J8D0W3_MOLMO
OG0013077	sp|Q8BMA6|SRP68_MOUSE	tr|A0A7J8D2X5|A0A7J8D2X5_MOLMO
OG0013078	sp|Q920B0|FRM4B_MOUSE	tr|A0A7J8DAU0|A0A7J8DAU0_MOLMO
OG0013079	sp|Q8CCI5|RYBP_MOUSE	tr|A0A7J8DDP7|A0A7J8DDP7_MOLMO
OG0013080	tr|Q5U4H9|Q5U4H9_MOUSE	tr|A0A7J8DQL7|A0A7J8DQL7_MOLMO
OG0013081	sp|Q8BP27|SFR1_MOUSE	tr|A0A7J8DRP9|A0A7J8DRP9_MOLMO
OG0013082	sp|Q99MV1|TDRD1_MOUSE	tr|A0A7J8DS90|A0A7J8DS90_MOLMO
OG0013083	sp|Q9R1E6|ENPP2_MOUSE	tr|A0A7J8DTF3|A0A7J8DTF3_MOLMO
OG0013084	sp|P97313|PRKDC_MOUSE	tr|A0A7J8DUM3|A0A7J8DUM3_MOLMO
OG0013085	sp|Q149G0|CB068_MOUSE	tr|A0A7J8E1I2|A0A7J8E1I2_MOLMO
OG0013086	sp|Q91VH6|MEMO1_MOUSE	tr|A0A7J8E322|A0A7J8E322_MOLMO
OG0013087	sp|P51642|CNTF_MOUSE	tr|A0A7J8EP73|A0A7J8EP73_MOLMO
OG0013088	sp|Q8BQ48|CE295_MOUSE	tr|A0A7J8EPA3|A0A7J8EPA3_MOLMO
OG0013089	sp|Q80X66|BTBDA_MOUSE	tr|A0A7J8EPE9|A0A7J8EPE9_MOLMO
OG0013090	sp|O55239|NNMT_MOUSE	tr|A0A7J8ESL1|A0A7J8ESL1_MOLMO
OG0013091	sp|Q9WTJ2|OVOL1_MOUSE	tr|A0A7J8ESN9|A0A7J8ESN9_MOLMO
OG0013092	sp|Q8VI59|PCX3_MOUSE	tr|A0A7J8ET82|A0A7J8ET82_MOLMO
OG0013093	sp|Q3U3V8|XRRA1_MOUSE	tr|A0A7J8EVK0|A0A7J8EVK0_MOLMO
OG0013094	sp|Q8K0C1|IPO13_MOUSE	tr|A0A7J8F9E6|A0A7J8F9E6_MOLMO
OG0013095	sp|Q9WU20|MTHR_MOUSE	tr|A0A7J8FAA1|A0A7J8FAA1_MOLMO
OG0013096	sp|P97799|NRSN1_MOUSE	tr|A0A7J8FAR3|A0A7J8FAR3_MOLMO
OG0013097	sp|Q9D035|NKAI1_MOUSE	tr|A0A7J8FBQ4|A0A7J8FBQ4_MOLMO
OG0013098	sp|Q8BK67|RCC2_MOUSE	tr|A0A7J8FC54|A0A7J8FC54_MOLMO
OG0013099	sp|Q3V0B4|CFA65_MOUSE	tr|A0A7J8FQA1|A0A7J8FQA1_MOLMO
OG0013100	sp|Q9D757|DAPL1_MOUSE	tr|A0A7J8FRD6|A0A7J8FRD6_MOLMO
OG0013101	sp|Q8BIZ1|ANS1B_MOUSE	tr|A0A7J8FVQ2|A0A7J8FVQ2_MOLMO
OG0013102	sp|Q61738|ITA7_MOUSE	tr|A0A7J8FYQ1|A0A7J8FYQ1_MOLMO
OG0013103	sp|Q8VCI0|PLBL1_MOUSE	tr|A0A7J8G047|A0A7J8G047_MOLMO
OG0013104	sp|Q9D1D1|TSN11_MOUSE	tr|A0A7J8G2G2|A0A7J8G2G2_MOLMO
OG0013105	sp|Q9D8D0|TR13C_MOUSE	tr|A0A7J8G325|A0A7J8G325_MOLMO
OG0013106	sp|Q8CI04|COG3_MOUSE	tr|A0A7J8GK10|A0A7J8GK10_MOLMO
OG0013107	sp|Q6P1E7|PRIPO_MOUSE	tr|A0A7J8GMW5|A0A7J8GMW5_MOLMO
OG0013108	sp|Q3UJK4|GTPB2_MOUSE	tr|A0A7J8GPE7|A0A7J8GPE7_MOLMO
OG0013109	sp|Q3TT38|ILRUN_MOUSE	tr|A0A7J8GPK1|A0A7J8GPK1_MOLMO
OG0013110	sp|Q3V037|CF163_MOUSE	tr|A0A7J8GPQ6|A0A7J8GPQ6_MOLMO
OG0013111	sp|Q3U1Z5|GPSM3_MOUSE	tr|A0A7J8GPW1|A0A7J8GPW1_MOLMO
OG0013112	sp|Q0VG85|CC162_MOUSE	tr|A0A7J8GR51|A0A7J8GR51_MOLMO
OG0013113	sp|Q9D9V4|RSPH9_MOUSE	tr|A0A7J8GSL5|A0A7J8GSL5_MOLMO
OG0013114	sp|P82976|GBX1_MOUSE	tr|A0A7J8HB19|A0A7J8HB19_MOLMO
OG0013115	sp|Q9WVC3|CAV2_MOUSE	tr|A0A7J8HBH3|A0A7J8HBH3_MOLMO
OG0013116	sp|Q3UG20|KMT2E_MOUSE	tr|A0A7J8HBQ6|A0A7J8HBQ6_MOLMO
OG0013117	tr|B2RX70|B2RX70_MOUSE	tr|A0A7J8HBW3|A0A7J8HBW3_MOLMO
OG0013118	sp|Q9DCI3|STR3N_MOUSE	tr|A0A7J8HDA4|A0A7J8HDA4_MOLMO
OG0013119	sp|Q8BJT9|EDEM2_MOUSE	tr|A0A7J8HGP4|A0A7J8HGP4_MOLMO
OG0013120	sp|P60191|RIMS4_MOUSE	tr|A0A7J8HJ41|A0A7J8HJ41_MOLMO
OG0013121	sp|Q921X6|RPC6_MOUSE	tr|A0A7J8HJ54|A0A7J8HJ54_MOLMO
OG0013122	sp|Q9D9I4|TBC20_MOUSE	tr|A0A7J8HLE0|A0A7J8HLE0_MOLMO
OG0013123	sp|P58467|SETD4_MOUSE	tr|A0A7J8I1L4|A0A7J8I1L4_MOLMO
OG0013124	sp|Q9D9Q6|CALR3_MOUSE	tr|A0A7J8I4V3|A0A7J8I4V3_MOLMO
OG0013125	sp|O08856|ELL_MOUSE	tr|A0A7J8I5F2|A0A7J8I5F2_MOLMO
OG0013126	sp|Q6P1G6|F167A_MOUSE	tr|A0A7J8I6M6|A0A7J8I6M6_MOLMO
OG0013127	sp|Q9JI57|GT2D1_MOUSE	tr|A0A7J8IYA1|A0A7J8IYA1_MOLMO
OG0013128	sp|Q61066|NR0B1_MOUSE	tr|A0A7J8J7L5|A0A7J8J7L5_MOLMO
OG0013129	sp|Q9R0C0|BL1S6_MOUSE	tr|A0A7J8JS82|A0A7J8JS82_MOLMO
OG0013130	sp|Q8K2D3|EDC3_MOUSE	tr|A0A7J8JSX6|A0A7J8JSX6_MOLMO
OG0013131	sp|Q499D0|FOXN3_MOUSE	tr|A0A7J8JUI0|A0A7J8JUI0_MOLMO
OG0013132	sp|Q80WQ8|M18BP_MOUSE	tr|A0A7J8JYL2|A0A7J8JYL2_MOLMO
OG0013133	sp|Q9CWH4|RE114_MOUSE	tr|A0A7J8K0U4|A0A7J8K0U4_MOLMO
OG0013134	sp|O35719|RA51B_MOUSE	tr|A0A7J8K1I8|A0A7J8K1I8_MOLMO
OG0013135	sp|Q6P073|UB2J2_MOUSE	tr|A0A7J8B8E9|A0A7J8B8E9_MOLMO
OG0013136	sp|O08759|UBE3A_MOUSE	tr|A0A7J8BKY3|A0A7J8BKY3_MOLMO
OG0013137	sp|Q8C735|LIN9_MOUSE	tr|A0A7J8BM73|A0A7J8BM73_MOLMO
OG0013138	sp|Q8BMG7|RBGPR_MOUSE	tr|A0A7J8BM88|A0A7J8BM88_MOLMO
OG0013139	sp|Q689Z5|SBNO1_MOUSE	tr|A0A7J8BZN6|A0A7J8BZN6_MOLMO
OG0013140	sp|Q9R088|KITM_MOUSE	tr|A0A7J8CBP5|A0A7J8CBP5_MOLMO
OG0013141	sp|Q9D8S9|BOLA1_MOUSE	tr|A0A7J8CPH8|A0A7J8CPH8_MOLMO
OG0013142	sp|Q5M8M9|LRC52_MOUSE	tr|A0A7J8CS25|A0A7J8CS25_MOLMO
OG0013143	sp|Q9JIL4|NHRF3_MOUSE	tr|A0A7J8CT49|A0A7J8CT49_MOLMO
OG0013144	tr|Q5SUF7|Q5SUF7_MOUSE	tr|A0A7J8CWL8|A0A7J8CWL8_MOLMO
OG0013145	sp|Q60720|CY561_MOUSE	tr|A0A7J8CX22|A0A7J8CX22_MOLMO
OG0013146	sp|P27601|GNA13_MOUSE	tr|A0A7J8CY18|A0A7J8CY18_MOLMO
OG0013147	sp|Q3UGS4|MCRI1_MOUSE	tr|A0A7J8D056|A0A7J8D056_MOLMO
OG0013148	sp|Q5ND28|SREC_MOUSE	tr|A0A7J8D1L9|A0A7J8D1L9_MOLMO
OG0013149	sp|Q91WK0|LRRF2_MOUSE	tr|A0A7J8DBV6|A0A7J8DBV6_MOLMO
OG0013150	sp|Q99N95|RM03_MOUSE	tr|A0A7J8DCK5|A0A7J8DCK5_MOLMO
OG0013151	sp|Q99ME2|WDR6_MOUSE	tr|A0A7J8DEI2|A0A7J8DEI2_MOLMO
OG0013152	sp|P52955|LBX1_MOUSE	tr|A0A7J8DPS9|A0A7J8DPS9_MOLMO
OG0013153	sp|Q3KNM2|MARH5_MOUSE	tr|A0A7J8DQ95|A0A7J8DQ95_MOLMO
OG0013154	sp|P49681|NPBW1_MOUSE	tr|A0A7J8DU56|A0A7J8DU56_MOLMO
OG0013155	sp|Q3T9M1|MFS2B_MOUSE	tr|A0A7J8E3P3|A0A7J8E3P3_MOLMO
OG0013156	sp|P18828|SDC1_MOUSE	tr|A0A7J8E4N8|A0A7J8E4N8_MOLMO
OG0013157	sp|Q9WTP7|KAD3_MOUSE	tr|A0A7J8EBL3|A0A7J8EBL3_MOLMO
OG0013158	sp|Q6PDI5|ECM29_MOUSE	tr|A0A7J8ECU3|A0A7J8ECU3_MOLMO
OG0013159	sp|Q8K0W3|RN208_MOUSE	tr|A0A7J8EG62|A0A7J8EG62_MOLMO
OG0013160	tr|E9Q3R6|E9Q3R6_MOUSE	tr|A0A7J8EHX8|A0A7J8EHX8_MOLMO
OG0013161	sp|Q3USJ8|FCSD2_MOUSE	tr|A0A7J8EQL9|A0A7J8EQL9_MOLMO
OG0013162	sp|Q8C1S0|MED19_MOUSE	tr|A0A7J8ERW3|A0A7J8ERW3_MOLMO
OG0013163	sp|Q9JKF6|NECT1_MOUSE	tr|A0A7J8ETF3|A0A7J8ETF3_MOLMO
OG0013164	sp|P51432|PLCB3_MOUSE	tr|A0A7J8EUJ0|A0A7J8EUJ0_MOLMO
OG0013165	sp|Q99LF1|AKIR1_MOUSE	tr|A0A7J8F5U4|A0A7J8F5U4_MOLMO
OG0013166	sp|P51174|ACADL_MOUSE	tr|A0A7J8FPE1|A0A7J8FPE1_MOLMO
OG0013167	sp|A2AKY4|Z804A_MOUSE	tr|A0A7J8FUJ2|A0A7J8FUJ2_MOLMO
OG0013168	sp|Q6NZP1|ZRAB3_MOUSE	tr|A0A7J8FUQ8|A0A7J8FUQ8_MOLMO
OG0013169	sp|Q8C208|IKZF4_MOUSE	tr|A0A7J8FYI7|A0A7J8FYI7_MOLMO
OG0013170	sp|P97766|CFC1_MOUSE	tr|A0A7J8FZ07|A0A7J8FZ07_MOLMO
OG0013171	sp|Q3TMV7|PYRD1_MOUSE	tr|A0A7J8G1U7|A0A7J8G1U7_MOLMO
OG0013172	sp|Q8K126|RF1M_MOUSE	tr|A0A7J8GMG0|A0A7J8GMG0_MOLMO
OG0013173	sp|Q3UGY8|BIG3_MOUSE	tr|A0A7J8GNZ8|A0A7J8GNZ8_MOLMO
OG0013174	sp|Q60769|TNAP3_MOUSE	tr|A0A7J8GTQ5|A0A7J8GTQ5_MOLMO
OG0013175	sp|B9EKR1|PTPRZ_MOUSE	tr|A0A7J8HDT3|A0A7J8HDT3_MOLMO
OG0013176	sp|O70176|PACA_MOUSE	tr|A0A7J8HFI6|A0A7J8HFI6_MOLMO
OG0013177	sp|Q8K1K6|SPB10_MOUSE	tr|A0A7J8HL71|A0A7J8HL71_MOLMO
OG0013178	sp|P48725|PCNT_MOUSE	tr|A0A7J8I1W9|A0A7J8I1W9_MOLMO
OG0013179	sp|P61222|ABCE1_MOUSE	tr|A0A7J8I2U6|A0A7J8I2U6_MOLMO
OG0013180	tr|A0A1B0GRQ3|A0A1B0GRQ3_MOUSE	tr|A0A7J8ICQ5|A0A7J8ICQ5_MOLMO
OG0013181	sp|Q8K288|TP8L1_MOUSE	tr|A0A7J8IDS3|A0A7J8IDS3_MOLMO
OG0013182	sp|Q6RUT8|CC154_MOUSE	tr|A0A7J8IWI1|A0A7J8IWI1_MOLMO
OG0013183	sp|Q9DCZ4|MIC26_MOUSE	tr|A0A7J8J5H4|A0A7J8J5H4_MOLMO
OG0013184	sp|Q5DU25|IQEC2_MOUSE	tr|A0A7J8J790|A0A7J8J790_MOLMO
OG0013185	sp|Q9D4H8|CUL2_MOUSE	tr|A0A7J8JS56|A0A7J8JS56_MOLMO
OG0013186	sp|Q8BGI4|FA13A_MOUSE	tr|A0A7J8JT16|A0A7J8JT16_MOLMO
