Orthogroup	Mus_musculus	Panthera_leo
OG0014066	sp|O88544|CSN4_MOUSE	tr|A0A8C8X863|A0A8C8X863_PANLE
OG0014067	sp|P09174|CNRG_MOUSE	tr|A0A8C8XRP9|A0A8C8XRP9_PANLE
OG0014068	sp|P28843|DPP4_MOUSE	tr|A0A8C8XML4|A0A8C8XML4_PANLE
OG0014069	sp|P54279|PMS2_MOUSE	tr|A0A8C8XGZ8|A0A8C8XGZ8_PANLE
OG0014070	sp|P61168|DRD2_MOUSE	tr|A0A8C8XN95|A0A8C8XN95_PANLE
OG0014071	sp|P62743|AP2S1_MOUSE	tr|A0A8C8WSD4|A0A8C8WSD4_PANLE
OG0014072	sp|P70274|SEPP1_MOUSE	tr|A0A8C8WBC3|A0A8C8WBC3_PANLE
OG0014073	sp|P82350|SGCA_MOUSE	tr|A0A8C8Y4Q3|A0A8C8Y4Q3_PANLE
OG0014074	sp|P97357|TAF1A_MOUSE	tr|A0A8C8Y3E7|A0A8C8Y3E7_PANLE
OG0014075	sp|Q03137|EPHA4_MOUSE	tr|A0A8C8XE54|A0A8C8XE54_PANLE
OG0014076	sp|Q04683|CXCR5_MOUSE	tr|A0A8C8YAD1|A0A8C8YAD1_PANLE
OG0014077	sp|Q09014|NCF1_MOUSE	tr|A0A8C8XZN8|A0A8C8XZN8_PANLE
OG0014078	sp|Q0VGB7|PP4R2_MOUSE	tr|A0A8C8WJ00|A0A8C8WJ00_PANLE
OG0014079	sp|Q3TB92|MILR1_MOUSE	tr|A0A8C8XDQ0|A0A8C8XDQ0_PANLE
OG0014080	sp|Q3TDQ1|STT3B_MOUSE	tr|A0A8C8WR31|A0A8C8WR31_PANLE
OG0014081	sp|Q3UA37|QRIC1_MOUSE	tr|A0A8C9D8S2|A0A8C9D8S2_PANLE
OG0014082	sp|Q3UME2|TM241_MOUSE	tr|A0A8C8Y0J6|A0A8C8Y0J6_PANLE
OG0014083	sp|Q3UVX5|GRM5_MOUSE	tr|A0A8C8XX54|A0A8C8XX54_PANLE
OG0014084	sp|Q3V0M2|LRC36_MOUSE	tr|A0A8C8XNV3|A0A8C8XNV3_PANLE
OG0014085	sp|Q4VAA7|SNX33_MOUSE	tr|A0A8C8WDT3|A0A8C8WDT3_PANLE
OG0014086	sp|Q5SSN7|SFT2A_MOUSE	tr|A0A8C8WPH5|A0A8C8WPH5_PANLE
OG0014087	sp|Q60698|SKI_MOUSE	tr|A0A8C8XE40|A0A8C8XE40_PANLE
OG0014088	sp|Q61955|KLK8_MOUSE	tr|A0A8C8XE86|A0A8C8XE86_PANLE
OG0014089	sp|Q68FE7|T151B_MOUSE	tr|A0A8C8WC90|A0A8C8WC90_PANLE
OG0014090	sp|Q69Z66|MYSM1_MOUSE	tr|A0A8C8XG53|A0A8C8XG53_PANLE
OG0014091	sp|Q6NZQ2|DDX31_MOUSE	tr|A0A8C8Y6D7|A0A8C8Y6D7_PANLE
OG0014092	sp|Q6P6M7|SPCS_MOUSE	tr|A0A8C8XKH3|A0A8C8XKH3_PANLE
OG0014093	sp|Q6ZQ08|CNOT1_MOUSE	tr|A0A8C8XKT3|A0A8C8XKT3_PANLE
OG0014094	sp|Q791N7|RPA12_MOUSE	tr|A0A8C8XNE3|A0A8C8XNE3_PANLE
OG0014095	sp|Q7TST3|SAM10_MOUSE	tr|A0A8C9D715|A0A8C9D715_PANLE
OG0014096	sp|Q80U59|K0232_MOUSE	tr|A0A8C8WFM0|A0A8C8WFM0_PANLE
OG0014097	sp|Q80YF9|RHG33_MOUSE	tr|A0A8C8XRB5|A0A8C8XRB5_PANLE
OG0014098	sp|Q80YR4|ZN598_MOUSE	tr|A0A8C8XLD6|A0A8C8XLD6_PANLE
OG0014099	sp|Q810L4|TM39B_MOUSE	tr|A0A8C8WWM1|A0A8C8WWM1_PANLE
OG0014100	sp|Q8BHE8|MAIP1_MOUSE	tr|A0A8C8X916|A0A8C8X916_PANLE
OG0014101	sp|Q8BIF0|C99L2_MOUSE	tr|A0A8C8X8L6|A0A8C8X8L6_PANLE
OG0014102	sp|Q8BKR5|PPR37_MOUSE	tr|A0A8C8WUU9|A0A8C8WUU9_PANLE
OG0014103	sp|Q8BY71|HAT1_MOUSE	tr|A0A8C8YCW9|A0A8C8YCW9_PANLE
OG0014104	sp|Q8BZ00|SL9A9_MOUSE	tr|A0A8C9D899|A0A8C9D899_PANLE
OG0014105	sp|Q8C1S0|MED19_MOUSE	tr|A0A8C8X5N1|A0A8C8X5N1_PANLE
OG0014106	sp|Q8C8V1|ZXDC_MOUSE	tr|A0A8C8WLQ0|A0A8C8WLQ0_PANLE
OG0014107	sp|Q8CFE2|HPF1_MOUSE	tr|A0A8C9CWX5|A0A8C9CWX5_PANLE
OG0014108	sp|Q8CGN5|PLIN1_MOUSE	tr|A0A8C8YAH4|A0A8C8YAH4_PANLE
OG0014109	sp|Q8K0D0|CDK17_MOUSE	tr|A0A8C8XJF2|A0A8C8XJF2_PANLE
OG0014110	sp|Q8R1Q9|RBSK_MOUSE	tr|A0A8C8WNY7|A0A8C8WNY7_PANLE
OG0014111	sp|Q8VCC8|RPGF3_MOUSE	tr|A0A8C9D2S3|A0A8C9D2S3_PANLE
OG0014112	sp|Q8VDZ4|ZDHC5_MOUSE	tr|A0A8C8X5L3|A0A8C8X5L3_PANLE
OG0014113	sp|Q91VU6|DCA11_MOUSE	tr|A0A8C8XU53|A0A8C8XU53_PANLE
OG0014114	sp|Q91WV0|NC2B_MOUSE	tr|A0A8C8WTW1|A0A8C8WTW1_PANLE
OG0014115	sp|Q91XL9|OSBL1_MOUSE	tr|A0A8C8Y4E8|A0A8C8Y4E8_PANLE
OG0014116	sp|Q91ZK0|AP2D_MOUSE	tr|A0A8C8WHC5|A0A8C8WHC5_PANLE
OG0014117	sp|Q9CQ45|NENF_MOUSE	tr|A0A8C8Y1R8|A0A8C8Y1R8_PANLE
OG0014118	sp|Q9CUU3|SYCP2_MOUSE	tr|A0A8C8XFC9|A0A8C8XFC9_PANLE
OG0014119	sp|Q9CZR3|TM40L_MOUSE	tr|A0A8C8XJ77|A0A8C8XJ77_PANLE
OG0014120	sp|Q9D9T0|DYDC1_MOUSE	tr|A0A8C8X2E0|A0A8C8X2E0_PANLE
OG0014121	sp|Q9EPQ7|STAR5_MOUSE	tr|A0A8C8XEM4|A0A8C8XEM4_PANLE
OG0014122	sp|Q9EQQ4|GPR45_MOUSE	tr|A0A8C9DAC2|A0A8C9DAC2_PANLE
OG0014123	sp|Q9QUN9|DKK3_MOUSE	tr|A0A8C8X1V9|A0A8C8X1V9_PANLE
OG0014124	sp|Q9R100|CAD17_MOUSE	tr|A0A8C8WC63|A0A8C8WC63_PANLE
OG0014125	sp|Q9WTL7|LYPA2_MOUSE	tr|A0A8C8XRN4|A0A8C8XRN4_PANLE
OG0014126	sp|Q9WUH2|LHX9_MOUSE	tr|A0A8C8XGX6|A0A8C8XGX6_PANLE
OG0014127	sp|Q9WUK7|OPN3_MOUSE	tr|A0A8C8X658|A0A8C8X658_PANLE
OG0014128	tr|A0A5F8MPS3|A0A5F8MPS3_MOUSE	tr|A0A8C8WBA7|A0A8C8WBA7_PANLE
OG0014129	sp|A2ABU4|MYOM3_MOUSE	tr|A0A8C8XIK2|A0A8C8XIK2_PANLE
OG0014130	sp|A2APY7|NDUF5_MOUSE	tr|A0A8C8WGX3|A0A8C8WGX3_PANLE
OG0014131	sp|A2AU72|ARMC3_MOUSE	tr|A0A8C8YAS2|A0A8C8YAS2_PANLE
OG0014132	sp|A3KG59|P20D2_MOUSE	tr|A0A8C8XKZ4|A0A8C8XKZ4_PANLE
OG0014133	sp|B9EJR8|DAAF5_MOUSE	tr|A0A8C9DBE8|A0A8C9DBE8_PANLE
OG0014134	tr|E9QAE3|E9QAE3_MOUSE	tr|A0A8C8XS91|A0A8C8XS91_PANLE
OG0014135	sp|O08644|EPHB6_MOUSE	tr|A0A8C9D5F0|A0A8C9D5F0_PANLE
OG0014136	sp|O35618|MDM4_MOUSE	tr|A0A8C8Y7G4|A0A8C8Y7G4_PANLE
OG0014137	sp|O89079|COPE_MOUSE	tr|A0A8C8WAV1|A0A8C8WAV1_PANLE
OG0014138	sp|P48356|LEPR_MOUSE	tr|A0A8C8WTR7|A0A8C8WTR7_PANLE
OG0014139	sp|Q0VG49|CO061_MOUSE	tr|A0A8C8WW91|A0A8C8WW91_PANLE
OG0014140	sp|Q3TCV3|GSAP_MOUSE	tr|A0A8C8XDK5|A0A8C8XDK5_PANLE
OG0014141	tr|Q3TIX6|Q3TIX6_MOUSE	tr|A0A8C8X413|A0A8C8X413_PANLE
OG0014142	sp|Q3UHV4|TR5OS_MOUSE	tr|A0A8C8XNA2|A0A8C8XNA2_PANLE
OG0014143	sp|Q3ULW8|PARP3_MOUSE	tr|A0A8C8W9Q6|A0A8C8W9Q6_PANLE
OG0014144	sp|Q58Y75|AGRF3_MOUSE	tr|A0A8C8WHA7|A0A8C8WHA7_PANLE
OG0014145	sp|Q60591|NFAC2_MOUSE	tr|A0A8C8WJY2|A0A8C8WJY2_PANLE
OG0014146	sp|Q60756|TCF15_MOUSE	tr|A0A8C8WMU8|A0A8C8WMU8_PANLE
OG0014147	sp|Q61286|HTF4_MOUSE	tr|A0A8C8WC69|A0A8C8WC69_PANLE
OG0014148	sp|Q61733|RT31_MOUSE	tr|A0A8C9D324|A0A8C9D324_PANLE
OG0014149	sp|Q6GUQ1|EGFL8_MOUSE	tr|A0A8C8Y0A3|A0A8C8Y0A3_PANLE
OG0014150	sp|Q6NVD9|BFSP2_MOUSE	tr|A0A8C8XM88|A0A8C8XM88_PANLE
OG0014151	sp|Q6NVF4|HELB_MOUSE	tr|A0A8C8XHA6|A0A8C8XHA6_PANLE
OG0014152	sp|Q6P1D7|SLX4_MOUSE	tr|A0A8C8WTB0|A0A8C8WTB0_PANLE
OG0014153	sp|Q6PAQ9|TMG3_MOUSE	tr|A0A8C8WSH0|A0A8C8WSH0_PANLE
OG0014154	sp|Q6PD19|ARMD3_MOUSE	tr|A0A8C8XYS1|A0A8C8XYS1_PANLE
OG0014155	sp|Q6PGF7|EXOC8_MOUSE	tr|A0A8C8XVR7|A0A8C8XVR7_PANLE
OG0014156	sp|Q7TNK1|RFX4_MOUSE	tr|A0A8C8Y5T1|A0A8C8Y5T1_PANLE
OG0014157	sp|Q7TNM2|TRI46_MOUSE	tr|A0A8C8X7I1|A0A8C8X7I1_PANLE
OG0014158	sp|Q80TH2|ERBIN_MOUSE	tr|A0A8C9D1D5|A0A8C9D1D5_PANLE
OG0014159	sp|Q80ZD3|S2611_MOUSE	tr|A0A8C8YEX2|A0A8C8YEX2_PANLE
OG0014160	sp|Q8BFV3|DUS4_MOUSE	tr|A0A8C8WCB3|A0A8C8WCB3_PANLE
OG0014161	sp|Q8BMQ3|BNC2_MOUSE	tr|A0A8C8WV82|A0A8C8WV82_PANLE
OG0014162	sp|Q8BNN1|SPA2L_MOUSE	tr|A0A8C8XEK9|A0A8C8XEK9_PANLE
OG0014163	sp|Q8BR90|RIMC1_MOUSE	tr|A0A8C8WAQ2|A0A8C8WAQ2_PANLE
OG0014164	sp|Q8C456|FRITZ_MOUSE	tr|A0A8C8WA58|A0A8C8WA58_PANLE
OG0014165	sp|Q8CAS9|PARP9_MOUSE	tr|A0A8C8X6E0|A0A8C8X6E0_PANLE
OG0014166	sp|Q8CI75|DI3L2_MOUSE	tr|A0A8C8XMV7|A0A8C8XMV7_PANLE
OG0014167	sp|Q8K190|SMDC1_MOUSE	tr|A0A8C8WFK6|A0A8C8WFK6_PANLE
OG0014168	sp|Q8K194|SNR27_MOUSE	tr|A0A8C8XHM4|A0A8C8XHM4_PANLE
OG0014169	sp|Q8K2G4|BBS7_MOUSE	tr|A0A8C8XGQ3|A0A8C8XGQ3_PANLE
OG0014170	sp|Q8K2Q0|COMD9_MOUSE	tr|A0A8C8WYW3|A0A8C8WYW3_PANLE
OG0014171	sp|Q8R2U7|LRC42_MOUSE	tr|A0A8C8XSR3|A0A8C8XSR3_PANLE
OG0014172	sp|Q8R3I9|B3GN8_MOUSE	tr|A0A8C8WX83|A0A8C8WX83_PANLE
OG0014173	sp|Q91YM4|FAKD4_MOUSE	tr|A0A8C8X2B1|A0A8C8X2B1_PANLE
OG0014174	sp|Q920F6|SMC1B_MOUSE	tr|A0A8C8Y408|A0A8C8Y408_PANLE
OG0014175	sp|Q99J62|RFC4_MOUSE	tr|A0A8C9D127|A0A8C9D127_PANLE
OG0014176	sp|Q99KG3|RBM10_MOUSE	tr|A0A8C8YB41|A0A8C8YB41_PANLE
OG0014177	sp|Q99P87|RETN_MOUSE	tr|A0A8C8WEU6|A0A8C8WEU6_PANLE
OG0014178	sp|Q9CQG0|TMED6_MOUSE	tr|A0A8C8YAA7|A0A8C8YAA7_PANLE
OG0014179	sp|Q9D084|CENPS_MOUSE	tr|A0A8C8X162|A0A8C8X162_PANLE
OG0014180	sp|Q9D0L7|ARM10_MOUSE	tr|A0A8C8X4Q7|A0A8C8X4Q7_PANLE
OG0014181	sp|Q9D8L5|CCD91_MOUSE	tr|A0A8C8XW87|A0A8C8XW87_PANLE
OG0014182	sp|Q9D906|ATG7_MOUSE	tr|A0A8C8WD36|A0A8C8WD36_PANLE
OG0014183	sp|Q9DBK0|ACO12_MOUSE	tr|A0A8C8W8F6|A0A8C8W8F6_PANLE
OG0014184	sp|Q9DCU2|PLLP_MOUSE	tr|A0A8C8X5E6|A0A8C8X5E6_PANLE
OG0014185	sp|Q9EPR2|PG12A_MOUSE	tr|A0A8C8WT03|A0A8C8WT03_PANLE
OG0014186	sp|Q9EQC1|3BHS7_MOUSE	tr|A0A8C8XRW4|A0A8C8XRW4_PANLE
OG0014187	sp|Q9JKF6|NECT1_MOUSE	tr|A0A8C8WT93|A0A8C8WT93_PANLE
OG0014188	sp|Q9QZK7|DOK3_MOUSE	tr|A0A8C9D9P1|A0A8C9D9P1_PANLE
OG0014189	sp|Q9WTR2|M3K6_MOUSE	tr|A0A8C9D403|A0A8C9D403_PANLE
OG0014190	sp|Q9WUZ5|TNNI1_MOUSE	tr|A0A8C8XZ55|A0A8C8XZ55_PANLE
OG0014191	sp|Q9Z0F4|CIB1_MOUSE	tr|A0A8C8Y7V2|A0A8C8Y7V2_PANLE
OG0014192	sp|Q9Z0M3|CAD20_MOUSE	tr|A0A8C8XLW2|A0A8C8XLW2_PANLE
OG0014193	sp|Q9Z132|RSPO1_MOUSE	tr|A0A8C8Y433|A0A8C8Y433_PANLE
OG0014194	tr|A0A140T8P8|A0A140T8P8_MOUSE	tr|A0A8C8X627|A0A8C8X627_PANLE
OG0014195	tr|B9EHG2|B9EHG2_MOUSE	tr|A0A8C8XBV1|A0A8C8XBV1_PANLE
OG0014196	sp|B9EKR1|PTPRZ_MOUSE	tr|A0A8C8WRY7|A0A8C8WRY7_PANLE
OG0014197	tr|F6TUL9|F6TUL9_MOUSE	tr|A0A8C8XJ57|A0A8C8XJ57_PANLE
OG0014198	sp|O08914|FAAH1_MOUSE	tr|A0A8C8WY63|A0A8C8WY63_PANLE
OG0014199	sp|O54942|CLD5_MOUSE	tr|A0A8C8Y0F0|A0A8C8Y0F0_PANLE
OG0014200	sp|O88853|GALR3_MOUSE	tr|A0A8C8WKD0|A0A8C8WKD0_PANLE
OG0014201	sp|P32972|TNFL8_MOUSE	tr|A0A8C8XI62|A0A8C8XI62_PANLE
OG0014202	sp|P36895|BMR1A_MOUSE	tr|A0A8C8YCY2|A0A8C8YCY2_PANLE
OG0014203	sp|P43687|HMX2_MOUSE	tr|A0A8C8XMZ2|A0A8C8XMZ2_PANLE
OG0014204	sp|P47801|EMP1_MOUSE	tr|A0A8C9CYE7|A0A8C9CYE7_PANLE
OG0014205	sp|P48316|GA45A_MOUSE	tr|A0A8C9D5K1|A0A8C9D5K1_PANLE
OG0014206	sp|P48346|IL15_MOUSE	tr|A0A8C8XIK5|A0A8C8XIK5_PANLE
OG0014207	sp|P49766|VEGFB_MOUSE	tr|A0A8C8X9Q2|A0A8C8X9Q2_PANLE
OG0014208	sp|P50171|DHB8_MOUSE	tr|A0A8C8X1F6|A0A8C8X1F6_PANLE
OG0014209	sp|P50283|CD7_MOUSE	tr|A0A8C8XBC3|A0A8C8XBC3_PANLE
OG0014210	sp|P58463|FOXP2_MOUSE	tr|A0A8C9CZL6|A0A8C9CZL6_PANLE
OG0014211	sp|P59708|SF3B6_MOUSE	tr|A0A8C8WB50|A0A8C8WB50_PANLE
OG0014212	sp|P81067|IRX3_MOUSE	tr|A0A8C8WUS0|A0A8C8WUS0_PANLE
OG0014213	sp|P97490|ADCY8_MOUSE	tr|A0A8C8WGI4|A0A8C8WGI4_PANLE
OG0014214	sp|Q00417|TCF7_MOUSE	tr|A0A8C8WCR2|A0A8C8WCR2_PANLE
OG0014215	sp|Q02591|GSC_MOUSE	tr|A0A8C8Y1G5|A0A8C8Y1G5_PANLE
OG0014216	sp|Q05BQ1|TUTLA_MOUSE	tr|A0A8C8XWV9|A0A8C8XWV9_PANLE
OG0014217	sp|Q149R9|LPAR5_MOUSE	tr|A0A8C8WH02|A0A8C8WH02_PANLE
OG0014218	sp|Q60584|FBXW2_MOUSE	tr|A0A8C8Y6A3|A0A8C8Y6A3_PANLE
OG0014219	sp|Q6IR42|ZCPW1_MOUSE	tr|A0A8C8Y329|A0A8C8Y329_PANLE
OG0014220	sp|Q6ZQ06|CE162_MOUSE	tr|A0A8C8XGU3|A0A8C8XGU3_PANLE
OG0014221	sp|Q7TSH7|KCNF1_MOUSE	tr|A0A8C8WKE4|A0A8C8WKE4_PANLE
OG0014222	sp|Q7TT18|MCAF1_MOUSE	tr|A0A8C8WFB8|A0A8C8WFB8_PANLE
OG0014223	sp|Q8BGH2|SAM50_MOUSE	tr|A0A8C8XRH5|A0A8C8XRH5_PANLE
OG0014224	sp|Q8BJ63|AP5M1_MOUSE	tr|A0A8C8WMJ9|A0A8C8WMJ9_PANLE
OG0014225	sp|Q8BJL0|SMAL1_MOUSE	tr|A0A8C8Y8M6|A0A8C8Y8M6_PANLE
OG0014226	sp|Q8BR27|F214B_MOUSE	tr|A0A8C8XJ91|A0A8C8XJ91_PANLE
OG0014227	sp|Q8BXV2|BRI3B_MOUSE	tr|A0A8C8XB12|A0A8C8XB12_PANLE
OG0014228	sp|Q8C180|FRS2_MOUSE	tr|A0A8C8XXI9|A0A8C8XXI9_PANLE
OG0014229	sp|Q8C3F7|KLH30_MOUSE	tr|A0A8C9DB16|A0A8C9DB16_PANLE
OG0014230	sp|Q8C4P0|K1958_MOUSE	tr|A0A8C8XNM0|A0A8C8XNM0_PANLE
OG0014231	sp|Q8CBY3|LENG8_MOUSE	tr|A0A8C8Y864|A0A8C8Y864_PANLE
OG0014232	sp|Q8CCA0|DCNL4_MOUSE	tr|A0A8C8WJD7|A0A8C8WJD7_PANLE
OG0014233	sp|Q8CEK7|FATE1_MOUSE	tr|A0A8C8WRM1|A0A8C8WRM1_PANLE
OG0014234	sp|Q8K088|ZBTB6_MOUSE	tr|A0A8C8XNU6|A0A8C8XNU6_PANLE
OG0014235	sp|Q8K2D3|EDC3_MOUSE	tr|A0A8C8WGE8|A0A8C8WGE8_PANLE
OG0014236	sp|Q8R000|OSTA_MOUSE	tr|A0A8C8WQS3|A0A8C8WQS3_PANLE
OG0014237	sp|Q8R0N6|HOT_MOUSE	tr|A0A8C8WYM8|A0A8C8WYM8_PANLE
OG0014238	sp|Q8VIH1|NOBOX_MOUSE	tr|A0A8C8WAI2|A0A8C8WAI2_PANLE
OG0014239	sp|Q91YW3|DNJC3_MOUSE	tr|A0A8C8WE64|A0A8C8WE64_PANLE
OG0014240	sp|Q91ZR2|SNX18_MOUSE	tr|A0A8C8WDR8|A0A8C8WDR8_PANLE
OG0014241	sp|Q924T2|RT02_MOUSE	tr|A0A8C8YCF1|A0A8C8YCF1_PANLE
OG0014242	sp|Q99KK1|REEP3_MOUSE	tr|A0A8C9DAS0|A0A8C9DAS0_PANLE
OG0014243	sp|Q99LG1|TMM51_MOUSE	tr|A0A8C9D1D9|A0A8C9D1D9_PANLE
OG0014244	sp|Q99MP8|BRAP_MOUSE	tr|A0A8C8WT23|A0A8C8WT23_PANLE
OG0014245	sp|Q99NF3|CEP41_MOUSE	tr|A0A8C8Y0A1|A0A8C8Y0A1_PANLE
OG0014246	sp|Q9CQG9|TM100_MOUSE	tr|A0A8C8WRV1|A0A8C8WRV1_PANLE
OG0014247	sp|Q9D0P0|EBPL_MOUSE	tr|A0A8C8XYG3|A0A8C8XYG3_PANLE
OG0014248	sp|Q9D0W5|PPIL1_MOUSE	tr|A0A8C8WA29|A0A8C8WA29_PANLE
OG0014249	sp|Q9D7N6|RM30_MOUSE	tr|A0A8C8XHL3|A0A8C8XHL3_PANLE
OG0014250	sp|Q9DCV7|K2C7_MOUSE	tr|A0A8C9CYW5|A0A8C9CYW5_PANLE
OG0014251	sp|Q9QYB2|DACH1_MOUSE	tr|A0A8C9D040|A0A8C9D040_PANLE
OG0014252	sp|Q9Z0U1|ZO2_MOUSE	tr|A0A8C8XF74|A0A8C8XF74_PANLE
OG0014253	tr|A0A0G2JG52|A0A0G2JG52_MOUSE	tr|A0A8C8WC82|A0A8C8WC82_PANLE
OG0014254	sp|A4Q9E8|TTLL6_MOUSE	tr|A0A8C9DC26|A0A8C9DC26_PANLE
OG0014255	sp|G5E897|PLGT3_MOUSE	tr|A0A8C8YF43|A0A8C8YF43_PANLE
OG0014256	sp|O54982|KCNU1_MOUSE	tr|A0A8C8WMB7|A0A8C8WMB7_PANLE
OG0014257	sp|O70622|RTN2_MOUSE	tr|A0A8C8Y3M7|A0A8C8Y3M7_PANLE
OG0014258	sp|O88551|CLD1_MOUSE	tr|A0A8C9DAZ2|A0A8C9DAZ2_PANLE
OG0014259	sp|O88745|SCRG1_MOUSE	tr|A0A8C9CWJ9|A0A8C9CWJ9_PANLE
OG0014260	sp|P12656|TSHB_MOUSE	tr|A0A8C9D7E6|A0A8C9D7E6_PANLE
OG0014261	sp|P54869|HMCS2_MOUSE	tr|A0A8C8XAC0|A0A8C8XAC0_PANLE
OG0014262	sp|P58308|OX2R_MOUSE	tr|A0A8C9D1Y2|A0A8C9D1Y2_PANLE
OG0014263	sp|Q2VWQ2|NELL1_MOUSE	tr|A0A8C8Y4W1|A0A8C8Y4W1_PANLE
OG0014264	sp|Q3UHH2|S22AN_MOUSE	tr|A0A8C8XUS3|A0A8C8XUS3_PANLE
OG0014265	tr|Q3UQ05|Q3UQ05_MOUSE	tr|A0A8C8XP94|A0A8C8XP94_PANLE
OG0014266	sp|Q5F297|S35G3_MOUSE	tr|A0A8C8YC42|A0A8C8YC42_PANLE
OG0014267	sp|Q5PT53|NTCP7_MOUSE	tr|A0A8C8XA86|A0A8C8XA86_PANLE
OG0014268	sp|Q5SVT3|ETAA1_MOUSE	tr|A0A8C8XJP1|A0A8C8XJP1_PANLE
OG0014269	sp|Q60876|4EBP1_MOUSE	tr|A0A8C9D0R7|A0A8C9D0R7_PANLE
OG0014270	sp|Q61500|ITM2A_MOUSE	tr|A0A8C8XX58|A0A8C8XX58_PANLE
OG0014271	sp|Q61941|NNTM_MOUSE	tr|A0A8C8WC00|A0A8C8WC00_PANLE
OG0014272	sp|Q6PGG2|GMIP_MOUSE	tr|A0A8C8WDT2|A0A8C8WDT2_PANLE
OG0014273	sp|Q6T264|MAML1_MOUSE	tr|A0A8C8WED0|A0A8C8WED0_PANLE
OG0014274	sp|Q80Y56|RBNS5_MOUSE	tr|A0A8C8WHF7|A0A8C8WHF7_PANLE
OG0014275	sp|Q8BGN9|CA115_MOUSE	tr|A0A8C8XXX5|A0A8C8XXX5_PANLE
OG0014276	sp|Q8BLY7|HPS6_MOUSE	tr|A0A8C8XVV5|A0A8C8XVV5_PANLE
OG0014277	tr|Q8BS54|Q8BS54_MOUSE	tr|A0A8C9D151|A0A8C9D151_PANLE
OG0014278	sp|Q8BYG0|TTC24_MOUSE	tr|A0A8C8WS98|A0A8C8WS98_PANLE
OG0014279	sp|Q8BZJ8|CH034_MOUSE	tr|A0A8C8WVI2|A0A8C8WVI2_PANLE
OG0014280	sp|Q8C156|CND2_MOUSE	tr|A0A8C9DBN2|A0A8C9DBN2_PANLE
OG0014281	tr|Q8C8S0|Q8C8S0_MOUSE	tr|A0A8C8XQJ0|A0A8C8XQJ0_PANLE
OG0014282	sp|Q8JZV9|DHRS6_MOUSE	tr|A0A8C8X4N6|A0A8C8X4N6_PANLE
OG0014283	sp|Q8K0S0|PHYIP_MOUSE	tr|A0A8C8WMI1|A0A8C8WMI1_PANLE
OG0014284	sp|Q8K467|TMIE_MOUSE	tr|A0A8C8WHN1|A0A8C8WHN1_PANLE
OG0014285	sp|Q91XB0|TREX1_MOUSE	tr|A0A8C9D6L0|A0A8C9D6L0_PANLE
OG0014286	sp|Q91XQ5|CHSTF_MOUSE	tr|A0A8C8XM03|A0A8C8XM03_PANLE
OG0014287	sp|Q99PE9|ARL4D_MOUSE	tr|A0A8C9D3U4|A0A8C9D3U4_PANLE
OG0014288	sp|Q9CQJ8|NDUB9_MOUSE	tr|A0A8C8WJ85|A0A8C8WJ85_PANLE
OG0014289	sp|Q9CYG7|TOM34_MOUSE	tr|A0A8C8WNL3|A0A8C8WNL3_PANLE
OG0014290	sp|Q9D1I5|MCEE_MOUSE	tr|A0A8C9CZ55|A0A8C9CZ55_PANLE
OG0014291	sp|Q9D1T5|PRR15_MOUSE	tr|A0A8C8X3F2|A0A8C8X3F2_PANLE
OG0014292	sp|Q9D2E9|TM190_MOUSE	tr|A0A8C9DAE6|A0A8C9DAE6_PANLE
OG0014293	sp|Q9D5Z5|MSS51_MOUSE	tr|A0A8C9D992|A0A8C9D992_PANLE
OG0014294	sp|Q9DAD6|PROF3_MOUSE	tr|A0A8C8XZH0|A0A8C8XZH0_PANLE
OG0014295	sp|Q9EQB9|ZN287_MOUSE	tr|A0A8C8YA18|A0A8C8YA18_PANLE
OG0014296	sp|Q9ER97|NGB_MOUSE	tr|A0A8C8WIH4|A0A8C8WIH4_PANLE
OG0014297	sp|Q9JHI7|EXOS9_MOUSE	tr|A0A8C8XBI4|A0A8C8XBI4_PANLE
OG0014298	sp|Q9JK37|MYOZ1_MOUSE	tr|A0A8C8XRJ3|A0A8C8XRJ3_PANLE
OG0014299	sp|Q9JKB3|YBOX3_MOUSE	tr|A0A8C8WCQ3|A0A8C8WCQ3_PANLE
OG0014300	sp|Q9JMJ2|FBXW4_MOUSE	tr|A0A8C8WS03|A0A8C8WS03_PANLE
OG0014301	sp|Q9QXJ4|ARL10_MOUSE	tr|A0A8C8XMH3|A0A8C8XMH3_PANLE
OG0014302	sp|Q9QZL6|UBP21_MOUSE	tr|A0A8C8XKW2|A0A8C8XKW2_PANLE
OG0014303	sp|Q9R0G7|ZEB2_MOUSE	tr|A0A8C9D121|A0A8C9D121_PANLE
OG0014304	sp|Q9Z0K7|SLUR1_MOUSE	tr|A0A8C9CVN8|A0A8C9CVN8_PANLE
OG0014305	sp|Q9Z0Y2|PA21B_MOUSE	tr|A0A8C9D3Z8|A0A8C9D3Z8_PANLE
OG0014306	tr|A0A1Y7VMD6|A0A1Y7VMD6_MOUSE	tr|A0A8C8WHR0|A0A8C8WHR0_PANLE
OG0014307	tr|B2RX82|B2RX82_MOUSE	tr|A0A8C8XLZ6|A0A8C8XLZ6_PANLE
OG0014308	sp|G3X9J0|SI1L3_MOUSE	tr|A0A8C8X7I6|A0A8C8X7I6_PANLE
OG0014309	sp|O08576|RUN3A_MOUSE	tr|A0A8C8XHY8|A0A8C8XHY8_PANLE
OG0014310	sp|O88569|ROA2_MOUSE	tr|A0A8C8WYS7|A0A8C8WYS7_PANLE
