Orthogroup	Mus_musculus	Ursus_americanus
OG0011721	sp|Q3TUA9|SG196_MOUSE	tr|A0A452QGS2|A0A452QGS2_URSAM
OG0011722	sp|Q3UMW8|CLN5_MOUSE	tr|A0A452R5R4|A0A452R5R4_URSAM
OG0011723	tr|Q3UQ17|Q3UQ17_MOUSE	tr|A0A452R3Y2|A0A452R3Y2_URSAM
OG0011724	sp|Q3UUJ4|STRAA_MOUSE	tr|A0A452QT09|A0A452QT09_URSAM
OG0011725	sp|Q499E6|CA109_MOUSE	tr|A0A452RG55|A0A452RG55_URSAM
OG0011726	sp|Q5F2F2|ABH15_MOUSE	tr|A0A452S9G0|A0A452S9G0_URSAM
OG0011727	sp|Q5SV06|SPT22_MOUSE	tr|A0A452SVY7|A0A452SVY7_URSAM
OG0011728	sp|Q61576|FKB10_MOUSE	tr|A0A452SIA3|A0A452SIA3_URSAM
OG0011729	sp|Q6NZB0|DNJC8_MOUSE	tr|A0A452SI84|A0A452SI84_URSAM
OG0011730	sp|Q78S06|SYS1_MOUSE	tr|A0A452RT47|A0A452RT47_URSAM
OG0011731	sp|Q80X85|RT07_MOUSE	tr|A0A452R417|A0A452R417_URSAM
OG0011732	sp|Q80ZC9|PS1C2_MOUSE	tr|A0A452SQG5|A0A452SQG5_URSAM
OG0011733	sp|Q810C1|SLIK1_MOUSE	tr|A0A452R8Y9|A0A452R8Y9_URSAM
OG0011734	sp|Q8BFR5|EFTU_MOUSE	tr|A0A452QAR6|A0A452QAR6_URSAM
OG0011735	sp|Q8BG41|PSB11_MOUSE	tr|A0A452QP68|A0A452QP68_URSAM
OG0011736	sp|Q8BGZ8|ZPLD1_MOUSE	tr|A0A452SX47|A0A452SX47_URSAM
OG0011737	sp|Q8BL07|GP150_MOUSE	tr|A0A452QR40|A0A452QR40_URSAM
OG0011738	sp|Q8BMS9|RASF2_MOUSE	tr|A0A452QP00|A0A452QP00_URSAM
OG0011739	sp|Q8BUI3|LRWD1_MOUSE	tr|A0A452R6C4|A0A452R6C4_URSAM
OG0011740	sp|Q8BVN7|S2541_MOUSE	tr|A0A452SCG2|A0A452SCG2_URSAM
OG0011741	sp|Q8CFI7|RPB2_MOUSE	tr|A0A452QFG0|A0A452QFG0_URSAM
OG0011742	sp|Q8CHG3|GCC2_MOUSE	tr|A0A452RQT5|A0A452RQT5_URSAM
OG0011743	sp|Q8K1E6|ALKB3_MOUSE	tr|A0A452SK27|A0A452SK27_URSAM
OG0011744	sp|Q8VE04|MOB3B_MOUSE	tr|A0A452SR26|A0A452SR26_URSAM
OG0011745	sp|Q91WV7|SLC31_MOUSE	tr|A0A452QGC7|A0A452QGC7_URSAM
OG0011746	sp|Q91ZB5|MRGRG_MOUSE	tr|A0A452QVI2|A0A452QVI2_URSAM
OG0011747	sp|Q925Q5|GPHA2_MOUSE	tr|A0A452R9Q0|A0A452R9Q0_URSAM
OG0011748	sp|Q9CQE2|TM223_MOUSE	tr|A0A452SN13|A0A452SN13_URSAM
OG0011749	sp|Q9CWU4|CA052_MOUSE	tr|A0A452RZ17|A0A452RZ17_URSAM
OG0011750	sp|Q9D8F1|ALKB4_MOUSE	tr|A0A452R6U2|A0A452R6U2_URSAM
OG0011751	sp|Q9DAT2|MRGBP_MOUSE	tr|A0A452RBS8|A0A452RBS8_URSAM
OG0011752	sp|Q9DCH4|EIF3F_MOUSE	tr|A0A452RUC3|A0A452RUC3_URSAM
OG0011753	sp|Q9JHC0|GPX2_MOUSE	tr|A0A452QI80|A0A452QI80_URSAM
OG0011754	sp|Q9JJL8|SYSM_MOUSE	tr|A0A452R7J3|A0A452R7J3_URSAM
OG0011755	sp|Q9JKS4|LDB3_MOUSE	tr|A0A452STH4|A0A452STH4_URSAM
OG0011756	sp|Q9JLK4|CABP2_MOUSE	tr|A0A452QM62|A0A452QM62_URSAM
OG0011757	sp|Q9WTK8|SPO11_MOUSE	tr|A0A452S0P1|A0A452S0P1_URSAM
OG0011758	sp|Q9WUC3|LY6H_MOUSE	tr|A0A452SJ92|A0A452SJ92_URSAM
OG0011759	sp|Q9WUX5|IRAG1_MOUSE	tr|A0A452S5S4|A0A452S5S4_URSAM
OG0011760	sp|Q9WVJ5|CRBB1_MOUSE	tr|A0A452QFB0|A0A452QFB0_URSAM
OG0011761	sp|Q9Z1L2|SNG4_MOUSE	tr|A0A452R5V0|A0A452R5V0_URSAM
OG0011762	sp|Q9Z2R9|E2AK1_MOUSE	tr|A0A452SFV1|A0A452SFV1_URSAM
OG0011764	sp|B2RR83|YTDC2_MOUSE	tr|A0A452QGT9|A0A452QGT9_URSAM
OG0011765	tr|E9PVZ2|E9PVZ2_MOUSE	tr|A0A452RIK7|A0A452RIK7_URSAM
OG0011766	sp|E9PYQ0|RS10B_MOUSE	tr|A0A452RX71|A0A452RX71_URSAM
OG0011767	sp|E9Q8T2|PRD15_MOUSE	tr|A0A452S102|A0A452S102_URSAM
OG0011768	sp|O09051|GUC2B_MOUSE	tr|A0A452SMV7|A0A452SMV7_URSAM
OG0011769	sp|P01216|GLHA_MOUSE	tr|A0A452STA8|A0A452STA8_URSAM
OG0011770	sp|P05784|K1C18_MOUSE	tr|A0A452S8P9|A0A452S8P9_URSAM
OG0011771	sp|P09036|ISK1_MOUSE	tr|A0A452Q7H3|A0A452Q7H3_URSAM
OG0011772	sp|P23116|EIF3A_MOUSE	tr|A0A452R0L9|A0A452R0L9_URSAM
OG0011773	sp|P23463|HXD8_MOUSE	tr|A0A452SMC1|A0A452SMC1_URSAM
OG0011774	sp|P39689|CDN1A_MOUSE	tr|A0A452S856|A0A452S856_URSAM
OG0011775	sp|P47758|SRPRB_MOUSE	tr|A0A452RUM3|A0A452RUM3_URSAM
OG0011776	sp|P61924|COPZ1_MOUSE	tr|A0A452S875|A0A452S875_URSAM
OG0011777	sp|P70218|M4K1_MOUSE	tr|A0A452QJ31|A0A452QJ31_URSAM
OG0011778	sp|Q04863|RELB_MOUSE	tr|A0A452SDW0|A0A452SDW0_URSAM
OG0011779	sp|Q30KP5|DFB18_MOUSE	tr|A0A452RX32|A0A452RX32_URSAM
OG0011780	sp|Q3V140|ACRBP_MOUSE	tr|A0A452SBM9|A0A452SBM9_URSAM
OG0011781	sp|Q5SUD9|BBS12_MOUSE	tr|A0A452SAJ4|A0A452SAJ4_URSAM
OG0011782	sp|Q61066|NR0B1_MOUSE	tr|A0A452SAI5|A0A452SAI5_URSAM
OG0011783	sp|Q61749|EI2BD_MOUSE	tr|A0A452QRZ8|A0A452QRZ8_URSAM
OG0011784	sp|Q80U04|PJA2_MOUSE	tr|A0A452QBI2|A0A452QBI2_URSAM
OG0011785	sp|Q80VA0|GALT7_MOUSE	tr|A0A452STT9|A0A452STT9_URSAM
OG0011786	sp|Q8BJS4|SUN2_MOUSE	tr|A0A452SHS4|A0A452SHS4_URSAM
OG0011787	sp|Q8BRF7|SCFD1_MOUSE	tr|A0A452S9Y3|A0A452S9Y3_URSAM
OG0011788	sp|Q8K1M4|GLIS1_MOUSE	tr|A0A452RN85|A0A452RN85_URSAM
OG0011789	sp|Q8K259|GIN1_MOUSE	tr|A0A452RV71|A0A452RV71_URSAM
OG0011790	sp|Q8VD46|ASZ1_MOUSE	tr|A0A452QV20|A0A452QV20_URSAM
OG0011791	sp|Q91WE9|TAFA5_MOUSE	tr|A0A452QDB6|A0A452QDB6_URSAM
OG0011792	sp|Q91YL7|PG2IP_MOUSE	tr|A0A452SIC5|A0A452SIC5_URSAM
OG0011793	sp|Q921Q3|ALG1_MOUSE	tr|A0A452RRL8|A0A452RRL8_URSAM
OG0011794	sp|Q99KI3|EMC3_MOUSE	tr|A0A452QZ87|A0A452QZ87_URSAM
OG0011795	sp|Q99P68|SOST_MOUSE	tr|A0A452RUI4|A0A452RUI4_URSAM
OG0011796	sp|Q9CXV1|DHSD_MOUSE	tr|A0A452RW69|A0A452RW69_URSAM
OG0011797	sp|Q9D0Y8|RM52_MOUSE	tr|A0A452SAI0|A0A452SAI0_URSAM
OG0011798	sp|Q9D162|CC167_MOUSE	tr|A0A452SVF7|A0A452SVF7_URSAM
OG0011799	sp|Q9D8U7|DTWD1_MOUSE	tr|A0A452R9Y8|A0A452R9Y8_URSAM
OG0011800	sp|Q9ERU3|ZNF22_MOUSE	tr|A0A452SQY2|A0A452SQY2_URSAM
OG0011801	sp|Q9JIY5|HTRA2_MOUSE	tr|A0A452S7B3|A0A452S7B3_URSAM
OG0011802	sp|Q9JKN1|ZNT7_MOUSE	tr|A0A452R6L9|A0A452R6L9_URSAM
OG0011803	tr|Q9QWU6|Q9QWU6_MOUSE	tr|A0A452QHZ3|A0A452QHZ3_URSAM
OG0011804	sp|Q9QZL0|RIPK3_MOUSE	tr|A0A452SHL9|A0A452SHL9_URSAM
OG0011805	sp|Q9QZS2|RNF4_MOUSE	tr|A0A452QX56|A0A452QX56_URSAM
OG0011806	sp|Q9R229|BMP10_MOUSE	tr|A0A452RBA5|A0A452RBA5_URSAM
OG0011807	sp|Q9WTW4|TFEC_MOUSE	tr|A0A452QSM2|A0A452QSM2_URSAM
OG0011808	sp|Q9Z1N7|ARI3B_MOUSE	tr|A0A452QKH7|A0A452QKH7_URSAM
OG0011809	sp|A2ADA5|PUSL1_MOUSE	tr|A0A452RBI1|A0A452RBI1_URSAM
OG0011810	sp|A2APB8|TPX2_MOUSE	tr|A0A452SDW2|A0A452SDW2_URSAM
OG0011811	sp|A2RTL5|RSRC2_MOUSE	tr|A0A452R2L7|A0A452R2L7_URSAM
OG0011812	sp|D3Z2X2|DNHD1_MOUSE	tr|A0A452SMG7|A0A452SMG7_URSAM
OG0011813	sp|D3Z5L9|CCN6_MOUSE	tr|A0A452RJB5|A0A452RJB5_URSAM
OG0011814	sp|O88879|APAF_MOUSE	tr|A0A452S0E8|A0A452S0E8_URSAM
OG0011815	sp|P16043|SLIB_MOUSE	tr|A0A452SCP9|A0A452SCP9_URSAM
OG0011816	sp|P48760|FOLC_MOUSE	tr|A0A452SCA9|A0A452SCA9_URSAM
OG0011817	sp|P56677|ST14_MOUSE	tr|A0A452RBL9|A0A452RBL9_URSAM
OG0011818	sp|P63013|PRRX1_MOUSE	tr|A0A452S9M2|A0A452S9M2_URSAM
OG0011819	sp|P82976|GBX1_MOUSE	tr|A0A452SB11|A0A452SB11_URSAM
OG0011820	sp|Q05922|DUS2_MOUSE	tr|A0A452R6B8|A0A452R6B8_URSAM
OG0011821	sp|Q2MH31|SMRP1_MOUSE	tr|A0A452QLY4|A0A452QLY4_URSAM
OG0011822	sp|Q3U7U3|FBX7_MOUSE	tr|A0A452SB81|A0A452SB81_URSAM
OG0011823	sp|Q3ULF4|SPG7_MOUSE	tr|A0A452S523|A0A452S523_URSAM
OG0011824	sp|Q3UPL6|M4A15_MOUSE	tr|A0A452SDS2|A0A452SDS2_URSAM
OG0011825	sp|Q497M3|ABEC4_MOUSE	tr|A0A452QKJ6|A0A452QKJ6_URSAM
OG0011826	sp|Q60855|RIPK1_MOUSE	tr|A0A452RK85|A0A452RK85_URSAM
OG0011827	sp|Q62445|SP4_MOUSE	tr|A0A452SJ10|A0A452SJ10_URSAM
OG0011828	tr|Q6AXF8|Q6AXF8_MOUSE	tr|A0A452SI89|A0A452SI89_URSAM
OG0011829	tr|Q6NSU2|Q6NSU2_MOUSE	tr|A0A452RID6|A0A452RID6_URSAM
OG0011830	sp|Q6P5U7|NWD2_MOUSE	tr|A0A452RPF4|A0A452RPF4_URSAM
OG0011831	sp|Q7TQC7|GPTC2_MOUSE	tr|A0A452R053|A0A452R053_URSAM
OG0011832	sp|Q7TSI3|PP6R1_MOUSE	tr|A0A452RSY1|A0A452RSY1_URSAM
OG0011833	sp|Q7TT23|DAAF9_MOUSE	tr|A0A452R527|A0A452R527_URSAM
OG0011834	sp|Q80XJ2|RN168_MOUSE	tr|A0A452QVY0|A0A452QVY0_URSAM
OG0011835	sp|Q80ZM8|CRLS1_MOUSE	tr|A0A452R2P6|A0A452R2P6_URSAM
OG0011836	sp|Q8BGV9|ATG4D_MOUSE	tr|A0A452RWG9|A0A452RWG9_URSAM
OG0011837	sp|Q8BI29|SARG_MOUSE	tr|A0A452S6D0|A0A452S6D0_URSAM
OG0011838	sp|Q8BR26|IFM10_MOUSE	tr|A0A452S4T3|A0A452S4T3_URSAM
OG0011839	sp|Q8BSD5|SHE_MOUSE	tr|A0A452RGL5|A0A452RGL5_URSAM
OG0011840	sp|Q8BX43|TR19L_MOUSE	tr|A0A452QPJ2|A0A452QPJ2_URSAM
OG0011841	sp|Q8C4N4|LAAT1_MOUSE	tr|A0A452SVW7|A0A452SVW7_URSAM
OG0011842	sp|Q8C735|LIN9_MOUSE	tr|A0A452S028|A0A452S028_URSAM
OG0011843	sp|Q8CES1|PMIS2_MOUSE	tr|A0A452S427|A0A452S427_URSAM
OG0011844	sp|Q8CHP5|PYM1_MOUSE	tr|A0A452RHB5|A0A452RHB5_URSAM
OG0011845	sp|Q8K1N1|PLPL8_MOUSE	tr|A0A452S1D5|A0A452S1D5_URSAM
OG0011846	sp|Q8VDV3|R3GEF_MOUSE	tr|A0A452QC87|A0A452QC87_URSAM
OG0011847	sp|Q91YU3|MSD4_MOUSE	tr|A0A452Q9R2|A0A452Q9R2_URSAM
OG0011848	sp|Q923B0|GGACT_MOUSE	tr|A0A452RYC2|A0A452RYC2_URSAM
OG0011849	sp|Q99LI9|CLP1_MOUSE	tr|A0A452R743|A0A452R743_URSAM
OG0011850	sp|Q9CX83|ARMX1_MOUSE	tr|A0A452QR11|A0A452QR11_URSAM
OG0011851	sp|Q9CXJ1|SYEM_MOUSE	tr|A0A452RQG0|A0A452RQG0_URSAM
OG0011852	sp|Q9CYC6|DCP2_MOUSE	tr|A0A452S9W3|A0A452S9W3_URSAM
OG0011853	sp|Q9D424|CABYR_MOUSE	tr|A0A452R608|A0A452R608_URSAM
OG0011854	sp|Q9D7T1|REP15_MOUSE	tr|A0A452SJA8|A0A452SJA8_URSAM
OG0011855	sp|Q9DBU0|TM9S1_MOUSE	tr|A0A452SHA4|A0A452SHA4_URSAM
OG0011856	sp|Q9DCJ1|LST8_MOUSE	tr|A0A452QIH6|A0A452QIH6_URSAM
OG0011857	sp|Q9DCJ5|NDUA8_MOUSE	tr|A0A452RQT6|A0A452RQT6_URSAM
OG0011858	sp|Q9JHG0|CBLN3_MOUSE	tr|A0A452QRW2|A0A452QRW2_URSAM
OG0011859	sp|Q9JM93|AR6P4_MOUSE	tr|A0A452Q8D6|A0A452Q8D6_URSAM
OG0011860	sp|Q9R111|GUAD_MOUSE	tr|A0A452RZN4|A0A452RZN4_URSAM
OG0011861	sp|Q9WUU9|GANP_MOUSE	tr|A0A452QED5|A0A452QED5_URSAM
OG0011862	tr|A0A338P6G2|A0A338P6G2_MOUSE	tr|A0A452R4P7|A0A452R4P7_URSAM
OG0011863	tr|E9Q9Q5|E9Q9Q5_MOUSE	tr|A0A452QM99|A0A452QM99_URSAM
OG0011864	sp|O35231|KIFC3_MOUSE	tr|A0A452S9U8|A0A452S9U8_URSAM
OG0011865	sp|O70491|STRA6_MOUSE	tr|A0A452SHD5|A0A452SHD5_URSAM
OG0011866	sp|P04370|MBP_MOUSE	tr|A0A452S2E4|A0A452S2E4_URSAM
OG0011867	sp|P11672|NGAL_MOUSE	tr|A0A452R272|A0A452R272_URSAM
OG0011868	sp|P22315|HEMH_MOUSE	tr|A0A452Q8X2|A0A452Q8X2_URSAM
OG0011869	sp|P40240|CD9_MOUSE	tr|A0A452SAH3|A0A452SAH3_URSAM
OG0011870	sp|P41183|BCL6_MOUSE	tr|A0A452R7A0|A0A452R7A0_URSAM
OG0011871	sp|P43142|GP182_MOUSE	tr|A0A452R5D9|A0A452R5D9_URSAM
OG0011872	sp|P46656|ADX_MOUSE	tr|A0A452RPY0|A0A452RPY0_URSAM
OG0011873	sp|P47930|FOSL2_MOUSE	tr|A0A452SPD7|A0A452SPD7_URSAM
OG0011874	sp|P47941|CRKL_MOUSE	tr|A0A452QS13|A0A452QS13_URSAM
OG0011875	sp|P51141|DVL1_MOUSE	tr|A0A452RBK4|A0A452RBK4_URSAM
OG0011876	sp|P70178|SIX5_MOUSE	tr|A0A452S978|A0A452S978_URSAM
OG0011877	tr|Q3U552|Q3U552_MOUSE	tr|A0A452SU85|A0A452SU85_URSAM
OG0011878	sp|Q3U7R1|ESYT1_MOUSE	tr|A0A452R412|A0A452R412_URSAM
OG0011879	sp|Q3V3E1|UBS3A_MOUSE	tr|A0A452SKS2|A0A452SKS2_URSAM
OG0011880	sp|Q571E4|GALNS_MOUSE	tr|A0A452SME1|A0A452SME1_URSAM
OG0011881	sp|Q571I9|A16A1_MOUSE	tr|A0A452QWM5|A0A452QWM5_URSAM
OG0011882	sp|Q64448|CXA3_MOUSE	tr|A0A452SDU2|A0A452SDU2_URSAM
OG0011883	sp|Q69ZP3|PNKD_MOUSE	tr|A0A452Q7P5|A0A452Q7P5_URSAM
OG0011884	sp|Q7M760|ZRAN1_MOUSE	tr|A0A452RLK0|A0A452RLK0_URSAM
OG0011885	sp|Q7TSK2|SEZ6_MOUSE	tr|A0A452RLA4|A0A452RLA4_URSAM
OG0011887	sp|Q8C4J0|CCD60_MOUSE	tr|A0A452RF02|A0A452RF02_URSAM
OG0011888	sp|Q8C804|SPICE_MOUSE	tr|A0A452SNF7|A0A452SNF7_URSAM
OG0011889	tr|Q8C9M8|Q8C9M8_MOUSE	tr|A0A452QI06|A0A452QI06_URSAM
OG0011890	sp|Q91VV4|DEN2D_MOUSE	tr|A0A452R1V7|A0A452R1V7_URSAM
OG0011891	sp|Q91WM1|STRBP_MOUSE	tr|A0A452RK37|A0A452RK37_URSAM
OG0011892	sp|Q921C1|CXG3_MOUSE	tr|A0A452SHX3|A0A452SHX3_URSAM
OG0011893	sp|Q9CTN4|RHBT3_MOUSE	tr|A0A452R333|A0A452R333_URSAM
OG0011894	sp|Q9D1G5|LRC57_MOUSE	tr|A0A452SHQ9|A0A452SHQ9_URSAM
OG0011895	sp|Q9D5J6|SHPK_MOUSE	tr|A0A452RFN6|A0A452RFN6_URSAM
OG0011896	sp|Q9D903|EBP2_MOUSE	tr|A0A452SG60|A0A452SG60_URSAM
OG0011897	sp|Q9DCN1|NUD12_MOUSE	tr|A0A452SMI3|A0A452SMI3_URSAM
OG0011898	sp|Q9JJE4|PAQR4_MOUSE	tr|A0A452QV68|A0A452QV68_URSAM
OG0011899	sp|Q9QZQ1|AFAD_MOUSE	tr|A0A452RTX0|A0A452RTX0_URSAM
OG0011900	sp|B2RRD7|BRPF1_MOUSE	tr|A0A452R6J0|A0A452R6J0_URSAM
OG0011901	tr|E9Q6R1|E9Q6R1_MOUSE	tr|A0A452S7Z9|A0A452S7Z9_URSAM
OG0011902	sp|O54965|RNF13_MOUSE	tr|A0A452S4Z9|A0A452S4Z9_URSAM
OG0011903	sp|O55100|SNG1_MOUSE	tr|A0A452QID2|A0A452QID2_URSAM
OG0011904	sp|O70374|MTG8R_MOUSE	tr|A0A452SPG8|A0A452SPG8_URSAM
OG0011905	sp|O70548|TELT_MOUSE	tr|A0A452R084|A0A452R084_URSAM
OG0011906	sp|P28322|ETV4_MOUSE	tr|A0A452RUJ9|A0A452RUJ9_URSAM
OG0011907	sp|P41133|ID3_MOUSE	tr|A0A452SDN1|A0A452SDN1_URSAM
OG0011908	sp|P54797|TNG2_MOUSE	tr|A0A452R4X5|A0A452R4X5_URSAM
OG0011909	sp|P58242|ASM3B_MOUSE	tr|A0A452S901|A0A452S901_URSAM
OG0011910	sp|P61807|SNN_MOUSE	tr|A0A452RUJ0|A0A452RUJ0_URSAM
OG0011911	sp|P97333|NRP1_MOUSE	tr|A0A452R9Y7|A0A452R9Y7_URSAM
OG0011912	sp|P97503|NKX32_MOUSE	tr|A0A452QNZ1|A0A452QNZ1_URSAM
OG0011913	sp|Q0VGT2|GLI2_MOUSE	tr|A0A452QK08|A0A452QK08_URSAM
OG0011914	sp|Q3U0B3|DHR11_MOUSE	tr|A0A452SCN4|A0A452SCN4_URSAM
OG0011915	sp|Q3ULD5|MCCB_MOUSE	tr|A0A452SJH1|A0A452SJH1_URSAM
OG0011916	sp|Q5HZI1|MTUS1_MOUSE	tr|A0A452SQ63|A0A452SQ63_URSAM
OG0011917	sp|Q5SV77|GGNB2_MOUSE	tr|A0A452SCL7|A0A452SCL7_URSAM
OG0011918	sp|Q60648|SAP3_MOUSE	tr|A0A452SDN5|A0A452SDN5_URSAM
OG0011919	sp|Q64279|HAND1_MOUSE	tr|A0A452RYQ2|A0A452RYQ2_URSAM
OG0011920	sp|Q64378|FKBP5_MOUSE	tr|A0A452RRR2|A0A452RRR2_URSAM
OG0011921	sp|Q80UZ2|SDA1_MOUSE	tr|A0A452SG16|A0A452SG16_URSAM
OG0011922	sp|Q80V94|AP4E1_MOUSE	tr|A0A452QBW4|A0A452QBW4_URSAM
OG0011923	sp|Q80VP2|SPAT7_MOUSE	tr|A0A452QY82|A0A452QY82_URSAM
OG0011924	sp|Q80XU3|NUCKS_MOUSE	tr|A0A452SB97|A0A452SB97_URSAM
OG0011925	sp|Q80Y39|CJ062_MOUSE	tr|A0A452R380|A0A452R380_URSAM
OG0011926	sp|Q8BGV0|SYNM_MOUSE	tr|A0A452R3V6|A0A452R3V6_URSAM
OG0011927	sp|Q8BGY7|F210A_MOUSE	tr|A0A452QEC7|A0A452QEC7_URSAM
OG0011928	sp|Q8BHL4|RAI3_MOUSE	tr|A0A452RNJ4|A0A452RNJ4_URSAM
OG0011929	sp|Q8BL66|EEA1_MOUSE	tr|A0A452R8G5|A0A452R8G5_URSAM
OG0011930	sp|Q8BQP8|RFIP4_MOUSE	tr|A0A452RXA3|A0A452RXA3_URSAM
OG0011931	sp|Q8BT88|CP090_MOUSE	tr|A0A452SNT7|A0A452SNT7_URSAM
OG0011932	sp|Q8BW56|GTDC1_MOUSE	tr|A0A452RZT0|A0A452RZT0_URSAM
OG0011933	sp|Q8BXX2|ZBT49_MOUSE	tr|A0A452RB59|A0A452RB59_URSAM
OG0011934	sp|Q8C581|TMM91_MOUSE	tr|A0A452R2N2|A0A452R2N2_URSAM
OG0011935	sp|Q8CI70|LRC20_MOUSE	tr|A0A452QGQ2|A0A452QGQ2_URSAM
OG0011936	sp|Q8K1K9|HINFP_MOUSE	tr|A0A452RH82|A0A452RH82_URSAM
OG0011937	sp|Q8K3A2|TRPT1_MOUSE	tr|A0A452RJP8|A0A452RJP8_URSAM
OG0011938	sp|Q8R507|FKTN_MOUSE	tr|A0A452RX62|A0A452RX62_URSAM
OG0011939	sp|Q8VCM8|NCLN_MOUSE	tr|A0A452SSF6|A0A452SSF6_URSAM
OG0011940	sp|Q8VDG5|PPCS_MOUSE	tr|A0A452QW72|A0A452QW72_URSAM
OG0011941	sp|Q8VDW4|UBE2W_MOUSE	tr|A0A452RYA3|A0A452RYA3_URSAM
OG0011943	sp|Q91YN0|CL004_MOUSE	tr|A0A452QDN6|A0A452QDN6_URSAM
OG0011944	sp|Q99JZ0|SDCB2_MOUSE	tr|A0A452S1X5|A0A452S1X5_URSAM
OG0011945	sp|Q99KJ8|DCTN2_MOUSE	tr|A0A452SM28|A0A452SM28_URSAM
OG0011946	sp|Q99MJ6|NHRF4_MOUSE	tr|A0A452RH60|A0A452RH60_URSAM
OG0011947	sp|Q9CQ31|ASB11_MOUSE	tr|A0A452SE92|A0A452SE92_URSAM
OG0011948	sp|Q9CQM5|TXD17_MOUSE	tr|A0A452QGZ3|A0A452QGZ3_URSAM
OG0011949	sp|Q9CW03|SMC3_MOUSE	tr|A0A452SRV4|A0A452SRV4_URSAM
OG0011950	sp|Q9CY57|CHTOP_MOUSE	tr|A0A452QGB8|A0A452QGB8_URSAM
OG0011951	sp|Q9D4F8|GCP4_MOUSE	tr|A0A452S6S8|A0A452S6S8_URSAM
OG0011952	sp|Q9D6D8|PPIL6_MOUSE	tr|A0A452RU26|A0A452RU26_URSAM
OG0011953	sp|Q9D780|SLAF9_MOUSE	tr|A0A452R8Y5|A0A452R8Y5_URSAM
OG0011954	sp|Q9D7J9|ECHD3_MOUSE	tr|A0A452QA37|A0A452QA37_URSAM
OG0011955	sp|Q9D9N5|CIB4_MOUSE	tr|A0A452QR30|A0A452QR30_URSAM
OG0011956	sp|Q9DA39|LFG4_MOUSE	tr|A0A452SKL8|A0A452SKL8_URSAM
OG0011957	sp|Q9DB29|IAH1_MOUSE	tr|A0A452QTQ9|A0A452QTQ9_URSAM
OG0011958	sp|Q9JK23|PSMG1_MOUSE	tr|A0A452QSW1|A0A452QSW1_URSAM
OG0011959	sp|Q9Z1B7|MK13_MOUSE	tr|A0A452SII0|A0A452SII0_URSAM
OG0011960	sp|Q9Z2D3|GSDME_MOUSE	tr|A0A452RI84|A0A452RI84_URSAM
OG0011961	sp|D3Z752|SPXN_MOUSE	tr|A0A452QF98|A0A452QF98_URSAM
OG0011962	tr|E9PUQ3|E9PUQ3_MOUSE	tr|A0A452RW15|A0A452RW15_URSAM
OG0011963	tr|E9Q0X2|E9Q0X2_MOUSE	tr|A0A452RP82|A0A452RP82_URSAM
OG0011965	sp|O35926|CD5R2_MOUSE	tr|A0A452RHE5|A0A452RHE5_URSAM
OG0011966	sp|O54927|WSB1_MOUSE	tr|A0A452QMJ8|A0A452QMJ8_URSAM
OG0011967	sp|P25799|NFKB1_MOUSE	tr|A0A452RQ55|A0A452RQ55_URSAM
OG0011968	sp|P48972|MYBB_MOUSE	tr|A0A452SPV8|A0A452SPV8_URSAM
OG0011969	sp|P59862|CAD26_MOUSE	tr|A0A452RD97|A0A452RD97_URSAM
OG0011970	sp|P97493|THIOM_MOUSE	tr|A0A452RSE0|A0A452RSE0_URSAM
OG0011971	sp|Q03288|ASIP_MOUSE	tr|A0A452QRP3|A0A452QRP3_URSAM
OG0011972	sp|Q0P543|GIPR_MOUSE	tr|A0A452SCV5|A0A452SCV5_URSAM
OG0011973	sp|Q3UVG3|F91A1_MOUSE	tr|A0A452S7B6|A0A452S7B6_URSAM
OG0011974	sp|Q3V1D3|AMPD1_MOUSE	tr|A0A452S4J9|A0A452S4J9_URSAM
OG0011975	sp|Q4U2R1|HERC2_MOUSE	tr|A0A452SC36|A0A452SC36_URSAM
OG0011976	sp|Q504N2|S22AF_MOUSE	tr|A0A452S8H3|A0A452S8H3_URSAM
OG0011977	sp|Q62351|TFR1_MOUSE	tr|A0A452SWY6|A0A452SWY6_URSAM
OG0011978	sp|Q69ZF3|GBA2_MOUSE	tr|A0A452SRS8|A0A452SRS8_URSAM
OG0011979	sp|Q6P5D4|CP135_MOUSE	tr|A0A452R9P9|A0A452R9P9_URSAM
OG0011980	sp|Q6P7W0|SENP6_MOUSE	tr|A0A452SWR2|A0A452SWR2_URSAM
OG0011981	tr|Q6PGK3|Q6PGK3_MOUSE	tr|A0A452RA14|A0A452RA14_URSAM
OG0011982	tr|Q6XPS7|Q6XPS7_MOUSE	tr|A0A452S5I4|A0A452S5I4_URSAM
OG0011983	sp|Q7M729|SCN4B_MOUSE	tr|A0A452QG99|A0A452QG99_URSAM
OG0011984	sp|Q811H0|ZBT42_MOUSE	tr|A0A452QY31|A0A452QY31_URSAM
OG0011985	sp|Q8BJ73|RSPO4_MOUSE	tr|A0A452QQB0|A0A452QQB0_URSAM
OG0011986	sp|Q8BKX7|ZN410_MOUSE	tr|A0A452QK40|A0A452QK40_URSAM
OG0011987	sp|Q8BLC3|LYPD1_MOUSE	tr|A0A452QSR1|A0A452QSR1_URSAM
OG0011988	sp|Q8BMG1|ATRIP_MOUSE	tr|A0A452RXZ5|A0A452RXZ5_URSAM
OG0011989	sp|Q8BRG8|TM209_MOUSE	tr|A0A452SMJ6|A0A452SMJ6_URSAM
