Orthogroup	Mus_musculus	Jaculus_jaculus
OG0009941	sp|Q8VCG3|WDR74_MOUSE	tr|A0A8C5JZN9|A0A8C5JZN9_JACJA
OG0009942	tr|B1AZR0|B1AZR0_MOUSE	tr|A0A8C5JZP0|A0A8C5JZP0_JACJA
OG0009943	sp|Q8BG26|RUSC1_MOUSE	tr|A0A8C5JZR3|A0A8C5JZR3_JACJA
OG0009944	sp|Q810C1|SLIK1_MOUSE	tr|A0A8C5K1I8|A0A8C5K1I8_JACJA
OG0009945	sp|Q7TS68|NSUN6_MOUSE	tr|A0A8C5K1P6|A0A8C5K1P6_JACJA
OG0009946	sp|Q9D478|ODF2L_MOUSE	tr|A0A8C5K2T5|A0A8C5K2T5_JACJA
OG0009947	sp|Q61885|MOG_MOUSE	tr|A0A8C5K333|A0A8C5K333_JACJA
OG0009948	sp|Q8CEF8|RN222_MOUSE	tr|A0A8C5K6K2|A0A8C5K6K2_JACJA
OG0009949	sp|P97718|ADA1A_MOUSE	tr|A0A8C5K801|A0A8C5K801_JACJA
OG0009950	sp|P46062|SIPA1_MOUSE	tr|A0A8C5KAP9|A0A8C5KAP9_JACJA
OG0009951	sp|Q8K3J9|GPC5C_MOUSE	tr|A0A8C5KAV4|A0A8C5KAV4_JACJA
OG0009952	sp|Q99JW5|EPCAM_MOUSE	tr|A0A8C5KB27|A0A8C5KB27_JACJA
OG0009953	sp|Q8VCW8|ACSF2_MOUSE	tr|A0A8C5KBB1|A0A8C5KBB1_JACJA
OG0009954	sp|Q8C129|LCAP_MOUSE	tr|A0A8C5KC74|A0A8C5KC74_JACJA
OG0009955	sp|Q9R1E0|FOXO1_MOUSE	tr|A0A8C5KCB3|A0A8C5KCB3_JACJA
OG0009956	sp|O54786|DFFA_MOUSE	tr|A0A8C5KHC8|A0A8C5KHC8_JACJA
OG0009957	sp|Q8BJA3|HMBX1_MOUSE	tr|A0A8C5KIQ9|A0A8C5KIQ9_JACJA
OG0009958	sp|D3Z1Q2|MRAP2_MOUSE	tr|A0A8C5KIY5|A0A8C5KIY5_JACJA
OG0009959	sp|Q8K284|TF3C1_MOUSE	tr|A0A8C5KJL3|A0A8C5KJL3_JACJA
OG0009960	sp|P97300|NPTN_MOUSE	tr|A0A8C5KKF6|A0A8C5KKF6_JACJA
OG0009961	sp|Q99KE8|ZFP64_MOUSE	tr|A0A8C5KL41|A0A8C5KL41_JACJA
OG0009962	sp|Q8C0L0|TMX4_MOUSE	tr|A0A8C5KLT0|A0A8C5KLT0_JACJA
OG0009963	sp|Q99MH5|NDK5_MOUSE	tr|A0A8C5KMS1|A0A8C5KMS1_JACJA
OG0009964	sp|Q8C4H2|SAMD3_MOUSE	tr|A0A8C5KPD8|A0A8C5KPD8_JACJA
OG0009965	tr|H3BJD6|H3BJD6_MOUSE	tr|A0A8C5KPS1|A0A8C5KPS1_JACJA
OG0009966	sp|E9PY46|IF140_MOUSE	tr|A0A8C5KRC3|A0A8C5KRC3_JACJA
OG0009967	sp|Q9D113|DNLZ_MOUSE	tr|A0A8C5KRD8|A0A8C5KRD8_JACJA
OG0009968	sp|Q5U465|CC125_MOUSE	tr|A0A8C5KRF5|A0A8C5KRF5_JACJA
OG0009969	sp|Q9CZT6|CMS1_MOUSE	tr|A0A8C5KS19|A0A8C5KS19_JACJA
OG0009970	sp|Q64249|NR6A1_MOUSE	tr|A0A8C5KUY2|A0A8C5KUY2_JACJA
OG0009971	sp|Q9CX98|CP2U1_MOUSE	tr|A0A8C5KV17|A0A8C5KV17_JACJA
OG0009972	sp|Q505F5|LRC47_MOUSE	tr|A0A8C5KXH8|A0A8C5KXH8_JACJA
OG0009973	sp|O70252|HMOX2_MOUSE	tr|A0A8C5L002|A0A8C5L002_JACJA
OG0009974	sp|Q9ES34|UBE3B_MOUSE	tr|A0A8C5L3W6|A0A8C5L3W6_JACJA
OG0009975	sp|Q9QXW2|FBXW5_MOUSE	tr|A0A8C5L540|A0A8C5L540_JACJA
OG0009976	sp|Q8BZ09|ODC_MOUSE	tr|A0A8C5L542|A0A8C5L542_JACJA
OG0009977	sp|Q3U1Z5|GPSM3_MOUSE	tr|A0A8C5L5P7|A0A8C5L5P7_JACJA
OG0009978	sp|Q9D9T8|EFHC1_MOUSE	tr|A0A8C5L647|A0A8C5L647_JACJA
OG0009979	sp|Q3V3R4|ITA1_MOUSE	tr|A0A8C5L659|A0A8C5L659_JACJA
OG0009980	sp|Q91ZZ5|RXFP2_MOUSE	tr|A0A8C5LA39|A0A8C5LA39_JACJA
OG0009981	sp|Q8BMB3|IF4E2_MOUSE	tr|A0A8C5LCG9|A0A8C5LCG9_JACJA
OG0009982	tr|Q9CZP3|Q9CZP3_MOUSE	tr|A0A8C5LDZ0|A0A8C5LDZ0_JACJA
OG0009983	sp|Q9WV84|NDKM_MOUSE	tr|A0A8C5LGF3|A0A8C5LGF3_JACJA
OG0009984	sp|Q9DCK3|TSN4_MOUSE	tr|A0A8C5LH52|A0A8C5LH52_JACJA
OG0009985	sp|Q9JHA8|VWA7_MOUSE	tr|A0A8C5LHT0|A0A8C5LHT0_JACJA
OG0009986	sp|Q80W04|TMCC2_MOUSE	tr|A0A8C5LIV3|A0A8C5LIV3_JACJA
OG0009987	sp|P79621|C2TA_MOUSE	tr|A0A8C5LK67|A0A8C5LK67_JACJA
OG0009988	sp|Q64302|T4S1_MOUSE	tr|A0A8C5NUU6|A0A8C5NUU6_JACJA
OG0009989	tr|Q149I8|Q149I8_MOUSE	tr|A0A8C5NUY9|A0A8C5NUY9_JACJA
OG0009990	sp|Q99P65|S29A3_MOUSE	tr|A0A8C5NXV5|A0A8C5NXV5_JACJA
OG0009991	sp|Q8BKF1|RPOM_MOUSE	tr|A0A8C5NYG1|A0A8C5NYG1_JACJA
OG0009992	sp|P97401|SFRP3_MOUSE	tr|A0A8C5NYL2|A0A8C5NYL2_JACJA
OG0009993	sp|Q8VE33|GD1L1_MOUSE	tr|A0A8C5NYW7|A0A8C5NYW7_JACJA
OG0009994	sp|O70439|STX7_MOUSE	tr|A0A8C5P2A7|A0A8C5P2A7_JACJA
OG0009995	sp|Q9DCJ7|AKIP_MOUSE	tr|A0A8C5P2T4|A0A8C5P2T4_JACJA
OG0009996	sp|B1AUC7|RHG36_MOUSE	tr|A0A8C5P4N1|A0A8C5P4N1_JACJA
OG0009997	sp|Q8BLB7|LMBL3_MOUSE	tr|A0A8C5P5M9|A0A8C5P5M9_JACJA
OG0009998	tr|E9Q444|E9Q444_MOUSE	tr|A0A8C5JWD3|A0A8C5JWD3_JACJA
OG0009999	sp|P31725|S10A9_MOUSE	tr|A0A8C5JXJ4|A0A8C5JXJ4_JACJA
OG0010000	sp|P23188|FURIN_MOUSE	tr|A0A8C5JYH3|A0A8C5JYH3_JACJA
OG0010001	sp|Q8VHQ3|PP16B_MOUSE	tr|A0A8C5JZM7|A0A8C5JZM7_JACJA
OG0010002	sp|Q9JHU3|CDK20_MOUSE	tr|A0A8C5K0V2|A0A8C5K0V2_JACJA
OG0010003	sp|Q9JIB0|MOG1_MOUSE	tr|A0A8C5K219|A0A8C5K219_JACJA
OG0010004	sp|Q6P1E8|EFCB6_MOUSE	tr|A0A8C5K371|A0A8C5K371_JACJA
OG0010005	sp|Q3V124|EID3_MOUSE	tr|A0A8C5K4D6|A0A8C5K4D6_JACJA
OG0010006	sp|Q64732|FOXB1_MOUSE	tr|A0A8C5K622|A0A8C5K622_JACJA
OG0010007	sp|Q80UW5|MRCKG_MOUSE	tr|A0A8C5K8L7|A0A8C5K8L7_JACJA
OG0010008	sp|O35681|SYT3_MOUSE	tr|A0A8C5KBU6|A0A8C5KBU6_JACJA
OG0010009	sp|D3YY91|LLR1_MOUSE	tr|A0A8C5KCD6|A0A8C5KCD6_JACJA
OG0010010	sp|Q3TWL2|PP4P1_MOUSE	tr|A0A8C5KCT5|A0A8C5KCT5_JACJA
OG0010011	sp|Q9DB94|WDR53_MOUSE	tr|A0A8C5KCZ2|A0A8C5KCZ2_JACJA
OG0010012	sp|Q8CI85|CAH12_MOUSE	tr|A0A8C5KFB0|A0A8C5KFB0_JACJA
OG0010013	sp|A2A7S8|K1522_MOUSE	tr|A0A8C5KFU6|A0A8C5KFU6_JACJA
OG0010014	sp|P28301|LYOX_MOUSE	tr|A0A8C5KGG8|A0A8C5KGG8_JACJA
OG0010015	sp|Q99LJ1|FUCO_MOUSE	tr|A0A8C5KGW7|A0A8C5KGW7_JACJA
OG0010016	sp|Q924C6|LOXL4_MOUSE	tr|A0A8C5KJ33|A0A8C5KJ33_JACJA
OG0010017	tr|A0A0N4SUI7|A0A0N4SUI7_MOUSE	tr|A0A8C5KJ90|A0A8C5KJ90_JACJA
OG0010018	sp|Q8C2K5|RASL3_MOUSE	tr|A0A8C5KJR4|A0A8C5KJR4_JACJA
OG0010019	sp|F8VQB6|MYO10_MOUSE	tr|A0A8C5KJR5|A0A8C5KJR5_JACJA
OG0010020	tr|A2A8R0|A2A8R0_MOUSE	tr|A0A8C5KK33|A0A8C5KK33_JACJA
OG0010021	sp|P12246|SAMP_MOUSE	tr|A0A8C5KK36|A0A8C5KK36_JACJA
OG0010022	sp|Q9D0M2|CDCA7_MOUSE	tr|A0A8C5KLS2|A0A8C5KLS2_JACJA
OG0010023	sp|Q9QUL7|TRYG1_MOUSE	tr|A0A8C5KMT5|A0A8C5KMT5_JACJA
OG0010024	sp|Q91YT7|YTHD2_MOUSE	tr|A0A8C5KN00|A0A8C5KN00_JACJA
OG0010025	sp|A6H611|MIPEP_MOUSE	tr|A0A8C5KP23|A0A8C5KP23_JACJA
OG0010026	sp|Q01065|PDE1B_MOUSE	tr|A0A8C5KPU2|A0A8C5KPU2_JACJA
OG0010027	sp|P23812|HXD12_MOUSE	tr|A0A8C5KPV8|A0A8C5KPV8_JACJA
OG0010028	sp|Q91YX5|LGAT1_MOUSE	tr|A0A8C5KQY1|A0A8C5KQY1_JACJA
OG0010029	tr|A2ANY6|A2ANY6_MOUSE	tr|A0A8C5KR66|A0A8C5KR66_JACJA
OG0010030	sp|P27782|LEF1_MOUSE	tr|A0A8C5KSY3|A0A8C5KSY3_JACJA
OG0010031	sp|O35618|MDM4_MOUSE	tr|A0A8C5KTB0|A0A8C5KTB0_JACJA
OG0010032	sp|Q9JJP2|P73_MOUSE	tr|A0A8C5KTC3|A0A8C5KTC3_JACJA
OG0010033	sp|P70205|PACR_MOUSE	tr|A0A8C5KTR9|A0A8C5KTR9_JACJA
OG0010034	sp|Q9D7E3|OVCA2_MOUSE	tr|A0A8C5KU31|A0A8C5KU31_JACJA
OG0010035	sp|Q9JMA9|S6A14_MOUSE	tr|A0A8C5KUB6|A0A8C5KUB6_JACJA
OG0010036	sp|Q504M8|RAB26_MOUSE	tr|A0A8C5KUX6|A0A8C5KUX6_JACJA
OG0010037	sp|A2AR02|PPIG_MOUSE	tr|A0A8C5KUY3|A0A8C5KUY3_JACJA
OG0010038	sp|Q9DCS2|MTL26_MOUSE	tr|A0A8C5KWA5|A0A8C5KWA5_JACJA
OG0010039	sp|Q61908|CMC4_MOUSE	tr|A0A8C5KX56|A0A8C5KX56_JACJA
OG0010040	sp|Q923W9|ADA33_MOUSE	tr|A0A8C5KZG5|A0A8C5KZG5_JACJA
OG0010041	sp|Q8BHC0|LYVE1_MOUSE	tr|A0A8C5L1Z7|A0A8C5L1Z7_JACJA
OG0010042	sp|P48771|CX7A2_MOUSE	tr|A0A8C5L339|A0A8C5L339_JACJA
OG0010043	sp|P51661|DHI2_MOUSE	tr|A0A8C5L5M3|A0A8C5L5M3_JACJA
OG0010044	sp|P54818|GALC_MOUSE	tr|A0A8C5L702|A0A8C5L702_JACJA
OG0010045	sp|O08736|CASPC_MOUSE	tr|A0A8C5L774|A0A8C5L774_JACJA
OG0010046	tr|D3Z0P8|D3Z0P8_MOUSE	tr|A0A8C5L7L9|A0A8C5L7L9_JACJA
OG0010047	sp|Q6PCN7|HLTF_MOUSE	tr|A0A8C5L821|A0A8C5L821_JACJA
OG0010048	sp|Q9D1C8|VPS28_MOUSE	tr|A0A8C5L9T6|A0A8C5L9T6_JACJA
OG0010049	sp|Q91VR8|BRK1_MOUSE	tr|A0A8C5LAM3|A0A8C5LAM3_JACJA
OG0010050	sp|E9Q6D6|ZN277_MOUSE	tr|A0A8C5LCL2|A0A8C5LCL2_JACJA
OG0010051	sp|Q7TPS5|C2CD5_MOUSE	tr|A0A8C5LF29|A0A8C5LF29_JACJA
OG0010052	sp|Q9D2L5|CPXM2_MOUSE	tr|A0A8C5LJH5|A0A8C5LJH5_JACJA
OG0010053	sp|Q8CG19|LTBP1_MOUSE	tr|A0A8C5LKG1|A0A8C5LKG1_JACJA
OG0010054	sp|Q8C4B4|U119B_MOUSE	tr|A0A8C5LND5|A0A8C5LND5_JACJA
OG0010055	sp|Q91V17|ZNRF1_MOUSE	tr|A0A8C5NUC8|A0A8C5NUC8_JACJA
OG0010056	sp|Q61056|TRPC1_MOUSE	tr|A0A8C5P1S6|A0A8C5P1S6_JACJA
OG0010057	sp|Q924Z5|TRAM2_MOUSE	tr|A0A8C5P2B1|A0A8C5P2B1_JACJA
OG0010058	sp|Q9CXD6|MCUR1_MOUSE	tr|A0A8C5P2T7|A0A8C5P2T7_JACJA
OG0010059	sp|Q8JZL1|I17RD_MOUSE	tr|A0A8C5P380|A0A8C5P380_JACJA
OG0010060	sp|A0A0B4J1G0|FCG3A_MOUSE	tr|A0A8C5P468|A0A8C5P468_JACJA
OG0010061	sp|Q8K1C9|LRC41_MOUSE	tr|A0A8C5JV25|A0A8C5JV25_JACJA
OG0010062	sp|Q5SXY1|CYTSB_MOUSE	tr|A0A8C5JYS9|A0A8C5JYS9_JACJA
OG0010063	sp|Q6ZWY8|TYB10_MOUSE	tr|A0A8C5K0G6|A0A8C5K0G6_JACJA
OG0010064	sp|Q99M01|SYFM_MOUSE	tr|A0A8C5K0L5|A0A8C5K0L5_JACJA
OG0010065	sp|Q04888|SOX10_MOUSE	tr|A0A8C5K2F4|A0A8C5K2F4_JACJA
OG0010066	sp|Q8K2Q5|CHCH7_MOUSE	tr|A0A8C5K2V1|A0A8C5K2V1_JACJA
OG0010067	sp|O55087|MEF2B_MOUSE	tr|A0A8C5K552|A0A8C5K552_JACJA
OG0010068	sp|Q9WVB6|LENEP_MOUSE	tr|A0A8C5K557|A0A8C5K557_JACJA
OG0010069	sp|Q9CZ04|CSN7A_MOUSE	tr|A0A8C5K6P1|A0A8C5K6P1_JACJA
OG0010070	sp|Q8CH40|NUDT6_MOUSE	tr|A0A8C5KBN2|A0A8C5KBN2_JACJA
OG0010071	tr|E9PXX8|E9PXX8_MOUSE	tr|A0A8C5KBY2|A0A8C5KBY2_JACJA
OG0010072	sp|O08530|S1PR1_MOUSE	tr|A0A8C5KCC6|A0A8C5KCC6_JACJA
OG0010073	sp|O55176|PJA1_MOUSE	tr|A0A8C5KIR6|A0A8C5KIR6_JACJA
OG0010074	sp|P07147|TYRP1_MOUSE	tr|A0A8C5KJC3|A0A8C5KJC3_JACJA
OG0010075	sp|Q9ERG0|LIMA1_MOUSE	tr|A0A8C5KJH1|A0A8C5KJH1_JACJA
OG0010076	sp|P97819|PLPL9_MOUSE	tr|A0A8C5KJI1|A0A8C5KJI1_JACJA
OG0010077	sp|Q99LC8|EI2BA_MOUSE	tr|A0A8C5KL35|A0A8C5KL35_JACJA
OG0010078	sp|Q8CHY6|P66A_MOUSE	tr|A0A8C5KN50|A0A8C5KN50_JACJA
OG0010079	sp|P32261|ANT3_MOUSE	tr|A0A8C5KNC5|A0A8C5KNC5_JACJA
OG0010080	sp|Q501J2|ANKMT_MOUSE	tr|A0A8C5KNK8|A0A8C5KNK8_JACJA
OG0010081	sp|Q80XL7|MPPE1_MOUSE	tr|A0A8C5KQE0|A0A8C5KQE0_JACJA
OG0010082	sp|Q501J7|PHAR4_MOUSE	tr|A0A8C5KR26|A0A8C5KR26_JACJA
OG0010083	sp|Q69Z66|MYSM1_MOUSE	tr|A0A8C5KTS9|A0A8C5KTS9_JACJA
OG0010084	tr|A0A494B9V8|A0A494B9V8_MOUSE	tr|A0A8C5KUE4|A0A8C5KUE4_JACJA
OG0010085	sp|Q8VBZ3|CLPT1_MOUSE	tr|A0A8C5KWD7|A0A8C5KWD7_JACJA
OG0010086	tr|F8VQC1|F8VQC1_MOUSE	tr|A0A8C5KXF1|A0A8C5KXF1_JACJA
OG0010087	sp|O35239|PTN9_MOUSE	tr|A0A8C5KXR0|A0A8C5KXR0_JACJA
OG0010088	tr|E9PYR1|E9PYR1_MOUSE	tr|A0A8C5KYE2|A0A8C5KYE2_JACJA
OG0010089	sp|Q8BLR7|RND1_MOUSE	tr|A0A8C5L025|A0A8C5L025_JACJA
OG0010090	sp|Q99PP2|ZN318_MOUSE	tr|A0A8C5L0H5|A0A8C5L0H5_JACJA
OG0010091	sp|A2AVQ5|LEXM_MOUSE	tr|A0A8C5L0K1|A0A8C5L0K1_JACJA
OG0010092	sp|P31360|PO3F2_MOUSE	tr|A0A8C5L1I7|A0A8C5L1I7_JACJA
OG0010093	sp|P08920|CD2_MOUSE	tr|A0A8C5L2B0|A0A8C5L2B0_JACJA
OG0010094	sp|Q8R422|CD109_MOUSE	tr|A0A8C5L2I2|A0A8C5L2I2_JACJA
OG0010095	sp|Q9R1C8|5HT6R_MOUSE	tr|A0A8C5L4K8|A0A8C5L4K8_JACJA
OG0010096	sp|Q9CQC4|TM216_MOUSE	tr|A0A8C5L4Z7|A0A8C5L4Z7_JACJA
OG0010097	sp|Q9QZS8|SH2D3_MOUSE	tr|A0A8C5L5P3|A0A8C5L5P3_JACJA
OG0010098	sp|Q69ZF7|CNNM4_MOUSE	tr|A0A8C5L620|A0A8C5L620_JACJA
OG0010099	sp|Q8VHR0|PCD18_MOUSE	tr|A0A8C5L669|A0A8C5L669_JACJA
OG0010100	sp|Q8C6G1|CF410_MOUSE	tr|A0A8C5L700|A0A8C5L700_JACJA
OG0010101	sp|Q4VA45|ZFTA_MOUSE	tr|A0A8C5L7A6|A0A8C5L7A6_JACJA
OG0010102	sp|Q8BN21|VRK2_MOUSE	tr|A0A8C5L804|A0A8C5L804_JACJA
OG0010103	sp|Q8BVC4|CCD68_MOUSE	tr|A0A8C5L888|A0A8C5L888_JACJA
OG0010104	sp|Q99MR3|S12A9_MOUSE	tr|A0A8C5L8N9|A0A8C5L8N9_JACJA
OG0010105	sp|Q3V0J1|TM237_MOUSE	tr|A0A8C5L9D5|A0A8C5L9D5_JACJA
OG0010106	sp|P70232|NCHL1_MOUSE	tr|A0A8C5L9N3|A0A8C5L9N3_JACJA
OG0010107	sp|Q6GQU2|KLH23_MOUSE	tr|A0A8C5L9P7|A0A8C5L9P7_JACJA
OG0010108	sp|Q9CYN2|SPCS2_MOUSE	tr|A0A8C5L9S3|A0A8C5L9S3_JACJA
OG0010109	sp|O89033|CDC6_MOUSE	tr|A0A8C5LBX6|A0A8C5LBX6_JACJA
OG0010110	sp|Q91W40|KLC3_MOUSE	tr|A0A8C5LGW6|A0A8C5LGW6_JACJA
OG0010111	sp|Q9DBU2|NAA60_MOUSE	tr|A0A8C5LH04|A0A8C5LH04_JACJA
OG0010112	sp|Q8BZW8|NHLC2_MOUSE	tr|A0A8C5LIU1|A0A8C5LIU1_JACJA
OG0010113	sp|Q3TJM4|CENPT_MOUSE	tr|A0A8C5LJ18|A0A8C5LJ18_JACJA
OG0010114	sp|Q8BK67|RCC2_MOUSE	tr|A0A8C5LJS6|A0A8C5LJS6_JACJA
OG0010115	sp|Q3TCJ8|CCD69_MOUSE	tr|A0A8C5NUN5|A0A8C5NUN5_JACJA
OG0010116	sp|P15919|RAG1_MOUSE	tr|A0A8C5NUW1|A0A8C5NUW1_JACJA
OG0010117	sp|Q8R0F6|ILKAP_MOUSE	tr|A0A8C5NW71|A0A8C5NW71_JACJA
OG0010118	sp|Q3UU94|MANS4_MOUSE	tr|A0A8C5NWS1|A0A8C5NWS1_JACJA
OG0010119	sp|Q8CA95|PDE10_MOUSE	tr|A0A8C5NWW5|A0A8C5NWW5_JACJA
OG0010120	sp|P25799|NFKB1_MOUSE	tr|A0A8C5P044|A0A8C5P044_JACJA
OG0010121	sp|Q8R4U0|STAB2_MOUSE	tr|A0A8C5P065|A0A8C5P065_JACJA
OG0010122	sp|P27600|GNA12_MOUSE	tr|A0A8C5P1Z3|A0A8C5P1Z3_JACJA
OG0010123	sp|Q2NKI2|VAX1_MOUSE	tr|A0A8C5P3F4|A0A8C5P3F4_JACJA
OG0010124	sp|P23772|GATA3_MOUSE	tr|A0A8C5P662|A0A8C5P662_JACJA
OG0010125	sp|Q8CIM1|LRC45_MOUSE	tr|A0A8C5JYX2|A0A8C5JYX2_JACJA
OG0010126	sp|A2AKY4|Z804A_MOUSE	tr|A0A8C5JZ60|A0A8C5JZ60_JACJA
OG0010127	sp|P97737|GDF10_MOUSE	tr|A0A8C5JZC4|A0A8C5JZC4_JACJA
OG0010128	sp|Q9CQ46|DRC8_MOUSE	tr|A0A8C5K251|A0A8C5K251_JACJA
OG0010129	sp|Q4PJX1|ODR4_MOUSE	tr|A0A8C5K4D0|A0A8C5K4D0_JACJA
OG0010130	sp|Q9EQC7|FSTL3_MOUSE	tr|A0A8C5K6S3|A0A8C5K6S3_JACJA
OG0010131	sp|A2A9T0|TBKB1_MOUSE	tr|A0A8C5K7F9|A0A8C5K7F9_JACJA
OG0010132	sp|Q9JI33|NET4_MOUSE	tr|A0A8C5K7N9|A0A8C5K7N9_JACJA
OG0010133	sp|Q91WD4|CG025_MOUSE	tr|A0A8C5K8G0|A0A8C5K8G0_JACJA
OG0010134	sp|P60041|SMS_MOUSE	tr|A0A8C5K8V9|A0A8C5K8V9_JACJA
OG0010135	sp|Q920D7|SG3A1_MOUSE	tr|A0A8C5K9Y9|A0A8C5K9Y9_JACJA
OG0010136	sp|A0A1B0GSN8|SRTM2_MOUSE	tr|A0A8C5KAQ3|A0A8C5KAQ3_JACJA
OG0010137	sp|Q3U6K5|SPAT6_MOUSE	tr|A0A8C5KAX9|A0A8C5KAX9_JACJA
OG0010138	sp|Q8BQU6|CXG2_MOUSE	tr|A0A8C5KCR7|A0A8C5KCR7_JACJA
OG0010139	sp|Q923A2|SPDLY_MOUSE	tr|A0A8C5KD67|A0A8C5KD67_JACJA
OG0010140	sp|Q99PL5|RRBP1_MOUSE	tr|A0A8C5KDI9|A0A8C5KDI9_JACJA
OG0010141	sp|Q6P1Y8|INP4B_MOUSE	tr|A0A8C5KEL0|A0A8C5KEL0_JACJA
OG0010142	sp|Q8R3J4|MTEF3_MOUSE	tr|A0A8C5KFN8|A0A8C5KFN8_JACJA
OG0010143	sp|P70174|HRH1_MOUSE	tr|A0A8C5KGF9|A0A8C5KGF9_JACJA
OG0010144	sp|Q9D620|RFIP1_MOUSE	tr|A0A8C5KHD7|A0A8C5KHD7_JACJA
OG0010145	sp|Q9D263|SPIT4_MOUSE	tr|A0A8C5KI56|A0A8C5KI56_JACJA
OG0010146	sp|Q60976|JERKY_MOUSE	tr|A0A8C5KIR0|A0A8C5KIR0_JACJA
OG0010147	sp|Q9WVH3|FOXO4_MOUSE	tr|A0A8C5KKH4|A0A8C5KKH4_JACJA
OG0010148	sp|Q7TMF2|ERI1_MOUSE	tr|A0A8C5KNV1|A0A8C5KNV1_JACJA
OG0010149	sp|Q5DTI8|ESYT3_MOUSE	tr|A0A8C5KPD3|A0A8C5KPD3_JACJA
OG0010150	sp|O70372|TERT_MOUSE	tr|A0A8C5KPZ6|A0A8C5KPZ6_JACJA
OG0010151	sp|Q9DAJ5|DLRB2_MOUSE	tr|A0A8C5KQ30|A0A8C5KQ30_JACJA
OG0010152	sp|Q9JKS5|HABP4_MOUSE	tr|A0A8C5KQV8|A0A8C5KQV8_JACJA
OG0010153	sp|Q7TNS7|ASIC4_MOUSE	tr|A0A8C5KT09|A0A8C5KT09_JACJA
OG0010154	sp|O09101|PIGF_MOUSE	tr|A0A8C5KTI8|A0A8C5KTI8_JACJA
OG0010155	sp|Q62234|MYOM1_MOUSE	tr|A0A8C5KUK2|A0A8C5KUK2_JACJA
OG0010156	sp|Q921C5|BICD2_MOUSE	tr|A0A8C5KV80|A0A8C5KV80_JACJA
OG0010157	sp|Q9D8Z2|TRIA1_MOUSE	tr|A0A8C5KY43|A0A8C5KY43_JACJA
OG0010158	sp|Q91Y97|ALDOB_MOUSE	tr|A0A8C5L014|A0A8C5L014_JACJA
OG0010159	sp|Q80X86|ARM12_MOUSE	tr|A0A8C5L0W8|A0A8C5L0W8_JACJA
OG0010160	sp|Q9QZB7|ARP10_MOUSE	tr|A0A8C5L114|A0A8C5L114_JACJA
OG0010161	sp|P54728|RD23B_MOUSE	tr|A0A8C5L1Y0|A0A8C5L1Y0_JACJA
OG0010162	tr|A0A1B0GRK0|A0A1B0GRK0_MOUSE	tr|A0A8C5L2H9|A0A8C5L2H9_JACJA
OG0010163	sp|A2APC3|TTLL9_MOUSE	tr|A0A8C5L2I3|A0A8C5L2I3_JACJA
OG0010164	sp|Q8VI75|IPO4_MOUSE	tr|A0A8C5L657|A0A8C5L657_JACJA
OG0010165	sp|Q9EPU5|TNR21_MOUSE	tr|A0A8C5L735|A0A8C5L735_JACJA
OG0010166	sp|Q8VEG4|EXD2_MOUSE	tr|A0A8C5L7T8|A0A8C5L7T8_JACJA
OG0010167	sp|Q8R104|SIR3_MOUSE	tr|A0A8C5L8Z9|A0A8C5L8Z9_JACJA
OG0010168	sp|Q9ER64|OSBL5_MOUSE	tr|A0A8C5L9P8|A0A8C5L9P8_JACJA
OG0010169	sp|Q9D2R4|TMD11_MOUSE	tr|A0A8C5L9S6|A0A8C5L9S6_JACJA
OG0010170	sp|Q9WUE3|C56D2_MOUSE	tr|A0A8C5L9T0|A0A8C5L9T0_JACJA
OG0010171	sp|Q9CYC5|DSN1_MOUSE	tr|A0A8C5LA71|A0A8C5LA71_JACJA
OG0010172	sp|Q8C636|SPT16_MOUSE	tr|A0A8C5LB08|A0A8C5LB08_JACJA
OG0010173	sp|Q9DB25|ALG5_MOUSE	tr|A0A8C5LDX0|A0A8C5LDX0_JACJA
OG0010174	sp|P35583|FOXA2_MOUSE	tr|A0A8C5LEA8|A0A8C5LEA8_JACJA
OG0010175	tr|Q3U4B1|Q3U4B1_MOUSE	tr|A0A8C5LEI6|A0A8C5LEI6_JACJA
OG0010176	sp|P0C0P8|NPS_MOUSE	tr|A0A8C5LFB2|A0A8C5LFB2_JACJA
OG0010177	sp|Q8C4P0|K1958_MOUSE	tr|A0A8C5LG91|A0A8C5LG91_JACJA
OG0010178	sp|Q0P5W1|VPS8_MOUSE	tr|A0A8C5LMI3|A0A8C5LMI3_JACJA
OG0010179	sp|Q6ZPS6|AKIB1_MOUSE	tr|A0A8C5NVD0|A0A8C5NVD0_JACJA
OG0010180	sp|Q9DCK4|ZN414_MOUSE	tr|A0A8C5NVK8|A0A8C5NVK8_JACJA
OG0010181	tr|F6R5P4|F6R5P4_MOUSE	tr|A0A8C5NW43|A0A8C5NW43_JACJA
OG0010182	sp|Q8BKT7|THOC5_MOUSE	tr|A0A8C5NWW2|A0A8C5NWW2_JACJA
OG0010183	sp|Q8BY79|S35G1_MOUSE	tr|A0A8C5NXU7|A0A8C5NXU7_JACJA
OG0010184	sp|Q9JJK5|HERP1_MOUSE	tr|A0A8C5NZ12|A0A8C5NZ12_JACJA
OG0010185	sp|Q9QXY9|PEX3_MOUSE	tr|A0A8C5NZQ2|A0A8C5NZQ2_JACJA
OG0010186	sp|Q3UME2|TM241_MOUSE	tr|A0A8C5P125|A0A8C5P125_JACJA
