Orthogroup	Mus_musculus	Homo_sapiens
OG0011669	sp|Q3UIJ9|MYZAP_MOUSE	sp|P0CAP1|MYZAP_HUMAN
OG0011670	sp|P55096|ABCD3_MOUSE	sp|P28288|ABCD3_HUMAN
OG0011671	sp|Q8K2B3|SDHA_MOUSE	sp|P31040|SDHA_HUMAN
OG0011672	sp|O55237|CD70_MOUSE	sp|P32970|CD70_HUMAN
OG0011673	sp|P70174|HRH1_MOUSE	sp|P35367|HRH1_HUMAN
OG0011674	sp|P70460|VASP_MOUSE	sp|P50552|VASP_HUMAN
OG0011675	sp|G5E8V9|ARFP1_MOUSE	sp|P53367|ARFP1_HUMAN
OG0011676	sp|P53702|CCHL_MOUSE	sp|P53701|CCHL_HUMAN
OG0011677	sp|O88662|EMP2_MOUSE	sp|P54851|EMP2_HUMAN
OG0011678	sp|Q9Z110|P5CS_MOUSE	sp|P54886|P5CS_HUMAN
OG0011679	sp|Q6DFX2|ANTR2_MOUSE	sp|P58335|ANTR2_HUMAN
OG0011680	sp|P23611|IRF8_MOUSE	sp|Q02556|IRF8_HUMAN
OG0011681	sp|O70433|FHL2_MOUSE	sp|Q14192|FHL2_HUMAN
OG0011682	sp|Q63955|PO4F3_MOUSE	sp|Q15319|PO4F3_HUMAN
OG0011683	sp|P82198|BGH3_MOUSE	sp|Q15582|BGH3_HUMAN
OG0011684	sp|Q9ES07|S15A2_MOUSE	sp|Q16348|S15A2_HUMAN
OG0011685	sp|A6X8Z5|RHG31_MOUSE	sp|Q2M1Z3|RHG31_HUMAN
OG0011686	sp|Q5Y5T1|ZDH20_MOUSE	sp|Q5W0Z9|ZDH20_HUMAN
OG0011687	sp|Q8K299|SCAR5_MOUSE	sp|Q6ZMJ2|SCAR5_HUMAN
OG0011688	sp|Q8C0M9|ASGL1_MOUSE	sp|Q7L266|ASGL1_HUMAN
OG0011689	sp|Q8K3A6|ARMX6_MOUSE	sp|Q7L4S7|ARMX6_HUMAN
OG0011690	sp|Q8BZ81|LRRT3_MOUSE	sp|Q86VH5|LRRT3_HUMAN
OG0011691	sp|Q8R4Y8|RTTN_MOUSE	sp|Q86VV8|RTTN_HUMAN
OG0011692	sp|Q80ZA4|PKHL1_MOUSE	sp|Q86WI1|PKHL1_HUMAN
OG0011693	sp|Q61097|KSR1_MOUSE	sp|Q8IVT5|KSR1_HUMAN
OG0011694	tr|D3Z7A5|D3Z7A5_MOUSE	sp|Q8N136|DAW1_HUMAN
OG0011695	sp|Q8R0F3|SUMF1_MOUSE	sp|Q8NBK3|SUMF1_HUMAN
OG0011696	sp|Q6P1G2|KDM2B_MOUSE	sp|Q8NHM5|KDM2B_HUMAN
OG0011697	sp|Q9WVQ0|PMFBP_MOUSE	sp|Q8TBY8|PMFBP_HUMAN
OG0011698	tr|Q8VGZ7|Q8VGZ7_MOUSE	sp|Q8TCB6|O51E1_HUMAN
OG0011699	sp|Q61114|BPIB1_MOUSE	sp|Q8TDL5|BPIB1_HUMAN
OG0011700	sp|Q9WUE4|NPRL2_MOUSE	sp|Q8WTW4|NPRL2_HUMAN
OG0011701	sp|Q91Y63|S13A3_MOUSE	sp|Q8WWT9|S13A3_HUMAN
OG0011702	sp|B9EJA2|CTTB2_MOUSE	sp|Q8WZ74|CTTB2_HUMAN
OG0011703	sp|Q8VHT7|TF3A_MOUSE	sp|Q92664|TF3A_HUMAN
OG0011704	sp|Q8BZB2|COAC_MOUSE	sp|Q96CD2|COAC_HUMAN
OG0011705	sp|Q80ZU4|SMI19_MOUSE	sp|Q96E16|SMI19_HUMAN
OG0011706	sp|Q8BSD4|CXD4_MOUSE	sp|Q96KN9|CXD4_HUMAN
OG0011707	sp|Q3US17|ZNF48_MOUSE	sp|Q96MX3|ZNF48_HUMAN
OG0011708	sp|O88576|S6A18_MOUSE	sp|Q96N87|S6A18_HUMAN
OG0011709	sp|P0C7A3|MBOA4_MOUSE	sp|Q96T53|MBOA4_HUMAN
OG0011710	sp|Q99JR6|NMNA3_MOUSE	sp|Q96T66|NMNA3_HUMAN
OG0011711	sp|P70326|TBX5_MOUSE	sp|Q99593|TBX5_HUMAN
OG0011712	sp|O88838|SPSB2_MOUSE	sp|Q99619|SPSB2_HUMAN
OG0011713	sp|Q9Z1X2|PTSS2_MOUSE	sp|Q9BVG9|PTSS2_HUMAN
OG0011714	sp|Q8VIG6|TRAIP_MOUSE	sp|Q9BWF2|TRAIP_HUMAN
OG0011715	tr|Q6PCP3|Q6PCP3_MOUSE	sp|Q9BY84|DUS16_HUMAN
OG0011716	sp|Q8R0J7|VP37B_MOUSE	sp|Q9H9H4|VP37B_HUMAN
OG0011717	sp|Q9CY73|RM44_MOUSE	sp|Q9H9J2|RM44_HUMAN
OG0011718	sp|O54836|ZMAT3_MOUSE	sp|Q9HA38|ZMAT3_HUMAN
OG0011719	sp|Q3U1F9|PHAG1_MOUSE	sp|Q9NWQ8|PHAG1_HUMAN
OG0011720	sp|Q91ZU1|ASB6_MOUSE	sp|Q9NWX5|ASB6_HUMAN
OG0011721	sp|O35153|BET1L_MOUSE	sp|Q9NYM9|BET1L_HUMAN
OG0011722	sp|Q9R013|CATF_MOUSE	sp|Q9UBX1|CATF_HUMAN
OG0011723	sp|P42580|NKX12_MOUSE	sp|Q9UD57|NKX12_HUMAN
OG0011724	sp|Q5SSI6|UTP18_MOUSE	sp|Q9Y5J1|UTP18_HUMAN
OG0011725	sp|Q91WL6|SNX11_MOUSE	sp|Q9Y5W9|SNX11_HUMAN
OG0011726	tr|D3YVV6|D3YVV6_MOUSE	sp|Q9Y661|HS3S4_HUMAN
OG0011727	sp|Q8BIY3|ZC12D_MOUSE	sp|A2A288|ZC12D_HUMAN
OG0011728	sp|Q91WK2|EIF3H_MOUSE	sp|O15372|EIF3H_HUMAN
OG0011729	sp|Q6NS57|MABP1_MOUSE	sp|O60336|MABP1_HUMAN
OG0011730	sp|P22339|GA45B_MOUSE	sp|O75293|GA45B_HUMAN
OG0011731	sp|Q6NXK5|DUS11_MOUSE	sp|O75319|DUS11_HUMAN
OG0011732	sp|O88986|KBL_MOUSE	sp|O75600|KBL_HUMAN
OG0011733	sp|O88452|STC2_MOUSE	sp|O76061|STC2_HUMAN
OG0011734	sp|Q8CCJ3|UFL1_MOUSE	sp|O94874|UFL1_HUMAN
OG0011735	sp|Q7TSH6|SCAF4_MOUSE	sp|O95104|SCAF4_HUMAN
OG0011736	sp|Q9DA01|EPPI_MOUSE	sp|O95925|EPPI_HUMAN
OG0011737	sp|P12656|TSHB_MOUSE	sp|P01222|TSHB_HUMAN
OG0011738	sp|P11276|FINC_MOUSE	sp|P02751|FINC_HUMAN
OG0011739	sp|P14069|S10A6_MOUSE	sp|P06703|S10A6_HUMAN
OG0011740	sp|P23578|ACRO_MOUSE	sp|P10323|ACRO_HUMAN
OG0011741	sp|Q61851|FGFR3_MOUSE	sp|P22607|FGFR3_HUMAN
OG0011742	sp|Q6P069|SORCN_MOUSE	sp|P30626|SORCN_HUMAN
OG0011743	sp|Q03288|ASIP_MOUSE	sp|P42127|ASIP_HUMAN
OG0011744	sp|P43027|GDF5_MOUSE	sp|P43026|GDF5_HUMAN
OG0011745	sp|Q9ERQ8|CAH7_MOUSE	sp|P43166|CAH7_HUMAN
OG0011746	sp|Q3TXU5|DHYS_MOUSE	sp|P49366|DHYS_HUMAN
OG0011747	sp|Q9ERI2|RB27A_MOUSE	sp|P51159|RB27A_HUMAN
OG0011748	sp|P55264|ADK_MOUSE	sp|P55263|ADK_HUMAN
OG0011749	sp|P68510|1433F_MOUSE	sp|Q04917|1433F_HUMAN
OG0011750	sp|O88839|ADA15_MOUSE	sp|Q13444|ADA15_HUMAN
OG0011751	sp|Q6NVD9|BFSP2_MOUSE	sp|Q13515|BFSP2_HUMAN
OG0011752	sp|O35972|RM23_MOUSE	sp|Q16540|RM23_HUMAN
OG0011753	tr|A0A494BAR6|A0A494BAR6_MOUSE	sp|Q3SY00|T10IP_HUMAN
OG0011754	sp|Q78T54|VMA21_MOUSE	sp|Q3ZAQ7|VMA21_HUMAN
OG0011755	sp|A6H639|DRC5_MOUSE	sp|Q5JU00|DRC5_HUMAN
OG0011756	sp|A0A1W2P884|CE85L_MOUSE	sp|Q5SZL2|CE85L_HUMAN
OG0011757	sp|Q5DRQ8|FCRLB_MOUSE	sp|Q6BAA4|FCRLB_HUMAN
OG0011758	sp|Q3V1H3|HPHL1_MOUSE	sp|Q6MZM0|HPHL1_HUMAN
OG0011759	sp|Q64FW2|RETST_MOUSE	sp|Q6NUM9|RETST_HUMAN
OG0011760	sp|Q6PAR0|KLD10_MOUSE	sp|Q6PID8|KLD10_HUMAN
OG0011761	sp|Q3UPI1|GAK1B_MOUSE	sp|Q6UWH4|GAK1B_HUMAN
OG0011762	sp|A2AJA7|AEGP_MOUSE	sp|Q6UXC1|AEGP_HUMAN
OG0011763	sp|A2AD83|FRMD7_MOUSE	sp|Q6ZUT3|FRMD7_HUMAN
OG0011764	sp|Q8BIG7|CMTD1_MOUSE	sp|Q86VU5|CMTD1_HUMAN
OG0011765	sp|Q9DB70|FUND1_MOUSE	sp|Q8IVP5|FUND1_HUMAN
OG0011766	sp|Q6ZPJ0|TEX2_MOUSE	sp|Q8IWB9|TEX2_HUMAN
OG0011767	sp|Q8BW11|PRS58_MOUSE	sp|Q8IYP2|PRS58_HUMAN
OG0011768	sp|Q8R1J3|ZCHC9_MOUSE	sp|Q8N567|ZCHC9_HUMAN
OG0011769	sp|Q80V91|DTX3_MOUSE	sp|Q8N9I9|DTX3_HUMAN
OG0011770	sp|Q3TY65|ICA1L_MOUSE	sp|Q8NDH6|ICA1L_HUMAN
OG0011771	sp|Q5GAM9|RNS11_MOUSE	sp|Q8TAA1|RNS11_HUMAN
OG0011772	sp|Q9CWQ8|CAST1_MOUSE	sp|Q8WTX7|CAST1_HUMAN
OG0011773	sp|Q8BIW9|CTF18_MOUSE	sp|Q8WVB6|CTF18_HUMAN
OG0011774	sp|Q9D1A4|ASB5_MOUSE	sp|Q8WWX0|ASB5_HUMAN
OG0011775	sp|Q9JHY3|WFD12_MOUSE	sp|Q8WWY7|WFD12_HUMAN
OG0011776	sp|Q91WN1|DNJC9_MOUSE	sp|Q8WXX5|DNJC9_HUMAN
OG0011777	sp|Q3V038|TTC9A_MOUSE	sp|Q92623|TTC9A_HUMAN
OG0011778	sp|Q9DAX9|APBP2_MOUSE	sp|Q92624|APBP2_HUMAN
OG0011779	sp|Q9D168|INT12_MOUSE	sp|Q96CB8|INT12_HUMAN
OG0011780	sp|Q810L3|CHFR_MOUSE	sp|Q96EP1|CHFR_HUMAN
OG0011781	sp|Q9D9Q6|CALR3_MOUSE	sp|Q96L12|CALR3_HUMAN
OG0011782	tr|Q8C5Z4|Q8C5Z4_MOUSE	sp|Q96PH6|DB118_HUMAN
OG0011783	sp|Q8CI95|OSB11_MOUSE	sp|Q9BXB4|OSB11_HUMAN
OG0011784	sp|Q9D1K7|CT027_MOUSE	sp|Q9GZN8|CT027_HUMAN
OG0011785	sp|Q9EP52|TWSG1_MOUSE	sp|Q9GZX9|TWSG1_HUMAN
OG0011786	sp|Q8BUX5|RHBG_MOUSE	sp|Q9H310|RHBG_HUMAN
OG0011787	sp|Q62178|SEM4A_MOUSE	sp|Q9H3S1|SEM4A_HUMAN
OG0011788	sp|Q91WM6|EVA1A_MOUSE	sp|Q9H8M9|EVA1A_HUMAN
OG0011789	sp|Q9D1G3|HHATL_MOUSE	sp|Q9HCP6|HHATL_HUMAN
OG0011790	sp|Q921W0|CHM1A_MOUSE	sp|Q9HD42|CHM1A_HUMAN
OG0011791	sp|P58682|TLR8_MOUSE	sp|Q9NR97|TLR8_HUMAN
OG0011792	sp|Q8CG47|SMC4_MOUSE	sp|Q9NTJ3|SMC4_HUMAN
OG0011793	sp|Q91WS0|CISD1_MOUSE	sp|Q9NZ45|CISD1_HUMAN
OG0011794	sp|Q8K3P1|P2RX2_MOUSE	sp|Q9UBL9|P2RX2_HUMAN
OG0011795	sp|Q9CQ94|DNJ5B_MOUSE	sp|Q9UF47|DNJ5B_HUMAN
OG0011796	sp|Q6VH22|IF172_MOUSE	sp|Q9UG01|IF172_HUMAN
OG0011797	sp|Q9JKX6|NUDT5_MOUSE	sp|Q9UKK9|NUDT5_HUMAN
OG0011798	sp|Q3U0J8|TBD2B_MOUSE	sp|Q9UPU7|TBD2B_HUMAN
OG0011799	tr|A0A1B0GRJ3|A0A1B0GRJ3_MOUSE	sp|A0A1B0GTZ2|CC196_HUMAN
OG0011800	sp|Q8CHS7|DRS7C_MOUSE	sp|A6NNS2|DRS7C_HUMAN
OG0011801	sp|O08707|ACKR2_MOUSE	sp|O00590|ACKR2_HUMAN
OG0011802	sp|Q9JM51|PTGES_MOUSE	sp|O14684|PTGES_HUMAN
OG0011803	sp|Q32M00|CRBL2_MOUSE	sp|O60519|CRBL2_HUMAN
OG0011804	sp|Q9JIG8|PRAF2_MOUSE	sp|O60831|PRAF2_HUMAN
OG0011805	sp|Q80TT2|BAIP3_MOUSE	sp|O94812|BAIP3_HUMAN
OG0011806	sp|Q9Z1W4|GDF11_MOUSE	sp|O95390|GDF11_HUMAN
OG0011807	sp|Q8VD57|SFT2B_MOUSE	sp|O95562|SFT2B_HUMAN
OG0011808	sp|P10598|CASB_MOUSE	sp|P05814|CASB_HUMAN
OG0011809	sp|P21107|TPM3_MOUSE	sp|P06753|TPM3_HUMAN
OG0011810	sp|P05524|FGF3_MOUSE	sp|P11487|FGF3_HUMAN
OG0011811	sp|P09793|CTLA4_MOUSE	sp|P16410|CTLA4_HUMAN
OG0011812	sp|Q99J99|THTM_MOUSE	sp|P25325|THTM_HUMAN
OG0011813	sp|P28078|DMA_MOUSE	sp|P28067|DMA_HUMAN
OG0011814	sp|P62818|S10A3_MOUSE	sp|P33764|S10A3_HUMAN
OG0011815	sp|Q9CZR8|EFTS_MOUSE	sp|P43897|EFTS_HUMAN
OG0011816	sp|Q07832|PLK1_MOUSE	sp|P53350|PLK1_HUMAN
OG0011817	sp|Q9DB50|AP1S2_MOUSE	sp|P56377|AP1S2_HUMAN
OG0011818	sp|P62849|RS24_MOUSE	sp|P62847|RS24_HUMAN
OG0011819	tr|B1AUY3|B1AUY3_MOUSE	sp|P98171|RHG04_HUMAN
OG0011820	sp|Q09200|B4GN1_MOUSE	sp|Q00973|B4GN1_HUMAN
OG0011821	sp|P16406|AMPE_MOUSE	sp|Q07075|AMPE_HUMAN
OG0011822	sp|P54265|DMPK_MOUSE	sp|Q09013|DMPK_HUMAN
OG0011823	sp|Q9Z0H3|SNF5_MOUSE	sp|Q12824|SNF5_HUMAN
OG0011824	sp|P70302|STIM1_MOUSE	sp|Q13586|STIM1_HUMAN
OG0011825	sp|Q5XKE0|MYPC2_MOUSE	sp|Q14324|MYPC2_HUMAN
OG0011826	sp|Q61127|NAB2_MOUSE	sp|Q15742|NAB2_HUMAN
OG0011827	sp|Q61345|FOXD1_MOUSE	sp|Q16676|FOXD1_HUMAN
OG0011828	sp|Q30KP5|DFB18_MOUSE	sp|Q30KQ7|DB113_HUMAN
OG0011829	sp|Q5SNZ0|GRDN_MOUSE	sp|Q3V6T2|GRDN_HUMAN
OG0011830	sp|Q4KL13|CN028_MOUSE	sp|Q4W4Y0|CN028_HUMAN
OG0011831	sp|Q8BGZ3|DCA12_MOUSE	sp|Q5T6F0|DCA12_HUMAN
OG0011832	sp|Q7TT23|DAAF9_MOUSE	sp|Q5TEA3|DAAF9_HUMAN
OG0011833	sp|Q2TA57|ASPH1_MOUSE	sp|Q5U4P2|ASPH1_HUMAN
OG0011834	sp|Q91WG4|ELP2_MOUSE	sp|Q6IA86|ELP2_HUMAN
OG0011835	sp|Q6IEE6|T132E_MOUSE	sp|Q6IEE7|T132E_HUMAN
OG0011836	sp|Q5RKR3|ISLR2_MOUSE	sp|Q6UXK2|ISLR2_HUMAN
OG0011837	tr|E9Q8I7|E9Q8I7_MOUSE	sp|Q6ZNB6|NFXL1_HUMAN
OG0011838	sp|Q8BT42|SMIM5_MOUSE	sp|Q71RC9|SMIM5_HUMAN
OG0011839	sp|Q4ZJM9|C1QL4_MOUSE	sp|Q86Z23|C1QL4_HUMAN
OG0011840	sp|C8YR32|LOXH1_MOUSE	sp|Q8IVV2|LOXH1_HUMAN
OG0011841	sp|Q9CZ42|NNRD_MOUSE	sp|Q8IW45|NNRD_HUMAN
OG0011842	sp|Q7TT36|AGRA3_MOUSE	sp|Q8IWK6|AGRA3_HUMAN
OG0011843	sp|Q8BG51|MIRO1_MOUSE	sp|Q8IXI2|MIRO1_HUMAN
OG0011844	tr|E9Q271|E9Q271_MOUSE	sp|Q8IZU2|WDR17_HUMAN
OG0011845	sp|Q9CTN5|S6OS1_MOUSE	sp|Q8N1H7|S6OS1_HUMAN
OG0011846	sp|Q9D0L7|ARM10_MOUSE	sp|Q8N2F6|ARM10_HUMAN
OG0011847	sp|Q6NXM3|TM130_MOUSE	sp|Q8N3G9|TM130_HUMAN
OG0011848	sp|Q9D9W1|PIFO_MOUSE	sp|Q8TCI5|PIFO_HUMAN
OG0011849	sp|Q921C5|BICD2_MOUSE	sp|Q8TD16|BICD2_HUMAN
OG0011850	sp|Q3V1H1|CKAP2_MOUSE	sp|Q8WWK9|CKAP2_HUMAN
OG0011851	sp|Q61313|AP2B_MOUSE	sp|Q92481|AP2B_HUMAN
OG0011852	sp|Q5U4C9|DYRK2_MOUSE	sp|Q92630|DYRK2_HUMAN
OG0011853	sp|Q14C51|PTCD3_MOUSE	sp|Q96EY7|PTCD3_HUMAN
OG0011854	sp|Q8K248|HPDL_MOUSE	sp|Q96IR7|HPDL_HUMAN
OG0011855	sp|Q9CSP9|TTC14_MOUSE	sp|Q96N46|TTC14_HUMAN
OG0011856	sp|Q91ZV8|AGRA2_MOUSE	sp|Q96PE1|AGRA2_HUMAN
OG0011857	sp|Q8K4K4|TRIB1_MOUSE	sp|Q96RU8|TRIB1_HUMAN
OG0011858	sp|Q8VCB1|NDC1_MOUSE	sp|Q9BTX1|NDC1_HUMAN
OG0011859	sp|Q99P69|NUF2_MOUSE	sp|Q9BZD4|NUF2_HUMAN
OG0011860	sp|P83503|NYX_MOUSE	sp|Q9GZU5|NYX_HUMAN
OG0011861	sp|Q8BLQ0|F124B_MOUSE	sp|Q9H5Z6|F124B_HUMAN
OG0011862	sp|Q99K30|ES8L2_MOUSE	sp|Q9H6S3|ES8L2_HUMAN
OG0011863	sp|Q8K2T1|NMRL1_MOUSE	sp|Q9HBL8|NMRL1_HUMAN
OG0011864	sp|Q7TPD3|ROBO2_MOUSE	sp|Q9HCK4|ROBO2_HUMAN
OG0011865	sp|Q9JIW4|DPOLM_MOUSE	sp|Q9NP87|DPOLM_HUMAN
OG0011866	sp|Q9JJF2|SPAG4_MOUSE	sp|Q9NPE6|SPAG4_HUMAN
OG0011867	sp|Q9JJR9|NRIP3_MOUSE	sp|Q9NQ35|NRIP3_HUMAN
OG0011868	sp|Q9JHQ5|LZTL1_MOUSE	sp|Q9NQ48|LZTL1_HUMAN
OG0011869	sp|Q5HZJ0|RNC_MOUSE	sp|Q9NRR4|RNC_HUMAN
OG0011870	tr|A2ANY6|A2ANY6_MOUSE	sp|Q9NU22|MDN1_HUMAN
OG0011871	sp|Q91VL8|TE2IP_MOUSE	sp|Q9NYB0|TE2IP_HUMAN
OG0011872	sp|Q9QYS1|WNT16_MOUSE	sp|Q9UBV4|WNT16_HUMAN
OG0011873	sp|Q9R0L1|HSF4_MOUSE	sp|Q9ULV5|HSF4_HUMAN
OG0011874	tr|D3YZZ5|D3YZZ5_MOUSE	sp|Q9Y3B3|TMED7_HUMAN
OG0011875	tr|J3QNP9|J3QNP9_MOUSE	sp|A0A1B0GVK7|F240A_HUMAN
OG0011876	sp|Q8BYI8|F234B_MOUSE	sp|A2RU67|F234B_HUMAN
OG0011877	sp|Q6NXZ1|KRBA1_MOUSE	sp|A5PL33|KRBA1_HUMAN
OG0011878	sp|Q9JME9|VTM2B_MOUSE	sp|A6NLU5|VTM2B_HUMAN
OG0011879	sp|A2A9T0|TBKB1_MOUSE	sp|A7MCY6|TBKB1_HUMAN
OG0011880	sp|Q0MW30|NEU1B_MOUSE	sp|A8MQ27|NEU1B_HUMAN
OG0011881	sp|O08989|RASM_MOUSE	sp|O14807|RASM_HUMAN
OG0011882	sp|Q8JZP2|SYN3_MOUSE	sp|O14994|SYN3_HUMAN
OG0011883	sp|Q3U3T8|WDR62_MOUSE	sp|O43379|WDR62_HUMAN
OG0011884	sp|Q9Z2F7|BNI3L_MOUSE	sp|O60238|BNI3L_HUMAN
OG0011885	sp|Q8C753|KATIP_MOUSE	sp|O60303|KATIP_HUMAN
OG0011886	sp|Q9DCT2|NDUS3_MOUSE	sp|O75489|NDUS3_HUMAN
OG0011887	sp|Q3UND0|SKAP2_MOUSE	sp|O75563|SKAP2_HUMAN
OG0011888	sp|O55098|STK10_MOUSE	sp|O94804|STK10_HUMAN
OG0011889	sp|Q3TVC7|CCDB1_MOUSE	sp|O95273|CCDB1_HUMAN
OG0011890	sp|Q9CZW4|ACSL3_MOUSE	sp|O95573|ACSL3_HUMAN
OG0011891	sp|Q9Z0M9|I18BP_MOUSE	sp|O95998|I18BP_HUMAN
OG0011892	sp|P12388|PAI2_MOUSE	sp|P05120|PAI2_HUMAN
OG0011893	sp|O08749|DLDH_MOUSE	sp|P09622|DLDH_HUMAN
OG0011894	sp|P14142|GLUT4_MOUSE	sp|P14672|GLUT4_HUMAN
OG0011895	sp|Q9Z0T9|ITB6_MOUSE	sp|P18564|ITB6_HUMAN
OG0011896	sp|P47931|FST_MOUSE	sp|P19883|FST_HUMAN
OG0011897	sp|Q9DCW4|ETFB_MOUSE	sp|P38117|ETFB_HUMAN
OG0011898	sp|Q8VBW1|SC6A8_MOUSE	sp|P48029|SC6A8_HUMAN
OG0011899	sp|P51680|CCR4_MOUSE	sp|P51679|CCR4_HUMAN
OG0011900	sp|Q9CZC8|SCRN1_MOUSE	sp|Q12765|SCRN1_HUMAN
OG0011901	sp|Q8CHW4|EI2BE_MOUSE	sp|Q13144|EI2BE_HUMAN
OG0011902	sp|Q8BHN3|GANAB_MOUSE	sp|Q14697|GANAB_HUMAN
OG0011903	sp|Q80U95|UBE3C_MOUSE	sp|Q15386|UBE3C_HUMAN
OG0011904	tr|E9PZP8|E9PZP8_MOUSE	sp|Q15751|HERC1_HUMAN
OG0011905	sp|Q562E2|KCD19_MOUSE	sp|Q17RG1|KCD19_HUMAN
OG0011906	sp|A3KGV1|ODFP2_MOUSE	sp|Q5BJF6|ODFP2_HUMAN
OG0011907	sp|A2AR50|RGPS1_MOUSE	sp|Q5JS13|RGPS1_HUMAN
OG0011908	sp|A2A8U2|TM201_MOUSE	sp|Q5SNT2|TM201_HUMAN
OG0011909	sp|Q0VBF8|STUM_MOUSE	sp|Q69YW2|STUM_HUMAN
OG0011910	sp|Q8R0S2|IQEC1_MOUSE	sp|Q6DN90|IQEC1_HUMAN
OG0011911	sp|Q69ZQ1|MYORG_MOUSE	sp|Q6NSJ0|MYORG_HUMAN
OG0011912	sp|Q5GH66|XKR5_MOUSE	sp|Q6UX68|XKR5_HUMAN
OG0011913	sp|Q3UWM4|KDM7A_MOUSE	sp|Q6ZMT4|KDM7A_HUMAN
OG0011914	sp|Q9D9Q0|LRC69_MOUSE	sp|Q6ZNQ3|LRC69_HUMAN
OG0011915	sp|Q3V209|TMUB2_MOUSE	sp|Q71RG4|TMUB2_HUMAN
OG0011916	sp|Q810B8|SLIK4_MOUSE	sp|Q8IW52|SLIK4_HUMAN
OG0011917	sp|D3YV10|CCD13_MOUSE	sp|Q8IYE1|CCD13_HUMAN
OG0011918	sp|Q499E4|DZI1L_MOUSE	sp|Q8IYY4|DZI1L_HUMAN
OG0011919	sp|Q8R4H7|NAGS_MOUSE	sp|Q8N159|NAGS_HUMAN
OG0011920	tr|E9Q289|E9Q289_MOUSE	sp|Q8NC06|ACBD4_HUMAN
OG0011921	tr|E9Q0Z1|E9Q0Z1_MOUSE	sp|Q8NH40|OR6S1_HUMAN
OG0011922	sp|Q9CR64|KISHA_MOUSE	sp|Q8TBQ9|KISHA_HUMAN
OG0011923	sp|Q9D8L0|CK052_MOUSE	sp|Q96A22|CK052_HUMAN
OG0011924	sp|P0C0A3|CHMP6_MOUSE	sp|Q96FZ7|CHMP6_HUMAN
OG0011925	sp|Q499X9|SYMM_MOUSE	sp|Q96GW9|SYMM_HUMAN
OG0011926	sp|Q8CDG3|VCIP1_MOUSE	sp|Q96JH7|VCIP1_HUMAN
OG0011927	sp|A4FUP9|GL1D1_MOUSE	sp|Q96MS3|GL1D1_HUMAN
OG0011928	sp|Q80U35|ARHGH_MOUSE	sp|Q96PE2|ARHGH_HUMAN
OG0011929	tr|E9PZM7|E9PZM7_MOUSE	sp|Q99590|SCAFB_HUMAN
OG0011930	sp|Q3TVW5|TCHP_MOUSE	sp|Q9BT92|TCHP_HUMAN
OG0011931	sp|Q8VDB2|ALG12_MOUSE	sp|Q9BV10|ALG12_HUMAN
OG0011932	sp|Q8K136|SCNM1_MOUSE	sp|Q9BWG6|SCNM1_HUMAN
OG0011933	sp|Q1RLK6|B3GN4_MOUSE	sp|Q9C0J1|B3GN4_HUMAN
OG0011934	sp|Q8C0L0|TMX4_MOUSE	sp|Q9H1E5|TMX4_HUMAN
OG0011935	sp|Q8BMG8|MFTC_MOUSE	sp|Q9H2D1|MFTC_HUMAN
OG0011936	sp|Q9DBE8|ALG2_MOUSE	sp|Q9H553|ALG2_HUMAN
OG0011937	sp|Q8R060|ZWILC_MOUSE	sp|Q9H900|ZWILC_HUMAN
OG0011938	sp|Q9D6J1|CERS4_MOUSE	sp|Q9HA82|CERS4_HUMAN
OG0011939	sp|Q8BX35|TNR27_MOUSE	sp|Q9HAV5|TNR27_HUMAN
OG0011940	sp|Q9D8P4|RM17_MOUSE	sp|Q9NRX2|RM17_HUMAN
OG0011941	sp|Q9JM61|THSD1_MOUSE	sp|Q9NS62|THSD1_HUMAN
OG0011942	sp|Q9JJ57|KCIP1_MOUSE	sp|Q9NZI2|KCIP1_HUMAN
OG0011943	sp|Q9JJH7|TRPM5_MOUSE	sp|Q9NZQ8|TRPM5_HUMAN
OG0011944	sp|Q8BN58|RHG28_MOUSE	sp|Q9P2N2|RHG28_HUMAN
OG0011945	sp|P70121|ZHX1_MOUSE	sp|Q9UKY1|ZHX1_HUMAN
OG0011946	sp|Q9CQF0|RM11_MOUSE	sp|Q9Y3B7|RM11_HUMAN
OG0011947	sp|Q6A070|TGRM1_MOUSE	sp|Q9Y4F4|TGRM1_HUMAN
OG0011948	sp|Q8BG41|PSB11_MOUSE	sp|A5LHX3|PSB11_HUMAN
OG0011949	sp|Q8C494|PRR33_MOUSE	sp|A8MZF0|PRR33_HUMAN
OG0011950	tr|A0A286YDB2|A0A286YDB2_MOUSE	sp|C9J3I9|CE058_HUMAN
OG0011951	sp|D3Z070|CS081_MOUSE	sp|C9J6K1|CS081_HUMAN
OG0011952	sp|Q8K211|COPT1_MOUSE	sp|O15431|COPT1_HUMAN
OG0011953	sp|Q61488|DHH_MOUSE	sp|O43323|DHH_HUMAN
OG0011954	sp|Q6A044|EREP2_MOUSE	sp|O60320|EREP2_HUMAN
OG0011955	sp|P61939|THBG_MOUSE	sp|P05543|THBG_HUMAN
OG0011956	sp|Q61470|CD37_MOUSE	sp|P11049|CD37_HUMAN
OG0011957	sp|P21126|UBL4A_MOUSE	sp|P11441|UBL4A_HUMAN
OG0011958	sp|P18911|RARG_MOUSE	sp|P13631|RARG_HUMAN
OG0011959	sp|Q9JI75|NQO2_MOUSE	sp|P16083|NQO2_HUMAN
