Orthogroup	Mus_musculus	Delphinapterus_leucas
OG0010622	sp|Q9D2C2|SAAL1_MOUSE	tr|A0A2Y9M204|A0A2Y9M204_DELLE
OG0010623	sp|Q61361|PGCB_MOUSE	tr|A0A2Y9M2G2|A0A2Y9M2G2_DELLE
OG0010624	sp|Q8C2R7|PIGM_MOUSE	tr|A0A2Y9M322|A0A2Y9M322_DELLE
OG0010625	sp|Q9JMA9|S6A14_MOUSE	tr|A0A2Y9M941|A0A2Y9M941_DELLE
OG0010626	sp|Q8K071|TM221_MOUSE	tr|A0A2Y9MAP5|A0A2Y9MAP5_DELLE
OG0010627	sp|Q80VL3|PRIC3_MOUSE	tr|A0A2Y9MB71|A0A2Y9MB71_DELLE
OG0010628	sp|Q08EN7|ZCPW2_MOUSE	tr|A0A2Y9MFK1|A0A2Y9MFK1_DELLE
OG0010629	sp|Q8R4H7|NAGS_MOUSE	tr|A0A2Y9MG19|A0A2Y9MG19_DELLE
OG0010630	sp|Q8VEA4|MIA40_MOUSE	tr|A0A2Y9MGU0|A0A2Y9MGU0_DELLE
OG0010631	sp|Q6NWV3|IF122_MOUSE	tr|A0A2Y9MHA8|A0A2Y9MHA8_DELLE
OG0010632	sp|Q8K2J7|RELL1_MOUSE	tr|A0A2Y9MIH8|A0A2Y9MIH8_DELLE
OG0010633	tr|F6V035|F6V035_MOUSE	tr|A0A2Y9MJG9|A0A2Y9MJG9_DELLE
OG0010634	sp|Q14AW5|NSUN7_MOUSE	tr|A0A2Y9MJN0|A0A2Y9MJN0_DELLE
OG0010635	sp|Q9QXK2|RAD18_MOUSE	tr|A0A2Y9MTE3|A0A2Y9MTE3_DELLE
OG0010636	sp|Q922B9|ITPI2_MOUSE	tr|A0A2Y9MV69|A0A2Y9MV69_DELLE
OG0010637	sp|Q6GQV7|EDRF1_MOUSE	tr|A0A2Y9MYP6|A0A2Y9MYP6_DELLE
OG0010638	sp|Q3TIV5|ZC3HF_MOUSE	tr|A0A2Y9N0T5|A0A2Y9N0T5_DELLE
OG0010639	sp|Q9DA04|TMM89_MOUSE	tr|A0A2Y9N1W6|A0A2Y9N1W6_DELLE
OG0010640	sp|Q52KR3|PRUN2_MOUSE	tr|A0A2Y9N3C7|A0A2Y9N3C7_DELLE
OG0010641	sp|Q9QWV9|CCNT1_MOUSE	tr|A0A2Y9N4E8|A0A2Y9N4E8_DELLE
OG0010642	tr|A0A286YDU8|A0A286YDU8_MOUSE	tr|A0A2Y9N6T2|A0A2Y9N6T2_DELLE
OG0010643	sp|Q8BM86|LHPL6_MOUSE	tr|A0A2Y9N843|A0A2Y9N843_DELLE
OG0010644	sp|P56379|ATP68_MOUSE	tr|A0A2Y9NA24|A0A2Y9NA24_DELLE
OG0010645	sp|Q03963|E2AK2_MOUSE	tr|A0A2Y9NA31|A0A2Y9NA31_DELLE
OG0010646	sp|Q8VDV0|ITGBL_MOUSE	tr|A0A2Y9NC96|A0A2Y9NC96_DELLE
OG0010647	sp|Q91YW3|DNJC3_MOUSE	tr|A0A2Y9NEW7|A0A2Y9NEW7_DELLE
OG0010648	sp|P41234|ABCA2_MOUSE	tr|A0A2Y9NFW6|A0A2Y9NFW6_DELLE
OG0010649	sp|Q924T2|RT02_MOUSE	tr|A0A2Y9NGG0|A0A2Y9NGG0_DELLE
OG0010650	sp|Q99MB3|TM2D1_MOUSE	tr|A0A2Y9NJG1|A0A2Y9NJG1_DELLE
OG0010651	sp|Q8K157|GALM_MOUSE	tr|A0A2Y9NKD4|A0A2Y9NKD4_DELLE
OG0010652	sp|B1AZA5|TM245_MOUSE	tr|A0A2Y9NPJ0|A0A2Y9NPJ0_DELLE
OG0010653	sp|Q9DAI9|MORN5_MOUSE	tr|A0A2Y9NQR7|A0A2Y9NQR7_DELLE
OG0010654	sp|Q8R0W1|CIPC_MOUSE	tr|A0A2Y9NS19|A0A2Y9NS19_DELLE
OG0010655	sp|Q3U9F6|RN166_MOUSE	tr|A0A2Y9NUH1|A0A2Y9NUH1_DELLE
OG0010656	sp|Q923X1|AGRL4_MOUSE	tr|A0A2Y9NUS3|A0A2Y9NUS3_DELLE
OG0010657	sp|Q8CBC6|LRRN3_MOUSE	tr|A0A2Y9P0B4|A0A2Y9P0B4_DELLE
OG0010658	sp|Q8R2N2|UTP4_MOUSE	tr|A0A2Y9P192|A0A2Y9P192_DELLE
OG0010659	sp|P54775|PRS6B_MOUSE	tr|A0A2Y9P2S0|A0A2Y9P2S0_DELLE
OG0010660	sp|P47758|SRPRB_MOUSE	tr|A0A2Y9P7L2|A0A2Y9P7L2_DELLE
OG0010661	sp|P48986|NDF6_MOUSE	tr|A0A2Y9P8G6|A0A2Y9P8G6_DELLE
OG0010662	sp|Q05186|RCN1_MOUSE	tr|A0A2Y9PAJ4|A0A2Y9PAJ4_DELLE
OG0010663	sp|Q9D7Z7|LYPD5_MOUSE	tr|A0A2Y9PDI9|A0A2Y9PDI9_DELLE
OG0010664	sp|Q9CQB7|LYRM1_MOUSE	tr|A0A2Y9PEJ9|A0A2Y9PEJ9_DELLE
OG0010665	sp|Q9JJI8|RL38_MOUSE	tr|A0A2Y9PEU4|A0A2Y9PEU4_DELLE
OG0010666	sp|Q3U3T8|WDR62_MOUSE	tr|A0A2Y9PH25|A0A2Y9PH25_DELLE
OG0010667	sp|Q19A41|KLF14_MOUSE	tr|A0A2Y9PH79|A0A2Y9PH79_DELLE
OG0010668	sp|Q6PIX9|CQ080_MOUSE	tr|A0A2Y9PQ60|A0A2Y9PQ60_DELLE
OG0010669	sp|Q99LE3|LYSM3_MOUSE	tr|A0A2Y9PTZ1|A0A2Y9PTZ1_DELLE
OG0010670	sp|P49766|VEGFB_MOUSE	tr|A0A2Y9PWA5|A0A2Y9PWA5_DELLE
OG0010671	tr|Q8BKP2|Q8BKP2_MOUSE	tr|A0A2Y9QA60|A0A2Y9QA60_DELLE
OG0010672	sp|Q6IRT3|PARI_MOUSE	tr|A0A2Y9QDV6|A0A2Y9QDV6_DELLE
OG0010673	sp|Q8BMP6|GCP60_MOUSE	tr|A0A7F8K4H9|A0A7F8K4H9_DELLE
OG0010674	sp|P13405|RB_MOUSE	tr|A0A7F8K688|A0A7F8K688_DELLE
OG0010675	tr|D3Z7A8|D3Z7A8_MOUSE	tr|A0A7F8KCD2|A0A7F8KCD2_DELLE
OG0010676	sp|Q921L5|COG2_MOUSE	tr|A0A2Y9LJL1|A0A2Y9LJL1_DELLE
OG0010677	sp|Q8K4Z5|SF3A1_MOUSE	tr|A0A2Y9LME1|A0A2Y9LME1_DELLE
OG0010678	sp|Q7M756|PRS54_MOUSE	tr|A0A2Y9LPI3|A0A2Y9LPI3_DELLE
OG0010679	sp|Q924W5|SMC6_MOUSE	tr|A0A2Y9LRV9|A0A2Y9LRV9_DELLE
OG0010680	tr|G3UXC7|G3UXC7_MOUSE	tr|A0A2Y9LSW5|A0A2Y9LSW5_DELLE
OG0010681	sp|O88786|I13R2_MOUSE	tr|A0A2Y9LSW6|A0A2Y9LSW6_DELLE
OG0010682	sp|Q8CAA5|F163A_MOUSE	tr|A0A2Y9LU99|A0A2Y9LU99_DELLE
OG0010683	sp|Q3TSG4|ALKB5_MOUSE	tr|A0A2Y9M645|A0A2Y9M645_DELLE
OG0010684	sp|E9Q9F6|CTSRD_MOUSE	tr|A0A2Y9M7B0|A0A2Y9M7B0_DELLE
OG0010685	sp|Q62356|FSTL1_MOUSE	tr|A0A2Y9M7F9|A0A2Y9M7F9_DELLE
OG0010686	sp|Q0VAV2|EXPH5_MOUSE	tr|A0A2Y9M857|A0A2Y9M857_DELLE
OG0010687	sp|Q4FJU9|TMM40_MOUSE	tr|A0A2Y9M8I0|A0A2Y9M8I0_DELLE
OG0010688	sp|Q8BG99|PKNX2_MOUSE	tr|A0A2Y9MAF5|A0A2Y9MAF5_DELLE
OG0010689	sp|Q8BQ33|TICRR_MOUSE	tr|A0A2Y9MD83|A0A2Y9MD83_DELLE
OG0010690	sp|Q8VCI5|PEX19_MOUSE	tr|A0A2Y9MDC3|A0A2Y9MDC3_DELLE
OG0010691	sp|P16646|PMP22_MOUSE	tr|A0A2Y9MH97|A0A2Y9MH97_DELLE
OG0010692	sp|E9Q816|CP2W1_MOUSE	tr|A0A2Y9MJN6|A0A2Y9MJN6_DELLE
OG0010693	sp|Q7TPM3|TRI17_MOUSE	tr|A0A2Y9MPF7|A0A2Y9MPF7_DELLE
OG0010694	tr|E9PYP2|E9PYP2_MOUSE	tr|A0A2Y9MQE5|A0A2Y9MQE5_DELLE
OG0010695	sp|Q9CR63|COX16_MOUSE	tr|A0A2Y9MU83|A0A2Y9MU83_DELLE
OG0010696	sp|Q3U829|AP5Z1_MOUSE	tr|A0A2Y9MVC3|A0A2Y9MVC3_DELLE
OG0010697	sp|Q8VCP9|CLC14_MOUSE	tr|A0A2Y9MX13|A0A2Y9MX13_DELLE
OG0010698	sp|Q6P542|ABCF1_MOUSE	tr|A0A2Y9MX93|A0A2Y9MX93_DELLE
OG0010699	sp|Q9D7D7|CLD23_MOUSE	tr|A0A2Y9MXF6|A0A2Y9MXF6_DELLE
OG0010700	sp|Q3V125|CC110_MOUSE	tr|A0A2Y9MXV8|A0A2Y9MXV8_DELLE
OG0010701	sp|Q8BN57|CC033_MOUSE	tr|A0A2Y9N5L8|A0A2Y9N5L8_DELLE
OG0010702	sp|Q8BU27|PPM1M_MOUSE	tr|A0A2Y9N6G0|A0A2Y9N6G0_DELLE
OG0010703	sp|P22389|EDN2_MOUSE	tr|A0A2Y9N8U3|A0A2Y9N8U3_DELLE
OG0010704	sp|Q810K9|GXLT2_MOUSE	tr|A0A2Y9N9Z0|A0A2Y9N9Z0_DELLE
OG0010705	sp|Q8C159|TTC22_MOUSE	tr|A0A2Y9NEV2|A0A2Y9NEV2_DELLE
OG0010706	sp|Q61288|ACVL1_MOUSE	tr|A0A2Y9NEZ5|A0A2Y9NEZ5_DELLE
OG0010707	tr|Q3UHC1|Q3UHC1_MOUSE	tr|A0A2Y9NJ55|A0A2Y9NJ55_DELLE
OG0010708	sp|O89016|ABCD4_MOUSE	tr|A0A2Y9NLN0|A0A2Y9NLN0_DELLE
OG0010709	sp|Q07456|AMBP_MOUSE	tr|A0A2Y9NP53|A0A2Y9NP53_DELLE
OG0010710	sp|P70297|STAM1_MOUSE	tr|A0A2Y9NQR4|A0A2Y9NQR4_DELLE
OG0010711	sp|Q9JM73|SRF_MOUSE	tr|A0A2Y9NRA0|A0A2Y9NRA0_DELLE
OG0010712	tr|Q9D2Z6|Q9D2Z6_MOUSE	tr|A0A2Y9NRS1|A0A2Y9NRS1_DELLE
OG0010713	sp|Q99PM3|TF2AA_MOUSE	tr|A0A2Y9NRU6|A0A2Y9NRU6_DELLE
OG0010714	tr|A0A140LJJ2|A0A140LJJ2_MOUSE	tr|A0A2Y9NS27|A0A2Y9NS27_DELLE
OG0010715	sp|Q8BZB3|TM266_MOUSE	tr|A0A2Y9NSD2|A0A2Y9NSD2_DELLE
OG0010716	sp|Q9CR30|JOS2_MOUSE	tr|A0A2Y9P497|A0A2Y9P497_DELLE
OG0010717	sp|Q05860|FMN1_MOUSE	tr|A0A2Y9P889|A0A2Y9P889_DELLE
OG0010718	sp|Q6P069|SORCN_MOUSE	tr|A0A2Y9PC60|A0A2Y9PC60_DELLE
OG0010719	sp|Q8K4F5|ABHDB_MOUSE	tr|A0A2Y9PCT5|A0A2Y9PCT5_DELLE
OG0010720	sp|P97457|MYL11_MOUSE	tr|A0A2Y9PDP1|A0A2Y9PDP1_DELLE
OG0010721	sp|Q8BTM9|GRP4_MOUSE	tr|A0A2Y9PFN8|A0A2Y9PFN8_DELLE
OG0010722	sp|Q9D9S3|RWD2A_MOUSE	tr|A0A2Y9PGF1|A0A2Y9PGF1_DELLE
OG0010723	tr|E0CX23|E0CX23_MOUSE	tr|A0A2Y9PIP3|A0A2Y9PIP3_DELLE
OG0010724	sp|Q5XFZ0|CR021_MOUSE	tr|A0A2Y9PJ54|A0A2Y9PJ54_DELLE
OG0010725	sp|Q60756|TCF15_MOUSE	tr|A0A2Y9PNP7|A0A2Y9PNP7_DELLE
OG0010726	sp|A2AVZ9|S43A3_MOUSE	tr|A0A2Y9PR02|A0A2Y9PR02_DELLE
OG0010727	sp|Q8BX43|TR19L_MOUSE	tr|A0A2Y9PRK0|A0A2Y9PRK0_DELLE
OG0010728	sp|Q9D1T5|PRR15_MOUSE	tr|A0A2Y9PRM4|A0A2Y9PRM4_DELLE
OG0010729	sp|Q5SSH7|ZZEF1_MOUSE	tr|A0A2Y9PXT9|A0A2Y9PXT9_DELLE
OG0010730	sp|A2AAY5|SPD2B_MOUSE	tr|A0A2Y9Q075|A0A2Y9Q075_DELLE
OG0010731	sp|Q99LC8|EI2BA_MOUSE	tr|A0A2Y9Q7E3|A0A2Y9Q7E3_DELLE
OG0010732	sp|Q8BR65|SDS3_MOUSE	tr|A0A2Y9Q7M4|A0A2Y9Q7M4_DELLE
OG0010733	sp|Q8BKT2|HES7_MOUSE	tr|A0A2Y9Q861|A0A2Y9Q861_DELLE
OG0010734	sp|P24788|CD11B_MOUSE	tr|A0A2Y9Q9Z2|A0A2Y9Q9Z2_DELLE
OG0010735	sp|Q05922|DUS2_MOUSE	tr|A0A2Y9QBM8|A0A2Y9QBM8_DELLE
OG0010736	sp|A2ASA8|IPIL1_MOUSE	tr|A0A2Y9QGV5|A0A2Y9QGV5_DELLE
OG0010737	sp|P13504|IL1R1_MOUSE	tr|A0A2Y9QHF3|A0A2Y9QHF3_DELLE
OG0010738	sp|Q8C4S8|DEN2A_MOUSE	tr|A0A7F8K2W4|A0A7F8K2W4_DELLE
OG0010739	sp|P0C5K1|SBK2_MOUSE	tr|A0A7F8K2Z6|A0A7F8K2Z6_DELLE
OG0010740	sp|P97793|ALK_MOUSE	tr|A0A7F8KBK7|A0A7F8KBK7_DELLE
OG0010741	sp|Q62005|ZP1_MOUSE	tr|A0A7F8KIC6|A0A7F8KIC6_DELLE
OG0010742	sp|A0A140LHF2|VSXL2_MOUSE	tr|A0A7F8KIM2|A0A7F8KIM2_DELLE
OG0010743	sp|Q8VE18|SMG8_MOUSE	tr|A0A2Y9LFK7|A0A2Y9LFK7_DELLE
OG0010744	sp|Q62073|M3K7_MOUSE	tr|A0A2Y9LI75|A0A2Y9LI75_DELLE
OG0010745	sp|Q9CYD3|CRTAP_MOUSE	tr|A0A2Y9LIM4|A0A2Y9LIM4_DELLE
OG0010746	sp|Q91VT1|NSE2_MOUSE	tr|A0A2Y9LJJ6|A0A2Y9LJJ6_DELLE
OG0010747	sp|Q8K3Y3|LN28A_MOUSE	tr|A0A2Y9LKC3|A0A2Y9LKC3_DELLE
OG0010748	sp|P30882|CCL5_MOUSE	tr|A0A2Y9LMK7|A0A2Y9LMK7_DELLE
OG0010749	sp|Q3UY90|GAK1A_MOUSE	tr|A0A2Y9LRE6|A0A2Y9LRE6_DELLE
OG0010750	sp|Q3URY0|RTL4_MOUSE	tr|A0A2Y9LSY2|A0A2Y9LSY2_DELLE
OG0010751	sp|Q6YND2|ZN653_MOUSE	tr|A0A2Y9LW49|A0A2Y9LW49_DELLE
OG0010752	sp|Q91WE2|PIP30_MOUSE	tr|A0A2Y9LX99|A0A2Y9LX99_DELLE
OG0010753	sp|Q9DBR0|AKAP8_MOUSE	tr|A0A2Y9LXS4|A0A2Y9LXS4_DELLE
OG0010754	sp|Q8BG89|ZN365_MOUSE	tr|A0A2Y9M3P0|A0A2Y9M3P0_DELLE
OG0010755	sp|P35564|CALX_MOUSE	tr|A0A2Y9MA05|A0A2Y9MA05_DELLE
OG0010757	sp|Q3U2S4|OTUD5_MOUSE	tr|A0A2Y9MBD6|A0A2Y9MBD6_DELLE
OG0010758	sp|Q9JL61|RFX5_MOUSE	tr|A0A2Y9MDT5|A0A2Y9MDT5_DELLE
OG0010759	sp|Q810B3|BSH_MOUSE	tr|A0A2Y9MFR8|A0A2Y9MFR8_DELLE
OG0010760	sp|P86174|BEND4_MOUSE	tr|A0A2Y9MIT5|A0A2Y9MIT5_DELLE
OG0010761	sp|Q9CQP2|TPPC2_MOUSE	tr|A0A2Y9ML03|A0A2Y9ML03_DELLE
OG0010762	sp|P31001|DESM_MOUSE	tr|A0A2Y9MMG6|A0A2Y9MMG6_DELLE
OG0010763	sp|Q6NSW3|SPKAP_MOUSE	tr|A0A2Y9MNP5|A0A2Y9MNP5_DELLE
OG0010764	sp|Q8VH37|HDAC8_MOUSE	tr|A0A2Y9MVS4|A0A2Y9MVS4_DELLE
OG0010765	sp|Q9WV54|ASAH1_MOUSE	tr|A0A2Y9MXZ2|A0A2Y9MXZ2_DELLE
OG0010766	sp|B2RUJ5|APBA1_MOUSE	tr|A0A2Y9N3J8|A0A2Y9N3J8_DELLE
OG0010767	tr|Q9D5V1|Q9D5V1_MOUSE	tr|A0A2Y9N520|A0A2Y9N520_DELLE
OG0010768	sp|Q99LW6|YAF2_MOUSE	tr|A0A2Y9N9M7|A0A2Y9N9M7_DELLE
OG0010769	sp|Q6NS45|CCD66_MOUSE	tr|A0A2Y9NAS1|A0A2Y9NAS1_DELLE
OG0010770	sp|Q91XL2|LNX2_MOUSE	tr|A0A2Y9NBE1|A0A2Y9NBE1_DELLE
OG0010771	sp|Q9CQM0|NICN1_MOUSE	tr|A0A2Y9NBN4|A0A2Y9NBN4_DELLE
OG0010772	sp|A2AGA4|RHBL2_MOUSE	tr|A0A2Y9NDK0|A0A2Y9NDK0_DELLE
OG0010773	sp|Q9D1E4|CRTP1_MOUSE	tr|A0A2Y9NFR9|A0A2Y9NFR9_DELLE
OG0010774	sp|Q05AA6|DRP2_MOUSE	tr|A0A2Y9NMV0|A0A2Y9NMV0_DELLE
OG0010775	sp|P97814|PPIP1_MOUSE	tr|A0A2Y9NPC8|A0A2Y9NPC8_DELLE
OG0010776	sp|Q8BKX7|ZN410_MOUSE	tr|A0A2Y9NSC4|A0A2Y9NSC4_DELLE
OG0010777	tr|Q8K168|Q8K168_MOUSE	tr|A0A2Y9NSZ5|A0A2Y9NSZ5_DELLE
OG0010778	sp|Q9CPT0|B2L14_MOUSE	tr|A0A2Y9NUY1|A0A2Y9NUY1_DELLE
OG0010779	sp|Q3UIW8|RN224_MOUSE	tr|A0A2Y9NW62|A0A2Y9NW62_DELLE
OG0010780	sp|P09926|SURF2_MOUSE	tr|A0A2Y9NWM3|A0A2Y9NWM3_DELLE
OG0010781	sp|Q9D6R2|IDH3A_MOUSE	tr|A0A2Y9NXN6|A0A2Y9NXN6_DELLE
OG0010782	sp|Q9D1M4|MCA3_MOUSE	tr|A0A2Y9P5H2|A0A2Y9P5H2_DELLE
OG0010783	sp|P53566|CEBPA_MOUSE	tr|A0A2Y9P619|A0A2Y9P619_DELLE
OG0010784	sp|Q9Z0S5|CLD15_MOUSE	tr|A0A2Y9P9P0|A0A2Y9P9P0_DELLE
OG0010785	sp|Q6PAC3|DCA13_MOUSE	tr|A0A2Y9PAN6|A0A2Y9PAN6_DELLE
OG0010786	sp|P12388|PAI2_MOUSE	tr|A0A2Y9PC27|A0A2Y9PC27_DELLE
OG0010787	sp|Q8K0C4|CP51A_MOUSE	tr|A0A2Y9PDH4|A0A2Y9PDH4_DELLE
OG0010788	sp|Q8R480|NUP85_MOUSE	tr|A0A2Y9PHS7|A0A2Y9PHS7_DELLE
OG0010789	sp|A2AMZ4|NDUF8_MOUSE	tr|A0A2Y9PIG5|A0A2Y9PIG5_DELLE
OG0010790	sp|P07214|SPRC_MOUSE	tr|A0A2Y9PKX6|A0A2Y9PKX6_DELLE
OG0010791	sp|O88199|CHST3_MOUSE	tr|A0A2Y9PMQ6|A0A2Y9PMQ6_DELLE
OG0010792	sp|Q8VID5|RECQ5_MOUSE	tr|A0A2Y9PPQ5|A0A2Y9PPQ5_DELLE
OG0010793	sp|Q60738|ZNT1_MOUSE	tr|A0A2Y9PQJ2|A0A2Y9PQJ2_DELLE
OG0010794	sp|Q8BGD7|NPAS4_MOUSE	tr|A0A2Y9PRV7|A0A2Y9PRV7_DELLE
OG0010795	sp|Q6NS69|AMER3_MOUSE	tr|A0A2Y9PSC3|A0A2Y9PSC3_DELLE
OG0010796	sp|Q99N20|BRMS1_MOUSE	tr|A0A2Y9PUS3|A0A2Y9PUS3_DELLE
OG0010797	sp|P61315|G3ST3_MOUSE	tr|A0A2Y9PVP7|A0A2Y9PVP7_DELLE
OG0010798	sp|Q8CHT3|INT5_MOUSE	tr|A0A2Y9PWK2|A0A2Y9PWK2_DELLE
OG0010799	sp|P16043|SLIB_MOUSE	tr|A0A2Y9PZU3|A0A2Y9PZU3_DELLE
OG0010800	tr|Q6NSU2|Q6NSU2_MOUSE	tr|A0A2Y9Q0Z0|A0A2Y9Q0Z0_DELLE
OG0010801	sp|P63005|LIS1_MOUSE	tr|A0A2Y9Q314|A0A2Y9Q314_DELLE
OG0010802	sp|Q8K114|INT9_MOUSE	tr|A0A2Y9Q526|A0A2Y9Q526_DELLE
OG0010803	sp|Q61657|HES3_MOUSE	tr|A0A2Y9Q9X7|A0A2Y9Q9X7_DELLE
OG0010804	sp|Q62469|ITA2_MOUSE	tr|A0A2Y9QD51|A0A2Y9QD51_DELLE
OG0010805	sp|Q8BYF6|SC5A8_MOUSE	tr|A0A2Y9QJP7|A0A2Y9QJP7_DELLE
OG0010806	sp|Q9JHU3|CDK20_MOUSE	tr|A0A7F8K7D4|A0A7F8K7D4_DELLE
OG0010807	tr|F7A6P6|F7A6P6_MOUSE	tr|A0A7F8K8P6|A0A7F8K8P6_DELLE
OG0010808	sp|Q8BLF2|CDKL3_MOUSE	tr|A0A7F8KAX9|A0A7F8KAX9_DELLE
OG0010809	sp|Q9CR41|HYPK_MOUSE	tr|A0A7F8KCQ1|A0A7F8KCQ1_DELLE
OG0010810	tr|Q80ZX9|Q80ZX9_MOUSE	tr|A0A7F8KE04|A0A7F8KE04_DELLE
OG0010811	sp|Q99JN2|KLH22_MOUSE	tr|A0A2Y9LB59|A0A2Y9LB59_DELLE
OG0010812	sp|P23881|TCEA3_MOUSE	tr|A0A2Y9LDH1|A0A2Y9LDH1_DELLE
OG0010813	sp|Q921D9|GRHL1_MOUSE	tr|A0A2Y9LK66|A0A2Y9LK66_DELLE
OG0010814	sp|P26645|MARCS_MOUSE	tr|A0A2Y9LNV5|A0A2Y9LNV5_DELLE
OG0010815	sp|Q9QUG3|PRND_MOUSE	tr|A0A2Y9LR37|A0A2Y9LR37_DELLE
OG0010816	sp|P70160|CALC_MOUSE	tr|A0A2Y9LRT3|A0A2Y9LRT3_DELLE
OG0010817	sp|Q99PL6|UBXN6_MOUSE	tr|A0A2Y9LW39|A0A2Y9LW39_DELLE
OG0010818	sp|P00536|MOS_MOUSE	tr|A0A2Y9LZY8|A0A2Y9LZY8_DELLE
OG0010819	sp|P59383|LRRN4_MOUSE	tr|A0A2Y9M4C2|A0A2Y9M4C2_DELLE
OG0010820	sp|Q8CH36|S36A4_MOUSE	tr|A0A2Y9M4Y0|A0A2Y9M4Y0_DELLE
OG0010821	sp|A2ALU4|SHRM2_MOUSE	tr|A0A2Y9MDQ8|A0A2Y9MDQ8_DELLE
OG0010822	sp|Q14AI6|RUSD3_MOUSE	tr|A0A2Y9MDU6|A0A2Y9MDU6_DELLE
OG0010823	sp|Q45VK7|DYHC2_MOUSE	tr|A0A2Y9MG69|A0A2Y9MG69_DELLE
OG0010824	sp|Q5HZI2|C2C4C_MOUSE	tr|A0A2Y9MGT6|A0A2Y9MGT6_DELLE
OG0010825	sp|P97504|BMX_MOUSE	tr|A0A2Y9MH72|A0A2Y9MH72_DELLE
OG0010826	sp|O35683|NDUA1_MOUSE	tr|A0A2Y9MHX8|A0A2Y9MHX8_DELLE
OG0010827	tr|B2RQG2|B2RQG2_MOUSE	tr|A0A2Y9MJM5|A0A2Y9MJM5_DELLE
OG0010828	sp|Q9R1S8|CAN7_MOUSE	tr|A0A2Y9MJZ2|A0A2Y9MJZ2_DELLE
OG0010829	tr|E9Q544|E9Q544_MOUSE	tr|A0A2Y9MKE7|A0A2Y9MKE7_DELLE
OG0010830	sp|Q8R1M0|HMCES_MOUSE	tr|A0A2Y9MM67|A0A2Y9MM67_DELLE
OG0010831	sp|O70309|ITB5_MOUSE	tr|A0A2Y9MMT0|A0A2Y9MMT0_DELLE
OG0010832	sp|P97334|NKX23_MOUSE	tr|A0A2Y9MR48|A0A2Y9MR48_DELLE
OG0010833	sp|B2RY83|HPSE2_MOUSE	tr|A0A2Y9MTE7|A0A2Y9MTE7_DELLE
OG0010834	sp|O08537|ESR2_MOUSE	tr|A0A2Y9MUM5|A0A2Y9MUM5_DELLE
OG0010835	sp|Q9WUA1|WIF1_MOUSE	tr|A0A2Y9MXZ6|A0A2Y9MXZ6_DELLE
OG0010836	sp|P26187|MGMT_MOUSE	tr|A0A2Y9MYL8|A0A2Y9MYL8_DELLE
OG0010837	sp|Q80XI1|FBX34_MOUSE	tr|A0A2Y9MZB4|A0A2Y9MZB4_DELLE
OG0010838	sp|Q6P2K3|CF20D_MOUSE	tr|A0A2Y9N185|A0A2Y9N185_DELLE
OG0010839	sp|Q80TL7|MON2_MOUSE	tr|A0A2Y9N2M9|A0A2Y9N2M9_DELLE
OG0010840	sp|Q925N1|SFXN4_MOUSE	tr|A0A2Y9N551|A0A2Y9N551_DELLE
OG0010841	tr|A0A1W2P6U8|A0A1W2P6U8_MOUSE	tr|A0A2Y9N5C2|A0A2Y9N5C2_DELLE
OG0010842	sp|Q91ZJ9|HYAL1_MOUSE	tr|A0A2Y9N6R9|A0A2Y9N6R9_DELLE
OG0010843	sp|Q9QXD1|ACOX2_MOUSE	tr|A0A2Y9NAF3|A0A2Y9NAF3_DELLE
OG0010844	sp|Q8BPI1|KTU_MOUSE	tr|A0A2Y9NAT7|A0A2Y9NAT7_DELLE
OG0010845	sp|P35412|GPR12_MOUSE	tr|A0A2Y9NB13|A0A2Y9NB13_DELLE
OG0010846	tr|A0A571BEV2|A0A571BEV2_MOUSE	tr|A0A2Y9NC89|A0A2Y9NC89_DELLE
OG0010847	sp|Q99J59|TSN1_MOUSE	tr|A0A2Y9NCN6|A0A2Y9NCN6_DELLE
OG0010848	sp|Q8CI32|BAG5_MOUSE	tr|A0A2Y9NFH0|A0A2Y9NFH0_DELLE
OG0010849	sp|Q3TMX7|QSOX2_MOUSE	tr|A0A2Y9NG66|A0A2Y9NG66_DELLE
OG0010850	sp|Q91ZA3|PCCA_MOUSE	tr|A0A2Y9NMF7|A0A2Y9NMF7_DELLE
OG0010851	sp|Q8VCN9|TBCC_MOUSE	tr|A0A2Y9NUC0|A0A2Y9NUC0_DELLE
OG0010852	sp|Q80ZD8|AMGO1_MOUSE	tr|A0A2Y9NY31|A0A2Y9NY31_DELLE
OG0010853	sp|Q8BYH7|TBC17_MOUSE	tr|A0A2Y9P104|A0A2Y9P104_DELLE
OG0010854	sp|P50636|RN19A_MOUSE	tr|A0A2Y9P2I2|A0A2Y9P2I2_DELLE
OG0010855	sp|G5E8Q8|AGRF5_MOUSE	tr|A0A2Y9P394|A0A2Y9P394_DELLE
OG0010856	sp|Q80ZQ5|JAZF1_MOUSE	tr|A0A2Y9P4K2|A0A2Y9P4K2_DELLE
OG0010857	sp|Q9D8N3|TM86A_MOUSE	tr|A0A2Y9PAQ4|A0A2Y9PAQ4_DELLE
OG0010858	sp|Q05A36|MEX3C_MOUSE	tr|A0A2Y9PCH7|A0A2Y9PCH7_DELLE
OG0010859	sp|P52293|IMA1_MOUSE	tr|A0A2Y9PDA8|A0A2Y9PDA8_DELLE
OG0010860	sp|Q61012|GBG1_MOUSE	tr|A0A2Y9PFF9|A0A2Y9PFF9_DELLE
