Orthogroup	Mus_musculus	Colobus_angolensis_palliatus
OG0014257	sp|Q6P5F9|XPO1_MOUSE	tr|A0A2K5I3H1|A0A2K5I3H1_COLAP
OG0014258	sp|Q9D1I2|CAR19_MOUSE	tr|A0A2K5I3K2|A0A2K5I3K2_COLAP
OG0014259	sp|Q9DBP5|KCY_MOUSE	tr|A0A2K5I6H7|A0A2K5I6H7_COLAP
OG0014260	sp|Q09M02|CBPC5_MOUSE	tr|A0A2K5IB67|A0A2K5IB67_COLAP
OG0014261	sp|Q8K0Y7|PAXX_MOUSE	tr|A0A2K5IBI5|A0A2K5IBI5_COLAP
OG0014262	sp|Q9Z1F9|SAE2_MOUSE	tr|A0A2K5IES6|A0A2K5IES6_COLAP
OG0014263	sp|O54825|BYST_MOUSE	tr|A0A2K5IGH4|A0A2K5IGH4_COLAP
OG0014264	sp|P56818|BACE1_MOUSE	tr|A0A2K5IHH3|A0A2K5IHH3_COLAP
OG0014265	sp|P10833|RRAS_MOUSE	tr|A0A2K5II05|A0A2K5II05_COLAP
OG0014266	sp|Q91XD4|FTCD_MOUSE	tr|A0A2K5IJG4|A0A2K5IJG4_COLAP
OG0014267	sp|P02830|HXA7_MOUSE	tr|A0A2K5IMD7|A0A2K5IMD7_COLAP
OG0014268	sp|Q6PGH0|UBTD2_MOUSE	tr|A0A2K5IPY7|A0A2K5IPY7_COLAP
OG0014269	sp|Q8CFW7|C2D2A_MOUSE	tr|A0A2K5IRW7|A0A2K5IRW7_COLAP
OG0014270	sp|O35622|FGF15_MOUSE	tr|A0A2K5IT62|A0A2K5IT62_COLAP
OG0014271	sp|Q9R1E6|ENPP2_MOUSE	tr|A0A2K5IWT0|A0A2K5IWT0_COLAP
OG0014272	sp|P04627|ARAF_MOUSE	tr|A0A2K5IZZ0|A0A2K5IZZ0_COLAP
OG0014273	sp|Q3V080|ZN583_MOUSE	tr|A0A2K5J2C2|A0A2K5J2C2_COLAP
OG0014274	sp|A2APA5|FA209_MOUSE	tr|A0A2K5J5R8|A0A2K5J5R8_COLAP
OG0014275	sp|Q8BMT4|LRC33_MOUSE	tr|A0A2K5J612|A0A2K5J612_COLAP
OG0014276	sp|Q9R2B6|SIA7D_MOUSE	tr|A0A2K5J6A8|A0A2K5J6A8_COLAP
OG0014277	sp|P56857|CLD18_MOUSE	tr|A0A2K5J6F8|A0A2K5J6F8_COLAP
OG0014278	sp|Q8C6Y6|ASB14_MOUSE	tr|A0A2K5J7Z6|A0A2K5J7Z6_COLAP
OG0014279	sp|Q9JMI0|ECEL1_MOUSE	tr|A0A2K5J9S0|A0A2K5J9S0_COLAP
OG0014280	sp|Q80XE1|RIC8B_MOUSE	tr|A0A2K5JB66|A0A2K5JB66_COLAP
OG0014281	sp|Q8VEJ4|NLE1_MOUSE	tr|A0A2K5JDE0|A0A2K5JDE0_COLAP
OG0014282	sp|Q3UY90|GAK1A_MOUSE	tr|A0A2K5JDF7|A0A2K5JDF7_COLAP
OG0014283	sp|Q9CWH5|TRM11_MOUSE	tr|A0A2K5JDX8|A0A2K5JDX8_COLAP
OG0014284	sp|Q3UHU5|MTCL1_MOUSE	tr|A0A2K5JGE8|A0A2K5JGE8_COLAP
OG0014285	sp|Q9JMI7|TX101_MOUSE	tr|A0A2K5JH48|A0A2K5JH48_COLAP
OG0014286	sp|Q5SUS0|FBW10_MOUSE	tr|A0A2K5JH70|A0A2K5JH70_COLAP
OG0014287	sp|Q6PCL9|PAPOG_MOUSE	tr|A0A2K5JKQ5|A0A2K5JKQ5_COLAP
OG0014288	sp|Q9D1F3|EOLA1_MOUSE	tr|A0A2K5JLI3|A0A2K5JLI3_COLAP
OG0014289	sp|P51943|CCNA2_MOUSE	tr|A0A2K5JM68|A0A2K5JM68_COLAP
OG0014290	sp|O08717|INHBE_MOUSE	tr|A0A2K5JMW0|A0A2K5JMW0_COLAP
OG0014291	sp|Q0VBN2|DSEL_MOUSE	tr|A0A2K5JN02|A0A2K5JN02_COLAP
OG0014292	sp|Q9CS74|ECD_MOUSE	tr|A0A2K5JYQ5|A0A2K5JYQ5_COLAP
OG0014293	tr|E9PY36|E9PY36_MOUSE	tr|A0A2K5JYS4|A0A2K5JYS4_COLAP
OG0014294	sp|Q8K2D0|F199X_MOUSE	tr|A0A2K5JZ88|A0A2K5JZ88_COLAP
OG0014295	sp|Q9JJ11|TACC3_MOUSE	tr|A0A2K5K028|A0A2K5K028_COLAP
OG0014296	sp|Q8BFU3|RN214_MOUSE	tr|A0A2K5K0R5|A0A2K5K0R5_COLAP
OG0014297	sp|P15307|REL_MOUSE	tr|A0A2K5K1M5|A0A2K5K1M5_COLAP
OG0014298	sp|Q3TH73|TTYH2_MOUSE	tr|A0A2K5K4V3|A0A2K5K4V3_COLAP
OG0014299	sp|Q9JJI8|RL38_MOUSE	tr|A0A2K5K5B7|A0A2K5K5B7_COLAP
OG0014300	tr|Q8C084|Q8C084_MOUSE	tr|A0A2K5KBW1|A0A2K5KBW1_COLAP
OG0014301	sp|Q91WM1|STRBP_MOUSE	tr|A0A2K5KCU2|A0A2K5KCU2_COLAP
OG0014302	sp|Q9CQ79|TXND9_MOUSE	tr|A0A2K5KE34|A0A2K5KE34_COLAP
OG0014303	sp|P43407|SDC2_MOUSE	tr|A0A2K5KFM3|A0A2K5KFM3_COLAP
OG0014304	sp|Q8CG50|RAB43_MOUSE	tr|A0A2K5H828|A0A2K5H828_COLAP
OG0014305	sp|Q8C2S7|AMGO3_MOUSE	tr|A0A2K5HC44|A0A2K5HC44_COLAP
OG0014306	sp|Q64676|CGT_MOUSE	tr|A0A2K5HDJ1|A0A2K5HDJ1_COLAP
OG0014307	sp|Q8VIH9|UR2R_MOUSE	tr|A0A2K5HFA3|A0A2K5HFA3_COLAP
OG0014308	sp|Q9JK54|MSGN1_MOUSE	tr|A0A2K5HGG9|A0A2K5HGG9_COLAP
OG0014309	sp|Q64311|NTAN1_MOUSE	tr|A0A2K5HGK2|A0A2K5HGK2_COLAP
OG0014310	sp|Q9CQ46|DRC8_MOUSE	tr|A0A2K5HH84|A0A2K5HH84_COLAP
OG0014311	sp|Q9EQQ4|GPR45_MOUSE	tr|A0A2K5HNT8|A0A2K5HNT8_COLAP
OG0014312	sp|Q810M1|CF299_MOUSE	tr|A0A2K5HRB8|A0A2K5HRB8_COLAP
OG0014313	sp|Q6P9J5|KANK4_MOUSE	tr|A0A2K5HRF5|A0A2K5HRF5_COLAP
OG0014314	sp|P19437|CD20_MOUSE	tr|A0A2K5HUP0|A0A2K5HUP0_COLAP
OG0014315	sp|Q8VDU1|RHOV_MOUSE	tr|A0A2K5HUR2|A0A2K5HUR2_COLAP
OG0014316	sp|Q6ZWX6|IF2A_MOUSE	tr|A0A2K5HV46|A0A2K5HV46_COLAP
OG0014317	sp|Q8C5T4|MORN3_MOUSE	tr|A0A2K5HVW3|A0A2K5HVW3_COLAP
OG0014318	sp|Q91X91|NADC_MOUSE	tr|A0A2K5HYU1|A0A2K5HYU1_COLAP
OG0014319	sp|Q91ZG2|MPPD1_MOUSE	tr|A0A2K5I2I8|A0A2K5I2I8_COLAP
OG0014320	sp|Q99PN0|SC5A5_MOUSE	tr|A0A2K5I2W4|A0A2K5I2W4_COLAP
OG0014321	sp|Q6ZQJ5|DNA2_MOUSE	tr|A0A2K5I687|A0A2K5I687_COLAP
OG0014322	sp|Q3U1C6|TATD3_MOUSE	tr|A0A2K5I7L1|A0A2K5I7L1_COLAP
OG0014323	sp|Q76K27|SIAT2_MOUSE	tr|A0A2K5I8R2|A0A2K5I8R2_COLAP
OG0014324	sp|Q9JL99|CLC1B_MOUSE	tr|A0A2K5I9Y9|A0A2K5I9Y9_COLAP
OG0014325	sp|D3Z752|SPXN_MOUSE	tr|A0A2K5IAL8|A0A2K5IAL8_COLAP
OG0014326	sp|Q9R1Q9|VAS1_MOUSE	tr|A0A2K5IBD6|A0A2K5IBD6_COLAP
OG0014327	sp|Q8K3V4|PADI6_MOUSE	tr|A0A2K5IDY0|A0A2K5IDY0_COLAP
OG0014328	sp|Q9QXT1|DAPP1_MOUSE	tr|A0A2K5IEF5|A0A2K5IEF5_COLAP
OG0014329	sp|Q5U901|CBPA6_MOUSE	tr|A0A2K5IFY4|A0A2K5IFY4_COLAP
OG0014330	sp|Q8BYZ7|ELMO3_MOUSE	tr|A0A2K5IG03|A0A2K5IG03_COLAP
OG0014331	sp|Q7TN08|DACT2_MOUSE	tr|A0A2K5IHT9|A0A2K5IHT9_COLAP
OG0014332	sp|Q14BI7|TDRD9_MOUSE	tr|A0A2K5IJZ2|A0A2K5IJZ2_COLAP
OG0014333	sp|Q9DBS1|TMM43_MOUSE	tr|A0A2K5IP81|A0A2K5IP81_COLAP
OG0014334	sp|Q9Z1L4|XLRS1_MOUSE	tr|A0A2K5IQ40|A0A2K5IQ40_COLAP
OG0014335	sp|A8VU90|ANKL1_MOUSE	tr|A0A2K5IXA0|A0A2K5IXA0_COLAP
OG0014336	sp|Q9QXY1|ZO3_MOUSE	tr|A0A2K5IYP9|A0A2K5IYP9_COLAP
OG0014337	sp|Q6ZQ12|NINL_MOUSE	tr|A0A2K5J014|A0A2K5J014_COLAP
OG0014338	sp|Q8BUX5|RHBG_MOUSE	tr|A0A2K5J267|A0A2K5J267_COLAP
OG0014339	sp|Q9ERG0|LIMA1_MOUSE	tr|A0A2K5J4Y8|A0A2K5J4Y8_COLAP
OG0014340	sp|P97429|ANXA4_MOUSE	tr|A0A2K5J500|A0A2K5J500_COLAP
OG0014341	sp|P51859|HDGF_MOUSE	tr|A0A2K5J5R6|A0A2K5J5R6_COLAP
OG0014342	sp|Q8QZY6|TSN14_MOUSE	tr|A0A2K5J8J7|A0A2K5J8J7_COLAP
OG0014343	sp|Q3TVP5|OTULL_MOUSE	tr|A0A2K5J8P0|A0A2K5J8P0_COLAP
OG0014344	sp|O88447|KLC1_MOUSE	tr|A0A2K5JB94|A0A2K5JB94_COLAP
OG0014345	sp|Q9QUN3|BLNK_MOUSE	tr|A0A2K5JEL5|A0A2K5JEL5_COLAP
OG0014346	sp|Q8BH95|ECHM_MOUSE	tr|A0A2K5JH11|A0A2K5JH11_COLAP
OG0014347	sp|Q99NF3|CEP41_MOUSE	tr|A0A2K5JI41|A0A2K5JI41_COLAP
OG0014348	sp|Q91WT4|DJC17_MOUSE	tr|A0A2K5JI85|A0A2K5JI85_COLAP
OG0014349	sp|Q04519|ASM_MOUSE	tr|A0A2K5JIB6|A0A2K5JIB6_COLAP
OG0014350	sp|Q9Z2P8|VAMP5_MOUSE	tr|A0A2K5JQP2|A0A2K5JQP2_COLAP
OG0014351	sp|Q91WK0|LRRF2_MOUSE	tr|A0A2K5JSW3|A0A2K5JSW3_COLAP
OG0014352	sp|Q80UZ0|FGD5_MOUSE	tr|A0A2K5JTD5|A0A2K5JTD5_COLAP
OG0014353	sp|Q9QXW4|FSCN3_MOUSE	tr|A0A2K5JTM3|A0A2K5JTM3_COLAP
OG0014354	sp|P56203|CATW_MOUSE	tr|A0A2K5JV81|A0A2K5JV81_COLAP
OG0014355	sp|Q99M51|NCK1_MOUSE	tr|A0A2K5JVC1|A0A2K5JVC1_COLAP
OG0014356	sp|Q6V595|KLHL6_MOUSE	tr|A0A2K5JZ02|A0A2K5JZ02_COLAP
OG0014357	sp|Q8VDP6|CDIPT_MOUSE	tr|A0A2K5K018|A0A2K5K018_COLAP
OG0014358	sp|Q60862|ORC2_MOUSE	tr|A0A2K5K066|A0A2K5K066_COLAP
OG0014359	sp|Q9Z0Y7|IRS4_MOUSE	tr|A0A2K5K0M5|A0A2K5K0M5_COLAP
OG0014360	sp|O88866|HUNK_MOUSE	tr|A0A2K5K0S1|A0A2K5K0S1_COLAP
OG0014361	sp|Q6ZPY5|ZN507_MOUSE	tr|A0A2K5K473|A0A2K5K473_COLAP
OG0014362	sp|Q9CPZ1|CC198_MOUSE	tr|A0A2K5K4G5|A0A2K5K4G5_COLAP
OG0014363	sp|Q8VCB1|NDC1_MOUSE	tr|A0A2K5K4R3|A0A2K5K4R3_COLAP
OG0014364	sp|Q5EBP3|ARMC5_MOUSE	tr|A0A2K5KCV0|A0A2K5KCV0_COLAP
OG0014365	sp|Q8CGK5|INLR1_MOUSE	tr|A0A2K5KD63|A0A2K5KD63_COLAP
OG0014366	sp|Q3U515|VWCE_MOUSE	tr|A0A2K5KG41|A0A2K5KG41_COLAP
OG0014367	sp|Q91ZU1|ASB6_MOUSE	tr|A0A2K5KGK2|A0A2K5KGK2_COLAP
OG0014368	sp|Q8R127|SCPDL_MOUSE	tr|A0A2K5H809|A0A2K5H809_COLAP
OG0014369	sp|Q3KNJ2|NHEJ1_MOUSE	tr|A0A2K5HAR1|A0A2K5HAR1_COLAP
OG0014370	sp|Q8R138|TM119_MOUSE	tr|A0A2K5HCY4|A0A2K5HCY4_COLAP
OG0014371	sp|Q08AU7|MADL2_MOUSE	tr|A0A2K5HFH7|A0A2K5HFH7_COLAP
OG0014372	sp|Q8CIE6|COPA_MOUSE	tr|A0A2K5HGL7|A0A2K5HGL7_COLAP
OG0014373	tr|F6YNI8|F6YNI8_MOUSE	tr|A0A2K5HIE2|A0A2K5HIE2_COLAP
OG0014374	sp|P53762|ARNT_MOUSE	tr|A0A2K5HJ95|A0A2K5HJ95_COLAP
OG0014375	sp|P23188|FURIN_MOUSE	tr|A0A2K5HPZ1|A0A2K5HPZ1_COLAP
OG0014376	sp|P48030|TGFA_MOUSE	tr|A0A2K5HPZ6|A0A2K5HPZ6_COLAP
OG0014377	sp|Q99N93|RM16_MOUSE	tr|A0A2K5HVC9|A0A2K5HVC9_COLAP
OG0014378	sp|Q9WUN8|LBX2_MOUSE	tr|A0A2K5HVS3|A0A2K5HVS3_COLAP
OG0014379	sp|Q3UHA3|SPTCS_MOUSE	tr|A0A2K5HWP0|A0A2K5HWP0_COLAP
OG0014380	sp|Q0VAV2|EXPH5_MOUSE	tr|A0A2K5HWZ6|A0A2K5HWZ6_COLAP
OG0014381	sp|Q9D162|CC167_MOUSE	tr|A0A2K5HZ73|A0A2K5HZ73_COLAP
OG0014382	sp|Q9DAR0|CE049_MOUSE	tr|A0A2K5I1R2|A0A2K5I1R2_COLAP
OG0014383	sp|Q9D5E4|DRC3_MOUSE	tr|A0A2K5I5Z5|A0A2K5I5Z5_COLAP
OG0014384	sp|Q8K0C4|CP51A_MOUSE	tr|A0A2K5I6P9|A0A2K5I6P9_COLAP
OG0014385	sp|Q8BT35|MTLN_MOUSE	tr|A0A2K5I8D8|A0A2K5I8D8_COLAP
OG0014386	tr|B1ASA5|B1ASA5_MOUSE	tr|A0A2K5I990|A0A2K5I990_COLAP
OG0014387	tr|A0A0A6YWI4|A0A0A6YWI4_MOUSE	tr|A0A2K5IAQ2|A0A2K5IAQ2_COLAP
OG0014388	sp|P53351|PLK2_MOUSE	tr|A0A2K5IBK0|A0A2K5IBK0_COLAP
OG0014389	sp|Q8BWQ6|VP35L_MOUSE	tr|A0A2K5IBL2|A0A2K5IBL2_COLAP
OG0014390	tr|Q8BV16|Q8BV16_MOUSE	tr|A0A2K5IIS3|A0A2K5IIS3_COLAP
OG0014391	sp|A2A4P0|DHX8_MOUSE	tr|A0A2K5IIZ1|A0A2K5IIZ1_COLAP
OG0014392	sp|Q8BFW9|GTR12_MOUSE	tr|A0A2K5IKI4|A0A2K5IKI4_COLAP
OG0014393	sp|Q921L3|TMCO1_MOUSE	tr|A0A2K5IML2|A0A2K5IML2_COLAP
OG0014394	sp|Q8C176|TAF2_MOUSE	tr|A0A2K5IP03|A0A2K5IP03_COLAP
OG0014395	sp|Q9R0L6|PCM1_MOUSE	tr|A0A2K5IP14|A0A2K5IP14_COLAP
OG0014396	sp|Q3UK78|PCGF5_MOUSE	tr|A0A2K5IP80|A0A2K5IP80_COLAP
OG0014397	sp|Q8CFK2|TF3B_MOUSE	tr|A0A2K5IQ52|A0A2K5IQ52_COLAP
OG0014398	sp|Q80UV9|TAF1_MOUSE	tr|A0A2K5IQU5|A0A2K5IQU5_COLAP
OG0014399	sp|Q80ZX8|SPAG1_MOUSE	tr|A0A2K5IWV9|A0A2K5IWV9_COLAP
OG0014400	sp|Q2KHI9|MCM9_MOUSE	tr|A0A2K5J0F3|A0A2K5J0F3_COLAP
OG0014401	sp|Q8BZ20|PAR12_MOUSE	tr|A0A2K5J0I3|A0A2K5J0I3_COLAP
OG0014402	sp|P20782|ACHE_MOUSE	tr|A0A2K5J196|A0A2K5J196_COLAP
OG0014403	sp|Q3TZ89|SC31B_MOUSE	tr|A0A2K5J4U9|A0A2K5J4U9_COLAP
OG0014404	sp|Q9CQZ5|NDUA6_MOUSE	tr|A0A2K5J5I6|A0A2K5J5I6_COLAP
OG0014405	sp|Q8VD72|TTC8_MOUSE	tr|A0A2K5JAS4|A0A2K5JAS4_COLAP
OG0014406	sp|Q99L60|VATC2_MOUSE	tr|A0A2K5JD46|A0A2K5JD46_COLAP
OG0014407	sp|P52825|CPT2_MOUSE	tr|A0A2K5JGI1|A0A2K5JGI1_COLAP
OG0014408	sp|Q3ZT31|SNX25_MOUSE	tr|A0A2K5JKL1|A0A2K5JKL1_COLAP
OG0014409	tr|D3Z7A5|D3Z7A5_MOUSE	tr|A0A2K5JKS7|A0A2K5JKS7_COLAP
OG0014410	sp|P49722|PSA2_MOUSE	tr|A0A2K5JKW8|A0A2K5JKW8_COLAP
OG0014411	sp|Q8R4K8|PAPP1_MOUSE	tr|A0A2K5JML8|A0A2K5JML8_COLAP
OG0014412	sp|Q64462|CP4B1_MOUSE	tr|A0A2K5JNH8|A0A2K5JNH8_COLAP
OG0014413	sp|Q6IMB1|RSLBA_MOUSE	tr|A0A2K5JP48|A0A2K5JP48_COLAP
OG0014414	sp|Q80X32|CE024_MOUSE	tr|A0A2K5JQ95|A0A2K5JQ95_COLAP
OG0014415	tr|Q7TPG0|Q7TPG0_MOUSE	tr|A0A2K5JVN6|A0A2K5JVN6_COLAP
OG0014416	sp|Q7TNL3|STK40_MOUSE	tr|A0A2K5JX58|A0A2K5JX58_COLAP
OG0014417	sp|O35969|GAMT_MOUSE	tr|A0A2K5K229|A0A2K5K229_COLAP
OG0014418	sp|Q0P557|MIEAP_MOUSE	tr|A0A2K5K467|A0A2K5K467_COLAP
OG0014419	sp|Q9D1P0|RM13_MOUSE	tr|A0A2K5K4T3|A0A2K5K4T3_COLAP
OG0014420	sp|Q80Z10|ASTN2_MOUSE	tr|A0A2K5K571|A0A2K5K571_COLAP
OG0014421	sp|P97321|SEPR_MOUSE	tr|A0A2K5K8I1|A0A2K5K8I1_COLAP
OG0014422	sp|Q3UZ09|C1RL_MOUSE	tr|A0A2K5K9N1|A0A2K5K9N1_COLAP
OG0014423	sp|Q99J78|DEFI8_MOUSE	tr|A0A2K5K9Z0|A0A2K5K9Z0_COLAP
OG0014424	sp|Q64737|PUR2_MOUSE	tr|A0A2K5HAE0|A0A2K5HAE0_COLAP
OG0014425	sp|Q3UUF8|AN34B_MOUSE	tr|A0A2K5HCN5|A0A2K5HCN5_COLAP
OG0014426	sp|P60322|NANO2_MOUSE	tr|A0A2K5HG56|A0A2K5HG56_COLAP
OG0014427	sp|Q99P25|TXIP1_MOUSE	tr|A0A2K5HGH2|A0A2K5HGH2_COLAP
OG0014428	sp|Q8BX90|FND3A_MOUSE	tr|A0A2K5HI18|A0A2K5HI18_COLAP
OG0014429	sp|O09164|SODE_MOUSE	tr|A0A2K5HID7|A0A2K5HID7_COLAP
OG0014430	sp|Q8BJ64|CHDH_MOUSE	tr|A0A2K5HJW9|A0A2K5HJW9_COLAP
OG0014431	sp|P09602|HMGN2_MOUSE	tr|A0A2K5HKT7|A0A2K5HKT7_COLAP
OG0014432	sp|O88741|GDAP1_MOUSE	tr|A0A2K5HRJ4|A0A2K5HRJ4_COLAP
OG0014433	sp|Q9JMJ2|FBXW4_MOUSE	tr|A0A2K5HT19|A0A2K5HT19_COLAP
OG0014434	sp|P07978|PRM2_MOUSE	tr|A0A2K5HUZ1|A0A2K5HUZ1_COLAP
OG0014435	sp|Q91YM4|FAKD4_MOUSE	tr|A0A2K5HX07|A0A2K5HX07_COLAP
OG0014436	sp|Q9D3N2|CLXN_MOUSE	tr|A0A2K5HYK1|A0A2K5HYK1_COLAP
OG0014437	sp|O35723|DNJB3_MOUSE	tr|A0A2K5I0M0|A0A2K5I0M0_COLAP
OG0014438	sp|Q8CAF4|NHSL1_MOUSE	tr|A0A2K5I4W1|A0A2K5I4W1_COLAP
OG0014439	sp|Q9JHR9|NRIP2_MOUSE	tr|A0A2K5I744|A0A2K5I744_COLAP
OG0014440	sp|O35714|TNR18_MOUSE	tr|A0A2K5IC56|A0A2K5IC56_COLAP
OG0014441	sp|Q6NVG5|MREG_MOUSE	tr|A0A2K5ICX7|A0A2K5ICX7_COLAP
OG0014442	sp|P97805|FAM3D_MOUSE	tr|A0A2K5IG68|A0A2K5IG68_COLAP
OG0014443	sp|Q3TYX3|SMYD5_MOUSE	tr|A0A2K5IH75|A0A2K5IH75_COLAP
OG0014444	sp|Q7TNE3|SPAG7_MOUSE	tr|A0A2K5IJ01|A0A2K5IJ01_COLAP
OG0014445	sp|Q9D263|SPIT4_MOUSE	tr|A0A2K5IK07|A0A2K5IK07_COLAP
OG0014446	sp|Q99KG5|LSR_MOUSE	tr|A0A2K5IK15|A0A2K5IK15_COLAP
OG0014447	sp|Q9JIA7|SPHK2_MOUSE	tr|A0A2K5INX3|A0A2K5INX3_COLAP
OG0014448	sp|Q6WKZ8|UBR2_MOUSE	tr|A0A2K5IP01|A0A2K5IP01_COLAP
OG0014449	sp|Q3UP38|EFC4B_MOUSE	tr|A0A2K5IPT2|A0A2K5IPT2_COLAP
OG0014450	sp|Q8C0J2|A16L1_MOUSE	tr|A0A2K5ISX3|A0A2K5ISX3_COLAP
OG0014451	sp|P69525|TMPS9_MOUSE	tr|A0A2K5IVH1|A0A2K5IVH1_COLAP
OG0014452	sp|Q91X44|GCKR_MOUSE	tr|A0A2K5IWL8|A0A2K5IWL8_COLAP
OG0014453	sp|Q99ML4|DIK1B_MOUSE	tr|A0A2K5IX30|A0A2K5IX30_COLAP
OG0014454	sp|P35922|FMR1_MOUSE	tr|A0A2K5J015|A0A2K5J015_COLAP
OG0014455	sp|Q9D342|T170A_MOUSE	tr|A0A2K5J0W6|A0A2K5J0W6_COLAP
OG0014456	sp|Q5XG71|UTP20_MOUSE	tr|A0A2K5J229|A0A2K5J229_COLAP
OG0014457	sp|O08969|PHLA2_MOUSE	tr|A0A2K5J2F2|A0A2K5J2F2_COLAP
OG0014458	sp|Q8CEE6|PASK_MOUSE	tr|A0A2K5J690|A0A2K5J690_COLAP
OG0014459	sp|Q91ZV3|DCBD2_MOUSE	tr|A0A2K5J6S9|A0A2K5J6S9_COLAP
OG0014460	sp|Q80UF4|SDCG8_MOUSE	tr|A0A2K5J7P0|A0A2K5J7P0_COLAP
OG0014461	sp|Q9CQF4|MRES1_MOUSE	tr|A0A2K5JDJ2|A0A2K5JDJ2_COLAP
OG0014462	sp|Q8CCE9|E4F1_MOUSE	tr|A0A2K5JEC7|A0A2K5JEC7_COLAP
OG0014463	sp|Q7TQC5|APTX_MOUSE	tr|A0A2K5JG38|A0A2K5JG38_COLAP
OG0014464	sp|O54951|SEM6B_MOUSE	tr|A0A2K5JH36|A0A2K5JH36_COLAP
OG0014465	sp|Q9ER73|ELP4_MOUSE	tr|A0A2K5JH98|A0A2K5JH98_COLAP
OG0014466	sp|Q570Y9|DPTOR_MOUSE	tr|A0A2K5JHM9|A0A2K5JHM9_COLAP
OG0014467	sp|P62484|ABI2_MOUSE	tr|A0A2K5JHZ1|A0A2K5JHZ1_COLAP
OG0014468	sp|Q08761|PROS_MOUSE	tr|A0A2K5JJX2|A0A2K5JJX2_COLAP
OG0014469	sp|Q69ZF7|CNNM4_MOUSE	tr|A0A2K5JKT0|A0A2K5JKT0_COLAP
OG0014470	sp|Q8BLR7|RND1_MOUSE	tr|A0A2K5JLW4|A0A2K5JLW4_COLAP
OG0014471	sp|P51125|ICAL_MOUSE	tr|A0A2K5JN27|A0A2K5JN27_COLAP
OG0014472	sp|Q9D513|MEIOB_MOUSE	tr|A0A2K5JN92|A0A2K5JN92_COLAP
OG0014473	sp|P61967|AP1S1_MOUSE	tr|A0A2K5JRH7|A0A2K5JRH7_COLAP
OG0014474	sp|O54943|PER2_MOUSE	tr|A0A2K5JSE1|A0A2K5JSE1_COLAP
OG0014475	sp|Q91WG8|GLCNE_MOUSE	tr|A0A2K5JX09|A0A2K5JX09_COLAP
OG0014476	sp|Q9JHH5|CXL11_MOUSE	tr|A0A2K5K031|A0A2K5K031_COLAP
OG0014477	sp|P03940|CP21A_MOUSE	tr|A0A2K5K0G6|A0A2K5K0G6_COLAP
OG0014478	sp|Q8VDM1|ZGPAT_MOUSE	tr|A0A2K5K113|A0A2K5K113_COLAP
OG0014479	sp|Q64471|GSTT1_MOUSE	tr|A0A2K5K3H5|A0A2K5K3H5_COLAP
OG0014480	sp|Q91WE6|CDKAL_MOUSE	tr|A0A2K5K4G1|A0A2K5K4G1_COLAP
OG0014481	sp|P21183|IL5RA_MOUSE	tr|A0A2K5K5G3|A0A2K5K5G3_COLAP
OG0014482	sp|P49766|VEGFB_MOUSE	tr|A0A2K5K6C4|A0A2K5K6C4_COLAP
OG0014483	sp|Q91WE4|CR032_MOUSE	tr|A0A2K5K8D3|A0A2K5K8D3_COLAP
OG0014484	sp|Q9WU12|SNURF_MOUSE	tr|A0A2K5K9U3|A0A2K5K9U3_COLAP
OG0014485	sp|Q8R5M0|GIPC3_MOUSE	tr|A0A2K5KBT7|A0A2K5KBT7_COLAP
OG0014486	sp|Q8VCA8|SCRN2_MOUSE	tr|A0A2K5KFC6|A0A2K5KFC6_COLAP
OG0014487	sp|Q8BGV9|ATG4D_MOUSE	tr|A0A2K5KH27|A0A2K5KH27_COLAP
OG0014488	sp|Q3UW21|COLL2_MOUSE	tr|A0A2K5H775|A0A2K5H775_COLAP
OG0014489	sp|Q91XW8|FKBP6_MOUSE	tr|A0A2K5HA44|A0A2K5HA44_COLAP
OG0014490	sp|Q9NYQ2|HAOX2_MOUSE	tr|A0A2K5HBG9|A0A2K5HBG9_COLAP
OG0014491	sp|Q8VEH5|EPMIP_MOUSE	tr|A0A2K5HCV6|A0A2K5HCV6_COLAP
OG0014492	sp|Q5SPX1|CC157_MOUSE	tr|A0A2K5HFT2|A0A2K5HFT2_COLAP
OG0014493	sp|Q08274|DMWD_MOUSE	tr|A0A2K5HIF9|A0A2K5HIF9_COLAP
OG0014494	sp|P35584|FOXA3_MOUSE	tr|A0A2K5HK11|A0A2K5HK11_COLAP
OG0014495	sp|Q8R4Y4|STAB1_MOUSE	tr|A0A2K5HP51|A0A2K5HP51_COLAP
OG0014496	sp|Q8CI03|FWCH1_MOUSE	tr|A0A2K5HQ33|A0A2K5HQ33_COLAP
OG0014497	sp|Q9JHJ5|5HT3B_MOUSE	tr|A0A2K5HQE7|A0A2K5HQE7_COLAP
OG0014498	sp|Q3TZM9|ALG11_MOUSE	tr|A0A2K5HRN5|A0A2K5HRN5_COLAP
OG0014499	sp|Q99LQ1|MBIP1_MOUSE	tr|A0A2K5HTD3|A0A2K5HTD3_COLAP
OG0014500	sp|P39447|ZO1_MOUSE	tr|A0A2K5HTW4|A0A2K5HTW4_COLAP
OG0014501	sp|Q9QUJ0|HCST_MOUSE	tr|A0A2K5I141|A0A2K5I141_COLAP
OG0014502	sp|Q8BGD8|COA6_MOUSE	tr|A0A2K5I3K0|A0A2K5I3K0_COLAP
OG0014503	tr|Q3TEE9|Q3TEE9_MOUSE	tr|A0A2K5I676|A0A2K5I676_COLAP
