Orthogroup	Mus_musculus	Prolemur_simus
OG0012859	sp|Q9QZM9|FBX16_MOUSE	tr|A0A8C8ZDZ2|A0A8C8ZDZ2_PROSS
OG0012860	sp|Q9R0N7|SYT7_MOUSE	tr|A0A8C9AIX9|A0A8C9AIX9_PROSS
OG0012861	sp|Q9R210|TFEB_MOUSE	tr|A0A8C8ZNU5|A0A8C8ZNU5_PROSS
OG0012862	tr|A0A1Y7VNZ0|A0A1Y7VNZ0_MOUSE	tr|A0A8C9A0K3|A0A8C9A0K3_PROSS
OG0012863	sp|A2A9A2|DMTA2_MOUSE	tr|A0A8C8YPQ6|A0A8C8YPQ6_PROSS
OG0012864	sp|A2ALI5|AJAP1_MOUSE	tr|A0A8C9AM78|A0A8C9AM78_PROSS
OG0012865	sp|B1AXD8|AKIR2_MOUSE	tr|A0A8C9DJL3|A0A8C9DJL3_PROSS
OG0012866	sp|B9EK06|EXC1L_MOUSE	tr|A0A8C9AKZ6|A0A8C9AKZ6_PROSS
OG0012867	tr|D3YY33|D3YY33_MOUSE	tr|A0A8C9APM3|A0A8C9APM3_PROSS
OG0012868	sp|E9Q8D0|DJC21_MOUSE	tr|A0A8C8YDT0|A0A8C8YDT0_PROSS
OG0012869	tr|F6V035|F6V035_MOUSE	tr|A0A8C9DS64|A0A8C9DS64_PROSS
OG0012870	tr|F6ZE64|F6ZE64_MOUSE	tr|A0A8C9A2I0|A0A8C9A2I0_PROSS
OG0012871	sp|G3UWD5|AKAI1_MOUSE	tr|A0A8C9A0A9|A0A8C9A0A9_PROSS
OG0012872	sp|O70422|TF2H4_MOUSE	tr|A0A8C8Z381|A0A8C8Z381_PROSS
OG0012873	sp|O70570|PIGR_MOUSE	tr|A0A8C8YZD3|A0A8C8YZD3_PROSS
OG0012874	sp|O88520|SHOC2_MOUSE	tr|A0A8C9DPM2|A0A8C9DPM2_PROSS
OG0012875	sp|P19123|TNNC1_MOUSE	tr|A0A8C8YW58|A0A8C8YW58_PROSS
OG0012876	sp|P52825|CPT2_MOUSE	tr|A0A8C8ZYE5|A0A8C8ZYE5_PROSS
OG0012877	sp|P56198|CIDEC_MOUSE	tr|A0A8C8ZC84|A0A8C8ZC84_PROSS
OG0012878	sp|P56392|CX7A1_MOUSE	tr|A0A8C8YH65|A0A8C8YH65_PROSS
OG0012879	sp|P60882|MEGF8_MOUSE	tr|A0A8C8ZX73|A0A8C8ZX73_PROSS
OG0012880	sp|Q00915|RET1_MOUSE	tr|A0A8C9AHN5|A0A8C9AHN5_PROSS
OG0012881	sp|Q05928|BTC_MOUSE	tr|A0A8C8ZPL7|A0A8C8ZPL7_PROSS
OG0012882	sp|Q08369|GATA4_MOUSE	tr|A0A8C8ZFU5|A0A8C8ZFU5_PROSS
OG0012883	sp|Q3URE9|LIGO2_MOUSE	tr|A0A8C8ZHP4|A0A8C8ZHP4_PROSS
OG0012884	sp|Q4FZF3|DDX49_MOUSE	tr|A0A8C8YKJ7|A0A8C8YKJ7_PROSS
OG0012885	sp|Q5DTM8|BRE1A_MOUSE	tr|A0A8C8ZT02|A0A8C8ZT02_PROSS
OG0012886	sp|Q5IXF8|GLP2R_MOUSE	tr|A0A8C8ZRX9|A0A8C8ZRX9_PROSS
OG0012887	sp|Q5SSK3|TEFM_MOUSE	tr|A0A8C8ZRU2|A0A8C8ZRU2_PROSS
OG0012888	sp|Q69Z38|PEAK1_MOUSE	tr|A0A8C8Z0F0|A0A8C8Z0F0_PROSS
OG0012889	sp|Q78RX3|SIM12_MOUSE	tr|A0A8C9DSL9|A0A8C9DSL9_PROSS
OG0012890	sp|Q7TNI2|TM59L_MOUSE	tr|A0A8C8YH94|A0A8C8YH94_PROSS
OG0012891	sp|Q7TPQ9|ARRD3_MOUSE	tr|A0A8C9ANQ2|A0A8C9ANQ2_PROSS
OG0012892	sp|Q80TJ7|PHF8_MOUSE	tr|A0A8C8Y9H9|A0A8C8Y9H9_PROSS
OG0012893	sp|Q80ZM3|ETKMT_MOUSE	tr|A0A8C8YQI9|A0A8C8YQI9_PROSS
OG0012894	sp|Q8BGS1|E41L5_MOUSE	tr|A0A8C8ZGH0|A0A8C8ZGH0_PROSS
OG0012895	sp|Q8BH52|CR3L2_MOUSE	tr|A0A8C9AGF0|A0A8C9AGF0_PROSS
OG0012896	sp|Q8BHB7|CP046_MOUSE	tr|A0A8C8YZ71|A0A8C8YZ71_PROSS
OG0012897	sp|Q8BR70|YIPF6_MOUSE	tr|A0A8C8ZWM8|A0A8C8ZWM8_PROSS
OG0012898	sp|Q8BTZ5|ANR46_MOUSE	tr|A0A8C9DL21|A0A8C9DL21_PROSS
OG0012899	sp|Q8C4V1|RHG24_MOUSE	tr|A0A8C9DQ64|A0A8C9DQ64_PROSS
OG0012900	sp|Q8CGF5|TLCD4_MOUSE	tr|A0A8C8ZCF6|A0A8C8ZCF6_PROSS
OG0012901	sp|Q8CHT3|INT5_MOUSE	tr|A0A8C9AVQ0|A0A8C9AVQ0_PROSS
OG0012902	sp|Q8CI51|PDLI5_MOUSE	tr|A0A8C9AQL2|A0A8C9AQL2_PROSS
OG0012903	sp|Q8K3C3|LZIC_MOUSE	tr|A0A8C9AIV2|A0A8C9AIV2_PROSS
OG0012904	sp|Q8VC48|PEX12_MOUSE	tr|A0A8C9DQ69|A0A8C9DQ69_PROSS
OG0012905	sp|Q8VHZ7|IMP4_MOUSE	tr|A0A8C9AXF9|A0A8C9AXF9_PROSS
OG0012906	sp|Q91V92|ACLY_MOUSE	tr|A0A8C8ZTD5|A0A8C8ZTD5_PROSS
OG0012907	sp|Q91ZN5|S35B2_MOUSE	tr|A0A8C9DQK1|A0A8C9DQK1_PROSS
OG0012908	sp|Q9CWV7|ZSWM1_MOUSE	tr|A0A8C8Z3M6|A0A8C8Z3M6_PROSS
OG0012909	sp|Q9CY66|GAR1_MOUSE	tr|A0A8C8Z7V9|A0A8C8Z7V9_PROSS
OG0012910	sp|Q9CZ62|CEP97_MOUSE	tr|A0A8C9DGL1|A0A8C9DGL1_PROSS
OG0012911	sp|Q9D0N8|TMM88_MOUSE	tr|A0A8C9A3M5|A0A8C9A3M5_PROSS
OG0012912	sp|Q9D4D7|CC50C_MOUSE	tr|A0A8C9A081|A0A8C9A081_PROSS
OG0012913	sp|Q9D4G9|RMI1_MOUSE	tr|A0A8C9DR83|A0A8C9DR83_PROSS
OG0012914	sp|Q9D869|CHP2_MOUSE	tr|A0A8C9AGZ5|A0A8C9AGZ5_PROSS
OG0012915	sp|Q9DCJ9|NPL_MOUSE	tr|A0A8C9DE77|A0A8C9DE77_PROSS
OG0012916	sp|Q9ESD1|PRSS8_MOUSE	tr|A0A8C8Z5Q7|A0A8C8Z5Q7_PROSS
OG0012917	sp|Q9QXA7|TRI44_MOUSE	tr|A0A8C9ARD1|A0A8C9ARD1_PROSS
OG0012918	sp|Q9QZI8|SERC1_MOUSE	tr|A0A8C9AIN8|A0A8C9AIN8_PROSS
OG0012919	sp|Q9WTJ4|FIZ1_MOUSE	tr|A0A8C8YYS3|A0A8C8YYS3_PROSS
OG0012920	sp|Q9WUM5|SUCA_MOUSE	tr|A0A8C8ZJR3|A0A8C8ZJR3_PROSS
OG0012921	sp|Q9WUZ9|ENTP5_MOUSE	tr|A0A8C9DQ11|A0A8C9DQ11_PROSS
OG0012922	sp|Q9WVT6|CAH14_MOUSE	tr|A0A8C8YI54|A0A8C8YI54_PROSS
OG0012923	sp|Q9Z1S0|BUB1B_MOUSE	tr|A0A8C8ZCB5|A0A8C8ZCB5_PROSS
OG0012924	sp|Q9Z2E3|ERN2_MOUSE	tr|A0A8C9AGY6|A0A8C9AGY6_PROSS
OG0012925	sp|B1AXV0|FRS1L_MOUSE	tr|A0A8C9A155|A0A8C9A155_PROSS
OG0012926	sp|B2RUR4|KPRP_MOUSE	tr|A0A8C9DP61|A0A8C9DP61_PROSS
OG0012927	sp|B5KM66|SYCE3_MOUSE	tr|A0A8C8Z3C4|A0A8C8Z3C4_PROSS
OG0012928	sp|E9Q6J5|BD1L1_MOUSE	tr|A0A8C8YU20|A0A8C8YU20_PROSS
OG0012929	sp|P10085|MYOD1_MOUSE	tr|A0A8C8ZH08|A0A8C8ZH08_PROSS
OG0012930	sp|P19070|CR2_MOUSE	tr|A0A8C8ZYX4|A0A8C8ZYX4_PROSS
OG0012931	sp|P50544|ACADV_MOUSE	tr|A0A8C9AA73|A0A8C9AA73_PROSS
OG0012932	sp|P60191|RIMS4_MOUSE	tr|A0A8C8ZBI4|A0A8C8ZBI4_PROSS
OG0012933	sp|P61759|PFD3_MOUSE	tr|A0A8C9A685|A0A8C9A685_PROSS
OG0012934	sp|P62196|PRS8_MOUSE	tr|A0A8C8ZLL1|A0A8C8ZLL1_PROSS
OG0012935	sp|P70124|SPB5_MOUSE	tr|A0A8C9DSI1|A0A8C9DSI1_PROSS
OG0012936	sp|P97302|BACH1_MOUSE	tr|A0A8C8YYG2|A0A8C8YYG2_PROSS
OG0012937	sp|P97926|OXYR_MOUSE	tr|A0A8C8Y9A4|A0A8C8Y9A4_PROSS
OG0012938	sp|Q03358|MSX2_MOUSE	tr|A0A8C9DG51|A0A8C9DG51_PROSS
OG0012939	sp|Q08509|EPS8_MOUSE	tr|A0A8C8Z7U4|A0A8C8Z7U4_PROSS
OG0012940	sp|Q14BA6|MEDAG_MOUSE	tr|A0A8C9DQ34|A0A8C9DQ34_PROSS
OG0012941	sp|Q2VPA6|HELQ_MOUSE	tr|A0A8C9A361|A0A8C9A361_PROSS
OG0012942	sp|Q3UY23|FDXA1_MOUSE	tr|A0A8C9AFP0|A0A8C9AFP0_PROSS
OG0012943	sp|Q61672|S29A2_MOUSE	tr|A0A8C9B2H3|A0A8C9B2H3_PROSS
OG0012944	sp|Q61686|CBX5_MOUSE	tr|A0A8C9A2T2|A0A8C9A2T2_PROSS
OG0012945	sp|Q6PGH1|BUD31_MOUSE	tr|A0A8C8YY54|A0A8C8YY54_PROSS
OG0012946	sp|Q7TNU7|LETM2_MOUSE	tr|A0A8C8ZHR7|A0A8C8ZHR7_PROSS
OG0012947	sp|Q7TQH0|ATX2L_MOUSE	tr|A0A8C9DTA7|A0A8C9DTA7_PROSS
OG0012948	sp|Q80X91|F110D_MOUSE	tr|A0A8C8ZLU6|A0A8C8ZLU6_PROSS
OG0012949	sp|Q80YE4|LMTK1_MOUSE	tr|A0A8C8YX75|A0A8C8YX75_PROSS
OG0012950	sp|Q8BHL8|PSMF1_MOUSE	tr|A0A8C8YIB2|A0A8C8YIB2_PROSS
OG0012951	sp|Q8BHR8|CSTP1_MOUSE	tr|A0A8C9AKS0|A0A8C9AKS0_PROSS
OG0012952	sp|Q8BL97|SRSF7_MOUSE	tr|A0A8C8YXH6|A0A8C8YXH6_PROSS
OG0012953	sp|Q8C3I8|HGH1_MOUSE	tr|A0A8C9AWH8|A0A8C9AWH8_PROSS
OG0012954	sp|Q8K3G9|DP13B_MOUSE	tr|A0A8C8ZBW0|A0A8C8ZBW0_PROSS
OG0012955	sp|Q8R0S2|IQEC1_MOUSE	tr|A0A8C8YSH6|A0A8C8YSH6_PROSS
OG0012956	sp|Q8R1S4|MTSS1_MOUSE	tr|A0A8C9DSF9|A0A8C9DSF9_PROSS
OG0012957	sp|Q8R3F9|STPAP_MOUSE	tr|A0A8C9ANW7|A0A8C9ANW7_PROSS
OG0012958	sp|Q8VCR8|MYLK2_MOUSE	tr|A0A8C8YIX7|A0A8C8YIX7_PROSS
OG0012959	tr|Q8VFZ3|Q8VFZ3_MOUSE	tr|A0A8C8YPN7|A0A8C8YPN7_PROSS
OG0012960	sp|Q91WU5|AS3MT_MOUSE	tr|A0A8C8ZLA9|A0A8C8ZLA9_PROSS
OG0012961	sp|Q922X9|ANM7_MOUSE	tr|A0A8C8ZKC7|A0A8C8ZKC7_PROSS
OG0012962	sp|Q99N85|RT18A_MOUSE	tr|A0A8C9DPZ8|A0A8C9DPZ8_PROSS
OG0012963	sp|Q9CPV7|ZDHC6_MOUSE	tr|A0A8C9DPD8|A0A8C9DPD8_PROSS
OG0012964	sp|Q9CQC5|BORG2_MOUSE	tr|A0A8C9DR45|A0A8C9DR45_PROSS
OG0012965	sp|Q9CQP8|CTSRZ_MOUSE	tr|A0A8C8YVB5|A0A8C8YVB5_PROSS
OG0012966	sp|Q9CR41|HYPK_MOUSE	tr|A0A8C9AKH0|A0A8C9AKH0_PROSS
OG0012967	sp|Q9CXL3|CG050_MOUSE	tr|A0A8C9A9K2|A0A8C9A9K2_PROSS
OG0012968	sp|Q9D030|TWST2_MOUSE	tr|A0A8C8YPE2|A0A8C8YPE2_PROSS
OG0012969	sp|Q9D2U5|LSMD1_MOUSE	tr|A0A8C9A280|A0A8C9A280_PROSS
OG0012970	sp|Q9JI39|ABCBA_MOUSE	tr|A0A8C8Z7E6|A0A8C8Z7E6_PROSS
OG0012971	sp|Q9JMF3|GBG13_MOUSE	tr|A0A8C9ANB1|A0A8C9ANB1_PROSS
OG0012972	sp|Q9QXE0|HACL1_MOUSE	tr|A0A8C8Z4U4|A0A8C8Z4U4_PROSS
OG0012973	sp|Q9QYM8|CENPH_MOUSE	tr|A0A8C9DRH4|A0A8C9DRH4_PROSS
OG0012974	tr|A0A1B0GS01|A0A1B0GS01_MOUSE	tr|A0A8C8YKA0|A0A8C8YKA0_PROSS
OG0012975	tr|A0A1B0GS61|A0A1B0GS61_MOUSE	tr|A0A8C9AMA4|A0A8C9AMA4_PROSS
OG0012976	tr|A0A286YCQ8|A0A286YCQ8_MOUSE	tr|A0A8C8ZC17|A0A8C8ZC17_PROSS
OG0012977	tr|A0A3Q4EGK1|A0A3Q4EGK1_MOUSE	tr|A0A8C8ZJ85|A0A8C8ZJ85_PROSS
OG0012978	tr|E9Q468|E9Q468_MOUSE	tr|A0A8C8Z8R3|A0A8C8Z8R3_PROSS
OG0012979	tr|G3XA23|G3XA23_MOUSE	tr|A0A8C8YFU1|A0A8C8YFU1_PROSS
OG0012980	sp|O08710|THYG_MOUSE	tr|A0A8C8YMY9|A0A8C8YMY9_PROSS
OG0012981	sp|O35153|BET1L_MOUSE	tr|A0A8C9ABI5|A0A8C9ABI5_PROSS
OG0012982	sp|O35929|REM1_MOUSE	tr|A0A8C8YLF4|A0A8C8YLF4_PROSS
OG0012983	sp|O54785|LIMK2_MOUSE	tr|A0A8C9A9A9|A0A8C9A9A9_PROSS
OG0012984	sp|O70281|TPST1_MOUSE	tr|A0A8C8YU05|A0A8C8YU05_PROSS
OG0012985	sp|P20491|FCERG_MOUSE	tr|A0A8C9A904|A0A8C9A904_PROSS
OG0012986	sp|P21836|ACES_MOUSE	tr|A0A8C9A2U8|A0A8C9A2U8_PROSS
OG0012987	sp|P28033|CEBPB_MOUSE	tr|A0A8C8ZJ38|A0A8C8ZJ38_PROSS
OG0012988	sp|P48428|TBCA_MOUSE	tr|A0A8C9ATN1|A0A8C9ATN1_PROSS
OG0012989	sp|P49764|PLGF_MOUSE	tr|A0A8C9DN91|A0A8C9DN91_PROSS
OG0012990	sp|P58501|PAXB1_MOUSE	tr|A0A8C8Z5B7|A0A8C8Z5B7_PROSS
OG0012991	sp|P70434|IRF7_MOUSE	tr|A0A8C9B015|A0A8C9B015_PROSS
OG0012992	sp|P97449|AMPN_MOUSE	tr|A0A8C8ZGF7|A0A8C8ZGF7_PROSS
OG0012993	sp|P97473|TRBP2_MOUSE	tr|A0A8C9AA11|A0A8C9AA11_PROSS
OG0012994	sp|P97863|NFIB_MOUSE	tr|A0A8C8ZXD0|A0A8C8ZXD0_PROSS
OG0012995	sp|Q2PZL6|FAT4_MOUSE	tr|A0A8C9A0R6|A0A8C9A0R6_PROSS
OG0012996	sp|Q3TC33|CC127_MOUSE	tr|A0A8C8ZB81|A0A8C8ZB81_PROSS
OG0012997	sp|Q3UMR0|ANR27_MOUSE	tr|A0A8C8ZQ82|A0A8C8ZQ82_PROSS
OG0012998	sp|Q570Y9|DPTOR_MOUSE	tr|A0A8C9ADC7|A0A8C9ADC7_PROSS
OG0012999	sp|Q5NBY9|PATZ1_MOUSE	tr|A0A8C9DQ15|A0A8C9DQ15_PROSS
OG0013000	sp|Q61079|SIM2_MOUSE	tr|A0A8C8ZLV9|A0A8C8ZLV9_PROSS
OG0013001	sp|Q69ZB8|ZCHC2_MOUSE	tr|A0A8C9DT50|A0A8C9DT50_PROSS
OG0013002	sp|Q69ZX8|ABLM3_MOUSE	tr|A0A8C9DUZ4|A0A8C9DUZ4_PROSS
OG0013003	sp|Q6NS82|RETR2_MOUSE	tr|A0A8C9B4S8|A0A8C9B4S8_PROSS
OG0013004	sp|Q80T23|SYTL5_MOUSE	tr|A0A8C8YFT0|A0A8C8YFT0_PROSS
OG0013005	sp|Q8BFQ8|GALD1_MOUSE	tr|A0A8C8Z3P4|A0A8C8Z3P4_PROSS
OG0013006	tr|Q8BHV4|Q8BHV4_MOUSE	tr|A0A8C9DLH8|A0A8C9DLH8_PROSS
OG0013007	sp|Q8BW22|CREST_MOUSE	tr|A0A8C8YWI2|A0A8C8YWI2_PROSS
OG0013008	sp|Q8BX51|SGCZ_MOUSE	tr|A0A8C8Z274|A0A8C8Z274_PROSS
OG0013009	sp|Q8BZS9|DHX32_MOUSE	tr|A0A8C8YMH1|A0A8C8YMH1_PROSS
OG0013010	sp|Q8CE13|CCD17_MOUSE	tr|A0A8C9DW06|A0A8C9DW06_PROSS
OG0013011	sp|Q8CIE4|PAR10_MOUSE	tr|A0A8C9AY94|A0A8C9AY94_PROSS
OG0013012	sp|Q8R1J1|TM6S2_MOUSE	tr|A0A8C8YPS3|A0A8C8YPS3_PROSS
OG0013013	sp|Q8R2Q6|TECT3_MOUSE	tr|A0A8C8ZDD6|A0A8C8ZDD6_PROSS
OG0013014	sp|Q8R5M0|GIPC3_MOUSE	tr|A0A8C9AA17|A0A8C9AA17_PROSS
OG0013015	sp|Q8VCL5|S17A9_MOUSE	tr|A0A8C9A3C7|A0A8C9A3C7_PROSS
OG0013016	sp|Q8VHH7|ADCY3_MOUSE	tr|A0A8C8YUK6|A0A8C8YUK6_PROSS
OG0013017	sp|Q8VHI6|WASF3_MOUSE	tr|A0A8C8Z2W3|A0A8C8Z2W3_PROSS
OG0013018	sp|Q91V17|ZNRF1_MOUSE	tr|A0A8C9A0B9|A0A8C9A0B9_PROSS
OG0013019	sp|Q91W20|LRC26_MOUSE	tr|A0A8C8YYC2|A0A8C8YYC2_PROSS
OG0013020	sp|Q923A2|SPDLY_MOUSE	tr|A0A8C9DNI7|A0A8C9DNI7_PROSS
OG0013021	sp|Q923D4|SF3B5_MOUSE	tr|A0A8C8YW95|A0A8C8YW95_PROSS
OG0013022	sp|Q9CQ48|NUDC2_MOUSE	tr|A0A8C8YS26|A0A8C8YS26_PROSS
OG0013023	sp|Q9CQK7|RWDD1_MOUSE	tr|A0A8C9B4Y5|A0A8C9B4Y5_PROSS
OG0013024	sp|Q9D1F4|AKTS1_MOUSE	tr|A0A8C9AJ82|A0A8C9AJ82_PROSS
OG0013025	sp|Q9D5Y0|CG031_MOUSE	tr|A0A8C9DMQ2|A0A8C9DMQ2_PROSS
OG0013026	sp|Q9D8N3|TM86A_MOUSE	tr|A0A8C9AD67|A0A8C9AD67_PROSS
OG0013027	sp|Q9QYE9|PKHB1_MOUSE	tr|A0A8C8Z5M9|A0A8C8Z5M9_PROSS
OG0013028	sp|Q9QZC2|PLXC1_MOUSE	tr|A0A8C8ZFG3|A0A8C8ZFG3_PROSS
OG0013029	sp|Q9R155|S26A4_MOUSE	tr|A0A8C8ZY12|A0A8C8ZY12_PROSS
OG0013030	tr|A0A1D5RLC8|A0A1D5RLC8_MOUSE	tr|A0A8C8Z8U9|A0A8C8Z8U9_PROSS
OG0013031	tr|A0A494BA31|A0A494BA31_MOUSE	tr|A0A8C9A5Q7|A0A8C9A5Q7_PROSS
OG0013032	tr|B2RXA7|B2RXA7_MOUSE	tr|A0A8C8ZS28|A0A8C8ZS28_PROSS
OG0013033	sp|D3YZF7|VS10L_MOUSE	tr|A0A8C9ARR1|A0A8C9ARR1_PROSS
OG0013034	sp|E9PVA8|GCN1_MOUSE	tr|A0A8C8YH46|A0A8C8YH46_PROSS
OG0013035	tr|G3X9N5|G3X9N5_MOUSE	tr|A0A8C9AHQ6|A0A8C9AHQ6_PROSS
OG0013036	sp|O88307|SORL_MOUSE	tr|A0A8C8YR35|A0A8C8YR35_PROSS
OG0013037	sp|P07309|TTHY_MOUSE	tr|A0A8C8ZVR2|A0A8C8ZVR2_PROSS
OG0013038	sp|P20917|MAG_MOUSE	tr|A0A8C9ALG2|A0A8C9ALG2_PROSS
OG0013039	sp|P30415|NKTR_MOUSE	tr|A0A8C8Z112|A0A8C8Z112_PROSS
OG0013040	sp|P38532|HSF1_MOUSE	tr|A0A8C9ANP5|A0A8C9ANP5_PROSS
OG0013041	sp|P53566|CEBPA_MOUSE	tr|A0A8C8Z2V0|A0A8C8Z2V0_PROSS
OG0013042	sp|P58871|TB182_MOUSE	tr|A0A8C8YYM7|A0A8C8YYM7_PROSS
OG0013043	sp|P61027|RAB10_MOUSE	tr|A0A8C9DG07|A0A8C9DG07_PROSS
OG0013044	sp|Q03265|ATPA_MOUSE	tr|A0A8C9DU18|A0A8C9DU18_PROSS
OG0013045	sp|Q05D44|IF2P_MOUSE	tr|A0A8C9ACV5|A0A8C9ACV5_PROSS
OG0013046	sp|Q0P5W1|VPS8_MOUSE	tr|A0A8C9ADV3|A0A8C9ADV3_PROSS
OG0013047	sp|Q3UFQ8|CARL3_MOUSE	tr|A0A8C8ZSG3|A0A8C8ZSG3_PROSS
OG0013048	sp|Q3UMT1|PP12C_MOUSE	tr|A0A8C8Z0C8|A0A8C8Z0C8_PROSS
OG0013049	sp|Q3UTY6|THSD4_MOUSE	tr|A0A8C8ZHM4|A0A8C8ZHM4_PROSS
OG0013050	sp|Q5F2E7|NUFP2_MOUSE	tr|A0A8C9B4U8|A0A8C9B4U8_PROSS
OG0013051	sp|Q5MJS3|FA20C_MOUSE	tr|A0A8C9AAV4|A0A8C9AAV4_PROSS
OG0013052	sp|Q61168|LAPM5_MOUSE	tr|A0A8C8Z3H6|A0A8C8Z3H6_PROSS
OG0013053	sp|Q62035|PTAFR_MOUSE	tr|A0A8C8ZAG7|A0A8C8ZAG7_PROSS
OG0013054	sp|Q62137|JAK3_MOUSE	tr|A0A8C9AQ42|A0A8C9AQ42_PROSS
OG0013055	sp|Q64096|MCF2L_MOUSE	tr|A0A8C9A8V5|A0A8C9A8V5_PROSS
OG0013056	sp|Q6A0A2|LAR4B_MOUSE	tr|A0A8C8Z4Y5|A0A8C8Z4Y5_PROSS
OG0013057	sp|Q6NS46|RRP5_MOUSE	tr|A0A8C8ZNP5|A0A8C8ZNP5_PROSS
OG0013058	sp|Q6P3A4|VSIG8_MOUSE	tr|A0A8C9APM5|A0A8C9APM5_PROSS
OG0013059	sp|Q7TME2|SPAG5_MOUSE	tr|A0A8C9AS08|A0A8C9AS08_PROSS
OG0013060	sp|Q80XL6|ACD11_MOUSE	tr|A0A8C9AZ15|A0A8C9AZ15_PROSS
OG0013061	sp|Q8BHX1|HAUS1_MOUSE	tr|A0A8C9DTH1|A0A8C9DTH1_PROSS
OG0013062	sp|Q8BK30|NDUV3_MOUSE	tr|A0A8C9AEY9|A0A8C9AEY9_PROSS
OG0013063	sp|Q8BMB3|IF4E2_MOUSE	tr|A0A8C9B7R5|A0A8C9B7R5_PROSS
OG0013064	sp|Q8BP27|SFR1_MOUSE	tr|A0A8C8ZJ13|A0A8C8ZJ13_PROSS
OG0013065	sp|Q8C4A0|AQP6_MOUSE	tr|A0A8C9DF90|A0A8C9DF90_PROSS
OG0013066	sp|Q8C5U4|SPEM2_MOUSE	tr|A0A8C9A6A0|A0A8C9A6A0_PROSS
OG0013067	sp|Q8CDS7|FA243_MOUSE	tr|A0A8C8ZK74|A0A8C8ZK74_PROSS
OG0013068	sp|Q8K341|ATAT_MOUSE	tr|A0A8C8YBG6|A0A8C8YBG6_PROSS
OG0013069	sp|Q8R0P4|AAMDC_MOUSE	tr|A0A8C8ZRJ3|A0A8C8ZRJ3_PROSS
OG0013070	sp|Q8R1C3|VOPP1_MOUSE	tr|A0A8C9B4D4|A0A8C9B4D4_PROSS
OG0013071	sp|Q8VDL4|ADPGK_MOUSE	tr|A0A8C9AN08|A0A8C9AN08_PROSS
OG0013072	sp|Q8VE18|SMG8_MOUSE	tr|A0A8C8YFW5|A0A8C8YFW5_PROSS
OG0013073	sp|Q91YR5|EFNMT_MOUSE	tr|A0A8C8Z1Q5|A0A8C8Z1Q5_PROSS
OG0013074	sp|Q9CVW4|SPT45_MOUSE	tr|A0A8C9AXW2|A0A8C9AXW2_PROSS
OG0013075	sp|Q9CXL1|TM50A_MOUSE	tr|A0A8C8ZIH9|A0A8C8ZIH9_PROSS
OG0013076	sp|Q9CZW5|TOM70_MOUSE	tr|A0A8C9DQ46|A0A8C9DQ46_PROSS
OG0013077	tr|Q9D2Z6|Q9D2Z6_MOUSE	tr|A0A8C8ZTD1|A0A8C8ZTD1_PROSS
OG0013078	sp|Q9D3S3|SNX29_MOUSE	tr|A0A8C8YWF6|A0A8C8YWF6_PROSS
OG0013079	tr|Q9D3Z8|Q9D3Z8_MOUSE	tr|A0A8C8YT88|A0A8C8YT88_PROSS
OG0013080	sp|Q9D439|CFA53_MOUSE	tr|A0A8C9ABX6|A0A8C9ABX6_PROSS
OG0013081	sp|Q9D8T3|REBL1_MOUSE	tr|A0A8C9DG33|A0A8C9DG33_PROSS
OG0013082	sp|Q9DB42|ZN593_MOUSE	tr|A0A8C9DKQ8|A0A8C9DKQ8_PROSS
OG0013083	sp|Q9DCT2|NDUS3_MOUSE	tr|A0A8C9AD95|A0A8C9AD95_PROSS
OG0013084	sp|Q9ER69|FL2D_MOUSE	tr|A0A8C9ABJ6|A0A8C9ABJ6_PROSS
OG0013085	sp|Q9ESF4|LFG1_MOUSE	tr|A0A8C9DV52|A0A8C9DV52_PROSS
OG0013086	sp|Q9ESX5|DKC1_MOUSE	tr|A0A8C8ZFX8|A0A8C8ZFX8_PROSS
OG0013087	sp|Q9JK24|P2R3C_MOUSE	tr|A0A8C9AC09|A0A8C9AC09_PROSS
OG0013088	sp|Q9R0M3|SRPX_MOUSE	tr|A0A8C9ABR6|A0A8C9ABR6_PROSS
OG0013089	sp|Q9WV76|AP4B1_MOUSE	tr|A0A8C9DLQ7|A0A8C9DLQ7_PROSS
OG0013090	sp|Q9Z2E9|BSCL2_MOUSE	tr|A0A8C9AGK7|A0A8C9AGK7_PROSS
OG0013091	sp|Q9Z321|TOP3B_MOUSE	tr|A0A8C8ZU70|A0A8C8ZU70_PROSS
OG0013092	sp|A2A690|TANC2_MOUSE	tr|A0A8C8Z5B8|A0A8C8Z5B8_PROSS
OG0013093	sp|A2A891|CMTA1_MOUSE	tr|A0A8C9AHM0|A0A8C9AHM0_PROSS
OG0013094	sp|E9PYL2|PRR12_MOUSE	tr|A0A8C9DSW0|A0A8C9DSW0_PROSS
OG0013095	sp|O08580|ERR1_MOUSE	tr|A0A8C8YN29|A0A8C8YN29_PROSS
OG0013096	sp|O09012|PEX5_MOUSE	tr|A0A8C8ZMU9|A0A8C8ZMU9_PROSS
OG0013097	sp|O35659|GLP1R_MOUSE	tr|A0A8C8Z188|A0A8C8Z188_PROSS
OG0013098	sp|O70514|FGFP1_MOUSE	tr|A0A8C8Z0X4|A0A8C8Z0X4_PROSS
OG0013099	sp|O89001|CBPD_MOUSE	tr|A0A8C9A9H8|A0A8C9A9H8_PROSS
OG0013100	sp|P10417|BCL2_MOUSE	tr|A0A8C9AC52|A0A8C9AC52_PROSS
