Orthogroup	Mus_musculus	Acinonyx_jubatus
OG0013061	sp|Q9WUE3|C56D2_MOUSE	tr|A0A6J1XQ95|A0A6J1XQ95_ACIJB
OG0013062	sp|Q9JHG6|RCAN1_MOUSE	tr|A0A6J1XY07|A0A6J1XY07_ACIJB
OG0013063	sp|Q9CQM6|ANR61_MOUSE	tr|A0A6J1XZH7|A0A6J1XZH7_ACIJB
OG0013064	tr|Q9DAR2|Q9DAR2_MOUSE	tr|A0A6J1XZW8|A0A6J1XZW8_ACIJB
OG0013065	tr|A0A140LI11|A0A140LI11_MOUSE	tr|A0A6J1Y219|A0A6J1Y219_ACIJB
OG0013066	sp|Q80YR4|ZN598_MOUSE	tr|A0A6J1Y372|A0A6J1Y372_ACIJB
OG0013067	sp|O08919|NUMBL_MOUSE	tr|A0A6J1Y6S7|A0A6J1Y6S7_ACIJB
OG0013068	sp|Q9D8N1|CK024_MOUSE	tr|A0A6J1Y8T7|A0A6J1Y8T7_ACIJB
OG0013069	tr|A2AFK4|A2AFK4_MOUSE	tr|A0A6J1YBK8|A0A6J1YBK8_ACIJB
OG0013070	sp|Q61907|PEMT_MOUSE	tr|A0A6J1YEH3|A0A6J1YEH3_ACIJB
OG0013071	sp|P09470|ACE_MOUSE	tr|A0A6J1YFL1|A0A6J1YFL1_ACIJB
OG0013072	sp|Q9WTL2|RAB25_MOUSE	tr|A0A6J1YGG5|A0A6J1YGG5_ACIJB
OG0013073	sp|E9Q4P1|WDFY1_MOUSE	tr|A0A6J1YJB6|A0A6J1YJB6_ACIJB
OG0013074	sp|Q8VCY8|PLPR2_MOUSE	tr|A0A6J1YP10|A0A6J1YP10_ACIJB
OG0013075	sp|Q9JMA2|TGT_MOUSE	tr|A0A6J1YP32|A0A6J1YP32_ACIJB
OG0013076	sp|P80560|PTPR2_MOUSE	tr|A0A6J1YP92|A0A6J1YP92_ACIJB
OG0013077	sp|Q9D7P7|CLIC3_MOUSE	tr|A0A6J1YQ04|A0A6J1YQ04_ACIJB
OG0013078	sp|Q8BU33|HACL2_MOUSE	tr|A0A6J1YQB3|A0A6J1YQB3_ACIJB
OG0013079	sp|A2AA28|MET23_MOUSE	tr|A0A6J1YS01|A0A6J1YS01_ACIJB
OG0013080	sp|Q5SS00|ZDBF2_MOUSE	tr|A0A6J1YTD4|A0A6J1YTD4_ACIJB
OG0013081	sp|Q3UUI3|THEM4_MOUSE	tr|A0A6J1Z6M4|A0A6J1Z6M4_ACIJB
OG0013082	sp|P49452|CENPC_MOUSE	tr|A0A6J1Z8C7|A0A6J1Z8C7_ACIJB
OG0013083	sp|Q497H0|ZFAN3_MOUSE	tr|A0A6J1Z8R8|A0A6J1Z8R8_ACIJB
OG0013084	sp|Q9WV91|FPRP_MOUSE	tr|A0A6J1ZGX5|A0A6J1ZGX5_ACIJB
OG0013085	sp|Q91V36|NRBP2_MOUSE	tr|A0A6J1ZTK3|A0A6J1ZTK3_ACIJB
OG0013086	sp|Q8BG18|NECA1_MOUSE	tr|A0A6J1ZVA4|A0A6J1ZVA4_ACIJB
OG0013087	sp|Q8R0W1|CIPC_MOUSE	tr|A0A6J1ZWX4|A0A6J1ZWX4_ACIJB
OG0013088	sp|Q9JL16|ISG20_MOUSE	tr|A0A6J2A280|A0A6J2A280_ACIJB
OG0013089	sp|Q8CI66|STML1_MOUSE	tr|A0A6J2A482|A0A6J2A482_ACIJB
OG0013090	sp|Q91W89|MA2C1_MOUSE	tr|A0A6J2A5B3|A0A6J2A5B3_ACIJB
OG0013091	sp|Q9Z2H5|E41L1_MOUSE	tr|A0A6J2A7F5|A0A6J2A7F5_ACIJB
OG0013092	sp|Q8VDB2|ALG12_MOUSE	tr|A0A6J2A8L5|A0A6J2A8L5_ACIJB
OG0013093	sp|Q8C186|BPIFC_MOUSE	tr|A0A6J2AE79|A0A6J2AE79_ACIJB
OG0013094	sp|P0C913|OCC1_MOUSE	tr|A0A6J2AEB7|A0A6J2AEB7_ACIJB
OG0013095	sp|Q99P51|RASF3_MOUSE	tr|A0A6J2AFH4|A0A6J2AFH4_ACIJB
OG0013096	sp|O70273|EHF_MOUSE	tr|A0A6J2AFX7|A0A6J2AFX7_ACIJB
OG0013097	sp|Q8C4S8|DEN2A_MOUSE	tr|A0A6J2AQ18|A0A6J2AQ18_ACIJB
OG0013098	sp|Q61362|CH3L1_MOUSE	tr|A0A6J2AQA1|A0A6J2AQA1_ACIJB
OG0013099	sp|P23906|IRF2_MOUSE	tr|A0A6J2ASA5|A0A6J2ASA5_ACIJB
OG0013100	sp|Q80YR2|FHI2B_MOUSE	tr|A0A6J2AYF9|A0A6J2AYF9_ACIJB
OG0013101	sp|Q3TUD9|TMM18_MOUSE	tr|A0A6J2AYN4|A0A6J2AYN4_ACIJB
OG0013102	sp|Q60961|LAP4A_MOUSE	tr|A0A6J2AZ97|A0A6J2AZ97_ACIJB
OG0013103	sp|Q8VEH6|ZNG1_MOUSE	tr|A0A6I9ZET5|A0A6I9ZET5_ACIJB
OG0013104	sp|Q8BY79|S35G1_MOUSE	tr|A0A6I9ZFX3|A0A6I9ZFX3_ACIJB
OG0013105	sp|Q925B0|PAWR_MOUSE	tr|A0A6I9ZGM5|A0A6I9ZGM5_ACIJB
OG0013106	sp|Q9ERH4|NUSAP_MOUSE	tr|A0A6I9ZI65|A0A6I9ZI65_ACIJB
OG0013107	sp|Q99LJ8|NGBR_MOUSE	tr|A0A6I9ZJK3|A0A6I9ZJK3_ACIJB
OG0013108	sp|Q3U0P1|PALB2_MOUSE	tr|A0A6I9ZJL9|A0A6I9ZJL9_ACIJB
OG0013109	sp|Q9WVC3|CAV2_MOUSE	tr|A0A6I9ZLC7|A0A6I9ZLC7_ACIJB
OG0013110	sp|Q8CII0|ZBT8B_MOUSE	tr|A0A6I9ZLN7|A0A6I9ZLN7_ACIJB
OG0013111	sp|P97458|PROP1_MOUSE	tr|A0A6I9ZMU4|A0A6I9ZMU4_ACIJB
OG0013112	sp|Q8BLQ0|F124B_MOUSE	tr|A0A6I9ZNW0|A0A6I9ZNW0_ACIJB
OG0013113	sp|Q9Z1W5|SERP1_MOUSE	tr|A0A6I9ZPF0|A0A6I9ZPF0_ACIJB
OG0013114	sp|Q6NXH3|GPBP1_MOUSE	tr|A0A6I9ZPH5|A0A6I9ZPH5_ACIJB
OG0013115	sp|Q8CDC7|ZBTB9_MOUSE	tr|A0A6I9ZS58|A0A6I9ZS58_ACIJB
OG0013116	sp|Q9D9V4|RSPH9_MOUSE	tr|A0A6I9ZSJ6|A0A6I9ZSJ6_ACIJB
OG0013117	sp|Q9D387|LAMP5_MOUSE	tr|A0A6I9ZSM5|A0A6I9ZSM5_ACIJB
OG0013118	sp|Q62192|CD180_MOUSE	tr|A0A6I9ZTH6|A0A6I9ZTH6_ACIJB
OG0013119	sp|Q8VHK9|DHX36_MOUSE	tr|A0A6I9ZUD2|A0A6I9ZUD2_ACIJB
OG0013120	sp|Q61542|STAR3_MOUSE	tr|A0A6I9ZXM7|A0A6I9ZXM7_ACIJB
OG0013121	sp|Q8C503|SIT1_MOUSE	tr|A0A6I9ZZC6|A0A6I9ZZC6_ACIJB
OG0013122	tr|H3BJZ2|H3BJZ2_MOUSE	tr|A0A6I9ZZW9|A0A6I9ZZW9_ACIJB
OG0013123	sp|Q8CG03|PDE5A_MOUSE	tr|A0A6J0A0J3|A0A6J0A0J3_ACIJB
OG0013124	sp|Q8C525|M21D2_MOUSE	tr|A0A6J0A8R0|A0A6J0A8R0_ACIJB
OG0013125	sp|Q8VCF5|TSN10_MOUSE	tr|A0A6J0A949|A0A6J0A949_ACIJB
OG0013126	sp|Q9D6L8|PPIL3_MOUSE	tr|A0A6J0AAR7|A0A6J0AAR7_ACIJB
OG0013127	sp|Q9EQF6|DPYL5_MOUSE	tr|A0A6J1X9Y7|A0A6J1X9Y7_ACIJB
OG0013128	sp|Q99J55|IER5L_MOUSE	tr|A0A6J1XFA9|A0A6J1XFA9_ACIJB
OG0013129	sp|Q64687|SIA8A_MOUSE	tr|A0A6J1XGD0|A0A6J1XGD0_ACIJB
OG0013130	sp|Q9D8M3|HRG1_MOUSE	tr|A0A6J1XH07|A0A6J1XH07_ACIJB
OG0013131	sp|Q9DAN6|GTSF1_MOUSE	tr|A0A6J1XI65|A0A6J1XI65_ACIJB
OG0013132	sp|Q9ERT9|PPR1A_MOUSE	tr|A0A6J1XI92|A0A6J1XI92_ACIJB
OG0013133	sp|Q80Y73|HOATZ_MOUSE	tr|A0A6J1XIG0|A0A6J1XIG0_ACIJB
OG0013134	sp|Q3UTQ7|PRD10_MOUSE	tr|A0A6J1XJL2|A0A6J1XJL2_ACIJB
OG0013135	sp|Q14DN9|AKD1B_MOUSE	tr|A0A6J1XT49|A0A6J1XT49_ACIJB
OG0013136	sp|Q91ZS8|RED1_MOUSE	tr|A0A6J1XXK4|A0A6J1XXK4_ACIJB
OG0013137	sp|Q9JIQ8|TMPS2_MOUSE	tr|A0A6J1XYP7|A0A6J1XYP7_ACIJB
OG0013138	sp|Q99MR1|GGYF1_MOUSE	tr|A0A6J1XZ35|A0A6J1XZ35_ACIJB
OG0013139	sp|Q99M87|DNJA3_MOUSE	tr|A0A6J1Y371|A0A6J1Y371_ACIJB
OG0013140	sp|Q6RUT7|CSMT1_MOUSE	tr|A0A6J1Y433|A0A6J1Y433_ACIJB
OG0013141	sp|O88444|ADCY1_MOUSE	tr|A0A6J1YA54|A0A6J1YA54_ACIJB
OG0013142	sp|O70157|TOP3A_MOUSE	tr|A0A6J1YFP8|A0A6J1YFP8_ACIJB
OG0013143	sp|Q9D2I5|ARMC9_MOUSE	tr|A0A6J1YFR0|A0A6J1YFR0_ACIJB
OG0013144	sp|Q8VDQ9|KRI1_MOUSE	tr|A0A6J1YMD3|A0A6J1YMD3_ACIJB
OG0013145	sp|Q8BIF2|RFOX3_MOUSE	tr|A0A6J1YS79|A0A6J1YS79_ACIJB
OG0013146	sp|O88816|SNAT_MOUSE	tr|A0A6J1YTJ7|A0A6J1YTJ7_ACIJB
OG0013147	sp|Q3UCQ1|FOXK2_MOUSE	tr|A0A6J1YU50|A0A6J1YU50_ACIJB
OG0013148	sp|Q8C729|F126B_MOUSE	tr|A0A6J1YWA9|A0A6J1YWA9_ACIJB
OG0013149	sp|O54799|NMBR_MOUSE	tr|A0A6J1Z598|A0A6J1Z598_ACIJB
OG0013150	sp|P05532|KIT_MOUSE	tr|A0A6J1Z6W4|A0A6J1Z6W4_ACIJB
OG0013151	sp|O35595|PTC2_MOUSE	tr|A0A6J1ZEK1|A0A6J1ZEK1_ACIJB
OG0013152	sp|Q6QWF9|CK2N1_MOUSE	tr|A0A6J1ZH84|A0A6J1ZH84_ACIJB
OG0013153	sp|P08920|CD2_MOUSE	tr|A0A6J1ZIX3|A0A6J1ZIX3_ACIJB
OG0013154	sp|O88470|FOXL2_MOUSE	tr|A0A6J1ZJ51|A0A6J1ZJ51_ACIJB
OG0013155	sp|Q91V88|NPNT_MOUSE	tr|A0A6J1ZM01|A0A6J1ZM01_ACIJB
OG0013156	sp|Q6NXY1|TBC31_MOUSE	tr|A0A6J1ZQS5|A0A6J1ZQS5_ACIJB
OG0013157	sp|Q8BUL6|PKHA1_MOUSE	tr|A0A6J1ZR36|A0A6J1ZR36_ACIJB
OG0013158	sp|Q9QWY8|ASAP1_MOUSE	tr|A0A6J1ZUA9|A0A6J1ZUA9_ACIJB
OG0013159	sp|Q8C5D8|PIAS2_MOUSE	tr|A0A6J2A4H3|A0A6J2A4H3_ACIJB
OG0013160	sp|P09084|PAX1_MOUSE	tr|A0A6J2A5X6|A0A6J2A5X6_ACIJB
OG0013161	sp|Q3UYC0|PPM1H_MOUSE	tr|A0A6J2AB58|A0A6J2AB58_ACIJB
OG0013162	sp|A2ARI4|LGR4_MOUSE	tr|A0A6J2AFM8|A0A6J2AFM8_ACIJB
OG0013163	tr|A2ATK9|A2ATK9_MOUSE	tr|A0A6J2AIS9|A0A6J2AIS9_ACIJB
OG0013164	sp|P10085|MYOD1_MOUSE	tr|A0A6J2AKA6|A0A6J2AKA6_ACIJB
OG0013165	sp|Q8BZM0|KLH12_MOUSE	tr|A0A6J2AKI1|A0A6J2AKI1_ACIJB
OG0013166	sp|Q6Y4S4|KISS1_MOUSE	tr|A0A6J2AM31|A0A6J2AM31_ACIJB
OG0013167	sp|Q8JZM7|CDC73_MOUSE	tr|A0A6J2AQA7|A0A6J2AQA7_ACIJB
OG0013168	sp|Q00417|TCF7_MOUSE	tr|A0A6J2ARJ2|A0A6J2ARJ2_ACIJB
OG0013169	sp|Q8BTW3|EXOS6_MOUSE	tr|A0A6J2ARQ9|A0A6J2ARQ9_ACIJB
OG0013170	sp|Q9D5S7|LRGUK_MOUSE	tr|A0A6J2ASE0|A0A6J2ASE0_ACIJB
OG0013171	sp|P32766|CST8_MOUSE	tr|A0A6I9ZFK4|A0A6I9ZFK4_ACIJB
OG0013172	sp|Q5NCI0|URGCP_MOUSE	tr|A0A6I9ZJN8|A0A6I9ZJN8_ACIJB
OG0013173	sp|A2APA5|FA209_MOUSE	tr|A0A6I9ZKQ2|A0A6I9ZKQ2_ACIJB
OG0013174	sp|E9Q9R9|DLG5_MOUSE	tr|A0A6I9ZLS1|A0A6I9ZLS1_ACIJB
OG0013175	sp|P00683|RNAS1_MOUSE	tr|A0A6I9ZMB4|A0A6I9ZMB4_ACIJB
OG0013176	sp|Q5KU39|VPS41_MOUSE	tr|A0A6I9ZPW4|A0A6I9ZPW4_ACIJB
OG0013177	sp|Q497M3|ABEC4_MOUSE	tr|A0A6I9ZQJ6|A0A6I9ZQJ6_ACIJB
OG0013178	sp|Q78YZ6|SCOC_MOUSE	tr|A0A6I9ZQZ8|A0A6I9ZQZ8_ACIJB
OG0013179	sp|Q9CWU4|CA052_MOUSE	tr|A0A6I9ZSG0|A0A6I9ZSG0_ACIJB
OG0013180	sp|Q810N9|CC172_MOUSE	tr|A0A6I9ZTI2|A0A6I9ZTI2_ACIJB
OG0013181	sp|P57748|MMP20_MOUSE	tr|A0A6I9ZVW7|A0A6I9ZVW7_ACIJB
OG0013182	sp|Q8C804|SPICE_MOUSE	tr|A0A6I9ZWP3|A0A6I9ZWP3_ACIJB
OG0013183	tr|E9Q2E9|E9Q2E9_MOUSE	tr|A0A6I9ZY38|A0A6I9ZY38_ACIJB
OG0013184	sp|Q9Z1K6|ARI2_MOUSE	tr|A0A6I9ZZZ8|A0A6I9ZZZ8_ACIJB
OG0013185	sp|Q9WTT4|VATG2_MOUSE	tr|A0A6J0A266|A0A6J0A266_ACIJB
OG0013186	sp|Q924X1|EPGN_MOUSE	tr|A0A6J0A2R8|A0A6J0A2R8_ACIJB
OG0013187	sp|Q99PP9|TRI16_MOUSE	tr|A0A6J0A3P5|A0A6J0A3P5_ACIJB
OG0013188	sp|Q9QZL0|RIPK3_MOUSE	tr|A0A6J0A733|A0A6J0A733_ACIJB
OG0013189	sp|O88188|LY86_MOUSE	tr|A0A6J0A7Z9|A0A6J0A7Z9_ACIJB
OG0013190	sp|Q924H5|RA51C_MOUSE	tr|A0A6J0ABQ5|A0A6J0ABQ5_ACIJB
OG0013191	sp|Q9QZ67|PPM1D_MOUSE	tr|A0A6J1XC80|A0A6J1XC80_ACIJB
OG0013192	sp|P60330|ESPL1_MOUSE	tr|A0A6J1XHV5|A0A6J1XHV5_ACIJB
OG0013193	sp|Q3TYE7|TLCD5_MOUSE	tr|A0A6J1XJ76|A0A6J1XJ76_ACIJB
OG0013194	sp|Q9D2Z1|CEA20_MOUSE	tr|A0A6J1XJR9|A0A6J1XJR9_ACIJB
OG0013195	sp|Q3U3I9|ZN865_MOUSE	tr|A0A6J1XKS2|A0A6J1XKS2_ACIJB
OG0013196	sp|Q5UW37|CXL17_MOUSE	tr|A0A6J1XLU3|A0A6J1XLU3_ACIJB
OG0013197	sp|Q3TXZ1|ZN575_MOUSE	tr|A0A6J1XM17|A0A6J1XM17_ACIJB
OG0013198	sp|Q8K215|LYRM4_MOUSE	tr|A0A6J1XU07|A0A6J1XU07_ACIJB
OG0013199	sp|O54839|EOMES_MOUSE	tr|A0A6J1XW33|A0A6J1XW33_ACIJB
OG0013200	tr|G5E8K1|G5E8K1_MOUSE	tr|A0A6J1XXY0|A0A6J1XXY0_ACIJB
OG0013201	sp|P08249|MDHM_MOUSE	tr|A0A6J1XZB8|A0A6J1XZB8_ACIJB
OG0013202	sp|Q99KR6|RNF34_MOUSE	tr|A0A6J1Y4T1|A0A6J1Y4T1_ACIJB
OG0013203	sp|Q8BMB3|IF4E2_MOUSE	tr|A0A6J1YFW1|A0A6J1YFW1_ACIJB
OG0013204	sp|Q91YY2|B4GT3_MOUSE	tr|A0A6J1YI31|A0A6J1YI31_ACIJB
OG0013205	sp|Q9WVA4|TAGL2_MOUSE	tr|A0A6J1YJ22|A0A6J1YJ22_ACIJB
OG0013206	tr|Q8VGD8|Q8VGD8_MOUSE	tr|A0A6J1YK22|A0A6J1YK22_ACIJB
OG0013207	sp|Q9CPT4|MYDGF_MOUSE	tr|A0A6J1YKF3|A0A6J1YKF3_ACIJB
OG0013208	sp|A2A699|F1712_MOUSE	tr|A0A6J1YKM0|A0A6J1YKM0_ACIJB
OG0013209	sp|Q3TX08|TRM1_MOUSE	tr|A0A6J1YMA7|A0A6J1YMA7_ACIJB
OG0013210	sp|O35153|BET1L_MOUSE	tr|A0A6J1YPS9|A0A6J1YPS9_ACIJB
OG0013211	sp|Q810L3|CHFR_MOUSE	tr|A0A6J1YTR3|A0A6J1YTR3_ACIJB
OG0013212	sp|Q0VAX3|FS2P1_MOUSE	tr|A0A6J1YUW9|A0A6J1YUW9_ACIJB
OG0013213	sp|P83503|NYX_MOUSE	tr|A0A6J1YXG3|A0A6J1YXG3_ACIJB
OG0013214	sp|Q8BGJ0|ZDH15_MOUSE	tr|A0A6J1YXS0|A0A6J1YXS0_ACIJB
OG0013215	sp|P52795|EFNB1_MOUSE	tr|A0A6J1YZE4|A0A6J1YZE4_ACIJB
OG0013216	sp|Q3UQ84|SYTM_MOUSE	tr|A0A6J1Z5L7|A0A6J1Z5L7_ACIJB
OG0013217	sp|Q9EQH4|TAF8_MOUSE	tr|A0A6J1Z934|A0A6J1Z934_ACIJB
OG0013218	sp|Q9CQY6|UQCC2_MOUSE	tr|A0A6J1Z962|A0A6J1Z962_ACIJB
OG0013219	sp|Q8R2G4|NAR3_MOUSE	tr|A0A6J1ZB45|A0A6J1ZB45_ACIJB
OG0013220	sp|Q6PDJ1|CAHD1_MOUSE	tr|A0A6J1ZB77|A0A6J1ZB77_ACIJB
OG0013221	sp|Q3V1D5|PLPL1_MOUSE	tr|A0A6J1ZBL6|A0A6J1ZBL6_ACIJB
OG0013222	sp|Q6NXL6|SENP5_MOUSE	tr|A0A6J1ZHG6|A0A6J1ZHG6_ACIJB
OG0013223	sp|Q80XZ4|I22R1_MOUSE	tr|A0A6J1ZHW2|A0A6J1ZHW2_ACIJB
OG0013224	sp|Q91YJ2|SNX4_MOUSE	tr|A0A6J1ZKR8|A0A6J1ZKR8_ACIJB
OG0013225	sp|Q6A039|TBC12_MOUSE	tr|A0A6J1ZP97|A0A6J1ZP97_ACIJB
OG0013226	sp|Q921I9|EXOS4_MOUSE	tr|A0A6J1ZPV6|A0A6J1ZPV6_ACIJB
OG0013227	sp|D3YVF0|AKAP5_MOUSE	tr|A0A6J1ZVY1|A0A6J1ZVY1_ACIJB
OG0013228	sp|Q8R1I2|GRP_MOUSE	tr|A0A6J2A514|A0A6J2A514_ACIJB
OG0013229	sp|Q6PCX7|RGMA_MOUSE	tr|A0A6J2A5V0|A0A6J2A5V0_ACIJB
OG0013230	sp|Q6P1G6|F167A_MOUSE	tr|A0A6J2A5W6|A0A6J2A5W6_ACIJB
OG0013231	sp|P42859|HD_MOUSE	tr|A0A6J2AE63|A0A6J2AE63_ACIJB
OG0013232	sp|Q8BH53|CFA69_MOUSE	tr|A0A6J2AGF9|A0A6J2AGF9_ACIJB
OG0013233	sp|P80315|TCPD_MOUSE	tr|A0A6J2AIE6|A0A6J2AIE6_ACIJB
OG0013234	sp|P17433|SPI1_MOUSE	tr|A0A6J2AIZ2|A0A6J2AIZ2_ACIJB
OG0013235	sp|Q2TB54|FCAMR_MOUSE	tr|A0A6J2ALW4|A0A6J2ALW4_ACIJB
OG0013236	sp|Q9D1Z3|ACKMT_MOUSE	tr|A0A6J2ANA4|A0A6J2ANA4_ACIJB
OG0013237	sp|P63089|PTN_MOUSE	tr|A0A6J2ASJ2|A0A6J2ASJ2_ACIJB
OG0013238	sp|Q3UHK3|GREB1_MOUSE	tr|A0A6J2AWQ3|A0A6J2AWQ3_ACIJB
OG0013239	sp|Q9R1Z8|VINEX_MOUSE	tr|A0A6J2AYC8|A0A6J2AYC8_ACIJB
OG0013240	sp|Q68FF7|SLAI1_MOUSE	tr|A0A6I9ZB91|A0A6I9ZB91_ACIJB
OG0013241	sp|Q6ZWV7|RL35_MOUSE	tr|A0A6I9ZDG7|A0A6I9ZDG7_ACIJB
OG0013242	sp|Q6P8X6|UBP50_MOUSE	tr|A0A6I9ZI48|A0A6I9ZI48_ACIJB
OG0013243	sp|B2RU80|PTPRB_MOUSE	tr|A0A6I9ZI84|A0A6I9ZI84_ACIJB
OG0013244	sp|Q8CB19|PHTF2_MOUSE	tr|A0A6I9ZL55|A0A6I9ZL55_ACIJB
OG0013245	sp|Q6RFH4|GCSAM_MOUSE	tr|A0A6I9ZM08|A0A6I9ZM08_ACIJB
OG0013246	sp|Q60641|NR1H4_MOUSE	tr|A0A6I9ZMF6|A0A6I9ZMF6_ACIJB
OG0013247	sp|Q91YK0|LRC49_MOUSE	tr|A0A6I9ZN25|A0A6I9ZN25_ACIJB
OG0013248	sp|Q8BMC1|VATG3_MOUSE	tr|A0A6I9ZPQ9|A0A6I9ZPQ9_ACIJB
OG0013249	tr|Q9WUR0|Q9WUR0_MOUSE	tr|A0A6I9ZPU3|A0A6I9ZPU3_ACIJB
OG0013250	sp|Q9CZM9|KCMB2_MOUSE	tr|A0A6I9ZQU4|A0A6I9ZQU4_ACIJB
OG0013251	sp|Q8CDU4|DRC6_MOUSE	tr|A0A6I9ZRN1|A0A6I9ZRN1_ACIJB
OG0013252	sp|Q3TIV5|ZC3HF_MOUSE	tr|A0A6I9ZWF9|A0A6I9ZWF9_ACIJB
OG0013253	sp|Q18PI6|SLAF5_MOUSE	tr|A0A6I9ZY08|A0A6I9ZY08_ACIJB
OG0013254	sp|Q6NZQ0|CF119_MOUSE	tr|A0A6I9ZYS8|A0A6I9ZYS8_ACIJB
OG0013255	sp|P80318|TCPG_MOUSE	tr|A0A6I9ZZ19|A0A6I9ZZ19_ACIJB
OG0013256	sp|Q3U319|BRE1B_MOUSE	tr|A0A6I9ZZQ8|A0A6I9ZZQ8_ACIJB
OG0013257	sp|Q80WW9|DDRGK_MOUSE	tr|A0A6J0A1D9|A0A6J0A1D9_ACIJB
OG0013258	sp|Q61792|LASP1_MOUSE	tr|A0A6J0A1I2|A0A6J0A1I2_ACIJB
OG0013259	sp|O70200|AIF1_MOUSE	tr|A0A6J0A2B0|A0A6J0A2B0_ACIJB
OG0013260	sp|Q9D8P4|RM17_MOUSE	tr|A0A6J0A2M6|A0A6J0A2M6_ACIJB
OG0013261	sp|Q810Q5|NMES1_MOUSE	tr|A0A6J0A4R5|A0A6J0A4R5_ACIJB
OG0013262	sp|Q9CWZ3|RBM8A_MOUSE	tr|A0A6J0A702|A0A6J0A702_ACIJB
OG0013263	sp|Q9JHG0|CBLN3_MOUSE	tr|A0A6J0A9M7|A0A6J0A9M7_ACIJB
OG0013264	sp|Q91WD9|SEGN_MOUSE	tr|A0A6J0ACA3|A0A6J0ACA3_ACIJB
OG0013265	sp|Q8K1G2|LBN_MOUSE	tr|A0A6J1X658|A0A6J1X658_ACIJB
OG0013266	sp|Q58Y75|AGRF3_MOUSE	tr|A0A6J1X742|A0A6J1X742_ACIJB
OG0013267	sp|Q8BGP5|TM127_MOUSE	tr|A0A6J1XAF4|A0A6J1XAF4_ACIJB
OG0013268	sp|Q7TNF8|RIMB1_MOUSE	tr|A0A6J1XC24|A0A6J1XC24_ACIJB
OG0013269	sp|Q9D8S4|ORN_MOUSE	tr|A0A6J1XIP2|A0A6J1XIP2_ACIJB
OG0013270	sp|P58404|STRN4_MOUSE	tr|A0A6J1XJW9|A0A6J1XJW9_ACIJB
OG0013271	tr|A0A1B0GT27|A0A1B0GT27_MOUSE	tr|A0A6J1XMA9|A0A6J1XMA9_ACIJB
OG0013272	sp|Q3UX62|ODAD1_MOUSE	tr|A0A6J1XMU9|A0A6J1XMU9_ACIJB
OG0013273	sp|Q99JW2|ACY1_MOUSE	tr|A0A6J1XQC8|A0A6J1XQC8_ACIJB
OG0013274	sp|Q9ESZ8|GTF2I_MOUSE	tr|A0A6J1XZ33|A0A6J1XZ33_ACIJB
OG0013275	sp|P54761|EPHB4_MOUSE	tr|A0A6J1Y054|A0A6J1Y054_ACIJB
OG0013276	sp|Q61457|CCNE1_MOUSE	tr|A0A6J1Y6U8|A0A6J1Y6U8_ACIJB
OG0013277	sp|Q8C0W1|ANMY1_MOUSE	tr|A0A6J1YAG4|A0A6J1YAG4_ACIJB
OG0013278	sp|Q3UR32|P2RX3_MOUSE	tr|A0A6J1YAK4|A0A6J1YAK4_ACIJB
OG0013279	sp|Q68FE9|TSH2_MOUSE	tr|A0A6J1YDA0|A0A6J1YDA0_ACIJB
OG0013280	sp|Q8C0J2|A16L1_MOUSE	tr|A0A6J1YFV7|A0A6J1YFV7_ACIJB
OG0013281	sp|Q8K2K6|AGFG1_MOUSE	tr|A0A6J1YHQ4|A0A6J1YHQ4_ACIJB
OG0013282	sp|Q8R007|NECT4_MOUSE	tr|A0A6J1YJM0|A0A6J1YJM0_ACIJB
OG0013283	sp|P53996|CNBP_MOUSE	tr|A0A6J1YKF1|A0A6J1YKF1_ACIJB
OG0013284	sp|Q99P68|SOST_MOUSE	tr|A0A6J1YKG4|A0A6J1YKG4_ACIJB
OG0013285	sp|Q61982|NOTC3_MOUSE	tr|A0A6J1YM60|A0A6J1YM60_ACIJB
OG0013286	sp|Q6PB97|FXL19_MOUSE	tr|A0A6J1YQK5|A0A6J1YQK5_ACIJB
OG0013287	sp|Q6DFV1|CNDG2_MOUSE	tr|A0A6J1YR00|A0A6J1YR00_ACIJB
OG0013288	sp|Q9WV18|GABR1_MOUSE	tr|A0A6J1YT59|A0A6J1YT59_ACIJB
OG0013289	sp|P19091|ANDR_MOUSE	tr|A0A6J1YWD1|A0A6J1YWD1_ACIJB
OG0013290	sp|Q99K48|NONO_MOUSE	tr|A0A6J1YWE8|A0A6J1YWE8_ACIJB
OG0013291	tr|E9PW83|E9PW83_MOUSE	tr|A0A6J1Z5L4|A0A6J1Z5L4_ACIJB
OG0013292	sp|Q9JIM1|S29A1_MOUSE	tr|A0A6J1Z7F7|A0A6J1Z7F7_ACIJB
OG0013293	sp|Q8C5Q4|GRSF1_MOUSE	tr|A0A6J1Z9F0|A0A6J1Z9F0_ACIJB
OG0013294	sp|Q99LJ6|GPX7_MOUSE	tr|A0A6J1ZCH6|A0A6J1ZCH6_ACIJB
OG0013295	sp|Q91WJ8|FUBP1_MOUSE	tr|A0A6J1ZE33|A0A6J1ZE33_ACIJB
OG0013296	sp|Q9CQL4|RM20_MOUSE	tr|A0A6J1ZIN6|A0A6J1ZIN6_ACIJB
OG0013297	tr|A0A0N4SUJ3|A0A0N4SUJ3_MOUSE	tr|A0A6J1ZKK7|A0A6J1ZKK7_ACIJB
OG0013298	sp|Q8BP74|PSTK_MOUSE	tr|A0A6J1ZNL2|A0A6J1ZNL2_ACIJB
