Orthogroup	Mus_musculus	Phascolarctos_cinereus
OG0014734	sp|Q8VCZ7|ZBT7C_MOUSE	tr|A0A6P5K7W3|A0A6P5K7W3_PHACI
OG0014735	sp|Q8VEE0|RPE_MOUSE	tr|A0A6P5M7I1|A0A6P5M7I1_PHACI
OG0014736	sp|Q8VHS5|ASB16_MOUSE	tr|A0A6P5L544|A0A6P5L544_PHACI
OG0014737	sp|Q91W27|TIP39_MOUSE	tr|A0A6P5LLQ4|A0A6P5LLQ4_PHACI
OG0014738	sp|Q91Y97|ALDOB_MOUSE	tr|A0A6P5LPM9|A0A6P5LPM9_PHACI
OG0014739	sp|Q91ZE0|TMLH_MOUSE	tr|A0A6P5JJ94|A0A6P5JJ94_PHACI
OG0014740	sp|Q920S3|GATD1_MOUSE	tr|A0A6P5KC49|A0A6P5KC49_PHACI
OG0014741	sp|Q921D9|GRHL1_MOUSE	tr|A0A6P5KRN9|A0A6P5KRN9_PHACI
OG0014742	sp|Q99JP6|HOME3_MOUSE	tr|A0A6P5M865|A0A6P5M865_PHACI
OG0014743	sp|Q9CQF9|PCYOX_MOUSE	tr|A0A6P5K8P3|A0A6P5K8P3_PHACI
OG0014744	sp|Q9CQN6|TM14C_MOUSE	tr|A0A6P5MAS3|A0A6P5MAS3_PHACI
OG0014745	sp|Q9CX30|YIF1B_MOUSE	tr|A0A6P5JJG0|A0A6P5JJG0_PHACI
OG0014746	sp|Q9D1N9|RM21_MOUSE	tr|A0A6P5IZR4|A0A6P5IZR4_PHACI
OG0014747	sp|Q9D7N9|APMAP_MOUSE	tr|A0A6P5KDT4|A0A6P5KDT4_PHACI
OG0014748	sp|Q9D7W5|MED8_MOUSE	tr|A0A6P5JCL4|A0A6P5JCL4_PHACI
OG0014749	sp|Q9D9J2|TEX33_MOUSE	tr|A0A6P5JZD3|A0A6P5JZD3_PHACI
OG0014750	sp|Q9ET43|CLD12_MOUSE	tr|A0A6P5KC72|A0A6P5KC72_PHACI
OG0014751	sp|Q9JI13|SAS10_MOUSE	tr|A0A6P5KI70|A0A6P5KI70_PHACI
OG0014752	sp|Q9JI75|NQO2_MOUSE	tr|A0A6P5JMS4|A0A6P5JMS4_PHACI
OG0014753	sp|Q9QZ10|ANX10_MOUSE	tr|A0A6P5JLN6|A0A6P5JLN6_PHACI
OG0014754	sp|Q9R1S0|B9D1_MOUSE	tr|A0A6P5LPH0|A0A6P5LPH0_PHACI
OG0014755	sp|Q9WUB4|DCTN6_MOUSE	tr|A0A6P5M2M1|A0A6P5M2M1_PHACI
OG0014756	sp|Q9WVS7|MP2K5_MOUSE	tr|A0A6P5K006|A0A6P5K006_PHACI
OG0014757	sp|Q9Z0J7|GDF15_MOUSE	tr|A0A6P5M1J8|A0A6P5M1J8_PHACI
OG0014758	sp|Q9Z1Y4|TRIP6_MOUSE	tr|A0A6P5JTU3|A0A6P5JTU3_PHACI
OG0014759	sp|Q9Z2U2|ZN292_MOUSE	tr|A0A6P5JLL9|A0A6P5JLL9_PHACI
OG0014760	sp|A2AJ77|PRD12_MOUSE	tr|A0A6P5JDI2|A0A6P5JDI2_PHACI
OG0014761	sp|D3YWP0|EFMT3_MOUSE	tr|A0A6P5KME8|A0A6P5KME8_PHACI
OG0014762	sp|P0C0A3|CHMP6_MOUSE	tr|A0A6P5LIY0|A0A6P5LIY0_PHACI
OG0014763	sp|P10166|MYCL_MOUSE	tr|A0A6P5K2Z2|A0A6P5K2Z2_PHACI
OG0014764	sp|P20033|PDGFA_MOUSE	tr|A0A6P5JHV1|A0A6P5JHV1_PHACI
OG0014765	sp|P28236|CXA8_MOUSE	tr|A0A6P5L9N8|A0A6P5L9N8_PHACI
OG0014766	sp|P43023|CX6A2_MOUSE	tr|A0A6P5LSH8|A0A6P5LSH8_PHACI
OG0014767	sp|P46978|STT3A_MOUSE	tr|A0A6P5LI11|A0A6P5LI11_PHACI
OG0014768	sp|P48437|PROX1_MOUSE	tr|A0A6P5LYB1|A0A6P5LYB1_PHACI
OG0014769	sp|P58682|TLR8_MOUSE	tr|A0A0U4GQM7|A0A0U4GQM7_PHACI
OG0014770	sp|Q01114|IL9R_MOUSE	tr|A0A6P5LUE7|A0A6P5LUE7_PHACI
OG0014771	sp|Q01337|ADA2C_MOUSE	tr|A0A6P5KWJ7|A0A6P5KWJ7_PHACI
OG0014772	sp|Q3TNL8|IPRI_MOUSE	tr|A0A6P5KDP5|A0A6P5KDP5_PHACI
OG0014773	sp|Q3U1Z5|GPSM3_MOUSE	tr|A0A6P5J6J2|A0A6P5J6J2_PHACI
OG0014774	sp|Q3UIW5|RNF10_MOUSE	tr|A0A6P5M587|A0A6P5M587_PHACI
OG0014775	sp|Q3UQS8|RBM20_MOUSE	tr|A0A6P5KDQ5|A0A6P5KDQ5_PHACI
OG0014776	sp|Q571K4|TAB3_MOUSE	tr|A0A6P5JCQ3|A0A6P5JCQ3_PHACI
OG0014777	sp|Q61419|CMAH_MOUSE	tr|A0A6P5KCN5|A0A6P5KCN5_PHACI
OG0014778	sp|Q62276|MED22_MOUSE	tr|A0A6P5JTT3|A0A6P5JTT3_PHACI
OG0014779	sp|Q62419|SH3G1_MOUSE	tr|A0A6P5IXZ8|A0A6P5IXZ8_PHACI
OG0014780	sp|Q62448|IF4G2_MOUSE	tr|A0A6P5LII8|A0A6P5LII8_PHACI
OG0014781	sp|Q6PCX7|RGMA_MOUSE	tr|A0A6P5IMQ1|A0A6P5IMQ1_PHACI
OG0014782	sp|Q6PGH0|UBTD2_MOUSE	tr|A0A6P5KTC9|A0A6P5KTC9_PHACI
OG0014783	sp|Q7TPQ3|SHPRH_MOUSE	tr|A0A6P5KB31|A0A6P5KB31_PHACI
OG0014785	sp|Q8BHD1|POC1B_MOUSE	tr|A0A6P5L0D3|A0A6P5L0D3_PHACI
OG0014786	sp|Q8BKE5|FSBP_MOUSE	tr|A0A6P5IQ51|A0A6P5IQ51_PHACI
OG0014787	sp|Q8BV13|CSN7B_MOUSE	tr|A0A6P5J9L4|A0A6P5J9L4_PHACI
OG0014788	sp|Q8BZQ7|ANC2_MOUSE	tr|A0A6P5JXM7|A0A6P5JXM7_PHACI
OG0014789	sp|Q8CC70|CF300_MOUSE	tr|A0A6P5L0J1|A0A6P5L0J1_PHACI
OG0014790	sp|Q8CE47|S49A3_MOUSE	tr|A0A6P5LVF5|A0A6P5LVF5_PHACI
OG0014791	sp|Q8CFY5|COX10_MOUSE	tr|A0A6P5IST0|A0A6P5IST0_PHACI
OG0014792	sp|Q8CGS6|DPOLQ_MOUSE	tr|A0A6P5K9A2|A0A6P5K9A2_PHACI
OG0014793	sp|Q8K382|DEN1A_MOUSE	tr|A0A6P5ILZ6|A0A6P5ILZ6_PHACI
OG0014794	sp|Q8R323|RFC3_MOUSE	tr|A0A6P5L3I2|A0A6P5L3I2_PHACI
OG0014795	sp|Q8VD00|SGMR2_MOUSE	tr|A0A6P5ICG9|A0A6P5ICG9_PHACI
OG0014796	sp|Q922G0|S2536_MOUSE	tr|A0A6P5KB45|A0A6P5KB45_PHACI
OG0014797	sp|Q923W1|TGS1_MOUSE	tr|A0A6P5LWL4|A0A6P5LWL4_PHACI
OG0014798	sp|Q925B0|PAWR_MOUSE	tr|A0A6P5KWX8|A0A6P5KWX8_PHACI
OG0014799	sp|Q99KI0|ACON_MOUSE	tr|A0A6P5JZP6|A0A6P5JZP6_PHACI
OG0014800	sp|Q99P51|RASF3_MOUSE	tr|A0A6P5KMI1|A0A6P5KMI1_PHACI
OG0014801	sp|Q9CQ37|UBE2T_MOUSE	tr|A0A6P5LKH1|A0A6P5LKH1_PHACI
OG0014802	sp|Q9D1B8|DCD2C_MOUSE	tr|A0A6P5IH36|A0A6P5IH36_PHACI
OG0014803	sp|Q9D1H6|NDUF4_MOUSE	tr|A0A6P5L7V0|A0A6P5L7V0_PHACI
OG0014804	sp|Q9D702|TMM52_MOUSE	tr|A0A6P5JBE8|A0A6P5JBE8_PHACI
OG0014805	sp|Q9D845|TEX9_MOUSE	tr|A0A6P5JUL1|A0A6P5JUL1_PHACI
OG0014806	sp|Q9EQH4|TAF8_MOUSE	tr|A0A6P5JVB2|A0A6P5JVB2_PHACI
OG0014807	sp|Q9ERM2|ICAM4_MOUSE	tr|A0A6P5L516|A0A6P5L516_PHACI
OG0014808	sp|Q9JIM5|YIPF7_MOUSE	tr|A0A6P5KLF6|A0A6P5KLF6_PHACI
OG0014809	sp|Q9JLJ2|AL9A1_MOUSE	tr|A0A6P5JK59|A0A6P5JK59_PHACI
OG0014810	sp|Q9JLL3|TNR19_MOUSE	tr|A0A6P5L3E7|A0A6P5L3E7_PHACI
OG0014811	sp|Q9JLN9|MTOR_MOUSE	tr|A0A6P5JET8|A0A6P5JET8_PHACI
OG0014812	sp|Q9JLV1|BAG3_MOUSE	tr|A0A6P5KEA5|A0A6P5KEA5_PHACI
OG0014813	sp|Q9Z1M8|RED_MOUSE	tr|A0A6P5LQV8|A0A6P5LQV8_PHACI
OG0014814	tr|A0A140LIR9|A0A140LIR9_MOUSE	tr|A0A6P5LTX5|A0A6P5LTX5_PHACI
OG0014815	tr|A0A338P719|A0A338P719_MOUSE	tr|A0A6P5KT05|A0A6P5KT05_PHACI
OG0014816	tr|D3Z393|D3Z393_MOUSE	tr|A0A6P5JWW6|A0A6P5JWW6_PHACI
OG0014817	tr|E9Q598|E9Q598_MOUSE	tr|A0A6P5IN33|A0A6P5IN33_PHACI
OG0014818	sp|O08524|TECTB_MOUSE	tr|A0A6P5KDT8|A0A6P5KDT8_PHACI
OG0014819	sp|O35613|DAXX_MOUSE	tr|A0A6P5LEN6|A0A6P5LEN6_PHACI
OG0014820	sp|O70460|CCL19_MOUSE	tr|A0A6P5IKJ3|A0A6P5IKJ3_PHACI
OG0014821	sp|P08030|APT_MOUSE	tr|A0A6P5KIH9|A0A6P5KIH9_PHACI
OG0014822	sp|P16277|BLK_MOUSE	tr|A0A6P5K836|A0A6P5K836_PHACI
OG0014823	sp|P20918|PLMN_MOUSE	tr|A0A6P5KCC2|A0A6P5KCC2_PHACI
OG0014824	sp|P27656|LIPC_MOUSE	tr|A0A6P5JVB3|A0A6P5JVB3_PHACI
OG0014825	sp|P35700|PRDX1_MOUSE	tr|A0A6P5KE32|A0A6P5KE32_PHACI
OG0014826	sp|P41242|MATK_MOUSE	tr|A0A6P5IY59|A0A6P5IY59_PHACI
OG0014827	sp|P59997|KDM2A_MOUSE	tr|A0A6P5IYY1|A0A6P5IYY1_PHACI
OG0014828	sp|P70188|KIFA3_MOUSE	tr|A0A6P5J7P7|A0A6P5J7P7_PHACI
OG0014829	sp|Q3V0J4|ANR53_MOUSE	tr|A0A6P5LER7|A0A6P5LER7_PHACI
OG0014830	sp|Q5GH67|XKR4_MOUSE	tr|A0A6P5LWK5|A0A6P5LWK5_PHACI
OG0014831	sp|Q61982|NOTC3_MOUSE	tr|A0A6P5J1B8|A0A6P5J1B8_PHACI
OG0014832	sp|Q64505|CP7A1_MOUSE	tr|A0A6P5LSY1|A0A6P5LSY1_PHACI
OG0014833	sp|Q64527|WNT8A_MOUSE	tr|A0A6P5LWU9|A0A6P5LWU9_PHACI
OG0014834	sp|Q6DG52|CHUR_MOUSE	tr|A0A6P5LPM5|A0A6P5LPM5_PHACI
OG0014835	sp|Q6GV12|KDSR_MOUSE	tr|A0A6P5KZK8|A0A6P5KZK8_PHACI
OG0014836	sp|Q6P8X1|SNX6_MOUSE	tr|A0A6P5LTF9|A0A6P5LTF9_PHACI
OG0014837	sp|Q6PDK2|KMT2D_MOUSE	tr|A0A6P5II21|A0A6P5II21_PHACI
OG0014838	sp|Q80ZX8|SPAG1_MOUSE	tr|A0A6P5ISC0|A0A6P5ISC0_PHACI
OG0014839	sp|Q8BGD7|NPAS4_MOUSE	tr|A0A6P5IS82|A0A6P5IS82_PHACI
OG0014840	sp|Q8BH34|SEM3D_MOUSE	tr|A0A6P5LFB7|A0A6P5LFB7_PHACI
OG0014841	sp|Q8BHN5|RBM45_MOUSE	tr|A0A6P5KM35|A0A6P5KM35_PHACI
OG0014842	sp|Q8BMA6|SRP68_MOUSE	tr|A0A6P5LQK2|A0A6P5LQK2_PHACI
OG0014843	sp|Q8BML9|SYQ_MOUSE	tr|A0A6P5LAC1|A0A6P5LAC1_PHACI
OG0014844	sp|Q8BP01|VMAC_MOUSE	tr|A0A6P5IY69|A0A6P5IY69_PHACI
OG0014845	sp|Q8BZQ2|CRLD2_MOUSE	tr|A0A6P5KH31|A0A6P5KH31_PHACI
OG0014846	sp|Q8BZR9|NCBP3_MOUSE	tr|A0A6P5IDX3|A0A6P5IDX3_PHACI
OG0014847	sp|Q8C0T7|MFSD9_MOUSE	tr|A0A6P5KDF9|A0A6P5KDF9_PHACI
OG0014848	sp|Q8C6C7|F204A_MOUSE	tr|A0A6P5KFP5|A0A6P5KFP5_PHACI
OG0014849	sp|Q8CC84|LYSM4_MOUSE	tr|A0A6P5IBB4|A0A6P5IBB4_PHACI
OG0014850	sp|Q8CHR6|DPYD_MOUSE	tr|A0A6P5LBB0|A0A6P5LBB0_PHACI
OG0014851	sp|Q8CJ40|CROCC_MOUSE	tr|A0A6P5J523|A0A6P5J523_PHACI
OG0014852	sp|Q8K2A1|GULP1_MOUSE	tr|A0A6P5KTR5|A0A6P5KTR5_PHACI
OG0014853	sp|Q8R464|CADM4_MOUSE	tr|A0A6P5LM96|A0A6P5LM96_PHACI
OG0014854	sp|Q8VI16|B3GN9_MOUSE	tr|A0A6P5KKD4|A0A6P5KKD4_PHACI
OG0014855	sp|Q921R7|S35A5_MOUSE	tr|A0A6P5LW87|A0A6P5LW87_PHACI
OG0014856	sp|Q921Y4|MFSD5_MOUSE	tr|A0A6P5IS83|A0A6P5IS83_PHACI
OG0014857	sp|Q99N91|RM34_MOUSE	tr|A0A6P5IVE7|A0A6P5IVE7_PHACI
OG0014858	sp|Q9CQG2|MET16_MOUSE	tr|A0A6P5LZ36|A0A6P5LZ36_PHACI
OG0014859	sp|Q9CXM0|CHODL_MOUSE	tr|A0A6P5L803|A0A6P5L803_PHACI
OG0014860	sp|Q9CYA6|ZCHC8_MOUSE	tr|A0A6P5IUM4|A0A6P5IUM4_PHACI
OG0014861	sp|Q9CZH8|CCD77_MOUSE	tr|A0A6P5LHG8|A0A6P5LHG8_PHACI
OG0014862	sp|Q9D8Z2|TRIA1_MOUSE	tr|A0A6P5M5T0|A0A6P5M5T0_PHACI
OG0014863	sp|Q9D9Z5|DDA1_MOUSE	tr|A0A6P5J2A0|A0A6P5J2A0_PHACI
OG0014864	sp|Q9EQU3|TLR9_MOUSE	tr|A0A0U4HM27|A0A0U4HM27_PHACI
OG0014865	sp|Q9QXK9|SH22A_MOUSE	tr|A0A6P5KT18|A0A6P5KT18_PHACI
OG0014866	sp|Q9WU72|TN13B_MOUSE	tr|A0A6P5IXG7|A0A6P5IXG7_PHACI
OG0014867	sp|Q9Z0E2|CHRD_MOUSE	tr|A0A6P5LZ34|A0A6P5LZ34_PHACI
OG0014868	sp|Q9Z262|CLD6_MOUSE	tr|A0A6P5L0C9|A0A6P5L0C9_PHACI
OG0014869	sp|A2AIP0|F166B_MOUSE	tr|A0A6P5JER6|A0A6P5JER6_PHACI
OG0014870	sp|D2J0Y4|CJ090_MOUSE	tr|A0A6P5J4T1|A0A6P5J4T1_PHACI
OG0014871	sp|O35495|CDK14_MOUSE	tr|A0A6P5KEK4|A0A6P5KEK4_PHACI
OG0014872	sp|O35625|AXIN1_MOUSE	tr|A0A6P5M2E8|A0A6P5M2E8_PHACI
OG0014873	sp|O88507|CNTFR_MOUSE	tr|A0A6P5IKV4|A0A6P5IKV4_PHACI
OG0014874	sp|P05201|AATC_MOUSE	tr|A0A6P5L3R6|A0A6P5L3R6_PHACI
OG0014875	sp|P14142|GLUT4_MOUSE	tr|A0A6P5IJ41|A0A6P5IJ41_PHACI
OG0014876	sp|P35459|LY6D_MOUSE	tr|A0A6P5L4Y3|A0A6P5L4Y3_PHACI
OG0014877	sp|P51661|DHI2_MOUSE	tr|A0A6P5KHA6|A0A6P5KHA6_PHACI
OG0014878	sp|P53811|PIPNB_MOUSE	tr|A0A6P5L2W4|A0A6P5L2W4_PHACI
OG0014879	sp|P70193|LRIG1_MOUSE	tr|A0A6P5JK35|A0A6P5JK35_PHACI
OG0014880	sp|P70445|4EBP2_MOUSE	tr|A0A6P5J9Q3|A0A6P5J9Q3_PHACI
OG0014881	sp|P97492|RGS14_MOUSE	tr|A0A6P5L9C1|A0A6P5L9C1_PHACI
OG0014882	sp|Q3TWI9|CSCL2_MOUSE	tr|A0A6P5KY52|A0A6P5KY52_PHACI
OG0014883	sp|Q3TWL2|PP4P1_MOUSE	tr|A0A6P5LE18|A0A6P5LE18_PHACI
OG0014884	sp|Q501J2|ANKMT_MOUSE	tr|A0A6P5M279|A0A6P5M279_PHACI
OG0014885	sp|Q52KR2|LRIG2_MOUSE	tr|A0A6P5LH60|A0A6P5LH60_PHACI
OG0014886	sp|Q56A07|SCN2B_MOUSE	tr|A0A6P5K500|A0A6P5K500_PHACI
OG0014887	sp|Q5DU37|ZFY26_MOUSE	tr|A0A6P5LPC2|A0A6P5LPC2_PHACI
OG0014888	sp|Q5SNZ0|GRDN_MOUSE	tr|A0A6P5L0S3|A0A6P5L0S3_PHACI
OG0014889	sp|Q5SRT8|CCNJL_MOUSE	tr|A0A6P5KQR8|A0A6P5KQR8_PHACI
OG0014890	sp|Q66L44|CBARP_MOUSE	tr|A0A6P5M4L5|A0A6P5M4L5_PHACI
OG0014891	sp|Q68FG0|ZC4H2_MOUSE	tr|A0A6P5JWW3|A0A6P5JWW3_PHACI
OG0014892	sp|Q6PAM0|AAKB2_MOUSE	tr|A0A6P5LST8|A0A6P5LST8_PHACI
OG0014893	sp|Q7TQ48|SRCA_MOUSE	tr|A0A6P5L6W1|A0A6P5L6W1_PHACI
OG0014894	sp|Q80UW5|MRCKG_MOUSE	tr|A0A6P5IPH9|A0A6P5IPH9_PHACI
OG0014895	sp|Q80VY2|INKA2_MOUSE	tr|A0A6P5LNE9|A0A6P5LNE9_PHACI
OG0014896	sp|Q810B8|SLIK4_MOUSE	tr|A0A6P5JJ79|A0A6P5JJ79_PHACI
OG0014897	sp|Q8BJ03|COX15_MOUSE	tr|A0A6P5L4I6|A0A6P5L4I6_PHACI
OG0014898	sp|Q8BML1|MICA2_MOUSE	tr|A0A6P5LIE6|A0A6P5LIE6_PHACI
OG0014899	sp|Q8BTR5|DUS28_MOUSE	tr|A0A6P5LZB1|A0A6P5LZB1_PHACI
OG0014900	sp|Q8BXA6|CLD17_MOUSE	tr|A0A6P5L4K5|A0A6P5L4K5_PHACI
OG0014901	sp|Q8C110|SLIK6_MOUSE	tr|A0A6P5M9F5|A0A6P5M9F5_PHACI
OG0014902	sp|Q8C9B9|DIDO1_MOUSE	tr|A0A6P5JXF8|A0A6P5JXF8_PHACI
OG0014903	sp|Q8CCB4|VPS53_MOUSE	tr|A0A6P5M2X3|A0A6P5M2X3_PHACI
OG0014904	tr|Q8CET2|Q8CET2_MOUSE	tr|A0A6P5JI43|A0A6P5JI43_PHACI
OG0014905	sp|Q8CHB8|TTLL5_MOUSE	tr|A0A6P5KA64|A0A6P5KA64_PHACI
OG0014906	sp|Q8K021|SCAM1_MOUSE	tr|A0A6P5LBI4|A0A6P5LBI4_PHACI
OG0014907	sp|Q8K1E3|DLK2_MOUSE	tr|A0A6P5JMW0|A0A6P5JMW0_PHACI
OG0014908	sp|Q8R1U1|COG4_MOUSE	tr|A0A6P5IKC8|A0A6P5IKC8_PHACI
OG0014909	sp|Q8VCM2|NOXO1_MOUSE	tr|A0A6P5LUF7|A0A6P5LUF7_PHACI
OG0014910	sp|Q91W90|TXND5_MOUSE	tr|A0A6P5MBI1|A0A6P5MBI1_PHACI
OG0014911	sp|Q921I9|EXOS4_MOUSE	tr|A0A6P5L203|A0A6P5L203_PHACI
OG0014912	sp|Q924W6|TRI66_MOUSE	tr|A0A6P5LH48|A0A6P5LH48_PHACI
OG0014913	sp|Q99LZ3|SLD5_MOUSE	tr|A0A6P5J282|A0A6P5J282_PHACI
OG0014914	sp|Q99MT7|GPR87_MOUSE	tr|A0A6P5JQG8|A0A6P5JQG8_PHACI
OG0014915	sp|Q9CQ04|OGFD2_MOUSE	tr|A0A6P5IXP3|A0A6P5IXP3_PHACI
OG0014916	sp|Q9CQI9|MED30_MOUSE	tr|A0A6P5JAR0|A0A6P5JAR0_PHACI
OG0014917	sp|Q9CWR1|WDR73_MOUSE	tr|A0A6P5IUF0|A0A6P5IUF0_PHACI
OG0014918	sp|Q9CWW6|PIN4_MOUSE	tr|A0A6P5JML6|A0A6P5JML6_PHACI
OG0014919	sp|Q9D5V6|SYAP1_MOUSE	tr|A0A6P5LX61|A0A6P5LX61_PHACI
OG0014920	sp|Q9DBL9|ABHD5_MOUSE	tr|A0A6P5KUU9|A0A6P5KUU9_PHACI
OG0014921	sp|Q9DCQ2|ASPDH_MOUSE	tr|A0A6P5J2R0|A0A6P5J2R0_PHACI
OG0014922	sp|Q9EQG7|ENPP5_MOUSE	tr|A0A6P5KWB5|A0A6P5KWB5_PHACI
OG0014923	sp|Q9EQS9|IGDC4_MOUSE	tr|A0A6P5K124|A0A6P5K124_PHACI
OG0014924	sp|Q9ESJ7|IKBP1_MOUSE	tr|A0A6P5JCS6|A0A6P5JCS6_PHACI
OG0014925	sp|Q9JHB3|TIMP4_MOUSE	tr|A0A6P5JWW2|A0A6P5JWW2_PHACI
OG0014926	sp|Q9JKW0|AR6P1_MOUSE	tr|A0A6P5IIP8|A0A6P5IIP8_PHACI
OG0014927	sp|Q9QWW1|HOME2_MOUSE	tr|A0A6P5ITT0|A0A6P5ITT0_PHACI
OG0014928	sp|Q9WUR9|KAD4_MOUSE	tr|A0A6P5KVK4|A0A6P5KVK4_PHACI
OG0014929	sp|Q9Z110|P5CS_MOUSE	tr|A0A6P5L7B9|A0A6P5L7B9_PHACI
OG0014930	sp|A2AJQ3|D19L4_MOUSE	tr|A0A6P5IQC1|A0A6P5IQC1_PHACI
OG0014931	sp|O08858|SSR5_MOUSE	tr|A0A6P5LY17|A0A6P5LY17_PHACI
OG0014932	sp|O55102|BL1S1_MOUSE	tr|A0A6P5KMF3|A0A6P5KMF3_PHACI
OG0014933	sp|O70572|NSMA_MOUSE	tr|A0A6P5LZ84|A0A6P5LZ84_PHACI
OG0014934	sp|P16460|ASSY_MOUSE	tr|A0A6P5J731|A0A6P5J731_PHACI
OG0014935	sp|P28867|KPCD_MOUSE	tr|A0A6P5J812|A0A6P5J812_PHACI
OG0014936	sp|P35546|RET_MOUSE	tr|A0A6P5LTF2|A0A6P5LTF2_PHACI
OG0014937	sp|P42225|STAT1_MOUSE	tr|A0A6P5KTY0|A0A6P5KTY0_PHACI
OG0014938	sp|P59266|FITM2_MOUSE	tr|A0A6P5K3P9|A0A6P5K3P9_PHACI
OG0014939	sp|P61963|DCAF7_MOUSE	tr|A0A6P5LBD3|A0A6P5LBD3_PHACI
OG0014940	sp|Q06185|ATP5I_MOUSE	tr|A0A6P5LXX1|A0A6P5LXX1_PHACI
OG0014941	sp|Q09XV5|CHD8_MOUSE	tr|A0A6P5LTS6|A0A6P5LTS6_PHACI
OG0014942	sp|Q3TD16|PACER_MOUSE	tr|A0A6P5KVX3|A0A6P5KVX3_PHACI
OG0014943	sp|Q3TIR1|TPC13_MOUSE	tr|A0A6P5M010|A0A6P5M010_PHACI
OG0014944	sp|Q3UG98|NAT9_MOUSE	tr|A0A6P5LIZ2|A0A6P5LIZ2_PHACI
OG0014945	sp|Q3UJZ3|ARMC7_MOUSE	tr|A0A6P5LJ36|A0A6P5LJ36_PHACI
OG0014946	sp|Q61614|EDNRA_MOUSE	tr|A0A6P5KVC3|A0A6P5KVC3_PHACI
OG0014947	sp|Q61845|MEIG1_MOUSE	tr|A0A6P5LAY3|A0A6P5LAY3_PHACI
OG0014948	sp|Q62178|SEM4A_MOUSE	tr|A0A6P5KQN8|A0A6P5KQN8_PHACI
OG0014949	sp|Q684R7|FREM1_MOUSE	tr|A0A6P5ITL9|A0A6P5ITL9_PHACI
OG0014950	sp|Q6ZPL9|DDX55_MOUSE	tr|A0A6P5IUT5|A0A6P5IUT5_PHACI
OG0014951	sp|Q7TNF8|RIMB1_MOUSE	tr|A0A6P5KUV6|A0A6P5KUV6_PHACI
OG0014952	sp|Q80T41|GABR2_MOUSE	tr|A0A6P5M0G7|A0A6P5M0G7_PHACI
OG0014953	sp|Q810B7|SLIK5_MOUSE	tr|A0A6P5M273|A0A6P5M273_PHACI
OG0014954	sp|Q8BGR2|LRC8D_MOUSE	tr|A0A6P5KHG1|A0A6P5KHG1_PHACI
OG0014955	sp|Q8BH64|EHD2_MOUSE	tr|A0A6P5JL54|A0A6P5JL54_PHACI
OG0014956	sp|Q8BHG9|CGBP1_MOUSE	tr|A0A6P5J833|A0A6P5J833_PHACI
OG0014957	sp|Q8BKX6|SMG1_MOUSE	tr|A0A6P5IG34|A0A6P5IG34_PHACI
OG0014958	sp|Q8BMC3|SHC2_MOUSE	tr|A0A6P5M940|A0A6P5M940_PHACI
OG0014959	sp|Q8BS90|BORA_MOUSE	tr|A0A6P5KR29|A0A6P5KR29_PHACI
OG0014960	sp|Q8BVU0|LRCH3_MOUSE	tr|A0A6P5K871|A0A6P5K871_PHACI
OG0014961	sp|Q8C080|SNX16_MOUSE	tr|A0A6P5L747|A0A6P5L747_PHACI
OG0014962	sp|Q8C398|PIGW_MOUSE	tr|A0A6P5KPD2|A0A6P5KPD2_PHACI
OG0014963	sp|Q8C624|SPT33_MOUSE	tr|A0A6P5KK16|A0A6P5KK16_PHACI
OG0014964	sp|Q8C966|PF21B_MOUSE	tr|A0A6P5JPB6|A0A6P5JPB6_PHACI
OG0014965	sp|Q8CCB5|MET24_MOUSE	tr|A0A6P5LYZ2|A0A6P5LYZ2_PHACI
OG0014966	tr|Q8CGV8|Q8CGV8_MOUSE	tr|A0A6P5LZY7|A0A6P5LZY7_PHACI
OG0014967	sp|Q8K2D6|DCTD_MOUSE	tr|A0A6P5M584|A0A6P5M584_PHACI
OG0014968	sp|Q8R116|NOTUM_MOUSE	tr|A0A6P5LE39|A0A6P5LE39_PHACI
OG0014969	sp|Q99KU0|VMP1_MOUSE	tr|A0A6P5KUM7|A0A6P5KUM7_PHACI
OG0014970	sp|Q99L13|3HIDH_MOUSE	tr|A0A6P5L073|A0A6P5L073_PHACI
OG0014971	sp|Q99N57|RAF1_MOUSE	tr|A0A6P5JR47|A0A6P5JR47_PHACI
OG0014972	sp|Q99PF4|CAD23_MOUSE	tr|A0A6P5KZV8|A0A6P5KZV8_PHACI
OG0014973	sp|Q9CW79|GOGA1_MOUSE	tr|A0A6P5IQ44|A0A6P5IQ44_PHACI
OG0014974	sp|Q9CWP6|MSPD2_MOUSE	tr|A0A6P5M4A8|A0A6P5M4A8_PHACI
OG0014975	sp|Q9D0T1|NH2L1_MOUSE	tr|A0A6P5K0B2|A0A6P5K0B2_PHACI
OG0014976	sp|Q9D3R5|F187A_MOUSE	tr|A0A6P5L4Q7|A0A6P5L4Q7_PHACI
OG0014977	sp|Q9D9S1|EVG1_MOUSE	tr|A0A6P5JZI4|A0A6P5JZI4_PHACI
OG0014978	sp|Q9DAW6|PRP4_MOUSE	tr|A0A6P5IGY2|A0A6P5IGY2_PHACI
OG0014979	sp|Q9DC50|OCTC_MOUSE	tr|A0A6P5KF08|A0A6P5KF08_PHACI
OG0014980	sp|Q9EQN3|T22D4_MOUSE	tr|A0A6P5JUS1|A0A6P5JUS1_PHACI
OG0014981	sp|Q9QZ03|S39A1_MOUSE	tr|A0A6P5KR85|A0A6P5KR85_PHACI
