Orthogroup	Mus_musculus	Cavia_porcellus
OG0014282	sp|D3Z7H8|CILP2_MOUSE	tr|H0V9L1|H0V9L1_CAVPO
OG0014283	sp|Q8BU25|PAMR1_MOUSE	tr|H0VAX8|H0VAX8_CAVPO
OG0014284	sp|P35285|RB22A_MOUSE	tr|H0VBQ9|H0VBQ9_CAVPO
OG0014285	sp|Q80TD3|FNIP2_MOUSE	tr|H0VEZ4|H0VEZ4_CAVPO
OG0014286	sp|P63239|NEC1_MOUSE	tr|H0VGG0|H0VGG0_CAVPO
OG0014287	sp|Q61451|CD53_MOUSE	tr|H0VGI8|H0VGI8_CAVPO
OG0014288	sp|Q91W34|RUSF1_MOUSE	tr|H0VJF1|H0VJF1_CAVPO
OG0014289	sp|Q9D1E6|TBCB_MOUSE	tr|H0VKN9|H0VKN9_CAVPO
OG0014290	sp|Q9QXN0|SHRM3_MOUSE	tr|H0VPN2|H0VPN2_CAVPO
OG0014291	sp|Q6P3E7|HDA10_MOUSE	tr|H0VS04|H0VS04_CAVPO
OG0014292	sp|Q76K27|SIAT2_MOUSE	tr|H0VTS1|H0VTS1_CAVPO
OG0014293	sp|O55127|CP26A_MOUSE	tr|H0VV19|H0VV19_CAVPO
OG0014294	sp|P59242|CING_MOUSE	tr|H0VWB6|H0VWB6_CAVPO
OG0014295	sp|Q64519|SDC3_MOUSE	tr|H0VXC8|H0VXC8_CAVPO
OG0014296	sp|Q9CPU2|NDUB2_MOUSE	tr|H0VXG1|H0VXG1_CAVPO
OG0014297	sp|Q8BKF1|RPOM_MOUSE	tr|H0VY05|H0VY05_CAVPO
OG0014298	sp|Q3U5C8|ARHGG_MOUSE	tr|H0W059|H0W059_CAVPO
OG0014299	sp|P59178|LMBL2_MOUSE	tr|H0W0Z4|H0W0Z4_CAVPO
OG0014300	sp|P57757|CTNS_MOUSE	tr|H0W5A5|H0W5A5_CAVPO
OG0014301	sp|P35283|RAB12_MOUSE	tr|H0W717|H0W717_CAVPO
OG0014302	sp|Q3V016|HIPK4_MOUSE	tr|H0W7M2|H0W7M2_CAVPO
OG0014303	tr|Q7TQZ8|Q7TQZ8_MOUSE	tr|H0W7Z6|H0W7Z6_CAVPO
OG0014304	sp|Q9DAM3|HSPB9_MOUSE	tr|H0W910|H0W910_CAVPO
OG0014305	sp|Q8C159|TTC22_MOUSE	tr|H0WA80|H0WA80_CAVPO
OG0014306	tr|Q8VGB4|Q8VGB4_MOUSE	tr|H0WA99|H0WA99_CAVPO
OG0014307	sp|Q9Z239|PLM_MOUSE	tr|H0WCF2|H0WCF2_CAVPO
OG0014308	sp|Q3UIU2|NDUB6_MOUSE	tr|A0A286X8W1|A0A286X8W1_CAVPO
OG0014309	sp|Q99M51|NCK1_MOUSE	tr|A0A286XBB5|A0A286XBB5_CAVPO
OG0014310	sp|Q61006|MUSK_MOUSE	tr|A0A286XBU6|A0A286XBU6_CAVPO
OG0014311	sp|B5TVM2|ILDR2_MOUSE	tr|A0A286XFI0|A0A286XFI0_CAVPO
OG0014312	sp|Q8BJ42|DLGP2_MOUSE	tr|A0A286XFI3|A0A286XFI3_CAVPO
OG0014313	sp|Q80TL7|MON2_MOUSE	tr|A0A286XII2|A0A286XII2_CAVPO
OG0014314	sp|Q3UGR5|HDHD2_MOUSE	tr|A0A286XIX3|A0A286XIX3_CAVPO
OG0014315	sp|Q80X91|F110D_MOUSE	tr|A0A286XJ02|A0A286XJ02_CAVPO
OG0014316	sp|P49586|PCY1A_MOUSE	tr|A0A286XJW1|A0A286XJW1_CAVPO
OG0014317	sp|Q8K199|COXM2_MOUSE	tr|A0A286XLG4|A0A286XLG4_CAVPO
OG0014318	sp|Q99MW1|STK31_MOUSE	tr|A0A286XRB6|A0A286XRB6_CAVPO
OG0014319	sp|Q3UNU4|ERIC4_MOUSE	tr|A0A286XRG6|A0A286XRG6_CAVPO
OG0014320	sp|Q8R2U0|SEH1_MOUSE	tr|A0A286XT87|A0A286XT87_CAVPO
OG0014321	sp|Q3U319|BRE1B_MOUSE	tr|A0A286XTL0|A0A286XTL0_CAVPO
OG0014322	sp|Q640L5|CCD18_MOUSE	tr|A0A286XVU8|A0A286XVU8_CAVPO
OG0014323	sp|Q80ZE4|PAQR7_MOUSE	tr|A0A286XYR2|A0A286XYR2_CAVPO
OG0014324	sp|B8ZXI1|QTRT2_MOUSE	tr|A0A286XZY5|A0A286XZY5_CAVPO
OG0014325	sp|Q62136|PTN21_MOUSE	tr|A0A286Y0M8|A0A286Y0M8_CAVPO
OG0014326	sp|Q3U5F4|YRDC_MOUSE	tr|A0A286Y1X9|A0A286Y1X9_CAVPO
OG0014327	sp|P97372|PSME2_MOUSE	tr|A0A286Y257|A0A286Y257_CAVPO
OG0014328	sp|P47741|TNR4_MOUSE	tr|A0A286Y2B7|A0A286Y2B7_CAVPO
OG0014329	sp|Q68FH4|GALK2_MOUSE	tr|A0A286Y2L3|A0A286Y2L3_CAVPO
OG0014330	sp|Q6P5D3|DHX57_MOUSE	tr|A0A286Y412|A0A286Y412_CAVPO
OG0014331	sp|P04117|FABP4_MOUSE	tr|A0A286Y458|A0A286Y458_CAVPO
OG0014332	sp|P97438|KCNK2_MOUSE	tr|A0A286Y5B3|A0A286Y5B3_CAVPO
OG0014333	sp|Q9QUQ5|TRPC4_MOUSE	tr|B8Q884|B8Q884_CAVPO
OG0014334	sp|Q8BHN5|RBM45_MOUSE	tr|H0UUG5|H0UUG5_CAVPO
OG0014335	sp|Q61468|MSLN_MOUSE	tr|H0UUP8|H0UUP8_CAVPO
OG0014336	sp|Q09XV5|CHD8_MOUSE	tr|H0UYT4|H0UYT4_CAVPO
OG0014337	sp|O09053|WRN_MOUSE	tr|H0UZQ5|H0UZQ5_CAVPO
OG0014338	sp|Q9WV52|PLEK2_MOUSE	tr|H0V0K6|H0V0K6_CAVPO
OG0014339	sp|Q91Z31|PTBP2_MOUSE	tr|H0V1M7|H0V1M7_CAVPO
OG0014340	sp|Q99LQ1|MBIP1_MOUSE	tr|H0V3M4|H0V3M4_CAVPO
OG0014341	sp|Q07139|ECT2_MOUSE	tr|H0V3V5|H0V3V5_CAVPO
OG0014342	tr|B2RVZ0|B2RVZ0_MOUSE	tr|H0V4F4|H0V4F4_CAVPO
OG0014343	sp|Q8K2P7|S38A1_MOUSE	tr|H0V553|H0V553_CAVPO
OG0014344	sp|Q8K0G5|EIPR1_MOUSE	tr|H0V666|H0V666_CAVPO
OG0014345	sp|Q8R2Q0|TRI29_MOUSE	tr|H0V6R8|H0V6R8_CAVPO
OG0014346	sp|Q8BH24|TM9S4_MOUSE	tr|H0V7P4|H0V7P4_CAVPO
OG0014347	sp|Q9D2Q3|PAAT_MOUSE	tr|H0V8C0|H0V8C0_CAVPO
OG0014348	sp|Q6P3D7|SPIC_MOUSE	tr|H0V9S5|H0V9S5_CAVPO
OG0014349	sp|Q9CQJ8|NDUB9_MOUSE	tr|H0V9U7|H0V9U7_CAVPO
OG0014350	sp|Q3U3F9|GP160_MOUSE	tr|H0VA02|H0VA02_CAVPO
OG0014351	sp|Q03172|ZEP1_MOUSE	tr|H0VAB3|H0VAB3_CAVPO
OG0014352	sp|O55229|CHKB_MOUSE	tr|H0VAJ4|H0VAJ4_CAVPO
OG0014353	sp|O35874|SATT_MOUSE	tr|H0VD21|H0VD21_CAVPO
OG0014354	sp|P18828|SDC1_MOUSE	tr|H0VDC2|H0VDC2_CAVPO
OG0014355	sp|Q8CB14|LAS2_MOUSE	tr|H0VET9|H0VET9_CAVPO
OG0014356	sp|Q8VD76|TF2H3_MOUSE	tr|H0VFY7|H0VFY7_CAVPO
OG0014357	sp|A2A935|PRD16_MOUSE	tr|H0VJB2|H0VJB2_CAVPO
OG0014358	sp|Q8BGD6|S38A9_MOUSE	tr|H0VJV4|H0VJV4_CAVPO
OG0014359	sp|Q9CWU4|CA052_MOUSE	tr|H0VK05|H0VK05_CAVPO
OG0014360	sp|Q03404|TFF2_MOUSE	tr|H0VKL5|H0VKL5_CAVPO
OG0014361	sp|Q9CYK2|QPCT_MOUSE	tr|H0VKX7|H0VKX7_CAVPO
OG0014362	tr|A0A571BG01|A0A571BG01_MOUSE	tr|H0VMJ8|H0VMJ8_CAVPO
OG0014363	sp|Q61526|ERBB3_MOUSE	tr|H0VS00|H0VS00_CAVPO
OG0014364	sp|P09793|CTLA4_MOUSE	tr|H0VUB1|H0VUB1_CAVPO
OG0014365	sp|Q9R098|HGFA_MOUSE	tr|H0VUH2|H0VUH2_CAVPO
OG0014366	sp|Q5U465|CC125_MOUSE	tr|H0VWY8|H0VWY8_CAVPO
OG0014367	sp|Q9CTN8|LHPL3_MOUSE	tr|H0VYR7|H0VYR7_CAVPO
OG0014368	sp|P62858|RS28_MOUSE	tr|H0W364|H0W364_CAVPO
OG0014369	sp|P53690|MMP14_MOUSE	tr|H0W4K4|H0W4K4_CAVPO
OG0014370	sp|Q9CXH7|SGO1_MOUSE	tr|H0W7E5|H0W7E5_CAVPO
OG0014371	tr|Q8VGI9|Q8VGI9_MOUSE	tr|H0W8V7|H0W8V7_CAVPO
OG0014372	sp|O35486|CRYGS_MOUSE	tr|Q06EY1|Q06EY1_CAVPO
OG0014373	sp|Q80UW2|FBX2_MOUSE	tr|Q8VD40|Q8VD40_CAVPO
OG0014374	sp|Q9CZB0|C560_MOUSE	tr|A0A286X9M0|A0A286X9M0_CAVPO
OG0014375	sp|Q9ERT9|PPR1A_MOUSE	tr|A0A286XET9|A0A286XET9_CAVPO
OG0014376	tr|J3QPU5|J3QPU5_MOUSE	tr|A0A286XFT9|A0A286XFT9_CAVPO
OG0014377	sp|Q8K4G5|ABLM1_MOUSE	tr|A0A286XGB4|A0A286XGB4_CAVPO
OG0014378	sp|Q6DFX2|ANTR2_MOUSE	tr|A0A286XH58|A0A286XH58_CAVPO
OG0014379	sp|Q6P8K8|CBPA4_MOUSE	tr|A0A286XIY1|A0A286XIY1_CAVPO
OG0014380	sp|P61957|SUMO2_MOUSE	tr|A0A286XLI7|A0A286XLI7_CAVPO
OG0014381	sp|Q8C3F2|F120C_MOUSE	tr|A0A286XMC7|A0A286XMC7_CAVPO
OG0014382	sp|Q8BHA0|IN80C_MOUSE	tr|A0A286XP69|A0A286XP69_CAVPO
OG0014383	sp|Q571E5|PRS53_MOUSE	tr|A0A286XQN1|A0A286XQN1_CAVPO
OG0014384	sp|Q505D7|OPA3_MOUSE	tr|A0A286XRW0|A0A286XRW0_CAVPO
OG0014385	tr|F8VPJ6|F8VPJ6_MOUSE	tr|A0A286XT05|A0A286XT05_CAVPO
OG0014386	sp|Q8BXV2|BRI3B_MOUSE	tr|A0A286XWN3|A0A286XWN3_CAVPO
OG0014387	sp|P49766|VEGFB_MOUSE	tr|A0A286XWP8|A0A286XWP8_CAVPO
OG0014388	tr|A0A5F8MPH8|A0A5F8MPH8_MOUSE	tr|A0A286XXD4|A0A286XXD4_CAVPO
OG0014389	sp|Q810A1|ZNF18_MOUSE	tr|A0A286XYC4|A0A286XYC4_CAVPO
OG0014390	sp|Q3TBW2|RM10_MOUSE	tr|A0A286Y160|A0A286Y160_CAVPO
OG0014391	sp|Q66K08|CILP1_MOUSE	tr|A0A286Y236|A0A286Y236_CAVPO
OG0014392	sp|Q60929|MEF2A_MOUSE	tr|A0A286Y288|A0A286Y288_CAVPO
OG0014393	tr|A2ABX0|A2ABX0_MOUSE	tr|A0A286Y5A3|A0A286Y5A3_CAVPO
OG0014394	sp|Q6ZWY8|TYB10_MOUSE	tr|A0A286Y5T7|A0A286Y5T7_CAVPO
OG0014395	sp|P52800|EFNB2_MOUSE	tr|A0A286Y620|A0A286Y620_CAVPO
OG0014396	sp|P21836|ACES_MOUSE	tr|D3YE96|D3YE96_CAVPO
OG0014397	sp|Q3URF8|KCD21_MOUSE	tr|H0UTT0|H0UTT0_CAVPO
OG0014398	sp|Q9D9S1|EVG1_MOUSE	tr|H0UVI2|H0UVI2_CAVPO
OG0014399	sp|Q9QXD8|LIMD1_MOUSE	tr|H0UVL1|H0UVL1_CAVPO
OG0014400	sp|Q8BGZ3|DCA12_MOUSE	tr|H0UVR0|H0UVR0_CAVPO
OG0014401	sp|A2AJN7|S4A11_MOUSE	tr|H0UVV3|H0UVV3_CAVPO
OG0014402	sp|Q91ZR4|NEK8_MOUSE	tr|H0UW90|H0UW90_CAVPO
OG0014403	sp|P70182|PI51A_MOUSE	tr|H0UXZ0|H0UXZ0_CAVPO
OG0014404	sp|Q8BGA7|INT15_MOUSE	tr|H0UYG2|H0UYG2_CAVPO
OG0014405	sp|Q6P1D5|SE6L1_MOUSE	tr|H0UZ09|H0UZ09_CAVPO
OG0014406	sp|Q91VU1|YIPF1_MOUSE	tr|H0UZV9|H0UZV9_CAVPO
OG0014407	sp|Q9D2H2|KAD7_MOUSE	tr|H0V1E3|H0V1E3_CAVPO
OG0014408	sp|Q99N87|RT05_MOUSE	tr|H0V330|H0V330_CAVPO
OG0014409	sp|Q7TT00|SP20H_MOUSE	tr|H0V369|H0V369_CAVPO
OG0014410	sp|Q8CFD5|ERCC8_MOUSE	tr|H0V3L8|H0V3L8_CAVPO
OG0014411	sp|P97435|ENTK_MOUSE	tr|H0V5F5|H0V5F5_CAVPO
OG0014412	sp|Q3UST5|CP089_MOUSE	tr|H0V6W1|H0V6W1_CAVPO
OG0014413	sp|P51125|ICAL_MOUSE	tr|H0V7Z8|H0V7Z8_CAVPO
OG0014414	sp|Q9DB77|QCR2_MOUSE	tr|H0V8C7|H0V8C7_CAVPO
OG0014415	tr|E9PYR1|E9PYR1_MOUSE	tr|H0VDQ8|H0VDQ8_CAVPO
OG0014416	sp|Q9DBR0|AKAP8_MOUSE	tr|H0VF84|H0VF84_CAVPO
OG0014417	sp|Q5Y5T2|ZDH18_MOUSE	tr|H0VGT1|H0VGT1_CAVPO
OG0014418	sp|Q6PDZ2|TAF1C_MOUSE	tr|H0VHJ7|H0VHJ7_CAVPO
OG0014419	sp|Q64127|TIF1A_MOUSE	tr|H0VIW5|H0VIW5_CAVPO
OG0014420	sp|D3YWP0|EFMT3_MOUSE	tr|H0VJB1|H0VJB1_CAVPO
OG0014421	sp|Q9D3W1|RSP14_MOUSE	tr|H0VJB4|H0VJB4_CAVPO
OG0014422	sp|Q4G0F8|UBN1_MOUSE	tr|H0VJJ7|H0VJJ7_CAVPO
OG0014423	sp|Q8BIJ7|RUFY1_MOUSE	tr|H0VKN2|H0VKN2_CAVPO
OG0014424	sp|Q9JHE4|G3ST1_MOUSE	tr|H0VM83|H0VM83_CAVPO
OG0014425	sp|Q8VDI9|ALG9_MOUSE	tr|H0VNN9|H0VNN9_CAVPO
OG0014426	sp|P70278|STRA8_MOUSE	tr|H0VPP4|H0VPP4_CAVPO
OG0014427	sp|Q9JJ57|KCIP1_MOUSE	tr|H0VQP9|H0VQP9_CAVPO
OG0014428	sp|Q920F6|SMC1B_MOUSE	tr|H0VQU0|H0VQU0_CAVPO
OG0014429	sp|Q8BMC4|NOP9_MOUSE	tr|H0VQY4|H0VQY4_CAVPO
OG0014430	sp|Q8C726|BTBD9_MOUSE	tr|H0VRJ5|H0VRJ5_CAVPO
OG0014431	sp|Q9CWV0|MASU1_MOUSE	tr|H0VSH5|H0VSH5_CAVPO
OG0014432	sp|Q8BXA1|GOLI4_MOUSE	tr|H0VTU9|H0VTU9_CAVPO
OG0014433	sp|P35710|SOX5_MOUSE	tr|H0VTX8|H0VTX8_CAVPO
OG0014434	tr|D3Z623|D3Z623_MOUSE	tr|H0VU70|H0VU70_CAVPO
OG0014435	sp|Q9DB98|LENG1_MOUSE	tr|H0VWJ7|H0VWJ7_CAVPO
OG0014436	sp|Q6NWW5|KIF24_MOUSE	tr|H0VWN2|H0VWN2_CAVPO
OG0014437	sp|Q9D8W7|OCAD2_MOUSE	tr|H0VYW2|H0VYW2_CAVPO
OG0014438	sp|Q61982|NOTC3_MOUSE	tr|H0VZL4|H0VZL4_CAVPO
OG0014439	sp|Q8BW93|C5AR2_MOUSE	tr|H0VZT3|H0VZT3_CAVPO
OG0014440	tr|E9Q444|E9Q444_MOUSE	tr|H0W0M8|H0W0M8_CAVPO
OG0014441	sp|O35400|ST2B1_MOUSE	tr|H0W2F1|H0W2F1_CAVPO
OG0014442	tr|Q3UHC1|Q3UHC1_MOUSE	tr|H0W2V0|H0W2V0_CAVPO
OG0014443	sp|O54957|LAT_MOUSE	tr|H0W6B8|H0W6B8_CAVPO
OG0014444	sp|Q921I6|SH3B4_MOUSE	tr|H0W7Q1|H0W7Q1_CAVPO
OG0014445	sp|Q06770|CBG_MOUSE	tr|H0W8T6|H0W8T6_CAVPO
OG0014446	sp|Q8VEH5|EPMIP_MOUSE	tr|H0W8X9|H0W8X9_CAVPO
OG0014447	sp|Q3UMT1|PP12C_MOUSE	tr|H0WAJ9|H0WAJ9_CAVPO
OG0014448	sp|P25962|ADRB3_MOUSE	sp|Q60483|ADRB3_CAVPO
OG0014449	sp|O35348|COLQ_MOUSE	tr|A0A286X7L7|A0A286X7L7_CAVPO
OG0014450	tr|A0A1D5RLS7|A0A1D5RLS7_MOUSE	tr|A0A286X7N3|A0A286X7N3_CAVPO
OG0014451	sp|P47878|IBP3_MOUSE	tr|A0A286X8X1|A0A286X8X1_CAVPO
OG0014452	sp|Q9CR47|NSA2_MOUSE	tr|A0A286X9G5|A0A286X9G5_CAVPO
OG0014453	sp|Q99JS0|NCMAP_MOUSE	tr|A0A286XDD3|A0A286XDD3_CAVPO
OG0014454	sp|Q9D7V2|LYSM2_MOUSE	tr|A0A286XEM0|A0A286XEM0_CAVPO
OG0014455	sp|Q8BMF8|GLDN_MOUSE	tr|A0A286XID5|A0A286XID5_CAVPO
OG0014456	sp|Q9JIX8|ACINU_MOUSE	tr|A0A286XJH4|A0A286XJH4_CAVPO
OG0014457	sp|Q3SYK4|VRTN_MOUSE	tr|A0A286XL65|A0A286XL65_CAVPO
OG0014458	sp|Q3USH5|SFSWA_MOUSE	tr|A0A286XN56|A0A286XN56_CAVPO
OG0014459	sp|D2EAC2|ZBED6_MOUSE	tr|A0A286XPD0|A0A286XPD0_CAVPO
OG0014460	sp|Q8BK30|NDUV3_MOUSE	tr|A0A286XSF6|A0A286XSF6_CAVPO
OG0014461	tr|E9Q544|E9Q544_MOUSE	tr|A0A286XTE3|A0A286XTE3_CAVPO
OG0014462	tr|A0A494BB12|A0A494BB12_MOUSE	tr|A0A286XUP8|A0A286XUP8_CAVPO
OG0014463	sp|Q8CIV7|OVOL2_MOUSE	tr|A0A286XXR1|A0A286XXR1_CAVPO
OG0014464	sp|Q8C4N4|LAAT1_MOUSE	tr|A0A286XZ74|A0A286XZ74_CAVPO
OG0014465	sp|Q60841|RELN_MOUSE	tr|A0A286Y2D9|A0A286Y2D9_CAVPO
OG0014466	sp|Q9CWN7|CNO11_MOUSE	tr|A0A286Y2S4|A0A286Y2S4_CAVPO
OG0014467	sp|P52019|ERG1_MOUSE	tr|A0A286Y4L3|A0A286Y4L3_CAVPO
OG0014468	sp|Q9D0V8|CINP_MOUSE	tr|A0A286Y544|A0A286Y544_CAVPO
OG0014469	sp|Q6IMH0|TEPP_MOUSE	tr|C9QNU3|C9QNU3_CAVPO
OG0014470	sp|Q9DBD5|PELP1_MOUSE	tr|H0UTE9|H0UTE9_CAVPO
OG0014471	sp|Q99MQ4|ASPN_MOUSE	tr|H0UUT4|H0UUT4_CAVPO
OG0014472	sp|Q9CWR7|STEA1_MOUSE	tr|H0UUZ7|H0UUZ7_CAVPO
OG0014473	sp|Q8C262|IIGP5_MOUSE	tr|H0UV12|H0UV12_CAVPO
OG0014474	sp|Q9D8T7|SLIRP_MOUSE	tr|H0UWC6|H0UWC6_CAVPO
OG0014475	sp|Q9ET30|TM9S3_MOUSE	tr|H0UYA3|H0UYA3_CAVPO
OG0014476	sp|Q6ZPG2|WDR90_MOUSE	tr|H0UYF9|H0UYF9_CAVPO
OG0014477	sp|Q80YR2|FHI2B_MOUSE	tr|H0V0I2|H0V0I2_CAVPO
OG0014478	sp|P51855|GSHB_MOUSE	tr|H0V2L6|H0V2L6_CAVPO
OG0014479	sp|Q7TPV2|DZIP3_MOUSE	tr|H0V327|H0V327_CAVPO
OG0014480	sp|P23780|BGAL_MOUSE	tr|H0V396|H0V396_CAVPO
OG0014481	sp|Q3TJ91|L2GL2_MOUSE	tr|H0V3K9|H0V3K9_CAVPO
OG0014482	sp|Q07646|MEST_MOUSE	tr|H0V3N4|H0V3N4_CAVPO
OG0014483	tr|A2ADM8|A2ADM8_MOUSE	tr|H0V3U2|H0V3U2_CAVPO
OG0014484	sp|Q8CI75|DI3L2_MOUSE	tr|H0V4X2|H0V4X2_CAVPO
OG0014485	sp|Q8R3Q0|SARAF_MOUSE	tr|H0V761|H0V761_CAVPO
OG0014486	sp|P24610|PAX3_MOUSE	tr|H0V7F1|H0V7F1_CAVPO
OG0014487	sp|Q8CDN1|CC020_MOUSE	tr|H0V8K4|H0V8K4_CAVPO
OG0014488	tr|F6U238|F6U238_MOUSE	tr|H0VCJ5|H0VCJ5_CAVPO
OG0014489	sp|Q80Y75|DJB13_MOUSE	tr|H0VHG2|H0VHG2_CAVPO
OG0014490	sp|P32883|RASK_MOUSE	tr|H0VHH8|H0VHH8_CAVPO
OG0014491	sp|D2J0Y4|CJ090_MOUSE	tr|H0VIF8|H0VIF8_CAVPO
OG0014492	sp|Q7TS55|TNF18_MOUSE	tr|H0VIT5|H0VIT5_CAVPO
OG0014493	sp|Q9Z2I0|LETM1_MOUSE	tr|H0VIY6|H0VIY6_CAVPO
OG0014494	sp|Q9EQW6|OLIG2_MOUSE	tr|H0VJI9|H0VJI9_CAVPO
OG0014495	sp|Q9DCH4|EIF3F_MOUSE	tr|H0VLJ5|H0VLJ5_CAVPO
OG0014496	sp|Q7TQE6|MACOI_MOUSE	tr|H0VLU7|H0VLU7_CAVPO
OG0014497	sp|Q8BWD2|IP6K3_MOUSE	tr|H0VNB9|H0VNB9_CAVPO
OG0014498	sp|O88516|DLL3_MOUSE	tr|H0VNI5|H0VNI5_CAVPO
OG0014499	sp|P62881|GNB5_MOUSE	tr|H0VNY0|H0VNY0_CAVPO
OG0014500	sp|P35436|NMDE1_MOUSE	tr|H0VNZ1|H0VNZ1_CAVPO
OG0014501	sp|Q9CPX9|APC11_MOUSE	tr|H0VPD0|H0VPD0_CAVPO
OG0014502	sp|O54732|MMP15_MOUSE	tr|H0VQS2|H0VQS2_CAVPO
OG0014503	sp|Q9D4V3|CCD83_MOUSE	tr|H0VSZ7|H0VSZ7_CAVPO
OG0014504	tr|Q9JLQ4|Q9JLQ4_MOUSE	tr|H0VUY2|H0VUY2_CAVPO
OG0014505	sp|B2KFW1|ZSC20_MOUSE	tr|H0VWA3|H0VWA3_CAVPO
OG0014506	sp|P0C5I1|GPR25_MOUSE	tr|H0VWP2|H0VWP2_CAVPO
OG0014507	sp|Q3TIR3|RIC8A_MOUSE	tr|H0VWW3|H0VWW3_CAVPO
OG0014508	tr|Q8VFE7|Q8VFE7_MOUSE	tr|H0W0R0|H0W0R0_CAVPO
OG0014509	sp|Q9R060|NUBP1_MOUSE	tr|H0W187|H0W187_CAVPO
OG0014510	sp|Q8BFQ8|GALD1_MOUSE	tr|H0W2L5|H0W2L5_CAVPO
OG0014511	sp|Q149C3|LIGO4_MOUSE	tr|H0W3E3|H0W3E3_CAVPO
OG0014512	sp|O09035|DBIL5_MOUSE	tr|H0W4L2|H0W4L2_CAVPO
OG0014513	sp|Q8VIM6|STRC_MOUSE	tr|H0W560|H0W560_CAVPO
OG0014514	sp|Q9JL21|CCR10_MOUSE	tr|H0W922|H0W922_CAVPO
OG0014515	tr|J3QMK2|J3QMK2_MOUSE	tr|A0A286X8X2|A0A286X8X2_CAVPO
OG0014516	sp|P18340|CXCL9_MOUSE	tr|A0A286X9E1|A0A286X9E1_CAVPO
OG0014517	sp|Q62011|PDPN_MOUSE	tr|A0A286XA81|A0A286XA81_CAVPO
OG0014518	sp|Q9DBU6|RSRC1_MOUSE	tr|A0A286XBX0|A0A286XBX0_CAVPO
OG0014519	sp|Q9CWY4|GEMI7_MOUSE	tr|A0A286XD07|A0A286XD07_CAVPO
OG0014520	tr|E9Q368|E9Q368_MOUSE	tr|A0A286XK59|A0A286XK59_CAVPO
OG0014521	sp|P63024|VAMP3_MOUSE	tr|A0A286XK83|A0A286XK83_CAVPO
OG0014522	sp|Q8VDT9|RM50_MOUSE	tr|A0A286XKD9|A0A286XKD9_CAVPO
OG0014523	sp|A3KGV1|ODFP2_MOUSE	tr|A0A286XLQ8|A0A286XLQ8_CAVPO
OG0014524	sp|P49764|PLGF_MOUSE	tr|A0A286XMQ5|A0A286XMQ5_CAVPO
OG0014525	sp|O70439|STX7_MOUSE	tr|A0A286XQN7|A0A286XQN7_CAVPO
OG0014526	sp|Q9D855|QCR7_MOUSE	tr|A0A286XTF9|A0A286XTF9_CAVPO
OG0014527	sp|Q80X19|COEA1_MOUSE	tr|A0A286XTG1|A0A286XTG1_CAVPO
OG0014528	sp|Q7TQP0|GP141_MOUSE	tr|A0A286XTI7|A0A286XTI7_CAVPO
OG0014529	sp|Q8C3K5|TMM72_MOUSE	tr|A0A286XTY1|A0A286XTY1_CAVPO
OG0014530	sp|Q9Z0S1|BPNT1_MOUSE	tr|A0A286XU18|A0A286XU18_CAVPO
OG0014531	sp|Q99K24|S39A3_MOUSE	tr|A0A286XUK4|A0A286XUK4_CAVPO
OG0014532	sp|P50284|TNR3_MOUSE	tr|A0A286XWK9|A0A286XWK9_CAVPO
OG0014533	tr|J3QMQ6|J3QMQ6_MOUSE	tr|A0A286XXE9|A0A286XXE9_CAVPO
OG0014534	tr|E9PWQ3|E9PWQ3_MOUSE	tr|A0A286XZP1|A0A286XZP1_CAVPO
OG0014535	sp|Q9WTW3|KCNE4_MOUSE	tr|A0A286Y073|A0A286Y073_CAVPO
OG0014536	sp|Q0VAV2|EXPH5_MOUSE	tr|A0A286Y0M6|A0A286Y0M6_CAVPO
OG0014537	sp|P59034|LRRC3_MOUSE	tr|A0A286Y0Q8|A0A286Y0Q8_CAVPO
OG0014538	sp|O35929|REM1_MOUSE	tr|A0A286Y1K7|A0A286Y1K7_CAVPO
OG0014539	sp|Q7TNV0|DEK_MOUSE	tr|A0A286Y4F1|A0A286Y4F1_CAVPO
OG0014540	sp|Q9QXY7|XK_MOUSE	tr|A0A286Y5Y0|A0A286Y5Y0_CAVPO
OG0014541	tr|V9GX81|V9GX81_MOUSE	tr|H0UT22|H0UT22_CAVPO
OG0014542	sp|Q9ER10|BSSP4_MOUSE	tr|H0UTA8|H0UTA8_CAVPO
OG0014543	sp|O54941|SMCE1_MOUSE	tr|H0UTC1|H0UTC1_CAVPO
OG0014544	sp|P70352|NAR5_MOUSE	tr|H0UTD7|H0UTD7_CAVPO
OG0014545	sp|Q6E1M8|AWAT2_MOUSE	tr|H0UTH8|H0UTH8_CAVPO
OG0014546	sp|Q9JLR9|HIG1A_MOUSE	tr|H0UUI3|H0UUI3_CAVPO
OG0014547	sp|P54731|FAF1_MOUSE	tr|H0UVK1|H0UVK1_CAVPO
OG0014548	sp|Q62383|SPT6H_MOUSE	tr|H0UW78|H0UW78_CAVPO
OG0014549	sp|E9PUL5|PRRT2_MOUSE	tr|H0UWD6|H0UWD6_CAVPO
OG0014550	sp|Q3MI48|JSPR1_MOUSE	tr|H0UX49|H0UX49_CAVPO
OG0014551	tr|Q6NZH9|Q6NZH9_MOUSE	tr|H0UXN7|H0UXN7_CAVPO
OG0014552	tr|A0A1W2P8B8|A0A1W2P8B8_MOUSE	tr|H0V0Q9|H0V0Q9_CAVPO
OG0014553	sp|Q8CIS0|CAR11_MOUSE	tr|H0V1Y6|H0V1Y6_CAVPO
