Orthogroup	Mus_musculus	Lipotes_vexillifer
OG0013643	sp|P19182|IFRD1_MOUSE	tr|A0A340YBI8|A0A340YBI8_LIPVE
OG0013644	sp|P0C242|CCNO_MOUSE	tr|A0A340YBU4|A0A340YBU4_LIPVE
OG0013645	sp|Q8BKH7|SIN1_MOUSE	tr|A0A340YCX8|A0A340YCX8_LIPVE
OG0013646	sp|Q61025|IFT20_MOUSE	tr|A0A340YFC3|A0A340YFC3_LIPVE
OG0013647	sp|Q05922|DUS2_MOUSE	tr|A0A340YFN2|A0A340YFN2_LIPVE
OG0013648	sp|Q3U3S3|CENPL_MOUSE	tr|A0A340YHW4|A0A340YHW4_LIPVE
OG0013649	sp|Q8BFQ3|OGR1_MOUSE	tr|A0A340YKC7|A0A340YKC7_LIPVE
OG0013650	sp|Q8BXA5|CLP1L_MOUSE	tr|A0A340YKF3|A0A340YKF3_LIPVE
OG0013651	sp|Q9JIP3|I17RB_MOUSE	tr|A0A340YKX6|A0A340YKX6_LIPVE
OG0013652	sp|P20293|TBXT_MOUSE	tr|A0A340W977|A0A340W977_LIPVE
OG0013653	sp|Q8BMJ7|CGRF1_MOUSE	tr|A0A340WBX0|A0A340WBX0_LIPVE
OG0013654	sp|Q8BMQ8|MON1B_MOUSE	tr|A0A340WEZ9|A0A340WEZ9_LIPVE
OG0013655	sp|P62264|RS14_MOUSE	tr|A0A340WHD8|A0A340WHD8_LIPVE
OG0013656	sp|Q91W52|TMM19_MOUSE	tr|A0A340WJD1|A0A340WJD1_LIPVE
OG0013657	sp|Q7TMX5|SHQ1_MOUSE	tr|A0A340WKV9|A0A340WKV9_LIPVE
OG0013658	sp|Q80WK2|OSTB_MOUSE	tr|A0A340WL45|A0A340WL45_LIPVE
OG0013659	sp|Q9DBR7|MYPT1_MOUSE	tr|A0A340WNC8|A0A340WNC8_LIPVE
OG0013660	sp|Q8BK58|HBAP1_MOUSE	tr|A0A340WQ50|A0A340WQ50_LIPVE
OG0013661	sp|Q8CAS9|PARP9_MOUSE	tr|A0A340WS43|A0A340WS43_LIPVE
OG0013662	sp|Q9CQI6|COTL1_MOUSE	tr|A0A340WSV3|A0A340WSV3_LIPVE
OG0013663	sp|Q9WUA5|EPM2A_MOUSE	tr|A0A340WTI3|A0A340WTI3_LIPVE
OG0013664	sp|Q9R0B6|LAMC3_MOUSE	tr|A0A340WUN9|A0A340WUN9_LIPVE
OG0013665	sp|Q61493|REV3L_MOUSE	tr|A0A340WXJ6|A0A340WXJ6_LIPVE
OG0013666	sp|D3Z6Q9|BIN2_MOUSE	tr|A0A340WZA1|A0A340WZA1_LIPVE
OG0013667	sp|O54785|LIMK2_MOUSE	tr|A0A340X026|A0A340X026_LIPVE
OG0013668	sp|Q3UMR5|MCU_MOUSE	tr|A0A340X0A8|A0A340X0A8_LIPVE
OG0013669	sp|Q8K1A0|METL5_MOUSE	tr|A0A340X0R1|A0A340X0R1_LIPVE
OG0013670	sp|Q8CG72|ADPRS_MOUSE	tr|A0A340X1T4|A0A340X1T4_LIPVE
OG0013671	sp|Q811W2|CP26B_MOUSE	tr|A0A340X295|A0A340X295_LIPVE
OG0013672	sp|Q8C7V8|CC134_MOUSE	tr|A0A340X425|A0A340X425_LIPVE
OG0013673	sp|Q91XA2|GOLM1_MOUSE	tr|A0A340X4D0|A0A340X4D0_LIPVE
OG0013674	sp|O88667|RAD_MOUSE	tr|A0A340X725|A0A340X725_LIPVE
OG0013675	sp|Q3UQN2|FCHO2_MOUSE	tr|A0A340X765|A0A340X765_LIPVE
OG0013676	sp|Q8BI71|EX3L1_MOUSE	tr|A0A340X7M6|A0A340X7M6_LIPVE
OG0013677	sp|Q80SU3|ZAR1_MOUSE	tr|A0A340X811|A0A340X811_LIPVE
OG0013678	sp|Q921R7|S35A5_MOUSE	tr|A0A340X9Y1|A0A340X9Y1_LIPVE
OG0013679	tr|F6ZPB0|F6ZPB0_MOUSE	tr|A0A340XA27|A0A340XA27_LIPVE
OG0013680	sp|Q810A5|MACAP_MOUSE	tr|A0A340XBA8|A0A340XBA8_LIPVE
OG0013681	sp|P19785|ESR1_MOUSE	tr|A0A340XBK0|A0A340XBK0_LIPVE
OG0013682	sp|Q61286|HTF4_MOUSE	tr|A0A340XC16|A0A340XC16_LIPVE
OG0013683	sp|Q9CXK9|RBM33_MOUSE	tr|A0A340XDH2|A0A340XDH2_LIPVE
OG0013684	sp|Q6ZPV2|INO80_MOUSE	tr|A0A340XFG9|A0A340XFG9_LIPVE
OG0013685	sp|Q8BGF9|S2544_MOUSE	tr|A0A340XG00|A0A340XG00_LIPVE
OG0013686	sp|Q99KU1|DHDDS_MOUSE	tr|A0A340XGI0|A0A340XGI0_LIPVE
OG0013687	sp|O54910|IKBE_MOUSE	tr|A0A340XGJ4|A0A340XGJ4_LIPVE
OG0013688	sp|Q91WR6|GINM1_MOUSE	tr|A0A340XHT5|A0A340XHT5_LIPVE
OG0013689	sp|A2ALS5|RPGP1_MOUSE	tr|A0A340XJ22|A0A340XJ22_LIPVE
OG0013690	sp|Q8VDM1|ZGPAT_MOUSE	tr|A0A340XLJ4|A0A340XLJ4_LIPVE
OG0013691	sp|Q99LQ1|MBIP1_MOUSE	tr|A0A340XMP0|A0A340XMP0_LIPVE
OG0013692	sp|Q8R404|MIC13_MOUSE	tr|A0A340XNL2|A0A340XNL2_LIPVE
OG0013693	sp|Q49B93|SC5AC_MOUSE	tr|A0A340XR32|A0A340XR32_LIPVE
OG0013694	sp|A2A8T7|TEX38_MOUSE	tr|A0A340XRS2|A0A340XRS2_LIPVE
OG0013695	sp|Q61060|FOXD3_MOUSE	tr|A0A340XSP9|A0A340XSP9_LIPVE
OG0013696	sp|Q8C9A2|ENDOV_MOUSE	tr|A0A340XSY0|A0A340XSY0_LIPVE
OG0013697	sp|Q9JJ72|RPRM_MOUSE	tr|A0A340XTR2|A0A340XTR2_LIPVE
OG0013698	sp|Q1PSW8|LIN41_MOUSE	tr|A0A340XUD2|A0A340XUD2_LIPVE
OG0013699	sp|Q7TMC8|FCSK_MOUSE	tr|A0A340XV60|A0A340XV60_LIPVE
OG0013700	sp|B1AR13|CISD3_MOUSE	tr|A0A340XVE1|A0A340XVE1_LIPVE
OG0013701	sp|P60840|ENSA_MOUSE	tr|A0A340XWM7|A0A340XWM7_LIPVE
OG0013702	sp|Q9JK92|HSPB8_MOUSE	tr|A0A340XXG9|A0A340XXG9_LIPVE
OG0013703	sp|Q5M8N0|CNRP1_MOUSE	tr|A0A340XY93|A0A340XY93_LIPVE
OG0013704	sp|Q03358|MSX2_MOUSE	tr|A0A340XZD8|A0A340XZD8_LIPVE
OG0013705	sp|Q6NS69|AMER3_MOUSE	tr|A0A340Y0N9|A0A340Y0N9_LIPVE
OG0013706	sp|Q6T264|MAML1_MOUSE	tr|A0A340Y1Q9|A0A340Y1Q9_LIPVE
OG0013707	sp|Q3UUQ7|PGAP1_MOUSE	tr|A0A340Y2X2|A0A340Y2X2_LIPVE
OG0013708	sp|Q8BTG3|T11L1_MOUSE	tr|A0A340Y356|A0A340Y356_LIPVE
OG0013709	sp|Q9CZR3|TM40L_MOUSE	tr|A0A340Y492|A0A340Y492_LIPVE
OG0013710	tr|Q8BZ82|Q8BZ82_MOUSE	tr|A0A340Y4P0|A0A340Y4P0_LIPVE
OG0013711	sp|Q80WT2|DMRT3_MOUSE	tr|A0A340Y5Q1|A0A340Y5Q1_LIPVE
OG0013712	sp|Q8VED8|MTFR2_MOUSE	tr|A0A340Y6E7|A0A340Y6E7_LIPVE
OG0013713	sp|Q9CZ05|AT7L1_MOUSE	tr|A0A340Y741|A0A340Y741_LIPVE
OG0013714	tr|Q3UU43|Q3UU43_MOUSE	tr|A0A340Y8A3|A0A340Y8A3_LIPVE
OG0013715	sp|Q03963|E2AK2_MOUSE	tr|A0A340Y9F1|A0A340Y9F1_LIPVE
OG0013716	sp|Q9CXJ4|MITOS_MOUSE	tr|A0A340Y9Z2|A0A340Y9Z2_LIPVE
OG0013717	sp|Q9WTX6|CUL1_MOUSE	tr|A0A340YA26|A0A340YA26_LIPVE
OG0013718	sp|Q91X84|CRTC3_MOUSE	tr|A0A340YA91|A0A340YA91_LIPVE
OG0013719	sp|Q9CWV6|PKRI1_MOUSE	tr|A0A340YAK2|A0A340YAK2_LIPVE
OG0013721	sp|Q9WUQ2|PREB_MOUSE	tr|A0A340YD01|A0A340YD01_LIPVE
OG0013722	sp|Q6XUX1|DUSTY_MOUSE	tr|A0A340YE82|A0A340YE82_LIPVE
OG0013723	sp|P05201|AATC_MOUSE	tr|A0A340YEF8|A0A340YEF8_LIPVE
OG0013724	sp|P60898|RPB9_MOUSE	tr|A0A340YGA3|A0A340YGA3_LIPVE
OG0013725	sp|O88875|BY55_MOUSE	tr|A0A340YHW7|A0A340YHW7_LIPVE
OG0013726	sp|Q3KNY0|IGFN1_MOUSE	tr|A0A340YIU3|A0A340YIU3_LIPVE
OG0013727	sp|O35298|AOAH_MOUSE	tr|A0A340WF23|A0A340WF23_LIPVE
OG0013728	sp|P43027|GDF5_MOUSE	tr|A0A340WJT7|A0A340WJT7_LIPVE
OG0013729	sp|Q9R1K7|TBD_MOUSE	tr|A0A340WKA3|A0A340WKA3_LIPVE
OG0013730	sp|P52875|TM165_MOUSE	tr|A0A340WRR6|A0A340WRR6_LIPVE
OG0013731	sp|Q61824|ADA12_MOUSE	tr|A0A340WRW9|A0A340WRW9_LIPVE
OG0013732	sp|Q6PDI5|ECM29_MOUSE	tr|A0A340WRY6|A0A340WRY6_LIPVE
OG0013733	sp|Q8CE13|CCD17_MOUSE	tr|A0A340WS29|A0A340WS29_LIPVE
OG0013734	sp|Q8BJM5|ZNT6_MOUSE	tr|A0A340WTU0|A0A340WTU0_LIPVE
OG0013735	sp|Q8BH00|AL8A1_MOUSE	tr|A0A340WU89|A0A340WU89_LIPVE
OG0013736	tr|E9Q8Q6|E9Q8Q6_MOUSE	tr|A0A340WUR2|A0A340WUR2_LIPVE
OG0013737	tr|E9PWI3|E9PWI3_MOUSE	tr|A0A340WVZ9|A0A340WVZ9_LIPVE
OG0013738	sp|Q8BZI6|GUCD1_MOUSE	tr|A0A340WW69|A0A340WW69_LIPVE
OG0013739	sp|Q8C1Q6|SMIM4_MOUSE	tr|A0A340WWA4|A0A340WWA4_LIPVE
OG0013740	sp|Q8K2V6|IPO11_MOUSE	tr|A0A340WWL1|A0A340WWL1_LIPVE
OG0013741	sp|A2ABV5|MED14_MOUSE	tr|A0A340WY70|A0A340WY70_LIPVE
OG0013742	sp|P08113|ENPL_MOUSE	tr|A0A340WZ51|A0A340WZ51_LIPVE
OG0013743	sp|Q8CB93|GAPT_MOUSE	tr|A0A340X1W7|A0A340X1W7_LIPVE
OG0013744	sp|P59325|IF5_MOUSE	tr|A0A340X280|A0A340X280_LIPVE
OG0013745	sp|Q8BH88|DEP1B_MOUSE	tr|A0A340X2D9|A0A340X2D9_LIPVE
OG0013746	sp|Q0GNC1|INF2_MOUSE	tr|A0A340X2U0|A0A340X2U0_LIPVE
OG0013747	sp|Q99P68|SOST_MOUSE	tr|A0A340X586|A0A340X586_LIPVE
OG0013748	sp|Q8BMP6|GCP60_MOUSE	tr|A0A340X5F4|A0A340X5F4_LIPVE
OG0013749	sp|O70439|STX7_MOUSE	tr|A0A340X5J7|A0A340X5J7_LIPVE
OG0013750	sp|P28776|I23O1_MOUSE	tr|A0A340X6C2|A0A340X6C2_LIPVE
OG0013751	sp|Q9D8U7|DTWD1_MOUSE	tr|A0A340X6H4|A0A340X6H4_LIPVE
OG0013752	sp|Q61599|GDIR2_MOUSE	tr|A0A340X6J3|A0A340X6J3_LIPVE
OG0013753	sp|Q7TNH6|NPHP3_MOUSE	tr|A0A340X7S5|A0A340X7S5_LIPVE
OG0013754	sp|P57016|LAD1_MOUSE	tr|A0A340X880|A0A340X880_LIPVE
OG0013755	sp|Q8BVN9|MAEL_MOUSE	tr|A0A340X9Q2|A0A340X9Q2_LIPVE
OG0013756	sp|Q8K363|DDX18_MOUSE	tr|A0A340XB62|A0A340XB62_LIPVE
OG0013757	sp|Q9D198|SYF2_MOUSE	tr|A0A340XCJ4|A0A340XCJ4_LIPVE
OG0013758	sp|O88282|BCL6B_MOUSE	tr|A0A340XF11|A0A340XF11_LIPVE
OG0013759	sp|Q9QZU4|PLAT1_MOUSE	tr|A0A340XF56|A0A340XF56_LIPVE
OG0013760	sp|D3YVF0|AKAP5_MOUSE	tr|A0A340XF64|A0A340XF64_LIPVE
OG0013761	sp|Q99ML4|DIK1B_MOUSE	tr|A0A340XG74|A0A340XG74_LIPVE
OG0013762	sp|Q9D7C9|NRK2_MOUSE	tr|A0A340XKD3|A0A340XKD3_LIPVE
OG0013763	sp|Q6GQT5|T151A_MOUSE	tr|A0A340XKQ1|A0A340XKQ1_LIPVE
OG0013764	sp|P49582|ACHA7_MOUSE	tr|A0A340XLR4|A0A340XLR4_LIPVE
OG0013765	sp|Q61409|PDE3B_MOUSE	tr|A0A340XMN7|A0A340XMN7_LIPVE
OG0013766	sp|A3KFU9|DISP3_MOUSE	tr|A0A340XPF7|A0A340XPF7_LIPVE
OG0013767	sp|Q80VP9|ASPH2_MOUSE	tr|A0A340XQB2|A0A340XQB2_LIPVE
OG0013768	sp|Q9Z1T6|FYV1_MOUSE	tr|A0A340XQU0|A0A340XQU0_LIPVE
OG0013769	sp|O88454|KCNK4_MOUSE	tr|A0A340XS05|A0A340XS05_LIPVE
OG0013770	sp|Q5RJH2|MCTP2_MOUSE	tr|A0A340XTV5|A0A340XTV5_LIPVE
OG0013771	sp|Q8BI67|ZN473_MOUSE	tr|A0A340XVY6|A0A340XVY6_LIPVE
OG0013772	sp|B2RUJ5|APBA1_MOUSE	tr|A0A340XY56|A0A340XY56_LIPVE
OG0013773	sp|Q99LM2|CK5P3_MOUSE	tr|A0A340XY64|A0A340XY64_LIPVE
OG0013774	sp|Q8K2G4|BBS7_MOUSE	tr|A0A340Y093|A0A340Y093_LIPVE
OG0013775	sp|Q8BHK6|SLAF7_MOUSE	tr|A0A340Y0N6|A0A340Y0N6_LIPVE
OG0013776	sp|Q64378|FKBP5_MOUSE	tr|A0A340Y126|A0A340Y126_LIPVE
OG0013777	sp|Q6P2L7|GOLM2_MOUSE	tr|A0A340Y1R6|A0A340Y1R6_LIPVE
OG0013778	sp|P62500|T22D1_MOUSE	tr|A0A340Y235|A0A340Y235_LIPVE
OG0013779	sp|O88573|AFF1_MOUSE	tr|A0A340Y2Y9|A0A340Y2Y9_LIPVE
OG0013780	sp|Q9R0N6|SYT8_MOUSE	tr|A0A340Y3H8|A0A340Y3H8_LIPVE
OG0013781	sp|Q9JJ78|TOPK_MOUSE	tr|A0A340Y417|A0A340Y417_LIPVE
OG0013782	sp|O89112|LANC1_MOUSE	tr|A0A340Y8S8|A0A340Y8S8_LIPVE
OG0013783	sp|Q91VF6|COQA1_MOUSE	tr|A0A340Y8W5|A0A340Y8W5_LIPVE
OG0013784	sp|Q8K4Z2|FNDC5_MOUSE	tr|A0A340YA97|A0A340YA97_LIPVE
OG0013785	sp|P83741|WNK1_MOUSE	tr|A0A340YCA5|A0A340YCA5_LIPVE
OG0013786	sp|Q8K4L3|SVIL_MOUSE	tr|A0A340YD98|A0A340YD98_LIPVE
OG0013787	sp|Q62513|ZN260_MOUSE	tr|A0A340YDP0|A0A340YDP0_LIPVE
OG0013788	sp|Q9JJG0|TACC2_MOUSE	tr|A0A340YDW2|A0A340YDW2_LIPVE
OG0013789	sp|Q8BRG8|TM209_MOUSE	tr|A0A340YEC9|A0A340YEC9_LIPVE
OG0013790	sp|Q6PD19|ARMD3_MOUSE	tr|A0A340YEM0|A0A340YEM0_LIPVE
OG0013791	sp|P81066|IRX2_MOUSE	tr|A0A340YKE8|A0A340YKE8_LIPVE
OG0013792	sp|O35682|MYADM_MOUSE	tr|A0A340YLJ2|A0A340YLJ2_LIPVE
OG0013793	sp|Q9QYY1|I36RA_MOUSE	tr|A0A340W9I3|A0A340W9I3_LIPVE
OG0013794	sp|Q61830|MRC1_MOUSE	tr|A0A340WAV6|A0A340WAV6_LIPVE
OG0013795	sp|Q8R4V2|DUS15_MOUSE	tr|A0A340WE91|A0A340WE91_LIPVE
OG0013796	sp|Q3TKY6|CWC27_MOUSE	tr|A0A340WF93|A0A340WF93_LIPVE
OG0013797	sp|P33609|DPOLA_MOUSE	tr|A0A340WGH0|A0A340WGH0_LIPVE
OG0013798	sp|Q9JHJ3|GLMP_MOUSE	tr|A0A340WJX6|A0A340WJX6_LIPVE
OG0013799	sp|Q9EPQ2|RPGR1_MOUSE	tr|A0A340WLI4|A0A340WLI4_LIPVE
OG0013800	sp|Q3V0L5|LRC43_MOUSE	tr|A0A340WM94|A0A340WM94_LIPVE
OG0013801	sp|Q8BGA5|KRR1_MOUSE	tr|A0A340WME2|A0A340WME2_LIPVE
OG0013802	sp|Q9DBV4|MXRA8_MOUSE	tr|A0A340WPI4|A0A340WPI4_LIPVE
OG0013803	sp|O35719|RA51B_MOUSE	tr|A0A340WPU6|A0A340WPU6_LIPVE
OG0013804	sp|Q9JLB2|PALS1_MOUSE	tr|A0A340WQ22|A0A340WQ22_LIPVE
OG0013805	sp|O54836|ZMAT3_MOUSE	tr|A0A340WQ92|A0A340WQ92_LIPVE
OG0013806	sp|Q9JIG4|PPR3F_MOUSE	tr|A0A340WTR4|A0A340WTR4_LIPVE
OG0013807	sp|Q9R144|ANM2_MOUSE	tr|A0A340WU85|A0A340WU85_LIPVE
OG0013808	sp|P08414|KCC4_MOUSE	tr|A0A340WUI5|A0A340WUI5_LIPVE
OG0013809	sp|Q9D1N4|MYMK_MOUSE	tr|A0A340WUI8|A0A340WUI8_LIPVE
OG0013810	sp|Q3UGP9|LRC58_MOUSE	tr|A0A340WUL2|A0A340WUL2_LIPVE
OG0013811	sp|P24622|CRYAA_MOUSE	tr|A0A340WVT2|A0A340WVT2_LIPVE
OG0013812	sp|Q8K3H0|DP13A_MOUSE	tr|A0A340WW15|A0A340WW15_LIPVE
OG0013813	sp|Q8CFL8|ZSWM3_MOUSE	tr|A0A340WX98|A0A340WX98_LIPVE
OG0013814	sp|Q9D952|EVPL_MOUSE	tr|A0A340WZ97|A0A340WZ97_LIPVE
OG0013815	sp|Q8BWY7|S39AB_MOUSE	tr|A0A340WZG3|A0A340WZG3_LIPVE
OG0013816	sp|Q8BTX9|HSDL1_MOUSE	tr|A0A340WZU2|A0A340WZU2_LIPVE
OG0013817	sp|Q3UV70|PDP1_MOUSE	tr|A0A340X1X2|A0A340X1X2_LIPVE
OG0013818	sp|Q6S5L9|SHC4_MOUSE	tr|A0A340X216|A0A340X216_LIPVE
OG0013819	tr|B9EJW5|B9EJW5_MOUSE	tr|A0A340X2P5|A0A340X2P5_LIPVE
OG0013820	sp|P61458|PHS_MOUSE	tr|A0A340X468|A0A340X468_LIPVE
OG0013821	sp|Q2KHI9|MCM9_MOUSE	tr|A0A340X4S7|A0A340X4S7_LIPVE
OG0013822	sp|O35963|RB33B_MOUSE	tr|A0A340X5U7|A0A340X5U7_LIPVE
OG0013823	sp|Q08943|SSRP1_MOUSE	tr|A0A340X704|A0A340X704_LIPVE
OG0013824	sp|P10637|TAU_MOUSE	tr|A0A340X9P9|A0A340X9P9_LIPVE
OG0013825	sp|Q04683|CXCR5_MOUSE	tr|A0A340XB13|A0A340XB13_LIPVE
OG0013826	sp|Q91W20|LRC26_MOUSE	tr|A0A340XCA8|A0A340XCA8_LIPVE
OG0013827	sp|Q9Z1R3|APOM_MOUSE	tr|A0A340XDU9|A0A340XDU9_LIPVE
OG0013828	sp|Q9DAU1|CNPY3_MOUSE	tr|A0A340XDV9|A0A340XDV9_LIPVE
OG0013829	sp|Q8R0Z6|ANGL6_MOUSE	tr|A0A340XH36|A0A340XH36_LIPVE
OG0013830	sp|Q9WV96|T10B_MOUSE	tr|A0A340XIF7|A0A340XIF7_LIPVE
OG0013831	sp|Q62504|MINT_MOUSE	tr|A0A340XJY7|A0A340XJY7_LIPVE
OG0013832	sp|Q6NXN1|SZRD1_MOUSE	tr|A0A340XK20|A0A340XK20_LIPVE
OG0013833	sp|Q8R3F9|STPAP_MOUSE	tr|A0A340XLE7|A0A340XLE7_LIPVE
OG0013834	sp|Q3UHI4|TMED8_MOUSE	tr|A0A340XLG4|A0A340XLG4_LIPVE
OG0013835	sp|P60904|DNJC5_MOUSE	tr|A0A340XLJ0|A0A340XLJ0_LIPVE
OG0013836	sp|Q8R1R4|IL34_MOUSE	tr|A0A340XNZ5|A0A340XNZ5_LIPVE
OG0013837	sp|Q501J7|PHAR4_MOUSE	tr|A0A340XP09|A0A340XP09_LIPVE
OG0013838	sp|Q9QXK2|RAD18_MOUSE	tr|A0A340XR30|A0A340XR30_LIPVE
OG0013839	sp|Q60961|LAP4A_MOUSE	tr|A0A340XR50|A0A340XR50_LIPVE
OG0013840	sp|Q9WUK6|ZBT18_MOUSE	tr|A0A340XR73|A0A340XR73_LIPVE
OG0013841	sp|Q9ERI6|RDH14_MOUSE	tr|A0A340XTC1|A0A340XTC1_LIPVE
OG0013842	sp|Q8VD65|PI3R4_MOUSE	tr|A0A340XTQ5|A0A340XTQ5_LIPVE
OG0013843	sp|P33534|OPRK_MOUSE	tr|A0A340XV80|A0A340XV80_LIPVE
OG0013844	sp|P97926|OXYR_MOUSE	tr|A0A340XX50|A0A340XX50_LIPVE
OG0013845	tr|Q9CY99|Q9CY99_MOUSE	tr|A0A340XZF6|A0A340XZF6_LIPVE
OG0013846	sp|Q3U0M1|TPPC9_MOUSE	tr|A0A340XZL9|A0A340XZL9_LIPVE
OG0013847	sp|Q7TSH4|CP110_MOUSE	tr|A0A340Y002|A0A340Y002_LIPVE
OG0013848	sp|Q3U0B3|DHR11_MOUSE	tr|A0A340Y0E4|A0A340Y0E4_LIPVE
OG0013849	sp|Q9CRB0|SNX24_MOUSE	tr|A0A340Y1C7|A0A340Y1C7_LIPVE
OG0013850	sp|Q8VEB6|RNZ1_MOUSE	tr|A0A340Y1V1|A0A340Y1V1_LIPVE
OG0013851	sp|Q3U3I9|ZN865_MOUSE	tr|A0A340Y2Y2|A0A340Y2Y2_LIPVE
OG0013852	sp|Q08535|SECR_MOUSE	tr|A0A340Y349|A0A340Y349_LIPVE
OG0013853	sp|Q8CGA4|MTURN_MOUSE	tr|A0A340Y3C9|A0A340Y3C9_LIPVE
OG0013854	sp|Q8K114|INT9_MOUSE	tr|A0A340Y405|A0A340Y405_LIPVE
OG0013855	sp|Q9JKC7|AP4M1_MOUSE	tr|A0A340Y6T4|A0A340Y6T4_LIPVE
OG0013856	sp|O89094|CASPE_MOUSE	tr|A0A340Y9T9|A0A340Y9T9_LIPVE
OG0013857	sp|Q9QY33|TSN3_MOUSE	tr|A0A340Y9W4|A0A340Y9W4_LIPVE
OG0013858	sp|Q2TB54|FCAMR_MOUSE	tr|A0A340YEC7|A0A340YEC7_LIPVE
OG0013859	sp|Q9DA17|TSG13_MOUSE	tr|A0A340YED9|A0A340YED9_LIPVE
OG0013860	sp|P97930|KTHY_MOUSE	tr|A0A340YF13|A0A340YF13_LIPVE
OG0013861	sp|Q60611|SATB1_MOUSE	tr|A0A340YF79|A0A340YF79_LIPVE
OG0013862	sp|Q8K248|HPDL_MOUSE	tr|A0A340YLL0|A0A340YLL0_LIPVE
OG0013863	sp|A2AUY4|BAZ2B_MOUSE	tr|A0A340WAM4|A0A340WAM4_LIPVE
OG0013864	sp|O09000|NCOA3_MOUSE	tr|A0A340WBU3|A0A340WBU3_LIPVE
OG0013865	sp|Q9JIW4|DPOLM_MOUSE	tr|A0A340WEN8|A0A340WEN8_LIPVE
OG0013866	sp|Q6PDM4|IHO1_MOUSE	tr|A0A340WGF7|A0A340WGF7_LIPVE
OG0013867	sp|Q5SSI6|UTP18_MOUSE	tr|A0A340WHW8|A0A340WHW8_LIPVE
OG0013868	sp|Q2YDW7|KMT5A_MOUSE	tr|A0A340WJ36|A0A340WJ36_LIPVE
OG0013869	sp|Q9D159|MRAP_MOUSE	tr|A0A340WKE9|A0A340WKE9_LIPVE
OG0013870	sp|Q8C0S1|DI3L1_MOUSE	tr|A0A340WKR3|A0A340WKR3_LIPVE
OG0013871	sp|P16043|SLIB_MOUSE	tr|A0A340WL89|A0A340WL89_LIPVE
OG0013872	sp|Q9D8X0|MANBL_MOUSE	tr|A0A340WLR7|A0A340WLR7_LIPVE
OG0013873	sp|Q9Z0Y2|PA21B_MOUSE	tr|A0A340WMK0|A0A340WMK0_LIPVE
OG0013874	sp|Q0QWG9|GRD2I_MOUSE	tr|A0A340WMQ9|A0A340WMQ9_LIPVE
OG0013875	sp|B1AUC7|RHG36_MOUSE	tr|A0A340WP24|A0A340WP24_LIPVE
OG0013876	sp|Q9JM93|AR6P4_MOUSE	tr|A0A340WP26|A0A340WP26_LIPVE
OG0013877	sp|O55234|PSB5_MOUSE	tr|A0A340WPN2|A0A340WPN2_LIPVE
OG0013878	sp|Q9WVL1|AP4S1_MOUSE	tr|A0A340WUQ2|A0A340WUQ2_LIPVE
OG0013879	sp|Q3T9X0|GTR9_MOUSE	tr|A0A340WWW4|A0A340WWW4_LIPVE
OG0013880	sp|Q8JZV7|NAGA_MOUSE	tr|A0A340WX17|A0A340WX17_LIPVE
OG0013881	sp|Q9CWY9|RIP_MOUSE	tr|A0A340WX36|A0A340WX36_LIPVE
OG0013882	sp|Q91ZS8|RED1_MOUSE	tr|A0A340WZQ7|A0A340WZQ7_LIPVE
OG0013883	sp|Q769J6|ATS13_MOUSE	tr|A0A340WZY2|A0A340WZY2_LIPVE
OG0013884	sp|Q7TNF0|DOC2A_MOUSE	tr|A0A340X0J5|A0A340X0J5_LIPVE
OG0013885	sp|Q6NSQ9|G6PC3_MOUSE	tr|A0A340X1G7|A0A340X1G7_LIPVE
OG0013886	sp|Q9DB75|CDIP1_MOUSE	tr|A0A340X2M2|A0A340X2M2_LIPVE
OG0013887	tr|B1AXP3|B1AXP3_MOUSE	tr|A0A340X2S3|A0A340X2S3_LIPVE
OG0013888	sp|Q61137|ASTN1_MOUSE	tr|A0A340X6W0|A0A340X6W0_LIPVE
OG0013889	sp|P97813|PLD2_MOUSE	tr|A0A340X8R5|A0A340X8R5_LIPVE
OG0013890	sp|Q3U1Y4|DEN4B_MOUSE	tr|A0A340X9J7|A0A340X9J7_LIPVE
OG0013891	sp|Q922H7|RSLBB_MOUSE	tr|A0A340XAF0|A0A340XAF0_LIPVE
OG0013892	sp|Q9CWE0|MFR1L_MOUSE	tr|A0A340XCH9|A0A340XCH9_LIPVE
OG0013893	sp|Q9D0N8|TMM88_MOUSE	tr|A0A340XF65|A0A340XF65_LIPVE
OG0013894	sp|Q9D1G5|LRC57_MOUSE	tr|A0A340XFI9|A0A340XFI9_LIPVE
OG0013895	sp|P99025|GFRP_MOUSE	tr|A0A340XFN9|A0A340XFN9_LIPVE
OG0013896	sp|Q8R3N2|MFS6L_MOUSE	tr|A0A340XFW6|A0A340XFW6_LIPVE
OG0013897	sp|Q9CQA1|TPPC5_MOUSE	tr|A0A340XGW5|A0A340XGW5_LIPVE
OG0013898	sp|Q9D8M4|RL7L_MOUSE	tr|A0A340XGZ2|A0A340XGZ2_LIPVE
OG0013899	sp|Q8R4I7|NETO1_MOUSE	tr|A0A340XHN5|A0A340XHN5_LIPVE
OG0013900	sp|Q9Z1N2|ORC1_MOUSE	tr|A0A340XHW4|A0A340XHW4_LIPVE
OG0013901	sp|Q9D9Z5|DDA1_MOUSE	tr|A0A340XI34|A0A340XI34_LIPVE
OG0013902	sp|Q9D0E1|HNRPM_MOUSE	tr|A0A340XN29|A0A340XN29_LIPVE
