Orthogroup	Mus_musculus	Pteropus_alecto
OG0009536	sp|Q9DBX2|PHLP_MOUSE	tr|L5K9I4|L5K9I4_PTEAL
OG0009537	sp|Q9ER42|BARX1_MOUSE	tr|L5L865|L5L865_PTEAL
OG0009538	sp|Q9ERV7|PIDD1_MOUSE	tr|L5KQZ5|L5KQZ5_PTEAL
OG0009539	sp|Q9JJG9|NOA1_MOUSE	tr|L5JZK5|L5JZK5_PTEAL
OG0009540	sp|Q9JJY4|DDX20_MOUSE	tr|L5K3K8|L5K3K8_PTEAL
OG0009541	sp|Q9JLB4|CUBN_MOUSE	tr|L5L0M4|L5L0M4_PTEAL
OG0009542	sp|Q9WV54|ASAH1_MOUSE	tr|L5KAZ1|L5KAZ1_PTEAL
OG0009543	sp|Q9Z0X1|AIFM1_MOUSE	tr|L5KKR7|L5KKR7_PTEAL
OG0009544	sp|Q9Z2I8|SUCB2_MOUSE	tr|L5KAG4|L5KAG4_PTEAL
OG0009545	sp|A7DTG3|SRTD4_MOUSE	tr|L5KXK6|L5KXK6_PTEAL
OG0009546	sp|E9Q4F7|ANR11_MOUSE	tr|L5JNK4|L5JNK4_PTEAL
OG0009547	sp|O35599|OPSG_MOUSE	tr|L5KDG8|L5KDG8_PTEAL
OG0009548	sp|O54734|OST48_MOUSE	tr|L5JT85|L5JT85_PTEAL
OG0009549	sp|O54826|AF10_MOUSE	tr|L5L133|L5L133_PTEAL
OG0009550	sp|O54917|E2F6_MOUSE	tr|L5KT66|L5KT66_PTEAL
OG0009551	sp|O88907|PIAS1_MOUSE	tr|L5K0S7|L5K0S7_PTEAL
OG0009552	sp|P02340|P53_MOUSE	tr|L5JZ91|L5JZ91_PTEAL
OG0009553	sp|P02831|HXA3_MOUSE	tr|L5KPM7|L5KPM7_PTEAL
OG0009554	sp|P0C090|RC3H2_MOUSE	tr|L5K638|L5K638_PTEAL
OG0009555	sp|P11032|GRAA_MOUSE	tr|L5KN17|L5KN17_PTEAL
OG0009556	sp|P24369|PPIB_MOUSE	tr|L5K4D7|L5K4D7_PTEAL
OG0009557	sp|P27612|PLAP_MOUSE	tr|L5KXT5|L5KXT5_PTEAL
OG0009558	sp|P51680|CCR4_MOUSE	tr|L5L4K4|L5L4K4_PTEAL
OG0009559	sp|P97762|RP9_MOUSE	tr|L5KMV3|L5KMV3_PTEAL
OG0009560	sp|Q02105|C1QC_MOUSE	tr|L5JT72|L5JT72_PTEAL
OG0009561	sp|Q0VBK2|K2C80_MOUSE	tr|L5L6X6|L5L6X6_PTEAL
OG0009562	tr|Q208S0|Q208S0_MOUSE	tr|L5KYW7|L5KYW7_PTEAL
OG0009563	sp|Q3UMU9|HDGR2_MOUSE	tr|L5L836|L5L836_PTEAL
OG0009564	sp|Q497V6|BAHD1_MOUSE	tr|L5K2I2|L5K2I2_PTEAL
OG0009565	sp|Q5EBG6|HSPB6_MOUSE	tr|L5L224|L5L224_PTEAL
OG0009566	sp|Q62059|CSPG2_MOUSE	tr|L5KL53|L5KL53_PTEAL
OG0009567	sp|Q6A070|TGRM1_MOUSE	tr|L5JYH2|L5JYH2_PTEAL
OG0009568	sp|Q6NS69|AMER3_MOUSE	tr|L5JVX3|L5JVX3_PTEAL
OG0009569	sp|Q7TSK3|PCDH8_MOUSE	tr|L5KEB6|L5KEB6_PTEAL
OG0009570	sp|Q80V03|ADCK5_MOUSE	tr|L5KME2|L5KME2_PTEAL
OG0009571	sp|Q811G0|PTHB1_MOUSE	tr|L5KM74|L5KM74_PTEAL
OG0009572	sp|Q8BFU1|S39A9_MOUSE	tr|L5KGM8|L5KGM8_PTEAL
OG0009573	sp|Q8BGT7|SPF30_MOUSE	tr|L5K3C1|L5K3C1_PTEAL
OG0009574	sp|Q8BJU9|RF1ML_MOUSE	tr|L5KF23|L5KF23_PTEAL
OG0009575	sp|Q8BZB2|COAC_MOUSE	tr|L5JYA0|L5JYA0_PTEAL
OG0009576	sp|Q8CAT8|FBX48_MOUSE	tr|L5KUK3|L5KUK3_PTEAL
OG0009577	sp|Q8CEC0|NUP88_MOUSE	tr|L5JZR8|L5JZR8_PTEAL
OG0009578	sp|Q8K070|SAM14_MOUSE	tr|L5JQF9|L5JQF9_PTEAL
OG0009579	sp|Q8K595|MCLN2_MOUSE	tr|L5K417|L5K417_PTEAL
OG0009580	sp|Q91WS7|DEPD7_MOUSE	tr|L5KX34|L5KX34_PTEAL
OG0009581	sp|Q91XI1|DUS3L_MOUSE	tr|L5L8S5|L5L8S5_PTEAL
OG0009582	sp|Q923Z0|GPC5B_MOUSE	tr|L5KRJ4|L5KRJ4_PTEAL
OG0009583	sp|Q924D0|RT4I1_MOUSE	tr|L5JPC1|L5JPC1_PTEAL
OG0009584	sp|Q9D0Z3|TMM53_MOUSE	tr|L5KPA0|L5KPA0_PTEAL
OG0009585	sp|Q9DBS2|TPRGL_MOUSE	tr|L5KGB2|L5KGB2_PTEAL
OG0009586	sp|Q9EST4|PSMG2_MOUSE	tr|L5KUF0|L5KUF0_PTEAL
OG0009587	sp|Q9JJJ7|PORCN_MOUSE	tr|L5JWM8|L5JWM8_PTEAL
OG0009588	sp|Q9Z1N6|SFRP4_MOUSE	tr|L5JPJ4|L5JPJ4_PTEAL
OG0009589	sp|Q9Z1W5|SERP1_MOUSE	tr|L5JP74|L5JP74_PTEAL
OG0009590	tr|A0A2I3BRV4|A0A2I3BRV4_MOUSE	tr|L5JV70|L5JV70_PTEAL
OG0009591	sp|A2AJN7|S4A11_MOUSE	tr|L5JZU2|L5JZU2_PTEAL
OG0009592	sp|A2APA5|FA209_MOUSE	tr|L5JXX8|L5JXX8_PTEAL
OG0009594	tr|E9PZP8|E9PZP8_MOUSE	tr|L5K194|L5K194_PTEAL
OG0009595	sp|E9Q912|GDS1_MOUSE	tr|L5KPK5|L5KPK5_PTEAL
OG0009596	tr|G3UYU0|G3UYU0_MOUSE	tr|L5JTJ1|L5JTJ1_PTEAL
OG0009597	sp|O35459|ECH1_MOUSE	tr|L5KMT0|L5KMT0_PTEAL
OG0009598	sp|O35491|CLK2_MOUSE	tr|L5JUR2|L5JUR2_PTEAL
OG0009599	sp|O88447|KLC1_MOUSE	tr|L5JP92|L5JP92_PTEAL
OG0009600	sp|P0C7N9|PSMG4_MOUSE	tr|L5KV07|L5KV07_PTEAL
OG0009601	sp|P0DW86|TM276_MOUSE	tr|L5KLV2|L5KLV2_PTEAL
OG0009602	sp|P25322|CCND1_MOUSE	tr|L5KNC8|L5KNC8_PTEAL
OG0009603	sp|P25976|UBF1_MOUSE	tr|L5KRT8|L5KRT8_PTEAL
OG0009604	sp|P33611|DPOA2_MOUSE	tr|L5KNN5|L5KNN5_PTEAL
OG0009605	sp|P70289|PTPRV_MOUSE	tr|L5KYE7|L5KYE7_PTEAL
OG0009606	sp|Q06806|TIE1_MOUSE	tr|L5KQS7|L5KQS7_PTEAL
OG0009607	tr|Q3UJB0|Q3UJB0_MOUSE	tr|L5KQ58|L5KQ58_PTEAL
OG0009608	sp|Q3UR70|TGFA1_MOUSE	tr|L5K026|L5K026_PTEAL
OG0009609	sp|Q5DU09|ZN652_MOUSE	tr|L5JQK2|L5JQK2_PTEAL
OG0009610	sp|Q5NCP0|RNF43_MOUSE	tr|L5JTU1|L5JTU1_PTEAL
OG0009611	sp|Q60989|XIAP_MOUSE	tr|L5KDX4|L5KDX4_PTEAL
OG0009612	sp|Q61606|GLR_MOUSE	tr|L5KL05|L5KL05_PTEAL
OG0009613	sp|Q64127|TIF1A_MOUSE	tr|L5KSM8|L5KSM8_PTEAL
OG0009614	sp|Q6P069|SORCN_MOUSE	tr|L5JPW3|L5JPW3_PTEAL
OG0009615	sp|Q6PAL7|AHDC1_MOUSE	tr|L5JUU4|L5JUU4_PTEAL
OG0009616	sp|Q6PHZ5|RB15B_MOUSE	tr|L5KWF8|L5KWF8_PTEAL
OG0009617	sp|Q7TNL3|STK40_MOUSE	tr|L5JRA6|L5JRA6_PTEAL
OG0009619	sp|Q8BZP8|NPSR1_MOUSE	tr|L5KPT7|L5KPT7_PTEAL
OG0009620	sp|Q8C0C4|CCSE1_MOUSE	tr|L5KR07|L5KR07_PTEAL
OG0009621	sp|Q8CDF7|EXD1_MOUSE	tr|L5K1S9|L5K1S9_PTEAL
OG0009622	sp|Q8CE96|TRM6_MOUSE	tr|L5JXC4|L5JXC4_PTEAL
OG0009623	sp|Q8CGC4|LS14B_MOUSE	tr|L5K0W8|L5K0W8_PTEAL
OG0009624	sp|Q8K2D0|F199X_MOUSE	tr|L5KYH2|L5KYH2_PTEAL
OG0009625	sp|Q8R1I2|GRP_MOUSE	tr|L5KHB8|L5KHB8_PTEAL
OG0009626	sp|Q8R550|SH3K1_MOUSE	tr|L5KPS2|L5KPS2_PTEAL
OG0009627	sp|Q8VCD6|REEP2_MOUSE	tr|L5JVG6|L5JVG6_PTEAL
OG0009628	tr|Q8VF27|Q8VF27_MOUSE	tr|L5KFY4|L5KFY4_PTEAL
OG0009629	sp|Q91YK8|LYPD3_MOUSE	tr|L5KPX6|L5KPX6_PTEAL
OG0009630	sp|Q91ZY2|HRH4_MOUSE	tr|L5K5C7|L5K5C7_PTEAL
OG0009631	sp|Q99JX4|EIF3M_MOUSE	tr|L5KYD8|L5KYD8_PTEAL
OG0009632	sp|Q99M28|RNPS1_MOUSE	tr|L5KHI3|L5KHI3_PTEAL
OG0009633	sp|Q99MQ3|PINK1_MOUSE	tr|L5JV51|L5JV51_PTEAL
OG0009634	sp|Q9CQ25|MZT2_MOUSE	tr|L5KXM2|L5KXM2_PTEAL
OG0009635	sp|Q9CZ82|MED18_MOUSE	tr|L5JU92|L5JU92_PTEAL
OG0009636	sp|Q9D8M3|HRG1_MOUSE	tr|L5KAR7|L5KAR7_PTEAL
OG0009637	sp|Q9DAT5|MTU1_MOUSE	tr|L5K758|L5K758_PTEAL
OG0009638	sp|Q9JIY0|PKHO1_MOUSE	tr|L5K2U3|L5K2U3_PTEAL
OG0009639	sp|Q9JJP2|P73_MOUSE	tr|L5KJ90|L5KJ90_PTEAL
OG0009640	sp|Q9R269|PEPL_MOUSE	tr|L5KH86|L5KH86_PTEAL
OG0009641	sp|Q9Z0S5|CLD15_MOUSE	tr|L5K5E6|L5K5E6_PTEAL
OG0009642	sp|A2ASS6|TITIN_MOUSE	tr|L5K2L4|L5K2L4_PTEAL
OG0009643	sp|A2AV25|FBCD1_MOUSE	tr|L5K9W2|L5K9W2_PTEAL
OG0009644	tr|E9PWW6|E9PWW6_MOUSE	tr|L5KP32|L5KP32_PTEAL
OG0009645	sp|E9Q5F9|SETD2_MOUSE	tr|L5KES2|L5KES2_PTEAL
OG0009646	sp|O35137|ALX4_MOUSE	tr|L5KYH4|L5KYH4_PTEAL
OG0009647	sp|O54819|TFPI1_MOUSE	tr|L5JZK6|L5JZK6_PTEAL
OG0009648	sp|P10754|ZFP13_MOUSE	tr|L5KGC0|L5KGC0_PTEAL
OG0009649	sp|P15499|PRPH2_MOUSE	tr|L5JLS2|L5JLS2_PTEAL
OG0009650	sp|P35288|RAB23_MOUSE	tr|L5JPV8|L5JPV8_PTEAL
OG0009651	sp|P63015|PAX6_MOUSE	tr|L5KX88|L5KX88_PTEAL
OG0009652	sp|Q03249|GALT_MOUSE	tr|L5KEY5|L5KEY5_PTEAL
OG0009653	sp|Q0VB26|TEX26_MOUSE	tr|L5L625|L5L625_PTEAL
OG0009654	sp|Q14BV6|YDJC_MOUSE	tr|L5KXP0|L5KXP0_PTEAL
OG0009655	sp|Q3U1J4|DDB1_MOUSE	tr|L5KQI8|L5KQI8_PTEAL
OG0009656	sp|Q5U4E0|LHPL4_MOUSE	tr|L5K916|L5K916_PTEAL
OG0009657	sp|Q60821|ZBT17_MOUSE	tr|L5KFN7|L5KFN7_PTEAL
OG0009658	sp|Q62053|PE2R2_MOUSE	tr|L5K460|L5K460_PTEAL
OG0009659	tr|Q640N4|Q640N4_MOUSE	tr|L5KWE9|L5KWE9_PTEAL
OG0009660	sp|Q69Z61|PWP2A_MOUSE	tr|L5L241|L5L241_PTEAL
OG0009661	sp|Q810A7|DDX42_MOUSE	tr|L5KPB9|L5KPB9_PTEAL
OG0009662	tr|Q8BML3|Q8BML3_MOUSE	tr|L5KBA7|L5KBA7_PTEAL
OG0009663	sp|Q8BPA8|DPCD_MOUSE	tr|L5JN85|L5JN85_PTEAL
OG0009664	sp|Q8BXJ9|TMM62_MOUSE	tr|L5K414|L5K414_PTEAL
OG0009665	sp|Q8CFV4|NRN1_MOUSE	tr|L5KUZ4|L5KUZ4_PTEAL
OG0009666	sp|Q8K4Q8|COL12_MOUSE	tr|L5K2Y6|L5K2Y6_PTEAL
OG0009667	sp|Q8R2S9|ARP8_MOUSE	tr|L5KBC9|L5KBC9_PTEAL
OG0009668	sp|Q8R4Y4|STAB1_MOUSE	tr|L5K7Z3|L5K7Z3_PTEAL
OG0009669	sp|Q91XU0|WRIP1_MOUSE	tr|L5JTY9|L5JTY9_PTEAL
OG0009670	sp|Q925I7|PDGFD_MOUSE	tr|L5KZT4|L5KZT4_PTEAL
OG0009671	sp|Q99M87|DNJA3_MOUSE	tr|L5KHA4|L5KHA4_PTEAL
OG0009672	sp|Q9CQA3|SDHB_MOUSE	tr|L5KFZ7|L5KFZ7_PTEAL
OG0009673	sp|Q9CXT8|MPPB_MOUSE	tr|L5JQX3|L5JQX3_PTEAL
OG0009674	sp|Q9CXU0|MED10_MOUSE	tr|L5KCD0|L5KCD0_PTEAL
OG0009675	sp|Q9CYK2|QPCT_MOUSE	tr|L5KTK4|L5KTK4_PTEAL
OG0009676	sp|Q9D1D4|TMEDA_MOUSE	tr|L5JQ48|L5JQ48_PTEAL
OG0009677	tr|Q9D5V1|Q9D5V1_MOUSE	tr|L5KV92|L5KV92_PTEAL
OG0009678	sp|Q9D842|APLF_MOUSE	tr|L5KTU7|L5KTU7_PTEAL
OG0009679	sp|Q9EPS3|GLCE_MOUSE	tr|L5K126|L5K126_PTEAL
OG0009680	sp|Q9JKC0|CCL24_MOUSE	tr|L5K8R2|L5K8R2_PTEAL
OG0009681	sp|Q9QXU7|PROK2_MOUSE	tr|L5KAE9|L5KAE9_PTEAL
OG0009682	sp|Q9R0X5|RPGR_MOUSE	tr|L5K702|L5K702_PTEAL
OG0009683	sp|Q9WTK5|NFKB2_MOUSE	tr|L5K2N0|L5K2N0_PTEAL
OG0009684	sp|O08760|OGG1_MOUSE	tr|L5KAR0|L5KAR0_PTEAL
OG0009685	sp|O09053|WRN_MOUSE	tr|L5KDB0|L5KDB0_PTEAL
OG0009686	sp|O88829|SIAT9_MOUSE	tr|L5KB02|L5KB02_PTEAL
OG0009687	sp|P62889|RL30_MOUSE	tr|L5JVW7|L5JVW7_PTEAL
OG0009688	sp|P97929|BRCA2_MOUSE	tr|L5KEV4|L5KEV4_PTEAL
OG0009689	sp|Q3UD01|A7L3B_MOUSE	tr|L5JT69|L5JT69_PTEAL
OG0009690	sp|Q3UJK4|GTPB2_MOUSE	tr|L5JNC1|L5JNC1_PTEAL
OG0009691	sp|Q3V0B4|CFA65_MOUSE	tr|L5L0C8|L5L0C8_PTEAL
OG0009692	sp|Q64521|GPDM_MOUSE	tr|L5K294|L5K294_PTEAL
OG0009693	sp|Q69ZQ1|MYORG_MOUSE	tr|L5KBK5|L5KBK5_PTEAL
OG0009694	sp|Q6NXH3|GPBP1_MOUSE	tr|L5KLK1|L5KLK1_PTEAL
OG0009695	sp|Q6NZL0|SOGA3_MOUSE	tr|L5JRG2|L5JRG2_PTEAL
OG0009696	sp|Q6PD26|PIGS_MOUSE	tr|L5JSX3|L5JSX3_PTEAL
OG0009697	sp|Q6PDI5|ECM29_MOUSE	tr|L5L212|L5L212_PTEAL
OG0009698	sp|Q7TS55|TNF18_MOUSE	tr|L5KXS5|L5KXS5_PTEAL
OG0009699	tr|Q8BGM4|Q8BGM4_MOUSE	tr|L5K565|L5K565_PTEAL
OG0009700	sp|Q8BI66|ZN526_MOUSE	tr|L5L971|L5L971_PTEAL
OG0009701	sp|Q8BIP0|SYDM_MOUSE	tr|L5KZM3|L5KZM3_PTEAL
OG0009702	sp|Q8BND5|QSOX1_MOUSE	tr|L5KYX9|L5KYX9_PTEAL
OG0009703	sp|Q8BZ52|FSD2_MOUSE	tr|L5L3T3|L5L3T3_PTEAL
OG0009704	sp|Q8BZI0|AF1L1_MOUSE	tr|L5L1V2|L5L1V2_PTEAL
OG0009705	sp|Q8C0M0|WDR59_MOUSE	tr|L5KXE0|L5KXE0_PTEAL
OG0009706	sp|Q8C4X1|CENPX_MOUSE	tr|L5KNM3|L5KNM3_PTEAL
OG0009707	sp|Q8C6G1|CF410_MOUSE	tr|L5JVU2|L5JVU2_PTEAL
OG0009708	sp|Q8CA03|TSCOT_MOUSE	tr|L5L1S1|L5L1S1_PTEAL
OG0009709	sp|Q8CCS2|NALF1_MOUSE	tr|L5KTY4|L5KTY4_PTEAL
OG0009710	sp|Q8K177|KCP3_MOUSE	tr|L5KT03|L5KT03_PTEAL
OG0009711	sp|Q8VHG2|AMOT_MOUSE	tr|L5KWY2|L5KWY2_PTEAL
OG0009712	sp|Q91YX5|LGAT1_MOUSE	tr|L5KXL8|L5KXL8_PTEAL
OG0009713	sp|Q923K4|GTPB3_MOUSE	tr|L5L7X2|L5L7X2_PTEAL
OG0009714	sp|Q9CQF6|ADPPT_MOUSE	tr|L5L0G2|L5L0G2_PTEAL
OG0009715	sp|Q9CX56|PSMD8_MOUSE	tr|L5KQB2|L5KQB2_PTEAL
OG0009716	sp|Q9D7D7|CLD23_MOUSE	tr|L5KAS7|L5KAS7_PTEAL
OG0009717	sp|Q9DB30|PHKG2_MOUSE	tr|L5KJP1|L5KJP1_PTEAL
OG0009718	sp|Q9DBJ3|BI2L1_MOUSE	tr|L5L2D6|L5L2D6_PTEAL
OG0009719	sp|Q9DCH6|ZFAN6_MOUSE	tr|L5L3W5|L5L3W5_PTEAL
OG0009720	sp|Q9ERP3|TRI54_MOUSE	tr|L5KRI7|L5KRI7_PTEAL
OG0009721	sp|Q9ES56|TPPC4_MOUSE	tr|L5KK84|L5KK84_PTEAL
OG0009722	sp|Q9JHL1|NHRF2_MOUSE	tr|L5KJ49|L5KJ49_PTEAL
OG0009723	sp|Q9JI90|RNF14_MOUSE	tr|L5JU30|L5JU30_PTEAL
OG0009724	sp|Q9JJZ5|EGFL6_MOUSE	tr|L5K8G3|L5K8G3_PTEAL
OG0009725	sp|Q9R1Y5|HIC1_MOUSE	tr|L5JSJ6|L5JSJ6_PTEAL
OG0009726	sp|A8VU90|ANKL1_MOUSE	tr|L5L684|L5L684_PTEAL
OG0009727	tr|F8VQ70|F8VQ70_MOUSE	tr|L5L3S7|L5L3S7_PTEAL
OG0009728	sp|O35047|HOP2_MOUSE	tr|L5JTD8|L5JTD8_PTEAL
OG0009729	sp|O35615|FOG1_MOUSE	tr|L5JMC3|L5JMC3_PTEAL
OG0009730	sp|O35657|NEUR1_MOUSE	tr|L5L679|L5L679_PTEAL
OG0009731	sp|O88783|FA5_MOUSE	tr|L5KY22|L5KY22_PTEAL
OG0009732	sp|P01139|NGF_MOUSE	tr|L5K651|L5K651_PTEAL
OG0009733	sp|P09925|SURF1_MOUSE	tr|L5KA33|L5KA33_PTEAL
OG0009734	sp|P50428|ARSA_MOUSE	tr|L5KAI2|L5KAI2_PTEAL
OG0009735	sp|P60605|UB2G2_MOUSE	tr|L5JVU6|L5JVU6_PTEAL
OG0009736	sp|P70263|PD2R_MOUSE	tr|L5K0P6|L5K0P6_PTEAL
OG0009737	sp|Q00547|HMMR_MOUSE	tr|L5L0S8|L5L0S8_PTEAL
OG0009738	sp|Q03157|APLP1_MOUSE	tr|L5L2B1|L5L2B1_PTEAL
OG0009739	sp|Q14C37|LEMD1_MOUSE	tr|L5JV30|L5JV30_PTEAL
OG0009740	sp|Q3U288|ZN710_MOUSE	tr|L5L3Q1|L5L3Q1_PTEAL
OG0009741	sp|Q3UHA3|SPTCS_MOUSE	tr|L5K4S7|L5K4S7_PTEAL
OG0009742	sp|Q3V2D2|CE046_MOUSE	tr|L5L0S9|L5L0S9_PTEAL
OG0009743	sp|Q5F201|CFA52_MOUSE	tr|L5JWN4|L5JWN4_PTEAL
OG0009744	sp|Q60992|VAV2_MOUSE	tr|L5K6K1|L5K6K1_PTEAL
OG0009745	sp|Q61129|CFAI_MOUSE	tr|L5K3Z0|L5K3Z0_PTEAL
OG0009746	sp|Q61382|TRAF4_MOUSE	tr|L5JSX6|L5JSX6_PTEAL
OG0009747	sp|Q69ZN6|GNPTA_MOUSE	tr|L5KF64|L5KF64_PTEAL
OG0009748	sp|Q6P5G6|UBXN7_MOUSE	tr|L5L3I0|L5L3I0_PTEAL
OG0009749	sp|Q6PDM1|MSL1_MOUSE	tr|L5JQ55|L5JQ55_PTEAL
OG0009750	sp|Q80VJ2|SRA1_MOUSE	tr|L5JU73|L5JU73_PTEAL
OG0009752	sp|Q810U3|NFASC_MOUSE	tr|L5JWA2|L5JWA2_PTEAL
OG0009753	sp|Q8K1A0|METL5_MOUSE	tr|L5JZC2|L5JZC2_PTEAL
OG0009754	sp|Q8K4K2|TRIB3_MOUSE	tr|L5JXK5|L5JXK5_PTEAL
OG0009755	sp|Q8VCI7|SWAP1_MOUSE	tr|L5L2E3|L5L2E3_PTEAL
OG0009756	sp|Q8VD62|CK068_MOUSE	tr|L5KRB7|L5KRB7_PTEAL
OG0009757	sp|Q8VIB5|BARH2_MOUSE	tr|L5K450|L5K450_PTEAL
OG0009758	sp|Q8VIH7|CYYR1_MOUSE	tr|L5KYR7|L5KYR7_PTEAL
OG0009759	sp|Q91WQ9|CALL4_MOUSE	tr|L5K493|L5K493_PTEAL
OG0009760	sp|Q9CQS4|S2546_MOUSE	tr|L5KLW4|L5KLW4_PTEAL
OG0009761	sp|Q9CR84|AT5G1_MOUSE	tr|L5JS95|L5JS95_PTEAL
OG0009762	sp|Q9CXI3|MOXD1_MOUSE	tr|L5JN12|L5JN12_PTEAL
OG0009763	sp|Q9D2Z8|KIF12_MOUSE	tr|L5K941|L5K941_PTEAL
OG0009764	sp|Q9DAZ5|F174C_MOUSE	tr|L5L7R1|L5L7R1_PTEAL
OG0009765	sp|Q9JI19|FIBP_MOUSE	tr|L5KQW2|L5KQW2_PTEAL
OG0009766	sp|Q9JJG5|SRTD2_MOUSE	tr|L5KV20|L5KV20_PTEAL
OG0009767	sp|Q9QZ57|HSPB3_MOUSE	tr|L5KN13|L5KN13_PTEAL
OG0009768	sp|Q9Z2L6|MINP1_MOUSE	tr|L5JNG6|L5JNG6_PTEAL
OG0009769	tr|A0A087WQ89|A0A087WQ89_MOUSE	tr|L5K5D0|L5K5D0_PTEAL
OG0009770	tr|A0A5F8MQ13|A0A5F8MQ13_MOUSE	tr|L5KRC2|L5KRC2_PTEAL
OG0009771	sp|A2AJT4|PNISR_MOUSE	tr|L5JKY4|L5JKY4_PTEAL
OG0009772	sp|A2BDX3|MOCS3_MOUSE	tr|L5JXV4|L5JXV4_PTEAL
OG0009773	tr|F2Z3U3|F2Z3U3_MOUSE	tr|L5K0K1|L5K0K1_PTEAL
OG0009774	sp|O35680|RT12_MOUSE	tr|L5KQ74|L5KQ74_PTEAL
OG0009775	sp|O88566|AXIN2_MOUSE	tr|L5KMB7|L5KMB7_PTEAL
OG0009776	sp|P09023|HXB6_MOUSE	tr|L5JRR5|L5JRR5_PTEAL
OG0009777	sp|P16872|IL7RA_MOUSE	tr|L5K796|L5K796_PTEAL
OG0009778	sp|P49772|FLT3L_MOUSE	tr|L5L5J2|L5L5J2_PTEAL
OG0009779	sp|P55066|NCAN_MOUSE	tr|L5L7G7|L5L7G7_PTEAL
OG0009780	sp|P55288|CAD11_MOUSE	tr|L5KTC7|L5KTC7_PTEAL
OG0009781	sp|P56581|TDG_MOUSE	tr|L5KHS4|L5KHS4_PTEAL
OG0009782	sp|P70327|TBX6_MOUSE	tr|L5KK77|L5KK77_PTEAL
OG0009783	sp|P70451|FER_MOUSE	tr|L5KIQ6|L5KIQ6_PTEAL
OG0009784	sp|P97469|SNAI2_MOUSE	tr|L5KYJ7|L5KYJ7_PTEAL
OG0009785	sp|Q06770|CBG_MOUSE	tr|L5JSI7|L5JSI7_PTEAL
OG0009786	sp|Q08EC4|CASS4_MOUSE	tr|L5K0N4|L5K0N4_PTEAL
OG0009787	sp|Q3KNY5|RIAD1_MOUSE	tr|L5K5K2|L5K5K2_PTEAL
OG0009788	sp|Q3UM83|KLRG2_MOUSE	tr|L5KSL6|L5KSL6_PTEAL
OG0009789	sp|Q3UWA6|GUC2C_MOUSE	tr|L5KMH5|L5KMH5_PTEAL
OG0009790	sp|Q5S006|LRRK2_MOUSE	tr|L5K8R0|L5K8R0_PTEAL
OG0009791	sp|Q60738|ZNT1_MOUSE	tr|L5KY79|L5KY79_PTEAL
OG0009792	sp|Q61865|MIA_MOUSE	tr|L5L3L3|L5L3L3_PTEAL
OG0009793	sp|Q6EBV9|ATG9B_MOUSE	tr|L5K336|L5K336_PTEAL
OG0009794	sp|Q6NXK2|ZN532_MOUSE	tr|L5KHM6|L5KHM6_PTEAL
OG0009795	sp|Q6NZN1|PPRC1_MOUSE	tr|L5K2N6|L5K2N6_PTEAL
OG0009796	sp|Q76KF0|SEM6D_MOUSE	tr|L5K3X1|L5K3X1_PTEAL
OG0009797	sp|Q810I0|VP37D_MOUSE	tr|L5K7V3|L5K7V3_PTEAL
OG0009798	sp|Q8BFR6|ZFAN1_MOUSE	tr|L5JSZ9|L5JSZ9_PTEAL
OG0009799	sp|Q8BPS4|GP180_MOUSE	tr|L5KH87|L5KH87_PTEAL
OG0009800	sp|Q8BT18|ARMD4_MOUSE	tr|L5K1L3|L5K1L3_PTEAL
OG0009801	sp|Q8BWY3|ERF1_MOUSE	tr|L5JUS2|L5JUS2_PTEAL
OG0009802	tr|Q8BXH3|Q8BXH3_MOUSE	tr|L5KW63|L5KW63_PTEAL
OG0009803	sp|Q8C5G2|VASH2_MOUSE	tr|L5KY93|L5KY93_PTEAL
OG0009804	sp|Q8C5N5|PDD2L_MOUSE	tr|L5JNM7|L5JNM7_PTEAL
OG0009805	sp|Q8CF36|F229B_MOUSE	tr|L5JMT2|L5JMT2_PTEAL
OG0009806	sp|Q8CFJ9|WDR24_MOUSE	tr|L5KGP3|L5KGP3_PTEAL
OG0009807	sp|Q8JZM6|TIFAB_MOUSE	tr|L5JVJ0|L5JVJ0_PTEAL
OG0009808	sp|Q8VCM5|MUL1_MOUSE	tr|L5JUM4|L5JUM4_PTEAL
OG0009809	sp|Q8VE96|S35F6_MOUSE	tr|L5KS47|L5KS47_PTEAL
OG0009810	sp|Q920Q2|REV1_MOUSE	tr|L5KBR1|L5KBR1_PTEAL
OG0009811	sp|Q922H1|ANM3_MOUSE	tr|L5KYW6|L5KYW6_PTEAL
OG0009812	sp|Q99PN0|SC5A5_MOUSE	tr|L5L7C2|L5L7C2_PTEAL
OG0009813	sp|Q9CQS3|FIBIN_MOUSE	tr|L5KYX8|L5KYX8_PTEAL
OG0009814	sp|Q9CR08|RPP29_MOUSE	tr|L5KV90|L5KV90_PTEAL
OG0009815	sp|Q9D611|OCSTP_MOUSE	tr|L5JYV4|L5JYV4_PTEAL
OG0009816	sp|Q9D8U4|C1QT2_MOUSE	tr|L5L0R7|L5L0R7_PTEAL
OG0009817	sp|Q9D958|SPCS1_MOUSE	tr|L5K7Y9|L5K7Y9_PTEAL
OG0009818	sp|Q9DB98|LENG1_MOUSE	tr|L5L156|L5L156_PTEAL
OG0009819	sp|Q9QX96|SALL2_MOUSE	tr|L5K6H0|L5K6H0_PTEAL
