Orthogroup	Mus_musculus	Orycteropus_afer_afer
OG0015178	sp|Q9WVS7|MP2K5_MOUSE	tr|A0A8B7B5W8|A0A8B7B5W8_ORYAF
OG0015179	sp|Q9Z1Y4|TRIP6_MOUSE	tr|A0A8B7B5N7|A0A8B7B5N7_ORYAF
OG0015180	sp|Q9Z2U2|ZN292_MOUSE	tr|A0A8B7ASI6|A0A8B7ASI6_ORYAF
OG0015181	tr|A2AF31|A2AF31_MOUSE	tr|A0A8B7B5Z7|A0A8B7B5Z7_ORYAF
OG0015182	sp|A2AJ77|PRD12_MOUSE	tr|A0A8B7A8I7|A0A8B7A8I7_ORYAF
OG0015183	sp|D3YWP0|EFMT3_MOUSE	tr|A0A8B7APX8|A0A8B7APX8_ORYAF
OG0015184	sp|P0C0A3|CHMP6_MOUSE	tr|A0A8B7BC94|A0A8B7BC94_ORYAF
OG0015185	sp|P10166|MYCL_MOUSE	tr|A0A8B7ATK3|A0A8B7ATK3_ORYAF
OG0015186	sp|P16110|LEG3_MOUSE	tr|A0A8B7AEX6|A0A8B7AEX6_ORYAF
OG0015187	sp|P20033|PDGFA_MOUSE	tr|A0A8B6ZUY8|A0A8B6ZUY8_ORYAF
OG0015188	sp|P28236|CXA8_MOUSE	tr|A0A8B7AEX0|A0A8B7AEX0_ORYAF
OG0015189	sp|P43023|CX6A2_MOUSE	tr|A0A8B7B2D4|A0A8B7B2D4_ORYAF
OG0015190	sp|P46978|STT3A_MOUSE	tr|A0A8B7ARX8|A0A8B7ARX8_ORYAF
OG0015191	sp|P48437|PROX1_MOUSE	tr|A0A8B7AWU2|A0A8B7AWU2_ORYAF
OG0015192	sp|P58682|TLR8_MOUSE	tr|A0A8B7AP96|A0A8B7AP96_ORYAF
OG0015193	sp|Q01114|IL9R_MOUSE	tr|A0A8B7BA48|A0A8B7BA48_ORYAF
OG0015195	sp|Q3TNL8|IPRI_MOUSE	tr|A0A8B6ZW63|A0A8B6ZW63_ORYAF
OG0015196	sp|Q3U1Z5|GPSM3_MOUSE	tr|A0A8B7AP29|A0A8B7AP29_ORYAF
OG0015197	sp|Q3UIW5|RNF10_MOUSE	tr|A0A8B6ZRC4|A0A8B6ZRC4_ORYAF
OG0015198	sp|Q3UQS8|RBM20_MOUSE	tr|A0A8B6ZVP9|A0A8B6ZVP9_ORYAF
OG0015199	sp|Q571K4|TAB3_MOUSE	tr|A0A8B7B8Z0|A0A8B7B8Z0_ORYAF
OG0015200	sp|Q61419|CMAH_MOUSE	tr|A0A8B7AJ80|A0A8B7AJ80_ORYAF
OG0015201	sp|Q62276|MED22_MOUSE	tr|A0A8B7AX38|A0A8B7AX38_ORYAF
OG0015202	sp|Q62419|SH3G1_MOUSE	tr|A0A8B7ANZ8|A0A8B7ANZ8_ORYAF
OG0015203	sp|Q62448|IF4G2_MOUSE	tr|A0A8B7B4S0|A0A8B7B4S0_ORYAF
OG0015204	sp|Q6NZA9|TAF9B_MOUSE	tr|A0A8B7BAF4|A0A8B7BAF4_ORYAF
OG0015205	sp|Q6PCX7|RGMA_MOUSE	tr|A0A8B7BEZ5|A0A8B7BEZ5_ORYAF
OG0015206	sp|Q6PGH0|UBTD2_MOUSE	tr|A0A8B6ZQI3|A0A8B6ZQI3_ORYAF
OG0015207	sp|Q7TPQ3|SHPRH_MOUSE	tr|A0A8B7B0U8|A0A8B7B0U8_ORYAF
OG0015208	sp|Q80ZN5|CST13_MOUSE	tr|A0A8B7B421|A0A8B7B421_ORYAF
OG0015209	sp|Q8BHD1|POC1B_MOUSE	tr|A0A8B7AT35|A0A8B7AT35_ORYAF
OG0015210	sp|Q8BKE5|FSBP_MOUSE	tr|A0A8B6ZG79|A0A8B6ZG79_ORYAF
OG0015211	sp|Q8BV13|CSN7B_MOUSE	tr|A0A8B6ZWQ1|A0A8B6ZWQ1_ORYAF
OG0015212	sp|Q8BZQ7|ANC2_MOUSE	tr|A0A8B7ACT2|A0A8B7ACT2_ORYAF
OG0015213	sp|Q8CC70|CF300_MOUSE	tr|A0A8B7A8C1|A0A8B7A8C1_ORYAF
OG0015214	sp|Q8CE47|S49A3_MOUSE	tr|A0A8B7B245|A0A8B7B245_ORYAF
OG0015215	sp|Q8CFY5|COX10_MOUSE	tr|A0A8B7A749|A0A8B7A749_ORYAF
OG0015216	sp|Q8CGS6|DPOLQ_MOUSE	tr|A0A8B7A2A0|A0A8B7A2A0_ORYAF
OG0015217	sp|Q8K382|DEN1A_MOUSE	tr|A0A8B6ZGY6|A0A8B6ZGY6_ORYAF
OG0015218	sp|Q8R323|RFC3_MOUSE	tr|A0A8B7B9Y8|A0A8B7B9Y8_ORYAF
OG0015219	sp|Q8VD00|SGMR2_MOUSE	tr|A0A8B6ZKC5|A0A8B6ZKC5_ORYAF
OG0015220	sp|Q920C1|CRDL1_MOUSE	tr|A0A8B7AS02|A0A8B7AS02_ORYAF
OG0015221	sp|Q922G0|S2536_MOUSE	tr|A0A8B7ACK4|A0A8B7ACK4_ORYAF
OG0015222	sp|Q923W1|TGS1_MOUSE	tr|A0A8B6ZUS2|A0A8B6ZUS2_ORYAF
OG0015223	sp|Q925B0|PAWR_MOUSE	tr|A0A8B7AE50|A0A8B7AE50_ORYAF
OG0015224	sp|Q99KI0|ACON_MOUSE	tr|A0A8B6ZW35|A0A8B6ZW35_ORYAF
OG0015225	sp|Q99P51|RASF3_MOUSE	tr|A0A8B7A0N2|A0A8B7A0N2_ORYAF
OG0015226	sp|Q9CQ37|UBE2T_MOUSE	tr|A0A8B6ZW29|A0A8B6ZW29_ORYAF
OG0015227	sp|Q9D1B8|DCD2C_MOUSE	tr|A0A8B7BBA3|A0A8B7BBA3_ORYAF
OG0015228	sp|Q9D1H6|NDUF4_MOUSE	tr|A0A8B6ZZC3|A0A8B6ZZC3_ORYAF
OG0015229	sp|Q9D702|TMM52_MOUSE	tr|A0A8B7A6X4|A0A8B7A6X4_ORYAF
OG0015230	sp|Q9D845|TEX9_MOUSE	tr|A0A8B6ZH10|A0A8B6ZH10_ORYAF
OG0015231	sp|Q9EQH4|TAF8_MOUSE	tr|A0A8B6ZH67|A0A8B6ZH67_ORYAF
OG0015232	sp|Q9ERM2|ICAM4_MOUSE	tr|A0A8B7AUV2|A0A8B7AUV2_ORYAF
OG0015233	sp|Q9JIM5|YIPF7_MOUSE	tr|A0A8B7B7N4|A0A8B7B7N4_ORYAF
OG0015234	sp|Q9JLJ2|AL9A1_MOUSE	tr|A0A8B6ZJX6|A0A8B6ZJX6_ORYAF
OG0015235	sp|Q9JLN9|MTOR_MOUSE	tr|A0A8B7A0C2|A0A8B7A0C2_ORYAF
OG0015236	sp|Q9JLV1|BAG3_MOUSE	tr|A0A8B6ZIU3|A0A8B6ZIU3_ORYAF
OG0015237	sp|Q9Z1M8|RED_MOUSE	tr|A0A8B6ZNB7|A0A8B6ZNB7_ORYAF
OG0015238	sp|Q9Z2I2|FKB1B_MOUSE	tr|A0A8B6ZQS0|A0A8B6ZQS0_ORYAF
OG0015239	tr|A0A140LIR9|A0A140LIR9_MOUSE	tr|A0A8B7A048|A0A8B7A048_ORYAF
OG0015240	sp|B1AUC7|RHG36_MOUSE	tr|A0A8B7B182|A0A8B7B182_ORYAF
OG0015241	tr|D3Z393|D3Z393_MOUSE	tr|A0A8B7AWH5|A0A8B7AWH5_ORYAF
OG0015242	sp|O08524|TECTB_MOUSE	tr|A0A8B6ZVN6|A0A8B6ZVN6_ORYAF
OG0015243	sp|O35613|DAXX_MOUSE	tr|A0A8B6ZP87|A0A8B6ZP87_ORYAF
OG0015244	sp|O70460|CCL19_MOUSE	tr|A0A8B7ACP4|A0A8B7ACP4_ORYAF
OG0015245	sp|P08030|APT_MOUSE	tr|A0A8B6ZTT1|A0A8B6ZTT1_ORYAF
OG0015246	sp|P16277|BLK_MOUSE	tr|A0A8B6ZMH3|A0A8B6ZMH3_ORYAF
OG0015247	sp|P20918|PLMN_MOUSE	tr|A0A8B7A667|A0A8B7A667_ORYAF
OG0015248	sp|P27656|LIPC_MOUSE	tr|A0A8B7B903|A0A8B7B903_ORYAF
OG0015249	sp|P35700|PRDX1_MOUSE	tr|A0A8B7ABN4|A0A8B7ABN4_ORYAF
OG0015250	sp|P41242|MATK_MOUSE	tr|A0A8B7ANY3|A0A8B7ANY3_ORYAF
OG0015251	sp|P59997|KDM2A_MOUSE	tr|A0A8B7A5B1|A0A8B7A5B1_ORYAF
OG0015252	sp|P70188|KIFA3_MOUSE	tr|A0A8B6ZJN1|A0A8B6ZJN1_ORYAF
OG0015253	sp|Q3TIR3|RIC8A_MOUSE	tr|A0A8B7AHM7|A0A8B7AHM7_ORYAF
OG0015254	sp|Q3V0J4|ANR53_MOUSE	tr|A0A8B6ZRJ6|A0A8B6ZRJ6_ORYAF
OG0015255	sp|Q5GH67|XKR4_MOUSE	tr|A0A8B7AXM4|A0A8B7AXM4_ORYAF
OG0015256	sp|Q61982|NOTC3_MOUSE	tr|A0A8B7BAN1|A0A8B7BAN1_ORYAF
OG0015257	sp|Q64505|CP7A1_MOUSE	tr|A0A8B6ZPS0|A0A8B6ZPS0_ORYAF
OG0015258	sp|Q6DG52|CHUR_MOUSE	tr|A0A8B7AAM2|A0A8B7AAM2_ORYAF
OG0015259	sp|Q6GV12|KDSR_MOUSE	tr|A0A8B6ZDF2|A0A8B6ZDF2_ORYAF
OG0015260	sp|Q6PDK2|KMT2D_MOUSE	tr|A0A8B6ZK33|A0A8B6ZK33_ORYAF
OG0015261	sp|Q78ZA7|NP1L4_MOUSE	tr|A0A8B7AHT1|A0A8B7AHT1_ORYAF
OG0015262	sp|Q7TQN3|WFKN2_MOUSE	tr|A0A8B6ZWJ5|A0A8B6ZWJ5_ORYAF
OG0015263	sp|Q80ZX8|SPAG1_MOUSE	tr|A0A8B6ZG37|A0A8B6ZG37_ORYAF
OG0015264	sp|Q8BGD7|NPAS4_MOUSE	tr|A0A8B7A693|A0A8B7A693_ORYAF
OG0015265	sp|Q8BH34|SEM3D_MOUSE	tr|A0A8B7ABM1|A0A8B7ABM1_ORYAF
OG0015266	sp|Q8BHN5|RBM45_MOUSE	tr|A0A8B7AQQ9|A0A8B7AQQ9_ORYAF
OG0015267	sp|Q8BMA6|SRP68_MOUSE	tr|A0A8B7BDH5|A0A8B7BDH5_ORYAF
OG0015268	sp|Q8BP01|VMAC_MOUSE	tr|A0A8B7AXG3|A0A8B7AXG3_ORYAF
OG0015269	sp|Q8BZR9|NCBP3_MOUSE	tr|A0A8B6ZJ19|A0A8B6ZJ19_ORYAF
OG0015270	sp|Q8C0T7|MFSD9_MOUSE	tr|A0A8B7BEK2|A0A8B7BEK2_ORYAF
OG0015271	sp|Q8C6C7|F204A_MOUSE	tr|A0A8B6ZHA5|A0A8B6ZHA5_ORYAF
OG0015272	sp|Q8CC84|LYSM4_MOUSE	tr|A0A8B7BED8|A0A8B7BED8_ORYAF
OG0015273	sp|Q8CHR6|DPYD_MOUSE	tr|A0A8B6ZF69|A0A8B6ZF69_ORYAF
OG0015274	sp|Q8CJ40|CROCC_MOUSE	tr|A0A8B6ZJ22|A0A8B6ZJ22_ORYAF
OG0015275	sp|Q8K1D8|ENHO_MOUSE	tr|A0A8B7ALH6|A0A8B7ALH6_ORYAF
OG0015276	sp|Q8K2A1|GULP1_MOUSE	tr|A0A8B7B842|A0A8B7B842_ORYAF
OG0015277	sp|Q8R464|CADM4_MOUSE	tr|A0A8B7A562|A0A8B7A562_ORYAF
OG0015278	sp|Q8VI16|B3GN9_MOUSE	tr|A0A8B6ZRS9|A0A8B6ZRS9_ORYAF
OG0015279	sp|Q921R7|S35A5_MOUSE	tr|A0A8B7ADT5|A0A8B7ADT5_ORYAF
OG0015280	sp|Q921Y4|MFSD5_MOUSE	tr|A0A8B7ANJ3|A0A8B7ANJ3_ORYAF
OG0015281	sp|Q99N91|RM34_MOUSE	tr|A0A8B7ABU7|A0A8B7ABU7_ORYAF
OG0015282	sp|Q9CQG2|MET16_MOUSE	tr|A0A8B6ZIZ7|A0A8B6ZIZ7_ORYAF
OG0015283	sp|Q9CXM0|CHODL_MOUSE	tr|A0A8B6ZGB0|A0A8B6ZGB0_ORYAF
OG0015284	sp|Q9CYA6|ZCHC8_MOUSE	tr|A0A8B6ZKZ4|A0A8B6ZKZ4_ORYAF
OG0015285	sp|Q9CZH8|CCD77_MOUSE	tr|A0A8B6ZHU9|A0A8B6ZHU9_ORYAF
OG0015286	sp|Q9D8Z2|TRIA1_MOUSE	tr|A0A8B6ZR35|A0A8B6ZR35_ORYAF
OG0015287	sp|Q9D9B7|PRR30_MOUSE	tr|A0A8B6ZT44|A0A8B6ZT44_ORYAF
OG0015288	sp|Q9D9Z5|DDA1_MOUSE	tr|A0A8B7AC85|A0A8B7AC85_ORYAF
OG0015289	sp|Q9EQU3|TLR9_MOUSE	tr|A0A8B7AV96|A0A8B7AV96_ORYAF
OG0015290	sp|Q9QXK9|SH22A_MOUSE	tr|A0A8B7AFQ2|A0A8B7AFQ2_ORYAF
OG0015291	sp|Q9QZ39|SIA7A_MOUSE	tr|A0A8B7BEV9|A0A8B7BEV9_ORYAF
OG0015292	sp|Q9WU72|TN13B_MOUSE	tr|A0A8B6ZN61|A0A8B6ZN61_ORYAF
OG0015293	sp|Q9Z0E2|CHRD_MOUSE	tr|A0A8B6ZEP7|A0A8B6ZEP7_ORYAF
OG0015294	sp|A2AIP0|F166B_MOUSE	tr|A0A8B7AAW0|A0A8B7AAW0_ORYAF
OG0015295	sp|D2J0Y4|CJ090_MOUSE	tr|A0A8B6ZHD0|A0A8B6ZHD0_ORYAF
OG0015296	tr|F6YK91|F6YK91_MOUSE	tr|A0A8B7A6W2|A0A8B7A6W2_ORYAF
OG0015297	sp|O35495|CDK14_MOUSE	tr|A0A8B6ZVM8|A0A8B6ZVM8_ORYAF
OG0015298	sp|O35625|AXIN1_MOUSE	tr|A0A8B7B6R9|A0A8B7B6R9_ORYAF
OG0015299	sp|O55241|OREX_MOUSE	tr|A0A8B6ZXC5|A0A8B6ZXC5_ORYAF
OG0015300	sp|O88507|CNTFR_MOUSE	tr|A0A8B7AMW7|A0A8B7AMW7_ORYAF
OG0015301	sp|P05201|AATC_MOUSE	tr|A0A8B6ZSR6|A0A8B6ZSR6_ORYAF
OG0015302	sp|P14142|GLUT4_MOUSE	tr|A0A8B7AVX6|A0A8B7AVX6_ORYAF
OG0015303	sp|P35459|LY6D_MOUSE	tr|A0A8B6ZSL1|A0A8B6ZSL1_ORYAF
OG0015304	sp|P51661|DHI2_MOUSE	tr|A0A8B6ZSB1|A0A8B6ZSB1_ORYAF
OG0015305	sp|P70193|LRIG1_MOUSE	tr|A0A8B7AE61|A0A8B7AE61_ORYAF
OG0015306	sp|P70445|4EBP2_MOUSE	tr|A0A8B6ZXY6|A0A8B6ZXY6_ORYAF
OG0015307	sp|P97492|RGS14_MOUSE	tr|A0A8B7AU46|A0A8B7AU46_ORYAF
OG0015308	sp|Q3TWI9|CSCL2_MOUSE	tr|A0A8B6ZFC3|A0A8B6ZFC3_ORYAF
OG0015309	sp|Q3TWL2|PP4P1_MOUSE	tr|A0A8B7AMT3|A0A8B7AMT3_ORYAF
OG0015310	sp|Q501J2|ANKMT_MOUSE	tr|A0A8B7B655|A0A8B7B655_ORYAF
OG0015311	sp|Q52KR2|LRIG2_MOUSE	tr|A0A8B7AH03|A0A8B7AH03_ORYAF
OG0015312	sp|Q56A07|SCN2B_MOUSE	tr|A0A8B6ZG66|A0A8B6ZG66_ORYAF
OG0015313	sp|Q5DU37|ZFY26_MOUSE	tr|A0A8B6ZZG1|A0A8B6ZZG1_ORYAF
OG0015314	sp|Q5SNZ0|GRDN_MOUSE	tr|A0A8B6ZQF6|A0A8B6ZQF6_ORYAF
OG0015315	sp|Q5SRT8|CCNJL_MOUSE	tr|A0A8B7AJD9|A0A8B7AJD9_ORYAF
OG0015316	sp|Q66L44|CBARP_MOUSE	tr|A0A8B7AYR7|A0A8B7AYR7_ORYAF
OG0015317	sp|Q68FG0|ZC4H2_MOUSE	tr|A0A8B7BA95|A0A8B7BA95_ORYAF
OG0015318	sp|Q6PAM0|AAKB2_MOUSE	tr|A0A8B7AF31|A0A8B7AF31_ORYAF
OG0015319	sp|Q7TQ48|SRCA_MOUSE	tr|A0A8B6ZPY3|A0A8B6ZPY3_ORYAF
OG0015320	sp|Q80UW5|MRCKG_MOUSE	tr|A0A8B7A4V9|A0A8B7A4V9_ORYAF
OG0015321	sp|Q80VY2|INKA2_MOUSE	tr|A0A8B7AL64|A0A8B7AL64_ORYAF
OG0015322	sp|Q810B8|SLIK4_MOUSE	tr|A0A8B7AST8|A0A8B7AST8_ORYAF
OG0015323	sp|Q8BJ03|COX15_MOUSE	tr|A0A8B6ZR43|A0A8B6ZR43_ORYAF
OG0015324	sp|Q8BML1|MICA2_MOUSE	tr|A0A8B7B3Z2|A0A8B7B3Z2_ORYAF
OG0015325	sp|Q8BTR5|DUS28_MOUSE	tr|A0A8B7A2L1|A0A8B7A2L1_ORYAF
OG0015326	sp|Q8BXA6|CLD17_MOUSE	tr|A0A8B7A1A0|A0A8B7A1A0_ORYAF
OG0015327	sp|Q8C110|SLIK6_MOUSE	tr|A0A8B7B7I2|A0A8B7B7I2_ORYAF
OG0015328	sp|Q8C9B9|DIDO1_MOUSE	tr|A0A8B7AZ81|A0A8B7AZ81_ORYAF
OG0015329	sp|Q8CCB4|VPS53_MOUSE	tr|A0A8B6ZIW5|A0A8B6ZIW5_ORYAF
OG0015330	tr|Q8CET2|Q8CET2_MOUSE	tr|A0A8B6ZHM4|A0A8B6ZHM4_ORYAF
OG0015331	sp|Q8CHB8|TTLL5_MOUSE	tr|A0A8B6ZV66|A0A8B6ZV66_ORYAF
OG0015332	sp|Q8K021|SCAM1_MOUSE	tr|A0A8B7A125|A0A8B7A125_ORYAF
OG0015333	sp|Q8K1E3|DLK2_MOUSE	tr|A0A8B6ZFE5|A0A8B6ZFE5_ORYAF
OG0015334	sp|Q8R1U1|COG4_MOUSE	tr|A0A8B6ZX21|A0A8B6ZX21_ORYAF
OG0015335	sp|Q8VCM2|NOXO1_MOUSE	tr|A0A8B6ZQ57|A0A8B6ZQ57_ORYAF
OG0015336	sp|Q8VHK8|TM11D_MOUSE	tr|A0A8B7A0U3|A0A8B7A0U3_ORYAF
OG0015337	sp|Q91W90|TXND5_MOUSE	tr|A0A8B6ZD12|A0A8B6ZD12_ORYAF
OG0015338	sp|Q921I9|EXOS4_MOUSE	tr|A0A8B7B6A8|A0A8B7B6A8_ORYAF
OG0015339	sp|Q924W6|TRI66_MOUSE	tr|A0A8B7AZS5|A0A8B7AZS5_ORYAF
OG0015340	sp|Q99LZ3|SLD5_MOUSE	tr|A0A8B6ZC23|A0A8B6ZC23_ORYAF
OG0015341	sp|Q99MT7|GPR87_MOUSE	tr|A0A8B6ZRN8|A0A8B6ZRN8_ORYAF
OG0015342	sp|Q9CQ04|OGFD2_MOUSE	tr|A0A8B6ZQT6|A0A8B6ZQT6_ORYAF
OG0015343	sp|Q9CQI9|MED30_MOUSE	tr|A0A8B7AAP1|A0A8B7AAP1_ORYAF
OG0015344	sp|Q9CWR1|WDR73_MOUSE	tr|A0A8B7A5Y7|A0A8B7A5Y7_ORYAF
OG0015345	sp|Q9CWW6|PIN4_MOUSE	tr|A0A8B7B826|A0A8B7B826_ORYAF
OG0015346	sp|Q9D416|AR13A_MOUSE	tr|A0A8B7BBD9|A0A8B7BBD9_ORYAF
OG0015347	sp|Q9D5V6|SYAP1_MOUSE	tr|A0A8B7BDD2|A0A8B7BDD2_ORYAF
OG0015348	sp|Q9D9I4|TBC20_MOUSE	tr|A0A8B6ZCB9|A0A8B6ZCB9_ORYAF
OG0015349	sp|Q9DBB1|DUS6_MOUSE	tr|A0A8B7AST5|A0A8B7AST5_ORYAF
OG0015350	sp|Q9DBL9|ABHD5_MOUSE	tr|A0A8B7AK37|A0A8B7AK37_ORYAF
OG0015351	sp|Q9DCQ2|ASPDH_MOUSE	tr|A0A8B7B887|A0A8B7B887_ORYAF
OG0015352	sp|Q9EQG7|ENPP5_MOUSE	tr|A0A8B6ZFM6|A0A8B6ZFM6_ORYAF
OG0015353	sp|Q9EQS9|IGDC4_MOUSE	tr|A0A8B7B8F2|A0A8B7B8F2_ORYAF
OG0015354	sp|Q9ESJ7|IKBP1_MOUSE	tr|A0A8B7APR2|A0A8B7APR2_ORYAF
OG0015355	sp|Q9JHB3|TIMP4_MOUSE	tr|A0A8B7AXH9|A0A8B7AXH9_ORYAF
OG0015356	sp|Q9JKW0|AR6P1_MOUSE	tr|A0A8B7AL95|A0A8B7AL95_ORYAF
OG0015357	sp|Q9JLI3|MMEL1_MOUSE	tr|A0A8B7A6Q1|A0A8B7A6Q1_ORYAF
OG0015358	sp|Q9QWW1|HOME2_MOUSE	tr|A0A8B7A7B0|A0A8B7A7B0_ORYAF
OG0015359	sp|Q9WUR9|KAD4_MOUSE	tr|A0A8B7BD17|A0A8B7BD17_ORYAF
OG0015360	sp|Q9Z110|P5CS_MOUSE	tr|A0A8B6ZR82|A0A8B6ZR82_ORYAF
OG0015361	sp|A2AJQ3|D19L4_MOUSE	tr|A0A8B6ZBN2|A0A8B6ZBN2_ORYAF
OG0015362	tr|G5E8X2|G5E8X2_MOUSE	tr|A0A8B7B4P6|A0A8B7B4P6_ORYAF
OG0015363	sp|O08858|SSR5_MOUSE	tr|A0A8B7B7W2|A0A8B7B7W2_ORYAF
OG0015364	sp|O55102|BL1S1_MOUSE	tr|A0A8B7AZB5|A0A8B7AZB5_ORYAF
OG0015365	sp|O70572|NSMA_MOUSE	tr|A0A8B6ZV40|A0A8B6ZV40_ORYAF
OG0015366	sp|O88878|ZFAN5_MOUSE	tr|A0A8B6ZLV3|A0A8B6ZLV3_ORYAF
OG0015367	sp|P16460|ASSY_MOUSE	tr|A0A8B7A393|A0A8B7A393_ORYAF
OG0015368	sp|P35546|RET_MOUSE	tr|A0A8B7B4X9|A0A8B7B4X9_ORYAF
OG0015369	sp|P42225|STAT1_MOUSE	tr|A0A8B6ZVH9|A0A8B6ZVH9_ORYAF
OG0015370	sp|P58390|KCNN2_MOUSE	tr|A0A8B7B375|A0A8B7B375_ORYAF
OG0015371	sp|P59266|FITM2_MOUSE	tr|A0A8B6ZNC0|A0A8B6ZNC0_ORYAF
OG0015372	sp|P61963|DCAF7_MOUSE	tr|A0A8B7BD53|A0A8B7BD53_ORYAF
OG0015373	sp|Q09XV5|CHD8_MOUSE	tr|A0A8B7AMV8|A0A8B7AMV8_ORYAF
OG0015374	sp|Q3TD16|PACER_MOUSE	tr|A0A8B7AAU2|A0A8B7AAU2_ORYAF
OG0015375	sp|Q3TIR1|TPC13_MOUSE	tr|A0A8B7AU21|A0A8B7AU21_ORYAF
OG0015376	sp|Q3UG98|NAT9_MOUSE	tr|A0A8B7BE04|A0A8B7BE04_ORYAF
OG0015377	sp|Q3UJZ3|ARMC7_MOUSE	tr|A0A8B7BCG0|A0A8B7BCG0_ORYAF
OG0015378	sp|Q5SZT7|NKAPL_MOUSE	tr|A0A8B7B3D8|A0A8B7B3D8_ORYAF
OG0015379	sp|Q61614|EDNRA_MOUSE	tr|A0A8B7AWM6|A0A8B7AWM6_ORYAF
OG0015380	sp|Q61845|MEIG1_MOUSE	tr|A0A8B7B353|A0A8B7B353_ORYAF
OG0015381	sp|Q62178|SEM4A_MOUSE	tr|A0A8B7AGN2|A0A8B7AGN2_ORYAF
OG0015382	sp|Q640M6|GDPD5_MOUSE	tr|A0A8B6ZTU8|A0A8B6ZTU8_ORYAF
OG0015383	sp|Q684R7|FREM1_MOUSE	tr|A0A8B7B6Q5|A0A8B7B6Q5_ORYAF
OG0015384	sp|Q68SA9|ATS7_MOUSE	tr|A0A8B7AR95|A0A8B7AR95_ORYAF
OG0015385	sp|Q6ZPL9|DDX55_MOUSE	tr|A0A8B6ZMV2|A0A8B6ZMV2_ORYAF
OG0015386	sp|Q7TNF8|RIMB1_MOUSE	tr|A0A8B7BBM1|A0A8B7BBM1_ORYAF
OG0015387	sp|Q80T41|GABR2_MOUSE	tr|A0A8B7BAH8|A0A8B7BAH8_ORYAF
OG0015388	sp|Q810B7|SLIK5_MOUSE	tr|A0A8B7ARY0|A0A8B7ARY0_ORYAF
OG0015389	sp|Q8BGR2|LRC8D_MOUSE	tr|A0A8B7AZT1|A0A8B7AZT1_ORYAF
OG0015390	sp|Q8BHG9|CGBP1_MOUSE	tr|A0A8B7B2G6|A0A8B7B2G6_ORYAF
OG0015391	sp|Q8BKX6|SMG1_MOUSE	tr|A0A8B7ARC7|A0A8B7ARC7_ORYAF
OG0015392	sp|Q8BMC3|SHC2_MOUSE	tr|A0A8B7B279|A0A8B7B279_ORYAF
OG0015393	sp|Q8BS90|BORA_MOUSE	tr|A0A8B7AG94|A0A8B7AG94_ORYAF
OG0015394	sp|Q8BVU0|LRCH3_MOUSE	tr|A0A8B7AHW0|A0A8B7AHW0_ORYAF
OG0015395	sp|Q8C080|SNX16_MOUSE	tr|A0A8B7A4H6|A0A8B7A4H6_ORYAF
OG0015396	sp|Q8C398|PIGW_MOUSE	tr|A0A8B7ADR0|A0A8B7ADR0_ORYAF
OG0015397	sp|Q8C624|SPT33_MOUSE	tr|A0A8B6ZP22|A0A8B6ZP22_ORYAF
OG0015398	sp|Q8C966|PF21B_MOUSE	tr|A0A8B6ZW36|A0A8B6ZW36_ORYAF
OG0015399	sp|Q8CCB5|MET24_MOUSE	tr|A0A8B6ZTP3|A0A8B6ZTP3_ORYAF
OG0015400	tr|Q8CGV8|Q8CGV8_MOUSE	tr|A0A8B7ADR1|A0A8B7ADR1_ORYAF
OG0015401	sp|Q8K2D6|DCTD_MOUSE	tr|A0A8B6ZTQ2|A0A8B6ZTQ2_ORYAF
OG0015402	sp|Q8R116|NOTUM_MOUSE	tr|A0A8B7BEM3|A0A8B7BEM3_ORYAF
OG0015403	sp|Q8VD31|TPSNR_MOUSE	tr|A0A8B6ZMQ0|A0A8B6ZMQ0_ORYAF
OG0015404	sp|Q99KU0|VMP1_MOUSE	tr|A0A8B7AEZ3|A0A8B7AEZ3_ORYAF
OG0015405	sp|Q99L13|3HIDH_MOUSE	tr|A0A8B7A758|A0A8B7A758_ORYAF
OG0015406	sp|Q99N57|RAF1_MOUSE	tr|A0A8B7B5M2|A0A8B7B5M2_ORYAF
OG0015407	sp|Q99PF4|CAD23_MOUSE	tr|A0A8B6ZUT4|A0A8B6ZUT4_ORYAF
OG0015408	sp|Q9CW79|GOGA1_MOUSE	tr|A0A8B7B4F2|A0A8B7B4F2_ORYAF
OG0015409	sp|Q9CWP6|MSPD2_MOUSE	tr|A0A8B7ATY9|A0A8B7ATY9_ORYAF
OG0015410	sp|Q9D0T1|NH2L1_MOUSE	tr|A0A8B6ZW79|A0A8B6ZW79_ORYAF
OG0015411	sp|Q9D3R5|F187A_MOUSE	tr|A0A8B7AZV8|A0A8B7AZV8_ORYAF
OG0015412	sp|Q9D6J1|CERS4_MOUSE	tr|A0A8B7AZT3|A0A8B7AZT3_ORYAF
OG0015413	sp|Q9D9S1|EVG1_MOUSE	tr|A0A8B6ZXK7|A0A8B6ZXK7_ORYAF
OG0015414	sp|Q9DAW6|PRP4_MOUSE	tr|A0A8B6ZIG3|A0A8B6ZIG3_ORYAF
OG0015415	sp|Q9DC50|OCTC_MOUSE	tr|A0A8B7B3R1|A0A8B7B3R1_ORYAF
OG0015416	sp|Q9EQN3|T22D4_MOUSE	tr|A0A8B7B5M1|A0A8B7B5M1_ORYAF
OG0015417	sp|Q9QZ03|S39A1_MOUSE	tr|A0A8B7AFI2|A0A8B7AFI2_ORYAF
