Orthogroup	Mus_musculus	Panthera_tigris_altaica
OG0010748	sp|Q9D1G2|PMVK_MOUSE	tr|A0A8C9KHM8|A0A8C9KHM8_PANTA
OG0010749	sp|Q9D3N8|GRTP1_MOUSE	tr|A0A8C9K867|A0A8C9K867_PANTA
OG0010750	sp|Q9D7I0|SHSA5_MOUSE	tr|A0A8C9K7C5|A0A8C9K7C5_PANTA
OG0010751	sp|Q9DAK9|PHP14_MOUSE	tr|A0A8C9K6G4|A0A8C9K6G4_PANTA
OG0010752	sp|Q9ER88|RT29_MOUSE	tr|A0A8C9K4N2|A0A8C9K4N2_PANTA
OG0010753	sp|Q9JHG6|RCAN1_MOUSE	tr|A0A8C9JBH0|A0A8C9JBH0_PANTA
OG0010754	sp|Q9JIC3|DCR1A_MOUSE	tr|A0A8C9KQT9|A0A8C9KQT9_PANTA
OG0010755	sp|Q9JK48|SHLB1_MOUSE	tr|A0A8C9JMU5|A0A8C9JMU5_PANTA
OG0010756	sp|Q9JKP7|DPOE3_MOUSE	tr|A0A8C9MA14|A0A8C9MA14_PANTA
OG0010757	sp|Q9WUN2|TBK1_MOUSE	tr|A0A8C9MDK3|A0A8C9MDK3_PANTA
OG0010758	sp|Q9WVH9|FBLN5_MOUSE	tr|A0A8C9JLB2|A0A8C9JLB2_PANTA
OG0010759	tr|A0A571BF63|A0A571BF63_MOUSE	tr|A0A8C9M9U9|A0A8C9M9U9_PANTA
OG0010760	tr|A1E5L0|A1E5L0_MOUSE	tr|A0A8C9JEF4|A0A8C9JEF4_PANTA
OG0010761	sp|B1AVZ0|UPP_MOUSE	tr|A0A8C9JUK4|A0A8C9JUK4_PANTA
OG0010762	sp|E9Q2M9|WDFY4_MOUSE	tr|A0A8C9K889|A0A8C9K889_PANTA
OG0010763	tr|E9Q7L6|E9Q7L6_MOUSE	tr|A0A8C9JBV7|A0A8C9JBV7_PANTA
OG0010764	sp|O08584|KLF6_MOUSE	tr|A0A8C9JIU5|A0A8C9JIU5_PANTA
OG0010765	sp|O35423|AGT1_MOUSE	tr|A0A8C9K9L8|A0A8C9K9L8_PANTA
OG0010766	sp|P08042|ZFP1_MOUSE	tr|A0A8C9JHW6|A0A8C9JHW6_PANTA
OG0010767	sp|P18337|LYAM1_MOUSE	tr|A0A8C9J4U8|A0A8C9J4U8_PANTA
OG0010768	sp|P41164|ETV1_MOUSE	tr|A0A8C9JBU5|A0A8C9JBU5_PANTA
OG0010769	sp|P50586|TUB_MOUSE	tr|A0A8C9JXU8|A0A8C9JXU8_PANTA
OG0010770	sp|P58659|EVA1C_MOUSE	tr|A0A8C9KVD3|A0A8C9KVD3_PANTA
OG0010771	sp|P61219|RPAB2_MOUSE	tr|A0A8C9J4D0|A0A8C9J4D0_PANTA
OG0010772	sp|P61249|CNCG_MOUSE	tr|A0A8C9JLH3|A0A8C9JLH3_PANTA
OG0010773	sp|P80315|TCPD_MOUSE	tr|A0A8C9JFN9|A0A8C9JFN9_PANTA
OG0010774	sp|P97858|S35B1_MOUSE	tr|A0A8C9KEY1|A0A8C9KEY1_PANTA
OG0010775	sp|Q08652|RET2_MOUSE	tr|A0A8C9KIS4|A0A8C9KIS4_PANTA
OG0010776	sp|Q08943|SSRP1_MOUSE	tr|A0A8C9JJ94|A0A8C9JJ94_PANTA
OG0010777	sp|Q3URE1|ACSF3_MOUSE	tr|A0A8C9KDG9|A0A8C9KDG9_PANTA
OG0010778	sp|Q3URK1|CC190_MOUSE	tr|A0A8C9KA86|A0A8C9KA86_PANTA
OG0010779	sp|Q3UV70|PDP1_MOUSE	tr|A0A8C9KFI6|A0A8C9KFI6_PANTA
OG0010780	sp|Q3UW68|CAN13_MOUSE	tr|A0A8C9K318|A0A8C9K318_PANTA
OG0010781	sp|Q497H0|ZFAN3_MOUSE	tr|A0A8C9KIH1|A0A8C9KIH1_PANTA
OG0010782	sp|Q61337|BAD_MOUSE	tr|A0A8C9J6L6|A0A8C9J6L6_PANTA
OG0010783	sp|Q61826|MADCA_MOUSE	tr|A0A8C9M6L3|A0A8C9M6L3_PANTA
OG0010784	sp|Q64028|PHC1_MOUSE	tr|A0A8C9JQY0|A0A8C9JQY0_PANTA
OG0010785	sp|Q6P5E6|GGA2_MOUSE	tr|A0A8C9L2N3|A0A8C9L2N3_PANTA
OG0010786	sp|Q761V0|SC6A5_MOUSE	tr|A0A8C9MCF3|A0A8C9MCF3_PANTA
OG0010787	sp|Q80VD1|FA98B_MOUSE	tr|A0A8C9K2M0|A0A8C9K2M0_PANTA
OG0010788	sp|Q80WQ8|M18BP_MOUSE	tr|A0A8C9KWV4|A0A8C9KWV4_PANTA
OG0010789	sp|Q8BMP4|GPER1_MOUSE	tr|A0A8C9J3Z0|A0A8C9J3Z0_PANTA
OG0010790	sp|Q8BQX5|TMCO6_MOUSE	tr|A0A8C9KH06|A0A8C9KH06_PANTA
OG0010791	sp|Q8BYH3|TRM13_MOUSE	tr|A0A8C9KQP2|A0A8C9KQP2_PANTA
OG0010792	sp|Q8BYK5|PHAR3_MOUSE	tr|A0A8C9MD63|A0A8C9MD63_PANTA
OG0010793	sp|Q8C1Q6|SMIM4_MOUSE	tr|A0A8C9KB23|A0A8C9KB23_PANTA
OG0010794	sp|Q8C2P3|DUS1L_MOUSE	tr|A0A8C9KJR2|A0A8C9KJR2_PANTA
OG0010795	sp|Q8CB96|RASF4_MOUSE	tr|A0A8C9J9M6|A0A8C9J9M6_PANTA
OG0010796	tr|Q8CBC7|Q8CBC7_MOUSE	tr|A0A8C9KCY9|A0A8C9KCY9_PANTA
OG0010797	sp|Q8VCC6|CCM2L_MOUSE	tr|A0A8C9MAJ0|A0A8C9MAJ0_PANTA
OG0010798	sp|Q8VCI5|PEX19_MOUSE	tr|A0A8C9JUU8|A0A8C9JUU8_PANTA
OG0010799	sp|Q8VDQ8|SIR2_MOUSE	tr|A0A8C9JDA9|A0A8C9JDA9_PANTA
OG0010800	sp|Q923X4|GLRX2_MOUSE	tr|A0A8C9KDV5|A0A8C9KDV5_PANTA
OG0010801	sp|Q99JY8|PLPP3_MOUSE	tr|A0A8C9JNS3|A0A8C9JNS3_PANTA
OG0010802	sp|Q9CQU5|ZWINT_MOUSE	tr|A0A8C9KDY1|A0A8C9KDY1_PANTA
OG0010803	sp|Q9D0M2|CDCA7_MOUSE	tr|A0A8C9K6E9|A0A8C9K6E9_PANTA
OG0010804	sp|Q9D1K2|VATF_MOUSE	tr|A0A8C9K5P9|A0A8C9K5P9_PANTA
OG0010805	sp|Q9D4Q1|RIBC2_MOUSE	tr|A0A8C9J720|A0A8C9J720_PANTA
OG0010806	sp|Q9D7L8|TMIG1_MOUSE	tr|A0A8C9JZP6|A0A8C9JZP6_PANTA
OG0010807	sp|Q9D880|TIM50_MOUSE	tr|A0A8C9K343|A0A8C9K343_PANTA
OG0010808	sp|Q9DBL7|COASY_MOUSE	tr|A0A8C9JKG3|A0A8C9JKG3_PANTA
OG0010809	sp|Q9ESK3|CAN10_MOUSE	tr|A0A8C9KX00|A0A8C9KX00_PANTA
OG0010810	sp|Q9QZV9|NXT1_MOUSE	tr|A0A8C9J9U4|A0A8C9J9U4_PANTA
OG0010811	sp|Q9WTS2|FUT8_MOUSE	tr|A0A8C9M0V9|A0A8C9M0V9_PANTA
OG0010812	sp|Q9Z2F6|BCL3_MOUSE	tr|A0A8C9K339|A0A8C9K339_PANTA
OG0010813	sp|A2A8T7|TEX38_MOUSE	tr|A0A8C9MDG2|A0A8C9MDG2_PANTA
OG0010815	sp|D3YYM4|WDR72_MOUSE	tr|A0A8C9K039|A0A8C9K039_PANTA
OG0010816	tr|E9Q9D8|E9Q9D8_MOUSE	tr|A0A8C9JQI6|A0A8C9JQI6_PANTA
OG0010817	tr|E9QAE1|E9QAE1_MOUSE	tr|A0A8C9KPP0|A0A8C9KPP0_PANTA
OG0010818	sp|O08672|KIFC2_MOUSE	tr|A0A8C9K1K1|A0A8C9K1K1_PANTA
OG0010819	sp|O08749|DLDH_MOUSE	tr|A0A8C9JAH4|A0A8C9JAH4_PANTA
OG0010820	sp|P04401|IL5_MOUSE	tr|A0A8C9KCJ5|A0A8C9KCJ5_PANTA
OG0010821	sp|P12672|RAPSN_MOUSE	tr|A0A8C9J2L6|A0A8C9J2L6_PANTA
OG0010822	sp|P24604|TEC_MOUSE	tr|A0A8C9K8P7|A0A8C9K8P7_PANTA
OG0010823	sp|P97384|ANX11_MOUSE	tr|A0A8C9JU90|A0A8C9JU90_PANTA
OG0010824	sp|P97765|WBP2_MOUSE	tr|A0A8C9M3L4|A0A8C9M3L4_PANTA
OG0010825	sp|Q00780|CO8A1_MOUSE	tr|A0A8C9KCL3|A0A8C9KCL3_PANTA
OG0010826	sp|Q14C51|PTCD3_MOUSE	tr|A0A8C9KHV2|A0A8C9KHV2_PANTA
OG0010827	sp|Q3U821|WDR75_MOUSE	tr|A0A8C9JKG9|A0A8C9JKG9_PANTA
OG0010828	sp|Q61548|AP180_MOUSE	tr|A0A8C9J566|A0A8C9J566_PANTA
OG0010829	sp|Q61730|IL1AP_MOUSE	tr|A0A8C9JKZ2|A0A8C9JKZ2_PANTA
OG0010830	sp|Q64249|NR6A1_MOUSE	tr|A0A8C9KDS2|A0A8C9KDS2_PANTA
OG0010831	sp|Q64287|IRF4_MOUSE	tr|A0A8C9KT11|A0A8C9KT11_PANTA
OG0010832	sp|Q64317|DLX1_MOUSE	tr|A0A8C9KGW4|A0A8C9KGW4_PANTA
OG0010833	sp|Q64445|COX8A_MOUSE	tr|A0A8C9JM63|A0A8C9JM63_PANTA
OG0010834	sp|Q64676|CGT_MOUSE	tr|A0A8C9M836|A0A8C9M836_PANTA
OG0010835	tr|Q6NV99|Q6NV99_MOUSE	tr|A0A8C9M7F5|A0A8C9M7F5_PANTA
OG0010836	sp|Q6PR54|RIF1_MOUSE	tr|A0A8C9KNG0|A0A8C9KNG0_PANTA
OG0010837	sp|Q7TSA3|BTLA_MOUSE	tr|A0A8C9J3J2|A0A8C9J3J2_PANTA
OG0010838	sp|Q80YT7|MYOME_MOUSE	tr|A0A8C9KJY0|A0A8C9KJY0_PANTA
OG0010839	sp|Q8BGP6|S2540_MOUSE	tr|A0A8C9K2J5|A0A8C9K2J5_PANTA
OG0010840	sp|Q8BW88|PKHS1_MOUSE	tr|A0A8C9KBQ2|A0A8C9KBQ2_PANTA
OG0010841	sp|Q8BWR4|UBP40_MOUSE	tr|A0A8C9JD30|A0A8C9JD30_PANTA
OG0010842	sp|Q8C437|PEX5R_MOUSE	tr|A0A8C9M1N9|A0A8C9M1N9_PANTA
OG0010843	sp|Q8CB59|F161B_MOUSE	tr|A0A8C9MAK3|A0A8C9MAK3_PANTA
OG0010844	sp|Q8JZM8|MUC4_MOUSE	tr|A0A8C9JB00|A0A8C9JB00_PANTA
OG0010845	sp|Q8R040|RPP21_MOUSE	tr|A0A8C9JTB1|A0A8C9JTB1_PANTA
OG0010846	sp|Q8R059|GALE_MOUSE	tr|A0A8C9KMV2|A0A8C9KMV2_PANTA
OG0010847	sp|Q8R400|ADIG_MOUSE	tr|A0A8C9KV63|A0A8C9KV63_PANTA
OG0010848	sp|Q8VCW4|UN93B_MOUSE	tr|A0A8C9JHJ1|A0A8C9JHJ1_PANTA
OG0010849	sp|Q8VIG1|REST_MOUSE	tr|A0A8C9JY31|A0A8C9JY31_PANTA
OG0010850	sp|Q99J39|DCMC_MOUSE	tr|A0A8C9KEW2|A0A8C9KEW2_PANTA
OG0010851	sp|Q99MN1|SYK_MOUSE	tr|A0A8C9JK36|A0A8C9JK36_PANTA
OG0010852	sp|Q99PE5|SMIM3_MOUSE	tr|A0A8C9JE37|A0A8C9JE37_PANTA
OG0010853	sp|Q9CPT0|B2L14_MOUSE	tr|A0A8C9IZ86|A0A8C9IZ86_PANTA
OG0010854	sp|Q9CRC3|CO040_MOUSE	tr|A0A8C9JLV8|A0A8C9JLV8_PANTA
OG0010855	sp|Q9CZE3|RAB32_MOUSE	tr|A0A8C9JXV5|A0A8C9JXV5_PANTA
OG0010856	sp|Q9D572|UBX11_MOUSE	tr|A0A8C9KCL6|A0A8C9KCL6_PANTA
OG0010857	sp|Q9D5K1|TMM81_MOUSE	tr|A0A8C9J2A6|A0A8C9J2A6_PANTA
OG0010858	sp|Q9D8S3|ARFG3_MOUSE	tr|A0A8C9JDK1|A0A8C9JDK1_PANTA
OG0010859	sp|Q9DBR3|ARMC8_MOUSE	tr|A0A8C9K365|A0A8C9K365_PANTA
OG0010860	sp|Q9R1S3|PIGN_MOUSE	tr|A0A8C9J979|A0A8C9J979_PANTA
OG0010861	sp|Q9Z0R0|HASP_MOUSE	tr|A0A8C9J6M5|A0A8C9J6M5_PANTA
OG0010862	tr|S4R213|S4R213_MOUSE	tr|A0A8C9KLK6|A0A8C9KLK6_PANTA
OG0010864	tr|B9EKF4|B9EKF4_MOUSE	tr|A0A8C9JMV7|A0A8C9JMV7_PANTA
OG0010865	tr|E9Q6H8|E9Q6H8_MOUSE	tr|A0A8C9JG40|A0A8C9JG40_PANTA
OG0010866	tr|G3UZN6|G3UZN6_MOUSE	tr|A0A8C9KPT5|A0A8C9KPT5_PANTA
OG0010867	sp|P55088|AQP4_MOUSE	tr|A0A8C9K2N1|A0A8C9K2N1_PANTA
OG0010868	sp|P57110|ATS8_MOUSE	tr|A0A8C9JRW8|A0A8C9JRW8_PANTA
OG0010869	sp|P58681|TLR7_MOUSE	tr|A0A8C9KCN8|A0A8C9KCN8_PANTA
OG0010870	sp|P80318|TCPG_MOUSE	tr|A0A8C9KFY8|A0A8C9KFY8_PANTA
OG0010871	sp|Q01887|RYK_MOUSE	tr|A0A8C9JLL5|A0A8C9JLL5_PANTA
OG0010872	sp|Q07424|CDX4_MOUSE	tr|A0A8C9JBE9|A0A8C9JBE9_PANTA
OG0010873	sp|Q3TUF7|YETS2_MOUSE	tr|A0A8C9KRG2|A0A8C9KRG2_PANTA
OG0010874	sp|Q3TYG6|TGRM2_MOUSE	tr|A0A8C9J075|A0A8C9J075_PANTA
OG0010875	sp|Q3ULM0|CC106_MOUSE	tr|A0A8C9JNX1|A0A8C9JNX1_PANTA
OG0010876	sp|Q4FJU9|TMM40_MOUSE	tr|A0A8C9KHC6|A0A8C9KHC6_PANTA
OG0010877	tr|Q4KXB6|Q4KXB6_MOUSE	tr|A0A8C9KGZ6|A0A8C9KGZ6_PANTA
OG0010878	tr|Q504M2|Q504M2_MOUSE	tr|A0A8C9M3H8|A0A8C9M3H8_PANTA
OG0010879	sp|Q60862|ORC2_MOUSE	tr|A0A8C9K8M7|A0A8C9K8M7_PANTA
OG0010880	sp|Q61627|GRID1_MOUSE	tr|A0A8C9KR97|A0A8C9KR97_PANTA
OG0010881	sp|Q64310|SURF4_MOUSE	tr|A0A8C9JTS8|A0A8C9JTS8_PANTA
OG0010882	sp|Q6P3A8|ODBB_MOUSE	tr|A0A8C9M1R8|A0A8C9M1R8_PANTA
OG0010883	sp|Q6PGA0|RCOR3_MOUSE	tr|A0A8C9KSY5|A0A8C9KSY5_PANTA
OG0010884	sp|Q6ZWV7|RL35_MOUSE	tr|A0A8C9J127|A0A8C9J127_PANTA
OG0010885	sp|Q80U72|SCRIB_MOUSE	tr|A0A8C9K1Q2|A0A8C9K1Q2_PANTA
OG0010886	sp|Q80US8|MAD3_MOUSE	tr|A0A8C9K349|A0A8C9K349_PANTA
OG0010887	sp|Q80ZI2|RTP2_MOUSE	tr|A0A8C9KTI7|A0A8C9KTI7_PANTA
OG0010888	sp|Q8CHK3|MBOA7_MOUSE	tr|A0A8C9JQ26|A0A8C9JQ26_PANTA
OG0010889	sp|Q8CI43|MYL6B_MOUSE	tr|A0A8C9JPK9|A0A8C9JPK9_PANTA
OG0010890	sp|Q8K1I7|WIPF1_MOUSE	tr|A0A8C9M9Q6|A0A8C9M9Q6_PANTA
OG0010891	sp|Q8K3G5|VRK3_MOUSE	tr|A0A8C9KQ93|A0A8C9KQ93_PANTA
OG0010892	sp|Q8R3V5|SHLB2_MOUSE	tr|A0A8C9KJ63|A0A8C9KJ63_PANTA
OG0010893	sp|Q8VDC0|SYLM_MOUSE	tr|A0A8C9JWY5|A0A8C9JWY5_PANTA
OG0010894	tr|Q8VGX3|Q8VGX3_MOUSE	tr|A0A8C9JL29|A0A8C9JL29_PANTA
OG0010895	sp|Q8VHW4|CCG5_MOUSE	tr|A0A8C9J8B5|A0A8C9J8B5_PANTA
OG0010896	sp|Q91YE8|SYNP2_MOUSE	tr|A0A8C9JRU1|A0A8C9JRU1_PANTA
OG0010897	sp|Q91YN9|BAG2_MOUSE	tr|A0A8C9JQG5|A0A8C9JQG5_PANTA
OG0010898	sp|Q91Z96|BMP2K_MOUSE	tr|A0A8C9JJJ6|A0A8C9JJJ6_PANTA
OG0010899	sp|Q91ZP3|LPIN1_MOUSE	tr|A0A8C9K2A0|A0A8C9K2A0_PANTA
OG0010900	sp|Q922Q9|CHID1_MOUSE	tr|A0A8C9JUD6|A0A8C9JUD6_PANTA
OG0010901	sp|Q924S9|DSCR6_MOUSE	tr|A0A8C9KAB3|A0A8C9KAB3_PANTA
OG0010902	sp|Q99KR6|RNF34_MOUSE	tr|A0A8C9M3E1|A0A8C9M3E1_PANTA
OG0010903	sp|Q99PP9|TRI16_MOUSE	tr|A0A8C9J0W3|A0A8C9J0W3_PANTA
OG0010904	sp|Q9CR11|YETS4_MOUSE	tr|A0A8C9JFW2|A0A8C9JFW2_PANTA
OG0010905	sp|Q9CWT3|SNX10_MOUSE	tr|A0A8C9KK30|A0A8C9KK30_PANTA
OG0010906	sp|Q9D9R9|F186A_MOUSE	tr|A0A8C9JQC4|A0A8C9JQC4_PANTA
OG0010907	sp|Q9DAS1|CKLF_MOUSE	tr|A0A8C9KJY6|A0A8C9KJY6_PANTA
OG0010908	sp|Q9DCZ4|MIC26_MOUSE	tr|A0A8C9M511|A0A8C9M511_PANTA
OG0010909	sp|Q9JIL2|CCL28_MOUSE	tr|A0A8C9KN32|A0A8C9KN32_PANTA
OG0010910	sp|Q9JJ94|SSNA1_MOUSE	tr|A0A8C9JXP9|A0A8C9JXP9_PANTA
OG0010911	sp|Q9R0X2|ADEC1_MOUSE	tr|A0A8C9M459|A0A8C9M459_PANTA
OG0010912	sp|Q9Z0F8|ADA17_MOUSE	tr|A0A8C9JJL8|A0A8C9JJL8_PANTA
OG0010913	tr|A0A0J9YUD5|A0A0J9YUD5_MOUSE	tr|A0A8C9JZ84|A0A8C9JZ84_PANTA
OG0010914	tr|A0A5F8MPL8|A0A5F8MPL8_MOUSE	tr|A0A8C9K0K2|A0A8C9K0K2_PANTA
OG0010915	sp|A6H6E2|MMRN2_MOUSE	tr|A0A8C9JMF9|A0A8C9JMF9_PANTA
OG0010916	sp|O70309|ITB5_MOUSE	tr|A0A8C9KMT6|A0A8C9KMT6_PANTA
OG0010917	sp|O88452|STC2_MOUSE	tr|A0A8C9KIL6|A0A8C9KIL6_PANTA
OG0010918	sp|P11352|GPX1_MOUSE	tr|A0A8C9KFM0|A0A8C9KFM0_PANTA
OG0010919	sp|P13405|RB_MOUSE	tr|A0A8C9JI53|A0A8C9JI53_PANTA
OG0010920	sp|P21570|ANGI_MOUSE	tr|A0A8C9J7R3|A0A8C9J7R3_PANTA
OG0010921	sp|P35601|RFC1_MOUSE	tr|A0A8C9JF97|A0A8C9JF97_PANTA
OG0010922	sp|Q08761|PROS_MOUSE	tr|A0A8C9KKD1|A0A8C9KKD1_PANTA
OG0010923	sp|Q3V2T4|KTDAP_MOUSE	tr|A0A8C9K0J9|A0A8C9K0J9_PANTA
OG0010924	sp|Q5U4F6|DC2I2_MOUSE	tr|A0A8C9K9I3|A0A8C9K9I3_PANTA
OG0010925	sp|Q5Y5T3|ZDH23_MOUSE	tr|A0A8C9M437|A0A8C9M437_PANTA
OG0010926	sp|Q60754|MARCO_MOUSE	tr|A0A8C9JT67|A0A8C9JT67_PANTA
OG0010927	sp|Q61139|PCSK7_MOUSE	tr|A0A8C9JD48|A0A8C9JD48_PANTA
OG0010928	sp|Q6A085|ZN629_MOUSE	tr|A0A8C9JQ07|A0A8C9JQ07_PANTA
OG0010929	sp|Q75N73|S39AE_MOUSE	tr|A0A8C9L0T6|A0A8C9L0T6_PANTA
OG0010930	sp|Q7TMY4|THOC7_MOUSE	tr|A0A8C9JUG3|A0A8C9JUG3_PANTA
OG0010931	sp|Q8BGF8|S35D3_MOUSE	tr|A0A8C9JK51|A0A8C9JK51_PANTA
OG0010932	sp|Q8BH73|QPCTL_MOUSE	tr|A0A8C9JD11|A0A8C9JD11_PANTA
OG0010933	sp|Q8BJR6|PRS27_MOUSE	tr|A0A8C9MBH4|A0A8C9MBH4_PANTA
OG0010934	sp|Q8BX80|ENASE_MOUSE	tr|A0A8C9JFA1|A0A8C9JFA1_PANTA
OG0010935	sp|Q8C165|P20D1_MOUSE	tr|A0A8C9KRF7|A0A8C9KRF7_PANTA
OG0010936	sp|Q8CBC4|CNST_MOUSE	tr|A0A8C9J8R1|A0A8C9J8R1_PANTA
OG0010937	sp|Q8CEG5|CC28B_MOUSE	tr|A0A8C9JZ81|A0A8C9JZ81_PANTA
OG0010938	sp|Q8K099|LRIT1_MOUSE	tr|A0A8C9KER3|A0A8C9KER3_PANTA
OG0010939	sp|Q8K4J0|DCR1C_MOUSE	tr|A0A8C9K2Z1|A0A8C9K2Z1_PANTA
OG0010940	sp|Q8QZY9|SF3B4_MOUSE	tr|A0A8C9K747|A0A8C9K747_PANTA
OG0010941	sp|Q8R105|VP37C_MOUSE	tr|A0A8C9M931|A0A8C9M931_PANTA
OG0010942	sp|Q8R1S0|COQ6_MOUSE	tr|A0A8C9K4F9|A0A8C9K4F9_PANTA
OG0010943	sp|Q8R2Q4|RRF2M_MOUSE	tr|A0A8C9KM20|A0A8C9KM20_PANTA
OG0010944	sp|Q8VCM7|FIBG_MOUSE	tr|A0A8C9JT14|A0A8C9JT14_PANTA
OG0010945	sp|Q8VDP4|CCAR2_MOUSE	tr|A0A8C9KI04|A0A8C9KI04_PANTA
OG0010946	sp|Q91W50|CSDE1_MOUSE	tr|A0A8C9M9X0|A0A8C9M9X0_PANTA
OG0010947	sp|Q91WA3|HDA11_MOUSE	tr|A0A8C9KTD1|A0A8C9KTD1_PANTA
OG0010948	sp|Q91WR3|ASCC2_MOUSE	tr|A0A8C9L3R7|A0A8C9L3R7_PANTA
OG0010949	sp|Q91YK0|LRC49_MOUSE	tr|A0A8C9KJF5|A0A8C9KJF5_PANTA
OG0010950	sp|Q91YP3|DEOC_MOUSE	tr|A0A8C9JGM0|A0A8C9JGM0_PANTA
OG0010951	sp|Q91Z22|PORIM_MOUSE	tr|A0A8C9JHK8|A0A8C9JHK8_PANTA
OG0010952	sp|Q9CR40|KLH28_MOUSE	tr|A0A8C9JU09|A0A8C9JU09_PANTA
OG0010953	sp|Q9D2Y9|ELOV7_MOUSE	tr|A0A8C9KF41|A0A8C9KF41_PANTA
OG0010954	sp|Q9D7I5|LHPP_MOUSE	tr|A0A8C9K8J0|A0A8C9K8J0_PANTA
OG0010955	sp|Q9DAD0|CF276_MOUSE	tr|A0A8C9K7S0|A0A8C9K7S0_PANTA
OG0010956	sp|Q9JLL0|CRIM1_MOUSE	tr|A0A8C9JFM3|A0A8C9JFM3_PANTA
OG0010957	sp|Q9Z2X2|PSD10_MOUSE	tr|A0A8C9J9M5|A0A8C9J9M5_PANTA
OG0010958	sp|A1IGU4|ARH37_MOUSE	tr|A0A8C9M3R8|A0A8C9M3R8_PANTA
OG0010959	sp|A2AIV2|VIR_MOUSE	tr|A0A8C9IZ39|A0A8C9IZ39_PANTA
OG0010960	sp|A3KMP2|TTC38_MOUSE	tr|A0A8C9JXN2|A0A8C9JXN2_PANTA
OG0010961	sp|A7M7C7|SKOR2_MOUSE	tr|A0A8C9KCN6|A0A8C9KCN6_PANTA
OG0010962	tr|B2RV38|B2RV38_MOUSE	tr|A0A8C9KSP1|A0A8C9KSP1_PANTA
OG0010963	tr|E9Q9Q6|E9Q9Q6_MOUSE	tr|A0A8C9K1T0|A0A8C9K1T0_PANTA
OG0010964	sp|O35674|ADA19_MOUSE	tr|A0A8C9JF71|A0A8C9JF71_PANTA
OG0010965	sp|O55082|PTN20_MOUSE	tr|A0A8C9JUT0|A0A8C9JUT0_PANTA
OG0010966	sp|P14719|ILRL1_MOUSE	tr|A0A8C9JKR5|A0A8C9JKR5_PANTA
OG0010967	sp|P16301|LCAT_MOUSE	tr|A0A8C9KLT0|A0A8C9KLT0_PANTA
OG0010968	sp|P51569|AGAL_MOUSE	tr|A0A8C9KK33|A0A8C9KK33_PANTA
OG0010969	sp|P70368|SEBOX_MOUSE	tr|A0A8C9JL04|A0A8C9JL04_PANTA
OG0010970	sp|P97930|KTHY_MOUSE	tr|A0A8C9KH35|A0A8C9KH35_PANTA
OG0010971	sp|Q04735|CDK16_MOUSE	tr|A0A8C9KHT9|A0A8C9KHT9_PANTA
OG0010972	sp|Q1LZI2|S35F3_MOUSE	tr|A0A8C9JK56|A0A8C9JK56_PANTA
OG0010973	sp|Q2Q5T5|MYMX_MOUSE	tr|A0A8C9JLT3|A0A8C9JLT3_PANTA
OG0010974	sp|Q33DR2|DPS1_MOUSE	tr|A0A8C9JSS5|A0A8C9JSS5_PANTA
OG0010975	sp|Q3UVU3|ZNT10_MOUSE	tr|A0A8C9K7J0|A0A8C9K7J0_PANTA
OG0010976	sp|Q5PR68|CE112_MOUSE	tr|A0A8C9J777|A0A8C9J777_PANTA
OG0010977	sp|Q61457|CCNE1_MOUSE	tr|A0A8C9MBV2|A0A8C9MBV2_PANTA
OG0010978	sp|Q61474|MSI1H_MOUSE	tr|A0A8C9JQD3|A0A8C9JQD3_PANTA
OG0010979	sp|Q62288|TICN1_MOUSE	tr|A0A8C9KQY3|A0A8C9KQY3_PANTA
OG0010980	sp|Q6DFV7|NCOA7_MOUSE	tr|A0A8C9KAQ5|A0A8C9KAQ5_PANTA
OG0010981	sp|Q78IQ7|S39A4_MOUSE	tr|A0A8C9JHE3|A0A8C9JHE3_PANTA
OG0010982	sp|Q80T32|AGRD1_MOUSE	tr|A0A8C9JDM9|A0A8C9JDM9_PANTA
OG0010983	sp|Q8BH74|NU107_MOUSE	tr|A0A8C9JR43|A0A8C9JR43_PANTA
OG0010984	sp|Q8BP78|F10C1_MOUSE	tr|A0A8C9L0Q2|A0A8C9L0Q2_PANTA
OG0010985	sp|Q8BWF0|SSDH_MOUSE	tr|A0A8C9M8X6|A0A8C9M8X6_PANTA
OG0010986	sp|Q8BZX4|SREK1_MOUSE	tr|A0A8C9J797|A0A8C9J797_PANTA
OG0010987	sp|Q8C0N1|KIF2B_MOUSE	tr|A0A8C9L1A9|A0A8C9L1A9_PANTA
OG0010988	sp|Q8C407|YIPF4_MOUSE	tr|A0A8C9JH37|A0A8C9JH37_PANTA
OG0010989	sp|Q8CE33|KLH11_MOUSE	tr|A0A8C9J5W9|A0A8C9J5W9_PANTA
OG0010990	sp|Q8CH62|LTO1_MOUSE	tr|A0A8C9M420|A0A8C9M420_PANTA
OG0010991	sp|Q8R001|MARE2_MOUSE	tr|A0A8C9JBH6|A0A8C9JBH6_PANTA
OG0010992	sp|Q8R3L2|TCF25_MOUSE	tr|A0A8C9JP72|A0A8C9JP72_PANTA
OG0010993	tr|Q8VEH2|Q8VEH2_MOUSE	tr|A0A8C9M5U3|A0A8C9M5U3_PANTA
OG0010994	sp|Q91X45|ZBTB3_MOUSE	tr|A0A8C9K917|A0A8C9K917_PANTA
OG0010995	sp|Q91XA8|KLD8A_MOUSE	tr|A0A8C9J9K7|A0A8C9J9K7_PANTA
