Orthogroup	Mus_musculus	Ursus_maritimus
OG0011824	sp|Q9D0A0|DET1_MOUSE	tr|A0A384BUR4|A0A384BUR4_URSMA
OG0011825	sp|Q9D0B6|PBDC1_MOUSE	tr|A0A452UR76|A0A452UR76_URSMA
OG0011826	sp|Q9D287|SPF27_MOUSE	tr|A0A384CMB1|A0A384CMB1_URSMA
OG0011827	sp|Q9D4K4|FACOS_MOUSE	tr|A0A384CMP7|A0A384CMP7_URSMA
OG0011828	sp|Q9D710|TMX2_MOUSE	tr|A0A384CD42|A0A384CD42_URSMA
OG0011829	sp|Q9D8Y8|ING5_MOUSE	tr|A0A8M1GGJ0|A0A8M1GGJ0_URSMA
OG0011830	sp|Q9D9P2|CC103_MOUSE	tr|A0A384CAB5|A0A384CAB5_URSMA
OG0011831	sp|Q9DBU5|RNF6_MOUSE	tr|A0A384C6D7|A0A384C6D7_URSMA
OG0011832	sp|Q9ESM3|HPLN2_MOUSE	tr|A0A8M1G4F1|A0A8M1G4F1_URSMA
OG0011833	sp|Q9JHQ0|ANXA9_MOUSE	tr|A0A384CHM5|A0A384CHM5_URSMA
OG0011834	sp|Q9WTM3|SEM6C_MOUSE	tr|A0A8M1FK86|A0A8M1FK86_URSMA
OG0011835	sp|Q9Z1D8|ZKSC5_MOUSE	tr|A0A384CP29|A0A384CP29_URSMA
OG0011836	sp|Q9Z2I0|LETM1_MOUSE	tr|A0A8M1FBZ0|A0A8M1FBZ0_URSMA
OG0011837	tr|A0A1B0GSW2|A0A1B0GSW2_MOUSE	tr|A0A384DG82|A0A384DG82_URSMA
OG0011838	tr|A0A1D5RLS7|A0A1D5RLS7_MOUSE	tr|A0A8M1FET8|A0A8M1FET8_URSMA
OG0011839	sp|A2RSJ4|UH1BL_MOUSE	tr|A0A8M1GF11|A0A8M1GF11_URSMA
OG0011840	tr|E9PVD9|E9PVD9_MOUSE	tr|A0A384DPL9|A0A384DPL9_URSMA
OG0011841	tr|E9Q5N9|E9Q5N9_MOUSE	tr|A0A8M1FG78|A0A8M1FG78_URSMA
OG0011842	sp|O08742|GPV_MOUSE	tr|A0A384D9V1|A0A384D9V1_URSMA
OG0011843	sp|O35417|PDYN_MOUSE	tr|A0A384D3J1|A0A384D3J1_URSMA
OG0011844	sp|O35906|SPIB_MOUSE	tr|A0A8M1GE79|A0A8M1GE79_URSMA
OG0011845	sp|O70582|LX12B_MOUSE	tr|A0A8M1FV18|A0A8M1FV18_URSMA
OG0011846	sp|P02525|CRBA1_MOUSE	tr|A0A384CGK3|A0A384CGK3_URSMA
OG0011847	sp|P09535|IGF2_MOUSE	tr|A0A8M1GKQ8|A0A8M1GKQ8_URSMA
OG0011848	sp|P10711|TCEA1_MOUSE	tr|A0A8M1FEX8|A0A8M1FEX8_URSMA
OG0011849	sp|P25801|RBTN2_MOUSE	tr|A0A8M1GGS6|A0A8M1GGS6_URSMA
OG0011850	sp|P31041|CD28_MOUSE	tr|A0A384BSQ2|A0A384BSQ2_URSMA
OG0011851	sp|P31786|ACBP_MOUSE	tr|A0A8M1H5F9|A0A8M1H5F9_URSMA
OG0011852	sp|P59383|LRRN4_MOUSE	tr|A0A8M1GFZ9|A0A8M1GFZ9_URSMA
OG0011853	sp|P62717|RL18A_MOUSE	tr|A0A384D5Z6|A0A384D5Z6_URSMA
OG0011854	sp|P70441|NHRF1_MOUSE	tr|A0A8M1GXU2|A0A8M1GXU2_URSMA
OG0011855	sp|Q00286|PIT1_MOUSE	tr|A0A384D6Z8|A0A384D6Z8_URSMA
OG0011856	sp|Q06890|CLUS_MOUSE	tr|A0A384D8F3|A0A384D8F3_URSMA
OG0011857	sp|Q08189|TGM3_MOUSE	tr|A0A384D4C8|A0A384D4C8_URSMA
OG0011858	sp|Q0P5V2|SOBP_MOUSE	tr|A0A8M1FJG5|A0A8M1FJG5_URSMA
OG0011859	sp|Q0PHV7|DACT3_MOUSE	tr|A0A8M1G5Q8|A0A8M1G5Q8_URSMA
OG0011860	sp|Q0ZCJ7|MASTR_MOUSE	tr|A0A8M1G6G2|A0A8M1G6G2_URSMA
OG0011861	tr|Q3LR78|Q3LR78_MOUSE	tr|A0A384DH10|A0A384DH10_URSMA
OG0011862	sp|Q3TL26|TFB2M_MOUSE	tr|A0A384CFJ3|A0A384CFJ3_URSMA
OG0011863	sp|Q4VBF2|R3HD4_MOUSE	tr|A0A8M1FQS3|A0A8M1FQS3_URSMA
OG0011864	sp|Q569E7|ZN697_MOUSE	tr|A0A8M1FGS3|A0A8M1FGS3_URSMA
OG0011865	sp|Q5H8A1|NMS_MOUSE	tr|A0A384CU17|A0A384CU17_URSMA
OG0011866	sp|Q60953|PML_MOUSE	tr|A0A384DIX8|A0A384DIX8_URSMA
OG0011867	sp|Q61790|LAG3_MOUSE	tr|A0A8M1GTD0|A0A8M1GTD0_URSMA
OG0011868	sp|Q62283|TSN7_MOUSE	tr|A0A8M1G2C0|A0A8M1G2C0_URSMA
OG0011869	sp|Q6IR34|GPSM1_MOUSE	tr|A0A8M1G0U2|A0A8M1G0U2_URSMA
OG0011870	sp|Q80YD3|F205C_MOUSE	tr|A0A384CGA0|A0A384CGA0_URSMA
OG0011871	sp|Q80YR2|FHI2B_MOUSE	tr|A0A8M1FGF4|A0A8M1FGF4_URSMA
OG0011872	sp|Q8BGP5|TM127_MOUSE	tr|A0A384CV82|A0A384CV82_URSMA
OG0011873	sp|Q8CAL5|GPC5_MOUSE	tr|A0A8M1F348|A0A8M1F348_URSMA
OG0011874	sp|Q8CIE6|COPA_MOUSE	tr|A0A384CVU2|A0A384CVU2_URSMA
OG0011875	sp|Q8K2V6|IPO11_MOUSE	tr|A0A384C3Z0|A0A384C3Z0_URSMA
OG0011876	sp|Q8QZW3|F151A_MOUSE	tr|A0A8M1FS36|A0A8M1FS36_URSMA
OG0011877	sp|Q8R0V5|I23O2_MOUSE	tr|A0A384DCM0|A0A384DCM0_URSMA
OG0011878	sp|Q8R2R1|POMT1_MOUSE	tr|A0A8M1FXC9|A0A8M1FXC9_URSMA
OG0011879	sp|Q8VCL2|SCO2_MOUSE	tr|A0A384D2R9|A0A384D2R9_URSMA
OG0011880	sp|Q8VDI9|ALG9_MOUSE	tr|A0A8M1FUX7|A0A8M1FUX7_URSMA
OG0011881	sp|Q8VIM4|BSND_MOUSE	tr|A0A384CRF0|A0A384CRF0_URSMA
OG0011882	sp|Q91WW7|PLPL3_MOUSE	tr|A0A8M1GFV8|A0A8M1GFV8_URSMA
OG0011883	sp|Q923X1|AGRL4_MOUSE	tr|A0A8M1FRL5|A0A8M1FRL5_URSMA
OG0011884	sp|Q9CQV1|TIM16_MOUSE	tr|A0A8M1G6T4|A0A8M1G6T4_URSMA
OG0011885	sp|Q9CS00|CATIN_MOUSE	tr|A0A8M1FTT0|A0A8M1FTT0_URSMA
OG0011886	sp|Q9CUB6|OTUD1_MOUSE	tr|A0A384CXM2|A0A384CXM2_URSMA
OG0011887	sp|Q9CXE7|TMED5_MOUSE	tr|A0A384CM53|A0A384CM53_URSMA
OG0011888	sp|Q9D2I5|ARMC9_MOUSE	tr|A0A8M1GJE3|A0A8M1GJE3_URSMA
OG0011889	sp|Q9D7M8|RPB4_MOUSE	tr|A0A8M1F0I1|A0A8M1F0I1_URSMA
OG0011890	sp|Q9JJX6|P2RX4_MOUSE	tr|A0A8M1EY98|A0A8M1EY98_URSMA
OG0011891	sp|Q9JM62|REEP6_MOUSE	tr|A0A8M1FQP5|A0A8M1FQP5_URSMA
OG0011892	sp|Q9WTW3|KCNE4_MOUSE	tr|A0A8M1GLZ4|A0A8M1GLZ4_URSMA
OG0011893	sp|Q9WUU6|HNF4G_MOUSE	tr|A0A384DPQ0|A0A384DPQ0_URSMA
OG0011894	sp|Q9Z0H0|CDC7_MOUSE	tr|A0A384C1W8|A0A384C1W8_URSMA
OG0011895	sp|A2AGA4|RHBL2_MOUSE	tr|A0A8M1F0B0|A0A8M1F0B0_URSMA
OG0011896	sp|A2ARV4|LRP2_MOUSE	tr|A0A8M1GAB8|A0A8M1GAB8_URSMA
OG0011897	sp|B2RQC2|UBP42_MOUSE	tr|A0A8M1G507|A0A8M1G507_URSMA
OG0011898	sp|B2RQE8|RHG42_MOUSE	tr|A0A384BVM1|A0A384BVM1_URSMA
OG0011899	tr|B2RXC2|B2RXC2_MOUSE	tr|A0A8M1GJS0|A0A8M1GJS0_URSMA
OG0011900	tr|E9PVA0|E9PVA0_MOUSE	tr|A0A384DLB9|A0A384DLB9_URSMA
OG0011901	sp|E9Q5G3|KIF23_MOUSE	tr|A0A8M1GTC9|A0A8M1GTC9_URSMA
OG0011902	sp|O08997|ATOX1_MOUSE	tr|A0A384C7A1|A0A384C7A1_URSMA
OG0011903	sp|O35130|NEP1_MOUSE	tr|A0A384BGP5|A0A384BGP5_URSMA
OG0011904	sp|O35604|NPC1_MOUSE	tr|A0A8M1G8Y4|A0A8M1G8Y4_URSMA
OG0011905	sp|O35914|BNC1_MOUSE	tr|A0A8M1GUT4|A0A8M1GUT4_URSMA
OG0011906	sp|O88898|P63_MOUSE	tr|A0A384D9C8|A0A384D9C8_URSMA
OG0011907	sp|O88962|CP8B1_MOUSE	tr|A0A384DSY8|A0A384DSY8_URSMA
OG0011908	sp|P00397|COX1_MOUSE	tr|Q8SJH3|Q8SJH3_URSMA
OG0011909	sp|P03888|NU1M_MOUSE	tr|Q7IIJ3|Q7IIJ3_URSMA
OG0011910	sp|P0C8B4|GON7_MOUSE	tr|A0A384CP97|A0A384CP97_URSMA
OG0011911	sp|P37172|ACVR1_MOUSE	tr|A0A384BST5|A0A384BST5_URSMA
OG0011912	sp|P59759|MRTFB_MOUSE	tr|A0A8M1G8T7|A0A8M1G8T7_URSMA
OG0011913	sp|P60853|LZTS1_MOUSE	tr|A0A384DAT1|A0A384DAT1_URSMA
OG0011914	sp|P61226|RAP2B_MOUSE	tr|A0A384DEE0|A0A384DEE0_URSMA
OG0011915	sp|P83741|WNK1_MOUSE	tr|A0A8M1GS61|A0A8M1GS61_URSMA
OG0011916	sp|P97306|STAC_MOUSE	tr|A0A384DPD1|A0A384DPD1_URSMA
OG0011917	sp|P97412|LYST_MOUSE	tr|A0A8M1FDI1|A0A8M1FDI1_URSMA
OG0011918	sp|Q059U7|INTU_MOUSE	tr|A0A384BK17|A0A384BK17_URSMA
OG0011919	sp|Q07832|PLK1_MOUSE	tr|A0A8M1G8K1|A0A8M1G8K1_URSMA
OG0011920	sp|Q3TXU5|DHYS_MOUSE	tr|A0A8M1FSW7|A0A8M1FSW7_URSMA
OG0011921	sp|Q3U1D9|CD047_MOUSE	tr|A0A384DNT0|A0A384DNT0_URSMA
OG0011922	sp|Q3U2A8|SYVM_MOUSE	tr|A0A384C8H7|A0A384C8H7_URSMA
OG0011923	sp|Q3UJB9|EDC4_MOUSE	tr|A0A384D1M8|A0A384D1M8_URSMA
OG0011924	sp|Q3UZ57|AXDN1_MOUSE	tr|A0A384CL05|A0A384CL05_URSMA
OG0011925	sp|Q400C8|AMZ2_MOUSE	tr|A0A384CBQ4|A0A384CBQ4_URSMA
OG0011926	sp|Q497Q6|F228B_MOUSE	tr|A0A8M1F6B5|A0A8M1F6B5_URSMA
OG0011927	sp|Q5DU31|ICEF1_MOUSE	tr|A0A384BW10|A0A384BW10_URSMA
OG0011928	sp|Q60614|AA2BR_MOUSE	tr|A0A8M1FPI4|A0A8M1FPI4_URSMA
OG0011929	sp|Q6A025|PPR26_MOUSE	tr|A0A8M1G046|A0A8M1G046_URSMA
OG0011930	tr|Q6PHP6|Q6PHP6_MOUSE	tr|A0A8M1G9W3|A0A8M1G9W3_URSMA
OG0011931	sp|Q78XR0|TPC6A_MOUSE	tr|A0A384BKN6|A0A384BKN6_URSMA
OG0011932	sp|Q80TL4|PHF24_MOUSE	tr|A0A384CFY1|A0A384CFY1_URSMA
OG0011933	sp|Q80YD6|SRGEF_MOUSE	tr|A0A8M1GIN5|A0A8M1GIN5_URSMA
OG0011934	sp|Q80ZQ3|CH074_MOUSE	tr|A0A384D992|A0A384D992_URSMA
OG0011935	sp|Q8BJ52|PLPR5_MOUSE	tr|A0A8M1FQF9|A0A8M1FQF9_URSMA
OG0011936	sp|Q8BLM0|KLF8_MOUSE	tr|A0A384D2X5|A0A384D2X5_URSMA
OG0011937	sp|Q8BR07|BICD1_MOUSE	tr|A0A384BGI7|A0A384BGI7_URSMA
OG0011938	sp|Q8BUK6|HOOK3_MOUSE	tr|A0A8M1GTU1|A0A8M1GTU1_URSMA
OG0011939	sp|Q8BUN9|NCKX2_MOUSE	tr|A0A8M1FVL8|A0A8M1FVL8_URSMA
OG0011940	sp|Q8C9A2|ENDOV_MOUSE	tr|A0A8M1GMK4|A0A8M1GMK4_URSMA
OG0011941	sp|Q8CB67|LRP11_MOUSE	tr|A0A384CEM8|A0A384CEM8_URSMA
OG0011942	sp|Q8QZT1|THIL_MOUSE	tr|A0A8M1FYA8|A0A8M1FYA8_URSMA
OG0011943	sp|Q8R2Y0|ABHD6_MOUSE	tr|A0A384D3I9|A0A384D3I9_URSMA
OG0011944	sp|Q91V81|RBM42_MOUSE	tr|A0A384DTL8|A0A384DTL8_URSMA
OG0011945	sp|Q923P0|COKA1_MOUSE	tr|A0A8M1GDT0|A0A8M1GDT0_URSMA
OG0011946	sp|Q99J31|OPHN1_MOUSE	tr|A0A8M1FTB6|A0A8M1FTB6_URSMA
OG0011947	sp|Q9CQT7|DESI1_MOUSE	tr|A0A8M1GPH1|A0A8M1GPH1_URSMA
OG0011948	sp|Q9D6X5|S52A3_MOUSE	tr|A0A384D3W3|A0A384D3W3_URSMA
OG0011949	sp|Q9D6Y1|CCDC3_MOUSE	tr|A0A384DA53|A0A384DA53_URSMA
OG0011950	sp|Q9DAE7|CK097_MOUSE	tr|A0A8M1FT75|A0A8M1FT75_URSMA
OG0011951	sp|Q9DAX2|PLPP2_MOUSE	tr|A0A8M1FTI9|A0A8M1FTI9_URSMA
OG0011952	sp|Q9ESK9|RBCC1_MOUSE	tr|A0A384DD09|A0A384DD09_URSMA
OG0011953	sp|Q9ESP5|FEZF2_MOUSE	tr|A0A384D2U2|A0A384D2U2_URSMA
OG0011954	sp|Q9JHK4|PGTA_MOUSE	tr|A0A8M1F0I9|A0A8M1F0I9_URSMA
OG0011955	sp|Q9JIS3|SMCO4_MOUSE	tr|A0A8M1G3R0|A0A8M1G3R0_URSMA
OG0011956	sp|Q9JJ48|ZC3H8_MOUSE	tr|A0A384CV37|A0A384CV37_URSMA
OG0011957	sp|Q9JK81|MYG1_MOUSE	tr|A0A384D725|A0A384D725_URSMA
OG0011958	sp|Q9JLM4|ZMYM3_MOUSE	tr|A0A8M1FTT1|A0A8M1FTT1_URSMA
OG0011959	sp|Q9JMA9|S6A14_MOUSE	tr|A0A384DEE5|A0A384DEE5_URSMA
OG0011960	sp|Q9QXL8|NDK7_MOUSE	tr|A0A384CI25|A0A384CI25_URSMA
OG0011961	sp|Q9R045|ANGL2_MOUSE	tr|A0A384CQ75|A0A384CQ75_URSMA
OG0011962	sp|Q9WU63|HEBP2_MOUSE	tr|A0A8M1FK69|A0A8M1FK69_URSMA
OG0011963	tr|A0A2I3BPW5|A0A2I3BPW5_MOUSE	tr|A0A384D1L4|A0A384D1L4_URSMA
OG0011964	tr|A2AMD2|A2AMD2_MOUSE	tr|A0A8M1GDS5|A0A8M1GDS5_URSMA
OG0011965	sp|B0QZF7|PRCA1_MOUSE	tr|A0A384CGL6|A0A384CGL6_URSMA
OG0011966	sp|O09161|CASQ2_MOUSE	tr|A0A384CMC3|A0A384CMC3_URSMA
OG0011967	sp|O35988|SDC4_MOUSE	tr|A0A8M1GHU6|A0A8M1GHU6_URSMA
OG0011968	sp|O88987|AKAP3_MOUSE	tr|A0A384D7Q8|A0A384D7Q8_URSMA
OG0011969	sp|O89104|SYPL2_MOUSE	tr|A0A8M1FLG8|A0A8M1FLG8_URSMA
OG0011970	sp|P09066|HME2_MOUSE	tr|A0A384BW31|A0A384BW31_URSMA
OG0011971	sp|P0C192|LRC4B_MOUSE	tr|A0A8M1G9U5|A0A8M1G9U5_URSMA
OG0011972	sp|P0C6A2|MAMD1_MOUSE	tr|A0A8M1FL01|A0A8M1FL01_URSMA
OG0011973	sp|P28334|5HT1B_MOUSE	tr|A0A384BLR7|A0A384BLR7_URSMA
OG0011974	sp|P32211|ACM4_MOUSE	tr|A0A8M1GJL6|A0A8M1GJL6_URSMA
OG0011975	sp|P35295|RAB20_MOUSE	tr|A0A384BLU1|A0A384BLU1_URSMA
OG0011976	sp|P50431|GLYC_MOUSE	tr|A0A384BNQ2|A0A384BNQ2_URSMA
OG0011977	sp|P51865|TDGF1_MOUSE	tr|A0A384D5M0|A0A384D5M0_URSMA
OG0011978	sp|P51910|APOD_MOUSE	tr|A0A384DHV6|A0A384DHV6_URSMA
OG0011979	sp|P62823|RAB3C_MOUSE	tr|A0A384C451|A0A384C451_URSMA
OG0011980	sp|Q08ED0|B2L15_MOUSE	tr|A0A384CMC1|A0A384CMC1_URSMA
OG0011981	sp|Q09M05|CBPC4_MOUSE	tr|A0A8M1GTU4|A0A8M1GTU4_URSMA
OG0011982	sp|Q3TPJ7|MIDN_MOUSE	tr|A0A8M1FQJ7|A0A8M1FQJ7_URSMA
OG0011983	sp|Q3UN58|FAP20_MOUSE	tr|A0A8M1H0C9|A0A8M1H0C9_URSMA
OG0011984	tr|Q3V061|Q3V061_MOUSE	tr|A0A8M1GPZ8|A0A8M1GPZ8_URSMA
OG0011985	sp|Q60692|PSB6_MOUSE	tr|A0A384BUA5|A0A384BUA5_URSMA
OG0011986	sp|Q69ZH9|RHG23_MOUSE	tr|A0A8M1GLW0|A0A8M1GLW0_URSMA
OG0011987	sp|Q69ZK5|KLH14_MOUSE	tr|A0A8M1FYU1|A0A8M1FYU1_URSMA
OG0011988	sp|Q6GQX6|ANKS6_MOUSE	tr|A0A8M1G5U3|A0A8M1G5U3_URSMA
OG0011989	sp|Q6RI63|F120B_MOUSE	tr|A0A8M1FKV2|A0A8M1FKV2_URSMA
OG0011990	sp|Q810N5|CL060_MOUSE	tr|A0A384DE14|A0A384DE14_URSMA
OG0011991	sp|Q8BFS6|CPPED_MOUSE	tr|A0A8M1G9A3|A0A8M1G9A3_URSMA
OG0011992	sp|Q8BGS3|ZKSC1_MOUSE	tr|A0A8M1G552|A0A8M1G552_URSMA
OG0011993	sp|Q8BKY8|MTEF2_MOUSE	tr|A0A384DA62|A0A384DA62_URSMA
OG0011994	sp|Q8BRH3|RHG19_MOUSE	tr|A0A384CZJ1|A0A384CZJ1_URSMA
OG0011995	sp|Q8BSI6|R3HC1_MOUSE	tr|A0A8M1FGD3|A0A8M1FGD3_URSMA
OG0011996	sp|Q8C7X2|EMC1_MOUSE	tr|A0A8M1H196|A0A8M1H196_URSMA
OG0011997	sp|Q8CHQ0|FBX4_MOUSE	tr|A0A8M1FW69|A0A8M1FW69_URSMA
OG0011998	sp|Q8CIM5|GPR84_MOUSE	tr|A0A384D802|A0A384D802_URSMA
OG0011999	sp|Q8K5B8|HXC12_MOUSE	tr|A0A8M1GTP6|A0A8M1GTP6_URSMA
OG0012000	sp|Q8R151|ZNFX1_MOUSE	tr|A0A384CP70|A0A384CP70_URSMA
OG0012001	sp|Q8R314|S35F5_MOUSE	tr|A0A384CGY3|A0A384CGY3_URSMA
OG0012002	sp|Q8VC34|RPAP2_MOUSE	tr|A0A384CN83|A0A384CN83_URSMA
OG0012003	sp|Q8VC66|ADIP_MOUSE	tr|A0A384C219|A0A384C219_URSMA
OG0012004	sp|Q8VCD3|LMA1L_MOUSE	tr|A0A8M1GS72|A0A8M1GS72_URSMA
OG0012005	sp|Q91V64|ISOC1_MOUSE	tr|A0A8M1F9A0|A0A8M1F9A0_URSMA
OG0012006	sp|Q921L7|HEMK1_MOUSE	tr|A0A384D4P9|A0A384D4P9_URSMA
OG0012007	sp|Q922R1|PHAF1_MOUSE	tr|A0A384D0W1|A0A384D0W1_URSMA
OG0012008	sp|Q99JB0|KLF7_MOUSE	tr|A0A384BU08|A0A384BU08_URSMA
OG0012009	sp|Q99K95|RTF2_MOUSE	tr|A0A384CTA4|A0A384CTA4_URSMA
OG0012010	sp|Q99LF4|RTCB_MOUSE	tr|A0A384DA06|A0A384DA06_URSMA
OG0012011	sp|Q99ML8|UCN2_MOUSE	tr|A0A384D4Q1|A0A384D4Q1_URSMA
OG0012012	sp|Q9CQ84|UBL4B_MOUSE	tr|A0A8M1FGX9|A0A8M1FGX9_URSMA
OG0012013	sp|Q9CQ85|TIM22_MOUSE	tr|A0A384CF84|A0A384CF84_URSMA
OG0012014	sp|Q9CQI3|GMFB_MOUSE	tr|A0A8M1H2K0|A0A8M1H2K0_URSMA
OG0012015	sp|Q9CR46|SKA2_MOUSE	tr|A0A452VD10|A0A452VD10_URSMA
OG0012016	sp|Q9CRA4|MSMO1_MOUSE	tr|A0A384BMM8|A0A384BMM8_URSMA
OG0012017	sp|Q9D1G2|PMVK_MOUSE	tr|A0A384CJ36|A0A384CJ36_URSMA
OG0012018	sp|Q9D3N8|GRTP1_MOUSE	tr|A0A8M1FBG8|A0A8M1FBG8_URSMA
OG0012019	sp|Q9D650|LRAT1_MOUSE	tr|A0A384CWF4|A0A384CWF4_URSMA
OG0012020	sp|Q9D7I0|SHSA5_MOUSE	tr|A0A8M1FQY5|A0A8M1FQY5_URSMA
OG0012021	sp|Q9DAK9|PHP14_MOUSE	tr|A0A8M1G7M3|A0A8M1G7M3_URSMA
OG0012022	sp|Q9ER88|RT29_MOUSE	tr|A0A384CK43|A0A384CK43_URSMA
OG0012023	sp|Q9JHG6|RCAN1_MOUSE	tr|A0A8M1F503|A0A8M1F503_URSMA
OG0012024	sp|Q9JIC3|DCR1A_MOUSE	tr|A0A384BLL8|A0A384BLL8_URSMA
OG0012025	sp|Q9JK48|SHLB1_MOUSE	tr|A0A8M1FHY6|A0A8M1FHY6_URSMA
OG0012026	sp|Q9JKP7|DPOE3_MOUSE	tr|A0A384DGV8|A0A384DGV8_URSMA
OG0012027	sp|Q9JKV5|SCAM4_MOUSE	tr|A0A8M1FTB1|A0A8M1FTB1_URSMA
OG0012028	sp|Q9QZE7|TSNAX_MOUSE	tr|A0A8M1FDX0|A0A8M1FDX0_URSMA
OG0012029	sp|Q9WUN2|TBK1_MOUSE	tr|A0A384BJL2|A0A384BJL2_URSMA
OG0012030	sp|Q9WVH9|FBLN5_MOUSE	tr|A0A384CQL3|A0A384CQL3_URSMA
OG0012031	tr|A0A571BF63|A0A571BF63_MOUSE	tr|A0A8M1GWF5|A0A8M1GWF5_URSMA
OG0012032	tr|A1E5L0|A1E5L0_MOUSE	tr|A0A384BPC8|A0A384BPC8_URSMA
OG0012033	sp|B1AVZ0|UPP_MOUSE	tr|A0A384D2I2|A0A384D2I2_URSMA
OG0012034	sp|E9Q2M9|WDFY4_MOUSE	tr|A0A8M1F9M5|A0A8M1F9M5_URSMA
OG0012035	tr|E9Q7L6|E9Q7L6_MOUSE	tr|A0A384CUA8|A0A384CUA8_URSMA
OG0012036	sp|O35423|AGT1_MOUSE	tr|A0A8M1GB95|A0A8M1GB95_URSMA
OG0012037	sp|O55106|STRN_MOUSE	tr|A0A8M1F6Q5|A0A8M1F6Q5_URSMA
OG0012038	sp|P08042|ZFP1_MOUSE	tr|A0A384BZD2|A0A384BZD2_URSMA
OG0012039	sp|P18337|LYAM1_MOUSE	tr|A0A384CGY0|A0A384CGY0_URSMA
OG0012040	sp|P23813|HXD11_MOUSE	tr|A0A8M1GFD0|A0A8M1GFD0_URSMA
OG0012041	sp|P41164|ETV1_MOUSE	tr|A0A384BPP8|A0A384BPP8_URSMA
OG0012042	sp|P50586|TUB_MOUSE	tr|A0A8M1FTI6|A0A8M1FTI6_URSMA
OG0012043	sp|P56716|RP1_MOUSE	tr|A0A384DD24|A0A384DD24_URSMA
OG0012044	sp|P58659|EVA1C_MOUSE	tr|A0A8M1F103|A0A8M1F103_URSMA
OG0012045	sp|P61219|RPAB2_MOUSE	tr|A0A384D9X9|A0A384D9X9_URSMA
OG0012046	sp|P80315|TCPD_MOUSE	tr|A0A384CV56|A0A384CV56_URSMA
OG0012047	sp|P97858|S35B1_MOUSE	tr|A0A8M1GM04|A0A8M1GM04_URSMA
OG0012048	sp|Q08652|RET2_MOUSE	tr|A0A384DH86|A0A384DH86_URSMA
OG0012049	sp|Q08943|SSRP1_MOUSE	tr|A0A384CD27|A0A384CD27_URSMA
OG0012050	tr|Q0VDY1|Q0VDY1_MOUSE	tr|A0A384CD72|A0A384CD72_URSMA
OG0012051	tr|Q3TFZ4|Q3TFZ4_MOUSE	tr|A0A384BI48|A0A384BI48_URSMA
OG0012052	sp|Q3URE1|ACSF3_MOUSE	tr|A0A8M1G2T2|A0A8M1G2T2_URSMA
OG0012053	sp|Q3URK1|CC190_MOUSE	tr|A0A384BPB7|A0A384BPB7_URSMA
OG0012054	sp|Q3UV70|PDP1_MOUSE	tr|A0A8M1FNG7|A0A8M1FNG7_URSMA
OG0012055	sp|Q3UW68|CAN13_MOUSE	tr|A0A384CVA4|A0A384CVA4_URSMA
OG0012056	sp|Q497H0|ZFAN3_MOUSE	tr|A0A8M1GZF3|A0A8M1GZF3_URSMA
OG0012057	sp|Q499X9|SYMM_MOUSE	tr|A0A8M1GU26|A0A8M1GU26_URSMA
OG0012058	sp|Q5SF07|IF2B2_MOUSE	tr|A0A8M1F5K0|A0A8M1F5K0_URSMA
OG0012059	sp|Q5Y5T1|ZDH20_MOUSE	tr|A0A8M1F595|A0A8M1F595_URSMA
OG0012060	sp|Q61337|BAD_MOUSE	tr|A0A384DJL2|A0A384DJL2_URSMA
OG0012061	sp|Q61826|MADCA_MOUSE	tr|A0A8M1FTI0|A0A8M1FTI0_URSMA
OG0012062	sp|Q64028|PHC1_MOUSE	tr|A0A8M1GSH8|A0A8M1GSH8_URSMA
OG0012063	sp|Q6P5E6|GGA2_MOUSE	tr|A0A8M1G920|A0A8M1G920_URSMA
OG0012064	sp|Q761V0|SC6A5_MOUSE	tr|A0A8M1GJ73|A0A8M1GJ73_URSMA
OG0012065	sp|Q7TNH6|NPHP3_MOUSE	tr|A0A384DRJ1|A0A384DRJ1_URSMA
OG0012066	sp|Q80T69|RSBN1_MOUSE	tr|A0A384CMG6|A0A384CMG6_URSMA
OG0012067	sp|Q80VD1|FA98B_MOUSE	tr|A0A384D156|A0A384D156_URSMA
OG0012068	sp|Q80WQ8|M18BP_MOUSE	tr|A0A8M1F4M8|A0A8M1F4M8_URSMA
OG0012069	sp|Q8BJQ4|TCAM2_MOUSE	tr|A0A384DLQ2|A0A384DLQ2_URSMA
OG0012070	sp|Q8BMP4|GPER1_MOUSE	tr|A0A384CNY1|A0A384CNY1_URSMA
OG0012071	sp|Q8BQX5|TMCO6_MOUSE	tr|A0A8M1F4M1|A0A8M1F4M1_URSMA
OG0012072	sp|Q8BYH3|TRM13_MOUSE	tr|A0A384CN42|A0A384CN42_URSMA
OG0012073	sp|Q8BYK5|PHAR3_MOUSE	tr|A0A8M1GFM7|A0A8M1GFM7_URSMA
OG0012074	sp|Q8C1Q6|SMIM4_MOUSE	tr|A0A384D589|A0A384D589_URSMA
OG0012075	sp|Q8C2P3|DUS1L_MOUSE	tr|A0A8M1GMB0|A0A8M1GMB0_URSMA
OG0012076	sp|Q8CB96|RASF4_MOUSE	tr|A0A384CHY9|A0A384CHY9_URSMA
OG0012077	tr|Q8CBC7|Q8CBC7_MOUSE	tr|A0A8M1G0C1|A0A8M1G0C1_URSMA
OG0012078	sp|Q8K274|KT3K_MOUSE	tr|A0A8M1GLG9|A0A8M1GLG9_URSMA
