Orthogroup	Mus_musculus	Sus_scrofa
OG0012318	sp|Q04735|CDK16_MOUSE	tr|A0A5G2RJ26|A0A5G2RJ26_PIG
OG0012319	sp|Q0VB07|PGRP4_MOUSE	tr|A0A287AMS7|A0A287AMS7_PIG
OG0012320	sp|Q1LZI2|S35F3_MOUSE	tr|A0A5G2R7N7|A0A5G2R7N7_PIG
OG0012321	sp|Q33DR2|DPS1_MOUSE	tr|A0A287B4S1|A0A287B4S1_PIG
OG0012322	sp|Q3UVU3|ZNT10_MOUSE	tr|A0A286ZNE3|A0A286ZNE3_PIG
OG0012323	sp|Q5PR68|CE112_MOUSE	tr|A0A287BAP4|A0A287BAP4_PIG
OG0012324	sp|Q61285|ABCD2_MOUSE	tr|F1SHQ1|F1SHQ1_PIG
OG0012325	sp|Q61474|MSI1H_MOUSE	tr|A0A287BPE3|A0A287BPE3_PIG
OG0012326	sp|Q62288|TICN1_MOUSE	tr|A0A286ZS89|A0A286ZS89_PIG
OG0012327	sp|Q6DFV7|NCOA7_MOUSE	tr|F1S2V5|F1S2V5_PIG
OG0012328	sp|Q6Q6R3|CRIP3_MOUSE	tr|F1RRL8|F1RRL8_PIG
OG0012329	sp|Q6ZQA0|NBEL2_MOUSE	tr|A0A287BP66|A0A287BP66_PIG
OG0012330	sp|Q78IQ7|S39A4_MOUSE	tr|K7GKV1|K7GKV1_PIG
OG0012331	sp|Q80T32|AGRD1_MOUSE	tr|F1RFQ8|F1RFQ8_PIG
OG0012332	sp|Q80XM3|KCNG4_MOUSE	tr|F1S5T2|F1S5T2_PIG
OG0012333	sp|Q8BH74|NU107_MOUSE	tr|A0A5G2QG47|A0A5G2QG47_PIG
OG0012334	sp|Q8BP78|F10C1_MOUSE	tr|I3L6Q2|I3L6Q2_PIG
OG0012335	sp|Q8BWF0|SSDH_MOUSE	tr|F1RUE3|F1RUE3_PIG
OG0012336	sp|Q8BZX4|SREK1_MOUSE	tr|A0A287B859|A0A287B859_PIG
OG0012337	sp|Q8C0N1|KIF2B_MOUSE	tr|F1RSG0|F1RSG0_PIG
OG0012338	sp|Q8C407|YIPF4_MOUSE	tr|A0A287BLE3|A0A287BLE3_PIG
OG0012339	sp|Q8CE33|KLH11_MOUSE	tr|A0A287BJU1|A0A287BJU1_PIG
OG0012340	sp|Q8CH62|LTO1_MOUSE	tr|F1RY75|F1RY75_PIG
OG0012341	sp|Q8R001|MARE2_MOUSE	tr|A0A5G2QSA4|A0A5G2QSA4_PIG
OG0012342	sp|Q8R3L2|TCF25_MOUSE	tr|A0A286ZMH0|A0A286ZMH0_PIG
OG0012343	tr|Q8VEH2|Q8VEH2_MOUSE	tr|F1RRW9|F1RRW9_PIG
OG0012344	tr|Q8VH17|Q8VH17_MOUSE	tr|A0A5G2R3S1|A0A5G2R3S1_PIG
OG0012345	sp|Q91X45|ZBTB3_MOUSE	tr|A0A286ZK81|A0A286ZK81_PIG
OG0012346	sp|Q91XA8|KLD8A_MOUSE	tr|I3L9W7|I3L9W7_PIG
OG0012347	sp|Q923S9|RAB30_MOUSE	tr|F2Z5W1|F2Z5W1_PIG
OG0012348	sp|Q99KE3|DOK4_MOUSE	tr|A0A5G2RAZ8|A0A5G2RAZ8_PIG
OG0012349	sp|Q99MU1|TPRA1_MOUSE	tr|F1SPF4|F1SPF4_PIG
OG0012350	sp|Q99PU5|ACBG1_MOUSE	tr|F1RKU1|F1RKU1_PIG
OG0012351	sp|Q9CX99|GRAP_MOUSE	tr|A0A287ANN4|A0A287ANN4_PIG
OG0012352	sp|Q9D125|RT25_MOUSE	tr|A0A0M3KL55|A0A0M3KL55_PIG
OG0012353	sp|Q9D3R6|KATL2_MOUSE	tr|A0A480EEK4|A0A480EEK4_PIG
OG0012354	sp|Q9D3V5|FSIP1_MOUSE	tr|A0A287ATI8|A0A287ATI8_PIG
OG0012355	sp|Q9D483|RPC3_MOUSE	tr|F1SDD7|F1SDD7_PIG
OG0012356	sp|Q9EQ80|NIF3L_MOUSE	tr|A0A287ASH3|A0A287ASH3_PIG
OG0012357	sp|Q9QWR8|NAGAB_MOUSE	tr|A0A287AV20|A0A287AV20_PIG
OG0012358	sp|Q9QXV3|ING1_MOUSE	tr|A0A5G2Q9A1|A0A5G2Q9A1_PIG
OG0012359	sp|Q9WV70|NOC2L_MOUSE	tr|I3LI86|I3LI86_PIG
OG0012360	sp|Q9Z183|PADI4_MOUSE	tr|F1SUR0|F1SUR0_PIG
OG0012361	sp|Q9Z2J6|PD2R2_MOUSE	tr|F1RIB0|F1RIB0_PIG
OG0012362	tr|A0A0A6YY83|A0A0A6YY83_MOUSE	tr|A0A5G2QXC2|A0A5G2QXC2_PIG
OG0012363	sp|A1L3T7|RIPR3_MOUSE	tr|F1SBD9|F1SBD9_PIG
OG0012364	tr|E9Q289|E9Q289_MOUSE	tr|A0A287BJ48|A0A287BJ48_PIG
OG0012365	sp|E9Q7D5|ARHG5_MOUSE	tr|I3LQ81|I3LQ81_PIG
OG0012366	tr|G3UYY4|G3UYY4_MOUSE	tr|A0A5G2R2G7|A0A5G2R2G7_PIG
OG0012367	sp|O35177|CASL_MOUSE	tr|A0A287A380|A0A287A380_PIG
OG0012368	sp|O54836|ZMAT3_MOUSE	tr|A0A287BFA4|A0A287BFA4_PIG
OG0012369	sp|O88508|DNM3A_MOUSE	tr|A0A287AKK4|A0A287AKK4_PIG
OG0012370	sp|P43488|TNFL4_MOUSE	tr|Q4QTJ8|Q4QTJ8_PIG
OG0012371	sp|P47937|NK3R_MOUSE	tr|A0A287BMB5|A0A287BMB5_PIG
OG0012372	sp|P57746|VATD_MOUSE	tr|A0A5G2QNQ4|A0A5G2QNQ4_PIG
OG0012373	sp|P60007|APC15_MOUSE	tr|A0A287AYB9|A0A287AYB9_PIG
OG0012374	sp|P97432|NBR1_MOUSE	tr|A0A287AM12|A0A287AM12_PIG
OG0012375	sp|Q06318|UTER_MOUSE	tr|F1RPX3|F1RPX3_PIG
OG0012376	sp|Q07563|COHA1_MOUSE	tr|I3LUH8|I3LUH8_PIG
OG0012377	sp|Q0VBN2|DSEL_MOUSE	tr|A0A287AQA5|A0A287AQA5_PIG
OG0012378	sp|Q14CH1|MOCOS_MOUSE	tr|F1SAI5|F1SAI5_PIG
OG0012379	sp|Q3U0S6|RAIN_MOUSE	tr|I3LIC8|I3LIC8_PIG
OG0012380	tr|Q3UU43|Q3UU43_MOUSE	tr|F1SSM9|F1SSM9_PIG
OG0012381	sp|Q3UYR4|ESPNL_MOUSE	tr|F1SJI0|F1SJI0_PIG
OG0012382	sp|Q640L5|CCD18_MOUSE	tr|A0A287BIW9|A0A287BIW9_PIG
OG0012383	sp|Q68FE9|TSH2_MOUSE	sp|A5GFT6|TSH2_PIG
OG0012384	sp|Q6NXW6|RAD17_MOUSE	tr|A0A287BR55|A0A287BR55_PIG
OG0012385	tr|Q6PGF5|Q6PGF5_MOUSE	tr|A0A5K1UG26|A0A5K1UG26_PIG
OG0012386	sp|Q6V5K9|ZN474_MOUSE	tr|F1RLC3|F1RLC3_PIG
OG0012387	sp|Q7TQN9|GP142_MOUSE	tr|I3LNK3|I3LNK3_PIG
OG0012388	sp|Q80VF6|F181B_MOUSE	tr|F1STW2|F1STW2_PIG
OG0012389	sp|Q80WV3|CHST2_MOUSE	tr|I3L6A5|I3L6A5_PIG
OG0012390	sp|Q80XI3|IF4G3_MOUSE	tr|A0A287AF76|A0A287AF76_PIG
OG0012391	sp|Q80Y61|BI2L2_MOUSE	tr|F1SKP3|F1SKP3_PIG
OG0012392	sp|Q8BI72|CARF_MOUSE	tr|F1RT10|F1RT10_PIG
OG0012393	sp|Q8BMI4|GEN_MOUSE	tr|A0A287AFR2|A0A287AFR2_PIG
OG0012394	sp|Q8BNL5|KCTD6_MOUSE	tr|F2Z5T4|F2Z5T4_PIG
OG0012395	sp|Q8C3M9|CB080_MOUSE	tr|A0A286ZZY3|A0A286ZZY3_PIG
OG0012396	sp|Q8CII0|ZBT8B_MOUSE	tr|I3L5U7|I3L5U7_PIG
OG0012397	sp|Q8QZV6|F161A_MOUSE	tr|A0A287B6Q9|A0A287B6Q9_PIG
OG0012398	sp|Q8R1P5|KCNKD_MOUSE	tr|F1SDA6|F1SDA6_PIG
OG0012399	sp|Q8R4Y0|FCRL1_MOUSE	tr|A0A287A559|A0A287A559_PIG
OG0012400	sp|Q8VC82|RHBL1_MOUSE	tr|F1RG54|F1RG54_PIG
OG0012401	sp|Q8VE65|TAF12_MOUSE	tr|A0A287AN56|A0A287AN56_PIG
OG0012402	sp|Q91VL8|TE2IP_MOUSE	tr|F1S459|F1S459_PIG
OG0012403	sp|Q920Q6|MSI2H_MOUSE	tr|A0A287AG72|A0A287AG72_PIG
OG0012404	sp|Q922Q2|RIOK1_MOUSE	tr|A0A287A9Y2|A0A287A9Y2_PIG
OG0012405	sp|Q99KR8|FUCO2_MOUSE	tr|A0A5G2R599|A0A5G2R599_PIG
OG0012406	sp|Q99MH5|NDK5_MOUSE	tr|I3LN92|I3LN92_PIG
OG0012407	sp|Q99N48|SYTL3_MOUSE	tr|F1SB43|F1SB43_PIG
OG0012408	sp|Q9CQC4|TM216_MOUSE	tr|A0A287AG87|A0A287AG87_PIG
OG0012409	sp|Q9CQG3|ZMY19_MOUSE	tr|A0A287AHF0|A0A287AHF0_PIG
OG0012410	sp|Q9CQT1|MTNA_MOUSE	tr|A0A5G2QJP4|A0A5G2QJP4_PIG
OG0012411	sp|Q9CQW1|YKT6_MOUSE	tr|A0A5G2R6F5|A0A5G2R6F5_PIG
OG0012412	sp|Q9CYC5|DSN1_MOUSE	tr|A0A5G2RHG3|A0A5G2RHG3_PIG
OG0012413	sp|Q9D159|MRAP_MOUSE	tr|A0A287AHC8|A0A287AHC8_PIG
OG0012414	sp|Q9D6G5|TM138_MOUSE	tr|A0A480W4G0|A0A480W4G0_PIG
OG0012415	sp|Q9D738|ASB12_MOUSE	tr|A0A287BEK3|A0A287BEK3_PIG
OG0012416	sp|Q9D9X6|ZSWM2_MOUSE	tr|F1RYJ1|F1RYJ1_PIG
OG0012417	sp|Q9EPW2|KLF15_MOUSE	tr|A0A287B9P7|A0A287B9P7_PIG
OG0012418	sp|Q9QW08|PHOS_MOUSE	tr|F1S2Z8|F1S2Z8_PIG
OG0012419	sp|Q9QX98|PTF1A_MOUSE	tr|I3LMI3|I3LMI3_PIG
OG0012420	sp|Q9Z1A9|TBCD8_MOUSE	tr|A0A287BME4|A0A287BME4_PIG
OG0012421	sp|B8ZXI1|QTRT2_MOUSE	tr|A0A286ZYH2|A0A286ZYH2_PIG
OG0012422	tr|E9Q7L1|E9Q7L1_MOUSE	tr|A0A287BQ67|A0A287BQ67_PIG
OG0012423	tr|E9Q8X5|E9Q8X5_MOUSE	tr|F1RXA0|F1RXA0_PIG
OG0012424	tr|F6QRE9|F6QRE9_MOUSE	tr|F1S9P6|F1S9P6_PIG
OG0012425	sp|O35245|PKD2_MOUSE	tr|F2VYA1|F2VYA1_PIG
OG0012426	sp|O35308|MOT3_MOUSE	tr|A0A287AMY7|A0A287AMY7_PIG
OG0012427	sp|O88978|DAA11_MOUSE	tr|F1RRU0|F1RRU0_PIG
OG0012428	sp|P31266|SUH_MOUSE	tr|A0A287A3B7|A0A287A3B7_PIG
OG0012429	sp|P40224|SDF1_MOUSE	tr|A0A5G2QQD0|A0A5G2QQD0_PIG
OG0012430	sp|P41778|PBX1_MOUSE	tr|A0A5G2QCK4|A0A5G2QCK4_PIG
OG0012431	sp|P43680|SOX18_MOUSE	tr|A0A287APF5|A0A287APF5_PIG
OG0012432	sp|P43688|NKX26_MOUSE	tr|A0A287A5S3|A0A287A5S3_PIG
OG0012433	sp|P48377|RFX1_MOUSE	tr|A0A287BBF1|A0A287BBF1_PIG
OG0012434	sp|P70172|NTCP2_MOUSE	tr|I3L735|I3L735_PIG
OG0012435	sp|Q02788|CO6A2_MOUSE	tr|I3LQ84|I3LQ84_PIG
OG0012436	sp|Q0II04|NEBL_MOUSE	tr|A0A287AHR6|A0A287AHR6_PIG
OG0012437	sp|Q14DH7|ACSS3_MOUSE	tr|A0A286ZJB9|A0A286ZJB9_PIG
OG0012438	sp|Q3UP38|EFC4B_MOUSE	tr|F1SKY4|F1SKY4_PIG
OG0012439	sp|Q3UXL4|KIZ_MOUSE	tr|A0A287B4T2|A0A287B4T2_PIG
OG0012440	sp|Q5BL07|PEX1_MOUSE	tr|A0A287A9A2|A0A287A9A2_PIG
OG0012441	sp|Q5ND34|WDR81_MOUSE	tr|M3VHA7|M3VHA7_PIG
OG0012442	sp|Q61329|ZFHX3_MOUSE	tr|F1S397|F1S397_PIG
OG0012443	sp|Q6PGC1|DHX29_MOUSE	tr|I3LQ47|I3LQ47_PIG
OG0012444	sp|Q80UF9|OTOP3_MOUSE	tr|F1RVV5|F1RVV5_PIG
OG0012445	sp|Q811B1|XYLT1_MOUSE	tr|F1RLT2|F1RLT2_PIG
OG0012446	tr|Q8BFX2|Q8BFX2_MOUSE	tr|A0A287A0H0|A0A287A0H0_PIG
OG0012447	sp|Q8BKA3|SRRM4_MOUSE	tr|F1RKH3|F1RKH3_PIG
OG0012448	sp|Q8BM47|PKHM3_MOUSE	tr|I3L6K9|I3L6K9_PIG
OG0012449	sp|Q8BTI7|ANR52_MOUSE	tr|F1SLZ6|F1SLZ6_PIG
OG0012450	sp|Q8BYB9|PGLT1_MOUSE	tr|F1SPB0|F1SPB0_PIG
OG0012451	sp|Q8BZT5|LRC19_MOUSE	tr|F1SP82|F1SP82_PIG
OG0012452	sp|Q8CFZ4|GPC3_MOUSE	tr|K7GQ93|K7GQ93_PIG
OG0012453	sp|Q8K396|MND1_MOUSE	tr|A0A5G2QXJ2|A0A5G2QXJ2_PIG
OG0012454	sp|Q8R2S1|RPKL1_MOUSE	tr|F1S2R9|F1S2R9_PIG
OG0012455	sp|Q8R4P9|MRP7_MOUSE	tr|F1RRK8|F1RRK8_PIG
OG0012456	sp|Q91VH6|MEMO1_MOUSE	tr|F2Z5F8|F2Z5F8_PIG
OG0012457	sp|Q91WD8|NCKX1_MOUSE	tr|A0A287AJV0|A0A287AJV0_PIG
OG0012458	sp|Q921Y0|MOB1A_MOUSE	tr|A0A287AXK4|A0A287AXK4_PIG
OG0012459	sp|Q9CPX7|RT16_MOUSE	tr|A0A480JTD7|A0A480JTD7_PIG
OG0012460	sp|Q9CQP0|RM33_MOUSE	tr|A0A286ZU68|A0A286ZU68_PIG
OG0012461	sp|Q9CT10|RANB3_MOUSE	tr|A0A287BB19|A0A287BB19_PIG
OG0012462	sp|Q9CZT5|VASN_MOUSE	tr|I3LS87|I3LS87_PIG
OG0012463	sp|Q9D2Q8|S10AE_MOUSE	tr|F1SFV3|F1SFV3_PIG
OG0012464	sp|Q9D3J8|AMTN_MOUSE	tr|F1RUQ3|F1RUQ3_PIG
OG0012465	sp|Q9D8V0|HM13_MOUSE	tr|A0A287AIQ7|A0A287AIQ7_PIG
OG0012466	sp|Q9JHE7|TSSC4_MOUSE	tr|A0A287A8Y0|A0A287A8Y0_PIG
OG0012467	sp|Q9JHH6|CBPB2_MOUSE	tr|F1RK01|F1RK01_PIG
OG0012468	sp|Q9JI59|JAM2_MOUSE	tr|A0A286ZIP6|A0A286ZIP6_PIG
OG0012469	sp|Q9WV98|TIM9_MOUSE	tr|F1SSK4|F1SSK4_PIG
OG0012470	sp|Q9Z1P5|CD320_MOUSE	tr|A0A286ZVZ9|A0A286ZVZ9_PIG
OG0012471	sp|A2AHJ4|BRWD3_MOUSE	tr|A0A286ZN34|A0A286ZN34_PIG
OG0012472	sp|A2AKG8|FOCAD_MOUSE	tr|A0A287BMZ0|A0A287BMZ0_PIG
OG0012473	sp|A2AKM2|HACD4_MOUSE	tr|A0A287A8K6|A0A287A8K6_PIG
OG0012474	tr|A2ALW2|A2ALW2_MOUSE	tr|A0A5G2RD64|A0A5G2RD64_PIG
OG0012475	sp|A3KMN5|LARGN_MOUSE	tr|A0A287B223|A0A287B223_PIG
OG0012476	sp|B2RU40|PRRT4_MOUSE	tr|A0A286ZMB3|A0A286ZMB3_PIG
OG0012477	tr|E9Q550|E9Q550_MOUSE	tr|A0A5G2QBT9|A0A5G2QBT9_PIG
OG0012478	sp|O08762|NETR_MOUSE	tr|F1S153|F1S153_PIG
OG0012479	sp|O08915|AIP_MOUSE	tr|F1RUZ6|F1RUZ6_PIG
OG0012480	sp|O08934|UNC4_MOUSE	tr|I3L874|I3L874_PIG
OG0012481	sp|O09009|RFNG_MOUSE	tr|A0A5G2QK63|A0A5G2QK63_PIG
OG0012482	sp|O35075|VP26C_MOUSE	tr|A0A286ZPI7|A0A286ZPI7_PIG
OG0012483	sp|O35973|PER1_MOUSE	tr|A0A5K1VSJ8|A0A5K1VSJ8_PIG
OG0012484	sp|O54839|EOMES_MOUSE	tr|A0A286ZX47|A0A286ZX47_PIG
OG0012485	sp|O88573|AFF1_MOUSE	tr|I3LAK6|I3LAK6_PIG
OG0012486	sp|P21841|PSPC_MOUSE	tr|Q3MSM1|Q3MSM1_PIG
OG0012487	sp|P50462|CSRP3_MOUSE	tr|F6Q6A7|F6Q6A7_PIG
OG0012488	sp|P70429|EVL_MOUSE	tr|A0A287B2T7|A0A287B2T7_PIG
OG0012489	sp|P97291|CADH8_MOUSE	tr|A0A287BQM6|A0A287BQM6_PIG
OG0012490	sp|P97436|NKX31_MOUSE	tr|A0A287BML5|A0A287BML5_PIG
OG0012491	sp|Q04646|ATNG_MOUSE	tr|F1SAM6|F1SAM6_PIG
OG0012492	sp|Q07646|MEST_MOUSE	tr|A0A287ANI5|A0A287ANI5_PIG
OG0012493	sp|Q3TAS6|EMC10_MOUSE	tr|A0A5G2RJE7|A0A5G2RJE7_PIG
OG0012494	sp|Q3TTE0|ADAM5_MOUSE	tr|F1RZL6|F1RZL6_PIG
OG0012495	sp|Q3U308|CTU2_MOUSE	tr|A0A287B1U4|A0A287B1U4_PIG
OG0012496	sp|Q3U487|HECD3_MOUSE	tr|A0A287BP34|A0A287BP34_PIG
OG0012497	sp|Q3UZD5|PRDM6_MOUSE	tr|F1RKP0|F1RKP0_PIG
OG0012498	sp|Q5DRQ8|FCRLB_MOUSE	tr|F1S1C6|F1S1C6_PIG
OG0012499	sp|Q5F293|ZBTB4_MOUSE	tr|A0A5G2QDW9|A0A5G2QDW9_PIG
OG0012500	sp|Q61140|BCAR1_MOUSE	tr|A0A287B0V6|A0A287B0V6_PIG
OG0012501	sp|Q6NSQ7|LTV1_MOUSE	tr|A0A287BEJ0|A0A287BEJ0_PIG
OG0012502	sp|Q6P9N1|HYCCI_MOUSE	tr|I3LJX1|I3LJX1_PIG
OG0012503	sp|Q6PGF3|MED16_MOUSE	tr|F1S6T0|F1S6T0_PIG
OG0012504	tr|Q6UAH0|Q6UAH0_MOUSE	tr|A0A5G2R8A1|A0A5G2R8A1_PIG
OG0012505	sp|Q7TQP2|GP135_MOUSE	tr|A0A287ADF5|A0A287ADF5_PIG
OG0012506	sp|Q810N6|ANR45_MOUSE	tr|F1S743|F1S743_PIG
OG0012507	sp|Q811F1|ZBT41_MOUSE	tr|A0A287BEL6|A0A287BEL6_PIG
OG0012508	sp|Q8BG19|TMTC4_MOUSE	tr|A0A287A0I3|A0A287A0I3_PIG
OG0012509	sp|Q8C006|TRI35_MOUSE	tr|A0A5G2QXT7|A0A5G2QXT7_PIG
OG0012510	sp|Q8C1B1|CAMP2_MOUSE	tr|I3LLX3|I3LLX3_PIG
OG0012511	sp|Q8K2W9|CN093_MOUSE	tr|A0A287AGG3|A0A287AGG3_PIG
OG0012512	sp|Q8K443|RGS13_MOUSE	tr|A0A287AV19|A0A287AV19_PIG
OG0012513	sp|Q8R138|TM119_MOUSE	tr|I3L7W9|I3L7W9_PIG
OG0012514	tr|Q8VG11|Q8VG11_MOUSE	tr|F1RMD3|F1RMD3_PIG
OG0012515	sp|Q91VC9|GHITM_MOUSE	tr|F1SEQ3|F1SEQ3_PIG
OG0012516	sp|Q91VT1|NSE2_MOUSE	tr|A0A480XQ38|A0A480XQ38_PIG
OG0012517	sp|Q91W34|RUSF1_MOUSE	tr|F1RIS7|F1RIS7_PIG
OG0012518	sp|Q920D7|SG3A1_MOUSE	tr|F1S5Q5|F1S5Q5_PIG
OG0012519	sp|Q921N6|DDX27_MOUSE	tr|I3LIB1|I3LIB1_PIG
OG0012520	sp|Q9CQE8|RTRAF_MOUSE	tr|A0A287B7A0|A0A287B7A0_PIG
OG0012521	sp|Q9CR55|CP087_MOUSE	tr|A0A286ZSK7|A0A286ZSK7_PIG
OG0012522	sp|Q9CR83|RBM18_MOUSE	tr|A0A286ZJA5|A0A286ZJA5_PIG
OG0012523	sp|Q9D172|GAL3A_MOUSE	tr|A0A287ANM8|A0A287ANM8_PIG
OG0012524	sp|Q9D404|OXSM_MOUSE	tr|F1RS43|F1RS43_PIG
OG0012525	sp|Q9D850|TMM68_MOUSE	tr|F1RT51|F1RT51_PIG
OG0012526	sp|Q9DC71|RT15_MOUSE	tr|A0A287BMP0|A0A287BMP0_PIG
OG0012527	sp|Q9DCS2|MTL26_MOUSE	tr|A0A287AH69|A0A287AH69_PIG
OG0012528	sp|Q9DD03|RAB13_MOUSE	tr|F1RFW5|F1RFW5_PIG
OG0012529	sp|Q9ES03|TBX20_MOUSE	tr|F1SIK8|F1SIK8_PIG
OG0012530	sp|Q9JJF2|SPAG4_MOUSE	tr|A0A287A674|A0A287A674_PIG
OG0012531	sp|Q9QUI0|RHOA_MOUSE	tr|I3LVS7|I3LVS7_PIG
OG0012532	sp|Q9QY42|GPR37_MOUSE	tr|A0A5G2R7J7|A0A5G2R7J7_PIG
OG0012533	sp|Q9R060|NUBP1_MOUSE	tr|A0A5G2RCL1|A0A5G2RCL1_PIG
OG0012534	sp|Q9WTM4|NF2L3_MOUSE	tr|I3LCR1|I3LCR1_PIG
OG0012535	sp|Q9WUH1|TM115_MOUSE	tr|A0A286ZXP1|A0A286ZXP1_PIG
OG0012536	sp|Q9WV74|ASB1_MOUSE	tr|A0A5G2RJ65|A0A5G2RJ65_PIG
OG0012537	sp|Q9WVM3|APC7_MOUSE	tr|I3L7Q8|I3L7Q8_PIG
OG0012538	tr|B2KF50|B2KF50_MOUSE	tr|A0A287APH8|A0A287APH8_PIG
OG0012539	tr|E9PY16|E9PY16_MOUSE	tr|F1RIX6|F1RIX6_PIG
OG0012540	tr|E9Q238|E9Q238_MOUSE	tr|A0A287BG55|A0A287BG55_PIG
OG0012541	tr|E9Q512|E9Q512_MOUSE	tr|A0A287A2D7|A0A287A2D7_PIG
OG0012542	sp|O35536|TFPI2_MOUSE	tr|F1SFC1|F1SFC1_PIG
OG0012543	sp|O35648|CETN3_MOUSE	tr|A0A287ATA9|A0A287ATA9_PIG
OG0012544	sp|O54918|B2L11_MOUSE	tr|F1SU81|F1SU81_PIG
OG0012545	sp|P21237|BDNF_MOUSE	sp|P14082|BDNF_PIG
OG0012546	sp|P42586|NKX22_MOUSE	tr|A0A287BDA9|A0A287BDA9_PIG
OG0012547	sp|P49070|CAMLG_MOUSE	tr|A0A287AAY2|A0A287AAY2_PIG
OG0012548	sp|P59999|ARPC4_MOUSE	tr|A0A286ZXR9|A0A286ZXR9_PIG
OG0012549	sp|P62325|BTG1_MOUSE	tr|A5YRP0|A5YRP0_PIG
OG0012550	sp|Q07133|H1T_MOUSE	sp|P06348|H1T_PIG
OG0012551	sp|Q3UQU0|BRD9_MOUSE	tr|A0A286ZZ78|A0A286ZZ78_PIG
OG0012552	sp|Q5DTT2|PSD1_MOUSE	tr|A0A287AIK9|A0A287AIK9_PIG
OG0012553	sp|Q62082|MYL10_MOUSE	tr|F1RKG0|F1RKG0_PIG
OG0012554	sp|Q69ZS6|SV2C_MOUSE	tr|A0A287BIS0|A0A287BIS0_PIG
OG0012555	sp|Q6PDZ2|TAF1C_MOUSE	tr|F1S5S8|F1S5S8_PIG
OG0012556	sp|Q76LS9|MINY1_MOUSE	tr|F1SS98|F1SS98_PIG
OG0012557	sp|Q78IS1|TMED3_MOUSE	tr|F1RKR4|F1RKR4_PIG
OG0012558	sp|Q80TL1|ADCY2_MOUSE	tr|F1S0T0|F1S0T0_PIG
OG0012559	sp|Q80ZN9|CX6B2_MOUSE	tr|A0A287AND7|A0A287AND7_PIG
OG0012560	sp|Q8BFQ9|KLH42_MOUSE	tr|F1SG97|F1SG97_PIG
OG0012561	sp|Q8BIW1|PRUN1_MOUSE	tr|A0A5G2QH08|A0A5G2QH08_PIG
OG0012562	sp|Q8BV84|PRR9_MOUSE	tr|A0A5G2RCU3|A0A5G2RCU3_PIG
OG0012563	sp|Q8BVY0|RL1D1_MOUSE	tr|A0A481ARY0|A0A481ARY0_PIG
OG0012564	sp|Q8BYC4|GPR20_MOUSE	tr|I3LP87|I3LP87_PIG
OG0012565	sp|Q8C1W1|VASH1_MOUSE	tr|F1S2P8|F1S2P8_PIG
OG0012566	sp|Q8C4X7|MNARL_MOUSE	tr|F1RKI6|F1RKI6_PIG
OG0012567	sp|Q8C6E0|CFA36_MOUSE	tr|F1SQK9|F1SQK9_PIG
OG0012568	sp|Q8CCM6|TIM21_MOUSE	tr|A0A287BDA0|A0A287BDA0_PIG
OG0012569	sp|Q8CD26|S35E1_MOUSE	tr|F1S9W2|F1S9W2_PIG
OG0012570	sp|Q8CG64|FKRP_MOUSE	tr|F1RM20|F1RM20_PIG
OG0012571	sp|Q8CH19|CS2IP_MOUSE	tr|F1SK69|F1SK69_PIG
OG0012572	sp|Q8CJ00|NOXA1_MOUSE	tr|A0A287AZB9|A0A287AZB9_PIG
OG0012573	sp|Q8CJ19|MICA3_MOUSE	tr|A0A287B5Y3|A0A287B5Y3_PIG
OG0012574	sp|Q8K136|SCNM1_MOUSE	tr|F1SSY2|F1SSY2_PIG
OG0012575	sp|Q8K2R5|ZN668_MOUSE	tr|F1RIR3|F1RIR3_PIG
OG0012576	sp|Q8K4R9|DLGP5_MOUSE	tr|F1SSN9|F1SSN9_PIG
OG0012577	sp|Q99J85|NPTXR_MOUSE	tr|F1SNX9|F1SNX9_PIG
OG0012578	sp|Q99JR1|SFXN1_MOUSE	sp|A5A761|SFXN1_PIG
OG0012579	sp|Q9CQ79|TXND9_MOUSE	tr|F1STE6|F1STE6_PIG
OG0012580	sp|Q9CQQ0|SMIM8_MOUSE	tr|F1S0G5|F1S0G5_PIG
OG0012581	sp|Q9CWY4|GEMI7_MOUSE	tr|A0A286ZSN9|A0A286ZSN9_PIG
OG0012582	sp|Q9D2H9|DAAF1_MOUSE	tr|F1S5U4|F1S5U4_PIG
OG0012583	sp|Q9JJV4|CCG4_MOUSE	tr|A0A286ZJB7|A0A286ZJB7_PIG
OG0012584	sp|Q9WV06|ANKR2_MOUSE	tr|A0A5G2QKX2|A0A5G2QKX2_PIG
OG0012585	sp|Q9Z1M7|LARG1_MOUSE	tr|A0A480F6A1|A0A480F6A1_PIG
OG0012586	tr|A0A571BF50|A0A571BF50_MOUSE	tr|F1RNX0|F1RNX0_PIG
OG0012587	sp|A2AQW0|M3K15_MOUSE	tr|I3LST3|I3LST3_PIG
OG0012588	sp|A6X8Z5|RHG31_MOUSE	tr|I3LII1|I3LII1_PIG
OG0012589	tr|G3UWC3|G3UWC3_MOUSE	tr|A0A287BRG4|A0A287BRG4_PIG
OG0012590	sp|O55040|NMUR1_MOUSE	tr|A0A5G2R3H1|A0A5G2R3H1_PIG
OG0012591	sp|O55240|RDH5_MOUSE	tr|F1SPK7|F1SPK7_PIG
OG0012592	sp|P00860|DCOR_MOUSE	tr|A0A5G2RA70|A0A5G2RA70_PIG
OG0012593	sp|P0DMC4|ELA_MOUSE	tr|A0A287B680|A0A287B680_PIG
