Orthogroup	Mus_musculus	Lynx_canadensis
OG0011139	sp|Q9CY02|AHSP_MOUSE	tr|A0A667I6W7|A0A667I6W7_LYNCA
OG0011140	sp|Q8R2U7|LRC42_MOUSE	tr|A0A667I7S6|A0A667I7S6_LYNCA
OG0011141	sp|P56960|EXOSX_MOUSE	tr|A0A667I9K1|A0A667I9K1_LYNCA
OG0011142	sp|Q3UY34|CSTOS_MOUSE	tr|A0A667I9M1|A0A667I9M1_LYNCA
OG0011143	sp|Q922R1|PHAF1_MOUSE	tr|A0A667I9X4|A0A667I9X4_LYNCA
OG0011144	sp|O54693|EDA_MOUSE	tr|A0A667ID25|A0A667ID25_LYNCA
OG0011145	sp|Q9R0S3|MMP17_MOUSE	tr|A0A667IE52|A0A667IE52_LYNCA
OG0011146	sp|Q8CE64|ZN276_MOUSE	tr|A0A667IGD4|A0A667IGD4_LYNCA
OG0011147	sp|O88188|LY86_MOUSE	tr|A0A667IHC9|A0A667IHC9_LYNCA
OG0011148	sp|Q921T2|TOIP1_MOUSE	tr|A0A667IHE9|A0A667IHE9_LYNCA
OG0011149	sp|Q9ER10|BSSP4_MOUSE	tr|A0A667IKE3|A0A667IKE3_LYNCA
OG0011150	sp|A2A891|CMTA1_MOUSE	tr|A0A667IQC3|A0A667IQC3_LYNCA
OG0011151	sp|P48301|TEAD2_MOUSE	tr|A0A667IZM9|A0A667IZM9_LYNCA
OG0011152	sp|Q8R373|CLMP_MOUSE	tr|A0A667J2H5|A0A667J2H5_LYNCA
OG0011153	sp|Q3UHK8|TNR6A_MOUSE	tr|A0A667J5E5|A0A667J5E5_LYNCA
OG0011154	sp|Q9CV60|MLN_MOUSE	tr|A0A667J646|A0A667J646_LYNCA
OG0011155	sp|Q5GAM8|RNS12_MOUSE	tr|A0A667FJE3|A0A667FJE3_LYNCA
OG0011156	sp|Q922I5|FOXI1_MOUSE	tr|A0A667FP35|A0A667FP35_LYNCA
OG0011157	sp|Q9QXN0|SHRM3_MOUSE	tr|A0A667FPE3|A0A667FPE3_LYNCA
OG0011158	sp|Q6PHS9|CA2D2_MOUSE	tr|A0A667FQ87|A0A667FQ87_LYNCA
OG0011159	sp|P0C8B4|GON7_MOUSE	tr|A0A667FU06|A0A667FU06_LYNCA
OG0011160	sp|Q9D799|FMT_MOUSE	tr|A0A667FUR7|A0A667FUR7_LYNCA
OG0011161	sp|Q8VHK8|TM11D_MOUSE	tr|A0A667FXI2|A0A667FXI2_LYNCA
OG0011162	sp|P27931|IL1R2_MOUSE	tr|A0A667FYB0|A0A667FYB0_LYNCA
OG0011163	sp|Q8R1M0|HMCES_MOUSE	tr|A0A667G412|A0A667G412_LYNCA
OG0011164	sp|Q6PDI6|MINY2_MOUSE	tr|A0A667G4P2|A0A667G4P2_LYNCA
OG0011165	sp|Q8CH02|SUGP1_MOUSE	tr|A0A667G796|A0A667G796_LYNCA
OG0011166	sp|Q8BJU9|RF1ML_MOUSE	tr|A0A667GBP3|A0A667GBP3_LYNCA
OG0011167	sp|O08648|M3K4_MOUSE	tr|A0A667GJT2|A0A667GJT2_LYNCA
OG0011168	sp|Q8BZ36|RINT1_MOUSE	tr|A0A667GLN3|A0A667GLN3_LYNCA
OG0011169	tr|A2AWR3|A2AWR3_MOUSE	tr|A0A667GLN4|A0A667GLN4_LYNCA
OG0011170	sp|Q8R0C3|S26A8_MOUSE	tr|A0A667GLP0|A0A667GLP0_LYNCA
OG0011171	sp|Q8BM88|CATO_MOUSE	tr|A0A667GM81|A0A667GM81_LYNCA
OG0011172	sp|Q8VBV9|O51E2_MOUSE	tr|A0A667GN05|A0A667GN05_LYNCA
OG0011173	sp|P31266|SUH_MOUSE	tr|A0A667GNN7|A0A667GNN7_LYNCA
OG0011174	sp|Q923B0|GGACT_MOUSE	tr|A0A667GP09|A0A667GP09_LYNCA
OG0011175	sp|Q8K4N2|SG11A_MOUSE	tr|A0A667GPV3|A0A667GPV3_LYNCA
OG0011176	sp|Q8BYW9|EOGT_MOUSE	tr|A0A667GT45|A0A667GT45_LYNCA
OG0011177	sp|P28359|HXD10_MOUSE	tr|A0A667GT84|A0A667GT84_LYNCA
OG0011178	sp|P17125|TGFB3_MOUSE	tr|A0A667GZN8|A0A667GZN8_LYNCA
OG0011179	sp|Q921E2|RAB31_MOUSE	tr|A0A667H1E6|A0A667H1E6_LYNCA
OG0011180	sp|Q9JJW5|MYOZ2_MOUSE	tr|A0A667H255|A0A667H255_LYNCA
OG0011181	sp|Q38HM4|TRI63_MOUSE	tr|A0A667H354|A0A667H354_LYNCA
OG0011182	sp|Q80X56|TRI69_MOUSE	tr|A0A667H3E2|A0A667H3E2_LYNCA
OG0011183	sp|Q8BQ48|CE295_MOUSE	tr|A0A667H4M1|A0A667H4M1_LYNCA
OG0011184	sp|Q8BSF4|PISD_MOUSE	tr|A0A667H4Y5|A0A667H4Y5_LYNCA
OG0011185	sp|Q69ZZ6|TMCC1_MOUSE	tr|A0A667H5P6|A0A667H5P6_LYNCA
OG0011186	sp|Q8BMJ7|CGRF1_MOUSE	tr|A0A667H5U0|A0A667H5U0_LYNCA
OG0011187	tr|B7ZWN4|B7ZWN4_MOUSE	tr|A0A667H6H1|A0A667H6H1_LYNCA
OG0011188	sp|Q8C7V3|UTP15_MOUSE	tr|A0A667H7I9|A0A667H7I9_LYNCA
OG0011189	sp|Q9ES82|POPD2_MOUSE	tr|A0A667HAX1|A0A667HAX1_LYNCA
OG0011190	sp|Q5F204|MDH1B_MOUSE	tr|A0A667HFI5|A0A667HFI5_LYNCA
OG0011191	sp|Q99JY6|HIG1B_MOUSE	tr|A0A667HGN6|A0A667HGN6_LYNCA
OG0011192	sp|Q9ER88|RT29_MOUSE	tr|A0A667HI37|A0A667HI37_LYNCA
OG0011193	sp|Q8K0D2|HABP2_MOUSE	tr|A0A667HJ17|A0A667HJ17_LYNCA
OG0011194	sp|Q8K337|I5P2_MOUSE	tr|A0A667HJI2|A0A667HJI2_LYNCA
OG0011195	sp|Q8K183|PDXK_MOUSE	tr|A0A667HL59|A0A667HL59_LYNCA
OG0011196	sp|Q9ESG8|ZDH16_MOUSE	tr|A0A667HN03|A0A667HN03_LYNCA
OG0011197	sp|Q3URD2|RPRML_MOUSE	tr|A0A667HPR4|A0A667HPR4_LYNCA
OG0011198	sp|P61025|CKS1_MOUSE	tr|A0A667HR71|A0A667HR71_LYNCA
OG0011199	sp|O88621|FOXH1_MOUSE	tr|A0A667HS68|A0A667HS68_LYNCA
OG0011200	sp|Q6DID7|WLS_MOUSE	tr|A0A667HSM7|A0A667HSM7_LYNCA
OG0011201	sp|Q6RUT8|CC154_MOUSE	tr|A0A667HXL6|A0A667HXL6_LYNCA
OG0011202	sp|Q6ZQH8|NU188_MOUSE	tr|A0A667HY75|A0A667HY75_LYNCA
OG0011203	sp|Q5DTZ0|NYNRI_MOUSE	tr|A0A667HYP2|A0A667HYP2_LYNCA
OG0011204	sp|P55088|AQP4_MOUSE	tr|A0A667HZA0|A0A667HZA0_LYNCA
OG0011205	sp|Q9ERH7|HIPK3_MOUSE	tr|A0A667HZP5|A0A667HZP5_LYNCA
OG0011206	sp|Q8R4H2|ARHGC_MOUSE	tr|A0A667I0R8|A0A667I0R8_LYNCA
OG0011208	sp|Q6VV64|KCNKI_MOUSE	tr|A0A667I2J7|A0A667I2J7_LYNCA
OG0011209	sp|Q91VF6|COQA1_MOUSE	tr|A0A667I3K5|A0A667I3K5_LYNCA
OG0011210	sp|Q9D8G5|REG4_MOUSE	tr|A0A667I3P2|A0A667I3P2_LYNCA
OG0011211	sp|Q8CGN4|BCOR_MOUSE	tr|A0A667I490|A0A667I490_LYNCA
OG0011212	sp|Q9CXI0|COQ5_MOUSE	tr|A0A667IBS2|A0A667IBS2_LYNCA
OG0011213	sp|Q3USL1|KLDC9_MOUSE	tr|A0A667IF14|A0A667IF14_LYNCA
OG0011214	sp|Q5SV77|GGNB2_MOUSE	tr|A0A667IHP6|A0A667IHP6_LYNCA
OG0011215	sp|Q64444|CAH4_MOUSE	tr|A0A667IHY9|A0A667IHY9_LYNCA
OG0011216	sp|Q769J6|ATS13_MOUSE	tr|A0A667IIC9|A0A667IIC9_LYNCA
OG0011217	sp|Q8BWY4|MBLC1_MOUSE	tr|A0A667IJH2|A0A667IJH2_LYNCA
OG0011218	sp|Q8BHF7|PGPS1_MOUSE	tr|A0A667IL56|A0A667IL56_LYNCA
OG0011219	sp|Q3TZX8|NOL9_MOUSE	tr|A0A667ILH2|A0A667ILH2_LYNCA
OG0011220	sp|Q99KP6|PRP19_MOUSE	tr|A0A667IML5|A0A667IML5_LYNCA
OG0011221	sp|Q9CQ45|NENF_MOUSE	tr|A0A667INN1|A0A667INN1_LYNCA
OG0011222	sp|P54254|ATX1_MOUSE	tr|A0A667ITC3|A0A667ITC3_LYNCA
OG0011223	sp|Q9R0L1|HSF4_MOUSE	tr|A0A667ITX8|A0A667ITX8_LYNCA
OG0011224	sp|Q9DCL4|MET15_MOUSE	tr|A0A667IY68|A0A667IY68_LYNCA
OG0011225	sp|Q9D136|OGFD3_MOUSE	tr|A0A667IYV4|A0A667IYV4_LYNCA
OG0011226	sp|P97823|LYPA1_MOUSE	tr|A0A667J0Z9|A0A667J0Z9_LYNCA
OG0011227	sp|Q921K9|BCL7B_MOUSE	tr|A0A667J269|A0A667J269_LYNCA
OG0011228	tr|A0A1W2P8B8|A0A1W2P8B8_MOUSE	tr|A0A667FZ84|A0A667FZ84_LYNCA
OG0011229	sp|P16675|PPGB_MOUSE	tr|A0A667G2G7|A0A667G2G7_LYNCA
OG0011230	sp|Q4VBF2|R3HD4_MOUSE	tr|A0A667G2X7|A0A667G2X7_LYNCA
OG0011231	sp|P62322|LSM5_MOUSE	tr|A0A667G6F4|A0A667G6F4_LYNCA
OG0011232	sp|Q8VC19|HEM1_MOUSE	tr|A0A667G849|A0A667G849_LYNCA
OG0011233	sp|Q8BXJ9|TMM62_MOUSE	tr|A0A667G9A1|A0A667G9A1_LYNCA
OG0011234	sp|Q920G9|GMCL1_MOUSE	tr|A0A667GAG7|A0A667GAG7_LYNCA
OG0011235	sp|Q922H9|ZN330_MOUSE	tr|A0A667GDC1|A0A667GDC1_LYNCA
OG0011236	sp|Q6KAR6|EXOC3_MOUSE	tr|A0A667GDJ9|A0A667GDJ9_LYNCA
OG0011237	sp|Q6ZPK7|LST2_MOUSE	tr|A0A667GFI1|A0A667GFI1_LYNCA
OG0011238	sp|Q810L4|TM39B_MOUSE	tr|A0A667GFJ2|A0A667GFJ2_LYNCA
OG0011239	sp|P70665|SIAE_MOUSE	tr|A0A667GSS7|A0A667GSS7_LYNCA
OG0011240	tr|D3Z3Y1|D3Z3Y1_MOUSE	tr|A0A667GT48|A0A667GT48_LYNCA
OG0011241	sp|Q925F2|ESAM_MOUSE	tr|A0A667GT54|A0A667GT54_LYNCA
OG0011242	sp|P40338|VHL_MOUSE	tr|A0A667GTW1|A0A667GTW1_LYNCA
OG0011243	sp|P10166|MYCL_MOUSE	tr|A0A667GWH4|A0A667GWH4_LYNCA
OG0011244	sp|O54734|OST48_MOUSE	tr|A0A667GXV0|A0A667GXV0_LYNCA
OG0011245	sp|Q924A0|TF7L2_MOUSE	tr|A0A667GY19|A0A667GY19_LYNCA
OG0011246	sp|O54799|NMBR_MOUSE	tr|A0A667GYI5|A0A667GYI5_LYNCA
OG0011247	sp|P97399|DSPP_MOUSE	tr|A0A667GZ15|A0A667GZ15_LYNCA
OG0011248	sp|Q9QYC7|VKGC_MOUSE	tr|A0A667GZ28|A0A667GZ28_LYNCA
OG0011249	sp|Q8QZW2|FEV_MOUSE	tr|A0A667H129|A0A667H129_LYNCA
OG0011250	sp|Q8R4T9|UT2_MOUSE	tr|A0A667H4Z0|A0A667H4Z0_LYNCA
OG0011251	sp|Q64317|DLX1_MOUSE	tr|A0A667H6V5|A0A667H6V5_LYNCA
OG0011252	sp|Q09324|GCNT1_MOUSE	tr|A0A667HB88|A0A667HB88_LYNCA
OG0011253	sp|Q3UXZ9|KDM5A_MOUSE	tr|A0A667HBD3|A0A667HBD3_LYNCA
OG0011254	sp|Q9R0R1|TRFM_MOUSE	tr|A0A667HDZ0|A0A667HDZ0_LYNCA
OG0011255	sp|Q8BTI9|PK3CB_MOUSE	tr|A0A667HEQ9|A0A667HEQ9_LYNCA
OG0011256	sp|Q9CXF7|CHD1L_MOUSE	tr|A0A667HEY9|A0A667HEY9_LYNCA
OG0011257	sp|Q8CJC5|NEUL3_MOUSE	tr|A0A667HF52|A0A667HF52_LYNCA
OG0011258	sp|Q9CZB3|THUM2_MOUSE	tr|A0A667HGD6|A0A667HGD6_LYNCA
OG0011259	sp|Q9DCT5|SDF2_MOUSE	tr|A0A667HKB2|A0A667HKB2_LYNCA
OG0011260	sp|Q9JIP4|PANX1_MOUSE	tr|A0A667HL08|A0A667HL08_LYNCA
OG0011261	sp|Q8BH48|UBAP1_MOUSE	tr|A0A667HLR9|A0A667HLR9_LYNCA
OG0011262	sp|Q8BGE6|ATG4B_MOUSE	tr|A0A667HM85|A0A667HM85_LYNCA
OG0011263	sp|P0C605|KGP1_MOUSE	tr|A0A667HND4|A0A667HND4_LYNCA
OG0011264	tr|G3X9B1|G3X9B1_MOUSE	tr|A0A667HQJ4|A0A667HQJ4_LYNCA
OG0011265	sp|P70263|PD2R_MOUSE	tr|A0A667HR22|A0A667HR22_LYNCA
OG0011266	sp|Q91W40|KLC3_MOUSE	tr|A0A667HSL3|A0A667HSL3_LYNCA
OG0011267	sp|Q3UHC2|LRRK1_MOUSE	tr|A0A667HSQ4|A0A667HSQ4_LYNCA
OG0011268	sp|Q5SWZ9|PLD6_MOUSE	tr|A0A667HX95|A0A667HX95_LYNCA
OG0011269	sp|Q9JM54|APR_MOUSE	tr|A0A667HYB7|A0A667HYB7_LYNCA
OG0011270	tr|G3UYU0|G3UYU0_MOUSE	tr|A0A667I1D5|A0A667I1D5_LYNCA
OG0011271	sp|Q62280|SSXT_MOUSE	tr|A0A667I204|A0A667I204_LYNCA
OG0011272	sp|Q566J8|COQ8B_MOUSE	tr|A0A667I3I0|A0A667I3I0_LYNCA
OG0011273	sp|Q9CQ92|FIS1_MOUSE	tr|A0A667I430|A0A667I430_LYNCA
OG0011274	sp|P70326|TBX5_MOUSE	tr|A0A667I431|A0A667I431_LYNCA
OG0011275	sp|P24161|CD3Z_MOUSE	tr|A0A667I4L7|A0A667I4L7_LYNCA
OG0011276	sp|Q8VCQ3|NRBF2_MOUSE	tr|A0A667I5S9|A0A667I5S9_LYNCA
OG0011277	sp|Q8K212|PACS1_MOUSE	tr|A0A667I623|A0A667I623_LYNCA
OG0011278	sp|Q9QZZ6|DERM_MOUSE	tr|A0A667I855|A0A667I855_LYNCA
OG0011279	sp|Q9JLJ4|ELOV2_MOUSE	tr|A0A667IA29|A0A667IA29_LYNCA
OG0011280	sp|O70324|MOT8_MOUSE	tr|A0A667IAV3|A0A667IAV3_LYNCA
OG0011281	sp|O35250|EXOC7_MOUSE	tr|A0A667IGR0|A0A667IGR0_LYNCA
OG0011282	sp|Q99J56|DERL1_MOUSE	tr|A0A667IHG3|A0A667IHG3_LYNCA
OG0011283	sp|Q8VIM5|MYCD_MOUSE	tr|A0A667IJY1|A0A667IJY1_LYNCA
OG0011284	sp|Q3U108|ARI5A_MOUSE	tr|A0A667IL24|A0A667IL24_LYNCA
OG0011285	sp|Q8C8T7|ELFN1_MOUSE	tr|A0A667IN54|A0A667IN54_LYNCA
OG0011286	sp|P22387|EDN1_MOUSE	tr|A0A667IVY7|A0A667IVY7_LYNCA
OG0011287	sp|O88736|DHB7_MOUSE	tr|A0A667IW88|A0A667IW88_LYNCA
OG0011288	sp|Q8C5T8|CC113_MOUSE	tr|A0A667J0S7|A0A667J0S7_LYNCA
OG0011289	sp|Q9WU39|SCNNG_MOUSE	tr|A0A667J4L8|A0A667J4L8_LYNCA
OG0011290	sp|A2A6M5|CACO2_MOUSE	tr|A0A667J5Q3|A0A667J5Q3_LYNCA
OG0011291	sp|Q60775|ELF1_MOUSE	tr|A0A667FEX6|A0A667FEX6_LYNCA
OG0011292	sp|Q9DC69|NDUA9_MOUSE	tr|A0A667FL25|A0A667FL25_LYNCA
OG0011293	sp|Q9DBG6|RPN2_MOUSE	tr|A0A667FPS8|A0A667FPS8_LYNCA
OG0011294	sp|Q9JI70|MKKS_MOUSE	tr|A0A667FWG4|A0A667FWG4_LYNCA
OG0011295	sp|Q8BR90|RIMC1_MOUSE	tr|A0A667G0U6|A0A667G0U6_LYNCA
OG0011296	sp|Q8VHQ3|PP16B_MOUSE	tr|A0A667G127|A0A667G127_LYNCA
OG0011297	sp|Q9QXV3|ING1_MOUSE	tr|A0A667G1R0|A0A667G1R0_LYNCA
OG0011298	sp|Q64692|SIA8D_MOUSE	tr|A0A667G1W6|A0A667G1W6_LYNCA
OG0011299	sp|Q9QXF8|GNMT_MOUSE	tr|A0A667G2X3|A0A667G2X3_LYNCA
OG0011300	tr|Q7TR55|Q7TR55_MOUSE	tr|A0A667GBD4|A0A667GBD4_LYNCA
OG0011301	sp|Q14BU0|UCMA_MOUSE	tr|A0A667GCC9|A0A667GCC9_LYNCA
OG0011302	sp|Q8BGE4|SUSD6_MOUSE	tr|A0A667GF42|A0A667GF42_LYNCA
OG0011303	sp|Q91Z96|BMP2K_MOUSE	tr|A0A667GJG4|A0A667GJG4_LYNCA
OG0011304	sp|P29268|CCN2_MOUSE	tr|A0A667GKU6|A0A667GKU6_LYNCA
OG0011305	sp|Q62421|SH3G3_MOUSE	tr|A0A667GL25|A0A667GL25_LYNCA
OG0011306	sp|O88632|SEM3F_MOUSE	tr|A0A667GM03|A0A667GM03_LYNCA
OG0011307	tr|A0A494BA31|A0A494BA31_MOUSE	tr|A0A667GNY0|A0A667GNY0_LYNCA
OG0011308	sp|O88454|KCNK4_MOUSE	tr|A0A667GPE7|A0A667GPE7_LYNCA
OG0011309	sp|P97288|5HT4R_MOUSE	tr|A0A667GPK2|A0A667GPK2_LYNCA
OG0011310	sp|Q9CX97|WDR55_MOUSE	tr|A0A667GPS2|A0A667GPS2_LYNCA
OG0011311	sp|O70348|DXO_MOUSE	tr|A0A667GSH6|A0A667GSH6_LYNCA
OG0011312	sp|Q3V3R4|ITA1_MOUSE	tr|A0A667GSU8|A0A667GSU8_LYNCA
OG0011313	sp|Q3UR97|SNX21_MOUSE	tr|A0A667GSX5|A0A667GSX5_LYNCA
OG0011314	sp|Q9QXE0|HACL1_MOUSE	tr|A0A667GW16|A0A667GW16_LYNCA
OG0011315	sp|Q99L48|NMD3_MOUSE	tr|A0A667GXE7|A0A667GXE7_LYNCA
OG0011316	sp|Q5SVL6|RPGP2_MOUSE	tr|A0A667GYH7|A0A667GYH7_LYNCA
OG0011317	tr|G5E8Z3|G5E8Z3_MOUSE	tr|A0A667GZW5|A0A667GZW5_LYNCA
OG0011318	sp|P48757|GAST_MOUSE	tr|A0A667H058|A0A667H058_LYNCA
OG0011319	sp|Q6NZG4|DDIAS_MOUSE	tr|A0A667H0E6|A0A667H0E6_LYNCA
OG0011320	sp|Q5UBV8|TNF15_MOUSE	tr|A0A667H275|A0A667H275_LYNCA
OG0011321	sp|Q6PHU5|SORT_MOUSE	tr|A0A667H3P7|A0A667H3P7_LYNCA
OG0011322	sp|Q00623|APOA1_MOUSE	tr|A0A667H671|A0A667H671_LYNCA
OG0011323	sp|P23578|ACRO_MOUSE	tr|A0A667H9K0|A0A667H9K0_LYNCA
OG0011324	sp|Q9JKF7|RM39_MOUSE	tr|A0A667H9K4|A0A667H9K4_LYNCA
OG0011325	tr|E9Q7U0|E9Q7U0_MOUSE	tr|A0A667HAN4|A0A667HAN4_LYNCA
OG0011326	sp|Q3V089|RBM44_MOUSE	tr|A0A667HB58|A0A667HB58_LYNCA
OG0011327	sp|Q8BTP0|PIGZ_MOUSE	tr|A0A667HBS7|A0A667HBS7_LYNCA
OG0011328	sp|E9PVX6|KI67_MOUSE	tr|A0A667HBY9|A0A667HBY9_LYNCA
OG0011329	sp|Q62312|TGFR2_MOUSE	tr|A0A667HCC0|A0A667HCC0_LYNCA
OG0011330	sp|Q99LV7|PIGX_MOUSE	tr|A0A667HEH7|A0A667HEH7_LYNCA
OG0011331	sp|Q3I5G5|FOXI2_MOUSE	tr|A0A667HET8|A0A667HET8_LYNCA
OG0011332	sp|P49429|HPPD_MOUSE	tr|A0A667HFG6|A0A667HFG6_LYNCA
OG0011333	sp|Q8BJ52|PLPR5_MOUSE	tr|A0A667HFP3|A0A667HFP3_LYNCA
OG0011334	sp|P59438|HPS5_MOUSE	tr|A0A667HG83|A0A667HG83_LYNCA
OG0011335	sp|Q9D2N9|VP33A_MOUSE	tr|A0A667HH84|A0A667HH84_LYNCA
OG0011336	sp|Q9R0T8|IKKE_MOUSE	tr|A0A667HJJ7|A0A667HJJ7_LYNCA
OG0011337	sp|Q9WVT6|CAH14_MOUSE	tr|A0A667HLS9|A0A667HLS9_LYNCA
OG0011338	sp|P23591|FCL_MOUSE	tr|A0A667HM59|A0A667HM59_LYNCA
OG0011339	sp|Q9DAM1|LRC34_MOUSE	tr|A0A667HMJ1|A0A667HMJ1_LYNCA
OG0011340	sp|Q3U827|RN180_MOUSE	tr|A0A667HR40|A0A667HR40_LYNCA
OG0011341	tr|A0A5F8MPB3|A0A5F8MPB3_MOUSE	tr|A0A667HUK0|A0A667HUK0_LYNCA
OG0011342	sp|Q8BLK3|LSAMP_MOUSE	tr|A0A667HVH1|A0A667HVH1_LYNCA
OG0011343	sp|Q8BGX4|OFCC1_MOUSE	tr|A0A667HWN9|A0A667HWN9_LYNCA
OG0011344	sp|Q9DB91|MED29_MOUSE	tr|A0A667HZD8|A0A667HZD8_LYNCA
OG0011345	tr|B1AXP3|B1AXP3_MOUSE	tr|A0A667I1E1|A0A667I1E1_LYNCA
OG0011346	sp|Q3UX62|ODAD1_MOUSE	tr|A0A667I369|A0A667I369_LYNCA
OG0011347	sp|Q9JJ43|RFOX1_MOUSE	tr|A0A667I3V4|A0A667I3V4_LYNCA
OG0011348	sp|Q9EQN3|T22D4_MOUSE	tr|A0A667IF64|A0A667IF64_LYNCA
OG0011349	sp|Q8BND5|QSOX1_MOUSE	tr|A0A667IG09|A0A667IG09_LYNCA
OG0011350	sp|P08920|CD2_MOUSE	tr|A0A667IHD8|A0A667IHD8_LYNCA
OG0011351	sp|Q9D232|SPNS3_MOUSE	tr|A0A667IHP3|A0A667IHP3_LYNCA
OG0011352	sp|Q3TCX3|KHDC4_MOUSE	tr|A0A667IIM0|A0A667IIM0_LYNCA
OG0011353	sp|Q9DBR3|ARMC8_MOUSE	tr|A0A667IJB0|A0A667IJB0_LYNCA
OG0011354	sp|Q3UZA1|CPZIP_MOUSE	tr|A0A667IJN9|A0A667IJN9_LYNCA
OG0011355	sp|Q4PJX1|ODR4_MOUSE	tr|A0A667IM16|A0A667IM16_LYNCA
OG0011356	sp|Q9WV56|GDF2_MOUSE	tr|A0A667IR53|A0A667IR53_LYNCA
OG0011357	sp|Q61687|ATRX_MOUSE	tr|A0A667IZ51|A0A667IZ51_LYNCA
OG0011358	sp|A2A690|TANC2_MOUSE	tr|A0A667IZD1|A0A667IZD1_LYNCA
OG0011359	tr|M0QWB7|M0QWB7_MOUSE	tr|A0A667J013|A0A667J013_LYNCA
OG0011360	sp|Q6NV66|ZN646_MOUSE	tr|A0A667J4K1|A0A667J4K1_LYNCA
OG0011361	tr|A0A2I3BR81|A0A2I3BR81_MOUSE	tr|A0A667FS41|A0A667FS41_LYNCA
OG0011362	sp|A2RSJ4|UH1BL_MOUSE	tr|A0A667FZ72|A0A667FZ72_LYNCA
OG0011363	sp|Q9JLC8|SACS_MOUSE	tr|A0A667G0F5|A0A667G0F5_LYNCA
OG0011364	sp|Q9WVC8|S26A3_MOUSE	tr|A0A667G0K1|A0A667G0K1_LYNCA
OG0011365	sp|Q8K1Z6|GPR18_MOUSE	tr|A0A667G1I4|A0A667G1I4_LYNCA
OG0011366	sp|Q9D2X0|ANR39_MOUSE	tr|A0A667G595|A0A667G595_LYNCA
OG0011367	tr|G3UZN6|G3UZN6_MOUSE	tr|A0A667GD69|A0A667GD69_LYNCA
OG0011368	sp|Q9WU00|NRF1_MOUSE	tr|A0A667GDI4|A0A667GDI4_LYNCA
OG0011369	sp|O89100|GRAP2_MOUSE	tr|A0A667GDW5|A0A667GDW5_LYNCA
OG0011370	sp|Q3URD3|SLMAP_MOUSE	tr|A0A667GFS0|A0A667GFS0_LYNCA
OG0011371	sp|Q3UMF0|COBL1_MOUSE	tr|A0A667GJF8|A0A667GJF8_LYNCA
OG0011372	sp|P36916|GNL1_MOUSE	tr|A0A667GRB9|A0A667GRB9_LYNCA
OG0011373	sp|Q63955|PO4F3_MOUSE	tr|A0A667GSP4|A0A667GSP4_LYNCA
OG0011374	sp|Q8R2G4|NAR3_MOUSE	tr|A0A667GSR9|A0A667GSR9_LYNCA
OG0011375	sp|O54942|CLD5_MOUSE	tr|A0A667GT42|A0A667GT42_LYNCA
OG0011376	sp|Q5S006|LRRK2_MOUSE	tr|A0A667GTA3|A0A667GTA3_LYNCA
OG0011377	sp|Q3TC93|H1BP3_MOUSE	tr|A0A667GUE3|A0A667GUE3_LYNCA
OG0011378	sp|Q8CIF4|BTD_MOUSE	tr|A0A667GVM0|A0A667GVM0_LYNCA
OG0011379	sp|Q6PB66|LPPRC_MOUSE	tr|A0A667GW88|A0A667GW88_LYNCA
OG0011380	sp|Q3TCT4|ENTP7_MOUSE	tr|A0A667GXC2|A0A667GXC2_LYNCA
OG0011381	sp|E9QAM5|HELZ2_MOUSE	tr|A0A667H5H6|A0A667H5H6_LYNCA
OG0011382	sp|Q05AH6|SPNDC_MOUSE	tr|A0A667H6K3|A0A667H6K3_LYNCA
OG0011383	sp|P19783|COX41_MOUSE	tr|A0A667H7F9|A0A667H7F9_LYNCA
OG0011384	tr|A0A5F8MQ13|A0A5F8MQ13_MOUSE	tr|A0A667H7P9|A0A667H7P9_LYNCA
OG0011385	sp|O88892|SERF1_MOUSE	tr|A0A667H7W7|A0A667H7W7_LYNCA
OG0011386	sp|Q791V5|MTCH2_MOUSE	tr|A0A667HCP5|A0A667HCP5_LYNCA
OG0011387	sp|Q01147|CREB1_MOUSE	tr|A0A667HEB5|A0A667HEB5_LYNCA
OG0011388	sp|Q9CY18|SNX7_MOUSE	tr|A0A667HFN3|A0A667HFN3_LYNCA
OG0011389	sp|Q6P1G0|HEAT6_MOUSE	tr|A0A667HMJ8|A0A667HMJ8_LYNCA
OG0011390	sp|Q91VA6|PDIP2_MOUSE	tr|A0A667HMN6|A0A667HMN6_LYNCA
OG0011391	sp|Q8K1X1|WDR11_MOUSE	tr|A0A667HMN9|A0A667HMN9_LYNCA
OG0011392	sp|Q99MB2|MTFR1_MOUSE	tr|A0A667HP87|A0A667HP87_LYNCA
OG0011393	sp|Q8K0L2|ENTP8_MOUSE	tr|A0A667HQB9|A0A667HQB9_LYNCA
OG0011394	sp|Q9CQU3|RER1_MOUSE	tr|A0A667HRA0|A0A667HRA0_LYNCA
OG0011395	sp|P18406|CCN1_MOUSE	tr|A0A667HRP6|A0A667HRP6_LYNCA
OG0011396	tr|E9Q468|E9Q468_MOUSE	tr|A0A667HRT7|A0A667HRT7_LYNCA
OG0011397	sp|Q91VE3|KLK7_MOUSE	tr|A0A667HS06|A0A667HS06_LYNCA
OG0011398	sp|Q8R5A3|AB1IP_MOUSE	tr|A0A667HSP3|A0A667HSP3_LYNCA
OG0011399	sp|Q3THG9|AASD1_MOUSE	tr|A0A667HST0|A0A667HST0_LYNCA
OG0011400	sp|Q9WU62|INCE_MOUSE	tr|A0A667HTS5|A0A667HTS5_LYNCA
