Orthogroup	Mus_musculus	Mus_spicilegus
OG0016841	sp|Q99388|CSPRS_MOUSE	tr|A0A8C6MU87|A0A8C6MU87_MUSSI
OG0016842	sp|Q99KI0|ACON_MOUSE	tr|A0A8C6HYL5|A0A8C6HYL5_MUSSI
OG0016843	sp|Q9CQ37|UBE2T_MOUSE	tr|A0A8C6HFC9|A0A8C6HFC9_MUSSI
OG0016844	sp|Q9D1B8|DCD2C_MOUSE	tr|A0A8C6G8I4|A0A8C6G8I4_MUSSI
OG0016845	sp|Q9D1H6|NDUF4_MOUSE	tr|A0A8C6HRF3|A0A8C6HRF3_MUSSI
OG0016846	sp|Q9D702|TMM52_MOUSE	tr|A0A8C6H800|A0A8C6H800_MUSSI
OG0016847	sp|Q9D845|TEX9_MOUSE	tr|A0A8C6IIL9|A0A8C6IIL9_MUSSI
OG0016848	sp|Q9EQH4|TAF8_MOUSE	tr|A0A8C6IJ48|A0A8C6IJ48_MUSSI
OG0016849	sp|Q9ERM2|ICAM4_MOUSE	tr|A0A8C6HE17|A0A8C6HE17_MUSSI
OG0016850	sp|Q9JIM5|YIPF7_MOUSE	tr|A0A8C6N4Y2|A0A8C6N4Y2_MUSSI
OG0016851	sp|Q9JLJ2|AL9A1_MOUSE	tr|A0A8C6HJQ7|A0A8C6HJQ7_MUSSI
OG0016852	sp|Q9JLL3|TNR19_MOUSE	tr|A0A8C6I0Z6|A0A8C6I0Z6_MUSSI
OG0016853	sp|Q9JLN9|MTOR_MOUSE	tr|A0A8C6GYQ1|A0A8C6GYQ1_MUSSI
OG0016854	sp|Q9JLV1|BAG3_MOUSE	tr|A0A8C6GKX1|A0A8C6GKX1_MUSSI
OG0016855	sp|Q9Z1M8|RED_MOUSE	tr|A0A8C6IKT8|A0A8C6IKT8_MUSSI
OG0016856	tr|A0A0B4J1K4|A0A0B4J1K4_MOUSE	tr|A0A8C6I845|A0A8C6I845_MUSSI
OG0016857	tr|A0A0G2JEK5|A0A0G2JEK5_MOUSE	tr|A0A8C6GU09|A0A8C6GU09_MUSSI
OG0016858	tr|A0A140LIR9|A0A140LIR9_MOUSE	tr|A0A8C6MTX4|A0A8C6MTX4_MUSSI
OG0016859	tr|A0A338P719|A0A338P719_MOUSE	tr|A0A8C6I253|A0A8C6I253_MUSSI
OG0016860	sp|A6H666|COX8C_MOUSE	tr|A0A8C6IIK5|A0A8C6IIK5_MUSSI
OG0016861	sp|B1AUC7|RHG36_MOUSE	tr|A0A8C6H6N5|A0A8C6H6N5_MUSSI
OG0016862	tr|D3Z393|D3Z393_MOUSE	tr|A0A8C6ILE0|A0A8C6ILE0_MUSSI
OG0016863	tr|E9PXM2|E9PXM2_MOUSE	tr|A0A8C6HD55|A0A8C6HD55_MUSSI
OG0016864	tr|E9Q598|E9Q598_MOUSE	tr|A0A8C6MVX7|A0A8C6MVX7_MUSSI
OG0016865	tr|E9Q5M9|E9Q5M9_MOUSE	tr|A0A8C6I2U3|A0A8C6I2U3_MUSSI
OG0016866	sp|O08524|TECTB_MOUSE	tr|A0A8C6IM08|A0A8C6IM08_MUSSI
OG0016867	sp|O35613|DAXX_MOUSE	tr|A0A8C6MV65|A0A8C6MV65_MUSSI
OG0016868	sp|O70460|CCL19_MOUSE	tr|A0A8C6HRA7|A0A8C6HRA7_MUSSI
OG0016869	sp|P0DN83|DWORF_MOUSE	tr|A0A8C6ICE4|A0A8C6ICE4_MUSSI
OG0016870	sp|P16277|BLK_MOUSE	tr|A0A8C6H5K2|A0A8C6H5K2_MUSSI
OG0016871	sp|P20918|PLMN_MOUSE	tr|A0A8C6I0P0|A0A8C6I0P0_MUSSI
OG0016872	sp|P27656|LIPC_MOUSE	tr|A0A8C6I2D0|A0A8C6I2D0_MUSSI
OG0016873	sp|P35700|PRDX1_MOUSE	tr|A0A8C6H5T7|A0A8C6H5T7_MUSSI
OG0016874	sp|P41242|MATK_MOUSE	tr|A0A8C6I1P3|A0A8C6I1P3_MUSSI
OG0016875	sp|P59997|KDM2A_MOUSE	tr|A0A8C6GI99|A0A8C6GI99_MUSSI
OG0016876	sp|P70188|KIFA3_MOUSE	tr|A0A8C6HVQ2|A0A8C6HVQ2_MUSSI
OG0016877	sp|Q3TIR3|RIC8A_MOUSE	tr|A0A8C6GR53|A0A8C6GR53_MUSSI
OG0016878	sp|Q3V0J4|ANR53_MOUSE	tr|A0A8C6IMM7|A0A8C6IMM7_MUSSI
OG0016879	sp|Q5GH67|XKR4_MOUSE	tr|A0A8C6G4X6|A0A8C6G4X6_MUSSI
OG0016880	sp|Q60605|MYL6_MOUSE	tr|A0A8C6GRI4|A0A8C6GRI4_MUSSI
OG0016881	sp|Q61982|NOTC3_MOUSE	tr|A0A8C6GIT8|A0A8C6GIT8_MUSSI
OG0016882	sp|Q64505|CP7A1_MOUSE	tr|A0A8C6HY13|A0A8C6HY13_MUSSI
OG0016883	sp|Q64527|WNT8A_MOUSE	tr|A0A8C6MQ31|A0A8C6MQ31_MUSSI
OG0016884	sp|Q6DG52|CHUR_MOUSE	tr|A0A8C6HJM0|A0A8C6HJM0_MUSSI
OG0016885	sp|Q6GV12|KDSR_MOUSE	tr|A0A8C6H7T5|A0A8C6H7T5_MUSSI
OG0016886	sp|Q6P8X1|SNX6_MOUSE	tr|A0A8C6N566|A0A8C6N566_MUSSI
OG0016887	sp|Q6XBJ3|ONEC2_MOUSE	tr|A0A8C6GJV8|A0A8C6GJV8_MUSSI
OG0016888	sp|Q78ZA7|NP1L4_MOUSE	tr|A0A8C6ICD2|A0A8C6ICD2_MUSSI
OG0016889	sp|Q7TQN3|WFKN2_MOUSE	tr|A0A8C6GL83|A0A8C6GL83_MUSSI
OG0016890	sp|Q80VC6|TSAP1_MOUSE	tr|A0A8C6GTB7|A0A8C6GTB7_MUSSI
OG0016891	sp|Q80ZX8|SPAG1_MOUSE	tr|A0A8C6HCN5|A0A8C6HCN5_MUSSI
OG0016892	sp|Q8BGD7|NPAS4_MOUSE	tr|A0A8C6GF74|A0A8C6GF74_MUSSI
OG0016893	sp|Q8BH34|SEM3D_MOUSE	tr|A0A8C6MWP7|A0A8C6MWP7_MUSSI
OG0016894	sp|Q8BHN5|RBM45_MOUSE	tr|A0A8C6N4Q2|A0A8C6N4Q2_MUSSI
OG0016895	sp|Q8BMA6|SRP68_MOUSE	tr|A0A8C6I7T5|A0A8C6I7T5_MUSSI
OG0016896	sp|Q8BML9|SYQ_MOUSE	tr|A0A8C6I0W6|A0A8C6I0W6_MUSSI
OG0016897	sp|Q8BP01|VMAC_MOUSE	tr|A0A8C6HVB5|A0A8C6HVB5_MUSSI
OG0016898	sp|Q8BZQ2|CRLD2_MOUSE	tr|A0A8C6HKT1|A0A8C6HKT1_MUSSI
OG0016899	sp|Q8BZR9|NCBP3_MOUSE	tr|A0A8C6H1B8|A0A8C6H1B8_MUSSI
OG0016900	sp|Q8C0T7|MFSD9_MOUSE	tr|A0A8C6I1D7|A0A8C6I1D7_MUSSI
OG0016901	tr|Q8C5Y2|Q8C5Y2_MOUSE	tr|A0A8C6MRD7|A0A8C6MRD7_MUSSI
OG0016902	sp|Q8C6C7|F204A_MOUSE	tr|A0A8C6ID80|A0A8C6ID80_MUSSI
OG0016903	sp|Q8CC84|LYSM4_MOUSE	tr|A0A8C6MQD8|A0A8C6MQD8_MUSSI
OG0016904	sp|Q8CHR6|DPYD_MOUSE	tr|A0A8C6HGH7|A0A8C6HGH7_MUSSI
OG0016905	sp|Q8CJ40|CROCC_MOUSE	tr|A0A8C6H475|A0A8C6H475_MUSSI
OG0016906	sp|Q8K1D8|ENHO_MOUSE	tr|A0A8C6GI62|A0A8C6GI62_MUSSI
OG0016907	sp|Q8K2A1|GULP1_MOUSE	tr|A0A8C6HGK3|A0A8C6HGK3_MUSSI
OG0016908	sp|Q8R464|CADM4_MOUSE	tr|A0A8C6HXW1|A0A8C6HXW1_MUSSI
OG0016909	sp|Q8VI16|B3GN9_MOUSE	tr|A0A8C6MVK5|A0A8C6MVK5_MUSSI
OG0016910	sp|Q921R7|S35A5_MOUSE	tr|A0A8C6G9K5|A0A8C6G9K5_MUSSI
OG0016911	sp|Q921Y4|MFSD5_MOUSE	tr|A0A8C6I4I5|A0A8C6I4I5_MUSSI
OG0016912	sp|Q99N91|RM34_MOUSE	tr|A0A8C6MW77|A0A8C6MW77_MUSSI
OG0016913	sp|Q9CQG2|MET16_MOUSE	tr|A0A8C6HY55|A0A8C6HY55_MUSSI
OG0016914	sp|Q9CXM0|CHODL_MOUSE	tr|A0A8C6GEN4|A0A8C6GEN4_MUSSI
OG0016915	sp|Q9CYA6|ZCHC8_MOUSE	tr|A0A8C6H8Z2|A0A8C6H8Z2_MUSSI
OG0016916	sp|Q9CZH8|CCD77_MOUSE	tr|A0A8C6N5R5|A0A8C6N5R5_MUSSI
OG0016917	tr|Q9D6S9|Q9D6S9_MOUSE	tr|A0A8C6H0J0|A0A8C6H0J0_MUSSI
OG0016918	sp|Q9D8Z2|TRIA1_MOUSE	tr|A0A8C6GWE6|A0A8C6GWE6_MUSSI
OG0016919	sp|Q9D9B7|PRR30_MOUSE	tr|A0A8C6I9H1|A0A8C6I9H1_MUSSI
OG0016920	sp|Q9D9Z5|DDA1_MOUSE	tr|A0A8C6IK81|A0A8C6IK81_MUSSI
OG0016921	sp|Q9EQU3|TLR9_MOUSE	tr|A0A8C6MTZ5|A0A8C6MTZ5_MUSSI
OG0016922	sp|Q9JMB7|PIWL1_MOUSE	tr|A0A8C6GH24|A0A8C6GH24_MUSSI
OG0016923	sp|Q9QXK9|SH22A_MOUSE	tr|A0A8C6HUY8|A0A8C6HUY8_MUSSI
OG0016924	sp|Q9QZ39|SIA7A_MOUSE	tr|A0A8C6GGD0|A0A8C6GGD0_MUSSI
OG0016925	sp|Q9WU72|TN13B_MOUSE	tr|A0A8C6GUN3|A0A8C6GUN3_MUSSI
OG0016926	sp|Q9Z0E2|CHRD_MOUSE	tr|A0A8C6MST6|A0A8C6MST6_MUSSI
OG0016927	sp|Q9Z262|CLD6_MOUSE	tr|A0A8C6H6N4|A0A8C6H6N4_MUSSI
OG0016928	sp|A2AIP0|F166B_MOUSE	tr|A0A8C6HIJ4|A0A8C6HIJ4_MUSSI
OG0016929	tr|B1AV28|B1AV28_MOUSE	tr|A0A8C6GDK1|A0A8C6GDK1_MUSSI
OG0016930	sp|D2J0Y4|CJ090_MOUSE	tr|A0A8C6HZV6|A0A8C6HZV6_MUSSI
OG0016931	sp|E9PYI1|ZN568_MOUSE	tr|A0A8C6GDI0|A0A8C6GDI0_MUSSI
OG0016932	tr|F6YK91|F6YK91_MOUSE	tr|A0A8C6MWI2|A0A8C6MWI2_MUSSI
OG0016933	tr|G3XA20|G3XA20_MOUSE	tr|A0A8C6MT19|A0A8C6MT19_MUSSI
OG0016934	sp|O35256|PR4A1_MOUSE	tr|A0A8C6G7U4|A0A8C6G7U4_MUSSI
OG0016935	sp|O35495|CDK14_MOUSE	tr|A0A8C6HAU3|A0A8C6HAU3_MUSSI
OG0016936	sp|O35625|AXIN1_MOUSE	tr|A0A8C6HXX1|A0A8C6HXX1_MUSSI
OG0016937	sp|O55241|OREX_MOUSE	tr|A0A8C6GEW4|A0A8C6GEW4_MUSSI
OG0016938	sp|O88507|CNTFR_MOUSE	tr|A0A8C6GHQ0|A0A8C6GHQ0_MUSSI
OG0016939	sp|P14142|GLUT4_MOUSE	tr|A0A8C6GDA4|A0A8C6GDA4_MUSSI
OG0016940	sp|P28311|DEFA4_MOUSE	tr|A0A8C6HCR8|A0A8C6HCR8_MUSSI
OG0016941	sp|P35459|LY6D_MOUSE	tr|A0A8C6HJI3|A0A8C6HJI3_MUSSI
OG0016942	sp|P51661|DHI2_MOUSE	tr|A0A8C6HBK0|A0A8C6HBK0_MUSSI
OG0016943	sp|P58044|IDI1_MOUSE	tr|A0A8C6H461|A0A8C6H461_MUSSI
OG0016944	sp|P70193|LRIG1_MOUSE	tr|A0A8C6I6H2|A0A8C6I6H2_MUSSI
OG0016945	sp|P97492|RGS14_MOUSE	tr|A0A8C6HG58|A0A8C6HG58_MUSSI
OG0016946	tr|Q3TS87|Q3TS87_MOUSE	tr|A0A8C6GNZ6|A0A8C6GNZ6_MUSSI
OG0016947	sp|Q3TWI9|CSCL2_MOUSE	tr|A0A8C6HV87|A0A8C6HV87_MUSSI
OG0016948	sp|Q3TWL2|PP4P1_MOUSE	tr|A0A8C6HKV0|A0A8C6HKV0_MUSSI
OG0016949	sp|Q501J2|ANKMT_MOUSE	tr|A0A8C6H511|A0A8C6H511_MUSSI
OG0016950	sp|Q52KR2|LRIG2_MOUSE	tr|A0A8C6GVP2|A0A8C6GVP2_MUSSI
OG0016951	sp|Q56A07|SCN2B_MOUSE	tr|A0A8C6GTK6|A0A8C6GTK6_MUSSI
OG0016952	sp|Q5DU37|ZFY26_MOUSE	tr|A0A8C6H870|A0A8C6H870_MUSSI
OG0016953	sp|Q5SNZ0|GRDN_MOUSE	tr|A0A8C6HTM1|A0A8C6HTM1_MUSSI
OG0016954	sp|Q5SRT8|CCNJL_MOUSE	tr|A0A8C6N156|A0A8C6N156_MUSSI
OG0016955	sp|Q66L44|CBARP_MOUSE	tr|A0A8C6GK82|A0A8C6GK82_MUSSI
OG0016956	sp|Q68FG0|ZC4H2_MOUSE	tr|A0A8C6HUW9|A0A8C6HUW9_MUSSI
OG0016957	sp|Q6PAM0|AAKB2_MOUSE	tr|A0A8C6HUU1|A0A8C6HUU1_MUSSI
OG0016958	sp|Q7TQ48|SRCA_MOUSE	tr|A0A8C6N2X4|A0A8C6N2X4_MUSSI
OG0016959	sp|Q80UW5|MRCKG_MOUSE	tr|A0A8C6II21|A0A8C6II21_MUSSI
OG0016960	sp|Q80VY2|INKA2_MOUSE	tr|A0A8C6GHQ5|A0A8C6GHQ5_MUSSI
OG0016961	sp|Q810B8|SLIK4_MOUSE	tr|A0A8C6HI00|A0A8C6HI00_MUSSI
OG0016962	sp|Q8BJ03|COX15_MOUSE	tr|A0A8C6MVX8|A0A8C6MVX8_MUSSI
OG0016963	sp|Q8BML1|MICA2_MOUSE	tr|A0A8C6IB33|A0A8C6IB33_MUSSI
OG0016964	sp|Q8BTR5|DUS28_MOUSE	tr|A0A8C6H7D3|A0A8C6H7D3_MUSSI
OG0016965	sp|Q8BXA6|CLD17_MOUSE	tr|A0A8C6H2I7|A0A8C6H2I7_MUSSI
OG0016966	sp|Q8C110|SLIK6_MOUSE	tr|A0A8C6G7Z4|A0A8C6G7Z4_MUSSI
OG0016967	sp|Q8C9B9|DIDO1_MOUSE	tr|A0A8C6HH51|A0A8C6HH51_MUSSI
OG0016968	sp|Q8CCB4|VPS53_MOUSE	tr|A0A8C6HZ74|A0A8C6HZ74_MUSSI
OG0016969	tr|Q8CET2|Q8CET2_MOUSE	tr|A0A8C6GXV2|A0A8C6GXV2_MUSSI
OG0016970	sp|Q8CHB8|TTLL5_MOUSE	tr|A0A8C6GX82|A0A8C6GX82_MUSSI
OG0016971	sp|Q8K021|SCAM1_MOUSE	tr|A0A8C6GXI7|A0A8C6GXI7_MUSSI
OG0016972	sp|Q8K1E3|DLK2_MOUSE	tr|A0A8C6MUX2|A0A8C6MUX2_MUSSI
OG0016973	sp|Q8R1U1|COG4_MOUSE	tr|A0A8C6MYR8|A0A8C6MYR8_MUSSI
OG0016974	sp|Q8VCM2|NOXO1_MOUSE	tr|A0A8C6MS92|A0A8C6MS92_MUSSI
OG0016975	sp|Q8VHK8|TM11D_MOUSE	tr|A0A8C6MRD2|A0A8C6MRD2_MUSSI
OG0016976	sp|Q91W90|TXND5_MOUSE	tr|A0A8C6GAC1|A0A8C6GAC1_MUSSI
OG0016977	sp|Q921I9|EXOS4_MOUSE	tr|A0A8C6HXG5|A0A8C6HXG5_MUSSI
OG0016978	sp|Q924W6|TRI66_MOUSE	tr|A0A8C6I7S9|A0A8C6I7S9_MUSSI
OG0016979	sp|Q99MT7|GPR87_MOUSE	tr|A0A8C6I6D3|A0A8C6I6D3_MUSSI
OG0016980	sp|Q9CQ04|OGFD2_MOUSE	tr|A0A8C6MTK5|A0A8C6MTK5_MUSSI
OG0016981	sp|Q9CWR1|WDR73_MOUSE	tr|A0A8C6G9K9|A0A8C6G9K9_MUSSI
OG0016982	sp|Q9D416|AR13A_MOUSE	tr|A0A8C6MNX4|A0A8C6MNX4_MUSSI
OG0016983	sp|Q9D9I4|TBC20_MOUSE	tr|A0A8C6I3T2|A0A8C6I3T2_MUSSI
OG0016984	sp|Q9DBB1|DUS6_MOUSE	tr|A0A8C6H7G0|A0A8C6H7G0_MUSSI
OG0016985	sp|Q9DBL9|ABHD5_MOUSE	tr|A0A8C6HUC6|A0A8C6HUC6_MUSSI
OG0016986	sp|Q9DCQ2|ASPDH_MOUSE	tr|A0A8C6GVI1|A0A8C6GVI1_MUSSI
OG0016987	sp|Q9EQG7|ENPP5_MOUSE	tr|A0A8C6HY84|A0A8C6HY84_MUSSI
OG0016988	sp|Q9EQS9|IGDC4_MOUSE	tr|A0A8C6MQS7|A0A8C6MQS7_MUSSI
OG0016989	sp|Q9ESJ7|IKBP1_MOUSE	tr|A0A8C6HN13|A0A8C6HN13_MUSSI
OG0016990	sp|Q9JHB3|TIMP4_MOUSE	tr|A0A8C6IJB3|A0A8C6IJB3_MUSSI
OG0016991	sp|Q9JHJ0|TMOD3_MOUSE	tr|A0A8C6IEV8|A0A8C6IEV8_MUSSI
OG0016992	sp|Q9JKW0|AR6P1_MOUSE	tr|A0A8C6MQE2|A0A8C6MQE2_MUSSI
OG0016993	sp|Q9JLI3|MMEL1_MOUSE	tr|A0A8C6HAV8|A0A8C6HAV8_MUSSI
OG0016994	sp|Q9QWW1|HOME2_MOUSE	tr|A0A8C6GDK3|A0A8C6GDK3_MUSSI
OG0016995	sp|Q9QY14|FOXE3_MOUSE	tr|A0A8C6IL67|A0A8C6IL67_MUSSI
OG0016996	sp|Q9WUR9|KAD4_MOUSE	tr|A0A8C6GFR7|A0A8C6GFR7_MUSSI
OG0016997	sp|Q9Z110|P5CS_MOUSE	tr|A0A8C6GIL4|A0A8C6GIL4_MUSSI
OG0016998	tr|S4R2V3|S4R2V3_MOUSE	tr|A0A8C6I1C2|A0A8C6I1C2_MUSSI
OG0016999	sp|A2AJQ3|D19L4_MOUSE	tr|A0A8C6H8Q1|A0A8C6H8Q1_MUSSI
OG0017000	tr|D3YXE9|D3YXE9_MOUSE	tr|A0A8C6G7M2|A0A8C6G7M2_MUSSI
OG0017001	tr|G5E8X2|G5E8X2_MOUSE	tr|A0A8C6GN88|A0A8C6GN88_MUSSI
OG0017002	tr|J3QJX6|J3QJX6_MOUSE	tr|A0A8C6HKD7|A0A8C6HKD7_MUSSI
OG0017003	sp|O08858|SSR5_MOUSE	tr|A0A8C6H354|A0A8C6H354_MUSSI
OG0017004	sp|O55102|BL1S1_MOUSE	tr|A0A8C6H8E4|A0A8C6H8E4_MUSSI
OG0017005	sp|O70572|NSMA_MOUSE	tr|A0A8C6IHK9|A0A8C6IHK9_MUSSI
OG0017006	sp|P16460|ASSY_MOUSE	tr|A0A8C6MYZ3|A0A8C6MYZ3_MUSSI
OG0017007	sp|P28867|KPCD_MOUSE	tr|A0A8C6IED1|A0A8C6IED1_MUSSI
OG0017008	sp|P30276|CCNB2_MOUSE	tr|A0A8C6I0Z3|A0A8C6I0Z3_MUSSI
OG0017009	sp|P35546|RET_MOUSE	tr|A0A8C6GG58|A0A8C6GG58_MUSSI
OG0017010	sp|P42225|STAT1_MOUSE	tr|A0A8C6GCN1|A0A8C6GCN1_MUSSI
OG0017011	sp|P58390|KCNN2_MOUSE	tr|A0A8C6N1G6|A0A8C6N1G6_MUSSI
OG0017012	sp|P59266|FITM2_MOUSE	tr|A0A8C6IAD3|A0A8C6IAD3_MUSSI
OG0017013	sp|P61963|DCAF7_MOUSE	tr|A0A8C6I0Y6|A0A8C6I0Y6_MUSSI
OG0017014	sp|Q05421|CP2E1_MOUSE	tr|A0A8C6GPL4|A0A8C6GPL4_MUSSI
OG0017015	sp|Q06185|ATP5I_MOUSE	tr|A0A8C6HPA8|A0A8C6HPA8_MUSSI
OG0017016	sp|Q09XV5|CHD8_MOUSE	tr|A0A8C6N060|A0A8C6N060_MUSSI
OG0017017	sp|Q3TD16|PACER_MOUSE	tr|A0A8C6HQ67|A0A8C6HQ67_MUSSI
OG0017018	sp|Q3TIR1|TPC13_MOUSE	tr|A0A8C6GH70|A0A8C6GH70_MUSSI
OG0017019	sp|Q3UG98|NAT9_MOUSE	tr|A0A8C6IBC5|A0A8C6IBC5_MUSSI
OG0017020	sp|Q3UJZ3|ARMC7_MOUSE	tr|A0A8C6IB43|A0A8C6IB43_MUSSI
OG0017021	sp|Q61614|EDNRA_MOUSE	tr|A0A8C6GS00|A0A8C6GS00_MUSSI
OG0017022	sp|Q61845|MEIG1_MOUSE	tr|A0A8C6MTM8|A0A8C6MTM8_MUSSI
OG0017023	sp|Q62178|SEM4A_MOUSE	tr|A0A8C6IE68|A0A8C6IE68_MUSSI
OG0017024	sp|Q640M6|GDPD5_MOUSE	tr|A0A8C6IAA6|A0A8C6IAA6_MUSSI
OG0017025	tr|Q66VB7|Q66VB7_MOUSE	tr|A0A8C6G9F1|A0A8C6G9F1_MUSSI
OG0017026	sp|Q684R7|FREM1_MOUSE	tr|A0A8C6HUT0|A0A8C6HUT0_MUSSI
OG0017027	sp|Q68SA9|ATS7_MOUSE	tr|A0A8C6I3Z6|A0A8C6I3Z6_MUSSI
OG0017028	sp|Q6ZPL9|DDX55_MOUSE	tr|A0A8C6GRH8|A0A8C6GRH8_MUSSI
OG0017029	sp|Q7TNF8|RIMB1_MOUSE	tr|A0A8C6I6A5|A0A8C6I6A5_MUSSI
OG0017030	sp|Q80T41|GABR2_MOUSE	tr|A0A8C6HPS1|A0A8C6HPS1_MUSSI
OG0017031	sp|Q810B7|SLIK5_MOUSE	tr|A0A8C6G5Y4|A0A8C6G5Y4_MUSSI
OG0017032	sp|Q8BGD4|SO4C1_MOUSE	tr|A0A8C6HJ09|A0A8C6HJ09_MUSSI
OG0017033	sp|Q8BGR2|LRC8D_MOUSE	tr|A0A8C6MY23|A0A8C6MY23_MUSSI
OG0017034	sp|Q8BHG9|CGBP1_MOUSE	tr|A0A8C6HR74|A0A8C6HR74_MUSSI
OG0017035	sp|Q8BKX6|SMG1_MOUSE	tr|A0A8C6GEW5|A0A8C6GEW5_MUSSI
OG0017036	sp|Q8BMC3|SHC2_MOUSE	tr|A0A8C6G6E9|A0A8C6G6E9_MUSSI
OG0017037	sp|Q8BS90|BORA_MOUSE	tr|A0A8C6HE06|A0A8C6HE06_MUSSI
OG0017038	sp|Q8BVU0|LRCH3_MOUSE	tr|A0A8C6GXS8|A0A8C6GXS8_MUSSI
OG0017039	sp|Q8C080|SNX16_MOUSE	tr|A0A8C6HDN5|A0A8C6HDN5_MUSSI
OG0017040	sp|Q8C398|PIGW_MOUSE	tr|A0A8C6GXT6|A0A8C6GXT6_MUSSI
OG0017041	tr|Q8C5Z3|Q8C5Z3_MOUSE	tr|A0A8C6IHB8|A0A8C6IHB8_MUSSI
OG0017042	sp|Q8C624|SPT33_MOUSE	tr|A0A8C6H6T9|A0A8C6H6T9_MUSSI
OG0017043	sp|Q8C966|PF21B_MOUSE	tr|A0A8C6HGZ3|A0A8C6HGZ3_MUSSI
OG0017044	sp|Q8CCB5|MET24_MOUSE	tr|A0A8C6IGW8|A0A8C6IGW8_MUSSI
OG0017045	sp|Q8CGR5|KLK14_MOUSE	tr|A0A8C6N299|A0A8C6N299_MUSSI
OG0017046	tr|Q8CGV8|Q8CGV8_MOUSE	tr|A0A8C6H0E3|A0A8C6H0E3_MUSSI
OG0017047	sp|Q8K031|STAR8_MOUSE	tr|A0A8C6HRW0|A0A8C6HRW0_MUSSI
OG0017048	sp|Q8K2D6|DCTD_MOUSE	tr|A0A8C6IGK4|A0A8C6IGK4_MUSSI
OG0017049	sp|Q8R116|NOTUM_MOUSE	tr|A0A8C6I3W1|A0A8C6I3W1_MUSSI
OG0017050	sp|Q8VD31|TPSNR_MOUSE	tr|A0A8C6GKG6|A0A8C6GKG6_MUSSI
OG0017051	sp|Q91W64|CP270_MOUSE	tr|A0A8C6GAE7|A0A8C6GAE7_MUSSI
OG0017052	sp|Q99L13|3HIDH_MOUSE	tr|A0A8C6GU71|A0A8C6GU71_MUSSI
OG0017053	sp|Q99N57|RAF1_MOUSE	tr|A0A8C6G4B4|A0A8C6G4B4_MUSSI
OG0017054	sp|Q99PF4|CAD23_MOUSE	tr|A0A8C6H3M0|A0A8C6H3M0_MUSSI
OG0017055	sp|Q9CW79|GOGA1_MOUSE	tr|A0A8C6I4B2|A0A8C6I4B2_MUSSI
OG0017056	sp|Q9CWP6|MSPD2_MOUSE	tr|A0A8C6H9V0|A0A8C6H9V0_MUSSI
OG0017057	sp|Q9D3R5|F187A_MOUSE	tr|A0A8C6N3H2|A0A8C6N3H2_MUSSI
OG0017058	sp|Q9D6J1|CERS4_MOUSE	tr|A0A8C6II06|A0A8C6II06_MUSSI
OG0017059	sp|Q9D9S1|EVG1_MOUSE	tr|A0A8C6HTF5|A0A8C6HTF5_MUSSI
OG0017060	sp|Q9DAW6|PRP4_MOUSE	tr|A0A8C6H312|A0A8C6H312_MUSSI
OG0017061	sp|Q9DC50|OCTC_MOUSE	tr|A0A8C6GR41|A0A8C6GR41_MUSSI
OG0017062	sp|Q9EQN3|T22D4_MOUSE	tr|A0A8C6GNK6|A0A8C6GNK6_MUSSI
OG0017063	sp|Q9QZ03|S39A1_MOUSE	tr|A0A8C6GFU4|A0A8C6GFU4_MUSSI
OG0017064	sp|Q9QZQ3|UTS2_MOUSE	tr|A0A8C6GXW3|A0A8C6GXW3_MUSSI
OG0017065	sp|Q9WU78|PDC6I_MOUSE	tr|A0A8C6ID72|A0A8C6ID72_MUSSI
OG0017066	sp|Q9Z0W1|TNR16_MOUSE	tr|A0A8C6HMF7|A0A8C6HMF7_MUSSI
OG0017067	sp|Q9Z103|ADNP_MOUSE	tr|A0A8C6IIA7|A0A8C6IIA7_MUSSI
OG0017068	tr|A0A0U1RP76|A0A0U1RP76_MOUSE	tr|A0A8C6G4Y1|A0A8C6G4Y1_MUSSI
OG0017069	sp|A2AWL7|MGAP_MOUSE	tr|A0A8C6I882|A0A8C6I882_MUSSI
OG0017070	sp|A2VDH3|LRC38_MOUSE	tr|A0A8C6HA03|A0A8C6HA03_MUSSI
OG0017071	tr|E9PX14|E9PX14_MOUSE	tr|A0A8C6I393|A0A8C6I393_MUSSI
OG0017072	tr|E9Q252|E9Q252_MOUSE	tr|A0A8C6IE17|A0A8C6IE17_MUSSI
OG0017073	tr|G5E8X8|G5E8X8_MOUSE	tr|A0A8C6GQ93|A0A8C6GQ93_MUSSI
OG0017074	sp|O88472|TNR17_MOUSE	tr|A0A8C6GQ28|A0A8C6GQ28_MUSSI
OG0017075	sp|O88909|S22A8_MOUSE	tr|A0A8C6IJF9|A0A8C6IJF9_MUSSI
OG0017076	sp|P05532|KIT_MOUSE	tr|A0A8C6HJY4|A0A8C6HJY4_MUSSI
OG0017077	sp|P06879|PRL_MOUSE	tr|A0A8C6IJ03|A0A8C6IJ03_MUSSI
OG0017078	sp|P41971|ELK3_MOUSE	tr|A0A8C6MR79|A0A8C6MR79_MUSSI
OG0017079	sp|P47939|RES18_MOUSE	tr|A0A8C6MXW6|A0A8C6MXW6_MUSSI
OG0017080	sp|P54369|OAZ1_MOUSE	tr|A0A8C6I666|A0A8C6I666_MUSSI
OG0017081	sp|P56542|DNS2A_MOUSE	tr|A0A8C6H6H9|A0A8C6H6H9_MUSSI
