Orthogroup	Mus_musculus	Sciurus_vulgaris
OG0014232	sp|Q924K8|MTA3_MOUSE	tr|A0A8D2DZ79|A0A8D2DZ79_SCIVU
OG0014233	sp|Q9D771|PACC1_MOUSE	tr|A0A8D2DAR3|A0A8D2DAR3_SCIVU
OG0014234	sp|Q9D8B6|F210B_MOUSE	tr|A0A8D2AQ81|A0A8D2AQ81_SCIVU
OG0014235	sp|Q9D9T8|EFHC1_MOUSE	tr|A0A8D2CQ41|A0A8D2CQ41_SCIVU
OG0014236	sp|Q9DAN9|CF97D_MOUSE	tr|A0A8D2APL1|A0A8D2APL1_SCIVU
OG0014237	sp|Q9DBG9|TX1B3_MOUSE	tr|A0A8D2DH43|A0A8D2DH43_SCIVU
OG0014238	sp|Q9DBI2|BBS10_MOUSE	tr|A0A8D2DUC7|A0A8D2DUC7_SCIVU
OG0014239	sp|Q9EP71|RAI14_MOUSE	tr|A0A8D2B5G5|A0A8D2B5G5_SCIVU
OG0014240	sp|Q9EQX0|GHRL_MOUSE	tr|A0A8D2DUA2|A0A8D2DUA2_SCIVU
OG0014241	sp|Q9ESV0|DDX24_MOUSE	tr|A0A8D2AP48|A0A8D2AP48_SCIVU
OG0014242	sp|Q9JK45|KCNQ5_MOUSE	tr|A0A8D2B7H9|A0A8D2B7H9_SCIVU
OG0014243	sp|Q9QUH0|GLRX1_MOUSE	tr|A0A8D2CMN4|A0A8D2CMN4_SCIVU
OG0014244	sp|Q9QXE5|TSSP_MOUSE	tr|A0A8D2D965|A0A8D2D965_SCIVU
OG0014245	tr|A0A1B0GRQ3|A0A1B0GRQ3_MOUSE	tr|A0A8D2DKT5|A0A8D2DKT5_SCIVU
OG0014246	sp|B2KF05|BRPF3_MOUSE	tr|A0A8D2AY43|A0A8D2AY43_SCIVU
OG0014247	tr|B7ZCR6|B7ZCR6_MOUSE	tr|A0A8D2JHK4|A0A8D2JHK4_SCIVU
OG0014248	sp|E9PYK3|PARP4_MOUSE	tr|A0A8D2JLR5|A0A8D2JLR5_SCIVU
OG0014249	sp|E9PZJ8|ASCC3_MOUSE	tr|A0A8D2BDC8|A0A8D2BDC8_SCIVU
OG0014250	sp|O08788|DCTN1_MOUSE	tr|A0A8D2DWU8|A0A8D2DWU8_SCIVU
OG0014251	sp|O09113|OTP_MOUSE	tr|A0A8D2D3I2|A0A8D2D3I2_SCIVU
OG0014252	sp|O35437|TCF21_MOUSE	tr|A0A8D2BA54|A0A8D2BA54_SCIVU
OG0014253	sp|O35450|FKBPL_MOUSE	tr|A0A8D2CQA1|A0A8D2CQA1_SCIVU
OG0014254	sp|P00848|ATP6_MOUSE	tr|A0A8D2AC60|A0A8D2AC60_SCIVU
OG0014255	sp|P01831|THY1_MOUSE	tr|A0A8D2JMG2|A0A8D2JMG2_SCIVU
OG0014256	sp|P18760|COF1_MOUSE	tr|A0A8D2CQA4|A0A8D2CQA4_SCIVU
OG0014257	sp|P28271|ACOHC_MOUSE	tr|A0A8D2JMP9|A0A8D2JMP9_SCIVU
OG0014258	sp|P52332|JAK1_MOUSE	tr|A0A8D2B9U4|A0A8D2B9U4_SCIVU
OG0014259	sp|P52480|KPYM_MOUSE	tr|A0A8D2CTR5|A0A8D2CTR5_SCIVU
OG0014260	sp|P56477|IRF5_MOUSE	tr|A0A8D2AUW6|A0A8D2AUW6_SCIVU
OG0014261	sp|P58006|SESN1_MOUSE	tr|A0A8D2D6W1|A0A8D2D6W1_SCIVU
OG0014262	sp|P62301|RS13_MOUSE	tr|A0A8D2B333|A0A8D2B333_SCIVU
OG0014263	sp|P63239|NEC1_MOUSE	tr|A0A8D2AU50|A0A8D2AU50_SCIVU
OG0014264	sp|Q01965|LY9_MOUSE	tr|A0A8D2B6Z0|A0A8D2B6Z0_SCIVU
OG0014265	sp|Q0VBU9|PLPP4_MOUSE	tr|A0A8D2CL90|A0A8D2CL90_SCIVU
OG0014266	sp|Q30KP3|DFB20_MOUSE	tr|A0A8D2ALB4|A0A8D2ALB4_SCIVU
OG0014267	sp|Q3U410|KLH21_MOUSE	tr|A0A8D2AMH2|A0A8D2AMH2_SCIVU
OG0014268	sp|Q3U827|RN180_MOUSE	tr|A0A8D2CMG8|A0A8D2CMG8_SCIVU
OG0014269	sp|Q3ULM6|USPL1_MOUSE	tr|A0A8D2DNS0|A0A8D2DNS0_SCIVU
OG0014270	sp|Q3UP23|TMM26_MOUSE	tr|A0A8D2AXH7|A0A8D2AXH7_SCIVU
OG0014271	sp|Q3UPL5|CK096_MOUSE	tr|A0A8D2DC46|A0A8D2DC46_SCIVU
OG0014272	sp|Q5SW46|PERL_MOUSE	tr|A0A8D2BER6|A0A8D2BER6_SCIVU
OG0014273	sp|Q61334|BAP29_MOUSE	tr|A0A8D2JSJ8|A0A8D2JSJ8_SCIVU
OG0014274	sp|Q61885|MOG_MOUSE	tr|A0A8D2JHQ3|A0A8D2JHQ3_SCIVU
OG0014275	sp|Q62225|CISH_MOUSE	tr|A0A8D2B8P0|A0A8D2B8P0_SCIVU
OG0014276	tr|Q7TRQ1|Q7TRQ1_MOUSE	tr|A0A8D2AU71|A0A8D2AU71_SCIVU
OG0014277	sp|Q8BJE2|BTNL9_MOUSE	tr|A0A8D2B105|A0A8D2B105_SCIVU
OG0014278	sp|Q8BMA3|CNKR3_MOUSE	tr|A0A8D2DIS8|A0A8D2DIS8_SCIVU
OG0014279	sp|Q8BW66|S2548_MOUSE	tr|A0A8D2B527|A0A8D2B527_SCIVU
OG0014280	sp|Q8C7E9|CSTFT_MOUSE	tr|A0A8D2AXN3|A0A8D2AXN3_SCIVU
OG0014281	sp|Q8C996|TM163_MOUSE	tr|A0A8D2CKL9|A0A8D2CKL9_SCIVU
OG0014282	sp|Q8CDU4|DRC6_MOUSE	tr|A0A8D2DIR3|A0A8D2DIR3_SCIVU
OG0014283	sp|Q8CHD8|RFIP3_MOUSE	tr|A0A8D2JQD9|A0A8D2JQD9_SCIVU
OG0014284	sp|Q8CIM1|LRC45_MOUSE	tr|A0A8D2D890|A0A8D2D890_SCIVU
OG0014285	sp|Q8R0S1|ATF7_MOUSE	tr|A0A8D2DYA4|A0A8D2DYA4_SCIVU
OG0014286	sp|Q8R0T2|ZN768_MOUSE	tr|A0A8D2DYF8|A0A8D2DYF8_SCIVU
OG0014287	sp|Q8R179|KBTB4_MOUSE	tr|A0A8D2B7G2|A0A8D2B7G2_SCIVU
OG0014288	sp|Q8R1G1|TASP1_MOUSE	tr|A0A8D2AJB2|A0A8D2AJB2_SCIVU
OG0014289	sp|Q8R1Q3|ANGL7_MOUSE	tr|A0A8D2B283|A0A8D2B283_SCIVU
OG0014290	sp|Q8R307|VPS18_MOUSE	tr|A0A8D2CJN4|A0A8D2CJN4_SCIVU
OG0014291	sp|Q8R4D1|SL9A8_MOUSE	tr|A0A8D2ARB1|A0A8D2ARB1_SCIVU
OG0014292	sp|Q91WQ5|TAF5L_MOUSE	tr|A0A8D2B5C2|A0A8D2B5C2_SCIVU
OG0014293	sp|Q99KL7|RAB28_MOUSE	tr|A0A8D2B5Q4|A0A8D2B5Q4_SCIVU
OG0014294	sp|Q9CR60|GOT1B_MOUSE	tr|A0A8D2DQY5|A0A8D2DQY5_SCIVU
OG0014295	sp|Q9CY86|SAPC1_MOUSE	tr|A0A8D2D9S7|A0A8D2D9S7_SCIVU
OG0014296	sp|Q9D868|PPIH_MOUSE	tr|A0A8D2CS00|A0A8D2CS00_SCIVU
OG0014297	sp|Q9DBB5|IF4E3_MOUSE	tr|A0A8D2B9F1|A0A8D2B9F1_SCIVU
OG0014298	sp|Q9DBX3|SUSD2_MOUSE	tr|A0A8D2B1F7|A0A8D2B1F7_SCIVU
OG0014299	sp|Q9EPB4|ASC_MOUSE	tr|A0A8D2JNH4|A0A8D2JNH4_SCIVU
OG0014300	sp|Q9ERK9|P2RY6_MOUSE	tr|A0A8D2DA91|A0A8D2DA91_SCIVU
OG0014301	sp|Q9JJC9|HERP2_MOUSE	tr|A0A8D2DJW7|A0A8D2DJW7_SCIVU
OG0014302	sp|Q9Z0G2|SRPK3_MOUSE	tr|A0A8D2DH96|A0A8D2DH96_SCIVU
OG0014303	tr|A0A1Y7VMP7|A0A1Y7VMP7_MOUSE	tr|A0A8D2DUU5|A0A8D2DUU5_SCIVU
OG0014304	sp|A2A7Y5|MIIP_MOUSE	tr|A0A8D2AYU9|A0A8D2AYU9_SCIVU
OG0014305	sp|A2ALK8|PTN3_MOUSE	tr|A0A8D2D3F1|A0A8D2D3F1_SCIVU
OG0014306	sp|A2AMT1|BFSP1_MOUSE	tr|A0A8D2AGW5|A0A8D2AGW5_SCIVU
OG0014307	sp|B1AVH7|TBD2A_MOUSE	tr|A0A8D2DGG0|A0A8D2DGG0_SCIVU
OG0014308	sp|E9Q4J9|AGRF2_MOUSE	tr|A0A8D2CUL7|A0A8D2CUL7_SCIVU
OG0014309	tr|G5E8K1|G5E8K1_MOUSE	tr|A0A8D2DDP9|A0A8D2DDP9_SCIVU
OG0014310	sp|O54905|B3GT2_MOUSE	tr|A0A8D2B5Q0|A0A8D2B5Q0_SCIVU
OG0014311	sp|O55225|OTOG_MOUSE	tr|A0A8D2CMU5|A0A8D2CMU5_SCIVU
OG0014312	sp|O70194|EIF3D_MOUSE	tr|A0A8D2DB77|A0A8D2DB77_SCIVU
OG0014313	sp|P04117|FABP4_MOUSE	tr|A0A8D2AP28|A0A8D2AP28_SCIVU
OG0014314	sp|P19973|LSP1_MOUSE	tr|A0A8D2JM57|A0A8D2JM57_SCIVU
OG0014315	sp|P22272|IL6RA_MOUSE	tr|A0A8D2D072|A0A8D2D072_SCIVU
OG0014316	sp|P35330|ICAM2_MOUSE	tr|A0A8D2AGA7|A0A8D2AGA7_SCIVU
OG0014317	sp|P46686|TULP2_MOUSE	tr|A0A8D2DN38|A0A8D2DN38_SCIVU
OG0014318	sp|P56565|S10A1_MOUSE	tr|A0A8D2B975|A0A8D2B975_SCIVU
OG0014319	sp|P57080|UBP25_MOUSE	tr|A0A8D2D6H5|A0A8D2D6H5_SCIVU
OG0014320	sp|P61327|MGN_MOUSE	tr|A0A8D2AJG9|A0A8D2AJG9_SCIVU
OG0014321	sp|Q14AT2|TEX11_MOUSE	tr|A0A8D2D7H5|A0A8D2D7H5_SCIVU
OG0014322	sp|Q3TEL6|RN157_MOUSE	tr|A0A8D2DUY9|A0A8D2DUY9_SCIVU
OG0014323	sp|Q3TMV7|PYRD1_MOUSE	tr|A0A8D2DRS3|A0A8D2DRS3_SCIVU
OG0014324	sp|Q3TUU5|TEX30_MOUSE	tr|A0A8D2APT7|A0A8D2APT7_SCIVU
OG0014325	sp|Q3UUG6|TBC24_MOUSE	tr|A0A8D2JSX5|A0A8D2JSX5_SCIVU
OG0014326	sp|Q3V209|TMUB2_MOUSE	tr|A0A8D2AJ45|A0A8D2AJ45_SCIVU
OG0014327	sp|Q60994|ADIPO_MOUSE	tr|A0A8D2B5N6|A0A8D2B5N6_SCIVU
OG0014328	sp|Q61624|ZN148_MOUSE	tr|A0A8D2B8A3|A0A8D2B8A3_SCIVU
OG0014329	sp|Q69ZW3|EHBP1_MOUSE	tr|A0A8D2DU08|A0A8D2DU08_SCIVU
OG0014330	sp|Q6KAU4|MB12B_MOUSE	tr|A0A8D2DUS2|A0A8D2DUS2_SCIVU
OG0014331	sp|Q6P1C1|IPPK_MOUSE	tr|A0A8D2CSC3|A0A8D2CSC3_SCIVU
OG0014332	sp|Q6P3A1|STMD1_MOUSE	tr|A0A8D2D2S3|A0A8D2D2S3_SCIVU
OG0014333	sp|Q6PAM1|TXLNA_MOUSE	tr|A0A8D2DJ36|A0A8D2DJ36_SCIVU
OG0014334	sp|Q6ZPJ3|UBE2O_MOUSE	tr|A0A8D2JRR6|A0A8D2JRR6_SCIVU
OG0014335	sp|Q7TSH4|CP110_MOUSE	tr|A0A8D2JRY0|A0A8D2JRY0_SCIVU
OG0014336	sp|Q80WC3|TNC18_MOUSE	tr|A0A8D2DX12|A0A8D2DX12_SCIVU
OG0014337	sp|Q8BGC9|CREG2_MOUSE	tr|A0A8D2JMJ4|A0A8D2JMJ4_SCIVU
OG0014338	sp|Q8CBX0|CSC1_MOUSE	tr|A0A8D2DPQ6|A0A8D2DPQ6_SCIVU
OG0014339	sp|Q8K183|PDXK_MOUSE	tr|A0A8D2DY07|A0A8D2DY07_SCIVU
OG0014340	sp|Q8K248|HPDL_MOUSE	tr|A0A8D2AVJ0|A0A8D2AVJ0_SCIVU
OG0014341	sp|Q8K485|KCD11_MOUSE	tr|A0A8D2AZ45|A0A8D2AZ45_SCIVU
OG0014342	sp|Q8K4Z0|LGI2_MOUSE	tr|A0A8D2CZ77|A0A8D2CZ77_SCIVU
OG0014343	tr|Q8VFG3|Q8VFG3_MOUSE	tr|A0A8D2CVY4|A0A8D2CVY4_SCIVU
OG0014344	sp|Q91VX2|UBAP2_MOUSE	tr|A0A8D2DD06|A0A8D2DD06_SCIVU
OG0014345	sp|Q91W89|MA2C1_MOUSE	tr|A0A8D2JPU2|A0A8D2JPU2_SCIVU
OG0014346	sp|Q99J72|ABEC3_MOUSE	tr|A0A8D2D5K4|A0A8D2D5K4_SCIVU
OG0014347	sp|Q9CPR1|RWDD4_MOUSE	tr|A0A8D2AN64|A0A8D2AN64_SCIVU
OG0014348	sp|Q9D187|CIA2B_MOUSE	tr|A0A8D2JSZ0|A0A8D2JSZ0_SCIVU
OG0014349	sp|Q9D263|SPIT4_MOUSE	tr|A0A8D2AHG9|A0A8D2AHG9_SCIVU
OG0014350	sp|Q9D289|TPC6B_MOUSE	tr|A0A8D2AFF9|A0A8D2AFF9_SCIVU
OG0014351	sp|Q9D2N9|VP33A_MOUSE	tr|A0A8D2JE91|A0A8D2JE91_SCIVU
OG0014352	sp|Q9D4Y8|TM269_MOUSE	tr|A0A8D2JGB8|A0A8D2JGB8_SCIVU
OG0014353	sp|Q9D757|DAPL1_MOUSE	tr|A0A8D2B407|A0A8D2B407_SCIVU
OG0014354	sp|Q9D924|ISCA1_MOUSE	tr|A0A8D2DWL3|A0A8D2DWL3_SCIVU
OG0014355	sp|Q9D9N8|PADC1_MOUSE	tr|A0A8D2JPD6|A0A8D2JPD6_SCIVU
OG0014356	sp|Q9DA11|LYZL6_MOUSE	tr|A0A8D2AT75|A0A8D2AT75_SCIVU
OG0014357	sp|Q9DAI2|IFT22_MOUSE	tr|A0A8D2DDP4|A0A8D2DDP4_SCIVU
OG0014358	sp|Q9ES52|SHIP1_MOUSE	tr|A0A8D2DDV9|A0A8D2DDV9_SCIVU
OG0014359	sp|Q9JJF3|RIOX1_MOUSE	tr|A0A8D2B886|A0A8D2B886_SCIVU
OG0014360	sp|Q9JK97|KCNQ4_MOUSE	tr|A0A8D2B779|A0A8D2B779_SCIVU
OG0014361	sp|Q9QUR7|PIN1_MOUSE	tr|A0A8D2DCY0|A0A8D2DCY0_SCIVU
OG0014362	sp|Q9QX29|TRPC5_MOUSE	tr|A0A8D2D0H2|A0A8D2D0H2_SCIVU
OG0014363	sp|Q9QXT8|CSEN_MOUSE	tr|A0A8D2B6U7|A0A8D2B6U7_SCIVU
OG0014364	sp|Q9QYK4|H6ST3_MOUSE	tr|A0A8D2AK15|A0A8D2AK15_SCIVU
OG0014365	sp|Q9Z1Q5|CLIC1_MOUSE	tr|A0A8D2JND5|A0A8D2JND5_SCIVU
OG0014366	tr|A0A1B0GSP6|A0A1B0GSP6_MOUSE	tr|A0A8D2DKA4|A0A8D2DKA4_SCIVU
OG0014367	tr|A0A1W2P7H6|A0A1W2P7H6_MOUSE	tr|A0A8D2BBJ7|A0A8D2BBJ7_SCIVU
OG0014368	tr|E0CZH3|E0CZH3_MOUSE	tr|A0A8D2D2Y9|A0A8D2D2Y9_SCIVU
OG0014369	tr|E9Q4D1|E9Q4D1_MOUSE	tr|A0A8D2AKH9|A0A8D2AKH9_SCIVU
OG0014370	sp|O35621|PMM1_MOUSE	tr|A0A8D2JQM3|A0A8D2JQM3_SCIVU
OG0014371	sp|O35718|SOCS3_MOUSE	tr|A0A8D2JPM0|A0A8D2JPM0_SCIVU
OG0014372	sp|O55101|SNG2_MOUSE	tr|A0A8D2DKN5|A0A8D2DKN5_SCIVU
OG0014373	sp|O55189|AMBN_MOUSE	tr|A0A8D2JQW8|A0A8D2JQW8_SCIVU
OG0014374	sp|O70443|GNAZ_MOUSE	tr|A0A8D2AY92|A0A8D2AY92_SCIVU
OG0014375	sp|O88738|BIRC6_MOUSE	tr|A0A8D2DVG9|A0A8D2DVG9_SCIVU
OG0014376	sp|P01193|COLI_MOUSE	tr|A0A8D2DQJ0|A0A8D2DQJ0_SCIVU
OG0014377	sp|P42703|LIFR_MOUSE	tr|A0A8D2AWE9|A0A8D2AWE9_SCIVU
OG0014378	sp|P58686|BBLN_MOUSE	tr|A0A8D2D5D7|A0A8D2D5D7_SCIVU
OG0014379	sp|P97377|CDK2_MOUSE	tr|A0A8D2CLD1|A0A8D2CLD1_SCIVU
OG0014380	sp|P97799|NRSN1_MOUSE	tr|A0A8D2CSE6|A0A8D2CSE6_SCIVU
OG0014381	sp|Q07916|PO6F1_MOUSE	tr|A0A8D2D0G8|A0A8D2D0G8_SCIVU
OG0014382	sp|Q3HNM7|INSC_MOUSE	tr|A0A8D2B4I2|A0A8D2B4I2_SCIVU
OG0014383	sp|Q3TQF0|FBX31_MOUSE	tr|A0A8D2E1H4|A0A8D2E1H4_SCIVU
OG0014384	sp|Q3UE37|UBE2Z_MOUSE	tr|A0A8D2DIX4|A0A8D2DIX4_SCIVU
OG0014385	sp|Q3UX43|AN13C_MOUSE	tr|A0A8D2D8L9|A0A8D2D8L9_SCIVU
OG0014386	sp|Q3V1V3|ESF1_MOUSE	tr|A0A8D2AJ93|A0A8D2AJ93_SCIVU
OG0014387	sp|Q5IR70|CAGE1_MOUSE	tr|A0A8D2B6F0|A0A8D2B6F0_SCIVU
OG0014388	sp|Q5U4C9|DYRK2_MOUSE	tr|A0A8D2JKD7|A0A8D2JKD7_SCIVU
OG0014389	sp|Q60662|AKAP4_MOUSE	tr|A0A8D2D9S6|A0A8D2D9S6_SCIVU
OG0014390	sp|Q61220|NELL2_MOUSE	tr|A0A8D2B9B5|A0A8D2B9B5_SCIVU
OG0014391	sp|Q61550|RAD21_MOUSE	tr|A0A8D2AK01|A0A8D2AK01_SCIVU
OG0014392	sp|Q62356|FSTL1_MOUSE	tr|A0A8D2CZR6|A0A8D2CZR6_SCIVU
OG0014393	sp|Q64FW2|RETST_MOUSE	tr|A0A8D2JNG1|A0A8D2JNG1_SCIVU
OG0014394	sp|Q6P8I6|COX11_MOUSE	tr|A0A8D2B370|A0A8D2B370_SCIVU
OG0014395	sp|Q6PCM1|KDM3A_MOUSE	tr|A0A8D2D7S6|A0A8D2D7S6_SCIVU
OG0014396	tr|Q6PCS8|Q6PCS8_MOUSE	tr|A0A8D2AVC0|A0A8D2AVC0_SCIVU
OG0014397	sp|Q6PEV3|WIPF2_MOUSE	tr|A0A8D2AMA1|A0A8D2AMA1_SCIVU
OG0014398	sp|Q6XP49|GLIS3_MOUSE	tr|A0A8D2DXB4|A0A8D2DXB4_SCIVU
OG0014399	sp|Q80VW7|AKNA_MOUSE	tr|A0A8D2DP05|A0A8D2DP05_SCIVU
OG0014400	sp|Q80W32|DRC9_MOUSE	tr|A0A8D2CRZ7|A0A8D2CRZ7_SCIVU
OG0014401	sp|Q8BIZ0|PCD20_MOUSE	tr|A0A8D2ANB4|A0A8D2ANB4_SCIVU
OG0014402	sp|Q8BP48|MAP11_MOUSE	tr|A0A8D2BAE6|A0A8D2BAE6_SCIVU
OG0014403	sp|Q8BXN7|PPM1K_MOUSE	tr|A0A8D2CXR1|A0A8D2CXR1_SCIVU
OG0014404	sp|Q8BZL8|LMO3_MOUSE	tr|A0A8D2DFR8|A0A8D2DFR8_SCIVU
OG0014405	sp|Q8C0D0|TRUB1_MOUSE	tr|A0A8D2AT06|A0A8D2AT06_SCIVU
OG0014406	sp|Q8C0D5|EFL1_MOUSE	tr|A0A8D2B9M6|A0A8D2B9M6_SCIVU
OG0014407	sp|Q8CGC7|SYEP_MOUSE	tr|A0A8D2DIV5|A0A8D2DIV5_SCIVU
OG0014408	sp|Q8CH09|SUGP2_MOUSE	tr|A0A8D2DAF0|A0A8D2DAF0_SCIVU
OG0014409	sp|Q8JZN5|ACAD9_MOUSE	tr|A0A8D2CTR0|A0A8D2CTR0_SCIVU
OG0014410	sp|Q8K1S2|UNC5D_MOUSE	tr|A0A8D2D8H1|A0A8D2D8H1_SCIVU
OG0014411	sp|Q8R4L0|SLAP2_MOUSE	tr|A0A8D2D9D7|A0A8D2D9D7_SCIVU
OG0014412	sp|Q91VR2|ATPG_MOUSE	tr|A0A8D2B7Y9|A0A8D2B7Y9_SCIVU
OG0014413	sp|Q91WT9|CBS_MOUSE	tr|A0A8D2DYY9|A0A8D2DYY9_SCIVU
OG0014414	sp|Q99LP8|YIPF2_MOUSE	tr|A0A8D2DSC2|A0A8D2DSC2_SCIVU
OG0014415	sp|Q9CQG1|CHAC2_MOUSE	tr|A0A8D2DCX8|A0A8D2DCX8_SCIVU
OG0014416	sp|Q9CQM6|ANR61_MOUSE	tr|A0A8D2DGJ9|A0A8D2DGJ9_SCIVU
OG0014417	sp|Q9CXA2|T3HPD_MOUSE	tr|A0A8D2ANI8|A0A8D2ANI8_SCIVU
OG0014418	sp|Q9D3G5|STX11_MOUSE	tr|A0A8D2D7G5|A0A8D2D7G5_SCIVU
OG0014419	sp|Q9D8C6|MED11_MOUSE	tr|A0A8D2CQX2|A0A8D2CQX2_SCIVU
OG0014420	sp|Q9D8I3|GLOD5_MOUSE	tr|A0A8D2DLB2|A0A8D2DLB2_SCIVU
OG0014421	sp|Q9DB07|IFT46_MOUSE	tr|A0A8D2CXJ5|A0A8D2CXJ5_SCIVU
OG0014422	sp|Q9EQJ9|MAGI3_MOUSE	tr|A0A8D2JPW9|A0A8D2JPW9_SCIVU
OG0014423	sp|Q9QXV0|PCS1N_MOUSE	tr|A0A8D2JPZ9|A0A8D2JPZ9_SCIVU
OG0014424	sp|Q9WVK8|CP46A_MOUSE	tr|A0A8D2AG49|A0A8D2AG49_SCIVU
OG0014425	sp|Q9Z255|UBE2A_MOUSE	tr|A0A8D2D4M9|A0A8D2D4M9_SCIVU
OG0014426	sp|Q9Z2Z6|MCAT_MOUSE	tr|A0A8D2JMI0|A0A8D2JMI0_SCIVU
OG0014427	tr|A0A1B0GS75|A0A1B0GS75_MOUSE	tr|A0A8D2BDW0|A0A8D2BDW0_SCIVU
OG0014428	tr|A0A2I3BPR3|A0A2I3BPR3_MOUSE	tr|A0A8D2DE47|A0A8D2DE47_SCIVU
OG0014429	sp|A2A559|PGAP3_MOUSE	tr|A0A8D2CYJ8|A0A8D2CYJ8_SCIVU
OG0014430	sp|A2AAE1|K1109_MOUSE	tr|A0A8D2D4Q3|A0A8D2D4Q3_SCIVU
OG0014431	sp|B9EKI3|TMF1_MOUSE	tr|A0A8D2CVF2|A0A8D2CVF2_SCIVU
OG0014432	tr|E9Q5M4|E9Q5M4_MOUSE	tr|A0A8D2DXT3|A0A8D2DXT3_SCIVU
OG0014433	sp|O88552|CLD2_MOUSE	tr|A0A8D2JPR1|A0A8D2JPR1_SCIVU
OG0014434	sp|P05627|JUN_MOUSE	tr|A0A8D2AXJ2|A0A8D2AXJ2_SCIVU
OG0014435	sp|P09056|LIF_MOUSE	tr|A0A8D2B0L7|A0A8D2B0L7_SCIVU
OG0014436	sp|P17433|SPI1_MOUSE	tr|A0A8D2BDI4|A0A8D2BDI4_SCIVU
OG0014437	sp|P47993|XCL1_MOUSE	tr|A0A8D2DYB4|A0A8D2DYB4_SCIVU
OG0014438	sp|P50538|MAD1_MOUSE	tr|A0A8D2D722|A0A8D2D722_SCIVU
OG0014439	sp|P51656|DHB1_MOUSE	tr|A0A8D2ASZ9|A0A8D2ASZ9_SCIVU
OG0014440	sp|P53690|MMP14_MOUSE	tr|A0A8D2APK5|A0A8D2APK5_SCIVU
OG0014441	sp|P56563|LMIP_MOUSE	tr|A0A8D2JNI5|A0A8D2JNI5_SCIVU
OG0014442	sp|P59913|PCMD1_MOUSE	tr|A0A8D2B4Y7|A0A8D2B4Y7_SCIVU
OG0014443	sp|P70275|SEM3E_MOUSE	tr|A0A8D2D217|A0A8D2D217_SCIVU
OG0014444	sp|P70278|STRA8_MOUSE	tr|A0A8D2DHB2|A0A8D2DHB2_SCIVU
OG0014445	sp|Q07105|GDF9_MOUSE	tr|A0A8D2DTT1|A0A8D2DTT1_SCIVU
OG0014446	sp|Q08331|CALB2_MOUSE	tr|A0A8D2JRR3|A0A8D2JRR3_SCIVU
OG0014447	sp|Q08879|FBLN1_MOUSE	tr|A0A8D2CN85|A0A8D2CN85_SCIVU
OG0014448	tr|Q3TAQ9|Q3TAQ9_MOUSE	tr|A0A8D2JMC2|A0A8D2JMC2_SCIVU
OG0014449	sp|Q3THJ3|EIF1A_MOUSE	tr|A0A8D2BBF8|A0A8D2BBF8_SCIVU
OG0014450	sp|Q3U5C8|ARHGG_MOUSE	tr|A0A8D2AEE5|A0A8D2AEE5_SCIVU
OG0014451	sp|Q3U898|CSN9_MOUSE	tr|A0A8D2B8Z1|A0A8D2B8Z1_SCIVU
OG0014452	sp|Q3UHD6|SNX27_MOUSE	tr|A0A8D2AMM1|A0A8D2AMM1_SCIVU
OG0014453	sp|Q3UIK4|MET14_MOUSE	tr|A0A8D2CX87|A0A8D2CX87_SCIVU
OG0014454	sp|Q3ULJ0|GPD1L_MOUSE	tr|A0A8D2JN92|A0A8D2JN92_SCIVU
OG0014455	sp|Q4V9W2|SR1IP_MOUSE	tr|A0A8D2ARF9|A0A8D2ARF9_SCIVU
OG0014456	sp|Q501P1|FBLN7_MOUSE	tr|A0A8D2B525|A0A8D2B525_SCIVU
OG0014457	sp|Q60837|I12R1_MOUSE	tr|A0A8D2DW00|A0A8D2DW00_SCIVU
OG0014458	sp|Q61458|CCNH_MOUSE	tr|A0A8D2B6X2|A0A8D2B6X2_SCIVU
OG0014459	sp|Q69ZS7|HBS1L_MOUSE	tr|A0A8D2B1I2|A0A8D2B1I2_SCIVU
OG0014460	sp|Q6P073|UB2J2_MOUSE	tr|A0A8D2AFP4|A0A8D2AFP4_SCIVU
OG0014461	sp|Q6ZPI0|JADE1_MOUSE	tr|A0A8D2B5D8|A0A8D2B5D8_SCIVU
OG0014462	sp|Q7M6Z0|R4RL2_MOUSE	tr|A0A8D2D7U0|A0A8D2D7U0_SCIVU
OG0014463	sp|Q8BG09|T184B_MOUSE	tr|A0A8D2CYI2|A0A8D2CYI2_SCIVU
OG0014464	sp|Q8BGB2|TTC7A_MOUSE	tr|A0A8D2DT12|A0A8D2DT12_SCIVU
OG0014465	sp|Q8BGX4|OFCC1_MOUSE	tr|A0A8D2BE56|A0A8D2BE56_SCIVU
OG0014466	sp|Q8BHH9|T179A_MOUSE	tr|A0A8D2B8W1|A0A8D2B8W1_SCIVU
OG0014467	sp|Q8BM85|TBCK_MOUSE	tr|A0A8D2ARP3|A0A8D2ARP3_SCIVU
OG0014468	sp|Q8BWU3|F131A_MOUSE	tr|A0A8D2CWA8|A0A8D2CWA8_SCIVU
OG0014469	sp|Q8C525|M21D2_MOUSE	tr|A0A8D2AWV5|A0A8D2AWV5_SCIVU
OG0014470	sp|Q8CAK3|SHFL_MOUSE	tr|A0A8D2DHI7|A0A8D2DHI7_SCIVU
OG0014471	sp|Q8CH25|SLTM_MOUSE	tr|A0A8D2CV41|A0A8D2CV41_SCIVU
OG0014472	sp|Q8CID0|CSR2B_MOUSE	tr|A0A8D2AJ47|A0A8D2AJ47_SCIVU
