Orthogroup	Mus_musculus	Pan_paniscus
OG0011468	sp|Q8CGB3|UACA_MOUSE	tr|A0A2R8ZWK6|A0A2R8ZWK6_PANPA
OG0011469	sp|Q8CIB9|ESCO2_MOUSE	tr|A0A2R9BSQ6|A0A2R9BSQ6_PANPA
OG0011470	sp|Q8K0F1|TBC23_MOUSE	tr|A0A2R9BN40|A0A2R9BN40_PANPA
OG0011471	sp|Q8K212|PACS1_MOUSE	tr|A0A2R8ZRT3|A0A2R8ZRT3_PANPA
OG0011472	sp|Q8K3Q3|FOXN4_MOUSE	tr|A0A2R9BXM9|A0A2R9BXM9_PANPA
OG0011473	sp|Q8R010|AIMP2_MOUSE	tr|A0A2R9B486|A0A2R9B486_PANPA
OG0011474	sp|Q8R121|ZPI_MOUSE	tr|A0A2R9BG71|A0A2R9BG71_PANPA
OG0011475	sp|Q91Z38|TTC1_MOUSE	tr|A0A2R9CMH9|A0A2R9CMH9_PANPA
OG0011476	sp|Q99L43|CDS2_MOUSE	tr|A0A2R9BNV0|A0A2R9BNV0_PANPA
OG0011477	sp|Q9CR00|PSMD9_MOUSE	tr|A0A2R9A0N0|A0A2R9A0N0_PANPA
OG0011478	sp|Q9CWH6|PSMA8_MOUSE	tr|A0A2R8ZX05|A0A2R8ZX05_PANPA
OG0011479	sp|Q9CWK8|SNX2_MOUSE	tr|A0A2R9AJ74|A0A2R9AJ74_PANPA
OG0011480	sp|Q9CWQ3|ATP23_MOUSE	tr|A0A2R9B683|A0A2R9B683_PANPA
OG0011481	sp|Q9CXG3|PPIL4_MOUSE	tr|A0A2R9CL43|A0A2R9CL43_PANPA
OG0011482	sp|Q9CZX0|ELP3_MOUSE	tr|A0A2R8ZBI0|A0A2R8ZBI0_PANPA
OG0011483	sp|Q9D0U9|ARV1_MOUSE	tr|A0A2R9CIA7|A0A2R9CIA7_PANPA
OG0011484	sp|Q9D2E2|TOE1_MOUSE	tr|A0A2R9CHF7|A0A2R9CHF7_PANPA
OG0011485	sp|Q9D2H8|FNDC8_MOUSE	tr|A0A2R8ZX21|A0A2R8ZX21_PANPA
OG0011486	sp|Q9D3P8|PLRKT_MOUSE	tr|A0A2R9AHZ7|A0A2R9AHZ7_PANPA
OG0011487	sp|Q9D7B7|GPX8_MOUSE	tr|A0A2R9B736|A0A2R9B736_PANPA
OG0011488	sp|Q9D864|ARP6_MOUSE	tr|A0A2R9B3B3|A0A2R9B3B3_PANPA
OG0011489	sp|Q9EQF6|DPYL5_MOUSE	tr|A0A2R9BRG4|A0A2R9BRG4_PANPA
OG0011490	sp|Q9JI57|GT2D1_MOUSE	tr|A0A2R9B0T2|A0A2R9B0T2_PANPA
OG0011491	sp|Q9JLC3|MSRB1_MOUSE	tr|A0A2R9BTA9|A0A2R9BTA9_PANPA
OG0011492	sp|Q9JMH3|NEUR2_MOUSE	tr|A0A2R9BJ98|A0A2R9BJ98_PANPA
OG0011493	sp|Q9Z2D8|MBD3_MOUSE	tr|A0A2R9AKZ9|A0A2R9AKZ9_PANPA
OG0011495	tr|A0A571BEE7|A0A571BEE7_MOUSE	tr|A0A2R9CTD8|A0A2R9CTD8_PANPA
OG0011496	sp|A6H6A9|RBG1L_MOUSE	tr|A0A2R9BUR7|A0A2R9BUR7_PANPA
OG0011497	sp|A6X8Z9|TEX55_MOUSE	tr|A0A2R9AZL9|A0A2R9AZL9_PANPA
OG0011498	sp|O35149|ZNT4_MOUSE	tr|A0A2R9CMM8|A0A2R9CMM8_PANPA
OG0011499	sp|O88668|CREG1_MOUSE	tr|A0A2R9AZX2|A0A2R9AZX2_PANPA
OG0011500	sp|O89026|ROBO1_MOUSE	tr|A0A2R9B8X6|A0A2R9B8X6_PANPA
OG0011501	sp|P00158|CYB_MOUSE	sp|Q9T9W4|CYB_PANPA
OG0011502	sp|P06802|ENPP1_MOUSE	tr|A0A2R9AHR7|A0A2R9AHR7_PANPA
OG0011503	sp|P11911|CD79A_MOUSE	tr|A0A2R9BXX2|A0A2R9BXX2_PANPA
OG0011504	sp|P28076|PSB9_MOUSE	tr|A0A2R9BXY1|A0A2R9BXY1_PANPA
OG0011505	sp|P30412|PPIC_MOUSE	tr|A0A2R9CNV6|A0A2R9CNV6_PANPA
OG0011506	sp|P31257|HXC10_MOUSE	tr|A0A2R9B7Q3|A0A2R9B7Q3_PANPA
OG0011507	sp|P35283|RAB12_MOUSE	tr|A0A2R8ZAG5|A0A2R8ZAG5_PANPA
OG0011508	sp|P42932|TCPQ_MOUSE	tr|A0A2R8ZV23|A0A2R8ZV23_PANPA
OG0011509	sp|P43241|CDX2_MOUSE	tr|A0A2R9AQ68|A0A2R9AQ68_PANPA
OG0011510	sp|P47759|NSG2_MOUSE	tr|A0A2R9A2E5|A0A2R9A2E5_PANPA
OG0011511	sp|P51943|CCNA2_MOUSE	tr|A0A2R9BV77|A0A2R9BV77_PANPA
OG0011512	sp|P59041|DJC30_MOUSE	tr|A0A2R8ZRN7|A0A2R8ZRN7_PANPA
OG0011513	sp|P70700|RPA2_MOUSE	tr|A0A2R8ZDU5|A0A2R8ZDU5_PANPA
OG0011514	sp|P97798|NEO1_MOUSE	tr|A0A2R9CKC7|A0A2R9CKC7_PANPA
OG0011515	sp|P97868|RBBP6_MOUSE	tr|A0A2R8ZP97|A0A2R8ZP97_PANPA
OG0011516	sp|Q2TBA3|MALT1_MOUSE	tr|A0A2R9BFR7|A0A2R9BFR7_PANPA
OG0011517	sp|Q32KI9|ARSI_MOUSE	tr|A0A2R9BT80|A0A2R9BT80_PANPA
OG0011518	sp|Q3UQS2|LSME1_MOUSE	tr|A0A2R8ZIR5|A0A2R8ZIR5_PANPA
OG0011519	sp|Q562D6|TRMO_MOUSE	tr|A0A2R8ZDR4|A0A2R8ZDR4_PANPA
OG0011520	sp|Q5SWK7|RN145_MOUSE	tr|A0A2R8ZAF8|A0A2R8ZAF8_PANPA
OG0011521	sp|Q61609|S20A1_MOUSE	tr|A0A2R9A132|A0A2R9A132_PANPA
OG0011522	sp|Q64163|TFDP2_MOUSE	tr|A0A2R9AGS4|A0A2R9AGS4_PANPA
OG0011523	sp|Q6P1I6|PSD2_MOUSE	tr|A0A2R9BVI8|A0A2R9BVI8_PANPA
OG0011524	sp|Q6PEM8|PCFT_MOUSE	tr|A0A2R9A961|A0A2R9A961_PANPA
OG0011525	sp|Q6ZPY7|KDM3B_MOUSE	tr|A0A2R9BPD8|A0A2R9BPD8_PANPA
OG0011526	sp|Q7TS99|HELT_MOUSE	tr|A0A2R9C3Y1|A0A2R9C3Y1_PANPA
OG0011527	sp|Q8BHA3|DTD2_MOUSE	tr|A0A2R9A540|A0A2R9A540_PANPA
OG0011528	sp|Q8CI33|C19L1_MOUSE	tr|A0A2R9AKD6|A0A2R9AKD6_PANPA
OG0011529	sp|Q8CIW6|S26A6_MOUSE	tr|A0A2R8ZXM7|A0A2R8ZXM7_PANPA
OG0011530	sp|Q8K402|TBX22_MOUSE	tr|A0A2R9C3Q1|A0A2R9C3Q1_PANPA
OG0011531	sp|Q8K4F0|CD226_MOUSE	tr|A0A2R9AE52|A0A2R9AE52_PANPA
OG0011532	sp|Q8K4G2|CONA1_MOUSE	tr|A0A2R9C687|A0A2R9C687_PANPA
OG0011533	sp|Q8R235|TM203_MOUSE	tr|A0A2R8ZHW0|A0A2R8ZHW0_PANPA
OG0011534	sp|Q8VBX6|MPDZ_MOUSE	tr|A0A2R9A6J9|A0A2R9A6J9_PANPA
OG0011535	sp|Q8VEM1|GOLI_MOUSE	tr|A0A2R8ZMY2|A0A2R8ZMY2_PANPA
OG0011536	sp|Q8VI33|TAF9_MOUSE	tr|A0A2R9BJJ6|A0A2R9BJJ6_PANPA
OG0011537	sp|Q91VD1|LEG12_MOUSE	tr|A0A2R9CBI5|A0A2R9CBI5_PANPA
OG0011538	sp|Q91W52|TMM19_MOUSE	tr|A0A2R9B4H6|A0A2R9B4H6_PANPA
OG0011539	sp|Q91X49|MALL_MOUSE	tr|A0A2R8ZNM6|A0A2R8ZNM6_PANPA
OG0011540	sp|Q91YQ5|RPN1_MOUSE	tr|A0A2R8ZQ51|A0A2R8ZQ51_PANPA
OG0011541	sp|Q922J3|CLIP1_MOUSE	tr|A0A2R9BKS6|A0A2R9BKS6_PANPA
OG0011542	sp|Q925D8|TS1R3_MOUSE	tr|A0A2R9B4E3|A0A2R9B4E3_PANPA
OG0011543	sp|Q9CR39|WIPI3_MOUSE	tr|A0A2R9A515|A0A2R9A515_PANPA
OG0011544	sp|Q9D1Q1|MPH6_MOUSE	tr|A0A2R9C5I1|A0A2R9C5I1_PANPA
OG0011545	sp|Q9DAC7|TTC32_MOUSE	tr|A0A2R9BAN3|A0A2R9BAN3_PANPA
OG0011546	sp|Q9DBE8|ALG2_MOUSE	tr|A0A2R8ZYD4|A0A2R8ZYD4_PANPA
OG0011547	sp|Q9DCW4|ETFB_MOUSE	tr|A0A2R9BHE2|A0A2R9BHE2_PANPA
OG0011548	sp|Q9EQC4|ELOV4_MOUSE	tr|A0A2R9CF78|A0A2R9CF78_PANPA
OG0011549	sp|Q9ERE3|SGK3_MOUSE	tr|A0A2R9BP29|A0A2R9BP29_PANPA
OG0011550	sp|Q9ES74|NEK7_MOUSE	tr|A0A2R9A9G9|A0A2R9A9G9_PANPA
OG0011551	sp|Q9JJA9|GRASP_MOUSE	tr|A0A2R9BGB0|A0A2R9BGB0_PANPA
OG0011552	sp|Q9JJK5|HERP1_MOUSE	tr|A0A2R9BMC5|A0A2R9BMC5_PANPA
OG0011553	sp|Q9JJV1|CRBA2_MOUSE	tr|A0A2R8ZH79|A0A2R8ZH79_PANPA
OG0011554	sp|Q9JKZ2|SC5A3_MOUSE	tr|A0A2R8ZN24|A0A2R8ZN24_PANPA
OG0011555	sp|Q9JMF7|DOPP1_MOUSE	tr|A0A2R9BUU0|A0A2R9BUU0_PANPA
OG0011556	sp|Q9Z0S1|BPNT1_MOUSE	tr|A0A2R9AD38|A0A2R9AD38_PANPA
OG0011557	sp|Q9Z1K6|ARI2_MOUSE	tr|A0A2R9BN65|A0A2R9BN65_PANPA
OG0011558	tr|A0A0G2JEB7|A0A0G2JEB7_MOUSE	tr|A0A2R9AD15|A0A2R9AD15_PANPA
OG0011559	sp|A2A4P0|DHX8_MOUSE	tr|A0A2R9CCJ7|A0A2R9CCJ7_PANPA
OG0011560	tr|E9Q2C0|E9Q2C0_MOUSE	tr|A0A2R9AX45|A0A2R9AX45_PANPA
OG0011561	tr|F8VQG7|F8VQG7_MOUSE	tr|A0A2R9AW01|A0A2R9AW01_PANPA
OG0011562	sp|O35103|OMD_MOUSE	tr|A0A2R9CG56|A0A2R9CG56_PANPA
OG0011563	sp|O70370|CATS_MOUSE	tr|A0A2R9ABI2|A0A2R9ABI2_PANPA
OG0011564	sp|O88410|CXCR3_MOUSE	tr|A0A2R9CB54|A0A2R9CB54_PANPA
OG0011565	sp|P04202|TGFB1_MOUSE	tr|A0A2R9AI79|A0A2R9AI79_PANPA
OG0011566	sp|P26151|FCGR1_MOUSE	tr|A0A2R9BX04|A0A2R9BX04_PANPA
OG0011567	sp|P27573|MYP0_MOUSE	tr|A0A2R9BG50|A0A2R9BG50_PANPA
OG0011568	sp|P30730|LSHR_MOUSE	tr|A0A2R9APW3|A0A2R9APW3_PANPA
OG0011569	sp|P48299|EDN3_MOUSE	tr|A0A2R9B636|A0A2R9B636_PANPA
OG0011570	sp|P53668|LIMK1_MOUSE	tr|A0A2R9C0J0|A0A2R9C0J0_PANPA
OG0011571	sp|P54731|FAF1_MOUSE	tr|A0A2R9AQD7|A0A2R9AQD7_PANPA
OG0011572	sp|Q03145|EPHA2_MOUSE	tr|A0A2R8ZBI9|A0A2R8ZBI9_PANPA
OG0011573	sp|Q06180|PTN2_MOUSE	tr|A0A2R9BQG0|A0A2R9BQG0_PANPA
OG0011574	sp|Q0P5X1|LRIQ1_MOUSE	tr|A0A2R9A648|A0A2R9A648_PANPA
OG0011575	sp|Q3URR0|CENPW_MOUSE	tr|A0A2R8ZWY7|A0A2R8ZWY7_PANPA
OG0011576	sp|Q562E2|KCD19_MOUSE	tr|A0A2R9BV82|A0A2R9BV82_PANPA
OG0011577	sp|Q64693|OBF1_MOUSE	tr|A0A2R8ZWJ7|A0A2R8ZWJ7_PANPA
OG0011578	sp|Q6IMB1|RSLBA_MOUSE	tr|A0A2R8ZX26|A0A2R8ZX26_PANPA
OG0011579	sp|Q6P1G2|KDM2B_MOUSE	tr|A0A2R9B6K0|A0A2R9B6K0_PANPA
OG0011580	sp|Q6PCQ0|IQCE_MOUSE	tr|A0A2R9CEZ7|A0A2R9CEZ7_PANPA
OG0011581	sp|Q6PH08|ERC2_MOUSE	tr|A0A2R9BYB9|A0A2R9BYB9_PANPA
OG0011582	sp|Q6VMN6|PRLHR_MOUSE	tr|A0A2R8ZDB9|A0A2R8ZDB9_PANPA
OG0011583	sp|Q78PY7|SND1_MOUSE	tr|A0A2R9CFY9|A0A2R9CFY9_PANPA
OG0011584	tr|Q7TRX3|Q7TRX3_MOUSE	tr|A0A2R9BJ87|A0A2R9BJ87_PANPA
OG0011585	sp|Q80VP8|T106C_MOUSE	tr|A0A2R9ABZ6|A0A2R9ABZ6_PANPA
OG0011586	sp|Q80XD8|PRAP1_MOUSE	tr|A0A2R9CJX9|A0A2R9CJX9_PANPA
OG0011587	sp|Q8BGT6|MILK1_MOUSE	tr|A0A2R9C2X5|A0A2R9C2X5_PANPA
OG0011588	sp|Q8BHA1|LRC24_MOUSE	tr|A0A2R9AB42|A0A2R9AB42_PANPA
OG0011589	sp|Q8BMB0|EMSY_MOUSE	tr|A0A2R8ZV96|A0A2R8ZV96_PANPA
OG0011590	sp|Q8BTT6|UTP25_MOUSE	tr|A0A2R9CJQ6|A0A2R9CJQ6_PANPA
OG0011591	sp|Q8C031|LRC4C_MOUSE	tr|A0A2R8Z8N1|A0A2R8Z8N1_PANPA
OG0011592	sp|Q8C1F4|CGAT2_MOUSE	tr|A0A2R9C3Z3|A0A2R9C3Z3_PANPA
OG0011593	sp|Q8CHP6|PHC3_MOUSE	tr|A0A2R8ZSC0|A0A2R8ZSC0_PANPA
OG0011594	sp|Q8CJ12|AGRG2_MOUSE	tr|A0A2R9CM61|A0A2R9CM61_PANPA
OG0011595	sp|Q8JZS0|LIN7A_MOUSE	tr|A0A2R8ZX44|A0A2R8ZX44_PANPA
OG0011596	sp|Q8R1H8|BATF2_MOUSE	tr|A0A2R9BA53|A0A2R9BA53_PANPA
OG0011597	sp|Q8R5F7|IFIH1_MOUSE	tr|A0A2R9BSQ5|A0A2R9BSQ5_PANPA
OG0011598	sp|Q8VEK2|RHBD2_MOUSE	tr|A0A2R9BC47|A0A2R9BC47_PANPA
OG0011599	sp|Q91WN4|KMO_MOUSE	tr|A0A2R9AK71|A0A2R9AK71_PANPA
OG0011600	sp|Q920G8|MFRN1_MOUSE	tr|A0A2R8ZNT5|A0A2R8ZNT5_PANPA
OG0011601	sp|Q9CZG3|COMD8_MOUSE	tr|A0A2R9AUE6|A0A2R9AUE6_PANPA
OG0011602	sp|Q9CZS3|CEP20_MOUSE	tr|A0A2R8ZVU4|A0A2R8ZVU4_PANPA
OG0011603	sp|Q9D0A0|DET1_MOUSE	tr|A0A2R9CCW4|A0A2R9CCW4_PANPA
OG0011604	sp|Q9D0B6|PBDC1_MOUSE	tr|A0A2R9AJV2|A0A2R9AJV2_PANPA
OG0011605	sp|Q9D4K4|FACOS_MOUSE	tr|A0A2R8ZKW7|A0A2R8ZKW7_PANPA
OG0011606	sp|Q9D710|TMX2_MOUSE	tr|A0A2R8ZBT7|A0A2R8ZBT7_PANPA
OG0011607	sp|Q9D9P2|CC103_MOUSE	tr|A0A2R8ZE44|A0A2R8ZE44_PANPA
OG0011608	sp|Q9ESM3|HPLN2_MOUSE	tr|A0A2R9AH74|A0A2R9AH74_PANPA
OG0011609	sp|Q9JHQ0|ANXA9_MOUSE	tr|A0A2R9B3A6|A0A2R9B3A6_PANPA
OG0011610	sp|Q9WTM3|SEM6C_MOUSE	tr|A0A2R9BR16|A0A2R9BR16_PANPA
OG0011611	sp|A2RSJ4|UH1BL_MOUSE	tr|A0A2R9B0K4|A0A2R9B0K4_PANPA
OG0011612	tr|E9PVD9|E9PVD9_MOUSE	tr|A0A2R8ZIK4|A0A2R8ZIK4_PANPA
OG0011613	tr|E9Q5N9|E9Q5N9_MOUSE	tr|A0A2R9A998|A0A2R9A998_PANPA
OG0011614	sp|O08742|GPV_MOUSE	tr|A0A2R9BLZ7|A0A2R9BLZ7_PANPA
OG0011615	sp|O35417|PDYN_MOUSE	tr|A0A2R9AML7|A0A2R9AML7_PANPA
OG0011616	sp|O70582|LX12B_MOUSE	tr|A0A2R8ZKH3|A0A2R8ZKH3_PANPA
OG0011617	sp|P02525|CRBA1_MOUSE	tr|A0A2R8ZFR9|A0A2R8ZFR9_PANPA
OG0011618	sp|P09535|IGF2_MOUSE	tr|A0A2R9B770|A0A2R9B770_PANPA
OG0011619	sp|P10711|TCEA1_MOUSE	tr|A0A2R8ZEC5|A0A2R8ZEC5_PANPA
OG0011620	sp|P25801|RBTN2_MOUSE	tr|A0A2R9BDE9|A0A2R9BDE9_PANPA
OG0011621	sp|P31041|CD28_MOUSE	tr|A0A2R9B296|A0A2R9B296_PANPA
OG0011622	sp|P31786|ACBP_MOUSE	tr|A0A2R9BRJ2|A0A2R9BRJ2_PANPA
OG0011623	sp|P70441|NHRF1_MOUSE	tr|A0A2R8ZEL3|A0A2R8ZEL3_PANPA
OG0011624	sp|Q00286|PIT1_MOUSE	tr|A0A2R9BLP1|A0A2R9BLP1_PANPA
OG0011625	sp|Q06890|CLUS_MOUSE	tr|A0A2R9AC29|A0A2R9AC29_PANPA
OG0011626	sp|Q08189|TGM3_MOUSE	tr|A0A2R9AJY8|A0A2R9AJY8_PANPA
OG0011627	sp|Q0PHV7|DACT3_MOUSE	tr|A0A2R9CEH5|A0A2R9CEH5_PANPA
OG0011628	sp|Q0ZCJ7|MASTR_MOUSE	tr|A0A2R9AZP7|A0A2R9AZP7_PANPA
OG0011629	sp|Q3KNK3|NB5R2_MOUSE	tr|A0A2R9CI78|A0A2R9CI78_PANPA
OG0011630	sp|Q3TL26|TFB2M_MOUSE	tr|A0A2R9BBG1|A0A2R9BBG1_PANPA
OG0011631	sp|Q3UPC7|K0825_MOUSE	tr|A0A2R9A8J1|A0A2R9A8J1_PANPA
OG0011632	sp|Q3URJ8|NKAI3_MOUSE	tr|A0A2R9B0V7|A0A2R9B0V7_PANPA
OG0011633	sp|Q4VBF2|R3HD4_MOUSE	tr|A0A2R9CBT0|A0A2R9CBT0_PANPA
OG0011634	sp|Q5H8A1|NMS_MOUSE	tr|A0A2R9BJ89|A0A2R9BJ89_PANPA
OG0011635	sp|Q60953|PML_MOUSE	tr|A0A2R9A800|A0A2R9A800_PANPA
OG0011636	sp|Q61790|LAG3_MOUSE	tr|A0A2R8ZS97|A0A2R8ZS97_PANPA
OG0011637	sp|Q62283|TSN7_MOUSE	tr|A0A2R8ZD07|A0A2R8ZD07_PANPA
OG0011638	sp|Q6IR34|GPSM1_MOUSE	tr|A0A2R9C844|A0A2R9C844_PANPA
OG0011639	sp|Q80YD3|F205C_MOUSE	tr|A0A2R8ZUP2|A0A2R8ZUP2_PANPA
OG0011640	sp|Q80YR2|FHI2B_MOUSE	tr|A0A2R9CMM1|A0A2R9CMM1_PANPA
OG0011641	sp|Q8BGP5|TM127_MOUSE	tr|A0A2R9C0B0|A0A2R9C0B0_PANPA
OG0011642	sp|Q8C1Q4|METRN_MOUSE	tr|A0A2R9C6V3|A0A2R9C6V3_PANPA
OG0011643	sp|Q8CAL5|GPC5_MOUSE	tr|A0A2R9A5B2|A0A2R9A5B2_PANPA
OG0011644	sp|Q8CC27|CACB2_MOUSE	tr|A0A2R9APR3|A0A2R9APR3_PANPA
OG0011645	sp|Q8CIE6|COPA_MOUSE	tr|A0A2R9A2F0|A0A2R9A2F0_PANPA
OG0011646	sp|Q8K2V6|IPO11_MOUSE	tr|A0A2R9CB67|A0A2R9CB67_PANPA
OG0011647	sp|Q8QZW3|F151A_MOUSE	tr|A0A2R9A2C3|A0A2R9A2C3_PANPA
OG0011648	sp|Q8R0V5|I23O2_MOUSE	tr|A0A2R9BPN0|A0A2R9BPN0_PANPA
OG0011649	sp|Q8R2R1|POMT1_MOUSE	tr|A0A2R8ZUX0|A0A2R8ZUX0_PANPA
OG0011650	sp|Q8VCL2|SCO2_MOUSE	tr|A0A2R8ZDD4|A0A2R8ZDD4_PANPA
OG0011651	sp|Q8VDI9|ALG9_MOUSE	tr|A0A2R9BWM6|A0A2R9BWM6_PANPA
OG0011652	sp|Q8VIM4|BSND_MOUSE	tr|A0A2R9AF81|A0A2R9AF81_PANPA
OG0011653	sp|Q923X1|AGRL4_MOUSE	tr|A0A2R9CMG8|A0A2R9CMG8_PANPA
OG0011654	sp|Q9CS00|CATIN_MOUSE	tr|A0A2R8ZZD7|A0A2R8ZZD7_PANPA
OG0011655	sp|Q9CXE7|TMED5_MOUSE	tr|A0A2R8ZXX5|A0A2R8ZXX5_PANPA
OG0011656	sp|Q9D2I5|ARMC9_MOUSE	tr|A0A2R9CMS4|A0A2R9CMS4_PANPA
OG0011657	sp|Q9D7M8|RPB4_MOUSE	tr|A0A2R9CTF6|A0A2R9CTF6_PANPA
OG0011658	sp|Q9JJX6|P2RX4_MOUSE	tr|A0A2R9CK77|A0A2R9CK77_PANPA
OG0011659	sp|Q9JM62|REEP6_MOUSE	tr|A0A2R9ABC5|A0A2R9ABC5_PANPA
OG0011660	sp|Q9WTW3|KCNE4_MOUSE	tr|A0A2R9AVN5|A0A2R9AVN5_PANPA
OG0011661	sp|Q9Z0H0|CDC7_MOUSE	tr|A0A2R8ZQW3|A0A2R8ZQW3_PANPA
OG0011662	sp|A2AGA4|RHBL2_MOUSE	tr|A0A2R9C7U2|A0A2R9C7U2_PANPA
OG0011663	sp|B2RQE8|RHG42_MOUSE	tr|A0A2R9CIT5|A0A2R9CIT5_PANPA
OG0011664	tr|B2RXC2|B2RXC2_MOUSE	tr|A0A2R9AXD5|A0A2R9AXD5_PANPA
OG0011665	sp|E9Q5G3|KIF23_MOUSE	tr|A0A2R9BM71|A0A2R9BM71_PANPA
OG0011666	sp|O08997|ATOX1_MOUSE	tr|A0A2R9CDW9|A0A2R9CDW9_PANPA
OG0011667	sp|O35130|NEP1_MOUSE	tr|A0A2R9AXE4|A0A2R9AXE4_PANPA
OG0011668	sp|O35604|NPC1_MOUSE	tr|A0A2R8ZK38|A0A2R8ZK38_PANPA
OG0011669	sp|O35914|BNC1_MOUSE	tr|A0A2R8ZJ29|A0A2R8ZJ29_PANPA
OG0011670	sp|O88898|P63_MOUSE	tr|A0A2R9BLB5|A0A2R9BLB5_PANPA
OG0011671	sp|O88962|CP8B1_MOUSE	tr|A0A2R9BJS6|A0A2R9BJS6_PANPA
OG0011672	sp|P00397|COX1_MOUSE	sp|Q9T9X0|COX1_PANPA
OG0011673	sp|P03888|NU1M_MOUSE	tr|A0A2R8Z5H6|A0A2R8Z5H6_PANPA
OG0011674	sp|P0C8B4|GON7_MOUSE	tr|A0A2R9CF67|A0A2R9CF67_PANPA
OG0011675	sp|P37172|ACVR1_MOUSE	tr|A0A2R9BMX0|A0A2R9BMX0_PANPA
OG0011676	sp|P59759|MRTFB_MOUSE	tr|A0A2R9C2F2|A0A2R9C2F2_PANPA
OG0011677	sp|P60853|LZTS1_MOUSE	tr|A0A2R9BNJ5|A0A2R9BNJ5_PANPA
OG0011678	sp|P61226|RAP2B_MOUSE	tr|A0A2R8ZU86|A0A2R8ZU86_PANPA
OG0011679	sp|P83741|WNK1_MOUSE	tr|A0A2R9B754|A0A2R9B754_PANPA
OG0011680	sp|P97306|STAC_MOUSE	tr|A0A2R9C0J1|A0A2R9C0J1_PANPA
OG0011681	sp|P97412|LYST_MOUSE	tr|A0A2R9BH61|A0A2R9BH61_PANPA
OG0011682	sp|Q059U7|INTU_MOUSE	tr|A0A2R9ASA6|A0A2R9ASA6_PANPA
OG0011683	sp|Q3TXU5|DHYS_MOUSE	tr|A0A2R8ZKK2|A0A2R8ZKK2_PANPA
OG0011684	sp|Q3U1D9|CD047_MOUSE	tr|A0A2R8ZN92|A0A2R8ZN92_PANPA
OG0011685	sp|Q3U2A8|SYVM_MOUSE	tr|A0A2R9C5F8|A0A2R9C5F8_PANPA
OG0011686	sp|Q3UJB9|EDC4_MOUSE	tr|A0A2R9AW25|A0A2R9AW25_PANPA
OG0011687	sp|Q3UZ57|AXDN1_MOUSE	tr|A0A2R9AB72|A0A2R9AB72_PANPA
OG0011688	sp|Q497Q6|F228B_MOUSE	tr|A0A2R8ZL94|A0A2R8ZL94_PANPA
OG0011689	sp|Q5DU31|ICEF1_MOUSE	tr|A0A2R9BZ83|A0A2R9BZ83_PANPA
OG0011690	sp|Q60614|AA2BR_MOUSE	tr|A0A2R9A0H4|A0A2R9A0H4_PANPA
OG0011691	sp|Q6A025|PPR26_MOUSE	tr|A0A2R9A7Q2|A0A2R9A7Q2_PANPA
OG0011692	tr|Q6PHP6|Q6PHP6_MOUSE	tr|A0A2R8ZRQ5|A0A2R8ZRQ5_PANPA
OG0011693	sp|Q78XR0|TPC6A_MOUSE	tr|A0A2R8ZVF4|A0A2R8ZVF4_PANPA
OG0011694	sp|Q80TL4|PHF24_MOUSE	tr|A0A2R9BG77|A0A2R9BG77_PANPA
OG0011695	sp|Q80YD6|SRGEF_MOUSE	tr|A0A2R9C5W9|A0A2R9C5W9_PANPA
OG0011696	sp|Q80ZQ3|CH074_MOUSE	tr|A0A2R9AJ03|A0A2R9AJ03_PANPA
OG0011697	sp|Q811S7|UBIP1_MOUSE	tr|A0A2R9A0P3|A0A2R9A0P3_PANPA
OG0011698	sp|Q8BJ52|PLPR5_MOUSE	tr|A0A2R9B3U7|A0A2R9B3U7_PANPA
OG0011699	sp|Q8BLM0|KLF8_MOUSE	tr|A0A2R9CQU0|A0A2R9CQU0_PANPA
OG0011700	sp|Q8BR07|BICD1_MOUSE	tr|A0A2R9C2W7|A0A2R9C2W7_PANPA
OG0011701	sp|Q8BUK6|HOOK3_MOUSE	tr|A0A2R9BV58|A0A2R9BV58_PANPA
OG0011702	sp|Q8C9A2|ENDOV_MOUSE	tr|A0A2R9B4F5|A0A2R9B4F5_PANPA
OG0011703	sp|Q8CB67|LRP11_MOUSE	tr|A0A2R8ZBJ2|A0A2R8ZBJ2_PANPA
OG0011704	sp|Q8QZT1|THIL_MOUSE	tr|A0A2R9B6L3|A0A2R9B6L3_PANPA
OG0011705	sp|Q8R2Y0|ABHD6_MOUSE	tr|A0A2R9BUY8|A0A2R9BUY8_PANPA
OG0011706	sp|Q91V81|RBM42_MOUSE	tr|A0A2R9BPM7|A0A2R9BPM7_PANPA
OG0011707	sp|Q923P0|COKA1_MOUSE	tr|A0A2R8ZNG8|A0A2R8ZNG8_PANPA
OG0011708	sp|Q99J31|OPHN1_MOUSE	tr|A0A2R8ZJP9|A0A2R8ZJP9_PANPA
OG0011709	sp|Q9CQT7|DESI1_MOUSE	tr|A0A2R9B6Y9|A0A2R9B6Y9_PANPA
OG0011710	sp|Q9D6X5|S52A3_MOUSE	tr|A0A2R9B4M5|A0A2R9B4M5_PANPA
OG0011711	sp|Q9D6Y1|CCDC3_MOUSE	tr|A0A2R9ARP5|A0A2R9ARP5_PANPA
OG0011712	sp|Q9DAE7|CK097_MOUSE	tr|A0A2R9AF59|A0A2R9AF59_PANPA
OG0011713	sp|Q9DAX2|PLPP2_MOUSE	tr|A0A2R9CDJ8|A0A2R9CDJ8_PANPA
