Orthogroup	Mus_musculus	Diceros_bicornis_minor
OG0008362	sp|Q8VD62|CK068_MOUSE	tr|A0A7J7EYK9|A0A7J7EYK9_DICBM
OG0008363	sp|Q3V0I2|PRR7_MOUSE	tr|A0A7J7EYP2|A0A7J7EYP2_DICBM
OG0008364	sp|Q8K3W3|CASC3_MOUSE	tr|A0A7J7EZ31|A0A7J7EZ31_DICBM
OG0008365	sp|P46656|ADX_MOUSE	tr|A0A7J7EZR3|A0A7J7EZR3_DICBM
OG0008366	sp|Q8R373|CLMP_MOUSE	tr|A0A7J7F074|A0A7J7F074_DICBM
OG0008367	sp|Q32MD9|CDON_MOUSE	tr|A0A7J7F0A7|A0A7J7F0A7_DICBM
OG0008368	sp|P59281|RHG39_MOUSE	tr|A0A7J7F258|A0A7J7F258_DICBM
OG0008369	sp|Q8BT18|ARMD4_MOUSE	tr|A0A7J7F509|A0A7J7F509_DICBM
OG0008370	sp|A2RST1|MGST2_MOUSE	tr|A0A7J7F5V5|A0A7J7F5V5_DICBM
OG0008371	sp|Q9CQH0|PDZ1I_MOUSE	tr|A0A7J7F606|A0A7J7F606_DICBM
OG0008372	sp|W8DXL4|LRIT3_MOUSE	tr|A0A7J7F6X9|A0A7J7F6X9_DICBM
OG0008373	tr|A2AU34|A2AU34_MOUSE	tr|A0A7J7F9X2|A0A7J7F9X2_DICBM
OG0008374	sp|Q9JHL0|NTAL_MOUSE	tr|A0A7J7FAN6|A0A7J7FAN6_DICBM
OG0008375	sp|Q8BIQ8|ZN770_MOUSE	tr|A0A7J7FBY8|A0A7J7FBY8_DICBM
OG0008376	sp|Q3UVR3|TTBK2_MOUSE	tr|A0A7J7FC87|A0A7J7FC87_DICBM
OG0008377	sp|A0A286YEC0|CIROP_MOUSE	tr|A0A7J7FDE6|A0A7J7FDE6_DICBM
OG0008378	sp|Q9ER56|CAN12_MOUSE	tr|A0A7J7FE88|A0A7J7FE88_DICBM
OG0008379	sp|P25799|NFKB1_MOUSE	tr|A0A7J7FF95|A0A7J7FF95_DICBM
OG0008380	sp|Q8CIM8|INT4_MOUSE	tr|A0A7J7FGA4|A0A7J7FGA4_DICBM
OG0008381	sp|Q9CZB9|TM128_MOUSE	tr|A0A7J7FGA8|A0A7J7FGA8_DICBM
OG0008382	sp|Q8BQB6|SAXO2_MOUSE	tr|A0A7J7FGX1|A0A7J7FGX1_DICBM
OG0008383	sp|O35887|CALU_MOUSE	tr|A0A7J7FHW3|A0A7J7FHW3_DICBM
OG0008384	sp|Q6NZQ6|ZN740_MOUSE	tr|A0A7J7FK71|A0A7J7FK71_DICBM
OG0008385	sp|Q9JIM1|S29A1_MOUSE	tr|A0A7J7FNX9|A0A7J7FNX9_DICBM
OG0008386	sp|Q8K190|SMDC1_MOUSE	tr|A0A7J7FNZ1|A0A7J7FNZ1_DICBM
OG0008387	sp|Q9CR10|OXLD1_MOUSE	tr|A0A7J7E700|A0A7J7E700_DICBM
OG0008388	sp|Q9QY33|TSN3_MOUSE	tr|A0A7J7E726|A0A7J7E726_DICBM
OG0008389	sp|Q5ND28|SREC_MOUSE	tr|A0A7J7E7M7|A0A7J7E7M7_DICBM
OG0008390	sp|Q5U465|CC125_MOUSE	tr|A0A7J7E8K5|A0A7J7E8K5_DICBM
OG0008391	sp|Q9JHG7|PK3CG_MOUSE	tr|A0A7J7E8U4|A0A7J7E8U4_DICBM
OG0008392	sp|Q61121|GPR19_MOUSE	tr|A0A7J7E9L5|A0A7J7E9L5_DICBM
OG0008393	sp|Q9WUU8|TNIP1_MOUSE	tr|A0A7J7EBR7|A0A7J7EBR7_DICBM
OG0008394	tr|E9PUR0|E9PUR0_MOUSE	tr|A0A7J7ECF1|A0A7J7ECF1_DICBM
OG0008395	sp|P08414|KCC4_MOUSE	tr|A0A7J7ED52|A0A7J7ED52_DICBM
OG0008396	sp|Q8R0F8|FAHD1_MOUSE	tr|A0A7J7EDH4|A0A7J7EDH4_DICBM
OG0008397	sp|Q9CWB7|YD286_MOUSE	tr|A0A7J7EDK6|A0A7J7EDK6_DICBM
OG0008398	sp|Q922Z1|LDAF1_MOUSE	tr|A0A7J7EEY0|A0A7J7EEY0_DICBM
OG0008399	sp|Q7TN22|TXD16_MOUSE	tr|A0A7J7EHQ5|A0A7J7EHQ5_DICBM
OG0008400	sp|Q9CPQ1|COX6C_MOUSE	tr|A0A7J7EHU8|A0A7J7EHU8_DICBM
OG0008401	sp|Q3TIX9|SNUT2_MOUSE	tr|A0A7J7EHZ5|A0A7J7EHZ5_DICBM
OG0008402	sp|O35372|CNIH1_MOUSE	tr|A0A7J7EI27|A0A7J7EI27_DICBM
OG0008403	sp|Q61985|NF2L1_MOUSE	tr|A0A7J7EJC3|A0A7J7EJC3_DICBM
OG0008404	sp|P29788|VTNC_MOUSE	tr|A0A7J7EK17|A0A7J7EK17_DICBM
OG0008405	sp|Q3UHD6|SNX27_MOUSE	tr|A0A7J7EKF6|A0A7J7EKF6_DICBM
OG0008406	sp|Q00342|FLT3_MOUSE	tr|A0A7J7EKZ2|A0A7J7EKZ2_DICBM
OG0008407	sp|D3YZU1|SHAN1_MOUSE	tr|A0A7J7EMY6|A0A7J7EMY6_DICBM
OG0008408	sp|Q9D722|OSER1_MOUSE	tr|A0A7J7EPF0|A0A7J7EPF0_DICBM
OG0008409	sp|Q6PDI5|ECM29_MOUSE	tr|A0A7J7EQ31|A0A7J7EQ31_DICBM
OG0008410	sp|Q9CQV4|RETR3_MOUSE	tr|A0A7J7EQJ4|A0A7J7EQJ4_DICBM
OG0008411	sp|Q6P5F9|XPO1_MOUSE	tr|A0A7J7EQR4|A0A7J7EQR4_DICBM
OG0008412	sp|Q99MR6|SRRT_MOUSE	tr|A0A7J7EQX3|A0A7J7EQX3_DICBM
OG0008413	sp|Q9D8F1|ALKB4_MOUSE	tr|A0A7J7ER37|A0A7J7ER37_DICBM
OG0008414	sp|Q8VC10|OSGI1_MOUSE	tr|A0A7J7ESJ6|A0A7J7ESJ6_DICBM
OG0008415	sp|Q3TYX3|SMYD5_MOUSE	tr|A0A7J7EUC2|A0A7J7EUC2_DICBM
OG0008416	sp|P47802|MTX1_MOUSE	tr|A0A7J7EWL9|A0A7J7EWL9_DICBM
OG0008417	sp|Q99NF1|BCDO2_MOUSE	tr|A0A7J7EZE9|A0A7J7EZE9_DICBM
OG0008418	sp|Q62270|SRMS_MOUSE	tr|A0A7J7F0F5|A0A7J7F0F5_DICBM
OG0008419	sp|Q924A2|CIC_MOUSE	tr|A0A7J7F0L5|A0A7J7F0L5_DICBM
OG0008420	sp|Q7TST5|LAMP3_MOUSE	tr|A0A7J7F342|A0A7J7F342_DICBM
OG0008421	sp|Q7TS73|RFLA_MOUSE	tr|A0A7J7F364|A0A7J7F364_DICBM
OG0008422	sp|O70209|PDLI3_MOUSE	tr|A0A7J7F394|A0A7J7F394_DICBM
OG0008423	sp|Q5XJV7|SETD5_MOUSE	tr|A0A7J7F3G6|A0A7J7F3G6_DICBM
OG0008424	sp|Q8BMD6|TM260_MOUSE	tr|A0A7J7F4G1|A0A7J7F4G1_DICBM
OG0008425	sp|Q9D2E2|TOE1_MOUSE	tr|A0A7J7F644|A0A7J7F644_DICBM
OG0008426	sp|Q80VK6|ARH38_MOUSE	tr|A0A7J7F7Y5|A0A7J7F7Y5_DICBM
OG0008427	sp|Q8CHT0|AL4A1_MOUSE	tr|A0A7J7FAI6|A0A7J7FAI6_DICBM
OG0008428	sp|Q5BU09|EAPP_MOUSE	tr|A0A7J7FCT1|A0A7J7FCT1_DICBM
OG0008429	sp|Q641K5|NUAK1_MOUSE	tr|A0A7J7FFR4|A0A7J7FFR4_DICBM
OG0008430	sp|Q99MW1|STK31_MOUSE	tr|A0A7J7FIL8|A0A7J7FIL8_DICBM
OG0008431	sp|Q91ZJ0|MUS81_MOUSE	tr|A0A7J7FJK4|A0A7J7FJK4_DICBM
OG0008432	sp|Q9ERG0|LIMA1_MOUSE	tr|A0A7J7FKE5|A0A7J7FKE5_DICBM
OG0008433	sp|Q8K2C7|OS9_MOUSE	tr|A0A7J7FL09|A0A7J7FL09_DICBM
OG0008434	sp|Q8VEK2|RHBD2_MOUSE	tr|A0A7J7FLJ6|A0A7J7FLJ6_DICBM
OG0008435	sp|Q9D3V1|DRC10_MOUSE	tr|A0A7J7FMH6|A0A7J7FMH6_DICBM
OG0008436	sp|Q3V1D5|PLPL1_MOUSE	tr|A0A7J7FNJ3|A0A7J7FNJ3_DICBM
OG0008437	sp|B9EJR8|DAAF5_MOUSE	tr|A0A7J7FNS8|A0A7J7FNS8_DICBM
OG0008438	sp|Q91WJ0|FRS3_MOUSE	tr|A0A7J7FPC2|A0A7J7FPC2_DICBM
OG0008439	sp|Q3V0J1|TM237_MOUSE	tr|A0A7J7E424|A0A7J7E424_DICBM
OG0008440	sp|Q3SXC5|ARL14_MOUSE	tr|A0A7J7E4A0|A0A7J7E4A0_DICBM
OG0008441	sp|Q8BY71|HAT1_MOUSE	tr|A0A7J7E4V3|A0A7J7E4V3_DICBM
OG0008442	sp|Q80YT7|MYOME_MOUSE	tr|A0A7J7E558|A0A7J7E558_DICBM
OG0008443	sp|Q9CPW2|FDX2_MOUSE	tr|A0A7J7E6V5|A0A7J7E6V5_DICBM
OG0008444	tr|D3Z757|D3Z757_MOUSE	tr|A0A7J7E7T2|A0A7J7E7T2_DICBM
OG0008445	sp|Q99KS6|ADPRM_MOUSE	tr|A0A7J7E7T7|A0A7J7E7T7_DICBM
OG0008446	sp|Q9QYY7|ESM1_MOUSE	tr|A0A7J7E8B2|A0A7J7E8B2_DICBM
OG0008447	sp|Q99K85|SERC_MOUSE	tr|A0A7J7EA69|A0A7J7EA69_DICBM
OG0008448	sp|Q3UHX0|NOL8_MOUSE	tr|A0A7J7EB81|A0A7J7EB81_DICBM
OG0008449	sp|Q9D9B7|PRR30_MOUSE	tr|A0A7J7EBF1|A0A7J7EBF1_DICBM
OG0008450	sp|Q8BKF1|RPOM_MOUSE	tr|A0A7J7EBS4|A0A7J7EBS4_DICBM
OG0008451	tr|A0A140LI28|A0A140LI28_MOUSE	tr|A0A7J7ED91|A0A7J7ED91_DICBM
OG0008452	sp|Q8C708|CP054_MOUSE	tr|A0A7J7EFY0|A0A7J7EFY0_DICBM
OG0008453	sp|Q9D3R3|CEP72_MOUSE	tr|A0A7J7EGK1|A0A7J7EGK1_DICBM
OG0008454	sp|Q9D338|RM19_MOUSE	tr|A0A7J7EH94|A0A7J7EH94_DICBM
OG0008455	sp|Q9CX63|IL40_MOUSE	tr|A0A7J7EHP1|A0A7J7EHP1_DICBM
OG0008456	sp|Q9ESJ7|IKBP1_MOUSE	tr|A0A7J7EI60|A0A7J7EI60_DICBM
OG0008457	tr|D3YUU6|D3YUU6_MOUSE	tr|A0A7J7EKB9|A0A7J7EKB9_DICBM
OG0008458	sp|Q8C3L1|SSUH2_MOUSE	tr|A0A7J7EM47|A0A7J7EM47_DICBM
OG0008459	tr|Q8CDT9|Q8CDT9_MOUSE	tr|A0A7J7EM76|A0A7J7EM76_DICBM
OG0008460	sp|Q91VU8|PTOV1_MOUSE	tr|A0A7J7ENI7|A0A7J7ENI7_DICBM
OG0008461	sp|O54917|E2F6_MOUSE	tr|A0A7J7ENN6|A0A7J7ENN6_DICBM
OG0008462	sp|Q8K3G5|VRK3_MOUSE	tr|A0A7J7EP21|A0A7J7EP21_DICBM
OG0008463	sp|P59598|ASXL1_MOUSE	tr|A0A7J7EQA7|A0A7J7EQA7_DICBM
OG0008464	sp|Q9JHI2|ADAT1_MOUSE	tr|A0A7J7ES39|A0A7J7ES39_DICBM
OG0008465	sp|Q61069|USF1_MOUSE	tr|A0A7J7ESB1|A0A7J7ESB1_DICBM
OG0008466	sp|P59096|STAR6_MOUSE	tr|A0A7J7ETS0|A0A7J7ETS0_DICBM
OG0008467	sp|O54943|PER2_MOUSE	tr|A0A7J7EU25|A0A7J7EU25_DICBM
OG0008468	sp|Q9EQH3|VPS35_MOUSE	tr|A0A7J7EVL0|A0A7J7EVL0_DICBM
OG0008469	tr|E9PUU5|E9PUU5_MOUSE	tr|A0A7J7EWL1|A0A7J7EWL1_DICBM
OG0008470	sp|E9Q5F9|SETD2_MOUSE	tr|A0A7J7F1K9|A0A7J7F1K9_DICBM
OG0008471	sp|P47934|CACP_MOUSE	tr|A0A7J7F2B5|A0A7J7F2B5_DICBM
OG0008472	tr|G3UW50|G3UW50_MOUSE	tr|A0A7J7F439|A0A7J7F439_DICBM
OG0008473	sp|Q9ESV0|DDX24_MOUSE	tr|A0A7J7F5M8|A0A7J7F5M8_DICBM
OG0008474	tr|E9Q963|E9Q963_MOUSE	tr|A0A7J7F653|A0A7J7F653_DICBM
OG0008475	sp|Q8C6D4|BEND5_MOUSE	tr|A0A7J7F688|A0A7J7F688_DICBM
OG0008476	sp|Q8CH40|NUDT6_MOUSE	tr|A0A7J7F6P2|A0A7J7F6P2_DICBM
OG0008477	sp|Q9JHW2|NIT2_MOUSE	tr|A0A7J7F7A7|A0A7J7F7A7_DICBM
OG0008478	sp|Q8BJ73|RSPO4_MOUSE	tr|A0A7J7F9S8|A0A7J7F9S8_DICBM
OG0008479	sp|Q5DU00|DCDC2_MOUSE	tr|A0A7J7FAJ0|A0A7J7FAJ0_DICBM
OG0008480	sp|O88324|CD83_MOUSE	tr|A0A7J7FAM9|A0A7J7FAM9_DICBM
OG0008481	sp|Q497N7|CF201_MOUSE	tr|A0A7J7FBC8|A0A7J7FBC8_DICBM
OG0008482	sp|Q64310|SURF4_MOUSE	tr|A0A7J7FGD8|A0A7J7FGD8_DICBM
OG0008483	sp|P09925|SURF1_MOUSE	tr|A0A7J7FGG8|A0A7J7FGG8_DICBM
OG0008484	sp|P52801|EFNA2_MOUSE	tr|A0A7J7FGT7|A0A7J7FGT7_DICBM
OG0008485	sp|Q9D6G5|TM138_MOUSE	tr|A0A7J7FH40|A0A7J7FH40_DICBM
OG0008486	sp|Q8C0X0|LCA5L_MOUSE	tr|A0A7J7FHB9|A0A7J7FHB9_DICBM
OG0008487	sp|Q06507|ATF4_MOUSE	tr|A0A7J7FJ56|A0A7J7FJ56_DICBM
OG0008488	sp|Q8CGU1|CACO1_MOUSE	tr|A0A7J7FKD5|A0A7J7FKD5_DICBM
OG0008489	sp|Q9CQA6|CHCH1_MOUSE	tr|A0A7J7FLX7|A0A7J7FLX7_DICBM
OG0008490	tr|E9PY16|E9PY16_MOUSE	tr|A0A7J7FMQ5|A0A7J7FMQ5_DICBM
OG0008491	sp|Q9CXP9|EXO5_MOUSE	tr|A0A7J7E3A2|A0A7J7E3A2_DICBM
OG0008492	sp|Q78XR0|TPC6A_MOUSE	tr|A0A7J7E3U3|A0A7J7E3U3_DICBM
OG0008493	sp|Q9CWQ0|DPH5_MOUSE	tr|A0A7J7E5S1|A0A7J7E5S1_DICBM
OG0008494	sp|Q921J2|RHEB_MOUSE	tr|A0A7J7E772|A0A7J7E772_DICBM
OG0008495	sp|Q3V140|ACRBP_MOUSE	tr|A0A7J7E977|A0A7J7E977_DICBM
OG0008496	sp|Q2MH31|SMRP1_MOUSE	tr|A0A7J7EAQ7|A0A7J7EAQ7_DICBM
OG0008497	sp|Q8BGZ3|DCA12_MOUSE	tr|A0A7J7EAU6|A0A7J7EAU6_DICBM
OG0008498	sp|P18111|CDX1_MOUSE	tr|A0A7J7EBV0|A0A7J7EBV0_DICBM
OG0008499	tr|A2A7B5|A2A7B5_MOUSE	tr|A0A7J7EDV0|A0A7J7EDV0_DICBM
OG0008500	sp|Q2TA57|ASPH1_MOUSE	tr|A0A7J7EG76|A0A7J7EG76_DICBM
OG0008501	tr|D3Z3H0|D3Z3H0_MOUSE	tr|A0A7J7EGI5|A0A7J7EGI5_DICBM
OG0008502	sp|O55187|CBX4_MOUSE	tr|A0A7J7EGM8|A0A7J7EGM8_DICBM
OG0008503	sp|Q8JZM0|TFB1M_MOUSE	tr|A0A7J7EGP4|A0A7J7EGP4_DICBM
OG0008504	sp|Q60847|COCA1_MOUSE	tr|A0A7J7EI42|A0A7J7EI42_DICBM
OG0008505	sp|P69525|TMPS9_MOUSE	tr|A0A7J7EIW6|A0A7J7EIW6_DICBM
OG0008506	sp|Q8BIL2|MSD1_MOUSE	tr|A0A7J7ELF4|A0A7J7ELF4_DICBM
OG0008507	sp|Q14BK3|TEX35_MOUSE	tr|A0A7J7ELP0|A0A7J7ELP0_DICBM
OG0008508	sp|Q3UK37|TEDC1_MOUSE	tr|A0A7J7ELV7|A0A7J7ELV7_DICBM
OG0008510	sp|Q9Z0X0|BORG3_MOUSE	tr|A0A7J7EMD2|A0A7J7EMD2_DICBM
OG0008511	sp|Q9D9H2|CLDN2_MOUSE	tr|A0A7J7EMV9|A0A7J7EMV9_DICBM
OG0008512	tr|Q9DA83|Q9DA83_MOUSE	tr|A0A7J7EP44|A0A7J7EP44_DICBM
OG0008513	sp|Q9Z2A0|PDPK1_MOUSE	tr|A0A7J7EPC3|A0A7J7EPC3_DICBM
OG0008514	sp|Q9DBG6|RPN2_MOUSE	tr|A0A7J7EPS4|A0A7J7EPS4_DICBM
OG0008515	sp|Q8VDT9|RM50_MOUSE	tr|A0A7J7EPY7|A0A7J7EPY7_DICBM
OG0008516	sp|Q9ERZ0|HEMGN_MOUSE	tr|A0A7J7EQ89|A0A7J7EQ89_DICBM
OG0008517	sp|Q3UFY7|5NT3B_MOUSE	tr|A0A7J7EQM6|A0A7J7EQM6_DICBM
OG0008518	sp|Q8BSL4|HS3S5_MOUSE	tr|A0A7J7EVY7|A0A7J7EVY7_DICBM
OG0008519	sp|O08545|EFNA3_MOUSE	tr|A0A7J7EWZ2|A0A7J7EWZ2_DICBM
OG0008520	sp|Q8BIZ0|PCD20_MOUSE	tr|A0A7J7EXK3|A0A7J7EXK3_DICBM
OG0008521	sp|Q8BQH4|UBAD2_MOUSE	tr|A0A7J7EZ25|A0A7J7EZ25_DICBM
OG0008522	sp|P11911|CD79A_MOUSE	tr|A0A7J7F001|A0A7J7F001_DICBM
OG0008523	sp|Q07139|ECT2_MOUSE	tr|A0A7J7F291|A0A7J7F291_DICBM
OG0008524	sp|Q8K2Y7|RM47_MOUSE	tr|A0A7J7F2D8|A0A7J7F2D8_DICBM
OG0008525	sp|Q62407|SPEG_MOUSE	tr|A0A7J7F3L8|A0A7J7F3L8_DICBM
OG0008526	sp|Q9WTS2|FUT8_MOUSE	tr|A0A7J7F4F2|A0A7J7F4F2_DICBM
OG0008527	sp|Q8BJ05|ZC3HE_MOUSE	tr|A0A7J7F4I1|A0A7J7F4I1_DICBM
OG0008528	sp|Q9JII6|AK1A1_MOUSE	tr|A0A7J7F5B9|A0A7J7F5B9_DICBM
OG0008529	sp|Q5EBG8|CA050_MOUSE	tr|A0A7J7F5F3|A0A7J7F5F3_DICBM
OG0008530	tr|A2A8R0|A2A8R0_MOUSE	tr|A0A7J7F5N0|A0A7J7F5N0_DICBM
OG0008531	sp|Q61425|HCDH_MOUSE	tr|A0A7J7F7Z3|A0A7J7F7Z3_DICBM
OG0008532	sp|Q8VE65|TAF12_MOUSE	tr|A0A7J7F958|A0A7J7F958_DICBM
OG0008533	tr|A0A571BD42|A0A571BD42_MOUSE	tr|A0A7J7F9C2|A0A7J7F9C2_DICBM
OG0008534	sp|Q8VEB2|SAV1_MOUSE	tr|A0A7J7FD95|A0A7J7FD95_DICBM
OG0008535	sp|Q9CR26|VTA1_MOUSE	tr|A0A7J7FEL4|A0A7J7FEL4_DICBM
OG0008536	sp|Q8BHD1|POC1B_MOUSE	tr|A0A7J7FF41|A0A7J7FF41_DICBM
OG0008537	sp|Q8BZ97|PRDM8_MOUSE	tr|A0A7J7FFB3|A0A7J7FFB3_DICBM
OG0008538	sp|Q8K2J7|RELL1_MOUSE	tr|A0A7J7FGY4|A0A7J7FGY4_DICBM
OG0008539	sp|Q9D0N7|CAF1B_MOUSE	tr|A0A7J7FHS3|A0A7J7FHS3_DICBM
OG0008540	sp|Q9D1K2|VATF_MOUSE	tr|A0A7J7FIW5|A0A7J7FIW5_DICBM
OG0008541	sp|Q9D8Z1|ASCC1_MOUSE	tr|A0A7J7FN61|A0A7J7FN61_DICBM
OG0008542	sp|Q68FG0|ZC4H2_MOUSE	tr|A0A7J7FNE3|A0A7J7FNE3_DICBM
OG0008543	sp|Q9WV35|ABEC2_MOUSE	tr|A0A7J7FNP0|A0A7J7FNP0_DICBM
OG0008544	sp|Q9Z273|TULP1_MOUSE	tr|A0A7J7FNS4|A0A7J7FNS4_DICBM
OG0008545	sp|Q8K4Z2|FNDC5_MOUSE	tr|A0A7J7E4Q0|A0A7J7E4Q0_DICBM
OG0008546	sp|P52592|S1PR2_MOUSE	tr|A0A7J7E766|A0A7J7E766_DICBM
OG0008547	sp|O70157|TOP3A_MOUSE	tr|A0A7J7E892|A0A7J7E892_DICBM
OG0008548	sp|Q7M6Y6|MRO2B_MOUSE	tr|A0A7J7E8V6|A0A7J7E8V6_DICBM
OG0008549	sp|Q5H8C4|VP13A_MOUSE	tr|A0A7J7EAC7|A0A7J7EAC7_DICBM
OG0008550	tr|Q6NZH9|Q6NZH9_MOUSE	tr|A0A7J7EB78|A0A7J7EB78_DICBM
OG0008551	sp|Q3UFS4|GPT11_MOUSE	tr|A0A7J7EBG7|A0A7J7EBG7_DICBM
OG0008552	sp|Q8C052|MAP1S_MOUSE	tr|A0A7J7ED10|A0A7J7ED10_DICBM
OG0008553	sp|Q8CFN5|MEF2C_MOUSE	tr|A0A7J7EDA1|A0A7J7EDA1_DICBM
OG0008554	sp|Q9QXP7|C1QT1_MOUSE	tr|A0A7J7EGN1|A0A7J7EGN1_DICBM
OG0008555	sp|Q9R0N6|SYT8_MOUSE	tr|A0A7J7EH24|A0A7J7EH24_DICBM
OG0008556	sp|P49182|HEP2_MOUSE	tr|A0A7J7EIH6|A0A7J7EIH6_DICBM
OG0008557	sp|O35450|FKBPL_MOUSE	tr|A0A7J7EIX0|A0A7J7EIX0_DICBM
OG0008558	sp|Q8CB27|OTU1_MOUSE	tr|A0A7J7ELQ2|A0A7J7ELQ2_DICBM
OG0008559	sp|Q69ZQ2|ISY1_MOUSE	tr|A0A7J7EN99|A0A7J7EN99_DICBM
OG0008560	sp|Q9JHX6|ALLC_MOUSE	tr|A0A7J7ENJ6|A0A7J7ENJ6_DICBM
OG0008561	sp|Q8BH89|WF15A_MOUSE	tr|A0A7J7EPI6|A0A7J7EPI6_DICBM
OG0008562	sp|Q9CZR3|TM40L_MOUSE	tr|A0A7J7ER87|A0A7J7ER87_DICBM
OG0008563	tr|Q9JIZ5|Q9JIZ5_MOUSE	tr|A0A7J7ERU5|A0A7J7ERU5_DICBM
OG0008564	sp|Q91VL8|TE2IP_MOUSE	tr|A0A7J7ESF7|A0A7J7ESF7_DICBM
OG0008565	sp|O35305|TNR11_MOUSE	tr|A0A7J7ETP4|A0A7J7ETP4_DICBM
OG0008566	tr|A0A571BF50|A0A571BF50_MOUSE	tr|A0A7J7EVP4|A0A7J7EVP4_DICBM
OG0008567	sp|Q0VG85|CC162_MOUSE	tr|A0A7J7EVU7|A0A7J7EVU7_DICBM
OG0008568	sp|P62500|T22D1_MOUSE	tr|A0A7J7EXR0|A0A7J7EXR0_DICBM
OG0008569	sp|Q8BR93|HARB1_MOUSE	tr|A0A7J7EXR7|A0A7J7EXR7_DICBM
OG0008570	sp|Q5DU05|CE164_MOUSE	tr|A0A7J7EZQ3|A0A7J7EZQ3_DICBM
OG0008571	sp|E9Q735|UBE4A_MOUSE	tr|A0A7J7F0I3|A0A7J7F0I3_DICBM
OG0008572	sp|Q8BGS0|MAK16_MOUSE	tr|A0A7J7F2W8|A0A7J7F2W8_DICBM
OG0008573	sp|Q8BGE4|SUSD6_MOUSE	tr|A0A7J7F479|A0A7J7F479_DICBM
OG0008574	sp|Q8CB59|F161B_MOUSE	tr|A0A7J7F4K6|A0A7J7F4K6_DICBM
OG0008575	sp|P42567|EPS15_MOUSE	tr|A0A7J7F5E6|A0A7J7F5E6_DICBM
OG0008576	sp|Q9DAK9|PHP14_MOUSE	tr|A0A7J7F6T0|A0A7J7F6T0_DICBM
OG0008577	sp|Q8BFQ6|DIRC2_MOUSE	tr|A0A7J7F7N1|A0A7J7F7N1_DICBM
OG0008578	sp|Q5UW37|CXL17_MOUSE	tr|A0A7J7F835|A0A7J7F835_DICBM
OG0008579	sp|Q9D1G5|LRC57_MOUSE	tr|A0A7J7FBR3|A0A7J7FBR3_DICBM
OG0008580	sp|Q8C261|NCKX5_MOUSE	tr|A0A7J7FBR6|A0A7J7FBR6_DICBM
OG0008581	sp|Q8CDN8|CCD38_MOUSE	tr|A0A7J7FES2|A0A7J7FES2_DICBM
OG0008582	sp|Q8JZL7|RGF1B_MOUSE	tr|A0A7J7FFE8|A0A7J7FFE8_DICBM
OG0008583	sp|P49452|CENPC_MOUSE	tr|A0A7J7FFK3|A0A7J7FFK3_DICBM
OG0008584	sp|Q9JJG9|NOA1_MOUSE	tr|A0A7J7FFT3|A0A7J7FFT3_DICBM
OG0008585	sp|Q8VE19|MIO_MOUSE	tr|A0A7J7FI84|A0A7J7FI84_DICBM
OG0008586	sp|Q920S3|GATD1_MOUSE	tr|A0A7J7FJI0|A0A7J7FJI0_DICBM
OG0008587	sp|Q9WUE3|C56D2_MOUSE	tr|A0A7J7FJZ6|A0A7J7FJZ6_DICBM
OG0008588	tr|Q9DAR2|Q9DAR2_MOUSE	tr|A0A7J7FLF5|A0A7J7FLF5_DICBM
OG0008589	sp|Q8R2Q6|TECT3_MOUSE	tr|A0A7J7E6C8|A0A7J7E6C8_DICBM
OG0008590	sp|Q6TXD4|DNMBP_MOUSE	tr|A0A7J7E7D1|A0A7J7E7D1_DICBM
OG0008591	sp|Q9CR62|M2OM_MOUSE	tr|A0A7J7E7X3|A0A7J7E7X3_DICBM
OG0008592	sp|Q9JL99|CLC1B_MOUSE	tr|A0A7J7E9W6|A0A7J7E9W6_DICBM
OG0008593	sp|Q5SWK7|RN145_MOUSE	tr|A0A7J7EBP5|A0A7J7EBP5_DICBM
OG0008594	sp|Q6ZQF7|JADE2_MOUSE	tr|A0A7J7ECI1|A0A7J7ECI1_DICBM
OG0008595	sp|Q6P6J9|TXD15_MOUSE	tr|A0A7J7ECL9|A0A7J7ECL9_DICBM
OG0008596	sp|Q8R1C9|APBB3_MOUSE	tr|A0A7J7ECP9|A0A7J7ECP9_DICBM
OG0008597	sp|Q99PE2|ANRA2_MOUSE	tr|A0A7J7ECW0|A0A7J7ECW0_DICBM
OG0008598	sp|O09107|INSL3_MOUSE	tr|A0A7J7ED90|A0A7J7ED90_DICBM
OG0008599	sp|Q6NS86|ZN366_MOUSE	tr|A0A7J7EDH8|A0A7J7EDH8_DICBM
OG0008600	sp|Q923X4|GLRX2_MOUSE	tr|A0A7J7EE32|A0A7J7EE32_DICBM
OG0008601	sp|A2AS89|SPEB_MOUSE	tr|A0A7J7EE76|A0A7J7EE76_DICBM
OG0008602	sp|Q8BHH9|T179A_MOUSE	tr|A0A7J7EEG8|A0A7J7EEG8_DICBM
OG0008603	sp|Q6YND2|ZN653_MOUSE	tr|A0A7J7EF80|A0A7J7EF80_DICBM
OG0008604	sp|Q8BR21|F180A_MOUSE	tr|A0A7J7EFE0|A0A7J7EFE0_DICBM
OG0008605	sp|Q07113|MPRI_MOUSE	tr|A0A7J7EGN8|A0A7J7EGN8_DICBM
OG0008606	sp|Q9D2G5|SYNJ2_MOUSE	tr|A0A7J7EHE4|A0A7J7EHE4_DICBM
OG0008607	sp|Q8C176|TAF2_MOUSE	tr|A0A7J7EHT5|A0A7J7EHT5_DICBM
