Orthogroup	Mus_musculus	Camelus_dromedarius
OG0012785	sp|Q62048|PEA15_MOUSE	tr|A0A5N4CP08|A0A5N4CP08_CAMDR
OG0012786	sp|P28063|PSB8_MOUSE	tr|A0A5N4CRY7|A0A5N4CRY7_CAMDR
OG0012787	sp|Q9EQG7|ENPP5_MOUSE	tr|A0A5N4CS20|A0A5N4CS20_CAMDR
OG0012788	sp|Q9CYD3|CRTAP_MOUSE	tr|A0A5N4D069|A0A5N4D069_CAMDR
OG0012789	sp|Q6P068|ARL5C_MOUSE	tr|A0A5N4D1H3|A0A5N4D1H3_CAMDR
OG0012790	sp|Q6PEM8|PCFT_MOUSE	tr|A0A5N4D2N9|A0A5N4D2N9_CAMDR
OG0012791	sp|Q9CQG2|MET16_MOUSE	tr|A0A5N4D380|A0A5N4D380_CAMDR
OG0012792	sp|B0QZF7|PRCA1_MOUSE	tr|A0A5N4D3M2|A0A5N4D3M2_CAMDR
OG0012793	tr|E9Q7L6|E9Q7L6_MOUSE	tr|A0A5N4D7K6|A0A5N4D7K6_CAMDR
OG0012794	sp|Q3U7R1|ESYT1_MOUSE	tr|A0A5N4DGH0|A0A5N4DGH0_CAMDR
OG0012795	sp|P08113|ENPL_MOUSE	tr|A0A5N4DH84|A0A5N4DH84_CAMDR
OG0012796	sp|Q5YD48|A1CF_MOUSE	tr|A0A5N4DKU8|A0A5N4DKU8_CAMDR
OG0012797	sp|Q9JMH7|NEUR3_MOUSE	tr|A0A5N4DL15|A0A5N4DL15_CAMDR
OG0012798	sp|Q8R2K1|FUCM_MOUSE	tr|A0A5N4DL60|A0A5N4DL60_CAMDR
OG0012799	sp|Q8VC03|EMAL3_MOUSE	tr|A0A5N4DPD0|A0A5N4DPD0_CAMDR
OG0012800	sp|P62956|CCG7_MOUSE	tr|A0A5N4DQC8|A0A5N4DQC8_CAMDR
OG0012801	sp|Q8BH73|QPCTL_MOUSE	tr|A0A5N4DRE2|A0A5N4DRE2_CAMDR
OG0012802	sp|Q8BG40|KTNB1_MOUSE	tr|A0A5N4DSV5|A0A5N4DSV5_CAMDR
OG0012803	sp|Q0VAY3|F187B_MOUSE	tr|A0A5N4DSZ0|A0A5N4DSZ0_CAMDR
OG0012804	sp|Q8VDU0|GPSM2_MOUSE	tr|A0A5N4DTA7|A0A5N4DTA7_CAMDR
OG0012805	sp|Q8R3Y8|I2BP1_MOUSE	tr|A0A5N4DTT1|A0A5N4DTT1_CAMDR
OG0012806	sp|Q9JJK5|HERP1_MOUSE	tr|A0A5N4DUE5|A0A5N4DUE5_CAMDR
OG0012807	tr|Q9D9Y8|Q9D9Y8_MOUSE	tr|A0A5N4DZC0|A0A5N4DZC0_CAMDR
OG0012808	sp|Q8R2S1|RPKL1_MOUSE	tr|A0A5N4E0M0|A0A5N4E0M0_CAMDR
OG0012809	sp|Q5DTZ0|NYNRI_MOUSE	tr|A0A5N4E123|A0A5N4E123_CAMDR
OG0012810	sp|O70303|CIDEB_MOUSE	tr|A0A5N4E3H3|A0A5N4E3H3_CAMDR
OG0012811	sp|A2AJB1|CC183_MOUSE	tr|A0A5N4E9Z6|A0A5N4E9Z6_CAMDR
OG0012812	sp|Q5DTM8|BRE1A_MOUSE	tr|A0A5N4EAZ9|A0A5N4EAZ9_CAMDR
OG0012813	sp|Q6P566|LIX1_MOUSE	tr|A0A5N4EDV5|A0A5N4EDV5_CAMDR
OG0012814	sp|Q8K4K1|CETN4_MOUSE	tr|A0A5N4EFN0|A0A5N4EFN0_CAMDR
OG0012815	sp|Q9CR67|TMM33_MOUSE	tr|A0A5N4EFV2|A0A5N4EFV2_CAMDR
OG0012816	sp|Q07139|ECT2_MOUSE	tr|A0A5N4EIR5|A0A5N4EIR5_CAMDR
OG0012817	sp|Q505D1|ANR28_MOUSE	tr|A0A5N4EK67|A0A5N4EK67_CAMDR
OG0012818	tr|Q9CQH1|Q9CQH1_MOUSE	tr|A0A5N4EKR7|A0A5N4EKR7_CAMDR
OG0012819	sp|Q8CDG1|PIWL2_MOUSE	tr|A0A5N4CAI5|A0A5N4CAI5_CAMDR
OG0012820	sp|Q64FW2|RETST_MOUSE	tr|A0A5N4CCR8|A0A5N4CCR8_CAMDR
OG0012821	sp|Q9D1A4|ASB5_MOUSE	tr|A0A5N4CF12|A0A5N4CF12_CAMDR
OG0012822	sp|Q9DCA2|RT11_MOUSE	tr|A0A5N4CFA9|A0A5N4CFA9_CAMDR
OG0012823	sp|H3BJG9|LY6L_MOUSE	tr|A0A5N4CGH6|A0A5N4CGH6_CAMDR
OG0012824	sp|Q9D7C9|NRK2_MOUSE	tr|A0A5N4CJF1|A0A5N4CJF1_CAMDR
OG0012825	sp|Q8VCI7|SWAP1_MOUSE	tr|A0A5N4CJG1|A0A5N4CJG1_CAMDR
OG0012826	sp|Q61211|EIF2D_MOUSE	tr|A0A5N4CJK4|A0A5N4CJK4_CAMDR
OG0012827	sp|Q8VE80|THOC3_MOUSE	tr|A0A5N4CKN6|A0A5N4CKN6_CAMDR
OG0012828	sp|Q9CVN6|CBY3_MOUSE	tr|A0A5N4CL09|A0A5N4CL09_CAMDR
OG0012829	tr|A0A5F8MPV0|A0A5F8MPV0_MOUSE	tr|A0A5N4CMY0|A0A5N4CMY0_CAMDR
OG0012830	sp|Q8BXT1|RGS8_MOUSE	tr|A0A5N4CN32|A0A5N4CN32_CAMDR
OG0012831	sp|P27573|MYP0_MOUSE	tr|A0A5N4CNM8|A0A5N4CNM8_CAMDR
OG0012832	sp|Q3UZ57|AXDN1_MOUSE	tr|A0A5N4CPJ4|A0A5N4CPJ4_CAMDR
OG0012833	sp|Q9CXF7|CHD1L_MOUSE	tr|A0A5N4CPT4|A0A5N4CPT4_CAMDR
OG0012834	sp|Q61114|BPIB1_MOUSE	tr|A0A5N4CUB9|A0A5N4CUB9_CAMDR
OG0012835	sp|Q8CGC4|LS14B_MOUSE	tr|A0A5N4CVJ5|A0A5N4CVJ5_CAMDR
OG0012836	tr|Q6NVH0|Q6NVH0_MOUSE	tr|A0A5N4CVV9|A0A5N4CVV9_CAMDR
OG0012837	sp|Q80W47|WIPI2_MOUSE	tr|A0A5N4CWI9|A0A5N4CWI9_CAMDR
OG0012838	sp|Q80YV3|TRRAP_MOUSE	tr|A0A5N4CXG9|A0A5N4CXG9_CAMDR
OG0012839	sp|A1L0T3|SRB4D_MOUSE	tr|A0A5N4CXN4|A0A5N4CXN4_CAMDR
OG0012840	sp|Q9JK91|MLH1_MOUSE	tr|A0A5N4D053|A0A5N4D053_CAMDR
OG0012841	sp|O08707|ACKR2_MOUSE	tr|A0A5N4D073|A0A5N4D073_CAMDR
OG0012842	sp|Q3TH73|TTYH2_MOUSE	tr|A0A5N4D1F2|A0A5N4D1F2_CAMDR
OG0012843	sp|Q8K070|SAM14_MOUSE	tr|A0A5N4D3E7|A0A5N4D3E7_CAMDR
OG0012844	sp|Q3TVI4|HEXI2_MOUSE	tr|A0A5N4D457|A0A5N4D457_CAMDR
OG0012845	sp|Q9D0K1|PEX13_MOUSE	tr|A0A5N4D6Z7|A0A5N4D6Z7_CAMDR
OG0012846	sp|Q9CQA5|MED4_MOUSE	tr|A0A5N4D985|A0A5N4D985_CAMDR
OG0012847	sp|Q8JZW5|SH2D5_MOUSE	tr|A0A5N4DDI7|A0A5N4DDI7_CAMDR
OG0012848	sp|Q9DBA8|HUTI_MOUSE	tr|A0A5N4DFC3|A0A5N4DFC3_CAMDR
OG0012849	sp|Q921E6|EED_MOUSE	tr|A0A5N4DMI2|A0A5N4DMI2_CAMDR
OG0012850	sp|Q8CIP4|MARK4_MOUSE	tr|A0A5N4DQ77|A0A5N4DQ77_CAMDR
OG0012851	sp|Q02819|NUCB1_MOUSE	tr|A0A5N4DTG9|A0A5N4DTG9_CAMDR
OG0012852	sp|Q61164|CTCF_MOUSE	tr|A0A5N4DUD8|A0A5N4DUD8_CAMDR
OG0012853	sp|Q8BGP6|S2540_MOUSE	tr|A0A5N4DYR7|A0A5N4DYR7_CAMDR
OG0012854	sp|Q3UWM4|KDM7A_MOUSE	tr|A0A5N4E0B6|A0A5N4E0B6_CAMDR
OG0012855	sp|Q9D3V5|FSIP1_MOUSE	tr|A0A5N4E2Z0|A0A5N4E2Z0_CAMDR
OG0012856	sp|Q3SYK4|VRTN_MOUSE	tr|A0A5N4E3J6|A0A5N4E3J6_CAMDR
OG0012857	sp|Q3UHB8|CC177_MOUSE	tr|A0A5N4E4H1|A0A5N4E4H1_CAMDR
OG0012858	sp|P04756|ACHA_MOUSE	tr|A0A5N4E582|A0A5N4E582_CAMDR
OG0012859	sp|P04760|ACHG_MOUSE	tr|A0A5N4E630|A0A5N4E630_CAMDR
OG0012860	sp|Q8CI75|DI3L2_MOUSE	tr|A0A5N4E791|A0A5N4E791_CAMDR
OG0012861	sp|Q80ZQ9|ABITM_MOUSE	tr|A0A5N4E9D5|A0A5N4E9D5_CAMDR
OG0012862	sp|Q8C5V8|CC187_MOUSE	tr|A0A5N4E9Y4|A0A5N4E9Y4_CAMDR
OG0012863	sp|Q62422|OSTF1_MOUSE	tr|A0A5N4EAW5|A0A5N4EAW5_CAMDR
OG0012864	sp|Q8BGH7|C42S2_MOUSE	tr|A0A5N4EBQ7|A0A5N4EBQ7_CAMDR
OG0012865	sp|P63040|CPLX1_MOUSE	tr|A0A5N4EI57|A0A5N4EI57_CAMDR
OG0012866	sp|Q9R1S8|CAN7_MOUSE	tr|A0A5N4EKR4|A0A5N4EKR4_CAMDR
OG0012867	sp|P22858|PTHR_MOUSE	tr|A0A5N4C6E9|A0A5N4C6E9_CAMDR
OG0012868	sp|Q3UTQ7|PRD10_MOUSE	tr|A0A5N4C7Z1|A0A5N4C7Z1_CAMDR
OG0012869	sp|P98203|ARVC_MOUSE	tr|A0A5N4C8B2|A0A5N4C8B2_CAMDR
OG0012870	sp|Q5SPX1|CC157_MOUSE	tr|A0A5N4C9T3|A0A5N4C9T3_CAMDR
OG0012871	sp|Q91WN3|S7A13_MOUSE	tr|A0A5N4CC11|A0A5N4CC11_CAMDR
OG0012872	sp|P55098|PEX2_MOUSE	tr|A0A5N4CC48|A0A5N4CC48_CAMDR
OG0012873	sp|P00920|CAH2_MOUSE	tr|A0A5N4CCG8|A0A5N4CCG8_CAMDR
OG0012874	sp|Q8BVE3|VATH_MOUSE	tr|A0A5N4CD11|A0A5N4CD11_CAMDR
OG0012875	sp|O08672|KIFC2_MOUSE	tr|A0A5N4CGE9|A0A5N4CGE9_CAMDR
OG0012876	sp|Q9DBN9|DDX59_MOUSE	tr|A0A5N4CI73|A0A5N4CI73_CAMDR
OG0012877	sp|Q62481|VPS72_MOUSE	tr|A0A5N4CMP8|A0A5N4CMP8_CAMDR
OG0012878	sp|Q9D8C8|PPR35_MOUSE	tr|A0A5N4CWF1|A0A5N4CWF1_CAMDR
OG0012879	sp|Q80WC3|TNC18_MOUSE	tr|A0A5N4CWL2|A0A5N4CWL2_CAMDR
OG0012880	sp|Q9CZS3|CEP20_MOUSE	tr|A0A5N4CXE3|A0A5N4CXE3_CAMDR
OG0012881	sp|Q9D869|CHP2_MOUSE	tr|A0A5N4CY05|A0A5N4CY05_CAMDR
OG0012882	sp|Q3UG98|NAT9_MOUSE	tr|A0A5N4D327|A0A5N4D327_CAMDR
OG0012883	sp|Q99KU0|VMP1_MOUSE	tr|A0A5N4D3W6|A0A5N4D3W6_CAMDR
OG0012884	sp|Q9CQC5|BORG2_MOUSE	tr|A0A5N4D7S9|A0A5N4D7S9_CAMDR
OG0012885	sp|P35363|5HT2A_MOUSE	tr|A0A5N4D8F9|A0A5N4D8F9_CAMDR
OG0012886	sp|Q9JHH6|CBPB2_MOUSE	tr|A0A5N4D8K2|A0A5N4D8K2_CAMDR
OG0012887	sp|Q9DBX1|RGCC_MOUSE	tr|A0A5N4DA21|A0A5N4DA21_CAMDR
OG0012888	sp|Q38HM4|TRI63_MOUSE	tr|A0A5N4DAL4|A0A5N4DAL4_CAMDR
OG0012889	sp|Q9CR25|DPH2_MOUSE	tr|A0A5N4DAY2|A0A5N4DAY2_CAMDR
OG0012890	sp|Q8VCL2|SCO2_MOUSE	tr|A0A5N4DGD0|A0A5N4DGD0_CAMDR
OG0012891	sp|Q6PFC5|LRIT2_MOUSE	tr|A0A5N4DID1|A0A5N4DID1_CAMDR
OG0012892	sp|E9Q9R9|DLG5_MOUSE	tr|A0A5N4DK70|A0A5N4DK70_CAMDR
OG0012893	sp|Q80YD6|SRGEF_MOUSE	tr|A0A5N4DLB0|A0A5N4DLB0_CAMDR
OG0012894	sp|Q9ER74|SALL1_MOUSE	tr|A0A5N4DRC4|A0A5N4DRC4_CAMDR
OG0012895	sp|Q8BJ71|NUP93_MOUSE	tr|A0A5N4DU68|A0A5N4DU68_CAMDR
OG0012896	sp|P54843|MAF_MOUSE	tr|A0A5N4DVF1|A0A5N4DVF1_CAMDR
OG0012897	sp|P62340|TBPL1_MOUSE	tr|A0A5N4DWD7|A0A5N4DWD7_CAMDR
OG0012898	sp|Q9D8C2|TSN13_MOUSE	tr|A0A5N4DYB8|A0A5N4DYB8_CAMDR
OG0012899	sp|P41539|TKN1_MOUSE	tr|A0A5N4E050|A0A5N4E050_CAMDR
OG0012900	sp|P0C8B4|GON7_MOUSE	tr|A0A5N4E0B7|A0A5N4E0B7_CAMDR
OG0012901	sp|Q497V6|BAHD1_MOUSE	tr|A0A5N4E3E1|A0A5N4E3E1_CAMDR
OG0012902	sp|Q8BMD6|TM260_MOUSE	tr|A0A5N4E4Q3|A0A5N4E4Q3_CAMDR
OG0012903	sp|Q8R448|OTOSP_MOUSE	tr|A0A5N4E6G8|A0A5N4E6G8_CAMDR
OG0012904	sp|Q8BTR5|DUS28_MOUSE	tr|A0A5N4E6W6|A0A5N4E6W6_CAMDR
OG0012905	tr|A2ATY4|A2ATY4_MOUSE	tr|A0A5N4E9R6|A0A5N4E9R6_CAMDR
OG0012906	sp|P27808|MGAT1_MOUSE	tr|A0A5N4EB92|A0A5N4EB92_CAMDR
OG0012907	sp|Q7TSG1|CE120_MOUSE	tr|A0A5N4ECM2|A0A5N4ECM2_CAMDR
OG0012908	sp|O08786|CCKAR_MOUSE	tr|A0A5N4EGT5|A0A5N4EGT5_CAMDR
OG0012909	sp|Q8BGN2|CD033_MOUSE	tr|A0A5N4EGW1|A0A5N4EGW1_CAMDR
OG0012910	sp|Q9CXY1|TM175_MOUSE	tr|A0A5N4EH21|A0A5N4EH21_CAMDR
OG0012911	sp|Q8BIR2|ASTE1_MOUSE	tr|A0A5N4EJF9|A0A5N4EJF9_CAMDR
OG0012912	sp|Q9CSP9|TTC14_MOUSE	tr|A0A5N4EKR8|A0A5N4EKR8_CAMDR
OG0012913	tr|E9Q444|E9Q444_MOUSE	tr|A0A5N4ELB2|A0A5N4ELB2_CAMDR
OG0012914	sp|Q5HZG4|TAF3_MOUSE	tr|A0A5N4C500|A0A5N4C500_CAMDR
OG0012915	sp|Q3TTI8|TEX52_MOUSE	tr|A0A5N4C5M5|A0A5N4C5M5_CAMDR
OG0012916	sp|P97794|KCNJ8_MOUSE	tr|A0A5N4C5Y3|A0A5N4C5Y3_CAMDR
OG0012917	sp|P46978|STT3A_MOUSE	tr|A0A5N4C7J4|A0A5N4C7J4_CAMDR
OG0012918	sp|P59096|STAR6_MOUSE	tr|A0A5N4CBJ3|A0A5N4CBJ3_CAMDR
OG0012919	sp|P97469|SNAI2_MOUSE	tr|A0A5N4CCE3|A0A5N4CCE3_CAMDR
OG0012920	sp|Q9Z2P8|VAMP5_MOUSE	tr|A0A5N4CDC7|A0A5N4CDC7_CAMDR
OG0012921	sp|Q6PCX7|RGMA_MOUSE	tr|A0A5N4CED9|A0A5N4CED9_CAMDR
OG0012922	sp|Q149F5|TMM71_MOUSE	tr|A0A5N4CHX1|A0A5N4CHX1_CAMDR
OG0012923	sp|Q8BJS8|MTBP_MOUSE	tr|A0A5N4CI41|A0A5N4CI41_CAMDR
OG0012924	sp|Q60765|ATF3_MOUSE	tr|A0A5N4CIR2|A0A5N4CIR2_CAMDR
OG0012925	sp|Q61983|NPT1_MOUSE	tr|A0A5N4CSI0|A0A5N4CSI0_CAMDR
OG0012926	sp|Q3U0P5|ENTP6_MOUSE	tr|A0A5N4CTZ4|A0A5N4CTZ4_CAMDR
OG0012927	sp|Q9D892|ITPA_MOUSE	tr|A0A5N4CUS5|A0A5N4CUS5_CAMDR
OG0012928	sp|O89053|COR1A_MOUSE	tr|A0A5N4CW41|A0A5N4CW41_CAMDR
OG0012929	sp|Q8BJ34|MARF1_MOUSE	tr|A0A5N4CX90|A0A5N4CX90_CAMDR
OG0012930	sp|Q9JIP3|I17RB_MOUSE	tr|A0A5N4CYM9|A0A5N4CYM9_CAMDR
OG0012931	sp|Q3UJZ3|ARMC7_MOUSE	tr|A0A5N4D4G2|A0A5N4D4G2_CAMDR
OG0012932	tr|Q8CGV8|Q8CGV8_MOUSE	tr|A0A5N4D5Y2|A0A5N4D5Y2_CAMDR
OG0012933	sp|Q6PD29|ZN513_MOUSE	tr|A0A5N4D7F7|A0A5N4D7F7_CAMDR
OG0012934	sp|Q8CHZ8|LEU7_MOUSE	tr|A0A5N4D8U3|A0A5N4D8U3_CAMDR
OG0012935	sp|P18406|CCN1_MOUSE	tr|A0A5N4DAY6|A0A5N4DAY6_CAMDR
OG0012936	sp|Q8CHQ6|TM125_MOUSE	tr|A0A5N4DBV2|A0A5N4DBV2_CAMDR
OG0012937	sp|Q8C186|BPIFC_MOUSE	tr|A0A5N4DEL0|A0A5N4DEL0_CAMDR
OG0012938	sp|Q8K3G9|DP13B_MOUSE	tr|A0A5N4DEM2|A0A5N4DEM2_CAMDR
OG0012939	sp|Q14B98|SESQ2_MOUSE	tr|A0A5N4DF53|A0A5N4DF53_CAMDR
OG0012940	sp|Q9CYN2|SPCS2_MOUSE	tr|A0A5N4DL68|A0A5N4DL68_CAMDR
OG0012941	sp|Q810A3|TTC9C_MOUSE	tr|A0A5N4DNL9|A0A5N4DNL9_CAMDR
OG0012942	sp|Q8WTY4|CPIN1_MOUSE	tr|A0A5N4DQB0|A0A5N4DQB0_CAMDR
OG0012943	sp|P0C5K1|SBK2_MOUSE	tr|A0A5N4DQM2|A0A5N4DQM2_CAMDR
OG0012944	sp|Q5NC05|TTF2_MOUSE	tr|A0A5N4DRR1|A0A5N4DRR1_CAMDR
OG0012945	sp|Q3UMT1|PP12C_MOUSE	tr|A0A5N4DTG7|A0A5N4DTG7_CAMDR
OG0012946	sp|Q99LJ8|NGBR_MOUSE	tr|A0A5N4DXE4|A0A5N4DXE4_CAMDR
OG0012947	sp|Q9JK30|ORC3_MOUSE	tr|A0A5N4DXF1|A0A5N4DXF1_CAMDR
OG0012948	tr|A2AJX0|A2AJX0_MOUSE	tr|A0A5N4DXT7|A0A5N4DXT7_CAMDR
OG0012949	sp|Q8CGA4|MTURN_MOUSE	tr|A0A5N4DYG6|A0A5N4DYG6_CAMDR
OG0012950	sp|Q14B48|ITPI1_MOUSE	tr|A0A5N4DYX5|A0A5N4DYX5_CAMDR
OG0012951	sp|P23738|DCHS_MOUSE	tr|A0A5N4E2D4|A0A5N4E2D4_CAMDR
OG0012952	sp|Q9CQY8|T4S20_MOUSE	tr|A0A5N4E5G4|A0A5N4E5G4_CAMDR
OG0012953	tr|Q8VET2|Q8VET2_MOUSE	tr|A0A5N4EAU0|A0A5N4EAU0_CAMDR
OG0012954	sp|Q9D4F2|PLPP6_MOUSE	tr|A0A5N4EBS3|A0A5N4EBS3_CAMDR
OG0012955	sp|Q2KHK3|AMPQ_MOUSE	tr|A0A5N4ECT6|A0A5N4ECT6_CAMDR
OG0012956	sp|Q8BL86|MBLC2_MOUSE	tr|A0A5N4EDZ2|A0A5N4EDZ2_CAMDR
OG0012957	sp|Q8BGA3|LRRT2_MOUSE	tr|A0A5N4EEI3|A0A5N4EEI3_CAMDR
OG0012958	sp|Q9DCR2|AP3S1_MOUSE	tr|A0A5N4EF94|A0A5N4EF94_CAMDR
OG0012959	sp|Q9Z126|PLF4_MOUSE	tr|A0A5N4EFF1|A0A5N4EFF1_CAMDR
OG0012960	sp|Q6RT24|CENPE_MOUSE	tr|A0A5N4EGA9|A0A5N4EGA9_CAMDR
OG0012961	sp|Q9QWV4|MLF1_MOUSE	tr|A0A5N4EKA4|A0A5N4EKA4_CAMDR
OG0012962	sp|O35486|CRYGS_MOUSE	tr|A0A5N4EL40|A0A5N4EL40_CAMDR
OG0012963	sp|Q80XP9|WNK3_MOUSE	tr|A0A5N4C205|A0A5N4C205_CAMDR
OG0012964	sp|Q8VD04|GRAP1_MOUSE	tr|A0A5N4C3M3|A0A5N4C3M3_CAMDR
OG0012965	sp|Q9QZJ6|MFAP5_MOUSE	tr|A0A5N4C5W7|A0A5N4C5W7_CAMDR
OG0012966	sp|Q8R0J1|PKHG6_MOUSE	tr|A0A5N4C6N9|A0A5N4C6N9_CAMDR
OG0012967	sp|P57110|ATS8_MOUSE	tr|A0A5N4C7A8|A0A5N4C7A8_CAMDR
OG0012968	tr|Q7TNL9|Q7TNL9_MOUSE	tr|A0A5N4CAA7|A0A5N4CAA7_CAMDR
OG0012969	sp|Q9CZX5|PINX1_MOUSE	tr|A0A5N4CAW2|A0A5N4CAW2_CAMDR
OG0012970	sp|Q80W22|THNS2_MOUSE	tr|A0A5N4CD10|A0A5N4CD10_CAMDR
OG0012971	sp|P10300|CD8B_MOUSE	tr|A0A5N4CDG2|A0A5N4CDG2_CAMDR
OG0012972	sp|Q402B2|WDR93_MOUSE	tr|A0A5N4CFB3|A0A5N4CFB3_CAMDR
OG0012973	sp|Q9R1E6|ENPP2_MOUSE	tr|A0A5N4CGI5|A0A5N4CGI5_CAMDR
OG0012974	sp|O70302|CIDEA_MOUSE	tr|A0A5N4CHG9|A0A5N4CHG9_CAMDR
OG0012975	sp|Q3UPW2|ELF3_MOUSE	tr|A0A5N4CJ58|A0A5N4CJ58_CAMDR
OG0012976	sp|Q9WU02|V1BR_MOUSE	tr|A0A5N4CJR9|A0A5N4CJR9_CAMDR
OG0012977	sp|P97287|MCL1_MOUSE	tr|A0A5N4CNX4|A0A5N4CNX4_CAMDR
OG0012978	sp|Q3UHD6|SNX27_MOUSE	tr|A0A5N4CPQ8|A0A5N4CPQ8_CAMDR
OG0012979	sp|Q8CDC7|ZBTB9_MOUSE	tr|A0A5N4CS80|A0A5N4CS80_CAMDR
OG0012980	sp|Q9WUU7|CATZ_MOUSE	tr|A0A5N4CTH6|A0A5N4CTH6_CAMDR
OG0012981	tr|E9QAP7|E9QAP7_MOUSE	tr|A0A5N4CUY9|A0A5N4CUY9_CAMDR
OG0012982	sp|A2ARK0|FA83C_MOUSE	tr|A0A5N4CVC3|A0A5N4CVC3_CAMDR
OG0012983	sp|Q8K561|OTOAN_MOUSE	tr|A0A5N4CVZ9|A0A5N4CVZ9_CAMDR
OG0012984	sp|Q8R079|BFAR_MOUSE	tr|A0A5N4CXX5|A0A5N4CXX5_CAMDR
OG0012985	sp|Q8R146|APEH_MOUSE	tr|A0A5N4CYD7|A0A5N4CYD7_CAMDR
OG0012986	sp|Q99NG0|ARIP4_MOUSE	tr|A0A5N4CZN2|A0A5N4CZN2_CAMDR
OG0012987	sp|Q8CJH3|PLXB1_MOUSE	tr|A0A5N4CZS3|A0A5N4CZS3_CAMDR
OG0012988	sp|Q3THG9|AASD1_MOUSE	tr|A0A5N4D1C1|A0A5N4D1C1_CAMDR
OG0012989	sp|Q09199|B4GN2_MOUSE	tr|A0A5N4D2P7|A0A5N4D2P7_CAMDR
OG0012990	sp|Q8K4H1|KFA_MOUSE	tr|A0A5N4D4K2|A0A5N4D4K2_CAMDR
OG0012991	sp|Q62414|NDF2_MOUSE	tr|A0A5N4D674|A0A5N4D674_CAMDR
OG0012992	sp|Q9CQP0|RM33_MOUSE	tr|A0A5N4D6L0|A0A5N4D6L0_CAMDR
OG0012993	sp|O35216|CENPA_MOUSE	tr|A0A5N4D7N5|A0A5N4D7N5_CAMDR
OG0012994	sp|Q99PT3|IN80B_MOUSE	tr|A0A5N4D7X8|A0A5N4D7X8_CAMDR
OG0012995	sp|Q60961|LAP4A_MOUSE	tr|A0A5N4D836|A0A5N4D836_CAMDR
OG0012996	sp|Q8K5B2|MCFD2_MOUSE	tr|A0A5N4D858|A0A5N4D858_CAMDR
OG0012997	sp|G5E8F4|FPGT_MOUSE	tr|A0A5N4DAS6|A0A5N4DAS6_CAMDR
OG0012998	sp|Q9JM98|WRP73_MOUSE	tr|A0A5N4DAU5|A0A5N4DAU5_CAMDR
OG0012999	sp|Q8BU00|IKZF5_MOUSE	tr|A0A5N4DIS4|A0A5N4DIS4_CAMDR
OG0013000	sp|P48615|WNT11_MOUSE	tr|A0A5N4DLR5|A0A5N4DLR5_CAMDR
OG0013001	tr|Q9QWU6|Q9QWU6_MOUSE	tr|A0A5N4DM38|A0A5N4DM38_CAMDR
OG0013002	sp|P97821|CATC_MOUSE	tr|A0A5N4DNN5|A0A5N4DNN5_CAMDR
OG0013003	sp|Q8C0M9|ASGL1_MOUSE	tr|A0A5N4DPJ3|A0A5N4DPJ3_CAMDR
OG0013004	sp|Q9WTZ2|MBTP1_MOUSE	tr|A0A5N4DQ58|A0A5N4DQ58_CAMDR
OG0013005	sp|Q3V3Z3|AGRG5_MOUSE	tr|A0A5N4DQC0|A0A5N4DQC0_CAMDR
OG0013006	sp|Q7TSU7|KIRR2_MOUSE	tr|A0A5N4DSL4|A0A5N4DSL4_CAMDR
OG0013007	sp|Q60636|PRDM1_MOUSE	tr|A0A5N4DVR2|A0A5N4DVR2_CAMDR
OG0013008	sp|Q9QZQ1|AFAD_MOUSE	tr|A0A5N4DX72|A0A5N4DX72_CAMDR
OG0013009	sp|Q8R422|CD109_MOUSE	tr|A0A5N4DXD4|A0A5N4DXD4_CAMDR
OG0013010	sp|Q78HU7|GLPC_MOUSE	tr|A0A5N4DYR3|A0A5N4DYR3_CAMDR
OG0013011	sp|P08505|IL6_MOUSE	tr|A0A5N4DZ94|A0A5N4DZ94_CAMDR
OG0013012	sp|Q8R3P6|INT14_MOUSE	tr|A0A5N4E126|A0A5N4E126_CAMDR
OG0013013	sp|P27773|PDIA3_MOUSE	tr|A0A5N4E2F0|A0A5N4E2F0_CAMDR
OG0013014	sp|Q9D8T7|SLIRP_MOUSE	tr|A0A5N4E4J8|A0A5N4E4J8_CAMDR
OG0013015	sp|Q8BIH0|SP130_MOUSE	tr|A0A5N4E7J5|A0A5N4E7J5_CAMDR
OG0013016	sp|P43883|PLIN2_MOUSE	tr|A0A5N4E8G2|A0A5N4E8G2_CAMDR
OG0013017	sp|Q64702|PLK4_MOUSE	tr|A0A5N4EEF2|A0A5N4EEF2_CAMDR
OG0013018	sp|O35214|OPSX_MOUSE	tr|A0A5N4EGB6|A0A5N4EGB6_CAMDR
OG0013019	sp|Q9WUZ7|SH3BG_MOUSE	tr|A0A5N4EIL6|A0A5N4EIL6_CAMDR
OG0013020	sp|Q9JM90|STAP1_MOUSE	tr|A0A5N4EIN2|A0A5N4EIN2_CAMDR
OG0013021	sp|Q7TQP3|GP119_MOUSE	tr|A0A5N4C194|A0A5N4C194_CAMDR
OG0013022	sp|P35374|AGTR2_MOUSE	tr|A0A5N4C1G9|A0A5N4C1G9_CAMDR
OG0013023	sp|Q9JHE4|G3ST1_MOUSE	tr|A0A5N4C8A4|A0A5N4C8A4_CAMDR
OG0013024	sp|Q8VHC3|SELM_MOUSE	tr|A0A5N4CAP8|A0A5N4CAP8_CAMDR
OG0013025	sp|Q8BQT2|DIK1C_MOUSE	tr|A0A5N4CB67|A0A5N4CB67_CAMDR
