Orthogroup	Mus_musculus	Equus_asinus_asinus
OG0014931	sp|Q9ES34|UBE3B_MOUSE	tr|A0A8C4PSL8|A0A8C4PSL8_EQUAS
OG0014932	sp|Q8BGT6|MILK1_MOUSE	tr|A0A8C4PSX1|A0A8C4PSX1_EQUAS
OG0014933	sp|Q80X72|LRC15_MOUSE	tr|A0A8C4KTM3|A0A8C4KTM3_EQUAS
OG0014934	sp|Q9D1M7|FKB11_MOUSE	tr|A0A8C4KUH5|A0A8C4KUH5_EQUAS
OG0014935	tr|E9Q0B6|E9Q0B6_MOUSE	tr|A0A8C4KX07|A0A8C4KX07_EQUAS
OG0014936	sp|Q640R3|HECAM_MOUSE	tr|A0A8C4KYF3|A0A8C4KYF3_EQUAS
OG0014937	sp|Q9QXD1|ACOX2_MOUSE	tr|A0A8C4KYX4|A0A8C4KYX4_EQUAS
OG0014938	sp|Q8CJ27|ASPM_MOUSE	tr|A0A8C4L0C7|A0A8C4L0C7_EQUAS
OG0014939	sp|Q8R2Y8|PTH2_MOUSE	tr|A0A8C4L330|A0A8C4L330_EQUAS
OG0014940	sp|Q80ZE4|PAQR7_MOUSE	tr|A0A8C4L3B4|A0A8C4L3B4_EQUAS
OG0014941	sp|Q6NVD9|BFSP2_MOUSE	tr|A0A8C4L3M5|A0A8C4L3M5_EQUAS
OG0014942	sp|Q99M28|RNPS1_MOUSE	tr|A0A8C4L5D4|A0A8C4L5D4_EQUAS
OG0014943	sp|Q9DA32|SUN5_MOUSE	tr|A0A8C4L648|A0A8C4L648_EQUAS
OG0014944	sp|Q99NE5|RIMS1_MOUSE	tr|A0A8C4L6B4|A0A8C4L6B4_EQUAS
OG0014945	sp|Q9ESG9|PMYT1_MOUSE	tr|A0A8C4LAZ8|A0A8C4LAZ8_EQUAS
OG0014946	sp|Q80UG5|SEPT9_MOUSE	tr|A0A8C4LBZ4|A0A8C4LBZ4_EQUAS
OG0014947	sp|Q8BH15|CNO10_MOUSE	tr|A0A8C4LEK3|A0A8C4LEK3_EQUAS
OG0014948	sp|Q9D136|OGFD3_MOUSE	tr|A0A8C4LEQ4|A0A8C4LEQ4_EQUAS
OG0014949	sp|Q8C407|YIPF4_MOUSE	tr|A0A8C4LH69|A0A8C4LH69_EQUAS
OG0014950	sp|P62331|ARF6_MOUSE	tr|A0A8C4LJV5|A0A8C4LJV5_EQUAS
OG0014951	sp|Q5M8S2|PRS46_MOUSE	tr|A0A8C4LMF0|A0A8C4LMF0_EQUAS
OG0014952	sp|Q9D1F4|AKTS1_MOUSE	tr|A0A8C4LMJ6|A0A8C4LMJ6_EQUAS
OG0014953	sp|Q9JJN5|CBPN_MOUSE	tr|A0A8C4LNA6|A0A8C4LNA6_EQUAS
OG0014954	sp|Q9Z1K6|ARI2_MOUSE	tr|A0A8C4LQT9|A0A8C4LQT9_EQUAS
OG0014955	sp|Q8K402|TBX22_MOUSE	tr|A0A8C4LST8|A0A8C4LST8_EQUAS
OG0014956	sp|Q8VC48|PEX12_MOUSE	tr|A0A8C4LTL8|A0A8C4LTL8_EQUAS
OG0014957	sp|Q497N7|CF201_MOUSE	tr|A0A8C4LV65|A0A8C4LV65_EQUAS
OG0014958	sp|Q8R3C6|RBM19_MOUSE	tr|A0A8C4LVC0|A0A8C4LVC0_EQUAS
OG0014959	sp|Q3UIK4|MET14_MOUSE	tr|A0A8C4LWC4|A0A8C4LWC4_EQUAS
OG0014960	tr|Q8BHV4|Q8BHV4_MOUSE	tr|A0A8C4LWY1|A0A8C4LWY1_EQUAS
OG0014961	sp|P86050|T170B_MOUSE	tr|A0A8C4LX97|A0A8C4LX97_EQUAS
OG0014962	sp|Q9CXC9|ETV5_MOUSE	tr|A0A8C4M2Q9|A0A8C4M2Q9_EQUAS
OG0014963	sp|Q9D0U9|ARV1_MOUSE	tr|A0A8C4M553|A0A8C4M553_EQUAS
OG0014964	sp|Q8BIL5|HOOK1_MOUSE	tr|A0A8C4M6E3|A0A8C4M6E3_EQUAS
OG0014965	sp|P70349|HINT1_MOUSE	tr|A0A8C4M7M3|A0A8C4M7M3_EQUAS
OG0014966	sp|Q9D1E4|CRTP1_MOUSE	tr|A0A8C4MA68|A0A8C4MA68_EQUAS
OG0014967	sp|Q8CHY3|DYM_MOUSE	tr|A0A8C4MAE1|A0A8C4MAE1_EQUAS
OG0014968	sp|O35153|BET1L_MOUSE	tr|A0A8C4MAF2|A0A8C4MAF2_EQUAS
OG0014969	sp|P55041|GEM_MOUSE	tr|A0A8C4MDE3|A0A8C4MDE3_EQUAS
OG0014970	sp|Q9Z2I9|SUCB1_MOUSE	tr|A0A8C4MDX8|A0A8C4MDX8_EQUAS
OG0014971	sp|Q8C0R7|ZMY15_MOUSE	tr|A0A8C4MIE3|A0A8C4MIE3_EQUAS
OG0014972	sp|Q99NH0|ANR17_MOUSE	tr|A0A8C4MIV2|A0A8C4MIV2_EQUAS
OG0014973	sp|P24721|ASGR2_MOUSE	tr|A0A8C4MJ07|A0A8C4MJ07_EQUAS
OG0014974	sp|Q9Z0F7|SYUG_MOUSE	tr|A0A8C4MMB4|A0A8C4MMB4_EQUAS
OG0014975	sp|Q9JMA9|S6A14_MOUSE	tr|A0A8C4MMM0|A0A8C4MMM0_EQUAS
OG0014976	sp|Q70IV5|SYNEM_MOUSE	tr|A0A8C4MQE9|A0A8C4MQE9_EQUAS
OG0014977	sp|Q3TBT3|STING_MOUSE	tr|A0A8C4MTZ8|A0A8C4MTZ8_EQUAS
OG0014978	sp|Q9EPC5|RET7_MOUSE	tr|A0A8C4MU95|A0A8C4MU95_EQUAS
OG0014979	sp|Q8BIV7|S45A1_MOUSE	tr|A0A8C4MUG0|A0A8C4MUG0_EQUAS
OG0014980	sp|Q78WZ7|RPA43_MOUSE	tr|A0A8C4MUV2|A0A8C4MUV2_EQUAS
OG0014981	sp|Q3U3N0|MIER2_MOUSE	tr|A0A8C4MVA7|A0A8C4MVA7_EQUAS
OG0014982	sp|Q3U0M1|TPPC9_MOUSE	tr|A0A8C4MX92|A0A8C4MX92_EQUAS
OG0014983	sp|Q9CXL7|SNORC_MOUSE	tr|A0A8C4MXZ5|A0A8C4MXZ5_EQUAS
OG0014984	sp|Q5DTM8|BRE1A_MOUSE	tr|A0A8C4MZH2|A0A8C4MZH2_EQUAS
OG0014985	sp|Q8BKF1|RPOM_MOUSE	tr|A0A8C4N052|A0A8C4N052_EQUAS
OG0014986	sp|Q8BX22|SALL4_MOUSE	tr|A0A8C4N0U8|A0A8C4N0U8_EQUAS
OG0014987	sp|P70375|FA7_MOUSE	tr|A0A8C4N576|A0A8C4N576_EQUAS
OG0014988	sp|B1AZA5|TM245_MOUSE	tr|A0A8C4N827|A0A8C4N827_EQUAS
OG0014989	sp|Q8BK84|DUS29_MOUSE	tr|A0A8C4N8X1|A0A8C4N8X1_EQUAS
OG0014990	tr|E9PZM7|E9PZM7_MOUSE	tr|A0A8C4NB56|A0A8C4NB56_EQUAS
OG0014991	sp|Q5XF89|AT133_MOUSE	tr|A0A8C4PFB4|A0A8C4PFB4_EQUAS
OG0014992	sp|Q6ZWY3|RS27L_MOUSE	tr|A0A8C4PI51|A0A8C4PI51_EQUAS
OG0014993	sp|Q8BN59|LARP6_MOUSE	tr|A0A8C4PI83|A0A8C4PI83_EQUAS
OG0014994	sp|Q64687|SIA8A_MOUSE	tr|A0A8C4PPG3|A0A8C4PPG3_EQUAS
OG0014995	sp|E9Q7R9|CFA43_MOUSE	tr|A0A8C4PQA0|A0A8C4PQA0_EQUAS
OG0014996	sp|P60334|CDO1_MOUSE	tr|A0A8C4PQA6|A0A8C4PQA6_EQUAS
OG0014997	sp|P0C1Z5|U730_MOUSE	tr|A0A8C4PQR0|A0A8C4PQR0_EQUAS
OG0014998	sp|Q5NC32|MOT11_MOUSE	tr|A0A8C4PS96|A0A8C4PS96_EQUAS
OG0014999	sp|Q5SPV6|CB073_MOUSE	tr|A0A8C4KQG6|A0A8C4KQG6_EQUAS
OG0015000	sp|P63084|S10A5_MOUSE	tr|A0A8C4KRL5|A0A8C4KRL5_EQUAS
OG0015001	sp|Q8BSD5|SHE_MOUSE	tr|A0A8C4KWX9|A0A8C4KWX9_EQUAS
OG0015002	sp|Q91YP6|ELMD3_MOUSE	tr|A0A8C4KX63|A0A8C4KX63_EQUAS
OG0015003	sp|Q8BLY3|LRFN3_MOUSE	tr|A0A8C4KX73|A0A8C4KX73_EQUAS
OG0015004	sp|Q9CZ15|PSF1_MOUSE	tr|A0A8C4KZ73|A0A8C4KZ73_EQUAS
OG0015005	sp|Q8R2Q8|BST2_MOUSE	tr|A0A8C4L050|A0A8C4L050_EQUAS
OG0015006	sp|Q91VB2|KCC1G_MOUSE	tr|A0A8C4L0L9|A0A8C4L0L9_EQUAS
OG0015007	sp|Q9DBY0|FOXP4_MOUSE	tr|A0A8C4L0U2|A0A8C4L0U2_EQUAS
OG0015008	sp|P70697|DCUP_MOUSE	tr|A0A8C4L1C8|A0A8C4L1C8_EQUAS
OG0015009	tr|G5E893|G5E893_MOUSE	tr|A0A8C4L1X3|A0A8C4L1X3_EQUAS
OG0015010	tr|Q3TBV4|Q3TBV4_MOUSE	tr|A0A8C4L2B1|A0A8C4L2B1_EQUAS
OG0015011	sp|Q9D593|VATE2_MOUSE	tr|A0A8C4L469|A0A8C4L469_EQUAS
OG0015012	sp|P70257|NFIX_MOUSE	tr|A0A8C4L487|A0A8C4L487_EQUAS
OG0015013	sp|Q99NB1|ACS2L_MOUSE	tr|A0A8C4L4B9|A0A8C4L4B9_EQUAS
OG0015014	sp|Q8K4B0|MTA1_MOUSE	tr|A0A8C4L4M6|A0A8C4L4M6_EQUAS
OG0015015	sp|Q80XU3|NUCKS_MOUSE	tr|A0A8C4L8E3|A0A8C4L8E3_EQUAS
OG0015016	sp|Q920D3|MED28_MOUSE	tr|A0A8C4L8T1|A0A8C4L8T1_EQUAS
OG0015017	sp|Q6A0D4|RFTN1_MOUSE	tr|A0A8C4L9U2|A0A8C4L9U2_EQUAS
OG0015018	sp|Q9JKN5|OLIG1_MOUSE	tr|A0A8C4LA24|A0A8C4LA24_EQUAS
OG0015019	sp|O08605|MKNK1_MOUSE	tr|A0A8C4LCC8|A0A8C4LCC8_EQUAS
OG0015020	sp|P02468|LAMC1_MOUSE	tr|A0A8C4LFV1|A0A8C4LFV1_EQUAS
OG0015021	sp|Q3UK10|B9D2_MOUSE	tr|A0A8C4LGA4|A0A8C4LGA4_EQUAS
OG0015022	sp|Q8R3F9|STPAP_MOUSE	tr|A0A8C4LH00|A0A8C4LH00_EQUAS
OG0015023	sp|Q9D6T1|TBE_MOUSE	tr|A0A8C4LHS9|A0A8C4LHS9_EQUAS
OG0015024	sp|Q6A009|LTN1_MOUSE	tr|A0A8C4LIE4|A0A8C4LIE4_EQUAS
OG0015025	sp|O55225|OTOG_MOUSE	tr|A0A8C4LJ39|A0A8C4LJ39_EQUAS
OG0015026	sp|P59808|SASH1_MOUSE	tr|A0A8C4LL64|A0A8C4LL64_EQUAS
OG0015027	sp|O88856|TPST2_MOUSE	tr|A0A8C4LQ16|A0A8C4LQ16_EQUAS
OG0015028	sp|Q60634|FLOT2_MOUSE	tr|A0A8C4LQB8|A0A8C4LQB8_EQUAS
OG0015029	sp|Q8C4S8|DEN2A_MOUSE	tr|A0A8C4LQG3|A0A8C4LQG3_EQUAS
OG0015030	sp|O88998|NOE1_MOUSE	tr|A0A8C4LT32|A0A8C4LT32_EQUAS
OG0015031	sp|Q9R1K6|GPR34_MOUSE	tr|A0A8C4LY04|A0A8C4LY04_EQUAS
OG0015032	sp|G5E8B9|ZBT11_MOUSE	tr|A0A8C4M0A0|A0A8C4M0A0_EQUAS
OG0015033	sp|O35417|PDYN_MOUSE	tr|A0A8C4M2B0|A0A8C4M2B0_EQUAS
OG0015034	sp|P62196|PRS8_MOUSE	tr|A0A8C4M2S4|A0A8C4M2S4_EQUAS
OG0015035	sp|Q8CHW4|EI2BE_MOUSE	tr|A0A8C4M4G6|A0A8C4M4G6_EQUAS
OG0015036	sp|Q7TPS5|C2CD5_MOUSE	tr|A0A8C4M4H7|A0A8C4M4H7_EQUAS
OG0015037	sp|O70348|DXO_MOUSE	tr|A0A8C4M7I9|A0A8C4M7I9_EQUAS
OG0015038	sp|O35657|NEUR1_MOUSE	tr|A0A8C4M8Z6|A0A8C4M8Z6_EQUAS
OG0015039	sp|Q9Z2V9|CCNI_MOUSE	tr|A0A8C4MA82|A0A8C4MA82_EQUAS
OG0015040	sp|Q8C4A5|ASXL3_MOUSE	tr|A0A8C4MAX1|A0A8C4MAX1_EQUAS
OG0015041	sp|Q9QWZ1|RAD1_MOUSE	tr|A0A8C4MEI4|A0A8C4MEI4_EQUAS
OG0015042	sp|Q8BI55|DYRK4_MOUSE	tr|A0A8C4MFA2|A0A8C4MFA2_EQUAS
OG0015043	sp|Q8R1G6|PDLI2_MOUSE	tr|A0A8C4MJB1|A0A8C4MJB1_EQUAS
OG0015044	sp|Q925Q5|GPHA2_MOUSE	tr|A0A8C4MJJ7|A0A8C4MJJ7_EQUAS
OG0015045	sp|Q9JMF3|GBG13_MOUSE	tr|A0A8C4MKW0|A0A8C4MKW0_EQUAS
OG0015046	sp|Q810Z1|LCN10_MOUSE	tr|A0A8C4MNI2|A0A8C4MNI2_EQUAS
OG0015047	sp|Q8C129|LCAP_MOUSE	tr|A0A8C4MR59|A0A8C4MR59_EQUAS
OG0015048	sp|Q9CQX2|CYB5B_MOUSE	tr|A0A8C4MRZ6|A0A8C4MRZ6_EQUAS
OG0015049	sp|P63115|AAA1_MOUSE	tr|A0A8C4MSC2|A0A8C4MSC2_EQUAS
OG0015050	sp|P55194|3BP1_MOUSE	tr|A0A8C4MT70|A0A8C4MT70_EQUAS
OG0015051	sp|Q9QWY8|ASAP1_MOUSE	tr|A0A8C4MXN3|A0A8C4MXN3_EQUAS
OG0015052	sp|Q7TSI3|PP6R1_MOUSE	tr|A0A8C4N0S1|A0A8C4N0S1_EQUAS
OG0015053	sp|Q9D706|RPAP3_MOUSE	tr|A0A8C4N1S1|A0A8C4N1S1_EQUAS
OG0015054	sp|Q501P1|FBLN7_MOUSE	tr|A0A8C4PIY3|A0A8C4PIY3_EQUAS
OG0015055	sp|Q9D618|KBTBC_MOUSE	tr|A0A8C4PJF1|A0A8C4PJF1_EQUAS
OG0015056	sp|Q4V9W2|SR1IP_MOUSE	tr|A0A8C4PJI6|A0A8C4PJI6_EQUAS
OG0015057	sp|Q5U4C9|DYRK2_MOUSE	tr|A0A8C4PK08|A0A8C4PK08_EQUAS
OG0015058	sp|Q9D1G5|LRC57_MOUSE	tr|A0A8C4PNM4|A0A8C4PNM4_EQUAS
OG0015059	sp|Q5PT54|NTCP5_MOUSE	tr|A0A8C4PTT2|A0A8C4PTT2_EQUAS
OG0015060	sp|Q9JJ06|C1GLT_MOUSE	tr|A0A8C4PU20|A0A8C4PU20_EQUAS
OG0015061	sp|P09092|HXA6_MOUSE	tr|A0A8C4PUU6|A0A8C4PUU6_EQUAS
OG0015062	sp|Q3UR78|CD048_MOUSE	tr|A0A8C4PVI2|A0A8C4PVI2_EQUAS
OG0015063	sp|P59024|FKB14_MOUSE	tr|A0A8C4KR90|A0A8C4KR90_EQUAS
OG0015064	sp|Q9R1R2|TRIM3_MOUSE	tr|A0A8C4KU15|A0A8C4KU15_EQUAS
OG0015065	sp|Q60770|STXB3_MOUSE	tr|A0A8C4KVM9|A0A8C4KVM9_EQUAS
OG0015066	sp|P62313|LSM6_MOUSE	tr|A0A8C4KW98|A0A8C4KW98_EQUAS
OG0015067	sp|Q8BPM6|RIC3_MOUSE	tr|A0A8C4KYY6|A0A8C4KYY6_EQUAS
OG0015068	sp|Q9JJR6|CK016_MOUSE	tr|A0A8C4L0Z7|A0A8C4L0Z7_EQUAS
OG0015069	sp|Q68FG0|ZC4H2_MOUSE	tr|A0A8C4L2J8|A0A8C4L2J8_EQUAS
OG0015070	tr|A0A1Z4VJI9|A0A1Z4VJI9_MOUSE	tr|A0A8C4L7J4|A0A8C4L7J4_EQUAS
OG0015071	sp|Q8VDY9|CAAP1_MOUSE	tr|A0A8C4LDC0|A0A8C4LDC0_EQUAS
OG0015072	sp|Q91W86|VPS11_MOUSE	tr|A0A8C4LE54|A0A8C4LE54_EQUAS
OG0015073	sp|P70310|NTR2_MOUSE	tr|A0A8C4LGV2|A0A8C4LGV2_EQUAS
OG0015074	sp|Q8CFU8|T53I2_MOUSE	tr|A0A8C4LJ29|A0A8C4LJ29_EQUAS
OG0015075	tr|Q14BI5|Q14BI5_MOUSE	tr|A0A8C4LL68|A0A8C4LL68_EQUAS
OG0015076	sp|Q9EQP6|ARRC_MOUSE	tr|A0A8C4LL83|A0A8C4LL83_EQUAS
OG0015077	sp|Q7TPM1|PRC2B_MOUSE	tr|A0A8C4LM75|A0A8C4LM75_EQUAS
OG0015078	tr|E9Q9Q2|E9Q9Q2_MOUSE	tr|A0A8C4LN19|A0A8C4LN19_EQUAS
OG0015079	sp|Q91X51|GORS1_MOUSE	tr|A0A8C4LNR3|A0A8C4LNR3_EQUAS
OG0015080	sp|Q8BQN5|FA78B_MOUSE	tr|A0A8C4LP80|A0A8C4LP80_EQUAS
OG0015081	sp|Q3UA37|QRIC1_MOUSE	tr|A0A8C4LPL0|A0A8C4LPL0_EQUAS
OG0015082	sp|Q8BRH3|RHG19_MOUSE	tr|A0A8C4LRE9|A0A8C4LRE9_EQUAS
OG0015083	sp|Q04997|INHA_MOUSE	tr|A0A8C4LVE6|A0A8C4LVE6_EQUAS
OG0015084	sp|Q9WVL5|MORC1_MOUSE	tr|A0A8C4M0Y2|A0A8C4M0Y2_EQUAS
OG0015085	sp|Q9D563|TM114_MOUSE	tr|A0A8C4M1T7|A0A8C4M1T7_EQUAS
OG0015086	sp|Q8C522|ENDD1_MOUSE	tr|A0A8C4M1Z2|A0A8C4M1Z2_EQUAS
OG0015087	sp|Q6PFD5|DLGP3_MOUSE	tr|A0A8C4M390|A0A8C4M390_EQUAS
OG0015088	sp|Q8CHT0|AL4A1_MOUSE	tr|A0A8C4M7J1|A0A8C4M7J1_EQUAS
OG0015089	sp|P97864|CASP7_MOUSE	tr|A0A8C4M7M6|A0A8C4M7M6_EQUAS
OG0015090	sp|Q9CX34|SGT1_MOUSE	tr|A0A8C4M8U0|A0A8C4M8U0_EQUAS
OG0015091	sp|Q78KK3|S22AI_MOUSE	tr|A0A8C4MBB3|A0A8C4MBB3_EQUAS
OG0015092	sp|Q9JHA8|VWA7_MOUSE	tr|A0A8C4MBL9|A0A8C4MBL9_EQUAS
OG0015093	tr|E9Q2T4|E9Q2T4_MOUSE	tr|A0A8C4MBV4|A0A8C4MBV4_EQUAS
OG0015094	sp|Q6JVL5|LCN12_MOUSE	tr|A0A8C4MDL5|A0A8C4MDL5_EQUAS
OG0015095	sp|Q09M05|CBPC4_MOUSE	tr|A0A8C4ME31|A0A8C4ME31_EQUAS
OG0015096	tr|Q505F4|Q505F4_MOUSE	tr|A0A8C4MH86|A0A8C4MH86_EQUAS
OG0015097	sp|P39876|TIMP3_MOUSE	tr|A0A8C4MK52|A0A8C4MK52_EQUAS
OG0015098	sp|Q8BVN9|MAEL_MOUSE	tr|A0A8C4MKH9|A0A8C4MKH9_EQUAS
OG0015099	sp|A2RSX4|STPG3_MOUSE	tr|A0A8C4MKI8|A0A8C4MKI8_EQUAS
OG0015100	sp|Q9D6W8|BORC6_MOUSE	tr|A0A8C4MKP5|A0A8C4MKP5_EQUAS
OG0015101	sp|O09130|NF2IP_MOUSE	tr|A0A8C4MKR2|A0A8C4MKR2_EQUAS
OG0015102	sp|Q6PG16|HJURP_MOUSE	tr|A0A8C4MM70|A0A8C4MM70_EQUAS
OG0015103	sp|Q8CFE4|SCYL2_MOUSE	tr|A0A8C4MNR2|A0A8C4MNR2_EQUAS
OG0015104	sp|Q9ER75|IRX6_MOUSE	tr|A0A8C4MR47|A0A8C4MR47_EQUAS
OG0015105	sp|A2A891|CMTA1_MOUSE	tr|A0A8C4MSA3|A0A8C4MSA3_EQUAS
OG0015106	sp|Q3UE17|MEX3D_MOUSE	tr|A0A8C4MTV4|A0A8C4MTV4_EQUAS
OG0015107	sp|E9PXT9|F170B_MOUSE	tr|A0A8C4MVG3|A0A8C4MVG3_EQUAS
OG0015108	sp|Q9WV07|LOXE3_MOUSE	tr|A0A8C4MWZ2|A0A8C4MWZ2_EQUAS
OG0015109	sp|Q64514|TPP2_MOUSE	tr|A0A8C4MX67|A0A8C4MX67_EQUAS
OG0015110	sp|Q62203|SF3A2_MOUSE	tr|A0A8C4MXG2|A0A8C4MXG2_EQUAS
OG0015111	sp|Q5UBV8|TNF15_MOUSE	tr|A0A8C4MZ64|A0A8C4MZ64_EQUAS
OG0015112	sp|P09631|HXA9_MOUSE	tr|A0A8C4N548|A0A8C4N548_EQUAS
OG0015113	sp|Q61699|HS105_MOUSE	tr|A0A8C4N6S8|A0A8C4N6S8_EQUAS
OG0015114	sp|Q8BVF4|CCD30_MOUSE	tr|A0A8C4PFP4|A0A8C4PFP4_EQUAS
OG0015115	sp|O35375|NRP2_MOUSE	tr|A0A8C4PGH9|A0A8C4PGH9_EQUAS
OG0015116	sp|B2RY56|RBM25_MOUSE	tr|A0A8C4PHQ4|A0A8C4PHQ4_EQUAS
OG0015117	sp|Q9D428|GOG7B_MOUSE	tr|A0A8C4PKS0|A0A8C4PKS0_EQUAS
OG0015118	tr|Q8CGV8|Q8CGV8_MOUSE	tr|A0A8C4PM84|A0A8C4PM84_EQUAS
OG0015119	sp|Q9D6Y9|GLGB_MOUSE	tr|A0A8C4PP34|A0A8C4PP34_EQUAS
OG0015120	sp|Q9R097|SPIT1_MOUSE	tr|A0A8C4PQY9|A0A8C4PQY9_EQUAS
OG0015121	sp|Q8BPY9|FIGL1_MOUSE	tr|A0A8C4PS11|A0A8C4PS11_EQUAS
OG0015122	sp|Q60987|FOXG1_MOUSE	tr|A0A8C4PSG8|A0A8C4PSG8_EQUAS
OG0015123	sp|Q3KNL4|CJ053_MOUSE	tr|A0A8C4PTB6|A0A8C4PTB6_EQUAS
OG0015124	sp|Q8R3I2|MBOA2_MOUSE	tr|A0A8C4KPK9|A0A8C4KPK9_EQUAS
OG0015125	sp|O35615|FOG1_MOUSE	tr|A0A8C4KPX1|A0A8C4KPX1_EQUAS
OG0015126	sp|Q3TYA6|MPP8_MOUSE	tr|A0A8C4KQJ7|A0A8C4KQJ7_EQUAS
OG0015127	sp|Q80W14|PR40B_MOUSE	tr|A0A8C4KUA4|A0A8C4KUA4_EQUAS
OG0015128	sp|Q3UB74|TBRG1_MOUSE	tr|A0A8C4KXB4|A0A8C4KXB4_EQUAS
OG0015129	sp|Q9R244|TRPC2_MOUSE	tr|A0A8C4KXX9|A0A8C4KXX9_EQUAS
OG0015130	sp|P10417|BCL2_MOUSE	tr|A0A8C4L1K6|A0A8C4L1K6_EQUAS
OG0015131	sp|Q99JW5|EPCAM_MOUSE	tr|A0A8C4L1S5|A0A8C4L1S5_EQUAS
OG0015132	sp|Q60756|TCF15_MOUSE	tr|A0A8C4L2S0|A0A8C4L2S0_EQUAS
OG0015133	sp|B1AZP2|DLGP4_MOUSE	tr|A0A8C4L2X6|A0A8C4L2X6_EQUAS
OG0015134	sp|Q80VM8|PNM8A_MOUSE	tr|A0A8C4L3X6|A0A8C4L3X6_EQUAS
OG0015135	sp|Q80ZU7|BPIB3_MOUSE	tr|A0A8C4L692|A0A8C4L692_EQUAS
OG0015136	sp|Q3U0K8|OGFD1_MOUSE	tr|A0A8C4L6V9|A0A8C4L6V9_EQUAS
OG0015137	sp|Q01147|CREB1_MOUSE	tr|A0A8C4L7R6|A0A8C4L7R6_EQUAS
OG0015138	tr|D3Z0W3|D3Z0W3_MOUSE	tr|A0A8C4LBE4|A0A8C4LBE4_EQUAS
OG0015139	sp|P08920|CD2_MOUSE	tr|A0A8C4LCV0|A0A8C4LCV0_EQUAS
OG0015140	sp|Q9DB94|WDR53_MOUSE	tr|A0A8C4LGC1|A0A8C4LGC1_EQUAS
OG0015141	sp|O70374|MTG8R_MOUSE	tr|A0A8C4LJW8|A0A8C4LJW8_EQUAS
OG0015142	sp|Q9R0B6|LAMC3_MOUSE	tr|A0A8C4LKW0|A0A8C4LKW0_EQUAS
OG0015143	sp|P97799|NRSN1_MOUSE	tr|A0A8C4LPA0|A0A8C4LPA0_EQUAS
OG0015144	sp|Q791V5|MTCH2_MOUSE	tr|A0A8C4LR34|A0A8C4LR34_EQUAS
OG0015145	sp|Q8CHT3|INT5_MOUSE	tr|A0A8C4LS65|A0A8C4LS65_EQUAS
OG0015146	sp|Q59J78|NDUF2_MOUSE	tr|A0A8C4LU58|A0A8C4LU58_EQUAS
OG0015147	sp|Q8BKD6|R144B_MOUSE	tr|A0A8C4LUR5|A0A8C4LUR5_EQUAS
OG0015148	sp|Q8K5B1|IL31R_MOUSE	tr|A0A8C4LV88|A0A8C4LV88_EQUAS
OG0015149	sp|Q9DAD6|PROF3_MOUSE	tr|A0A8C4LVQ2|A0A8C4LVQ2_EQUAS
OG0015150	sp|Q9Z2W0|DNPEP_MOUSE	tr|A0A8C4M141|A0A8C4M141_EQUAS
OG0015151	tr|B2RXC2|B2RXC2_MOUSE	tr|A0A8C4M2K3|A0A8C4M2K3_EQUAS
OG0015152	sp|Q9Z1Z2|STRAP_MOUSE	tr|A0A8C4M3V9|A0A8C4M3V9_EQUAS
OG0015153	sp|Q99N11|DUS22_MOUSE	tr|A0A8C4M488|A0A8C4M488_EQUAS
OG0015154	sp|Q8CG70|P3H3_MOUSE	tr|A0A8C4M994|A0A8C4M994_EQUAS
OG0015155	sp|Q8R0J1|PKHG6_MOUSE	tr|A0A8C4M9H1|A0A8C4M9H1_EQUAS
OG0015156	sp|P00536|MOS_MOUSE	tr|A0A8C4MD15|A0A8C4MD15_EQUAS
OG0015157	sp|Q9ERV1|MKRN2_MOUSE	tr|A0A8C4MDT0|A0A8C4MDT0_EQUAS
OG0015158	sp|Q9JI13|SAS10_MOUSE	tr|A0A8C4ME65|A0A8C4ME65_EQUAS
OG0015159	sp|Q3U1D0|LINES_MOUSE	tr|A0A8C4MF59|A0A8C4MF59_EQUAS
OG0015160	sp|Q61103|REQU_MOUSE	tr|A0A8C4MFC7|A0A8C4MFC7_EQUAS
OG0015161	sp|P04351|IL2_MOUSE	tr|A0A8C4MH72|A0A8C4MH72_EQUAS
OG0015162	sp|P45952|ACADM_MOUSE	tr|A0A8C4MKQ2|A0A8C4MKQ2_EQUAS
OG0015163	sp|Q8CA71|SHSA4_MOUSE	tr|A0A8C4MN01|A0A8C4MN01_EQUAS
OG0015164	sp|Q6PFY9|CC14B_MOUSE	tr|A0A8C4MNP6|A0A8C4MNP6_EQUAS
OG0015165	sp|Q8K3X4|I2BPL_MOUSE	tr|A0A8C4MP75|A0A8C4MP75_EQUAS
OG0015166	sp|Q3UJB3|LR14B_MOUSE	tr|A0A8C4MQ99|A0A8C4MQ99_EQUAS
OG0015167	sp|Q8BGQ1|SPE39_MOUSE	tr|A0A8C4MRH9|A0A8C4MRH9_EQUAS
OG0015168	sp|O35969|GAMT_MOUSE	tr|A0A8C4MT43|A0A8C4MT43_EQUAS
OG0015169	sp|Q9WTX5|SKP1_MOUSE	tr|A0A8C4MTG4|A0A8C4MTG4_EQUAS
OG0015170	sp|Q9CZ42|NNRD_MOUSE	tr|A0A8C4MU03|A0A8C4MU03_EQUAS
OG0015171	sp|Q9DAI6|F135B_MOUSE	tr|A0A8C4MWV5|A0A8C4MWV5_EQUAS
OG0015172	sp|Q3UTQ8|CDKL5_MOUSE	tr|A0A8C4MX80|A0A8C4MX80_EQUAS
