Orthogroup	Mus_musculus	Bos_mutus
OG0010808	sp|Q8BNJ3|NMNA2_MOUSE	tr|L8INY9|L8INY9_9CETA
OG0010809	sp|Q99LX0|PARK7_MOUSE	tr|L8IPP3|L8IPP3_9CETA
OG0010810	sp|O70342|NPY5R_MOUSE	tr|L8IRF8|L8IRF8_9CETA
OG0010811	sp|Q8BFZ8|FA72A_MOUSE	tr|L8ISK0|L8ISK0_9CETA
OG0010812	sp|Q9DB91|MED29_MOUSE	tr|L8IU86|L8IU86_9CETA
OG0010813	sp|Q9JJG5|SRTD2_MOUSE	tr|L8IUQ9|L8IUQ9_9CETA
OG0010814	sp|Q9JII5|DAZP1_MOUSE	tr|L8IW49|L8IW49_9CETA
OG0010815	sp|P61215|CAH10_MOUSE	tr|L8IWN0|L8IWN0_9CETA
OG0010816	sp|P61600|NAA20_MOUSE	tr|L8IXA8|L8IXA8_9CETA
OG0010817	sp|Q3UQV5|KBTB8_MOUSE	tr|L8IXG8|L8IXG8_9CETA
OG0010818	sp|A2AHC3|CAMP1_MOUSE	tr|L8IYB8|L8IYB8_9CETA
OG0010819	sp|Q91WU5|AS3MT_MOUSE	tr|L8IZ77|L8IZ77_9CETA
OG0010820	sp|Q8CF25|CS067_MOUSE	tr|L8J1B8|L8J1B8_9CETA
OG0010821	sp|Q5NCR9|NSRP1_MOUSE	tr|L8J379|L8J379_9CETA
OG0010822	tr|A2AMD2|A2AMD2_MOUSE	tr|L8J3Q9|L8J3Q9_9CETA
OG0010824	sp|Q9ER97|NGB_MOUSE	tr|L8HLG3|L8HLG3_9CETA
OG0010825	sp|Q7TQN9|GP142_MOUSE	tr|L8HMN8|L8HMN8_9CETA
OG0010826	sp|P80205|OTX1_MOUSE	tr|L8HPH7|L8HPH7_9CETA
OG0010827	sp|P63046|ST4A1_MOUSE	tr|L8HQS4|L8HQS4_9CETA
OG0010828	sp|Q9ER41|TOR1B_MOUSE	tr|L8HRE5|L8HRE5_9CETA
OG0010829	sp|Q8BGZ8|ZPLD1_MOUSE	tr|L8HS26|L8HS26_9CETA
OG0010830	sp|P04351|IL2_MOUSE	tr|L8HS84|L8HS84_9CETA
OG0010831	sp|Q99J55|IER5L_MOUSE	tr|L8HSJ6|L8HSJ6_9CETA
OG0010832	sp|Q8BHD8|PCMD2_MOUSE	tr|L8HT45|L8HT45_9CETA
OG0010833	sp|P23475|XRCC6_MOUSE	tr|L8HTI6|L8HTI6_9CETA
OG0010834	sp|E9Q7G0|NUMA1_MOUSE	tr|L8HU66|L8HU66_9CETA
OG0010835	sp|Q5SYH2|TM199_MOUSE	tr|L8HUM6|L8HUM6_9CETA
OG0010836	sp|D3YWX3|PAT13_MOUSE	tr|L8HV20|L8HV20_9CETA
OG0010837	sp|Q9D8Z6|ATGA1_MOUSE	tr|L8HW94|L8HW94_9CETA
OG0010838	sp|Q8BFZ9|ERLN2_MOUSE	tr|L8HX64|L8HX64_9CETA
OG0010839	sp|Q6PDJ6|FBX42_MOUSE	tr|L8HXA8|L8HXA8_9CETA
OG0010840	sp|Q8BV57|SRCRL_MOUSE	tr|L8HXZ1|L8HXZ1_9CETA
OG0010841	sp|Q9CQM5|TXD17_MOUSE	tr|L8HYJ8|L8HYJ8_9CETA
OG0010842	sp|Q91YV9|PGAP4_MOUSE	tr|L8I2H1|L8I2H1_9CETA
OG0010843	sp|Q62232|SIX2_MOUSE	tr|L8I451|L8I451_9CETA
OG0010844	sp|Q61081|CDC37_MOUSE	tr|L8I4R0|L8I4R0_9CETA
OG0010845	sp|Q8VIK3|H18_MOUSE	tr|L8I552|L8I552_9CETA
OG0010846	sp|Q60847|COCA1_MOUSE	tr|L8I599|L8I599_9CETA
OG0010847	sp|Q8K1I3|SPP24_MOUSE	tr|L8I5E2|L8I5E2_9CETA
OG0010848	sp|O54863|TSSK2_MOUSE	tr|L8I5U8|L8I5U8_9CETA
OG0010849	sp|Q8R2G6|CCD80_MOUSE	tr|L8I6E0|L8I6E0_9CETA
OG0010850	sp|Q3UDR8|YIPF3_MOUSE	tr|L8I9X4|L8I9X4_9CETA
OG0010851	sp|Q8C996|TM163_MOUSE	tr|L8IC03|L8IC03_9CETA
OG0010852	tr|Q91Y09|Q91Y09_MOUSE	tr|L8ICD1|L8ICD1_9CETA
OG0010853	sp|Q9JJB1|T191C_MOUSE	tr|L8ICH4|L8ICH4_9CETA
OG0010854	sp|P24638|PPAL_MOUSE	tr|L8ID24|L8ID24_9CETA
OG0010855	sp|Q8VE91|RETR1_MOUSE	tr|L8IDT1|L8IDT1_9CETA
OG0010856	sp|O88685|PRS6A_MOUSE	tr|L8IG69|L8IG69_9CETA
OG0010857	sp|Q60980|KLF3_MOUSE	tr|L8IGB5|L8IGB5_9CETA
OG0010858	sp|Q9DCF9|SSRG_MOUSE	tr|L8IGX6|L8IGX6_9CETA
OG0010859	sp|Q80U70|SUZ12_MOUSE	tr|L8IHI3|L8IHI3_9CETA
OG0010860	sp|Q80VP2|SPAT7_MOUSE	tr|L8IHK5|L8IHK5_9CETA
OG0010861	sp|Q8CIE0|SPA11_MOUSE	tr|L8IKL7|L8IKL7_9CETA
OG0010862	sp|Q3THF9|CQ10B_MOUSE	tr|L8ILH4|L8ILH4_9CETA
OG0010863	sp|Q9ESV0|DDX24_MOUSE	tr|L8ILN8|L8ILN8_9CETA
OG0010864	sp|Q61083|M3K2_MOUSE	tr|L8IM09|L8IM09_9CETA
OG0010865	sp|Q99KJ5|TCF19_MOUSE	tr|L8IM11|L8IM11_9CETA
OG0010866	sp|B7ZNG0|KIF7_MOUSE	tr|L8IMM9|L8IMM9_9CETA
OG0010867	sp|Q91WC0|SETD3_MOUSE	tr|L8IMR0|L8IMR0_9CETA
OG0010868	sp|Q9Z2U0|PSA7_MOUSE	tr|L8INJ3|L8INJ3_9CETA
OG0010869	sp|Q91W92|BORG5_MOUSE	tr|L8INT5|L8INT5_9CETA
OG0010870	sp|Q7TNU7|LETM2_MOUSE	tr|L8INV2|L8INV2_9CETA
OG0010871	sp|Q9D8Y7|TP8L2_MOUSE	tr|L8IP88|L8IP88_9CETA
OG0010872	sp|P12968|IAPP_MOUSE	tr|L8IQ16|L8IQ16_9CETA
OG0010873	sp|Q8BGX7|SPIDR_MOUSE	tr|L8IRR3|L8IRR3_9CETA
OG0010874	sp|Q62446|FKBP3_MOUSE	tr|L8IT18|L8IT18_9CETA
OG0010875	sp|Q5RJG1|NOL10_MOUSE	tr|L8IU39|L8IU39_9CETA
OG0010876	sp|Q8VBT1|TXLNB_MOUSE	tr|L8IUF1|L8IUF1_9CETA
OG0010877	sp|Q9CQ89|CUTA_MOUSE	tr|L8IVP0|L8IVP0_9CETA
OG0010878	sp|Q9JJV1|CRBA2_MOUSE	tr|L8IW14|L8IW14_9CETA
OG0010879	sp|Q99N50|SYTL2_MOUSE	tr|L8J0B5|L8J0B5_9CETA
OG0010880	sp|P14873|MAP1B_MOUSE	tr|L8J0N6|L8J0N6_9CETA
OG0010881	sp|O35714|TNR18_MOUSE	tr|L8J1R9|L8J1R9_9CETA
OG0010882	sp|Q91WE4|CR032_MOUSE	tr|L8J294|L8J294_9CETA
OG0010883	sp|O55028|BCKD_MOUSE	tr|L8J5D0|L8J5D0_9CETA
OG0010884	sp|P52189|KCNJ4_MOUSE	tr|M0QSN7|M0QSN7_9CETA
OG0010885	sp|Q9Z2T1|KCNK7_MOUSE	tr|M0QSR4|M0QSR4_9CETA
OG0010886	sp|Q9R020|ZRAB2_MOUSE	tr|L8HNM2|L8HNM2_9CETA
OG0010887	sp|Q9Z1D1|EIF3G_MOUSE	tr|L8HPE6|L8HPE6_9CETA
OG0010888	sp|O09012|PEX5_MOUSE	tr|L8HPW5|L8HPW5_9CETA
OG0010889	sp|Q6PGF3|MED16_MOUSE	tr|L8HQE3|L8HQE3_9CETA
OG0010890	sp|Q9CQI7|RU2B_MOUSE	tr|L8HQQ9|L8HQQ9_9CETA
OG0010891	sp|Q6Q899|DDX58_MOUSE	tr|L8HRQ1|L8HRQ1_9CETA
OG0010892	sp|Q499E4|DZI1L_MOUSE	tr|L8HS62|L8HS62_9CETA
OG0010893	sp|Q91YK2|RRP1B_MOUSE	tr|L8HV24|L8HV24_9CETA
OG0010894	sp|Q50H32|GRCR1_MOUSE	tr|L8HWB0|L8HWB0_9CETA
OG0010895	sp|Q497H0|ZFAN3_MOUSE	tr|L8HWV8|L8HWV8_9CETA
OG0010896	sp|Q99P68|SOST_MOUSE	tr|L8HX34|L8HX34_9CETA
OG0010897	sp|Q9Z1W4|GDF11_MOUSE	tr|L8HYP6|L8HYP6_9CETA
OG0010898	sp|Q8CGQ8|NCKX4_MOUSE	tr|L8I0A2|L8I0A2_9CETA
OG0010899	sp|O55142|RL35A_MOUSE	tr|L8I0K5|L8I0K5_9CETA
OG0010900	sp|Q60668|HNRPD_MOUSE	tr|L8I1N5|L8I1N5_9CETA
OG0010901	sp|Q8CI96|CLIP4_MOUSE	tr|L8I1S7|L8I1S7_9CETA
OG0010902	sp|Q8BGB7|ENOPH_MOUSE	tr|L8I1W6|L8I1W6_9CETA
OG0010903	sp|P32958|ROM1_MOUSE	tr|L8I2B9|L8I2B9_9CETA
OG0010904	sp|P50580|PA2G4_MOUSE	tr|L8I3V0|L8I3V0_9CETA
OG0010905	sp|Q9CXI3|MOXD1_MOUSE	tr|L8I431|L8I431_9CETA
OG0010906	sp|P34022|RANG_MOUSE	tr|L8I462|L8I462_9CETA
OG0010907	sp|P0C5K0|SBK3_MOUSE	tr|L8I580|L8I580_9CETA
OG0010908	sp|Q6GUQ1|EGFL8_MOUSE	tr|L8I6P0|L8I6P0_9CETA
OG0010909	sp|P63042|STMN4_MOUSE	tr|L8I717|L8I717_9CETA
OG0010910	sp|Q8C552|FA78A_MOUSE	tr|L8I7S7|L8I7S7_9CETA
OG0010911	sp|Q8BR27|F214B_MOUSE	tr|L8I9A4|L8I9A4_9CETA
OG0010912	sp|Q8BG81|PDIP3_MOUSE	tr|L8I9J9|L8I9J9_9CETA
OG0010913	sp|Q8R3P6|INT14_MOUSE	tr|L8IA58|L8IA58_9CETA
OG0010914	sp|Q9JJ78|TOPK_MOUSE	tr|L8IAT9|L8IAT9_9CETA
OG0010915	sp|Q8BR70|YIPF6_MOUSE	tr|L8IBQ3|L8IBQ3_9CETA
OG0010916	sp|Q923B0|GGACT_MOUSE	tr|L8ICF8|L8ICF8_9CETA
OG0010917	sp|Q920B9|SP16H_MOUSE	tr|L8ICM2|L8ICM2_9CETA
OG0010918	sp|Q8CII2|CD123_MOUSE	tr|L8ICN3|L8ICN3_9CETA
OG0010919	sp|Q78TU8|F107A_MOUSE	tr|L8ICY2|L8ICY2_9CETA
OG0010920	sp|Q8C025|CHPT1_MOUSE	tr|L8ICY8|L8ICY8_9CETA
OG0010921	sp|Q6P1E1|ZMIZ1_MOUSE	tr|L8IF98|L8IF98_9CETA
OG0010922	sp|Q9D9R3|SPAT9_MOUSE	tr|L8IFE8|L8IFE8_9CETA
OG0010923	sp|Q91ZT5|FGD4_MOUSE	tr|L8IGT9|L8IGT9_9CETA
OG0010924	sp|Q91YA2|KPSH1_MOUSE	tr|L8IH27|L8IH27_9CETA
OG0010925	sp|Q9CQF4|MRES1_MOUSE	tr|L8IHT9|L8IHT9_9CETA
OG0010926	tr|Q8VGB4|Q8VGB4_MOUSE	tr|L8IJ50|L8IJ50_9CETA
OG0010927	sp|Q9JLR5|TCF23_MOUSE	tr|L8IJB6|L8IJB6_9CETA
OG0010928	sp|Q9WVA3|BUB3_MOUSE	tr|L8IKL9|L8IKL9_9CETA
OG0010929	sp|Q9D5Q8|CA141_MOUSE	tr|L8IMJ6|L8IMJ6_9CETA
OG0010930	sp|Q6IRU7|CEP78_MOUSE	tr|L8IP54|L8IP54_9CETA
OG0010931	sp|Q91X88|PMGT1_MOUSE	tr|L8IPL6|L8IPL6_9CETA
OG0010932	tr|Q3U0X6|Q3U0X6_MOUSE	tr|L8IQV2|L8IQV2_9CETA
OG0010933	sp|Q8BX43|TR19L_MOUSE	tr|L8IS03|L8IS03_9CETA
OG0010934	sp|Q8CC88|VWA8_MOUSE	tr|L8IS33|L8IS33_9CETA
OG0010935	sp|O70584|NKX28_MOUSE	tr|L8IS57|L8IS57_9CETA
OG0010936	sp|Q9JM99|PRG4_MOUSE	tr|L8ISZ7|L8ISZ7_9CETA
OG0010937	sp|Q9JL18|BACE2_MOUSE	tr|L8IT34|L8IT34_9CETA
OG0010938	sp|Q924X1|EPGN_MOUSE	tr|L8ITA4|L8ITA4_9CETA
OG0010939	sp|Q3U827|RN180_MOUSE	tr|L8ITJ2|L8ITJ2_9CETA
OG0010940	sp|Q9JIP4|PANX1_MOUSE	tr|L8IU85|L8IU85_9CETA
OG0010941	sp|Q9WTK2|CDYL_MOUSE	tr|L8IUK5|L8IUK5_9CETA
OG0010942	sp|P48744|NDP_MOUSE	tr|L8IVE4|L8IVE4_9CETA
OG0010943	sp|A2AE42|C56D1_MOUSE	tr|L8IVU4|L8IVU4_9CETA
OG0010944	sp|F6TQD1|RN212_MOUSE	tr|L8IW47|L8IW47_9CETA
OG0010945	sp|Q6NXW6|RAD17_MOUSE	tr|L8IWM9|L8IWM9_9CETA
OG0010946	sp|Q9Z2C8|YBOX2_MOUSE	tr|L8IX49|L8IX49_9CETA
OG0010947	sp|Q78IK2|ATPMK_MOUSE	tr|L8IZ74|L8IZ74_9CETA
OG0010948	sp|Q9CXX9|CUED2_MOUSE	tr|L8IZ85|L8IZ85_9CETA
OG0010949	sp|B1AUE5|PEX10_MOUSE	tr|L8IZF4|L8IZF4_9CETA
OG0010950	sp|Q8R115|TMM82_MOUSE	tr|L8IZJ3|L8IZJ3_9CETA
OG0010951	sp|Q7M6Y6|MRO2B_MOUSE	tr|L8IZY0|L8IZY0_9CETA
OG0010952	sp|Q923W1|TGS1_MOUSE	tr|L8J0I0|L8J0I0_9CETA
OG0010953	sp|Q8C033|ARHGA_MOUSE	tr|L8J0K3|L8J0K3_9CETA
OG0010954	sp|Q8K5B1|IL31R_MOUSE	tr|L8J0S4|L8J0S4_9CETA
OG0010955	sp|Q69Z36|MEX3B_MOUSE	tr|L8J1B3|L8J1B3_9CETA
OG0010956	sp|Q62052|P_MOUSE	tr|L8J1T8|L8J1T8_9CETA
OG0010957	sp|Q8VE99|CC115_MOUSE	tr|L8J2D9|L8J2D9_9CETA
OG0010958	sp|Q7TSL0|IFNK_MOUSE	tr|L8J488|L8J488_9CETA
OG0010959	sp|O88895|HDAC3_MOUSE	tr|L8HNN6|L8HNN6_9CETA
OG0010960	sp|Q9DCA2|RT11_MOUSE	tr|L8HNZ7|L8HNZ7_9CETA
OG0010961	sp|Q9JKL4|NDUF3_MOUSE	tr|L8HQ07|L8HQ07_9CETA
OG0010962	sp|Q5MJS3|FA20C_MOUSE	tr|L8HQL4|L8HQL4_9CETA
OG0010963	sp|Q80UC8|GP139_MOUSE	tr|L8HR18|L8HR18_9CETA
OG0010964	sp|O08989|RASM_MOUSE	tr|L8HS68|L8HS68_9CETA
OG0010965	sp|Q922H9|ZN330_MOUSE	tr|L8HSQ4|L8HSQ4_9CETA
OG0010966	sp|Q91W90|TXND5_MOUSE	tr|L8HU00|L8HU00_9CETA
OG0010967	sp|Q6PDH4|RNB3L_MOUSE	tr|L8HUT6|L8HUT6_9CETA
OG0010968	sp|P24622|CRYAA_MOUSE	tr|L8HV41|L8HV41_9CETA
OG0010969	sp|Q8K0W3|RN208_MOUSE	tr|L8HV70|L8HV70_9CETA
OG0010970	sp|Q9D180|CFA57_MOUSE	tr|L8HVK4|L8HVK4_9CETA
OG0010971	sp|Q8VE95|CH082_MOUSE	tr|L8HWA7|L8HWA7_9CETA
OG0010972	tr|Q810P8|Q810P8_MOUSE	tr|L8HXJ5|L8HXJ5_9CETA
OG0010973	sp|Q99LP6|GRPE1_MOUSE	tr|L8HXZ2|L8HXZ2_9CETA
OG0010974	sp|Q8BYI9|TENR_MOUSE	tr|L8HYA8|L8HYA8_9CETA
OG0010975	sp|Q7TQK4|EXOS3_MOUSE	tr|L8I000|L8I000_9CETA
OG0010976	sp|Q8K4L0|DDX54_MOUSE	tr|L8I023|L8I023_9CETA
OG0010977	sp|Q924M7|MPI_MOUSE	tr|L8I0D0|L8I0D0_9CETA
OG0010978	sp|Q9R1C6|DGKE_MOUSE	tr|L8I0J1|L8I0J1_9CETA
OG0010979	sp|P60766|CDC42_MOUSE	tr|L8I2G1|L8I2G1_9CETA
OG0010980	sp|Q8K330|SSH3_MOUSE	tr|L8I3D5|L8I3D5_9CETA
OG0010981	sp|A2A5X4|KR291_MOUSE	tr|L8I3J0|L8I3J0_9CETA
OG0010982	sp|Q8R2N1|AQP3_MOUSE	tr|L8I4Q5|L8I4Q5_9CETA
OG0010983	sp|Q3TQQ9|CA112_MOUSE	tr|L8I4Y0|L8I4Y0_9CETA
OG0010984	sp|Q8K3Z0|NOD2_MOUSE	tr|L8I5B5|L8I5B5_9CETA
OG0010985	sp|P47880|IBP6_MOUSE	tr|L8I6G2|L8I6G2_9CETA
OG0010986	sp|Q6ZPR6|IBTK_MOUSE	tr|L8I6H4|L8I6H4_9CETA
OG0010987	sp|Q8C351|LAYN_MOUSE	tr|L8I7N2|L8I7N2_9CETA
OG0010988	sp|Q8BXK9|CLIC5_MOUSE	tr|L8IAJ0|L8IAJ0_9CETA
OG0010989	sp|Q9JL60|GMEB1_MOUSE	tr|L8IAZ7|L8IAZ7_9CETA
OG0010991	sp|Q91ZA3|PCCA_MOUSE	tr|L8IBP8|L8IBP8_9CETA
OG0010992	sp|Q3UM83|KLRG2_MOUSE	tr|L8ID62|L8ID62_9CETA
OG0010993	sp|A1L3C1|GAR5A_MOUSE	tr|L8ID87|L8ID87_9CETA
OG0010994	sp|Q14BI7|TDRD9_MOUSE	tr|L8IDV1|L8IDV1_9CETA
OG0010995	sp|Q9JIW4|DPOLM_MOUSE	tr|L8IE28|L8IE28_9CETA
OG0010996	sp|Q6PEV3|WIPF2_MOUSE	tr|L8IE74|L8IE74_9CETA
OG0010997	sp|P14685|PSMD3_MOUSE	tr|L8IF25|L8IF25_9CETA
OG0010998	sp|Q04891|SOX13_MOUSE	tr|L8IG45|L8IG45_9CETA
OG0010999	sp|Q3UME2|TM241_MOUSE	tr|L8IG87|L8IG87_9CETA
OG0011000	sp|Q9DB07|IFT46_MOUSE	tr|L8IGI8|L8IGI8_9CETA
OG0011001	sp|Q80YD6|SRGEF_MOUSE	tr|L8IGJ0|L8IGJ0_9CETA
OG0011002	sp|Q9JJY3|NSMA2_MOUSE	tr|L8IH14|L8IH14_9CETA
OG0011003	sp|O35435|PYRD_MOUSE	tr|L8IHN6|L8IHN6_9CETA
OG0011004	sp|Q0ZCJ7|MASTR_MOUSE	tr|L8IJB1|L8IJB1_9CETA
OG0011005	sp|Q91ZV3|DCBD2_MOUSE	tr|L8IKE5|L8IKE5_9CETA
OG0011006	sp|Q99NB9|SF3B1_MOUSE	tr|L8IKW1|L8IKW1_9CETA
OG0011007	sp|Q06770|CBG_MOUSE	tr|L8ILP2|L8ILP2_9CETA
OG0011008	sp|Q8R5M2|WNT9A_MOUSE	tr|L8IMW4|L8IMW4_9CETA
OG0011009	tr|A0A571BEW1|A0A571BEW1_MOUSE	tr|L8INS2|L8INS2_9CETA
OG0011010	sp|Q80WC7|AGFG2_MOUSE	tr|L8INY2|L8INY2_9CETA
OG0011011	sp|Q99LT0|DPY30_MOUSE	tr|L8IP41|L8IP41_9CETA
OG0011012	sp|Q99P21|MUTYH_MOUSE	tr|L8IPJ6|L8IPJ6_9CETA
OG0011013	sp|Q8CGC4|LS14B_MOUSE	tr|L8IQ19|L8IQ19_9CETA
OG0011014	tr|Q9CZP3|Q9CZP3_MOUSE	tr|L8IQA3|L8IQA3_9CETA
OG0011015	tr|B1AWN9|B1AWN9_MOUSE	tr|L8IQI6|L8IQI6_9CETA
OG0011016	sp|Q3V0Q7|TMPSC_MOUSE	tr|L8IRQ3|L8IRQ3_9CETA
OG0011017	sp|Q6P5D8|SMHD1_MOUSE	tr|L8IRS3|L8IRS3_9CETA
OG0011018	sp|Q61907|PEMT_MOUSE	tr|L8IS32|L8IS32_9CETA
OG0011019	sp|P47199|QOR_MOUSE	tr|L8IS42|L8IS42_9CETA
OG0011020	sp|Q8C8N2|SCAI_MOUSE	tr|L8IS66|L8IS66_9CETA
OG0011021	sp|Q8C9X1|SNTAN_MOUSE	tr|L8ISH0|L8ISH0_9CETA
OG0011022	sp|Q02739|CXB5_MOUSE	tr|L8ISK5|L8ISK5_9CETA
OG0011023	tr|O08643|O08643_MOUSE	tr|L8ISS6|L8ISS6_9CETA
OG0011024	sp|Q8VCC1|PGDH_MOUSE	tr|L8IUS6|L8IUS6_9CETA
OG0011025	sp|Q61221|HIF1A_MOUSE	tr|L8IXC3|L8IXC3_9CETA
OG0011026	tr|J3QPC3|J3QPC3_MOUSE	tr|L8IY41|L8IY41_9CETA
OG0011027	sp|B2KF05|BRPF3_MOUSE	tr|L8IYE4|L8IYE4_9CETA
OG0011028	sp|Q7TQA9|TR135_MOUSE	tr|L8J2N9|L8J2N9_9CETA
OG0011029	sp|Q99LN9|DOHH_MOUSE	tr|L8J2X5|L8J2X5_9CETA
OG0011030	sp|O35704|SPTC1_MOUSE	tr|L8J599|L8J599_9CETA
OG0011031	sp|Q64434|PTK6_MOUSE	tr|L8HKD3|L8HKD3_9CETA
OG0011032	sp|G5E8Q8|AGRF5_MOUSE	tr|L8HMA8|L8HMA8_9CETA
OG0011034	sp|P02716|ACHD_MOUSE	tr|L8HNU3|L8HNU3_9CETA
OG0011035	sp|Q8K368|FANCI_MOUSE	tr|L8HPF7|L8HPF7_9CETA
OG0011036	sp|Q8BPS4|GP180_MOUSE	tr|L8HQ88|L8HQ88_9CETA
OG0011037	sp|Q9JL06|LPAR2_MOUSE	tr|L8HQG4|L8HQG4_9CETA
OG0011038	sp|P84091|AP2M1_MOUSE	tr|L8HQV1|L8HQV1_9CETA
OG0011039	sp|Q8JZL3|THTPA_MOUSE	tr|L8HRV4|L8HRV4_9CETA
OG0011040	sp|Q9QY40|PLXB3_MOUSE	tr|L8HRW1|L8HRW1_9CETA
OG0011041	sp|P47239|PAX7_MOUSE	tr|L8HRW5|L8HRW5_9CETA
OG0011042	sp|Q8K4B0|MTA1_MOUSE	tr|L8HS91|L8HS91_9CETA
OG0011043	sp|Q61069|USF1_MOUSE	tr|L8HTW3|L8HTW3_9CETA
OG0011044	sp|Q9DA11|LYZL6_MOUSE	tr|L8HXE6|L8HXE6_9CETA
OG0011045	sp|Q5NCI0|URGCP_MOUSE	tr|L8HYE2|L8HYE2_9CETA
OG0011046	sp|Q3U0J8|TBD2B_MOUSE	tr|L8HYR5|L8HYR5_9CETA
OG0011047	sp|Q6ZQ88|KDM1A_MOUSE	tr|L8I1L6|L8I1L6_9CETA
OG0011048	sp|Q61937|NPM_MOUSE	tr|L8I1T1|L8I1T1_9CETA
OG0011049	sp|P50289|ASPX_MOUSE	tr|L8I2I5|L8I2I5_9CETA
OG0011050	sp|Q3TCN2|PLBL2_MOUSE	tr|L8I2P8|L8I2P8_9CETA
OG0011051	sp|Q61526|ERBB3_MOUSE	tr|L8I2Q6|L8I2Q6_9CETA
OG0011052	sp|P58854|GCP3_MOUSE	tr|L8I2U7|L8I2U7_9CETA
OG0011053	sp|Q7TSJ2|MAP6_MOUSE	tr|L8I371|L8I371_9CETA
OG0011054	sp|Q91YW3|DNJC3_MOUSE	tr|L8I378|L8I378_9CETA
OG0011055	sp|P56383|AT5G2_MOUSE	tr|L8I5L4|L8I5L4_9CETA
OG0011056	sp|Q3UHD9|AGAP2_MOUSE	tr|L8I799|L8I799_9CETA
OG0011057	sp|P62309|RUXG_MOUSE	tr|L8I7C3|L8I7C3_9CETA
OG0011058	sp|Q9WV55|VAPA_MOUSE	tr|L8I7Q3|L8I7Q3_9CETA
OG0011059	sp|Q62445|SP4_MOUSE	tr|L8I881|L8I881_9CETA
OG0011060	tr|E0CXC6|E0CXC6_MOUSE	tr|L8I8L9|L8I8L9_9CETA
OG0011061	sp|P43407|SDC2_MOUSE	tr|L8I958|L8I958_9CETA
OG0011062	sp|Q8BJT9|EDEM2_MOUSE	tr|L8I9Y0|L8I9Y0_9CETA
OG0011063	sp|O55241|OREX_MOUSE	tr|L8IBS2|L8IBS2_9CETA
OG0011064	sp|Q9DBU3|RIOK3_MOUSE	tr|L8ID50|L8ID50_9CETA
OG0011065	sp|Q3UWM4|KDM7A_MOUSE	tr|L8ID58|L8ID58_9CETA
OG0011066	sp|Q8CFI7|RPB2_MOUSE	tr|L8IER4|L8IER4_9CETA
OG0011067	sp|Q8C3I8|HGH1_MOUSE	tr|L8IF99|L8IF99_9CETA
OG0011068	sp|Q9DAM3|HSPB9_MOUSE	tr|L8IFL2|L8IFL2_9CETA
OG0011069	sp|Q9QXN0|SHRM3_MOUSE	tr|L8IFQ2|L8IFQ2_9CETA
OG0011070	sp|Q9D9J8|BPIA3_MOUSE	tr|L8IG95|L8IG95_9CETA
OG0011071	sp|Q8CIE4|PAR10_MOUSE	tr|L8IH69|L8IH69_9CETA
OG0011072	sp|Q3UVV9|VWA3A_MOUSE	tr|L8IHY7|L8IHY7_9CETA
OG0011073	sp|P97355|SPSY_MOUSE	tr|L8IIR7|L8IIR7_9CETA
OG0011074	sp|Q8K4B4|IL23R_MOUSE	tr|L8IJ63|L8IJ63_9CETA
OG0011075	sp|Q9CQD7|PINLY_MOUSE	tr|L8IJK1|L8IJK1_9CETA
OG0011076	sp|Q7TN79|AKA7G_MOUSE	tr|L8IK49|L8IK49_9CETA
OG0011077	sp|Q9EQQ0|SUV92_MOUSE	tr|L8IKF8|L8IKF8_9CETA
OG0011078	sp|Q6NVG5|MREG_MOUSE	tr|L8IKN1|L8IKN1_9CETA
OG0011079	sp|Q5EE38|ACD_MOUSE	tr|L8IL15|L8IL15_9CETA
OG0011080	sp|P35761|TTK_MOUSE	tr|L8IL40|L8IL40_9CETA
OG0011081	sp|Q8BPE4|TM177_MOUSE	tr|L8ILB7|L8ILB7_9CETA
OG0011082	sp|Q499X9|SYMM_MOUSE	tr|L8ILI2|L8ILI2_9CETA
OG0011083	sp|Q6ZPK7|LST2_MOUSE	tr|L8ILV8|L8ILV8_9CETA
OG0011084	sp|Q9D5T7|HORM1_MOUSE	tr|L8IN22|L8IN22_9CETA
OG0011085	sp|O88342|WDR1_MOUSE	tr|L8IQ59|L8IQ59_9CETA
OG0011086	sp|Q3UGY8|BIG3_MOUSE	tr|L8IRA1|L8IRA1_9CETA
OG0011087	sp|Q9Z126|PLF4_MOUSE	tr|L8IWR4|L8IWR4_9CETA
OG0011088	sp|Q61687|ATRX_MOUSE	tr|L8IYK0|L8IYK0_9CETA
OG0011089	sp|Q6IUP1|SOLH1_MOUSE	tr|L8IYX8|L8IYX8_9CETA
OG0011090	sp|O88856|TPST2_MOUSE	tr|L8IZ31|L8IZ31_9CETA
OG0011091	sp|Q8R2Z3|S26A7_MOUSE	tr|L8IZF8|L8IZF8_9CETA
OG0011092	tr|Q3TEE9|Q3TEE9_MOUSE	tr|L8IZG8|L8IZG8_9CETA
OG0011093	sp|P70396|DLX5_MOUSE	tr|L8J366|L8J366_9CETA
OG0011094	sp|Q9D2X5|SCC4_MOUSE	tr|L8HNT2|L8HNT2_9CETA
OG0011095	sp|Q3UEN2|SHLD2_MOUSE	tr|L8HPU3|L8HPU3_9CETA
OG0011096	sp|Q9Z1Z0|USO1_MOUSE	tr|L8HRR4|L8HRR4_9CETA
OG0011097	sp|O54885|TYOBP_MOUSE	tr|L8HSJ9|L8HSJ9_9CETA
