Orthogroup	Mus_musculus	Erinaceus_europaeus
OG0010557	sp|Q9JJN0|POLH_MOUSE	tr|A0A1S3WKK3|A0A1S3WKK3_ERIEU
OG0010558	sp|Q8BJ42|DLGP2_MOUSE	tr|A0A1S3WMC5|A0A1S3WMC5_ERIEU
OG0010559	sp|Q8BJ64|CHDH_MOUSE	tr|A0A1S3WMF0|A0A1S3WMF0_ERIEU
OG0010560	sp|Q61024|ASNS_MOUSE	tr|A0A1S3WN73|A0A1S3WN73_ERIEU
OG0010561	sp|Q5F2C3|MEIKN_MOUSE	tr|A0A1S3WND4|A0A1S3WND4_ERIEU
OG0010562	sp|Q14B80|KCNC2_MOUSE	tr|A0A1S3WS27|A0A1S3WS27_ERIEU
OG0010563	sp|Q8CE08|PPAP_MOUSE	tr|A0A1S3WUQ9|A0A1S3WUQ9_ERIEU
OG0010564	sp|Q9Z239|PLM_MOUSE	tr|A0A1S3WX14|A0A1S3WX14_ERIEU
OG0010565	sp|P03925|NU6M_MOUSE	tr|A0A1S2X8Y1|A0A1S2X8Y1_ERIEU
OG0010566	sp|Q8BGG0|ZNT8_MOUSE	tr|A0A1S2ZBA3|A0A1S2ZBA3_ERIEU
OG0010567	sp|P53351|PLK2_MOUSE	tr|A0A1S2ZBS7|A0A1S2ZBS7_ERIEU
OG0010568	sp|P70174|HRH1_MOUSE	tr|A0A1S2ZCD5|A0A1S2ZCD5_ERIEU
OG0010569	sp|Q810Q5|NMES1_MOUSE	tr|A0A1S2ZCQ7|A0A1S2ZCQ7_ERIEU
OG0010570	sp|Q8K3I4|MYRIP_MOUSE	tr|A0A1S2ZDW6|A0A1S2ZDW6_ERIEU
OG0010571	sp|Q8BXR6|PELI3_MOUSE	tr|A0A1S2ZFU3|A0A1S2ZFU3_ERIEU
OG0010572	sp|P20443|ARRS_MOUSE	tr|A0A1S2ZI20|A0A1S2ZI20_ERIEU
OG0010573	sp|Q8VIH7|CYYR1_MOUSE	tr|A0A1S2ZIG1|A0A1S2ZIG1_ERIEU
OG0010574	sp|G5E870|TRIPC_MOUSE	tr|A0A1S2ZJ99|A0A1S2ZJ99_ERIEU
OG0010575	sp|O54942|CLD5_MOUSE	tr|A0A1S2ZKP3|A0A1S2ZKP3_ERIEU
OG0010576	sp|Q8BGF3|DAA10_MOUSE	tr|A0A1S2ZLQ7|A0A1S2ZLQ7_ERIEU
OG0010577	sp|P43267|SOX15_MOUSE	tr|A0A1S2ZNS1|A0A1S2ZNS1_ERIEU
OG0010578	sp|Q9R182|ANGL3_MOUSE	tr|A0A1S2ZPL9|A0A1S2ZPL9_ERIEU
OG0010579	sp|A2ARK0|FA83C_MOUSE	tr|A0A1S2ZPX0|A0A1S2ZPX0_ERIEU
OG0010580	sp|Q6P5U7|NWD2_MOUSE	tr|A0A1S2ZQ75|A0A1S2ZQ75_ERIEU
OG0010581	sp|Q8BG28|B3GL2_MOUSE	tr|A0A1S2ZQJ7|A0A1S2ZQJ7_ERIEU
OG0010582	sp|A2APC3|TTLL9_MOUSE	tr|A0A1S2ZQU7|A0A1S2ZQU7_ERIEU
OG0010583	sp|Q925N0|SFXN5_MOUSE	tr|A0A1S2ZS80|A0A1S2ZS80_ERIEU
OG0010584	sp|Q9QZ08|NAGK_MOUSE	tr|A0A1S2ZS87|A0A1S2ZS87_ERIEU
OG0010585	sp|P62700|YPEL5_MOUSE	tr|A0A1S2ZSM8|A0A1S2ZSM8_ERIEU
OG0010586	sp|Q3UN04|UBP30_MOUSE	tr|A0A1S2ZVN1|A0A1S2ZVN1_ERIEU
OG0010587	sp|O35387|HAX1_MOUSE	tr|A0A1S2ZW10|A0A1S2ZW10_ERIEU
OG0010588	sp|Q3TYP4|TM88B_MOUSE	tr|A0A1S2ZWS2|A0A1S2ZWS2_ERIEU
OG0010589	sp|Q99LU8|CF062_MOUSE	tr|A0A1S2ZX75|A0A1S2ZX75_ERIEU
OG0010590	sp|Q91WD9|SEGN_MOUSE	tr|A0A1S2ZX79|A0A1S2ZX79_ERIEU
OG0010591	sp|P50431|GLYC_MOUSE	tr|A0A1S2ZXP7|A0A1S2ZXP7_ERIEU
OG0010592	sp|O70157|TOP3A_MOUSE	tr|A0A1S2ZXT5|A0A1S2ZXT5_ERIEU
OG0010593	sp|O08696|FOXM1_MOUSE	tr|A0A1S2ZXZ2|A0A1S2ZXZ2_ERIEU
OG0010594	sp|Q5SU73|COIL_MOUSE	tr|A0A1S2ZYX0|A0A1S2ZYX0_ERIEU
OG0010595	sp|Q8VC90|ZDH12_MOUSE	tr|A0A1S2ZZQ8|A0A1S2ZZQ8_ERIEU
OG0010596	sp|Q99KL7|RAB28_MOUSE	tr|A0A1S3A248|A0A1S3A248_ERIEU
OG0010597	sp|Q8C3I9|DIK2B_MOUSE	tr|A0A1S3A2E0|A0A1S3A2E0_ERIEU
OG0010598	sp|Q8BYH3|TRM13_MOUSE	tr|A0A1S3A380|A0A1S3A380_ERIEU
OG0010599	sp|P14824|ANXA6_MOUSE	tr|A0A1S3A3S6|A0A1S3A3S6_ERIEU
OG0010600	sp|Q80VD1|FA98B_MOUSE	tr|A0A1S3A3Z5|A0A1S3A3Z5_ERIEU
OG0010601	sp|P54130|FGF9_MOUSE	tr|A0A1S3A571|A0A1S3A571_ERIEU
OG0010602	sp|Q9CSN1|SNW1_MOUSE	tr|A0A1S3A8X6|A0A1S3A8X6_ERIEU
OG0010603	sp|Q9JHT5|AMMR1_MOUSE	tr|A0A1S3A903|A0A1S3A903_ERIEU
OG0010604	sp|Q9DAA3|CD036_MOUSE	tr|A0A1S3A9I2|A0A1S3A9I2_ERIEU
OG0010605	sp|Q9QXE4|T53I1_MOUSE	tr|A0A1S3AB33|A0A1S3AB33_ERIEU
OG0010606	sp|O54984|GET3_MOUSE	tr|A0A1S3ABR0|A0A1S3ABR0_ERIEU
OG0010607	sp|Q6NZP1|ZRAB3_MOUSE	tr|A0A1S3AC48|A0A1S3AC48_ERIEU
OG0010608	sp|Q9D2M8|UB2V2_MOUSE	tr|A0A1S3ACS5|A0A1S3ACS5_ERIEU
OG0010609	sp|P63038|CH60_MOUSE	tr|A0A1S3AFV5|A0A1S3AFV5_ERIEU
OG0010610	sp|P26151|FCGR1_MOUSE	tr|A0A1S3AGS8|A0A1S3AGS8_ERIEU
OG0010611	sp|Q7TQF7|AMPH_MOUSE	tr|A0A1S3AI84|A0A1S3AI84_ERIEU
OG0010612	sp|Q69ZJ7|RIC1_MOUSE	tr|A0A1S3AJK8|A0A1S3AJK8_ERIEU
OG0010613	sp|Q9QYC3|BHA15_MOUSE	tr|A0A1S3AN35|A0A1S3AN35_ERIEU
OG0010614	tr|Q9Z150|Q9Z150_MOUSE	tr|A0A1S3AQV5|A0A1S3AQV5_ERIEU
OG0010615	sp|Q9WUJ8|ORC6_MOUSE	tr|A0A1S3ARQ1|A0A1S3ARQ1_ERIEU
OG0010616	sp|Q5FW52|MLIP_MOUSE	tr|A0A1S3W339|A0A1S3W339_ERIEU
OG0010617	sp|O08736|CASPC_MOUSE	tr|A0A1S3W7W8|A0A1S3W7W8_ERIEU
OG0010618	sp|Q3U3E2|F117B_MOUSE	tr|A0A1S3W811|A0A1S3W811_ERIEU
OG0010619	sp|Q8K0T4|KATL1_MOUSE	tr|A0A1S3WAF5|A0A1S3WAF5_ERIEU
OG0010620	sp|P58242|ASM3B_MOUSE	tr|A0A1S3WAH5|A0A1S3WAH5_ERIEU
OG0010621	sp|Q5TIS6|NOTO_MOUSE	tr|A0A1S3WC60|A0A1S3WC60_ERIEU
OG0010622	sp|P20033|PDGFA_MOUSE	tr|A0A1S3WDY7|A0A1S3WDY7_ERIEU
OG0010623	sp|P11672|NGAL_MOUSE	tr|A0A1S3WIM1|A0A1S3WIM1_ERIEU
OG0010624	sp|Q3TYA6|MPP8_MOUSE	tr|A0A1S3WIM3|A0A1S3WIM3_ERIEU
OG0010625	sp|Q6P9R1|DDX51_MOUSE	tr|A0A1S3WJQ3|A0A1S3WJQ3_ERIEU
OG0010626	tr|Q8CBC7|Q8CBC7_MOUSE	tr|A0A1S3WJX5|A0A1S3WJX5_ERIEU
OG0010627	sp|Q9DCZ4|MIC26_MOUSE	tr|A0A1S3WPW8|A0A1S3WPW8_ERIEU
OG0010628	sp|Q9D8C4|IN35_MOUSE	tr|A0A1S3WU27|A0A1S3WU27_ERIEU
OG0010629	sp|Q8CJ00|NOXA1_MOUSE	tr|A0A1S3WV20|A0A1S3WV20_ERIEU
OG0010630	sp|Q9CZR8|EFTS_MOUSE	tr|A0A1S2ZB99|A0A1S2ZB99_ERIEU
OG0010631	sp|Q5RJH2|MCTP2_MOUSE	tr|A0A1S2ZED0|A0A1S2ZED0_ERIEU
OG0010632	sp|Q08624|HXC4_MOUSE	tr|A0A1S2ZEL9|A0A1S2ZEL9_ERIEU
OG0010633	sp|Q9CQ40|RM49_MOUSE	tr|A0A1S2ZFN9|A0A1S2ZFN9_ERIEU
OG0010634	sp|P25322|CCND1_MOUSE	tr|A0A1S2ZFX3|A0A1S2ZFX3_ERIEU
OG0010635	sp|Q9D7B7|GPX8_MOUSE	tr|A0A1S2ZGC1|A0A1S2ZGC1_ERIEU
OG0010636	sp|Q7M6Z0|R4RL2_MOUSE	tr|A0A1S2ZHM4|A0A1S2ZHM4_ERIEU
OG0010637	sp|P31041|CD28_MOUSE	tr|A0A1S2ZK35|A0A1S2ZK35_ERIEU
OG0010638	sp|Q99LJ8|NGBR_MOUSE	tr|A0A1S2ZL72|A0A1S2ZL72_ERIEU
OG0010639	sp|P51880|FABP7_MOUSE	tr|A0A1S2ZLV0|A0A1S2ZLV0_ERIEU
OG0010640	sp|A2AJB7|LCN5_MOUSE	tr|A0A1S2ZMD9|A0A1S2ZMD9_ERIEU
OG0010641	sp|Q61771|KIF3B_MOUSE	tr|A0A1S2ZPY9|A0A1S2ZPY9_ERIEU
OG0010642	sp|Q8BGN2|CD033_MOUSE	tr|A0A1S2ZR23|A0A1S2ZR23_ERIEU
OG0010643	sp|Q8R2U6|NUDT4_MOUSE	tr|A0A1S2ZR56|A0A1S2ZR56_ERIEU
OG0010644	sp|Q8VBW8|TTC36_MOUSE	tr|A0A1S2ZS19|A0A1S2ZS19_ERIEU
OG0010645	sp|Q9JM05|PIAS4_MOUSE	tr|A0A1S2ZUU6|A0A1S2ZUU6_ERIEU
OG0010646	sp|Q8VHG0|FMO4_MOUSE	tr|A0A1S2ZVI0|A0A1S2ZVI0_ERIEU
OG0010647	sp|P63154|CRNL1_MOUSE	tr|A0A1S2ZW31|A0A1S2ZW31_ERIEU
OG0010648	sp|Q07456|AMBP_MOUSE	tr|A0A1S2ZZ15|A0A1S2ZZ15_ERIEU
OG0010649	sp|Q499D0|FOXN3_MOUSE	tr|A0A1S2ZZ67|A0A1S2ZZ67_ERIEU
OG0010650	sp|O88531|PPT1_MOUSE	tr|A0A1S2ZZV7|A0A1S2ZZV7_ERIEU
OG0010651	sp|Q6V5K9|ZN474_MOUSE	tr|A0A1S3A0V6|A0A1S3A0V6_ERIEU
OG0010652	sp|Q810A7|DDX42_MOUSE	tr|A0A1S3A144|A0A1S3A144_ERIEU
OG0010653	sp|Q9D219|BCL9_MOUSE	tr|A0A1S3A3G2|A0A1S3A3G2_ERIEU
OG0010654	sp|Q9JM54|APR_MOUSE	tr|A0A1S3A469|A0A1S3A469_ERIEU
OG0010655	sp|Q99N50|SYTL2_MOUSE	tr|A0A1S3A5L6|A0A1S3A5L6_ERIEU
OG0010656	sp|Q8CD15|RIOX2_MOUSE	tr|A0A1S3A5U0|A0A1S3A5U0_ERIEU
OG0010657	sp|Q8CDM4|CCD73_MOUSE	tr|A0A1S3A6F3|A0A1S3A6F3_ERIEU
OG0010658	sp|Q62219|TGFI1_MOUSE	tr|A0A1S3A6H4|A0A1S3A6H4_ERIEU
OG0010659	sp|Q6PDX6|RN220_MOUSE	tr|A0A1S3A8I9|A0A1S3A8I9_ERIEU
OG0010660	sp|Q4KL13|CN028_MOUSE	tr|A0A1S3A905|A0A1S3A905_ERIEU
OG0010661	sp|O88783|FA5_MOUSE	tr|A0A1S3AAB3|A0A1S3AAB3_ERIEU
OG0010662	sp|P62983|RS27A_MOUSE	tr|A0A1S3AAY3|A0A1S3AAY3_ERIEU
OG0010663	sp|P62889|RL30_MOUSE	tr|A0A1S3AB94|A0A1S3AB94_ERIEU
OG0010664	sp|Q91ZD1|OSR2_MOUSE	tr|A0A1S3ABI8|A0A1S3ABI8_ERIEU
OG0010665	sp|P20693|FCER2_MOUSE	tr|A0A1S3ACD8|A0A1S3ACD8_ERIEU
OG0010666	sp|Q8CIP4|MARK4_MOUSE	tr|A0A1S3ACG7|A0A1S3ACG7_ERIEU
OG0010667	sp|Q9CQZ0|ORML2_MOUSE	tr|A0A1S3ADP9|A0A1S3ADP9_ERIEU
OG0010668	tr|Q8VG78|Q8VG78_MOUSE	tr|A0A1S3AE30|A0A1S3AE30_ERIEU
OG0010669	sp|O35598|ADA10_MOUSE	tr|A0A1S3AEJ5|A0A1S3AEJ5_ERIEU
OG0010670	sp|Q1W617|SHRM4_MOUSE	tr|A0A1S3AF41|A0A1S3AF41_ERIEU
OG0010671	sp|Q925G2|CYBR1_MOUSE	tr|A0A1S3AG42|A0A1S3AG42_ERIEU
OG0010672	sp|Q91ZV3|DCBD2_MOUSE	tr|A0A1S3AGD0|A0A1S3AGD0_ERIEU
OG0010673	sp|P09174|CNRG_MOUSE	tr|A0A1S3AGQ4|A0A1S3AGQ4_ERIEU
OG0010674	sp|P97436|NKX31_MOUSE	tr|A0A1S3AL53|A0A1S3AL53_ERIEU
OG0010675	sp|Q80XL6|ACD11_MOUSE	tr|A0A1S3AMF0|A0A1S3AMF0_ERIEU
OG0010676	sp|Q9QYJ0|DNJA2_MOUSE	tr|A0A1S3AN08|A0A1S3AN08_ERIEU
OG0010677	sp|Q61586|GPAT1_MOUSE	tr|A0A1S3ANH1|A0A1S3ANH1_ERIEU
OG0010678	sp|P46656|ADX_MOUSE	tr|A0A1S3AQW8|A0A1S3AQW8_ERIEU
OG0010679	sp|Q811P8|RHG32_MOUSE	tr|A0A1S3ARQ6|A0A1S3ARQ6_ERIEU
OG0010680	sp|Q9WV54|ASAH1_MOUSE	tr|A0A1S3W2N5|A0A1S3W2N5_ERIEU
OG0010681	sp|P10810|CD14_MOUSE	tr|A0A1S3W411|A0A1S3W411_ERIEU
OG0010682	tr|E9Q9B7|E9Q9B7_MOUSE	tr|A0A1S3WAA2|A0A1S3WAA2_ERIEU
OG0010683	sp|B2RRD7|BRPF1_MOUSE	tr|A0A1S3WB14|A0A1S3WB14_ERIEU
OG0010684	sp|P97412|LYST_MOUSE	tr|A0A1S3WB62|A0A1S3WB62_ERIEU
OG0010685	sp|Q67FY2|BCL9L_MOUSE	tr|A0A1S3WC11|A0A1S3WC11_ERIEU
OG0010686	sp|A7MCT6|EKI2_MOUSE	tr|A0A1S3WC26|A0A1S3WC26_ERIEU
OG0010687	sp|Q3V3F6|MPZL3_MOUSE	tr|A0A1S3WC39|A0A1S3WC39_ERIEU
OG0010688	sp|Q8C4X1|CENPX_MOUSE	tr|A0A1S3WD60|A0A1S3WD60_ERIEU
OG0010689	sp|O70161|PI51C_MOUSE	tr|A0A1S3WEC4|A0A1S3WEC4_ERIEU
OG0010690	sp|E9Q612|PTPRO_MOUSE	tr|A0A1S3WHT8|A0A1S3WHT8_ERIEU
OG0010691	sp|Q6NZQ2|DDX31_MOUSE	tr|A0A1S3WI29|A0A1S3WI29_ERIEU
OG0010692	sp|Q8VC52|RBPS2_MOUSE	tr|A0A1S3WNK6|A0A1S3WNK6_ERIEU
OG0010693	sp|Q5Y5T2|ZDH18_MOUSE	tr|A0A1S3WNS0|A0A1S3WNS0_ERIEU
OG0010694	sp|Q91V12|BACH_MOUSE	tr|A0A1S3WP24|A0A1S3WP24_ERIEU
OG0010695	sp|Q0VBB0|PRLD2_MOUSE	tr|A0A1S3WPV0|A0A1S3WPV0_ERIEU
OG0010696	sp|P55302|AMRP_MOUSE	tr|A0A1S3WTE9|A0A1S3WTE9_ERIEU
OG0010697	sp|Q8BP56|PGGHG_MOUSE	tr|A0A1S3WTQ2|A0A1S3WTQ2_ERIEU
OG0010698	sp|P70375|FA7_MOUSE	tr|A0A1S3WUA9|A0A1S3WUA9_ERIEU
OG0010699	sp|Q9D3N8|GRTP1_MOUSE	tr|A0A1S3WUD4|A0A1S3WUD4_ERIEU
OG0010700	tr|Q5I0V9|Q5I0V9_MOUSE	tr|A0A1S3WV03|A0A1S3WV03_ERIEU
OG0010701	tr|B2RUQ2|B2RUQ2_MOUSE	tr|A0A1S2ZAF7|A0A1S2ZAF7_ERIEU
OG0010702	sp|P50516|VATA_MOUSE	tr|A0A1S2ZAH0|A0A1S2ZAH0_ERIEU
OG0010703	sp|Q8R4E4|MYOZ3_MOUSE	tr|A0A1S2ZAP4|A0A1S2ZAP4_ERIEU
OG0010704	sp|Q3KNM2|MARH5_MOUSE	tr|A0A1S2ZBL8|A0A1S2ZBL8_ERIEU
OG0010705	sp|Q3UUE9|ANKUB_MOUSE	tr|A0A1S2ZEF0|A0A1S2ZEF0_ERIEU
OG0010706	tr|D3Z3I0|D3Z3I0_MOUSE	tr|A0A1S2ZGB6|A0A1S2ZGB6_ERIEU
OG0010707	sp|Q8VCE1|DJC28_MOUSE	tr|A0A1S2ZIA2|A0A1S2ZIA2_ERIEU
OG0010708	sp|Q60857|SC6A4_MOUSE	tr|A0A1S2ZJX7|A0A1S2ZJX7_ERIEU
OG0010709	sp|Q9CZU4|ERAL1_MOUSE	tr|A0A1S2ZJZ2|A0A1S2ZJZ2_ERIEU
OG0010710	sp|Q8CEG0|PANX3_MOUSE	tr|A0A1S2ZKE6|A0A1S2ZKE6_ERIEU
OG0010711	sp|Q8BH65|DEN6A_MOUSE	tr|A0A1S2ZLK9|A0A1S2ZLK9_ERIEU
OG0010712	sp|Q8CEC0|NUP88_MOUSE	tr|A0A1S2ZLS2|A0A1S2ZLS2_ERIEU
OG0010713	sp|P70279|SURF6_MOUSE	tr|A0A1S2ZM67|A0A1S2ZM67_ERIEU
OG0010714	sp|Q8K1L0|CREB5_MOUSE	tr|A0A1S2ZMJ6|A0A1S2ZMJ6_ERIEU
OG0010715	sp|Q91ZV0|MIA2_MOUSE	tr|A0A1S2ZMW9|A0A1S2ZMW9_ERIEU
OG0010716	sp|P97304|RPAC2_MOUSE	tr|A0A1S2ZP85|A0A1S2ZP85_ERIEU
OG0010717	sp|Q3UHD3|MTUS2_MOUSE	tr|A0A1S2ZPA0|A0A1S2ZPA0_ERIEU
OG0010718	sp|Q9WUB0|HOIL1_MOUSE	tr|A0A1S2ZQT5|A0A1S2ZQT5_ERIEU
OG0010719	sp|Q91VM4|SPNS2_MOUSE	tr|A0A1S2ZQW7|A0A1S2ZQW7_ERIEU
OG0010720	sp|Q9JK88|SPI2_MOUSE	tr|A0A1S2ZS37|A0A1S2ZS37_ERIEU
OG0010721	sp|Q8VE43|METRL_MOUSE	tr|A0A1S2ZU30|A0A1S2ZU30_ERIEU
OG0010722	sp|Q9D114|MESH1_MOUSE	tr|A0A1S2ZV62|A0A1S2ZV62_ERIEU
OG0010723	sp|Q9CXK4|SWET1_MOUSE	tr|A0A1S2ZVV0|A0A1S2ZVV0_ERIEU
OG0010724	sp|Q8K1R3|PNPT1_MOUSE	tr|A0A1S2ZW77|A0A1S2ZW77_ERIEU
OG0010725	sp|A2ASQ1|AGRIN_MOUSE	tr|A0A1S2ZWT2|A0A1S2ZWT2_ERIEU
OG0010726	sp|Q8VCG3|WDR74_MOUSE	tr|A0A1S2ZY54|A0A1S2ZY54_ERIEU
OG0010727	sp|A2AQ25|SKT_MOUSE	tr|A0A1S2ZYC7|A0A1S2ZYC7_ERIEU
OG0010728	sp|P59268|ZDHC9_MOUSE	tr|A0A1S3A133|A0A1S3A133_ERIEU
OG0010729	sp|Q5SPV6|CB073_MOUSE	tr|A0A1S3A1T3|A0A1S3A1T3_ERIEU
OG0010730	sp|Q9QYY0|GAB1_MOUSE	tr|A0A1S3A2L4|A0A1S3A2L4_ERIEU
OG0010731	sp|P12960|CNTN1_MOUSE	tr|A0A1S3A915|A0A1S3A915_ERIEU
OG0010732	sp|Q8BL07|GP150_MOUSE	tr|A0A1S3A9F9|A0A1S3A9F9_ERIEU
OG0010733	sp|Q5SXJ3|FANCJ_MOUSE	tr|A0A1S3A9R0|A0A1S3A9R0_ERIEU
OG0010734	sp|Q91XL3|UXS1_MOUSE	tr|A0A1S3AAS5|A0A1S3AAS5_ERIEU
OG0010735	sp|Q3UGP9|LRC58_MOUSE	tr|A0A1S3AAT7|A0A1S3AAT7_ERIEU
OG0010736	sp|Q9DAP7|ASF1B_MOUSE	tr|A0A1S3ABK8|A0A1S3ABK8_ERIEU
OG0010737	sp|P56391|CX6B1_MOUSE	tr|A0A1S3AC20|A0A1S3AC20_ERIEU
OG0010738	sp|P20801|TNNC2_MOUSE	tr|A0A1S3AD34|A0A1S3AD34_ERIEU
OG0010739	sp|Q9JKL4|NDUF3_MOUSE	tr|A0A1S3AEA7|A0A1S3AEA7_ERIEU
OG0010740	tr|A2ANY6|A2ANY6_MOUSE	tr|A0A1S3AEB0|A0A1S3AEB0_ERIEU
OG0010741	sp|Q6A037|N4BP1_MOUSE	tr|A0A1S3AEP8|A0A1S3AEP8_ERIEU
OG0010742	tr|J3QMJ4|J3QMJ4_MOUSE	tr|A0A1S3AES0|A0A1S3AES0_ERIEU
OG0010743	sp|Q6ZPR5|NSMA3_MOUSE	tr|A0A1S3AET0|A0A1S3AET0_ERIEU
OG0010744	sp|Q8CGW4|SOX30_MOUSE	tr|A0A1S3AIF6|A0A1S3AIF6_ERIEU
OG0010745	sp|Q9D132|UPK1A_MOUSE	tr|A0A1S3ALQ4|A0A1S3ALQ4_ERIEU
OG0010746	sp|Q9QY05|INSL6_MOUSE	tr|A0A1S3AMG8|A0A1S3AMG8_ERIEU
OG0010747	sp|Q99PM9|UCK2_MOUSE	tr|A0A1S3AQS9|A0A1S3AQS9_ERIEU
OG0010748	sp|Q3TTP0|SHP1L_MOUSE	tr|A0A1S3AR02|A0A1S3AR02_ERIEU
OG0010749	sp|Q9DCH6|ZFAN6_MOUSE	tr|A0A1S3ARB5|A0A1S3ARB5_ERIEU
OG0010750	sp|Q9WUH2|LHX9_MOUSE	tr|A0A1S3ASM9|A0A1S3ASM9_ERIEU
OG0010751	sp|Q9CXF0|KYNU_MOUSE	tr|A0A1S3W1Z6|A0A1S3W1Z6_ERIEU
OG0010752	sp|P30415|NKTR_MOUSE	tr|A0A1S3W3P5|A0A1S3W3P5_ERIEU
OG0010753	sp|Q8K0Y7|PAXX_MOUSE	tr|A0A1S3W8Z4|A0A1S3W8Z4_ERIEU
OG0010754	sp|Q9WUZ5|TNNI1_MOUSE	tr|A0A1S3W9V5|A0A1S3W9V5_ERIEU
OG0010755	sp|Q3TYE7|TLCD5_MOUSE	tr|A0A1S3WBZ7|A0A1S3WBZ7_ERIEU
OG0010756	sp|Q62504|MINT_MOUSE	tr|A0A1S3WC70|A0A1S3WC70_ERIEU
OG0010757	tr|E9QA22|E9QA22_MOUSE	tr|A0A1S3WD71|A0A1S3WD71_ERIEU
OG0010758	sp|Q6S5I3|S115A_MOUSE	tr|A0A1S3WE72|A0A1S3WE72_ERIEU
OG0010759	sp|Q9JL62|GLTP_MOUSE	tr|A0A1S3WEE7|A0A1S3WEE7_ERIEU
OG0010760	sp|Q8BH70|FBXL4_MOUSE	tr|A0A1S3WEQ1|A0A1S3WEQ1_ERIEU
OG0010761	sp|Q91WT8|RBM47_MOUSE	tr|A0A1S3WGH7|A0A1S3WGH7_ERIEU
OG0010762	sp|O35083|PLCA_MOUSE	tr|A0A1S3WHL4|A0A1S3WHL4_ERIEU
OG0010763	sp|P42125|ECI1_MOUSE	tr|A0A1S3WHS5|A0A1S3WHS5_ERIEU
OG0010764	sp|Q3U4G0|CDIN1_MOUSE	tr|A0A1S3WI14|A0A1S3WI14_ERIEU
OG0010765	sp|P62881|GNB5_MOUSE	tr|A0A1S3WIK8|A0A1S3WIK8_ERIEU
OG0010766	sp|Q9JM95|SIA7F_MOUSE	tr|A0A1S3WIT4|A0A1S3WIT4_ERIEU
OG0010767	sp|Q9QZM4|TR10B_MOUSE	tr|A0A1S3WJ42|A0A1S3WJ42_ERIEU
OG0010768	sp|Q80U04|PJA2_MOUSE	tr|A0A1S3WJM8|A0A1S3WJM8_ERIEU
OG0010769	sp|Q9CX98|CP2U1_MOUSE	tr|A0A1S3WQI0|A0A1S3WQI0_ERIEU
OG0010770	sp|Q921J2|RHEB_MOUSE	tr|A0A1S3WS26|A0A1S3WS26_ERIEU
OG0010771	sp|Q9DA44|TSACC_MOUSE	tr|A0A1S3WSD2|A0A1S3WSD2_ERIEU
OG0010772	sp|Q7TQ07|DPOLN_MOUSE	tr|A0A1S3WUQ2|A0A1S3WUQ2_ERIEU
OG0010773	tr|A2AWR3|A2AWR3_MOUSE	tr|A0A1S3WUZ9|A0A1S3WUZ9_ERIEU
OG0010774	sp|A2ARV4|LRP2_MOUSE	tr|A0A1S3WWQ1|A0A1S3WWQ1_ERIEU
OG0010775	sp|P00405|COX2_MOUSE	tr|A0A1S2X8U7|A0A1S2X8U7_ERIEU
OG0010776	sp|Q9DAV9|TM38B_MOUSE	tr|A0A1S2ZA42|A0A1S2ZA42_ERIEU
OG0010777	sp|Q9CWQ3|ATP23_MOUSE	tr|A0A1S2ZBB6|A0A1S2ZBB6_ERIEU
OG0010778	sp|Q69ZT9|TBC30_MOUSE	tr|A0A1S2ZBR4|A0A1S2ZBR4_ERIEU
OG0010779	sp|Q9R112|SQOR_MOUSE	tr|A0A1S2ZCQ6|A0A1S2ZCQ6_ERIEU
OG0010780	tr|Q3TEE9|Q3TEE9_MOUSE	tr|A0A1S2ZCU1|A0A1S2ZCU1_ERIEU
OG0010781	tr|B2RXE2|B2RXE2_MOUSE	tr|A0A1S2ZDN7|A0A1S2ZDN7_ERIEU
OG0010782	sp|Q5BKP2|UBP13_MOUSE	tr|A0A1S2ZES3|A0A1S2ZES3_ERIEU
OG0010783	sp|Q99J19|SIM11_MOUSE	tr|A0A1S2ZIB4|A0A1S2ZIB4_ERIEU
OG0010784	sp|Q9CZ49|KLH35_MOUSE	tr|A0A1S2ZJI5|A0A1S2ZJI5_ERIEU
OG0010785	tr|A2ABX0|A2ABX0_MOUSE	tr|A0A1S2ZJT0|A0A1S2ZJT0_ERIEU
OG0010786	sp|Q0VBV7|CE126_MOUSE	tr|A0A1S2ZKH5|A0A1S2ZKH5_ERIEU
OG0010787	sp|Q8R1S4|MTSS1_MOUSE	tr|A0A1S2ZKN3|A0A1S2ZKN3_ERIEU
OG0010788	sp|Q9JJ57|KCIP1_MOUSE	tr|A0A1S2ZKT9|A0A1S2ZKT9_ERIEU
OG0010789	tr|A0A571BF98|A0A571BF98_MOUSE	tr|A0A1S2ZLB6|A0A1S2ZLB6_ERIEU
OG0010790	sp|O35691|PININ_MOUSE	tr|A0A1S2ZMT3|A0A1S2ZMT3_ERIEU
OG0010791	sp|Q80ZW0|STK35_MOUSE	tr|A0A1S2ZQS7|A0A1S2ZQS7_ERIEU
OG0010792	sp|Q80VY9|DHX33_MOUSE	tr|A0A1S2ZR26|A0A1S2ZR26_ERIEU
OG0010793	sp|Q9CWV0|MASU1_MOUSE	tr|A0A1S2ZSU5|A0A1S2ZSU5_ERIEU
OG0010794	sp|Q3TVP5|OTULL_MOUSE	tr|A0A1S2ZTF4|A0A1S2ZTF4_ERIEU
OG0010795	sp|Q99KF1|TMED9_MOUSE	tr|A0A1S2ZTP6|A0A1S2ZTP6_ERIEU
