Orthogroup	Mus_musculus	Rhinolophus_ferrumequinum
OG0011654	sp|Q8BMP4|GPER1_MOUSE	tr|A0A671F4C7|A0A671F4C7_RHIFE
OG0011655	sp|Q8BQX5|TMCO6_MOUSE	tr|A0A671F010|A0A671F010_RHIFE
OG0011656	sp|Q8BYH3|TRM13_MOUSE	tr|A0A671FGI1|A0A671FGI1_RHIFE
OG0011657	sp|Q8BYK5|PHAR3_MOUSE	tr|A0A671G012|A0A671G012_RHIFE
OG0011658	sp|Q8C1Q6|SMIM4_MOUSE	tr|A0A671FZ18|A0A671FZ18_RHIFE
OG0011659	sp|Q8C2P3|DUS1L_MOUSE	tr|A0A671EHH6|A0A671EHH6_RHIFE
OG0011660	sp|Q8CB96|RASF4_MOUSE	tr|A0A671GAH2|A0A671GAH2_RHIFE
OG0011661	tr|Q8CBC7|Q8CBC7_MOUSE	tr|A0A671DKY0|A0A671DKY0_RHIFE
OG0011662	sp|Q8K274|KT3K_MOUSE	tr|A0A671EFR2|A0A671EFR2_RHIFE
OG0011663	sp|Q8VCC6|CCM2L_MOUSE	tr|A0A671EVY0|A0A671EVY0_RHIFE
OG0011664	sp|Q8VCI5|PEX19_MOUSE	tr|A0A671FS64|A0A671FS64_RHIFE
OG0011665	sp|Q8VDQ8|SIR2_MOUSE	tr|A0A671GA07|A0A671GA07_RHIFE
OG0011666	sp|Q922M3|BACD3_MOUSE	tr|A0A671FX11|A0A671FX11_RHIFE
OG0011667	sp|Q99JY8|PLPP3_MOUSE	tr|A0A671DK06|A0A671DK06_RHIFE
OG0011668	sp|Q9D0M2|CDCA7_MOUSE	tr|A0A671DPN1|A0A671DPN1_RHIFE
OG0011669	sp|Q9D1K2|VATF_MOUSE	tr|A0A671FPT9|A0A671FPT9_RHIFE
OG0011670	sp|Q9D4Q1|RIBC2_MOUSE	tr|A0A671EP40|A0A671EP40_RHIFE
OG0011671	sp|Q9D7L8|TMIG1_MOUSE	tr|A0A671EUU7|A0A671EUU7_RHIFE
OG0011672	sp|Q9D880|TIM50_MOUSE	tr|A0A671GAW7|A0A671GAW7_RHIFE
OG0011673	sp|Q9DBL7|COASY_MOUSE	tr|A0A671EHG7|A0A671EHG7_RHIFE
OG0011674	sp|Q9ESK3|CAN10_MOUSE	tr|A0A671DPN6|A0A671DPN6_RHIFE
OG0011675	sp|Q9JKA5|GPA33_MOUSE	tr|A0A671FYA6|A0A671FYA6_RHIFE
OG0011676	sp|Q9QZV9|NXT1_MOUSE	tr|A0A671EQ86|A0A671EQ86_RHIFE
OG0011677	sp|Q9WTS2|FUT8_MOUSE	tr|A0A671DLQ6|A0A671DLQ6_RHIFE
OG0011678	sp|Q9Z2F6|BCL3_MOUSE	tr|A0A671E4L7|A0A671E4L7_RHIFE
OG0011679	sp|A2A8T7|TEX38_MOUSE	tr|A0A671DLQ0|A0A671DLQ0_RHIFE
OG0011680	sp|D3YYM4|WDR72_MOUSE	tr|A0A671FZV7|A0A671FZV7_RHIFE
OG0011681	tr|E9Q8M1|E9Q8M1_MOUSE	tr|A0A671ERR8|A0A671ERR8_RHIFE
OG0011682	tr|E9Q9D8|E9Q9D8_MOUSE	tr|A0A671FPW7|A0A671FPW7_RHIFE
OG0011683	tr|E9QAE1|E9QAE1_MOUSE	tr|A0A671EGQ7|A0A671EGQ7_RHIFE
OG0011684	sp|O08608|OAZ2_MOUSE	tr|A0A671EI97|A0A671EI97_RHIFE
OG0011685	sp|O08672|KIFC2_MOUSE	tr|A0A671G1V8|A0A671G1V8_RHIFE
OG0011686	sp|O08749|DLDH_MOUSE	tr|A0A671FZE4|A0A671FZE4_RHIFE
OG0011687	sp|O08999|LTBP2_MOUSE	tr|A0A671DQ92|A0A671DQ92_RHIFE
OG0011688	sp|P04401|IL5_MOUSE	tr|A0A671FJ23|A0A671FJ23_RHIFE
OG0011689	sp|P04760|ACHG_MOUSE	tr|A0A671F1Y8|A0A671F1Y8_RHIFE
OG0011690	sp|P0C7T6|ATX1L_MOUSE	tr|A0A671EIC1|A0A671EIC1_RHIFE
OG0011691	sp|P12672|RAPSN_MOUSE	tr|A0A671EZ17|A0A671EZ17_RHIFE
OG0011692	sp|P24604|TEC_MOUSE	tr|A0A671DSX7|A0A671DSX7_RHIFE
OG0011693	sp|P81068|IRX1_MOUSE	tr|A0A671DR21|A0A671DR21_RHIFE
OG0011694	sp|P97384|ANX11_MOUSE	tr|A0A671FZ87|A0A671FZ87_RHIFE
OG0011695	sp|Q00780|CO8A1_MOUSE	tr|A0A671E580|A0A671E580_RHIFE
OG0011696	sp|Q0VAV2|EXPH5_MOUSE	tr|A0A671ELC2|A0A671ELC2_RHIFE
OG0011697	sp|Q3U3C9|GSE1_MOUSE	tr|A0A671F3T0|A0A671F3T0_RHIFE
OG0011698	sp|Q3U821|WDR75_MOUSE	tr|A0A671F116|A0A671F116_RHIFE
OG0011699	sp|Q3UK37|TEDC1_MOUSE	tr|A0A671DJV6|A0A671DJV6_RHIFE
OG0011700	sp|Q52KI8|SRRM1_MOUSE	tr|A0A671DQM0|A0A671DQM0_RHIFE
OG0011701	sp|Q61548|AP180_MOUSE	tr|A0A671DIA3|A0A671DIA3_RHIFE
OG0011702	sp|Q61730|IL1AP_MOUSE	tr|A0A671G369|A0A671G369_RHIFE
OG0011703	sp|Q64249|NR6A1_MOUSE	tr|A0A671EW40|A0A671EW40_RHIFE
OG0011704	sp|Q64317|DLX1_MOUSE	tr|A0A671DWR2|A0A671DWR2_RHIFE
OG0011705	sp|Q64445|COX8A_MOUSE	tr|A0A671ESF5|A0A671ESF5_RHIFE
OG0011706	sp|Q64676|CGT_MOUSE	tr|A0A671FPV6|A0A671FPV6_RHIFE
OG0011707	tr|Q6NV99|Q6NV99_MOUSE	tr|A0A671EHY2|A0A671EHY2_RHIFE
OG0011708	sp|Q6PR54|RIF1_MOUSE	tr|A0A671E6M6|A0A671E6M6_RHIFE
OG0011709	sp|Q7TSA3|BTLA_MOUSE	tr|A0A671DN94|A0A671DN94_RHIFE
OG0011710	sp|Q80VI1|TRI56_MOUSE	tr|A0A671EEX6|A0A671EEX6_RHIFE
OG0011711	sp|Q80YT7|MYOME_MOUSE	tr|A0A671FAA0|A0A671FAA0_RHIFE
OG0011712	sp|Q8BGP6|S2540_MOUSE	tr|A0A671FT50|A0A671FT50_RHIFE
OG0011713	sp|Q8BW88|PKHS1_MOUSE	tr|A0A671ET51|A0A671ET51_RHIFE
OG0011714	sp|Q8BWR4|UBP40_MOUSE	tr|A0A671E4J9|A0A671E4J9_RHIFE
OG0011715	sp|Q8C437|PEX5R_MOUSE	tr|A0A671G9J2|A0A671G9J2_RHIFE
OG0011716	sp|Q8CB59|F161B_MOUSE	tr|A0A671DS12|A0A671DS12_RHIFE
OG0011717	sp|Q8JZM8|MUC4_MOUSE	tr|A0A671F5E8|A0A671F5E8_RHIFE
OG0011718	sp|Q8R059|GALE_MOUSE	tr|A0A671DSC7|A0A671DSC7_RHIFE
OG0011719	sp|Q8VCE4|CI040_MOUSE	tr|A0A671F0Z3|A0A671F0Z3_RHIFE
OG0011720	sp|Q8VCW4|UN93B_MOUSE	tr|A0A671G3N5|A0A671G3N5_RHIFE
OG0011721	sp|Q8VIG1|REST_MOUSE	tr|A0A671E1V4|A0A671E1V4_RHIFE
OG0011722	sp|Q99J39|DCMC_MOUSE	tr|A0A671ENN1|A0A671ENN1_RHIFE
OG0011723	sp|Q99MN1|SYK_MOUSE	tr|A0A671FJL5|A0A671FJL5_RHIFE
OG0011724	sp|Q9CPT0|B2L14_MOUSE	tr|A0A671FAR2|A0A671FAR2_RHIFE
OG0011725	sp|Q9CRC3|CO040_MOUSE	tr|A0A671G1D4|A0A671G1D4_RHIFE
OG0011726	sp|Q9CZE3|RAB32_MOUSE	tr|A0A671FB03|A0A671FB03_RHIFE
OG0011727	sp|Q9D572|UBX11_MOUSE	tr|A0A671E492|A0A671E492_RHIFE
OG0011728	sp|Q9D5K1|TMM81_MOUSE	tr|A0A671FCR8|A0A671FCR8_RHIFE
OG0011729	sp|Q9D8S3|ARFG3_MOUSE	tr|A0A671F4H5|A0A671F4H5_RHIFE
OG0011730	sp|Q9DBR3|ARMC8_MOUSE	tr|A0A671ETR5|A0A671ETR5_RHIFE
OG0011731	sp|Q9R1S3|PIGN_MOUSE	tr|A0A671F9L4|A0A671F9L4_RHIFE
OG0011732	sp|Q9WTL4|INSRR_MOUSE	tr|A0A671F2A1|A0A671F2A1_RHIFE
OG0011733	sp|Q9Z0R0|HASP_MOUSE	tr|A0A671FZG9|A0A671FZG9_RHIFE
OG0011734	tr|S4R213|S4R213_MOUSE	tr|A0A671DL87|A0A671DL87_RHIFE
OG0011736	tr|B9EKF4|B9EKF4_MOUSE	tr|A0A671EFX1|A0A671EFX1_RHIFE
OG0011737	tr|E9Q6H8|E9Q6H8_MOUSE	tr|A0A671FT41|A0A671FT41_RHIFE
OG0011738	tr|G3UZN6|G3UZN6_MOUSE	tr|A0A671DYF4|A0A671DYF4_RHIFE
OG0011739	sp|P55088|AQP4_MOUSE	tr|A0A671G4X6|A0A671G4X6_RHIFE
OG0011740	sp|P57110|ATS8_MOUSE	tr|A0A671F7Q8|A0A671F7Q8_RHIFE
OG0011741	sp|P58681|TLR7_MOUSE	tr|A0A671FHX1|A0A671FHX1_RHIFE
OG0011742	sp|P80318|TCPG_MOUSE	tr|A0A671ERG6|A0A671ERG6_RHIFE
OG0011743	sp|Q01887|RYK_MOUSE	tr|A0A671EH25|A0A671EH25_RHIFE
OG0011744	sp|Q02780|NFIA_MOUSE	tr|A0A671DVU0|A0A671DVU0_RHIFE
OG0011745	sp|Q04899|CDK18_MOUSE	tr|A0A671F030|A0A671F030_RHIFE
OG0011746	sp|Q07424|CDX4_MOUSE	tr|A0A671DPC4|A0A671DPC4_RHIFE
OG0011747	sp|Q08274|DMWD_MOUSE	tr|A0A671EMD1|A0A671EMD1_RHIFE
OG0011748	sp|Q3TUF7|YETS2_MOUSE	tr|A0A671G0R2|A0A671G0R2_RHIFE
OG0011749	sp|Q3TYG6|TGRM2_MOUSE	tr|A0A671ELA3|A0A671ELA3_RHIFE
OG0011750	sp|Q3ULM0|CC106_MOUSE	tr|A0A671FUI8|A0A671FUI8_RHIFE
OG0011751	sp|Q4FJU9|TMM40_MOUSE	tr|A0A671FPI0|A0A671FPI0_RHIFE
OG0011752	tr|Q4KXB6|Q4KXB6_MOUSE	tr|A0A671G5D0|A0A671G5D0_RHIFE
OG0011753	sp|Q60862|ORC2_MOUSE	tr|A0A671FSH0|A0A671FSH0_RHIFE
OG0011754	sp|Q60928|GGT1_MOUSE	tr|A0A671FBH5|A0A671FBH5_RHIFE
OG0011755	sp|Q61033|LAP2A_MOUSE	tr|A0A671G033|A0A671G033_RHIFE
OG0011756	sp|Q61627|GRID1_MOUSE	tr|A0A671FYH8|A0A671FYH8_RHIFE
OG0011757	sp|Q64310|SURF4_MOUSE	tr|A0A671FLR6|A0A671FLR6_RHIFE
OG0011758	sp|Q6P3A8|ODBB_MOUSE	tr|A0A671FL66|A0A671FL66_RHIFE
OG0011759	sp|Q6PGA0|RCOR3_MOUSE	tr|A0A671FKI4|A0A671FKI4_RHIFE
OG0011760	sp|Q6ZWV7|RL35_MOUSE	tr|A0A671ESY9|A0A671ESY9_RHIFE
OG0011761	sp|Q7TSJ2|MAP6_MOUSE	tr|A0A671FZR6|A0A671FZR6_RHIFE
OG0011762	sp|Q80U72|SCRIB_MOUSE	tr|A0A671FLU7|A0A671FLU7_RHIFE
OG0011763	sp|Q80US8|MAD3_MOUSE	tr|A0A671EB12|A0A671EB12_RHIFE
OG0011764	sp|Q8BXL9|IFFO1_MOUSE	tr|A0A671DNB9|A0A671DNB9_RHIFE
OG0011765	sp|Q8CHK3|MBOA7_MOUSE	tr|A0A671EVA8|A0A671EVA8_RHIFE
OG0011766	sp|Q8CIV3|LIPH_MOUSE	tr|A0A671F1H5|A0A671F1H5_RHIFE
OG0011767	sp|Q8K1I7|WIPF1_MOUSE	tr|A0A671DS29|A0A671DS29_RHIFE
OG0011768	sp|Q8K3G5|VRK3_MOUSE	tr|A0A671EWV0|A0A671EWV0_RHIFE
OG0011769	sp|Q8R3V5|SHLB2_MOUSE	tr|A0A671G3R6|A0A671G3R6_RHIFE
OG0011770	sp|Q8VCE1|DJC28_MOUSE	tr|A0A671DL77|A0A671DL77_RHIFE
OG0011771	sp|Q8VDC0|SYLM_MOUSE	tr|A0A671ETU7|A0A671ETU7_RHIFE
OG0011772	sp|Q8VEN2|PLET1_MOUSE	tr|A0A671FC76|A0A671FC76_RHIFE
OG0011773	tr|Q8VGX3|Q8VGX3_MOUSE	tr|A0A671E2W1|A0A671E2W1_RHIFE
OG0011774	sp|Q91YE8|SYNP2_MOUSE	tr|A0A671FUJ6|A0A671FUJ6_RHIFE
OG0011775	sp|Q91YN9|BAG2_MOUSE	tr|A0A671E9L4|A0A671E9L4_RHIFE
OG0011776	sp|Q91Z96|BMP2K_MOUSE	tr|A0A671DPC0|A0A671DPC0_RHIFE
OG0011777	sp|Q91ZP3|LPIN1_MOUSE	tr|A0A671EAI2|A0A671EAI2_RHIFE
OG0011778	sp|Q922Q9|CHID1_MOUSE	tr|A0A671EPF7|A0A671EPF7_RHIFE
OG0011779	sp|Q924S9|DSCR6_MOUSE	tr|A0A671DS45|A0A671DS45_RHIFE
OG0011780	sp|Q99KR6|RNF34_MOUSE	tr|A0A671E9I9|A0A671E9I9_RHIFE
OG0011781	sp|Q99PP9|TRI16_MOUSE	tr|A0A671F5E0|A0A671F5E0_RHIFE
OG0011782	sp|Q9CR11|YETS4_MOUSE	tr|A0A671DTW2|A0A671DTW2_RHIFE
OG0011783	sp|Q9CWT3|SNX10_MOUSE	tr|A0A671EKV2|A0A671EKV2_RHIFE
OG0011784	sp|Q9D236|HTRA3_MOUSE	tr|A0A671E9L9|A0A671E9L9_RHIFE
OG0011785	sp|Q9D2E1|TSSK3_MOUSE	tr|A0A671F5A3|A0A671F5A3_RHIFE
OG0011786	sp|Q9D3J9|TASL_MOUSE	tr|A0A671DNP1|A0A671DNP1_RHIFE
OG0011787	sp|Q9D7R2|PMEPA_MOUSE	tr|A0A671GAQ1|A0A671GAQ1_RHIFE
OG0011788	sp|Q9D9R9|F186A_MOUSE	tr|A0A671FD08|A0A671FD08_RHIFE
OG0011789	sp|Q9DAS1|CKLF_MOUSE	tr|A0A671ESK7|A0A671ESK7_RHIFE
OG0011790	sp|Q9DCZ4|MIC26_MOUSE	tr|A0A671DTC4|A0A671DTC4_RHIFE
OG0011791	sp|Q9ESL8|FGF16_MOUSE	tr|A0A671DPY9|A0A671DPY9_RHIFE
OG0011792	sp|Q9JIL2|CCL28_MOUSE	tr|A0A671G154|A0A671G154_RHIFE
OG0011793	sp|Q9JJ94|SSNA1_MOUSE	tr|A0A671EDJ5|A0A671EDJ5_RHIFE
OG0011794	sp|Q9R0X2|ADEC1_MOUSE	tr|A0A671EEJ7|A0A671EEJ7_RHIFE
OG0011795	sp|Q9Z0F8|ADA17_MOUSE	tr|A0A671ELH9|A0A671ELH9_RHIFE
OG0011796	sp|S4R1M9|OSB10_MOUSE	tr|A0A671EFD9|A0A671EFD9_RHIFE
OG0011797	tr|A0A0J9YUD5|A0A0J9YUD5_MOUSE	tr|A0A671EXW1|A0A671EXW1_RHIFE
OG0011798	sp|A2ARA8|ITA8_MOUSE	tr|A0A671FX86|A0A671FX86_RHIFE
OG0011799	sp|A6H6E2|MMRN2_MOUSE	tr|A0A671G8P9|A0A671G8P9_RHIFE
OG0011800	sp|O70309|ITB5_MOUSE	tr|A0A671F1U7|A0A671F1U7_RHIFE
OG0011801	sp|O70551|SRPK1_MOUSE	tr|A0A671G7D2|A0A671G7D2_RHIFE
OG0011802	sp|O88452|STC2_MOUSE	tr|A0A671EGE8|A0A671EGE8_RHIFE
OG0011803	sp|P11352|GPX1_MOUSE	tr|A0A671E816|A0A671E816_RHIFE
OG0011804	sp|P13405|RB_MOUSE	tr|A0A671DJR9|A0A671DJR9_RHIFE
OG0011805	sp|P35601|RFC1_MOUSE	tr|A0A671E5N2|A0A671E5N2_RHIFE
OG0011806	sp|P41438|S19A1_MOUSE	tr|A0A671DV47|A0A671DV47_RHIFE
OG0011807	sp|P49117|NR2C2_MOUSE	tr|A0A671FJH2|A0A671FJH2_RHIFE
OG0011808	sp|P49749|EVX2_MOUSE	tr|A0A671DLQ5|A0A671DLQ5_RHIFE
OG0011809	sp|P56671|MAZ_MOUSE	tr|A0A671FEW2|A0A671FEW2_RHIFE
OG0011810	sp|P63300|SELW_MOUSE	tr|A0A671EB75|A0A671EB75_RHIFE
OG0011811	sp|P97489|GATA5_MOUSE	tr|A0A671FSV8|A0A671FSV8_RHIFE
OG0011812	sp|Q08761|PROS_MOUSE	tr|A0A671E2M6|A0A671E2M6_RHIFE
OG0011813	sp|Q148R9|R9BP_MOUSE	tr|A0A671E4E3|A0A671E4E3_RHIFE
OG0011814	sp|Q3UQ28|PXDN_MOUSE	tr|A0A671FEX4|A0A671FEX4_RHIFE
OG0011815	sp|Q3V2T4|KTDAP_MOUSE	tr|A0A671ES90|A0A671ES90_RHIFE
OG0011816	sp|Q5U4F6|DC2I2_MOUSE	tr|A0A671G7D6|A0A671G7D6_RHIFE
OG0011817	sp|Q5Y5T3|ZDH23_MOUSE	tr|A0A671DM12|A0A671DM12_RHIFE
OG0011818	sp|Q60754|MARCO_MOUSE	tr|A0A671EM64|A0A671EM64_RHIFE
OG0011819	sp|Q61139|PCSK7_MOUSE	tr|A0A671EU09|A0A671EU09_RHIFE
OG0011820	sp|Q61792|LASP1_MOUSE	tr|A0A671EPK7|A0A671EPK7_RHIFE
OG0011821	sp|Q62136|PTN21_MOUSE	tr|A0A671EWI5|A0A671EWI5_RHIFE
OG0011822	sp|Q6A085|ZN629_MOUSE	tr|A0A671F4J3|A0A671F4J3_RHIFE
OG0011823	sp|Q75N73|S39AE_MOUSE	tr|A0A671EU45|A0A671EU45_RHIFE
OG0011824	sp|Q7TMY4|THOC7_MOUSE	tr|A0A671F0R0|A0A671F0R0_RHIFE
OG0011825	sp|Q7TQI7|ABTB2_MOUSE	tr|A0A671E6U2|A0A671E6U2_RHIFE
OG0011826	sp|Q80SU3|ZAR1_MOUSE	tr|A0A671DK27|A0A671DK27_RHIFE
OG0011827	sp|Q8BGF8|S35D3_MOUSE	tr|A0A671E124|A0A671E124_RHIFE
OG0011828	sp|Q8BH73|QPCTL_MOUSE	tr|A0A671ES36|A0A671ES36_RHIFE
OG0011829	sp|Q8BX80|ENASE_MOUSE	tr|A0A671G047|A0A671G047_RHIFE
OG0011830	sp|Q8C165|P20D1_MOUSE	tr|A0A671EWS4|A0A671EWS4_RHIFE
OG0011831	sp|Q8CBC4|CNST_MOUSE	tr|A0A671FC63|A0A671FC63_RHIFE
OG0011832	sp|Q8K099|LRIT1_MOUSE	tr|A0A671G3I9|A0A671G3I9_RHIFE
OG0011833	sp|Q8K4J0|DCR1C_MOUSE	tr|A0A671FUX2|A0A671FUX2_RHIFE
OG0011834	sp|Q8QZY9|SF3B4_MOUSE	tr|A0A671G0V3|A0A671G0V3_RHIFE
OG0011835	sp|Q8R105|VP37C_MOUSE	tr|A0A671DWP8|A0A671DWP8_RHIFE
OG0011836	sp|Q8R1S0|COQ6_MOUSE	tr|A0A671E041|A0A671E041_RHIFE
OG0011837	sp|Q8R2Q4|RRF2M_MOUSE	tr|A0A671F385|A0A671F385_RHIFE
OG0011838	sp|Q8VC33|NXNL1_MOUSE	tr|A0A671FPU1|A0A671FPU1_RHIFE
OG0011839	sp|Q8VCM7|FIBG_MOUSE	tr|A0A671ELF0|A0A671ELF0_RHIFE
OG0011840	sp|Q8VDP4|CCAR2_MOUSE	tr|A0A671EKB4|A0A671EKB4_RHIFE
OG0011841	sp|Q8VIK5|PEAR1_MOUSE	tr|A0A671FG61|A0A671FG61_RHIFE
OG0011842	sp|Q91W50|CSDE1_MOUSE	tr|A0A671FJV6|A0A671FJV6_RHIFE
OG0011843	sp|Q91WA3|HDA11_MOUSE	tr|A0A671E9N7|A0A671E9N7_RHIFE
OG0011844	sp|Q91WR3|ASCC2_MOUSE	tr|A0A671EDD1|A0A671EDD1_RHIFE
OG0011845	sp|Q91YK0|LRC49_MOUSE	tr|A0A671ENV9|A0A671ENV9_RHIFE
OG0011846	sp|Q91YP3|DEOC_MOUSE	tr|A0A671FVI0|A0A671FVI0_RHIFE
OG0011847	sp|Q9CR40|KLH28_MOUSE	tr|A0A671EBM0|A0A671EBM0_RHIFE
OG0011848	sp|Q9D2Y9|ELOV7_MOUSE	tr|A0A671FGL1|A0A671FGL1_RHIFE
OG0011849	sp|Q9D7I5|LHPP_MOUSE	tr|A0A671EIQ6|A0A671EIQ6_RHIFE
OG0011850	sp|Q9DAD0|CF276_MOUSE	tr|A0A671FQ63|A0A671FQ63_RHIFE
OG0011851	sp|Q9DB70|FUND1_MOUSE	tr|A0A671DSA0|A0A671DSA0_RHIFE
OG0011852	sp|Q9JLL0|CRIM1_MOUSE	tr|A0A671F0X4|A0A671F0X4_RHIFE
OG0011853	sp|Q9QZB6|NR4A3_MOUSE	tr|A0A671F7G3|A0A671F7G3_RHIFE
OG0011854	sp|Q9WTX8|MD1L1_MOUSE	tr|A0A671FKX5|A0A671FKX5_RHIFE
OG0011855	sp|A1IGU4|ARH37_MOUSE	tr|A0A671F511|A0A671F511_RHIFE
OG0011856	sp|A2AIV2|VIR_MOUSE	tr|A0A671F1P5|A0A671F1P5_RHIFE
OG0011857	sp|A3KMP2|TTC38_MOUSE	tr|A0A671EUW5|A0A671EUW5_RHIFE
OG0011858	sp|A7M7C7|SKOR2_MOUSE	tr|A0A671F4Z1|A0A671F4Z1_RHIFE
OG0011859	tr|B2RV38|B2RV38_MOUSE	tr|A0A671DQZ0|A0A671DQZ0_RHIFE
OG0011860	tr|E9Q9Q6|E9Q9Q6_MOUSE	tr|A0A671DZM0|A0A671DZM0_RHIFE
OG0011861	sp|F8VPN2|TEX15_MOUSE	tr|A0A671DWQ3|A0A671DWQ3_RHIFE
OG0011862	sp|O35674|ADA19_MOUSE	tr|A0A671FSC7|A0A671FSC7_RHIFE
OG0011863	sp|O55082|PTN20_MOUSE	tr|A0A671G257|A0A671G257_RHIFE
OG0011864	sp|P14719|ILRL1_MOUSE	tr|A0A671GC93|A0A671GC93_RHIFE
OG0011865	sp|P51569|AGAL_MOUSE	tr|A0A671DKE5|A0A671DKE5_RHIFE
OG0011866	sp|P56485|ACKR3_MOUSE	tr|A0A671E4R1|A0A671E4R1_RHIFE
OG0011867	sp|P70338|GFI1_MOUSE	tr|A0A671EAU3|A0A671EAU3_RHIFE
OG0011868	sp|P97930|KTHY_MOUSE	tr|A0A671DIY1|A0A671DIY1_RHIFE
OG0011869	sp|Q04735|CDK16_MOUSE	tr|A0A671DNH6|A0A671DNH6_RHIFE
OG0011870	sp|Q1LZI2|S35F3_MOUSE	tr|A0A671G6C3|A0A671G6C3_RHIFE
OG0011871	sp|Q2Q5T5|MYMX_MOUSE	tr|A0A671E538|A0A671E538_RHIFE
OG0011872	sp|Q33DR2|DPS1_MOUSE	tr|A0A671F022|A0A671F022_RHIFE
OG0011873	sp|Q3UVU3|ZNT10_MOUSE	tr|A0A671G0V9|A0A671G0V9_RHIFE
OG0011874	sp|Q5PR68|CE112_MOUSE	tr|A0A671EB10|A0A671EB10_RHIFE
OG0011875	sp|Q61457|CCNE1_MOUSE	tr|A0A671F1B3|A0A671F1B3_RHIFE
OG0011876	sp|Q61474|MSI1H_MOUSE	tr|A0A671FI71|A0A671FI71_RHIFE
OG0011877	sp|Q62288|TICN1_MOUSE	tr|A0A671EEQ7|A0A671EEQ7_RHIFE
OG0011878	sp|Q6DFV7|NCOA7_MOUSE	tr|A0A671DQY5|A0A671DQY5_RHIFE
OG0011879	sp|Q6Q6R3|CRIP3_MOUSE	tr|A0A671E9Y3|A0A671E9Y3_RHIFE
OG0011880	sp|Q78IQ7|S39A4_MOUSE	tr|A0A671G0M8|A0A671G0M8_RHIFE
OG0011881	sp|Q80T32|AGRD1_MOUSE	tr|A0A671FTK9|A0A671FTK9_RHIFE
OG0011882	sp|Q80XM3|KCNG4_MOUSE	tr|A0A671F090|A0A671F090_RHIFE
OG0011883	sp|Q8BH74|NU107_MOUSE	tr|A0A671DS92|A0A671DS92_RHIFE
OG0011884	sp|Q8BP78|F10C1_MOUSE	tr|A0A671ES38|A0A671ES38_RHIFE
OG0011885	sp|Q8BWF0|SSDH_MOUSE	tr|A0A671F1Q6|A0A671F1Q6_RHIFE
OG0011886	sp|Q8BZX4|SREK1_MOUSE	tr|A0A671FT32|A0A671FT32_RHIFE
OG0011887	sp|Q8C0N1|KIF2B_MOUSE	tr|A0A671ELD9|A0A671ELD9_RHIFE
OG0011888	sp|Q8C407|YIPF4_MOUSE	tr|A0A671F546|A0A671F546_RHIFE
OG0011889	sp|Q8CE33|KLH11_MOUSE	tr|A0A671E8Z6|A0A671E8Z6_RHIFE
OG0011890	sp|Q8CH62|LTO1_MOUSE	tr|A0A671G5I1|A0A671G5I1_RHIFE
OG0011891	sp|Q8R001|MARE2_MOUSE	tr|A0A671EAW0|A0A671EAW0_RHIFE
OG0011892	sp|Q8R3L2|TCF25_MOUSE	tr|A0A671EYK9|A0A671EYK9_RHIFE
OG0011893	tr|Q8VEH2|Q8VEH2_MOUSE	tr|A0A671FST1|A0A671FST1_RHIFE
OG0011894	tr|Q8VH17|Q8VH17_MOUSE	tr|A0A671F336|A0A671F336_RHIFE
OG0011895	sp|Q91X45|ZBTB3_MOUSE	tr|A0A671EYC6|A0A671EYC6_RHIFE
OG0011896	sp|Q91XA8|KLD8A_MOUSE	tr|A0A671F0X0|A0A671F0X0_RHIFE
OG0011897	sp|Q923S9|RAB30_MOUSE	tr|A0A671EPA3|A0A671EPA3_RHIFE
OG0011898	sp|Q99KE3|DOK4_MOUSE	tr|A0A671EBR0|A0A671EBR0_RHIFE
OG0011899	sp|Q99MU1|TPRA1_MOUSE	tr|A0A671EAK5|A0A671EAK5_RHIFE
OG0011900	sp|Q9CX99|GRAP_MOUSE	tr|A0A671G7C8|A0A671G7C8_RHIFE
OG0011901	sp|Q9D125|RT25_MOUSE	tr|A0A671FQI9|A0A671FQI9_RHIFE
OG0011902	sp|Q9D3R6|KATL2_MOUSE	tr|A0A671F305|A0A671F305_RHIFE
OG0011903	sp|Q9D3V5|FSIP1_MOUSE	tr|A0A671E5T9|A0A671E5T9_RHIFE
OG0011904	sp|Q9D483|RPC3_MOUSE	tr|A0A671FTV3|A0A671FTV3_RHIFE
OG0011905	sp|Q9EQ80|NIF3L_MOUSE	tr|A0A671FST5|A0A671FST5_RHIFE
OG0011906	sp|Q9JJH7|TRPM5_MOUSE	tr|A0A671FRY7|A0A671FRY7_RHIFE
OG0011907	sp|Q9QWR8|NAGAB_MOUSE	tr|A0A671FHY3|A0A671FHY3_RHIFE
OG0011908	sp|Q9QZ47|TNNT3_MOUSE	tr|A0A671FYF4|A0A671FYF4_RHIFE
OG0011909	sp|Q9WV70|NOC2L_MOUSE	tr|A0A671EJY5|A0A671EJY5_RHIFE
OG0011910	tr|A0A0A6YY83|A0A0A6YY83_MOUSE	tr|A0A671DJQ5|A0A671DJQ5_RHIFE
OG0011911	sp|A1L3T7|RIPR3_MOUSE	tr|A0A671FCI3|A0A671FCI3_RHIFE
OG0011912	tr|E9Q289|E9Q289_MOUSE	tr|A0A671EIJ0|A0A671EIJ0_RHIFE
OG0011913	sp|E9Q7D5|ARHG5_MOUSE	tr|A0A671EEZ7|A0A671EEZ7_RHIFE
