Orthogroup	Mus_musculus	Vulpes_vulpes
OG0010566	sp|Q9JJG9|NOA1_MOUSE	tr|A0A3Q7SU79|A0A3Q7SU79_VULVU
OG0010567	sp|Q9JJY4|DDX20_MOUSE	tr|A0A3Q7SCC3|A0A3Q7SCC3_VULVU
OG0010568	sp|Q9JLB4|CUBN_MOUSE	tr|A0A3Q7UF06|A0A3Q7UF06_VULVU
OG0010569	sp|Q9WV54|ASAH1_MOUSE	tr|A0A3Q7R1U3|A0A3Q7R1U3_VULVU
OG0010570	sp|Q9WVG9|MS3L1_MOUSE	tr|A0A3Q7T2D9|A0A3Q7T2D9_VULVU
OG0010571	sp|Q9Z0X1|AIFM1_MOUSE	tr|A0A3Q7V2I3|A0A3Q7V2I3_VULVU
OG0010572	sp|Q9Z2I8|SUCB2_MOUSE	tr|A0A3Q7R5J4|A0A3Q7R5J4_VULVU
OG0010573	sp|A7DTG3|SRTD4_MOUSE	tr|A0A3Q7QVD2|A0A3Q7QVD2_VULVU
OG0010574	sp|E9Q4F7|ANR11_MOUSE	tr|A0A3Q7SHT7|A0A3Q7SHT7_VULVU
OG0010575	tr|E9Q7C4|E9Q7C4_MOUSE	tr|A0A3Q7R8M9|A0A3Q7R8M9_VULVU
OG0010576	sp|O35599|OPSG_MOUSE	tr|A0A3Q7REY6|A0A3Q7REY6_VULVU
OG0010577	sp|O54734|OST48_MOUSE	tr|A0A3Q7SVR4|A0A3Q7SVR4_VULVU
OG0010578	sp|O54826|AF10_MOUSE	tr|A0A3Q7SYU6|A0A3Q7SYU6_VULVU
OG0010579	sp|O54917|E2F6_MOUSE	tr|A0A3Q7UBM5|A0A3Q7UBM5_VULVU
OG0010580	sp|O88907|PIAS1_MOUSE	tr|A0A3Q7SY33|A0A3Q7SY33_VULVU
OG0010581	sp|P02340|P53_MOUSE	tr|A0A3Q7TIN0|A0A3Q7TIN0_VULVU
OG0010582	sp|P02831|HXA3_MOUSE	tr|A0A3Q7RUL0|A0A3Q7RUL0_VULVU
OG0010583	sp|P0C090|RC3H2_MOUSE	tr|A0A3Q7SQN9|A0A3Q7SQN9_VULVU
OG0010584	sp|P14246|GTR2_MOUSE	tr|A0A3Q7SMX7|A0A3Q7SMX7_VULVU
OG0010585	sp|P24369|PPIB_MOUSE	tr|A0A3Q7THW0|A0A3Q7THW0_VULVU
OG0010586	sp|P27612|PLAP_MOUSE	tr|A0A3Q7TU49|A0A3Q7TU49_VULVU
OG0010587	sp|P47774|CCR7_MOUSE	tr|A0A3Q7RYI3|A0A3Q7RYI3_VULVU
OG0010588	sp|P51680|CCR4_MOUSE	tr|A0A3Q7T5C6|A0A3Q7T5C6_VULVU
OG0010589	sp|Q02105|C1QC_MOUSE	tr|A0A3Q7ULN3|A0A3Q7ULN3_VULVU
OG0010590	sp|Q02152|5HT2B_MOUSE	tr|A0A3Q7SK82|A0A3Q7SK82_VULVU
OG0010591	sp|Q0VBK2|K2C80_MOUSE	tr|A0A3Q7SK52|A0A3Q7SK52_VULVU
OG0010592	sp|Q1RLK6|B3GN4_MOUSE	tr|A0A3Q7TBX5|A0A3Q7TBX5_VULVU
OG0010593	tr|Q208S0|Q208S0_MOUSE	tr|A0A3Q7T878|A0A3Q7T878_VULVU
OG0010594	sp|Q3UMU9|HDGR2_MOUSE	tr|A0A3Q7UPP0|A0A3Q7UPP0_VULVU
OG0010595	sp|Q497V6|BAHD1_MOUSE	tr|A0A3Q7SG50|A0A3Q7SG50_VULVU
OG0010596	sp|Q5EBG6|HSPB6_MOUSE	tr|A0A3Q7TY85|A0A3Q7TY85_VULVU
OG0010597	sp|Q60520|SIN3A_MOUSE	tr|A0A3Q7R8J5|A0A3Q7R8J5_VULVU
OG0010598	sp|Q62059|CSPG2_MOUSE	tr|A0A3Q7RUK8|A0A3Q7RUK8_VULVU
OG0010599	sp|Q6A070|TGRM1_MOUSE	tr|A0A3Q7S9Y6|A0A3Q7S9Y6_VULVU
OG0010600	sp|Q6NS69|AMER3_MOUSE	tr|A0A3Q7T3G2|A0A3Q7T3G2_VULVU
OG0010601	sp|Q80V03|ADCK5_MOUSE	tr|A0A3Q7RBK5|A0A3Q7RBK5_VULVU
OG0010602	sp|Q811G0|PTHB1_MOUSE	tr|A0A3Q7V5I5|A0A3Q7V5I5_VULVU
OG0010603	sp|Q8BFU1|S39A9_MOUSE	tr|A0A3Q7U9W9|A0A3Q7U9W9_VULVU
OG0010604	sp|Q8BGT7|SPF30_MOUSE	tr|A0A3Q7RT46|A0A3Q7RT46_VULVU
OG0010605	sp|Q8BJU9|RF1ML_MOUSE	tr|A0A3Q7TED7|A0A3Q7TED7_VULVU
OG0010606	sp|Q8BNV1|TRM2A_MOUSE	tr|A0A3Q7QZB3|A0A3Q7QZB3_VULVU
OG0010607	sp|Q8BZB2|COAC_MOUSE	tr|A0A3Q7RHH3|A0A3Q7RHH3_VULVU
OG0010608	sp|Q8CAT8|FBX48_MOUSE	tr|A0A3Q7TUW5|A0A3Q7TUW5_VULVU
OG0010609	sp|Q8CEC0|NUP88_MOUSE	tr|A0A3Q7TI74|A0A3Q7TI74_VULVU
OG0010610	sp|Q8K070|SAM14_MOUSE	tr|A0A3Q7S0P1|A0A3Q7S0P1_VULVU
OG0010611	sp|Q8K0D7|GET1_MOUSE	tr|A0A3Q7RAQ1|A0A3Q7RAQ1_VULVU
OG0010612	sp|Q8K595|MCLN2_MOUSE	tr|A0A3Q7TGQ4|A0A3Q7TGQ4_VULVU
OG0010613	sp|Q91XI1|DUS3L_MOUSE	tr|A0A3Q7UB54|A0A3Q7UB54_VULVU
OG0010614	sp|Q923Z0|GPC5B_MOUSE	tr|A0A3Q7STB1|A0A3Q7STB1_VULVU
OG0010615	sp|Q924D0|RT4I1_MOUSE	tr|A0A3Q7SJ87|A0A3Q7SJ87_VULVU
OG0010616	sp|Q99NI3|GT2D2_MOUSE	tr|A0A3Q7V0E9|A0A3Q7V0E9_VULVU
OG0010617	sp|Q9D0Z3|TMM53_MOUSE	tr|A0A3Q7SZ04|A0A3Q7SZ04_VULVU
OG0010618	sp|Q9D8X5|CNOT8_MOUSE	tr|A0A3Q7U8X5|A0A3Q7U8X5_VULVU
OG0010619	sp|Q9DBS2|TPRGL_MOUSE	tr|A0A3Q7TH49|A0A3Q7TH49_VULVU
OG0010620	sp|Q9DCU0|PAQR5_MOUSE	tr|A0A3Q7T038|A0A3Q7T038_VULVU
OG0010621	sp|Q9EST4|PSMG2_MOUSE	tr|A0A3Q7U3D1|A0A3Q7U3D1_VULVU
OG0010622	sp|Q9JJJ7|PORCN_MOUSE	tr|A0A3Q7QY97|A0A3Q7QY97_VULVU
OG0010623	sp|Q9Z0L2|ARTN_MOUSE	tr|A0A3Q7S0G9|A0A3Q7S0G9_VULVU
OG0010624	sp|Q9Z109|VSIG2_MOUSE	tr|A0A3Q7SEY0|A0A3Q7SEY0_VULVU
OG0010625	sp|Q9Z1N6|SFRP4_MOUSE	tr|A0A3Q7RCI9|A0A3Q7RCI9_VULVU
OG0010626	sp|Q9Z1W5|SERP1_MOUSE	tr|A0A3Q7UVY0|A0A3Q7UVY0_VULVU
OG0010627	tr|A0A2I3BRV4|A0A2I3BRV4_MOUSE	tr|A0A3Q7RIS7|A0A3Q7RIS7_VULVU
OG0010628	sp|A2AJN7|S4A11_MOUSE	tr|A0A3Q7SWC3|A0A3Q7SWC3_VULVU
OG0010629	sp|A2APA5|FA209_MOUSE	tr|A0A3Q7TML7|A0A3Q7TML7_VULVU
OG0010630	tr|E9PZP8|E9PZP8_MOUSE	tr|A0A3Q7TF23|A0A3Q7TF23_VULVU
OG0010631	sp|E9Q912|GDS1_MOUSE	tr|A0A3Q7TNS8|A0A3Q7TNS8_VULVU
OG0010632	tr|G3UYU0|G3UYU0_MOUSE	tr|A0A3Q7S3A8|A0A3Q7S3A8_VULVU
OG0010633	sp|O35459|ECH1_MOUSE	tr|A0A3Q7UEN0|A0A3Q7UEN0_VULVU
OG0010634	sp|O35491|CLK2_MOUSE	tr|A0A3Q7SHQ0|A0A3Q7SHQ0_VULVU
OG0010635	sp|O55026|ENTP2_MOUSE	tr|A0A3Q7RHE1|A0A3Q7RHE1_VULVU
OG0010636	sp|O88447|KLC1_MOUSE	tr|A0A3Q7U4Z6|A0A3Q7U4Z6_VULVU
OG0010637	sp|P09541|MYL4_MOUSE	tr|A0A3Q7SFZ8|A0A3Q7SFZ8_VULVU
OG0010638	sp|P0C7N9|PSMG4_MOUSE	tr|A0A3Q7TAI4|A0A3Q7TAI4_VULVU
OG0010639	sp|P25322|CCND1_MOUSE	tr|A0A3Q7TXF0|A0A3Q7TXF0_VULVU
OG0010640	sp|P33611|DPOA2_MOUSE	tr|A0A3Q7SGT6|A0A3Q7SGT6_VULVU
OG0010641	sp|P58462|FOXP1_MOUSE	tr|A0A3Q7R5M6|A0A3Q7R5M6_VULVU
OG0010642	sp|P70289|PTPRV_MOUSE	tr|A0A3Q7UKT6|A0A3Q7UKT6_VULVU
OG0010643	sp|Q06806|TIE1_MOUSE	tr|A0A3Q7SZ70|A0A3Q7SZ70_VULVU
OG0010644	tr|Q3UJB0|Q3UJB0_MOUSE	tr|A0A3Q7STM9|A0A3Q7STM9_VULVU
OG0010645	sp|Q3UR70|TGFA1_MOUSE	tr|A0A3Q7RRF2|A0A3Q7RRF2_VULVU
OG0010646	sp|Q5DU09|ZN652_MOUSE	tr|A0A3Q7RXU3|A0A3Q7RXU3_VULVU
OG0010647	sp|Q5NCP0|RNF43_MOUSE	tr|A0A3Q7S7C5|A0A3Q7S7C5_VULVU
OG0010648	sp|Q60989|XIAP_MOUSE	tr|A0A3Q7V1S9|A0A3Q7V1S9_VULVU
OG0010649	sp|Q61084|M3K3_MOUSE	tr|A0A3Q7SGB7|A0A3Q7SGB7_VULVU
OG0010650	sp|Q61606|GLR_MOUSE	tr|A0A3Q7TKR9|A0A3Q7TKR9_VULVU
OG0010651	sp|Q64127|TIF1A_MOUSE	tr|A0A3Q7QXU9|A0A3Q7QXU9_VULVU
OG0010652	sp|Q6P069|SORCN_MOUSE	tr|A0A3Q7U985|A0A3Q7U985_VULVU
OG0010653	sp|Q6PAL7|AHDC1_MOUSE	tr|A0A3Q7USI7|A0A3Q7USI7_VULVU
OG0010654	sp|Q6PHZ5|RB15B_MOUSE	tr|A0A3Q7R0X4|A0A3Q7R0X4_VULVU
OG0010655	sp|Q6Y5D8|RHG10_MOUSE	tr|A0A3Q7V2R3|A0A3Q7V2R3_VULVU
OG0010656	sp|Q7TNL3|STK40_MOUSE	tr|A0A3Q7RZ95|A0A3Q7RZ95_VULVU
OG0010657	sp|Q8C0C4|CCSE1_MOUSE	tr|A0A3Q7TF73|A0A3Q7TF73_VULVU
OG0010658	sp|Q8C152|TET5B_MOUSE	tr|A0A3Q7TYD6|A0A3Q7TYD6_VULVU
OG0010659	sp|Q8CDF7|EXD1_MOUSE	tr|A0A3Q7T2U0|A0A3Q7T2U0_VULVU
OG0010660	sp|Q8CE96|TRM6_MOUSE	tr|A0A3Q7SW72|A0A3Q7SW72_VULVU
OG0010661	sp|Q8CGC4|LS14B_MOUSE	tr|A0A3Q7TMB9|A0A3Q7TMB9_VULVU
OG0010662	sp|Q8K2D0|F199X_MOUSE	tr|A0A3Q7RRI2|A0A3Q7RRI2_VULVU
OG0010663	sp|Q8K2H6|APC10_MOUSE	tr|A0A3Q7V2Q2|A0A3Q7V2Q2_VULVU
OG0010664	sp|Q8K2Q5|CHCH7_MOUSE	tr|A0A3Q7TQD3|A0A3Q7TQD3_VULVU
OG0010665	sp|Q8K3D3|SWI5_MOUSE	tr|A0A3Q7TI15|A0A3Q7TI15_VULVU
OG0010666	sp|Q8R1I1|QCR9_MOUSE	tr|A0A3Q7R6M4|A0A3Q7R6M4_VULVU
OG0010667	sp|Q8R1I2|GRP_MOUSE	tr|A0A3Q7SBA3|A0A3Q7SBA3_VULVU
OG0010668	sp|Q8R550|SH3K1_MOUSE	tr|A0A3Q7S3M0|A0A3Q7S3M0_VULVU
OG0010669	sp|Q8VC88|GRAN_MOUSE	tr|A0A3Q7RWT4|A0A3Q7RWT4_VULVU
OG0010670	sp|Q8VCD6|REEP2_MOUSE	tr|A0A3Q7SNI6|A0A3Q7SNI6_VULVU
OG0010672	sp|Q91X44|GCKR_MOUSE	tr|A0A3Q7R2M5|A0A3Q7R2M5_VULVU
OG0010673	sp|Q91YK8|LYPD3_MOUSE	tr|A0A3Q7TXP0|A0A3Q7TXP0_VULVU
OG0010674	sp|Q91ZY2|HRH4_MOUSE	tr|A0A3Q7SYT7|A0A3Q7SYT7_VULVU
OG0010675	sp|Q99JX4|EIF3M_MOUSE	tr|A0A3Q7UMP6|A0A3Q7UMP6_VULVU
OG0010676	sp|Q99M28|RNPS1_MOUSE	tr|A0A3Q7R4X7|A0A3Q7R4X7_VULVU
OG0010677	sp|Q99MQ3|PINK1_MOUSE	tr|A0A3Q7UKK8|A0A3Q7UKK8_VULVU
OG0010678	sp|Q99PI5|LPIN2_MOUSE	tr|A0A3Q7T037|A0A3Q7T037_VULVU
OG0010679	sp|Q9CQ25|MZT2_MOUSE	tr|A0A3Q7R8U3|A0A3Q7R8U3_VULVU
OG0010680	sp|Q9CQ36|DPOE4_MOUSE	tr|A0A3Q7RXK2|A0A3Q7RXK2_VULVU
OG0010681	sp|Q9CZ82|MED18_MOUSE	tr|A0A3Q7TKU8|A0A3Q7TKU8_VULVU
OG0010682	sp|Q9D023|MPC2_MOUSE	tr|A0A3Q7TCP7|A0A3Q7TCP7_VULVU
OG0010683	sp|Q9D8M3|HRG1_MOUSE	tr|A0A3Q7T6L0|A0A3Q7T6L0_VULVU
OG0010684	sp|Q9DAT5|MTU1_MOUSE	tr|A0A3Q7UQK3|A0A3Q7UQK3_VULVU
OG0010685	sp|Q9JIY0|PKHO1_MOUSE	tr|A0A3Q7SBL2|A0A3Q7SBL2_VULVU
OG0010686	sp|Q9JJP2|P73_MOUSE	tr|A0A3Q7SY82|A0A3Q7SY82_VULVU
OG0010687	sp|Q9QYK7|RNF11_MOUSE	tr|A0A3Q7RR11|A0A3Q7RR11_VULVU
OG0010688	sp|Q9R0N9|SYT9_MOUSE	tr|A0A3Q7U921|A0A3Q7U921_VULVU
OG0010689	sp|Q9R1K6|GPR34_MOUSE	tr|A0A3Q7TS45|A0A3Q7TS45_VULVU
OG0010690	sp|Q9R269|PEPL_MOUSE	tr|A0A3Q7SQ85|A0A3Q7SQ85_VULVU
OG0010691	sp|Q9Z0S5|CLD15_MOUSE	tr|A0A3Q7UBY4|A0A3Q7UBY4_VULVU
OG0010692	sp|Q9Z238|CCNE2_MOUSE	tr|A0A3Q7UQV9|A0A3Q7UQV9_VULVU
OG0010693	sp|A2ASS6|TITIN_MOUSE	tr|A0A3Q7RW86|A0A3Q7RW86_VULVU
OG0010694	sp|A2AV25|FBCD1_MOUSE	tr|A0A3Q7TJ00|A0A3Q7TJ00_VULVU
OG0010695	tr|E9PWW6|E9PWW6_MOUSE	tr|A0A3Q7ST32|A0A3Q7ST32_VULVU
OG0010696	tr|E9Q3A7|E9Q3A7_MOUSE	tr|A0A3Q7SBQ4|A0A3Q7SBQ4_VULVU
OG0010697	sp|E9Q5F9|SETD2_MOUSE	tr|A0A3Q7SRP9|A0A3Q7SRP9_VULVU
OG0010698	sp|O35137|ALX4_MOUSE	tr|A0A3Q7SGB0|A0A3Q7SGB0_VULVU
OG0010699	sp|O54819|TFPI1_MOUSE	tr|A0A3Q7UQ84|A0A3Q7UQ84_VULVU
OG0010700	sp|P10754|ZFP13_MOUSE	tr|A0A3Q7REQ7|A0A3Q7REQ7_VULVU
OG0010701	sp|P15499|PRPH2_MOUSE	tr|A0A3Q7SX34|A0A3Q7SX34_VULVU
OG0010702	sp|P35288|RAB23_MOUSE	tr|A0A3Q7RM17|A0A3Q7RM17_VULVU
OG0010703	sp|P63015|PAX6_MOUSE	tr|A0A3Q7TFR5|A0A3Q7TFR5_VULVU
OG0010704	sp|Q03249|GALT_MOUSE	tr|A0A3Q7SQ44|A0A3Q7SQ44_VULVU
OG0010705	sp|Q0VB26|TEX26_MOUSE	tr|A0A3Q7SBF6|A0A3Q7SBF6_VULVU
OG0010706	sp|Q14BV6|YDJC_MOUSE	tr|A0A3Q7R8Y9|A0A3Q7R8Y9_VULVU
OG0010707	sp|Q3U1J4|DDB1_MOUSE	tr|A0A3Q7RB25|A0A3Q7RB25_VULVU
OG0010708	sp|Q5U4E0|LHPL4_MOUSE	tr|A0A3Q7TSH7|A0A3Q7TSH7_VULVU
OG0010709	sp|Q60821|ZBT17_MOUSE	tr|A0A3Q7TR89|A0A3Q7TR89_VULVU
OG0010710	sp|Q61179|IRF9_MOUSE	tr|A0A3Q7U7J8|A0A3Q7U7J8_VULVU
OG0010711	sp|Q62053|PE2R2_MOUSE	tr|A0A3Q7T7J4|A0A3Q7T7J4_VULVU
OG0010712	sp|Q69Z61|PWP2A_MOUSE	tr|A0A3Q7TQD1|A0A3Q7TQD1_VULVU
OG0010713	sp|Q810A7|DDX42_MOUSE	tr|A0A3Q7SGC6|A0A3Q7SGC6_VULVU
OG0010714	sp|Q8BFW4|TRI65_MOUSE	tr|A0A3Q7SGX5|A0A3Q7SGX5_VULVU
OG0010715	sp|Q8BPA8|DPCD_MOUSE	tr|A0A3Q7RRT8|A0A3Q7RRT8_VULVU
OG0010716	sp|Q8BXJ9|TMM62_MOUSE	tr|A0A3Q7S5N0|A0A3Q7S5N0_VULVU
OG0010717	sp|Q8CFV4|NRN1_MOUSE	tr|A0A3Q7RCE4|A0A3Q7RCE4_VULVU
OG0010718	sp|Q8K4Q8|COL12_MOUSE	tr|A0A3Q7SYV8|A0A3Q7SYV8_VULVU
OG0010719	sp|Q8R2S9|ARP8_MOUSE	tr|A0A3Q7RII5|A0A3Q7RII5_VULVU
OG0010720	sp|Q8R4Y4|STAB1_MOUSE	tr|A0A3Q7R8I9|A0A3Q7R8I9_VULVU
OG0010721	sp|Q91W69|EPN3_MOUSE	tr|A0A3Q7S1E9|A0A3Q7S1E9_VULVU
OG0010722	sp|Q91XU0|WRIP1_MOUSE	tr|A0A3Q7QYY2|A0A3Q7QYY2_VULVU
OG0010723	sp|Q925I7|PDGFD_MOUSE	tr|A0A3Q7SL37|A0A3Q7SL37_VULVU
OG0010724	sp|Q99M51|NCK1_MOUSE	tr|A0A3Q7UVB4|A0A3Q7UVB4_VULVU
OG0010725	sp|Q99M87|DNJA3_MOUSE	tr|A0A3Q7TU33|A0A3Q7TU33_VULVU
OG0010726	sp|Q9CQA3|SDHB_MOUSE	tr|A0A3Q7TDB2|A0A3Q7TDB2_VULVU
OG0010727	sp|Q9CXT8|MPPB_MOUSE	tr|A0A3Q7TKP6|A0A3Q7TKP6_VULVU
OG0010728	sp|Q9CXU0|MED10_MOUSE	tr|A0A3Q7U6B1|A0A3Q7U6B1_VULVU
OG0010729	sp|Q9CYK2|QPCT_MOUSE	tr|A0A3Q7UND7|A0A3Q7UND7_VULVU
OG0010730	sp|Q9D1D4|TMEDA_MOUSE	tr|A0A3Q7T4Y5|A0A3Q7T4Y5_VULVU
OG0010731	sp|Q9D494|TERB2_MOUSE	tr|A0A3Q7SDD1|A0A3Q7SDD1_VULVU
OG0010732	sp|Q9D554|SF3A3_MOUSE	tr|A0A3Q7RZ75|A0A3Q7RZ75_VULVU
OG0010733	tr|Q9D5V1|Q9D5V1_MOUSE	tr|A0A3Q7RU79|A0A3Q7RU79_VULVU
OG0010734	sp|Q9D842|APLF_MOUSE	tr|A0A3Q7U6T4|A0A3Q7U6T4_VULVU
OG0010735	sp|Q9EPS3|GLCE_MOUSE	tr|A0A3Q7TXP7|A0A3Q7TXP7_VULVU
OG0010736	sp|Q9ESG2|ROP1_MOUSE	tr|A0A3Q7RMJ1|A0A3Q7RMJ1_VULVU
OG0010737	sp|Q9JJ26|MEFV_MOUSE	tr|A0A3Q7RF18|A0A3Q7RF18_VULVU
OG0010738	sp|Q9JKC0|CCL24_MOUSE	tr|A0A3Q7V764|A0A3Q7V764_VULVU
OG0010739	sp|Q9QXU7|PROK2_MOUSE	tr|A0A3Q7RUD4|A0A3Q7RUD4_VULVU
OG0010740	sp|Q9QXX0|JAG1_MOUSE	tr|A0A3Q7SW53|A0A3Q7SW53_VULVU
OG0010741	sp|Q9R0X5|RPGR_MOUSE	tr|A0A3Q7U3L9|A0A3Q7U3L9_VULVU
OG0010742	sp|Q9R1C0|TAF7_MOUSE	tr|A0A3Q7T9H6|A0A3Q7T9H6_VULVU
OG0010743	sp|Q9WTK5|NFKB2_MOUSE	tr|A0A3Q7S1U3|A0A3Q7S1U3_VULVU
OG0010744	sp|A2AE20|LYZL5_MOUSE	tr|A0A3Q7R888|A0A3Q7R888_VULVU
OG0010745	tr|E0CXQ2|E0CXQ2_MOUSE	tr|A0A3Q7R4M5|A0A3Q7R4M5_VULVU
OG0010746	sp|O08760|OGG1_MOUSE	tr|A0A3Q7TS46|A0A3Q7TS46_VULVU
OG0010747	sp|O09053|WRN_MOUSE	tr|A0A3Q7S0X5|A0A3Q7S0X5_VULVU
OG0010748	sp|O88829|SIAT9_MOUSE	tr|A0A3Q7S343|A0A3Q7S343_VULVU
OG0010749	sp|P22227|ZFP42_MOUSE	tr|A0A3Q7TAB4|A0A3Q7TAB4_VULVU
OG0010750	sp|P61080|UB2D1_MOUSE	tr|A0A3Q7U7Q3|A0A3Q7U7Q3_VULVU
OG0010751	sp|P70326|TBX5_MOUSE	tr|A0A3Q7UW13|A0A3Q7UW13_VULVU
OG0010752	sp|P70658|CXCR4_MOUSE	tr|A0A3Q7U138|A0A3Q7U138_VULVU
OG0010753	sp|P97929|BRCA2_MOUSE	tr|A0A3Q7RZM0|A0A3Q7RZM0_VULVU
OG0010754	sp|Q3UD01|A7L3B_MOUSE	tr|A0A3Q7SBP1|A0A3Q7SBP1_VULVU
OG0010755	sp|Q3UJK4|GTPB2_MOUSE	tr|A0A3Q7RMD6|A0A3Q7RMD6_VULVU
OG0010756	sp|Q3UQ22|NET5_MOUSE	tr|A0A3Q7TIR5|A0A3Q7TIR5_VULVU
OG0010757	sp|Q3V0B4|CFA65_MOUSE	tr|A0A3Q7SMX4|A0A3Q7SMX4_VULVU
OG0010758	sp|Q5SQP1|HORM2_MOUSE	tr|A0A3Q7RHR8|A0A3Q7RHR8_VULVU
OG0010759	sp|Q61171|PRDX2_MOUSE	tr|A0A3Q7RAY3|A0A3Q7RAY3_VULVU
OG0010760	sp|Q61224|5HT1D_MOUSE	tr|A0A3Q7SWL0|A0A3Q7SWL0_VULVU
OG0010761	sp|Q64521|GPDM_MOUSE	tr|A0A3Q7S5K4|A0A3Q7S5K4_VULVU
OG0010762	sp|Q66L42|M3K10_MOUSE	tr|A0A3Q7UE41|A0A3Q7UE41_VULVU
OG0010763	sp|Q69ZQ1|MYORG_MOUSE	tr|A0A3Q7UB79|A0A3Q7UB79_VULVU
OG0010764	sp|Q6NXH3|GPBP1_MOUSE	tr|A0A3Q7TC07|A0A3Q7TC07_VULVU
OG0010765	sp|Q6NZL0|SOGA3_MOUSE	tr|A0A3Q7TVG2|A0A3Q7TVG2_VULVU
OG0010766	sp|Q6PD26|PIGS_MOUSE	tr|A0A3Q7TQC0|A0A3Q7TQC0_VULVU
OG0010767	sp|Q6PDI5|ECM29_MOUSE	tr|A0A3Q7SS55|A0A3Q7SS55_VULVU
OG0010768	sp|Q7TS55|TNF18_MOUSE	tr|A0A3Q7SMU4|A0A3Q7SMU4_VULVU
OG0010769	tr|Q8BGM4|Q8BGM4_MOUSE	tr|A0A3Q7V6T5|A0A3Q7V6T5_VULVU
OG0010770	sp|Q8BI66|ZN526_MOUSE	tr|A0A3Q7TJN7|A0A3Q7TJN7_VULVU
OG0010771	sp|Q8BIP0|SYDM_MOUSE	tr|A0A3Q7SAV9|A0A3Q7SAV9_VULVU
OG0010772	sp|Q8BND5|QSOX1_MOUSE	tr|A0A3Q7TP12|A0A3Q7TP12_VULVU
OG0010773	sp|Q8BWJ4|LRAD4_MOUSE	tr|A0A3Q7SBD6|A0A3Q7SBD6_VULVU
OG0010774	sp|Q8BZ52|FSD2_MOUSE	tr|A0A3Q7TSX6|A0A3Q7TSX6_VULVU
OG0010775	sp|Q8BZI0|AF1L1_MOUSE	tr|A0A3Q7SRU7|A0A3Q7SRU7_VULVU
OG0010776	sp|Q8C0M0|WDR59_MOUSE	tr|A0A3Q7RTM4|A0A3Q7RTM4_VULVU
OG0010777	sp|Q8C4X1|CENPX_MOUSE	tr|A0A3Q7SHD5|A0A3Q7SHD5_VULVU
OG0010778	sp|Q8C6G1|CF410_MOUSE	tr|A0A3Q7SHN8|A0A3Q7SHN8_VULVU
OG0010779	sp|Q8CA03|TSCOT_MOUSE	tr|A0A3Q7TTG5|A0A3Q7TTG5_VULVU
OG0010780	sp|Q8CCS2|NALF1_MOUSE	tr|A0A3Q7SQ05|A0A3Q7SQ05_VULVU
OG0010781	sp|Q8CDM1|ATAD2_MOUSE	tr|A0A3Q7S0J0|A0A3Q7S0J0_VULVU
OG0010782	sp|Q8JZU0|NUD13_MOUSE	tr|A0A3Q7SGT4|A0A3Q7SGT4_VULVU
OG0010783	sp|Q8K177|KCP3_MOUSE	tr|A0A3Q7RCD3|A0A3Q7RCD3_VULVU
OG0010784	sp|Q8VHG2|AMOT_MOUSE	tr|A0A3Q7SDN3|A0A3Q7SDN3_VULVU
OG0010785	sp|Q91YX5|LGAT1_MOUSE	tr|A0A3Q7S9T9|A0A3Q7S9T9_VULVU
OG0010786	sp|Q923K4|GTPB3_MOUSE	tr|A0A3Q7ST71|A0A3Q7ST71_VULVU
OG0010787	sp|Q99MH6|NKD1_MOUSE	tr|A0A3Q7U266|A0A3Q7U266_VULVU
OG0010788	sp|Q9CQF6|ADPPT_MOUSE	tr|A0A3Q7TMQ5|A0A3Q7TMQ5_VULVU
OG0010789	sp|Q9CX56|PSMD8_MOUSE	tr|A0A3Q7UEP0|A0A3Q7UEP0_VULVU
OG0010790	sp|Q9D428|GOG7B_MOUSE	tr|A0A3Q7RYX7|A0A3Q7RYX7_VULVU
OG0010791	sp|Q9D8Z1|ASCC1_MOUSE	tr|A0A3Q7ST20|A0A3Q7ST20_VULVU
OG0010792	sp|Q9DB30|PHKG2_MOUSE	tr|A0A3Q7SU67|A0A3Q7SU67_VULVU
OG0010793	sp|Q9DBJ3|BI2L1_MOUSE	tr|A0A3Q7R992|A0A3Q7R992_VULVU
OG0010794	sp|Q9DCH6|ZFAN6_MOUSE	tr|A0A3Q7T6I0|A0A3Q7T6I0_VULVU
OG0010795	sp|Q9ERL9|GCYA1_MOUSE	tr|A0A3Q7UGS8|A0A3Q7UGS8_VULVU
OG0010796	sp|Q9ERP3|TRI54_MOUSE	tr|A0A3Q7SDV8|A0A3Q7SDV8_VULVU
OG0010797	sp|Q9ES56|TPPC4_MOUSE	tr|A0A3Q7TI85|A0A3Q7TI85_VULVU
OG0010798	sp|Q9JHL1|NHRF2_MOUSE	tr|A0A3Q7R2R2|A0A3Q7R2R2_VULVU
OG0010799	sp|Q9JI90|RNF14_MOUSE	tr|A0A3Q7TVX6|A0A3Q7TVX6_VULVU
OG0010800	sp|Q9JJZ5|EGFL6_MOUSE	tr|A0A3Q7SKQ7|A0A3Q7SKQ7_VULVU
OG0010801	sp|Q9QY84|ACL7A_MOUSE	tr|A0A3Q7SS43|A0A3Q7SS43_VULVU
OG0010802	sp|Q9R1Y5|HIC1_MOUSE	tr|A0A3Q7UWW6|A0A3Q7UWW6_VULVU
OG0010803	sp|A8VU90|ANKL1_MOUSE	tr|A0A3Q7STG9|A0A3Q7STG9_VULVU
