Orthogroup	Mus_musculus	Puma_concolor
OG0010700	sp|Q9CR39|WIPI3_MOUSE	tr|A0A6P6I845|A0A6P6I845_PUMCO
OG0010701	sp|Q9D1Q1|MPH6_MOUSE	tr|A0A6P6HL42|A0A6P6HL42_PUMCO
OG0010702	sp|Q9DAC7|TTC32_MOUSE	tr|A0A6P6I4U7|A0A6P6I4U7_PUMCO
OG0010703	sp|Q9DBE8|ALG2_MOUSE	tr|A0A6P6H086|A0A6P6H086_PUMCO
OG0010704	sp|Q9DCW4|ETFB_MOUSE	tr|A0A6P6H467|A0A6P6H467_PUMCO
OG0010705	sp|Q9EQC4|ELOV4_MOUSE	tr|A0A6P6I0Y4|A0A6P6I0Y4_PUMCO
OG0010706	sp|Q9JJK5|HERP1_MOUSE	tr|A0A6P6HMS9|A0A6P6HMS9_PUMCO
OG0010707	sp|Q9JJV1|CRBA2_MOUSE	tr|A0A6P6GVK7|A0A6P6GVK7_PUMCO
OG0010708	sp|Q9JKZ2|SC5A3_MOUSE	tr|A0A6P6H2K2|A0A6P6H2K2_PUMCO
OG0010709	sp|Q9JMF7|DOPP1_MOUSE	tr|A0A6P6GVI3|A0A6P6GVI3_PUMCO
OG0010710	sp|Q9Z0S1|BPNT1_MOUSE	tr|A0A6P6I946|A0A6P6I946_PUMCO
OG0010711	sp|Q9Z1K6|ARI2_MOUSE	tr|A0A6P6H816|A0A6P6H816_PUMCO
OG0010712	tr|A0A0G2JEB7|A0A0G2JEB7_MOUSE	tr|A0A6P6HQG5|A0A6P6HQG5_PUMCO
OG0010713	sp|A2A4P0|DHX8_MOUSE	tr|A0A6P6HBT4|A0A6P6HBT4_PUMCO
OG0010714	sp|B2RRF6|Z518A_MOUSE	tr|A0A6P6HED0|A0A6P6HED0_PUMCO
OG0010715	tr|E9Q2C0|E9Q2C0_MOUSE	tr|A0A6P6HE68|A0A6P6HE68_PUMCO
OG0010716	tr|F8VQG7|F8VQG7_MOUSE	tr|A0A6P6HQ57|A0A6P6HQ57_PUMCO
OG0010717	sp|O35103|OMD_MOUSE	tr|A0A6P6IGJ2|A0A6P6IGJ2_PUMCO
OG0010718	sp|O55023|IMPA1_MOUSE	tr|A0A6P6HR48|A0A6P6HR48_PUMCO
OG0010719	sp|O70370|CATS_MOUSE	tr|A0A6P6IVX0|A0A6P6IVX0_PUMCO
OG0010720	sp|O88410|CXCR3_MOUSE	tr|A0A6P6IN67|A0A6P6IN67_PUMCO
OG0010721	sp|P04202|TGFB1_MOUSE	tr|A0A6P6H3R5|A0A6P6H3R5_PUMCO
OG0010722	sp|P27573|MYP0_MOUSE	tr|A0A6P6H5R4|A0A6P6H5R4_PUMCO
OG0010723	sp|P30730|LSHR_MOUSE	tr|A0A6P6IHS7|A0A6P6IHS7_PUMCO
OG0010724	sp|P54731|FAF1_MOUSE	tr|A0A6P6GYT8|A0A6P6GYT8_PUMCO
OG0010725	sp|P58468|SLX9_MOUSE	tr|A0A6P6GZH3|A0A6P6GZH3_PUMCO
OG0010726	sp|P62751|RL23A_MOUSE	tr|A0A6P6H7U6|A0A6P6H7U6_PUMCO
OG0010727	sp|Q06180|PTN2_MOUSE	tr|A0A6P6IF69|A0A6P6IF69_PUMCO
OG0010728	sp|Q0P5X1|LRIQ1_MOUSE	tr|A0A6P6I274|A0A6P6I274_PUMCO
OG0010729	sp|Q3URR0|CENPW_MOUSE	tr|A0A6P6HZG4|A0A6P6HZG4_PUMCO
OG0010730	sp|Q3V124|EID3_MOUSE	tr|A0A6P6I318|A0A6P6I318_PUMCO
OG0010731	sp|Q562E2|KCD19_MOUSE	tr|A0A6P6HKS5|A0A6P6HKS5_PUMCO
OG0010732	sp|Q64693|OBF1_MOUSE	tr|A0A6P6I9A7|A0A6P6I9A7_PUMCO
OG0010733	sp|Q6IMB1|RSLBA_MOUSE	tr|A0A6P6HYA0|A0A6P6HYA0_PUMCO
OG0010734	sp|Q6IR41|C1QT6_MOUSE	tr|A0A6P6I3V6|A0A6P6I3V6_PUMCO
OG0010735	sp|Q6IYF8|OXGR1_MOUSE	tr|A0A6P6HYH7|A0A6P6HYH7_PUMCO
OG0010736	sp|Q6P1G2|KDM2B_MOUSE	tr|A0A6P6IL78|A0A6P6IL78_PUMCO
OG0010737	sp|Q6P7W5|SEN2_MOUSE	tr|A0A6P6HPW3|A0A6P6HPW3_PUMCO
OG0010738	sp|Q6PCQ0|IQCE_MOUSE	tr|A0A6P6HUZ3|A0A6P6HUZ3_PUMCO
OG0010739	sp|Q6VMN6|PRLHR_MOUSE	tr|A0A6P6HEG9|A0A6P6HEG9_PUMCO
OG0010740	sp|Q78PY7|SND1_MOUSE	tr|A0A6P6IDF0|A0A6P6IDF0_PUMCO
OG0010741	sp|Q80VP8|T106C_MOUSE	tr|A0A6P6IE71|A0A6P6IE71_PUMCO
OG0010742	sp|Q8BGT6|MILK1_MOUSE	tr|A0A6P6I2C9|A0A6P6I2C9_PUMCO
OG0010743	sp|Q8BHA1|LRC24_MOUSE	tr|A0A6P6HSB7|A0A6P6HSB7_PUMCO
OG0010744	sp|Q8BMB0|EMSY_MOUSE	tr|A0A6P6IAZ0|A0A6P6IAZ0_PUMCO
OG0010745	sp|Q8BTT6|UTP25_MOUSE	tr|A0A6P6HMF5|A0A6P6HMF5_PUMCO
OG0010746	sp|Q8C1F4|CGAT2_MOUSE	tr|A0A6P6HF57|A0A6P6HF57_PUMCO
OG0010747	sp|Q8CHP6|PHC3_MOUSE	tr|A0A6P6H110|A0A6P6H110_PUMCO
OG0010748	sp|Q8CJ12|AGRG2_MOUSE	tr|A0A6P6IRL6|A0A6P6IRL6_PUMCO
OG0010749	sp|Q8R1H8|BATF2_MOUSE	tr|A0A6P6H788|A0A6P6H788_PUMCO
OG0010750	sp|Q8VEK2|RHBD2_MOUSE	tr|A0A6P6HT08|A0A6P6HT08_PUMCO
OG0010751	sp|Q91WN4|KMO_MOUSE	tr|A0A6P6I492|A0A6P6I492_PUMCO
OG0010752	sp|Q9CQ76|NEPN_MOUSE	tr|A0A6P6I1L1|A0A6P6I1L1_PUMCO
OG0010753	sp|Q9CZG3|COMD8_MOUSE	tr|A0A6P6HNM0|A0A6P6HNM0_PUMCO
OG0010754	sp|Q9CZS3|CEP20_MOUSE	tr|A0A6P6HB96|A0A6P6HB96_PUMCO
OG0010755	sp|Q9D0A0|DET1_MOUSE	tr|A0A6P6HJT4|A0A6P6HJT4_PUMCO
OG0010756	sp|Q9D0B6|PBDC1_MOUSE	tr|A0A6P6INV3|A0A6P6INV3_PUMCO
OG0010757	sp|Q9D287|SPF27_MOUSE	tr|A0A6P6IQR8|A0A6P6IQR8_PUMCO
OG0010758	sp|Q9D4K4|FACOS_MOUSE	tr|A0A6P6HRI8|A0A6P6HRI8_PUMCO
OG0010759	sp|Q9D710|TMX2_MOUSE	tr|A0A6P6I807|A0A6P6I807_PUMCO
OG0010760	sp|Q9D8Y8|ING5_MOUSE	tr|A0A6P6II09|A0A6P6II09_PUMCO
OG0010761	sp|Q9D9P2|CC103_MOUSE	tr|A0A6P6HCH1|A0A6P6HCH1_PUMCO
OG0010762	sp|Q9DBU5|RNF6_MOUSE	tr|A0A6P6HYA9|A0A6P6HYA9_PUMCO
OG0010763	sp|Q9JHQ0|ANXA9_MOUSE	tr|A0A6P6I7E2|A0A6P6I7E2_PUMCO
OG0010764	sp|Q9WTM3|SEM6C_MOUSE	tr|A0A6P6I7H6|A0A6P6I7H6_PUMCO
OG0010765	sp|Q9Z1D8|ZKSC5_MOUSE	tr|A0A6P6HTH0|A0A6P6HTH0_PUMCO
OG0010766	sp|Q9Z2I0|LETM1_MOUSE	tr|A0A6P6HQ29|A0A6P6HQ29_PUMCO
OG0010767	tr|A0A1D5RLS7|A0A1D5RLS7_MOUSE	tr|A0A6P6HQ74|A0A6P6HQ74_PUMCO
OG0010768	sp|A2RSJ4|UH1BL_MOUSE	tr|A0A6P6I310|A0A6P6I310_PUMCO
OG0010769	tr|E9PVD9|E9PVD9_MOUSE	tr|A0A6P6HT21|A0A6P6HT21_PUMCO
OG0010770	tr|E9Q5N9|E9Q5N9_MOUSE	tr|A0A6P6HPY7|A0A6P6HPY7_PUMCO
OG0010771	sp|O08742|GPV_MOUSE	tr|A0A6P6H0V7|A0A6P6H0V7_PUMCO
OG0010772	sp|O35417|PDYN_MOUSE	tr|A0A6P6IKF2|A0A6P6IKF2_PUMCO
OG0010773	sp|O35906|SPIB_MOUSE	tr|A0A6P6H451|A0A6P6H451_PUMCO
OG0010774	sp|P02525|CRBA1_MOUSE	tr|A0A6P6HA44|A0A6P6HA44_PUMCO
OG0010775	sp|P0C872|JMJD7_MOUSE	tr|A0A6P6HFV5|A0A6P6HFV5_PUMCO
OG0010776	sp|P25801|RBTN2_MOUSE	tr|A0A6P6I6C4|A0A6P6I6C4_PUMCO
OG0010777	sp|P31041|CD28_MOUSE	tr|A0A6P6ITM4|A0A6P6ITM4_PUMCO
OG0010778	sp|P31786|ACBP_MOUSE	tr|A0A6P6IJN6|A0A6P6IJN6_PUMCO
OG0010779	sp|P59383|LRRN4_MOUSE	tr|A0A6P6IKA1|A0A6P6IKA1_PUMCO
OG0010780	sp|P62717|RL18A_MOUSE	tr|A0A6P6H933|A0A6P6H933_PUMCO
OG0010781	sp|P70441|NHRF1_MOUSE	tr|A0A6P6I608|A0A6P6I608_PUMCO
OG0010782	sp|Q00286|PIT1_MOUSE	tr|A0A6P6H0V8|A0A6P6H0V8_PUMCO
OG0010783	sp|Q06890|CLUS_MOUSE	tr|A0A6P6HQF5|A0A6P6HQF5_PUMCO
OG0010784	sp|Q0PHV7|DACT3_MOUSE	tr|A0A6P6H2U9|A0A6P6H2U9_PUMCO
OG0010785	sp|Q3KNK3|NB5R2_MOUSE	tr|A0A6P6I7G5|A0A6P6I7G5_PUMCO
OG0010786	sp|Q3TL26|TFB2M_MOUSE	tr|A0A6P6I218|A0A6P6I218_PUMCO
OG0010787	sp|Q3URJ8|NKAI3_MOUSE	tr|A0A6P6HT26|A0A6P6HT26_PUMCO
OG0010788	sp|Q4VBF2|R3HD4_MOUSE	tr|A0A6P6H8T3|A0A6P6H8T3_PUMCO
OG0010789	sp|Q5H8A1|NMS_MOUSE	tr|A0A6P6IJY9|A0A6P6IJY9_PUMCO
OG0010790	sp|Q60953|PML_MOUSE	tr|A0A6P6HHZ0|A0A6P6HHZ0_PUMCO
OG0010791	sp|Q61790|LAG3_MOUSE	tr|A0A6P6IEX1|A0A6P6IEX1_PUMCO
OG0010792	sp|Q62283|TSN7_MOUSE	tr|A0A6P6IQB5|A0A6P6IQB5_PUMCO
OG0010793	sp|Q6IR34|GPSM1_MOUSE	tr|A0A6P6HWP1|A0A6P6HWP1_PUMCO
OG0010794	sp|Q80YD3|F205C_MOUSE	tr|A0A6P6HFW1|A0A6P6HFW1_PUMCO
OG0010795	sp|Q80YR2|FHI2B_MOUSE	tr|A0A6P6IKP2|A0A6P6IKP2_PUMCO
OG0010796	sp|Q8BGP5|TM127_MOUSE	tr|A0A6P6I736|A0A6P6I736_PUMCO
OG0010797	sp|Q8CAL5|GPC5_MOUSE	tr|A0A6P6HVM8|A0A6P6HVM8_PUMCO
OG0010798	sp|Q8CC27|CACB2_MOUSE	tr|A0A6P6IDE9|A0A6P6IDE9_PUMCO
OG0010799	sp|Q8CIE6|COPA_MOUSE	tr|A0A6P6H5U0|A0A6P6H5U0_PUMCO
OG0010800	sp|Q8K2V6|IPO11_MOUSE	tr|A0A6P6HXK9|A0A6P6HXK9_PUMCO
OG0010801	sp|Q8QZW3|F151A_MOUSE	tr|A0A6P6GWR8|A0A6P6GWR8_PUMCO
OG0010802	sp|Q8R0V5|I23O2_MOUSE	tr|A0A6P6HNE7|A0A6P6HNE7_PUMCO
OG0010803	sp|Q8R2R1|POMT1_MOUSE	tr|A0A6P6HSP0|A0A6P6HSP0_PUMCO
OG0010804	sp|Q8VCL2|SCO2_MOUSE	tr|A0A6P6ICA7|A0A6P6ICA7_PUMCO
OG0010805	sp|Q8VDI9|ALG9_MOUSE	tr|A0A6P6I6N8|A0A6P6I6N8_PUMCO
OG0010806	sp|Q8VIM4|BSND_MOUSE	tr|A0A6P6I3I7|A0A6P6I3I7_PUMCO
OG0010807	sp|Q91WW7|PLPL3_MOUSE	tr|A0A6P6I596|A0A6P6I596_PUMCO
OG0010808	sp|Q923X1|AGRL4_MOUSE	tr|A0A6P6IRG0|A0A6P6IRG0_PUMCO
OG0010809	sp|Q9CQV1|TIM16_MOUSE	tr|A0A6P6HAX1|A0A6P6HAX1_PUMCO
OG0010810	sp|Q9CUB6|OTUD1_MOUSE	tr|A0A6P6IEZ3|A0A6P6IEZ3_PUMCO
OG0010811	sp|Q9CXE7|TMED5_MOUSE	tr|A0A6P6IMS5|A0A6P6IMS5_PUMCO
OG0010812	sp|Q9D2I5|ARMC9_MOUSE	tr|A0A6P6IKW5|A0A6P6IKW5_PUMCO
OG0010813	sp|Q9D7M8|RPB4_MOUSE	tr|A0A6P6IVI6|A0A6P6IVI6_PUMCO
OG0010814	sp|Q9JJX6|P2RX4_MOUSE	tr|A0A6P6IMC9|A0A6P6IMC9_PUMCO
OG0010815	sp|Q9JM62|REEP6_MOUSE	tr|A0A6P6H8R7|A0A6P6H8R7_PUMCO
OG0010816	sp|Q9WTW3|KCNE4_MOUSE	tr|A0A6P6GY76|A0A6P6GY76_PUMCO
OG0010817	sp|Q9Z0H0|CDC7_MOUSE	tr|A0A6P6ISE5|A0A6P6ISE5_PUMCO
OG0010818	sp|A2AGA4|RHBL2_MOUSE	tr|A0A6P6IVD3|A0A6P6IVD3_PUMCO
OG0010819	sp|A2ARV4|LRP2_MOUSE	tr|A0A6P6IGU4|A0A6P6IGU4_PUMCO
OG0010820	sp|B2RQE8|RHG42_MOUSE	tr|A0A6P6IC34|A0A6P6IC34_PUMCO
OG0010821	sp|E9Q5G3|KIF23_MOUSE	tr|A0A6P6HGP7|A0A6P6HGP7_PUMCO
OG0010822	sp|O08997|ATOX1_MOUSE	tr|A0A6P6HX11|A0A6P6HX11_PUMCO
OG0010823	sp|O35130|NEP1_MOUSE	tr|A0A6P6IHB3|A0A6P6IHB3_PUMCO
OG0010824	sp|O35604|NPC1_MOUSE	tr|A0A6P6IG90|A0A6P6IG90_PUMCO
OG0010825	sp|O35914|BNC1_MOUSE	tr|A0A6P6HIN5|A0A6P6HIN5_PUMCO
OG0010826	sp|O88898|P63_MOUSE	tr|A0A6P6H004|A0A6P6H004_PUMCO
OG0010827	sp|O88962|CP8B1_MOUSE	tr|A0A6P6H1Z2|A0A6P6H1Z2_PUMCO
OG0010828	sp|P03888|NU1M_MOUSE	tr|Q3L700|Q3L700_PUMCO
OG0010829	sp|P0C8B4|GON7_MOUSE	tr|A0A6P6HGH8|A0A6P6HGH8_PUMCO
OG0010830	sp|P59759|MRTFB_MOUSE	tr|A0A6P6HAN1|A0A6P6HAN1_PUMCO
OG0010831	sp|P60853|LZTS1_MOUSE	tr|A0A6P6IKY9|A0A6P6IKY9_PUMCO
OG0010832	sp|P70345|B2CL2_MOUSE	tr|A0A6P6HGX6|A0A6P6HGX6_PUMCO
OG0010833	sp|P83741|WNK1_MOUSE	tr|A0A6P6IDZ5|A0A6P6IDZ5_PUMCO
OG0010834	sp|P97306|STAC_MOUSE	tr|A0A6P6H1A1|A0A6P6H1A1_PUMCO
OG0010835	sp|P97412|LYST_MOUSE	tr|A0A6P6H572|A0A6P6H572_PUMCO
OG0010836	sp|Q059U7|INTU_MOUSE	tr|A0A6P6HQM4|A0A6P6HQM4_PUMCO
OG0010837	sp|Q07832|PLK1_MOUSE	tr|A0A6P6HA52|A0A6P6HA52_PUMCO
OG0010838	sp|Q3TXU5|DHYS_MOUSE	tr|A0A6P6H765|A0A6P6H765_PUMCO
OG0010839	sp|Q3U1D9|CD047_MOUSE	tr|A0A6P6IKK4|A0A6P6IKK4_PUMCO
OG0010840	sp|Q3U2A8|SYVM_MOUSE	tr|A0A6P6HAC1|A0A6P6HAC1_PUMCO
OG0010841	sp|Q3UJB9|EDC4_MOUSE	tr|A0A6P6HM44|A0A6P6HM44_PUMCO
OG0010842	sp|Q3UZ57|AXDN1_MOUSE	tr|A0A6P6HP67|A0A6P6HP67_PUMCO
OG0010843	sp|Q400C8|AMZ2_MOUSE	tr|A0A6P6I8G6|A0A6P6I8G6_PUMCO
OG0010844	sp|Q497Q6|F228B_MOUSE	tr|A0A6P6I756|A0A6P6I756_PUMCO
OG0010845	sp|Q5DU31|ICEF1_MOUSE	tr|A0A6P6HZN9|A0A6P6HZN9_PUMCO
OG0010846	sp|Q60614|AA2BR_MOUSE	tr|A0A6P6HK85|A0A6P6HK85_PUMCO
OG0010847	sp|Q6A025|PPR26_MOUSE	tr|A0A6P6HWD0|A0A6P6HWD0_PUMCO
OG0010848	tr|Q6PHP6|Q6PHP6_MOUSE	tr|A0A6P6HM95|A0A6P6HM95_PUMCO
OG0010849	sp|Q78XR0|TPC6A_MOUSE	tr|A0A6P6H3U3|A0A6P6H3U3_PUMCO
OG0010850	sp|Q80TL4|PHF24_MOUSE	tr|A0A6P6H427|A0A6P6H427_PUMCO
OG0010851	sp|Q80YD6|SRGEF_MOUSE	tr|A0A6P6I8S5|A0A6P6I8S5_PUMCO
OG0010852	sp|Q80ZQ3|CH074_MOUSE	tr|A0A6P6HRI9|A0A6P6HRI9_PUMCO
OG0010853	sp|Q8BJ52|PLPR5_MOUSE	tr|A0A6P6I5C8|A0A6P6I5C8_PUMCO
OG0010854	sp|Q8BLM0|KLF8_MOUSE	tr|A0A6P6IMY6|A0A6P6IMY6_PUMCO
OG0010855	sp|Q8BR07|BICD1_MOUSE	tr|A0A6P6IEK7|A0A6P6IEK7_PUMCO
OG0010856	sp|Q8BUK6|HOOK3_MOUSE	tr|A0A6P6HQH1|A0A6P6HQH1_PUMCO
OG0010857	sp|Q8C9A2|ENDOV_MOUSE	tr|A0A6P6I8L6|A0A6P6I8L6_PUMCO
OG0010858	sp|Q8CB67|LRP11_MOUSE	tr|A0A6P6I112|A0A6P6I112_PUMCO
OG0010859	sp|Q8QZT1|THIL_MOUSE	tr|A0A6P6I9U9|A0A6P6I9U9_PUMCO
OG0010860	sp|Q8R2Y0|ABHD6_MOUSE	tr|A0A6P6H8E7|A0A6P6H8E7_PUMCO
OG0010861	sp|Q91V81|RBM42_MOUSE	tr|A0A6P6H464|A0A6P6H464_PUMCO
OG0010862	sp|Q99J31|OPHN1_MOUSE	tr|A0A6P6IND6|A0A6P6IND6_PUMCO
OG0010863	sp|Q9CQT7|DESI1_MOUSE	tr|A0A6P6I6M8|A0A6P6I6M8_PUMCO
OG0010864	sp|Q9D6X5|S52A3_MOUSE	tr|A0A6P6IJT8|A0A6P6IJT8_PUMCO
OG0010865	sp|Q9D6Y1|CCDC3_MOUSE	tr|A0A6P6ICM4|A0A6P6ICM4_PUMCO
OG0010866	sp|Q9DAE7|CK097_MOUSE	tr|A0A6P6I9Q8|A0A6P6I9Q8_PUMCO
OG0010867	sp|Q9DAX2|PLPP2_MOUSE	tr|A0A6P6H9V1|A0A6P6H9V1_PUMCO
OG0010868	sp|Q9ESK9|RBCC1_MOUSE	tr|A0A6P6HSA0|A0A6P6HSA0_PUMCO
OG0010869	sp|Q9ESP5|FEZF2_MOUSE	tr|A0A6P6H892|A0A6P6H892_PUMCO
OG0010870	sp|Q9JHK4|PGTA_MOUSE	tr|A0A6P6HGH3|A0A6P6HGH3_PUMCO
OG0010871	sp|Q9JJ48|ZC3H8_MOUSE	tr|A0A6P6I4K5|A0A6P6I4K5_PUMCO
OG0010872	sp|Q9JK81|MYG1_MOUSE	tr|A0A6P6IE82|A0A6P6IE82_PUMCO
OG0010873	sp|Q9JLM4|ZMYM3_MOUSE	tr|A0A6P6INS6|A0A6P6INS6_PUMCO
OG0010874	sp|Q9JMA9|S6A14_MOUSE	tr|A0A6P6INJ7|A0A6P6INJ7_PUMCO
OG0010875	sp|Q9QXL8|NDK7_MOUSE	tr|A0A6P6I2F2|A0A6P6I2F2_PUMCO
OG0010876	sp|Q9R045|ANGL2_MOUSE	tr|A0A6P6H4Z0|A0A6P6H4Z0_PUMCO
OG0010877	sp|Q9WU63|HEBP2_MOUSE	tr|A0A6P6I0I4|A0A6P6I0I4_PUMCO
OG0010878	tr|A0A2I3BPW5|A0A2I3BPW5_MOUSE	tr|A0A6P6HKM8|A0A6P6HKM8_PUMCO
OG0010879	sp|B0QZF7|PRCA1_MOUSE	tr|A0A6P6HFL2|A0A6P6HFL2_PUMCO
OG0010880	sp|O35988|SDC4_MOUSE	tr|A0A6P6INE2|A0A6P6INE2_PUMCO
OG0010881	sp|O88987|AKAP3_MOUSE	tr|A0A6P6IHZ3|A0A6P6IHZ3_PUMCO
OG0010882	sp|O89104|SYPL2_MOUSE	tr|A0A6P6GX30|A0A6P6GX30_PUMCO
OG0010883	sp|P09066|HME2_MOUSE	tr|A0A6P6IBZ0|A0A6P6IBZ0_PUMCO
OG0010884	sp|P0C6A2|MAMD1_MOUSE	tr|A0A6P6IT54|A0A6P6IT54_PUMCO
OG0010885	sp|P28334|5HT1B_MOUSE	tr|A0A6P6I2P0|A0A6P6I2P0_PUMCO
OG0010886	sp|P32211|ACM4_MOUSE	tr|A0A6P6I898|A0A6P6I898_PUMCO
OG0010887	sp|P35295|RAB20_MOUSE	tr|A0A6P6HW95|A0A6P6HW95_PUMCO
OG0010888	sp|P51910|APOD_MOUSE	tr|A0A6P6H1S0|A0A6P6H1S0_PUMCO
OG0010889	sp|Q08ED0|B2L15_MOUSE	tr|A0A6P6IG85|A0A6P6IG85_PUMCO
OG0010890	sp|Q09M05|CBPC4_MOUSE	tr|A0A6P6HG16|A0A6P6HG16_PUMCO
OG0010891	tr|Q3V061|Q3V061_MOUSE	tr|A0A6P6I584|A0A6P6I584_PUMCO
OG0010892	sp|Q60692|PSB6_MOUSE	tr|A0A6P6HK67|A0A6P6HK67_PUMCO
OG0010893	sp|Q69ZH9|RHG23_MOUSE	tr|A0A6P6HDB8|A0A6P6HDB8_PUMCO
OG0010894	sp|Q69ZK5|KLH14_MOUSE	tr|A0A6P6IJ21|A0A6P6IJ21_PUMCO
OG0010895	sp|Q6GQX6|ANKS6_MOUSE	tr|A0A6P6H7R8|A0A6P6H7R8_PUMCO
OG0010896	sp|Q6RI63|F120B_MOUSE	tr|A0A6P6GZ23|A0A6P6GZ23_PUMCO
OG0010897	sp|Q810N5|CL060_MOUSE	tr|A0A6P6IEM2|A0A6P6IEM2_PUMCO
OG0010898	sp|Q8BFS6|CPPED_MOUSE	tr|A0A6P6HAZ9|A0A6P6HAZ9_PUMCO
OG0010899	sp|Q8BGS3|ZKSC1_MOUSE	tr|A0A6P6HTB6|A0A6P6HTB6_PUMCO
OG0010900	sp|Q8BKY8|MTEF2_MOUSE	tr|A0A6P6I3K2|A0A6P6I3K2_PUMCO
OG0010901	sp|Q8BRH3|RHG19_MOUSE	tr|A0A6P6HCU0|A0A6P6HCU0_PUMCO
OG0010902	sp|Q8BSI6|R3HC1_MOUSE	tr|A0A6P6ILF9|A0A6P6ILF9_PUMCO
OG0010903	sp|Q8C7X2|EMC1_MOUSE	tr|A0A6P6IJG2|A0A6P6IJG2_PUMCO
OG0010904	sp|Q8CHQ0|FBX4_MOUSE	tr|A0A6P6HWP4|A0A6P6HWP4_PUMCO
OG0010905	sp|Q8CIM5|GPR84_MOUSE	tr|A0A6P6IEE2|A0A6P6IEE2_PUMCO
OG0010906	sp|Q8R151|ZNFX1_MOUSE	tr|A0A6P6IIY0|A0A6P6IIY0_PUMCO
OG0010907	sp|Q8R314|S35F5_MOUSE	tr|A0A6P6IT11|A0A6P6IT11_PUMCO
OG0010908	sp|Q8VC34|RPAP2_MOUSE	tr|A0A6P6I5X9|A0A6P6I5X9_PUMCO
OG0010909	sp|Q8VC66|ADIP_MOUSE	tr|A0A6P6GYJ6|A0A6P6GYJ6_PUMCO
OG0010910	sp|Q8VCD3|LMA1L_MOUSE	tr|A0A6P6HHP4|A0A6P6HHP4_PUMCO
OG0010911	sp|Q91V64|ISOC1_MOUSE	tr|A0A6P6HU16|A0A6P6HU16_PUMCO
OG0010912	sp|Q921L7|HEMK1_MOUSE	tr|A0A6P6H982|A0A6P6H982_PUMCO
OG0010913	sp|Q922R1|PHAF1_MOUSE	tr|A0A6P6HL88|A0A6P6HL88_PUMCO
OG0010914	sp|Q99K95|RTF2_MOUSE	tr|A0A6P6IL24|A0A6P6IL24_PUMCO
OG0010915	sp|Q99LF4|RTCB_MOUSE	tr|A0A6P6I350|A0A6P6I350_PUMCO
OG0010916	sp|Q99ML8|UCN2_MOUSE	tr|A0A6P6H9M9|A0A6P6H9M9_PUMCO
OG0010917	sp|Q9CQ84|UBL4B_MOUSE	tr|A0A6P6GZ56|A0A6P6GZ56_PUMCO
OG0010918	sp|Q9CQ85|TIM22_MOUSE	tr|A0A6P6HDH1|A0A6P6HDH1_PUMCO
OG0010919	sp|Q9CQI3|GMFB_MOUSE	tr|A0A6P6HH26|A0A6P6HH26_PUMCO
OG0010920	sp|Q9CR46|SKA2_MOUSE	tr|A0A6P6GY93|A0A6P6GY93_PUMCO
OG0010921	sp|Q9CRA4|MSMO1_MOUSE	tr|A0A6P6HS15|A0A6P6HS15_PUMCO
OG0010922	sp|Q9D1G2|PMVK_MOUSE	tr|A0A6P6H5Q4|A0A6P6H5Q4_PUMCO
OG0010923	sp|Q9D3N8|GRTP1_MOUSE	tr|A0A6P6HXA2|A0A6P6HXA2_PUMCO
OG0010924	sp|Q9D650|LRAT1_MOUSE	tr|A0A6P6I4Y9|A0A6P6I4Y9_PUMCO
OG0010925	sp|Q9D7I0|SHSA5_MOUSE	tr|A0A6P6H977|A0A6P6H977_PUMCO
OG0010926	sp|Q9ER88|RT29_MOUSE	tr|A0A6P6H5Z9|A0A6P6H5Z9_PUMCO
OG0010927	sp|Q9JHG6|RCAN1_MOUSE	tr|A0A6P6H097|A0A6P6H097_PUMCO
OG0010928	sp|Q9JIC3|DCR1A_MOUSE	tr|A0A6P6HEF4|A0A6P6HEF4_PUMCO
OG0010929	sp|Q9JK48|SHLB1_MOUSE	tr|A0A6P6IRT3|A0A6P6IRT3_PUMCO
OG0010930	sp|Q9JKP7|DPOE3_MOUSE	tr|A0A6P6H0Y8|A0A6P6H0Y8_PUMCO
OG0010931	sp|Q9QZE7|TSNAX_MOUSE	tr|A0A6P6H4W6|A0A6P6H4W6_PUMCO
OG0010932	sp|Q9WUN2|TBK1_MOUSE	tr|A0A6P6I3P3|A0A6P6I3P3_PUMCO
OG0010933	sp|Q9WVH9|FBLN5_MOUSE	tr|A0A6P6HIK7|A0A6P6HIK7_PUMCO
OG0010934	tr|A0A571BF63|A0A571BF63_MOUSE	tr|A0A6P6HGT7|A0A6P6HGT7_PUMCO
OG0010935	tr|A1E5L0|A1E5L0_MOUSE	tr|A0A6P6HQQ5|A0A6P6HQQ5_PUMCO
OG0010936	sp|B1AVZ0|UPP_MOUSE	tr|A0A6P6IPH5|A0A6P6IPH5_PUMCO
OG0010937	sp|E9Q2M9|WDFY4_MOUSE	tr|A0A6P6HDT0|A0A6P6HDT0_PUMCO
OG0010938	tr|E9Q7L6|E9Q7L6_MOUSE	tr|A0A6P6ILB0|A0A6P6ILB0_PUMCO
OG0010939	sp|O35423|AGT1_MOUSE	tr|A0A6P6IHS9|A0A6P6IHS9_PUMCO
OG0010940	sp|P08042|ZFP1_MOUSE	tr|A0A6P6HMG2|A0A6P6HMG2_PUMCO
OG0010941	sp|P18337|LYAM1_MOUSE	tr|A0A6P6I1N9|A0A6P6I1N9_PUMCO
