Orthogroup	Mus_musculus	Myotis_lucifugus
OG0011236	sp|Q8BSI6|R3HC1_MOUSE	tr|G1NSW9|G1NSW9_MYOLU
OG0011237	sp|Q8C7X2|EMC1_MOUSE	tr|G1NVW2|G1NVW2_MYOLU
OG0011238	sp|Q8CHQ0|FBX4_MOUSE	tr|G1PY31|G1PY31_MYOLU
OG0011239	sp|Q8CIM5|GPR84_MOUSE	tr|G1PYY6|G1PYY6_MYOLU
OG0011240	sp|Q8K5B8|HXC12_MOUSE	tr|G1Q0Y1|G1Q0Y1_MYOLU
OG0011241	sp|Q8R151|ZNFX1_MOUSE	tr|G1NZL5|G1NZL5_MYOLU
OG0011242	sp|Q8R314|S35F5_MOUSE	tr|G1PT67|G1PT67_MYOLU
OG0011243	sp|Q8VC66|ADIP_MOUSE	tr|G1PTB1|G1PTB1_MYOLU
OG0011244	sp|Q91V64|ISOC1_MOUSE	tr|G1QAB7|G1QAB7_MYOLU
OG0011245	sp|Q921L7|HEMK1_MOUSE	tr|G1PKD0|G1PKD0_MYOLU
OG0011246	sp|Q99JB0|KLF7_MOUSE	tr|G1PDP0|G1PDP0_MYOLU
OG0011247	sp|Q99K95|RTF2_MOUSE	tr|G1P4H7|G1P4H7_MYOLU
OG0011248	sp|Q99LF4|RTCB_MOUSE	tr|G1PA30|G1PA30_MYOLU
OG0011249	sp|Q9CQ85|TIM22_MOUSE	tr|G1NVS0|G1NVS0_MYOLU
OG0011250	sp|Q9CQI3|GMFB_MOUSE	tr|G1P1T9|G1P1T9_MYOLU
OG0011251	sp|Q9CRA4|MSMO1_MOUSE	tr|G1PP53|G1PP53_MYOLU
OG0011252	sp|Q9D1G2|PMVK_MOUSE	tr|G1NXQ4|G1NXQ4_MYOLU
OG0011253	sp|Q9D3N8|GRTP1_MOUSE	tr|G1PRK2|G1PRK2_MYOLU
OG0011254	sp|Q9ER88|RT29_MOUSE	tr|G1P5Q1|G1P5Q1_MYOLU
OG0011255	sp|Q9JIC3|DCR1A_MOUSE	tr|G1P125|G1P125_MYOLU
OG0011256	sp|Q9JK48|SHLB1_MOUSE	tr|G1PJS6|G1PJS6_MYOLU
OG0011257	sp|Q9JKP7|DPOE3_MOUSE	tr|G1PS53|G1PS53_MYOLU
OG0011258	sp|Q9JKV5|SCAM4_MOUSE	tr|G1PZS0|G1PZS0_MYOLU
OG0011259	sp|Q9WUN2|TBK1_MOUSE	tr|G1PEE6|G1PEE6_MYOLU
OG0011260	sp|Q9WVH9|FBLN5_MOUSE	tr|G1PIM7|G1PIM7_MYOLU
OG0011261	tr|A0A571BF63|A0A571BF63_MOUSE	tr|G1P5T3|G1P5T3_MYOLU
OG0011262	tr|A1E5L0|A1E5L0_MOUSE	tr|G1P532|G1P532_MYOLU
OG0011263	sp|B1AVZ0|UPP_MOUSE	tr|G1PWC6|G1PWC6_MYOLU
OG0011264	tr|E9PV26|E9PV26_MOUSE	tr|G1Q4B2|G1Q4B2_MYOLU
OG0011265	tr|E9Q7L6|E9Q7L6_MOUSE	tr|G1PX62|G1PX62_MYOLU
OG0011266	sp|O35423|AGT1_MOUSE	tr|G1NXR8|G1NXR8_MYOLU
OG0011267	sp|O55106|STRN_MOUSE	tr|G1PCK3|G1PCK3_MYOLU
OG0011268	sp|P08042|ZFP1_MOUSE	tr|G1NWY0|G1NWY0_MYOLU
OG0011269	sp|P18337|LYAM1_MOUSE	tr|G1PBQ7|G1PBQ7_MYOLU
OG0011270	sp|P23813|HXD11_MOUSE	tr|G1P8D2|G1P8D2_MYOLU
OG0011271	sp|P41164|ETV1_MOUSE	tr|G1PNK8|G1PNK8_MYOLU
OG0011272	sp|P56716|RP1_MOUSE	tr|G1PFC9|G1PFC9_MYOLU
OG0011273	sp|P61219|RPAB2_MOUSE	tr|G1PPS0|G1PPS0_MYOLU
OG0011274	sp|P61249|CNCG_MOUSE	tr|G1Q599|G1Q599_MYOLU
OG0011275	sp|P80315|TCPD_MOUSE	tr|G1PTY1|G1PTY1_MYOLU
OG0011276	sp|P97858|S35B1_MOUSE	tr|G1PHC1|G1PHC1_MYOLU
OG0011277	sp|Q08652|RET2_MOUSE	tr|G1P3A1|G1P3A1_MYOLU
OG0011278	sp|Q08943|SSRP1_MOUSE	tr|G1P8P0|G1P8P0_MYOLU
OG0011279	sp|Q3URE1|ACSF3_MOUSE	tr|G1NZ85|G1NZ85_MYOLU
OG0011280	sp|Q3URK1|CC190_MOUSE	tr|G1QF69|G1QF69_MYOLU
OG0011281	sp|Q3UV70|PDP1_MOUSE	tr|G1PCT9|G1PCT9_MYOLU
OG0011282	sp|Q3UW68|CAN13_MOUSE	tr|G1PAJ2|G1PAJ2_MYOLU
OG0011283	sp|Q497H0|ZFAN3_MOUSE	tr|G1PPI0|G1PPI0_MYOLU
OG0011284	sp|Q5SF07|IF2B2_MOUSE	tr|G1NYB5|G1NYB5_MYOLU
OG0011285	sp|Q5Y5T1|ZDH20_MOUSE	tr|G1PP97|G1PP97_MYOLU
OG0011286	sp|Q61337|BAD_MOUSE	tr|G1P8C5|G1P8C5_MYOLU
OG0011287	sp|Q61826|MADCA_MOUSE	tr|G1PL68|G1PL68_MYOLU
OG0011288	sp|Q64028|PHC1_MOUSE	tr|G1PHJ8|G1PHJ8_MYOLU
OG0011289	sp|Q6P5E6|GGA2_MOUSE	tr|G1PJU4|G1PJU4_MYOLU
OG0011290	sp|Q761V0|SC6A5_MOUSE	tr|G1PX69|G1PX69_MYOLU
OG0011291	sp|Q80T69|RSBN1_MOUSE	tr|G1P978|G1P978_MYOLU
OG0011292	sp|Q80VD1|FA98B_MOUSE	tr|G1PE30|G1PE30_MYOLU
OG0011293	sp|Q80WQ8|M18BP_MOUSE	tr|G1P2U0|G1P2U0_MYOLU
OG0011294	sp|Q8BJQ4|TCAM2_MOUSE	tr|G1P8G1|G1P8G1_MYOLU
OG0011295	sp|Q8BMP4|GPER1_MOUSE	tr|G1Q3R3|G1Q3R3_MYOLU
OG0011296	sp|Q8BQX5|TMCO6_MOUSE	tr|G1NZK1|G1NZK1_MYOLU
OG0011297	sp|Q8BYH3|TRM13_MOUSE	tr|G1NX49|G1NX49_MYOLU
OG0011298	sp|Q8BYK5|PHAR3_MOUSE	tr|G1PWR5|G1PWR5_MYOLU
OG0011299	sp|Q8C1Q6|SMIM4_MOUSE	tr|G1PC52|G1PC52_MYOLU
OG0011300	sp|Q8C2P3|DUS1L_MOUSE	tr|G1PUX8|G1PUX8_MYOLU
OG0011301	sp|Q8CB96|RASF4_MOUSE	tr|G1PAP6|G1PAP6_MYOLU
OG0011302	tr|Q8CBC7|Q8CBC7_MOUSE	tr|G1P1D7|G1P1D7_MYOLU
OG0011303	sp|Q8K274|KT3K_MOUSE	tr|G1PNB4|G1PNB4_MYOLU
OG0011304	sp|Q8VCC6|CCM2L_MOUSE	tr|G1P968|G1P968_MYOLU
OG0011305	sp|Q922M3|BACD3_MOUSE	tr|G1PDQ6|G1PDQ6_MYOLU
OG0011306	sp|Q923X4|GLRX2_MOUSE	tr|G1PT06|G1PT06_MYOLU
OG0011307	sp|Q99JY8|PLPP3_MOUSE	tr|G1PWG5|G1PWG5_MYOLU
OG0011308	sp|Q9D0M2|CDCA7_MOUSE	tr|G1P7F9|G1P7F9_MYOLU
OG0011309	sp|Q9D1K2|VATF_MOUSE	tr|G1NVH5|G1NVH5_MYOLU
OG0011310	sp|Q9D4Q1|RIBC2_MOUSE	tr|G1Q2T1|G1Q2T1_MYOLU
OG0011311	sp|Q9D7L8|TMIG1_MOUSE	tr|G1NY49|G1NY49_MYOLU
OG0011312	sp|Q9D880|TIM50_MOUSE	tr|G1Q4Z7|G1Q4Z7_MYOLU
OG0011313	sp|Q9DBL7|COASY_MOUSE	tr|G1PV44|G1PV44_MYOLU
OG0011314	sp|Q9ESK3|CAN10_MOUSE	tr|G1P2U1|G1P2U1_MYOLU
OG0011315	sp|Q9WTS2|FUT8_MOUSE	tr|G1P2V6|G1P2V6_MYOLU
OG0011316	sp|A2A8T7|TEX38_MOUSE	tr|G1Q8I9|G1Q8I9_MYOLU
OG0011317	sp|D3YYM4|WDR72_MOUSE	tr|G1PHA2|G1PHA2_MYOLU
OG0011318	tr|E9Q8M1|E9Q8M1_MOUSE	tr|G1Q5T0|G1Q5T0_MYOLU
OG0011319	tr|E9Q9D8|E9Q9D8_MOUSE	tr|G1PVT6|G1PVT6_MYOLU
OG0011320	tr|E9QAE1|E9QAE1_MOUSE	tr|G1P2R1|G1P2R1_MYOLU
OG0011321	sp|O08608|OAZ2_MOUSE	tr|G1Q9P8|G1Q9P8_MYOLU
OG0011322	sp|O08672|KIFC2_MOUSE	tr|G1NY25|G1NY25_MYOLU
OG0011323	sp|O08749|DLDH_MOUSE	tr|G1PWQ9|G1PWQ9_MYOLU
OG0011324	sp|O08999|LTBP2_MOUSE	tr|G1PKE9|G1PKE9_MYOLU
OG0011325	sp|P04401|IL5_MOUSE	tr|G1PUV7|G1PUV7_MYOLU
OG0011326	sp|P04760|ACHG_MOUSE	tr|G1PHT9|G1PHT9_MYOLU
OG0011327	sp|P0C7T6|ATX1L_MOUSE	tr|G1Q4Q0|G1Q4Q0_MYOLU
OG0011328	sp|P12672|RAPSN_MOUSE	tr|G1PV12|G1PV12_MYOLU
OG0011329	sp|P12787|COX5A_MOUSE	tr|G1PNF7|G1PNF7_MYOLU
OG0011331	sp|P24604|TEC_MOUSE	tr|G1QFJ3|G1QFJ3_MYOLU
OG0011333	sp|Q00780|CO8A1_MOUSE	tr|G1NUU9|G1NUU9_MYOLU
OG0011334	sp|Q0VAV2|EXPH5_MOUSE	tr|G1PBP4|G1PBP4_MYOLU
OG0011335	sp|Q14C51|PTCD3_MOUSE	tr|G1PT25|G1PT25_MYOLU
OG0011336	sp|Q3U3C9|GSE1_MOUSE	tr|G1NXE2|G1NXE2_MYOLU
OG0011337	sp|Q3U821|WDR75_MOUSE	tr|G1PXE2|G1PXE2_MYOLU
OG0011338	sp|Q52KI8|SRRM1_MOUSE	tr|G1P6L3|G1P6L3_MYOLU
OG0011339	sp|Q61548|AP180_MOUSE	tr|G1P742|G1P742_MYOLU
OG0011340	sp|Q61730|IL1AP_MOUSE	tr|G1P5G1|G1P5G1_MYOLU
OG0011341	sp|Q64249|NR6A1_MOUSE	tr|G1PQM4|G1PQM4_MYOLU
OG0011342	sp|Q64287|IRF4_MOUSE	tr|G1PF36|G1PF36_MYOLU
OG0011343	sp|Q64317|DLX1_MOUSE	tr|G1PW94|G1PW94_MYOLU
OG0011344	sp|Q64445|COX8A_MOUSE	tr|G1PK42|G1PK42_MYOLU
OG0011345	sp|Q64676|CGT_MOUSE	tr|G1P6U1|G1P6U1_MYOLU
OG0011346	tr|Q6NV99|Q6NV99_MOUSE	tr|G1PGZ1|G1PGZ1_MYOLU
OG0011347	sp|Q6PR54|RIF1_MOUSE	tr|G1P012|G1P012_MYOLU
OG0011348	sp|Q7TSA3|BTLA_MOUSE	tr|G1NVX0|G1NVX0_MYOLU
OG0011349	sp|Q80VI1|TRI56_MOUSE	tr|G1PEQ9|G1PEQ9_MYOLU
OG0011350	sp|Q80YT7|MYOME_MOUSE	tr|G1PKK6|G1PKK6_MYOLU
OG0011351	sp|Q8BGP6|S2540_MOUSE	tr|G1PVU5|G1PVU5_MYOLU
OG0011352	sp|Q8BW88|PKHS1_MOUSE	tr|G1P121|G1P121_MYOLU
OG0011353	sp|Q8BWR4|UBP40_MOUSE	tr|G1PWT7|G1PWT7_MYOLU
OG0011354	sp|Q8C437|PEX5R_MOUSE	tr|G1PIQ4|G1PIQ4_MYOLU
OG0011355	sp|Q8CB59|F161B_MOUSE	tr|G1PBZ6|G1PBZ6_MYOLU
OG0011356	sp|Q8R059|GALE_MOUSE	tr|G1PHZ9|G1PHZ9_MYOLU
OG0011357	sp|Q8R1V4|TMED4_MOUSE	tr|G1P0C2|G1P0C2_MYOLU
OG0011358	sp|Q8R400|ADIG_MOUSE	tr|G1QCS4|G1QCS4_MYOLU
OG0011359	sp|Q8VCW4|UN93B_MOUSE	tr|G1PX97|G1PX97_MYOLU
OG0011360	sp|Q8VIG1|REST_MOUSE	tr|G1PQ87|G1PQ87_MYOLU
OG0011361	sp|Q99J39|DCMC_MOUSE	tr|G1Q0T0|G1Q0T0_MYOLU
OG0011362	sp|Q99PE5|SMIM3_MOUSE	tr|G1QE76|G1QE76_MYOLU
OG0011363	sp|Q9CPT0|B2L14_MOUSE	tr|G1PGJ4|G1PGJ4_MYOLU
OG0011364	sp|Q9CRC3|CO040_MOUSE	tr|G1P9E7|G1P9E7_MYOLU
OG0011365	sp|Q9CZE3|RAB32_MOUSE	tr|G1P2M4|G1P2M4_MYOLU
OG0011366	sp|Q9D572|UBX11_MOUSE	tr|G1PFM1|G1PFM1_MYOLU
OG0011367	sp|Q9D5K1|TMM81_MOUSE	tr|G1Q2I4|G1Q2I4_MYOLU
OG0011368	sp|Q9D8S3|ARFG3_MOUSE	tr|G1P2T7|G1P2T7_MYOLU
OG0011369	sp|Q9DBR3|ARMC8_MOUSE	tr|G1NW32|G1NW32_MYOLU
OG0011370	sp|Q9ES88|S13A2_MOUSE	tr|G1PKC3|G1PKC3_MYOLU
OG0011371	sp|Q9R1S3|PIGN_MOUSE	tr|G1PUC4|G1PUC4_MYOLU
OG0011372	sp|Q9Z0R0|HASP_MOUSE	tr|G1PW03|G1PW03_MYOLU
OG0011373	tr|S4R213|S4R213_MOUSE	tr|G1QBA7|G1QBA7_MYOLU
OG0011375	tr|B9EKF4|B9EKF4_MOUSE	tr|G1PW41|G1PW41_MYOLU
OG0011376	tr|G3UZN6|G3UZN6_MOUSE	tr|G1PQR8|G1PQR8_MYOLU
OG0011377	sp|P55088|AQP4_MOUSE	tr|G1PH64|G1PH64_MYOLU
OG0011378	sp|P57110|ATS8_MOUSE	tr|G1PBI6|G1PBI6_MYOLU
OG0011379	sp|P58681|TLR7_MOUSE	tr|G1Q6K9|G1Q6K9_MYOLU
OG0011380	sp|P80318|TCPG_MOUSE	tr|G1PSW7|G1PSW7_MYOLU
OG0011381	sp|Q01887|RYK_MOUSE	tr|G1PTT7|G1PTT7_MYOLU
OG0011382	sp|Q02780|NFIA_MOUSE	tr|G1PBD2|G1PBD2_MYOLU
OG0011383	sp|Q08274|DMWD_MOUSE	tr|G1NVD6|G1NVD6_MYOLU
OG0011384	sp|Q3TUF7|YETS2_MOUSE	tr|G1P2K6|G1P2K6_MYOLU
OG0011385	sp|Q3TYG6|TGRM2_MOUSE	tr|G1PGI9|G1PGI9_MYOLU
OG0011386	sp|Q4FJU9|TMM40_MOUSE	tr|G1PYF9|G1PYF9_MYOLU
OG0011387	tr|Q4KXB6|Q4KXB6_MOUSE	tr|G1PJ55|G1PJ55_MYOLU
OG0011388	tr|Q504M2|Q504M2_MOUSE	tr|G1PR73|G1PR73_MYOLU
OG0011389	sp|Q60862|ORC2_MOUSE	tr|G1NW45|G1NW45_MYOLU
OG0011390	sp|Q61033|LAP2A_MOUSE	tr|G1NSG6|G1NSG6_MYOLU
OG0011391	sp|Q64310|SURF4_MOUSE	tr|G1P301|G1P301_MYOLU
OG0011392	sp|Q6P3A8|ODBB_MOUSE	tr|G1NVM9|G1NVM9_MYOLU
OG0011393	sp|Q6PGA0|RCOR3_MOUSE	tr|G1PCE0|G1PCE0_MYOLU
OG0011394	sp|Q6ZWV7|RL35_MOUSE	tr|G1Q2Q9|G1Q2Q9_MYOLU
OG0011395	sp|Q7TSJ2|MAP6_MOUSE	tr|G1P1P6|G1P1P6_MYOLU
OG0011396	sp|Q80US8|MAD3_MOUSE	tr|G1P8B9|G1P8B9_MYOLU
OG0011397	sp|Q80ZI2|RTP2_MOUSE	tr|G1PSF6|G1PSF6_MYOLU
OG0011398	sp|Q8BXL9|IFFO1_MOUSE	tr|G1PPT0|G1PPT0_MYOLU
OG0011399	sp|Q8CHK3|MBOA7_MOUSE	tr|G1PVL9|G1PVL9_MYOLU
OG0011400	sp|Q8CI43|MYL6B_MOUSE	tr|G1P7B6|G1P7B6_MYOLU
OG0011401	sp|Q8K1I7|WIPF1_MOUSE	tr|G1PYM8|G1PYM8_MYOLU
OG0011402	sp|Q8K3G5|VRK3_MOUSE	tr|G1PKZ3|G1PKZ3_MYOLU
OG0011403	sp|Q8R3V5|SHLB2_MOUSE	tr|G1PHR8|G1PHR8_MYOLU
OG0011404	sp|Q8VCE1|DJC28_MOUSE	tr|G1PYL3|G1PYL3_MYOLU
OG0011405	sp|Q8VDC0|SYLM_MOUSE	tr|G1PFR1|G1PFR1_MYOLU
OG0011406	sp|Q8VEN2|PLET1_MOUSE	tr|G1PDH8|G1PDH8_MYOLU
OG0011407	tr|Q8VGX3|Q8VGX3_MOUSE	tr|G1Q5Z0|G1Q5Z0_MYOLU
OG0011408	sp|Q91W59|RBMS1_MOUSE	tr|G1PC63|G1PC63_MYOLU
OG0011409	sp|Q91YE8|SYNP2_MOUSE	tr|G1PD70|G1PD70_MYOLU
OG0011410	sp|Q91Z96|BMP2K_MOUSE	tr|G1PCM9|G1PCM9_MYOLU
OG0011411	sp|Q91ZP3|LPIN1_MOUSE	tr|G1PPV4|G1PPV4_MYOLU
OG0011412	sp|Q922Q9|CHID1_MOUSE	tr|G1PV10|G1PV10_MYOLU
OG0011413	sp|Q99KF1|TMED9_MOUSE	tr|G1PHT5|G1PHT5_MYOLU
OG0011414	sp|Q99KR6|RNF34_MOUSE	tr|G1PMH9|G1PMH9_MYOLU
OG0011415	sp|Q99PP9|TRI16_MOUSE	tr|G1NYT3|G1NYT3_MYOLU
OG0011416	sp|Q9CR11|YETS4_MOUSE	tr|G1PDI6|G1PDI6_MYOLU
OG0011417	sp|Q9CWT3|SNX10_MOUSE	tr|G1NSY3|G1NSY3_MYOLU
OG0011418	sp|Q9D3J9|TASL_MOUSE	tr|G1P0Y3|G1P0Y3_MYOLU
OG0011419	sp|Q9D7R2|PMEPA_MOUSE	tr|G1PHD9|G1PHD9_MYOLU
OG0011420	sp|Q9D9R9|F186A_MOUSE	tr|G1PRY0|G1PRY0_MYOLU
OG0011421	sp|Q9DCZ4|MIC26_MOUSE	tr|G1P3J1|G1P3J1_MYOLU
OG0011422	sp|Q9ESL8|FGF16_MOUSE	tr|G1PHN0|G1PHN0_MYOLU
OG0011423	sp|Q9JIL2|CCL28_MOUSE	tr|G1PFR3|G1PFR3_MYOLU
OG0011424	sp|Q9R0X2|ADEC1_MOUSE	tr|G1PDZ3|G1PDZ3_MYOLU
OG0011425	sp|Q9Z0F8|ADA17_MOUSE	tr|G1PGH7|G1PGH7_MYOLU
OG0011426	sp|S4R1M9|OSB10_MOUSE	tr|G1NTL9|G1NTL9_MYOLU
OG0011427	tr|A0A0J9YUD5|A0A0J9YUD5_MOUSE	tr|G1PH50|G1PH50_MYOLU
OG0011428	tr|A0A5F8MPL8|A0A5F8MPL8_MOUSE	tr|G1QFS2|G1QFS2_MYOLU
OG0011429	sp|A2ARA8|ITA8_MOUSE	tr|G1PHA8|G1PHA8_MYOLU
OG0011430	sp|A6H6E2|MMRN2_MOUSE	tr|G1PEY3|G1PEY3_MYOLU
OG0011431	sp|O70309|ITB5_MOUSE	tr|G1NXQ2|G1NXQ2_MYOLU
OG0011432	sp|O70551|SRPK1_MOUSE	tr|G1PH88|G1PH88_MYOLU
OG0011433	sp|O88452|STC2_MOUSE	tr|G1PUH4|G1PUH4_MYOLU
OG0011434	sp|P11352|GPX1_MOUSE	tr|G1QFN3|G1QFN3_MYOLU
OG0011435	sp|P13405|RB_MOUSE	tr|G1PBA6|G1PBA6_MYOLU
OG0011436	sp|P35601|RFC1_MOUSE	tr|G1PP22|G1PP22_MYOLU
OG0011437	sp|P41438|S19A1_MOUSE	tr|G1PT71|G1PT71_MYOLU
OG0011438	sp|P49117|NR2C2_MOUSE	tr|G1PF52|G1PF52_MYOLU
OG0011439	sp|P49749|EVX2_MOUSE	tr|G1QC90|G1QC90_MYOLU
OG0011440	sp|P97489|GATA5_MOUSE	tr|G1NT47|G1NT47_MYOLU
OG0011441	sp|Q08761|PROS_MOUSE	tr|G1PWY1|G1PWY1_MYOLU
OG0011442	sp|Q148R9|R9BP_MOUSE	tr|G1P8P6|G1P8P6_MYOLU
OG0011443	sp|Q3UQ28|PXDN_MOUSE	tr|G1P1J1|G1P1J1_MYOLU
OG0011444	sp|Q3V2T4|KTDAP_MOUSE	tr|G1PUG3|G1PUG3_MYOLU
OG0011445	sp|Q5U4F6|DC2I2_MOUSE	tr|G1P9F8|G1P9F8_MYOLU
OG0011446	sp|Q5Y5T3|ZDH23_MOUSE	tr|G1P270|G1P270_MYOLU
OG0011447	sp|Q60754|MARCO_MOUSE	tr|G1PR59|G1PR59_MYOLU
OG0011448	sp|Q61139|PCSK7_MOUSE	tr|G1PA35|G1PA35_MYOLU
OG0011449	sp|Q61510|TRI25_MOUSE	tr|G1PGM1|G1PGM1_MYOLU
OG0011450	sp|Q62136|PTN21_MOUSE	tr|G1PUC0|G1PUC0_MYOLU
OG0011451	sp|Q6PD24|AN13D_MOUSE	tr|G1P3X9|G1P3X9_MYOLU
OG0011452	sp|Q75N73|S39AE_MOUSE	tr|G1PGD0|G1PGD0_MYOLU
OG0011453	sp|Q7TQI7|ABTB2_MOUSE	tr|G1PUR6|G1PUR6_MYOLU
OG0011454	sp|Q8BGF8|S35D3_MOUSE	tr|G1Q3T2|G1Q3T2_MYOLU
OG0011455	sp|Q8BH73|QPCTL_MOUSE	tr|G1NVA7|G1NVA7_MYOLU
OG0011456	sp|Q8BWU8|AT2L1_MOUSE	tr|G1NZH4|G1NZH4_MYOLU
OG0011457	sp|Q8BX80|ENASE_MOUSE	tr|G1NW58|G1NW58_MYOLU
OG0011458	sp|Q8C165|P20D1_MOUSE	tr|G1P2Z1|G1P2Z1_MYOLU
OG0011459	sp|Q8CBC4|CNST_MOUSE	tr|G1PP83|G1PP83_MYOLU
OG0011460	sp|Q8CEG5|CC28B_MOUSE	tr|G1PWZ0|G1PWZ0_MYOLU
OG0011461	sp|Q8K4J0|DCR1C_MOUSE	tr|G1PTL3|G1PTL3_MYOLU
OG0011462	sp|Q8QZY9|SF3B4_MOUSE	tr|G1PGP9|G1PGP9_MYOLU
OG0011463	sp|Q8R105|VP37C_MOUSE	tr|G1PWM0|G1PWM0_MYOLU
OG0011464	sp|Q8R1S0|COQ6_MOUSE	tr|G1PC17|G1PC17_MYOLU
OG0011465	sp|Q8R2Q4|RRF2M_MOUSE	tr|G1P362|G1P362_MYOLU
OG0011466	sp|Q8VCM7|FIBG_MOUSE	tr|G1P505|G1P505_MYOLU
OG0011467	sp|Q8VDP4|CCAR2_MOUSE	tr|G1P531|G1P531_MYOLU
OG0011468	sp|Q8VIK5|PEAR1_MOUSE	tr|G1NW10|G1NW10_MYOLU
OG0011469	sp|Q91W50|CSDE1_MOUSE	tr|G1P5B4|G1P5B4_MYOLU
OG0011470	sp|Q91WA3|HDA11_MOUSE	tr|G1PWI9|G1PWI9_MYOLU
OG0011471	sp|Q91WR3|ASCC2_MOUSE	tr|G1PWT1|G1PWT1_MYOLU
OG0011472	sp|Q91YK0|LRC49_MOUSE	tr|G1NSC5|G1NSC5_MYOLU
OG0011473	sp|Q91YP3|DEOC_MOUSE	tr|G1NYN7|G1NYN7_MYOLU
OG0011474	sp|Q9CR40|KLH28_MOUSE	tr|G1NSP4|G1NSP4_MYOLU
OG0011475	sp|Q9D0M1|KPRA_MOUSE	tr|G1PP91|G1PP91_MYOLU
OG0011476	sp|Q9D2Y9|ELOV7_MOUSE	tr|G1PIM9|G1PIM9_MYOLU
OG0011477	sp|Q9D7I5|LHPP_MOUSE	tr|G1QA72|G1QA72_MYOLU
OG0011478	sp|Q9DAD0|CF276_MOUSE	tr|G1PB44|G1PB44_MYOLU
OG0011479	sp|Q9DB70|FUND1_MOUSE	tr|G1PTA5|G1PTA5_MYOLU
OG0011480	sp|Q9JLL0|CRIM1_MOUSE	tr|G1PCD5|G1PCD5_MYOLU
OG0011481	sp|Q9QZB6|NR4A3_MOUSE	tr|G1PIX0|G1PIX0_MYOLU
OG0011482	sp|Q9WTX8|MD1L1_MOUSE	tr|G1PCV3|G1PCV3_MYOLU
OG0011483	sp|Q9Z2X2|PSD10_MOUSE	tr|G1PQ85|G1PQ85_MYOLU
OG0011484	tr|A0A2I3BPE8|A0A2I3BPE8_MOUSE	tr|G1PED0|G1PED0_MYOLU
OG0011485	sp|A1IGU4|ARH37_MOUSE	tr|G1PLB9|G1PLB9_MYOLU
OG0011486	sp|A2AIV2|VIR_MOUSE	tr|G1NWE7|G1NWE7_MYOLU
OG0011487	sp|A3KMP2|TTC38_MOUSE	tr|G1NXE9|G1NXE9_MYOLU
OG0011488	sp|A7M7C7|SKOR2_MOUSE	tr|G1Q4L2|G1Q4L2_MYOLU
OG0011489	tr|B2RV38|B2RV38_MOUSE	tr|G1Q3N5|G1Q3N5_MYOLU
OG0011491	tr|E9Q9Q6|E9Q9Q6_MOUSE	tr|G1PA58|G1PA58_MYOLU
OG0011492	sp|F8VPN2|TEX15_MOUSE	tr|G1PPP4|G1PPP4_MYOLU
OG0011493	sp|O55082|PTN20_MOUSE	tr|G1NXE0|G1NXE0_MYOLU
OG0011494	sp|P14719|ILRL1_MOUSE	tr|G1NVK4|G1NVK4_MYOLU
OG0011495	sp|P16301|LCAT_MOUSE	tr|G1PYN7|G1PYN7_MYOLU
OG0011496	sp|P51569|AGAL_MOUSE	tr|G1P280|G1P280_MYOLU
OG0011497	sp|P56485|ACKR3_MOUSE	tr|G1PIH1|G1PIH1_MYOLU
OG0011498	sp|P62849|RS24_MOUSE	tr|G1QAK4|G1QAK4_MYOLU
OG0011499	sp|P70368|SEBOX_MOUSE	tr|G1PKA0|G1PKA0_MYOLU
OG0011500	sp|P97930|KTHY_MOUSE	tr|G1PZ35|G1PZ35_MYOLU
OG0011501	sp|Q2Q5T5|MYMX_MOUSE	tr|G1Q9K8|G1Q9K8_MYOLU
OG0011502	sp|Q33DR2|DPS1_MOUSE	tr|G1PCC6|G1PCC6_MYOLU
OG0011503	sp|Q3UVU3|ZNT10_MOUSE	tr|G1P8S6|G1P8S6_MYOLU
OG0011504	sp|Q5PR68|CE112_MOUSE	tr|G1PP23|G1PP23_MYOLU
OG0011505	sp|Q61001|LAMA5_MOUSE	tr|G1NT27|G1NT27_MYOLU
OG0011506	sp|Q61285|ABCD2_MOUSE	tr|G1NYX7|G1NYX7_MYOLU
OG0011507	sp|Q61457|CCNE1_MOUSE	tr|G1P665|G1P665_MYOLU
OG0011508	sp|Q61474|MSI1H_MOUSE	tr|G1PFM8|G1PFM8_MYOLU
OG0011509	sp|Q62288|TICN1_MOUSE	tr|G1PB46|G1PB46_MYOLU
OG0011510	sp|Q6DFV7|NCOA7_MOUSE	tr|G1P167|G1P167_MYOLU
OG0011511	sp|Q6Q6R3|CRIP3_MOUSE	tr|G1PCP3|G1PCP3_MYOLU
OG0011512	sp|Q80XM3|KCNG4_MOUSE	tr|G1NZC6|G1NZC6_MYOLU
OG0011513	sp|Q8BH74|NU107_MOUSE	tr|G1NY85|G1NY85_MYOLU
OG0011514	sp|Q8BP78|F10C1_MOUSE	tr|G1P165|G1P165_MYOLU
OG0011515	sp|Q8BWF0|SSDH_MOUSE	tr|G1QD43|G1QD43_MYOLU
OG0011516	sp|Q8BZX4|SREK1_MOUSE	tr|G1PQU4|G1PQU4_MYOLU
OG0011517	sp|Q8C0N1|KIF2B_MOUSE	tr|G1Q658|G1Q658_MYOLU
OG0011518	sp|Q8C407|YIPF4_MOUSE	tr|G1PV34|G1PV34_MYOLU
OG0011519	sp|Q8C9H6|STRP2_MOUSE	tr|G1P8X9|G1P8X9_MYOLU
