Orthogroup	Mus_musculus	Macaca_nemestrina
OG0011661	sp|Q9D924|ISCA1_MOUSE	tr|A0A2K6BNB2|A0A2K6BNB2_MACNE
OG0011662	sp|Q8BXR5|NALCN_MOUSE	tr|A0A2K6BRB3|A0A2K6BRB3_MACNE
OG0011663	sp|D3Z3C6|ZFAN4_MOUSE	tr|A0A2K6BRS7|A0A2K6BRS7_MACNE
OG0011664	sp|P70325|TBX4_MOUSE	tr|A0A2K6BSZ7|A0A2K6BSZ7_MACNE
OG0011665	sp|Q64387|PNOC_MOUSE	tr|A0A2K6BZR5|A0A2K6BZR5_MACNE
OG0011666	sp|Q9D516|YJU2B_MOUSE	tr|A0A2K6C1V7|A0A2K6C1V7_MACNE
OG0011667	sp|O35459|ECH1_MOUSE	tr|A0A2K6C3R4|A0A2K6C3R4_MACNE
OG0011668	sp|Q9EQB9|ZN287_MOUSE	tr|A0A2K6C3Z4|A0A2K6C3Z4_MACNE
OG0011669	sp|Q9QXX8|NUFP1_MOUSE	tr|A0A2K6C552|A0A2K6C552_MACNE
OG0011670	sp|Q8BSD4|CXD4_MOUSE	tr|A0A2K6C759|A0A2K6C759_MACNE
OG0011671	sp|Q8CI95|OSB11_MOUSE	tr|A0A2K6CA34|A0A2K6CA34_MACNE
OG0011672	sp|O35648|CETN3_MOUSE	tr|A0A2K6CEG7|A0A2K6CEG7_MACNE
OG0011673	sp|Q5QD17|TAAR2_MOUSE	tr|A0A2K6CEN7|A0A2K6CEN7_MACNE
OG0011674	sp|Q8VIM9|IRGQ_MOUSE	tr|A0A2K6CJG0|A0A2K6CJG0_MACNE
OG0011675	sp|P97931|UNG_MOUSE	tr|A0A2K6CL90|A0A2K6CL90_MACNE
OG0011676	sp|Q9Z2H6|CLC4D_MOUSE	tr|A0A2K6CM54|A0A2K6CM54_MACNE
OG0011677	sp|Q02257|PLAK_MOUSE	tr|A0A2K6CPG4|A0A2K6CPG4_MACNE
OG0011678	sp|Q6P073|UB2J2_MOUSE	tr|A0A2K6CTN0|A0A2K6CTN0_MACNE
OG0011679	sp|Q9Z1D8|ZKSC5_MOUSE	tr|A0A2K6CU16|A0A2K6CU16_MACNE
OG0011680	sp|D3Z338|TM262_MOUSE	tr|A0A2K6CUF4|A0A2K6CUF4_MACNE
OG0011681	sp|Q9D394|RUFY3_MOUSE	tr|A0A2K6CUP4|A0A2K6CUP4_MACNE
OG0011682	tr|E9PY03|E9PY03_MOUSE	tr|A0A2K6CW58|A0A2K6CW58_MACNE
OG0011683	sp|Q69AB2|TXND8_MOUSE	tr|A0A2K6CZ00|A0A2K6CZ00_MACNE
OG0011684	sp|Q60700|M3K12_MOUSE	tr|A0A2K6D1I5|A0A2K6D1I5_MACNE
OG0011685	sp|O08542|EFNA4_MOUSE	tr|A0A2K6D4B0|A0A2K6D4B0_MACNE
OG0011686	sp|Q9R171|CBLN1_MOUSE	tr|A0A2K6D6W3|A0A2K6D6W3_MACNE
OG0011687	sp|Q8BQR4|KANL2_MOUSE	tr|A0A2K6D9S1|A0A2K6D9S1_MACNE
OG0011688	sp|P60879|SNP25_MOUSE	tr|A0A2K6DB38|A0A2K6DB38_MACNE
OG0011689	sp|Q921I6|SH3B4_MOUSE	tr|A0A2K6DBE2|A0A2K6DBE2_MACNE
OG0011690	sp|P63013|PRRX1_MOUSE	tr|A0A2K6DDT7|A0A2K6DDT7_MACNE
OG0011691	sp|Q91XD6|VPS36_MOUSE	tr|A0A2K6DG91|A0A2K6DG91_MACNE
OG0011692	sp|Q9CWM2|CDCA4_MOUSE	tr|A0A2K6DGM7|A0A2K6DGM7_MACNE
OG0011693	sp|Q8QZT4|CRUM3_MOUSE	tr|A0A2K6DH82|A0A2K6DH82_MACNE
OG0011694	sp|Q9CYZ2|TPD54_MOUSE	tr|A0A2K6DHE0|A0A2K6DHE0_MACNE
OG0011695	sp|Q8K0U3|TMM17_MOUSE	tr|A0A2K6DI37|A0A2K6DI37_MACNE
OG0011696	sp|O89090|SP1_MOUSE	tr|A0A2K6DKE1|A0A2K6DKE1_MACNE
OG0011697	sp|Q9D9T8|EFHC1_MOUSE	tr|A0A2K6DL13|A0A2K6DL13_MACNE
OG0011698	tr|Q8BIN3|Q8BIN3_MOUSE	tr|A0A2K6DLL9|A0A2K6DLL9_MACNE
OG0011699	sp|Q80ZK9|WDTC1_MOUSE	tr|A0A2K6DM69|A0A2K6DM69_MACNE
OG0011700	sp|Q8BHL4|RAI3_MOUSE	tr|A0A2K6DVY8|A0A2K6DVY8_MACNE
OG0011701	sp|O88513|GEMI_MOUSE	tr|A0A2K6DW77|A0A2K6DW77_MACNE
OG0011702	sp|Q9DC23|DJC10_MOUSE	tr|A0A2K6DWE4|A0A2K6DWE4_MACNE
OG0011703	sp|Q3UIU2|NDUB6_MOUSE	tr|A0A2K6DYG4|A0A2K6DYG4_MACNE
OG0011704	sp|Q99KI3|EMC3_MOUSE	tr|A0A2K6E2V1|A0A2K6E2V1_MACNE
OG0011705	tr|D3YUP5|D3YUP5_MOUSE	tr|A0A2K6E6Q6|A0A2K6E6Q6_MACNE
OG0011706	sp|P51175|PPOX_MOUSE	tr|A0A2K6EA02|A0A2K6EA02_MACNE
OG0011707	sp|P54729|NUB1_MOUSE	tr|A0A2K6EA41|A0A2K6EA41_MACNE
OG0011708	sp|Q9WVL5|MORC1_MOUSE	tr|A0A2K6AMQ8|A0A2K6AMQ8_MACNE
OG0011709	sp|P61957|SUMO2_MOUSE	tr|A0A2K6AW20|A0A2K6AW20_MACNE
OG0011710	sp|Q61471|TOB1_MOUSE	tr|A0A2K6AX12|A0A2K6AX12_MACNE
OG0011711	sp|P39429|TRAF2_MOUSE	tr|A0A2K6AZ94|A0A2K6AZ94_MACNE
OG0011712	sp|Q8BGZ2|F168A_MOUSE	tr|A0A2K6B0R9|A0A2K6B0R9_MACNE
OG0011713	sp|Q8BH27|MEGF9_MOUSE	tr|A0A2K6B244|A0A2K6B244_MACNE
OG0011714	sp|Q9WVJ0|KCNH3_MOUSE	tr|A0A2K6B3Q4|A0A2K6B3Q4_MACNE
OG0011715	sp|Q9D0R9|WDR89_MOUSE	tr|A0A2K6B4X7|A0A2K6B4X7_MACNE
OG0011716	sp|Q8R1F5|HYI_MOUSE	tr|A0A2K6B6G9|A0A2K6B6G9_MACNE
OG0011717	sp|P10922|H10_MOUSE	tr|A0A2K6B7X8|A0A2K6B7X8_MACNE
OG0011718	sp|Q3U410|KLH21_MOUSE	tr|A0A2K6BAE2|A0A2K6BAE2_MACNE
OG0011719	sp|B2RXM4|NTM1B_MOUSE	tr|A0A2K6BAI8|A0A2K6BAI8_MACNE
OG0011720	sp|Q8CI52|ASTRC_MOUSE	tr|A0A2K6BAV8|A0A2K6BAV8_MACNE
OG0011721	sp|Q8BMK4|CKAP4_MOUSE	tr|A0A2K6BCG6|A0A2K6BCG6_MACNE
OG0011722	sp|Q9EP64|TNMD_MOUSE	tr|A0A2K6BIX0|A0A2K6BIX0_MACNE
OG0011723	sp|Q9D2F7|P210L_MOUSE	tr|A0A2K6BJS0|A0A2K6BJS0_MACNE
OG0011724	sp|Q3UA16|SPC25_MOUSE	tr|A0A2K6BPZ2|A0A2K6BPZ2_MACNE
OG0011725	tr|D3Z6J4|D3Z6J4_MOUSE	tr|A0A2K6BRF2|A0A2K6BRF2_MACNE
OG0011726	sp|Q8BVN7|S2541_MOUSE	tr|A0A2K6BT09|A0A2K6BT09_MACNE
OG0011727	sp|Q8BGS1|E41L5_MOUSE	tr|A0A2K6BU75|A0A2K6BU75_MACNE
OG0011728	sp|Q8CIV7|OVOL2_MOUSE	tr|A0A2K6BWU3|A0A2K6BWU3_MACNE
OG0011729	sp|Q811P8|RHG32_MOUSE	tr|A0A2K6C481|A0A2K6C481_MACNE
OG0011730	sp|Q920Q2|REV1_MOUSE	tr|A0A2K6C605|A0A2K6C605_MACNE
OG0011731	sp|O88939|ZBT7A_MOUSE	tr|A0A2K6C8F1|A0A2K6C8F1_MACNE
OG0011732	sp|Q9WV71|ASB4_MOUSE	tr|A0A2K6CDT9|A0A2K6CDT9_MACNE
OG0011733	sp|A2ADU8|DG2L6_MOUSE	tr|A0A2K6CDZ9|A0A2K6CDZ9_MACNE
OG0011734	sp|Q61647|HYAS1_MOUSE	tr|A0A2K6CFJ0|A0A2K6CFJ0_MACNE
OG0011735	sp|Q8BTM9|GRP4_MOUSE	tr|A0A2K6CFZ5|A0A2K6CFZ5_MACNE
OG0011736	sp|Q9CWU6|UQCC1_MOUSE	tr|A0A2K6CGE5|A0A2K6CGE5_MACNE
OG0011737	sp|Q6PDG8|MON1A_MOUSE	tr|A0A2K6CIU9|A0A2K6CIU9_MACNE
OG0011738	sp|P97288|5HT4R_MOUSE	tr|A0A2K6CJI8|A0A2K6CJI8_MACNE
OG0011739	sp|P35378|FSHR_MOUSE	tr|A0A2K6CLX7|A0A2K6CLX7_MACNE
OG0011740	sp|P12979|MYOG_MOUSE	tr|A0A2K6CM28|A0A2K6CM28_MACNE
OG0011741	sp|Q8BMT9|HHAT_MOUSE	tr|A0A2K6CMQ4|A0A2K6CMQ4_MACNE
OG0011742	sp|Q9WUU7|CATZ_MOUSE	tr|A0A2K6CNJ6|A0A2K6CNJ6_MACNE
OG0011743	tr|A0A338P6G2|A0A338P6G2_MOUSE	tr|A0A2K6CNR2|A0A2K6CNR2_MACNE
OG0011744	sp|P70321|HXB13_MOUSE	tr|A0A2K6CPJ9|A0A2K6CPJ9_MACNE
OG0011745	sp|Q91XI1|DUS3L_MOUSE	tr|A0A2K6CQX3|A0A2K6CQX3_MACNE
OG0011746	sp|Q01853|TERA_MOUSE	tr|A0A2K6CQZ8|A0A2K6CQZ8_MACNE
OG0011747	sp|P21275|BMP4_MOUSE	tr|A0A2K6CR04|A0A2K6CR04_MACNE
OG0011748	sp|Q8K083|ZN536_MOUSE	tr|A0A2K6CU89|A0A2K6CU89_MACNE
OG0011749	sp|Q9QXJ4|ARL10_MOUSE	tr|A0A2K6CVA3|A0A2K6CVA3_MACNE
OG0011750	sp|Q8C267|SETB2_MOUSE	tr|A0A2K6CVC8|A0A2K6CVC8_MACNE
OG0011751	sp|P42867|GPT_MOUSE	tr|A0A2K6CZ47|A0A2K6CZ47_MACNE
OG0011752	sp|Q9JJX7|TYDP2_MOUSE	tr|A0A2K6CZM7|A0A2K6CZM7_MACNE
OG0011753	sp|A0A338P6K9|QSER1_MOUSE	tr|A0A2K6D4V8|A0A2K6D4V8_MACNE
OG0011754	sp|Q99PP2|ZN318_MOUSE	tr|A0A2K6D6A3|A0A2K6D6A3_MACNE
OG0011755	sp|Q9D7G4|EURL_MOUSE	tr|A0A2K6DD73|A0A2K6DD73_MACNE
OG0011756	tr|E9PXX8|E9PXX8_MOUSE	tr|A0A2K6DDG1|A0A2K6DDG1_MACNE
OG0011757	sp|P97306|STAC_MOUSE	tr|A0A2K6DIL5|A0A2K6DIL5_MACNE
OG0011758	sp|Q9D8N3|TM86A_MOUSE	tr|A0A2K6DIP2|A0A2K6DIP2_MACNE
OG0011759	sp|Q9CR64|KISHA_MOUSE	tr|A0A2K6DKG4|A0A2K6DKG4_MACNE
OG0011760	sp|Q00417|TCF7_MOUSE	tr|A0A2K6E3B2|A0A2K6E3B2_MACNE
OG0011761	sp|Q99ME2|WDR6_MOUSE	tr|A0A2K6E535|A0A2K6E535_MACNE
OG0011762	sp|Q9CWN7|CNO11_MOUSE	tr|A0A2K6E593|A0A2K6E593_MACNE
OG0011763	sp|Q6ZPY2|SMG5_MOUSE	tr|A0A2K6E5Q7|A0A2K6E5Q7_MACNE
OG0011764	sp|Q9JJI8|RL38_MOUSE	tr|A0A2K6E8P3|A0A2K6E8P3_MACNE
OG0011765	sp|Q3V3I5|CQ067_MOUSE	tr|A0A2K6E9W9|A0A2K6E9W9_MACNE
OG0011766	sp|Q9R1Q8|TAGL3_MOUSE	tr|A0A2K6EAT2|A0A2K6EAT2_MACNE
OG0011767	sp|P97287|MCL1_MOUSE	tr|A0A2K6ECQ5|A0A2K6ECQ5_MACNE
OG0011768	sp|Q921L8|GLT11_MOUSE	tr|A0A2K6AQI0|A0A2K6AQI0_MACNE
OG0011769	sp|P60202|MYPR_MOUSE	tr|A0A2K6ASY6|A0A2K6ASY6_MACNE
OG0011770	sp|Q80X82|SYMPK_MOUSE	tr|A0A2K6AYS6|A0A2K6AYS6_MACNE
OG0011771	sp|O54834|RHG06_MOUSE	tr|A0A2K6B1X9|A0A2K6B1X9_MACNE
OG0011772	sp|Q9CQ92|FIS1_MOUSE	tr|A0A2K6B2F3|A0A2K6B2F3_MACNE
OG0011773	sp|Q9CPV0|TM107_MOUSE	tr|A0A2K6B8C3|A0A2K6B8C3_MACNE
OG0011774	sp|Q2PFD7|PSD3_MOUSE	tr|A0A2K6B8L1|A0A2K6B8L1_MACNE
OG0011775	sp|Q8C0Q4|NEK11_MOUSE	tr|A0A2K6B9K4|A0A2K6B9K4_MACNE
OG0011776	sp|Q8CFK6|DEN1C_MOUSE	tr|A0A2K6BHH3|A0A2K6BHH3_MACNE
OG0011777	sp|Q9D4J1|EFHD1_MOUSE	tr|A0A2K6BIC2|A0A2K6BIC2_MACNE
OG0011778	sp|O35405|PLD3_MOUSE	tr|A0A2K6BSH9|A0A2K6BSH9_MACNE
OG0011779	sp|Q8C078|KKCC2_MOUSE	tr|A0A2K6BSU9|A0A2K6BSU9_MACNE
OG0011780	sp|Q9ERN0|SCAM2_MOUSE	tr|A0A2K6BSV0|A0A2K6BSV0_MACNE
OG0011781	sp|Q8VCZ6|SGSM3_MOUSE	tr|A0A2K6BTE8|A0A2K6BTE8_MACNE
OG0011782	sp|P25801|RBTN2_MOUSE	tr|A0A2K6BUX8|A0A2K6BUX8_MACNE
OG0011783	sp|Q810F0|PRIMA_MOUSE	tr|A0A2K6BUY4|A0A2K6BUY4_MACNE
OG0011784	sp|Q8R2R6|MTG1_MOUSE	tr|A0A2K6BW27|A0A2K6BW27_MACNE
OG0011785	sp|Q9R087|GPC6_MOUSE	tr|A0A2K6BWM6|A0A2K6BWM6_MACNE
OG0011786	sp|Q5K6N0|TM232_MOUSE	tr|A0A2K6C0T8|A0A2K6C0T8_MACNE
OG0011787	sp|P05532|KIT_MOUSE	tr|A0A2K6C474|A0A2K6C474_MACNE
OG0011788	sp|B2RX88|CSPP1_MOUSE	tr|A0A2K6C4A0|A0A2K6C4A0_MACNE
OG0011789	sp|Q8R4H7|NAGS_MOUSE	tr|A0A2K6C6H3|A0A2K6C6H3_MACNE
OG0011790	tr|E9PVD9|E9PVD9_MOUSE	tr|A0A2K6C7H1|A0A2K6C7H1_MACNE
OG0011791	sp|P08207|S10AA_MOUSE	tr|A0A2K6C8P3|A0A2K6C8P3_MACNE
OG0011792	sp|Q9DBU2|NAA60_MOUSE	tr|A0A2K6CBU6|A0A2K6CBU6_MACNE
OG0011793	sp|Q8VCM3|ZFY21_MOUSE	tr|A0A2K6CC48|A0A2K6CC48_MACNE
OG0011794	sp|Q6W3F0|P4HA3_MOUSE	tr|A0A2K6CCZ2|A0A2K6CCZ2_MACNE
OG0011795	sp|Q8VCX6|KPTN_MOUSE	tr|A0A2K6CHA4|A0A2K6CHA4_MACNE
OG0011796	sp|Q2KHI9|MCM9_MOUSE	tr|A0A2K6CJD3|A0A2K6CJD3_MACNE
OG0011797	sp|P54254|ATX1_MOUSE	tr|A0A2K6CS70|A0A2K6CS70_MACNE
OG0011798	sp|Q8BQS4|F102B_MOUSE	tr|A0A2K6CV22|A0A2K6CV22_MACNE
OG0011799	sp|O35177|CASL_MOUSE	tr|A0A2K6D0A8|A0A2K6D0A8_MACNE
OG0011800	sp|Q8VCM2|NOXO1_MOUSE	tr|A0A2K6D0G9|A0A2K6D0G9_MACNE
OG0011801	sp|P22858|PTHR_MOUSE	tr|A0A2K6D4Y9|A0A2K6D4Y9_MACNE
OG0011802	sp|Q64441|CP24A_MOUSE	tr|A0A2K6D6B0|A0A2K6D6B0_MACNE
OG0011803	tr|Q8CET2|Q8CET2_MOUSE	tr|A0A2K6D6S4|A0A2K6D6S4_MACNE
OG0011804	sp|Q32KI9|ARSI_MOUSE	tr|A0A2K6D8L5|A0A2K6D8L5_MACNE
OG0011805	sp|P01582|IL1A_MOUSE	tr|A0A2K6DDD6|A0A2K6DDD6_MACNE
OG0011806	sp|O08665|SEM3A_MOUSE	tr|A0A2K6DGR1|A0A2K6DGR1_MACNE
OG0011807	sp|Q9QUN9|DKK3_MOUSE	tr|A0A2K6DHA5|A0A2K6DHA5_MACNE
OG0011808	sp|Q9D799|FMT_MOUSE	tr|A0A2K6DHP5|A0A2K6DHP5_MACNE
OG0011809	sp|Q3TIW9|ENPP7_MOUSE	tr|A0A2K6DIT3|A0A2K6DIT3_MACNE
OG0011810	sp|Q9CQB5|CISD2_MOUSE	tr|A0A2K6DIT7|A0A2K6DIT7_MACNE
OG0011811	sp|Q7TSF4|LR75A_MOUSE	tr|A0A2K6DJL5|A0A2K6DJL5_MACNE
OG0011812	sp|A1L3C1|GAR5A_MOUSE	tr|A0A2K6DL67|A0A2K6DL67_MACNE
OG0011813	sp|Q8BH24|TM9S4_MOUSE	tr|A0A2K6DNE4|A0A2K6DNE4_MACNE
OG0011814	sp|Q3U213|SRAC1_MOUSE	tr|A0A2K6DNG5|A0A2K6DNG5_MACNE
OG0011815	sp|Q80VP2|SPAT7_MOUSE	tr|A0A2K6DQ26|A0A2K6DQ26_MACNE
OG0011816	sp|Q99LS3|SERB_MOUSE	tr|A0A2K6DQA0|A0A2K6DQA0_MACNE
OG0011817	sp|Q62226|SHH_MOUSE	tr|A0A2K6DR78|A0A2K6DR78_MACNE
OG0011818	sp|Q3UVY5|PCX4_MOUSE	tr|A0A2K6DTG4|A0A2K6DTG4_MACNE
OG0011819	sp|Q9R061|NUBP2_MOUSE	tr|A0A2K6DTI3|A0A2K6DTI3_MACNE
OG0011820	sp|P21129|P3_MOUSE	tr|A0A2K6DVP3|A0A2K6DVP3_MACNE
OG0011821	sp|Q497K5|ARRD5_MOUSE	tr|A0A2K6DY07|A0A2K6DY07_MACNE
OG0011822	sp|A2VDH3|LRC38_MOUSE	tr|A0A2K6DZ62|A0A2K6DZ62_MACNE
OG0011823	sp|Q3V3A1|CDK15_MOUSE	tr|A0A2K6E010|A0A2K6E010_MACNE
OG0011824	sp|Q8CDP0|CBPC3_MOUSE	tr|A0A2K6E0F5|A0A2K6E0F5_MACNE
OG0011825	sp|Q8VDZ4|ZDHC5_MOUSE	tr|A0A2K6E294|A0A2K6E294_MACNE
OG0011826	sp|P59178|LMBL2_MOUSE	tr|A0A2K6E400|A0A2K6E400_MACNE
OG0011827	sp|Q8VD53|ACER2_MOUSE	tr|A0A2K6E5K9|A0A2K6E5K9_MACNE
OG0011828	sp|Q6P3A8|ODBB_MOUSE	tr|A0A2K6E918|A0A2K6E918_MACNE
OG0011829	sp|Q14B46|RTKN2_MOUSE	tr|A0A2K6E997|A0A2K6E997_MACNE
OG0011830	sp|Q9WV54|ASAH1_MOUSE	tr|A0A2K6E9M2|A0A2K6E9M2_MACNE
OG0011831	sp|Q91W50|CSDE1_MOUSE	tr|A0A2K6EBC2|A0A2K6EBC2_MACNE
OG0011832	sp|Q9D6Y9|GLGB_MOUSE	tr|A0A2K6ANP4|A0A2K6ANP4_MACNE
OG0011833	sp|Q91Y63|S13A3_MOUSE	tr|A0A2K6AQU6|A0A2K6AQU6_MACNE
OG0011834	sp|Q80YY7|ZN618_MOUSE	tr|A0A2K6AUJ0|A0A2K6AUJ0_MACNE
OG0011835	sp|Q8CIG9|FBXL8_MOUSE	tr|A0A2K6AWI9|A0A2K6AWI9_MACNE
OG0011836	sp|Q8BMW7|NIPA3_MOUSE	tr|A0A2K6AY31|A0A2K6AY31_MACNE
OG0011837	sp|Q61085|RHPN1_MOUSE	tr|A0A2K6B248|A0A2K6B248_MACNE
OG0011838	sp|Q9EQ09|OLR1_MOUSE	tr|A0A2K6B3H1|A0A2K6B3H1_MACNE
OG0011839	sp|P52592|S1PR2_MOUSE	tr|A0A2K6B457|A0A2K6B457_MACNE
OG0011840	sp|Q8VCG9|RFXAP_MOUSE	tr|A0A2K6B644|A0A2K6B644_MACNE
OG0011841	sp|Q9WTS2|FUT8_MOUSE	tr|A0A2K6B8L7|A0A2K6B8L7_MACNE
OG0011842	sp|A2ASS6|TITIN_MOUSE	tr|A0A2K6B9B0|A0A2K6B9B0_MACNE
OG0011843	sp|P81068|IRX1_MOUSE	tr|A0A2K6BLC4|A0A2K6BLC4_MACNE
OG0011844	sp|Q9DAU9|ZN654_MOUSE	tr|A0A2K6BLR6|A0A2K6BLR6_MACNE
OG0011845	sp|Q3U0D9|HACE1_MOUSE	tr|A0A2K6BLR9|A0A2K6BLR9_MACNE
OG0011846	sp|Q9JL89|NINJ2_MOUSE	tr|A0A2K6BM16|A0A2K6BM16_MACNE
OG0011847	sp|Q9Z2I4|ROBO3_MOUSE	tr|A0A2K6BT24|A0A2K6BT24_MACNE
OG0011848	sp|Q91Z58|CF132_MOUSE	tr|A0A2K6BT44|A0A2K6BT44_MACNE
OG0011849	sp|A0A140LIA7|CT204_MOUSE	tr|A0A2K6BT87|A0A2K6BT87_MACNE
OG0011850	sp|P30280|CCND2_MOUSE	tr|A0A2K6BTL8|A0A2K6BTL8_MACNE
OG0011851	sp|Q8BYJ6|TBCD4_MOUSE	tr|A0A2K6BUT9|A0A2K6BUT9_MACNE
OG0011852	sp|P97499|TEP1_MOUSE	tr|A0A2K6BX55|A0A2K6BX55_MACNE
OG0011853	sp|Q5XG69|F169A_MOUSE	tr|A0A2K6BXU3|A0A2K6BXU3_MACNE
OG0011854	sp|Q6P9R1|DDX51_MOUSE	tr|A0A2K6BYN8|A0A2K6BYN8_MACNE
OG0011855	sp|Q3THF9|CQ10B_MOUSE	tr|A0A2K6BZJ1|A0A2K6BZJ1_MACNE
OG0011856	sp|Q8VEJ4|NLE1_MOUSE	tr|A0A2K6C0B1|A0A2K6C0B1_MACNE
OG0011857	sp|Q8BW49|TTC12_MOUSE	tr|A0A2K6C0L4|A0A2K6C0L4_MACNE
OG0011858	tr|D3Z5V4|D3Z5V4_MOUSE	tr|A0A2K6C1Q6|A0A2K6C1Q6_MACNE
OG0011859	sp|P15327|PMGE_MOUSE	tr|A0A2K6C796|A0A2K6C796_MACNE
OG0011860	sp|Q9WTR6|XCT_MOUSE	tr|A0A2K6C916|A0A2K6C916_MACNE
OG0011861	sp|Q91UZ4|EGLN3_MOUSE	tr|A0A2K6CCA0|A0A2K6CCA0_MACNE
OG0011862	sp|A1L3T7|RIPR3_MOUSE	tr|A0A2K6CF59|A0A2K6CF59_MACNE
OG0011863	sp|Q9QUR7|PIN1_MOUSE	tr|A0A2K6CFL7|A0A2K6CFL7_MACNE
OG0011864	sp|Q9D3P8|PLRKT_MOUSE	tr|A0A2K6CJU1|A0A2K6CJU1_MACNE
OG0011865	sp|P21274|BMP2_MOUSE	tr|A0A2K6CS17|A0A2K6CS17_MACNE
OG0011866	sp|Q3UVY1|GP149_MOUSE	tr|A0A2K6CSK4|A0A2K6CSK4_MACNE
OG0011867	sp|Q0GNC1|INF2_MOUSE	tr|A0A2K6CV29|A0A2K6CV29_MACNE
OG0011868	sp|Q60598|SRC8_MOUSE	tr|A0A2K6CYQ7|A0A2K6CYQ7_MACNE
OG0011869	sp|Q8C2B3|HDAC7_MOUSE	tr|A0A2K6D214|A0A2K6D214_MACNE
OG0011870	tr|E0CZ26|E0CZ26_MOUSE	tr|A0A2K6D2Z4|A0A2K6D2Z4_MACNE
OG0011871	sp|P70191|TRAF5_MOUSE	tr|A0A2K6D6P5|A0A2K6D6P5_MACNE
OG0011872	sp|Q8C8N2|SCAI_MOUSE	tr|A0A2K6D8H2|A0A2K6D8H2_MACNE
OG0011873	sp|Q64127|TIF1A_MOUSE	tr|A0A2K6DBD8|A0A2K6DBD8_MACNE
OG0011874	sp|Q9Z282|GP132_MOUSE	tr|A0A2K6DCG8|A0A2K6DCG8_MACNE
OG0011875	sp|P62046|LRCH1_MOUSE	tr|A0A2K6DKP5|A0A2K6DKP5_MACNE
OG0011876	sp|Q8CFH6|SIK2_MOUSE	tr|A0A2K6DQ16|A0A2K6DQ16_MACNE
OG0011877	sp|O55226|CHAD_MOUSE	tr|A0A2K6DR16|A0A2K6DR16_MACNE
OG0011878	sp|A2A9F4|KDF1_MOUSE	tr|A0A2K6DT14|A0A2K6DT14_MACNE
OG0011879	sp|Q9ET80|JPH1_MOUSE	tr|A0A2K6DT99|A0A2K6DT99_MACNE
OG0011880	sp|Q60850|S23A3_MOUSE	tr|A0A2K6DVE9|A0A2K6DVE9_MACNE
OG0011881	sp|Q6ZQK0|CNDD3_MOUSE	tr|A0A2K6DVG3|A0A2K6DVG3_MACNE
OG0011882	sp|Q8BSN5|PHF23_MOUSE	tr|A0A2K6DW44|A0A2K6DW44_MACNE
OG0011883	sp|Q62433|NDRG1_MOUSE	tr|A0A2K6DWQ1|A0A2K6DWQ1_MACNE
OG0011884	sp|Q8BSI6|R3HC1_MOUSE	tr|A0A2K6DY78|A0A2K6DY78_MACNE
OG0011885	sp|Q7TN02|MED26_MOUSE	tr|A0A2K6E1J4|A0A2K6E1J4_MACNE
OG0011886	sp|Q69ZX8|ABLM3_MOUSE	tr|A0A2K6E1U1|A0A2K6E1U1_MACNE
OG0011887	sp|Q8QZW2|FEV_MOUSE	tr|A0A2K6E7N4|A0A2K6E7N4_MACNE
OG0011888	sp|Q8VHF2|CDHR5_MOUSE	tr|A0A2K6E8N8|A0A2K6E8N8_MACNE
OG0011889	sp|Q80Y81|RNZ2_MOUSE	tr|A0A2K6E8X8|A0A2K6E8X8_MACNE
OG0011890	sp|Q0VAY3|F187B_MOUSE	tr|A0A2K6EA76|A0A2K6EA76_MACNE
OG0011891	sp|A6PWD2|FHAD1_MOUSE	tr|A0A2K6ECX4|A0A2K6ECX4_MACNE
OG0011892	sp|Q8C0L6|PAOX_MOUSE	tr|A0A2K6EDJ5|A0A2K6EDJ5_MACNE
OG0011893	sp|Q9JMG4|NKAI4_MOUSE	tr|A0A2K6ALU0|A0A2K6ALU0_MACNE
OG0011894	sp|P18340|CXCL9_MOUSE	tr|A0A2K6AMY2|A0A2K6AMY2_MACNE
OG0011895	sp|Q63912|OMGP_MOUSE	tr|A0A2K6AND1|A0A2K6AND1_MACNE
OG0011896	sp|Q9D701|UPK3L_MOUSE	tr|A0A2K6ASG7|A0A2K6ASG7_MACNE
OG0011897	sp|Q3UV55|NR1D1_MOUSE	tr|A0A2K6ASZ8|A0A2K6ASZ8_MACNE
OG0011898	sp|Q8R3Q0|SARAF_MOUSE	tr|A0A2K6AT41|A0A2K6AT41_MACNE
OG0011899	sp|Q99PG2|OGFR_MOUSE	tr|A0A2K6AVP5|A0A2K6AVP5_MACNE
OG0011900	sp|Q3U5Q7|CMPK2_MOUSE	tr|A0A2K6AXX0|A0A2K6AXX0_MACNE
OG0011901	sp|P61963|DCAF7_MOUSE	tr|A0A2K6B0D8|A0A2K6B0D8_MACNE
OG0011902	sp|Q9CZ09|MET18_MOUSE	tr|A0A2K6B0I1|A0A2K6B0I1_MACNE
OG0011903	sp|Q3TVC7|CCDB1_MOUSE	tr|A0A2K6B301|A0A2K6B301_MACNE
OG0011904	sp|O54692|ZW10_MOUSE	tr|A0A2K6B494|A0A2K6B494_MACNE
OG0011905	sp|Q80WV3|CHST2_MOUSE	tr|A0A2K6B5P3|A0A2K6B5P3_MACNE
OG0011906	sp|Q7TQN9|GP142_MOUSE	tr|A0A2K6B9R0|A0A2K6B9R0_MACNE
OG0011907	sp|Q61865|MIA_MOUSE	tr|A0A2K6BBA5|A0A2K6BBA5_MACNE
