Orthogroup	Mus_musculus	Tursiops_truncatus
OG0011061	sp|Q9CQW3|PROZ_MOUSE	tr|A0A6J3QBL9|A0A6J3QBL9_TURTR
OG0011062	sp|Q9CRC8|LRC40_MOUSE	tr|A0A2U4A2T6|A0A2U4A2T6_TURTR
OG0011063	sp|Q9CX13|CNIH4_MOUSE	tr|A0A2U3V9Q2|A0A2U3V9Q2_TURTR
OG0011064	sp|Q9D5A0|SPESP_MOUSE	tr|A0A2U4CLZ9|A0A2U4CLZ9_TURTR
OG0011065	sp|Q9D882|F241B_MOUSE	tr|A0A2U3V7L0|A0A2U3V7L0_TURTR
OG0011066	sp|Q9DBR2|FA13C_MOUSE	tr|A0A2U4BDZ4|A0A2U4BDZ4_TURTR
OG0011067	sp|Q9DBS9|OSBL3_MOUSE	tr|A0A6J3RWP1|A0A6J3RWP1_TURTR
OG0011068	sp|Q9ER10|BSSP4_MOUSE	tr|A0A6J3Q1H0|A0A6J3Q1H0_TURTR
OG0011069	sp|Q9JLN5|ERMAP_MOUSE	tr|A0A2U4BK16|A0A2U4BK16_TURTR
OG0011070	sp|Q9JLV6|PNKP_MOUSE	tr|A0A6J3QHX0|A0A6J3QHX0_TURTR
OG0011071	sp|Q9Z1P6|NDUA7_MOUSE	tr|A0A6J3R6W5|A0A6J3R6W5_TURTR
OG0011072	sp|A2AIL4|NDUF6_MOUSE	tr|A0A2U3V0Y8|A0A2U3V0Y8_TURTR
OG0011073	sp|E9Q8T7|DYH1_MOUSE	tr|A0A6J3S299|A0A6J3S299_TURTR
OG0011074	sp|F6XLV1|CRCC2_MOUSE	tr|A0A6J3RNI3|A0A6J3RNI3_TURTR
OG0011075	sp|O08789|MNT_MOUSE	tr|A0A6J3QJ74|A0A6J3QJ74_TURTR
OG0011076	sp|O88892|SERF1_MOUSE	tr|A0A2U4AWW6|A0A2U4AWW6_TURTR
OG0011077	sp|P01132|EGF_MOUSE	tr|A0A2U4ARM7|A0A2U4ARM7_TURTR
OG0011078	sp|P0C1T1|HXB2_MOUSE	tr|A0A6J3QLP3|A0A6J3QLP3_TURTR
OG0011079	sp|P0C913|OCC1_MOUSE	tr|A0A2U3V813|A0A2U3V813_TURTR
OG0011080	sp|P15089|CBPA3_MOUSE	tr|A0A2U4B8Z7|A0A2U4B8Z7_TURTR
OG0011081	sp|P31311|HXA11_MOUSE	tr|A0A2U3V003|A0A2U3V003_TURTR
OG0011082	sp|P32300|OPRD_MOUSE	tr|A0A6J3R949|A0A6J3R949_TURTR
OG0011083	sp|P35375|PE2R1_MOUSE	tr|A0A6J3R678|A0A6J3R678_TURTR
OG0011084	sp|P48999|LOX5_MOUSE	tr|A0A6J3Q6C7|A0A6J3Q6C7_TURTR
OG0011085	sp|P52795|EFNB1_MOUSE	tr|A0A6J3QRS9|A0A6J3QRS9_TURTR
OG0011086	sp|P52950|DBX1_MOUSE	tr|A0A2U3V4I5|A0A2U3V4I5_TURTR
OG0011087	sp|P57680|EVC_MOUSE	tr|A0A6J3RDS3|A0A6J3RDS3_TURTR
OG0011088	sp|P57722|PCBP3_MOUSE	tr|A0A6J3RBL5|A0A6J3RBL5_TURTR
OG0011089	sp|P57787|MOT4_MOUSE	tr|A0A6J3QM82|A0A6J3QM82_TURTR
OG0011090	sp|P58406|HRH3_MOUSE	tr|A0A6J3Q3M0|A0A6J3Q3M0_TURTR
OG0011091	sp|P58500|M3KCL_MOUSE	tr|A0A2U3V8X7|A0A2U3V8X7_TURTR
OG0011092	sp|P59729|RIN3_MOUSE	tr|A0A6J3QW22|A0A6J3QW22_TURTR
OG0011093	sp|P63089|PTN_MOUSE	tr|A0A2U4CK75|A0A2U4CK75_TURTR
OG0011094	sp|P70402|MYBPH_MOUSE	tr|A0A6J3R0D8|A0A6J3R0D8_TURTR
OG0011095	sp|Q03958|PFD6_MOUSE	tr|A0A2U4B181|A0A2U4B181_TURTR
OG0011096	sp|Q08297|RAD51_MOUSE	tr|A0A2U4BCC6|A0A2U4BCC6_TURTR
OG0011097	sp|Q3SXB8|COL11_MOUSE	tr|A0A2U4C0D6|A0A2U4C0D6_TURTR
OG0011098	sp|Q3TGF2|F107B_MOUSE	tr|A0A2U4B718|A0A2U4B718_TURTR
OG0011099	sp|Q3U0V2|TRADD_MOUSE	tr|A0A2U4BDF6|A0A2U4BDF6_TURTR
OG0011100	sp|Q5M6W3|CLHC1_MOUSE	tr|A0A2U4BYQ3|A0A2U4BYQ3_TURTR
OG0011101	sp|Q5U419|MFSD3_MOUSE	tr|A0A2U4BI39|A0A2U4BI39_TURTR
OG0011102	sp|Q60631|GRB2_MOUSE	tr|A0A6J3QQM5|A0A6J3QQM5_TURTR
OG0011103	sp|Q60925|DBP_MOUSE	tr|A0A6J3QE77|A0A6J3QE77_TURTR
OG0011104	sp|Q68FM6|PPR29_MOUSE	tr|A0A2U3V4K0|A0A2U3V4K0_TURTR
OG0011105	sp|Q6NZK5|K1328_MOUSE	tr|A0A2U4AY87|A0A2U4AY87_TURTR
OG0011106	sp|Q6PE01|SNR40_MOUSE	tr|A0A2U4BKW5|A0A2U4BKW5_TURTR
OG0011107	sp|Q7TQP4|RL3R2_MOUSE	tr|A0A6J3RET0|A0A6J3RET0_TURTR
OG0011108	sp|Q80UL9|JAML_MOUSE	tr|A0A2U4BVY2|A0A2U4BVY2_TURTR
OG0011109	sp|Q8BIS8|CC126_MOUSE	tr|A0A2U4AU50|A0A2U4AU50_TURTR
OG0011110	sp|Q8BJS7|MAP10_MOUSE	tr|A0A2U4BVF6|A0A2U4BVF6_TURTR
OG0011111	sp|Q8BJY1|PSMD5_MOUSE	tr|A0A2U4C963|A0A2U4C963_TURTR
OG0011112	sp|Q8BQS5|PAQR2_MOUSE	tr|A0A2U4AKE4|A0A2U4AKE4_TURTR
OG0011113	sp|Q8C5L7|RBM34_MOUSE	tr|A0A2U4BV65|A0A2U4BV65_TURTR
OG0011114	sp|Q8CF89|TAB1_MOUSE	tr|A0A6J3S5T0|A0A6J3S5T0_TURTR
OG0011115	sp|Q8K1J5|SDE2_MOUSE	tr|A0A2U3V7H8|A0A2U3V7H8_TURTR
OG0011116	sp|Q8K262|PLAC9_MOUSE	tr|A0A2U4AKN1|A0A2U4AKN1_TURTR
OG0011117	sp|Q8K2M3|SRR1L_MOUSE	tr|A0A2U4CJW3|A0A2U4CJW3_TURTR
OG0011118	sp|Q8R115|TMM82_MOUSE	tr|A0A6J3Q8J2|A0A6J3Q8J2_TURTR
OG0011119	sp|Q8R2T8|TF3C5_MOUSE	tr|A0A6J3RJA0|A0A6J3RJA0_TURTR
OG0011120	sp|Q8R418|DICER_MOUSE	tr|A0A2U3ZZ05|A0A2U3ZZ05_TURTR
OG0011121	sp|Q91XQ6|LAP4B_MOUSE	tr|A0A2U4AI39|A0A2U4AI39_TURTR
OG0011122	sp|Q91ZT7|ASB10_MOUSE	tr|A0A2U3UZJ6|A0A2U3UZJ6_TURTR
OG0011123	sp|Q922S8|KIF2C_MOUSE	tr|A0A2U3V8Z3|A0A2U3V8Z3_TURTR
OG0011124	sp|Q9CQ35|GRPL2_MOUSE	tr|A0A6J3S3S0|A0A6J3S3S0_TURTR
OG0011125	sp|Q9CQ40|RM49_MOUSE	tr|A0A6J3RQP9|A0A6J3RQP9_TURTR
OG0011126	sp|Q9D113|DNLZ_MOUSE	tr|A0A6J3RJM8|A0A6J3RJM8_TURTR
OG0011127	sp|Q9D2H5|TRI42_MOUSE	tr|A0A2U4B8X1|A0A2U4B8X1_TURTR
OG0011128	sp|Q9DAI6|F135B_MOUSE	tr|A0A2U4B2U6|A0A2U4B2U6_TURTR
OG0011129	sp|Q9DBH0|WWP2_MOUSE	tr|A0A2U4BD74|A0A2U4BD74_TURTR
OG0011130	sp|Q9DCL2|CIA2A_MOUSE	tr|A0A2U3V1B1|A0A2U3V1B1_TURTR
OG0011131	sp|Q9DD19|RASF7_MOUSE	tr|A0A6J3RSJ3|A0A6J3RSJ3_TURTR
OG0011132	sp|Q9ESX2|SP6_MOUSE	tr|A0A6J3QL69|A0A6J3QL69_TURTR
OG0011133	sp|Q9QVY8|RAI2_MOUSE	tr|A0A6J3QUN9|A0A6J3QUN9_TURTR
OG0011134	sp|Q9WTP9|VAX2_MOUSE	tr|A0A6J3PWL6|A0A6J3PWL6_TURTR
OG0011135	sp|Q9WUA1|WIF1_MOUSE	tr|A0A2U4CQZ0|A0A2U4CQZ0_TURTR
OG0011136	sp|Q9WUD8|FAIM1_MOUSE	tr|A0A2U4B9F9|A0A2U4B9F9_TURTR
OG0011137	sp|Q9Z1N2|ORC1_MOUSE	tr|A0A2U4BJV3|A0A2U4BJV3_TURTR
OG0011138	sp|A6PWV5|ARI3C_MOUSE	tr|A0A6J3RGB0|A0A6J3RGB0_TURTR
OG0011139	tr|E9Q9T0|E9Q9T0_MOUSE	tr|A0A6J3PRW7|A0A6J3PRW7_TURTR
OG0011140	sp|O35387|HAX1_MOUSE	tr|A0A2U3V9Z0|A0A2U3V9Z0_TURTR
OG0011141	sp|O55060|TPMT_MOUSE	tr|A0A2U4C5M9|A0A2U4C5M9_TURTR
OG0011142	sp|O70496|CLCN7_MOUSE	tr|A0A6J3Q3U4|A0A6J3Q3U4_TURTR
OG0011143	sp|P20934|EVI2A_MOUSE	tr|A0A2U4ANT7|A0A2U4ANT7_TURTR
OG0011144	sp|P37913|DNLI1_MOUSE	tr|A0A6J3QIR7|A0A6J3QIR7_TURTR
OG0011145	sp|P48964|MPIP1_MOUSE	tr|A0A2U4CAL3|A0A2U4CAL3_TURTR
OG0011146	sp|P54841|MAFB_MOUSE	tr|A0A2U3UZB9|A0A2U3UZB9_TURTR
OG0011147	sp|P62984|RL40_MOUSE	tr|A0A2U3V125|A0A2U3V125_TURTR
OG0011148	sp|P98192|GNPAT_MOUSE	tr|A0A2U4BVH0|A0A2U4BVH0_TURTR
OG0011149	sp|Q07643|CO9A2_MOUSE	tr|A0A6J3PTV2|A0A6J3PTV2_TURTR
OG0011150	sp|Q3U0P1|PALB2_MOUSE	tr|A0A2U4A981|A0A2U4A981_TURTR
OG0011151	sp|Q3UP24|NLRC4_MOUSE	tr|A0A2U4BZ92|A0A2U4BZ92_TURTR
OG0011152	sp|Q571E5|PRS53_MOUSE	tr|A0A6J3PY40|A0A6J3PY40_TURTR
OG0011153	sp|Q5SW19|CLU_MOUSE	tr|A0A6J3QPE6|A0A6J3QPE6_TURTR
OG0011154	sp|Q61663|TLX2_MOUSE	tr|A0A2U3V800|A0A2U3V800_TURTR
OG0011155	sp|Q66GT5|PTPM1_MOUSE	tr|A0A2U4CE82|A0A2U4CE82_TURTR
OG0011156	sp|Q6PDE7|GGT6_MOUSE	tr|A0A6J3QM32|A0A6J3QM32_TURTR
OG0011157	sp|Q6PE13|PRRT3_MOUSE	tr|A0A2U4C426|A0A2U4C426_TURTR
OG0011158	sp|Q6QI06|RICTR_MOUSE	tr|A0A2U4AXH2|A0A2U4AXH2_TURTR
OG0011159	sp|Q6RT24|CENPE_MOUSE	tr|A0A6J3RD52|A0A6J3RD52_TURTR
OG0011160	sp|Q78T54|VMA21_MOUSE	tr|A0A2U3V126|A0A2U3V126_TURTR
OG0011161	sp|Q8BHG2|CZIB_MOUSE	tr|A0A2U3V4B7|A0A2U3V4B7_TURTR
OG0011162	sp|Q8BPY9|FIGL1_MOUSE	tr|A0A2U4BPK3|A0A2U4BPK3_TURTR
OG0011163	sp|Q8CAE3|KCMB1_MOUSE	tr|A0A6J3R4F8|A0A6J3R4F8_TURTR
OG0011164	sp|Q8CBG9|RN170_MOUSE	tr|A0A2U4A777|A0A2U4A777_TURTR
OG0011165	sp|Q8CC35|SYNPO_MOUSE	tr|A0A6J3R5X9|A0A6J3R5X9_TURTR
OG0011166	sp|Q8CGB3|UACA_MOUSE	tr|A0A2U3UZB7|A0A2U3UZB7_TURTR
OG0011167	sp|Q8CIB9|ESCO2_MOUSE	tr|A0A2U3V2W1|A0A2U3V2W1_TURTR
OG0011168	sp|Q8K0F1|TBC23_MOUSE	tr|A0A2U4AB78|A0A2U4AB78_TURTR
OG0011169	sp|Q8K212|PACS1_MOUSE	tr|A0A6J3RQX8|A0A6J3RQX8_TURTR
OG0011170	sp|Q8K3Q3|FOXN4_MOUSE	tr|A0A6J3PUM6|A0A6J3PUM6_TURTR
OG0011171	sp|Q8R010|AIMP2_MOUSE	tr|A0A2U3V2Q3|A0A2U3V2Q3_TURTR
OG0011172	sp|Q91Z38|TTC1_MOUSE	tr|A0A2U3UZ02|A0A2U3UZ02_TURTR
OG0011173	sp|Q99JT5|KRCC1_MOUSE	tr|A0A2U4BXB1|A0A2U4BXB1_TURTR
OG0011174	sp|Q9CWK8|SNX2_MOUSE	tr|A0A2U4BTH9|A0A2U4BTH9_TURTR
OG0011175	sp|Q9CWQ3|ATP23_MOUSE	tr|A0A2U3ZZQ2|A0A2U3ZZQ2_TURTR
OG0011176	sp|Q9CXG3|PPIL4_MOUSE	tr|A0A2U3V4Y8|A0A2U3V4Y8_TURTR
OG0011177	sp|Q9CZX0|ELP3_MOUSE	tr|A0A6J3RHP6|A0A6J3RHP6_TURTR
OG0011178	sp|Q9D0U9|ARV1_MOUSE	tr|A0A2U3UYF5|A0A2U3UYF5_TURTR
OG0011179	sp|Q9D2E2|TOE1_MOUSE	tr|A0A2U3V8N8|A0A2U3V8N8_TURTR
OG0011180	sp|Q9D2H8|FNDC8_MOUSE	tr|A0A6J3QM14|A0A6J3QM14_TURTR
OG0011181	sp|Q9D3P8|PLRKT_MOUSE	tr|A0A2U4BB01|A0A2U4BB01_TURTR
OG0011182	sp|Q9D7B7|GPX8_MOUSE	tr|A0A2U3V990|A0A2U3V990_TURTR
OG0011183	sp|Q9D864|ARP6_MOUSE	tr|A0A2U3ZZM2|A0A2U3ZZM2_TURTR
OG0011184	sp|Q9EQF6|DPYL5_MOUSE	tr|A0A2U4C0H1|A0A2U4C0H1_TURTR
OG0011185	sp|Q9JI57|GT2D1_MOUSE	tr|A0A6J3PXR8|A0A6J3PXR8_TURTR
OG0011186	sp|Q9JLC3|MSRB1_MOUSE	tr|A0A6J3PZH7|A0A6J3PZH7_TURTR
OG0011187	sp|Q9JMH3|NEUR2_MOUSE	tr|A0A2U4ADX5|A0A2U4ADX5_TURTR
OG0011188	tr|A0A571BEE7|A0A571BEE7_MOUSE	tr|A0A6J3Q3F8|A0A6J3Q3F8_TURTR
OG0011189	sp|A6X8Z9|TEX55_MOUSE	tr|A0A2U4A9Y6|A0A2U4A9Y6_TURTR
OG0011190	sp|B2RRE4|Z518B_MOUSE	tr|A0A2U4ASY7|A0A2U4ASY7_TURTR
OG0011191	sp|J3QM76|CC179_MOUSE	tr|A0A2U4CD77|A0A2U4CD77_TURTR
OG0011192	sp|O35149|ZNT4_MOUSE	tr|A0A2U4BCT3|A0A2U4BCT3_TURTR
OG0011193	sp|O35261|E2F3_MOUSE	tr|A0A6J3RYX2|A0A6J3RYX2_TURTR
OG0011194	sp|O55176|PJA1_MOUSE	tr|A0A2U3V1L2|A0A2U3V1L2_TURTR
OG0011195	sp|O88668|CREG1_MOUSE	tr|A0A6J3R9V6|A0A6J3R9V6_TURTR
OG0011196	sp|O89026|ROBO1_MOUSE	tr|A0A2U4AAD8|A0A2U4AAD8_TURTR
OG0011197	sp|P06802|ENPP1_MOUSE	tr|A0A2U3V098|A0A2U3V098_TURTR
OG0011198	sp|P11911|CD79A_MOUSE	tr|A0A6J3QDN9|A0A6J3QDN9_TURTR
OG0011199	sp|P28076|PSB9_MOUSE	tr|A0A2U3V7U7|A0A2U3V7U7_TURTR
OG0011200	sp|P30412|PPIC_MOUSE	tr|A0A2U3V9Q6|A0A2U3V9Q6_TURTR
OG0011201	sp|P31257|HXC10_MOUSE	tr|A0A6J3S7D9|A0A6J3S7D9_TURTR
OG0011202	sp|P35283|RAB12_MOUSE	tr|A0A2U4A5S1|A0A2U4A5S1_TURTR
OG0011203	sp|P42932|TCPQ_MOUSE	tr|A0A2U3V567|A0A2U3V567_TURTR
OG0011204	sp|P43241|CDX2_MOUSE	tr|A0A6J3QBV5|A0A6J3QBV5_TURTR
OG0011205	sp|P47759|NSG2_MOUSE	tr|A0A2U4C9B3|A0A2U4C9B3_TURTR
OG0011206	sp|P51943|CCNA2_MOUSE	tr|A0A2U4AR61|A0A2U4AR61_TURTR
OG0011207	sp|P70700|RPA2_MOUSE	tr|A0A6J3PX21|A0A6J3PX21_TURTR
OG0011208	sp|P97798|NEO1_MOUSE	tr|A0A6J3QZ92|A0A6J3QZ92_TURTR
OG0011209	sp|P97868|RBBP6_MOUSE	tr|A0A2U3V4Y5|A0A2U3V4Y5_TURTR
OG0011210	sp|Q2TBA3|MALT1_MOUSE	tr|A0A2U4BHK0|A0A2U4BHK0_TURTR
OG0011211	sp|Q32KI9|ARSI_MOUSE	tr|A0A2U3V0F5|A0A2U3V0F5_TURTR
OG0011212	sp|Q3UQS2|LSME1_MOUSE	tr|A0A2U3V9X1|A0A2U3V9X1_TURTR
OG0011213	sp|Q562D6|TRMO_MOUSE	tr|A0A2U4CGX5|A0A2U4CGX5_TURTR
OG0011214	sp|Q5SWK7|RN145_MOUSE	tr|A0A2U4C5K1|A0A2U4C5K1_TURTR
OG0011215	sp|Q61609|S20A1_MOUSE	tr|A0A6J3PY98|A0A6J3PY98_TURTR
OG0011216	sp|Q64163|TFDP2_MOUSE	tr|A0A2U4B9E9|A0A2U4B9E9_TURTR
OG0011217	sp|Q64332|SYN2_MOUSE	tr|A0A6J3S391|A0A6J3S391_TURTR
OG0011218	sp|Q6P1I6|PSD2_MOUSE	tr|A0A6J3R346|A0A6J3R346_TURTR
OG0011219	sp|Q6PEM8|PCFT_MOUSE	tr|A0A2U3V0R7|A0A2U3V0R7_TURTR
OG0011220	sp|Q6ZPY7|KDM3B_MOUSE	tr|A0A2U4AGE9|A0A2U4AGE9_TURTR
OG0011221	sp|Q7TS99|HELT_MOUSE	tr|A0A6J3QQN4|A0A6J3QQN4_TURTR
OG0011222	sp|Q811J3|IREB2_MOUSE	tr|A0A2U4CKR1|A0A2U4CKR1_TURTR
OG0011223	sp|Q8BHA3|DTD2_MOUSE	tr|A0A2U4AFE8|A0A2U4AFE8_TURTR
OG0011224	sp|Q8CI33|C19L1_MOUSE	tr|A0A2U3V4X9|A0A2U3V4X9_TURTR
OG0011225	sp|Q8CJ26|NRADD_MOUSE	tr|A0A2U4CAC6|A0A2U4CAC6_TURTR
OG0011226	sp|Q8K402|TBX22_MOUSE	tr|A0A2U3V5Z0|A0A2U3V5Z0_TURTR
OG0011227	sp|Q8K4F0|CD226_MOUSE	tr|A0A2U4BHR1|A0A2U4BHR1_TURTR
OG0011228	sp|Q8K4G2|CONA1_MOUSE	tr|A0A6J3R4Q8|A0A6J3R4Q8_TURTR
OG0011229	sp|Q8K4L3|SVIL_MOUSE	tr|A0A2U4B7B8|A0A2U4B7B8_TURTR
OG0011230	sp|Q8VBX6|MPDZ_MOUSE	tr|A0A6J3RGR8|A0A6J3RGR8_TURTR
OG0011231	sp|Q8VEM1|GOLI_MOUSE	tr|A0A2U4BIF3|A0A2U4BIF3_TURTR
OG0011232	sp|Q91VD1|LEG12_MOUSE	tr|A0A6J3RT65|A0A6J3RT65_TURTR
OG0011233	sp|Q91W52|TMM19_MOUSE	tr|A0A2U4CS40|A0A2U4CS40_TURTR
OG0011234	sp|Q91YQ5|RPN1_MOUSE	tr|A0A2U3V2W5|A0A2U3V2W5_TURTR
OG0011235	sp|Q925D8|TS1R3_MOUSE	tr|A0A2U4BXE1|A0A2U4BXE1_TURTR
OG0011236	sp|Q9CR39|WIPI3_MOUSE	tr|A0A2U4C4G3|A0A2U4C4G3_TURTR
OG0011237	sp|Q9D1Q1|MPH6_MOUSE	tr|A0A2U3V8V8|A0A2U3V8V8_TURTR
OG0011238	sp|Q9DAC7|TTC32_MOUSE	tr|A0A2U3V4P3|A0A2U3V4P3_TURTR
OG0011239	sp|Q9DBE8|ALG2_MOUSE	tr|A0A2U3V7F3|A0A2U3V7F3_TURTR
OG0011240	sp|Q9DCW4|ETFB_MOUSE	tr|A0A6J3QH34|A0A6J3QH34_TURTR
OG0011241	sp|Q9EQC4|ELOV4_MOUSE	tr|A0A2U4AVQ8|A0A2U4AVQ8_TURTR
OG0011242	sp|Q9ERE3|SGK3_MOUSE	tr|A0A2U4AJ07|A0A2U4AJ07_TURTR
OG0011243	sp|Q9JJA9|GRASP_MOUSE	tr|A0A6J3S6N7|A0A6J3S6N7_TURTR
OG0011244	sp|Q9JJK5|HERP1_MOUSE	tr|A0A2U4BE30|A0A2U4BE30_TURTR
OG0011245	sp|Q9JJV1|CRBA2_MOUSE	tr|A0A6J3RNS1|A0A6J3RNS1_TURTR
OG0011246	sp|Q9JKZ2|SC5A3_MOUSE	tr|A0A2U4ABL3|A0A2U4ABL3_TURTR
OG0011247	sp|Q9JMF7|DOPP1_MOUSE	tr|A0A2U4CHB1|A0A2U4CHB1_TURTR
OG0011248	sp|Q9Z0S1|BPNT1_MOUSE	tr|A0A6J3QW35|A0A6J3QW35_TURTR
OG0011249	sp|Q9Z1K6|ARI2_MOUSE	tr|A0A6J3S1S9|A0A6J3S1S9_TURTR
OG0011250	tr|A0A0G2JEB7|A0A0G2JEB7_MOUSE	tr|A0A2U4ALU4|A0A2U4ALU4_TURTR
OG0011251	sp|A2A4P0|DHX8_MOUSE	tr|A0A2U3V983|A0A2U3V983_TURTR
OG0011252	sp|B2RRF6|Z518A_MOUSE	tr|A0A2U4BPX2|A0A2U4BPX2_TURTR
OG0011253	tr|E9Q2C0|E9Q2C0_MOUSE	tr|A0A6J3Q6I6|A0A6J3Q6I6_TURTR
OG0011254	tr|F8VQG7|F8VQG7_MOUSE	tr|A0A2U4ASA8|A0A2U4ASA8_TURTR
OG0011255	sp|O35103|OMD_MOUSE	tr|A0A6J3RGQ4|A0A6J3RGQ4_TURTR
OG0011256	sp|O55023|IMPA1_MOUSE	tr|A0A2U3V1K7|A0A2U3V1K7_TURTR
OG0011257	sp|O70370|CATS_MOUSE	tr|A0A2U4A4K9|A0A2U4A4K9_TURTR
OG0011258	sp|O88410|CXCR3_MOUSE	tr|A0A2U3V7H9|A0A2U3V7H9_TURTR
OG0011259	sp|P04202|TGFB1_MOUSE	tr|A0A6J3QDE7|A0A6J3QDE7_TURTR
OG0011260	sp|P09450|JUNB_MOUSE	tr|A0A6J3R831|A0A6J3R831_TURTR
OG0011261	sp|P27573|MYP0_MOUSE	tr|A0A2U3V0X4|A0A2U3V0X4_TURTR
OG0011262	sp|P27661|H2AX_MOUSE	tr|A0A2U3VAE6|A0A2U3VAE6_TURTR
OG0011263	sp|P30730|LSHR_MOUSE	tr|A0A2U4BY13|A0A2U4BY13_TURTR
OG0011264	sp|P48299|EDN3_MOUSE	tr|A0A6J3Q107|A0A6J3Q107_TURTR
OG0011265	sp|P53668|LIMK1_MOUSE	tr|A0A6J3Q3W3|A0A6J3Q3W3_TURTR
OG0011266	sp|P54731|FAF1_MOUSE	tr|A0A2U4BJJ1|A0A2U4BJJ1_TURTR
OG0011267	sp|P58468|SLX9_MOUSE	tr|A0A6J3RC07|A0A6J3RC07_TURTR
OG0011268	sp|Q03145|EPHA2_MOUSE	tr|A0A6J3Q864|A0A6J3Q864_TURTR
OG0011269	sp|Q06180|PTN2_MOUSE	tr|A0A2U4A5N7|A0A2U4A5N7_TURTR
OG0011270	sp|Q0P5X1|LRIQ1_MOUSE	tr|A0A2U4CQ83|A0A2U4CQ83_TURTR
OG0011271	sp|Q3URR0|CENPW_MOUSE	tr|A0A2U4CNG6|A0A2U4CNG6_TURTR
OG0011272	sp|Q3V124|EID3_MOUSE	tr|A0A2U4CR87|A0A2U4CR87_TURTR
OG0011273	sp|Q562E2|KCD19_MOUSE	tr|A0A6J3QEH9|A0A6J3QEH9_TURTR
OG0011274	sp|Q64693|OBF1_MOUSE	tr|A0A6J3RTT6|A0A6J3RTT6_TURTR
OG0011275	sp|Q6IMB1|RSLBA_MOUSE	tr|A0A2U3V1K5|A0A2U3V1K5_TURTR
OG0011276	sp|Q6IYF8|OXGR1_MOUSE	tr|A0A2U3V3X0|A0A2U3V3X0_TURTR
OG0011277	sp|Q6P1G2|KDM2B_MOUSE	tr|A0A6J3PSG5|A0A6J3PSG5_TURTR
OG0011278	sp|Q6PCQ0|IQCE_MOUSE	tr|A0A6J3Q1X6|A0A6J3Q1X6_TURTR
OG0011279	sp|Q6PH08|ERC2_MOUSE	tr|A0A6J3RZC9|A0A6J3RZC9_TURTR
OG0011280	sp|Q6VMN6|PRLHR_MOUSE	tr|A0A2U3V2L2|A0A2U3V2L2_TURTR
OG0011281	sp|Q78PY7|SND1_MOUSE	tr|A0A6J3RWZ7|A0A6J3RWZ7_TURTR
OG0011282	sp|Q80VP8|T106C_MOUSE	tr|A0A2U4BA68|A0A2U4BA68_TURTR
OG0011283	sp|Q8BGT6|MILK1_MOUSE	tr|A0A6J3S600|A0A6J3S600_TURTR
OG0011284	sp|Q8BHA1|LRC24_MOUSE	tr|A0A2U4BIG2|A0A2U4BIG2_TURTR
OG0011285	sp|Q8BMB0|EMSY_MOUSE	tr|A0A6J3RUA3|A0A6J3RUA3_TURTR
OG0011286	sp|Q8C031|LRC4C_MOUSE	tr|A0A2U4CF65|A0A2U4CF65_TURTR
OG0011287	sp|Q8C1F4|CGAT2_MOUSE	tr|A0A2U4BE62|A0A2U4BE62_TURTR
OG0011288	sp|Q8CHP6|PHC3_MOUSE	tr|A0A6J3RA63|A0A6J3RA63_TURTR
OG0011289	sp|Q8CJ12|AGRG2_MOUSE	tr|A0A2U4AQE2|A0A2U4AQE2_TURTR
OG0011290	sp|Q8JZS0|LIN7A_MOUSE	tr|A0A6J3S5C4|A0A6J3S5C4_TURTR
OG0011291	sp|Q8R1H8|BATF2_MOUSE	tr|A0A6J3RRC7|A0A6J3RRC7_TURTR
OG0011292	sp|Q8VEK2|RHBD2_MOUSE	tr|A0A2U3V900|A0A2U3V900_TURTR
OG0011293	sp|Q91WN4|KMO_MOUSE	tr|A0A2U4A5A0|A0A2U4A5A0_TURTR
OG0011294	sp|Q920G8|MFRN1_MOUSE	tr|A0A6J3RGD6|A0A6J3RGD6_TURTR
OG0011295	sp|Q9CQ76|NEPN_MOUSE	tr|A0A2U3VA05|A0A2U3VA05_TURTR
OG0011296	sp|Q9CZG3|COMD8_MOUSE	tr|A0A2U4AS70|A0A2U4AS70_TURTR
OG0011297	sp|Q9CZS3|CEP20_MOUSE	tr|A0A2U4ATC5|A0A2U4ATC5_TURTR
OG0011298	sp|Q9D0A0|DET1_MOUSE	tr|A0A2U4C7D5|A0A2U4C7D5_TURTR
OG0011299	sp|Q9D0B6|PBDC1_MOUSE	tr|A0A2U4B3C5|A0A2U4B3C5_TURTR
OG0011300	sp|Q9D4K4|FACOS_MOUSE	tr|A0A2U4C418|A0A2U4C418_TURTR
OG0011301	sp|Q9D710|TMX2_MOUSE	tr|A0A2U4CDC8|A0A2U4CDC8_TURTR
OG0011302	sp|Q9D9P2|CC103_MOUSE	tr|A0A2U3V6K1|A0A2U3V6K1_TURTR
OG0011303	sp|Q9DBU5|RNF6_MOUSE	tr|A0A2U4BGR4|A0A2U4BGR4_TURTR
OG0011304	sp|Q9ESM3|HPLN2_MOUSE	tr|A0A6J3QP06|A0A6J3QP06_TURTR
OG0011305	sp|Q9WTM3|SEM6C_MOUSE	tr|A0A6J3RMW6|A0A6J3RMW6_TURTR
OG0011306	sp|Q9Z2I0|LETM1_MOUSE	tr|A0A6J3RCV1|A0A6J3RCV1_TURTR
OG0011307	tr|A0A1D5RLS7|A0A1D5RLS7_MOUSE	tr|A0A2U4B569|A0A2U4B569_TURTR
