Orthogroup	Mus_musculus	Myotis_brandtii
OG0011120	sp|Q61168|LAPM5_MOUSE	tr|S7PXC5|S7PXC5_MYOBR
OG0011121	sp|Q62035|PTAFR_MOUSE	tr|S7N7V3|S7N7V3_MYOBR
OG0011122	sp|Q62137|JAK3_MOUSE	tr|S7PNQ5|S7PNQ5_MYOBR
OG0011123	sp|Q6A0A2|LAR4B_MOUSE	tr|S7NGF7|S7NGF7_MYOBR
OG0011124	sp|Q6NS46|RRP5_MOUSE	tr|S7NCW0|S7NCW0_MYOBR
OG0011125	sp|Q6NS60|FBX41_MOUSE	tr|S7MVY6|S7MVY6_MYOBR
OG0011126	sp|Q6NZL8|SCUB1_MOUSE	tr|S7MJC7|S7MJC7_MYOBR
OG0011127	sp|Q7TME2|SPAG5_MOUSE	tr|S7PTU0|S7PTU0_MYOBR
OG0011128	sp|Q80XL6|ACD11_MOUSE	tr|S7P7H8|S7P7H8_MYOBR
OG0011129	sp|Q8BHX1|HAUS1_MOUSE	tr|S7PBF1|S7PBF1_MYOBR
OG0011130	sp|Q8BMB3|IF4E2_MOUSE	tr|S7Q434|S7Q434_MYOBR
OG0011131	sp|Q8BP27|SFR1_MOUSE	tr|S7NCV3|S7NCV3_MYOBR
OG0011132	sp|Q8C4A0|AQP6_MOUSE	tr|S7NDR3|S7NDR3_MYOBR
OG0011133	sp|Q8C5U4|SPEM2_MOUSE	tr|S7Q3H2|S7Q3H2_MYOBR
OG0011134	sp|Q8CDS7|FA243_MOUSE	tr|S7MIR2|S7MIR2_MYOBR
OG0011135	sp|Q8K341|ATAT_MOUSE	tr|S7P741|S7P741_MYOBR
OG0011136	sp|Q8R0P4|AAMDC_MOUSE	tr|S7PD28|S7PD28_MYOBR
OG0011137	sp|Q8VE18|SMG8_MOUSE	tr|S7MG05|S7MG05_MYOBR
OG0011138	sp|Q8VI24|SATB2_MOUSE	tr|S7PN48|S7PN48_MYOBR
OG0011139	sp|Q91YR5|EFNMT_MOUSE	tr|S7PKM5|S7PKM5_MYOBR
OG0011140	sp|Q9CR10|OXLD1_MOUSE	tr|S7Q594|S7Q594_MYOBR
OG0011141	sp|Q9CVW4|SPT45_MOUSE	tr|S7MUL1|S7MUL1_MYOBR
OG0011142	sp|Q9CXL1|TM50A_MOUSE	tr|S7N856|S7N856_MYOBR
OG0011143	sp|Q9D3S3|SNX29_MOUSE	tr|S7PJY1|S7PJY1_MYOBR
OG0011144	sp|Q9D439|CFA53_MOUSE	tr|S7MTK9|S7MTK9_MYOBR
OG0011145	sp|Q9D8T3|REBL1_MOUSE	tr|S7PUL3|S7PUL3_MYOBR
OG0011146	sp|Q9DCT2|NDUS3_MOUSE	tr|S7N1D4|S7N1D4_MYOBR
OG0011147	sp|Q9ER69|FL2D_MOUSE	tr|S7PR48|S7PR48_MYOBR
OG0011148	sp|Q9ESF4|LFG1_MOUSE	tr|S7MUG9|S7MUG9_MYOBR
OG0011149	sp|Q9ESX5|DKC1_MOUSE	tr|S7NRW1|S7NRW1_MYOBR
OG0011150	sp|Q9JK24|P2R3C_MOUSE	tr|S7MRE9|S7MRE9_MYOBR
OG0011151	sp|Q9R0M3|SRPX_MOUSE	tr|S7NHJ2|S7NHJ2_MYOBR
OG0011152	sp|Q9WV76|AP4B1_MOUSE	tr|S7P1B4|S7P1B4_MYOBR
OG0011153	sp|Q9Z2E9|BSCL2_MOUSE	tr|S7NX54|S7NX54_MYOBR
OG0011154	sp|Q9Z321|TOP3B_MOUSE	tr|S7N8C3|S7N8C3_MYOBR
OG0011155	sp|A2A891|CMTA1_MOUSE	tr|S7N986|S7N986_MYOBR
OG0011156	sp|O08580|ERR1_MOUSE	tr|S7MQD5|S7MQD5_MYOBR
OG0011157	sp|O70174|ACHA4_MOUSE	tr|S7QEY8|S7QEY8_MYOBR
OG0011158	sp|O70514|FGFP1_MOUSE	tr|S7ND64|S7ND64_MYOBR
OG0011159	sp|O89001|CBPD_MOUSE	tr|S7Q0F3|S7Q0F3_MYOBR
OG0011160	sp|P10417|BCL2_MOUSE	tr|S7Q2A4|S7Q2A4_MYOBR
OG0011161	sp|P11152|LIPL_MOUSE	tr|S7N8D2|S7N8D2_MYOBR
OG0011162	sp|P34914|HYES_MOUSE	tr|S7PCN0|S7PCN0_MYOBR
OG0011163	sp|P42867|GPT_MOUSE	tr|S7NVR3|S7NVR3_MYOBR
OG0011164	sp|P47750|TSHR_MOUSE	tr|S7MIU5|S7MIU5_MYOBR
OG0011165	sp|P53395|ODB2_MOUSE	tr|S7NDP9|S7NDP9_MYOBR
OG0011166	sp|P70459|ERF_MOUSE	tr|S7QC66|S7QC66_MYOBR
OG0011167	sp|P83093|STIM2_MOUSE	tr|S7NCM7|S7NCM7_MYOBR
OG0011168	sp|Q09163|DLK1_MOUSE	tr|S7NER0|S7NER0_MYOBR
OG0011169	sp|Q3TMX7|QSOX2_MOUSE	tr|S7NJ04|S7NJ04_MYOBR
OG0011170	sp|Q60952|CP250_MOUSE	tr|S7Q5M7|S7Q5M7_MYOBR
OG0011171	sp|Q61884|MNS1_MOUSE	tr|S7Q639|S7Q639_MYOBR
OG0011172	sp|Q6GQX2|NCK5L_MOUSE	tr|S7NBC2|S7NBC2_MYOBR
OG0011173	sp|Q6R5N8|TLR13_MOUSE	tr|S7Q108|S7Q108_MYOBR
OG0011174	sp|Q6WKZ7|NOSTN_MOUSE	tr|S7MFX7|S7MFX7_MYOBR
OG0011175	sp|Q75VT8|HIDE1_MOUSE	tr|S7MIP0|S7MIP0_MYOBR
OG0011176	sp|Q7TN08|DACT2_MOUSE	tr|S7MEB3|S7MEB3_MYOBR
OG0011177	sp|Q7TN22|TXD16_MOUSE	tr|S7PKX2|S7PKX2_MYOBR
OG0011178	sp|Q7TPC1|CDSN_MOUSE	tr|S7MIH4|S7MIH4_MYOBR
OG0011179	sp|Q8BH27|MEGF9_MOUSE	tr|S7Q4J0|S7Q4J0_MYOBR
OG0011180	sp|Q8BHG1|NRDC_MOUSE	tr|S7N3I1|S7N3I1_MYOBR
OG0011181	sp|Q8BIL2|MSD1_MOUSE	tr|S7QGF9|S7QGF9_MYOBR
OG0011182	sp|Q8C729|F126B_MOUSE	tr|S7PP55|S7PP55_MYOBR
OG0011183	sp|Q8CDK2|CBPC2_MOUSE	tr|S7N0Q3|S7N0Q3_MYOBR
OG0011184	sp|Q8K4D7|PLCZ1_MOUSE	tr|S7MUQ5|S7MUQ5_MYOBR
OG0011185	sp|Q8R1P4|ATG10_MOUSE	tr|S7MFN1|S7MFN1_MYOBR
OG0011186	sp|Q8R2M2|TDIF2_MOUSE	tr|S7NGJ9|S7NGJ9_MYOBR
OG0011187	sp|Q8VE91|RETR1_MOUSE	tr|S7PWK1|S7PWK1_MYOBR
OG0011188	tr|Q8VF81|Q8VF81_MOUSE	tr|S7P5U3|S7P5U3_MYOBR
OG0011189	sp|Q8VIG6|TRAIP_MOUSE	tr|S7MS08|S7MS08_MYOBR
OG0011190	sp|Q99KN9|EPN4_MOUSE	tr|S7N318|S7N318_MYOBR
OG0011191	sp|Q99N28|CADM3_MOUSE	tr|S7NRE1|S7NRE1_MYOBR
OG0011192	sp|Q9CWE0|MFR1L_MOUSE	tr|S7PQZ1|S7PQZ1_MYOBR
OG0011193	sp|Q9CWG1|GLIP1_MOUSE	tr|S7QCN2|S7QCN2_MYOBR
OG0011194	sp|Q9CZB3|THUM2_MOUSE	tr|S7MR43|S7MR43_MYOBR
OG0011195	sp|Q9D6I3|PROF4_MOUSE	tr|S7P994|S7P994_MYOBR
OG0011196	sp|Q9D9V3|ECHD1_MOUSE	tr|S7NZI1|S7NZI1_MYOBR
OG0011197	sp|Q9DC23|DJC10_MOUSE	tr|S7P4B6|S7P4B6_MYOBR
OG0011198	sp|Q9Z175|LOXL3_MOUSE	tr|S7MYP5|S7MYP5_MYOBR
OG0011199	sp|Q9Z307|KCJ16_MOUSE	tr|S7P478|S7P478_MYOBR
OG0011200	tr|A0A140LJJ2|A0A140LJJ2_MOUSE	tr|S7NJE8|S7NJE8_MYOBR
OG0011201	tr|A0A2I3BQS8|A0A2I3BQS8_MOUSE	tr|S7N1N4|S7N1N4_MYOBR
OG0011202	sp|A2ABV5|MED14_MOUSE	tr|S7NHJ6|S7NHJ6_MYOBR
OG0011203	tr|B1AYN9|B1AYN9_MOUSE	tr|S7QFT1|S7QFT1_MYOBR
OG0011204	sp|B2RVY9|TM182_MOUSE	tr|S7N5N8|S7N5N8_MYOBR
OG0011205	sp|O70458|OSMR_MOUSE	tr|S7PLA2|S7PLA2_MYOBR
OG0011206	sp|O88741|GDAP1_MOUSE	tr|S7MUB2|S7MUB2_MYOBR
OG0011207	sp|O89090|SP1_MOUSE	tr|S7MYD9|S7MYD9_MYOBR
OG0011208	sp|P31315|GSX1_MOUSE	tr|S7PUG1|S7PUG1_MYOBR
OG0011209	sp|P54818|GALC_MOUSE	tr|S7PIT8|S7PIT8_MYOBR
OG0011210	sp|P59017|B2L13_MOUSE	tr|S7NJG4|S7NJG4_MYOBR
OG0011211	sp|P59053|KCNG3_MOUSE	tr|S7MTX5|S7MTX5_MYOBR
OG0011212	sp|P59644|PI5PA_MOUSE	tr|S7PH14|S7PH14_MYOBR
OG0011213	sp|P62264|RS14_MOUSE	tr|S7N091|S7N091_MYOBR
OG0011214	sp|P62911|RL32_MOUSE	tr|S7PV75|S7PV75_MYOBR
OG0011215	sp|P62983|RS27A_MOUSE	tr|S7MRS8|S7MRS8_MYOBR
OG0011216	sp|P70174|HRH1_MOUSE	tr|S7PNY4|S7PNY4_MYOBR
OG0011217	sp|P97292|HRH2_MOUSE	tr|S7NF62|S7NF62_MYOBR
OG0011218	sp|Q10738|MMP7_MOUSE	tr|S7PSJ4|S7PSJ4_MYOBR
OG0011219	sp|Q3TPX4|EXOC5_MOUSE	tr|S7NH51|S7NH51_MYOBR
OG0011220	sp|Q3U481|MFS12_MOUSE	tr|S7MG45|S7MG45_MYOBR
OG0011221	sp|Q3U5Q7|CMPK2_MOUSE	tr|S7MVD4|S7MVD4_MYOBR
OG0011222	sp|Q3UPI1|GAK1B_MOUSE	tr|S7P241|S7P241_MYOBR
OG0011223	sp|Q505G8|ZN827_MOUSE	tr|S7MR93|S7MR93_MYOBR
OG0011224	sp|Q5DU14|MYO16_MOUSE	tr|S7QD14|S7QD14_MYOBR
OG0011225	sp|Q5I012|S38AA_MOUSE	tr|S7PZR1|S7PZR1_MYOBR
OG0011226	sp|Q61180|SCNNA_MOUSE	tr|S7PV64|S7PV64_MYOBR
OG0011227	sp|Q61193|RGL2_MOUSE	tr|S7PL10|S7PL10_MYOBR
OG0011228	sp|Q6A4L0|S22AD_MOUSE	tr|S7NK87|S7NK87_MYOBR
OG0011229	sp|Q6PDH4|RNB3L_MOUSE	tr|S7PSZ8|S7PSZ8_MYOBR
OG0011230	sp|Q8BFZ8|FA72A_MOUSE	tr|S7NS46|S7NS46_MYOBR
OG0011231	sp|Q8BHC9|FUT11_MOUSE	tr|S7PFL4|S7PFL4_MYOBR
OG0011232	sp|Q8BUR3|FOXJ3_MOUSE	tr|S7MT73|S7MT73_MYOBR
OG0011233	sp|Q8BZ25|ANKK1_MOUSE	tr|S7P2U0|S7P2U0_MYOBR
OG0011234	sp|Q8CHK2|REL3_MOUSE	tr|S7NKY9|S7NKY9_MYOBR
OG0011235	sp|Q8K0Q5|RHG18_MOUSE	tr|S7MIG1|S7MIG1_MYOBR
OG0011236	sp|Q921P9|TCAL1_MOUSE	tr|S7PBQ9|S7PBQ9_MYOBR
OG0011237	sp|Q925U4|EDEM1_MOUSE	tr|S7Q922|S7Q922_MYOBR
OG0011238	sp|Q99JT2|STK26_MOUSE	tr|S7N432|S7N432_MYOBR
OG0011239	sp|Q99ML4|DIK1B_MOUSE	tr|S7NM08|S7NM08_MYOBR
OG0011240	sp|Q9CW42|MARC1_MOUSE	tr|S7PYX7|S7PYX7_MYOBR
OG0011241	sp|Q9CYS6|CB072_MOUSE	tr|S7Q452|S7Q452_MYOBR
OG0011242	sp|Q9D952|EVPL_MOUSE	tr|S7NMW9|S7NMW9_MYOBR
OG0011243	sp|Q9DB54|F216A_MOUSE	tr|S7NAA2|S7NAA2_MYOBR
OG0011244	sp|Q9DC33|HM20A_MOUSE	tr|S7MRX0|S7MRX0_MYOBR
OG0011245	sp|Q9QUK6|TLR4_MOUSE	tr|S7NK57|S7NK57_MYOBR
OG0011246	sp|Q9R022|DJC12_MOUSE	tr|S7PTK5|S7PTK5_MYOBR
OG0011247	sp|A2AFE9|PRR32_MOUSE	tr|S7N3Y0|S7N3Y0_MYOBR
OG0011248	sp|A2AI08|TPRN_MOUSE	tr|S7NLY5|S7NLY5_MYOBR
OG0011249	sp|O08796|EF2K_MOUSE	tr|S7N7Q2|S7N7Q2_MYOBR
OG0011250	sp|O08808|DIAP1_MOUSE	tr|S7NKE5|S7NKE5_MYOBR
OG0011251	sp|O09117|SYPL1_MOUSE	tr|S7MQF5|S7MQF5_MYOBR
OG0011252	sp|O88448|KLC2_MOUSE	tr|S7MQI3|S7MQI3_MYOBR
OG0011253	sp|P14106|C1QB_MOUSE	tr|S7P7D7|S7P7D7_MYOBR
OG0011254	sp|P18894|OXDA_MOUSE	tr|S7MZ68|S7MZ68_MYOBR
OG0011255	sp|P43300|EGR3_MOUSE	tr|S7MQW1|S7MQW1_MYOBR
OG0011256	sp|P59470|RPC2_MOUSE	tr|S7MLB5|S7MLB5_MYOBR
OG0011257	sp|P60487|PLPP_MOUSE	tr|S7QGQ8|S7QGQ8_MYOBR
OG0011258	sp|P97497|SHBG_MOUSE	tr|S7PX08|S7PX08_MYOBR
OG0011259	sp|Q01147|CREB1_MOUSE	tr|S7N6N9|S7N6N9_MYOBR
OG0011260	sp|Q32NY4|CNNM3_MOUSE	tr|S7PBT1|S7PBT1_MYOBR
OG0011261	sp|Q4V9Z5|SE6L2_MOUSE	tr|S7NM83|S7NM83_MYOBR
OG0011262	sp|Q64331|MYO6_MOUSE	tr|S7MKR1|S7MKR1_MYOBR
OG0011263	sp|Q69ZI1|SH3R1_MOUSE	tr|S7P983|S7P983_MYOBR
OG0011264	sp|Q6NXI6|RPRD2_MOUSE	tr|S7MVG3|S7MVG3_MYOBR
OG0011265	sp|Q6X893|CTL1_MOUSE	tr|S7P7L0|S7P7L0_MYOBR
OG0011266	sp|Q6ZWR6|SYNE1_MOUSE	tr|S7Q776|S7Q776_MYOBR
OG0011267	sp|Q80UK7|SAS6_MOUSE	tr|S7NFW9|S7NFW9_MYOBR
OG0011268	sp|Q80VJ3|DNPH1_MOUSE	tr|S7MJH3|S7MJH3_MYOBR
OG0011269	sp|Q80Y20|ALKB8_MOUSE	tr|S7NQ94|S7NQ94_MYOBR
OG0011270	sp|Q8BFY7|PIMRE_MOUSE	tr|S7MG58|S7MG58_MYOBR
OG0011271	sp|Q8BGQ4|POMT2_MOUSE	tr|S7MHR6|S7MHR6_MYOBR
OG0011272	sp|Q8BRU6|VMAT2_MOUSE	tr|S7NHQ2|S7NHQ2_MYOBR
OG0011273	sp|Q8BTS4|NUP54_MOUSE	tr|S7NVJ7|S7NVJ7_MYOBR
OG0011274	sp|Q8BUG2|CNDP1_MOUSE	tr|S7P406|S7P406_MYOBR
OG0011275	sp|Q8CB62|CNTRB_MOUSE	tr|S7Q3K0|S7Q3K0_MYOBR
OG0011276	sp|Q8CDG1|PIWL2_MOUSE	tr|S7MTR7|S7MTR7_MYOBR
OG0011277	sp|Q8CIQ6|MTR1B_MOUSE	tr|S7PGV6|S7PGV6_MYOBR
OG0011278	sp|Q8R2K4|TAF6L_MOUSE	tr|S7P3S5|S7P3S5_MYOBR
OG0011279	sp|Q8R4E4|MYOZ3_MOUSE	tr|S7N093|S7N093_MYOBR
OG0011280	sp|Q922Z1|LDAF1_MOUSE	tr|S7MK17|S7MK17_MYOBR
OG0011281	sp|Q99LU8|CF062_MOUSE	tr|S7MQY3|S7MQY3_MYOBR
OG0011282	sp|Q99N43|KREM1_MOUSE	tr|S7PNJ1|S7PNJ1_MYOBR
OG0011283	sp|Q9CPW3|RM54_MOUSE	tr|S7MGS7|S7MGS7_MYOBR
OG0011284	sp|Q9CXP9|EXO5_MOUSE	tr|S7PHR6|S7PHR6_MYOBR
OG0011285	sp|Q9DC22|DCAF6_MOUSE	tr|S7NJ54|S7NJ54_MYOBR
OG0011286	sp|Q9ERZ4|ACM2_MOUSE	tr|S7NMV4|S7NMV4_MYOBR
OG0011287	sp|Q9EST8|IKBZ_MOUSE	tr|S7PE84|S7PE84_MYOBR
OG0011288	sp|Q9R1C7|PR40A_MOUSE	tr|S7MHL7|S7MHL7_MYOBR
OG0011289	sp|Q9R1Q7|PLP2_MOUSE	tr|S7MQN3|S7MQN3_MYOBR
OG0011290	tr|E9Q9A6|E9Q9A6_MOUSE	tr|S7MPC3|S7MPC3_MYOBR
OG0011291	sp|O35565|FGF10_MOUSE	tr|S7N1F9|S7N1F9_MYOBR
OG0011292	sp|O54990|PROM1_MOUSE	tr|S7NCQ3|S7NCQ3_MYOBR
OG0011293	sp|O88932|KCJ15_MOUSE	tr|S7MKI2|S7MKI2_MYOBR
OG0011294	sp|P09079|HXB5_MOUSE	tr|S7MZD6|S7MZD6_MYOBR
OG0011295	sp|P10628|HXD4_MOUSE	tr|S7NXF7|S7NXF7_MYOBR
OG0011296	sp|P39428|TRAF1_MOUSE	tr|S7NEV7|S7NEV7_MYOBR
OG0011297	sp|P50592|TNF10_MOUSE	tr|S7MK13|S7MK13_MYOBR
OG0011298	sp|P52734|FGD1_MOUSE	tr|S7P2P9|S7P2P9_MYOBR
OG0011299	sp|P57791|FACE2_MOUSE	tr|S7P8P5|S7P8P5_MYOBR
OG0011300	sp|P97470|PP4C_MOUSE	tr|S7NM76|S7NM76_MYOBR
OG0011301	sp|P97822|AN32E_MOUSE	tr|S7PDE4|S7PDE4_MYOBR
OG0011302	sp|Q02614|S30BP_MOUSE	tr|S7Q6G9|S7Q6G9_MYOBR
OG0011303	sp|Q3UAW9|BRF2_MOUSE	tr|S7MED4|S7MED4_MYOBR
OG0011304	sp|Q3UHD2|GFOD1_MOUSE	tr|S7ND23|S7ND23_MYOBR
OG0011305	sp|Q3UVY5|PCX4_MOUSE	tr|S7N6J1|S7N6J1_MYOBR
OG0011306	sp|Q4FZC9|SYNE3_MOUSE	tr|S7N3V9|S7N3V9_MYOBR
OG0011307	sp|Q61616|DRD1_MOUSE	tr|S7NEU9|S7NEU9_MYOBR
OG0011308	sp|Q62048|PEA15_MOUSE	tr|S7P4G0|S7P4G0_MYOBR
OG0011309	sp|Q6PD05|ZN821_MOUSE	tr|S7NI66|S7NI66_MYOBR
OG0011310	sp|Q71FD7|FBLI1_MOUSE	tr|S7NSY0|S7NSY0_MYOBR
OG0011311	sp|Q7TML3|S35F2_MOUSE	tr|S7QF71|S7QF71_MYOBR
OG0011312	sp|Q80TG9|LRFN2_MOUSE	tr|S7MN74|S7MN74_MYOBR
OG0011313	sp|Q80XA6|REPS2_MOUSE	tr|S7NA34|S7NA34_MYOBR
OG0011314	sp|Q8BL06|UBP54_MOUSE	tr|S7MR10|S7MR10_MYOBR
OG0011315	sp|Q8CHJ2|AQP12_MOUSE	tr|S7NXR9|S7NXR9_MYOBR
OG0011316	sp|Q8CHW4|EI2BE_MOUSE	tr|S7N5X8|S7N5X8_MYOBR
OG0011317	sp|Q8K3F2|MMP21_MOUSE	tr|S7Q7H1|S7Q7H1_MYOBR
OG0011318	sp|Q8R0F3|SUMF1_MOUSE	tr|S7Q918|S7Q918_MYOBR
OG0011319	tr|Q8VH11|Q8VH11_MOUSE	tr|S7MQR2|S7MQR2_MYOBR
OG0011320	sp|Q923B6|STEA4_MOUSE	tr|S7NA38|S7NA38_MYOBR
OG0011321	sp|Q99LT0|DPY30_MOUSE	tr|S7NSS7|S7NSS7_MYOBR
OG0011322	sp|Q99P69|NUF2_MOUSE	tr|S7Q6W8|S7Q6W8_MYOBR
OG0011323	sp|Q9CYI0|NJMU_MOUSE	tr|S7NE98|S7NE98_MYOBR
OG0011324	sp|Q9D1C1|UBE2C_MOUSE	tr|S7MLW2|S7MLW2_MYOBR
OG0011325	sp|Q9EQK7|ICMT_MOUSE	tr|S7PPH0|S7PPH0_MYOBR
OG0011326	sp|Q9ET80|JPH1_MOUSE	tr|S7PIU3|S7PIU3_MYOBR
OG0011327	sp|Q9JIX9|FASTK_MOUSE	tr|S7Q630|S7Q630_MYOBR
OG0011328	sp|Q9QZH6|ECSIT_MOUSE	tr|S7PAI8|S7PAI8_MYOBR
OG0011329	sp|Q9WU22|PTN4_MOUSE	tr|S7NCD7|S7NCD7_MYOBR
OG0011330	sp|Q9Z1K5|ARI1_MOUSE	tr|S7NKI1|S7NKI1_MYOBR
OG0011331	sp|A1A547|PGRP3_MOUSE	tr|S7PD67|S7PD67_MYOBR
OG0011332	sp|A2RSX7|TYW5_MOUSE	tr|S7N7Z5|S7N7Z5_MYOBR
OG0011333	sp|A6H694|LRC63_MOUSE	tr|S7P3I0|S7P3I0_MYOBR
OG0011334	tr|F8VPJ6|F8VPJ6_MOUSE	tr|S7PZA3|S7PZA3_MYOBR
OG0011335	sp|O54931|AKAP2_MOUSE	tr|S7MIA1|S7MIA1_MYOBR
OG0011336	sp|P03958|ADA_MOUSE	tr|S7PQM2|S7PQM2_MYOBR
OG0011337	sp|P16056|MET_MOUSE	tr|S7NC56|S7NC56_MYOBR
OG0011338	sp|P26883|FKB1A_MOUSE	tr|S7QDY4|S7QDY4_MYOBR
OG0011339	sp|P28230|CXB1_MOUSE	tr|S7NC12|S7NC12_MYOBR
OG0011340	sp|P36552|HEM6_MOUSE	tr|S7MYV4|S7MYV4_MYOBR
OG0011341	sp|P48754|BRCA1_MOUSE	tr|S7PYF6|S7PYF6_MYOBR
OG0011342	sp|P83917|CBX1_MOUSE	tr|S7MLI9|S7MLI9_MYOBR
OG0011343	sp|P97927|LAMA4_MOUSE	tr|S7NPE3|S7NPE3_MYOBR
OG0011344	sp|Q2VPQ9|EAF6_MOUSE	tr|S7PLX0|S7PLX0_MYOBR
OG0011345	sp|Q3URY6|ARMC2_MOUSE	tr|S7NMC9|S7NMC9_MYOBR
OG0011346	sp|Q5DTT1|NEXMI_MOUSE	tr|S7P5I8|S7P5I8_MYOBR
OG0011347	sp|Q6NZC7|S23IP_MOUSE	tr|S7NG18|S7NG18_MYOBR
OG0011348	sp|Q6XUX1|DUSTY_MOUSE	tr|S7Q8C6|S7Q8C6_MYOBR
OG0011349	sp|Q7TT37|ELP1_MOUSE	tr|S7MH30|S7MH30_MYOBR
OG0011350	sp|Q80V53|CHSTE_MOUSE	tr|S7MIY5|S7MIY5_MYOBR
OG0011351	sp|Q80X80|C2C2L_MOUSE	tr|S7P2E6|S7P2E6_MYOBR
OG0011352	sp|Q8BIZ1|ANS1B_MOUSE	tr|S7Q9L3|S7Q9L3_MYOBR
OG0011353	sp|Q8BKC8|PI4KB_MOUSE	tr|S7NJ77|S7NJ77_MYOBR
OG0011354	sp|Q8BZH0|S39AD_MOUSE	tr|S7N1D2|S7N1D2_MYOBR
OG0011355	sp|Q8CFP6|DJC27_MOUSE	tr|S7N7Y3|S7N7Y3_MYOBR
OG0011356	sp|Q8CI12|SMTL2_MOUSE	tr|S7MG61|S7MG61_MYOBR
OG0011357	sp|Q8K4T3|STRAB_MOUSE	tr|S7P546|S7P546_MYOBR
OG0011358	sp|Q8QZV7|INT13_MOUSE	tr|S7N555|S7N555_MYOBR
OG0011359	sp|Q91V09|WDR13_MOUSE	tr|S7MWA5|S7MWA5_MYOBR
OG0011360	sp|Q921G7|ETFD_MOUSE	tr|S7P8Q8|S7P8Q8_MYOBR
OG0011361	sp|Q9D771|PACC1_MOUSE	tr|S7MRR0|S7MRR0_MYOBR
OG0011362	sp|Q9D8B6|F210B_MOUSE	tr|S7Q770|S7Q770_MYOBR
OG0011363	sp|Q9D9T8|EFHC1_MOUSE	tr|S7NP83|S7NP83_MYOBR
OG0011364	sp|Q9DBI2|BBS10_MOUSE	tr|S7NMT1|S7NMT1_MYOBR
OG0011365	sp|Q9EP71|RAI14_MOUSE	tr|S7N3Q8|S7N3Q8_MYOBR
OG0011366	sp|Q9EQX0|GHRL_MOUSE	tr|S7MZM9|S7MZM9_MYOBR
OG0011367	sp|Q9ESV0|DDX24_MOUSE	tr|S7NCV9|S7NCV9_MYOBR
OG0011368	sp|Q9QUH0|GLRX1_MOUSE	tr|S7N4J3|S7N4J3_MYOBR
OG0011369	sp|Q9QXE5|TSSP_MOUSE	tr|S7PG35|S7PG35_MYOBR
OG0011370	sp|Q9R1V6|ADA22_MOUSE	tr|S7PSR3|S7PSR3_MYOBR
OG0011371	sp|A2AM29|AF9_MOUSE	tr|S7NI30|S7NI30_MYOBR
OG0011372	sp|B2KF05|BRPF3_MOUSE	tr|S7NIN8|S7NIN8_MYOBR
OG0011373	tr|B7ZCR6|B7ZCR6_MOUSE	tr|S7NSH2|S7NSH2_MYOBR
OG0011374	sp|E9PYK3|PARP4_MOUSE	tr|S7NFR4|S7NFR4_MYOBR
OG0011375	sp|E9PZJ8|ASCC3_MOUSE	tr|S7QC32|S7QC32_MYOBR
OG0011376	sp|O08788|DCTN1_MOUSE	tr|S7MYG0|S7MYG0_MYOBR
OG0011377	sp|O09113|OTP_MOUSE	tr|S7NY86|S7NY86_MYOBR
OG0011378	sp|O35450|FKBPL_MOUSE	tr|S7P163|S7P163_MYOBR
OG0011379	sp|P01831|THY1_MOUSE	tr|S7NVQ3|S7NVQ3_MYOBR
OG0011380	sp|P52332|JAK1_MOUSE	tr|S7MWR8|S7MWR8_MYOBR
OG0011381	sp|P58006|SESN1_MOUSE	tr|S7NPH0|S7NPH0_MYOBR
OG0011382	sp|P63239|NEC1_MOUSE	tr|S7PRA2|S7PRA2_MYOBR
OG0011383	sp|P70378|FGF11_MOUSE	tr|S7NDQ4|S7NDQ4_MYOBR
OG0011384	sp|Q3U827|RN180_MOUSE	tr|S7NY28|S7NY28_MYOBR
OG0011385	sp|Q3ULM6|USPL1_MOUSE	tr|S7PUH4|S7PUH4_MYOBR
OG0011386	sp|Q3UP23|TMM26_MOUSE	tr|S7MRP1|S7MRP1_MYOBR
OG0011387	sp|Q5SW46|PERL_MOUSE	tr|S7MFZ5|S7MFZ5_MYOBR
OG0011388	sp|Q61334|BAP29_MOUSE	tr|S7MGB5|S7MGB5_MYOBR
OG0011389	sp|Q8BJE2|BTNL9_MOUSE	tr|S7MRE2|S7MRE2_MYOBR
OG0011390	sp|Q8BMA3|CNKR3_MOUSE	tr|S7N463|S7N463_MYOBR
OG0011391	sp|Q8BW66|S2548_MOUSE	tr|S7MSP4|S7MSP4_MYOBR
OG0011392	sp|Q8C996|TM163_MOUSE	tr|S7PM49|S7PM49_MYOBR
OG0011393	sp|Q8R0S1|ATF7_MOUSE	tr|S7PML3|S7PML3_MYOBR
OG0011394	sp|Q8R0T2|ZN768_MOUSE	tr|S7Q982|S7Q982_MYOBR
OG0011395	sp|Q8R179|KBTB4_MOUSE	tr|S7N3C6|S7N3C6_MYOBR
OG0011396	sp|Q8R307|VPS18_MOUSE	tr|S7MIZ0|S7MIZ0_MYOBR
OG0011397	sp|Q8R4D1|SL9A8_MOUSE	tr|S7MWD5|S7MWD5_MYOBR
OG0011398	sp|Q91WQ5|TAF5L_MOUSE	tr|S7MCZ7|S7MCZ7_MYOBR
OG0011399	sp|Q99KL7|RAB28_MOUSE	tr|S7NF79|S7NF79_MYOBR
OG0011400	sp|Q9DBB5|IF4E3_MOUSE	tr|S7Q7X5|S7Q7X5_MYOBR
OG0011401	sp|Q9ERK9|P2RY6_MOUSE	tr|S7MUV1|S7MUV1_MYOBR
