Orthogroup	Mus_musculus	Cervus_elaphus_hippelaphus
OG0008445	sp|O70343|PRGC1_MOUSE	tr|A0A212CM30|A0A212CM30_CEREH
OG0008446	sp|Q9CQS8|SC61B_MOUSE	tr|A0A212CMT9|A0A212CMT9_CEREH
OG0008447	sp|Q3UKJ7|SMU1_MOUSE	tr|A0A212CMV6|A0A212CMV6_CEREH
OG0008448	sp|O70460|CCL19_MOUSE	tr|A0A212CMX0|A0A212CMX0_CEREH
OG0008449	sp|Q62417|SRBS1_MOUSE	tr|A0A212CPS5|A0A212CPS5_CEREH
OG0008450	sp|Q9QZ11|EXO1_MOUSE	tr|A0A212CQD0|A0A212CQD0_CEREH
OG0008451	sp|P47741|TNR4_MOUSE	tr|A0A212CQZ5|A0A212CQZ5_CEREH
OG0008452	sp|Q9CWR1|WDR73_MOUSE	tr|A0A212CSD3|A0A212CSD3_CEREH
OG0008453	sp|O09113|OTP_MOUSE	tr|A0A212CTN3|A0A212CTN3_CEREH
OG0008454	sp|D3YYM4|WDR72_MOUSE	tr|A0A212CU22|A0A212CU22_CEREH
OG0008455	sp|Q924T7|RNF31_MOUSE	tr|A0A212CUL8|A0A212CUL8_CEREH
OG0008456	sp|Q6P6I6|GRL1A_MOUSE	tr|A0A212CV94|A0A212CV94_CEREH
OG0008457	sp|Q9EP72|EMC7_MOUSE	tr|A0A212CVA5|A0A212CVA5_CEREH
OG0008458	sp|Q6NVG1|LPCT4_MOUSE	tr|A0A212CVB1|A0A212CVB1_CEREH
OG0008459	sp|O55234|PSB5_MOUSE	tr|A0A212CVR6|A0A212CVR6_CEREH
OG0008460	sp|Q9CQC5|BORG2_MOUSE	tr|A0A212CWI7|A0A212CWI7_CEREH
OG0008461	sp|Q99LB6|MAT2B_MOUSE	tr|A0A212D179|A0A212D179_CEREH
OG0008462	sp|E9Q7P9|CDHR2_MOUSE	tr|A0A212D2P9|A0A212D2P9_CEREH
OG0008463	sp|Q9D773|RM02_MOUSE	tr|A0A212D4Y2|A0A212D4Y2_CEREH
OG0008464	sp|Q8CFV4|NRN1_MOUSE	tr|A0A212D5B3|A0A212D5B3_CEREH
OG0008465	tr|F8VQ07|F8VQ07_MOUSE	tr|A0A212D5Z9|A0A212D5Z9_CEREH
OG0008466	sp|P61963|DCAF7_MOUSE	tr|A0A212D7E3|A0A212D7E3_CEREH
OG0008467	sp|Q3U3W5|ANM9_MOUSE	tr|A0A212D7I1|A0A212D7I1_CEREH
OG0008468	sp|A0JP43|EFCB5_MOUSE	tr|A0A212D8E3|A0A212D8E3_CEREH
OG0008469	sp|Q2YDW7|KMT5A_MOUSE	tr|A0A212DAA7|A0A212DAA7_CEREH
OG0008470	sp|Q9CQ86|MIEN1_MOUSE	tr|A0A212DAQ1|A0A212DAQ1_CEREH
OG0008471	sp|Q3U3T8|WDR62_MOUSE	tr|A0A212DDK4|A0A212DDK4_CEREH
OG0008472	sp|P20664|PRI1_MOUSE	tr|A0A212DEX1|A0A212DEX1_CEREH
OG0008473	sp|Q9Z109|VSIG2_MOUSE	tr|A0A212DGY8|A0A212DGY8_CEREH
OG0008474	sp|O08523|TECTA_MOUSE	tr|A0A212DHR9|A0A212DHR9_CEREH
OG0008475	sp|O88307|SORL_MOUSE	tr|A0A212DIA0|A0A212DIA0_CEREH
OG0008476	sp|P56481|GASR_MOUSE	tr|A0A212DIU8|A0A212DIU8_CEREH
OG0008477	sp|P09065|HME1_MOUSE	tr|A0A212C1N9|A0A212C1N9_CEREH
OG0008478	sp|P09027|HXD3_MOUSE	tr|A0A212C246|A0A212C246_CEREH
OG0008479	sp|Q8CFR0|C1QL2_MOUSE	tr|A0A212C290|A0A212C290_CEREH
OG0008480	sp|P70347|TANK_MOUSE	tr|A0A212C2L0|A0A212C2L0_CEREH
OG0008481	sp|Q8C767|PPR3B_MOUSE	tr|A0A212C326|A0A212C326_CEREH
OG0008482	sp|Q3U269|TSTD2_MOUSE	tr|A0A212C527|A0A212C527_CEREH
OG0008483	sp|Q62177|SEM3B_MOUSE	tr|A0A212C9S5|A0A212C9S5_CEREH
OG0008484	sp|O70166|STMN3_MOUSE	tr|A0A212CBC0|A0A212CBC0_CEREH
OG0008485	sp|Q14B98|SESQ2_MOUSE	tr|A0A212CCC5|A0A212CCC5_CEREH
OG0008486	sp|B2RWS6|EP300_MOUSE	tr|A0A212CDV0|A0A212CDV0_CEREH
OG0008487	sp|Q80WJ7|LYRIC_MOUSE	tr|A0A212CEB0|A0A212CEB0_CEREH
OG0008488	sp|P99026|PSB4_MOUSE	tr|A0A212CEW6|A0A212CEW6_CEREH
OG0008489	sp|Q925N4|CLD16_MOUSE	tr|A0A212CIB0|A0A212CIB0_CEREH
OG0008490	sp|Q8CEZ1|SMCO1_MOUSE	tr|A0A212CJ33|A0A212CJ33_CEREH
OG0008491	sp|P40226|TPO_MOUSE	tr|A0A212CJU8|A0A212CJU8_CEREH
OG0008492	sp|Q9ESW4|AGK_MOUSE	tr|A0A212CKF6|A0A212CKF6_CEREH
OG0008493	sp|P02816|PIP_MOUSE	tr|A0A212CLE1|A0A212CLE1_CEREH
OG0008494	sp|B1AZA5|TM245_MOUSE	tr|A0A212CMH5|A0A212CMH5_CEREH
OG0008495	sp|Q8BLY7|HPS6_MOUSE	tr|A0A212CNU1|A0A212CNU1_CEREH
OG0008496	sp|Q3UHH1|ZSWM8_MOUSE	tr|A0A212CP33|A0A212CP33_CEREH
OG0008497	sp|Q4FZC9|SYNE3_MOUSE	tr|A0A212CSZ8|A0A212CSZ8_CEREH
OG0008498	sp|Q8CCG1|ZC21C_MOUSE	tr|A0A212CTN5|A0A212CTN5_CEREH
OG0008499	sp|Q9JIX8|ACINU_MOUSE	tr|A0A212CTT2|A0A212CTT2_CEREH
OG0008500	sp|Q9CR14|FANCL_MOUSE	tr|A0A212CW97|A0A212CW97_CEREH
OG0008501	sp|Q5RJI4|PKDCC_MOUSE	tr|A0A212CWC6|A0A212CWC6_CEREH
OG0008502	sp|Q3UP24|NLRC4_MOUSE	tr|A0A212CX30|A0A212CX30_CEREH
OG0008503	sp|Q9EQN3|T22D4_MOUSE	tr|A0A212CYE7|A0A212CYE7_CEREH
OG0008504	sp|Q9WV84|NDKM_MOUSE	tr|A0A212CYK2|A0A212CYK2_CEREH
OG0008505	sp|Q923K4|GTPB3_MOUSE	tr|A0A212D1X9|A0A212D1X9_CEREH
OG0008506	tr|B1ASA5|B1ASA5_MOUSE	tr|A0A212D4B7|A0A212D4B7_CEREH
OG0008507	sp|Q3UDR8|YIPF3_MOUSE	tr|A0A212D4R8|A0A212D4R8_CEREH
OG0008508	sp|Q8BWD2|IP6K3_MOUSE	tr|A0A212D4X0|A0A212D4X0_CEREH
OG0008509	sp|Q9DAP0|LRC46_MOUSE	tr|A0A212D7Q7|A0A212D7Q7_CEREH
OG0008510	sp|Q8BTK5|SMYD4_MOUSE	tr|A0A212D8G4|A0A212D8G4_CEREH
OG0008511	sp|Q9D2C7|BI1_MOUSE	tr|A0A212D9D2|A0A212D9D2_CEREH
OG0008512	sp|O70548|TELT_MOUSE	tr|A0A212D9X6|A0A212D9X6_CEREH
OG0008513	sp|P31996|CD68_MOUSE	tr|A0A212DA96|A0A212DA96_CEREH
OG0008514	sp|Q8VCF5|TSN10_MOUSE	tr|A0A212DB19|A0A212DB19_CEREH
OG0008515	sp|P09025|HXC8_MOUSE	tr|A0A212DFJ1|A0A212DFJ1_CEREH
OG0008516	sp|Q91WE1|SNX15_MOUSE	tr|A0A212DG87|A0A212DG87_CEREH
OG0008517	sp|Q9CPY3|CDCA5_MOUSE	tr|A0A212DGB3|A0A212DGB3_CEREH
OG0008518	tr|D3YVJ1|D3YVJ1_MOUSE	tr|A0A212DHE0|A0A212DHE0_CEREH
OG0008519	sp|Q62384|ZPR1_MOUSE	tr|A0A212DIC1|A0A212DIC1_CEREH
OG0008520	sp|Q9DAK8|LRC51_MOUSE	tr|A0A212DIE6|A0A212DIE6_CEREH
OG0008522	sp|A2ADU9|AWAT1_MOUSE	tr|A0A212C129|A0A212C129_CEREH
OG0008523	sp|Q91VE6|MK67I_MOUSE	tr|A0A212C2E9|A0A212C2E9_CEREH
OG0008524	tr|Q8K119|Q8K119_MOUSE	tr|A0A212C2G1|A0A212C2G1_CEREH
OG0008525	sp|Q8BH01|TMCO3_MOUSE	tr|A0A212C4L2|A0A212C4L2_CEREH
OG0008526	sp|P59383|LRRN4_MOUSE	tr|A0A212CA93|A0A212CA93_CEREH
OG0008527	sp|A2AWP0|BIRC7_MOUSE	tr|A0A212CB20|A0A212CB20_CEREH
OG0008528	sp|Q8BTH6|SCRT2_MOUSE	tr|A0A212CBS2|A0A212CBS2_CEREH
OG0008529	sp|Q3UKU4|FA83F_MOUSE	tr|A0A212CDA4|A0A212CDA4_CEREH
OG0008530	sp|O08992|SDCB1_MOUSE	tr|A0A212CE39|A0A212CE39_CEREH
OG0008531	sp|Q8C176|TAF2_MOUSE	tr|A0A212CE62|A0A212CE62_CEREH
OG0008532	sp|O55013|TPPC3_MOUSE	tr|A0A212CG99|A0A212CG99_CEREH
OG0008533	sp|Q9DBT5|AMPD2_MOUSE	tr|A0A212CGB1|A0A212CGB1_CEREH
OG0008534	sp|J3S6Y1|TSEAR_MOUSE	tr|A0A212CHW9|A0A212CHW9_CEREH
OG0008535	sp|Q765I1|UTS2B_MOUSE	tr|A0A212CJZ3|A0A212CJZ3_CEREH
OG0008536	sp|Q9Z2B3|RGR_MOUSE	tr|A0A212CPB5|A0A212CPB5_CEREH
OG0008537	tr|G3XA12|G3XA12_MOUSE	tr|A0A212CRI5|A0A212CRI5_CEREH
OG0008538	sp|Q8BI29|SARG_MOUSE	tr|A0A212CRX9|A0A212CRX9_CEREH
OG0008539	sp|Q91XC0|AJUBA_MOUSE	tr|A0A212CU90|A0A212CU90_CEREH
OG0008540	sp|Q80WK2|OSTB_MOUSE	tr|A0A212CUV6|A0A212CUV6_CEREH
OG0008541	sp|Q9DAZ9|ANCHR_MOUSE	tr|A0A212CVB8|A0A212CVB8_CEREH
OG0008542	sp|Q7TPD1|FBX11_MOUSE	tr|A0A212CW43|A0A212CW43_CEREH
OG0008543	sp|Q6P5F9|XPO1_MOUSE	tr|A0A212CWY5|A0A212CWY5_CEREH
OG0008544	sp|Q6VH22|IF172_MOUSE	tr|A0A212CX21|A0A212CX21_CEREH
OG0008545	sp|Q9D8C8|PPR35_MOUSE	tr|A0A212CY08|A0A212CY08_CEREH
OG0008546	sp|Q9CQN1|TRAP1_MOUSE	tr|A0A212CY18|A0A212CY18_CEREH
OG0008547	sp|O70252|HMOX2_MOUSE	tr|A0A212CZJ8|A0A212CZJ8_CEREH
OG0008548	sp|Q9Z0M6|AGRE5_MOUSE	tr|A0A212D2F4|A0A212D2F4_CEREH
OG0008549	sp|Q9D198|SYF2_MOUSE	tr|A0A212D337|A0A212D337_CEREH
OG0008551	sp|Q91V95|PTH2R_MOUSE	tr|A0A212D3S3|A0A212D3S3_CEREH
OG0008552	sp|Q91WJ0|FRS3_MOUSE	tr|A0A212D591|A0A212D591_CEREH
OG0008553	sp|Q9JJX7|TYDP2_MOUSE	tr|A0A212D5A9|A0A212D5A9_CEREH
OG0008554	sp|O35177|CASL_MOUSE	tr|A0A212D5H3|A0A212D5H3_CEREH
OG0008555	sp|Q91XF0|PNPO_MOUSE	tr|A0A212D7A3|A0A212D7A3_CEREH
OG0008556	sp|Q8BP07|TM220_MOUSE	tr|A0A212D849|A0A212D849_CEREH
OG0008557	sp|P48754|BRCA1_MOUSE	tr|A0A212D985|A0A212D985_CEREH
OG0008558	sp|P97765|WBP2_MOUSE	tr|A0A212D9V4|A0A212D9V4_CEREH
OG0008559	sp|Q9CR34|CE052_MOUSE	tr|A0A212DA15|A0A212DA15_CEREH
OG0008560	sp|Q9R0N0|GALK1_MOUSE	tr|A0A212DAX8|A0A212DAX8_CEREH
OG0008561	sp|Q1ERP8|CLM9_MOUSE	tr|A0A212DBE2|A0A212DBE2_CEREH
OG0008562	sp|P51180|MIP_MOUSE	tr|A0A212DEV6|A0A212DEV6_CEREH
OG0008563	sp|Q8K480|MFRP_MOUSE	tr|A0A212DIW9|A0A212DIW9_CEREH
OG0008564	sp|Q6NS65|GPR17_MOUSE	tr|A0A212C191|A0A212C191_CEREH
OG0008565	sp|Q9Z186|G6PC2_MOUSE	tr|A0A212C1G8|A0A212C1G8_CEREH
OG0008566	sp|P70677|CASP3_MOUSE	tr|A0A212C369|A0A212C369_CEREH
OG0008567	sp|Q8VCR3|TM242_MOUSE	tr|A0A212C7N1|A0A212C7N1_CEREH
OG0008568	sp|Q9WTQ5|AKA12_MOUSE	tr|A0A212C7T0|A0A212C7T0_CEREH
OG0008569	sp|Q8VDC0|SYLM_MOUSE	tr|A0A212C950|A0A212C950_CEREH
OG0008570	sp|Q3UQV5|KBTB8_MOUSE	tr|A0A212CA17|A0A212CA17_CEREH
OG0008571	sp|Q9D9J8|BPIA3_MOUSE	tr|A0A212CAT4|A0A212CAT4_CEREH
OG0008572	sp|Q08509|EPS8_MOUSE	tr|A0A212CD08|A0A212CD08_CEREH
OG0008573	sp|O35127|C10_MOUSE	tr|A0A212CDF5|A0A212CDF5_CEREH
OG0008574	sp|Q9WUC3|LY6H_MOUSE	tr|A0A212CE31|A0A212CE31_CEREH
OG0008575	sp|Q80V86|INT8_MOUSE	tr|A0A212CEM8|A0A212CEM8_CEREH
OG0008576	sp|Q8VD57|SFT2B_MOUSE	tr|A0A212CH73|A0A212CH73_CEREH
OG0008577	sp|Q99P21|MUTYH_MOUSE	tr|A0A212CH95|A0A212CH95_CEREH
OG0008578	sp|Q80U62|RUBIC_MOUSE	tr|A0A212CIV1|A0A212CIV1_CEREH
OG0008579	sp|O54836|ZMAT3_MOUSE	tr|A0A212CIW8|A0A212CIW8_CEREH
OG0008580	sp|Q8VDM4|PSMD2_MOUSE	tr|A0A212CJD3|A0A212CJD3_CEREH
OG0008581	sp|Q5XF89|AT133_MOUSE	tr|A0A212CJJ9|A0A212CJJ9_CEREH
OG0008582	sp|P41539|TKN1_MOUSE	tr|A0A212CKJ3|A0A212CKJ3_CEREH
OG0008583	sp|O70401|TSN6_MOUSE	tr|A0A212CLS3|A0A212CLS3_CEREH
OG0008584	sp|Q8VDP4|CCAR2_MOUSE	tr|A0A212CMH9|A0A212CMH9_CEREH
OG0008585	sp|Q9D6J5|NDUB8_MOUSE	tr|A0A212CN63|A0A212CN63_CEREH
OG0008586	sp|Q6PGF7|EXOC8_MOUSE	tr|A0A212CNV9|A0A212CNV9_CEREH
OG0008587	sp|D3YZI9|PGBD5_MOUSE	tr|A0A212CNX4|A0A212CNX4_CEREH
OG0008588	sp|Q9CPP0|NPM3_MOUSE	tr|A0A212CP52|A0A212CP52_CEREH
OG0008589	sp|P70261|PALD_MOUSE	tr|A0A212CPK4|A0A212CPK4_CEREH
OG0008590	sp|P41158|ELK4_MOUSE	tr|A0A212CQY3|A0A212CQY3_CEREH
OG0008591	sp|Q8VCK5|KLH20_MOUSE	tr|A0A212CRC6|A0A212CRC6_CEREH
OG0008592	sp|Q61038|PSYR_MOUSE	tr|A0A212CTS5|A0A212CTS5_CEREH
OG0008593	sp|Q8CCS6|PABP2_MOUSE	tr|A0A212CUB0|A0A212CUB0_CEREH
OG0008594	sp|Q9QZ28|SIX6_MOUSE	tr|A0A212CV35|A0A212CV35_CEREH
OG0008595	sp|Q80YF6|UPK3B_MOUSE	tr|A0A212CYP7|A0A212CYP7_CEREH
OG0008596	sp|Q9D211|C2AIL_MOUSE	tr|A0A212D2S2|A0A212D2S2_CEREH
OG0008597	sp|Q80UG8|TTLL4_MOUSE	tr|A0A212D336|A0A212D336_CEREH
OG0008598	sp|Q62407|SPEG_MOUSE	tr|A0A212D3F9|A0A212D3F9_CEREH
OG0008599	sp|Q8BIY1|GPTC3_MOUSE	tr|A0A212D432|A0A212D432_CEREH
OG0008600	sp|P46694|IEX1_MOUSE	tr|A0A212D488|A0A212D488_CEREH
OG0008601	sp|Q04690|NF1_MOUSE	tr|A0A212D7B5|A0A212D7B5_CEREH
OG0008602	sp|Q8VC51|TCAB1_MOUSE	tr|A0A212D836|A0A212D836_CEREH
OG0008603	sp|Q64010|CRK_MOUSE	tr|A0A212D8B2|A0A212D8B2_CEREH
OG0008604	sp|Q99LC8|EI2BA_MOUSE	tr|A0A212D9H9|A0A212D9H9_CEREH
OG0008605	sp|O88854|GALR2_MOUSE	tr|A0A212DAL4|A0A212DAL4_CEREH
OG0008606	sp|Q80UW3|RINL_MOUSE	tr|A0A212DCA8|A0A212DCA8_CEREH
OG0008607	sp|Q9DBX6|CP2S1_MOUSE	tr|A0A212DDD0|A0A212DDD0_CEREH
OG0008608	sp|P97314|CSRP2_MOUSE	tr|A0A212DEK9|A0A212DEK9_CEREH
OG0008609	sp|Q8K093|TRHDE_MOUSE	tr|A0A212DFE7|A0A212DFE7_CEREH
OG0008610	sp|Q9CQ54|NDUC2_MOUSE	tr|A0A212DGI6|A0A212DGI6_CEREH
OG0008611	sp|Q9DB43|ZFPL1_MOUSE	tr|A0A212DGN0|A0A212DGN0_CEREH
OG0008612	sp|P0C7Q1|CC153_MOUSE	tr|A0A212DHY2|A0A212DHY2_CEREH
OG0008613	sp|Q9D4C6|LR2BP_MOUSE	tr|A0A212C2V5|A0A212C2V5_CEREH
OG0008614	sp|P62500|T22D1_MOUSE	tr|A0A212C480|A0A212C480_CEREH
OG0008615	sp|P97927|LAMA4_MOUSE	tr|A0A212C5S3|A0A212C5S3_CEREH
OG0008616	sp|Q8BH60|GOPC_MOUSE	tr|A0A212C659|A0A212C659_CEREH
OG0008617	sp|Q91WG4|ELP2_MOUSE	tr|A0A212C6Q8|A0A212C6Q8_CEREH
OG0008618	tr|A0A494BAC1|A0A494BAC1_MOUSE	tr|A0A212C6R7|A0A212C6R7_CEREH
OG0008619	sp|Q8CAF4|NHSL1_MOUSE	tr|A0A212C7G7|A0A212C7G7_CEREH
OG0008620	sp|Q8BXQ3|LRTM1_MOUSE	tr|A0A212C8V3|A0A212C8V3_CEREH
OG0008621	sp|Q8R5A3|AB1IP_MOUSE	tr|A0A212CB57|A0A212CB57_CEREH
OG0008622	tr|A2ACQ1|A2ACQ1_MOUSE	tr|A0A212CBB0|A0A212CBB0_CEREH
OG0008623	sp|P03958|ADA_MOUSE	tr|A0A212CBF5|A0A212CBF5_CEREH
OG0008624	sp|Q9D1C1|UBE2C_MOUSE	tr|A0A212CBL9|A0A212CBL9_CEREH
OG0008625	sp|P46414|CDN1B_MOUSE	tr|A0A212CCT3|A0A212CCT3_CEREH
OG0008626	sp|A2AJQ3|D19L4_MOUSE	tr|A0A212CE15|A0A212CE15_CEREH
OG0008627	sp|Q8K182|CO8A_MOUSE	tr|A0A212CG89|A0A212CG89_CEREH
OG0008628	sp|Q9JIL4|NHRF3_MOUSE	tr|A0A212CGW4|A0A212CGW4_CEREH
OG0008629	sp|Q8VCI5|PEX19_MOUSE	tr|A0A212CHY1|A0A212CHY1_CEREH
OG0008630	sp|P08553|NFM_MOUSE	tr|A0A212CMV0|A0A212CMV0_CEREH
OG0008631	sp|O88174|MCP_MOUSE	tr|A0A212CRP2|A0A212CRP2_CEREH
OG0008632	sp|Q3ULW6|CCD33_MOUSE	tr|A0A212CRX8|A0A212CRX8_CEREH
OG0008633	sp|Q9Z211|PX11A_MOUSE	tr|A0A212CSB3|A0A212CSB3_CEREH
OG0008634	sp|Q9D967|MGDP1_MOUSE	tr|A0A212CU46|A0A212CU46_CEREH
OG0008635	sp|Q8R361|RFIP5_MOUSE	tr|A0A212CVN3|A0A212CVN3_CEREH
OG0008636	sp|Q9Z2B1|I18RA_MOUSE	tr|A0A212CW32|A0A212CW32_CEREH
OG0008637	sp|P80313|TCPH_MOUSE	tr|A0A212CWP5|A0A212CWP5_CEREH
OG0008638	sp|O09114|PTGDS_MOUSE	tr|A0A212CX12|A0A212CX12_CEREH
OG0008639	sp|E9PUL5|PRRT2_MOUSE	tr|A0A212CYU5|A0A212CYU5_CEREH
OG0008640	sp|A2RT62|FXL16_MOUSE	tr|A0A212CZ80|A0A212CZ80_CEREH
OG0008641	sp|Q6P566|LIX1_MOUSE	tr|A0A212D211|A0A212D211_CEREH
OG0008642	sp|Q80UW8|RPAB1_MOUSE	tr|A0A212D2P2|A0A212D2P2_CEREH
OG0008643	tr|Q6PCS8|Q6PCS8_MOUSE	tr|A0A212D2Y8|A0A212D2Y8_CEREH
OG0008644	sp|Q8BXX2|ZBT49_MOUSE	tr|A0A212D5Y9|A0A212D5Y9_CEREH
OG0008645	sp|P09056|LIF_MOUSE	tr|A0A212D7K5|A0A212D7K5_CEREH
OG0008646	sp|Q9D5E4|DRC3_MOUSE	tr|A0A212D8H0|A0A212D8H0_CEREH
OG0008647	sp|Q3U0B3|DHR11_MOUSE	tr|A0A212D8J8|A0A212D8J8_CEREH
OG0008648	sp|Q9CX80|CYGB_MOUSE	tr|A0A212D9X3|A0A212D9X3_CEREH
OG0008649	sp|Q924A2|CIC_MOUSE	tr|A0A212DBZ2|A0A212DBZ2_CEREH
OG0008650	sp|O70622|RTN2_MOUSE	tr|A0A212DCV3|A0A212DCV3_CEREH
OG0008651	sp|P70459|ERF_MOUSE	tr|A0A212DCY5|A0A212DCY5_CEREH
OG0008652	sp|P08905|LYZ2_MOUSE	tr|A0A212DF22|A0A212DF22_CEREH
OG0008653	sp|Q5XG71|UTP20_MOUSE	tr|A0A212DFG7|A0A212DFG7_CEREH
OG0008654	sp|P48281|VDR_MOUSE	tr|A0A212DFZ0|A0A212DFZ0_CEREH
OG0008655	sp|Q9DD02|HIKES_MOUSE	tr|A0A212DGJ3|A0A212DGJ3_CEREH
OG0008656	sp|Q99K28|ARFG2_MOUSE	tr|A0A212DI03|A0A212DI03_CEREH
OG0008657	sp|Q8BGG7|UBS3B_MOUSE	tr|A0A212DIZ1|A0A212DIZ1_CEREH
OG0008658	sp|Q61592|GAS6_MOUSE	tr|A0A212C454|A0A212C454_CEREH
OG0008659	sp|Q9D4J3|DCBD1_MOUSE	tr|A0A212C5N5|A0A212C5N5_CEREH
OG0008660	sp|Q8K019|BCLF1_MOUSE	tr|A0A212C7L7|A0A212C7L7_CEREH
OG0008661	sp|P47931|FST_MOUSE	tr|A0A212C828|A0A212C828_CEREH
OG0008662	sp|Q8R0L9|TADA3_MOUSE	tr|A0A212C9T4|A0A212C9T4_CEREH
OG0008663	sp|P27040|AVR2B_MOUSE	tr|A0A212CA00|A0A212CA00_CEREH
OG0008664	sp|P21661|NEC2_MOUSE	tr|A0A212CAC5|A0A212CAC5_CEREH
OG0008665	sp|Q8BJ73|RSPO4_MOUSE	tr|A0A212CB18|A0A212CB18_CEREH
OG0008666	sp|Q8K4J6|MRTFA_MOUSE	tr|A0A212CCC6|A0A212CCC6_CEREH
OG0008667	sp|E9Q2Z1|CECR2_MOUSE	tr|A0A212CCJ3|A0A212CCJ3_CEREH
OG0008668	sp|Q8VCZ6|SGSM3_MOUSE	tr|A0A212CCN0|A0A212CCN0_CEREH
OG0008669	sp|Q8QZY1|EIF3L_MOUSE	tr|A0A212CCV3|A0A212CCV3_CEREH
OG0008670	sp|Q80YW0|CYH4_MOUSE	tr|A0A212CDH4|A0A212CDH4_CEREH
OG0008671	sp|Q3U1F9|PHAG1_MOUSE	tr|A0A212CEP8|A0A212CEP8_CEREH
OG0008672	sp|Q9QUI6|ACKR1_MOUSE	tr|A0A212CGA4|A0A212CGA4_CEREH
OG0008673	sp|Q99LQ4|SVBP_MOUSE	tr|A0A212CGR3|A0A212CGR3_CEREH
OG0008674	sp|P48356|LEPR_MOUSE	tr|A0A212CGT3|A0A212CGT3_CEREH
OG0008675	sp|A2AVR2|MROH7_MOUSE	tr|A0A212CHJ7|A0A212CHJ7_CEREH
OG0008676	sp|Q8BH47|SC22A_MOUSE	tr|A0A212CIC9|A0A212CIC9_CEREH
OG0008677	sp|Q61730|IL1AP_MOUSE	tr|A0A212CID3|A0A212CID3_CEREH
OG0008678	sp|P58467|SETD4_MOUSE	tr|A0A212CIL2|A0A212CIL2_CEREH
OG0008679	sp|Q8C8Y5|SAMD7_MOUSE	tr|A0A212CJI1|A0A212CJI1_CEREH
OG0008680	sp|Q8K174|TMM60_MOUSE	tr|A0A212CKJ8|A0A212CKJ8_CEREH
OG0008681	sp|P46471|PRS7_MOUSE	tr|A0A212CKU9|A0A212CKU9_CEREH
OG0008682	sp|Q9CR67|TMM33_MOUSE	tr|A0A212CLT5|A0A212CLT5_CEREH
OG0008683	sp|Q04692|SMRCD_MOUSE	tr|A0A212CLW6|A0A212CLW6_CEREH
OG0008684	sp|Q3UGF1|WDR19_MOUSE	tr|A0A212CLY0|A0A212CLY0_CEREH
OG0008685	sp|B2RQL2|STOX1_MOUSE	tr|A0A212CNE3|A0A212CNE3_CEREH
OG0008686	sp|Q8BGW2|WBP1L_MOUSE	tr|A0A212CP01|A0A212CP01_CEREH
OG0008687	sp|O54788|DFFB_MOUSE	tr|A0A212CQ17|A0A212CQ17_CEREH
OG0008688	sp|P0C1Z5|U730_MOUSE	tr|A0A212CUP0|A0A212CUP0_CEREH
OG0008689	sp|Q9CZ16|T178A_MOUSE	tr|A0A212CW36|A0A212CW36_CEREH
OG0008690	sp|Q64322|NPDC1_MOUSE	tr|A0A212CWL4|A0A212CWL4_CEREH
OG0008691	sp|Q9CZS3|CEP20_MOUSE	tr|A0A212CY31|A0A212CY31_CEREH
OG0008692	sp|Q9JL56|GDE1_MOUSE	tr|A0A212CY62|A0A212CY62_CEREH
OG0008693	sp|Q9R269|PEPL_MOUSE	tr|A0A212CYS7|A0A212CYS7_CEREH
OG0008694	sp|Q6GQT9|NOMO1_MOUSE	tr|A0A212CYU7|A0A212CYU7_CEREH
OG0008695	sp|Q9WTP2|SPY4_MOUSE	tr|A0A212D2L4|A0A212D2L4_CEREH
OG0008696	sp|P70349|HINT1_MOUSE	tr|A0A212D2Y7|A0A212D2Y7_CEREH
OG0008697	sp|Q9D0I8|MRT4_MOUSE	tr|A0A212D3U7|A0A212D3U7_CEREH
OG0008698	sp|Q571G4|LIN54_MOUSE	tr|A0A212D608|A0A212D608_CEREH
OG0008699	sp|Q9D273|MMAB_MOUSE	tr|A0A212D953|A0A212D953_CEREH
OG0008700	sp|P85094|ISC2A_MOUSE	tr|A0A212DBQ4|A0A212DBQ4_CEREH
OG0008701	sp|Q3U0K8|OGFD1_MOUSE	tr|A0A212DBZ4|A0A212DBZ4_CEREH
OG0008702	sp|Q0P543|GIPR_MOUSE	tr|A0A212DCE4|A0A212DCE4_CEREH
OG0008703	sp|Q8R5F8|ES8L1_MOUSE	tr|A0A212DDV9|A0A212DDV9_CEREH
OG0008704	sp|P43252|PI2R_MOUSE	tr|A0A212DED3|A0A212DED3_CEREH
OG0008705	sp|P50580|PA2G4_MOUSE	tr|A0A212DF81|A0A212DF81_CEREH
OG0008706	sp|Q9CRT8|XPOT_MOUSE	tr|A0A212DFE4|A0A212DFE4_CEREH
OG0008707	sp|Q8VD12|Z385A_MOUSE	tr|A0A212DFN6|A0A212DFN6_CEREH
OG0008708	sp|E9Q5Z5|FANCF_MOUSE	tr|A0A212DGD9|A0A212DGD9_CEREH
OG0008709	sp|Q91ZJ0|MUS81_MOUSE	tr|A0A212DGP1|A0A212DGP1_CEREH
OG0008710	sp|Q80XI6|M3K11_MOUSE	tr|A0A212DH04|A0A212DH04_CEREH
OG0008711	sp|Q99MB7|RN141_MOUSE	tr|A0A212DHV6|A0A212DHV6_CEREH
OG0008712	tr|B1AV60|B1AV60_MOUSE	tr|A0A212C0X8|A0A212C0X8_CEREH
