Orthogroup	Mus_musculus	Theropithecus_gelada
OG0014215	sp|Q9D2C7|BI1_MOUSE	tr|A0A8D2E8Z9|A0A8D2E8Z9_THEGE
OG0014216	sp|Q9D5W8|TEX47_MOUSE	tr|A0A8D2JVV3|A0A8D2JVV3_THEGE
OG0014217	sp|Q9R0L9|MUC24_MOUSE	tr|A0A8D2E5Y5|A0A8D2E5Y5_THEGE
OG0014218	sp|Q9WV95|PHLA3_MOUSE	tr|A0A8D2FSC3|A0A8D2FSC3_THEGE
OG0014219	tr|A0A1B0GSF9|A0A1B0GSF9_MOUSE	tr|A0A8D2K5G0|A0A8D2K5G0_THEGE
OG0014220	tr|A0A571BDQ7|A0A571BDQ7_MOUSE	tr|A0A8D2F4N6|A0A8D2F4N6_THEGE
OG0014221	sp|A2AHG0|LZTS3_MOUSE	tr|A0A8D2F2K8|A0A8D2F2K8_THEGE
OG0014222	sp|A2RSY1|KANL3_MOUSE	tr|A0A8D2EZ95|A0A8D2EZ95_THEGE
OG0014223	sp|B3GLJ3|PATE3_MOUSE	tr|A0A8D2GIP0|A0A8D2GIP0_THEGE
OG0014224	sp|D3YU81|RFX8_MOUSE	tr|A0A8D2JXG2|A0A8D2JXG2_THEGE
OG0014225	sp|E9PV87|TALD3_MOUSE	tr|A0A8D2F150|A0A8D2F150_THEGE
OG0014226	sp|O35316|SC6A6_MOUSE	tr|A0A8D2F292|A0A8D2F292_THEGE
OG0014227	sp|O35646|CAN6_MOUSE	tr|A0A8D2FJ22|A0A8D2FJ22_THEGE
OG0014228	sp|O88413|TULP3_MOUSE	tr|A0A8D2F1L8|A0A8D2F1L8_THEGE
OG0014229	sp|P28843|DPP4_MOUSE	tr|A0A8D2F293|A0A8D2F293_THEGE
OG0014230	sp|P54279|PMS2_MOUSE	tr|A0A8D2F9D3|A0A8D2F9D3_THEGE
OG0014231	sp|P61168|DRD2_MOUSE	tr|A0A8D2FJ65|A0A8D2FJ65_THEGE
OG0014232	sp|P62743|AP2S1_MOUSE	tr|A0A8D2K6Z0|A0A8D2K6Z0_THEGE
OG0014233	sp|P70274|SEPP1_MOUSE	tr|A0A8D2F0X6|A0A8D2F0X6_THEGE
OG0014234	sp|P82350|SGCA_MOUSE	tr|A0A8D2GKM0|A0A8D2GKM0_THEGE
OG0014235	sp|P97357|TAF1A_MOUSE	tr|A0A8D2EJD2|A0A8D2EJD2_THEGE
OG0014236	sp|Q02596|GLCM1_MOUSE	tr|A0A8D2F1R2|A0A8D2F1R2_THEGE
OG0014237	sp|Q04683|CXCR5_MOUSE	tr|A0A8D2G5Z9|A0A8D2G5Z9_THEGE
OG0014238	sp|Q09014|NCF1_MOUSE	tr|A0A8D2E9T4|A0A8D2E9T4_THEGE
OG0014239	sp|Q3TB92|MILR1_MOUSE	tr|A0A8D2G3C0|A0A8D2G3C0_THEGE
OG0014240	sp|Q3TDQ1|STT3B_MOUSE	tr|A0A8D2FML0|A0A8D2FML0_THEGE
OG0014241	sp|Q3UA37|QRIC1_MOUSE	tr|A0A8D2ER15|A0A8D2ER15_THEGE
OG0014242	sp|Q3UME2|TM241_MOUSE	tr|A0A8D2FG41|A0A8D2FG41_THEGE
OG0014243	sp|Q3V0M2|LRC36_MOUSE	tr|A0A8D2EDV5|A0A8D2EDV5_THEGE
OG0014244	sp|Q4VAA7|SNX33_MOUSE	tr|A0A8D2GIM1|A0A8D2GIM1_THEGE
OG0014245	sp|Q5SSN7|SFT2A_MOUSE	tr|A0A8D2GBY5|A0A8D2GBY5_THEGE
OG0014246	sp|Q60698|SKI_MOUSE	tr|A0A8D2F4W3|A0A8D2F4W3_THEGE
OG0014247	sp|Q61955|KLK8_MOUSE	tr|A0A8D2JV89|A0A8D2JV89_THEGE
OG0014248	sp|Q68FE7|T151B_MOUSE	tr|A0A8D2KB87|A0A8D2KB87_THEGE
OG0014249	sp|Q69Z66|MYSM1_MOUSE	tr|A0A8D2EUY3|A0A8D2EUY3_THEGE
OG0014250	sp|Q6NZQ2|DDX31_MOUSE	tr|A0A8D2F9H3|A0A8D2F9H3_THEGE
OG0014251	sp|Q6P3A9|ARL11_MOUSE	tr|A0A8D2EFH8|A0A8D2EFH8_THEGE
OG0014252	sp|Q6P6M7|SPCS_MOUSE	tr|A0A8D2GJA3|A0A8D2GJA3_THEGE
OG0014253	sp|Q6ZQ08|CNOT1_MOUSE	tr|A0A8D2EC38|A0A8D2EC38_THEGE
OG0014254	sp|Q7TST3|SAM10_MOUSE	tr|A0A8D2EQA9|A0A8D2EQA9_THEGE
OG0014255	sp|Q80U59|K0232_MOUSE	tr|A0A8D2G610|A0A8D2G610_THEGE
OG0014256	sp|Q80YF9|RHG33_MOUSE	tr|A0A8D2EVQ1|A0A8D2EVQ1_THEGE
OG0014257	sp|Q80YR4|ZN598_MOUSE	tr|A0A8D2JVK9|A0A8D2JVK9_THEGE
OG0014258	sp|Q810L4|TM39B_MOUSE	tr|A0A8D2FCR7|A0A8D2FCR7_THEGE
OG0014259	sp|Q8BHE8|MAIP1_MOUSE	tr|A0A8D2GKU5|A0A8D2GKU5_THEGE
OG0014260	sp|Q8BIF0|C99L2_MOUSE	tr|A0A8D2EPN4|A0A8D2EPN4_THEGE
OG0014261	sp|Q8BKR5|PPR37_MOUSE	tr|A0A8D2FRZ7|A0A8D2FRZ7_THEGE
OG0014262	sp|Q8BY71|HAT1_MOUSE	tr|A0A8D2FM88|A0A8D2FM88_THEGE
OG0014263	sp|Q8BZ00|SL9A9_MOUSE	tr|A0A8D2ESF7|A0A8D2ESF7_THEGE
OG0014264	sp|Q8C1S0|MED19_MOUSE	tr|A0A8D2FWS3|A0A8D2FWS3_THEGE
OG0014265	sp|Q8C8V1|ZXDC_MOUSE	tr|A0A8D2EXQ4|A0A8D2EXQ4_THEGE
OG0014266	sp|Q8CGN5|PLIN1_MOUSE	tr|A0A8D2EPT6|A0A8D2EPT6_THEGE
OG0014267	sp|Q8R1Q9|RBSK_MOUSE	tr|A0A8D2G679|A0A8D2G679_THEGE
OG0014268	sp|Q8VCC8|RPGF3_MOUSE	tr|A0A8D2K7C5|A0A8D2K7C5_THEGE
OG0014269	sp|Q8VDZ4|ZDHC5_MOUSE	tr|A0A8D2FTL5|A0A8D2FTL5_THEGE
OG0014270	sp|Q91VU6|DCA11_MOUSE	tr|A0A8D2FXE4|A0A8D2FXE4_THEGE
OG0014271	sp|Q91WV0|NC2B_MOUSE	tr|A0A8D2G3R7|A0A8D2G3R7_THEGE
OG0014272	sp|Q91XL9|OSBL1_MOUSE	tr|A0A8D2FLV7|A0A8D2FLV7_THEGE
OG0014273	sp|Q91XT6|TAC2N_MOUSE	tr|A0A8D2JTX9|A0A8D2JTX9_THEGE
OG0014274	sp|Q91ZK0|AP2D_MOUSE	tr|A0A8D2JTH0|A0A8D2JTH0_THEGE
OG0014275	sp|Q9CQ45|NENF_MOUSE	tr|A0A8D2ET50|A0A8D2ET50_THEGE
OG0014276	sp|Q9CUU3|SYCP2_MOUSE	tr|A0A8D2F163|A0A8D2F163_THEGE
OG0014277	sp|Q9CZR3|TM40L_MOUSE	tr|A0A8D2ER32|A0A8D2ER32_THEGE
OG0014278	sp|Q9D9T0|DYDC1_MOUSE	tr|A0A8D2FKE4|A0A8D2FKE4_THEGE
OG0014279	sp|Q9EPQ7|STAR5_MOUSE	tr|A0A8D2EA77|A0A8D2EA77_THEGE
OG0014280	sp|Q9EQQ4|GPR45_MOUSE	tr|A0A8D2EEX1|A0A8D2EEX1_THEGE
OG0014281	sp|Q9ESG6|P2Y14_MOUSE	tr|A0A8D2EJS7|A0A8D2EJS7_THEGE
OG0014282	sp|Q9QUN9|DKK3_MOUSE	tr|A0A8D2FEM4|A0A8D2FEM4_THEGE
OG0014283	sp|Q9R100|CAD17_MOUSE	tr|A0A8D2GDI5|A0A8D2GDI5_THEGE
OG0014284	sp|Q9WTL7|LYPA2_MOUSE	tr|A0A8D2EE83|A0A8D2EE83_THEGE
OG0014285	sp|Q9WUH2|LHX9_MOUSE	tr|A0A8D2FZ31|A0A8D2FZ31_THEGE
OG0014286	sp|Q9WUK7|OPN3_MOUSE	tr|A0A8D2FI73|A0A8D2FI73_THEGE
OG0014287	tr|A0A5F8MPS3|A0A5F8MPS3_MOUSE	tr|A0A8D2K914|A0A8D2K914_THEGE
OG0014288	sp|A2ABU4|MYOM3_MOUSE	tr|A0A8D2JWB1|A0A8D2JWB1_THEGE
OG0014289	sp|A2APY7|NDUF5_MOUSE	tr|A0A8D2FFI9|A0A8D2FFI9_THEGE
OG0014290	sp|A2AU72|ARMC3_MOUSE	tr|A0A8D2ECX2|A0A8D2ECX2_THEGE
OG0014291	sp|A2AVJ5|PRR5L_MOUSE	tr|A0A8D2JUT1|A0A8D2JUT1_THEGE
OG0014292	sp|A3KG59|P20D2_MOUSE	tr|A0A8D2FNY2|A0A8D2FNY2_THEGE
OG0014293	sp|B9EJR8|DAAF5_MOUSE	tr|A0A8D2E7H9|A0A8D2E7H9_THEGE
OG0014294	tr|E9QAE3|E9QAE3_MOUSE	tr|A0A8D2ETM9|A0A8D2ETM9_THEGE
OG0014295	sp|O08644|EPHB6_MOUSE	tr|A0A8D2E2M5|A0A8D2E2M5_THEGE
OG0014296	sp|O89079|COPE_MOUSE	tr|A0A8D2FEL6|A0A8D2FEL6_THEGE
OG0014297	sp|P48356|LEPR_MOUSE	tr|A0A8D2F697|A0A8D2F697_THEGE
OG0014298	sp|Q0VG49|CO061_MOUSE	tr|A0A8D2K8I9|A0A8D2K8I9_THEGE
OG0014299	sp|Q3TCV3|GSAP_MOUSE	tr|A0A8D2ESA9|A0A8D2ESA9_THEGE
OG0014300	tr|Q3TIX6|Q3TIX6_MOUSE	tr|A0A8D2FCQ5|A0A8D2FCQ5_THEGE
OG0014301	sp|Q3UHV4|TR5OS_MOUSE	tr|A0A8D2FKF7|A0A8D2FKF7_THEGE
OG0014302	sp|Q3ULW8|PARP3_MOUSE	tr|A0A8D2EAW1|A0A8D2EAW1_THEGE
OG0014303	sp|Q3UW26|BSPH1_MOUSE	tr|A0A8D2K7I7|A0A8D2K7I7_THEGE
OG0014304	sp|Q58Y75|AGRF3_MOUSE	tr|A0A8D2FYF1|A0A8D2FYF1_THEGE
OG0014305	sp|Q60591|NFAC2_MOUSE	tr|A0A8D2F404|A0A8D2F404_THEGE
OG0014306	sp|Q60756|TCF15_MOUSE	tr|A0A8D2JZ80|A0A8D2JZ80_THEGE
OG0014307	sp|Q61286|HTF4_MOUSE	tr|A0A8D2FCY3|A0A8D2FCY3_THEGE
OG0014308	sp|Q61733|RT31_MOUSE	tr|A0A8D2E3X0|A0A8D2E3X0_THEGE
OG0014309	sp|Q6NVD9|BFSP2_MOUSE	tr|A0A8D2F9L8|A0A8D2F9L8_THEGE
OG0014310	sp|Q6NVF4|HELB_MOUSE	tr|A0A8D2FZF1|A0A8D2FZF1_THEGE
OG0014311	sp|Q6P1D7|SLX4_MOUSE	tr|A0A8D2G4E5|A0A8D2G4E5_THEGE
OG0014312	sp|Q6PAQ9|TMG3_MOUSE	tr|A0A8D2EPF7|A0A8D2EPF7_THEGE
OG0014313	sp|Q6PD19|ARMD3_MOUSE	tr|A0A8D2FRR9|A0A8D2FRR9_THEGE
OG0014314	sp|Q6PGF7|EXOC8_MOUSE	tr|A0A8D2F384|A0A8D2F384_THEGE
OG0014315	sp|Q7TNK1|RFX4_MOUSE	tr|A0A8D2F2N3|A0A8D2F2N3_THEGE
OG0014316	sp|Q7TNM2|TRI46_MOUSE	tr|A0A8D2FV22|A0A8D2FV22_THEGE
OG0014317	sp|Q80TH2|ERBIN_MOUSE	tr|A0A8D2FKW1|A0A8D2FKW1_THEGE
OG0014318	sp|Q80ZD3|S2611_MOUSE	tr|A0A8D2EQN6|A0A8D2EQN6_THEGE
OG0014319	sp|Q8BFV3|DUS4_MOUSE	tr|A0A8D2EJM6|A0A8D2EJM6_THEGE
OG0014320	sp|Q8BMQ3|BNC2_MOUSE	tr|A0A8D2FEJ0|A0A8D2FEJ0_THEGE
OG0014321	sp|Q8BNN1|SPA2L_MOUSE	tr|A0A8D2FZ35|A0A8D2FZ35_THEGE
OG0014322	sp|Q8BR90|RIMC1_MOUSE	tr|A0A8D2EYJ7|A0A8D2EYJ7_THEGE
OG0014323	sp|Q8C456|FRITZ_MOUSE	tr|A0A8D2EW72|A0A8D2EW72_THEGE
OG0014324	sp|Q8CAS9|PARP9_MOUSE	tr|A0A8D2EQ24|A0A8D2EQ24_THEGE
OG0014325	sp|Q8CI75|DI3L2_MOUSE	tr|A0A8D2K4J3|A0A8D2K4J3_THEGE
OG0014326	sp|Q8K190|SMDC1_MOUSE	tr|A0A8D2GE70|A0A8D2GE70_THEGE
OG0014327	sp|Q8K2G4|BBS7_MOUSE	tr|A0A8D2EMG8|A0A8D2EMG8_THEGE
OG0014328	sp|Q8K2Q0|COMD9_MOUSE	tr|A0A8D2E766|A0A8D2E766_THEGE
OG0014329	sp|Q8R2U7|LRC42_MOUSE	tr|A0A8D2ER14|A0A8D2ER14_THEGE
OG0014330	sp|Q8R3I9|B3GN8_MOUSE	tr|A0A8D2G1A9|A0A8D2G1A9_THEGE
OG0014331	sp|Q91YM4|FAKD4_MOUSE	tr|A0A8D2EUI3|A0A8D2EUI3_THEGE
OG0014332	sp|Q99J62|RFC4_MOUSE	tr|A0A8D2K6W5|A0A8D2K6W5_THEGE
OG0014333	sp|Q99KG3|RBM10_MOUSE	tr|A0A8D2EL32|A0A8D2EL32_THEGE
OG0014334	sp|Q99P87|RETN_MOUSE	tr|A0A8D2FUB6|A0A8D2FUB6_THEGE
OG0014335	sp|Q9CQG0|TMED6_MOUSE	tr|A0A8D2EWU5|A0A8D2EWU5_THEGE
OG0014336	sp|Q9D084|CENPS_MOUSE	tr|A0A8D2FQS4|A0A8D2FQS4_THEGE
OG0014337	sp|Q9D0L7|ARM10_MOUSE	tr|A0A8D2JYZ4|A0A8D2JYZ4_THEGE
OG0014338	sp|Q9D8L5|CCD91_MOUSE	tr|A0A8D2GH96|A0A8D2GH96_THEGE
OG0014339	sp|Q9D906|ATG7_MOUSE	tr|A0A8D2FL33|A0A8D2FL33_THEGE
OG0014340	sp|Q9DBK0|ACO12_MOUSE	tr|A0A8D2G1P6|A0A8D2G1P6_THEGE
OG0014341	sp|Q9EPR2|PG12A_MOUSE	tr|A0A8D2K3J3|A0A8D2K3J3_THEGE
OG0014342	sp|Q9EQC1|3BHS7_MOUSE	tr|A0A8D2F1G7|A0A8D2F1G7_THEGE
OG0014343	sp|Q9JKF6|NECT1_MOUSE	tr|A0A8D2G322|A0A8D2G322_THEGE
OG0014344	sp|Q9QZK7|DOK3_MOUSE	tr|A0A8D2FF11|A0A8D2FF11_THEGE
OG0014345	sp|Q9WTR2|M3K6_MOUSE	tr|A0A8D2ESU2|A0A8D2ESU2_THEGE
OG0014346	sp|Q9WUZ5|TNNI1_MOUSE	tr|A0A8D2FMF9|A0A8D2FMF9_THEGE
OG0014347	sp|Q9Z0F4|CIB1_MOUSE	tr|A0A8D2EGI2|A0A8D2EGI2_THEGE
OG0014348	sp|Q9Z0M3|CAD20_MOUSE	tr|A0A8D2E3T4|A0A8D2E3T4_THEGE
OG0014349	sp|Q9Z132|RSPO1_MOUSE	tr|A0A8D2FUB2|A0A8D2FUB2_THEGE
OG0014350	tr|B9EHG2|B9EHG2_MOUSE	tr|A0A8D2FUJ7|A0A8D2FUJ7_THEGE
OG0014351	sp|B9EKR1|PTPRZ_MOUSE	tr|A0A8D2FMP2|A0A8D2FMP2_THEGE
OG0014352	tr|F6TUL9|F6TUL9_MOUSE	tr|A0A8D2EVG6|A0A8D2EVG6_THEGE
OG0014353	sp|O54942|CLD5_MOUSE	tr|A0A8D2ECA8|A0A8D2ECA8_THEGE
OG0014354	sp|O88853|GALR3_MOUSE	tr|A0A8D2K0R6|A0A8D2K0R6_THEGE
OG0014355	sp|P32972|TNFL8_MOUSE	tr|A0A8D2GH92|A0A8D2GH92_THEGE
OG0014356	sp|P43687|HMX2_MOUSE	tr|A0A8D2GLG3|A0A8D2GLG3_THEGE
OG0014357	sp|P47801|EMP1_MOUSE	tr|A0A8D2G022|A0A8D2G022_THEGE
OG0014358	sp|P48316|GA45A_MOUSE	tr|A0A8D2FAB3|A0A8D2FAB3_THEGE
OG0014359	sp|P48346|IL15_MOUSE	tr|A0A8D2F3E1|A0A8D2F3E1_THEGE
OG0014360	sp|P49766|VEGFB_MOUSE	tr|A0A8D2F729|A0A8D2F729_THEGE
OG0014361	sp|P50171|DHB8_MOUSE	tr|A0A8D2GN01|A0A8D2GN01_THEGE
OG0014362	sp|P50283|CD7_MOUSE	tr|A0A8D2F2X5|A0A8D2F2X5_THEGE
OG0014363	sp|P51942|MATN1_MOUSE	tr|A0A8D2K0Q2|A0A8D2K0Q2_THEGE
OG0014364	sp|P58463|FOXP2_MOUSE	tr|A0A8D2FIE3|A0A8D2FIE3_THEGE
OG0014365	sp|P59708|SF3B6_MOUSE	tr|A0A8D2FNE7|A0A8D2FNE7_THEGE
OG0014366	sp|P81067|IRX3_MOUSE	tr|A0A8D2FVR6|A0A8D2FVR6_THEGE
OG0014367	sp|P97450|ATP5J_MOUSE	tr|A0A8D2E2Y8|A0A8D2E2Y8_THEGE
OG0014368	sp|P97490|ADCY8_MOUSE	tr|A0A8D2K0F2|A0A8D2K0F2_THEGE
OG0014369	sp|Q00417|TCF7_MOUSE	tr|A0A8D2FL29|A0A8D2FL29_THEGE
OG0014370	sp|Q02591|GSC_MOUSE	tr|A0A8D2EFR6|A0A8D2EFR6_THEGE
OG0014371	sp|Q05BQ1|TUTLA_MOUSE	tr|A0A8D2JWB4|A0A8D2JWB4_THEGE
OG0014372	sp|Q149R9|LPAR5_MOUSE	tr|A0A8D2JYQ1|A0A8D2JYQ1_THEGE
OG0014373	sp|Q5SUE8|ANR40_MOUSE	tr|A0A8D2G191|A0A8D2G191_THEGE
OG0014374	sp|Q60584|FBXW2_MOUSE	tr|A0A8D2GD32|A0A8D2GD32_THEGE
OG0014375	sp|Q6IR42|ZCPW1_MOUSE	tr|A0A8D2JZR2|A0A8D2JZR2_THEGE
OG0014376	sp|Q6ZQ06|CE162_MOUSE	tr|A0A8D2K475|A0A8D2K475_THEGE
OG0014377	sp|Q7TSH7|KCNF1_MOUSE	tr|A0A8D2K336|A0A8D2K336_THEGE
OG0014378	sp|Q7TT18|MCAF1_MOUSE	tr|A0A8D2G1H7|A0A8D2G1H7_THEGE
OG0014379	sp|Q80SY3|VA0D2_MOUSE	tr|A0A8D2G8T3|A0A8D2G8T3_THEGE
OG0014380	sp|Q8BGH2|SAM50_MOUSE	tr|A0A8D2ECY9|A0A8D2ECY9_THEGE
OG0014381	sp|Q8BJ63|AP5M1_MOUSE	tr|A0A8D2F5C7|A0A8D2F5C7_THEGE
OG0014382	sp|Q8BJL0|SMAL1_MOUSE	tr|A0A8D2JYL4|A0A8D2JYL4_THEGE
OG0014383	sp|Q8BR27|F214B_MOUSE	tr|A0A8D2EQV8|A0A8D2EQV8_THEGE
OG0014384	sp|Q8BXV2|BRI3B_MOUSE	tr|A0A8D2GH97|A0A8D2GH97_THEGE
OG0014385	sp|Q8C180|FRS2_MOUSE	tr|A0A8D2K6Q2|A0A8D2K6Q2_THEGE
OG0014386	sp|Q8C3F7|KLH30_MOUSE	tr|A0A8D2FWK7|A0A8D2FWK7_THEGE
OG0014387	sp|Q8C4P0|K1958_MOUSE	tr|A0A8D2GB43|A0A8D2GB43_THEGE
OG0014388	sp|Q8CBY3|LENG8_MOUSE	tr|A0A8D2EQ30|A0A8D2EQ30_THEGE
OG0014389	sp|Q8CCA0|DCNL4_MOUSE	tr|A0A8D2G300|A0A8D2G300_THEGE
OG0014390	sp|Q8CEK7|FATE1_MOUSE	tr|A0A8D2JY83|A0A8D2JY83_THEGE
OG0014391	sp|Q8CJI4|H1FNT_MOUSE	tr|A0A8D2G829|A0A8D2G829_THEGE
OG0014392	sp|Q8K088|ZBTB6_MOUSE	tr|A0A8D2K8E9|A0A8D2K8E9_THEGE
OG0014393	sp|Q8K2D3|EDC3_MOUSE	tr|A0A8D2GJB3|A0A8D2GJB3_THEGE
OG0014394	sp|Q8R000|OSTA_MOUSE	tr|A0A8D2GEE7|A0A8D2GEE7_THEGE
OG0014395	sp|Q8R0N6|HOT_MOUSE	tr|A0A8D2FTV8|A0A8D2FTV8_THEGE
OG0014396	sp|Q8VIH1|NOBOX_MOUSE	tr|A0A8D2JU66|A0A8D2JU66_THEGE
OG0014397	sp|Q91YW3|DNJC3_MOUSE	tr|A0A8D2EZE3|A0A8D2EZE3_THEGE
OG0014398	sp|Q91ZR2|SNX18_MOUSE	tr|A0A8D2EWW0|A0A8D2EWW0_THEGE
OG0014399	sp|Q924T2|RT02_MOUSE	tr|A0A8D2EW97|A0A8D2EW97_THEGE
OG0014400	sp|Q99KK1|REEP3_MOUSE	tr|A0A8D2GLD1|A0A8D2GLD1_THEGE
OG0014401	sp|Q99LG1|TMM51_MOUSE	tr|A0A8D2FZX8|A0A8D2FZX8_THEGE
OG0014402	sp|Q99MP8|BRAP_MOUSE	tr|A0A8D2FGG6|A0A8D2FGG6_THEGE
OG0014403	sp|Q99NF3|CEP41_MOUSE	tr|A0A8D2FYV5|A0A8D2FYV5_THEGE
OG0014404	sp|Q9CQG9|TM100_MOUSE	tr|A0A8D2G4F1|A0A8D2G4F1_THEGE
OG0014405	sp|Q9D0P0|EBPL_MOUSE	tr|A0A8D2EGS7|A0A8D2EGS7_THEGE
OG0014406	sp|Q9D7N6|RM30_MOUSE	tr|A0A8D2EPF3|A0A8D2EPF3_THEGE
OG0014407	sp|Q9JJE7|FADS3_MOUSE	tr|A0A8D2K3N1|A0A8D2K3N1_THEGE
OG0014408	sp|Q9QYB2|DACH1_MOUSE	tr|A0A8D2ENF3|A0A8D2ENF3_THEGE
OG0014409	sp|Q9Z0U1|ZO2_MOUSE	tr|A0A8D2G5I0|A0A8D2G5I0_THEGE
OG0014410	tr|A0A0G2JG52|A0A0G2JG52_MOUSE	tr|A0A8D2K716|A0A8D2K716_THEGE
OG0014411	sp|A4Q9E8|TTLL6_MOUSE	tr|A0A8D2GJZ6|A0A8D2GJZ6_THEGE
OG0014412	tr|E9Q2Y0|E9Q2Y0_MOUSE	tr|A0A8D2E7T7|A0A8D2E7T7_THEGE
OG0014413	sp|G5E897|PLGT3_MOUSE	tr|A0A8D2FFW8|A0A8D2FFW8_THEGE
OG0014414	sp|O54982|KCNU1_MOUSE	tr|A0A8D2ELX6|A0A8D2ELX6_THEGE
OG0014415	sp|O70622|RTN2_MOUSE	tr|A0A8D2FSX1|A0A8D2FSX1_THEGE
OG0014416	sp|O88312|AGR2_MOUSE	tr|A0A8D2G1Z6|A0A8D2G1Z6_THEGE
OG0014417	sp|O88551|CLD1_MOUSE	tr|A0A8D2G6C9|A0A8D2G6C9_THEGE
OG0014418	sp|O88745|SCRG1_MOUSE	tr|A0A8D2FSL2|A0A8D2FSL2_THEGE
OG0014419	sp|P12656|TSHB_MOUSE	tr|A0A8D2ELI8|A0A8D2ELI8_THEGE
OG0014420	sp|P30554|MAS_MOUSE	tr|A0A8D2GMS7|A0A8D2GMS7_THEGE
OG0014421	sp|P54869|HMCS2_MOUSE	tr|A0A8D2ERQ5|A0A8D2ERQ5_THEGE
OG0014422	sp|P58308|OX2R_MOUSE	tr|A0A8D2EDZ0|A0A8D2EDZ0_THEGE
OG0014423	sp|Q04742|EMX1_MOUSE	tr|A0A8D2FAN9|A0A8D2FAN9_THEGE
OG0014424	sp|Q0EEE2|PTHD3_MOUSE	tr|A0A8D2GC33|A0A8D2GC33_THEGE
OG0014425	sp|Q2VWQ2|NELL1_MOUSE	tr|A0A8D2ESG8|A0A8D2ESG8_THEGE
OG0014426	sp|Q3UHH2|S22AN_MOUSE	tr|A0A8D2FAM3|A0A8D2FAM3_THEGE
OG0014427	sp|Q5F297|S35G3_MOUSE	tr|A0A8D2G7L7|A0A8D2G7L7_THEGE
OG0014428	sp|Q5PT53|NTCP7_MOUSE	tr|A0A8D2F6I3|A0A8D2F6I3_THEGE
OG0014429	sp|Q5SVT3|ETAA1_MOUSE	tr|A0A8D2EWW8|A0A8D2EWW8_THEGE
OG0014430	sp|Q60876|4EBP1_MOUSE	tr|A0A8D2EQT9|A0A8D2EQT9_THEGE
OG0014431	sp|Q61500|ITM2A_MOUSE	tr|A0A8D2GFC6|A0A8D2GFC6_THEGE
OG0014432	sp|Q61941|NNTM_MOUSE	tr|A0A8D2F2R4|A0A8D2F2R4_THEGE
OG0014433	sp|Q6PGG2|GMIP_MOUSE	tr|A0A8D2FI56|A0A8D2FI56_THEGE
OG0014434	sp|Q6T264|MAML1_MOUSE	tr|A0A8D2FLK4|A0A8D2FLK4_THEGE
OG0014435	sp|Q80WR1|TSN18_MOUSE	tr|A0A8D2E8C7|A0A8D2E8C7_THEGE
OG0014436	sp|Q80Y56|RBNS5_MOUSE	tr|A0A8D2F9R2|A0A8D2F9R2_THEGE
OG0014437	sp|Q8BGN9|CA115_MOUSE	tr|A0A8D2EN36|A0A8D2EN36_THEGE
OG0014438	sp|Q8BLY7|HPS6_MOUSE	tr|A0A8D2FM86|A0A8D2FM86_THEGE
OG0014439	sp|Q8BYG0|TTC24_MOUSE	tr|A0A8D2E7R6|A0A8D2E7R6_THEGE
OG0014440	sp|Q8BZJ8|CH034_MOUSE	tr|A0A8D2FQK7|A0A8D2FQK7_THEGE
OG0014441	sp|Q8C156|CND2_MOUSE	tr|A0A8D2EZL3|A0A8D2EZL3_THEGE
OG0014442	tr|Q8C8S0|Q8C8S0_MOUSE	tr|A0A8D2G0T5|A0A8D2G0T5_THEGE
OG0014443	sp|Q8K0S0|PHYIP_MOUSE	tr|A0A8D2G2E9|A0A8D2G2E9_THEGE
OG0014444	sp|Q8K467|TMIE_MOUSE	tr|A0A8D2K0A8|A0A8D2K0A8_THEGE
OG0014445	sp|Q91XQ5|CHSTF_MOUSE	tr|A0A8D2KAB9|A0A8D2KAB9_THEGE
OG0014446	sp|Q99MV5|M10L1_MOUSE	tr|A0A8D2E5N5|A0A8D2E5N5_THEGE
OG0014447	sp|Q99PE9|ARL4D_MOUSE	tr|A0A8D2K163|A0A8D2K163_THEGE
OG0014448	sp|Q9CYG7|TOM34_MOUSE	tr|A0A8D2FW97|A0A8D2FW97_THEGE
OG0014449	sp|Q9D1T5|PRR15_MOUSE	tr|A0A8D2K5D3|A0A8D2K5D3_THEGE
OG0014450	sp|Q9D2E9|TM190_MOUSE	tr|A0A8D2F6W3|A0A8D2F6W3_THEGE
OG0014451	sp|Q9D5Z5|MSS51_MOUSE	tr|A0A8D2KA54|A0A8D2KA54_THEGE
OG0014452	sp|Q9D937|CK098_MOUSE	tr|A0A8D2F7P2|A0A8D2F7P2_THEGE
OG0014453	sp|Q9DAD6|PROF3_MOUSE	tr|A0A8D2FDE2|A0A8D2FDE2_THEGE
OG0014454	sp|Q9EQB9|ZN287_MOUSE	tr|A0A8D2ELQ3|A0A8D2ELQ3_THEGE
OG0014455	sp|Q9ER97|NGB_MOUSE	tr|A0A8D2GBY7|A0A8D2GBY7_THEGE
OG0014456	sp|Q9JHI7|EXOS9_MOUSE	tr|A0A8D2JXI9|A0A8D2JXI9_THEGE
OG0014457	sp|Q9JK37|MYOZ1_MOUSE	tr|A0A8D2GFW4|A0A8D2GFW4_THEGE
OG0014458	sp|Q9JKB3|YBOX3_MOUSE	tr|A0A8D2E5B6|A0A8D2E5B6_THEGE
OG0014459	sp|Q9JMJ2|FBXW4_MOUSE	tr|A0A8D2FI68|A0A8D2FI68_THEGE
