Orthogroup	Mus_musculus	Rhinopithecus_roxellana
OG0013862	sp|P28843|DPP4_MOUSE	tr|A0A2K6RP32|A0A2K6RP32_RHIRO
OG0013863	sp|P54279|PMS2_MOUSE	tr|A0A2K6PYL9|A0A2K6PYL9_RHIRO
OG0013864	sp|P61168|DRD2_MOUSE	tr|A0A2K6RM07|A0A2K6RM07_RHIRO
OG0013865	sp|P62743|AP2S1_MOUSE	tr|A0A2K6RVL6|A0A2K6RVL6_RHIRO
OG0013866	sp|P70274|SEPP1_MOUSE	tr|A0A2K6P0P4|A0A2K6P0P4_RHIRO
OG0013867	sp|P82350|SGCA_MOUSE	tr|A0A2K6QDU0|A0A2K6QDU0_RHIRO
OG0013868	sp|P97357|TAF1A_MOUSE	tr|A0A2K6PM20|A0A2K6PM20_RHIRO
OG0013869	sp|Q04683|CXCR5_MOUSE	tr|A0A2K6QBJ5|A0A2K6QBJ5_RHIRO
OG0013870	sp|Q09014|NCF1_MOUSE	tr|A0A2K6QCM8|A0A2K6QCM8_RHIRO
OG0013871	sp|Q3TB92|MILR1_MOUSE	tr|A0A2K6PHS8|A0A2K6PHS8_RHIRO
OG0013872	sp|Q3TDQ1|STT3B_MOUSE	tr|A0A2K6NLJ5|A0A2K6NLJ5_RHIRO
OG0013873	sp|Q3UA37|QRIC1_MOUSE	tr|A0A2K6RPP0|A0A2K6RPP0_RHIRO
OG0013874	sp|Q3UME2|TM241_MOUSE	tr|A0A2K6NYX9|A0A2K6NYX9_RHIRO
OG0013875	sp|Q3V0M2|LRC36_MOUSE	tr|A0A2K6PRA4|A0A2K6PRA4_RHIRO
OG0013876	sp|Q4VAA7|SNX33_MOUSE	tr|A0A2K6QKQ5|A0A2K6QKQ5_RHIRO
OG0013877	sp|Q5SSN7|SFT2A_MOUSE	tr|A0A2K6NKG7|A0A2K6NKG7_RHIRO
OG0013878	sp|Q60698|SKI_MOUSE	tr|A0A2K6PEL3|A0A2K6PEL3_RHIRO
OG0013879	sp|Q61955|KLK8_MOUSE	tr|A0A2K6RDE2|A0A2K6RDE2_RHIRO
OG0013880	sp|Q68FE7|T151B_MOUSE	tr|A0A2K6PFN9|A0A2K6PFN9_RHIRO
OG0013881	sp|Q69Z66|MYSM1_MOUSE	tr|A0A2K6PIA0|A0A2K6PIA0_RHIRO
OG0013882	sp|Q6NZQ2|DDX31_MOUSE	tr|A0A2K6RNR4|A0A2K6RNR4_RHIRO
OG0013883	sp|Q6P3A9|ARL11_MOUSE	tr|A0A2K6N7H7|A0A2K6N7H7_RHIRO
OG0013884	sp|Q6P6M7|SPCS_MOUSE	tr|A0A2K6NMC0|A0A2K6NMC0_RHIRO
OG0013885	sp|Q6ZQ08|CNOT1_MOUSE	tr|A0A2K6N8Y2|A0A2K6N8Y2_RHIRO
OG0013886	sp|Q6ZWZ2|UB2R2_MOUSE	tr|A0A2K6Q710|A0A2K6Q710_RHIRO
OG0013887	sp|Q791N7|RPA12_MOUSE	tr|A0A2K6QK90|A0A2K6QK90_RHIRO
OG0013888	sp|Q7TST3|SAM10_MOUSE	tr|A0A2K6NZD3|A0A2K6NZD3_RHIRO
OG0013889	sp|Q80U59|K0232_MOUSE	tr|A0A2K6NXL1|A0A2K6NXL1_RHIRO
OG0013890	sp|Q80YF9|RHG33_MOUSE	tr|A0A2K6Q8E7|A0A2K6Q8E7_RHIRO
OG0013891	sp|Q80YR4|ZN598_MOUSE	tr|A0A2K6NQT8|A0A2K6NQT8_RHIRO
OG0013892	sp|Q810L4|TM39B_MOUSE	tr|A0A2K6RHY9|A0A2K6RHY9_RHIRO
OG0013893	sp|Q8BIF0|C99L2_MOUSE	tr|A0A2K6PGI0|A0A2K6PGI0_RHIRO
OG0013894	sp|Q8BKR5|PPR37_MOUSE	tr|A0A2K6RGV8|A0A2K6RGV8_RHIRO
OG0013895	sp|Q8BY71|HAT1_MOUSE	tr|A0A2K6REU7|A0A2K6REU7_RHIRO
OG0013896	sp|Q8BZ00|SL9A9_MOUSE	tr|A0A2K6QG30|A0A2K6QG30_RHIRO
OG0013897	sp|Q8C1S0|MED19_MOUSE	tr|A0A2K6Q2A0|A0A2K6Q2A0_RHIRO
OG0013898	sp|Q8CFE2|HPF1_MOUSE	tr|A0A2K6NM00|A0A2K6NM00_RHIRO
OG0013899	sp|Q8CGN5|PLIN1_MOUSE	tr|A0A2K6PP33|A0A2K6PP33_RHIRO
OG0013900	sp|Q8K0D0|CDK17_MOUSE	tr|A0A2K6PRE0|A0A2K6PRE0_RHIRO
OG0013901	sp|Q8R1Q9|RBSK_MOUSE	tr|A0A2K6QJ34|A0A2K6QJ34_RHIRO
OG0013902	sp|Q8VCC8|RPGF3_MOUSE	tr|A0A2K6PDU2|A0A2K6PDU2_RHIRO
OG0013903	sp|Q8VDZ4|ZDHC5_MOUSE	tr|A0A2K6QYJ8|A0A2K6QYJ8_RHIRO
OG0013904	sp|Q91VU6|DCA11_MOUSE	tr|A0A2K6Q7S3|A0A2K6Q7S3_RHIRO
OG0013905	sp|Q91WV0|NC2B_MOUSE	tr|A0A2K6Q1A2|A0A2K6Q1A2_RHIRO
OG0013906	sp|Q91XL9|OSBL1_MOUSE	tr|A0A2K6RUM9|A0A2K6RUM9_RHIRO
OG0013907	sp|Q91XT6|TAC2N_MOUSE	tr|A0A2K6NEH2|A0A2K6NEH2_RHIRO
OG0013908	sp|Q91ZK0|AP2D_MOUSE	tr|A0A2K6RHS6|A0A2K6RHS6_RHIRO
OG0013909	sp|Q9CQ45|NENF_MOUSE	tr|A0A2K6RGW1|A0A2K6RGW1_RHIRO
OG0013910	sp|Q9CUU3|SYCP2_MOUSE	tr|A0A2K6Q6W2|A0A2K6Q6W2_RHIRO
OG0013911	sp|Q9CZR3|TM40L_MOUSE	tr|A0A2K6RQH4|A0A2K6RQH4_RHIRO
OG0013912	sp|Q9D9T0|DYDC1_MOUSE	tr|A0A2K6RG83|A0A2K6RG83_RHIRO
OG0013913	sp|Q9EPQ7|STAR5_MOUSE	tr|A0A2K6RXW9|A0A2K6RXW9_RHIRO
OG0013914	sp|Q9EQQ4|GPR45_MOUSE	tr|A0A2K6NRN4|A0A2K6NRN4_RHIRO
OG0013915	sp|Q9QUN9|DKK3_MOUSE	tr|A0A2K6PUC3|A0A2K6PUC3_RHIRO
OG0013916	sp|Q9R100|CAD17_MOUSE	tr|A0A2K6P852|A0A2K6P852_RHIRO
OG0013917	sp|Q9WTL7|LYPA2_MOUSE	tr|A0A2K6P7Z0|A0A2K6P7Z0_RHIRO
OG0013918	sp|Q9WUH2|LHX9_MOUSE	tr|A0A2K6R194|A0A2K6R194_RHIRO
OG0013919	sp|Q9WUK7|OPN3_MOUSE	tr|A0A2K6NCE2|A0A2K6NCE2_RHIRO
OG0013920	tr|A0A5F8MPS3|A0A5F8MPS3_MOUSE	tr|A0A2K6R418|A0A2K6R418_RHIRO
OG0013921	sp|A2ABU4|MYOM3_MOUSE	tr|A0A2K6RT23|A0A2K6RT23_RHIRO
OG0013922	sp|A2APY7|NDUF5_MOUSE	tr|A0A2K6R947|A0A2K6R947_RHIRO
OG0013923	sp|A2AU72|ARMC3_MOUSE	tr|A0A2K6RIK7|A0A2K6RIK7_RHIRO
OG0013924	sp|A2AVJ5|PRR5L_MOUSE	tr|A0A2K6RD66|A0A2K6RD66_RHIRO
OG0013925	sp|A3KG59|P20D2_MOUSE	tr|A0A2K6NYP1|A0A2K6NYP1_RHIRO
OG0013926	sp|B9EJR8|DAAF5_MOUSE	tr|A0A2K6PWF4|A0A2K6PWF4_RHIRO
OG0013927	tr|E9QAE3|E9QAE3_MOUSE	tr|A0A2K6NLL1|A0A2K6NLL1_RHIRO
OG0013928	sp|O08644|EPHB6_MOUSE	tr|A0A2K6P9K9|A0A2K6P9K9_RHIRO
OG0013929	sp|O35618|MDM4_MOUSE	tr|A0A2K6NTM9|A0A2K6NTM9_RHIRO
OG0013930	sp|O89079|COPE_MOUSE	tr|A0A2K6PIY1|A0A2K6PIY1_RHIRO
OG0013931	sp|P48356|LEPR_MOUSE	tr|A0A2K6PUB9|A0A2K6PUB9_RHIRO
OG0013932	sp|Q0VG49|CO061_MOUSE	tr|A0A2K6NRA9|A0A2K6NRA9_RHIRO
OG0013933	sp|Q3TCV3|GSAP_MOUSE	tr|A0A2K6NWW6|A0A2K6NWW6_RHIRO
OG0013934	sp|Q3UHV4|TR5OS_MOUSE	tr|A0A2K6NSD3|A0A2K6NSD3_RHIRO
OG0013935	sp|Q3ULW8|PARP3_MOUSE	tr|A0A2K6PT99|A0A2K6PT99_RHIRO
OG0013936	sp|Q58Y75|AGRF3_MOUSE	tr|A0A2K6QDP2|A0A2K6QDP2_RHIRO
OG0013937	sp|Q60591|NFAC2_MOUSE	tr|A0A2K6RF82|A0A2K6RF82_RHIRO
OG0013938	sp|Q60756|TCF15_MOUSE	tr|A0A2K6QPX8|A0A2K6QPX8_RHIRO
OG0013939	sp|Q61286|HTF4_MOUSE	tr|A0A2K6QNC5|A0A2K6QNC5_RHIRO
OG0013940	sp|Q61733|RT31_MOUSE	tr|A0A2K6QXJ7|A0A2K6QXJ7_RHIRO
OG0013941	sp|Q6NVD9|BFSP2_MOUSE	tr|A0A2K6P8S8|A0A2K6P8S8_RHIRO
OG0013942	sp|Q6NVF4|HELB_MOUSE	tr|A0A2K6Q3W6|A0A2K6Q3W6_RHIRO
OG0013943	sp|Q6P1D7|SLX4_MOUSE	tr|A0A2K6NX12|A0A2K6NX12_RHIRO
OG0013944	sp|Q6PAQ9|TMG3_MOUSE	tr|A0A2K6P0N2|A0A2K6P0N2_RHIRO
OG0013945	sp|Q6PD19|ARMD3_MOUSE	tr|A0A2K6PK08|A0A2K6PK08_RHIRO
OG0013946	sp|Q6PGF7|EXOC8_MOUSE	tr|A0A2K6N828|A0A2K6N828_RHIRO
OG0013947	sp|Q7TNK1|RFX4_MOUSE	tr|A0A2K6NXH7|A0A2K6NXH7_RHIRO
OG0013948	sp|Q7TNM2|TRI46_MOUSE	tr|A0A2K6QEE1|A0A2K6QEE1_RHIRO
OG0013949	sp|Q80ZD3|S2611_MOUSE	tr|A0A2K6Q662|A0A2K6Q662_RHIRO
OG0013950	sp|Q8BFV3|DUS4_MOUSE	tr|A0A2K6NM58|A0A2K6NM58_RHIRO
OG0013951	sp|Q8BMQ3|BNC2_MOUSE	tr|A0A2K6NUY0|A0A2K6NUY0_RHIRO
OG0013952	sp|Q8BR90|RIMC1_MOUSE	tr|A0A2K6QT77|A0A2K6QT77_RHIRO
OG0013953	sp|Q8C456|FRITZ_MOUSE	tr|A0A2K6RUD4|A0A2K6RUD4_RHIRO
OG0013954	sp|Q8CAS9|PARP9_MOUSE	tr|A0A2K6RM72|A0A2K6RM72_RHIRO
OG0013955	sp|Q8CI75|DI3L2_MOUSE	tr|A0A2K6QIP8|A0A2K6QIP8_RHIRO
OG0013956	sp|Q8K190|SMDC1_MOUSE	tr|A0A2K6R5U6|A0A2K6R5U6_RHIRO
OG0013957	sp|Q8K2G4|BBS7_MOUSE	tr|A0A2K6NGH9|A0A2K6NGH9_RHIRO
OG0013958	sp|Q8K2Q0|COMD9_MOUSE	tr|A0A2K6Q9X6|A0A2K6Q9X6_RHIRO
OG0013959	sp|Q8R2U7|LRC42_MOUSE	tr|A0A2K6P164|A0A2K6P164_RHIRO
OG0013960	sp|Q8R3I9|B3GN8_MOUSE	tr|A0A2K6NDX1|A0A2K6NDX1_RHIRO
OG0013961	sp|Q91YM4|FAKD4_MOUSE	tr|A0A2K6NAF9|A0A2K6NAF9_RHIRO
OG0013962	sp|Q920F6|SMC1B_MOUSE	tr|A0A2K6PJE5|A0A2K6PJE5_RHIRO
OG0013963	sp|Q99J62|RFC4_MOUSE	tr|A0A2K6P845|A0A2K6P845_RHIRO
OG0013964	sp|Q99KG3|RBM10_MOUSE	tr|A0A2K6RGZ5|A0A2K6RGZ5_RHIRO
OG0013965	sp|Q99P87|RETN_MOUSE	tr|A0A2K6Q798|A0A2K6Q798_RHIRO
OG0013966	sp|Q9CQG0|TMED6_MOUSE	tr|A0A2K6NB36|A0A2K6NB36_RHIRO
OG0013967	sp|Q9D8L5|CCD91_MOUSE	tr|A0A2K6RK28|A0A2K6RK28_RHIRO
OG0013968	sp|Q9EQC1|3BHS7_MOUSE	tr|A0A2K6RCI1|A0A2K6RCI1_RHIRO
OG0013969	sp|Q9JKF6|NECT1_MOUSE	tr|A0A2K6RTI5|A0A2K6RTI5_RHIRO
OG0013970	sp|Q9QZK7|DOK3_MOUSE	tr|A0A2K6PRW2|A0A2K6PRW2_RHIRO
OG0013971	sp|Q9WTR2|M3K6_MOUSE	tr|A0A2K6PF41|A0A2K6PF41_RHIRO
OG0013972	sp|Q9WUZ5|TNNI1_MOUSE	tr|A0A2K6PUE1|A0A2K6PUE1_RHIRO
OG0013973	sp|Q9Z0F4|CIB1_MOUSE	tr|A0A2K6RBA9|A0A2K6RBA9_RHIRO
OG0013974	sp|Q9Z0M3|CAD20_MOUSE	tr|A0A2K6PGJ4|A0A2K6PGJ4_RHIRO
OG0013975	sp|Q9Z132|RSPO1_MOUSE	tr|A0A2K6R796|A0A2K6R796_RHIRO
OG0013976	sp|B9EKR1|PTPRZ_MOUSE	tr|A0A2K6NIZ5|A0A2K6NIZ5_RHIRO
OG0013977	tr|F6TUL9|F6TUL9_MOUSE	tr|A0A2K6PS22|A0A2K6PS22_RHIRO
OG0013978	sp|O08914|FAAH1_MOUSE	tr|A0A2K6RDT7|A0A2K6RDT7_RHIRO
OG0013979	sp|O54942|CLD5_MOUSE	tr|A0A2K6PVA2|A0A2K6PVA2_RHIRO
OG0013980	sp|O88853|GALR3_MOUSE	tr|A0A2K6PTV6|A0A2K6PTV6_RHIRO
OG0013981	sp|P32972|TNFL8_MOUSE	tr|A0A2K6NWJ3|A0A2K6NWJ3_RHIRO
OG0013982	sp|P43687|HMX2_MOUSE	tr|A0A2K6QLW9|A0A2K6QLW9_RHIRO
OG0013983	sp|P47801|EMP1_MOUSE	tr|A0A2K6NEI9|A0A2K6NEI9_RHIRO
OG0013984	sp|P48316|GA45A_MOUSE	tr|A0A2K6PK30|A0A2K6PK30_RHIRO
OG0013985	sp|P48346|IL15_MOUSE	tr|A0A2K6PYS5|A0A2K6PYS5_RHIRO
OG0013986	sp|P49766|VEGFB_MOUSE	tr|A0A2K6N7D2|A0A2K6N7D2_RHIRO
OG0013987	sp|P50171|DHB8_MOUSE	tr|A0A2K6N8Q8|A0A2K6N8Q8_RHIRO
OG0013988	sp|P50283|CD7_MOUSE	tr|A0A2K6PHX4|A0A2K6PHX4_RHIRO
OG0013989	sp|P51942|MATN1_MOUSE	tr|A0A2K6N6Z7|A0A2K6N6Z7_RHIRO
OG0013990	sp|P58463|FOXP2_MOUSE	tr|A0A2K6PV49|A0A2K6PV49_RHIRO
OG0013991	sp|P59708|SF3B6_MOUSE	tr|A0A2K6NEX9|A0A2K6NEX9_RHIRO
OG0013992	sp|P81067|IRX3_MOUSE	tr|A0A2K6PR44|A0A2K6PR44_RHIRO
OG0013993	sp|P97450|ATP5J_MOUSE	tr|A0A2K6NYE3|A0A2K6NYE3_RHIRO
OG0013994	sp|P97490|ADCY8_MOUSE	tr|A0A2K6N7Q5|A0A2K6N7Q5_RHIRO
OG0013995	sp|Q00417|TCF7_MOUSE	tr|A0A2K6RBH3|A0A2K6RBH3_RHIRO
OG0013996	sp|Q02591|GSC_MOUSE	tr|A0A2K6QAH5|A0A2K6QAH5_RHIRO
OG0013997	sp|Q05BQ1|TUTLA_MOUSE	tr|A0A2K6R7M5|A0A2K6R7M5_RHIRO
OG0013998	sp|Q149R9|LPAR5_MOUSE	tr|A0A2K6NJU2|A0A2K6NJU2_RHIRO
OG0013999	sp|Q5SUE8|ANR40_MOUSE	tr|A0A2K6NZW5|A0A2K6NZW5_RHIRO
OG0014000	sp|Q6IR42|ZCPW1_MOUSE	tr|A0A2K6NUS3|A0A2K6NUS3_RHIRO
OG0014001	sp|Q6ZQ06|CE162_MOUSE	tr|A0A2K6NNC1|A0A2K6NNC1_RHIRO
OG0014002	sp|Q7TSH7|KCNF1_MOUSE	tr|A0A2K6PZD9|A0A2K6PZD9_RHIRO
OG0014003	sp|Q7TT18|MCAF1_MOUSE	tr|A0A2K6QJD5|A0A2K6QJD5_RHIRO
OG0014004	sp|Q80SY3|VA0D2_MOUSE	tr|A0A2K6QQR8|A0A2K6QQR8_RHIRO
OG0014005	sp|Q8BGH2|SAM50_MOUSE	tr|A0A2K6R1K2|A0A2K6R1K2_RHIRO
OG0014006	sp|Q8BJ63|AP5M1_MOUSE	tr|A0A2K6QA18|A0A2K6QA18_RHIRO
OG0014007	sp|Q8BJL0|SMAL1_MOUSE	tr|A0A2K6Q8X8|A0A2K6Q8X8_RHIRO
OG0014008	sp|Q8BR27|F214B_MOUSE	tr|A0A2K6RNZ5|A0A2K6RNZ5_RHIRO
OG0014009	sp|Q8BU31|RAP2C_MOUSE	tr|A0A2K6P5C4|A0A2K6P5C4_RHIRO
OG0014010	sp|Q8BXV2|BRI3B_MOUSE	tr|A0A2K6R3Z0|A0A2K6R3Z0_RHIRO
OG0014011	sp|Q8C180|FRS2_MOUSE	tr|A0A2K6R014|A0A2K6R014_RHIRO
OG0014012	sp|Q8C3F7|KLH30_MOUSE	tr|A0A2K6NV97|A0A2K6NV97_RHIRO
OG0014013	sp|Q8C4P0|K1958_MOUSE	tr|A0A2K6QPQ7|A0A2K6QPQ7_RHIRO
OG0014014	sp|Q8CBY3|LENG8_MOUSE	tr|A0A2K6NUE2|A0A2K6NUE2_RHIRO
OG0014015	sp|Q8CCA0|DCNL4_MOUSE	tr|A0A2K6RLR2|A0A2K6RLR2_RHIRO
OG0014016	sp|Q8CEK7|FATE1_MOUSE	tr|A0A2K6NY71|A0A2K6NY71_RHIRO
OG0014017	sp|Q8K088|ZBTB6_MOUSE	tr|A0A2K6NVW3|A0A2K6NVW3_RHIRO
OG0014018	sp|Q8K2D3|EDC3_MOUSE	tr|A0A2K6Q057|A0A2K6Q057_RHIRO
OG0014019	sp|Q8R000|OSTA_MOUSE	tr|A0A2K6PG19|A0A2K6PG19_RHIRO
OG0014020	sp|Q8R0N6|HOT_MOUSE	tr|A0A2K6R4Z2|A0A2K6R4Z2_RHIRO
OG0014021	sp|Q8VIH1|NOBOX_MOUSE	tr|A0A2K6PX39|A0A2K6PX39_RHIRO
OG0014022	sp|Q91YW3|DNJC3_MOUSE	tr|A0A2K6P6H3|A0A2K6P6H3_RHIRO
OG0014023	sp|Q91ZR2|SNX18_MOUSE	tr|A0A2K6QHR7|A0A2K6QHR7_RHIRO
OG0014024	sp|Q924T2|RT02_MOUSE	tr|A0A2K6P160|A0A2K6P160_RHIRO
OG0014025	sp|Q99KK1|REEP3_MOUSE	tr|A0A2K6NBS5|A0A2K6NBS5_RHIRO
OG0014026	sp|Q99LG1|TMM51_MOUSE	tr|A0A2K6Q722|A0A2K6Q722_RHIRO
OG0014027	sp|Q99MP8|BRAP_MOUSE	tr|A0A2K6RIZ3|A0A2K6RIZ3_RHIRO
OG0014028	sp|Q99NF3|CEP41_MOUSE	tr|A0A2K6P6D6|A0A2K6P6D6_RHIRO
OG0014029	sp|Q9CQG9|TM100_MOUSE	tr|A0A2K6NTE3|A0A2K6NTE3_RHIRO
OG0014030	sp|Q9D0P0|EBPL_MOUSE	tr|A0A2K6RTA2|A0A2K6RTA2_RHIRO
OG0014031	sp|Q9D0W5|PPIL1_MOUSE	tr|A0A2K6RUA0|A0A2K6RUA0_RHIRO
OG0014032	sp|Q9D7N6|RM30_MOUSE	tr|A0A2K6RQC7|A0A2K6RQC7_RHIRO
OG0014033	sp|Q9JJE7|FADS3_MOUSE	tr|A0A2K6QFT8|A0A2K6QFT8_RHIRO
OG0014034	sp|Q9QYB2|DACH1_MOUSE	tr|A0A2K6P8A0|A0A2K6P8A0_RHIRO
OG0014035	sp|Q9Z0U1|ZO2_MOUSE	tr|A0A2K6PTN4|A0A2K6PTN4_RHIRO
OG0014036	tr|A0A0G2JG52|A0A0G2JG52_MOUSE	tr|A0A2K6QVL8|A0A2K6QVL8_RHIRO
OG0014037	sp|A4Q9E8|TTLL6_MOUSE	tr|A0A2K6RM38|A0A2K6RM38_RHIRO
OG0014038	sp|G5E897|PLGT3_MOUSE	tr|A0A2K6N9V0|A0A2K6N9V0_RHIRO
OG0014039	sp|O54982|KCNU1_MOUSE	tr|A0A2K6NH86|A0A2K6NH86_RHIRO
OG0014040	sp|O70622|RTN2_MOUSE	tr|A0A2K6QK40|A0A2K6QK40_RHIRO
OG0014041	sp|O88312|AGR2_MOUSE	tr|A0A2K6Q0W6|A0A2K6Q0W6_RHIRO
OG0014042	sp|O88551|CLD1_MOUSE	tr|A0A2K6R3U9|A0A2K6R3U9_RHIRO
OG0014043	sp|O88745|SCRG1_MOUSE	tr|A0A2K6NHG6|A0A2K6NHG6_RHIRO
OG0014044	sp|P12656|TSHB_MOUSE	tr|A0A2K6QSW7|A0A2K6QSW7_RHIRO
OG0014045	sp|P48298|CCL11_MOUSE	tr|A0A2K6PPU2|A0A2K6PPU2_RHIRO
OG0014046	sp|P54869|HMCS2_MOUSE	tr|A0A2K6PX20|A0A2K6PX20_RHIRO
OG0014047	sp|P58308|OX2R_MOUSE	tr|A0A2K6RLY8|A0A2K6RLY8_RHIRO
OG0014048	sp|Q04742|EMX1_MOUSE	tr|A0A2K6QKZ7|A0A2K6QKZ7_RHIRO
OG0014049	sp|Q0EEE2|PTHD3_MOUSE	tr|A0A2K6RX50|A0A2K6RX50_RHIRO
OG0014050	sp|Q3UHH2|S22AN_MOUSE	tr|A0A2K6RJJ0|A0A2K6RJJ0_RHIRO
OG0014051	sp|Q3URU2|PEG3_MOUSE	tr|A0A2K6RHJ8|A0A2K6RHJ8_RHIRO
OG0014052	sp|Q5F297|S35G3_MOUSE	tr|A0A2K6QT61|A0A2K6QT61_RHIRO
OG0014053	sp|Q5PT53|NTCP7_MOUSE	tr|A0A2K6RL31|A0A2K6RL31_RHIRO
OG0014054	sp|Q5SVT3|ETAA1_MOUSE	tr|A0A2K6RRB8|A0A2K6RRB8_RHIRO
OG0014055	sp|Q60876|4EBP1_MOUSE	tr|A0A2K6RWW4|A0A2K6RWW4_RHIRO
OG0014056	sp|Q61500|ITM2A_MOUSE	tr|A0A2K6P4I7|A0A2K6P4I7_RHIRO
OG0014057	sp|Q61941|NNTM_MOUSE	tr|A0A2K6NIQ5|A0A2K6NIQ5_RHIRO
OG0014058	sp|Q6PGG2|GMIP_MOUSE	tr|A0A2K6PU76|A0A2K6PU76_RHIRO
OG0014059	sp|Q6T264|MAML1_MOUSE	tr|A0A2K6QTR9|A0A2K6QTR9_RHIRO
OG0014060	sp|Q80WR1|TSN18_MOUSE	tr|A0A2K6NB07|A0A2K6NB07_RHIRO
OG0014061	sp|Q80Y56|RBNS5_MOUSE	tr|A0A2K6NI55|A0A2K6NI55_RHIRO
OG0014062	sp|Q8BGN9|CA115_MOUSE	tr|A0A2K6RUZ1|A0A2K6RUZ1_RHIRO
OG0014063	sp|Q8BLY7|HPS6_MOUSE	tr|A0A2K6NHR6|A0A2K6NHR6_RHIRO
OG0014064	sp|Q8BYG0|TTC24_MOUSE	tr|A0A2K6R5M2|A0A2K6R5M2_RHIRO
OG0014065	sp|Q8BZJ8|CH034_MOUSE	tr|A0A2K6PW77|A0A2K6PW77_RHIRO
OG0014066	sp|Q8C156|CND2_MOUSE	tr|A0A2K6PPE6|A0A2K6PPE6_RHIRO
OG0014067	sp|Q8JZV9|DHRS6_MOUSE	tr|A0A2K6NJK3|A0A2K6NJK3_RHIRO
OG0014068	sp|Q8K0S0|PHYIP_MOUSE	tr|A0A2K6Q3S5|A0A2K6Q3S5_RHIRO
OG0014069	sp|Q8K467|TMIE_MOUSE	tr|A0A2K6RKT4|A0A2K6RKT4_RHIRO
OG0014070	sp|Q91XQ5|CHSTF_MOUSE	tr|A0A2K6Q820|A0A2K6Q820_RHIRO
OG0014071	sp|Q99MV5|M10L1_MOUSE	tr|A0A2K6RXP1|A0A2K6RXP1_RHIRO
OG0014072	sp|Q99PE9|ARL4D_MOUSE	tr|A0A2K6NFE5|A0A2K6NFE5_RHIRO
OG0014073	sp|Q9CQJ8|NDUB9_MOUSE	tr|A0A2K6PV69|A0A2K6PV69_RHIRO
OG0014074	sp|Q9CYG7|TOM34_MOUSE	tr|A0A2K6PMZ4|A0A2K6PMZ4_RHIRO
OG0014075	sp|Q9D1T5|PRR15_MOUSE	tr|A0A2K6QE31|A0A2K6QE31_RHIRO
OG0014076	sp|Q9D2E9|TM190_MOUSE	tr|A0A2K6QZS8|A0A2K6QZS8_RHIRO
OG0014077	sp|Q9D5Z5|MSS51_MOUSE	tr|A0A2K6R8E9|A0A2K6R8E9_RHIRO
OG0014078	sp|Q9DAD6|PROF3_MOUSE	tr|A0A2K6NNI3|A0A2K6NNI3_RHIRO
OG0014079	sp|Q9EQB9|ZN287_MOUSE	tr|A0A2K6QAA6|A0A2K6QAA6_RHIRO
OG0014080	sp|Q9ER97|NGB_MOUSE	tr|A0A2K6RSJ5|A0A2K6RSJ5_RHIRO
OG0014081	sp|Q9JHI7|EXOS9_MOUSE	tr|A0A2K6R0K2|A0A2K6R0K2_RHIRO
OG0014082	sp|Q9JK37|MYOZ1_MOUSE	tr|A0A2K6QS64|A0A2K6QS64_RHIRO
OG0014083	sp|Q9JKB3|YBOX3_MOUSE	tr|A0A2K6P1R0|A0A2K6P1R0_RHIRO
OG0014084	sp|Q9JMJ2|FBXW4_MOUSE	tr|A0A2K6QK77|A0A2K6QK77_RHIRO
OG0014085	sp|Q9QXJ4|ARL10_MOUSE	tr|A0A2K6PNW3|A0A2K6PNW3_RHIRO
OG0014086	sp|Q9QZL6|UBP21_MOUSE	tr|A0A2K6QYN6|A0A2K6QYN6_RHIRO
OG0014087	sp|Q9Z0K7|SLUR1_MOUSE	tr|A0A2K6R569|A0A2K6R569_RHIRO
OG0014088	sp|Q9Z0Y2|PA21B_MOUSE	tr|A0A2K6RST2|A0A2K6RST2_RHIRO
OG0014089	tr|B2RX82|B2RX82_MOUSE	tr|A0A2K6RGN5|A0A2K6RGN5_RHIRO
OG0014090	sp|G3X9J0|SI1L3_MOUSE	tr|A0A2K6R5F5|A0A2K6R5F5_RHIRO
OG0014091	sp|O08576|RUN3A_MOUSE	tr|A0A2K6NZB2|A0A2K6NZB2_RHIRO
OG0014092	sp|O88809|DCX_MOUSE	tr|A0A2K6NCX4|A0A2K6NCX4_RHIRO
OG0014093	sp|P00405|COX2_MOUSE	tr|Q15GN9|Q15GN9_RHIRO
OG0014094	sp|P01887|B2MG_MOUSE	tr|A0A2K6P358|A0A2K6P358_RHIRO
OG0014095	sp|P05977|MYL1_MOUSE	tr|A0A2K6NGM9|A0A2K6NGM9_RHIRO
OG0014096	sp|P09026|HXB3_MOUSE	tr|A0A2K6QFW5|A0A2K6QFW5_RHIRO
OG0014097	sp|P35363|5HT2A_MOUSE	tr|A0A2K6NX03|A0A2K6NX03_RHIRO
OG0014098	sp|P35492|HUTH_MOUSE	tr|A0A2K6PWY5|A0A2K6PWY5_RHIRO
OG0014099	sp|P59268|ZDHC9_MOUSE	tr|A0A2K6R2A4|A0A2K6R2A4_RHIRO
OG0014100	sp|Q0P678|ZCH18_MOUSE	tr|A0A2K6P3M5|A0A2K6P3M5_RHIRO
OG0014101	sp|Q0PD08|RAB42_MOUSE	tr|A0A2K6PE13|A0A2K6PE13_RHIRO
OG0014102	sp|Q3U0P5|ENTP6_MOUSE	tr|A0A2K6PC88|A0A2K6PC88_RHIRO
