Orthogroup	Mus_musculus	Bison_bison_bison
OG0011793	sp|B2KFW1|ZSC20_MOUSE	tr|A0A6P3HBE5|A0A6P3HBE5_BISBI
OG0011794	tr|A2AJW5|A2AJW5_MOUSE	tr|A0A6P3HD87|A0A6P3HD87_BISBI
OG0011795	sp|Q8R0L9|TADA3_MOUSE	tr|A0A6P3HDW1|A0A6P3HDW1_BISBI
OG0011796	sp|Q68FL6|SYMC_MOUSE	tr|A0A6P3HE57|A0A6P3HE57_BISBI
OG0011797	sp|Q99KJ8|DCTN2_MOUSE	tr|A0A6P3HE65|A0A6P3HE65_BISBI
OG0011798	sp|O55196|ENAM_MOUSE	tr|A0A6P3HFN4|A0A6P3HFN4_BISBI
OG0011799	sp|Q80Y19|RHGBA_MOUSE	tr|A0A6P3HHZ2|A0A6P3HHZ2_BISBI
OG0011800	sp|Q8VCD6|REEP2_MOUSE	tr|A0A6P3HK31|A0A6P3HK31_BISBI
OG0011801	sp|Q9CZW5|TOM70_MOUSE	tr|A0A6P3HLI7|A0A6P3HLI7_BISBI
OG0011802	sp|Q91VL9|ZBTB1_MOUSE	tr|A0A6P3HR60|A0A6P3HR60_BISBI
OG0011803	sp|A2AAJ9|OBSCN_MOUSE	tr|A0A6P3HSK5|A0A6P3HSK5_BISBI
OG0011804	sp|Q8VED8|MTFR2_MOUSE	tr|A0A6P3HT96|A0A6P3HT96_BISBI
OG0011805	sp|Q8BZK4|S35F4_MOUSE	tr|A0A6P3HTU6|A0A6P3HTU6_BISBI
OG0011806	sp|P27577|ETS1_MOUSE	tr|A0A6P3HUH0|A0A6P3HUH0_BISBI
OG0011807	sp|Q9R0M5|TPK1_MOUSE	tr|A0A6P3HV98|A0A6P3HV98_BISBI
OG0011808	sp|P47873|IL11_MOUSE	tr|A0A6P3HWM9|A0A6P3HWM9_BISBI
OG0011809	sp|Q9CYN2|SPCS2_MOUSE	tr|A0A6P3HX43|A0A6P3HX43_BISBI
OG0011810	sp|Q80W49|CRBG3_MOUSE	tr|A0A6P3I4C2|A0A6P3I4C2_BISBI
OG0011811	sp|Q8VD26|TM143_MOUSE	tr|A0A6P3I7X5|A0A6P3I7X5_BISBI
OG0011812	sp|Q80TN4|DJC16_MOUSE	tr|A0A6P3I973|A0A6P3I973_BISBI
OG0011813	sp|Q8BMK4|CKAP4_MOUSE	tr|A0A6P3IB51|A0A6P3IB51_BISBI
OG0011814	sp|B1AUE5|PEX10_MOUSE	tr|A0A6P3IBP1|A0A6P3IBP1_BISBI
OG0011815	sp|P06683|CO9_MOUSE	tr|A0A6P3IBR6|A0A6P3IBR6_BISBI
OG0011816	sp|Q9JJA2|COG8_MOUSE	tr|A0A6P3IC20|A0A6P3IC20_BISBI
OG0011817	sp|Q9Z101|PAR6A_MOUSE	tr|A0A6P3IC86|A0A6P3IC86_BISBI
OG0011818	sp|Q8C0M9|ASGL1_MOUSE	tr|A0A6P3ICS0|A0A6P3ICS0_BISBI
OG0011819	sp|Q60936|COQ8A_MOUSE	tr|A0A6P3IH60|A0A6P3IH60_BISBI
OG0011820	sp|B2RXV4|FLVC1_MOUSE	tr|A0A6P3IHI0|A0A6P3IHI0_BISBI
OG0011821	sp|O35841|API5_MOUSE	tr|A0A6P3IJC0|A0A6P3IJC0_BISBI
OG0011822	sp|P58686|BBLN_MOUSE	tr|A0A6P3ILG2|A0A6P3ILG2_BISBI
OG0011823	tr|A0A5F8MPE7|A0A5F8MPE7_MOUSE	tr|A0A6P3IPS1|A0A6P3IPS1_BISBI
OG0011824	sp|Q6DFW5|AT11B_MOUSE	tr|A0A6P3IQ98|A0A6P3IQ98_BISBI
OG0011825	sp|E9Q5Z5|FANCF_MOUSE	tr|A0A6P3IQX4|A0A6P3IQX4_BISBI
OG0011826	sp|Q99MR8|MCCA_MOUSE	tr|A0A6P3IS10|A0A6P3IS10_BISBI
OG0011827	sp|Q8CG46|SMC5_MOUSE	tr|A0A6P3IX79|A0A6P3IX79_BISBI
OG0011828	sp|Q9D8X1|CUTC_MOUSE	tr|A0A6P3IZH8|A0A6P3IZH8_BISBI
OG0011829	sp|P27546|MAP4_MOUSE	tr|A0A6P3J247|A0A6P3J247_BISBI
OG0011830	sp|Q80XB4|NRAP_MOUSE	tr|A0A6P3J2Q5|A0A6P3J2Q5_BISBI
OG0011831	sp|Q6PEM8|PCFT_MOUSE	tr|A0A6P3J591|A0A6P3J591_BISBI
OG0011832	sp|Q9QYM9|TEFF2_MOUSE	tr|A0A6P3J6X5|A0A6P3J6X5_BISBI
OG0011833	sp|P23299|KCNE1_MOUSE	tr|A0A6P3J9F1|A0A6P3J9F1_BISBI
OG0011834	sp|P29595|NEDD8_MOUSE	tr|A0A6P3GDC3|A0A6P3GDC3_BISBI
OG0011835	sp|P98086|C1QA_MOUSE	tr|A0A6P3GFM8|A0A6P3GFM8_BISBI
OG0011836	sp|Q9Z110|P5CS_MOUSE	tr|A0A6P3GI69|A0A6P3GI69_BISBI
OG0011837	sp|Q91VX9|TM168_MOUSE	tr|A0A6P3GJ07|A0A6P3GJ07_BISBI
OG0011838	sp|Q91WU4|TMCO4_MOUSE	tr|A0A6P3GP39|A0A6P3GP39_BISBI
OG0011839	sp|Q9ES89|EXTL2_MOUSE	tr|A0A6P3GR03|A0A6P3GR03_BISBI
OG0011840	sp|A6X942|SH24B_MOUSE	tr|A0A6P3GSB2|A0A6P3GSB2_BISBI
OG0011841	sp|Q9CR40|KLH28_MOUSE	tr|A0A6P3GSI2|A0A6P3GSI2_BISBI
OG0011842	sp|O89093|CCL20_MOUSE	tr|A0A6P3GVE3|A0A6P3GVE3_BISBI
OG0011843	sp|Q7TT00|SP20H_MOUSE	tr|A0A6P3GW56|A0A6P3GW56_BISBI
OG0011844	sp|Q8K304|TM129_MOUSE	tr|A0A6P3GXJ4|A0A6P3GXJ4_BISBI
OG0011845	sp|Q8K0L0|ASB2_MOUSE	tr|A0A6P3GY15|A0A6P3GY15_BISBI
OG0011846	sp|P70389|ALS_MOUSE	tr|A0A6P3GYC1|A0A6P3GYC1_BISBI
OG0011847	sp|Q8CBR1|ILDR1_MOUSE	tr|A0A6P3H085|A0A6P3H085_BISBI
OG0011848	sp|B1ATG9|TIKI2_MOUSE	tr|A0A6P3H157|A0A6P3H157_BISBI
OG0011849	sp|Q3TNA1|XYLB_MOUSE	tr|A0A6P3H3W4|A0A6P3H3W4_BISBI
OG0011850	sp|P25446|TNR6_MOUSE	tr|A0A6P3H423|A0A6P3H423_BISBI
OG0011851	sp|Q91V80|APOF_MOUSE	tr|A0A6P3H6E2|A0A6P3H6E2_BISBI
OG0011852	sp|Q571K4|TAB3_MOUSE	tr|A0A6P3H9U1|A0A6P3H9U1_BISBI
OG0011853	tr|E9Q6Y8|E9Q6Y8_MOUSE	tr|A0A6P3HAZ5|A0A6P3HAZ5_BISBI
OG0011854	sp|Q9DAP0|LRC46_MOUSE	tr|A0A6P3HDA8|A0A6P3HDA8_BISBI
OG0011855	sp|Q5XJV7|SETD5_MOUSE	tr|A0A6P3HDT5|A0A6P3HDT5_BISBI
OG0011856	sp|Q61542|STAR3_MOUSE	tr|A0A6P3HFF4|A0A6P3HFF4_BISBI
OG0011857	tr|F6V035|F6V035_MOUSE	tr|A0A6P3HI09|A0A6P3HI09_BISBI
OG0011858	sp|Q8BQS5|PAQR2_MOUSE	tr|A0A6P3HKR6|A0A6P3HKR6_BISBI
OG0011859	sp|Q14AI6|RUSD3_MOUSE	tr|A0A6P3HLR5|A0A6P3HLR5_BISBI
OG0011860	sp|Q8BGX0|TRI23_MOUSE	tr|A0A6P3HMC6|A0A6P3HMC6_BISBI
OG0011861	sp|Q7TNI2|TM59L_MOUSE	tr|A0A6P3HSM3|A0A6P3HSM3_BISBI
OG0011862	sp|Q9Z0S2|LHX2_MOUSE	tr|A0A6P3HUS7|A0A6P3HUS7_BISBI
OG0011863	sp|Q3UHC2|LRRK1_MOUSE	tr|A0A6P3HXW6|A0A6P3HXW6_BISBI
OG0011864	sp|Q62083|PICK1_MOUSE	tr|A0A6P3HXX3|A0A6P3HXX3_BISBI
OG0011865	sp|O70340|NPTX2_MOUSE	tr|A0A6P3HZW4|A0A6P3HZW4_BISBI
OG0011866	sp|Q8K1S4|UNC5A_MOUSE	tr|A0A6P3HZX6|A0A6P3HZX6_BISBI
OG0011867	sp|Q8BVW3|TRI14_MOUSE	tr|A0A6P3I128|A0A6P3I128_BISBI
OG0011868	sp|Q80UW2|FBX2_MOUSE	tr|A0A6P3I195|A0A6P3I195_BISBI
OG0011869	tr|B1ART2|B1ART2_MOUSE	tr|A0A6P3I1R0|A0A6P3I1R0_BISBI
OG0011870	sp|Q9DBG9|TX1B3_MOUSE	tr|A0A6P3I212|A0A6P3I212_BISBI
OG0011871	sp|Q8R0K2|TRI31_MOUSE	tr|A0A6P3I3U0|A0A6P3I3U0_BISBI
OG0011872	sp|Q68FE6|RIPR1_MOUSE	tr|A0A6P3I3U6|A0A6P3I3U6_BISBI
OG0011873	sp|Q3UDP0|WDR41_MOUSE	tr|A0A6P3I4S5|A0A6P3I4S5_BISBI
OG0011874	sp|Q6ZPV2|INO80_MOUSE	tr|A0A6P3I5T7|A0A6P3I5T7_BISBI
OG0011875	sp|Q8C2S7|AMGO3_MOUSE	tr|A0A6P3I6R6|A0A6P3I6R6_BISBI
OG0011876	sp|O35714|TNR18_MOUSE	tr|A0A6P3I979|A0A6P3I979_BISBI
OG0011877	sp|Q8K339|KIN17_MOUSE	tr|A0A6P3IA72|A0A6P3IA72_BISBI
OG0011878	sp|Q9EQQ2|YIPF5_MOUSE	tr|A0A6P3IAC7|A0A6P3IAC7_BISBI
OG0011879	sp|P41158|ELK4_MOUSE	tr|A0A6P3ID20|A0A6P3ID20_BISBI
OG0011880	sp|Q3TD16|PACER_MOUSE	tr|A0A6P3IER5|A0A6P3IER5_BISBI
OG0011881	tr|D3Z3N4|D3Z3N4_MOUSE	tr|A0A6P3IEY0|A0A6P3IEY0_BISBI
OG0011882	sp|Q8BZF2|NIPA4_MOUSE	tr|A0A6P3IGT8|A0A6P3IGT8_BISBI
OG0011883	sp|Q9D8Z1|ASCC1_MOUSE	tr|A0A6P3II17|A0A6P3II17_BISBI
OG0011884	sp|Q6PDH4|RNB3L_MOUSE	tr|A0A6P3IJE8|A0A6P3IJE8_BISBI
OG0011885	sp|Q6A0D4|RFTN1_MOUSE	tr|A0A6P3IL22|A0A6P3IL22_BISBI
OG0011886	sp|Q9D1A2|CNDP2_MOUSE	tr|A0A6P3ING0|A0A6P3ING0_BISBI
OG0011887	sp|O55029|COPB2_MOUSE	tr|A0A6P3IQD6|A0A6P3IQD6_BISBI
OG0011888	sp|Q8BGB5|LIMD2_MOUSE	tr|A0A6P3IRR4|A0A6P3IRR4_BISBI
OG0011889	sp|Q80YE4|LMTK1_MOUSE	tr|A0A6P3IRY0|A0A6P3IRY0_BISBI
OG0011890	sp|Q9JJF0|NP1L5_MOUSE	tr|A0A6P3IVV9|A0A6P3IVV9_BISBI
OG0011891	sp|Q7TMF3|NDUAC_MOUSE	tr|A0A6P3IYY4|A0A6P3IYY4_BISBI
OG0011892	sp|G5E869|ZN142_MOUSE	tr|A0A6P3J6J9|A0A6P3J6J9_BISBI
OG0011893	sp|Q9ERR8|ZN319_MOUSE	tr|A0A6P3J890|A0A6P3J890_BISBI
OG0011894	sp|Q9DA75|NLS1_MOUSE	tr|A0A6P3J8U1|A0A6P3J8U1_BISBI
OG0011895	sp|P12658|CALB1_MOUSE	tr|A0A6P3JAG5|A0A6P3JAG5_BISBI
OG0011896	sp|Q99K24|S39A3_MOUSE	tr|A0A6P3GAP1|A0A6P3GAP1_BISBI
OG0011897	sp|Q6P4T2|U520_MOUSE	tr|A0A6P3GMD9|A0A6P3GMD9_BISBI
OG0011898	sp|A2A4P0|DHX8_MOUSE	tr|A0A6P3GMP8|A0A6P3GMP8_BISBI
OG0011899	sp|Q9QZT4|PA2GF_MOUSE	tr|A0A6P3GPC8|A0A6P3GPC8_BISBI
OG0011900	sp|Q9CZR4|CKLF8_MOUSE	tr|A0A6P3GQW0|A0A6P3GQW0_BISBI
OG0011901	sp|B2RXM4|NTM1B_MOUSE	tr|A0A6P3GUE3|A0A6P3GUE3_BISBI
OG0011902	tr|A2ANF5|A2ANF5_MOUSE	tr|A0A6P3GUU5|A0A6P3GUU5_BISBI
OG0011903	sp|P09838|TDT_MOUSE	tr|A0A6P3GXB4|A0A6P3GXB4_BISBI
OG0011904	sp|Q91WB7|UBTD1_MOUSE	tr|A0A6P3GY90|A0A6P3GY90_BISBI
OG0011905	sp|Q8VCR2|DHB13_MOUSE	tr|A0A6P3GYZ4|A0A6P3GYZ4_BISBI
OG0011906	sp|O35449|PRRT1_MOUSE	tr|A0A6P3GZR4|A0A6P3GZR4_BISBI
OG0011907	sp|Q99JW5|EPCAM_MOUSE	tr|A0A6P3H059|A0A6P3H059_BISBI
OG0011908	sp|P70700|RPA2_MOUSE	tr|A0A6P3H0B5|A0A6P3H0B5_BISBI
OG0011909	sp|Q9ES46|PARVB_MOUSE	tr|A0A6P3H1P0|A0A6P3H1P0_BISBI
OG0011910	sp|Q9CR51|VATG1_MOUSE	tr|A0A6P3H2U2|A0A6P3H2U2_BISBI
OG0011911	sp|Q9EQS9|IGDC4_MOUSE	tr|A0A6P3H2U6|A0A6P3H2U6_BISBI
OG0011912	sp|Q9QVN7|TCEA2_MOUSE	tr|A0A6P3H6L7|A0A6P3H6L7_BISBI
OG0011913	sp|Q08EC4|CASS4_MOUSE	tr|A0A6P3HAA7|A0A6P3HAA7_BISBI
OG0011914	sp|O88454|KCNK4_MOUSE	tr|A0A6P3HBA3|A0A6P3HBA3_BISBI
OG0011915	sp|Q99KR6|RNF34_MOUSE	tr|A0A6P3HBP8|A0A6P3HBP8_BISBI
OG0011916	sp|Q9CRA7|ATP5S_MOUSE	tr|A0A6P3HBV7|A0A6P3HBV7_BISBI
OG0011917	sp|Q9Z125|CR3L1_MOUSE	tr|A0A6P3HC75|A0A6P3HC75_BISBI
OG0011918	sp|Q8BG71|TYW2_MOUSE	tr|A0A6P3HD02|A0A6P3HD02_BISBI
OG0011919	sp|Q9CPU7|FBX32_MOUSE	tr|A0A6P3HDI3|A0A6P3HDI3_BISBI
OG0011920	sp|Q9DCT2|NDUS3_MOUSE	tr|A0A6P3HES5|A0A6P3HES5_BISBI
OG0011921	sp|O54794|AQP7_MOUSE	tr|A0A6P3HGF0|A0A6P3HGF0_BISBI
OG0011922	sp|P30681|HMGB2_MOUSE	tr|A0A6P3HHE0|A0A6P3HHE0_BISBI
OG0011923	sp|Q9ERP3|TRI54_MOUSE	tr|A0A6P3HHS0|A0A6P3HHS0_BISBI
OG0011924	sp|Q3V1V3|ESF1_MOUSE	tr|A0A6P3HJD0|A0A6P3HJD0_BISBI
OG0011925	sp|Q9JM62|REEP6_MOUSE	tr|A0A6P3HJF4|A0A6P3HJF4_BISBI
OG0011926	sp|A2RTL5|RSRC2_MOUSE	tr|A0A6P3HJM2|A0A6P3HJM2_BISBI
OG0011927	sp|Q9Z1M0|P2RX7_MOUSE	tr|A0A6P3HKI0|A0A6P3HKI0_BISBI
OG0011928	sp|Q6PAT0|ADAT3_MOUSE	tr|A0A6P3HKM6|A0A6P3HKM6_BISBI
OG0011929	sp|Q0P523|CIB3_MOUSE	tr|A0A6P3HMI5|A0A6P3HMI5_BISBI
OG0011930	sp|P60882|MEGF8_MOUSE	tr|A0A6P3HNC3|A0A6P3HNC3_BISBI
OG0011931	sp|Q09199|B4GN2_MOUSE	tr|A0A6P3HQI6|A0A6P3HQI6_BISBI
OG0011932	sp|P32020|SCP2_MOUSE	tr|A0A6P3HSB8|A0A6P3HSB8_BISBI
OG0011933	sp|P62192|PRS4_MOUSE	tr|A0A6P3HW36|A0A6P3HW36_BISBI
OG0011934	sp|Q9D0T7|GKN3_MOUSE	tr|A0A6P3HWG4|A0A6P3HWG4_BISBI
OG0011935	sp|O70469|DOK2_MOUSE	tr|A0A6P3HWZ8|A0A6P3HWZ8_BISBI
OG0011936	tr|A0A0B4J1M2|A0A0B4J1M2_MOUSE	tr|A0A6P3HXC7|A0A6P3HXC7_BISBI
OG0011937	sp|B9EHT4|CLIP3_MOUSE	tr|A0A6P3HXS8|A0A6P3HXS8_BISBI
OG0011938	tr|J3QPU5|J3QPU5_MOUSE	tr|A0A6P3HY11|A0A6P3HY11_BISBI
OG0011939	sp|Q8BXZ0|CTXN3_MOUSE	tr|A0A6P3I1B5|A0A6P3I1B5_BISBI
OG0011940	sp|Q04886|SOX8_MOUSE	tr|A0A6P3I3J5|A0A6P3I3J5_BISBI
OG0011941	sp|Q9JI46|NUDT3_MOUSE	tr|A0A6P3I5S4|A0A6P3I5S4_BISBI
OG0011942	sp|Q9Z0F8|ADA17_MOUSE	tr|A0A6P3I6W5|A0A6P3I6W5_BISBI
OG0011943	tr|E9PWI5|E9PWI5_MOUSE	tr|A0A6P3I7U9|A0A6P3I7U9_BISBI
OG0011944	sp|A2RSY6|TRM1L_MOUSE	tr|A0A6P3IA12|A0A6P3IA12_BISBI
OG0011945	sp|Q921M3|SF3B3_MOUSE	tr|A0A6P3IBC7|A0A6P3IBC7_BISBI
OG0011946	sp|Q9DCA5|BRX1_MOUSE	tr|A0A6P3IC01|A0A6P3IC01_BISBI
OG0011947	sp|P97378|I12R2_MOUSE	tr|A0A6P3ICN8|A0A6P3ICN8_BISBI
OG0011948	sp|P15105|GLNA_MOUSE	tr|A0A6P3IHL8|A0A6P3IHL8_BISBI
OG0011949	sp|P48540|GDNF_MOUSE	tr|A0A6P3ILZ7|A0A6P3ILZ7_BISBI
OG0011950	sp|Q60722|ITF2_MOUSE	tr|A0A6P3IM20|A0A6P3IM20_BISBI
OG0011951	sp|Q8BLI0|ATL1_MOUSE	tr|A0A6P3IM65|A0A6P3IM65_BISBI
OG0011952	sp|Q9D5K1|TMM81_MOUSE	tr|A0A6P3IN15|A0A6P3IN15_BISBI
OG0011953	tr|A0A1Y7VMP7|A0A1Y7VMP7_MOUSE	tr|A0A6P3IPV2|A0A6P3IPV2_BISBI
OG0011954	sp|Q8BVT6|PP2D1_MOUSE	tr|A0A6P3ISJ3|A0A6P3ISJ3_BISBI
OG0011955	sp|P28843|DPP4_MOUSE	tr|A0A6P3ISN9|A0A6P3ISN9_BISBI
OG0011956	sp|Q9DAM9|FANK1_MOUSE	tr|A0A6P3IT77|A0A6P3IT77_BISBI
OG0011957	sp|Q9D3X5|PACRL_MOUSE	tr|A0A6P3IW01|A0A6P3IW01_BISBI
OG0011958	sp|Q64163|TFDP2_MOUSE	tr|A0A6P3IW41|A0A6P3IW41_BISBI
OG0011959	sp|Q02395|MTF2_MOUSE	tr|A0A6P3IWM2|A0A6P3IWM2_BISBI
OG0011960	sp|Q99MN9|PCCB_MOUSE	tr|A0A6P3IYI6|A0A6P3IYI6_BISBI
OG0011961	sp|Q3UCV8|OTUL_MOUSE	tr|A0A6P3J1D5|A0A6P3J1D5_BISBI
OG0011962	sp|Q91XQ5|CHSTF_MOUSE	tr|A0A6P3J2D7|A0A6P3J2D7_BISBI
OG0011963	sp|P70232|NCHL1_MOUSE	tr|A0A6P3J6T9|A0A6P3J6T9_BISBI
OG0011964	sp|O35316|SC6A6_MOUSE	tr|A0A6P3J867|A0A6P3J867_BISBI
OG0011965	sp|Q8R016|BLMH_MOUSE	tr|A0A6P3J8C6|A0A6P3J8C6_BISBI
OG0011966	sp|Q9CQI9|MED30_MOUSE	tr|A0A6P3JCA1|A0A6P3JCA1_BISBI
OG0011967	sp|Q80TY5|VP13B_MOUSE	tr|A0A6P3JCJ7|A0A6P3JCJ7_BISBI
OG0011968	sp|Q6PHN9|RAB35_MOUSE	tr|A0A6P3G5U8|A0A6P3G5U8_BISBI
OG0011969	sp|Q9CS00|CATIN_MOUSE	tr|A0A6P3G9R0|A0A6P3G9R0_BISBI
OG0011970	tr|E9Q3M9|E9Q3M9_MOUSE	tr|A0A6P3GFA8|A0A6P3GFA8_BISBI
OG0011971	sp|Q68G58|APEX2_MOUSE	tr|A0A6P3GHH3|A0A6P3GHH3_BISBI
OG0011972	sp|O08843|LST1_MOUSE	tr|A0A6P3GJ38|A0A6P3GJ38_BISBI
OG0011973	sp|Q9JHE4|G3ST1_MOUSE	tr|A0A6P3GK77|A0A6P3GK77_BISBI
OG0011974	sp|Q99J09|MEP50_MOUSE	tr|A0A6P3GR41|A0A6P3GR41_BISBI
OG0011975	sp|Q8C828|KBTBD_MOUSE	tr|A0A6P3GTG0|A0A6P3GTG0_BISBI
OG0011976	sp|V9GXK1|PIRC2_MOUSE	tr|A0A6P3GUL9|A0A6P3GUL9_BISBI
OG0011977	sp|Q99PE9|ARL4D_MOUSE	tr|A0A6P3GV78|A0A6P3GV78_BISBI
OG0011978	sp|Q0GNC1|INF2_MOUSE	tr|A0A6P3GW60|A0A6P3GW60_BISBI
OG0011979	sp|Q922Q2|RIOK1_MOUSE	tr|A0A6P3GWQ0|A0A6P3GWQ0_BISBI
OG0011980	sp|P13439|UMPS_MOUSE	tr|A0A6P3H0R1|A0A6P3H0R1_BISBI
OG0011981	sp|Q91V98|CD248_MOUSE	tr|A0A6P3H292|A0A6P3H292_BISBI
OG0011982	sp|Q9Z138|ROR2_MOUSE	tr|A0A6P3H584|A0A6P3H584_BISBI
OG0011983	sp|Q61003|CD6_MOUSE	tr|A0A6P3H7A4|A0A6P3H7A4_BISBI
OG0011984	sp|A1A535|MELT_MOUSE	tr|A0A6P3H7U3|A0A6P3H7U3_BISBI
OG0011985	sp|Q9QZ11|EXO1_MOUSE	tr|A0A6P3H8Y2|A0A6P3H8Y2_BISBI
OG0011986	tr|J3QNT8|J3QNT8_MOUSE	tr|A0A6P3HB18|A0A6P3HB18_BISBI
OG0011987	sp|Q9QZQ8|H2AY_MOUSE	tr|A0A6P3HKM3|A0A6P3HKM3_BISBI
OG0011988	sp|Q99J72|ABEC3_MOUSE	tr|A0A6P3HL26|A0A6P3HL26_BISBI
OG0011989	sp|Q99PA5|NKG7_MOUSE	tr|A0A6P3HMX6|A0A6P3HMX6_BISBI
OG0011990	sp|Q9QZZ4|MYO15_MOUSE	tr|A0A6P3HQK0|A0A6P3HQK0_BISBI
OG0011991	sp|B1AWL2|ZN462_MOUSE	tr|A0A6P3HRV1|A0A6P3HRV1_BISBI
OG0011992	sp|P08775|RPB1_MOUSE	tr|A0A6P3HSN8|A0A6P3HSN8_BISBI
OG0011993	sp|Q8CDC7|ZBTB9_MOUSE	tr|A0A6P3HWJ8|A0A6P3HWJ8_BISBI
OG0011994	sp|Q8VDT9|RM50_MOUSE	tr|A0A6P3HX67|A0A6P3HX67_BISBI
OG0011995	sp|Q8VI78|PLA1A_MOUSE	tr|A0A6P3HYQ5|A0A6P3HYQ5_BISBI
OG0011996	sp|Q91ZA6|SOCS4_MOUSE	tr|A0A6P3I2L9|A0A6P3I2L9_BISBI
OG0011997	sp|Q60870|REEP5_MOUSE	tr|A0A6P3I4V6|A0A6P3I4V6_BISBI
OG0011998	sp|Q924S8|SPRE1_MOUSE	tr|A0A6P3I5N9|A0A6P3I5N9_BISBI
OG0011999	sp|Q3UQ41|TM11A_MOUSE	tr|A0A6P3I5T2|A0A6P3I5T2_BISBI
OG0012000	sp|Q99N69|LPXN_MOUSE	tr|A0A6P3I6S3|A0A6P3I6S3_BISBI
OG0012001	sp|Q571C7|BDP1_MOUSE	tr|A0A6P3IBA4|A0A6P3IBA4_BISBI
OG0012002	sp|P58158|B3GA3_MOUSE	tr|A0A6P3ICK5|A0A6P3ICK5_BISBI
OG0012003	sp|Q8VCR7|ABHEB_MOUSE	tr|A0A6P3IED1|A0A6P3IED1_BISBI
OG0012004	sp|Q8BGC4|PTGR3_MOUSE	tr|A0A6P3IFZ5|A0A6P3IFZ5_BISBI
OG0012005	sp|Q8CG79|ASPP2_MOUSE	tr|A0A6P3IGW7|A0A6P3IGW7_BISBI
OG0012006	sp|Q00286|PIT1_MOUSE	tr|A0A6P3IMT0|A0A6P3IMT0_BISBI
OG0012007	sp|Q80YF6|UPK3B_MOUSE	tr|A0A6P3INL0|A0A6P3INL0_BISBI
OG0012008	sp|Q8VC88|GRAN_MOUSE	tr|A0A6P3ISM0|A0A6P3ISM0_BISBI
OG0012009	sp|Q9CXE7|TMED5_MOUSE	tr|A0A6P3IWL9|A0A6P3IWL9_BISBI
OG0012010	sp|P61205|ARF3_MOUSE	tr|A0A6P3IX67|A0A6P3IX67_BISBI
OG0012011	sp|Q7TT18|MCAF1_MOUSE	tr|A0A6P3IXK1|A0A6P3IXK1_BISBI
OG0012012	sp|Q91X86|TMM98_MOUSE	tr|A0A6P3IZR7|A0A6P3IZR7_BISBI
OG0012013	sp|Q5SW46|PERL_MOUSE	tr|A0A6P3J062|A0A6P3J062_BISBI
OG0012014	sp|Q99MV1|TDRD1_MOUSE	tr|A0A6P3J2I7|A0A6P3J2I7_BISBI
OG0012015	sp|Q91VE6|MK67I_MOUSE	tr|A0A6P3J5P7|A0A6P3J5P7_BISBI
OG0012016	sp|Q80U70|SUZ12_MOUSE	tr|A0A6P3J607|A0A6P3J607_BISBI
OG0012017	sp|Q69ZZ6|TMCC1_MOUSE	tr|A0A6P3J823|A0A6P3J823_BISBI
OG0012018	sp|Q08351|TPOR_MOUSE	tr|A0A6P3J908|A0A6P3J908_BISBI
OG0012019	sp|Q9D9S3|RWD2A_MOUSE	tr|A0A6P3J9H0|A0A6P3J9H0_BISBI
OG0012020	sp|Q9ERU9|RBP2_MOUSE	tr|A0A6P3JD41|A0A6P3JD41_BISBI
OG0012021	sp|Q9EPU5|TNR21_MOUSE	tr|A0A6P3JDT1|A0A6P3JDT1_BISBI
OG0012022	sp|Q9CPT4|MYDGF_MOUSE	tr|A0A6P3G3S5|A0A6P3G3S5_BISBI
OG0012023	sp|Q8R1L8|ANGL8_MOUSE	tr|A0A6P3GAC7|A0A6P3GAC7_BISBI
OG0012025	sp|Q3TIR3|RIC8A_MOUSE	tr|A0A6P3GHZ8|A0A6P3GHZ8_BISBI
OG0012026	sp|Q8BQS4|F102B_MOUSE	tr|A0A6P3GIA1|A0A6P3GIA1_BISBI
OG0012027	tr|Q9JLI2|Q9JLI2_MOUSE	tr|A0A6P3GIU6|A0A6P3GIU6_BISBI
OG0012028	sp|Q6NXK5|DUS11_MOUSE	tr|A0A6P3GNI4|A0A6P3GNI4_BISBI
OG0012029	sp|Q80SY5|PR38B_MOUSE	tr|A0A6P3GQV9|A0A6P3GQV9_BISBI
OG0012030	sp|Q01721|GAS1_MOUSE	tr|A0A6P3GSB5|A0A6P3GSB5_BISBI
OG0012031	sp|O88495|MTR1L_MOUSE	tr|A0A6P3GTA6|A0A6P3GTA6_BISBI
OG0012032	sp|Q9DC63|FBX3_MOUSE	tr|A0A6P3GU06|A0A6P3GU06_BISBI
OG0012033	sp|Q9QYL7|ABT1_MOUSE	tr|A0A6P3GW17|A0A6P3GW17_BISBI
OG0012034	sp|Q9CPV9|P2Y12_MOUSE	tr|A0A6P3H3R4|A0A6P3H3R4_BISBI
OG0012035	sp|Q80VW5|WHRN_MOUSE	tr|A0A6P3H4C5|A0A6P3H4C5_BISBI
OG0012036	sp|Q6VH22|IF172_MOUSE	tr|A0A6P3H691|A0A6P3H691_BISBI
OG0012037	sp|Q9CQY8|T4S20_MOUSE	tr|A0A6P3H7W5|A0A6P3H7W5_BISBI
OG0012038	sp|Q8BGV7|BACD1_MOUSE	tr|A0A6P3H8H7|A0A6P3H8H7_BISBI
OG0012039	sp|Q8BGA8|ACSM5_MOUSE	tr|A0A6P3HA70|A0A6P3HA70_BISBI
