Orthogroup	Mus_musculus	Nomascus_leucogenys
OG0011092	sp|Q922H2|PDK3_MOUSE	tr|G1RGB6|G1RGB6_NOMLE
OG0011093	sp|Q923T7|TRIM7_MOUSE	tr|A0A2I3HZ64|A0A2I3HZ64_NOMLE
OG0011094	sp|Q99K90|TAB2_MOUSE	tr|G1RZA3|G1RZA3_NOMLE
OG0011095	sp|Q99LG4|TTC5_MOUSE	tr|G1RI60|G1RI60_NOMLE
OG0011096	sp|Q9CQK1|ZNHI3_MOUSE	tr|G1QNG5|G1QNG5_NOMLE
OG0011097	sp|Q9CQW5|LEG2_MOUSE	tr|G1RXM5|G1RXM5_NOMLE
OG0011098	sp|Q9CQX0|OTUB2_MOUSE	tr|A0A2I3GGC0|A0A2I3GGC0_NOMLE
OG0011099	sp|Q9CR96|TM208_MOUSE	tr|A0A2I3GXL6|A0A2I3GXL6_NOMLE
OG0011100	sp|Q9D6K7|TTC33_MOUSE	tr|G1S391|G1S391_NOMLE
OG0011101	sp|Q9DAA3|CD036_MOUSE	tr|A0A2I3GNH7|A0A2I3GNH7_NOMLE
OG0011102	sp|Q9QXM0|ABHD2_MOUSE	tr|G1RL89|G1RL89_NOMLE
OG0011103	sp|Q9WTK7|STK11_MOUSE	tr|G1QL69|G1QL69_NOMLE
OG0011104	sp|Q9WTX2|PRKRA_MOUSE	tr|G1R2M7|G1R2M7_NOMLE
OG0011106	tr|A0A0G2JG17|A0A0G2JG17_MOUSE	tr|A0A2I3GXK3|A0A2I3GXK3_NOMLE
OG0011107	sp|D3Z7Q2|SIM20_MOUSE	tr|G1S4S3|G1S4S3_NOMLE
OG0011108	tr|E9Q9Q2|E9Q9Q2_MOUSE	tr|A0A2I3GND2|A0A2I3GND2_NOMLE
OG0011109	sp|O08740|RPB11_MOUSE	tr|A0A2I3HSD0|A0A2I3HSD0_NOMLE
OG0011110	sp|O88673|DGKA_MOUSE	tr|A0A2I3GCI4|A0A2I3GCI4_NOMLE
OG0011111	sp|O88816|SNAT_MOUSE	tr|G1QPW1|G1QPW1_NOMLE
OG0011112	sp|P23906|IRF2_MOUSE	tr|G1RJ05|G1RJ05_NOMLE
OG0011113	sp|P28653|PGS1_MOUSE	tr|G1RS72|G1RS72_NOMLE
OG0011114	sp|P49135|ERCC3_MOUSE	tr|G1S0I6|G1S0I6_NOMLE
OG0011115	sp|P49194|RET3_MOUSE	tr|G1RZS5|G1RZS5_NOMLE
OG0011116	sp|P55104|INHBC_MOUSE	tr|G1S6B8|G1S6B8_NOMLE
OG0011117	sp|P60766|CDC42_MOUSE	tr|A0A2I3GVW9|A0A2I3GVW9_NOMLE
OG0011118	sp|P62254|UB2G1_MOUSE	tr|A0A2I3G1I0|A0A2I3G1I0_NOMLE
OG0011119	sp|P97298|PEDF_MOUSE	tr|A0A2I3FUZ6|A0A2I3FUZ6_NOMLE
OG0011120	sp|P97350|PKP1_MOUSE	tr|G1S8X3|G1S8X3_NOMLE
OG0011121	sp|Q0VBL3|RBM15_MOUSE	tr|G1QTT0|G1QTT0_NOMLE
OG0011122	sp|Q3UFB7|NTRK1_MOUSE	tr|A0A2I3HUF3|A0A2I3HUF3_NOMLE
OG0011123	sp|Q3UQ41|TM11A_MOUSE	tr|G1RD87|G1RD87_NOMLE
OG0011124	sp|Q4FZD7|PLK5_MOUSE	tr|G1QM77|G1QM77_NOMLE
OG0011125	sp|Q50L43|PA24D_MOUSE	tr|G1QV83|G1QV83_NOMLE
OG0011126	sp|Q5XG69|F169A_MOUSE	tr|G1QYV7|G1QYV7_NOMLE
OG0011127	sp|Q61089|FZD6_MOUSE	tr|G1QUC0|G1QUC0_NOMLE
OG0011128	sp|Q6IQY5|CEP70_MOUSE	tr|G1QWB0|G1QWB0_NOMLE
OG0011129	sp|Q6IRU5|CLCB_MOUSE	tr|G1RPL6|G1RPL6_NOMLE
OG0011130	sp|Q80T11|USH1G_MOUSE	tr|G1QI52|G1QI52_NOMLE
OG0011131	sp|Q80WT5|AFTIN_MOUSE	tr|G1RFT1|G1RFT1_NOMLE
OG0011132	sp|Q8BGX0|TRI23_MOUSE	tr|G1QTP4|G1QTP4_NOMLE
OG0011133	sp|Q8BJ37|TYDP1_MOUSE	tr|A0A2I3H8R2|A0A2I3H8R2_NOMLE
OG0011134	sp|Q8BSL4|HS3S5_MOUSE	tr|G1RRJ5|G1RRJ5_NOMLE
OG0011135	sp|Q8BWP5|TTPA_MOUSE	tr|G1QUQ1|G1QUQ1_NOMLE
OG0011136	sp|Q8BYM7|RSH4A_MOUSE	tr|G1RRU0|G1RRU0_NOMLE
OG0011137	sp|Q8C767|PPR3B_MOUSE	tr|A0A2I3HE44|A0A2I3HE44_NOMLE
OG0011138	sp|Q8C7U1|N4BP3_MOUSE	tr|G1S0P2|G1S0P2_NOMLE
OG0011139	sp|Q8CDN6|TXNL1_MOUSE	tr|G1R991|G1R991_NOMLE
OG0011140	sp|Q8K064|F174B_MOUSE	tr|G1RP17|G1RP17_NOMLE
OG0011141	sp|Q8K4L4|POF1B_MOUSE	tr|G1QQW1|G1QQW1_NOMLE
OG0011142	sp|Q8VCY8|PLPR2_MOUSE	tr|G1RPN3|G1RPN3_NOMLE
OG0011143	sp|Q8VD72|TTC8_MOUSE	tr|A0A2I3H7Z9|A0A2I3H7Z9_NOMLE
OG0011144	sp|Q8VDY9|CAAP1_MOUSE	tr|G1S2W9|G1S2W9_NOMLE
OG0011145	sp|Q91VJ2|CAVN3_MOUSE	tr|A0A2I3GGZ6|A0A2I3GGZ6_NOMLE
OG0011146	sp|Q91W86|VPS11_MOUSE	tr|G1R733|G1R733_NOMLE
OG0011147	sp|Q91YL2|RN126_MOUSE	tr|A0A2I3HQC0|A0A2I3HQC0_NOMLE
OG0011148	sp|Q91YT8|CSCL1_MOUSE	tr|G1RTW2|G1RTW2_NOMLE
OG0011149	sp|Q921E6|EED_MOUSE	tr|G1S2I3|G1S2I3_NOMLE
OG0011150	sp|Q99M54|CDCA3_MOUSE	tr|A0A2I3GF53|A0A2I3GF53_NOMLE
OG0011151	sp|Q9CQW3|PROZ_MOUSE	tr|G1QI89|G1QI89_NOMLE
OG0011152	sp|Q9CRC8|LRC40_MOUSE	tr|G1RDY6|G1RDY6_NOMLE
OG0011153	sp|Q9CX13|CNIH4_MOUSE	tr|A0A2I3GN45|A0A2I3GN45_NOMLE
OG0011154	sp|Q9D5A0|SPESP_MOUSE	tr|G1RSK0|G1RSK0_NOMLE
OG0011155	sp|Q9D882|F241B_MOUSE	tr|A0A2I3GY73|A0A2I3GY73_NOMLE
OG0011156	sp|Q9DBR2|FA13C_MOUSE	tr|A0A2I3GPG7|A0A2I3GPG7_NOMLE
OG0011157	sp|Q9ER10|BSSP4_MOUSE	tr|G1RE37|G1RE37_NOMLE
OG0011158	sp|Q9JLN5|ERMAP_MOUSE	tr|G1RP26|G1RP26_NOMLE
OG0011159	sp|Q9JLV6|PNKP_MOUSE	tr|A0A2I3GRM9|A0A2I3GRM9_NOMLE
OG0011160	sp|Q9Z1P6|NDUA7_MOUSE	tr|G1QLN3|G1QLN3_NOMLE
OG0011161	sp|A2AIL4|NDUF6_MOUSE	tr|G1QTM4|G1QTM4_NOMLE
OG0011162	sp|E9Q8T7|DYH1_MOUSE	tr|A0A2I3G7V1|A0A2I3G7V1_NOMLE
OG0011163	sp|F6XLV1|CRCC2_MOUSE	tr|A0A2I3HWM1|A0A2I3HWM1_NOMLE
OG0011164	sp|O08789|MNT_MOUSE	tr|G1S5W0|G1S5W0_NOMLE
OG0011165	sp|O70166|STMN3_MOUSE	tr|G1RGG5|G1RGG5_NOMLE
OG0011166	sp|O88892|SERF1_MOUSE	tr|A0A2I3G0K4|A0A2I3G0K4_NOMLE
OG0011167	sp|P01132|EGF_MOUSE	tr|G1S3J7|G1S3J7_NOMLE
OG0011168	sp|P0C1T1|HXB2_MOUSE	tr|G1QQ76|G1QQ76_NOMLE
OG0011169	sp|P15089|CBPA3_MOUSE	tr|G1QQ60|G1QQ60_NOMLE
OG0011170	sp|P32300|OPRD_MOUSE	tr|G1RFL5|G1RFL5_NOMLE
OG0011171	sp|P35375|PE2R1_MOUSE	tr|G1RT13|G1RT13_NOMLE
OG0011172	sp|P48999|LOX5_MOUSE	tr|G1S1K8|G1S1K8_NOMLE
OG0011173	sp|P52795|EFNB1_MOUSE	tr|G1QIU1|G1QIU1_NOMLE
OG0011174	sp|P52950|DBX1_MOUSE	tr|G1S7Z5|G1S7Z5_NOMLE
OG0011175	sp|P57680|EVC_MOUSE	tr|G1S1X7|G1S1X7_NOMLE
OG0011176	sp|P57722|PCBP3_MOUSE	tr|A0A2I3H978|A0A2I3H978_NOMLE
OG0011177	sp|P57787|MOT4_MOUSE	tr|G1RV25|G1RV25_NOMLE
OG0011178	sp|P58406|HRH3_MOUSE	tr|G1S0Q3|G1S0Q3_NOMLE
OG0011179	sp|P58500|M3KCL_MOUSE	tr|A0A2I3FZS5|A0A2I3FZS5_NOMLE
OG0011180	sp|P59729|RIN3_MOUSE	tr|G1S5Q4|G1S5Q4_NOMLE
OG0011181	sp|P63089|PTN_MOUSE	tr|A0A2I3G4D6|A0A2I3G4D6_NOMLE
OG0011182	sp|P70402|MYBPH_MOUSE	tr|G1S913|G1S913_NOMLE
OG0011183	sp|Q03958|PFD6_MOUSE	tr|A0A2I3HQ15|A0A2I3HQ15_NOMLE
OG0011184	sp|Q08297|RAD51_MOUSE	tr|A0A2I3H1V5|A0A2I3H1V5_NOMLE
OG0011185	sp|Q3SXB8|COL11_MOUSE	tr|A0A2I3H4X7|A0A2I3H4X7_NOMLE
OG0011186	sp|Q3TGF2|F107B_MOUSE	tr|A0A2I3GQG3|A0A2I3GQG3_NOMLE
OG0011187	sp|Q3U0V2|TRADD_MOUSE	tr|G1QWB5|G1QWB5_NOMLE
OG0011188	sp|Q5M6W3|CLHC1_MOUSE	tr|G1RDD5|G1RDD5_NOMLE
OG0011189	sp|Q5U419|MFSD3_MOUSE	tr|G1RJ10|G1RJ10_NOMLE
OG0011190	sp|Q60631|GRB2_MOUSE	tr|A0A2I3HAR1|A0A2I3HAR1_NOMLE
OG0011191	sp|Q60925|DBP_MOUSE	tr|G1QX60|G1QX60_NOMLE
OG0011193	sp|Q6NZK5|K1328_MOUSE	tr|G1R2K9|G1R2K9_NOMLE
OG0011194	sp|Q80UL9|JAML_MOUSE	tr|G1R702|G1R702_NOMLE
OG0011195	sp|Q8BIS8|CC126_MOUSE	tr|G1RXL5|G1RXL5_NOMLE
OG0011196	sp|Q8BJY1|PSMD5_MOUSE	tr|G1S5A2|G1S5A2_NOMLE
OG0011197	sp|Q8BQS5|PAQR2_MOUSE	tr|G1QQM1|G1QQM1_NOMLE
OG0011198	sp|Q8C5L7|RBM34_MOUSE	tr|G1QQJ1|G1QQJ1_NOMLE
OG0011199	sp|Q8CF89|TAB1_MOUSE	tr|G1RZ31|G1RZ31_NOMLE
OG0011200	sp|Q8K1J5|SDE2_MOUSE	tr|G1RU05|G1RU05_NOMLE
OG0011201	sp|Q8K262|PLAC9_MOUSE	tr|G1RI88|G1RI88_NOMLE
OG0011202	sp|Q8K2M3|SRR1L_MOUSE	tr|G1R870|G1R870_NOMLE
OG0011203	sp|Q8R115|TMM82_MOUSE	tr|G1R7W8|G1R7W8_NOMLE
OG0011204	sp|Q8R2T8|TF3C5_MOUSE	tr|G1RRA1|G1RRA1_NOMLE
OG0011205	sp|Q8R418|DICER_MOUSE	tr|G1S694|G1S694_NOMLE
OG0011206	sp|Q91XQ6|LAP4B_MOUSE	tr|A0A2I3HA51|A0A2I3HA51_NOMLE
OG0011207	sp|Q91ZT7|ASB10_MOUSE	tr|G1QW90|G1QW90_NOMLE
OG0011208	sp|Q922S8|KIF2C_MOUSE	tr|A0A2I3GBT3|A0A2I3GBT3_NOMLE
OG0011209	sp|Q9CQ35|GRPL2_MOUSE	tr|G1QXC8|G1QXC8_NOMLE
OG0011210	sp|Q9CQ40|RM49_MOUSE	tr|G1R0D9|G1R0D9_NOMLE
OG0011211	sp|Q9D113|DNLZ_MOUSE	tr|G1R9P1|G1R9P1_NOMLE
OG0011212	sp|Q9D2H5|TRI42_MOUSE	tr|G1QWZ0|G1QWZ0_NOMLE
OG0011213	sp|Q9DAI6|F135B_MOUSE	tr|G1RIW3|G1RIW3_NOMLE
OG0011214	sp|Q9DBH0|WWP2_MOUSE	tr|G1R0Q4|G1R0Q4_NOMLE
OG0011215	sp|Q9DCL2|CIA2A_MOUSE	tr|A0A2I3GWM9|A0A2I3GWM9_NOMLE
OG0011216	sp|Q9DD19|RASF7_MOUSE	tr|G1RA93|G1RA93_NOMLE
OG0011217	sp|Q9ESX2|SP6_MOUSE	tr|G1QND5|G1QND5_NOMLE
OG0011218	sp|Q9WTP9|VAX2_MOUSE	tr|G1RGW6|G1RGW6_NOMLE
OG0011219	sp|Q9WUA1|WIF1_MOUSE	tr|G1QS54|G1QS54_NOMLE
OG0011220	sp|Q9WUD8|FAIM1_MOUSE	tr|A0A2I3HEE8|A0A2I3HEE8_NOMLE
OG0011221	sp|Q9Z1N2|ORC1_MOUSE	tr|G1S8M9|G1S8M9_NOMLE
OG0011222	sp|A6PWV5|ARI3C_MOUSE	tr|G1QY63|G1QY63_NOMLE
OG0011223	tr|E9Q9T0|E9Q9T0_MOUSE	tr|G1RB64|G1RB64_NOMLE
OG0011224	sp|O70496|CLCN7_MOUSE	tr|A0A2I3H3Q1|A0A2I3H3Q1_NOMLE
OG0011225	sp|P20934|EVI2A_MOUSE	tr|G1RJD1|G1RJD1_NOMLE
OG0011226	sp|P37913|DNLI1_MOUSE	tr|A0A2I3H6M7|A0A2I3H6M7_NOMLE
OG0011227	sp|P48964|MPIP1_MOUSE	tr|G1R3L4|G1R3L4_NOMLE
OG0011228	sp|P53994|RAB2A_MOUSE	tr|A0A2I3HAG3|A0A2I3HAG3_NOMLE
OG0011229	sp|P56135|ATPK_MOUSE	tr|A0A2I3GEN4|A0A2I3GEN4_NOMLE
OG0011230	sp|P60603|ROMO1_MOUSE	tr|G1RHA0|G1RHA0_NOMLE
OG0011231	sp|P62984|RL40_MOUSE	tr|A0A2I3H4R3|A0A2I3H4R3_NOMLE
OG0011232	sp|P98192|GNPAT_MOUSE	tr|A0A2I3I0L0|A0A2I3I0L0_NOMLE
OG0011233	sp|Q07643|CO9A2_MOUSE	tr|G1RND4|G1RND4_NOMLE
OG0011234	sp|Q3U0P1|PALB2_MOUSE	tr|G1RN19|G1RN19_NOMLE
OG0011235	sp|Q3UP24|NLRC4_MOUSE	tr|G1S0P9|G1S0P9_NOMLE
OG0011236	sp|Q571E5|PRS53_MOUSE	tr|G1S214|G1S214_NOMLE
OG0011237	sp|Q5SW19|CLU_MOUSE	tr|A0A2I3H774|A0A2I3H774_NOMLE
OG0011238	sp|Q61663|TLX2_MOUSE	tr|G1QIZ5|G1QIZ5_NOMLE
OG0011239	sp|Q66GT5|PTPM1_MOUSE	tr|A0A2I3FXX4|A0A2I3FXX4_NOMLE
OG0011240	sp|Q6PDE7|GGT6_MOUSE	tr|G1S6C0|G1S6C0_NOMLE
OG0011241	sp|Q6PE13|PRRT3_MOUSE	tr|G1QWF9|G1QWF9_NOMLE
OG0011242	sp|Q6QI06|RICTR_MOUSE	tr|G1S334|G1S334_NOMLE
OG0011243	sp|Q6RT24|CENPE_MOUSE	tr|A0A2I3HD74|A0A2I3HD74_NOMLE
OG0011244	sp|Q78T54|VMA21_MOUSE	tr|A0A2I3G7Z9|A0A2I3G7Z9_NOMLE
OG0011245	sp|Q8BHG2|CZIB_MOUSE	tr|G1S8L5|G1S8L5_NOMLE
OG0011246	sp|Q8CAE3|KCMB1_MOUSE	tr|G1QZ78|G1QZ78_NOMLE
OG0011247	sp|Q8CBG9|RN170_MOUSE	tr|G1RR46|G1RR46_NOMLE
OG0011248	sp|Q8CC35|SYNPO_MOUSE	tr|A0A2I3HJ60|A0A2I3HJ60_NOMLE
OG0011249	sp|Q8CGB3|UACA_MOUSE	tr|G1RTL1|G1RTL1_NOMLE
OG0011250	sp|Q8CIB9|ESCO2_MOUSE	tr|G1S3H2|G1S3H2_NOMLE
OG0011251	sp|Q8K0F1|TBC23_MOUSE	tr|A0A2I3FZD6|A0A2I3FZD6_NOMLE
OG0011252	sp|Q8K212|PACS1_MOUSE	tr|A0A2I3HJA8|A0A2I3HJA8_NOMLE
OG0011253	sp|Q8K3Q3|FOXN4_MOUSE	tr|G1QLV9|G1QLV9_NOMLE
OG0011254	sp|Q8R010|AIMP2_MOUSE	tr|A0A2I3H899|A0A2I3H899_NOMLE
OG0011255	sp|Q8R121|ZPI_MOUSE	tr|G1S627|G1S627_NOMLE
OG0011256	sp|Q91Z38|TTC1_MOUSE	tr|G1QWB8|G1QWB8_NOMLE
OG0011257	sp|Q99JT5|KRCC1_MOUSE	tr|G1QRI1|G1QRI1_NOMLE
OG0011258	sp|Q99L43|CDS2_MOUSE	tr|G1R864|G1R864_NOMLE
OG0011259	sp|Q99NE9|PBX4_MOUSE	tr|G1R396|G1R396_NOMLE
OG0011260	sp|Q9CR00|PSMD9_MOUSE	tr|G1QKS2|G1QKS2_NOMLE
OG0011261	sp|Q9CWK8|SNX2_MOUSE	tr|A0A2I3G5X8|A0A2I3G5X8_NOMLE
OG0011262	sp|Q9CWQ3|ATP23_MOUSE	tr|G1S5Q6|G1S5Q6_NOMLE
OG0011263	sp|Q9CXG3|PPIL4_MOUSE	tr|G1RZB3|G1RZB3_NOMLE
OG0011264	sp|Q9CZX0|ELP3_MOUSE	tr|G1S3P5|G1S3P5_NOMLE
OG0011265	sp|Q9D0U9|ARV1_MOUSE	tr|A0A2I3HC28|A0A2I3HC28_NOMLE
OG0011266	sp|Q9D2E2|TOE1_MOUSE	tr|A0A2I3GZW7|A0A2I3GZW7_NOMLE
OG0011267	sp|Q9D2H8|FNDC8_MOUSE	tr|G1QMU5|G1QMU5_NOMLE
OG0011268	sp|Q9D3P8|PLRKT_MOUSE	tr|G1RCM1|G1RCM1_NOMLE
OG0011269	sp|Q9D7B7|GPX8_MOUSE	tr|G1QKJ2|G1QKJ2_NOMLE
OG0011270	sp|Q9D864|ARP6_MOUSE	tr|A0A2I3HU17|A0A2I3HU17_NOMLE
OG0011271	sp|Q9EQF6|DPYL5_MOUSE	tr|G1QQ70|G1QQ70_NOMLE
OG0011272	sp|Q9JI57|GT2D1_MOUSE	tr|A0A2I3GIN3|A0A2I3GIN3_NOMLE
OG0011273	sp|Q9JLC3|MSRB1_MOUSE	tr|A0A2I3HU35|A0A2I3HU35_NOMLE
OG0011274	sp|Q9JMH3|NEUR2_MOUSE	tr|G1RWA2|G1RWA2_NOMLE
OG0011275	sp|Q9Z2D8|MBD3_MOUSE	tr|G1QMA4|G1QMA4_NOMLE
OG0011276	tr|A0A571BEE7|A0A571BEE7_MOUSE	tr|G1RDY7|G1RDY7_NOMLE
OG0011277	sp|A6H6A9|RBG1L_MOUSE	tr|G1RZE1|G1RZE1_NOMLE
OG0011278	sp|A6X8Z9|TEX55_MOUSE	tr|G1QY00|G1QY00_NOMLE
OG0011279	sp|J3QM76|CC179_MOUSE	tr|G1S830|G1S830_NOMLE
OG0011280	sp|O35149|ZNT4_MOUSE	tr|G1R1Q1|G1R1Q1_NOMLE
OG0011281	sp|O88668|CREG1_MOUSE	tr|G1RXN0|G1RXN0_NOMLE
OG0011282	sp|O89026|ROBO1_MOUSE	tr|A0A2I3H5G0|A0A2I3H5G0_NOMLE
OG0011283	sp|P00158|CYB_MOUSE	sp|O47892|CYB_NOMLE
OG0011284	sp|P06802|ENPP1_MOUSE	tr|G1RWM9|G1RWM9_NOMLE
OG0011285	sp|P11911|CD79A_MOUSE	tr|G1RT24|G1RT24_NOMLE
OG0011286	sp|P28076|PSB9_MOUSE	tr|G1R4W3|G1R4W3_NOMLE
OG0011287	sp|P30412|PPIC_MOUSE	tr|G1RN31|G1RN31_NOMLE
OG0011288	sp|P35283|RAB12_MOUSE	tr|G1R5I6|G1R5I6_NOMLE
OG0011289	sp|P43241|CDX2_MOUSE	tr|G1QHP8|G1QHP8_NOMLE
OG0011290	sp|P47759|NSG2_MOUSE	tr|G1QI84|G1QI84_NOMLE
OG0011291	sp|P51943|CCNA2_MOUSE	tr|G1RDS0|G1RDS0_NOMLE
OG0011292	sp|P70700|RPA2_MOUSE	tr|G1QM83|G1QM83_NOMLE
OG0011293	sp|P97798|NEO1_MOUSE	tr|G1RVI2|G1RVI2_NOMLE
OG0011294	sp|P97868|RBBP6_MOUSE	tr|G1RMJ0|G1RMJ0_NOMLE
OG0011295	sp|Q2TBA3|MALT1_MOUSE	tr|G1RA95|G1RA95_NOMLE
OG0011296	sp|Q3UQS2|LSME1_MOUSE	tr|G1RKM9|G1RKM9_NOMLE
OG0011297	sp|Q562D6|TRMO_MOUSE	tr|G1S4X3|G1S4X3_NOMLE
OG0011298	sp|Q61609|S20A1_MOUSE	tr|A0A2I3HAH6|A0A2I3HAH6_NOMLE
OG0011299	sp|Q64163|TFDP2_MOUSE	tr|A0A2I3HD89|A0A2I3HD89_NOMLE
OG0011300	sp|Q6P1I6|PSD2_MOUSE	tr|G1RDA9|G1RDA9_NOMLE
OG0011301	sp|Q6PEM8|PCFT_MOUSE	tr|G1QNS7|G1QNS7_NOMLE
OG0011302	sp|Q6TAW2|SERP2_MOUSE	tr|A0A2I3HID4|A0A2I3HID4_NOMLE
OG0011303	sp|Q6ZPY7|KDM3B_MOUSE	tr|A0A2I3HN98|A0A2I3HN98_NOMLE
OG0011304	sp|Q7TS99|HELT_MOUSE	tr|G1RJW7|G1RJW7_NOMLE
OG0011305	sp|Q8BHA3|DTD2_MOUSE	tr|A0A2I3G2X1|A0A2I3G2X1_NOMLE
OG0011306	sp|Q8CI33|C19L1_MOUSE	tr|G1RXF1|G1RXF1_NOMLE
OG0011307	sp|Q8CIW6|S26A6_MOUSE	tr|G1R4G4|G1R4G4_NOMLE
OG0011308	sp|Q8K402|TBX22_MOUSE	tr|G1QNW5|G1QNW5_NOMLE
OG0011309	sp|Q8K4F0|CD226_MOUSE	tr|G1RD09|G1RD09_NOMLE
OG0011310	sp|Q8K4G2|CONA1_MOUSE	tr|G1S0U5|G1S0U5_NOMLE
OG0011311	sp|Q8K4L3|SVIL_MOUSE	tr|A0A2I3FSM4|A0A2I3FSM4_NOMLE
OG0011312	sp|Q8R235|TM203_MOUSE	tr|A0A2I3GY04|A0A2I3GY04_NOMLE
OG0011313	sp|Q8VBX6|MPDZ_MOUSE	tr|G1S7E0|G1S7E0_NOMLE
OG0011314	sp|Q8VI33|TAF9_MOUSE	tr|A0A2I3HE11|A0A2I3HE11_NOMLE
OG0011315	sp|Q91VD1|LEG12_MOUSE	tr|G1QX21|G1QX21_NOMLE
OG0011316	sp|Q91W52|TMM19_MOUSE	tr|G1QWM9|G1QWM9_NOMLE
OG0011317	sp|Q91X49|MALL_MOUSE	tr|A0A2I3FXI9|A0A2I3FXI9_NOMLE
OG0011318	sp|Q91YQ5|RPN1_MOUSE	tr|G1RW20|G1RW20_NOMLE
OG0011319	sp|Q922J3|CLIP1_MOUSE	tr|G1QM81|G1QM81_NOMLE
OG0011320	sp|Q9D1Q1|MPH6_MOUSE	tr|G1RII5|G1RII5_NOMLE
OG0011321	sp|Q9DAC7|TTC32_MOUSE	tr|A0A2I3H5J3|A0A2I3H5J3_NOMLE
OG0011322	sp|Q9DBE8|ALG2_MOUSE	tr|G1S5C1|G1S5C1_NOMLE
OG0011323	sp|Q9DCW4|ETFB_MOUSE	tr|A0A2I3HPL5|A0A2I3HPL5_NOMLE
OG0011324	sp|Q9EQC4|ELOV4_MOUSE	tr|G1RP91|G1RP91_NOMLE
OG0011325	sp|Q9ERE3|SGK3_MOUSE	tr|M3ZA25|M3ZA25_NOMLE
OG0011326	sp|Q9ES74|NEK7_MOUSE	tr|G1S8V7|G1S8V7_NOMLE
OG0011327	sp|Q9JJA9|GRASP_MOUSE	tr|G1S7S9|G1S7S9_NOMLE
OG0011328	sp|Q9JJK5|HERP1_MOUSE	tr|G1QQA5|G1QQA5_NOMLE
OG0011329	sp|Q9JJV1|CRBA2_MOUSE	tr|G1RCN8|G1RCN8_NOMLE
OG0011330	sp|Q9JMF7|DOPP1_MOUSE	tr|G1S7B9|G1S7B9_NOMLE
OG0011331	sp|Q9Z0S1|BPNT1_MOUSE	tr|G1RUP3|G1RUP3_NOMLE
OG0011332	tr|A0A0G2JEB7|A0A0G2JEB7_MOUSE	tr|G1R3Q1|G1R3Q1_NOMLE
OG0011333	sp|A2A4P0|DHX8_MOUSE	tr|M3ZAL1|M3ZAL1_NOMLE
OG0011334	tr|E9Q2C0|E9Q2C0_MOUSE	tr|G1QN87|G1QN87_NOMLE
OG0011335	tr|F8VQG7|F8VQG7_MOUSE	tr|G1S5N4|G1S5N4_NOMLE
OG0011336	sp|O35103|OMD_MOUSE	tr|G1S346|G1S346_NOMLE
OG0011337	sp|O70370|CATS_MOUSE	tr|G1RFY3|G1RFY3_NOMLE
OG0011338	sp|O88410|CXCR3_MOUSE	tr|G1QK64|G1QK64_NOMLE
OG0011339	sp|P04202|TGFB1_MOUSE	tr|G1RTT5|G1RTT5_NOMLE
OG0011340	sp|P09450|JUNB_MOUSE	tr|A0A2I3GU43|A0A2I3GU43_NOMLE
OG0011341	sp|P26151|FCGR1_MOUSE	tr|A0A2I3H7P4|A0A2I3H7P4_NOMLE
OG0011342	sp|P27573|MYP0_MOUSE	tr|G1RW13|G1RW13_NOMLE
OG0011343	sp|P27661|H2AX_MOUSE	tr|A0A2I3H5M9|A0A2I3H5M9_NOMLE
OG0011344	sp|P30730|LSHR_MOUSE	tr|G1RBV7|G1RBV7_NOMLE
OG0011345	sp|P48299|EDN3_MOUSE	tr|A0A2I3HE82|A0A2I3HE82_NOMLE
OG0011346	sp|P53668|LIMK1_MOUSE	tr|A0A2I3GX22|A0A2I3GX22_NOMLE
OG0011347	sp|P54731|FAF1_MOUSE	tr|G1S2M9|G1S2M9_NOMLE
OG0011348	sp|P58468|SLX9_MOUSE	tr|G1QQ08|G1QQ08_NOMLE
OG0011349	sp|Q03145|EPHA2_MOUSE	tr|G1R858|G1R858_NOMLE
OG0011350	sp|Q0P5X1|LRIQ1_MOUSE	tr|G1QZY9|G1QZY9_NOMLE
OG0011351	sp|Q3URR0|CENPW_MOUSE	tr|A0A2I3GJQ9|A0A2I3GJQ9_NOMLE
OG0011352	sp|Q562E2|KCD19_MOUSE	tr|G1QXE3|G1QXE3_NOMLE
OG0011353	sp|Q64693|OBF1_MOUSE	tr|A0A2I3GX97|A0A2I3GX97_NOMLE
OG0011354	sp|Q6IMB1|RSLBA_MOUSE	tr|G1QHL1|G1QHL1_NOMLE
OG0011355	sp|Q6IR41|C1QT6_MOUSE	tr|A0A2I3H7S2|A0A2I3H7S2_NOMLE
OG0011356	sp|Q6IYF8|OXGR1_MOUSE	tr|A0A2I3HR40|A0A2I3HR40_NOMLE
OG0011357	sp|Q6P1G2|KDM2B_MOUSE	tr|A0A2I3HQD1|A0A2I3HQD1_NOMLE
OG0011358	sp|Q6PCQ0|IQCE_MOUSE	tr|G1RIP1|G1RIP1_NOMLE
OG0011359	sp|Q6VMN6|PRLHR_MOUSE	tr|A0A2I3HMS8|A0A2I3HMS8_NOMLE
OG0011360	sp|Q78PY7|SND1_MOUSE	tr|G1RNW5|G1RNW5_NOMLE
OG0011361	sp|Q80VP8|T106C_MOUSE	tr|G1S8A6|G1S8A6_NOMLE
OG0011362	sp|Q80XD8|PRAP1_MOUSE	tr|G1QNY4|G1QNY4_NOMLE
OG0011363	sp|Q8BGT6|MILK1_MOUSE	tr|G1RY79|G1RY79_NOMLE
