Orthogroup	Mus_musculus	Vombatus_ursinus
OG0010215	sp|Q5XG73|ACBD5_MOUSE	tr|A0A4X2M6M4|A0A4X2M6M4_VOMUR
OG0010216	sp|Q60751|IGF1R_MOUSE	tr|A0A4X2KQ38|A0A4X2KQ38_VOMUR
OG0010217	sp|Q60778|IKBB_MOUSE	tr|A0A4X2MAE4|A0A4X2MAE4_VOMUR
OG0010218	sp|Q6NY15|TSG10_MOUSE	tr|A0A4X2KXR4|A0A4X2KXR4_VOMUR
OG0010219	sp|Q6P9R4|ARHGI_MOUSE	tr|A0A4X2JPX9|A0A4X2JPX9_VOMUR
OG0010220	sp|Q6PZD9|CEBPE_MOUSE	tr|A0A4X2M070|A0A4X2M070_VOMUR
OG0010221	sp|Q7TPM9|MTMRA_MOUSE	tr|A0A4X2L8H4|A0A4X2L8H4_VOMUR
OG0010222	sp|Q7TQ65|TMC4_MOUSE	tr|A0A4X2L171|A0A4X2L171_VOMUR
OG0010223	sp|Q80W71|PKHA8_MOUSE	tr|A0A4X2M9D7|A0A4X2M9D7_VOMUR
OG0010224	sp|Q8BHZ4|ZN592_MOUSE	tr|A0A4X2K316|A0A4X2K316_VOMUR
OG0010225	sp|Q8BXJ2|TREF1_MOUSE	tr|A0A4X2KGU4|A0A4X2KGU4_VOMUR
OG0010226	sp|Q8BXK4|SAMTR_MOUSE	tr|A0A4X2KSB2|A0A4X2KSB2_VOMUR
OG0010227	sp|Q8BYH8|CHD9_MOUSE	tr|A0A4X2LXG0|A0A4X2LXG0_VOMUR
OG0010228	sp|Q8C5T4|MORN3_MOUSE	tr|A0A4X2K659|A0A4X2K659_VOMUR
OG0010229	sp|Q8C6B9|AROS_MOUSE	tr|A0A4X2K382|A0A4X2K382_VOMUR
OG0010230	sp|Q8C739|F110B_MOUSE	tr|A0A4X2K9C6|A0A4X2K9C6_VOMUR
OG0010231	sp|Q8CE64|ZN276_MOUSE	tr|A0A4X2M137|A0A4X2M137_VOMUR
OG0010232	sp|Q8CG27|ACTL9_MOUSE	tr|A0A4X2M3T8|A0A4X2M3T8_VOMUR
OG0010233	sp|Q8JZQ9|EIF3B_MOUSE	tr|A0A4X2LM66|A0A4X2LM66_VOMUR
OG0010234	sp|Q8JZV4|RBM41_MOUSE	tr|A0A4X2L0V9|A0A4X2L0V9_VOMUR
OG0010235	sp|Q8K2P1|LUR1L_MOUSE	tr|A0A4X2KCV9|A0A4X2KCV9_VOMUR
OG0010236	sp|Q8QZS5|RN183_MOUSE	tr|A0A4X2LI68|A0A4X2LI68_VOMUR
OG0010237	sp|Q8R3P6|INT14_MOUSE	tr|A0A4X2LN46|A0A4X2LN46_VOMUR
OG0010238	sp|Q8R4X1|ACER1_MOUSE	tr|A0A4X2M2C9|A0A4X2M2C9_VOMUR
OG0010239	tr|Q8VGB3|Q8VGB3_MOUSE	tr|A0A4X2JZX1|A0A4X2JZX1_VOMUR
OG0010240	sp|Q8VI23|S12A8_MOUSE	tr|A0A4X2KI00|A0A4X2KI00_VOMUR
OG0010241	sp|Q91YU8|SSF1_MOUSE	tr|A0A4X2MEX8|A0A4X2MEX8_VOMUR
OG0010242	sp|Q91ZR4|NEK8_MOUSE	tr|A0A4X2KVH3|A0A4X2KVH3_VOMUR
OG0010243	sp|Q91ZT5|FGD4_MOUSE	tr|A0A4X2K6S5|A0A4X2K6S5_VOMUR
OG0010244	sp|Q91ZW2|OFUT1_MOUSE	tr|A0A4X2L8Z4|A0A4X2L8Z4_VOMUR
OG0010245	sp|Q99KH8|STK24_MOUSE	tr|A0A4X2M5G3|A0A4X2M5G3_VOMUR
OG0010246	sp|Q9CR48|DRAM2_MOUSE	tr|A0A4X2L1B7|A0A4X2L1B7_VOMUR
OG0010247	sp|Q9CXG9|PHF19_MOUSE	tr|A0A4X2LLJ2|A0A4X2LLJ2_VOMUR
OG0010248	sp|Q9D1M7|FKB11_MOUSE	tr|A0A4X2KDU2|A0A4X2KDU2_VOMUR
OG0010249	sp|Q9D2X0|ANR39_MOUSE	tr|A0A4X2K413|A0A4X2K413_VOMUR
OG0010250	sp|Q9D9V7|DEN6B_MOUSE	tr|A0A4X2JYZ6|A0A4X2JYZ6_VOMUR
OG0010251	tr|Q9EQ08|Q9EQ08_MOUSE	tr|A0A4X2KUH1|A0A4X2KUH1_VOMUR
OG0010252	sp|Q9JJL9|LT4R2_MOUSE	tr|A0A4X2M8C0|A0A4X2M8C0_VOMUR
OG0010253	sp|Q9QYE0|PLAG1_MOUSE	tr|A0A4X2K924|A0A4X2K924_VOMUR
OG0010254	sp|Q9Z247|FKBP9_MOUSE	tr|A0A4X2K299|A0A4X2K299_VOMUR
OG0010255	sp|Q9Z2I4|ROBO3_MOUSE	tr|A0A4X2LYF7|A0A4X2LYF7_VOMUR
OG0010257	tr|A0A1D5RMD1|A0A1D5RMD1_MOUSE	tr|A0A4X2LD39|A0A4X2LD39_VOMUR
OG0010258	tr|E9PXX8|E9PXX8_MOUSE	tr|A0A4X2LQC9|A0A4X2LQC9_VOMUR
OG0010259	tr|E9Q777|E9Q777_MOUSE	tr|A0A4X2KKE9|A0A4X2KKE9_VOMUR
OG0010260	tr|G3UW50|G3UW50_MOUSE	tr|A0A4X2M903|A0A4X2M903_VOMUR
OG0010261	sp|O08759|UBE3A_MOUSE	tr|A0A4X2KNU0|A0A4X2KNU0_VOMUR
OG0010262	sp|P16297|IL2RB_MOUSE	tr|A0A4X2K7Q7|A0A4X2K7Q7_VOMUR
OG0010263	sp|P23591|FCL_MOUSE	tr|A0A4X2JS66|A0A4X2JS66_VOMUR
OG0010264	sp|P32115|PAX4_MOUSE	tr|A0A4X2K5J7|A0A4X2K5J7_VOMUR
OG0010265	sp|P38649|BGAT_MOUSE	tr|A0A4X2KW82|A0A4X2KW82_VOMUR
OG0010266	sp|P48302|EDNRB_MOUSE	tr|A0A4X2KMM8|A0A4X2KMM8_VOMUR
OG0010267	sp|P63006|LHX1_MOUSE	tr|A0A4X2L0C7|A0A4X2L0C7_VOMUR
OG0010268	sp|Q149F5|TMM71_MOUSE	tr|A0A4X2KVN5|A0A4X2KVN5_VOMUR
OG0010269	sp|Q33DR3|DLP1_MOUSE	tr|A0A4X2KW55|A0A4X2KW55_VOMUR
OG0010270	sp|Q3U4B4|LIPN_MOUSE	tr|A0A4X2M6S3|A0A4X2M6S3_VOMUR
OG0010271	tr|Q5R1A3|Q5R1A3_MOUSE	tr|A0A4X2LZ64|A0A4X2LZ64_VOMUR
OG0010272	sp|Q5SS00|ZDBF2_MOUSE	tr|A0A4X2K324|A0A4X2K324_VOMUR
OG0010273	sp|Q61333|TNAP2_MOUSE	tr|A0A4X2K7B5|A0A4X2K7B5_VOMUR
OG0010274	sp|Q62446|FKBP3_MOUSE	tr|A0A4X2KS85|A0A4X2KS85_VOMUR
OG0010275	sp|Q69ZM6|STK36_MOUSE	tr|A0A4X2K058|A0A4X2K058_VOMUR
OG0010276	sp|Q6BCL1|PRAM_MOUSE	tr|A0A4X2MEA8|A0A4X2MEA8_VOMUR
OG0010277	sp|Q6IQX7|CHSS2_MOUSE	tr|A0A4X2LJV4|A0A4X2LJV4_VOMUR
OG0010278	sp|Q6PE84|STML3_MOUSE	tr|A0A4X2LF24|A0A4X2LF24_VOMUR
OG0010279	sp|Q80TM6|R3HD2_MOUSE	tr|A0A4X2M7Y4|A0A4X2M7Y4_VOMUR
OG0010280	sp|Q810B3|BSH_MOUSE	tr|A0A4X2JUK8|A0A4X2JUK8_VOMUR
OG0010281	sp|Q8C9X1|SNTAN_MOUSE	tr|A0A4X2KED3|A0A4X2KED3_VOMUR
OG0010282	sp|Q8CCC3|CL056_MOUSE	tr|A0A4X2MCQ1|A0A4X2MCQ1_VOMUR
OG0010283	sp|Q8CEZ4|MB214_MOUSE	tr|A0A4X2LTB1|A0A4X2LTB1_VOMUR
OG0010284	sp|Q8CFH6|SIK2_MOUSE	tr|A0A4X2LW59|A0A4X2LW59_VOMUR
OG0010285	sp|Q8QZT2|CCSAP_MOUSE	tr|A0A4X2JVI9|A0A4X2JVI9_VOMUR
OG0010286	sp|Q8R238|SDSL_MOUSE	tr|A0A4X2K2F6|A0A4X2K2F6_VOMUR
OG0010287	sp|Q8VBY2|KKCC1_MOUSE	tr|A0A4X2M776|A0A4X2M776_VOMUR
OG0010288	sp|Q8VD04|GRAP1_MOUSE	tr|A0A4X2KWM9|A0A4X2KWM9_VOMUR
OG0010289	sp|Q8VE19|MIO_MOUSE	tr|A0A4X2M2Q3|A0A4X2M2Q3_VOMUR
OG0010290	sp|Q8VE98|CD276_MOUSE	tr|A0A4X2LMA4|A0A4X2LMA4_VOMUR
OG0010291	sp|Q8VEH0|TM144_MOUSE	tr|A0A4X2L5N3|A0A4X2L5N3_VOMUR
OG0010292	sp|Q91V45|KISSR_MOUSE	tr|A0A4X2KR32|A0A4X2KR32_VOMUR
OG0010293	sp|Q91VN6|DDX41_MOUSE	tr|A0A4X2JTP2|A0A4X2JTP2_VOMUR
OG0010294	sp|Q91WE4|CR032_MOUSE	tr|A0A4X2JRG3|A0A4X2JRG3_VOMUR
OG0010295	sp|Q922Q6|ABHEA_MOUSE	tr|A0A4X2LP34|A0A4X2LP34_VOMUR
OG0010296	sp|Q9CQ29|RN151_MOUSE	tr|A0A4X2KVS4|A0A4X2KVS4_VOMUR
OG0010297	sp|Q9CQN7|RM41_MOUSE	tr|A0A4X2KKI7|A0A4X2KKI7_VOMUR
OG0010298	sp|Q9CWY9|RIP_MOUSE	tr|A0A4X2MCP6|A0A4X2MCP6_VOMUR
OG0010299	sp|Q9CXI5|MANF_MOUSE	tr|A0A4X2LLM7|A0A4X2LLM7_VOMUR
OG0010300	sp|Q9D0D5|T2EA_MOUSE	tr|A0A4X2K3T7|A0A4X2K3T7_VOMUR
OG0010301	sp|Q9D417|FBX24_MOUSE	tr|A0A4X2JU65|A0A4X2JU65_VOMUR
OG0010302	sp|Q9DC61|MPPA_MOUSE	tr|A0A4X2KHT7|A0A4X2KHT7_VOMUR
OG0010303	sp|Q9ER56|CAN12_MOUSE	tr|A0A4X2M2F8|A0A4X2M2F8_VOMUR
OG0010304	sp|Q9ERI6|RDH14_MOUSE	tr|A0A4X2MBY8|A0A4X2MBY8_VOMUR
OG0010305	sp|Q9ESX4|ZCC17_MOUSE	tr|A0A4X2LUJ1|A0A4X2LUJ1_VOMUR
OG0010306	sp|Q9JL16|ISG20_MOUSE	tr|A0A4X2KCL4|A0A4X2KCL4_VOMUR
OG0010307	sp|Q9NYQ2|HAOX2_MOUSE	tr|A0A4X2KFC5|A0A4X2KFC5_VOMUR
OG0010308	sp|Q9QYC7|VKGC_MOUSE	tr|A0A4X2KIT7|A0A4X2KIT7_VOMUR
OG0010309	sp|Q9QYY7|ESM1_MOUSE	tr|A0A4X2M1E3|A0A4X2M1E3_VOMUR
OG0010310	sp|A0A1L1SUL6|TXND6_MOUSE	tr|A0A4X2KQ66|A0A4X2KQ66_VOMUR
OG0010311	tr|A0A5F8MPH2|A0A5F8MPH2_MOUSE	tr|A0A4X2LD29|A0A4X2LD29_VOMUR
OG0010312	sp|A0AUP1|CC112_MOUSE	tr|A0A4X2KFP3|A0A4X2KFP3_VOMUR
OG0010313	sp|A3KGB4|TBC8B_MOUSE	tr|A0A4X2L9D6|A0A4X2L9D6_VOMUR
OG0010314	sp|O35609|SCAM3_MOUSE	tr|A0A4X2L4V8|A0A4X2L4V8_VOMUR
OG0010315	sp|P04184|KITH_MOUSE	tr|A0A4X2KWB6|A0A4X2KWB6_VOMUR
OG0010316	sp|P0C1V4|TMCO2_MOUSE	tr|A0A4X2JSG0|A0A4X2JSG0_VOMUR
OG0010317	sp|P28776|I23O1_MOUSE	tr|A0A4X2KLZ3|A0A4X2KLZ3_VOMUR
OG0010318	sp|P29752|LALBA_MOUSE	tr|A0A4X2KF56|A0A4X2KF56_VOMUR
OG0010319	sp|P31324|KAP3_MOUSE	tr|A0A4X2KUV5|A0A4X2KUV5_VOMUR
OG0010320	sp|P59281|RHG39_MOUSE	tr|A0A4X2JUM1|A0A4X2JUM1_VOMUR
OG0010321	sp|P61021|RAB5B_MOUSE	tr|A0A4X2LZN9|A0A4X2LZN9_VOMUR
OG0010322	sp|P62962|PROF1_MOUSE	tr|A0A4X2JRA2|A0A4X2JRA2_VOMUR
OG0010323	sp|P70323|TBX1_MOUSE	tr|A0A4X2L5C3|A0A4X2L5C3_VOMUR
OG0010324	sp|P86176|TIGIT_MOUSE	tr|A0A4X2LDP3|A0A4X2LDP3_VOMUR
OG0010325	sp|Q3UVD5|LGR6_MOUSE	tr|A0A4X2K4H5|A0A4X2K4H5_VOMUR
OG0010326	sp|Q3V3R4|ITA1_MOUSE	tr|A0A4X2LUW6|A0A4X2LUW6_VOMUR
OG0010327	sp|Q5SW45|MKS1_MOUSE	tr|A0A4X2L5Y9|A0A4X2L5Y9_VOMUR
OG0010328	sp|Q5Y5T5|ZDHC8_MOUSE	tr|A0A4X2L4U3|A0A4X2L4U3_VOMUR
OG0010329	sp|Q61658|HESX1_MOUSE	tr|A0A4X2L1E2|A0A4X2L1E2_VOMUR
OG0010330	sp|Q61907|PEMT_MOUSE	tr|A0A4X2KS94|A0A4X2KS94_VOMUR
OG0010331	sp|Q62433|NDRG1_MOUSE	tr|A0A4X2L6Z2|A0A4X2L6Z2_VOMUR
OG0010332	sp|Q66JZ4|TCAIM_MOUSE	tr|A0A4X2LJH6|A0A4X2LJH6_VOMUR
OG0010333	sp|Q6IEE6|T132E_MOUSE	tr|A0A4X2LE62|A0A4X2LE62_VOMUR
OG0010334	sp|Q6NZF1|ZC11A_MOUSE	tr|A0A4X2L909|A0A4X2L909_VOMUR
OG0010336	sp|Q78TU8|F107A_MOUSE	tr|A0A4X2K940|A0A4X2K940_VOMUR
OG0010337	sp|Q80Y14|GLRX5_MOUSE	tr|A0A4X2KMG7|A0A4X2KMG7_VOMUR
OG0010338	sp|Q8BFU3|RN214_MOUSE	tr|A0A4X2MC27|A0A4X2MC27_VOMUR
OG0010339	sp|Q8BMD2|DZIP1_MOUSE	tr|A0A4X2M9Z4|A0A4X2M9Z4_VOMUR
OG0010340	sp|Q8BWS5|GRIN3_MOUSE	tr|A0A4X2M128|A0A4X2M128_VOMUR
OG0010341	sp|Q8C3Y4|KNTC1_MOUSE	tr|A0A4X2K0T4|A0A4X2K0T4_VOMUR
OG0010342	sp|Q8CCH2|NHLC3_MOUSE	tr|A0A4X2LF79|A0A4X2LF79_VOMUR
OG0010343	sp|Q8VDK3|ELF5_MOUSE	tr|A0A4X2KV47|A0A4X2KV47_VOMUR
OG0010344	tr|Q8VF03|Q8VF03_MOUSE	tr|A0A4X2KB51|A0A4X2KB51_VOMUR
OG0010345	sp|Q91W18|TDRD3_MOUSE	tr|A0A4X2L9A1|A0A4X2L9A1_VOMUR
OG0010346	sp|Q9CPY1|RM51_MOUSE	tr|A0A4X2LG68|A0A4X2LG68_VOMUR
OG0010347	sp|Q9CPZ1|CC198_MOUSE	tr|A0A4X2LN49|A0A4X2LN49_VOMUR
OG0010348	sp|Q9CQ02|COMD4_MOUSE	tr|A0A4X2L3V2|A0A4X2L3V2_VOMUR
OG0010349	sp|Q9CQB2|MCRI2_MOUSE	tr|A0A4X2L8V6|A0A4X2L8V6_VOMUR
OG0010350	sp|Q9CRD2|EMC2_MOUSE	tr|A0A4X2KN23|A0A4X2KN23_VOMUR
OG0010351	sp|Q9CY73|RM44_MOUSE	tr|A0A4X2LFW1|A0A4X2LFW1_VOMUR
OG0010352	sp|Q9CYK1|SYWM_MOUSE	tr|A0A4X2KN69|A0A4X2KN69_VOMUR
OG0010353	sp|Q9D5P4|ADAD2_MOUSE	tr|A0A4X2M2R5|A0A4X2M2R5_VOMUR
OG0010354	sp|Q9DBX2|PHLP_MOUSE	tr|A0A4X2KIA5|A0A4X2KIA5_VOMUR
OG0010355	sp|Q9ER42|BARX1_MOUSE	tr|A0A4X2L6C9|A0A4X2L6C9_VOMUR
OG0010356	sp|Q9ERV7|PIDD1_MOUSE	tr|A0A4X2KBM8|A0A4X2KBM8_VOMUR
OG0010357	sp|Q9JHA8|VWA7_MOUSE	tr|A0A4X2JVJ3|A0A4X2JVJ3_VOMUR
OG0010358	sp|Q9JJG9|NOA1_MOUSE	tr|A0A4X2KX20|A0A4X2KX20_VOMUR
OG0010359	sp|Q9JJY4|DDX20_MOUSE	tr|A0A4X2KHL4|A0A4X2KHL4_VOMUR
OG0010360	sp|Q9JLB4|CUBN_MOUSE	tr|A0A4X2M7U1|A0A4X2M7U1_VOMUR
OG0010361	sp|Q9WV54|ASAH1_MOUSE	tr|A0A4X2K743|A0A4X2K743_VOMUR
OG0010362	sp|Q9Z0X1|AIFM1_MOUSE	tr|A0A4X2JVF0|A0A4X2JVF0_VOMUR
OG0010363	sp|Q9Z2I8|SUCB2_MOUSE	tr|A0A4X2KKD5|A0A4X2KKD5_VOMUR
OG0010364	sp|A7DTG3|SRTD4_MOUSE	tr|A0A4X2KZF3|A0A4X2KZF3_VOMUR
OG0010365	sp|E9Q4F7|ANR11_MOUSE	tr|A0A4X2LSN3|A0A4X2LSN3_VOMUR
OG0010366	tr|E9Q7C4|E9Q7C4_MOUSE	tr|A0A4X2KTP7|A0A4X2KTP7_VOMUR
OG0010367	sp|O35599|OPSG_MOUSE	tr|A0A4X2M1X6|A0A4X2M1X6_VOMUR
OG0010368	sp|O54734|OST48_MOUSE	tr|A0A4X2LZW0|A0A4X2LZW0_VOMUR
OG0010369	sp|O54826|AF10_MOUSE	tr|A0A4X2M2A9|A0A4X2M2A9_VOMUR
OG0010370	sp|O88907|PIAS1_MOUSE	tr|A0A4X2LGW6|A0A4X2LGW6_VOMUR
OG0010371	sp|P02340|P53_MOUSE	tr|A0A4X2JX83|A0A4X2JX83_VOMUR
OG0010372	sp|P02831|HXA3_MOUSE	tr|A0A4X2JT73|A0A4X2JT73_VOMUR
OG0010373	sp|P11032|GRAA_MOUSE	tr|A0A4X2M351|A0A4X2M351_VOMUR
OG0010374	sp|P14246|GTR2_MOUSE	tr|A0A4X2KZI3|A0A4X2KZI3_VOMUR
OG0010375	sp|P16390|KCNA3_MOUSE	tr|A0A4X2KYA8|A0A4X2KYA8_VOMUR
OG0010376	sp|P24369|PPIB_MOUSE	tr|A0A4X2L908|A0A4X2L908_VOMUR
OG0010377	sp|P27612|PLAP_MOUSE	tr|A0A4X2K930|A0A4X2K930_VOMUR
OG0010378	sp|P47774|CCR7_MOUSE	tr|A0A4X2K3I9|A0A4X2K3I9_VOMUR
OG0010379	sp|P49282|NRAM2_MOUSE	tr|A0A4X2KHI6|A0A4X2KHI6_VOMUR
OG0010380	sp|P51680|CCR4_MOUSE	tr|A0A4X2M7N3|A0A4X2M7N3_VOMUR
OG0010381	sp|P97367|MEIS2_MOUSE	tr|A0A4X2KP31|A0A4X2KP31_VOMUR
OG0010382	sp|Q02105|C1QC_MOUSE	tr|A0A4X2M933|A0A4X2M933_VOMUR
OG0010383	sp|Q02152|5HT2B_MOUSE	tr|A0A4X2LZG1|A0A4X2LZG1_VOMUR
OG0010384	sp|Q0VBK2|K2C80_MOUSE	tr|A0A4X2KJE9|A0A4X2KJE9_VOMUR
OG0010385	sp|Q1RLK6|B3GN4_MOUSE	tr|A0A4X2JZQ6|A0A4X2JZQ6_VOMUR
OG0010386	sp|Q3UMU9|HDGR2_MOUSE	tr|A0A4X2M7K3|A0A4X2M7K3_VOMUR
OG0010387	sp|Q497V6|BAHD1_MOUSE	tr|A0A4X2KMZ9|A0A4X2KMZ9_VOMUR
OG0010388	sp|Q5EBG6|HSPB6_MOUSE	tr|A0A4X2MAY2|A0A4X2MAY2_VOMUR
OG0010389	sp|Q60520|SIN3A_MOUSE	tr|A0A4X2L2M8|A0A4X2L2M8_VOMUR
OG0010390	sp|Q6NS69|AMER3_MOUSE	tr|A0A4X2KX45|A0A4X2KX45_VOMUR
OG0010391	sp|Q7TSK3|PCDH8_MOUSE	tr|A0A4X2KKB9|A0A4X2KKB9_VOMUR
OG0010392	sp|Q80V03|ADCK5_MOUSE	tr|A0A4X2MFC9|A0A4X2MFC9_VOMUR
OG0010393	sp|Q811G0|PTHB1_MOUSE	tr|A0A4X2K2R2|A0A4X2K2R2_VOMUR
OG0010394	sp|Q8BNV1|TRM2A_MOUSE	tr|A0A4X2LDB5|A0A4X2LDB5_VOMUR
OG0010395	sp|Q8BZB2|COAC_MOUSE	tr|A0A4X2L0F3|A0A4X2L0F3_VOMUR
OG0010396	sp|Q8CAT8|FBX48_MOUSE	tr|A0A4X2L2P1|A0A4X2L2P1_VOMUR
OG0010397	sp|Q8CEC0|NUP88_MOUSE	tr|A0A4X2MEA0|A0A4X2MEA0_VOMUR
OG0010398	sp|Q8K070|SAM14_MOUSE	tr|A0A4X2KM95|A0A4X2KM95_VOMUR
OG0010399	sp|Q8K0D7|GET1_MOUSE	tr|A0A4X2M1Q8|A0A4X2M1Q8_VOMUR
OG0010400	sp|Q8K0T4|KATL1_MOUSE	tr|A0A4X2LYL3|A0A4X2LYL3_VOMUR
OG0010401	sp|Q8K595|MCLN2_MOUSE	tr|A0A4X2KUK4|A0A4X2KUK4_VOMUR
OG0010402	sp|Q8R3W7|AGR3_MOUSE	tr|A0A4X2LQP9|A0A4X2LQP9_VOMUR
OG0010403	sp|Q91XI1|DUS3L_MOUSE	tr|A0A4X2MEG5|A0A4X2MEG5_VOMUR
OG0010404	sp|Q923Z0|GPC5B_MOUSE	tr|A0A4X2LZY9|A0A4X2LZY9_VOMUR
OG0010405	sp|Q924D0|RT4I1_MOUSE	tr|A0A4X2KT58|A0A4X2KT58_VOMUR
OG0010406	sp|Q9D0Z3|TMM53_MOUSE	tr|A0A4X2LT48|A0A4X2LT48_VOMUR
OG0010407	sp|Q9EST4|PSMG2_MOUSE	tr|A0A4X2LWH2|A0A4X2LWH2_VOMUR
OG0010408	sp|Q9JJJ7|PORCN_MOUSE	tr|A0A4X2KP65|A0A4X2KP65_VOMUR
OG0010409	sp|Q9Z0L2|ARTN_MOUSE	tr|A0A4X2LIU5|A0A4X2LIU5_VOMUR
OG0010410	sp|Q9Z1N6|SFRP4_MOUSE	tr|A0A4X2L303|A0A4X2L303_VOMUR
OG0010411	sp|Q9Z1W5|SERP1_MOUSE	tr|A0A4X2KYV3|A0A4X2KYV3_VOMUR
OG0010412	tr|A0A2I3BRV4|A0A2I3BRV4_MOUSE	tr|A0A4X2MFK9|A0A4X2MFK9_VOMUR
OG0010413	sp|A2AJN7|S4A11_MOUSE	tr|A0A4X2LL57|A0A4X2LL57_VOMUR
OG0010415	tr|E9PZP8|E9PZP8_MOUSE	tr|A0A4X2L8M4|A0A4X2L8M4_VOMUR
OG0010416	sp|E9Q912|GDS1_MOUSE	tr|A0A4X2JS82|A0A4X2JS82_VOMUR
OG0010417	tr|G3UYU0|G3UYU0_MOUSE	tr|A0A4X2LAS7|A0A4X2LAS7_VOMUR
OG0010418	sp|O35459|ECH1_MOUSE	tr|A0A4X2LY12|A0A4X2LY12_VOMUR
OG0010419	sp|O35491|CLK2_MOUSE	tr|A0A4X2L2M2|A0A4X2L2M2_VOMUR
OG0010420	sp|O55026|ENTP2_MOUSE	tr|A0A4X2K837|A0A4X2K837_VOMUR
OG0010421	sp|O88447|KLC1_MOUSE	tr|A0A4X2K329|A0A4X2K329_VOMUR
OG0010422	sp|P0C7N9|PSMG4_MOUSE	tr|A0A4X2K1R4|A0A4X2K1R4_VOMUR
OG0010423	sp|P25322|CCND1_MOUSE	tr|A0A4X2M7H0|A0A4X2M7H0_VOMUR
OG0010424	sp|P33611|DPOA2_MOUSE	tr|A0A4X2JZR8|A0A4X2JZR8_VOMUR
OG0010425	sp|P49698|HNF4A_MOUSE	tr|A0A4X2JQS1|A0A4X2JQS1_VOMUR
OG0010426	sp|P55012|S12A2_MOUSE	tr|A0A4X2LFI1|A0A4X2LFI1_VOMUR
OG0010427	sp|P58462|FOXP1_MOUSE	tr|A0A4X2KKP6|A0A4X2KKP6_VOMUR
OG0010428	sp|Q00519|XDH_MOUSE	tr|A0A4X2LYD6|A0A4X2LYD6_VOMUR
OG0010429	sp|Q06806|TIE1_MOUSE	tr|A0A4X2LWW3|A0A4X2LWW3_VOMUR
OG0010430	tr|Q3UJB0|Q3UJB0_MOUSE	tr|A0A4X2JPD8|A0A4X2JPD8_VOMUR
OG0010431	sp|Q3UR70|TGFA1_MOUSE	tr|A0A4X2KIK2|A0A4X2KIK2_VOMUR
OG0010432	sp|Q5NCP0|RNF43_MOUSE	tr|A0A4X2L540|A0A4X2L540_VOMUR
OG0010433	sp|Q60989|XIAP_MOUSE	tr|A0A4X2K6L6|A0A4X2K6L6_VOMUR
OG0010434	sp|Q61084|M3K3_MOUSE	tr|A0A4X2KTV2|A0A4X2KTV2_VOMUR
OG0010435	sp|Q61606|GLR_MOUSE	tr|A0A4X2KPN3|A0A4X2KPN3_VOMUR
OG0010436	sp|Q64127|TIF1A_MOUSE	tr|A0A4X2L0R2|A0A4X2L0R2_VOMUR
OG0010437	sp|Q6P069|SORCN_MOUSE	tr|A0A4X2M8A3|A0A4X2M8A3_VOMUR
OG0010438	sp|Q6Y5D8|RHG10_MOUSE	tr|A0A4X2L1R9|A0A4X2L1R9_VOMUR
OG0010439	sp|Q7TNL3|STK40_MOUSE	tr|A0A4X2K3U7|A0A4X2K3U7_VOMUR
OG0010440	sp|Q8BZP8|NPSR1_MOUSE	tr|A0A4X2JW14|A0A4X2JW14_VOMUR
OG0010441	sp|Q8CDF7|EXD1_MOUSE	tr|A0A4X2KJH6|A0A4X2KJH6_VOMUR
OG0010442	sp|Q8CE96|TRM6_MOUSE	tr|A0A4X2KE32|A0A4X2KE32_VOMUR
OG0010443	sp|Q8K2D0|F199X_MOUSE	tr|A0A4X2L3D4|A0A4X2L3D4_VOMUR
OG0010444	sp|Q8K2H6|APC10_MOUSE	tr|A0A4X2KP38|A0A4X2KP38_VOMUR
OG0010445	sp|Q8K2Q5|CHCH7_MOUSE	tr|A0A4X2LRB4|A0A4X2LRB4_VOMUR
OG0010446	sp|Q8R1I1|QCR9_MOUSE	tr|A0A4X2KP10|A0A4X2KP10_VOMUR
OG0010447	sp|Q8R1I2|GRP_MOUSE	tr|A0A4X2K685|A0A4X2K685_VOMUR
OG0010448	sp|Q8VC88|GRAN_MOUSE	tr|A0A4X2M2C1|A0A4X2M2C1_VOMUR
OG0010449	sp|Q8VCD6|REEP2_MOUSE	tr|A0A4X2KS95|A0A4X2KS95_VOMUR
OG0010450	tr|Q8VF27|Q8VF27_MOUSE	tr|A0A4X2M904|A0A4X2M904_VOMUR
OG0010453	sp|Q91X44|GCKR_MOUSE	tr|A0A4X2LYX7|A0A4X2LYX7_VOMUR
OG0010454	sp|Q91YK8|LYPD3_MOUSE	tr|A0A4X2KNN9|A0A4X2KNN9_VOMUR
OG0010455	sp|Q91ZY2|HRH4_MOUSE	tr|A0A4X2KK69|A0A4X2KK69_VOMUR
OG0010456	sp|Q99JX4|EIF3M_MOUSE	tr|A0A4X2KY27|A0A4X2KY27_VOMUR
OG0010457	sp|Q99M28|RNPS1_MOUSE	tr|A0A4X2KK68|A0A4X2KK68_VOMUR
OG0010458	sp|Q99MQ3|PINK1_MOUSE	tr|A0A4X2MBX6|A0A4X2MBX6_VOMUR
OG0010459	sp|Q9CQ25|MZT2_MOUSE	tr|A0A4X2LT30|A0A4X2LT30_VOMUR
OG0010460	sp|Q9CQ36|DPOE4_MOUSE	tr|A0A4X2KUH4|A0A4X2KUH4_VOMUR
OG0010461	sp|Q9CZ82|MED18_MOUSE	tr|A0A4X2LTG4|A0A4X2LTG4_VOMUR
