Orthogroup	Mus_musculus	Mustela_putorius_furo
OG0011469	sp|Q9CR42|ANKR1_MOUSE	tr|M3Z0M2|M3Z0M2_MUSPF
OG0011470	sp|Q9CR53|NMB_MOUSE	tr|M3YW01|M3YW01_MUSPF
OG0011471	sp|Q9CWG8|NDUF7_MOUSE	tr|M3YFQ0|M3YFQ0_MUSPF
OG0011472	sp|Q9CY18|SNX7_MOUSE	tr|M3XVZ1|M3XVZ1_MUSPF
OG0011473	sp|Q9D0F1|NDC80_MOUSE	tr|M3Y1W6|M3Y1W6_MUSPF
OG0011474	sp|Q9DA37|SAMD8_MOUSE	tr|A0A8U0T8V3|A0A8U0T8V3_MUSPF
OG0011475	sp|Q9EPB5|SERHL_MOUSE	tr|A0A8U0SBB9|A0A8U0SBB9_MUSPF
OG0011476	sp|Q9EQ32|BCAP_MOUSE	tr|A0A8U0RKK4|A0A8U0RKK4_MUSPF
OG0011477	sp|Q9JIP3|I17RB_MOUSE	tr|M3YZG2|M3YZG2_MUSPF
OG0011478	sp|Q9JJG7|CABP8_MOUSE	tr|M3YXM4|M3YXM4_MUSPF
OG0011479	sp|Q9JLZ6|HIC2_MOUSE	tr|M3XVR5|M3XVR5_MUSPF
OG0011480	sp|A0A087WPF7|AUTS2_MOUSE	tr|A0A8U0UY57|A0A8U0UY57_MUSPF
OG0011481	sp|A0A5F8MPE6|CX058_MOUSE	tr|A0A8U0P0Z5|A0A8U0P0Z5_MUSPF
OG0011482	sp|B2RPY5|GP161_MOUSE	tr|M3XN80|M3XN80_MUSPF
OG0011483	tr|E9Q368|E9Q368_MOUSE	tr|A0A8U0SIA5|A0A8U0SIA5_MUSPF
OG0011484	sp|E9Q3S4|M3K19_MOUSE	tr|A0A8U0NAV7|A0A8U0NAV7_MUSPF
OG0011485	sp|J3S6Y1|TSEAR_MOUSE	tr|A0A8U0V7M8|A0A8U0V7M8_MUSPF
OG0011486	sp|O35348|COLQ_MOUSE	tr|A0A8U0SMG8|A0A8U0SMG8_MUSPF
OG0011487	sp|O88559|MEN1_MOUSE	tr|A0A8U0T3C4|A0A8U0T3C4_MUSPF
OG0011488	sp|P07321|EPO_MOUSE	tr|A0A8U0SZA3|A0A8U0SZA3_MUSPF
OG0011489	sp|P0C6B2|PTCRA_MOUSE	tr|A0A8U0MF92|A0A8U0MF92_MUSPF
OG0011490	sp|P10598|CASB_MOUSE	tr|A0A8U0N4R5|A0A8U0N4R5_MUSPF
OG0011491	sp|P19437|CD20_MOUSE	tr|G9KBH6|G9KBH6_MUSPF
OG0011492	sp|P49582|ACHA7_MOUSE	tr|M3YT63|M3YT63_MUSPF
OG0011493	sp|P56388|CART_MOUSE	tr|M3YSJ3|M3YSJ3_MUSPF
OG0011494	sp|P62500|T22D1_MOUSE	tr|A0A8U0S0B4|A0A8U0S0B4_MUSPF
OG0011495	sp|Q03963|E2AK2_MOUSE	tr|A0A8U0S3B0|A0A8U0S3B0_MUSPF
OG0011496	sp|Q05910|ADAM8_MOUSE	tr|A0A8U0NPT7|A0A8U0NPT7_MUSPF
OG0011497	sp|Q3TLI0|TPC10_MOUSE	tr|A0A8U0SC95|A0A8U0SC95_MUSPF
OG0011498	sp|Q3U2E2|ZMYM5_MOUSE	tr|A0A8U0NLS3|A0A8U0NLS3_MUSPF
OG0011499	sp|Q3UUE9|ANKUB_MOUSE	tr|A0A8U0SWX1|A0A8U0SWX1_MUSPF
OG0011500	sp|Q3V2A7|QRIC2_MOUSE	tr|A0A8U0SF86|A0A8U0SF86_MUSPF
OG0011501	sp|Q4FK66|PR38A_MOUSE	tr|M3Y690|M3Y690_MUSPF
OG0011502	sp|Q5SFM8|RBM27_MOUSE	tr|A0A8U0MJV1|A0A8U0MJV1_MUSPF
OG0011503	sp|Q5SW28|PI3R5_MOUSE	tr|A0A8U0SAK3|A0A8U0SAK3_MUSPF
OG0011504	sp|Q60680|IKKA_MOUSE	tr|M3YZW3|M3YZW3_MUSPF
OG0011505	sp|Q61136|PRP4B_MOUSE	tr|M3XN43|M3XN43_MUSPF
OG0011506	sp|Q61850|FOXC2_MOUSE	tr|A0A8U0UYP9|A0A8U0UYP9_MUSPF
OG0011508	sp|Q6NS65|GPR17_MOUSE	tr|M3Z8Q8|M3Z8Q8_MUSPF
OG0011509	sp|Q6PB75|PAPD7_MOUSE	tr|A0A8U0SLI4|A0A8U0SLI4_MUSPF
OG0011510	sp|Q7TMF5|SPA12_MOUSE	tr|M3XVU3|M3XVU3_MUSPF
OG0011511	sp|Q7TPD2|F185A_MOUSE	tr|A0A8U0SML9|A0A8U0SML9_MUSPF
OG0011512	sp|Q8BG40|KTNB1_MOUSE	tr|A0A8U0MJG2|A0A8U0MJG2_MUSPF
OG0011513	sp|Q8BHK2|SCN3B_MOUSE	tr|A0A8U0TCF8|A0A8U0TCF8_MUSPF
OG0011514	sp|Q8BRG6|KLH24_MOUSE	tr|M3XTG3|M3XTG3_MUSPF
OG0011515	sp|Q8BYJ6|TBCD4_MOUSE	tr|A0A8U0SWL1|A0A8U0SWL1_MUSPF
OG0011516	sp|Q8CEF1|FEM1C_MOUSE	tr|M3XNW4|M3XNW4_MUSPF
OG0011517	sp|Q8R0F6|ILKAP_MOUSE	tr|A0A8U0RDB0|A0A8U0RDB0_MUSPF
OG0011518	sp|Q8R0Z6|ANGL6_MOUSE	tr|A0A8U0STK7|A0A8U0STK7_MUSPF
OG0011519	sp|Q8R1Q8|DC1L1_MOUSE	tr|M3YKF2|M3YKF2_MUSPF
OG0011520	sp|Q8VCF0|MAVS_MOUSE	tr|M3YBC3|M3YBC3_MUSPF
OG0011521	sp|Q8VDV0|ITGBL_MOUSE	tr|A0A8U0S6G7|A0A8U0S6G7_MUSPF
OG0011522	sp|Q91W78|USB1_MOUSE	tr|A0A8U0SRT9|A0A8U0SRT9_MUSPF
OG0011523	sp|Q91YP6|ELMD3_MOUSE	tr|A0A8U0V0B0|A0A8U0V0B0_MUSPF
OG0011524	sp|Q99JG3|ANX13_MOUSE	tr|A0A8U0MIM6|A0A8U0MIM6_MUSPF
OG0011525	sp|Q99KE8|ZFP64_MOUSE	tr|A0A8U0SSV4|A0A8U0SSV4_MUSPF
OG0011526	sp|Q9CPV9|P2Y12_MOUSE	tr|M3Z5J3|M3Z5J3_MUSPF
OG0011527	sp|Q9D1C8|VPS28_MOUSE	tr|M3Y4F2|M3Y4F2_MUSPF
OG0011528	sp|Q9DCT8|CRIP2_MOUSE	tr|A0A8U0RUE3|A0A8U0RUE3_MUSPF
OG0011529	sp|Q9EQN9|S19A2_MOUSE	tr|A0A8U0SL42|A0A8U0SL42_MUSPF
OG0011530	sp|Q9JJ78|TOPK_MOUSE	tr|A0A8U0TAE3|A0A8U0TAE3_MUSPF
OG0011531	sp|Q9JJL3|SO1B2_MOUSE	tr|A0A8U0MV65|A0A8U0MV65_MUSPF
OG0011532	sp|Q9JK95|PERP_MOUSE	tr|G9KG14|G9KG14_MUSPF
OG0011533	sp|Q9JKV7|EXTL1_MOUSE	tr|M3YWF3|M3YWF3_MUSPF
OG0011534	sp|Q9QYJ1|SIA7E_MOUSE	tr|M3YHE5|M3YHE5_MUSPF
OG0011535	sp|Q9QZN3|FBX8_MOUSE	tr|M3XS07|M3XS07_MUSPF
OG0011536	sp|Q9R0S2|MMP24_MOUSE	tr|A0A8U0SDH9|A0A8U0SDH9_MUSPF
OG0011537	sp|Q9Z0L0|TPBG_MOUSE	tr|M3Z577|M3Z577_MUSPF
OG0011538	sp|A2AKB4|FRPD1_MOUSE	tr|A0A8U0NSG8|A0A8U0NSG8_MUSPF
OG0011539	sp|B1AXP6|TOM5_MOUSE	tr|A0A8U0S7Q4|A0A8U0S7Q4_MUSPF
OG0011540	sp|B2RRE7|OTUD4_MOUSE	tr|A0A8U0S0J5|A0A8U0S0J5_MUSPF
OG0011541	sp|B2RWJ3|TM240_MOUSE	tr|A0A8U0R673|A0A8U0R673_MUSPF
OG0011542	tr|F8VQK3|F8VQK3_MOUSE	tr|A0A8U0V0E4|A0A8U0V0E4_MUSPF
OG0011543	sp|O08795|GLU2B_MOUSE	tr|A0A8U0TCS0|A0A8U0TCS0_MUSPF
OG0011544	sp|O09172|GSH0_MOUSE	tr|M3XXU6|M3XXU6_MUSPF
OG0011545	sp|O35681|SYT3_MOUSE	tr|A0A8U0RYM8|A0A8U0RYM8_MUSPF
OG0011546	sp|O54915|NR1I2_MOUSE	tr|A0A8U0VAQ6|A0A8U0VAQ6_MUSPF
OG0011547	sp|O55111|DSG2_MOUSE	tr|A0A8U0RDS4|A0A8U0RDS4_MUSPF
OG0011548	sp|O70433|FHL2_MOUSE	tr|M3YHE7|M3YHE7_MUSPF
OG0011549	sp|P09021|HXA5_MOUSE	tr|A0A8U0MZR2|A0A8U0MZR2_MUSPF
OG0011550	sp|P16305|GBRA6_MOUSE	tr|M3YP65|M3YP65_MUSPF
OG0011551	sp|P24270|CATA_MOUSE	tr|M3YJR1|M3YJR1_MUSPF
OG0011552	sp|P24788|CD11B_MOUSE	tr|A0A8U0R8N3|A0A8U0R8N3_MUSPF
OG0011553	sp|P31313|HXC11_MOUSE	tr|M3Y3C7|M3Y3C7_MUSPF
OG0011554	sp|P47806|GLI1_MOUSE	tr|A0A8U0NJ83|A0A8U0NJ83_MUSPF
OG0011555	sp|P49138|MAPK2_MOUSE	tr|A0A8U0SKA2|A0A8U0SKA2_MUSPF
OG0011556	sp|P54099|DPOG1_MOUSE	tr|M3YWH1|M3YWH1_MUSPF
OG0011557	sp|P59438|HPS5_MOUSE	tr|A0A8U0RCG8|A0A8U0RCG8_MUSPF
OG0011558	sp|P97864|CASP7_MOUSE	tr|M3XSE6|M3XSE6_MUSPF
OG0011559	sp|Q00422|GABPA_MOUSE	tr|M3XPJ6|M3XPJ6_MUSPF
OG0011560	sp|Q03526|ITK_MOUSE	tr|M3YPX8|M3YPX8_MUSPF
OG0011561	sp|Q07076|ANXA7_MOUSE	tr|A0A8U0N6R1|A0A8U0N6R1_MUSPF
OG0011562	sp|Q08376|ZBT14_MOUSE	tr|M3Y0U9|M3Y0U9_MUSPF
OG0011563	sp|Q0P5V9|S45A4_MOUSE	tr|M3XS79|M3XS79_MUSPF
OG0011564	sp|Q2TBE6|P4K2A_MOUSE	tr|M3Z019|M3Z019_MUSPF
OG0011565	sp|Q3TMH2|SCRN3_MOUSE	tr|M3YR97|M3YR97_MUSPF
OG0011566	sp|Q3UQ84|SYTM_MOUSE	tr|M3Y0A5|M3Y0A5_MUSPF
OG0011567	sp|Q4VAH7|HECA2_MOUSE	tr|A0A8U0UJJ1|A0A8U0UJJ1_MUSPF
OG0011568	sp|Q5QD17|TAAR2_MOUSE	tr|A0A8U0SPX0|A0A8U0SPX0_MUSPF
OG0011569	sp|Q60571|CRHBP_MOUSE	tr|M3Y2E5|M3Y2E5_MUSPF
OG0011570	sp|Q61221|HIF1A_MOUSE	tr|M3Y559|M3Y559_MUSPF
OG0011571	sp|Q61526|ERBB3_MOUSE	tr|M3XPI4|M3XPI4_MUSPF
OG0011572	sp|Q6DFV1|CNDG2_MOUSE	tr|M3YEI6|M3YEI6_MUSPF
OG0011573	sp|Q6NZE7|PBIR2_MOUSE	tr|A0A8U0NLZ9|A0A8U0NLZ9_MUSPF
OG0011574	sp|Q6P8J2|SAT2_MOUSE	tr|M3YCB3|M3YCB3_MUSPF
OG0011575	sp|Q76LL6|FHOD3_MOUSE	tr|M3XPV1|M3XPV1_MUSPF
OG0011576	sp|Q7M6U3|TEX14_MOUSE	tr|A0A8U0MM76|A0A8U0MM76_MUSPF
OG0011577	sp|Q80WQ2|VAC14_MOUSE	tr|G9KX36|G9KX36_MUSPF
OG0011578	sp|Q80XU8|LRFN4_MOUSE	tr|M3XWW3|M3XWW3_MUSPF
OG0011579	sp|Q812G0|MGT4A_MOUSE	tr|A0A8U0RZG3|A0A8U0RZG3_MUSPF
OG0011580	sp|Q8BFZ9|ERLN2_MOUSE	tr|M3YF53|M3YF53_MUSPF
OG0011581	sp|Q8BMS4|COQ3_MOUSE	tr|M3XR53|M3XR53_MUSPF
OG0011582	sp|Q8BW72|KDM4A_MOUSE	tr|M3YQE5|M3YQE5_MUSPF
OG0011583	sp|Q8C0L0|TMX4_MOUSE	tr|A0A8U0MR92|A0A8U0MR92_MUSPF
OG0011584	sp|Q8CI19|PDGFC_MOUSE	tr|M3Y2Z9|M3Y2Z9_MUSPF
OG0011585	sp|Q8K045|PKN3_MOUSE	tr|A0A8U0S9J5|A0A8U0S9J5_MUSPF
OG0011586	sp|Q8K2L8|TPC12_MOUSE	tr|A0A8U0SSF8|A0A8U0SSF8_MUSPF
OG0011587	sp|Q8K3X4|I2BPL_MOUSE	tr|A0A8U0RRY2|A0A8U0RRY2_MUSPF
OG0011588	sp|Q8K4K6|PANK1_MOUSE	tr|M3Z0P8|M3Z0P8_MUSPF
OG0011589	sp|Q8QZR8|CCNQ_MOUSE	tr|A0A8U0RJP2|A0A8U0RJP2_MUSPF
OG0011590	sp|Q8R1B5|CPLX3_MOUSE	tr|A0A8U0SY75|A0A8U0SY75_MUSPF
OG0011591	sp|Q8VHH8|IL25_MOUSE	tr|M3Y5R9|M3Y5R9_MUSPF
OG0011592	sp|Q91VY5|KDM4B_MOUSE	tr|A0A8U0V6T3|A0A8U0V6T3_MUSPF
OG0011593	sp|Q922H2|PDK3_MOUSE	tr|M3XM00|M3XM00_MUSPF
OG0011594	sp|Q923T7|TRIM7_MOUSE	tr|M3XQ52|M3XQ52_MUSPF
OG0011595	sp|Q99K90|TAB2_MOUSE	tr|A0A8U0NT71|A0A8U0NT71_MUSPF
OG0011596	sp|Q99LG4|TTC5_MOUSE	tr|A0A8U0T832|A0A8U0T832_MUSPF
OG0011597	sp|Q9CQK1|ZNHI3_MOUSE	tr|A0A8U0MKL4|A0A8U0MKL4_MUSPF
OG0011598	sp|Q9CQW5|LEG2_MOUSE	tr|A0A8U0SR53|A0A8U0SR53_MUSPF
OG0011599	sp|Q9CQX0|OTUB2_MOUSE	tr|A0A8U0TEE5|A0A8U0TEE5_MUSPF
OG0011600	sp|Q9CR96|TM208_MOUSE	tr|A0A8U0MJJ8|A0A8U0MJJ8_MUSPF
OG0011601	sp|Q9CSN1|SNW1_MOUSE	tr|M3YBE7|M3YBE7_MUSPF
OG0011602	sp|Q9D6K7|TTC33_MOUSE	tr|A0A8U0NPJ6|A0A8U0NPJ6_MUSPF
OG0011603	sp|Q9DAA3|CD036_MOUSE	tr|A0A8U0NUS5|A0A8U0NUS5_MUSPF
OG0011604	sp|Q9DAI4|ZBT43_MOUSE	tr|M3Z690|M3Z690_MUSPF
OG0011605	sp|Q9QXM0|ABHD2_MOUSE	tr|M3YWI0|M3YWI0_MUSPF
OG0011606	sp|Q9R1A9|TREX2_MOUSE	tr|G9KUZ7|G9KUZ7_MUSPF
OG0011607	sp|Q9WTK7|STK11_MOUSE	tr|A0A8U0VAL3|A0A8U0VAL3_MUSPF
OG0011608	sp|Q9WTX2|PRKRA_MOUSE	tr|M3XVP7|M3XVP7_MUSPF
OG0011610	tr|A0A1B0GSD2|A0A1B0GSD2_MOUSE	tr|A0A8U0TGW3|A0A8U0TGW3_MUSPF
OG0011611	sp|D3Z7Q2|SIM20_MOUSE	tr|A0A8U0RWB1|A0A8U0RWB1_MUSPF
OG0011612	tr|E9Q9Q2|E9Q9Q2_MOUSE	tr|A0A8U0RD68|A0A8U0RD68_MUSPF
OG0011613	sp|O08740|RPB11_MOUSE	tr|A0A8U0N040|A0A8U0N040_MUSPF
OG0011614	sp|O88673|DGKA_MOUSE	tr|A0A8U0N9U5|A0A8U0N9U5_MUSPF
OG0011615	sp|O88816|SNAT_MOUSE	tr|A0A8U0V6L9|A0A8U0V6L9_MUSPF
OG0011616	sp|O88986|KBL_MOUSE	tr|A0A8U0SR62|A0A8U0SR62_MUSPF
OG0011617	sp|P23906|IRF2_MOUSE	tr|A0A8U0RIH1|A0A8U0RIH1_MUSPF
OG0011618	sp|P28653|PGS1_MOUSE	tr|M3YXK8|M3YXK8_MUSPF
OG0011619	sp|P49135|ERCC3_MOUSE	tr|M3YKS2|M3YKS2_MUSPF
OG0011620	sp|P49194|RET3_MOUSE	tr|A0A8U0T1S8|A0A8U0T1S8_MUSPF
OG0011621	sp|P55104|INHBC_MOUSE	tr|M3XRV4|M3XRV4_MUSPF
OG0011622	sp|P62254|UB2G1_MOUSE	tr|A0A8U0SD03|A0A8U0SD03_MUSPF
OG0011623	sp|P97298|PEDF_MOUSE	tr|M3YNY2|M3YNY2_MUSPF
OG0011624	sp|P97350|PKP1_MOUSE	tr|A0A8U0S995|A0A8U0S995_MUSPF
OG0011625	sp|Q0VBL3|RBM15_MOUSE	tr|M3XXJ1|M3XXJ1_MUSPF
OG0011626	sp|Q3U6B2|GP183_MOUSE	tr|M3Z5T8|M3Z5T8_MUSPF
OG0011627	sp|Q3UFB7|NTRK1_MOUSE	tr|A0A8U0V7E8|A0A8U0V7E8_MUSPF
OG0011628	sp|Q3UQ41|TM11A_MOUSE	tr|A0A8U0NYU0|A0A8U0NYU0_MUSPF
OG0011629	sp|Q4FZD7|PLK5_MOUSE	tr|A0A8U0VA93|A0A8U0VA93_MUSPF
OG0011630	sp|Q50L43|PA24D_MOUSE	tr|A0A8U0UQN2|A0A8U0UQN2_MUSPF
OG0011631	sp|Q61089|FZD6_MOUSE	tr|A0A8U0V1B6|A0A8U0V1B6_MUSPF
OG0011632	sp|Q6IQY5|CEP70_MOUSE	tr|A0A8U0SZT9|A0A8U0SZT9_MUSPF
OG0011633	sp|Q6IRU5|CLCB_MOUSE	tr|A0A8U0SN03|A0A8U0SN03_MUSPF
OG0011634	sp|Q80T11|USH1G_MOUSE	tr|A0A8U0V903|A0A8U0V903_MUSPF
OG0011635	sp|Q80WM5|HPLN3_MOUSE	tr|M3YWJ3|M3YWJ3_MUSPF
OG0011636	sp|Q80WT5|AFTIN_MOUSE	tr|M3Y3X9|M3Y3X9_MUSPF
OG0011637	sp|Q8BGX0|TRI23_MOUSE	tr|A0A8U0N327|A0A8U0N327_MUSPF
OG0011638	sp|Q8BJ37|TYDP1_MOUSE	tr|M3Y9U7|M3Y9U7_MUSPF
OG0011639	sp|Q8BSL4|HS3S5_MOUSE	tr|M3YFU5|M3YFU5_MUSPF
OG0011640	sp|Q8BWP5|TTPA_MOUSE	tr|A0A8U0N8R3|A0A8U0N8R3_MUSPF
OG0011641	sp|Q8BWU1|SPRN_MOUSE	tr|A0A8U0RGA9|A0A8U0RGA9_MUSPF
OG0011642	sp|Q8BYM7|RSH4A_MOUSE	tr|M3YS17|M3YS17_MUSPF
OG0011643	sp|Q8C767|PPR3B_MOUSE	tr|A0A8U0MX61|A0A8U0MX61_MUSPF
OG0011644	sp|Q8C7U1|N4BP3_MOUSE	tr|M3XNU8|M3XNU8_MUSPF
OG0011645	sp|Q8CDN6|TXNL1_MOUSE	tr|A0A8U0RFA9|A0A8U0RFA9_MUSPF
OG0011646	sp|Q8K064|F174B_MOUSE	tr|A0A8U0NBN0|A0A8U0NBN0_MUSPF
OG0011647	sp|Q8K4L4|POF1B_MOUSE	tr|A0A8U0NFQ7|A0A8U0NFQ7_MUSPF
OG0011648	sp|Q8R0S6|WFKN1_MOUSE	tr|M3YX25|M3YX25_MUSPF
OG0011649	sp|Q8VCY8|PLPR2_MOUSE	tr|A0A8U0TC32|A0A8U0TC32_MUSPF
OG0011650	sp|Q8VD72|TTC8_MOUSE	tr|A0A8U0NV37|A0A8U0NV37_MUSPF
OG0011651	sp|Q8VDS8|STX18_MOUSE	tr|A0A8U0N7P7|A0A8U0N7P7_MUSPF
OG0011652	sp|Q8VDY9|CAAP1_MOUSE	tr|A0A8U0MZR4|A0A8U0MZR4_MUSPF
OG0011653	sp|Q8VE22|RT23_MOUSE	tr|A0A8U0MM25|A0A8U0MM25_MUSPF
OG0011654	sp|Q91VJ2|CAVN3_MOUSE	tr|G9KIJ5|G9KIJ5_MUSPF
OG0011655	sp|Q91W86|VPS11_MOUSE	tr|M3Y0Y8|M3Y0Y8_MUSPF
OG0011656	sp|Q91YL2|RN126_MOUSE	tr|A0A8U0SJT2|A0A8U0SJT2_MUSPF
OG0011657	sp|Q91YT8|CSCL1_MOUSE	tr|A0A8U0TG17|A0A8U0TG17_MUSPF
OG0011658	sp|Q921E6|EED_MOUSE	tr|A0A8U0N0M6|A0A8U0N0M6_MUSPF
OG0011659	sp|Q99M54|CDCA3_MOUSE	tr|M3YZB6|M3YZB6_MUSPF
OG0011660	sp|Q9CRC8|LRC40_MOUSE	tr|M3XP86|M3XP86_MUSPF
OG0011661	sp|Q9CX13|CNIH4_MOUSE	tr|A0A8U0RLU3|A0A8U0RLU3_MUSPF
OG0011662	sp|Q9D5A0|SPESP_MOUSE	tr|M3XMB1|M3XMB1_MUSPF
OG0011663	sp|Q9D882|F241B_MOUSE	tr|M3XZ58|M3XZ58_MUSPF
OG0011664	sp|Q9DBR2|FA13C_MOUSE	tr|M3YHW1|M3YHW1_MUSPF
OG0011665	sp|Q9DBS9|OSBL3_MOUSE	tr|M3YPR5|M3YPR5_MUSPF
OG0011666	sp|Q9ER10|BSSP4_MOUSE	tr|A0A8U0MQ34|A0A8U0MQ34_MUSPF
OG0011667	sp|Q9JLN5|ERMAP_MOUSE	tr|A0A8U0RCU3|A0A8U0RCU3_MUSPF
OG0011668	sp|Q9JLV6|PNKP_MOUSE	tr|A0A8U0RZ20|A0A8U0RZ20_MUSPF
OG0011669	sp|Q9Z1P6|NDUA7_MOUSE	tr|A0A8U0N7J1|A0A8U0N7J1_MUSPF
OG0011670	sp|A2AIL4|NDUF6_MOUSE	tr|A0A8U0P0S8|A0A8U0P0S8_MUSPF
OG0011671	sp|E9Q8T7|DYH1_MOUSE	tr|A0A8U0V069|A0A8U0V069_MUSPF
OG0011672	sp|F6XLV1|CRCC2_MOUSE	tr|A0A8U0UNI5|A0A8U0UNI5_MUSPF
OG0011673	sp|O08789|MNT_MOUSE	tr|M3YN62|M3YN62_MUSPF
OG0011674	sp|O70166|STMN3_MOUSE	tr|A0A8U0MXW3|A0A8U0MXW3_MUSPF
OG0011675	sp|O88713|KLRG1_MOUSE	tr|A0A8U0RR44|A0A8U0RR44_MUSPF
OG0011676	sp|P01132|EGF_MOUSE	tr|M3YAV8|M3YAV8_MUSPF
OG0011677	sp|P0C1T1|HXB2_MOUSE	tr|A0A8U0N2M2|A0A8U0N2M2_MUSPF
OG0011678	sp|P0C913|OCC1_MOUSE	tr|A0A8U0SD19|A0A8U0SD19_MUSPF
OG0011679	sp|P15089|CBPA3_MOUSE	tr|M1EKI4|M1EKI4_MUSPF
OG0011680	sp|P31311|HXA11_MOUSE	tr|A0A8U0UKQ3|A0A8U0UKQ3_MUSPF
OG0011681	sp|P32300|OPRD_MOUSE	tr|M3YVM6|M3YVM6_MUSPF
OG0011682	sp|P35375|PE2R1_MOUSE	tr|A0A8U0STL7|A0A8U0STL7_MUSPF
OG0011683	sp|P48999|LOX5_MOUSE	tr|M3YE50|M3YE50_MUSPF
OG0011684	sp|P52795|EFNB1_MOUSE	tr|M3XZM3|M3XZM3_MUSPF
OG0011685	sp|P52950|DBX1_MOUSE	tr|M3YR51|M3YR51_MUSPF
OG0011686	sp|P57680|EVC_MOUSE	tr|A0A8U0UYX2|A0A8U0UYX2_MUSPF
OG0011687	sp|P57722|PCBP3_MOUSE	tr|A0A8U0SC92|A0A8U0SC92_MUSPF
OG0011688	sp|P58406|HRH3_MOUSE	tr|A0A8U0RKQ1|A0A8U0RKQ1_MUSPF
OG0011689	sp|P58500|M3KCL_MOUSE	tr|A0A8U0MVV2|A0A8U0MVV2_MUSPF
OG0011690	sp|P59729|RIN3_MOUSE	tr|A0A8U0SPF1|A0A8U0SPF1_MUSPF
OG0011691	sp|P63089|PTN_MOUSE	tr|A0A8U0SQG5|A0A8U0SQG5_MUSPF
OG0011692	sp|P70296|PEBP1_MOUSE	tr|M3XUT2|M3XUT2_MUSPF
OG0011693	sp|P70402|MYBPH_MOUSE	tr|M3YJB5|M3YJB5_MUSPF
OG0011694	sp|Q03958|PFD6_MOUSE	tr|G9KG40|G9KG40_MUSPF
OG0011695	sp|Q08297|RAD51_MOUSE	tr|A0A8U0RJA6|A0A8U0RJA6_MUSPF
OG0011696	sp|Q3TGF2|F107B_MOUSE	tr|M3XPC8|M3XPC8_MUSPF
OG0011697	sp|Q3U0V2|TRADD_MOUSE	tr|M3Y1Z7|M3Y1Z7_MUSPF
OG0011698	sp|Q3UTD9|SIM15_MOUSE	tr|M3Z8J7|M3Z8J7_MUSPF
OG0011699	sp|Q5DTW2|SMBT2_MOUSE	tr|M3YY50|M3YY50_MUSPF
OG0011700	sp|Q5M6W3|CLHC1_MOUSE	tr|A0A8U0S2E2|A0A8U0S2E2_MUSPF
OG0011701	sp|Q5QD16|TAAR3_MOUSE	tr|A0A8U0MFN6|A0A8U0MFN6_MUSPF
OG0011702	sp|Q5U419|MFSD3_MOUSE	tr|A0A8U0NF95|A0A8U0NF95_MUSPF
OG0011703	sp|Q60631|GRB2_MOUSE	tr|M3YR20|M3YR20_MUSPF
OG0011704	sp|Q60925|DBP_MOUSE	tr|M3XXM4|M3XXM4_MUSPF
OG0011705	sp|Q68FM6|PPR29_MOUSE	tr|M3Z6F1|M3Z6F1_MUSPF
OG0011706	sp|Q6NZK5|K1328_MOUSE	tr|A0A8U0UP95|A0A8U0UP95_MUSPF
OG0011707	sp|Q6PE01|SNR40_MOUSE	tr|M3YVI1|M3YVI1_MUSPF
OG0011708	sp|Q80UL9|JAML_MOUSE	tr|M3XZB6|M3XZB6_MUSPF
OG0011709	sp|Q8BIS8|CC126_MOUSE	tr|M3YPW7|M3YPW7_MUSPF
OG0011710	sp|Q8BJY1|PSMD5_MOUSE	tr|M3Y8H6|M3Y8H6_MUSPF
OG0011711	sp|Q8BQS5|PAQR2_MOUSE	tr|A0A8U0UT89|A0A8U0UT89_MUSPF
OG0011712	sp|Q8C5L7|RBM34_MOUSE	tr|A0A8U0SI48|A0A8U0SI48_MUSPF
OG0011713	sp|Q8CF89|TAB1_MOUSE	tr|A0A8U0SBB6|A0A8U0SBB6_MUSPF
OG0011714	sp|Q8K1J5|SDE2_MOUSE	tr|A0A8U0SZL1|A0A8U0SZL1_MUSPF
OG0011715	sp|Q8K262|PLAC9_MOUSE	tr|A0A8U0T0Z2|A0A8U0T0Z2_MUSPF
OG0011716	sp|Q8K2I3|FMO2_MOUSE	tr|M3YVY2|M3YVY2_MUSPF
OG0011717	sp|Q8K2M3|SRR1L_MOUSE	tr|A0A8U0N382|A0A8U0N382_MUSPF
OG0011718	sp|Q8R115|TMM82_MOUSE	tr|M3YY10|M3YY10_MUSPF
OG0011719	sp|Q8R2T8|TF3C5_MOUSE	tr|A0A8U0SAU3|A0A8U0SAU3_MUSPF
OG0011720	sp|Q8R418|DICER_MOUSE	tr|M3XVJ9|M3XVJ9_MUSPF
OG0011721	sp|Q91XQ6|LAP4B_MOUSE	tr|A0A8U0UYZ8|A0A8U0UYZ8_MUSPF
OG0011722	sp|Q91ZT7|ASB10_MOUSE	tr|A0A8U0TGM6|A0A8U0TGM6_MUSPF
OG0011723	sp|Q922S8|KIF2C_MOUSE	tr|M3YPZ6|M3YPZ6_MUSPF
OG0011724	sp|Q9CQ35|GRPL2_MOUSE	tr|M3Z1A5|M3Z1A5_MUSPF
OG0011725	sp|Q9CQ40|RM49_MOUSE	tr|A0A8U0N816|A0A8U0N816_MUSPF
OG0011726	sp|Q9D113|DNLZ_MOUSE	tr|A0A8U0V4N5|A0A8U0V4N5_MUSPF
OG0011727	sp|Q9D2H5|TRI42_MOUSE	tr|M3Y0V2|M3Y0V2_MUSPF
