Orthogroup	Mus_musculus	Bos_taurus
OG0015749	sp|Q9CWU2|ZDH13_MOUSE	tr|F1MCX6|F1MCX6_BOVIN
OG0015750	sp|Q6SJ95|TBPL2_MOUSE	tr|F1MGR2|F1MGR2_BOVIN
OG0015751	tr|E9Q9H8|E9Q9H8_MOUSE	tr|F1MMR7|F1MMR7_BOVIN
OG0015752	sp|Q9DBX3|SUSD2_MOUSE	tr|F1MSE7|F1MSE7_BOVIN
OG0015753	sp|Q80YS9|STKL1_MOUSE	tr|F1MSZ0|F1MSZ0_BOVIN
OG0015754	sp|P70660|NGN1_MOUSE	tr|F1MZC4|F1MZC4_BOVIN
OG0015755	sp|Q80YW0|CYH4_MOUSE	tr|F1N082|F1N082_BOVIN
OG0015756	sp|P62932|FBX40_MOUSE	tr|F1N1C5|F1N1C5_BOVIN
OG0015757	sp|Q3U435|MMP25_MOUSE	tr|F1N1F5|F1N1F5_BOVIN
OG0015758	sp|Q9D9D5|TMC5A_MOUSE	tr|F1N3R9|F1N3R9_BOVIN
OG0015759	sp|Q9D3G9|RHOH_MOUSE	tr|F1N7X6|F1N7X6_BOVIN
OG0015760	sp|Q3UTD9|SIM15_MOUSE	tr|G3MX14|G3MX14_BOVIN
OG0015761	sp|Q8K595|MCLN2_MOUSE	tr|G3N2S2|G3N2S2_BOVIN
OG0015762	sp|P60202|MYPR_MOUSE	sp|P04116|MYPR_BOVIN
OG0015763	sp|P62702|RS4X_MOUSE	sp|P79103|RS4_BOVIN
OG0015764	sp|Q9D823|RL37_MOUSE	sp|P79244|RL37_BOVIN
OG0015765	sp|Q9Z0J0|NPC2_MOUSE	sp|P79345|NPC2_BOVIN
OG0015766	sp|P43680|SOX18_MOUSE	tr|Q0VC26|Q0VC26_BOVIN
OG0015767	sp|Q99J27|ACATN_MOUSE	tr|Q0VCP0|Q0VCP0_BOVIN
OG0015768	sp|Q9CQ26|STABP_MOUSE	tr|Q17QR2|Q17QR2_BOVIN
OG0015769	sp|Q8BQU6|CXG2_MOUSE	sp|Q29RK8|CXG2_BOVIN
OG0015770	sp|O09172|GSH0_MOUSE	sp|Q2T9Y6|GSH0_BOVIN
OG0015771	sp|Q9CQF0|RM11_MOUSE	sp|Q2YDI0|RM11_BOVIN
OG0015772	sp|P70271|PDLI4_MOUSE	sp|Q3T005|PDLI4_BOVIN
OG0015773	sp|Q91XA5|SNPC2_MOUSE	tr|Q3T0I6|Q3T0I6_BOVIN
OG0015774	sp|Q80UF7|TCAM1_MOUSE	sp|Q4JF29|TCAM1_BOVIN
OG0015775	sp|Q8BKX7|ZN410_MOUSE	sp|Q5EAC5|ZN410_BOVIN
OG0015776	sp|Q9EPX2|PPN_MOUSE	tr|A0A3Q1LL32|A0A3Q1LL32_BOVIN
OG0015777	sp|Q80ZK9|WDTC1_MOUSE	tr|A0A3Q1LPL4|A0A3Q1LPL4_BOVIN
OG0015778	sp|Q9D581|EFC10_MOUSE	tr|A0A3Q1LQN3|A0A3Q1LQN3_BOVIN
OG0015779	sp|P17257|F167B_MOUSE	tr|A0A3Q1LYE9|A0A3Q1LYE9_BOVIN
OG0015780	sp|Q66JQ7|KNL1_MOUSE	tr|A0A3Q1M302|A0A3Q1M302_BOVIN
OG0015781	sp|Q5DTZ6|RN150_MOUSE	tr|A0A3Q1M7M4|A0A3Q1M7M4_BOVIN
OG0015782	tr|A0A1Z4VJI9|A0A1Z4VJI9_MOUSE	tr|A0A3Q1MKJ2|A0A3Q1MKJ2_BOVIN
OG0015783	sp|Q925F4|RNF37_MOUSE	tr|A0A3Q1N2F7|A0A3Q1N2F7_BOVIN
OG0015784	tr|A2RT18|A2RT18_MOUSE	tr|A0A3Q1NFN9|A0A3Q1NFN9_BOVIN
OG0015785	sp|Q19A41|KLF14_MOUSE	tr|A0A3Q1NIL4|A0A3Q1NIL4_BOVIN
OG0015786	sp|Q921M3|SF3B3_MOUSE	sp|A0JN52|SF3B3_BOVIN
OG0015787	sp|Q9CR92|CCD96_MOUSE	tr|A6QPC4|A6QPC4_BOVIN
OG0015788	sp|Q3U276|SDHF1_MOUSE	sp|A8PU71|SDHF1_BOVIN
OG0015789	sp|P59438|HPS5_MOUSE	tr|E1B8R7|E1B8R7_BOVIN
OG0015790	tr|Q3UU43|Q3UU43_MOUSE	tr|E1B9D0|E1B9D0_BOVIN
OG0015791	sp|Q7TSJ6|LATS2_MOUSE	tr|E1B9F9|E1B9F9_BOVIN
OG0015792	sp|Q8C9X6|EPC1_MOUSE	tr|E1BB99|E1BB99_BOVIN
OG0015793	sp|Q9Z183|PADI4_MOUSE	tr|E1BCN3|E1BCN3_BOVIN
OG0015794	sp|Q8R459|IL1FA_MOUSE	tr|E1BD32|E1BD32_BOVIN
OG0015795	sp|Q8BHI4|KBTB3_MOUSE	tr|E1BDG8|E1BDG8_BOVIN
OG0015796	sp|Q6NVE9|PPTC7_MOUSE	tr|E1BEW5|E1BEW5_BOVIN
OG0015797	sp|Q8C7V8|CC134_MOUSE	tr|E1BFW1|E1BFW1_BOVIN
OG0015798	sp|Q811S7|UBIP1_MOUSE	tr|E1BG95|E1BG95_BOVIN
OG0015799	sp|Q9QY31|SNAI3_MOUSE	tr|E1BH01|E1BH01_BOVIN
OG0015800	sp|Q6P9Q4|FHOD1_MOUSE	tr|E1BIN0|E1BIN0_BOVIN
OG0015801	sp|Q8BFW4|TRI65_MOUSE	tr|E1BKW8|E1BKW8_BOVIN
OG0015802	sp|Q9JKF1|IQGA1_MOUSE	tr|F1MC48|F1MC48_BOVIN
OG0015803	sp|P35969|VGFR1_MOUSE	tr|F1MDD9|F1MDD9_BOVIN
OG0015804	sp|P46061|RAGP1_MOUSE	tr|F1MFD5|F1MFD5_BOVIN
OG0015805	sp|Q9QVY8|RAI2_MOUSE	tr|F1MFE9|F1MFE9_BOVIN
OG0015806	sp|Q9JI20|RED2_MOUSE	tr|F1MM26|F1MM26_BOVIN
OG0015807	sp|P42128|FOXK1_MOUSE	tr|F1MP14|F1MP14_BOVIN
OG0015808	sp|Q7TN83|SYT16_MOUSE	tr|F1MTH9|F1MTH9_BOVIN
OG0015809	sp|Q6NZJ6|IF4G1_MOUSE	tr|F1MX04|F1MX04_BOVIN
OG0015810	sp|Q6ZPS2|CRNS1_MOUSE	tr|F1MY45|F1MY45_BOVIN
OG0015811	sp|P23298|KPCL_MOUSE	tr|F1MY82|F1MY82_BOVIN
OG0015812	sp|Q8BQB6|SAXO2_MOUSE	tr|F1N040|F1N040_BOVIN
OG0015813	tr|F6U5V1|F6U5V1_MOUSE	tr|F1N0C8|F1N0C8_BOVIN
OG0015814	sp|P70169|DOC2B_MOUSE	tr|F1N0W4|F1N0W4_BOVIN
OG0015815	sp|E9Q1U1|CC171_MOUSE	tr|G3MX83|G3MX83_BOVIN
OG0015816	sp|Q505D9|TRI67_MOUSE	tr|G3MYU7|G3MYU7_BOVIN
OG0015817	sp|Q9DAG9|PHF7_MOUSE	tr|G3N059|G3N059_BOVIN
OG0015818	tr|J3QK56|J3QK56_MOUSE	tr|G3N2K8|G3N2K8_BOVIN
OG0015819	sp|Q9WUM3|COR1B_MOUSE	tr|H7BWW0|H7BWW0_BOVIN
OG0015820	sp|P63087|PP1G_MOUSE	sp|P61287|PP1G_BOVIN
OG0015821	sp|Q9CXI5|MANF_MOUSE	sp|P80513|MANF_BOVIN
OG0015822	sp|Q925E8|SPTSB_MOUSE	sp|Q0IIK4|SPTSB_BOVIN
OG0015823	sp|Q9CZ82|MED18_MOUSE	sp|Q0VCD4|MED18_BOVIN
OG0015824	sp|Q9D700|DUS26_MOUSE	sp|Q17QJ3|DUS26_BOVIN
OG0015825	sp|Q60715|P4HA1_MOUSE	sp|Q1RMU3|P4HA1_BOVIN
OG0015826	sp|Q60759|GCDH_MOUSE	sp|Q2KHZ9|GCDH_BOVIN
OG0015827	sp|Q80ZQ3|CH074_MOUSE	sp|Q2NL11|CH074_BOVIN
OG0015828	sp|Q4KKZ1|CF107_MOUSE	sp|Q2TA11|CF107_BOVIN
OG0015829	sp|Q9R1K9|CETN2_MOUSE	sp|Q2TBN3|CETN2_BOVIN
OG0015830	sp|Q9D289|TPC6B_MOUSE	sp|Q32L78|TPC6B_BOVIN
OG0015831	sp|P51667|MLRV_MOUSE	sp|Q3SZE5|MLRV_BOVIN
OG0015832	sp|Q9CPX9|APC11_MOUSE	sp|Q3ZCF6|APC11_BOVIN
OG0015833	sp|Q8BYB9|PGLT1_MOUSE	sp|Q5E9Q1|PGLT1_BOVIN
OG0015834	sp|Q3UZ57|AXDN1_MOUSE	tr|A0A3Q1LG29|A0A3Q1LG29_BOVIN
OG0015835	sp|Q5XKE0|MYPC2_MOUSE	tr|A0A3Q1LQC6|A0A3Q1LQC6_BOVIN
OG0015836	sp|P15806|TFE2_MOUSE	tr|A0A3Q1LQN2|A0A3Q1LQN2_BOVIN
OG0015837	sp|Q8VE11|MTMR6_MOUSE	tr|A0A3Q1LYK5|A0A3Q1LYK5_BOVIN
OG0015838	sp|Q9DAU9|ZN654_MOUSE	tr|A0A3Q1M0F8|A0A3Q1M0F8_BOVIN
OG0015839	sp|Q5SW75|SSH2_MOUSE	tr|A0A3Q1MWQ3|A0A3Q1MWQ3_BOVIN
OG0015840	sp|Q6P542|ABCF1_MOUSE	tr|A0A3Q1NB13|A0A3Q1NB13_BOVIN
OG0015841	sp|P98154|IDD_MOUSE	tr|A0A3Q1NK82|A0A3Q1NK82_BOVIN
OG0015842	sp|Q8BGQ1|SPE39_MOUSE	sp|A5D796|SPE39_BOVIN
OG0015843	sp|Q3UN90|LYRM9_MOUSE	sp|A5D7J1|LYRM9_BOVIN
OG0015844	sp|Q76K27|SIAT2_MOUSE	sp|A5D7T4|SIAT2_BOVIN
OG0015845	tr|B2RVE2|B2RVE2_MOUSE	sp|A6QP66|RERGL_BOVIN
OG0015846	sp|Q8CB77|ELOA1_MOUSE	tr|A6QPU3|A6QPU3_BOVIN
OG0015847	sp|Q8CIT9|SBSN_MOUSE	sp|A6QQF6|SBSN_BOVIN
OG0015848	sp|Q3U284|TM231_MOUSE	sp|A7MB75|TM231_BOVIN
OG0015849	sp|Q8VCR7|ABHEB_MOUSE	sp|A7YY28|ABHEB_BOVIN
OG0015850	sp|Q9Z1K6|ARI2_MOUSE	tr|E1B8R6|E1B8R6_BOVIN
OG0015851	sp|Q62120|JAK2_MOUSE	tr|E1BCP6|E1BCP6_BOVIN
OG0015852	tr|G3XA23|G3XA23_MOUSE	tr|E1BDE1|E1BDE1_BOVIN
OG0015853	sp|Q91X20|ASH2L_MOUSE	tr|E1BEP4|E1BEP4_BOVIN
OG0015854	sp|Q9EQF5|DPYS_MOUSE	tr|E1BFN6|E1BFN6_BOVIN
OG0015855	sp|P60469|LIPA3_MOUSE	tr|E1BIA1|E1BIA1_BOVIN
OG0015856	sp|Q9JLF1|GBRT_MOUSE	tr|E1BJH4|E1BJH4_BOVIN
OG0015857	sp|O08550|KMT2B_MOUSE	tr|E1BKN0|E1BKN0_BOVIN
OG0015858	sp|Q64512|PTN13_MOUSE	tr|E1BKT4|E1BKT4_BOVIN
OG0015859	sp|Q8BS45|IFT56_MOUSE	tr|F1MF33|F1MF33_BOVIN
OG0015860	sp|Q80U93|NU214_MOUSE	tr|F1MH31|F1MH31_BOVIN
OG0015861	sp|Q8K330|SSH3_MOUSE	tr|F1MI92|F1MI92_BOVIN
OG0015862	sp|D3YWX3|PAT13_MOUSE	tr|F1MIM1|F1MIM1_BOVIN
OG0015863	tr|F8VPK8|F8VPK8_MOUSE	tr|F1MMW5|F1MMW5_BOVIN
OG0015864	sp|P61460|DEPD5_MOUSE	tr|F1MN63|F1MN63_BOVIN
OG0015865	sp|Q9QZS7|NPHN_MOUSE	tr|F1MPI1|F1MPI1_BOVIN
OG0015866	sp|D3Z0R2|PPR36_MOUSE	tr|F1MPJ2|F1MPJ2_BOVIN
OG0015867	tr|Q78F42|Q78F42_MOUSE	tr|F1MUV6|F1MUV6_BOVIN
OG0015868	sp|P58660|CAR10_MOUSE	tr|F1MW90|F1MW90_BOVIN
OG0015869	sp|Q91ZV8|AGRA2_MOUSE	tr|F1MYY2|F1MYY2_BOVIN
OG0015870	sp|O70572|NSMA_MOUSE	tr|F1N588|F1N588_BOVIN
OG0015871	sp|Q8C552|FA78A_MOUSE	tr|F1N6P9|F1N6P9_BOVIN
OG0015872	sp|Q5SSN7|SFT2A_MOUSE	tr|F6RFZ0|F6RFZ0_BOVIN
OG0015873	sp|Q9DBX1|RGCC_MOUSE	tr|F6RXG8|F6RXG8_BOVIN
OG0015874	sp|Q9D666|SUN1_MOUSE	tr|G3MWU2|G3MWU2_BOVIN
OG0015875	sp|A2AEV7|CC120_MOUSE	tr|G3MZL0|G3MZL0_BOVIN
OG0015876	tr|Q810P0|Q810P0_MOUSE	tr|G3N0H5|G3N0H5_BOVIN
OG0015877	sp|Q62148|AL1A2_MOUSE	tr|G3X6U1|G3X6U1_BOVIN
OG0015878	sp|A2BDP1|NALF2_MOUSE	tr|G3X7U0|G3X7U0_BOVIN
OG0015879	sp|P05202|AATM_MOUSE	sp|P12344|AATM_BOVIN
OG0015880	sp|Q9CQJ8|NDUB9_MOUSE	sp|Q02369|NDUB9_BOVIN
OG0015881	sp|A2ACG1|TLDC2_MOUSE	sp|Q0IID2|TLDC2_BOVIN
OG0015882	sp|Q8CHH9|SEPT8_MOUSE	sp|Q0VCP4|SEPT8_BOVIN
OG0015883	sp|Q9CXT6|KDM8_MOUSE	sp|Q1JP61|KDM8_BOVIN
OG0015884	sp|P62751|RL23A_MOUSE	sp|Q24JY1|RL23A_BOVIN
OG0015885	sp|P61961|UFM1_MOUSE	sp|Q2KJG2|UFM1_BOVIN
OG0015886	sp|Q80ZS3|RT26_MOUSE	sp|Q3SZ86|RT26_BOVIN
OG0015887	sp|Q8R2Y3|DOLK_MOUSE	sp|Q58CR4|DOLK_BOVIN
OG0015888	sp|Q9CX97|WDR55_MOUSE	sp|Q58DT8|WDR55_BOVIN
OG0015889	sp|Q9WU66|SFRP5_MOUSE	sp|Q9XSC1|SFRP5_BOVIN
OG0015890	sp|Q9JIW4|DPOLM_MOUSE	tr|A0A3Q1LL83|A0A3Q1LL83_BOVIN
OG0015891	sp|O88398|AVIL_MOUSE	tr|A0A3Q1LR54|A0A3Q1LR54_BOVIN
OG0015892	tr|E9Q238|E9Q238_MOUSE	tr|A0A3Q1LV62|A0A3Q1LV62_BOVIN
OG0015893	sp|Q920B0|FRM4B_MOUSE	tr|A0A3Q1LXN9|A0A3Q1LXN9_BOVIN
OG0015894	sp|Q6PGK7|CHSTA_MOUSE	tr|A0A3Q1M1B8|A0A3Q1M1B8_BOVIN
OG0015895	sp|Q8VD12|Z385A_MOUSE	tr|A0A3Q1M6W9|A0A3Q1M6W9_BOVIN
OG0015896	sp|Q6QD59|SEC20_MOUSE	tr|A0A3Q1M736|A0A3Q1M736_BOVIN
OG0015897	sp|Q62417|SRBS1_MOUSE	tr|A0A3Q1MHH3|A0A3Q1MHH3_BOVIN
OG0015898	sp|P97808|FXYD5_MOUSE	tr|A0A3Q1MRT6|A0A3Q1MRT6_BOVIN
OG0015899	sp|Q9ER10|BSSP4_MOUSE	tr|A0A3Q1MSJ6|A0A3Q1MSJ6_BOVIN
OG0015900	sp|Q9QXJ1|APBB1_MOUSE	tr|A0A3Q1MU04|A0A3Q1MU04_BOVIN
OG0015901	sp|Q6P8Y1|CAPSL_MOUSE	tr|A0A3Q1N7G5|A0A3Q1N7G5_BOVIN
OG0015902	sp|P49772|FLT3L_MOUSE	tr|A2VE24|A2VE24_BOVIN
OG0015903	sp|Q9D8Y0|EFHD2_MOUSE	sp|A5D7A0|EFHD2_BOVIN
OG0015904	sp|Q8R3J5|CHAC1_MOUSE	tr|A6H738|A6H738_BOVIN
OG0015905	sp|O88665|BRD7_MOUSE	tr|A6QLF6|A6QLF6_BOVIN
OG0015906	sp|Q9WVC6|SGK1_MOUSE	sp|A7MB74|SGK1_BOVIN
OG0015907	sp|Q8BNX1|CLC4G_MOUSE	tr|E1B7F4|E1B7F4_BOVIN
OG0015908	tr|B2RVL1|B2RVL1_MOUSE	tr|E1BEH3|E1BEH3_BOVIN
OG0015909	sp|Q7TN89|RASE_MOUSE	tr|E1BEP6|E1BEP6_BOVIN
OG0015910	sp|Q9EQN3|T22D4_MOUSE	tr|E1BFH5|E1BFH5_BOVIN
OG0015911	sp|Q62431|ARI3A_MOUSE	tr|E1BGZ3|E1BGZ3_BOVIN
OG0015912	sp|Q4VAA7|SNX33_MOUSE	tr|E1BHK6|E1BHK6_BOVIN
OG0015913	sp|O35988|SDC4_MOUSE	tr|E1BKS1|E1BKS1_BOVIN
OG0015914	sp|Q7TPV4|MBB1A_MOUSE	tr|E1BKX3|E1BKX3_BOVIN
OG0015915	sp|Q762D5|S35D2_MOUSE	tr|E1BM02|E1BM02_BOVIN
OG0015916	sp|F6SEU4|SYGP1_MOUSE	tr|F1MBI8|F1MBI8_BOVIN
OG0015917	sp|P0C7N9|PSMG4_MOUSE	tr|F1MDD0|F1MDD0_BOVIN
OG0015918	sp|A0A0M3U1B0|SYC2L_MOUSE	tr|F1MHW2|F1MHW2_BOVIN
OG0015919	sp|O35126|ATN1_MOUSE	tr|F1MVN0|F1MVN0_BOVIN
OG0015920	sp|Q6PGA0|RCOR3_MOUSE	tr|F1MYQ0|F1MYQ0_BOVIN
OG0015921	sp|Q8C167|PPCEL_MOUSE	tr|F1MZK8|F1MZK8_BOVIN
OG0015922	sp|Q9D417|FBX24_MOUSE	tr|F1N0D2|F1N0D2_BOVIN
OG0015923	tr|Q8BJX2|Q8BJX2_MOUSE	tr|F1N466|F1N466_BOVIN
OG0015924	sp|A2AG58|BCLA3_MOUSE	tr|F6QZC9|F6QZC9_BOVIN
OG0015925	sp|Q3TXZ1|ZN575_MOUSE	tr|F6RY75|F6RY75_BOVIN
OG0015926	sp|P01173|WAP_MOUSE	tr|G3MX02|G3MX02_BOVIN
OG0015927	sp|Q8K375|LRC56_MOUSE	tr|G3MY33|G3MY33_BOVIN
OG0015928	sp|Q9D2F0|TM210_MOUSE	tr|G3MZU8|G3MZU8_BOVIN
OG0015929	tr|A0A3Q4EHH0|A0A3Q4EHH0_MOUSE	tr|G3N0P9|G3N0P9_BOVIN
OG0015930	sp|Q9Z0V8|TI17A_MOUSE	tr|G3N1S8|G3N1S8_BOVIN
OG0015931	sp|Q7M742|SG1C1_MOUSE	tr|G5E5S8|G5E5S8_BOVIN
OG0015932	sp|A2AS55|ANR16_MOUSE	tr|G5E660|G5E660_BOVIN
OG0015933	sp|P15532|NDKA_MOUSE	sp|P52174|NDKA1_BOVIN
OG0015934	sp|P43431|IL12A_MOUSE	sp|P54349|IL12A_BOVIN
OG0015935	sp|P82198|BGH3_MOUSE	sp|P55906|BGH3_BOVIN
OG0015936	sp|Q8K2X3|STN1_MOUSE	sp|Q08DB2|STN1_BOVIN
OG0015937	sp|Q8CF94|RHD_MOUSE	tr|Q148G0|Q148G0_BOVIN
OG0015938	sp|Q8CE94|MOT13_MOUSE	sp|Q17QR6|MOT13_BOVIN
OG0015939	tr|Q5U4H9|Q5U4H9_MOUSE	tr|Q1RMQ8|Q1RMQ8_BOVIN
OG0015940	sp|P29037|TBP_MOUSE	sp|Q2HJ52|TBP_BOVIN
OG0015941	sp|Q8VC65|NRM_MOUSE	sp|Q32LM8|NRM_BOVIN
OG0015942	sp|Q99MJ6|NHRF4_MOUSE	tr|Q3MHE0|Q3MHE0_BOVIN
OG0015943	sp|Q8R1U1|COG4_MOUSE	sp|Q3MHG0|COG4_BOVIN
OG0015944	sp|P61969|LMO4_MOUSE	sp|Q3SWZ8|LMO4_BOVIN
OG0015945	sp|Q9D7Z3|NOL7_MOUSE	tr|Q3SZ46|Q3SZ46_BOVIN
OG0015946	sp|Q91YN9|BAG2_MOUSE	sp|Q3ZBG5|BAG2_BOVIN
OG0015947	sp|O70333|CRIPT_MOUSE	sp|Q3ZC66|CRIPT_BOVIN
OG0015948	sp|P41242|MATK_MOUSE	tr|Q58D16|Q58D16_BOVIN
OG0015949	sp|Q8BG95|MYPT2_MOUSE	tr|A0A3Q1LLA1|A0A3Q1LLA1_BOVIN
OG0015950	sp|P14733|LMNB1_MOUSE	tr|A0A3Q1LNG7|A0A3Q1LNG7_BOVIN
OG0015951	sp|Q6PF93|PK3C3_MOUSE	tr|A0A3Q1LQK4|A0A3Q1LQK4_BOVIN
OG0015952	sp|Q9ET47|ESPN_MOUSE	tr|A0A3Q1LRF8|A0A3Q1LRF8_BOVIN
OG0015953	sp|Q8BHA9|PXYP1_MOUSE	tr|A0A3Q1LYH0|A0A3Q1LYH0_BOVIN
OG0015954	sp|P50220|NKX21_MOUSE	tr|A0A3Q1M5C3|A0A3Q1M5C3_BOVIN
OG0015955	sp|E9Q7E2|ARID2_MOUSE	tr|A0A3Q1M6C3|A0A3Q1M6C3_BOVIN
OG0015956	sp|P69566|RANB9_MOUSE	tr|A0A3Q1MPB6|A0A3Q1MPB6_BOVIN
OG0015957	sp|A6PWD2|FHAD1_MOUSE	tr|A0A3Q1MQ16|A0A3Q1MQ16_BOVIN
OG0015958	sp|Q9QZC2|PLXC1_MOUSE	tr|A0A3Q1N8R0|A0A3Q1N8R0_BOVIN
OG0015959	sp|Q8BUJ9|LRP12_MOUSE	tr|A0A3Q1N9I7|A0A3Q1N9I7_BOVIN
OG0015960	sp|Q8CHC8|ADNP2_MOUSE	tr|A0A3S5ZPP3|A0A3S5ZPP3_BOVIN
OG0015961	sp|Q9JI90|RNF14_MOUSE	tr|A2VDU5|A2VDU5_BOVIN
OG0015962	sp|Q1A3B0|CERS3_MOUSE	tr|A5D7K4|A5D7K4_BOVIN
OG0015963	sp|O54941|SMCE1_MOUSE	tr|A5PKF6|A5PKF6_BOVIN
OG0015964	sp|Q8BW70|UBP38_MOUSE	tr|A6QLP6|A6QLP6_BOVIN
OG0015965	sp|P48299|EDN3_MOUSE	tr|A6QLQ7|A6QLQ7_BOVIN
OG0015966	sp|Q9D1Y9|SHL2B_MOUSE	sp|A6QQ93|SHL2B_BOVIN
OG0015967	sp|O70230|ZN143_MOUSE	sp|A6QQW0|ZN143_BOVIN
OG0015968	sp|Q9Z0U9|S1PR3_MOUSE	tr|A6QR17|A6QR17_BOVIN
OG0015969	sp|Q91W52|TMM19_MOUSE	tr|A7E3R1|A7E3R1_BOVIN
OG0015970	sp|Q3TIR1|TPC13_MOUSE	sp|A7MB76|TPC13_BOVIN
OG0015971	sp|Q8BRC6|CFA91_MOUSE	tr|E1BB04|E1BB04_BOVIN
OG0015972	sp|Q8CBY8|DCTN4_MOUSE	tr|E1BBI8|E1BBI8_BOVIN
OG0015973	sp|Q9DAQ5|CQ098_MOUSE	tr|E1BC62|E1BC62_BOVIN
OG0015974	sp|Q3LAC4|PREX2_MOUSE	tr|E1BDL7|E1BDL7_BOVIN
OG0015975	sp|Q62424|HXA13_MOUSE	tr|E1BI23|E1BI23_BOVIN
OG0015976	sp|Q5HZG4|TAF3_MOUSE	tr|E1BIA9|E1BIA9_BOVIN
OG0015977	sp|Q80Y19|RHGBA_MOUSE	tr|E1BIM3|E1BIM3_BOVIN
OG0015978	sp|Q8JZS7|HMGC2_MOUSE	tr|E1BK37|E1BK37_BOVIN
OG0015979	sp|Q6GQT0|CC14A_MOUSE	tr|E1BLR2|E1BLR2_BOVIN
OG0015980	sp|Q922Q5|S35B3_MOUSE	tr|E1BLS0|E1BLS0_BOVIN
OG0015981	sp|Q8BGF7|PAN2_MOUSE	tr|E1BML0|E1BML0_BOVIN
OG0015982	sp|Q3UHK1|MYCT_MOUSE	tr|E1BML6|E1BML6_BOVIN
OG0015983	sp|O88799|ZAN_MOUSE	tr|E1BNL3|E1BNL3_BOVIN
OG0015984	sp|Q7TMY8|HUWE1_MOUSE	tr|E1BNY9|E1BNY9_BOVIN
OG0015985	sp|A2A870|FBF1_MOUSE	tr|F1MC40|F1MC40_BOVIN
OG0015986	sp|Q8K1S6|SPIR2_MOUSE	tr|F1MIK8|F1MIK8_BOVIN
OG0015987	tr|Q9R0K2|Q9R0K2_MOUSE	tr|F1MM69|F1MM69_BOVIN
OG0015988	sp|Q8BGC9|CREG2_MOUSE	tr|F1MY75|F1MY75_BOVIN
OG0015989	sp|P23979|5HT3A_MOUSE	tr|F1N4Y2|F1N4Y2_BOVIN
OG0015990	sp|Q925I4|TS1R2_MOUSE	tr|F1N5V2|F1N5V2_BOVIN
OG0015991	sp|Q8BZE1|DMBTL_MOUSE	tr|G3N3C5|G3N3C5_BOVIN
OG0015992	sp|Q4KWH5|PLCH1_MOUSE	tr|G3N3D6|G3N3D6_BOVIN
OG0015993	sp|Q03311|CHLE_MOUSE	sp|P32749|CHLE_BOVIN
OG0015994	sp|P62259|1433E_MOUSE	sp|P62261|1433E_BOVIN
OG0015995	sp|Q6PD10|IP6K1_MOUSE	tr|Q0II95|Q0II95_BOVIN
OG0015996	sp|Q91V16|ETFR1_MOUSE	sp|Q0VCR0|ETFR1_BOVIN
OG0015997	sp|Q9CR64|KISHA_MOUSE	sp|Q148I3|KISHA_BOVIN
OG0015998	sp|Q8VEB6|RNZ1_MOUSE	sp|Q29RY4|RNZ1_BOVIN
OG0015999	sp|P35689|ERCC5_MOUSE	tr|Q3B7N6|Q3B7N6_BOVIN
OG0016000	sp|P97299|SFRP2_MOUSE	tr|Q3SX29|Q3SX29_BOVIN
OG0016001	sp|Q9CXW3|CYBP_MOUSE	sp|Q3T168|CYBP_BOVIN
OG0016002	sp|Q8R4L0|SLAP2_MOUSE	tr|Q5BIM7|Q5BIM7_BOVIN
OG0016003	sp|Q9Z0H1|WDR46_MOUSE	tr|Q5EA82|Q5EA82_BOVIN
OG0016004	sp|P31361|PO3F3_MOUSE	tr|A0A3Q1LLA7|A0A3Q1LLA7_BOVIN
OG0016005	sp|Q07133|H1T_MOUSE	tr|A0A3Q1LQ91|A0A3Q1LQ91_BOVIN
OG0016006	sp|Q9DAH2|ZNRF4_MOUSE	tr|A0A3Q1LUW7|A0A3Q1LUW7_BOVIN
OG0016007	sp|P59759|MRTFB_MOUSE	tr|A0A3Q1MAN2|A0A3Q1MAN2_BOVIN
OG0016008	sp|Q8CGB6|TNS2_MOUSE	tr|A0A3Q1MBB1|A0A3Q1MBB1_BOVIN
OG0016009	sp|Q8BGU5|CCNY_MOUSE	tr|A0A3Q1MGL1|A0A3Q1MGL1_BOVIN
OG0016010	sp|Q80UG5|SEPT9_MOUSE	tr|A0A3Q1MH57|A0A3Q1MH57_BOVIN
OG0016011	sp|Q8VED9|LEGL_MOUSE	tr|A0A3Q1MR14|A0A3Q1MR14_BOVIN
OG0016012	tr|A0A2I3BQG2|A0A2I3BQG2_MOUSE	tr|A0A3Q1MVS6|A0A3Q1MVS6_BOVIN
OG0016013	sp|Q2EG98|PK1L3_MOUSE	tr|A0A3Q1MZ82|A0A3Q1MZ82_BOVIN
OG0016014	sp|Q9D3V5|FSIP1_MOUSE	tr|A0A3Q1N145|A0A3Q1N145_BOVIN
OG0016015	sp|Q8K4B2|IRAK3_MOUSE	tr|A0A3Q1N803|A0A3Q1N803_BOVIN
OG0016016	sp|Q3V0G7|GARL3_MOUSE	tr|A0JN64|A0JN64_BOVIN
OG0016017	sp|Q8BVZ1|PLIN5_MOUSE	sp|A6QLL0|PLIN5_BOVIN
OG0016018	tr|E9Q0X2|E9Q0X2_MOUSE	tr|A6QNW9|A6QNW9_BOVIN
OG0016019	sp|Q8BVP5|KC1G2_MOUSE	tr|A7MB90|A7MB90_BOVIN
OG0016020	tr|A0A5F8MPS3|A0A5F8MPS3_MOUSE	tr|E1B930|E1B930_BOVIN
