Orthogroup	Mus_musculus	Capra_hircus
OG0010786	sp|Q6P1E8|EFCB6_MOUSE	tr|A0A452FKK9|A0A452FKK9_CAPHI
OG0010787	sp|Q6PEE3|RIR2B_MOUSE	tr|A0A452FNR8|A0A452FNR8_CAPHI
OG0010788	sp|Q91W52|TMM19_MOUSE	tr|A0A452FPZ7|A0A452FPZ7_CAPHI
OG0010789	sp|Q80W71|PKHA8_MOUSE	tr|A0A452FQC3|A0A452FQC3_CAPHI
OG0010791	sp|Q3UGP8|AG10B_MOUSE	tr|A0A452FT10|A0A452FT10_CAPHI
OG0010792	sp|Q3U3Q1|ULK3_MOUSE	tr|A0A452FTS1|A0A452FTS1_CAPHI
OG0010793	sp|Q91ZJ0|MUS81_MOUSE	tr|A0A452FVR9|A0A452FVR9_CAPHI
OG0010794	sp|Q9ESJ1|CABL1_MOUSE	tr|A0A452FWX7|A0A452FWX7_CAPHI
OG0010795	sp|Q61616|DRD1_MOUSE	tr|A0A452FXS5|A0A452FXS5_CAPHI
OG0010796	sp|Q8CE47|S49A3_MOUSE	tr|A0A452FYF2|A0A452FYF2_CAPHI
OG0010797	sp|Q80YV3|TRRAP_MOUSE	tr|A0A452G283|A0A452G283_CAPHI
OG0010798	sp|Q68FD5|CLH1_MOUSE	tr|A0A452G538|A0A452G538_CAPHI
OG0010799	sp|Q3U214|MAST3_MOUSE	tr|A0A452G614|A0A452G614_CAPHI
OG0010800	sp|Q08652|RET2_MOUSE	tr|A0A075VSP3|A0A075VSP3_CAPHI
OG0010801	sp|O35181|NRG3_MOUSE	tr|A0A452DLD3|A0A452DLD3_CAPHI
OG0010802	sp|Q9JL60|GMEB1_MOUSE	tr|A0A452DLY2|A0A452DLY2_CAPHI
OG0010803	sp|Q80XM9|S66A2_MOUSE	tr|A0A452DMT9|A0A452DMT9_CAPHI
OG0010804	sp|Q9D2Y9|ELOV7_MOUSE	tr|A0A452DNN6|A0A452DNN6_CAPHI
OG0010805	sp|Q9R0N5|SYT5_MOUSE	tr|A0A452DP23|A0A452DP23_CAPHI
OG0010806	sp|Q80X86|ARM12_MOUSE	tr|A0A452DQ45|A0A452DQ45_CAPHI
OG0010807	sp|Q921C1|CXG3_MOUSE	tr|A0A452DRY2|A0A452DRY2_CAPHI
OG0010808	sp|Q91WK0|LRRF2_MOUSE	tr|A0A452DSM9|A0A452DSM9_CAPHI
OG0010809	sp|Q9CXP9|EXO5_MOUSE	tr|A0A452DU84|A0A452DU84_CAPHI
OG0010810	sp|Q91XW8|FKBP6_MOUSE	tr|A0A452DUN7|A0A452DUN7_CAPHI
OG0010811	sp|Q8R4H7|NAGS_MOUSE	tr|A0A452DVI1|A0A452DVI1_CAPHI
OG0010812	sp|Q91YQ7|RMD5B_MOUSE	tr|A0A452DY25|A0A452DY25_CAPHI
OG0010813	tr|S4R1L6|S4R1L6_MOUSE	tr|A0A452DY50|A0A452DY50_CAPHI
OG0010814	sp|Q8CH25|SLTM_MOUSE	tr|A0A452DYA0|A0A452DYA0_CAPHI
OG0010815	sp|Q61644|PACN1_MOUSE	tr|A0A452DZB4|A0A452DZB4_CAPHI
OG0010816	sp|Q3TEW6|MPZL1_MOUSE	tr|A0A452DZQ0|A0A452DZQ0_CAPHI
OG0010817	sp|Q9CWT6|DDX28_MOUSE	tr|A0A452E0R6|A0A452E0R6_CAPHI
OG0010818	tr|Q6NVH0|Q6NVH0_MOUSE	tr|A0A452E0Z5|A0A452E0Z5_CAPHI
OG0010819	sp|O88935|SYN1_MOUSE	tr|A0A452E226|A0A452E226_CAPHI
OG0010820	sp|P16646|PMP22_MOUSE	tr|A0A452E2E7|A0A452E2E7_CAPHI
OG0010821	sp|Q61660|FOXJ1_MOUSE	tr|A0A452E5H4|A0A452E5H4_CAPHI
OG0010822	sp|E9Q7E2|ARID2_MOUSE	tr|A0A452E5U1|A0A452E5U1_CAPHI
OG0010823	sp|Q9WTP9|VAX2_MOUSE	tr|A0A452E6B0|A0A452E6B0_CAPHI
OG0010824	sp|Q8BPX9|S15A3_MOUSE	tr|A0A452E7B2|A0A452E7B2_CAPHI
OG0010825	sp|O35295|PURB_MOUSE	tr|A0A452E7Q9|A0A452E7Q9_CAPHI
OG0010826	sp|P80318|TCPG_MOUSE	tr|A0A452E968|A0A452E968_CAPHI
OG0010827	sp|Q9ESP5|FEZF2_MOUSE	tr|A0A452EAM9|A0A452EAM9_CAPHI
OG0010828	sp|P62492|RB11A_MOUSE	tr|A0A452EBK8|A0A452EBK8_CAPHI
OG0010829	sp|P54285|CACB3_MOUSE	tr|A0A452ECF7|A0A452ECF7_CAPHI
OG0010830	sp|Q8R2V2|IFFO2_MOUSE	tr|A0A452ECN7|A0A452ECN7_CAPHI
OG0010831	sp|Q9QXE0|HACL1_MOUSE	tr|A0A452EEK8|A0A452EEK8_CAPHI
OG0010832	sp|Q8K4G5|ABLM1_MOUSE	tr|A0A452EGB5|A0A452EGB5_CAPHI
OG0010833	sp|Q3TDQ1|STT3B_MOUSE	tr|A0A452EGI2|A0A452EGI2_CAPHI
OG0010834	sp|Q8R3P2|DTX2_MOUSE	tr|A0A452EIN4|A0A452EIN4_CAPHI
OG0010835	sp|Q9CX30|YIF1B_MOUSE	tr|A0A452EIR8|A0A452EIR8_CAPHI
OG0010836	sp|Q9D6J5|NDUB8_MOUSE	tr|A0A452EKC1|A0A452EKC1_CAPHI
OG0010837	sp|P52196|THTR_MOUSE	tr|A0A452EKM2|A0A452EKM2_CAPHI
OG0010838	sp|Q9D733|GP2_MOUSE	tr|A0A452EMD6|A0A452EMD6_CAPHI
OG0010839	sp|Q80WC3|TNC18_MOUSE	tr|A0A452EQ09|A0A452EQ09_CAPHI
OG0010840	sp|Q91YN0|CL004_MOUSE	tr|A0A452EQR4|A0A452EQR4_CAPHI
OG0010841	sp|P46414|CDN1B_MOUSE	tr|A0A452EU35|A0A452EU35_CAPHI
OG0010842	sp|Q9JIF7|COPB_MOUSE	tr|A0A452EUP0|A0A452EUP0_CAPHI
OG0010843	sp|Q3US16|TEANC_MOUSE	tr|A0A452EUQ4|A0A452EUQ4_CAPHI
OG0010844	sp|Q9QYR6|MAP1A_MOUSE	tr|A0A452EVM6|A0A452EVM6_CAPHI
OG0010845	sp|Q8QZR8|CCNQ_MOUSE	tr|A0A452EVW4|A0A452EVW4_CAPHI
OG0010846	sp|Q8C5P7|TDRP_MOUSE	tr|A0A452F4C6|A0A452F4C6_CAPHI
OG0010847	sp|Q91WG7|DGKG_MOUSE	tr|A0A452FBT8|A0A452FBT8_CAPHI
OG0010848	sp|Q8VDU5|SNRK_MOUSE	tr|A0A452FCJ2|A0A452FCJ2_CAPHI
OG0010849	sp|Q64299|CCN3_MOUSE	tr|A0A452FDV2|A0A452FDV2_CAPHI
OG0010850	sp|Q9CYD3|CRTAP_MOUSE	tr|A0A452FE41|A0A452FE41_CAPHI
OG0010851	sp|A2AHL1|ANO3_MOUSE	tr|A0A452FGZ2|A0A452FGZ2_CAPHI
OG0010852	sp|O89053|COR1A_MOUSE	tr|A0A452FJC1|A0A452FJC1_CAPHI
OG0010853	sp|Q8CDN6|TXNL1_MOUSE	tr|A0A452FJL3|A0A452FJL3_CAPHI
OG0010854	sp|O08914|FAAH1_MOUSE	tr|A0A452FMT3|A0A452FMT3_CAPHI
OG0010855	sp|Q9JLZ8|SIGIR_MOUSE	tr|A0A452FP13|A0A452FP13_CAPHI
OG0010856	sp|P70343|CASP4_MOUSE	tr|A0A452FTG6|A0A452FTG6_CAPHI
OG0010857	sp|Q9JJS7|P2RY4_MOUSE	tr|A0A452FW60|A0A452FW60_CAPHI
OG0010858	tr|A0A5F8MPV0|A0A5F8MPV0_MOUSE	tr|A0A452FX66|A0A452FX66_CAPHI
OG0010859	sp|Q8CHJ2|AQP12_MOUSE	tr|A0A452FYP3|A0A452FYP3_CAPHI
OG0010860	sp|Q91ZH7|ABHD3_MOUSE	tr|A0A452FYY9|A0A452FYY9_CAPHI
OG0010861	sp|Q9CQ26|STABP_MOUSE	tr|A0A452G1N4|A0A452G1N4_CAPHI
OG0010862	sp|Q2WF71|LRFN1_MOUSE	tr|A0A452G1X6|A0A452G1X6_CAPHI
OG0010863	sp|E9Q6B2|CC85C_MOUSE	tr|A0A452G3T3|A0A452G3T3_CAPHI
OG0010864	sp|Q8VCF5|TSN10_MOUSE	tr|A0A452G9F4|A0A452G9F4_CAPHI
OG0010865	sp|O70579|PM34_MOUSE	tr|A0A452GA19|A0A452GA19_CAPHI
OG0010866	sp|P61087|UBE2K_MOUSE	tr|A9LM11|A9LM11_CAPHI
OG0010867	sp|P04117|FABP4_MOUSE	tr|K9LQQ8|K9LQQ8_CAPHI
OG0010868	tr|E9Q2E9|E9Q2E9_MOUSE	sp|Q6R648|KR111_CAPHI
OG0010869	sp|O35738|KLF12_MOUSE	tr|A0A1B1RUY9|A0A1B1RUY9_CAPHI
OG0010870	tr|A1L3P4|A1L3P4_MOUSE	tr|A0A452DKH6|A0A452DKH6_CAPHI
OG0010871	sp|Q9WU56|PUS1_MOUSE	tr|A0A452DLR9|A0A452DLR9_CAPHI
OG0010872	sp|Q8BUH1|TXN4B_MOUSE	tr|A0A452DMV2|A0A452DMV2_CAPHI
OG0010873	sp|Q80TA9|EPG5_MOUSE	tr|A0A452DQ00|A0A452DQ00_CAPHI
OG0010874	sp|Q3TYS2|CYBC1_MOUSE	tr|A0A452DRJ8|A0A452DRJ8_CAPHI
OG0010875	sp|E9PZZ1|PRD13_MOUSE	tr|A0A452DSP9|A0A452DSP9_CAPHI
OG0010876	sp|Q9DBR1|XRN2_MOUSE	tr|A0A452DTP5|A0A452DTP5_CAPHI
OG0010877	sp|P15702|LEUK_MOUSE	tr|A0A452DUE3|A0A452DUE3_CAPHI
OG0010878	sp|Q91VY9|ZN622_MOUSE	tr|A0A452DVH7|A0A452DVH7_CAPHI
OG0010879	sp|O88876|DHRS3_MOUSE	tr|A0A452DXP9|A0A452DXP9_CAPHI
OG0010880	sp|Q1RLK6|B3GN4_MOUSE	tr|A0A452DYM1|A0A452DYM1_CAPHI
OG0010882	sp|Q61488|DHH_MOUSE	tr|A0A452E142|A0A452E142_CAPHI
OG0010883	sp|Q8BVG8|NAT14_MOUSE	tr|A0A452E3F4|A0A452E3F4_CAPHI
OG0010884	sp|Q8BUJ9|LRP12_MOUSE	tr|A0A452E7X6|A0A452E7X6_CAPHI
OG0010885	sp|Q80ZK9|WDTC1_MOUSE	tr|A0A452E8R3|A0A452E8R3_CAPHI
OG0010886	sp|Q8C170|MYO9A_MOUSE	tr|A0A452E934|A0A452E934_CAPHI
OG0010887	sp|Q8K0H5|TAF10_MOUSE	tr|A0A452EBR3|A0A452EBR3_CAPHI
OG0010888	sp|Q5QD14|TAAR5_MOUSE	tr|A0A452EHE6|A0A452EHE6_CAPHI
OG0010889	sp|Q61152|PTN18_MOUSE	tr|A0A452EHM8|A0A452EHM8_CAPHI
OG0010890	sp|Q80Y83|DIXC1_MOUSE	tr|A0A452EID5|A0A452EID5_CAPHI
OG0010891	sp|Q8VBV8|GUC1B_MOUSE	tr|A0A452EIG0|A0A452EIG0_CAPHI
OG0010892	sp|Q6PDG8|MON1A_MOUSE	tr|A0A452EKS5|A0A452EKS5_CAPHI
OG0010893	sp|Q8C3F2|F120C_MOUSE	tr|A0A452ELS4|A0A452ELS4_CAPHI
OG0010894	sp|O35437|TCF21_MOUSE	tr|A0A452ERB7|A0A452ERB7_CAPHI
OG0010895	sp|Q924Y0|BODG_MOUSE	tr|A0A452ERN8|A0A452ERN8_CAPHI
OG0010896	tr|Q9D4I8|Q9D4I8_MOUSE	tr|A0A452ETN8|A0A452ETN8_CAPHI
OG0010897	sp|Q8BGB5|LIMD2_MOUSE	tr|A0A452ETU5|A0A452ETU5_CAPHI
OG0010898	sp|Q8CIM8|INT4_MOUSE	tr|A0A452EWM9|A0A452EWM9_CAPHI
OG0010899	sp|P62956|CCG7_MOUSE	tr|A0A452F152|A0A452F152_CAPHI
OG0010900	sp|Q6RT24|CENPE_MOUSE	tr|A0A452F358|A0A452F358_CAPHI
OG0010901	sp|Q8K3H0|DP13A_MOUSE	tr|A0A452F3A7|A0A452F3A7_CAPHI
OG0010902	sp|Q1PSW8|LIN41_MOUSE	tr|A0A452F501|A0A452F501_CAPHI
OG0010903	sp|Q9WV66|MARH7_MOUSE	tr|A0A452F683|A0A452F683_CAPHI
OG0010904	sp|Q8CD10|MICU2_MOUSE	tr|A0A452F8A5|A0A452F8A5_CAPHI
OG0010906	sp|Q9QY05|INSL6_MOUSE	tr|A0A452FEB2|A0A452FEB2_CAPHI
OG0010907	sp|Q91VJ2|CAVN3_MOUSE	tr|A0A452FGE9|A0A452FGE9_CAPHI
OG0010908	sp|Q9Z2E2|MBD1_MOUSE	tr|A0A452FHR4|A0A452FHR4_CAPHI
OG0010909	sp|Q9D1H7|GET4_MOUSE	tr|A0A452FKG7|A0A452FKG7_CAPHI
OG0010910	sp|A2AB59|RHG27_MOUSE	tr|A0A452FKR8|A0A452FKR8_CAPHI
OG0010911	sp|Q99LX0|PARK7_MOUSE	tr|A0A452FM54|A0A452FM54_CAPHI
OG0010912	sp|Q9D5U5|HDHD1_MOUSE	tr|A0A452FM59|A0A452FM59_CAPHI
OG0010913	sp|Q9JHF7|HPGDS_MOUSE	tr|A0A452FMS4|A0A452FMS4_CAPHI
OG0010914	sp|A2AN08|UBR4_MOUSE	tr|A0A452FNZ8|A0A452FNZ8_CAPHI
OG0010915	sp|Q9Z0R4|ITSN1_MOUSE	tr|A0A452FPF8|A0A452FPF8_CAPHI
OG0010916	sp|Q99JY8|PLPP3_MOUSE	tr|A0A452FPG6|A0A452FPG6_CAPHI
OG0010917	sp|P48540|GDNF_MOUSE	tr|A0A452FSD7|A0A452FSD7_CAPHI
OG0010918	sp|P31650|S6A11_MOUSE	tr|A0A452FT37|A0A452FT37_CAPHI
OG0010919	sp|P97386|DNLI3_MOUSE	tr|A0A452FVL5|A0A452FVL5_CAPHI
OG0010920	sp|Q99KU6|CF089_MOUSE	tr|A0A452FW45|A0A452FW45_CAPHI
OG0010921	sp|P27931|IL1R2_MOUSE	tr|A0A452FW89|A0A452FW89_CAPHI
OG0010922	sp|Q8BIY1|GPTC3_MOUSE	tr|A0A452FX12|A0A452FX12_CAPHI
OG0010923	sp|Q8CJ19|MICA3_MOUSE	tr|A0A452FYB0|A0A452FYB0_CAPHI
OG0010924	sp|Q8BGE9|RL3R1_MOUSE	tr|A0A452FZ80|A0A452FZ80_CAPHI
OG0010925	sp|Q8C963|CC159_MOUSE	tr|A0A452G0T2|A0A452G0T2_CAPHI
OG0010926	sp|Q69ZF3|GBA2_MOUSE	tr|A0A452G1H9|A0A452G1H9_CAPHI
OG0010927	sp|P23979|5HT3A_MOUSE	tr|A0A452G324|A0A452G324_CAPHI
OG0010928	sp|Q5DU41|LRC8B_MOUSE	tr|A0A452G5Y1|A0A452G5Y1_CAPHI
OG0010930	sp|Q03311|CHLE_MOUSE	tr|A0A452G9C1|A0A452G9C1_CAPHI
OG0010931	sp|Q19LI2|A1BG_MOUSE	tr|A0A452G9V7|A0A452G9V7_CAPHI
OG0010932	sp|Q3UVY5|PCX4_MOUSE	tr|A0A452GB60|A0A452GB60_CAPHI
OG0010933	sp|O08689|GDF8_MOUSE	sp|Q6T5B8|GDF8_CAPHI
OG0010934	sp|Q7TNI2|TM59L_MOUSE	tr|A0A452DML0|A0A452DML0_CAPHI
OG0010935	sp|Q64522|H2A2B_MOUSE	tr|A0A452DS67|A0A452DS67_CAPHI
OG0010936	sp|Q9QXW9|LAT2_MOUSE	tr|A0A452DTW3|A0A452DTW3_CAPHI
OG0010937	sp|Q9D3G9|RHOH_MOUSE	tr|A0A452DU90|A0A452DU90_CAPHI
OG0010938	sp|Q5SUV5|MYLK4_MOUSE	tr|A0A452DW64|A0A452DW64_CAPHI
OG0010939	sp|P50615|BTG3_MOUSE	tr|A0A452DWD4|A0A452DWD4_CAPHI
OG0010940	sp|Q5NCC9|TRI58_MOUSE	tr|A0A452DWF6|A0A452DWF6_CAPHI
OG0010941	sp|Q9Z1M8|RED_MOUSE	tr|A0A452DY93|A0A452DY93_CAPHI
OG0010942	sp|P0DW87|ZTRF1_MOUSE	tr|A0A452E0U9|A0A452E0U9_CAPHI
OG0010943	sp|Q8BY87|UBP47_MOUSE	tr|A0A452E200|A0A452E200_CAPHI
OG0010944	sp|Q8K0L0|ASB2_MOUSE	tr|A0A452E3D1|A0A452E3D1_CAPHI
OG0010945	sp|Q5PR69|CRACD_MOUSE	tr|A0A452E4B7|A0A452E4B7_CAPHI
OG0010946	sp|Q7TN98|CPEB4_MOUSE	tr|A0A452E6A7|A0A452E6A7_CAPHI
OG0010947	sp|Q5SX19|PIGL_MOUSE	tr|A0A452E715|A0A452E715_CAPHI
OG0010948	sp|Q924D0|RT4I1_MOUSE	tr|A0A452E7Y7|A0A452E7Y7_CAPHI
OG0010949	sp|Q9CQA0|CENPM_MOUSE	tr|A0A452E8B6|A0A452E8B6_CAPHI
OG0010950	sp|Q8R4E9|CDT1_MOUSE	tr|A0A452EC13|A0A452EC13_CAPHI
OG0010951	sp|Q9DBG9|TX1B3_MOUSE	tr|A0A452ED96|A0A452ED96_CAPHI
OG0010952	sp|Q8BKT6|TSN12_MOUSE	tr|A0A452EDP9|A0A452EDP9_CAPHI
OG0010953	sp|Q148B6|SPERI_MOUSE	tr|A0A452EDR2|A0A452EDR2_CAPHI
OG0010954	sp|Q60991|CP7B1_MOUSE	tr|A0A452EEK1|A0A452EEK1_CAPHI
OG0010955	sp|Q4ZJM7|OTOL1_MOUSE	tr|A0A452EEK5|A0A452EEK5_CAPHI
OG0010956	sp|Q8BGC1|CE022_MOUSE	tr|A0A452EFH1|A0A452EFH1_CAPHI
OG0010957	sp|Q149C2|MIPT3_MOUSE	tr|A0A452EG37|A0A452EG37_CAPHI
OG0010958	sp|Q8R0S4|CACB4_MOUSE	tr|A0A452EGC3|A0A452EGC3_CAPHI
OG0010959	sp|P42567|EPS15_MOUSE	tr|A0A452ELX7|A0A452ELX7_CAPHI
OG0010960	tr|B1ASA5|B1ASA5_MOUSE	tr|A0A452ENZ8|A0A452ENZ8_CAPHI
OG0010961	sp|O88448|KLC2_MOUSE	tr|A0A452ER77|A0A452ER77_CAPHI
OG0010962	sp|Q6IEE6|T132E_MOUSE	tr|A0A452ERS7|A0A452ERS7_CAPHI
OG0010963	sp|Q9WU02|V1BR_MOUSE	tr|A0A452EUV1|A0A452EUV1_CAPHI
OG0010964	sp|Q9QYB8|ADDB_MOUSE	tr|A0A452EVU2|A0A452EVU2_CAPHI
OG0010965	sp|Q9EST3|4ET_MOUSE	tr|A0A452EVY9|A0A452EVY9_CAPHI
OG0010966	sp|Q69ZZ6|TMCC1_MOUSE	tr|A0A452EWZ1|A0A452EWZ1_CAPHI
OG0010967	sp|Q69Z69|ESCO1_MOUSE	tr|A0A452EX35|A0A452EX35_CAPHI
OG0010968	sp|Q3ULA2|FBW1A_MOUSE	tr|A0A452EXU3|A0A452EXU3_CAPHI
OG0010969	sp|Q8R0J7|VP37B_MOUSE	tr|A0A452F130|A0A452F130_CAPHI
OG0010970	sp|Q7TN84|SYT14_MOUSE	tr|A0A452F3C3|A0A452F3C3_CAPHI
OG0010971	sp|Q8VCZ9|HYPDH_MOUSE	tr|A0A452F3D8|A0A452F3D8_CAPHI
OG0010972	sp|Q8BVF4|CCD30_MOUSE	tr|A0A452F4E5|A0A452F4E5_CAPHI
OG0010973	sp|O55236|MCE1_MOUSE	tr|A0A452F5W0|A0A452F5W0_CAPHI
OG0010974	tr|B2RVA4|B2RVA4_MOUSE	tr|A0A452F700|A0A452F700_CAPHI
OG0010975	sp|Q8K4Z2|FNDC5_MOUSE	tr|A0A452F817|A0A452F817_CAPHI
OG0010976	sp|Q67BT3|S13A5_MOUSE	tr|A0A452FA99|A0A452FA99_CAPHI
OG0010977	sp|Q9EQP6|ARRC_MOUSE	tr|A0A452FAZ9|A0A452FAZ9_CAPHI
OG0010978	tr|Q7TRU0|Q7TRU0_MOUSE	tr|A0A452FBC4|A0A452FBC4_CAPHI
OG0010979	sp|Q04899|CDK18_MOUSE	tr|A0A452FCC4|A0A452FCC4_CAPHI
OG0010980	sp|B2KF05|BRPF3_MOUSE	tr|A0A452FF84|A0A452FF84_CAPHI
OG0010981	sp|Q3TIX9|SNUT2_MOUSE	tr|A0A452FH76|A0A452FH76_CAPHI
OG0010982	sp|Q5S006|LRRK2_MOUSE	tr|A0A452FKD8|A0A452FKD8_CAPHI
OG0010983	sp|E2JF22|PIEZ1_MOUSE	tr|A0A452FKW4|A0A452FKW4_CAPHI
OG0010984	sp|Q9WTK2|CDYL_MOUSE	tr|A0A452FKW7|A0A452FKW7_CAPHI
OG0010985	sp|Q8K4Q6|NEIL1_MOUSE	tr|A0A452FPL4|A0A452FPL4_CAPHI
OG0010986	sp|Q8C726|BTBD9_MOUSE	tr|A0A452FQC7|A0A452FQC7_CAPHI
OG0010987	sp|P97432|NBR1_MOUSE	tr|A0A452FT88|A0A452FT88_CAPHI
OG0010988	sp|Q99N89|RM43_MOUSE	tr|A0A452FTE4|A0A452FTE4_CAPHI
OG0010989	sp|Q9Z0U0|XPR1_MOUSE	tr|A0A452FUT8|A0A452FUT8_CAPHI
OG0010990	sp|Q91WD5|NDUS2_MOUSE	tr|A0A452FXF1|A0A452FXF1_CAPHI
OG0010991	sp|Q9D1E6|TBCB_MOUSE	tr|A0A452FXK6|A0A452FXK6_CAPHI
OG0010992	sp|Q3U4G3|XXLT1_MOUSE	tr|A0A452FYB6|A0A452FYB6_CAPHI
OG0010993	sp|Q8R000|OSTA_MOUSE	tr|A0A452G421|A0A452G421_CAPHI
OG0010994	sp|Q61214|DYR1A_MOUSE	tr|A0A452G609|A0A452G609_CAPHI
OG0010995	sp|Q8BHC9|FUT11_MOUSE	tr|A0A452DKI8|A0A452DKI8_CAPHI
OG0010996	sp|Q80SY4|MIB1_MOUSE	tr|A0A452DNF9|A0A452DNF9_CAPHI
OG0010997	sp|Q99J55|IER5L_MOUSE	tr|A0A452DV02|A0A452DV02_CAPHI
OG0010998	sp|O70279|ESS2_MOUSE	tr|A0A452DVR4|A0A452DVR4_CAPHI
OG0010999	sp|Q61923|KCNA6_MOUSE	tr|A0A452DWQ4|A0A452DWQ4_CAPHI
OG0011000	sp|Q923B6|STEA4_MOUSE	tr|A0A452DXA6|A0A452DXA6_CAPHI
OG0011001	sp|P14246|GTR2_MOUSE	tr|A0A452DXB4|A0A452DXB4_CAPHI
OG0011002	sp|Q3UVG3|F91A1_MOUSE	tr|A0A452DYX3|A0A452DYX3_CAPHI
OG0011003	sp|O08672|KIFC2_MOUSE	tr|A0A452DZ04|A0A452DZ04_CAPHI
OG0011004	sp|Q924K8|MTA3_MOUSE	tr|A0A452E077|A0A452E077_CAPHI
OG0011005	sp|Q9CSV6|SFT2C_MOUSE	tr|A0A452E0A0|A0A452E0A0_CAPHI
OG0011006	sp|Q9JLS0|HLPDA_MOUSE	tr|A0A452E205|A0A452E205_CAPHI
OG0011007	sp|Q8BJ64|CHDH_MOUSE	tr|A0A452E2A6|A0A452E2A6_CAPHI
OG0011008	sp|P41969|ELK1_MOUSE	tr|A0A452E2D2|A0A452E2D2_CAPHI
OG0011009	sp|P97737|GDF10_MOUSE	tr|A0A452E2Q4|A0A452E2Q4_CAPHI
OG0011010	sp|Q9QUP4|CHST5_MOUSE	tr|A0A452E3I9|A0A452E3I9_CAPHI
OG0011011	sp|Q9DBB1|DUS6_MOUSE	tr|A0A452E7K9|A0A452E7K9_CAPHI
OG0011012	sp|Q3TZX8|NOL9_MOUSE	tr|A0A452E7N3|A0A452E7N3_CAPHI
OG0011013	sp|Q8VE04|MOB3B_MOUSE	tr|A0A452E8N6|A0A452E8N6_CAPHI
OG0011014	sp|Q6PB51|CC117_MOUSE	tr|A0A452E996|A0A452E996_CAPHI
OG0011015	sp|Q5SW46|PERL_MOUSE	sp|A0A452E9Y6|PERL_CAPHI
OG0011016	sp|Q9JIB4|TF2H2_MOUSE	tr|A0A452EC36|A0A452EC36_CAPHI
OG0011017	sp|Q8BGW3|BHE23_MOUSE	tr|A0A452ECR6|A0A452ECR6_CAPHI
OG0011018	sp|Q8BM85|TBCK_MOUSE	tr|A0A452EL17|A0A452EL17_CAPHI
OG0011019	sp|Q9DBA9|TF2H1_MOUSE	tr|A0A452EM76|A0A452EM76_CAPHI
OG0011020	sp|Q6VVW9|CP2R1_MOUSE	tr|A0A452ENP1|A0A452ENP1_CAPHI
OG0011021	sp|O09012|PEX5_MOUSE	tr|A0A452EPQ9|A0A452EPQ9_CAPHI
OG0011022	sp|Q5NCI0|URGCP_MOUSE	tr|A0A452EQE7|A0A452EQE7_CAPHI
OG0011023	sp|Q9JHE3|ASAH2_MOUSE	tr|A0A452ERP3|A0A452ERP3_CAPHI
OG0011024	sp|Q9DAU1|CNPY3_MOUSE	tr|A0A452ES29|A0A452ES29_CAPHI
OG0011025	sp|P57784|RU2A_MOUSE	tr|A0A452EV18|A0A452EV18_CAPHI
OG0011026	sp|P15499|PRPH2_MOUSE	tr|A0A452EY74|A0A452EY74_CAPHI
OG0011027	sp|Q9ESX5|DKC1_MOUSE	tr|A0A452F0B0|A0A452F0B0_CAPHI
OG0011028	sp|Q925Q8|DACH2_MOUSE	tr|A0A452F169|A0A452F169_CAPHI
OG0011029	sp|Q9WV56|GDF2_MOUSE	tr|A0A452F3N3|A0A452F3N3_CAPHI
OG0011030	sp|Q64323|PIGA_MOUSE	tr|A0A452F3Q9|A0A452F3Q9_CAPHI
OG0011031	sp|Q9D9R3|SPAT9_MOUSE	tr|A0A452F5P1|A0A452F5P1_CAPHI
OG0011032	sp|Q8BZH0|S39AD_MOUSE	tr|A0A452F763|A0A452F763_CAPHI
OG0011033	sp|P70210|TEAD3_MOUSE	tr|A0A452F7Z0|A0A452F7Z0_CAPHI
OG0011034	sp|P41158|ELK4_MOUSE	tr|A0A452F8H3|A0A452F8H3_CAPHI
OG0011035	sp|Q6EDY6|CARL1_MOUSE	tr|A0A452FB72|A0A452FB72_CAPHI
OG0011036	sp|Q9ESS0|DUS10_MOUSE	tr|A0A452FE17|A0A452FE17_CAPHI
OG0011037	sp|Q8K352|SASH3_MOUSE	tr|A0A452FEQ6|A0A452FEQ6_CAPHI
OG0011038	sp|Q9CXE6|XRCC3_MOUSE	tr|A0A452FG83|A0A452FG83_CAPHI
OG0011039	sp|Q9CQ19|MYL9_MOUSE	tr|A0A452FGH9|A0A452FGH9_CAPHI
OG0011040	sp|O35600|ABCA4_MOUSE	tr|A0A452FGX7|A0A452FGX7_CAPHI
OG0011041	sp|O70468|MYPC3_MOUSE	tr|A0A452FL38|A0A452FL38_CAPHI
OG0011042	sp|Q91W27|TIP39_MOUSE	tr|A0A452FNR7|A0A452FNR7_CAPHI
OG0011043	sp|Q5SUA5|MYO1G_MOUSE	tr|A0A452FSU7|A0A452FSU7_CAPHI
OG0011044	sp|Q9EQF2|KELL_MOUSE	tr|A0A452FV88|A0A452FV88_CAPHI
OG0011045	sp|Q69ZH9|RHG23_MOUSE	tr|A0A452FWS4|A0A452FWS4_CAPHI
OG0011046	sp|Q9JMB0|GKAP1_MOUSE	tr|A0A452G293|A0A452G293_CAPHI
OG0011047	sp|Q80V62|FACD2_MOUSE	tr|A0A452G7X6|A0A452G7X6_CAPHI
OG0011048	sp|Q9CR48|DRAM2_MOUSE	tr|A0A452G9G4|A0A452G9G4_CAPHI
OG0011049	sp|P47876|IBP1_MOUSE	tr|F4YZS9|F4YZS9_CAPHI
OG0011050	sp|P97466|NOGG_MOUSE	tr|A0A2Z4FR29|A0A2Z4FR29_CAPHI
