Orthogroup	Mus_musculus	Pan_troglodytes
OG0015722	sp|Q9Z0U0|XPR1_MOUSE	tr|H2Q0Q1|H2Q0Q1_PANTR
OG0015723	tr|B2RS76|B2RS76_MOUSE	tr|A0A2J8P2V7|A0A2J8P2V7_PANTR
OG0015724	tr|D3YUE4|D3YUE4_MOUSE	tr|H2QR59|H2QR59_PANTR
OG0015725	sp|E9QAT4|SC16A_MOUSE	tr|K7BNI4|K7BNI4_PANTR
OG0015726	sp|G5E8P1|BRD1_MOUSE	tr|A0A2J8JBT8|A0A2J8JBT8_PANTR
OG0015727	tr|O08643|O08643_MOUSE	tr|A0A2I3TGU7|A0A2I3TGU7_PANTR
OG0015728	sp|O35454|CLCN6_MOUSE	tr|H2PY12|H2PY12_PANTR
OG0015729	sp|O70355|BTNL2_MOUSE	tr|A0A2I3TCB4|A0A2I3TCB4_PANTR
OG0015730	sp|O70507|HCN4_MOUSE	tr|H2Q9R7|H2Q9R7_PANTR
OG0015731	sp|P0CL69|ZN703_MOUSE	tr|H2QW06|H2QW06_PANTR
OG0015732	sp|P16332|MUTA_MOUSE	tr|A0A2I3TK08|A0A2I3TK08_PANTR
OG0015733	sp|P29268|CCN2_MOUSE	tr|H2QTR1|H2QTR1_PANTR
OG0015734	sp|P47242|PAX9_MOUSE	sp|Q2VL62|PAX9_PANTR
OG0015735	sp|P50429|ARSB_MOUSE	tr|K7B3C4|K7B3C4_PANTR
OG0015736	sp|P55098|PEX2_MOUSE	tr|H2R0I3|H2R0I3_PANTR
OG0015737	sp|P58801|RIPK2_MOUSE	tr|A0A2I3RYC1|A0A2I3RYC1_PANTR
OG0015738	sp|P70701|WN10A_MOUSE	tr|H2QJF8|H2QJF8_PANTR
OG0015739	sp|P86049|RBM46_MOUSE	tr|A0A2J8MUT6|A0A2J8MUT6_PANTR
OG0015740	sp|Q3TEA8|HP1B3_MOUSE	tr|A0A2I3SFQ8|A0A2I3SFQ8_PANTR
OG0015741	sp|Q3UDW8|HGNAT_MOUSE	tr|A0A2I3SAL8|A0A2I3SAL8_PANTR
OG0015742	sp|Q3UI43|BABA1_MOUSE	tr|K7CLA9|K7CLA9_PANTR
OG0015743	sp|Q3UV16|IPIL2_MOUSE	tr|H2RAC3|H2RAC3_PANTR
OG0015744	sp|Q3V3N7|BBS1_MOUSE	tr|A0A2I3TCH5|A0A2I3TCH5_PANTR
OG0015745	sp|Q4VC33|MAEA_MOUSE	tr|A0A2I3SG98|A0A2I3SG98_PANTR
OG0015746	sp|Q61468|MSLN_MOUSE	tr|H2QA86|H2QA86_PANTR
OG0015747	sp|Q6PAV2|HERC4_MOUSE	tr|K7B173|K7B173_PANTR
OG0015748	sp|Q6PDM4|IHO1_MOUSE	tr|K7CUN3|K7CUN3_PANTR
OG0015749	sp|Q6PFX8|RIMKA_MOUSE	tr|H2PYT3|H2PYT3_PANTR
OG0015750	sp|Q6ZPY2|SMG5_MOUSE	tr|A0A2I3SZY8|A0A2I3SZY8_PANTR
OG0015751	sp|Q7TN05|AP1S3_MOUSE	tr|A0A2I3TKW0|A0A2I3TKW0_PANTR
OG0015752	sp|Q80W88|HOMEZ_MOUSE	tr|A0A2I3SY96|A0A2I3SY96_PANTR
OG0015753	sp|Q80XC3|US6NL_MOUSE	tr|A0A2I3SEY8|A0A2I3SEY8_PANTR
OG0015754	sp|Q811W1|AARD_MOUSE	tr|H2R9Q3|H2R9Q3_PANTR
OG0015755	sp|Q8BNJ6|NETO2_MOUSE	tr|K7BTZ4|K7BTZ4_PANTR
OG0015756	sp|Q8BTI9|PK3CB_MOUSE	tr|H2QNG6|H2QNG6_PANTR
OG0015757	sp|Q8CEL2|CFA61_MOUSE	tr|H2QK15|H2QK15_PANTR
OG0015758	sp|Q8K221|ARFP2_MOUSE	tr|H2Q322|H2Q322_PANTR
OG0015759	sp|Q8K386|RAB15_MOUSE	tr|H2R9A2|H2R9A2_PANTR
OG0015760	sp|Q8VCZ7|ZBT7C_MOUSE	tr|A0A2J8NED9|A0A2J8NED9_PANTR
OG0015761	sp|Q8VHS5|ASB16_MOUSE	tr|H2QD65|H2QD65_PANTR
OG0015762	sp|Q91W27|TIP39_MOUSE	tr|A0A2I3SW66|A0A2I3SW66_PANTR
OG0015763	sp|Q91Y97|ALDOB_MOUSE	tr|A0A2I3SKK2|A0A2I3SKK2_PANTR
OG0015764	sp|Q920S3|GATD1_MOUSE	tr|H2QUX3|H2QUX3_PANTR
OG0015765	sp|Q921D9|GRHL1_MOUSE	tr|A0A2I3RAW6|A0A2I3RAW6_PANTR
OG0015766	sp|Q921M3|SF3B3_MOUSE	tr|H2QBG5|H2QBG5_PANTR
OG0015767	sp|Q99JP6|HOME3_MOUSE	tr|A0A2I3S5I2|A0A2I3S5I2_PANTR
OG0015768	sp|Q9CQF9|PCYOX_MOUSE	tr|K7CXN9|K7CXN9_PANTR
OG0015769	sp|Q9CQN6|TM14C_MOUSE	tr|H2QSA6|H2QSA6_PANTR
OG0015770	sp|Q9CX25|CJ143_MOUSE	tr|A0A2I3TMZ7|A0A2I3TMZ7_PANTR
OG0015771	sp|Q9CX30|YIF1B_MOUSE	tr|H2QG79|H2QG79_PANTR
OG0015772	sp|Q9D1N9|RM21_MOUSE	tr|K7DHG7|K7DHG7_PANTR
OG0015773	sp|Q9D7N9|APMAP_MOUSE	tr|H2QK40|H2QK40_PANTR
OG0015774	sp|Q9D7W5|MED8_MOUSE	tr|H2PYV0|H2PYV0_PANTR
OG0015775	sp|Q9D939|ST1C2_MOUSE	tr|H2QII2|H2QII2_PANTR
OG0015776	sp|Q9D9J2|TEX33_MOUSE	tr|A0A2J8QPJ9|A0A2J8QPJ9_PANTR
OG0015777	sp|Q9ET43|CLD12_MOUSE	tr|H2QUW7|H2QUW7_PANTR
OG0015778	sp|Q9JI75|NQO2_MOUSE	tr|A0A2I3SP71|A0A2I3SP71_PANTR
OG0015779	sp|Q9QZ10|ANX10_MOUSE	tr|H2R048|H2R048_PANTR
OG0015780	sp|Q9R1S0|B9D1_MOUSE	tr|H2QCF2|H2QCF2_PANTR
OG0015781	sp|Q9WUB4|DCTN6_MOUSE	tr|H2R319|H2R319_PANTR
OG0015782	sp|Q9WVS7|MP2K5_MOUSE	tr|H2Q9P0|H2Q9P0_PANTR
OG0015783	sp|Q9Z0J7|GDF15_MOUSE	tr|H2QFT1|H2QFT1_PANTR
OG0015784	sp|Q9Z1Y4|TRIP6_MOUSE	tr|G2HF12|G2HF12_PANTR
OG0015785	sp|Q9Z2U2|ZN292_MOUSE	tr|H2QTD2|H2QTD2_PANTR
OG0015786	tr|A2AF31|A2AF31_MOUSE	tr|H2QZI0|H2QZI0_PANTR
OG0015787	sp|A2AJ77|PRD12_MOUSE	tr|H2QY20|H2QY20_PANTR
OG0015788	sp|D3YWP0|EFMT3_MOUSE	tr|K7CTC3|K7CTC3_PANTR
OG0015789	sp|P0C0A3|CHMP6_MOUSE	tr|A0A2I3RVG8|A0A2I3RVG8_PANTR
OG0015790	sp|P10166|MYCL_MOUSE	tr|H2PYR4|H2PYR4_PANTR
OG0015791	sp|P16110|LEG3_MOUSE	tr|H2Q8C5|H2Q8C5_PANTR
OG0015792	sp|P20033|PDGFA_MOUSE	tr|H2RDT0|H2RDT0_PANTR
OG0015793	sp|P28236|CXA8_MOUSE	tr|H2PZV2|H2PZV2_PANTR
OG0015794	sp|P29416|HEXA_MOUSE	tr|A0A2I3TKG1|A0A2I3TKG1_PANTR
OG0015795	sp|P43023|CX6A2_MOUSE	tr|H2QB05|H2QB05_PANTR
OG0015796	sp|P46978|STT3A_MOUSE	tr|G2HEN1|G2HEN1_PANTR
OG0015797	sp|P48437|PROX1_MOUSE	tr|A0A2J8QV82|A0A2J8QV82_PANTR
OG0015798	sp|P50149|GNAT2_MOUSE	tr|H2PZL0|H2PZL0_PANTR
OG0015799	sp|P58682|TLR8_MOUSE	tr|A0A2I3RDS7|A0A2I3RDS7_PANTR
OG0015800	sp|Q01337|ADA2C_MOUSE	tr|H2RE05|H2RE05_PANTR
OG0015801	sp|Q3TNL8|IPRI_MOUSE	tr|H2R1U1|H2R1U1_PANTR
OG0015802	sp|Q3U1Z5|GPSM3_MOUSE	tr|H2QSR3|H2QSR3_PANTR
OG0015803	sp|Q3UIW5|RNF10_MOUSE	tr|H2Q715|H2Q715_PANTR
OG0015804	sp|Q3UQS8|RBM20_MOUSE	tr|A0A2I3SH04|A0A2I3SH04_PANTR
OG0015805	sp|Q571K4|TAB3_MOUSE	tr|H2R4S6|H2R4S6_PANTR
OG0015806	sp|Q62276|MED22_MOUSE	tr|H2R0M1|H2R0M1_PANTR
OG0015807	sp|Q62448|IF4G2_MOUSE	tr|H2Q368|H2Q368_PANTR
OG0015808	sp|Q6PCX7|RGMA_MOUSE	tr|A0A2I3RCN0|A0A2I3RCN0_PANTR
OG0015809	sp|Q6PGH0|UBTD2_MOUSE	tr|K7B561|K7B561_PANTR
OG0015810	sp|Q7TPQ3|SHPRH_MOUSE	tr|K7AY25|K7AY25_PANTR
OG0015811	sp|Q80ZN5|CST13_MOUSE	tr|A0A2I3SVK9|A0A2I3SVK9_PANTR
OG0015812	sp|Q8BHD1|POC1B_MOUSE	tr|H2Q6L0|H2Q6L0_PANTR
OG0015813	sp|Q8BV13|CSN7B_MOUSE	tr|A0A2I3RXB4|A0A2I3RXB4_PANTR
OG0015814	sp|Q8BZQ7|ANC2_MOUSE	tr|H2QY82|H2QY82_PANTR
OG0015815	sp|Q8CC70|CF300_MOUSE	tr|K7B9D2|K7B9D2_PANTR
OG0015816	sp|Q8CE47|S49A3_MOUSE	tr|K7BDS0|K7BDS0_PANTR
OG0015817	sp|Q8CFY5|COX10_MOUSE	tr|H2QCB0|H2QCB0_PANTR
OG0015818	sp|Q8CGS6|DPOLQ_MOUSE	tr|A0A2I3TMA5|A0A2I3TMA5_PANTR
OG0015819	sp|Q8K382|DEN1A_MOUSE	tr|H2RBN5|H2RBN5_PANTR
OG0015820	sp|Q8R323|RFC3_MOUSE	tr|H2Q7E8|H2Q7E8_PANTR
OG0015821	sp|Q8VD00|SGMR2_MOUSE	tr|H2QCG8|H2QCG8_PANTR
OG0015822	sp|Q920C1|CRDL1_MOUSE	tr|K7B3D4|K7B3D4_PANTR
OG0015823	sp|Q922G0|S2536_MOUSE	tr|H2QNH6|H2QNH6_PANTR
OG0015824	sp|Q923W1|TGS1_MOUSE	tr|H2QW66|H2QW66_PANTR
OG0015825	sp|Q925B0|PAWR_MOUSE	tr|H2Q6J0|H2Q6J0_PANTR
OG0015826	sp|Q99P51|RASF3_MOUSE	tr|H2Q6E3|H2Q6E3_PANTR
OG0015827	sp|Q9CQ37|UBE2T_MOUSE	tr|H2Q0X0|H2Q0X0_PANTR
OG0015828	sp|Q9D1B8|DCD2C_MOUSE	tr|H2RB93|H2RB93_PANTR
OG0015829	sp|Q9D702|TMM52_MOUSE	tr|H2PXU4|H2PXU4_PANTR
OG0015830	sp|Q9D845|TEX9_MOUSE	tr|H2Q9H6|H2Q9H6_PANTR
OG0015831	sp|Q9EQH4|TAF8_MOUSE	tr|A0A2J8NZV4|A0A2J8NZV4_PANTR
OG0015832	sp|Q9JIM5|YIPF7_MOUSE	tr|H2RA79|H2RA79_PANTR
OG0015833	sp|Q9JLJ2|AL9A1_MOUSE	tr|H2Q0I5|H2Q0I5_PANTR
OG0015834	sp|Q9JLL3|TNR19_MOUSE	tr|K7C4D1|K7C4D1_PANTR
OG0015835	sp|Q9JLN9|MTOR_MOUSE	tr|K7B4P2|K7B4P2_PANTR
OG0015836	sp|Q9JLV1|BAG3_MOUSE	tr|H2Q2N9|H2Q2N9_PANTR
OG0015837	sp|Q9WVB2|TLE2_MOUSE	tr|H2R3W5|H2R3W5_PANTR
OG0015838	sp|Q9Z2I2|FKB1B_MOUSE	tr|H2QHI6|H2QHI6_PANTR
OG0015839	tr|A0A140LIR9|A0A140LIR9_MOUSE	tr|A0A2I3SES1|A0A2I3SES1_PANTR
OG0015840	tr|A0A338P719|A0A338P719_MOUSE	tr|H2QP61|H2QP61_PANTR
OG0015841	sp|A6H666|COX8C_MOUSE	tr|A0A2I3SMY4|A0A2I3SMY4_PANTR
OG0015842	sp|B1AUC7|RHG36_MOUSE	tr|H2QZ41|H2QZ41_PANTR
OG0015843	tr|D3Z393|D3Z393_MOUSE	tr|A0A2I3S7B8|A0A2I3S7B8_PANTR
OG0015844	tr|J3QN05|J3QN05_MOUSE	tr|A0A2I3RLY1|A0A2I3RLY1_PANTR
OG0015845	sp|O08524|TECTB_MOUSE	tr|A0A2I3RJT6|A0A2I3RJT6_PANTR
OG0015846	sp|O35613|DAXX_MOUSE	tr|A0A2J8NYK5|A0A2J8NYK5_PANTR
OG0015847	sp|O70460|CCL19_MOUSE	tr|H2QX71|H2QX71_PANTR
OG0015848	sp|P08030|APT_MOUSE	tr|H2QBQ7|H2QBQ7_PANTR
OG0015849	sp|P0DN83|DWORF_MOUSE	tr|A0A2I3S986|A0A2I3S986_PANTR
OG0015850	sp|P16277|BLK_MOUSE	tr|H2R5W0|H2R5W0_PANTR
OG0015851	sp|P27656|LIPC_MOUSE	tr|A0A2I3T5M2|A0A2I3T5M2_PANTR
OG0015852	sp|P41242|MATK_MOUSE	tr|A0A2J8JQU4|A0A2J8JQU4_PANTR
OG0015853	sp|P59997|KDM2A_MOUSE	tr|H2Q481|H2Q481_PANTR
OG0015854	sp|P70188|KIFA3_MOUSE	tr|H2Q0K8|H2Q0K8_PANTR
OG0015855	sp|Q3TIR3|RIC8A_MOUSE	tr|H2Q2U3|H2Q2U3_PANTR
OG0015856	sp|Q3V0J4|ANR53_MOUSE	tr|H2R0S8|H2R0S8_PANTR
OG0015857	sp|Q60605|MYL6_MOUSE	tr|A0A2I3TKG0|A0A2I3TKG0_PANTR
OG0015858	sp|Q61982|NOTC3_MOUSE	tr|H2QFL8|H2QFL8_PANTR
OG0015859	sp|Q64505|CP7A1_MOUSE	tr|H2QW73|H2QW73_PANTR
OG0015860	sp|Q64527|WNT8A_MOUSE	tr|A0A2I3TI13|A0A2I3TI13_PANTR
OG0015861	sp|Q69ZK0|PREX1_MOUSE	tr|K7B9U0|K7B9U0_PANTR
OG0015862	sp|Q6DG52|CHUR_MOUSE	tr|A0A2I3RRC4|A0A2I3RRC4_PANTR
OG0015863	sp|Q6GV12|KDSR_MOUSE	tr|H2QEM9|H2QEM9_PANTR
OG0015864	sp|Q6PDK2|KMT2D_MOUSE	tr|H2R0P8|H2R0P8_PANTR
OG0015865	sp|Q6XBJ3|ONEC2_MOUSE	tr|A0A2I3SWV1|A0A2I3SWV1_PANTR
OG0015866	sp|Q7TQN3|WFKN2_MOUSE	tr|A0A2I3T853|A0A2I3T853_PANTR
OG0015867	sp|Q80VC6|TSAP1_MOUSE	tr|H2PYH3|H2PYH3_PANTR
OG0015868	sp|Q80ZX8|SPAG1_MOUSE	tr|A0A2J8PME6|A0A2J8PME6_PANTR
OG0015869	sp|Q8BGD7|NPAS4_MOUSE	tr|H2Q466|H2Q466_PANTR
OG0015870	sp|Q8BH34|SEM3D_MOUSE	tr|H2QUV2|H2QUV2_PANTR
OG0015871	sp|Q8BHN5|RBM45_MOUSE	tr|H2QJ20|H2QJ20_PANTR
OG0015872	sp|Q8BMA6|SRP68_MOUSE	tr|A0A2I3TQ59|A0A2I3TQ59_PANTR
OG0015873	sp|Q8BML9|SYQ_MOUSE	tr|A0A2I3RGL3|A0A2I3RGL3_PANTR
OG0015874	sp|Q8BP01|VMAC_MOUSE	tr|H2QF37|H2QF37_PANTR
OG0015875	sp|Q8BZQ2|CRLD2_MOUSE	tr|K7A8K8|K7A8K8_PANTR
OG0015876	sp|Q8BZR9|NCBP3_MOUSE	tr|H2QBX2|H2QBX2_PANTR
OG0015877	sp|Q8C0T7|MFSD9_MOUSE	tr|A0A2I3T7L7|A0A2I3T7L7_PANTR
OG0015878	sp|Q8C6C7|F204A_MOUSE	tr|A0A2I3RPU3|A0A2I3RPU3_PANTR
OG0015879	sp|Q8CC84|LYSM4_MOUSE	tr|H2QA55|H2QA55_PANTR
OG0015880	sp|Q8CHR6|DPYD_MOUSE	tr|H2PZG2|H2PZG2_PANTR
OG0015881	sp|Q8CJ40|CROCC_MOUSE	tr|A0A2I3RUX0|A0A2I3RUX0_PANTR
OG0015882	sp|Q8K1D8|ENHO_MOUSE	tr|H2QX64|H2QX64_PANTR
OG0015883	sp|Q8K2A1|GULP1_MOUSE	tr|A0A2I3RAX3|A0A2I3RAX3_PANTR
OG0015884	sp|Q8R464|CADM4_MOUSE	tr|A0A2I3SCG6|A0A2I3SCG6_PANTR
OG0015885	sp|Q8VI16|B3GN9_MOUSE	tr|A0A2I3RPB1|A0A2I3RPB1_PANTR
OG0015886	sp|Q921R7|S35A5_MOUSE	tr|H2QN40|H2QN40_PANTR
OG0015887	sp|Q921Y4|MFSD5_MOUSE	tr|H2Q617|H2Q617_PANTR
OG0015888	sp|Q99N91|RM34_MOUSE	tr|H2R6A9|H2R6A9_PANTR
OG0015889	sp|Q9CQG2|MET16_MOUSE	tr|A0A2I3RSR0|A0A2I3RSR0_PANTR
OG0015890	sp|Q9CXM0|CHODL_MOUSE	tr|A0A2I3S767|A0A2I3S767_PANTR
OG0015891	sp|Q9CYA6|ZCHC8_MOUSE	tr|K7D5A2|K7D5A2_PANTR
OG0015892	sp|Q9CZH8|CCD77_MOUSE	tr|K7DA27|K7DA27_PANTR
OG0015893	sp|Q9D8Z2|TRIA1_MOUSE	tr|H2Q710|H2Q710_PANTR
OG0015894	sp|Q9D9Z5|DDA1_MOUSE	tr|A0A2I3TWZ6|A0A2I3TWZ6_PANTR
OG0015895	sp|Q9EQU3|TLR9_MOUSE	tr|A0A2I3T3V8|A0A2I3T3V8_PANTR
OG0015896	sp|Q9QXK9|SH22A_MOUSE	tr|H2R8K0|H2R8K0_PANTR
OG0015897	sp|Q9QZ39|SIA7A_MOUSE	tr|H2QDY3|H2QDY3_PANTR
OG0015898	sp|Q9WU72|TN13B_MOUSE	tr|H2Q7S7|H2Q7S7_PANTR
OG0015899	sp|Q9Z0E2|CHRD_MOUSE	tr|A0A2I3TA26|A0A2I3TA26_PANTR
OG0015900	sp|Q9Z262|CLD6_MOUSE	tr|A0A2I3RQQ6|A0A2I3RQQ6_PANTR
OG0015901	sp|A2AIP0|F166B_MOUSE	tr|A0A2I3SYG8|A0A2I3SYG8_PANTR
OG0015902	sp|D2J0Y4|CJ090_MOUSE	tr|H2Q2R6|H2Q2R6_PANTR
OG0015903	sp|E9PYI1|ZN568_MOUSE	tr|A0A2I3RW43|A0A2I3RW43_PANTR
OG0015904	tr|F6YK91|F6YK91_MOUSE	tr|A0A2I3S4Q7|A0A2I3S4Q7_PANTR
OG0015905	tr|G3XA20|G3XA20_MOUSE	tr|A0A2I3RKI9|A0A2I3RKI9_PANTR
OG0015906	sp|O35495|CDK14_MOUSE	tr|A0A2I3SXJ6|A0A2I3SXJ6_PANTR
OG0015907	sp|O35625|AXIN1_MOUSE	tr|H2R1H5|H2R1H5_PANTR
OG0015908	sp|O35655|PPE1_MOUSE	tr|A0A2I3RH60|A0A2I3RH60_PANTR
OG0015909	sp|O55241|OREX_MOUSE	tr|H2QD16|H2QD16_PANTR
OG0015910	sp|O88507|CNTFR_MOUSE	tr|H2QX65|H2QX65_PANTR
OG0015911	sp|P14142|GLUT4_MOUSE	tr|H2QC29|H2QC29_PANTR
OG0015912	sp|P35459|LY6D_MOUSE	tr|H2QWT1|H2QWT1_PANTR
OG0015913	sp|P51661|DHI2_MOUSE	tr|H2QBB5|H2QBB5_PANTR
OG0015914	sp|P53811|PIPNB_MOUSE	tr|A0A2I3SR29|A0A2I3SR29_PANTR
OG0015915	sp|P70193|LRIG1_MOUSE	tr|A0A2I3S7D4|A0A2I3S7D4_PANTR
OG0015916	sp|P70445|4EBP2_MOUSE	tr|H2Q214|H2Q214_PANTR
OG0015917	sp|P97492|RGS14_MOUSE	tr|H2QS37|H2QS37_PANTR
OG0015918	sp|Q3TWI9|CSCL2_MOUSE	tr|K7CJ87|K7CJ87_PANTR
OG0015919	sp|Q3TWL2|PP4P1_MOUSE	tr|H2Q7W3|H2Q7W3_PANTR
OG0015920	sp|Q501J2|ANKMT_MOUSE	tr|H2QA84|H2QA84_PANTR
OG0015921	sp|Q52KR2|LRIG2_MOUSE	tr|H2R8R5|H2R8R5_PANTR
OG0015922	sp|Q56A07|SCN2B_MOUSE	tr|A0A2I3S507|A0A2I3S507_PANTR
OG0015923	sp|Q5DU37|ZFY26_MOUSE	tr|H2Q8I0|H2Q8I0_PANTR
OG0015924	sp|Q5SNZ0|GRDN_MOUSE	tr|H2QHX4|H2QHX4_PANTR
OG0015925	sp|Q5SRT8|CCNJL_MOUSE	tr|H2QRX7|H2QRX7_PANTR
OG0015926	sp|Q66L44|CBARP_MOUSE	tr|H2QEU0|H2QEU0_PANTR
OG0015927	sp|Q68FG0|ZC4H2_MOUSE	tr|H2QYQ0|H2QYQ0_PANTR
OG0015928	sp|Q6PAM0|AAKB2_MOUSE	tr|A0A2I3SPU1|A0A2I3SPU1_PANTR
OG0015929	sp|Q7TQ48|SRCA_MOUSE	tr|A0A2I3TJ62|A0A2I3TJ62_PANTR
OG0015930	sp|Q80UW5|MRCKG_MOUSE	tr|H2R2M9|H2R2M9_PANTR
OG0015931	sp|Q80VY2|INKA2_MOUSE	tr|A0A2I3T2Z4|A0A2I3T2Z4_PANTR
OG0015932	sp|Q810B8|SLIK4_MOUSE	tr|H2R4I2|H2R4I2_PANTR
OG0015933	sp|Q8BJ03|COX15_MOUSE	tr|H2R085|H2R085_PANTR
OG0015934	sp|Q8BML1|MICA2_MOUSE	tr|A0A2J8P5E8|A0A2J8P5E8_PANTR
OG0015935	sp|Q8BTR5|DUS28_MOUSE	tr|H2QJQ7|H2QJQ7_PANTR
OG0015936	sp|Q8BXA6|CLD17_MOUSE	tr|H2QKW9|H2QKW9_PANTR
OG0015937	sp|Q8C110|SLIK6_MOUSE	tr|H2RCK8|H2RCK8_PANTR
OG0015938	sp|Q8C9B9|DIDO1_MOUSE	tr|K7DQ90|K7DQ90_PANTR
OG0015939	sp|Q8CCB4|VPS53_MOUSE	tr|A0A2I3RDX7|A0A2I3RDX7_PANTR
OG0015940	tr|Q8CET2|Q8CET2_MOUSE	tr|A0A2I3TMN0|A0A2I3TMN0_PANTR
OG0015941	sp|Q8CHB8|TTLL5_MOUSE	tr|H2Q8N4|H2Q8N4_PANTR
OG0015942	sp|Q8K021|SCAM1_MOUSE	tr|A0A2I3RNS7|A0A2I3RNS7_PANTR
OG0015943	sp|Q8K1E3|DLK2_MOUSE	tr|A0A2J8P076|A0A2J8P076_PANTR
OG0015944	sp|Q8R1U1|COG4_MOUSE	tr|A0A2I3RHF0|A0A2I3RHF0_PANTR
OG0015945	sp|Q8VCM2|NOXO1_MOUSE	tr|A0A2I3SUD7|A0A2I3SUD7_PANTR
OG0015946	tr|Q8VGB9|Q8VGB9_MOUSE	tr|A0A2I3S5F3|A0A2I3S5F3_PANTR
OG0015947	sp|Q8VHK8|TM11D_MOUSE	tr|A0A2I3TLA1|A0A2I3TLA1_PANTR
OG0015948	sp|Q91W90|TXND5_MOUSE	tr|H2QZP4|H2QZP4_PANTR
OG0015949	sp|Q921I9|EXOS4_MOUSE	tr|H2QWV6|H2QWV6_PANTR
OG0015950	sp|Q924W6|TRI66_MOUSE	tr|A0A2I3SA96|A0A2I3SA96_PANTR
OG0015951	sp|Q99LZ3|SLD5_MOUSE	tr|A0A2I3SZ33|A0A2I3SZ33_PANTR
OG0015952	sp|Q99MT7|GPR87_MOUSE	tr|H2QNL3|H2QNL3_PANTR
OG0015953	sp|Q9CQ04|OGFD2_MOUSE	tr|H2RDY4|H2RDY4_PANTR
OG0015954	sp|Q9CQI9|MED30_MOUSE	tr|H2QWM0|H2QWM0_PANTR
OG0015955	sp|Q9CWR1|WDR73_MOUSE	tr|H2QA04|H2QA04_PANTR
OG0015956	sp|Q9D416|AR13A_MOUSE	tr|H2QYW3|H2QYW3_PANTR
OG0015957	sp|Q9D5V6|SYAP1_MOUSE	tr|H2QYC6|H2QYC6_PANTR
OG0015958	sp|Q9D9I4|TBC20_MOUSE	tr|K7C734|K7C734_PANTR
OG0015959	sp|Q9DBB1|DUS6_MOUSE	tr|H2Q6K9|H2Q6K9_PANTR
OG0015960	sp|Q9DBL9|ABHD5_MOUSE	tr|A0A2I3TL64|A0A2I3TL64_PANTR
OG0015961	sp|Q9DCQ2|ASPDH_MOUSE	tr|H2R5W1|H2R5W1_PANTR
OG0015962	sp|Q9EQG7|ENPP5_MOUSE	tr|A0A2J8P0N5|A0A2J8P0N5_PANTR
OG0015963	sp|Q9EQS9|IGDC4_MOUSE	tr|H2Q9M3|H2Q9M3_PANTR
OG0015964	sp|Q9ESJ7|IKBP1_MOUSE	tr|H2QTA8|H2QTA8_PANTR
OG0015965	sp|Q9JHB3|TIMP4_MOUSE	tr|H2QM27|H2QM27_PANTR
OG0015966	sp|Q9JKW0|AR6P1_MOUSE	tr|H2QAN2|H2QAN2_PANTR
OG0015967	sp|Q9JLI3|MMEL1_MOUSE	tr|A0A2I3SWA3|A0A2I3SWA3_PANTR
OG0015968	sp|Q9QWW1|HOME2_MOUSE	tr|H2Q9Z5|H2Q9Z5_PANTR
OG0015969	sp|Q9QY14|FOXE3_MOUSE	tr|H2R937|H2R937_PANTR
OG0015970	sp|Q9Z110|P5CS_MOUSE	tr|K7D0Y1|K7D0Y1_PANTR
OG0015971	sp|A2AJQ3|D19L4_MOUSE	tr|A0A2I3RGS4|A0A2I3RGS4_PANTR
OG0015972	tr|G5E8X2|G5E8X2_MOUSE	tr|A0A2I3RVX1|A0A2I3RVX1_PANTR
OG0015973	sp|O70572|NSMA_MOUSE	tr|H2QTJ0|H2QTJ0_PANTR
OG0015974	sp|P28867|KPCD_MOUSE	tr|K7DA70|K7DA70_PANTR
OG0015975	sp|P35546|RET_MOUSE	tr|H2Q1T9|H2Q1T9_PANTR
OG0015976	sp|P42225|STAT1_MOUSE	tr|A0A2I3TNY5|A0A2I3TNY5_PANTR
OG0015977	sp|P58390|KCNN2_MOUSE	tr|H2QRC1|H2QRC1_PANTR
OG0015978	sp|P59266|FITM2_MOUSE	tr|H2QKE1|H2QKE1_PANTR
OG0015979	sp|P61963|DCAF7_MOUSE	tr|K7B4V7|K7B4V7_PANTR
OG0015980	sp|P69566|RANB9_MOUSE	tr|H2QSB6|H2QSB6_PANTR
OG0015981	sp|Q05421|CP2E1_MOUSE	tr|H2Q2U0|H2Q2U0_PANTR
OG0015982	sp|Q06185|ATP5I_MOUSE	tr|H2QP27|H2QP27_PANTR
OG0015983	sp|Q09XV5|CHD8_MOUSE	tr|H2Q7Y2|H2Q7Y2_PANTR
OG0015984	sp|Q3TD16|PACER_MOUSE	tr|A0A2J8ML35|A0A2J8ML35_PANTR
OG0015985	sp|Q3TIR1|TPC13_MOUSE	tr|A0A2I3T4E5|A0A2I3T4E5_PANTR
OG0015986	sp|Q3UG98|NAT9_MOUSE	tr|H2R369|H2R369_PANTR
OG0015987	sp|Q3UJZ3|ARMC7_MOUSE	tr|H2QDU7|H2QDU7_PANTR
OG0015988	sp|Q5SZT7|NKAPL_MOUSE	tr|H2QSJ9|H2QSJ9_PANTR
OG0015989	sp|Q61614|EDNRA_MOUSE	tr|H2QQ94|H2QQ94_PANTR
OG0015990	sp|Q61845|MEIG1_MOUSE	tr|H2R3L0|H2R3L0_PANTR
OG0015991	sp|Q62178|SEM4A_MOUSE	tr|A0A2J8K550|A0A2J8K550_PANTR
OG0015992	sp|Q640M6|GDPD5_MOUSE	tr|K7BJ99|K7BJ99_PANTR
