Orthogroup	Mus_musculus	Eschrichtius_robustus
OG0008543	sp|Q3TC93|H1BP3_MOUSE	tr|A0A2F0BE76|A0A2F0BE76_ESCRO
OG0008544	tr|G3UWF2|G3UWF2_MOUSE	tr|A0A2F0BEQ0|A0A2F0BEQ0_ESCRO
OG0008545	sp|Q8JZY2|COMDA_MOUSE	tr|A0A2F0BFS0|A0A2F0BFS0_ESCRO
OG0008546	sp|Q8R121|ZPI_MOUSE	tr|A0A2F0BFV3|A0A2F0BFV3_ESCRO
OG0008547	sp|Q69Z38|PEAK1_MOUSE	tr|A0A2F0BH27|A0A2F0BH27_ESCRO
OG0008548	sp|Q5IR70|CAGE1_MOUSE	tr|A0A2F0BHJ0|A0A2F0BHJ0_ESCRO
OG0008549	sp|Q9CR29|CCD43_MOUSE	tr|A0A2F0BIH8|A0A2F0BIH8_ESCRO
OG0008550	sp|P28651|CAH8_MOUSE	tr|A0A2F0BIP0|A0A2F0BIP0_ESCRO
OG0008551	sp|Q9CQ61|UNC50_MOUSE	tr|A0A2F0BKC3|A0A2F0BKC3_ESCRO
OG0008552	sp|Q9D9A7|PTG3L_MOUSE	tr|A0A2F0BL02|A0A2F0BL02_ESCRO
OG0008553	sp|Q3THK3|T2FA_MOUSE	tr|A0A2F0BLE1|A0A2F0BLE1_ESCRO
OG0008554	sp|Q9CYC3|TM39A_MOUSE	tr|A0A2F0BLM8|A0A2F0BLM8_ESCRO
OG0008555	sp|Q50H32|GRCR1_MOUSE	tr|A0A2F0BLP4|A0A2F0BLP4_ESCRO
OG0008556	sp|Q8BVC4|CCD68_MOUSE	tr|A0A2F0BM66|A0A2F0BM66_ESCRO
OG0008557	sp|Q3V4B5|COMD6_MOUSE	tr|A0A2F0BMK8|A0A2F0BMK8_ESCRO
OG0008558	sp|Q8BP31|RN122_MOUSE	tr|A0A2F0BNE5|A0A2F0BNE5_ESCRO
OG0008559	sp|Q8VHL5|CRGN_MOUSE	tr|A0A2F0BNJ5|A0A2F0BNJ5_ESCRO
OG0008560	sp|P70310|NTR2_MOUSE	tr|A0A2F0BNT3|A0A2F0BNT3_ESCRO
OG0008561	sp|Q64373|B2CL1_MOUSE	tr|A0A2F0BPD4|A0A2F0BPD4_ESCRO
OG0008562	sp|Q9JL35|HMGN5_MOUSE	tr|A0A2F0BPK4|A0A2F0BPK4_ESCRO
OG0008563	sp|P16882|GHR_MOUSE	tr|A0A2F0BQ32|A0A2F0BQ32_ESCRO
OG0008564	sp|P30545|ADA2B_MOUSE	tr|A0A2F0AUY5|A0A2F0AUY5_ESCRO
OG0008565	sp|Q1HKZ5|M3K13_MOUSE	tr|A0A2F0AVW6|A0A2F0AVW6_ESCRO
OG0008566	sp|Q63955|PO4F3_MOUSE	tr|A0A2F0AWD1|A0A2F0AWD1_ESCRO
OG0008567	tr|B1ASA5|B1ASA5_MOUSE	tr|A0A2F0AWR8|A0A2F0AWR8_ESCRO
OG0008568	sp|Q9WTP2|SPY4_MOUSE	tr|A0A2F0AX59|A0A2F0AX59_ESCRO
OG0008569	tr|H7BX78|H7BX78_MOUSE	tr|A0A2F0AYG3|A0A2F0AYG3_ESCRO
OG0008570	sp|Q3UHF7|ZEP2_MOUSE	tr|A0A2F0AYR4|A0A2F0AYR4_ESCRO
OG0008571	sp|Q8R139|S29A4_MOUSE	tr|A0A2F0AZ02|A0A2F0AZ02_ESCRO
OG0008572	sp|P41241|CSK_MOUSE	tr|A0A2F0AZB7|A0A2F0AZB7_ESCRO
OG0008573	sp|P61089|UBE2N_MOUSE	tr|A0A2F0AZG4|A0A2F0AZG4_ESCRO
OG0008574	sp|Q1HFZ0|NSUN2_MOUSE	tr|A0A2F0B0C3|A0A2F0B0C3_ESCRO
OG0008575	sp|P56528|CD38_MOUSE	tr|A0A2F0B0M1|A0A2F0B0M1_ESCRO
OG0008576	sp|Q9JHW2|NIT2_MOUSE	tr|A0A2F0B0Y8|A0A2F0B0Y8_ESCRO
OG0008577	sp|Q8BGC9|CREG2_MOUSE	tr|A0A2F0B1E9|A0A2F0B1E9_ESCRO
OG0008578	sp|Q7TNE3|SPAG7_MOUSE	tr|A0A2F0B1J5|A0A2F0B1J5_ESCRO
OG0008579	sp|Q6SKR2|N6MT1_MOUSE	tr|A0A2F0B1Z8|A0A2F0B1Z8_ESCRO
OG0008580	sp|Q99J23|GHDC_MOUSE	tr|A0A2F0B278|A0A2F0B278_ESCRO
OG0008581	sp|Q8VHH7|ADCY3_MOUSE	tr|A0A2F0B312|A0A2F0B312_ESCRO
OG0008582	sp|Q8R235|TM203_MOUSE	tr|A0A2F0B3T8|A0A2F0B3T8_ESCRO
OG0008583	sp|D3YXK1|SAMD1_MOUSE	tr|A0A2F0B3W5|A0A2F0B3W5_ESCRO
OG0008584	sp|Q8BHW9|SLNL1_MOUSE	tr|A0A2F0B4Y6|A0A2F0B4Y6_ESCRO
OG0008585	sp|P27808|MGAT1_MOUSE	tr|A0A2F0B5I0|A0A2F0B5I0_ESCRO
OG0008586	sp|O70324|MOT8_MOUSE	tr|A0A2F0B5P6|A0A2F0B5P6_ESCRO
OG0008587	sp|Q1H9T6|TZAP_MOUSE	tr|A0A2F0B5Q9|A0A2F0B5Q9_ESCRO
OG0008588	sp|Q8CE96|TRM6_MOUSE	tr|A0A2F0B5W6|A0A2F0B5W6_ESCRO
OG0008589	sp|Q60857|SC6A4_MOUSE	tr|A0A2F0B6E0|A0A2F0B6E0_ESCRO
OG0008590	sp|Q99JF5|MVD1_MOUSE	tr|A0A2F0B6G9|A0A2F0B6G9_ESCRO
OG0008591	sp|Q9ER88|RT29_MOUSE	tr|A0A2F0B6K6|A0A2F0B6K6_ESCRO
OG0008592	sp|Q3UY23|FDXA1_MOUSE	tr|A0A2F0B8H5|A0A2F0B8H5_ESCRO
OG0008593	sp|Q9D6R2|IDH3A_MOUSE	tr|A0A2F0B9B8|A0A2F0B9B8_ESCRO
OG0008594	sp|Q99JB0|KLF7_MOUSE	tr|A0A2F0BAD7|A0A2F0BAD7_ESCRO
OG0008595	sp|Q9EQK5|MVP_MOUSE	tr|A0A2F0BAL9|A0A2F0BAL9_ESCRO
OG0008596	sp|Q80ZU5|CC181_MOUSE	tr|A0A2F0BAU8|A0A2F0BAU8_ESCRO
OG0008597	sp|Q6PD29|ZN513_MOUSE	tr|A0A2F0BBH8|A0A2F0BBH8_ESCRO
OG0008598	tr|D3YZB0|D3YZB0_MOUSE	tr|A0A2F0BBU0|A0A2F0BBU0_ESCRO
OG0008599	sp|Q61333|TNAP2_MOUSE	tr|A0A2F0BCL3|A0A2F0BCL3_ESCRO
OG0008600	sp|Q99J25|MRM1_MOUSE	tr|A0A2F0BD56|A0A2F0BD56_ESCRO
OG0008601	sp|Q5DTT1|NEXMI_MOUSE	tr|A0A2F0BD68|A0A2F0BD68_ESCRO
OG0008602	sp|Q923D5|WBP11_MOUSE	tr|A0A2F0BDP8|A0A2F0BDP8_ESCRO
OG0008603	sp|Q8BH32|SUSD4_MOUSE	tr|A0A2F0BDX2|A0A2F0BDX2_ESCRO
OG0008604	sp|G5E8K6|MOT6_MOUSE	tr|A0A2F0BFF8|A0A2F0BFF8_ESCRO
OG0008605	sp|Q8C3Q9|CASP9_MOUSE	tr|A0A2F0BFG1|A0A2F0BFG1_ESCRO
OG0008606	sp|Q8CEE7|RDH13_MOUSE	tr|A0A2F0BGE2|A0A2F0BGE2_ESCRO
OG0008607	sp|Q9QXK2|RAD18_MOUSE	tr|A0A2F0BGN4|A0A2F0BGN4_ESCRO
OG0008608	sp|P83741|WNK1_MOUSE	tr|A0A2F0BH18|A0A2F0BH18_ESCRO
OG0008609	sp|P47876|IBP1_MOUSE	tr|A0A2F0BHF9|A0A2F0BHF9_ESCRO
OG0008610	sp|Q9D2G2|ODO2_MOUSE	tr|A0A2F0BHI3|A0A2F0BHI3_ESCRO
OG0008611	sp|Q64317|DLX1_MOUSE	tr|A0A2F0BID0|A0A2F0BID0_ESCRO
OG0008612	sp|P10749|IL1B_MOUSE	tr|A0A2F0BJB0|A0A2F0BJB0_ESCRO
OG0008613	sp|P55095|GLUC_MOUSE	tr|A0A2F0BJC2|A0A2F0BJC2_ESCRO
OG0008614	sp|Q80ZU9|G137A_MOUSE	tr|A0A2F0BJU9|A0A2F0BJU9_ESCRO
OG0008615	sp|Q8BGZ2|F168A_MOUSE	tr|A0A2F0BK93|A0A2F0BK93_ESCRO
OG0008616	sp|Q9QYJ0|DNJA2_MOUSE	tr|A0A2F0BKI6|A0A2F0BKI6_ESCRO
OG0008617	sp|Q9JI99|SGPP1_MOUSE	tr|A0A2F0BL34|A0A2F0BL34_ESCRO
OG0008618	tr|D3Z393|D3Z393_MOUSE	tr|A0A2F0BLV9|A0A2F0BLV9_ESCRO
OG0008619	sp|P22646|CD3E_MOUSE	tr|A0A2F0BM31|A0A2F0BM31_ESCRO
OG0008620	sp|Q91WV7|SLC31_MOUSE	tr|A0A2F0BMH5|A0A2F0BMH5_ESCRO
OG0008621	sp|P97499|TEP1_MOUSE	tr|A0A2F0BMU0|A0A2F0BMU0_ESCRO
OG0008622	sp|Q9Z0S6|CLD10_MOUSE	tr|A0A2F0BMU2|A0A2F0BMU2_ESCRO
OG0008623	sp|Q922E4|PCY2_MOUSE	tr|A0A2F0BMX0|A0A2F0BMX0_ESCRO
OG0008624	sp|Q6PIU9|YJ005_MOUSE	tr|A0A2F0BNA1|A0A2F0BNA1_ESCRO
OG0008625	sp|Q91WF0|TAZ_MOUSE	tr|A0A2F0BNA7|A0A2F0BNA7_ESCRO
OG0008626	sp|Q9JMG3|TMUB1_MOUSE	tr|A0A2F0BPG4|A0A2F0BPG4_ESCRO
OG0008627	sp|Q3SXC5|ARL14_MOUSE	tr|A0A2F0BQ22|A0A2F0BQ22_ESCRO
OG0008628	sp|Q99JG2|G37L1_MOUSE	tr|A0A2F0BQ88|A0A2F0BQ88_ESCRO
OG0008629	sp|Q01776|GNRHR_MOUSE	tr|A0A2F0AUD1|A0A2F0AUD1_ESCRO
OG0008630	sp|Q9D1E6|TBCB_MOUSE	tr|A0A2F0AUD5|A0A2F0AUD5_ESCRO
OG0008631	sp|P34057|RECO_MOUSE	tr|A0A2F0AW05|A0A2F0AW05_ESCRO
OG0008632	sp|Q7TPD2|F185A_MOUSE	tr|A0A2F0AWF8|A0A2F0AWF8_ESCRO
OG0008633	sp|P97449|AMPN_MOUSE	tr|A0A2F0AWJ1|A0A2F0AWJ1_ESCRO
OG0008634	sp|Q8CFU8|T53I2_MOUSE	tr|A0A2F0AWP1|A0A2F0AWP1_ESCRO
OG0008635	sp|Q99K01|PDXD1_MOUSE	tr|A0A2F0AWX0|A0A2F0AWX0_ESCRO
OG0008636	sp|Q80ZM8|CRLS1_MOUSE	tr|A0A2F0AX00|A0A2F0AX00_ESCRO
OG0008637	sp|Q9CWI3|BCCIP_MOUSE	tr|A0A2F0AXW5|A0A2F0AXW5_ESCRO
OG0008638	sp|Q8CB77|ELOA1_MOUSE	tr|A0A2F0AY15|A0A2F0AY15_ESCRO
OG0008639	sp|O89016|ABCD4_MOUSE	tr|A0A2F0AZ94|A0A2F0AZ94_ESCRO
OG0008640	sp|Q8CIA5|S35B4_MOUSE	tr|A0A2F0AZV4|A0A2F0AZV4_ESCRO
OG0008641	sp|P52479|UBP10_MOUSE	tr|A0A2F0AZX3|A0A2F0AZX3_ESCRO
OG0008642	sp|Q8C503|SIT1_MOUSE	tr|A0A2F0B185|A0A2F0B185_ESCRO
OG0008643	sp|P46694|IEX1_MOUSE	tr|A0A2F0B1M3|A0A2F0B1M3_ESCRO
OG0008644	sp|Q9CPW3|RM54_MOUSE	tr|A0A2F0B212|A0A2F0B212_ESCRO
OG0008645	sp|Q9Z2I2|FKB1B_MOUSE	tr|A0A2F0B229|A0A2F0B229_ESCRO
OG0008646	sp|Q3UHD3|MTUS2_MOUSE	tr|A0A2F0B241|A0A2F0B241_ESCRO
OG0008647	sp|O35718|SOCS3_MOUSE	tr|A0A2F0B2F4|A0A2F0B2F4_ESCRO
OG0008648	sp|Q9R1W3|RN103_MOUSE	tr|A0A2F0B300|A0A2F0B300_ESCRO
OG0008649	sp|Q6P4T1|SNX19_MOUSE	tr|A0A2F0B3G9|A0A2F0B3G9_ESCRO
OG0008650	sp|P16254|SRP14_MOUSE	tr|A0A2F0B3K1|A0A2F0B3K1_ESCRO
OG0008651	sp|Q8C131|HCAR1_MOUSE	tr|A0A2F0B440|A0A2F0B440_ESCRO
OG0008652	sp|Q60876|4EBP1_MOUSE	tr|A0A2F0B5F2|A0A2F0B5F2_ESCRO
OG0008653	sp|Q8BH10|ORAI2_MOUSE	tr|A0A2F0B5G0|A0A2F0B5G0_ESCRO
OG0008654	sp|Q61477|NBL1_MOUSE	tr|A0A2F0B5M0|A0A2F0B5M0_ESCRO
OG0008655	sp|Q3TPE9|ANKY2_MOUSE	tr|A0A2F0B662|A0A2F0B662_ESCRO
OG0008656	sp|P50544|ACADV_MOUSE	tr|A0A2F0B6C5|A0A2F0B6C5_ESCRO
OG0008657	sp|Q9R0N3|SYT11_MOUSE	tr|A0A2F0B6E8|A0A2F0B6E8_ESCRO
OG0008658	sp|Q8BH00|AL8A1_MOUSE	tr|A0A2F0B6U2|A0A2F0B6U2_ESCRO
OG0008659	sp|Q9WVQ5|MTNB_MOUSE	tr|A0A2F0B752|A0A2F0B752_ESCRO
OG0008660	sp|O08524|TECTB_MOUSE	tr|A0A2F0B8D5|A0A2F0B8D5_ESCRO
OG0008661	tr|Q80X98|Q80X98_MOUSE	tr|A0A2F0B8H9|A0A2F0B8H9_ESCRO
OG0008662	tr|A2A8R0|A2A8R0_MOUSE	tr|A0A2F0B8P6|A0A2F0B8P6_ESCRO
OG0008663	sp|P40935|PNMT_MOUSE	tr|A0A2F0B9S1|A0A2F0B9S1_ESCRO
OG0008664	sp|Q3V140|ACRBP_MOUSE	tr|A0A2F0BA86|A0A2F0BA86_ESCRO
OG0008665	sp|A2APA5|FA209_MOUSE	tr|A0A2F0BAF4|A0A2F0BAF4_ESCRO
OG0008666	sp|O08600|NUCG_MOUSE	tr|A0A2F0BAG8|A0A2F0BAG8_ESCRO
OG0008667	sp|Q66JQ7|KNL1_MOUSE	tr|A0A2F0BAL4|A0A2F0BAL4_ESCRO
OG0008668	sp|O88551|CLD1_MOUSE	tr|A0A2F0BB85|A0A2F0BB85_ESCRO
OG0008669	sp|Q8C1Z7|BBS4_MOUSE	tr|A0A2F0BB96|A0A2F0BB96_ESCRO
OG0008670	sp|Q9Z315|SNUT1_MOUSE	tr|A0A2F0BBC6|A0A2F0BBC6_ESCRO
OG0008671	sp|Q8CBD1|NRIP1_MOUSE	tr|A0A2F0BCG1|A0A2F0BCG1_ESCRO
OG0008672	sp|Q8CHT0|AL4A1_MOUSE	tr|A0A2F0BD87|A0A2F0BD87_ESCRO
OG0008673	sp|A4Q9E8|TTLL6_MOUSE	tr|A0A2F0BDB3|A0A2F0BDB3_ESCRO
OG0008674	sp|D3Z2R5|SELN_MOUSE	tr|A0A2F0BEH0|A0A2F0BEH0_ESCRO
OG0008675	sp|Q7TNF9|F117A_MOUSE	tr|A0A2F0BFR2|A0A2F0BFR2_ESCRO
OG0008676	sp|Q9CQU5|ZWINT_MOUSE	tr|A0A2F0BGP2|A0A2F0BGP2_ESCRO
OG0008677	sp|Q3UMM4|CDK10_MOUSE	tr|A0A2F0BH92|A0A2F0BH92_ESCRO
OG0008678	sp|Q9DA47|TM239_MOUSE	tr|A0A2F0BH99|A0A2F0BH99_ESCRO
OG0008679	sp|Q9JJN1|FGF21_MOUSE	tr|A0A2F0BJJ4|A0A2F0BJJ4_ESCRO
OG0008680	sp|Q9ESF4|LFG1_MOUSE	tr|A0A2F0BJZ5|A0A2F0BJZ5_ESCRO
OG0008681	sp|Q9QYL7|ABT1_MOUSE	tr|A0A2F0BK90|A0A2F0BK90_ESCRO
OG0008682	sp|Q68FD5|CLH1_MOUSE	tr|A0A2F0BL30|A0A2F0BL30_ESCRO
OG0008683	sp|P97452|BOP1_MOUSE	tr|A0A2F0BLE0|A0A2F0BLE0_ESCRO
OG0008684	sp|Q8R3Q0|SARAF_MOUSE	tr|A0A2F0BN30|A0A2F0BN30_ESCRO
OG0008685	sp|Q8K377|LRRT1_MOUSE	tr|A0A2F0BN67|A0A2F0BN67_ESCRO
OG0008686	sp|Q8K2A7|INT10_MOUSE	tr|A0A2F0BND2|A0A2F0BND2_ESCRO
OG0008687	sp|A0A2R8VHF7|TM249_MOUSE	tr|A0A2F0BPE5|A0A2F0BPE5_ESCRO
OG0008688	sp|Q8CJ96|RASF8_MOUSE	tr|A0A2F0BQ47|A0A2F0BQ47_ESCRO
OG0008689	sp|Q64264|5HT1A_MOUSE	tr|A0A2F0BQA8|A0A2F0BQA8_ESCRO
OG0008690	sp|P60334|CDO1_MOUSE	tr|A0A2F0AUE0|A0A2F0AUE0_ESCRO
OG0008691	tr|D3YUJ3|D3YUJ3_MOUSE	tr|A0A2F0AUH1|A0A2F0AUH1_ESCRO
OG0008692	sp|Q8R1N0|ZN830_MOUSE	tr|A0A2F0AUU3|A0A2F0AUU3_ESCRO
OG0008693	sp|Q99MJ6|NHRF4_MOUSE	tr|A0A2F0AUV9|A0A2F0AUV9_ESCRO
OG0008694	sp|Q8CAK1|CAF17_MOUSE	tr|A0A2F0AVB9|A0A2F0AVB9_ESCRO
OG0008695	sp|F8VPY8|OCAT2_MOUSE	tr|A0A2F0AVH2|A0A2F0AVH2_ESCRO
OG0008696	sp|Q9Z0M6|AGRE5_MOUSE	tr|A0A2F0AVN0|A0A2F0AVN0_ESCRO
OG0008697	sp|Q9D0Y8|RM52_MOUSE	tr|A0A2F0AVX0|A0A2F0AVX0_ESCRO
OG0008698	sp|Q8BZT7|PA2G3_MOUSE	tr|A0A2F0AWR2|A0A2F0AWR2_ESCRO
OG0008699	sp|Q09014|NCF1_MOUSE	tr|A0A2F0B0K1|A0A2F0B0K1_ESCRO
OG0008700	sp|Q8QZS3|FLCN_MOUSE	tr|A0A2F0B0L3|A0A2F0B0L3_ESCRO
OG0008701	sp|Q3TYD6|LMTK2_MOUSE	tr|A0A2F0B0R4|A0A2F0B0R4_ESCRO
OG0008702	sp|P70389|ALS_MOUSE	tr|A0A2F0B1G2|A0A2F0B1G2_ESCRO
OG0008703	sp|P97311|MCM6_MOUSE	tr|A0A2F0B3I0|A0A2F0B3I0_ESCRO
OG0008704	sp|P29699|FETUA_MOUSE	tr|A0A2F0B3L6|A0A2F0B3L6_ESCRO
OG0008705	sp|Q80VC9|CAMP3_MOUSE	tr|A0A2F0B495|A0A2F0B495_ESCRO
OG0008706	sp|Q9ESG8|ZDH16_MOUSE	tr|A0A2F0B4K0|A0A2F0B4K0_ESCRO
OG0008707	sp|Q8K0R6|GLTD2_MOUSE	tr|A0A2F0B4P3|A0A2F0B4P3_ESCRO
OG0008708	sp|Q9D8M3|HRG1_MOUSE	tr|A0A2F0B521|A0A2F0B521_ESCRO
OG0008709	sp|Q9R1P0|PSA4_MOUSE	tr|A0A2F0B5V0|A0A2F0B5V0_ESCRO
OG0008710	sp|Q810J8|ZFYV1_MOUSE	tr|A0A2F0B654|A0A2F0B654_ESCRO
OG0008711	sp|Q9D3X5|PACRL_MOUSE	tr|A0A2F0B6B8|A0A2F0B6B8_ESCRO
OG0008712	sp|Q9JJ26|MEFV_MOUSE	tr|A0A2F0B6G7|A0A2F0B6G7_ESCRO
OG0008713	sp|Q9JK95|PERP_MOUSE	tr|A0A2F0B700|A0A2F0B700_ESCRO
OG0008714	sp|P18828|SDC1_MOUSE	tr|A0A2F0B746|A0A2F0B746_ESCRO
OG0008715	sp|Q8BG36|DMRT2_MOUSE	tr|A0A2F0B7Z1|A0A2F0B7Z1_ESCRO
OG0008716	sp|Q8BKX1|BAIP2_MOUSE	tr|A0A2F0B993|A0A2F0B993_ESCRO
OG0008717	sp|Q9D8X2|CC124_MOUSE	tr|A0A2F0B9A8|A0A2F0B9A8_ESCRO
OG0008718	sp|Q9CQ13|COPRS_MOUSE	tr|A0A2F0B9D4|A0A2F0B9D4_ESCRO
OG0008719	sp|Q8BVF9|AMZ1_MOUSE	tr|A0A2F0B9P7|A0A2F0B9P7_ESCRO
OG0008720	sp|Q9QXD8|LIMD1_MOUSE	tr|A0A2F0B9Z0|A0A2F0B9Z0_ESCRO
OG0008721	sp|Q8BM55|TM214_MOUSE	tr|A0A2F0BA32|A0A2F0BA32_ESCRO
OG0008722	sp|Q9D7A8|ARMC1_MOUSE	tr|A0A2F0BA56|A0A2F0BA56_ESCRO
OG0008723	sp|Q9D6H5|ZDHC4_MOUSE	tr|A0A2F0BAD0|A0A2F0BAD0_ESCRO
OG0008724	tr|A2RTS7|A2RTS7_MOUSE	tr|A0A2F0BBN6|A0A2F0BBN6_ESCRO
OG0008725	sp|Q9D7X3|DUS3_MOUSE	tr|A0A2F0BBP1|A0A2F0BBP1_ESCRO
OG0008726	sp|Q9D428|GOG7B_MOUSE	tr|A0A2F0BC83|A0A2F0BC83_ESCRO
OG0008727	sp|Q8K4K2|TRIB3_MOUSE	tr|A0A2F0BCF8|A0A2F0BCF8_ESCRO
OG0008728	sp|Q8BU27|PPM1M_MOUSE	tr|A0A2F0BCU6|A0A2F0BCU6_ESCRO
OG0008729	sp|P0DW87|ZTRF1_MOUSE	tr|A0A2F0BE21|A0A2F0BE21_ESCRO
OG0008730	sp|Q920A9|FCRLA_MOUSE	tr|A0A2F0BEJ6|A0A2F0BEJ6_ESCRO
OG0008731	sp|Q9JMI0|ECEL1_MOUSE	tr|A0A2F0BF02|A0A2F0BF02_ESCRO
OG0008732	tr|G3UW50|G3UW50_MOUSE	tr|A0A2F0BGS3|A0A2F0BGS3_ESCRO
OG0008733	sp|Q7TN02|MED26_MOUSE	tr|A0A2F0BHN5|A0A2F0BHN5_ESCRO
OG0008734	sp|Q80W49|CRBG3_MOUSE	tr|A0A2F0BHS9|A0A2F0BHS9_ESCRO
OG0008735	sp|Q60625|ICAM5_MOUSE	tr|A0A2F0BHV1|A0A2F0BHV1_ESCRO
OG0008736	sp|Q0ZCJ7|MASTR_MOUSE	tr|A0A2F0BIF0|A0A2F0BIF0_ESCRO
OG0008737	sp|Q6P8Y0|CF161_MOUSE	tr|A0A2F0BJN4|A0A2F0BJN4_ESCRO
OG0008738	sp|P97855|G3BP1_MOUSE	tr|A0A2F0BJU7|A0A2F0BJU7_ESCRO
OG0008739	sp|Q921M4|GOGA2_MOUSE	tr|A0A2F0BJV5|A0A2F0BJV5_ESCRO
OG0008740	sp|P70166|CPEB1_MOUSE	tr|A0A2F0BK62|A0A2F0BK62_ESCRO
OG0008741	sp|Q6GUQ1|EGFL8_MOUSE	tr|A0A2F0BKE0|A0A2F0BKE0_ESCRO
OG0008742	sp|Q8R123|FAD1_MOUSE	tr|A0A2F0BKM3|A0A2F0BKM3_ESCRO
OG0008743	sp|P86046|KCJ13_MOUSE	tr|A0A2F0BKX5|A0A2F0BKX5_ESCRO
OG0008744	sp|Q9CWY9|RIP_MOUSE	tr|A0A2F0BKY3|A0A2F0BKY3_ESCRO
OG0008745	sp|Q9ESG2|ROP1_MOUSE	tr|A0A2F0BKZ9|A0A2F0BKZ9_ESCRO
OG0008746	sp|Q8BW70|UBP38_MOUSE	tr|A0A2F0BLK0|A0A2F0BLK0_ESCRO
OG0008747	sp|P33146|CAD15_MOUSE	tr|A0A2F0BLW5|A0A2F0BLW5_ESCRO
OG0008748	sp|Q9CR64|KISHA_MOUSE	tr|A0A2F0BM75|A0A2F0BM75_ESCRO
OG0008749	sp|Q99N91|RM34_MOUSE	tr|A0A2F0BMH1|A0A2F0BMH1_ESCRO
OG0008750	sp|Q9WTR1|TRPV2_MOUSE	tr|A0A2F0BNA9|A0A2F0BNA9_ESCRO
OG0008751	sp|Q8BGS2|BOLA2_MOUSE	tr|A0A2F0BNH5|A0A2F0BNH5_ESCRO
OG0008752	sp|Q810B7|SLIK5_MOUSE	tr|A0A2F0BNN0|A0A2F0BNN0_ESCRO
OG0008753	sp|Q3USH1|INSY2_MOUSE	tr|A0A2F0BNY0|A0A2F0BNY0_ESCRO
OG0008754	sp|O08740|RPB11_MOUSE	tr|A0A2F0BPK8|A0A2F0BPK8_ESCRO
OG0008755	sp|P81269|ATF1_MOUSE	tr|A0A2F0BPQ5|A0A2F0BPQ5_ESCRO
OG0008756	sp|Q8CE93|CAHM4_MOUSE	tr|A0A2F0BPU5|A0A2F0BPU5_ESCRO
OG0008757	sp|Q8R0T6|AGRG3_MOUSE	tr|A0A2F0AUJ9|A0A2F0AUJ9_ESCRO
OG0008758	sp|Q8BHW6|SPT21_MOUSE	tr|A0A2F0AW55|A0A2F0AW55_ESCRO
OG0008759	sp|Q5XJY4|PARL_MOUSE	tr|A0A2F0AW71|A0A2F0AW71_ESCRO
OG0008760	sp|Q9CWG8|NDUF7_MOUSE	tr|A0A2F0AW82|A0A2F0AW82_ESCRO
OG0008761	sp|Q9DCJ5|NDUA8_MOUSE	tr|A0A2F0AWQ1|A0A2F0AWQ1_ESCRO
OG0008762	sp|O35988|SDC4_MOUSE	tr|A0A2F0AX60|A0A2F0AX60_ESCRO
OG0008763	sp|Q99PP9|TRI16_MOUSE	tr|A0A2F0AXG3|A0A2F0AXG3_ESCRO
OG0008764	sp|Q9CS72|FLIP1_MOUSE	tr|A0A2F0AXZ6|A0A2F0AXZ6_ESCRO
OG0008765	sp|Q9Z1P7|KANK3_MOUSE	tr|A0A2F0AY26|A0A2F0AY26_ESCRO
OG0008766	sp|Q9D787|PPIL2_MOUSE	tr|A0A2F0AYA0|A0A2F0AYA0_ESCRO
OG0008767	sp|Q8VCY6|UTP6_MOUSE	tr|A0A2F0AYQ7|A0A2F0AYQ7_ESCRO
OG0008768	sp|Q9CR09|UFC1_MOUSE	tr|A0A2F0AYZ5|A0A2F0AYZ5_ESCRO
OG0008769	sp|Q80UC8|GP139_MOUSE	tr|A0A2F0B043|A0A2F0B043_ESCRO
OG0008770	sp|Q9D7I8|FA83D_MOUSE	tr|A0A2F0B1C7|A0A2F0B1C7_ESCRO
OG0008771	sp|Q8CFJ9|WDR24_MOUSE	tr|A0A2F0B1E3|A0A2F0B1E3_ESCRO
OG0008772	sp|Q8VBT9|ASPC1_MOUSE	tr|A0A2F0B2D4|A0A2F0B2D4_ESCRO
OG0008773	sp|P63046|ST4A1_MOUSE	tr|A0A2F0B2X7|A0A2F0B2X7_ESCRO
OG0008774	sp|P19253|RL13A_MOUSE	tr|A0A2F0B4A1|A0A2F0B4A1_ESCRO
OG0008775	sp|Q3UV70|PDP1_MOUSE	tr|A0A2F0B554|A0A2F0B554_ESCRO
OG0008776	sp|Q60882|OL145_MOUSE	tr|A0A2F0B591|A0A2F0B591_ESCRO
OG0008777	sp|Q8BZR9|NCBP3_MOUSE	tr|A0A2F0B6M6|A0A2F0B6M6_ESCRO
OG0008778	sp|Q9QY23|PKP3_MOUSE	tr|A0A2F0B6V3|A0A2F0B6V3_ESCRO
OG0008779	tr|Q9D3X8|Q9D3X8_MOUSE	tr|A0A2F0B7P5|A0A2F0B7P5_ESCRO
OG0008780	sp|Q3USL1|KLDC9_MOUSE	tr|A0A2F0B7P7|A0A2F0B7P7_ESCRO
OG0008781	sp|Q3V0X1|SMIM9_MOUSE	tr|A0A2F0B9S8|A0A2F0B9S8_ESCRO
OG0008782	sp|Q91ZR3|ZHANG_MOUSE	tr|A0A2F0BAB5|A0A2F0BAB5_ESCRO
OG0008783	sp|Q9D9Q6|CALR3_MOUSE	tr|A0A2F0BAD1|A0A2F0BAD1_ESCRO
OG0008784	sp|Q9D8B6|F210B_MOUSE	tr|A0A2F0BB16|A0A2F0BB16_ESCRO
