Orthogroup	Mus_musculus	Rousettus_aegyptiacus
OG0013755	sp|Q71FD5|ZNRF2_MOUSE	tr|A0A7J8D9I7|A0A7J8D9I7_ROUAE
OG0013756	sp|Q7TQA6|T2R38_MOUSE	tr|A0A7J8D8S3|A0A7J8D8S3_ROUAE
OG0013757	sp|Q7TQJ1|MALD1_MOUSE	tr|A0A7J8GBV1|A0A7J8GBV1_ROUAE
OG0013758	sp|Q80W54|FACE1_MOUSE	tr|A0A7J8KK34|A0A7J8KK34_ROUAE
OG0013759	sp|Q80YV4|PANK4_MOUSE	tr|A0A7J8KDS0|A0A7J8KDS0_ROUAE
OG0013760	sp|Q80Z37|TOPRS_MOUSE	tr|A0A7J8IUQ1|A0A7J8IUQ1_ROUAE
OG0013761	sp|Q8BG28|B3GL2_MOUSE	tr|A0A7J8B850|A0A7J8B850_ROUAE
OG0013762	sp|Q8BG36|DMRT2_MOUSE	tr|A0A7J8IIU1|A0A7J8IIU1_ROUAE
OG0013763	sp|Q8BYM8|SYCM_MOUSE	tr|A0A7J8DWG5|A0A7J8DWG5_ROUAE
OG0013764	sp|Q8C633|CABS1_MOUSE	tr|A0A7J8E6D5|A0A7J8E6D5_ROUAE
OG0013765	sp|Q8CEF8|RN222_MOUSE	tr|A0A7J8GFH0|A0A7J8GFH0_ROUAE
OG0013766	sp|Q8CG79|ASPP2_MOUSE	tr|A0A7J8BAF1|A0A7J8BAF1_ROUAE
OG0013767	sp|Q8CJ67|STAU2_MOUSE	tr|A0A7J8C4E6|A0A7J8C4E6_ROUAE
OG0013768	sp|Q8K0T0|RTN1_MOUSE	tr|A0A7J8ISK5|A0A7J8ISK5_ROUAE
OG0013769	sp|Q8K245|UVRAG_MOUSE	tr|A0A7J8H8C7|A0A7J8H8C7_ROUAE
OG0013770	sp|Q8K377|LRRT1_MOUSE	tr|A0A7J8FJB3|A0A7J8FJB3_ROUAE
OG0013771	sp|Q8R0C3|S26A8_MOUSE	tr|A0A7J8KGM8|A0A7J8KGM8_ROUAE
OG0013772	sp|Q8R1B0|STAC2_MOUSE	tr|A0A7J8GHD4|A0A7J8GHD4_ROUAE
OG0013773	sp|Q8R2N2|UTP4_MOUSE	tr|A0A7J8CMX8|A0A7J8CMX8_ROUAE
OG0013774	sp|Q91V98|CD248_MOUSE	tr|A0A7J8GX75|A0A7J8GX75_ROUAE
OG0013775	sp|Q99MY8|ASH1L_MOUSE	tr|A0A7J8BCI6|A0A7J8BCI6_ROUAE
OG0013776	sp|Q99PA5|NKG7_MOUSE	tr|A0A7J8CK19|A0A7J8CK19_ROUAE
OG0013777	sp|Q99PE2|ANRA2_MOUSE	tr|A0A7J8EWD0|A0A7J8EWD0_ROUAE
OG0013778	sp|Q9CQ10|CHMP3_MOUSE	tr|A0A7J8FF02|A0A7J8FF02_ROUAE
OG0013779	sp|Q9CQE9|FWCH2_MOUSE	tr|A0A7J8EZ06|A0A7J8EZ06_ROUAE
OG0013780	sp|Q9CQI4|IFTAP_MOUSE	tr|A0A7J8GW15|A0A7J8GW15_ROUAE
OG0013781	sp|Q9D3D0|TTPAL_MOUSE	tr|A0A7J8DM02|A0A7J8DM02_ROUAE
OG0013782	sp|Q9DAQ5|CQ098_MOUSE	tr|A0A7J8G5R3|A0A7J8G5R3_ROUAE
OG0013783	sp|Q9EQ31|LPAR3_MOUSE	tr|A0A7J8KBT8|A0A7J8KBT8_ROUAE
OG0013784	sp|Q9JJ61|GLT16_MOUSE	tr|A0A7J8IK62|A0A7J8IK62_ROUAE
OG0013785	sp|Q9Z0Y7|IRS4_MOUSE	tr|A0A7J8EK35|A0A7J8EK35_ROUAE
OG0013786	tr|A0A0U1RNT7|A0A0U1RNT7_MOUSE	tr|A0A7J8K5K0|A0A7J8K5K0_ROUAE
OG0013787	tr|A0A140LJC7|A0A140LJC7_MOUSE	tr|A0A7J8DXV5|A0A7J8DXV5_ROUAE
OG0013788	sp|O35205|GRAK_MOUSE	tr|A0A7J8EZC0|A0A7J8EZC0_ROUAE
OG0013789	sp|O35435|PYRD_MOUSE	tr|A0A7J8CFE3|A0A7J8CFE3_ROUAE
OG0013790	sp|P14901|HMOX1_MOUSE	tr|A0A7J8JEC4|A0A7J8JEC4_ROUAE
OG0013791	sp|P48301|TEAD2_MOUSE	tr|A0A7J8CM85|A0A7J8CM85_ROUAE
OG0013792	sp|P57724|PCBP4_MOUSE	tr|A0A7J8HT92|A0A7J8HT92_ROUAE
OG0013793	sp|P62313|LSM6_MOUSE	tr|A0A7J8BSE5|A0A7J8BSE5_ROUAE
OG0013794	sp|P62908|RS3_MOUSE	tr|A0A7J8H5T5|A0A7J8H5T5_ROUAE
OG0013795	sp|P70298|CUX2_MOUSE	tr|A0A7J8GXN9|A0A7J8GXN9_ROUAE
OG0013796	sp|P70697|DCUP_MOUSE	tr|A0A7J8KJB3|A0A7J8KJB3_ROUAE
OG0013797	sp|P97952|SCN1B_MOUSE	tr|A0A7J8CLQ7|A0A7J8CLQ7_ROUAE
OG0013798	sp|Q0P5X5|ZBBX_MOUSE	tr|A0A7J8HYX9|A0A7J8HYX9_ROUAE
OG0013799	sp|Q149F1|RUSD2_MOUSE	tr|A0A7J8IR12|A0A7J8IR12_ROUAE
OG0013800	sp|Q2TUM3|KCNRG_MOUSE	tr|A0A7J8DX45|A0A7J8DX45_ROUAE
OG0013801	tr|Q32M27|Q32M27_MOUSE	tr|A0A7J8CHG4|A0A7J8CHG4_ROUAE
OG0013802	sp|Q3TD49|SPP2B_MOUSE	tr|A0A7J8BSX2|A0A7J8BSX2_ROUAE
OG0013803	sp|Q3UE17|MEX3D_MOUSE	tr|A0A7J8BTG0|A0A7J8BTG0_ROUAE
OG0013804	sp|Q3UMM4|CDK10_MOUSE	tr|A0A7J8CEQ1|A0A7J8CEQ1_ROUAE
OG0013805	sp|Q60829|PPR1B_MOUSE	tr|A0A7J8GEG9|A0A7J8GEG9_ROUAE
OG0013806	sp|Q61545|EWS_MOUSE	tr|A0A7J8GYB9|A0A7J8GYB9_ROUAE
OG0013807	sp|Q62052|P_MOUSE	tr|A0A7J8CK25|A0A7J8CK25_ROUAE
OG0013808	sp|Q62447|CCNC_MOUSE	tr|A0A7J8K624|A0A7J8K624_ROUAE
OG0013809	sp|Q64449|MRC2_MOUSE	tr|A0A7J8G3G2|A0A7J8G3G2_ROUAE
OG0013810	sp|Q67FY2|BCL9L_MOUSE	tr|A0A7J8GWW7|A0A7J8GWW7_ROUAE
OG0013811	sp|Q6JVL5|LCN12_MOUSE	tr|A0A7J8IKP3|A0A7J8IKP3_ROUAE
OG0013812	sp|Q6NZL6|TONSL_MOUSE	tr|A0A7J8C4K8|A0A7J8C4K8_ROUAE
OG0013813	sp|Q6P1G0|HEAT6_MOUSE	tr|A0A7J8G8Q4|A0A7J8G8Q4_ROUAE
OG0013814	sp|Q78J03|MSRB2_MOUSE	tr|A0A7J8E989|A0A7J8E989_ROUAE
OG0013815	sp|Q80VH0|BANK1_MOUSE	tr|A0A7J8E6A7|A0A7J8E6A7_ROUAE
OG0013816	sp|Q80WE4|KI20B_MOUSE	tr|A0A7J8G9F1|A0A7J8G9F1_ROUAE
OG0013817	sp|Q80XQ8|F168B_MOUSE	tr|A0A7J8JDS2|A0A7J8JDS2_ROUAE
OG0013818	sp|Q812A3|ANR23_MOUSE	tr|A0A7J8FE32|A0A7J8FE32_ROUAE
OG0013819	sp|Q8BFY6|PEF1_MOUSE	tr|A0A7J8KE21|A0A7J8KE21_ROUAE
OG0013820	sp|Q8BGA3|LRRT2_MOUSE	tr|A0A7J8FJC7|A0A7J8FJC7_ROUAE
OG0013821	sp|Q8BGY9|SC5A7_MOUSE	tr|A0A7J8FM81|A0A7J8FM81_ROUAE
OG0013822	sp|Q8C0M9|ASGL1_MOUSE	tr|A0A7J8GVF7|A0A7J8GVF7_ROUAE
OG0013823	sp|Q8C0Q2|ZHX3_MOUSE	tr|A0A7J8DM11|A0A7J8DM11_ROUAE
OG0013824	sp|Q8CDL9|CCD87_MOUSE	tr|A0A7J8GWT5|A0A7J8GWT5_ROUAE
OG0013825	sp|Q8CG73|FTM_MOUSE	tr|A0A7J8CLD6|A0A7J8CLD6_ROUAE
OG0013826	sp|Q8CH77|NAV1_MOUSE	tr|A0A7J8BAM1|A0A7J8BAM1_ROUAE
OG0013827	sp|Q8R3J5|CHAC1_MOUSE	tr|A0A7J8IH62|A0A7J8IH62_ROUAE
OG0013828	sp|Q8VBT2|SDHL_MOUSE	tr|A0A7J8H7E2|A0A7J8H7E2_ROUAE
OG0013829	sp|Q8VEB3|MACIR_MOUSE	tr|A0A7J8EWR4|A0A7J8EWR4_ROUAE
OG0013830	sp|Q8VHY0|CSPG4_MOUSE	tr|A0A7J8IGY3|A0A7J8IGY3_ROUAE
OG0013831	sp|Q91X43|SH319_MOUSE	tr|A0A7J8BUU9|A0A7J8BUU9_ROUAE
OG0013832	sp|Q91XA5|SNPC2_MOUSE	tr|A0A7J8BW44|A0A7J8BW44_ROUAE
OG0013833	sp|Q91Y44|BRDT_MOUSE	tr|A0A7J8K5D2|A0A7J8K5D2_ROUAE
OG0013834	sp|Q922M5|CDA7L_MOUSE	tr|A0A7J8D4F5|A0A7J8D4F5_ROUAE
OG0013835	sp|Q99ML0|ZMY10_MOUSE	tr|A0A7J8HYA3|A0A7J8HYA3_ROUAE
OG0013836	sp|Q99N99|S5A2_MOUSE	tr|A0A7J8FPB6|A0A7J8FPB6_ROUAE
OG0013837	sp|Q9CRC6|BORC7_MOUSE	tr|A0A7J8G468|A0A7J8G468_ROUAE
OG0013838	sp|Q9CWR7|STEA1_MOUSE	tr|A0A7J8D8I8|A0A7J8D8I8_ROUAE
OG0013839	sp|Q9CYZ2|TPD54_MOUSE	tr|A0A7J8DMG1|A0A7J8DMG1_ROUAE
OG0013840	sp|Q9EQI8|RM46_MOUSE	tr|A0A7J8CJS2|A0A7J8CJS2_ROUAE
OG0013841	sp|Q9JII5|DAZP1_MOUSE	tr|A0A7J8BPH7|A0A7J8BPH7_ROUAE
OG0013842	sp|Q9JJS6|BCDO1_MOUSE	tr|A0A7J8CE00|A0A7J8CE00_ROUAE
OG0013843	sp|Q9JLY0|SOCS6_MOUSE	tr|A0A7J8DLF0|A0A7J8DLF0_ROUAE
OG0013844	sp|Q9R000|ITBP2_MOUSE	tr|A0A7J8EJX2|A0A7J8EJX2_ROUAE
OG0013845	sp|Q9R0L7|AKP8L_MOUSE	tr|A0A7J8BN36|A0A7J8BN36_ROUAE
OG0013846	sp|Q9WVC3|CAV2_MOUSE	tr|A0A7J8D4X7|A0A7J8D4X7_ROUAE
OG0013847	sp|A0A1B0GSN8|SRTM2_MOUSE	tr|A0A7J8ELM9|A0A7J8ELM9_ROUAE
OG0013848	tr|A0A571BF02|A0A571BF02_MOUSE	tr|A0A7J8ISS8|A0A7J8ISS8_ROUAE
OG0013849	sp|A2ATU0|DHTK1_MOUSE	tr|A0A7J8E6N9|A0A7J8E6N9_ROUAE
OG0013850	sp|A6H6A4|LRIQ4_MOUSE	tr|A0A7J8HS07|A0A7J8HS07_ROUAE
OG0013851	sp|D3YVE8|S35G2_MOUSE	tr|A0A7J8HWF5|A0A7J8HWF5_ROUAE
OG0013852	tr|D3YXF5|D3YXF5_MOUSE	tr|A0A7J8EY03|A0A7J8EY03_ROUAE
OG0013853	tr|E9PW83|E9PW83_MOUSE	tr|A0A7J8K8B2|A0A7J8K8B2_ROUAE
OG0013854	sp|J3QNX5|SHSA8_MOUSE	tr|A0A7J8JNP8|A0A7J8JNP8_ROUAE
OG0013855	tr|J3QP53|J3QP53_MOUSE	tr|A0A7J8FDW1|A0A7J8FDW1_ROUAE
OG0013856	sp|O08784|TCOF_MOUSE	tr|A0A7J8FN49|A0A7J8FN49_ROUAE
OG0013857	sp|O35654|DPOD2_MOUSE	tr|A0A7J8D7R1|A0A7J8D7R1_ROUAE
OG0013858	sp|O70220|FOXQ1_MOUSE	tr|A0A7J8K8V1|A0A7J8K8V1_ROUAE
OG0013859	sp|P13504|IL1R1_MOUSE	tr|A0A7J8FHA8|A0A7J8FHA8_ROUAE
OG0013860	sp|P23812|HXD12_MOUSE	tr|A0A7J8JFW0|A0A7J8JFW0_ROUAE
OG0013861	sp|P47873|IL11_MOUSE	tr|A0A7J8CGY6|A0A7J8CGY6_ROUAE
OG0013862	sp|P56379|ATP68_MOUSE	tr|A0A7J8IEW7|A0A7J8IEW7_ROUAE
OG0013863	sp|P56382|ATP5E_MOUSE	tr|A0A7J8DF34|A0A7J8DF34_ROUAE
OG0013864	sp|P61082|UBC12_MOUSE	tr|A0A7J8CMU3|A0A7J8CMU3_ROUAE
OG0013865	sp|P70284|TGIF1_MOUSE	tr|A0A7J8DM93|A0A7J8DM93_ROUAE
OG0013866	sp|P70460|VASP_MOUSE	tr|A0A7J8CMT5|A0A7J8CMT5_ROUAE
OG0013867	sp|P81122|IRS2_MOUSE	tr|A0A7J8DXE7|A0A7J8DXE7_ROUAE
OG0013868	sp|Q08874|MITF_MOUSE	tr|A0A7J8HSE2|A0A7J8HSE2_ROUAE
OG0013869	sp|Q3U2V3|NUD18_MOUSE	tr|A0A7J8BTE7|A0A7J8BTE7_ROUAE
OG0013870	sp|Q3U8K7|KMT5B_MOUSE	tr|A0A7J8H0P3|A0A7J8H0P3_ROUAE
OG0013871	sp|Q3UN16|GP162_MOUSE	tr|A0A7J8JEH2|A0A7J8JEH2_ROUAE
OG0013872	sp|Q5FWI3|CEIP2_MOUSE	tr|A0A7J8IHN5|A0A7J8IHN5_ROUAE
OG0013873	sp|Q61200|NXPH1_MOUSE	tr|A0A7J8D7Q7|A0A7J8D7Q7_ROUAE
OG0013874	sp|Q61471|TOB1_MOUSE	tr|A0A7J8GHP8|A0A7J8GHP8_ROUAE
OG0013875	sp|Q62186|SSRD_MOUSE	tr|A0A7J8EM07|A0A7J8EM07_ROUAE
OG0013876	sp|Q64191|ASPG_MOUSE	tr|A0A7J8DV44|A0A7J8DV44_ROUAE
OG0013877	sp|Q64277|BST1_MOUSE	tr|A0A7J8E6D2|A0A7J8E6D2_ROUAE
OG0013878	sp|Q68FE2|ATG9A_MOUSE	tr|A0A7J8JFV5|A0A7J8JFV5_ROUAE
OG0013879	sp|Q6GQW0|ABTB3_MOUSE	tr|A0A7J8JBQ1|A0A7J8JBQ1_ROUAE
OG0013880	sp|Q6P1E8|EFCB6_MOUSE	tr|A0A7J8JCU3|A0A7J8JCU3_ROUAE
OG0013881	sp|Q6PDG8|MON1A_MOUSE	tr|A0A7J8HU47|A0A7J8HU47_ROUAE
OG0013882	sp|Q6PHQ8|NAA35_MOUSE	tr|A0A7J8INA5|A0A7J8INA5_ROUAE
OG0013883	sp|Q766D5|B4GN4_MOUSE	tr|A0A7J8GWU6|A0A7J8GWU6_ROUAE
OG0013884	sp|Q80U62|RUBIC_MOUSE	tr|A0A7J8HVW3|A0A7J8HVW3_ROUAE
OG0013885	sp|Q80ZQ0|SACA4_MOUSE	tr|A0A7J8CLT9|A0A7J8CLT9_ROUAE
OG0013886	sp|Q8BG31|VEXIN_MOUSE	tr|A0A7J8C4Z9|A0A7J8C4Z9_ROUAE
OG0013887	sp|Q8BHL7|C42S1_MOUSE	tr|A0A7J8BCY9|A0A7J8BCY9_ROUAE
OG0013888	sp|Q8BP67|RL24_MOUSE	tr|A0A7J8HVC0|A0A7J8HVC0_ROUAE
OG0013889	sp|Q8C159|TTC22_MOUSE	tr|A0A7J8KJ22|A0A7J8KJ22_ROUAE
OG0013890	sp|Q8CE94|MOT13_MOUSE	tr|A0A7J8GG43|A0A7J8GG43_ROUAE
OG0013891	sp|Q8CHY6|P66A_MOUSE	tr|A0A7J8BQR9|A0A7J8BQR9_ROUAE
OG0013892	sp|Q8K0J2|B3GN7_MOUSE	tr|A0A7J8JA42|A0A7J8JA42_ROUAE
OG0013893	sp|Q8R2M0|TEAN2_MOUSE	tr|A0A7J8KHZ0|A0A7J8KHZ0_ROUAE
OG0013894	sp|Q8R5J9|PRAF3_MOUSE	tr|A0A7J8HMU9|A0A7J8HMU9_ROUAE
OG0013895	sp|Q8VC04|T106A_MOUSE	tr|A0A7J8GI88|A0A7J8GI88_ROUAE
OG0013896	sp|Q8VCM3|ZFY21_MOUSE	tr|A0A7J8IV87|A0A7J8IV87_ROUAE
OG0013897	sp|Q91W36|UBP3_MOUSE	tr|A0A7J8IEU2|A0A7J8IEU2_ROUAE
OG0013898	sp|Q91ZU0|ASB7_MOUSE	tr|A0A7J8CDQ2|A0A7J8CDQ2_ROUAE
OG0013899	sp|Q920R0|ALS2_MOUSE	tr|A0A7J8J9X7|A0A7J8J9X7_ROUAE
OG0013900	sp|Q99LF1|AKIR1_MOUSE	tr|A0A7J8K4P8|A0A7J8K4P8_ROUAE
OG0013901	sp|Q99PJ2|TRIM8_MOUSE	tr|A0A7J8GHE0|A0A7J8GHE0_ROUAE
OG0013902	sp|Q9CR68|UCRI_MOUSE	tr|A0A7J8CN53|A0A7J8CN53_ROUAE
OG0013903	sp|Q9CRB0|SNX24_MOUSE	tr|A0A7J8F552|A0A7J8F552_ROUAE
OG0013904	sp|Q9D9C7|CC062_MOUSE	tr|A0A7J8HMK9|A0A7J8HMK9_ROUAE
OG0013905	sp|Q9D9D9|CP141_MOUSE	tr|A0A7J8BC07|A0A7J8BC07_ROUAE
OG0013906	sp|Q9JKX6|NUDT5_MOUSE	tr|A0A7J8E9X0|A0A7J8E9X0_ROUAE
OG0013907	sp|Q9QXP7|C1QT1_MOUSE	tr|A0A7J8G4R2|A0A7J8G4R2_ROUAE
OG0013908	sp|Q9Z188|DYR1B_MOUSE	tr|A0A7J8CFS5|A0A7J8CFS5_ROUAE
OG0013909	sp|A6H6E9|TT23L_MOUSE	tr|A0A7J8F531|A0A7J8F531_ROUAE
OG0013910	sp|D3YZU1|SHAN1_MOUSE	tr|A0A7J8CLT7|A0A7J8CLT7_ROUAE
OG0013911	sp|E9Q394|AKP13_MOUSE	tr|A0A7J8CDC9|A0A7J8CDC9_ROUAE
OG0013912	sp|O35593|PSDE_MOUSE	tr|A0A7J8JK71|A0A7J8JK71_ROUAE
OG0013913	sp|O88587|COMT_MOUSE	tr|A0A7J8GX85|A0A7J8GX85_ROUAE
OG0013914	sp|O88736|DHB7_MOUSE	tr|A0A7J8BDQ4|A0A7J8BDQ4_ROUAE
OG0013915	sp|P00520|ABL1_MOUSE	tr|A0A7J8IF90|A0A7J8IF90_ROUAE
OG0013916	sp|P04627|ARAF_MOUSE	tr|A0A7J8EI12|A0A7J8EI12_ROUAE
OG0013917	sp|P15535|B4GT1_MOUSE	tr|A0A7J8IF24|A0A7J8IF24_ROUAE
OG0013918	sp|P16675|PPGB_MOUSE	tr|A0A7J8DFT4|A0A7J8DFT4_ROUAE
OG0013919	sp|P32261|ANT3_MOUSE	tr|A0A7J8BHS6|A0A7J8BHS6_ROUAE
OG0013920	sp|P62077|TIM8B_MOUSE	tr|A0A7J8H819|A0A7J8H819_ROUAE
OG0013921	sp|P62317|SMD2_MOUSE	tr|A0A7J8CLR7|A0A7J8CLR7_ROUAE
OG0013922	sp|P70195|PSB7_MOUSE	tr|A0A7J8IQZ8|A0A7J8IQZ8_ROUAE
OG0013923	sp|P83877|TXN4A_MOUSE	tr|A0A7J8DLP8|A0A7J8DLP8_ROUAE
OG0013924	sp|P97351|RS3A_MOUSE	tr|A0A7J8BUL8|A0A7J8BUL8_ROUAE
OG0013925	sp|Q03172|ZEP1_MOUSE	tr|A0A7J8K9H2|A0A7J8K9H2_ROUAE
OG0013926	sp|Q3UE31|K0930_MOUSE	tr|A0A7J8JG16|A0A7J8JG16_ROUAE
OG0013927	sp|Q3V2G4|SIM31_MOUSE	tr|A0A7J8BUK1|A0A7J8BUK1_ROUAE
OG0013928	sp|Q5DU56|NLRC3_MOUSE	tr|A0A7J8F1I9|A0A7J8F1I9_ROUAE
OG0013929	sp|Q5HZH7|S38A8_MOUSE	tr|A0A7J8CLZ0|A0A7J8CLZ0_ROUAE
OG0013930	sp|Q5NCS9|MID49_MOUSE	tr|A0A7J8GCX9|A0A7J8GCX9_ROUAE
OG0013931	sp|Q60860|LTC4S_MOUSE	tr|A0A7J8FJU5|A0A7J8FJU5_ROUAE
OG0013932	sp|Q60I26|AL2CL_MOUSE	tr|A0A7J8HM44|A0A7J8HM44_ROUAE
OG0013933	sp|Q6PG04|CCD82_MOUSE	tr|A0A7J8GWP0|A0A7J8GWP0_ROUAE
OG0013934	sp|Q78YY6|DJC15_MOUSE	tr|A0A7J8DWC4|A0A7J8DWC4_ROUAE
OG0013935	sp|Q80T74|KLH29_MOUSE	tr|A0A7J8FHQ0|A0A7J8FHQ0_ROUAE
OG0013936	sp|Q8BKX1|BAIP2_MOUSE	tr|A0A7J8G414|A0A7J8G414_ROUAE
OG0013937	sp|Q8BPT6|IMP2L_MOUSE	tr|A0A7J8D6J3|A0A7J8D6J3_ROUAE
OG0013938	sp|Q8BVD7|C1QT7_MOUSE	tr|A0A7J8E6D7|A0A7J8E6D7_ROUAE
OG0013939	sp|Q8C561|LMBD2_MOUSE	tr|A0A7J8EZZ0|A0A7J8EZZ0_ROUAE
OG0013940	sp|Q8K2B0|SC65_MOUSE	tr|A0A7J8GDR6|A0A7J8GDR6_ROUAE
OG0013941	sp|Q8K482|EMIL2_MOUSE	tr|A0A7J8DH85|A0A7J8DH85_ROUAE
OG0013942	sp|Q8VEL2|MTMRE_MOUSE	tr|A0A7J8HSK4|A0A7J8HSK4_ROUAE
OG0013943	sp|Q91X79|CELA1_MOUSE	tr|A0A7J8JBC4|A0A7J8JBC4_ROUAE
OG0013944	sp|Q99LB0|TDIF1_MOUSE	tr|A0A7J8DG63|A0A7J8DG63_ROUAE
OG0013945	sp|Q9CQ26|STABP_MOUSE	tr|A0A7J8FN78|A0A7J8FN78_ROUAE
OG0013946	sp|Q9CQS2|NOP10_MOUSE	tr|A0A7J8IPX5|A0A7J8IPX5_ROUAE
OG0013947	sp|Q9CWT6|DDX28_MOUSE	tr|A0A7J8CFG6|A0A7J8CFG6_ROUAE
OG0013948	sp|Q9CXW4|RL11_MOUSE	tr|A0A7J8KFS9|A0A7J8KFS9_ROUAE
OG0013949	sp|Q9CZM2|RL15_MOUSE	tr|A0A7J8HW70|A0A7J8HW70_ROUAE
OG0013950	sp|Q9CZX8|RS19_MOUSE	tr|A0A7J8CL53|A0A7J8CL53_ROUAE
OG0013951	sp|Q9D2R0|AACS_MOUSE	tr|A0A7J8GU78|A0A7J8GU78_ROUAE
OG0013952	sp|Q9D552|SPT17_MOUSE	tr|A0A7J8BAZ2|A0A7J8BAZ2_ROUAE
OG0013953	sp|Q9D853|EFMT2_MOUSE	tr|A0A7J8G6Y0|A0A7J8G6Y0_ROUAE
OG0013954	sp|Q9DBU3|RIOK3_MOUSE	tr|A0A7J8DKT6|A0A7J8DKT6_ROUAE
OG0013955	sp|Q9ET35|TR13B_MOUSE	tr|A0A7J8GH64|A0A7J8GH64_ROUAE
OG0013956	sp|Q9JII1|INP5E_MOUSE	tr|A0A7J8ILG0|A0A7J8ILG0_ROUAE
OG0013957	sp|Q9JJG0|TACC2_MOUSE	tr|A0A7J8GH09|A0A7J8GH09_ROUAE
OG0013958	sp|Q9QY31|SNAI3_MOUSE	tr|A0A7J8CLQ1|A0A7J8CLQ1_ROUAE
OG0013959	sp|Q9WVC8|S26A3_MOUSE	tr|A0A7J8D8A1|A0A7J8D8A1_ROUAE
OG0013960	sp|Q9Z1L3|DEDD_MOUSE	tr|A0A7J8BDJ6|A0A7J8BDJ6_ROUAE
OG0013961	tr|A0A0G2JEU3|A0A0G2JEU3_MOUSE	tr|A0A7J8IMT7|A0A7J8IMT7_ROUAE
OG0013962	sp|A2ARI4|LGR4_MOUSE	tr|A0A7J8H0S4|A0A7J8H0S4_ROUAE
OG0013963	sp|A6PWY4|WDR76_MOUSE	tr|A0A7J8IWE1|A0A7J8IWE1_ROUAE
OG0013964	sp|E9PV86|MCTP1_MOUSE	tr|A0A7J8F1D6|A0A7J8F1D6_ROUAE
OG0013965	tr|E9PW37|E9PW37_MOUSE	tr|A0A7J8BH07|A0A7J8BH07_ROUAE
OG0013966	tr|E9Q3P4|E9Q3P4_MOUSE	tr|A0A7J8BD11|A0A7J8BD11_ROUAE
OG0013967	sp|O35691|PININ_MOUSE	tr|A0A7J8IPR8|A0A7J8IPR8_ROUAE
OG0013968	sp|P09633|HXC9_MOUSE	tr|A0A7J8JGL8|A0A7J8JGL8_ROUAE
OG0013969	sp|P10605|CATB_MOUSE	tr|A0A7J8BQM7|A0A7J8BQM7_ROUAE
OG0013970	sp|P12265|BGLR_MOUSE	tr|A0A7J8EZ35|A0A7J8EZ35_ROUAE
OG0013971	sp|P26638|SYSC_MOUSE	tr|A0A7J8BGS4|A0A7J8BGS4_ROUAE
OG0013972	sp|P33609|DPOLA_MOUSE	tr|A0A7J8EMA5|A0A7J8EMA5_ROUAE
OG0013973	sp|P53798|FDFT_MOUSE	tr|A0A7J8BRD7|A0A7J8BRD7_ROUAE
OG0013974	sp|P63323|RS12_MOUSE	tr|A0A7J8KFX8|A0A7J8KFX8_ROUAE
OG0013975	sp|P70190|CAZA3_MOUSE	tr|A0A7J8JAS3|A0A7J8JAS3_ROUAE
OG0013976	sp|Q0VFX2|CF157_MOUSE	tr|A0A7J8IH52|A0A7J8IH52_ROUAE
OG0013977	sp|Q3TDN2|FAF2_MOUSE	tr|A0A7J8FGA6|A0A7J8FGA6_ROUAE
OG0013978	sp|Q3UHK8|TNR6A_MOUSE	tr|A0A7J8F5I4|A0A7J8F5I4_ROUAE
OG0013979	sp|Q4VBD2|TAPT1_MOUSE	tr|A0A7J8EAZ6|A0A7J8EAZ6_ROUAE
OG0013980	sp|Q61069|USF1_MOUSE	tr|A0A7J8BJB6|A0A7J8BJB6_ROUAE
OG0013981	sp|Q61908|CMC4_MOUSE	tr|A0A7J8EIW8|A0A7J8EIW8_ROUAE
OG0013982	sp|Q6PDS0|VTM2L_MOUSE	tr|A0A7J8DMC1|A0A7J8DMC1_ROUAE
OG0013983	sp|Q6PGD0|ARAID_MOUSE	tr|A0A7J8FE06|A0A7J8FE06_ROUAE
OG0013984	sp|Q7TM95|TIGD3_MOUSE	tr|A0A7J8H7Q7|A0A7J8H7Q7_ROUAE
OG0013985	sp|Q80X66|BTBDA_MOUSE	tr|A0A7J8GW28|A0A7J8GW28_ROUAE
OG0013986	sp|Q80YA8|CRUM2_MOUSE	tr|A0A7J8IHN1|A0A7J8IHN1_ROUAE
OG0013987	sp|Q8BFU0|RSPO2_MOUSE	tr|A0A7J8C444|A0A7J8C444_ROUAE
OG0013988	sp|Q8BG94|COMD7_MOUSE	tr|A0A7J8DHT4|A0A7J8DHT4_ROUAE
OG0013989	sp|Q8BHF7|PGPS1_MOUSE	tr|A0A7J8GEL0|A0A7J8GEL0_ROUAE
OG0013990	sp|Q8BJ48|NAGPA_MOUSE	tr|A0A7J8F2F9|A0A7J8F2F9_ROUAE
OG0013991	sp|Q8BJ83|TM2D3_MOUSE	tr|A0A7J8CME9|A0A7J8CME9_ROUAE
OG0013992	sp|Q8BJA2|S41A1_MOUSE	tr|A0A7J8BGM0|A0A7J8BGM0_ROUAE
OG0013993	sp|Q8BJT9|EDEM2_MOUSE	tr|A0A7J8DGC1|A0A7J8DGC1_ROUAE
OG0013994	sp|Q8BLN6|UNC80_MOUSE	tr|A0A7J8JQ83|A0A7J8JQ83_ROUAE
OG0013995	sp|Q8BT14|CNOT4_MOUSE	tr|A0A7J8D585|A0A7J8D585_ROUAE
OG0013996	sp|Q8BZN2|KCNV1_MOUSE	tr|A0A7J8C237|A0A7J8C237_ROUAE
