Orthogroup	Mus_musculus	Chlorocebus_sabaeus
OG0012769	sp|P85442|VGLL3_MOUSE	tr|A0A0D9R0T8|A0A0D9R0T8_CHLSB
OG0012770	sp|Q8BTR5|DUS28_MOUSE	tr|A0A0D9R0W9|A0A0D9R0W9_CHLSB
OG0012771	sp|Q9D2C7|BI1_MOUSE	tr|A0A0D9R169|A0A0D9R169_CHLSB
OG0012772	sp|Q8BGS2|BOLA2_MOUSE	tr|A0A0D9R1K8|A0A0D9R1K8_CHLSB
OG0012773	sp|Q3U515|VWCE_MOUSE	tr|A0A0D9R220|A0A0D9R220_CHLSB
OG0012774	sp|P39749|FEN1_MOUSE	tr|A0A0D9R2B2|A0A0D9R2B2_CHLSB
OG0012775	sp|Q3UM29|COG7_MOUSE	tr|A0A0D9R3F3|A0A0D9R3F3_CHLSB
OG0012776	sp|Q8BIF0|C99L2_MOUSE	tr|A0A0D9R458|A0A0D9R458_CHLSB
OG0012777	sp|Q9D9D5|TMC5A_MOUSE	tr|A0A0D9R4F1|A0A0D9R4F1_CHLSB
OG0012778	sp|P40630|TFAM_MOUSE	tr|A0A0D9R4L8|A0A0D9R4L8_CHLSB
OG0012779	sp|Q8BR07|BICD1_MOUSE	tr|A0A0D9R4X8|A0A0D9R4X8_CHLSB
OG0012780	sp|Q91V16|ETFR1_MOUSE	tr|A0A0D9R607|A0A0D9R607_CHLSB
OG0012781	sp|Q99MS3|MP17L_MOUSE	tr|A0A0D9R6V4|A0A0D9R6V4_CHLSB
OG0012782	sp|P15037|ETS2_MOUSE	tr|A0A0D9R7X2|A0A0D9R7X2_CHLSB
OG0012783	sp|Q8VHH7|ADCY3_MOUSE	tr|A0A0D9R832|A0A0D9R832_CHLSB
OG0012784	sp|P51150|RAB7A_MOUSE	tr|A0A0D9R8E8|A0A0D9R8E8_CHLSB
OG0012785	sp|Q8BL06|UBP54_MOUSE	tr|A0A0D9R8W4|A0A0D9R8W4_CHLSB
OG0012786	sp|Q8BRU4|CLC9A_MOUSE	tr|A0A0D9R9Z6|A0A0D9R9Z6_CHLSB
OG0012787	sp|Q80UZ0|FGD5_MOUSE	tr|A0A0D9RA37|A0A0D9RA37_CHLSB
OG0012788	sp|Q8VCJ6|MRGRF_MOUSE	tr|A0A0D9RA53|A0A0D9RA53_CHLSB
OG0012789	sp|Q9CQ43|DUT_MOUSE	tr|A0A0D9RDM5|A0A0D9RDM5_CHLSB
OG0012790	sp|P62075|TIM13_MOUSE	tr|A0A0D9RGN1|A0A0D9RGN1_CHLSB
OG0012791	sp|Q8CD92|TTC27_MOUSE	tr|A0A0D9RGS0|A0A0D9RGS0_CHLSB
OG0012792	sp|Q8BSN5|PHF23_MOUSE	tr|A0A0D9RHL8|A0A0D9RHL8_CHLSB
OG0012793	sp|G3UYX5|RGS22_MOUSE	tr|A0A0D9RID3|A0A0D9RID3_CHLSB
OG0012794	sp|Q4VBF2|R3HD4_MOUSE	tr|A0A0D9RJF2|A0A0D9RJF2_CHLSB
OG0012795	sp|Q8BGH7|C42S2_MOUSE	tr|A0A0D9RNE4|A0A0D9RNE4_CHLSB
OG0012796	sp|Q9QXC1|FETUB_MOUSE	tr|A0A0D9RNS2|A0A0D9RNS2_CHLSB
OG0012797	sp|Q8C6E0|CFA36_MOUSE	tr|A0A0D9RNX1|A0A0D9RNX1_CHLSB
OG0012798	sp|Q9ERS4|PKHA3_MOUSE	tr|A0A0D9RNY0|A0A0D9RNY0_CHLSB
OG0012799	sp|P80315|TCPD_MOUSE	tr|A0A0D9RQ73|A0A0D9RQ73_CHLSB
OG0012800	sp|Q9CQF4|MRES1_MOUSE	tr|A0A0D9RQS7|A0A0D9RQS7_CHLSB
OG0012801	sp|Q8C4U3|SFRP1_MOUSE	tr|A0A0D9RRF9|A0A0D9RRF9_CHLSB
OG0012802	sp|Q9DBL9|ABHD5_MOUSE	tr|A0A0D9RVW8|A0A0D9RVW8_CHLSB
OG0012803	sp|P43680|SOX18_MOUSE	tr|A0A0D9RW20|A0A0D9RW20_CHLSB
OG0012804	sp|Q60949|TBCD1_MOUSE	tr|A0A0D9RWB5|A0A0D9RWB5_CHLSB
OG0012805	sp|P42703|LIFR_MOUSE	tr|A0A0D9RWP1|A0A0D9RWP1_CHLSB
OG0012806	sp|Q24JP3|F178B_MOUSE	tr|A0A0D9RXI2|A0A0D9RXI2_CHLSB
OG0012807	sp|Q8K0C8|COX19_MOUSE	tr|A0A0D9RY88|A0A0D9RY88_CHLSB
OG0012808	sp|Q8R323|RFC3_MOUSE	tr|A0A0D9RZ78|A0A0D9RZ78_CHLSB
OG0012809	sp|O55128|SAP18_MOUSE	tr|A0A0D9RZV9|A0A0D9RZV9_CHLSB
OG0012810	sp|Q61865|MIA_MOUSE	tr|A0A0D9S0M4|A0A0D9S0M4_CHLSB
OG0012811	sp|Q00175|PRGR_MOUSE	tr|A0A0D9S1Q1|A0A0D9S1Q1_CHLSB
OG0012812	sp|Q5DRQ8|FCRLB_MOUSE	tr|A0A0D9S3A7|A0A0D9S3A7_CHLSB
OG0012813	sp|P59242|CING_MOUSE	tr|A0A0D9S5T5|A0A0D9S5T5_CHLSB
OG0012814	sp|Q8R2M2|TDIF2_MOUSE	tr|A0A0D9S6Q6|A0A0D9S6Q6_CHLSB
OG0012815	sp|Q9Z0H0|CDC7_MOUSE	tr|A0A0D9S6S5|A0A0D9S6S5_CHLSB
OG0012816	sp|Q6PDJ1|CAHD1_MOUSE	tr|A0A0D9S729|A0A0D9S729_CHLSB
OG0012817	sp|Q569Z6|TR150_MOUSE	tr|A0A0D9S7S6|A0A0D9S7S6_CHLSB
OG0012818	sp|Q8BIY1|GPTC3_MOUSE	tr|A0A0D9S837|A0A0D9S837_CHLSB
OG0012819	sp|Q80ZE4|PAQR7_MOUSE	tr|A0A0D9S921|A0A0D9S921_CHLSB
OG0012820	sp|Q8BPE4|TM177_MOUSE	tr|A0A0D9SBC7|A0A0D9SBC7_CHLSB
OG0012821	sp|Q8BH51|COX14_MOUSE	tr|A0A0D9SD25|A0A0D9SD25_CHLSB
OG0012822	sp|Q61125|BKRB1_MOUSE	tr|A0A0D9SDZ1|A0A0D9SDZ1_CHLSB
OG0012823	sp|Q9QUP4|CHST5_MOUSE	tr|A0A0D9QUL1|A0A0D9QUL1_CHLSB
OG0012824	sp|Q9D956|MALD3_MOUSE	tr|A0A0D9QW87|A0A0D9QW87_CHLSB
OG0012825	sp|Q9QUJ0|HCST_MOUSE	tr|A0A0D9QW99|A0A0D9QW99_CHLSB
OG0012826	sp|Q8BPM6|RIC3_MOUSE	tr|A0A0D9QWN6|A0A0D9QWN6_CHLSB
OG0012827	sp|Q9EQG5|BEAN1_MOUSE	tr|A0A0D9QXA7|A0A0D9QXA7_CHLSB
OG0012828	sp|Q9WVQ5|MTNB_MOUSE	tr|A0A0D9QZE7|A0A0D9QZE7_CHLSB
OG0012829	sp|Q4QQM4|P5I11_MOUSE	tr|A0A0D9QZV9|A0A0D9QZV9_CHLSB
OG0012830	sp|Q5SW45|MKS1_MOUSE	tr|A0A0D9R018|A0A0D9R018_CHLSB
OG0012831	sp|Q8BY79|S35G1_MOUSE	tr|A0A0D9R1M4|A0A0D9R1M4_CHLSB
OG0012832	sp|Q3TXU5|DHYS_MOUSE	tr|A0A0D9R2Q6|A0A0D9R2Q6_CHLSB
OG0012833	sp|Q3UYI5|RGL3_MOUSE	tr|A0A0D9R368|A0A0D9R368_CHLSB
OG0012834	sp|O89001|CBPD_MOUSE	tr|A0A0D9R396|A0A0D9R396_CHLSB
OG0012835	sp|Q6P5E6|GGA2_MOUSE	tr|A0A0D9R3A9|A0A0D9R3A9_CHLSB
OG0012836	sp|Q99JY3|GIMA4_MOUSE	tr|A0A0D9R3H9|A0A0D9R3H9_CHLSB
OG0012837	sp|Q9JJ04|B4GT4_MOUSE	tr|A0A0D9R3V1|A0A0D9R3V1_CHLSB
OG0012838	sp|P49710|HCLS1_MOUSE	tr|A0A0D9R4K4|A0A0D9R4K4_CHLSB
OG0012839	sp|D3YZP9|CCDC6_MOUSE	tr|A0A0D9R4S8|A0A0D9R4S8_CHLSB
OG0012840	sp|Q6PHQ8|NAA35_MOUSE	tr|A0A0D9R516|A0A0D9R516_CHLSB
OG0012841	sp|Q8BK58|HBAP1_MOUSE	tr|A0A0D9R543|A0A0D9R543_CHLSB
OG0012842	sp|P40336|VP26A_MOUSE	tr|A0A0D9R621|A0A0D9R621_CHLSB
OG0012843	sp|Q8BMI4|GEN_MOUSE	tr|A0A0D9R6F5|A0A0D9R6F5_CHLSB
OG0012844	sp|Q6NSR3|ADCK2_MOUSE	tr|A0A0D9R7A0|A0A0D9R7A0_CHLSB
OG0012845	sp|Q8R4V5|OIT3_MOUSE	tr|A0A0D9R8C5|A0A0D9R8C5_CHLSB
OG0012846	sp|Q9EQB9|ZN287_MOUSE	tr|A0A0D9R907|A0A0D9R907_CHLSB
OG0012847	sp|Q8BP07|TM220_MOUSE	tr|A0A0D9RA31|A0A0D9RA31_CHLSB
OG0012848	sp|Q8VE80|THOC3_MOUSE	tr|A0A0D9RAR6|A0A0D9RAR6_CHLSB
OG0012849	sp|Q9WTP3|SPDEF_MOUSE	tr|A0A0D9RBQ1|A0A0D9RBQ1_CHLSB
OG0012850	sp|Q6P8K8|CBPA4_MOUSE	tr|A0A0D9RBR4|A0A0D9RBR4_CHLSB
OG0012851	sp|Q2MH31|SMRP1_MOUSE	tr|A0A0D9RCD3|A0A0D9RCD3_CHLSB
OG0012852	sp|Q9QXE0|HACL1_MOUSE	tr|A0A0D9RCM7|A0A0D9RCM7_CHLSB
OG0012853	sp|Q8BR27|F214B_MOUSE	tr|A0A0D9RD42|A0A0D9RD42_CHLSB
OG0012854	sp|Q8BU88|RM22_MOUSE	tr|A0A0D9RED4|A0A0D9RED4_CHLSB
OG0012855	sp|Q9WUD8|FAIM1_MOUSE	tr|A0A0D9RFD9|A0A0D9RFD9_CHLSB
OG0012856	sp|Q9JKK8|ATR_MOUSE	tr|A0A0D9RFU3|A0A0D9RFU3_CHLSB
OG0012857	sp|Q61532|MK06_MOUSE	tr|A0A0D9RG14|A0A0D9RG14_CHLSB
OG0012858	sp|D3Z6S9|ERIP6_MOUSE	tr|A0A0D9RGN6|A0A0D9RGN6_CHLSB
OG0012859	sp|Q6RUU0|PTX4_MOUSE	tr|A0A0D9RGP5|A0A0D9RGP5_CHLSB
OG0012860	sp|O35658|C1QBP_MOUSE	tr|A0A0D9RK39|A0A0D9RK39_CHLSB
OG0012861	sp|Q8R197|SAST_MOUSE	tr|A0A0D9RKD6|A0A0D9RKD6_CHLSB
OG0012862	tr|E0CX23|E0CX23_MOUSE	tr|A0A0D9RL16|A0A0D9RL16_CHLSB
OG0012863	sp|Q9DBX2|PHLP_MOUSE	tr|A0A0D9RLS8|A0A0D9RLS8_CHLSB
OG0012864	sp|Q99JW5|EPCAM_MOUSE	tr|A0A0D9RM83|A0A0D9RM83_CHLSB
OG0012865	sp|Q9CWL8|CTBL1_MOUSE	tr|A0A0D9RMN2|A0A0D9RMN2_CHLSB
OG0012866	sp|E9Q6X9|RHG40_MOUSE	tr|A0A0D9RN30|A0A0D9RN30_CHLSB
OG0012867	sp|Q921L7|HEMK1_MOUSE	tr|A0A0D9RNV7|A0A0D9RNV7_CHLSB
OG0012868	sp|Q64105|SPRE_MOUSE	tr|A0A0D9RS19|A0A0D9RS19_CHLSB
OG0012869	sp|Q80WT0|JPH4_MOUSE	tr|A0A0D9RTR4|A0A0D9RTR4_CHLSB
OG0012870	sp|Q8VDS8|STX18_MOUSE	tr|A0A0D9RUP2|A0A0D9RUP2_CHLSB
OG0012871	sp|Q8C735|LIN9_MOUSE	tr|A0A0D9RUX5|A0A0D9RUX5_CHLSB
OG0012872	sp|Q9QX96|SALL2_MOUSE	tr|A0A0D9RV85|A0A0D9RV85_CHLSB
OG0012873	sp|Q8C4Y3|NELFB_MOUSE	tr|A0A0D9RVQ5|A0A0D9RVQ5_CHLSB
OG0012874	sp|Q08369|GATA4_MOUSE	tr|A0A0D9RWJ0|A0A0D9RWJ0_CHLSB
OG0012875	sp|P70172|NTCP2_MOUSE	tr|A0A0D9RY18|A0A0D9RY18_CHLSB
OG0012876	sp|Q9D415|DLGP1_MOUSE	tr|A0A0D9RYD4|A0A0D9RYD4_CHLSB
OG0012877	tr|E9Q6K3|E9Q6K3_MOUSE	tr|A0A0D9RYF3|A0A0D9RYF3_CHLSB
OG0012878	sp|Q91W18|TDRD3_MOUSE	tr|A0A0D9RYH6|A0A0D9RYH6_CHLSB
OG0012879	sp|Q0QWG9|GRD2I_MOUSE	tr|A0A0D9RYN0|A0A0D9RYN0_CHLSB
OG0012880	sp|Q810I0|VP37D_MOUSE	tr|A0A0D9S005|A0A0D9S005_CHLSB
OG0012881	sp|Q8CHC8|ADNP2_MOUSE	tr|A0A0D9S084|A0A0D9S084_CHLSB
OG0012882	sp|Q61033|LAP2A_MOUSE	tr|A0A0D9S0X3|A0A0D9S0X3_CHLSB
OG0012883	sp|Q8VHL1|SETD7_MOUSE	tr|A0A0D9S0Y2|A0A0D9S0Y2_CHLSB
OG0012884	sp|P52194|CLGN_MOUSE	tr|A0A0D9S0Z1|A0A0D9S0Z1_CHLSB
OG0012885	sp|Q3V125|CC110_MOUSE	tr|A0A0D9S2J1|A0A0D9S2J1_CHLSB
OG0012886	sp|Q99LL5|PWP1_MOUSE	tr|A0A0D9S2Q1|A0A0D9S2Q1_CHLSB
OG0012887	sp|Q9D2D7|ZN687_MOUSE	tr|A0A0D9S5U2|A0A0D9S5U2_CHLSB
OG0012888	sp|Q9CZJ1|UTP11_MOUSE	tr|A0A0D9S7Q2|A0A0D9S7Q2_CHLSB
OG0012889	sp|Q91ZJ0|MUS81_MOUSE	tr|A0A0D9S9D3|A0A0D9S9D3_CHLSB
OG0012890	sp|Q6PCZ4|MAGE1_MOUSE	tr|A0A0D9SAL2|A0A0D9SAL2_CHLSB
OG0012891	tr|D3YV94|D3YV94_MOUSE	tr|A0A0D9SAR1|A0A0D9SAR1_CHLSB
OG0012892	sp|Q01338|ADA2A_MOUSE	tr|A0A0D9SAV8|A0A0D9SAV8_CHLSB
OG0012893	sp|Q6GQU6|LIGO3_MOUSE	tr|A0A0D9SAW2|A0A0D9SAW2_CHLSB
OG0012894	sp|P17950|IER2_MOUSE	tr|A0A0D9SBW9|A0A0D9SBW9_CHLSB
OG0012895	sp|Q5SW25|P12L2_MOUSE	tr|A0A0D9SCK6|A0A0D9SCK6_CHLSB
OG0012896	sp|O09164|SODE_MOUSE	tr|A0A0D9SEA1|A0A0D9SEA1_CHLSB
OG0012897	sp|P16406|AMPE_MOUSE	tr|A0A0D9QV22|A0A0D9QV22_CHLSB
OG0012898	sp|Q08481|PECA1_MOUSE	tr|A0A0D9QVH2|A0A0D9QVH2_CHLSB
OG0012899	sp|Q8BU25|PAMR1_MOUSE	tr|A0A0D9QZG2|A0A0D9QZG2_CHLSB
OG0012900	sp|Q922C1|CS044_MOUSE	tr|A0A0D9R0C1|A0A0D9R0C1_CHLSB
OG0012901	sp|Q9WU66|SFRP5_MOUSE	tr|A0A0D9R0I9|A0A0D9R0I9_CHLSB
OG0012902	sp|Q6PG16|HJURP_MOUSE	tr|A0A0D9R1T9|A0A0D9R1T9_CHLSB
OG0012903	sp|Q62396|ZFP92_MOUSE	tr|A0A0D9R3R0|A0A0D9R3R0_CHLSB
OG0012904	sp|P49766|VEGFB_MOUSE	tr|A0A0D9R3S4|A0A0D9R3S4_CHLSB
OG0012905	sp|Q9D3V5|FSIP1_MOUSE	tr|A0A0D9R4J1|A0A0D9R4J1_CHLSB
OG0012906	sp|P60487|PLPP_MOUSE	tr|A0A0D9R4M6|A0A0D9R4M6_CHLSB
OG0012907	tr|E9QAS1|E9QAS1_MOUSE	tr|A0A0D9R4R3|A0A0D9R4R3_CHLSB
OG0012908	sp|Q91WZ8|DTBP1_MOUSE	tr|A0A0D9R5E7|A0A0D9R5E7_CHLSB
OG0012909	sp|Q8C8U0|LIPB1_MOUSE	tr|A0A0D9R5H7|A0A0D9R5H7_CHLSB
OG0012910	sp|O70309|ITB5_MOUSE	tr|A0A0D9R5Z7|A0A0D9R5Z7_CHLSB
OG0012911	sp|Q66JT0|WEE2_MOUSE	tr|A0A0D9R6Y2|A0A0D9R6Y2_CHLSB
OG0012912	sp|Q9D8Z1|ASCC1_MOUSE	tr|A0A0D9R820|A0A0D9R820_CHLSB
OG0012913	sp|Q922P9|GLYR1_MOUSE	tr|A0A0D9R9A9|A0A0D9R9A9_CHLSB
OG0012914	sp|Q0VBF2|TM52B_MOUSE	tr|A0A0D9R9Q0|A0A0D9R9Q0_CHLSB
OG0012915	sp|O88696|CLPP_MOUSE	tr|A0A0D9RBE5|A0A0D9RBE5_CHLSB
OG0012916	sp|Q9WVJ5|CRBB1_MOUSE	tr|A0A0D9RCD2|A0A0D9RCD2_CHLSB
OG0012917	sp|Q8BLG0|PHF20_MOUSE	tr|A0A0D9RCM2|A0A0D9RCM2_CHLSB
OG0012918	sp|Q9CPY1|RM51_MOUSE	tr|A0A0D9RDU7|A0A0D9RDU7_CHLSB
OG0012919	sp|Q3V0J1|TM237_MOUSE	tr|A0A0D9RDY9|A0A0D9RDY9_CHLSB
OG0012920	sp|B5TVM2|ILDR2_MOUSE	tr|A0A0D9REH8|A0A0D9REH8_CHLSB
OG0012921	sp|P19182|IFRD1_MOUSE	tr|A0A0D9RFE6|A0A0D9RFE6_CHLSB
OG0012922	sp|Q6PG95|CRML_MOUSE	tr|A0A0D9RGH6|A0A0D9RGH6_CHLSB
OG0012923	sp|P14142|GLUT4_MOUSE	tr|A0A0D9RHH8|A0A0D9RHH8_CHLSB
OG0012924	sp|Q9WTK7|STK11_MOUSE	tr|A0A0D9RIP5|A0A0D9RIP5_CHLSB
OG0012925	sp|P70397|DLX6_MOUSE	tr|A0A0D9RKQ0|A0A0D9RKQ0_CHLSB
OG0012926	sp|Q8C167|PPCEL_MOUSE	tr|A0A0D9RLJ3|A0A0D9RLJ3_CHLSB
OG0012927	sp|Q00417|TCF7_MOUSE	tr|A0A0D9RMG6|A0A0D9RMG6_CHLSB
OG0012928	sp|E9Q3T6|PRD14_MOUSE	tr|A0A0D9RN14|A0A0D9RN14_CHLSB
OG0012929	sp|Q91WM3|U3IP2_MOUSE	tr|A0A0D9RN92|A0A0D9RN92_CHLSB
OG0012930	sp|Q6PD10|IP6K1_MOUSE	tr|A0A0D9RQ18|A0A0D9RQ18_CHLSB
OG0012931	sp|Q9ER41|TOR1B_MOUSE	tr|A0A0D9RQ63|A0A0D9RQ63_CHLSB
OG0012932	sp|Q8BFZ8|FA72A_MOUSE	tr|A0A0D9RQW2|A0A0D9RQW2_CHLSB
OG0012933	sp|Q9ES03|TBX20_MOUSE	tr|A0A0D9RR04|A0A0D9RR04_CHLSB
OG0012934	sp|P52963|E41LA_MOUSE	tr|A0A0D9RR15|A0A0D9RR15_CHLSB
OG0012935	sp|Q60718|ADAM2_MOUSE	tr|A0A0D9RRI3|A0A0D9RRI3_CHLSB
OG0012936	sp|Q9CQ45|NENF_MOUSE	tr|A0A0D9RS98|A0A0D9RS98_CHLSB
OG0012937	sp|Q3U1T3|BRM1L_MOUSE	tr|A0A0D9RSI8|A0A0D9RSI8_CHLSB
OG0012938	sp|Q8R3N1|NOP14_MOUSE	tr|A0A0D9RTE5|A0A0D9RTE5_CHLSB
OG0012939	sp|Q99ML4|DIK1B_MOUSE	tr|A0A0D9RTM5|A0A0D9RTM5_CHLSB
OG0012940	sp|Q8BK75|ELP6_MOUSE	tr|A0A0D9RTY4|A0A0D9RTY4_CHLSB
OG0012941	sp|Q9CY62|RN181_MOUSE	tr|A0A0D9RUH8|A0A0D9RUH8_CHLSB
OG0012942	sp|O55183|STC1_MOUSE	tr|A0A0D9RUK5|A0A0D9RUK5_CHLSB
OG0012943	sp|Q3SXD3|HDDC2_MOUSE	tr|A0A0D9RUT9|A0A0D9RUT9_CHLSB
OG0012944	sp|Q9D2F0|TM210_MOUSE	tr|A0A0D9RVD7|A0A0D9RVD7_CHLSB
OG0012945	sp|Q9D281|NXP20_MOUSE	tr|A0A0D9RWD6|A0A0D9RWD6_CHLSB
OG0012946	sp|Q9WTX8|MD1L1_MOUSE	tr|A0A0D9RYC1|A0A0D9RYC1_CHLSB
OG0012947	sp|O55091|IMPCT_MOUSE	tr|A0A0D9RYX5|A0A0D9RYX5_CHLSB
OG0012948	sp|Q9JHQ0|ANXA9_MOUSE	tr|A0A0D9RZK4|A0A0D9RZK4_CHLSB
OG0012949	sp|Q8BQT2|DIK1C_MOUSE	tr|A0A0D9S054|A0A0D9S054_CHLSB
OG0012950	sp|Q9D8T4|TV23B_MOUSE	tr|A0A0D9S0L6|A0A0D9S0L6_CHLSB
OG0012951	sp|Q9D864|ARP6_MOUSE	tr|A0A0D9S136|A0A0D9S136_CHLSB
OG0012952	sp|Q80W68|KIRR1_MOUSE	tr|A0A0D9S477|A0A0D9S477_CHLSB
OG0012953	sp|Q8VCF5|TSN10_MOUSE	tr|A0A0D9S4J5|A0A0D9S4J5_CHLSB
OG0012954	sp|Q9JJX6|P2RX4_MOUSE	tr|A0A0D9S4N0|A0A0D9S4N0_CHLSB
OG0012955	sp|Q8C5T4|MORN3_MOUSE	tr|A0A0D9S4Q1|A0A0D9S4Q1_CHLSB
OG0012956	sp|Q9NYQ2|HAOX2_MOUSE	tr|A0A0D9S625|A0A0D9S625_CHLSB
OG0012957	sp|Q8C0T0|XKR8_MOUSE	tr|A0A0D9S817|A0A0D9S817_CHLSB
OG0012958	sp|Q3URY0|RTL4_MOUSE	tr|A0A0D9SA03|A0A0D9SA03_CHLSB
OG0012959	sp|Q3U6B2|GP183_MOUSE	tr|A0A0D9SA88|A0A0D9SA88_CHLSB
OG0012960	sp|Q60976|JERKY_MOUSE	tr|A0A0D9SBB9|A0A0D9SBB9_CHLSB
OG0012961	sp|Q9JJV3|CCGL_MOUSE	tr|A0A0D9SBC8|A0A0D9SBC8_CHLSB
OG0012962	sp|Q9JHI2|ADAT1_MOUSE	tr|A0A0D9QUK3|A0A0D9QUK3_CHLSB
OG0012963	sp|Q9D024|CCD47_MOUSE	tr|A0A0D9QV66|A0A0D9QV66_CHLSB
OG0012964	sp|D2J0Y4|CJ090_MOUSE	tr|A0A0D9QWR7|A0A0D9QWR7_CHLSB
OG0012965	sp|Q9CYA0|CREL2_MOUSE	tr|A0A0D9QYJ2|A0A0D9QYJ2_CHLSB
OG0012966	sp|Q61823|PDCD4_MOUSE	tr|A0A0D9QYN3|A0A0D9QYN3_CHLSB
OG0012967	sp|Q3UZP4|SVIP_MOUSE	tr|A0A0D9QYQ9|A0A0D9QYQ9_CHLSB
OG0012968	sp|P82350|SGCA_MOUSE	tr|A0A0D9QYV9|A0A0D9QYV9_CHLSB
OG0012969	sp|Q8CHP5|PYM1_MOUSE	tr|A0A0D9QZ19|A0A0D9QZ19_CHLSB
OG0012970	sp|Q9D668|ARRD2_MOUSE	tr|A0A0D9QZG5|A0A0D9QZG5_CHLSB
OG0012971	sp|Q08943|SSRP1_MOUSE	tr|A0A0D9R0W0|A0A0D9R0W0_CHLSB
OG0012972	sp|P56402|AQP2_MOUSE	tr|A0A0D9R150|A0A0D9R150_CHLSB
OG0012973	sp|Q8BX32|SLX1_MOUSE	tr|A0A0D9R1L1|A0A0D9R1L1_CHLSB
OG0012974	sp|Q9DA08|SGF29_MOUSE	tr|A0A0D9R1Q5|A0A0D9R1Q5_CHLSB
OG0012975	sp|Q8VDS3|CBX7_MOUSE	tr|A0A0D9R216|A0A0D9R216_CHLSB
OG0012976	sp|Q3U133|ZN746_MOUSE	tr|A0A0D9R3S2|A0A0D9R3S2_CHLSB
OG0012977	sp|Q62407|SPEG_MOUSE	tr|A0A0D9R6K2|A0A0D9R6K2_CHLSB
OG0012978	sp|E9Q3C1|C2CD2_MOUSE	tr|A0A0D9R768|A0A0D9R768_CHLSB
OG0012979	sp|Q6A4J8|UBP7_MOUSE	tr|A0A0D9R8K0|A0A0D9R8K0_CHLSB
OG0012980	sp|Q8CDP0|CBPC3_MOUSE	tr|A0A0D9R9W7|A0A0D9R9W7_CHLSB
OG0012981	sp|P37238|PPARG_MOUSE	tr|A0A0D9RBU3|A0A0D9RBU3_CHLSB
OG0012982	sp|Q8R404|MIC13_MOUSE	tr|A0A0D9RC33|A0A0D9RC33_CHLSB
OG0012983	sp|O70551|SRPK1_MOUSE	tr|A0A0D9RCC8|A0A0D9RCC8_CHLSB
OG0012984	sp|Q8BHE4|TM108_MOUSE	tr|A0A0D9RE04|A0A0D9RE04_CHLSB
OG0012985	sp|Q91VU0|FAM3C_MOUSE	tr|A0A0D9RE10|A0A0D9RE10_CHLSB
OG0012986	sp|Q68FH4|GALK2_MOUSE	tr|A0A0D9RE38|A0A0D9RE38_CHLSB
OG0012987	sp|Q91Z53|GRHPR_MOUSE	tr|A0A0D9REF5|A0A0D9REF5_CHLSB
OG0012988	sp|P09055|ITB1_MOUSE	tr|A0A0D9RG78|A0A0D9RG78_CHLSB
OG0012989	sp|Q99LC9|PEX6_MOUSE	tr|A0A0D9RGI1|A0A0D9RGI1_CHLSB
OG0012990	tr|A0A1W2P7H6|A0A1W2P7H6_MOUSE	tr|A0A0D9RGU6|A0A0D9RGU6_CHLSB
OG0012991	sp|Q9D7E4|CS025_MOUSE	tr|A0A0D9RI46|A0A0D9RI46_CHLSB
OG0012992	sp|B9EKX1|PTHD4_MOUSE	tr|A0A0D9RJT3|A0A0D9RJT3_CHLSB
OG0012993	sp|Q8K4J0|DCR1C_MOUSE	tr|A0A0D9RKI2|A0A0D9RKI2_CHLSB
OG0012994	sp|Q9D6K5|SYJ2B_MOUSE	tr|A0A0D9RKM8|A0A0D9RKM8_CHLSB
OG0012995	sp|Q0VBM2|FA83B_MOUSE	tr|A0A0D9RL87|A0A0D9RL87_CHLSB
OG0012996	sp|Q5ND29|RILP_MOUSE	tr|A0A0D9RN90|A0A0D9RN90_CHLSB
OG0012997	sp|Q9QZ82|CP11A_MOUSE	tr|A0A0D9RP02|A0A0D9RP02_CHLSB
OG0012998	sp|P09021|HXA5_MOUSE	tr|A0A0D9RP77|A0A0D9RP77_CHLSB
OG0012999	sp|Q9JM51|PTGES_MOUSE	tr|A0A0D9RQ58|A0A0D9RQ58_CHLSB
OG0013000	sp|Q5KU39|VPS41_MOUSE	tr|A0A0D9RRP4|A0A0D9RRP4_CHLSB
OG0013001	sp|Q64310|SURF4_MOUSE	tr|A0A0D9RRU6|A0A0D9RRU6_CHLSB
OG0013002	sp|E9Q4F2|KLH18_MOUSE	tr|A0A0D9RU24|A0A0D9RU24_CHLSB
OG0013003	sp|Q9JMG4|NKAI4_MOUSE	tr|A0A0D9RUR4|A0A0D9RUR4_CHLSB
OG0013004	sp|Q9ET22|DPP2_MOUSE	tr|A0A0D9RVB6|A0A0D9RVB6_CHLSB
OG0013005	sp|Q80YR2|FHI2B_MOUSE	tr|A0A0D9RVJ6|A0A0D9RVJ6_CHLSB
OG0013006	sp|Q8BW41|PMGT2_MOUSE	tr|A0A0D9RVX9|A0A0D9RVX9_CHLSB
OG0013007	sp|Q60751|IGF1R_MOUSE	tr|A0A0D9RWL0|A0A0D9RWL0_CHLSB
OG0013008	sp|Q8BTU7|RCCD1_MOUSE	tr|A0A0D9RWX6|A0A0D9RWX6_CHLSB
OG0013009	sp|Q9D0A0|DET1_MOUSE	tr|A0A0D9RX95|A0A0D9RX95_CHLSB
OG0013010	sp|Q9ESJ7|IKBP1_MOUSE	tr|A0A0D9RXZ0|A0A0D9RXZ0_CHLSB
