Orthogroup	Mus_musculus	Octodon_degus
OG0012423	sp|P43688|NKX26_MOUSE	tr|A0A6P3F584|A0A6P3F584_OCTDE
OG0012424	sp|P48377|RFX1_MOUSE	tr|A0A6P6EUV8|A0A6P6EUV8_OCTDE
OG0012425	sp|P63044|VAMP2_MOUSE	tr|A0A6P3F4A3|A0A6P3F4A3_OCTDE
OG0012426	sp|P70172|NTCP2_MOUSE	tr|A0A6P3ESR5|A0A6P3ESR5_OCTDE
OG0012427	sp|Q02788|CO6A2_MOUSE	tr|A0A6P6EI68|A0A6P6EI68_OCTDE
OG0012428	sp|Q0II04|NEBL_MOUSE	tr|A0A6P6DKZ2|A0A6P6DKZ2_OCTDE
OG0012429	sp|Q14DH7|ACSS3_MOUSE	tr|A0A6P3EUE3|A0A6P3EUE3_OCTDE
OG0012430	sp|Q3UP38|EFC4B_MOUSE	tr|A0A6P3FC99|A0A6P3FC99_OCTDE
OG0012431	sp|Q3UXL4|KIZ_MOUSE	tr|A0A6P6EUB0|A0A6P6EUB0_OCTDE
OG0012432	sp|Q5BL07|PEX1_MOUSE	tr|A0A6P3FG41|A0A6P3FG41_OCTDE
OG0012433	sp|Q5ND34|WDR81_MOUSE	tr|A0A6P3FE22|A0A6P3FE22_OCTDE
OG0012434	sp|Q61329|ZFHX3_MOUSE	tr|A0A6P6DYU8|A0A6P6DYU8_OCTDE
OG0012435	sp|Q6PGC1|DHX29_MOUSE	tr|A0A6P3EPJ4|A0A6P3EPJ4_OCTDE
OG0012436	sp|Q80UF9|OTOP3_MOUSE	tr|A0A6P3VAB6|A0A6P3VAB6_OCTDE
OG0012437	tr|Q80V76|Q80V76_MOUSE	tr|A0A6P3EQH2|A0A6P3EQH2_OCTDE
OG0012438	tr|Q8BFX2|Q8BFX2_MOUSE	tr|A0A6P6DC76|A0A6P6DC76_OCTDE
OG0012439	sp|Q8BKA3|SRRM4_MOUSE	tr|A0A6P3FBM8|A0A6P3FBM8_OCTDE
OG0012440	sp|Q8BM47|PKHM3_MOUSE	tr|A0A6P3EKV6|A0A6P3EKV6_OCTDE
OG0012441	sp|Q8BTI7|ANR52_MOUSE	tr|A0A6P6DSX8|A0A6P6DSX8_OCTDE
OG0012442	sp|Q8BWB6|STEA2_MOUSE	tr|A0A6P3FXE6|A0A6P3FXE6_OCTDE
OG0012443	sp|Q8BYB9|PGLT1_MOUSE	tr|A0A6P3EWJ4|A0A6P3EWJ4_OCTDE
OG0012444	sp|Q8BZT5|LRC19_MOUSE	tr|A0A6P3FJ08|A0A6P3FJ08_OCTDE
OG0012445	sp|Q8C0V9|FRMD6_MOUSE	tr|A0A6P3FJA7|A0A6P3FJA7_OCTDE
OG0012446	sp|Q8CFZ4|GPC3_MOUSE	tr|A0A6P3F8W5|A0A6P3F8W5_OCTDE
OG0012447	sp|Q8K396|MND1_MOUSE	tr|A0A6P3F4N7|A0A6P3F4N7_OCTDE
OG0012448	sp|Q8R2S1|RPKL1_MOUSE	tr|A0A6P6D924|A0A6P6D924_OCTDE
OG0012449	sp|Q8R4P9|MRP7_MOUSE	tr|A0A6P3EV84|A0A6P3EV84_OCTDE
OG0012450	sp|Q8VCQ6|SMS1_MOUSE	tr|A0A6P6F2Z7|A0A6P6F2Z7_OCTDE
OG0012451	sp|Q91VH6|MEMO1_MOUSE	tr|A0A6P3ENT9|A0A6P3ENT9_OCTDE
OG0012452	sp|Q91WD8|NCKX1_MOUSE	tr|A0A6P6E7C4|A0A6P6E7C4_OCTDE
OG0012453	tr|Q9CQ11|Q9CQ11_MOUSE	tr|A0A6P3VCL9|A0A6P3VCL9_OCTDE
OG0012454	sp|Q9CT10|RANB3_MOUSE	tr|A0A6P6EK84|A0A6P6EK84_OCTDE
OG0012455	sp|Q9CX60|LBH_MOUSE	tr|A0A6P6E389|A0A6P6E389_OCTDE
OG0012456	sp|Q9CZT5|VASN_MOUSE	tr|A0A6P3F204|A0A6P3F204_OCTDE
OG0012457	sp|Q9D0C4|TRM5_MOUSE	tr|A0A6P3ESG3|A0A6P3ESG3_OCTDE
OG0012458	sp|Q9D2Q8|S10AE_MOUSE	tr|A0A6P3ERM1|A0A6P3ERM1_OCTDE
OG0012459	sp|Q9D3J8|AMTN_MOUSE	tr|A0A6P3FY50|A0A6P3FY50_OCTDE
OG0012460	sp|Q9D6M3|GHC1_MOUSE	tr|A0A6P6F2Q8|A0A6P6F2Q8_OCTDE
OG0012461	sp|Q9D8V0|HM13_MOUSE	tr|A0A6P3F739|A0A6P3F739_OCTDE
OG0012462	sp|Q9JHE7|TSSC4_MOUSE	tr|A0A6P3EZV6|A0A6P3EZV6_OCTDE
OG0012463	sp|Q9JHH6|CBPB2_MOUSE	tr|A0A6P3FLY4|A0A6P3FLY4_OCTDE
OG0012464	sp|Q9JI59|JAM2_MOUSE	tr|A0A6P6E452|A0A6P6E452_OCTDE
OG0012465	sp|Q9JLK7|CABP1_MOUSE	tr|A0A6P3FEX3|A0A6P3FEX3_OCTDE
OG0012466	sp|Q9R062|GLYG_MOUSE	tr|A0A6P6E9L3|A0A6P6E9L3_OCTDE
OG0012467	sp|Q9WV98|TIM9_MOUSE	tr|A0A6P3EVJ0|A0A6P3EVJ0_OCTDE
OG0012468	sp|Q9Z0S9|PRAF1_MOUSE	tr|A0A6P3FTJ1|A0A6P3FTJ1_OCTDE
OG0012469	sp|Q9Z1P5|CD320_MOUSE	tr|A0A6P6DLJ8|A0A6P6DLJ8_OCTDE
OG0012470	sp|A2AKG8|FOCAD_MOUSE	tr|A0A6P6EHT8|A0A6P6EHT8_OCTDE
OG0012471	sp|A2AKM2|HACD4_MOUSE	tr|A0A6P6EH29|A0A6P6EH29_OCTDE
OG0012472	tr|A2ALW2|A2ALW2_MOUSE	tr|A0A6P6DTJ4|A0A6P6DTJ4_OCTDE
OG0012473	sp|A3KMN5|LARGN_MOUSE	tr|A0A6P6D8X9|A0A6P6D8X9_OCTDE
OG0012474	sp|B2RU40|PRRT4_MOUSE	tr|A0A6P3FAY8|A0A6P3FAY8_OCTDE
OG0012475	tr|E9Q550|E9Q550_MOUSE	tr|A0A6P3FP26|A0A6P3FP26_OCTDE
OG0012476	sp|O08762|NETR_MOUSE	tr|A0A6P6DJJ3|A0A6P6DJJ3_OCTDE
OG0012477	sp|O08915|AIP_MOUSE	tr|A0A6P3ELJ4|A0A6P3ELJ4_OCTDE
OG0012478	sp|O08934|UNC4_MOUSE	tr|A0A6P3ERB3|A0A6P3ERB3_OCTDE
OG0012479	sp|O09009|RFNG_MOUSE	tr|A0A6P3F606|A0A6P3F606_OCTDE
OG0012480	sp|O35075|VP26C_MOUSE	tr|A0A6P3F8I6|A0A6P3F8I6_OCTDE
OG0012481	sp|O35973|PER1_MOUSE	tr|A0A6P3F4B4|A0A6P3F4B4_OCTDE
OG0012482	sp|O54839|EOMES_MOUSE	tr|A0A6P3F8F4|A0A6P3F8F4_OCTDE
OG0012483	sp|O70251|EF1B_MOUSE	tr|A0A6P3EKW5|A0A6P3EKW5_OCTDE
OG0012484	sp|P16294|FA9_MOUSE	tr|A0A6P3F5K1|A0A6P3F5K1_OCTDE
OG0012485	sp|P21841|PSPC_MOUSE	tr|A0A6P6EEG5|A0A6P6EEG5_OCTDE
OG0012486	sp|P43276|H15_MOUSE	tr|A0A6P3ENE3|A0A6P3ENE3_OCTDE
OG0012487	sp|P50462|CSRP3_MOUSE	tr|A0A6P6DEQ8|A0A6P6DEQ8_OCTDE
OG0012488	sp|P70318|TIAR_MOUSE	tr|A0A6P3EJK7|A0A6P3EJK7_OCTDE
OG0012489	sp|P70429|EVL_MOUSE	tr|A0A6P3FDX0|A0A6P3FDX0_OCTDE
OG0012490	sp|P97291|CADH8_MOUSE	tr|A0A6P3ELM6|A0A6P3ELM6_OCTDE
OG0012491	sp|P97436|NKX31_MOUSE	tr|A0A6P3F319|A0A6P3F319_OCTDE
OG0012492	sp|Q04646|ATNG_MOUSE	tr|A0A6P6EXI0|A0A6P6EXI0_OCTDE
OG0012493	sp|Q07646|MEST_MOUSE	tr|A0A6P3FBV9|A0A6P3FBV9_OCTDE
OG0012494	sp|Q3TAS6|EMC10_MOUSE	tr|A0A6P3FGF0|A0A6P3FGF0_OCTDE
OG0012495	sp|Q3TTE0|ADAM5_MOUSE	tr|A0A6P3VC27|A0A6P3VC27_OCTDE
OG0012496	sp|Q3U308|CTU2_MOUSE	tr|A0A6P3FTI2|A0A6P3FTI2_OCTDE
OG0012497	sp|Q3U487|HECD3_MOUSE	tr|A0A6P3FK29|A0A6P3FK29_OCTDE
OG0012498	sp|Q3UZD5|PRDM6_MOUSE	tr|A0A6P6EFG1|A0A6P6EFG1_OCTDE
OG0012499	sp|Q5DRQ8|FCRLB_MOUSE	tr|A0A6P6D651|A0A6P6D651_OCTDE
OG0012500	sp|Q5F293|ZBTB4_MOUSE	tr|A0A6P3F480|A0A6P3F480_OCTDE
OG0012501	sp|Q61140|BCAR1_MOUSE	tr|A0A6P6DYH0|A0A6P6DYH0_OCTDE
OG0012502	sp|Q6NSQ7|LTV1_MOUSE	tr|A0A6P6E7G9|A0A6P6E7G9_OCTDE
OG0012503	sp|Q6P9N1|HYCCI_MOUSE	tr|A0A6P6DZY6|A0A6P6DZY6_OCTDE
OG0012504	sp|Q6PGF3|MED16_MOUSE	tr|A0A6P3F6G6|A0A6P3F6G6_OCTDE
OG0012505	tr|Q6UAH0|Q6UAH0_MOUSE	tr|A0A6P3FJZ4|A0A6P3FJZ4_OCTDE
OG0012506	sp|Q7TQP2|GP135_MOUSE	tr|A0A6P3ESG8|A0A6P3ESG8_OCTDE
OG0012507	sp|Q810N6|ANR45_MOUSE	tr|A0A6P6E248|A0A6P6E248_OCTDE
OG0012508	sp|Q8BG19|TMTC4_MOUSE	tr|A0A6P3ESR9|A0A6P3ESR9_OCTDE
OG0012509	sp|Q8C006|TRI35_MOUSE	tr|A0A6P3EST6|A0A6P3EST6_OCTDE
OG0012510	sp|Q8C1B1|CAMP2_MOUSE	tr|A0A6P3EXJ8|A0A6P3EXJ8_OCTDE
OG0012511	sp|Q8K2W9|CN093_MOUSE	tr|A0A6P3FGR8|A0A6P3FGR8_OCTDE
OG0012512	sp|Q8K443|RGS13_MOUSE	tr|A0A6P3EKY2|A0A6P3EKY2_OCTDE
OG0012513	sp|Q8R138|TM119_MOUSE	tr|A0A6P6EXG7|A0A6P6EXG7_OCTDE
OG0012514	sp|Q91VC9|GHITM_MOUSE	tr|A0A6P3FNI3|A0A6P3FNI3_OCTDE
OG0012515	sp|Q91VT1|NSE2_MOUSE	tr|A0A6P3FBW8|A0A6P3FBW8_OCTDE
OG0012516	sp|Q91W34|RUSF1_MOUSE	tr|A0A6P3EPI0|A0A6P3EPI0_OCTDE
OG0012517	sp|Q920D7|SG3A1_MOUSE	tr|A0A6P3EPL5|A0A6P3EPL5_OCTDE
OG0012518	sp|Q921N6|DDX27_MOUSE	tr|A0A6P6EWA2|A0A6P6EWA2_OCTDE
OG0012519	sp|Q99PM9|UCK2_MOUSE	tr|A0A6P3FHP9|A0A6P3FHP9_OCTDE
OG0012520	sp|Q9CQE8|RTRAF_MOUSE	tr|A0A6P3FJA5|A0A6P3FJA5_OCTDE
OG0012521	sp|Q9CR55|CP087_MOUSE	tr|A0A6P3FHN4|A0A6P3FHN4_OCTDE
OG0012522	sp|Q9CR83|RBM18_MOUSE	tr|A0A6P3FN79|A0A6P3FN79_OCTDE
OG0012523	sp|Q9D172|GAL3A_MOUSE	tr|A0A6P3F7B8|A0A6P3F7B8_OCTDE
OG0012524	sp|Q9D404|OXSM_MOUSE	tr|A0A6P3EY21|A0A6P3EY21_OCTDE
OG0012525	sp|Q9D850|TMM68_MOUSE	tr|A0A6P3EWP9|A0A6P3EWP9_OCTDE
OG0012526	sp|Q9DCS2|MTL26_MOUSE	tr|A0A6P3EP70|A0A6P3EP70_OCTDE
OG0012527	sp|Q9ERA0|TFCP2_MOUSE	tr|A0A6P3F371|A0A6P3F371_OCTDE
OG0012528	sp|Q9ES03|TBX20_MOUSE	tr|A0A6P3ERF3|A0A6P3ERF3_OCTDE
OG0012529	sp|Q9JJF2|SPAG4_MOUSE	tr|A0A6P6EF47|A0A6P6EF47_OCTDE
OG0012530	sp|Q9QY42|GPR37_MOUSE	tr|A0A6P3FR11|A0A6P3FR11_OCTDE
OG0012531	sp|Q9R060|NUBP1_MOUSE	tr|A0A6P3EXS4|A0A6P3EXS4_OCTDE
OG0012532	sp|Q9WTM4|NF2L3_MOUSE	tr|A0A6P3EZM5|A0A6P3EZM5_OCTDE
OG0012533	sp|Q9WUH1|TM115_MOUSE	tr|A0A6P3EIY5|A0A6P3EIY5_OCTDE
OG0012534	sp|Q9WV74|ASB1_MOUSE	tr|A0A6P6F079|A0A6P6F079_OCTDE
OG0012535	sp|Q9WVM3|APC7_MOUSE	tr|A0A6P3FED1|A0A6P3FED1_OCTDE
OG0012536	tr|B2KF50|B2KF50_MOUSE	tr|A0A6P6F198|A0A6P6F198_OCTDE
OG0012537	tr|E9PY16|E9PY16_MOUSE	tr|A0A6P3EQ34|A0A6P3EQ34_OCTDE
OG0012538	tr|E9Q238|E9Q238_MOUSE	tr|A0A6P3FGT7|A0A6P3FGT7_OCTDE
OG0012539	tr|E9Q512|E9Q512_MOUSE	tr|A0A6P6ETK0|A0A6P6ETK0_OCTDE
OG0012540	sp|O08842|GFRA2_MOUSE	tr|A0A6P3F557|A0A6P3F557_OCTDE
OG0012541	sp|O35536|TFPI2_MOUSE	tr|A0A6P6DQP6|A0A6P6DQP6_OCTDE
OG0012542	sp|O35648|CETN3_MOUSE	tr|A0A6P3FT03|A0A6P3FT03_OCTDE
OG0012543	sp|O54918|B2L11_MOUSE	tr|A0A6P3VBR3|A0A6P3VBR3_OCTDE
OG0012544	sp|O55091|IMPCT_MOUSE	tr|A0A6P6EV06|A0A6P6EV06_OCTDE
OG0012545	sp|P21237|BDNF_MOUSE	tr|A0A6P3FS43|A0A6P3FS43_OCTDE
OG0012546	sp|P41149|MC5R_MOUSE	tr|A0A6P3FUL2|A0A6P3FUL2_OCTDE
OG0012547	sp|P42586|NKX22_MOUSE	tr|A0A6P3FDT5|A0A6P3FDT5_OCTDE
OG0012548	sp|P49070|CAMLG_MOUSE	tr|A0A6P3F5E9|A0A6P3F5E9_OCTDE
OG0012549	sp|P59999|ARPC4_MOUSE	tr|A0A6P3EW33|A0A6P3EW33_OCTDE
OG0012550	sp|P62325|BTG1_MOUSE	tr|A0A6P3EU70|A0A6P3EU70_OCTDE
OG0012551	sp|Q07133|H1T_MOUSE	tr|A0A6P6D6Q4|A0A6P6D6Q4_OCTDE
OG0012552	sp|Q3UNH4|GRIN1_MOUSE	tr|A0A6P3EUX8|A0A6P3EUX8_OCTDE
OG0012553	sp|Q3UQU0|BRD9_MOUSE	tr|A0A6P6DRG1|A0A6P6DRG1_OCTDE
OG0012554	sp|Q3UTJ2|SRBS2_MOUSE	tr|A0A6P6D646|A0A6P6D646_OCTDE
OG0012555	sp|Q5DTT2|PSD1_MOUSE	tr|A0A6P6EGF3|A0A6P6EGF3_OCTDE
OG0012556	sp|Q5NBU8|XAF1_MOUSE	tr|A0A6P6F3R7|A0A6P6F3R7_OCTDE
OG0012557	sp|Q5SWY8|SC5AA_MOUSE	tr|A0A6P3FY55|A0A6P3FY55_OCTDE
OG0012558	sp|Q69ZS6|SV2C_MOUSE	tr|A0A6P6DID5|A0A6P6DID5_OCTDE
OG0012559	sp|Q6PDZ2|TAF1C_MOUSE	tr|A0A6P3FTJ2|A0A6P3FTJ2_OCTDE
OG0012560	sp|Q76LS9|MINY1_MOUSE	tr|A0A6P6EJC7|A0A6P6EJC7_OCTDE
OG0012561	sp|Q78IS1|TMED3_MOUSE	tr|A0A6P3FQ32|A0A6P3FQ32_OCTDE
OG0012562	sp|Q80TL1|ADCY2_MOUSE	tr|A0A6P6DRV8|A0A6P6DRV8_OCTDE
OG0012563	sp|Q80ZN9|CX6B2_MOUSE	tr|A0A6P3FKW7|A0A6P3FKW7_OCTDE
OG0012564	sp|Q8BFQ9|KLH42_MOUSE	tr|A0A6P3ERB0|A0A6P3ERB0_OCTDE
OG0012565	sp|Q8BHZ5|CYREN_MOUSE	tr|A0A6P6EAR7|A0A6P6EAR7_OCTDE
OG0012566	sp|Q8BIW1|PRUN1_MOUSE	tr|A0A6P3F9Q1|A0A6P3F9Q1_OCTDE
OG0012567	sp|Q8BRH4|KMT2C_MOUSE	tr|A0A6P6E950|A0A6P6E950_OCTDE
OG0012568	sp|Q8BV84|PRR9_MOUSE	tr|A0A6P3F7Y8|A0A6P3F7Y8_OCTDE
OG0012569	sp|Q8BYC4|GPR20_MOUSE	tr|A0A6P3FJL3|A0A6P3FJL3_OCTDE
OG0012570	sp|Q8C1W1|VASH1_MOUSE	tr|A0A6P3EVQ2|A0A6P3EVQ2_OCTDE
OG0012571	sp|Q8C4X7|MNARL_MOUSE	tr|A0A6P3F697|A0A6P3F697_OCTDE
OG0012572	sp|Q8CCM6|TIM21_MOUSE	tr|A0A6P3F701|A0A6P3F701_OCTDE
OG0012573	sp|Q8CD26|S35E1_MOUSE	tr|A0A6P3FYC2|A0A6P3FYC2_OCTDE
OG0012574	sp|Q8CG64|FKRP_MOUSE	tr|A0A6P6DJR6|A0A6P6DJR6_OCTDE
OG0012575	sp|Q8CH19|CS2IP_MOUSE	tr|A0A6P6ERN6|A0A6P6ERN6_OCTDE
OG0012576	sp|Q8CJ00|NOXA1_MOUSE	tr|A0A6P6D7M0|A0A6P6D7M0_OCTDE
OG0012577	sp|Q8CJ19|MICA3_MOUSE	tr|A0A6P6EN13|A0A6P6EN13_OCTDE
OG0012578	sp|Q8K2R5|ZN668_MOUSE	tr|A0A6P3EFZ3|A0A6P3EFZ3_OCTDE
OG0012579	sp|Q8K4R9|DLGP5_MOUSE	tr|A0A6P6F5B2|A0A6P6F5B2_OCTDE
OG0012580	sp|Q8R5A0|SMYD2_MOUSE	tr|A0A6P3EMQ2|A0A6P3EMQ2_OCTDE
OG0012581	sp|Q99J85|NPTXR_MOUSE	tr|A0A6P3VBB5|A0A6P3VBB5_OCTDE
OG0012582	sp|Q9CQ79|TXND9_MOUSE	tr|A0A6P3F6X8|A0A6P3F6X8_OCTDE
OG0012583	sp|Q9CWY4|GEMI7_MOUSE	tr|A0A6P6DK05|A0A6P6DK05_OCTDE
OG0012584	sp|Q9D2H9|DAAF1_MOUSE	tr|A0A6P6DRA3|A0A6P6DRA3_OCTDE
OG0012585	sp|Q9D9H3|MB3L1_MOUSE	tr|A0A6P3FE70|A0A6P3FE70_OCTDE
OG0012586	sp|Q9DAA7|CA100_MOUSE	tr|A0A6P6E127|A0A6P6E127_OCTDE
OG0012587	sp|Q9JJ11|TACC3_MOUSE	tr|A0A6P6D7D6|A0A6P6D7D6_OCTDE
OG0012588	sp|Q9JJV4|CCG4_MOUSE	tr|A0A6P3F5X1|A0A6P3F5X1_OCTDE
OG0012589	sp|Q9WV06|ANKR2_MOUSE	tr|A0A6P3ETQ1|A0A6P3ETQ1_OCTDE
OG0012590	sp|Q9Z1M7|LARG1_MOUSE	tr|A0A6P3EUL6|A0A6P3EUL6_OCTDE
OG0012591	tr|A0A571BF50|A0A571BF50_MOUSE	tr|A0A6P3VCI5|A0A6P3VCI5_OCTDE
OG0012592	sp|A6X8Z5|RHG31_MOUSE	tr|A0A6P3EWL0|A0A6P3EWL0_OCTDE
OG0012593	sp|B2RXS4|PLXB2_MOUSE	tr|A0A6P6DFE7|A0A6P6DFE7_OCTDE
OG0012594	sp|B7ZCC9|AGRG4_MOUSE	tr|A0A6P3FQL1|A0A6P3FQL1_OCTDE
OG0012595	sp|B9EJX3|VAFNB_MOUSE	tr|A0A6P3VDV9|A0A6P3VDV9_OCTDE
OG0012596	tr|G3UWC3|G3UWC3_MOUSE	tr|A0A6P6F051|A0A6P6F051_OCTDE
OG0012597	sp|O55040|NMUR1_MOUSE	tr|A0A6P3FH46|A0A6P3FH46_OCTDE
OG0012598	sp|O55240|RDH5_MOUSE	tr|A0A6P3FJQ5|A0A6P3FJQ5_OCTDE
OG0012599	sp|P20108|PRDX3_MOUSE	tr|A0A6P3EJL2|A0A6P3EJL2_OCTDE
OG0012600	sp|P56375|ACYP2_MOUSE	tr|A0A6P6DH38|A0A6P6DH38_OCTDE
OG0012601	sp|P84104|SRSF3_MOUSE	tr|A0A6P6EUL9|A0A6P6EUL9_OCTDE
OG0012602	sp|P97297|ADML_MOUSE	tr|A0A6P3F9H5|A0A6P3F9H5_OCTDE
OG0012603	tr|Q3KPB0|Q3KPB0_MOUSE	tr|A0A6P3FAJ0|A0A6P3FAJ0_OCTDE
OG0012604	sp|Q3UR97|SNX21_MOUSE	tr|A0A6P3FEM0|A0A6P3FEM0_OCTDE
OG0012605	sp|Q3USH1|INSY2_MOUSE	tr|A0A6P3EY00|A0A6P3EY00_OCTDE
OG0012606	sp|Q505D7|OPA3_MOUSE	tr|A0A6P3FDB6|A0A6P3FDB6_OCTDE
OG0012607	sp|Q5SXI5|ZN496_MOUSE	tr|A0A6P6DU71|A0A6P6DU71_OCTDE
OG0012608	sp|Q69ZQ2|ISY1_MOUSE	tr|A0A6P6DNV1|A0A6P6DNV1_OCTDE
OG0012609	sp|Q6DIB5|MEG10_MOUSE	tr|A0A6P6EGC1|A0A6P6EGC1_OCTDE
OG0012610	sp|Q6P5D3|DHX57_MOUSE	tr|A0A6P3EXL6|A0A6P3EXL6_OCTDE
OG0012611	sp|Q6ZPQ6|PITM2_MOUSE	tr|A0A6P6EWA3|A0A6P6EWA3_OCTDE
OG0012612	sp|Q6ZQA6|IGSF3_MOUSE	tr|A0A6P6DBP2|A0A6P6DBP2_OCTDE
OG0012613	sp|Q78T81|F102A_MOUSE	tr|A0A6P6DBD1|A0A6P6DBD1_OCTDE
OG0012614	sp|Q7TSG5|SH321_MOUSE	tr|A0A6P6DAB5|A0A6P6DAB5_OCTDE
OG0012615	sp|Q8BHH2|RAB9B_MOUSE	tr|A0A6P3FND2|A0A6P3FND2_OCTDE
OG0012616	sp|Q8BVM7|FACC1_MOUSE	tr|A0A6P6E6Y0|A0A6P6E6Y0_OCTDE
OG0012617	sp|Q8BWZ3|NAA25_MOUSE	tr|A0A6P6EVK9|A0A6P6EVK9_OCTDE
OG0012618	sp|Q8BY46|ZN574_MOUSE	tr|A0A6P6DKQ5|A0A6P6DKQ5_OCTDE
OG0012619	sp|Q8BY87|UBP47_MOUSE	tr|A0A6P6ERS4|A0A6P6ERS4_OCTDE
OG0012620	sp|Q8BYI9|TENR_MOUSE	tr|A0A6P3EMK5|A0A6P3EMK5_OCTDE
OG0012621	sp|Q8C033|ARHGA_MOUSE	tr|A0A6P6DE59|A0A6P6DE59_OCTDE
OG0012622	sp|Q8C0F9|PRS35_MOUSE	tr|A0A6P6E6G8|A0A6P6E6G8_OCTDE
OG0012623	sp|Q8CFF0|PAR11_MOUSE	tr|A0A6P6DHG8|A0A6P6DHG8_OCTDE
OG0012624	sp|Q8K0E7|SERC2_MOUSE	tr|A0A6P6DFV1|A0A6P6DFV1_OCTDE
OG0012625	sp|Q8K0Z9|GP153_MOUSE	tr|A0A6P6D627|A0A6P6D627_OCTDE
OG0012626	sp|Q8K3J5|ZN131_MOUSE	tr|A0A6P6DTM3|A0A6P6DTM3_OCTDE
OG0012627	sp|Q8QZR7|PDK1L_MOUSE	tr|A0A6P3FB37|A0A6P3FB37_OCTDE
OG0012628	sp|Q8R016|BLMH_MOUSE	tr|A0A6P3FE42|A0A6P3FE42_OCTDE
OG0012629	sp|Q8R139|S29A4_MOUSE	tr|A0A6P6EAM9|A0A6P6EAM9_OCTDE
OG0012630	sp|Q8R368|DAAF4_MOUSE	tr|A0A6P6F547|A0A6P6F547_OCTDE
OG0012631	sp|Q8R4V1|NFAM1_MOUSE	tr|A0A6P6DEB2|A0A6P6DEB2_OCTDE
OG0012632	sp|Q8VDS4|RPR1A_MOUSE	tr|A0A6P3EJ09|A0A6P3EJ09_OCTDE
OG0012633	sp|Q8VE37|RCC1_MOUSE	tr|A0A6P3FQ69|A0A6P3FQ69_OCTDE
OG0012634	sp|Q8VHD6|GTR10_MOUSE	tr|A0A6P3F0V6|A0A6P3F0V6_OCTDE
OG0012635	sp|Q91ZT8|ASB9_MOUSE	tr|A0A6P3F9S7|A0A6P3F9S7_OCTDE
OG0012636	sp|Q921E2|RAB31_MOUSE	tr|A0A6P6DN03|A0A6P6DN03_OCTDE
OG0012637	sp|Q99J36|THUM1_MOUSE	tr|A0A6P3ET18|A0A6P3ET18_OCTDE
OG0012638	sp|Q99J99|THTM_MOUSE	tr|A0A6P3FD04|A0A6P3FD04_OCTDE
OG0012639	sp|Q9CQA8|CEP19_MOUSE	tr|A0A6P3FF57|A0A6P3FF57_OCTDE
OG0012640	sp|Q9CQH0|PDZ1I_MOUSE	tr|A0A6P3F5I8|A0A6P3F5I8_OCTDE
OG0012641	sp|Q9CQT2|RBM7_MOUSE	tr|A0A6P6EY80|A0A6P6EY80_OCTDE
OG0012642	sp|Q9CQY6|UQCC2_MOUSE	tr|A0A6P3ER67|A0A6P3ER67_OCTDE
OG0012643	sp|Q9CR88|RT14_MOUSE	tr|A0A6P3EL39|A0A6P3EL39_OCTDE
OG0012644	sp|Q9CZ96|ZCRB1_MOUSE	tr|A0A6P6F4V0|A0A6P6F4V0_OCTDE
OG0012645	tr|Q9D140|Q9D140_MOUSE	tr|A0A6P3FQE5|A0A6P3FQE5_OCTDE
OG0012646	sp|Q9D279|MISP_MOUSE	tr|A0A6P6EK31|A0A6P6EK31_OCTDE
OG0012647	sp|Q9D706|RPAP3_MOUSE	tr|A0A6P6F4V2|A0A6P6F4V2_OCTDE
OG0012648	sp|Q9DBN4|P33MX_MOUSE	tr|A0A6P6EIW6|A0A6P6EIW6_OCTDE
OG0012649	sp|Q9DCV6|DELE1_MOUSE	tr|A0A6P3FCK4|A0A6P3FCK4_OCTDE
OG0012650	sp|Q9EPR5|SORC2_MOUSE	tr|A0A6P6F622|A0A6P6F622_OCTDE
OG0012651	sp|Q9QUI6|ACKR1_MOUSE	tr|A0A6P3F6N7|A0A6P3F6N7_OCTDE
OG0012652	sp|Q9QYI7|DNJB8_MOUSE	tr|A0A6P3FFZ3|A0A6P3FFZ3_OCTDE
OG0012653	sp|Q9QZ49|UBXN8_MOUSE	tr|A0A6P3FAY9|A0A6P3FAY9_OCTDE
OG0012654	sp|Q9Z1P7|KANK3_MOUSE	tr|A0A6P3FQQ7|A0A6P3FQQ7_OCTDE
OG0012655	sp|B1AZ99|OTUD3_MOUSE	tr|A0A6P3FHK7|A0A6P3FHK7_OCTDE
OG0012656	sp|E9Q7G0|NUMA1_MOUSE	tr|A0A6P6DCS0|A0A6P6DCS0_OCTDE
OG0012657	sp|O08832|GALT4_MOUSE	tr|A0A6P6EIF0|A0A6P6EIF0_OCTDE
OG0012658	sp|O70176|PACA_MOUSE	tr|A0A6P3F0A9|A0A6P3F0A9_OCTDE
OG0012659	sp|O70306|TBX15_MOUSE	tr|A0A6P3FG16|A0A6P3FG16_OCTDE
OG0012660	sp|O88338|CAD16_MOUSE	tr|A0A6P6DY87|A0A6P6DY87_OCTDE
OG0012661	sp|O88495|MTR1L_MOUSE	tr|A0A6P3FSM3|A0A6P3FSM3_OCTDE
OG0012662	sp|P09240|CCKN_MOUSE	tr|A0A6P3FIZ6|A0A6P3FIZ6_OCTDE
OG0012663	sp|P09581|CSF1R_MOUSE	tr|A0A6P3ETH3|A0A6P3ETH3_OCTDE
OG0012664	sp|P22091|TAL1_MOUSE	tr|A0A6P6F5S3|A0A6P6F5S3_OCTDE
