Orthogroup	Mus_musculus	Ornithorhynchus_anatinus
OG0009427	sp|Q99J78|DEFI8_MOUSE	tr|F6TMX5|F6TMX5_ORNAN
OG0009428	sp|Q99K24|S39A3_MOUSE	tr|A0A6I8NXZ2|A0A6I8NXZ2_ORNAN
OG0009429	sp|Q99N93|RM16_MOUSE	tr|A0A6I8NE70|A0A6I8NE70_ORNAN
OG0009430	sp|Q9CQC2|COL_MOUSE	tr|A0A6I8PAW3|A0A6I8PAW3_ORNAN
OG0009431	sp|Q9D1T0|LIGO1_MOUSE	tr|A0A6I8PCZ1|A0A6I8PCZ1_ORNAN
OG0009432	sp|Q9D995|CNTD1_MOUSE	tr|F7DLV4|F7DLV4_ORNAN
OG0009433	sp|Q9DA15|THEGL_MOUSE	tr|A0A6I8N8B6|A0A6I8N8B6_ORNAN
OG0009434	sp|Q9DA69|IFT43_MOUSE	tr|A0A6I8N9H4|A0A6I8N9H4_ORNAN
OG0009435	sp|Q9DBW3|NATD1_MOUSE	tr|F6PX63|F6PX63_ORNAN
OG0009436	sp|Q9EQT6|SYT13_MOUSE	tr|A0A6I8P6V5|A0A6I8P6V5_ORNAN
OG0009437	sp|Q9JKP8|CHRC1_MOUSE	tr|A0A6I8P0R1|A0A6I8P0R1_ORNAN
OG0009438	sp|Q9WU20|MTHR_MOUSE	tr|F6TEC5|F6TEC5_ORNAN
OG0009439	sp|W8DXL4|LRIT3_MOUSE	tr|F7E724|F7E724_ORNAN
OG0009440	tr|A2A484|A2A484_MOUSE	tr|A0A6I8P8D0|A0A6I8P8D0_ORNAN
OG0009441	sp|A2AQ14|MS18B_MOUSE	tr|A0A6I8N3H5|A0A6I8N3H5_ORNAN
OG0009442	tr|B2RXM6|B2RXM6_MOUSE	tr|A0A6I8N691|A0A6I8N691_ORNAN
OG0009443	tr|J3QPM6|J3QPM6_MOUSE	tr|A0A6I8PDR6|A0A6I8PDR6_ORNAN
OG0009444	sp|O55112|AFF2_MOUSE	tr|A0A6I8NP25|A0A6I8NP25_ORNAN
OG0009445	sp|O70372|TERT_MOUSE	tr|F2YSU1|F2YSU1_ORNAN
OG0009446	sp|P32067|LA_MOUSE	tr|F6R9C6|F6R9C6_ORNAN
OG0009447	sp|P41593|PTH1R_MOUSE	tr|A0A6I8PKI9|A0A6I8PKI9_ORNAN
OG0009448	sp|P62311|LSM3_MOUSE	tr|A0A6I8P390|A0A6I8P390_ORNAN
OG0009449	sp|P70425|RIT2_MOUSE	tr|F6TDL1|F6TDL1_ORNAN
OG0009450	sp|Q3TPE9|ANKY2_MOUSE	tr|F7FNP0|F7FNP0_ORNAN
OG0009451	sp|Q3UG20|KMT2E_MOUSE	tr|F6V728|F6V728_ORNAN
OG0009452	sp|Q3UHI0|CCSE2_MOUSE	tr|A0A6I8MYW8|A0A6I8MYW8_ORNAN
OG0009453	sp|Q3USJ8|FCSD2_MOUSE	tr|A0A6I8P996|A0A6I8P996_ORNAN
OG0009454	sp|Q5GAM7|RNS13_MOUSE	tr|F6V3S6|F6V3S6_ORNAN
OG0009455	sp|Q5SW75|SSH2_MOUSE	tr|A0A6I8P888|A0A6I8P888_ORNAN
OG0009456	sp|Q60696|PMEL_MOUSE	tr|F6YLK5|F6YLK5_ORNAN
OG0009457	sp|Q80Y75|DJB13_MOUSE	tr|A0A6I8PE19|A0A6I8PE19_ORNAN
OG0009458	sp|Q8BKT3|GCFC2_MOUSE	tr|A0A6I8PD01|A0A6I8PD01_ORNAN
OG0009459	sp|Q8BW96|KCC1D_MOUSE	tr|A0A6I8PCF5|A0A6I8PCF5_ORNAN
OG0009460	sp|Q8CCT7|NSUN3_MOUSE	tr|F7DVP4|F7DVP4_ORNAN
OG0009461	sp|Q8R0J8|GNTK_MOUSE	tr|A0A6I8NUD6|A0A6I8NUD6_ORNAN
OG0009462	sp|Q8R4H9|ZNT5_MOUSE	tr|A0A6I8NC45|A0A6I8NC45_ORNAN
OG0009463	sp|Q8VCY6|UTP6_MOUSE	tr|F6ZZK2|F6ZZK2_ORNAN
OG0009464	sp|Q8VHA6|ASB18_MOUSE	tr|A0A6I8PFT9|A0A6I8PFT9_ORNAN
OG0009465	sp|Q91W10|S39A8_MOUSE	tr|K7ECE3|K7ECE3_ORNAN
OG0009466	sp|Q91XF0|PNPO_MOUSE	tr|F7FI58|F7FI58_ORNAN
OG0009467	sp|Q924X7|STK33_MOUSE	tr|F7G6A6|F7G6A6_ORNAN
OG0009468	sp|Q93092|TALDO_MOUSE	tr|F7ETD5|F7ETD5_ORNAN
OG0009469	sp|Q99KE1|MAOM_MOUSE	tr|F7F489|F7F489_ORNAN
OG0009470	sp|Q99L00|HAUS8_MOUSE	tr|K7EB18|K7EB18_ORNAN
OG0009471	sp|Q9CQM9|GLRX3_MOUSE	tr|A0A6I8P3A5|A0A6I8P3A5_ORNAN
OG0009472	sp|Q9CZ00|DBND1_MOUSE	tr|A0A6I8NJ40|A0A6I8NJ40_ORNAN
OG0009473	sp|Q9CZ16|T178A_MOUSE	tr|A0A6I8NJ59|A0A6I8NJ59_ORNAN
OG0009474	sp|Q9D0L6|BAMBI_MOUSE	tr|F6QKK9|F6QKK9_ORNAN
OG0009475	sp|Q9D1C3|PREY_MOUSE	tr|A0A6I8P1X1|A0A6I8P1X1_ORNAN
OG0009476	sp|Q9D938|TM160_MOUSE	tr|A0A6I8PMK6|A0A6I8PMK6_ORNAN
OG0009477	sp|Q9DBJ6|JOS1_MOUSE	tr|F6T9U8|F6T9U8_ORNAN
OG0009478	sp|Q9DCM7|NACC2_MOUSE	tr|F6V793|F6V793_ORNAN
OG0009479	sp|Q9EPJ9|ARFG1_MOUSE	tr|A0A6I8NEK1|A0A6I8NEK1_ORNAN
OG0009480	sp|Q9ESJ0|XPO4_MOUSE	tr|F7EKY3|F7EKY3_ORNAN
OG0009481	sp|Q9JHJ3|GLMP_MOUSE	tr|K7E9Q5|K7E9Q5_ORNAN
OG0009482	sp|Q9JJT0|RCL1_MOUSE	tr|A0A6I8NTU2|A0A6I8NTU2_ORNAN
OG0009483	sp|Q9JJY3|NSMA2_MOUSE	tr|F7DHS6|F7DHS6_ORNAN
OG0009484	sp|Q9JKK0|RCAN3_MOUSE	tr|F6Z1I6|F6Z1I6_ORNAN
OG0009485	sp|Q9QXE4|T53I1_MOUSE	tr|F7G823|F7G823_ORNAN
OG0009486	sp|Q9QZ59|DMRT1_MOUSE	tr|A0A6I8P3D3|A0A6I8P3D3_ORNAN
OG0009487	sp|Q9WU84|CCS_MOUSE	tr|A0A6I8PGW3|A0A6I8PGW3_ORNAN
OG0009488	sp|Q9Z2E2|MBD1_MOUSE	tr|A0A6I8PAD0|A0A6I8PAD0_ORNAN
OG0009489	sp|B2RXV4|FLVC1_MOUSE	tr|F6XJQ1|F6XJQ1_ORNAN
OG0009491	sp|E9Q5M6|CFA44_MOUSE	tr|F6WXI8|F6WXI8_ORNAN
OG0009492	sp|F6W8I0|YJEN3_MOUSE	tr|A0A6I8NNT4|A0A6I8NNT4_ORNAN
OG0009493	sp|O70340|NPTX2_MOUSE	tr|F6Z568|F6Z568_ORNAN
OG0009494	sp|O89106|FHIT_MOUSE	tr|A0A6I8N982|A0A6I8N982_ORNAN
OG0009495	sp|P01580|IFNG_MOUSE	tr|F6PQX2|F6PQX2_ORNAN
OG0009496	sp|P28078|DMA_MOUSE	tr|A0A6I8PQC2|A0A6I8PQC2_ORNAN
OG0009497	sp|P48725|PCNT_MOUSE	tr|F6VTD2|F6VTD2_ORNAN
OG0009498	sp|P49722|PSA2_MOUSE	tr|F6SDM2|F6SDM2_ORNAN
OG0009499	sp|P54923|ADPRH_MOUSE	tr|A0A6I8PHR5|A0A6I8PHR5_ORNAN
OG0009500	sp|P59242|CING_MOUSE	tr|A0A6I8N8B4|A0A6I8N8B4_ORNAN
OG0009501	sp|Q01853|TERA_MOUSE	tr|A0A6I8NNF1|A0A6I8NNF1_ORNAN
OG0009502	sp|Q03141|MARK3_MOUSE	tr|F6RDT7|F6RDT7_ORNAN
OG0009503	sp|Q03147|CDK7_MOUSE	tr|A0A6I8NC32|A0A6I8NC32_ORNAN
OG0009504	sp|Q32M26|CK087_MOUSE	tr|A0A6I8NM44|A0A6I8NM44_ORNAN
OG0009505	sp|Q3TC93|H1BP3_MOUSE	tr|A0A6I8P7S0|A0A6I8P7S0_ORNAN
OG0009506	sp|Q3V1H1|CKAP2_MOUSE	tr|F6X132|F6X132_ORNAN
OG0009507	sp|Q5NC83|SPT48_MOUSE	tr|F6X1F6|F6X1F6_ORNAN
OG0009508	sp|Q5RI75|RASEF_MOUSE	tr|F6ZIY8|F6ZIY8_ORNAN
OG0009509	sp|Q5XG73|ACBD5_MOUSE	tr|A0A6I8NWD1|A0A6I8NWD1_ORNAN
OG0009510	sp|Q60778|IKBB_MOUSE	tr|A0A6I8PDQ6|A0A6I8PDQ6_ORNAN
OG0009511	sp|Q61687|ATRX_MOUSE	tr|A0A6I8P4Y2|A0A6I8P4Y2_ORNAN
OG0009512	sp|Q6P9R4|ARHGI_MOUSE	tr|F6ZWC0|F6ZWC0_ORNAN
OG0009513	sp|Q6PZD9|CEBPE_MOUSE	tr|F7BAA6|F7BAA6_ORNAN
OG0009514	sp|Q7TPM9|MTMRA_MOUSE	tr|F7AB20|F7AB20_ORNAN
OG0009515	sp|Q7TQ65|TMC4_MOUSE	tr|F6TB68|F6TB68_ORNAN
OG0009516	sp|Q80W71|PKHA8_MOUSE	tr|A0A6I8NG16|A0A6I8NG16_ORNAN
OG0009517	sp|Q8BFW6|ENTP3_MOUSE	tr|F6TKH7|F6TKH7_ORNAN
OG0009518	sp|Q8BHC7|RHBL4_MOUSE	tr|A0A6I8NCC1|A0A6I8NCC1_ORNAN
OG0009519	sp|Q8BHZ4|ZN592_MOUSE	tr|A0A6I8NR91|A0A6I8NR91_ORNAN
OG0009520	sp|Q8BXJ2|TREF1_MOUSE	tr|A0A6I8NDK9|A0A6I8NDK9_ORNAN
OG0009521	sp|Q8BYH8|CHD9_MOUSE	tr|F7D4K3|F7D4K3_ORNAN
OG0009522	sp|Q8C5T4|MORN3_MOUSE	tr|F6Q0E9|F6Q0E9_ORNAN
OG0009523	sp|Q8C739|F110B_MOUSE	tr|K7E6P1|K7E6P1_ORNAN
OG0009524	sp|Q8CE64|ZN276_MOUSE	tr|F7DU18|F7DU18_ORNAN
OG0009525	sp|Q8JZQ9|EIF3B_MOUSE	tr|F6TU40|F6TU40_ORNAN
OG0009526	sp|Q8K2P1|LUR1L_MOUSE	tr|F7DXH8|F7DXH8_ORNAN
OG0009527	sp|Q8R3P6|INT14_MOUSE	tr|A0A6I8PJA1|A0A6I8PJA1_ORNAN
OG0009528	sp|Q8R4X1|ACER1_MOUSE	tr|F7GBP3|F7GBP3_ORNAN
OG0009529	sp|Q8VI23|S12A8_MOUSE	tr|A0A6I8PFB9|A0A6I8PFB9_ORNAN
OG0009530	sp|Q91YU8|SSF1_MOUSE	tr|F7CSB7|F7CSB7_ORNAN
OG0009531	sp|Q91ZR4|NEK8_MOUSE	tr|F6XNP5|F6XNP5_ORNAN
OG0009532	sp|Q91ZW2|OFUT1_MOUSE	tr|F7FQ87|F7FQ87_ORNAN
OG0009533	sp|Q922Q4|P5CR2_MOUSE	tr|A0A6I8NVG9|A0A6I8NVG9_ORNAN
OG0009534	sp|Q99KH8|STK24_MOUSE	tr|F7BC69|F7BC69_ORNAN
OG0009535	sp|Q9CR48|DRAM2_MOUSE	tr|A0A6I8N934|A0A6I8N934_ORNAN
OG0009536	sp|Q9CXG9|PHF19_MOUSE	tr|F7G3L5|F7G3L5_ORNAN
OG0009537	sp|Q9D1M7|FKB11_MOUSE	tr|A0A6I8NR07|A0A6I8NR07_ORNAN
OG0009538	sp|Q9D2X0|ANR39_MOUSE	tr|A0A6I8MZE4|A0A6I8MZE4_ORNAN
OG0009539	sp|Q9D9V7|DEN6B_MOUSE	tr|A0A6I8MX58|A0A6I8MX58_ORNAN
OG0009540	tr|Q9EQ08|Q9EQ08_MOUSE	tr|A0A6I8PKE8|A0A6I8PKE8_ORNAN
OG0009541	sp|Q9JJL9|LT4R2_MOUSE	tr|F6PQR9|F6PQR9_ORNAN
OG0009542	sp|Q9QXT5|EGFL7_MOUSE	tr|A0A6I8N189|A0A6I8N189_ORNAN
OG0009543	sp|Q9QYE0|PLAG1_MOUSE	tr|F6X6E6|F6X6E6_ORNAN
OG0009544	sp|Q9Z247|FKBP9_MOUSE	tr|A0A6I8NI19|A0A6I8NI19_ORNAN
OG0009545	sp|Q9Z2I4|ROBO3_MOUSE	tr|A0A6I8MY22|A0A6I8MY22_ORNAN
OG0009547	tr|E9PXX8|E9PXX8_MOUSE	tr|A0A6I8P1G6|A0A6I8P1G6_ORNAN
OG0009548	tr|E9Q777|E9Q777_MOUSE	tr|A0A6I8N7P2|A0A6I8N7P2_ORNAN
OG0009549	sp|O08759|UBE3A_MOUSE	tr|F7EGK2|F7EGK2_ORNAN
OG0009550	sp|P23591|FCL_MOUSE	tr|F7FCX4|F7FCX4_ORNAN
OG0009551	sp|P32115|PAX4_MOUSE	tr|F6PL25|F6PL25_ORNAN
OG0009552	sp|P63006|LHX1_MOUSE	tr|A0A6I8NND9|A0A6I8NND9_ORNAN
OG0009553	sp|P80313|TCPH_MOUSE	tr|A0A6I8NUH2|A0A6I8NUH2_ORNAN
OG0009554	sp|Q149F5|TMM71_MOUSE	tr|K7E9B7|K7E9B7_ORNAN
OG0009555	sp|Q33DR3|DLP1_MOUSE	tr|F6RDL3|F6RDL3_ORNAN
OG0009556	sp|Q3U285|LCORL_MOUSE	tr|A0A6I8PFE4|A0A6I8PFE4_ORNAN
OG0009557	sp|Q5SUA5|MYO1G_MOUSE	tr|F7DF64|F7DF64_ORNAN
OG0009558	sp|Q61333|TNAP2_MOUSE	tr|F6SXA3|F6SXA3_ORNAN
OG0009559	sp|Q62446|FKBP3_MOUSE	tr|A0A6I8NMV6|A0A6I8NMV6_ORNAN
OG0009560	sp|Q69ZM6|STK36_MOUSE	tr|A0A6I8NBZ6|A0A6I8NBZ6_ORNAN
OG0009561	sp|Q6BCL1|PRAM_MOUSE	tr|A0A6I8NNP3|A0A6I8NNP3_ORNAN
OG0009562	sp|Q6PE84|STML3_MOUSE	tr|F6X2M3|F6X2M3_ORNAN
OG0009563	sp|Q810B3|BSH_MOUSE	tr|A0A6I8NCF5|A0A6I8NCF5_ORNAN
OG0009564	sp|Q8BMN3|ACHB3_MOUSE	tr|F7CGI2|F7CGI2_ORNAN
OG0009565	sp|Q8C4M7|CENPU_MOUSE	tr|A0A6I8NJX2|A0A6I8NJX2_ORNAN
OG0009566	sp|Q8CEZ4|MB214_MOUSE	tr|F7DRD1|F7DRD1_ORNAN
OG0009567	sp|Q8QZT2|CCSAP_MOUSE	tr|F7G658|F7G658_ORNAN
OG0009568	sp|Q8R238|SDSL_MOUSE	tr|A0A6I8P497|A0A6I8P497_ORNAN
OG0009569	sp|Q8VBY2|KKCC1_MOUSE	tr|F7FVT2|F7FVT2_ORNAN
OG0009570	sp|Q8VD04|GRAP1_MOUSE	tr|A0A6I8MZU0|A0A6I8MZU0_ORNAN
OG0009571	sp|Q8VE19|MIO_MOUSE	tr|A0A6I8PDG4|A0A6I8PDG4_ORNAN
OG0009572	sp|Q8VE98|CD276_MOUSE	tr|A0A6I8PHC7|A0A6I8PHC7_ORNAN
OG0009573	sp|Q8VEH0|TM144_MOUSE	tr|F7FYC6|F7FYC6_ORNAN
OG0009574	sp|Q91VN6|DDX41_MOUSE	tr|A0A6I8NQ89|A0A6I8NQ89_ORNAN
OG0009575	sp|Q922Q6|ABHEA_MOUSE	tr|A0A6I8N635|A0A6I8N635_ORNAN
OG0009576	sp|Q9CQN7|RM41_MOUSE	tr|A0A6I8NPR2|A0A6I8NPR2_ORNAN
OG0009577	sp|Q9CWY9|RIP_MOUSE	tr|F7AB65|F7AB65_ORNAN
OG0009578	sp|Q9CXI5|MANF_MOUSE	tr|F7A6B3|F7A6B3_ORNAN
OG0009579	sp|Q9CY62|RN181_MOUSE	tr|A0A6I8PPF1|A0A6I8PPF1_ORNAN
OG0009580	sp|Q9D417|FBX24_MOUSE	tr|A0A6I8N5Q0|A0A6I8N5Q0_ORNAN
OG0009581	sp|Q9DC61|MPPA_MOUSE	tr|F6RCU9|F6RCU9_ORNAN
OG0009582	sp|Q9ER56|CAN12_MOUSE	tr|A0A6I8PAE6|A0A6I8PAE6_ORNAN
OG0009583	sp|Q9JL16|ISG20_MOUSE	tr|F6PGC4|F6PGC4_ORNAN
OG0009584	sp|Q9JM51|PTGES_MOUSE	tr|A0A6I8PDI9|A0A6I8PDI9_ORNAN
OG0009585	sp|Q9NYQ2|HAOX2_MOUSE	tr|A0A6I8N0D0|A0A6I8N0D0_ORNAN
OG0009586	sp|Q9QYC7|VKGC_MOUSE	tr|F7A7V0|F7A7V0_ORNAN
OG0009587	sp|Q9QYY7|ESM1_MOUSE	tr|A0A6I8PJS8|A0A6I8PJS8_ORNAN
OG0009588	sp|Q9R0W9|ACHA6_MOUSE	tr|F7CGK4|F7CGK4_ORNAN
OG0009589	sp|Q9R1S8|CAN7_MOUSE	tr|F7C4C1|F7C4C1_ORNAN
OG0009590	sp|A0A1L1SUL6|TXND6_MOUSE	tr|F7EXL8|F7EXL8_ORNAN
OG0009591	tr|A0A5F8MPH2|A0A5F8MPH2_MOUSE	tr|A0A6I8PQI8|A0A6I8PQI8_ORNAN
OG0009592	sp|A0AUP1|CC112_MOUSE	tr|F6SAW6|F6SAW6_ORNAN
OG0009593	sp|A3KGB4|TBC8B_MOUSE	tr|F6T2I3|F6T2I3_ORNAN
OG0009594	sp|O08648|M3K4_MOUSE	tr|F6U9K7|F6U9K7_ORNAN
OG0009595	sp|O35609|SCAM3_MOUSE	tr|A0A6I8NGA7|A0A6I8NGA7_ORNAN
OG0009596	sp|P04184|KITH_MOUSE	tr|F7DNI7|F7DNI7_ORNAN
OG0009597	sp|P59281|RHG39_MOUSE	tr|F7FCY2|F7FCY2_ORNAN
OG0009598	sp|P61021|RAB5B_MOUSE	tr|A0A6I8ND99|A0A6I8ND99_ORNAN
OG0009599	sp|P62962|PROF1_MOUSE	tr|A0A6I8N7F6|A0A6I8N7F6_ORNAN
OG0009600	sp|P63213|GBG2_MOUSE	tr|F6VPY1|F6VPY1_ORNAN
OG0009601	sp|Q3UVD5|LGR6_MOUSE	tr|A0A6I8N5S2|A0A6I8N5S2_ORNAN
OG0009602	sp|Q3V3R4|ITA1_MOUSE	tr|A0A6I8N7J1|A0A6I8N7J1_ORNAN
OG0009603	sp|Q5SW45|MKS1_MOUSE	tr|F6RJ94|F6RJ94_ORNAN
OG0009604	sp|Q5Y5T5|ZDHC8_MOUSE	tr|A0A6I8NYH3|A0A6I8NYH3_ORNAN
OG0009605	sp|Q61658|HESX1_MOUSE	tr|F7BVF6|F7BVF6_ORNAN
OG0009606	sp|Q61907|PEMT_MOUSE	tr|A0A6I8P831|A0A6I8P831_ORNAN
OG0009607	sp|Q62433|NDRG1_MOUSE	tr|F6VE87|F6VE87_ORNAN
OG0009608	sp|Q66JZ4|TCAIM_MOUSE	tr|A0A6I8N0V5|A0A6I8N0V5_ORNAN
OG0009609	sp|Q6IEE6|T132E_MOUSE	tr|A0A6I8PNX4|A0A6I8PNX4_ORNAN
OG0009610	sp|Q6NZF1|ZC11A_MOUSE	tr|F6ZXV9|F6ZXV9_ORNAN
OG0009612	sp|Q78TU8|F107A_MOUSE	tr|A0A6I8P2S6|A0A6I8P2S6_ORNAN
OG0009613	sp|Q80Y14|GLRX5_MOUSE	tr|A0A6I8P6R8|A0A6I8P6R8_ORNAN
OG0009614	sp|Q8BMD2|DZIP1_MOUSE	tr|A0A6I8NIB6|A0A6I8NIB6_ORNAN
OG0009615	sp|Q8C3Y4|KNTC1_MOUSE	tr|F6XPG8|F6XPG8_ORNAN
OG0009616	sp|Q8CCH2|NHLC3_MOUSE	tr|F6X2I8|F6X2I8_ORNAN
OG0009617	sp|Q8VDK3|ELF5_MOUSE	tr|F7CJI2|F7CJI2_ORNAN
OG0009618	sp|Q91W18|TDRD3_MOUSE	tr|A0A6I8NQY7|A0A6I8NQY7_ORNAN
OG0009619	sp|Q9CPY1|RM51_MOUSE	tr|F6TAG9|F6TAG9_ORNAN
OG0009620	sp|Q9CPZ1|CC198_MOUSE	tr|A0A6I8NDQ0|A0A6I8NDQ0_ORNAN
OG0009621	sp|Q9CQ02|COMD4_MOUSE	tr|F7FP75|F7FP75_ORNAN
OG0009622	sp|Q9CQB2|MCRI2_MOUSE	tr|A0A6I8NN11|A0A6I8NN11_ORNAN
OG0009623	sp|Q9CRD2|EMC2_MOUSE	tr|A0A6I8NXT4|A0A6I8NXT4_ORNAN
OG0009624	sp|Q9CY73|RM44_MOUSE	tr|F6Z2E1|F6Z2E1_ORNAN
OG0009625	sp|Q9CYK1|SYWM_MOUSE	tr|F6ST27|F6ST27_ORNAN
OG0009626	sp|Q9DBX2|PHLP_MOUSE	tr|A0A6I8P5G7|A0A6I8P5G7_ORNAN
OG0009627	sp|Q9ER42|BARX1_MOUSE	tr|A0A6I8NUJ9|A0A6I8NUJ9_ORNAN
OG0009628	sp|Q9ERV7|PIDD1_MOUSE	tr|A0A6I8N7V7|A0A6I8N7V7_ORNAN
OG0009629	sp|Q9JHA8|VWA7_MOUSE	tr|F6S6U6|F6S6U6_ORNAN
OG0009630	sp|Q9JJG9|NOA1_MOUSE	tr|F6SM06|F6SM06_ORNAN
OG0009631	sp|Q9JLB4|CUBN_MOUSE	tr|F7D8H4|F7D8H4_ORNAN
OG0009632	sp|Q9WV54|ASAH1_MOUSE	tr|F6TLI6|F6TLI6_ORNAN
OG0009633	sp|Q9Z0X1|AIFM1_MOUSE	tr|A0A6I8PIC1|A0A6I8PIC1_ORNAN
OG0009634	sp|Q9Z2I8|SUCB2_MOUSE	tr|A0A6I8NPI1|A0A6I8NPI1_ORNAN
OG0009635	sp|A7DTG3|SRTD4_MOUSE	tr|F7CDD9|F7CDD9_ORNAN
OG0009636	sp|E9Q4F7|ANR11_MOUSE	tr|F6Q1Y5|F6Q1Y5_ORNAN
OG0009637	tr|E9Q7C4|E9Q7C4_MOUSE	tr|A0A6I8NN33|A0A6I8NN33_ORNAN
OG0009638	sp|O35599|OPSG_MOUSE	tr|A4ZIT0|A4ZIT0_ORNAN
OG0009639	sp|O54734|OST48_MOUSE	tr|A0A6I8NA39|A0A6I8NA39_ORNAN
OG0009640	sp|O54826|AF10_MOUSE	tr|F7CLE4|F7CLE4_ORNAN
OG0009641	sp|O54917|E2F6_MOUSE	tr|A0A6I8NKL6|A0A6I8NKL6_ORNAN
OG0009642	sp|O88907|PIAS1_MOUSE	tr|A0A6I8MXJ2|A0A6I8MXJ2_ORNAN
OG0009643	sp|P02340|P53_MOUSE	tr|A0A6I8N9A8|A0A6I8N9A8_ORNAN
OG0009644	sp|P02831|HXA3_MOUSE	tr|F7EJC1|F7EJC1_ORNAN
OG0009645	sp|P0C090|RC3H2_MOUSE	tr|F6QJB9|F6QJB9_ORNAN
OG0009647	sp|P14246|GTR2_MOUSE	tr|F7DC06|F7DC06_ORNAN
OG0009648	sp|P24369|PPIB_MOUSE	tr|F7DYN1|F7DYN1_ORNAN
OG0009649	sp|P27612|PLAP_MOUSE	tr|K7EFL1|K7EFL1_ORNAN
OG0009650	sp|P47774|CCR7_MOUSE	tr|A0A6I8P2Y0|A0A6I8P2Y0_ORNAN
OG0009651	sp|P51680|CCR4_MOUSE	tr|F7DMA5|F7DMA5_ORNAN
OG0009652	sp|P97762|RP9_MOUSE	tr|A0A6I8NLC2|A0A6I8NLC2_ORNAN
OG0009653	sp|Q02152|5HT2B_MOUSE	tr|F7CYI3|F7CYI3_ORNAN
OG0009654	sp|Q0VBK2|K2C80_MOUSE	tr|A0A6I8PR40|A0A6I8PR40_ORNAN
OG0009655	sp|Q1RLK6|B3GN4_MOUSE	tr|A0A6I8PHS2|A0A6I8PHS2_ORNAN
OG0009656	sp|Q3UMU9|HDGR2_MOUSE	tr|A0A6I8P812|A0A6I8P812_ORNAN
OG0009657	sp|Q497V6|BAHD1_MOUSE	tr|F6PG93|F6PG93_ORNAN
OG0009658	sp|Q5EBG6|HSPB6_MOUSE	tr|A0A6I8PFG2|A0A6I8PFG2_ORNAN
OG0009659	sp|Q60520|SIN3A_MOUSE	tr|F7B0D4|F7B0D4_ORNAN
OG0009660	sp|Q6A070|TGRM1_MOUSE	tr|A0A6I8N468|A0A6I8N468_ORNAN
OG0009661	sp|Q6NS69|AMER3_MOUSE	tr|A0A6I8ND50|A0A6I8ND50_ORNAN
OG0009662	sp|Q80V03|ADCK5_MOUSE	tr|F7B6Y8|F7B6Y8_ORNAN
OG0009663	sp|Q811G0|PTHB1_MOUSE	tr|A0A6I8P1J8|A0A6I8P1J8_ORNAN
OG0009664	sp|Q8BFU1|S39A9_MOUSE	tr|F7FTN8|F7FTN8_ORNAN
OG0009665	sp|Q8BGT7|SPF30_MOUSE	tr|F7F0X9|F7F0X9_ORNAN
OG0009666	sp|Q8BJU9|RF1ML_MOUSE	tr|A0A6I8NE23|A0A6I8NE23_ORNAN
OG0009667	sp|Q8BNV1|TRM2A_MOUSE	tr|A0A6I8N6P4|A0A6I8N6P4_ORNAN
OG0009668	sp|Q8BZB2|COAC_MOUSE	tr|A0A6I8PLJ8|A0A6I8PLJ8_ORNAN
OG0009669	sp|Q8CAT8|FBX48_MOUSE	tr|F6XLX7|F6XLX7_ORNAN
OG0009670	sp|Q8CEC0|NUP88_MOUSE	tr|A0A6I8N6I6|A0A6I8N6I6_ORNAN
OG0009671	sp|Q8K070|SAM14_MOUSE	tr|F7GF11|F7GF11_ORNAN
OG0009672	sp|Q8K0D7|GET1_MOUSE	tr|A0A6I8PHA7|A0A6I8PHA7_ORNAN
OG0009673	sp|Q8K0T4|KATL1_MOUSE	tr|F7FZD4|F7FZD4_ORNAN
OG0009674	sp|Q8K595|MCLN2_MOUSE	tr|F7FKB0|F7FKB0_ORNAN
OG0009675	sp|Q91XI1|DUS3L_MOUSE	tr|F7C8T2|F7C8T2_ORNAN
OG0009676	sp|Q923Z0|GPC5B_MOUSE	tr|A0A6I8NGI6|A0A6I8NGI6_ORNAN
OG0009677	sp|Q924D0|RT4I1_MOUSE	tr|F7A3N2|F7A3N2_ORNAN
OG0009678	sp|Q9D0Z3|TMM53_MOUSE	tr|F7DY64|F7DY64_ORNAN
OG0009679	sp|Q9D8X5|CNOT8_MOUSE	tr|F6Z3Q8|F6Z3Q8_ORNAN
OG0009680	sp|Q9DBS2|TPRGL_MOUSE	tr|F6Z2B9|F6Z2B9_ORNAN
OG0009681	sp|Q9DCU0|PAQR5_MOUSE	tr|F7DX18|F7DX18_ORNAN
OG0009682	sp|Q9EST4|PSMG2_MOUSE	tr|A0A6I8NP82|A0A6I8NP82_ORNAN
OG0009683	sp|Q9JJJ7|PORCN_MOUSE	tr|A0A6I8NJK4|A0A6I8NJK4_ORNAN
OG0009684	sp|Q9Z0L2|ARTN_MOUSE	tr|A0A6I8NW48|A0A6I8NW48_ORNAN
OG0009685	sp|Q9Z1N6|SFRP4_MOUSE	tr|A0A6I8MZ14|A0A6I8MZ14_ORNAN
OG0009687	sp|A2APA5|FA209_MOUSE	tr|F7F041|F7F041_ORNAN
OG0009688	tr|E9PZP8|E9PZP8_MOUSE	tr|F7D6H3|F7D6H3_ORNAN
OG0009689	sp|E9Q912|GDS1_MOUSE	tr|K7E809|K7E809_ORNAN
OG0009690	tr|G3UYU0|G3UYU0_MOUSE	tr|A0A6I8PAV8|A0A6I8PAV8_ORNAN
