Orthogroup	Mus_musculus	Neovison_vison
OG0010605	sp|Q8CE96|TRM6_MOUSE	tr|U6CW34|U6CW34_NEOVI
OG0010606	sp|Q8CGC4|LS14B_MOUSE	tr|A0A8C7BQP0|A0A8C7BQP0_NEOVI
OG0010607	sp|Q8K2D0|F199X_MOUSE	tr|A0A8C7AUA3|A0A8C7AUA3_NEOVI
OG0010608	sp|Q8K2H6|APC10_MOUSE	tr|A0A8C7AWU0|A0A8C7AWU0_NEOVI
OG0010609	sp|Q8K2Q5|CHCH7_MOUSE	tr|A0A8C7ERG3|A0A8C7ERG3_NEOVI
OG0010610	sp|Q8K3D3|SWI5_MOUSE	tr|A0A8C7AUH5|A0A8C7AUH5_NEOVI
OG0010611	sp|Q8R1I1|QCR9_MOUSE	tr|A0A8C7AGR4|A0A8C7AGR4_NEOVI
OG0010612	sp|Q8R1I2|GRP_MOUSE	tr|A0A8C7B9J8|A0A8C7B9J8_NEOVI
OG0010613	sp|Q8R550|SH3K1_MOUSE	tr|A0A8C7A9K1|A0A8C7A9K1_NEOVI
OG0010614	sp|Q8VC88|GRAN_MOUSE	tr|A0A8C7AMZ3|A0A8C7AMZ3_NEOVI
OG0010615	sp|Q8VCD6|REEP2_MOUSE	tr|A0A8C7B791|A0A8C7B791_NEOVI
OG0010616	tr|Q8VF27|Q8VF27_MOUSE	tr|A0A8C7ACD0|A0A8C7ACD0_NEOVI
OG0010617	sp|Q91YK8|LYPD3_MOUSE	tr|A0A8C7CF47|A0A8C7CF47_NEOVI
OG0010618	sp|Q91ZY2|HRH4_MOUSE	tr|A0A8C7BVS4|A0A8C7BVS4_NEOVI
OG0010619	sp|Q99JX4|EIF3M_MOUSE	tr|A0A8C7AB06|A0A8C7AB06_NEOVI
OG0010620	sp|Q99M28|RNPS1_MOUSE	tr|A0A8C7BZT8|A0A8C7BZT8_NEOVI
OG0010621	sp|Q99MQ3|PINK1_MOUSE	tr|A0A8C7BM37|A0A8C7BM37_NEOVI
OG0010622	sp|Q9CQ25|MZT2_MOUSE	tr|A0A8C7BZG9|A0A8C7BZG9_NEOVI
OG0010623	sp|Q9CQ36|DPOE4_MOUSE	tr|A0A8C7C1F0|A0A8C7C1F0_NEOVI
OG0010624	sp|Q9CZ82|MED18_MOUSE	tr|U6CS24|U6CS24_NEOVI
OG0010625	sp|Q9D023|MPC2_MOUSE	tr|A0A8C7EXA1|A0A8C7EXA1_NEOVI
OG0010626	sp|Q9D8M3|HRG1_MOUSE	tr|U6CPX4|U6CPX4_NEOVI
OG0010627	sp|Q9DAT5|MTU1_MOUSE	tr|A0A8C7EK21|A0A8C7EK21_NEOVI
OG0010628	sp|Q9ERL7|GMFG_MOUSE	tr|A0A8C7AZH7|A0A8C7AZH7_NEOVI
OG0010629	sp|Q9JIY0|PKHO1_MOUSE	tr|A0A8C7AD22|A0A8C7AD22_NEOVI
OG0010630	sp|Q9JJP2|P73_MOUSE	tr|A0A8C7A9E1|A0A8C7A9E1_NEOVI
OG0010631	sp|Q9QYK7|RNF11_MOUSE	tr|U6CT64|U6CT64_NEOVI
OG0010632	sp|Q9R0N9|SYT9_MOUSE	tr|A0A8C7AYM0|A0A8C7AYM0_NEOVI
OG0010633	sp|Q9R1K6|GPR34_MOUSE	tr|U6CR08|U6CR08_NEOVI
OG0010634	sp|Q9R269|PEPL_MOUSE	tr|A0A8C7A898|A0A8C7A898_NEOVI
OG0010635	sp|Q9Z0S5|CLD15_MOUSE	tr|A0A8C7A345|A0A8C7A345_NEOVI
OG0010636	sp|Q9Z238|CCNE2_MOUSE	tr|A0A8C7A5C1|A0A8C7A5C1_NEOVI
OG0010637	sp|A2ASS6|TITIN_MOUSE	tr|A0A8C7AMG1|A0A8C7AMG1_NEOVI
OG0010638	sp|A2AV25|FBCD1_MOUSE	tr|A0A8C7BE64|A0A8C7BE64_NEOVI
OG0010639	tr|E9PWW6|E9PWW6_MOUSE	tr|A0A8C7BWY4|A0A8C7BWY4_NEOVI
OG0010640	tr|E9Q3A7|E9Q3A7_MOUSE	tr|A0A8C7AXS1|A0A8C7AXS1_NEOVI
OG0010641	sp|E9Q5F9|SETD2_MOUSE	tr|A0A8C7BST3|A0A8C7BST3_NEOVI
OG0010642	sp|O54819|TFPI1_MOUSE	tr|A0A8C7A5F7|A0A8C7A5F7_NEOVI
OG0010643	sp|P10754|ZFP13_MOUSE	tr|A0A8C7CAR8|A0A8C7CAR8_NEOVI
OG0010644	sp|P15499|PRPH2_MOUSE	tr|A0A8C7EQL6|A0A8C7EQL6_NEOVI
OG0010645	sp|P35288|RAB23_MOUSE	tr|A0A8C7ANA4|A0A8C7ANA4_NEOVI
OG0010646	sp|P52623|UCK1_MOUSE	tr|A0A8C7EU16|A0A8C7EU16_NEOVI
OG0010647	sp|P63015|PAX6_MOUSE	tr|A0A8C7AFP2|A0A8C7AFP2_NEOVI
OG0010648	sp|Q03249|GALT_MOUSE	tr|A0A8C7C557|A0A8C7C557_NEOVI
OG0010649	sp|Q0VB26|TEX26_MOUSE	tr|A0A8C7EWP7|A0A8C7EWP7_NEOVI
OG0010650	sp|Q14BV6|YDJC_MOUSE	tr|A0A8C7C788|A0A8C7C788_NEOVI
OG0010651	sp|Q60821|ZBT17_MOUSE	tr|A0A8C7AX01|A0A8C7AX01_NEOVI
OG0010652	sp|Q61179|IRF9_MOUSE	tr|A0A8C7A607|A0A8C7A607_NEOVI
OG0010653	sp|Q62053|PE2R2_MOUSE	tr|A0A8C7A697|A0A8C7A697_NEOVI
OG0010654	sp|Q69Z61|PWP2A_MOUSE	tr|A0A8C7AI85|A0A8C7AI85_NEOVI
OG0010655	sp|Q6A0A9|F120A_MOUSE	tr|A0A8C7BJP8|A0A8C7BJP8_NEOVI
OG0010656	sp|Q810A7|DDX42_MOUSE	tr|A0A8C7BWT2|A0A8C7BWT2_NEOVI
OG0010657	sp|Q8BFW4|TRI65_MOUSE	tr|A0A8C7EQ81|A0A8C7EQ81_NEOVI
OG0010658	tr|Q8BML3|Q8BML3_MOUSE	tr|A0A8C7AWV9|A0A8C7AWV9_NEOVI
OG0010659	sp|Q8BPA8|DPCD_MOUSE	tr|A0A8C7BK95|A0A8C7BK95_NEOVI
OG0010660	sp|Q8BXJ9|TMM62_MOUSE	tr|A0A8C7BU82|A0A8C7BU82_NEOVI
OG0010661	sp|Q8CFV4|NRN1_MOUSE	tr|U6CV18|U6CV18_NEOVI
OG0010662	sp|Q8K4Q8|COL12_MOUSE	tr|A0A8C7BF61|A0A8C7BF61_NEOVI
OG0010663	sp|Q8R2S9|ARP8_MOUSE	tr|A0A8C7C3F7|A0A8C7C3F7_NEOVI
OG0010664	sp|Q8R4Y4|STAB1_MOUSE	tr|A0A8C7CCT2|A0A8C7CCT2_NEOVI
OG0010665	sp|Q8R5H1|UBP15_MOUSE	tr|A0A8C7A7P9|A0A8C7A7P9_NEOVI
OG0010666	sp|Q91W69|EPN3_MOUSE	tr|A0A8C7ARD5|A0A8C7ARD5_NEOVI
OG0010667	sp|Q91XU0|WRIP1_MOUSE	tr|A0A8C7B6F7|A0A8C7B6F7_NEOVI
OG0010668	sp|Q925I7|PDGFD_MOUSE	tr|A0A8C7BTL8|A0A8C7BTL8_NEOVI
OG0010669	sp|Q99M51|NCK1_MOUSE	tr|A0A8C7BIL3|A0A8C7BIL3_NEOVI
OG0010670	sp|Q99M87|DNJA3_MOUSE	tr|A0A8C7A8F1|A0A8C7A8F1_NEOVI
OG0010671	sp|Q9CQA3|SDHB_MOUSE	tr|A0A8C7B4U9|A0A8C7B4U9_NEOVI
OG0010672	sp|Q9CXT8|MPPB_MOUSE	tr|A0A8C7C057|A0A8C7C057_NEOVI
OG0010673	sp|Q9CXU0|MED10_MOUSE	tr|A0A8C6ZX43|A0A8C6ZX43_NEOVI
OG0010674	sp|Q9CYK2|QPCT_MOUSE	tr|A0A8C7A5U3|A0A8C7A5U3_NEOVI
OG0010675	sp|Q9D1D4|TMEDA_MOUSE	tr|A0A8C7ES71|A0A8C7ES71_NEOVI
OG0010676	sp|Q9D494|TERB2_MOUSE	tr|A0A8C7BTC0|A0A8C7BTC0_NEOVI
OG0010677	sp|Q9D554|SF3A3_MOUSE	tr|A0A8C7B0Z4|A0A8C7B0Z4_NEOVI
OG0010678	tr|Q9D5V1|Q9D5V1_MOUSE	tr|A0A8C7A204|A0A8C7A204_NEOVI
OG0010679	sp|Q9D842|APLF_MOUSE	tr|A0A8C7BTW2|A0A8C7BTW2_NEOVI
OG0010680	sp|Q9EPS3|GLCE_MOUSE	tr|U6CTP3|U6CTP3_NEOVI
OG0010681	sp|Q9ESG2|ROP1_MOUSE	tr|A0A8C7EQX8|A0A8C7EQX8_NEOVI
OG0010682	sp|Q9JKC0|CCL24_MOUSE	tr|A0A8C7A952|A0A8C7A952_NEOVI
OG0010683	sp|Q9QXU7|PROK2_MOUSE	tr|A0A8C7A986|A0A8C7A986_NEOVI
OG0010684	sp|Q9QXX0|JAG1_MOUSE	tr|A0A8C7BK76|A0A8C7BK76_NEOVI
OG0010685	sp|Q9R0X5|RPGR_MOUSE	tr|A0A8C7B6L3|A0A8C7B6L3_NEOVI
OG0010686	sp|Q9R1C0|TAF7_MOUSE	tr|A0A8C7AZ90|A0A8C7AZ90_NEOVI
OG0010687	sp|Q9WTK5|NFKB2_MOUSE	tr|A0A8C7BGL8|A0A8C7BGL8_NEOVI
OG0010688	sp|A0A0B4J1N3|GP15L_MOUSE	tr|A0A8C7ADS5|A0A8C7ADS5_NEOVI
OG0010689	tr|E0CXQ2|E0CXQ2_MOUSE	tr|A0A8C7BDJ5|A0A8C7BDJ5_NEOVI
OG0010690	sp|O08760|OGG1_MOUSE	tr|A0A8C7ES02|A0A8C7ES02_NEOVI
OG0010691	sp|O09053|WRN_MOUSE	tr|A0A8C7B8E9|A0A8C7B8E9_NEOVI
OG0010692	sp|O88829|SIAT9_MOUSE	tr|A0A8C7BUR5|A0A8C7BUR5_NEOVI
OG0010693	sp|P70326|TBX5_MOUSE	tr|A0A8C7BJ29|A0A8C7BJ29_NEOVI
OG0010694	sp|P70658|CXCR4_MOUSE	tr|A0A8C7B4R6|A0A8C7B4R6_NEOVI
OG0010695	sp|P97929|BRCA2_MOUSE	tr|A0A8C7EW06|A0A8C7EW06_NEOVI
OG0010696	sp|Q3UD01|A7L3B_MOUSE	tr|A0A8C7EK68|A0A8C7EK68_NEOVI
OG0010698	sp|Q3UJK4|GTPB2_MOUSE	tr|A0A8C7AU76|A0A8C7AU76_NEOVI
OG0010699	sp|Q3UQ22|NET5_MOUSE	tr|A0A8C7B0W4|A0A8C7B0W4_NEOVI
OG0010700	sp|Q3V0B4|CFA65_MOUSE	tr|A0A8C7EWT9|A0A8C7EWT9_NEOVI
OG0010701	sp|Q5SQP1|HORM2_MOUSE	tr|A0A8C7ABA3|A0A8C7ABA3_NEOVI
OG0010702	sp|Q61224|5HT1D_MOUSE	tr|A0A8C7BXA0|A0A8C7BXA0_NEOVI
OG0010703	sp|Q64521|GPDM_MOUSE	tr|A0A8C7AKV2|A0A8C7AKV2_NEOVI
OG0010704	sp|Q66L42|M3K10_MOUSE	tr|A0A8C7B209|A0A8C7B209_NEOVI
OG0010705	sp|Q69ZQ1|MYORG_MOUSE	tr|U6CST9|U6CST9_NEOVI
OG0010706	sp|Q6NXH3|GPBP1_MOUSE	tr|A0A8C7ENG1|A0A8C7ENG1_NEOVI
OG0010707	sp|Q6NZL0|SOGA3_MOUSE	tr|A0A8C7EIX0|A0A8C7EIX0_NEOVI
OG0010708	sp|Q6PD26|PIGS_MOUSE	tr|A0A8C7BDH9|A0A8C7BDH9_NEOVI
OG0010709	sp|Q6PDI5|ECM29_MOUSE	tr|A0A8C7AM22|A0A8C7AM22_NEOVI
OG0010710	sp|Q7TS55|TNF18_MOUSE	tr|A0A8C7C4C6|A0A8C7C4C6_NEOVI
OG0010711	tr|Q8BGM4|Q8BGM4_MOUSE	tr|A0A8C7AEC8|A0A8C7AEC8_NEOVI
OG0010712	sp|Q8BI66|ZN526_MOUSE	tr|A0A8C7BZZ2|A0A8C7BZZ2_NEOVI
OG0010713	sp|Q8BIP0|SYDM_MOUSE	tr|A0A8C7B8Q7|A0A8C7B8Q7_NEOVI
OG0010714	sp|Q8BND5|QSOX1_MOUSE	tr|A0A8C7BQU2|A0A8C7BQU2_NEOVI
OG0010715	sp|Q8BWJ4|LRAD4_MOUSE	tr|U6CWC6|U6CWC6_NEOVI
OG0010716	sp|Q8BZ52|FSD2_MOUSE	tr|A0A8C7BF91|A0A8C7BF91_NEOVI
OG0010717	sp|Q8BZI0|AF1L1_MOUSE	tr|A0A8C7A5N0|A0A8C7A5N0_NEOVI
OG0010718	sp|Q8C0M0|WDR59_MOUSE	tr|A0A8C7AI89|A0A8C7AI89_NEOVI
OG0010719	sp|Q8C4X1|CENPX_MOUSE	tr|A0A8C7BR50|A0A8C7BR50_NEOVI
OG0010720	sp|Q8C6G1|CF410_MOUSE	tr|A0A8C7EMP4|A0A8C7EMP4_NEOVI
OG0010721	sp|Q8CA03|TSCOT_MOUSE	tr|A0A8C7AW37|A0A8C7AW37_NEOVI
OG0010722	sp|Q8CCS2|NALF1_MOUSE	tr|A0A8C7EU83|A0A8C7EU83_NEOVI
OG0010723	sp|Q8CDM1|ATAD2_MOUSE	tr|A0A8C7AGL9|A0A8C7AGL9_NEOVI
OG0010724	sp|Q8JZU0|NUD13_MOUSE	tr|A0A8C7AXV6|A0A8C7AXV6_NEOVI
OG0010725	sp|Q8K177|KCP3_MOUSE	tr|U6CNQ6|U6CNQ6_NEOVI
OG0010726	sp|Q8VHG2|AMOT_MOUSE	tr|A0A8C7ATE0|A0A8C7ATE0_NEOVI
OG0010727	sp|Q91YX5|LGAT1_MOUSE	tr|U6CUH1|U6CUH1_NEOVI
OG0010728	sp|Q923K4|GTPB3_MOUSE	tr|A0A8C7BBC7|A0A8C7BBC7_NEOVI
OG0010729	sp|Q9CQF6|ADPPT_MOUSE	tr|A0A8C7BU45|A0A8C7BU45_NEOVI
OG0010730	sp|Q9CX56|PSMD8_MOUSE	tr|A0A8C7AMK2|A0A8C7AMK2_NEOVI
OG0010731	sp|Q9D428|GOG7B_MOUSE	tr|A0A8C7BNS6|A0A8C7BNS6_NEOVI
OG0010732	sp|Q9D8Z1|ASCC1_MOUSE	tr|A0A8C7AZL6|A0A8C7AZL6_NEOVI
OG0010733	sp|Q9DB30|PHKG2_MOUSE	tr|A0A8C7C6G3|A0A8C7C6G3_NEOVI
OG0010734	sp|Q9DBJ3|BI2L1_MOUSE	tr|A0A8C7AUV0|A0A8C7AUV0_NEOVI
OG0010735	sp|Q9ERL9|GCYA1_MOUSE	tr|U6CR50|U6CR50_NEOVI
OG0010736	sp|Q9ERP3|TRI54_MOUSE	tr|A0A8C7BNY5|A0A8C7BNY5_NEOVI
OG0010737	sp|Q9ES56|TPPC4_MOUSE	tr|A0A8C7AFX6|A0A8C7AFX6_NEOVI
OG0010738	sp|Q9JHL1|NHRF2_MOUSE	tr|A0A8C7C9B6|A0A8C7C9B6_NEOVI
OG0010739	sp|Q9JI90|RNF14_MOUSE	tr|A0A8C7BSN8|A0A8C7BSN8_NEOVI
OG0010740	sp|Q9JJZ5|EGFL6_MOUSE	tr|A0A8C7EV05|A0A8C7EV05_NEOVI
OG0010741	sp|Q9QY84|ACL7A_MOUSE	tr|A0A8C7AKX7|A0A8C7AKX7_NEOVI
OG0010742	sp|Q9R1Y5|HIC1_MOUSE	tr|A0A8C7EQ29|A0A8C7EQ29_NEOVI
OG0010743	tr|A0A1B0GSM6|A0A1B0GSM6_MOUSE	tr|A0A8C7BT88|A0A8C7BT88_NEOVI
OG0010744	sp|A8VU90|ANKL1_MOUSE	tr|A0A8C7EST2|A0A8C7EST2_NEOVI
OG0010745	sp|F6ZDS4|TPR_MOUSE	tr|A0A8C7ASJ5|A0A8C7ASJ5_NEOVI
OG0010746	tr|F8VQ70|F8VQ70_MOUSE	tr|A0A8C7BCG2|A0A8C7BCG2_NEOVI
OG0010747	sp|O35047|HOP2_MOUSE	tr|A0A8C7B4A3|A0A8C7B4A3_NEOVI
OG0010748	sp|O35657|NEUR1_MOUSE	tr|A0A8C7ES41|A0A8C7ES41_NEOVI
OG0010749	sp|O88783|FA5_MOUSE	tr|A0A8C7BY95|A0A8C7BY95_NEOVI
OG0010750	sp|P01139|NGF_MOUSE	tr|A0A8C7AM55|A0A8C7AM55_NEOVI
OG0010751	sp|P09925|SURF1_MOUSE	tr|A0A8C7BRY5|A0A8C7BRY5_NEOVI
OG0010752	sp|P40336|VP26A_MOUSE	tr|A0A8C7B657|A0A8C7B657_NEOVI
OG0010753	sp|P50428|ARSA_MOUSE	tr|A0A8C7AKT3|A0A8C7AKT3_NEOVI
OG0010754	sp|P60605|UB2G2_MOUSE	tr|A0A8C7AP70|A0A8C7AP70_NEOVI
OG0010755	sp|P70263|PD2R_MOUSE	tr|A0A8C7A7R7|A0A8C7A7R7_NEOVI
OG0010756	sp|P97458|PROP1_MOUSE	tr|A0A8C7APR5|A0A8C7APR5_NEOVI
OG0010757	sp|Q00547|HMMR_MOUSE	tr|A0A8C7AEZ9|A0A8C7AEZ9_NEOVI
OG0010758	sp|Q03157|APLP1_MOUSE	tr|A0A8C7BAP9|A0A8C7BAP9_NEOVI
OG0010759	sp|Q14C37|LEMD1_MOUSE	tr|A0A8C7BLJ4|A0A8C7BLJ4_NEOVI
OG0010760	sp|Q3U288|ZN710_MOUSE	tr|A0A8C7ETM5|A0A8C7ETM5_NEOVI
OG0010761	sp|Q3UHA3|SPTCS_MOUSE	tr|A0A8C7BVW8|A0A8C7BVW8_NEOVI
OG0010762	sp|Q3V2D2|CE046_MOUSE	tr|A0A8C7EP05|A0A8C7EP05_NEOVI
OG0010763	sp|Q5F201|CFA52_MOUSE	tr|U6CWS6|U6CWS6_NEOVI
OG0010764	sp|Q5GAM8|RNS12_MOUSE	tr|A0A8C7ER95|A0A8C7ER95_NEOVI
OG0010765	sp|Q60992|VAV2_MOUSE	tr|A0A8C7BM49|A0A8C7BM49_NEOVI
OG0010766	sp|Q61129|CFAI_MOUSE	tr|A0A8C7END3|A0A8C7END3_NEOVI
OG0010767	sp|Q61382|TRAF4_MOUSE	tr|A0A8C7ET18|A0A8C7ET18_NEOVI
OG0010768	sp|Q69ZN6|GNPTA_MOUSE	tr|A0A8C7AUM0|A0A8C7AUM0_NEOVI
OG0010769	sp|Q6P5G6|UBXN7_MOUSE	tr|A0A8C7AJV6|A0A8C7AJV6_NEOVI
OG0010770	sp|Q6PDM1|MSL1_MOUSE	tr|A0A8C7AF80|A0A8C7AF80_NEOVI
OG0010771	sp|Q7TQH7|LRP10_MOUSE	tr|A0A8C7EVU1|A0A8C7EVU1_NEOVI
OG0010772	sp|Q80W85|NPM2_MOUSE	tr|A0A8C7BYH8|A0A8C7BYH8_NEOVI
OG0010773	sp|Q810U3|NFASC_MOUSE	tr|A0A8C7BDP5|A0A8C7BDP5_NEOVI
OG0010774	tr|Q8BSL0|Q8BSL0_MOUSE	tr|A0A8C7BAP4|A0A8C7BAP4_NEOVI
OG0010775	sp|Q8K1A0|METL5_MOUSE	tr|A0A8C7AEE8|A0A8C7AEE8_NEOVI
OG0010776	sp|Q8K4N2|SG11A_MOUSE	tr|A0A8C7ENK0|A0A8C7ENK0_NEOVI
OG0010777	sp|Q8R4S0|PP14C_MOUSE	tr|A0A8C7AKW5|A0A8C7AKW5_NEOVI
OG0010778	sp|Q8VCI7|SWAP1_MOUSE	tr|A0A8C7EJN6|A0A8C7EJN6_NEOVI
OG0010779	sp|Q8VD62|CK068_MOUSE	tr|A0A8C7BEQ1|A0A8C7BEQ1_NEOVI
OG0010780	sp|Q8VIB5|BARH2_MOUSE	tr|A0A8C7ETP2|A0A8C7ETP2_NEOVI
OG0010781	sp|Q8VIH7|CYYR1_MOUSE	tr|U6CP04|U6CP04_NEOVI
OG0010782	sp|Q91WQ9|CALL4_MOUSE	tr|A0A8C7ESH1|A0A8C7ESH1_NEOVI
OG0010783	sp|Q9CQS4|S2546_MOUSE	tr|A0A8C7BRU5|A0A8C7BRU5_NEOVI
OG0010784	sp|Q9CR24|NUDT8_MOUSE	tr|A0A8C7EQX9|A0A8C7EQX9_NEOVI
OG0010785	sp|Q9CR84|AT5G1_MOUSE	tr|A0A8C7AFL3|A0A8C7AFL3_NEOVI
OG0010786	sp|Q9CXI3|MOXD1_MOUSE	tr|A0A8C7BRL6|A0A8C7BRL6_NEOVI
OG0010787	sp|Q9D2Z8|KIF12_MOUSE	tr|A0A8C7AXX8|A0A8C7AXX8_NEOVI
OG0010788	sp|Q9D415|DLGP1_MOUSE	tr|A0A8C7B2P5|A0A8C7B2P5_NEOVI
OG0010789	sp|Q9DAZ5|F174C_MOUSE	tr|A0A8C7EKP3|A0A8C7EKP3_NEOVI
OG0010790	sp|Q9JI19|FIBP_MOUSE	tr|A0A8C7ES65|A0A8C7ES65_NEOVI
OG0010791	sp|Q9JJG5|SRTD2_MOUSE	tr|A0A8C7AW29|A0A8C7AW29_NEOVI
OG0010792	sp|Q9QZ57|HSPB3_MOUSE	tr|A0A8C7A7J9|A0A8C7A7J9_NEOVI
OG0010793	sp|Q9R1V4|ADA11_MOUSE	tr|A0A8C7EX84|A0A8C7EX84_NEOVI
OG0010794	sp|Q9Z2L6|MINP1_MOUSE	tr|A0A8C7CCW3|A0A8C7CCW3_NEOVI
OG0010795	tr|A0A087WQ89|A0A087WQ89_MOUSE	tr|A0A8C7AHR9|A0A8C7AHR9_NEOVI
OG0010796	tr|A0A5F8MQ13|A0A5F8MQ13_MOUSE	tr|A0A8C7EW72|A0A8C7EW72_NEOVI
OG0010797	sp|A2AJT4|PNISR_MOUSE	tr|A0A8C6ZYR8|A0A8C6ZYR8_NEOVI
OG0010798	sp|A2BDX3|MOCS3_MOUSE	tr|A0A8C7EMK1|A0A8C7EMK1_NEOVI
OG0010799	tr|A2RSL7|A2RSL7_MOUSE	tr|A0A8C7BYS4|A0A8C7BYS4_NEOVI
OG0010800	tr|A3KGJ9|A3KGJ9_MOUSE	tr|A0A8C7B663|A0A8C7B663_NEOVI
OG0010801	tr|F2Z3U3|F2Z3U3_MOUSE	tr|A0A8C7EM57|A0A8C7EM57_NEOVI
OG0010802	sp|O35680|RT12_MOUSE	tr|A0A8C7AUE8|A0A8C7AUE8_NEOVI
OG0010803	sp|O54732|MMP15_MOUSE	tr|A0A8C7BBJ5|A0A8C7BBJ5_NEOVI
OG0010804	sp|O55144|TLX3_MOUSE	tr|A0A8C7BY18|A0A8C7BY18_NEOVI
OG0010805	sp|O88566|AXIN2_MOUSE	tr|A0A8C7AKT5|A0A8C7AKT5_NEOVI
OG0010806	sp|P09023|HXB6_MOUSE	tr|A0A8C7ELN4|A0A8C7ELN4_NEOVI
OG0010807	sp|P16872|IL7RA_MOUSE	tr|A0A8C7A958|A0A8C7A958_NEOVI
OG0010808	sp|P49772|FLT3L_MOUSE	tr|A0A8C7B3V9|A0A8C7B3V9_NEOVI
OG0010809	sp|P56581|TDG_MOUSE	tr|A0A8C7AT26|A0A8C7AT26_NEOVI
OG0010810	sp|P70327|TBX6_MOUSE	tr|A0A8C7A6K5|A0A8C7A6K5_NEOVI
OG0010811	sp|P70451|FER_MOUSE	tr|A0A8C7EVN9|A0A8C7EVN9_NEOVI
OG0010812	sp|P97469|SNAI2_MOUSE	tr|A0A8C7EK05|A0A8C7EK05_NEOVI
OG0010813	sp|Q08EC4|CASS4_MOUSE	tr|A0A8C7BTQ4|A0A8C7BTQ4_NEOVI
OG0010814	sp|Q3KNY5|RIAD1_MOUSE	tr|A0A8C7BJE5|A0A8C7BJE5_NEOVI
OG0010815	sp|Q3UWA6|GUC2C_MOUSE	tr|A0A8C7EW71|A0A8C7EW71_NEOVI
OG0010816	sp|Q5S006|LRRK2_MOUSE	tr|A0A8C7BD28|A0A8C7BD28_NEOVI
OG0010817	sp|Q5SUV5|MYLK4_MOUSE	tr|A0A8C7EPU8|A0A8C7EPU8_NEOVI
OG0010818	sp|Q60738|ZNT1_MOUSE	tr|U6CPT8|U6CPT8_NEOVI
OG0010819	sp|Q62522|ZPBP1_MOUSE	tr|A0A8C7BH52|A0A8C7BH52_NEOVI
OG0010820	sp|Q6NXK2|ZN532_MOUSE	tr|A0A8C7BM73|A0A8C7BM73_NEOVI
OG0010821	sp|Q6NZN1|PPRC1_MOUSE	tr|A0A8C7BEU8|A0A8C7BEU8_NEOVI
OG0010822	sp|Q76KF0|SEM6D_MOUSE	tr|A0A8C7BSK0|A0A8C7BSK0_NEOVI
OG0010823	sp|Q80ZF8|AGRB3_MOUSE	tr|A0A8C7AHH0|A0A8C7AHH0_NEOVI
OG0010824	sp|Q810I0|VP37D_MOUSE	tr|A0A8C7AHX2|A0A8C7AHX2_NEOVI
OG0010825	sp|Q8BFR6|ZFAN1_MOUSE	tr|A0A8C7BYP8|A0A8C7BYP8_NEOVI
OG0010826	sp|Q8BPS4|GP180_MOUSE	tr|A0A8C7BC96|A0A8C7BC96_NEOVI
OG0010827	sp|Q8BR93|HARB1_MOUSE	tr|U6DU19|U6DU19_NEOVI
OG0010828	sp|Q8BT18|ARMD4_MOUSE	tr|A0A8C7AMG9|A0A8C7AMG9_NEOVI
OG0010829	tr|Q8BXH3|Q8BXH3_MOUSE	tr|A0A8C7B5E8|A0A8C7B5E8_NEOVI
OG0010830	sp|Q8C5G2|VASH2_MOUSE	tr|A0A8C7AJA0|A0A8C7AJA0_NEOVI
OG0010831	sp|Q8C5N5|PDD2L_MOUSE	tr|A0A8C7BMW2|A0A8C7BMW2_NEOVI
OG0010832	sp|Q8CE97|CO062_MOUSE	tr|A0A8C7BPZ8|A0A8C7BPZ8_NEOVI
OG0010833	sp|Q8CF36|F229B_MOUSE	tr|U6CNN4|U6CNN4_NEOVI
OG0010834	sp|Q8CFJ9|WDR24_MOUSE	tr|A0A8C7ESU2|A0A8C7ESU2_NEOVI
OG0010835	sp|Q8JZM6|TIFAB_MOUSE	tr|A0A8C7BLM8|A0A8C7BLM8_NEOVI
OG0010836	sp|Q8K1Z0|COQ9_MOUSE	tr|A0A8C7B9W0|A0A8C7B9W0_NEOVI
OG0010837	sp|Q8R0Z5|MFRN2_MOUSE	tr|A0A8C7BYC3|A0A8C7BYC3_NEOVI
OG0010838	sp|Q8VCM5|MUL1_MOUSE	tr|U6CVS2|U6CVS2_NEOVI
OG0010839	sp|Q8VE96|S35F6_MOUSE	tr|U6CS38|U6CS38_NEOVI
OG0010840	sp|Q920Q2|REV1_MOUSE	tr|A0A8C7BNT4|A0A8C7BNT4_NEOVI
OG0010841	sp|Q922H1|ANM3_MOUSE	tr|A0A8C7ETJ3|A0A8C7ETJ3_NEOVI
OG0010842	sp|Q99PN0|SC5A5_MOUSE	tr|A0A8C7ETN3|A0A8C7ETN3_NEOVI
OG0010843	sp|Q9CQS3|FIBIN_MOUSE	tr|U6CRD3|U6CRD3_NEOVI
OG0010844	sp|Q9D611|OCSTP_MOUSE	tr|A0A8C7ENM3|A0A8C7ENM3_NEOVI
OG0010845	sp|Q9D8U4|C1QT2_MOUSE	tr|A0A8C7ELG1|A0A8C7ELG1_NEOVI
OG0010846	sp|Q9D958|SPCS1_MOUSE	tr|A0A8C7BV58|A0A8C7BV58_NEOVI
OG0010847	sp|Q9DB98|LENG1_MOUSE	tr|U6CVB2|U6CVB2_NEOVI
OG0010848	sp|Q9DCB1|HMGN3_MOUSE	tr|A0A8C7EWT0|A0A8C7EWT0_NEOVI
OG0010849	sp|Q9QX96|SALL2_MOUSE	tr|A0A8C7BF44|A0A8C7BF44_NEOVI
