Orthogroup	Mus_musculus	Carlito_syrichta
OG0012154	sp|Q6ZQM0|RFFL_MOUSE	tr|A0A1U7TFD8|A0A1U7TFD8_CARSF
OG0012155	sp|Q9Z0L2|ARTN_MOUSE	tr|A0A1U7TJN9|A0A1U7TJN9_CARSF
OG0012156	sp|Q9CQ39|MED21_MOUSE	tr|A0A1U7TKQ6|A0A1U7TKQ6_CARSF
OG0012157	sp|P62075|TIM13_MOUSE	tr|A0A1U7TLM9|A0A1U7TLM9_CARSF
OG0012158	sp|Q6PFD6|KI18B_MOUSE	tr|A0A1U7TLX5|A0A1U7TLX5_CARSF
OG0012159	sp|Q69ZS7|HBS1L_MOUSE	tr|A0A1U7TN31|A0A1U7TN31_CARSF
OG0012160	sp|P28704|RXRB_MOUSE	tr|A0A1U7TQ33|A0A1U7TQ33_CARSF
OG0012161	sp|Q6P5E8|DGKQ_MOUSE	tr|A0A1U7TQC8|A0A1U7TQC8_CARSF
OG0012162	sp|Q9ERM2|ICAM4_MOUSE	tr|A0A1U7TQW5|A0A1U7TQW5_CARSF
OG0012163	sp|Q9QZ08|NAGK_MOUSE	tr|A0A1U7TTH2|A0A1U7TTH2_CARSF
OG0012164	sp|Q3UZ45|MCIN_MOUSE	tr|A0A1U7TVE7|A0A1U7TVE7_CARSF
OG0012165	sp|Q9CPV0|TM107_MOUSE	tr|A0A1U7U060|A0A1U7U060_CARSF
OG0012166	sp|Q9Z1P6|NDUA7_MOUSE	tr|A0A1U7U098|A0A1U7U098_CARSF
OG0012167	sp|Q8C159|TTC22_MOUSE	tr|A0A1U7U180|A0A1U7U180_CARSF
OG0012168	sp|Q5SV66|CCD42_MOUSE	tr|A0A1U7U206|A0A1U7U206_CARSF
OG0012169	sp|Q9DCS1|T176A_MOUSE	tr|A0A1U7U5T4|A0A1U7U5T4_CARSF
OG0012170	sp|Q8BHB3|LAX1_MOUSE	tr|A0A1U7U8L9|A0A1U7U8L9_CARSF
OG0012171	sp|D7PDD4|G6B_MOUSE	tr|A0A1U7UAY3|A0A1U7UAY3_CARSF
OG0012172	sp|P48302|EDNRB_MOUSE	tr|A0A1U7UB47|A0A1U7UB47_CARSF
OG0012173	sp|Q8K070|SAM14_MOUSE	tr|A0A1U7UDS2|A0A1U7UDS2_CARSF
OG0012174	sp|Q8BQ89|LIX1L_MOUSE	tr|A0A1U7UEB8|A0A1U7UEB8_CARSF
OG0012175	sp|Q8BWB1|SYP2L_MOUSE	tr|A0A1U7UEN1|A0A1U7UEN1_CARSF
OG0012176	sp|Q3TYP4|TM88B_MOUSE	tr|A0A1U7UFR8|A0A1U7UFR8_CARSF
OG0012177	sp|Q8CF98|COL10_MOUSE	tr|A0A1U7UGL6|A0A1U7UGL6_CARSF
OG0012178	sp|Q9Z1F9|SAE2_MOUSE	tr|A0A1U7UIC2|A0A1U7UIC2_CARSF
OG0012179	sp|Q8BZ60|STON2_MOUSE	tr|A0A1U7UKN9|A0A1U7UKN9_CARSF
OG0012180	sp|Q08890|IDS_MOUSE	tr|A0A1U7UPE8|A0A1U7UPE8_CARSF
OG0012181	sp|Q9D772|F219A_MOUSE	tr|A0A1U7UT69|A0A1U7UT69_CARSF
OG0012182	sp|Q3UAW9|BRF2_MOUSE	tr|A0A1U7UYU3|A0A1U7UYU3_CARSF
OG0012183	tr|J3QNH8|J3QNH8_MOUSE	tr|A0A3Q0DCA3|A0A3Q0DCA3_CARSF
OG0012184	sp|Q8VC98|PKHA4_MOUSE	tr|A0A3Q0DG41|A0A3Q0DG41_CARSF
OG0012185	tr|D3YXJ5|D3YXJ5_MOUSE	tr|A0A3Q0DJS7|A0A3Q0DJS7_CARSF
OG0012186	sp|Q8BSA9|TYW3_MOUSE	tr|A0A3Q0DML7|A0A3Q0DML7_CARSF
OG0012187	sp|P97441|ZNT3_MOUSE	tr|A0A3Q0DQK8|A0A3Q0DQK8_CARSF
OG0012188	sp|Q8R1C9|APBB3_MOUSE	tr|A0A3Q0DS14|A0A3Q0DS14_CARSF
OG0012189	sp|Q8CIG3|KDM1B_MOUSE	tr|A0A3Q0DVR8|A0A3Q0DVR8_CARSF
OG0012190	sp|P97346|NXN_MOUSE	tr|A0A3Q0DYB7|A0A3Q0DYB7_CARSF
OG0012191	sp|Q68FE2|ATG9A_MOUSE	tr|A0A3Q0DYZ8|A0A3Q0DYZ8_CARSF
OG0012192	sp|Q8R0Z6|ANGL6_MOUSE	tr|A0A3Q0E1E2|A0A3Q0E1E2_CARSF
OG0012193	sp|Q9CXW4|RL11_MOUSE	tr|A0A3Q0E1N5|A0A3Q0E1N5_CARSF
OG0012194	sp|Q8R5M8|CADM1_MOUSE	tr|A0A3Q0E1Y5|A0A3Q0E1Y5_CARSF
OG0012195	sp|Q8K0J2|B3GN7_MOUSE	tr|A0A3Q0EAK5|A0A3Q0EAK5_CARSF
OG0012196	sp|Q05920|PYC_MOUSE	tr|A0A3Q0EB32|A0A3Q0EB32_CARSF
OG0012197	sp|Q61470|CD37_MOUSE	tr|A0A3Q0EB72|A0A3Q0EB72_CARSF
OG0012198	sp|Q9QXK7|CPSF3_MOUSE	tr|A0A3Q0EFD2|A0A3Q0EFD2_CARSF
OG0012199	tr|A0A1Y7VNZ0|A0A1Y7VNZ0_MOUSE	tr|A0A3Q0EGG2|A0A3Q0EGG2_CARSF
OG0012200	sp|Q769J6|ATS13_MOUSE	tr|A0A3Q0EJZ1|A0A3Q0EJZ1_CARSF
OG0012201	sp|Q8R1F1|NIBA2_MOUSE	tr|A0A3Q0EK91|A0A3Q0EK91_CARSF
OG0012202	sp|Q9EP53|TSC1_MOUSE	tr|A0A1U7SIK7|A0A1U7SIK7_CARSF
OG0012203	sp|Q8K3V1|SPAT4_MOUSE	tr|A0A1U7SV87|A0A1U7SV87_CARSF
OG0012204	sp|Q9JIA1|LGI1_MOUSE	tr|A0A1U7SXX7|A0A1U7SXX7_CARSF
OG0012205	sp|Q9DB25|ALG5_MOUSE	tr|A0A1U7T2D7|A0A1U7T2D7_CARSF
OG0012206	sp|Q8CFS6|KCNV2_MOUSE	tr|A0A1U7T4P6|A0A1U7T4P6_CARSF
OG0012207	sp|Q9Z0F4|CIB1_MOUSE	tr|A0A1U7T5G6|A0A1U7T5G6_CARSF
OG0012208	sp|Q9JKY0|CNOT9_MOUSE	tr|A0A1U7TAH0|A0A1U7TAH0_CARSF
OG0012209	sp|P32261|ANT3_MOUSE	tr|A0A1U7TCI6|A0A1U7TCI6_CARSF
OG0012210	sp|P00520|ABL1_MOUSE	tr|A0A1U7TEK2|A0A1U7TEK2_CARSF
OG0012211	sp|Q8K1A5|TM41B_MOUSE	tr|A0A1U7TIE5|A0A1U7TIE5_CARSF
OG0012212	sp|Q8BXN9|TM87A_MOUSE	tr|A0A1U7TIG4|A0A1U7TIG4_CARSF
OG0012213	sp|Q9D9M5|PHOP2_MOUSE	tr|A0A1U7TJQ4|A0A1U7TJQ4_CARSF
OG0012214	sp|Q9CQ62|DECR_MOUSE	tr|A0A1U7TLN8|A0A1U7TLN8_CARSF
OG0012215	sp|Q62192|CD180_MOUSE	tr|A0A1U7TN42|A0A1U7TN42_CARSF
OG0012216	tr|J3QNP2|J3QNP2_MOUSE	tr|A0A1U7TQ37|A0A1U7TQ37_CARSF
OG0012217	sp|Q99LC8|EI2BA_MOUSE	tr|A0A1U7TR42|A0A1U7TR42_CARSF
OG0012218	sp|Q5HZG9|ZN488_MOUSE	tr|A0A1U7TUJ0|A0A1U7TUJ0_CARSF
OG0012219	sp|Q8R3F9|STPAP_MOUSE	tr|A0A1U7TW49|A0A1U7TW49_CARSF
OG0012220	sp|P26928|HGFL_MOUSE	tr|A0A1U7TY18|A0A1U7TY18_CARSF
OG0012221	sp|Q9D650|LRAT1_MOUSE	tr|A0A1U7TYD6|A0A1U7TYD6_CARSF
OG0012222	sp|Q8C6B9|AROS_MOUSE	tr|A0A1U7TZ38|A0A1U7TZ38_CARSF
OG0012223	sp|Q9JLS0|HLPDA_MOUSE	tr|A0A1U7TZ58|A0A1U7TZ58_CARSF
OG0012224	sp|Q91W89|MA2C1_MOUSE	tr|A0A1U7TZJ5|A0A1U7TZJ5_CARSF
OG0012225	sp|P16014|SCG1_MOUSE	tr|A0A1U7U198|A0A1U7U198_CARSF
OG0012226	tr|E9Q8N6|E9Q8N6_MOUSE	tr|A0A1U7U6F8|A0A1U7U6F8_CARSF
OG0012227	sp|Q9ES83|POPD1_MOUSE	tr|A0A1U7U929|A0A1U7U929_CARSF
OG0012228	sp|Q8K2J7|RELL1_MOUSE	tr|A0A1U7UBC1|A0A1U7UBC1_CARSF
OG0012229	sp|Q6P7F1|MPP4_MOUSE	tr|A0A1U7UBF1|A0A1U7UBF1_CARSF
OG0012230	sp|O88623|UBP2_MOUSE	tr|A0A1U7UCJ3|A0A1U7UCJ3_CARSF
OG0012231	tr|A0A087WQY2|A0A087WQY2_MOUSE	tr|A0A1U7UEL5|A0A1U7UEL5_CARSF
OG0012232	sp|Q8R4I7|NETO1_MOUSE	tr|A0A1U7UEX9|A0A1U7UEX9_CARSF
OG0012233	sp|Q505F1|NR2C1_MOUSE	tr|A0A1U7UG85|A0A1U7UG85_CARSF
OG0012234	sp|Q5DU56|NLRC3_MOUSE	tr|A0A1U7UGN7|A0A1U7UGN7_CARSF
OG0012235	sp|O08672|KIFC2_MOUSE	tr|A0A1U7UHK0|A0A1U7UHK0_CARSF
OG0012236	sp|Q6PGK7|CHSTA_MOUSE	tr|A0A1U7UKI6|A0A1U7UKI6_CARSF
OG0012237	sp|Q6X893|CTL1_MOUSE	tr|A0A1U7UP44|A0A1U7UP44_CARSF
OG0012238	sp|Q9D0J4|ARL2_MOUSE	tr|A0A1U7UR18|A0A1U7UR18_CARSF
OG0012239	sp|Q9DCX1|MD2BP_MOUSE	tr|A0A1U7UTM1|A0A1U7UTM1_CARSF
OG0012240	sp|P19788|MGP_MOUSE	tr|A0A1U7UVK9|A0A1U7UVK9_CARSF
OG0012241	sp|Q9D8T0|FAM3A_MOUSE	tr|A0A1U7UYN5|A0A1U7UYN5_CARSF
OG0012242	sp|Q5DTI8|ESYT3_MOUSE	tr|A0A1U7V0E5|A0A1U7V0E5_CARSF
OG0012243	sp|Q3TMX7|QSOX2_MOUSE	tr|A0A3Q0DH08|A0A3Q0DH08_CARSF
OG0012244	sp|Q5U3K5|RABL6_MOUSE	tr|A0A3Q0DJQ5|A0A3Q0DJQ5_CARSF
OG0012245	sp|B9EKE5|CATIP_MOUSE	tr|A0A3Q0DKF1|A0A3Q0DKF1_CARSF
OG0012246	sp|Q8BZL1|NEUR4_MOUSE	tr|A0A3Q0DQ48|A0A3Q0DQ48_CARSF
OG0012247	sp|Q8K4Q7|CERK1_MOUSE	tr|A0A3Q0DQQ1|A0A3Q0DQQ1_CARSF
OG0012248	sp|Q8R3G9|TSN8_MOUSE	tr|A0A3Q0DR25|A0A3Q0DR25_CARSF
OG0012249	sp|Q9CY57|CHTOP_MOUSE	tr|A0A3Q0DS07|A0A3Q0DS07_CARSF
OG0012250	sp|P29758|OAT_MOUSE	tr|A0A3Q0DTB0|A0A3Q0DTB0_CARSF
OG0012251	sp|P27545|CERS1_MOUSE	tr|A0A3Q0DUH7|A0A3Q0DUH7_CARSF
OG0012252	sp|O88735|MAP7_MOUSE	tr|A0A3Q0DVY1|A0A3Q0DVY1_CARSF
OG0012253	sp|P22727|WNT6_MOUSE	tr|A0A3Q0DWC6|A0A3Q0DWC6_CARSF
OG0012254	sp|Q9CWU0|TDR12_MOUSE	tr|A0A3Q0DXI9|A0A3Q0DXI9_CARSF
OG0012255	sp|Q60584|FBXW2_MOUSE	tr|A0A3Q0DXX6|A0A3Q0DXX6_CARSF
OG0012256	sp|Q3UDK1|TRAD1_MOUSE	tr|A0A3Q0DZY6|A0A3Q0DZY6_CARSF
OG0012257	sp|Q499M4|TIGD5_MOUSE	tr|A0A3Q0E053|A0A3Q0E053_CARSF
OG0012258	sp|Q9CZT4|RPC5_MOUSE	tr|A0A3Q0E380|A0A3Q0E380_CARSF
OG0012259	sp|Q8K3D3|SWI5_MOUSE	tr|A0A3Q0E3A3|A0A3Q0E3A3_CARSF
OG0012260	tr|A0A140LI11|A0A140LI11_MOUSE	tr|A0A3Q0E4X4|A0A3Q0E4X4_CARSF
OG0012261	sp|Q810B7|SLIK5_MOUSE	tr|A0A3Q0E5I9|A0A3Q0E5I9_CARSF
OG0012262	sp|Q8CHI8|EP400_MOUSE	tr|A0A3Q0E7E1|A0A3Q0E7E1_CARSF
OG0012263	sp|Q8BJH1|ZC21A_MOUSE	tr|A0A3Q0EGS9|A0A3Q0EGS9_CARSF
OG0012264	sp|Q3UP44|NHLC4_MOUSE	tr|A0A1U7SI41|A0A1U7SI41_CARSF
OG0012265	sp|Q9D1D6|CTHR1_MOUSE	tr|A0A1U7ST95|A0A1U7ST95_CARSF
OG0012266	sp|Q3V1L6|MTMRB_MOUSE	tr|A0A1U7SXA7|A0A1U7SXA7_CARSF
OG0012267	sp|Q06348|PRRX2_MOUSE	tr|A0A1U7T0C2|A0A1U7T0C2_CARSF
OG0012268	sp|Q8CIE0|SPA11_MOUSE	tr|A0A1U7T2M3|A0A1U7T2M3_CARSF
OG0012269	sp|Q9D3H0|TMM80_MOUSE	tr|A0A1U7T3W1|A0A1U7T3W1_CARSF
OG0012270	sp|Q9D2L1|ARSK_MOUSE	tr|A0A1U7T5A2|A0A1U7T5A2_CARSF
OG0012271	sp|Q62523|ZYX_MOUSE	tr|A0A1U7T9U9|A0A1U7T9U9_CARSF
OG0012272	sp|P24452|CAPG_MOUSE	tr|A0A1U7TG30|A0A1U7TG30_CARSF
OG0012273	sp|Q99LC2|CSTF1_MOUSE	tr|A0A1U7TKR6|A0A1U7TKR6_CARSF
OG0012274	sp|Q8JZP2|SYN3_MOUSE	tr|A0A1U7TKX3|A0A1U7TKX3_CARSF
OG0012275	tr|E9PWI3|E9PWI3_MOUSE	tr|A0A1U7TM88|A0A1U7TM88_CARSF
OG0012276	sp|P61807|SNN_MOUSE	tr|A0A1U7TN03|A0A1U7TN03_CARSF
OG0012277	sp|Q9CWR7|STEA1_MOUSE	tr|A0A1U7TNM7|A0A1U7TNM7_CARSF
OG0012278	sp|Q91VM9|IPYR2_MOUSE	tr|A0A1U7TNV6|A0A1U7TNV6_CARSF
OG0012279	sp|Q3TLD5|RMP_MOUSE	tr|A0A1U7TNW3|A0A1U7TNW3_CARSF
OG0012280	sp|Q8CCG1|ZC21C_MOUSE	tr|A0A1U7TQT8|A0A1U7TQT8_CARSF
OG0012281	sp|Q99L28|RLP24_MOUSE	tr|A0A1U7TRV2|A0A1U7TRV2_CARSF
OG0012282	sp|Q91ZF0|DJC24_MOUSE	tr|A0A1U7TS21|A0A1U7TS21_CARSF
OG0012283	sp|P60766|CDC42_MOUSE	tr|A0A1U7TSW4|A0A1U7TSW4_CARSF
OG0012284	sp|Q8BHI7|ELOV5_MOUSE	tr|A0A1U7TYI6|A0A1U7TYI6_CARSF
OG0012285	sp|Q8BVA2|TM222_MOUSE	tr|A0A1U7TZQ7|A0A1U7TZQ7_CARSF
OG0012286	tr|Q3TEE9|Q3TEE9_MOUSE	tr|A0A1U7U0C6|A0A1U7U0C6_CARSF
OG0012287	sp|P30548|NK1R_MOUSE	tr|A0A1U7U2B0|A0A1U7U2B0_CARSF
OG0012288	sp|Q9JHH6|CBPB2_MOUSE	tr|A0A1U7U365|A0A1U7U365_CARSF
OG0012289	sp|Q8VE19|MIO_MOUSE	tr|A0A1U7U662|A0A1U7U662_CARSF
OG0012290	sp|Q8BW41|PMGT2_MOUSE	tr|A0A1U7U916|A0A1U7U916_CARSF
OG0012291	sp|Q9R1K7|TBD_MOUSE	tr|A0A1U7U9T4|A0A1U7U9T4_CARSF
OG0012292	sp|Q9QXL8|NDK7_MOUSE	tr|A0A1U7UA02|A0A1U7UA02_CARSF
OG0012293	sp|Q9CTN5|S6OS1_MOUSE	tr|A0A1U7UB25|A0A1U7UB25_CARSF
OG0012294	sp|Q9JJ93|CN119_MOUSE	tr|A0A1U7UB75|A0A1U7UB75_CARSF
OG0012295	sp|Q8R2Z3|S26A7_MOUSE	tr|A0A1U7UD86|A0A1U7UD86_CARSF
OG0012296	sp|Q8C729|F126B_MOUSE	tr|A0A1U7UFR4|A0A1U7UFR4_CARSF
OG0012297	sp|O54950|AAKG1_MOUSE	tr|A0A1U7UK52|A0A1U7UK52_CARSF
OG0012298	sp|Q91VF2|HNMT_MOUSE	tr|A0A1U7UNT7|A0A1U7UNT7_CARSF
OG0012299	sp|Q8CCP0|NEMF_MOUSE	tr|A0A1U7UNZ4|A0A1U7UNZ4_CARSF
OG0012300	sp|Q99J19|SIM11_MOUSE	tr|A0A1U7UPX0|A0A1U7UPX0_CARSF
OG0012301	tr|E0CZ26|E0CZ26_MOUSE	tr|A0A1U7UQ58|A0A1U7UQ58_CARSF
OG0012302	sp|Q3TWF6|WDR70_MOUSE	tr|A0A1U7USL5|A0A1U7USL5_CARSF
OG0012303	sp|A1A535|MELT_MOUSE	tr|A0A1U7UWR7|A0A1U7UWR7_CARSF
OG0012304	sp|Q8BMD7|MORC4_MOUSE	tr|A0A1U7V065|A0A1U7V065_CARSF
OG0012305	sp|P60202|MYPR_MOUSE	tr|A0A1U7V3L7|A0A1U7V3L7_CARSF
OG0012306	sp|Q99J56|DERL1_MOUSE	tr|A0A3Q0DFY8|A0A3Q0DFY8_CARSF
OG0012307	sp|Q9D8N2|DEN10_MOUSE	tr|A0A3Q0DHK4|A0A3Q0DHK4_CARSF
OG0012308	sp|Q91W63|NRK1_MOUSE	tr|A0A3Q0DKD0|A0A3Q0DKD0_CARSF
OG0012309	sp|P56390|CKS2_MOUSE	tr|A0A3Q0DKX1|A0A3Q0DKX1_CARSF
OG0012310	sp|P10493|NID1_MOUSE	tr|A0A3Q0DQB9|A0A3Q0DQB9_CARSF
OG0012311	tr|Q8BJ95|Q8BJ95_MOUSE	tr|A0A3Q0E259|A0A3Q0E259_CARSF
OG0012312	sp|Q5HZJ5|EREP3_MOUSE	tr|A0A3Q0E2P0|A0A3Q0E2P0_CARSF
OG0012313	tr|A0A5F8MPB3|A0A5F8MPB3_MOUSE	tr|A0A3Q0E362|A0A3Q0E362_CARSF
OG0012314	tr|E9Q289|E9Q289_MOUSE	tr|A0A3Q0E4U6|A0A3Q0E4U6_CARSF
OG0012315	sp|Q9WTJ2|OVOL1_MOUSE	tr|A0A3Q0E559|A0A3Q0E559_CARSF
OG0012316	sp|P58308|OX2R_MOUSE	tr|A0A3Q0EBU4|A0A3Q0EBU4_CARSF
OG0012317	sp|A2AP18|PLCH2_MOUSE	tr|A0A3Q0EE48|A0A3Q0EE48_CARSF
OG0012318	sp|P49025|CTRO_MOUSE	tr|A0A3Q0EE56|A0A3Q0EE56_CARSF
OG0012319	sp|Q8VDC0|SYLM_MOUSE	tr|A0A3Q0EGX2|A0A3Q0EGX2_CARSF
OG0012320	sp|O55225|OTOG_MOUSE	tr|A0A3Q0EHN6|A0A3Q0EHN6_CARSF
OG0012321	sp|P37217|CD69_MOUSE	tr|A0A1U7SHD7|A0A1U7SHD7_CARSF
OG0012322	sp|P45448|NR5A2_MOUSE	tr|A0A1U7SLD6|A0A1U7SLD6_CARSF
OG0012323	sp|Q3UUD2|SPRY3_MOUSE	tr|A0A1U7SMA6|A0A1U7SMA6_CARSF
OG0012324	sp|Q7TQQ0|O1509_MOUSE	tr|A0A1U7SMJ5|A0A1U7SMJ5_CARSF
OG0012325	sp|Q64455|PTPRJ_MOUSE	tr|A0A1U7SN38|A0A1U7SN38_CARSF
OG0012326	sp|Q8BH74|NU107_MOUSE	tr|A0A1U7SNM4|A0A1U7SNM4_CARSF
OG0012327	sp|Q8CEC6|PPWD1_MOUSE	tr|A0A1U7SR11|A0A1U7SR11_CARSF
OG0012328	sp|Q91YX5|LGAT1_MOUSE	tr|A0A1U7ST46|A0A1U7ST46_CARSF
OG0012329	sp|Q64285|CEL_MOUSE	tr|A0A1U7SU80|A0A1U7SU80_CARSF
OG0012330	sp|Q5EBP3|ARMC5_MOUSE	tr|A0A1U7SYG4|A0A1U7SYG4_CARSF
OG0012331	sp|Q9CR36|GKN1_MOUSE	tr|A0A1U7SYT5|A0A1U7SYT5_CARSF
OG0012332	sp|Q8K2Y0|OBI1_MOUSE	tr|A0A1U7T001|A0A1U7T001_CARSF
OG0012333	sp|O08762|NETR_MOUSE	tr|A0A1U7T056|A0A1U7T056_CARSF
OG0012334	sp|Q9D4B1|SMS2_MOUSE	tr|A0A1U7T277|A0A1U7T277_CARSF
OG0012335	sp|Q8K262|PLAC9_MOUSE	tr|A0A1U7T3Y4|A0A1U7T3Y4_CARSF
OG0012336	sp|P48615|WNT11_MOUSE	tr|A0A1U7T7J6|A0A1U7T7J6_CARSF
OG0012337	sp|Q9D7I0|SHSA5_MOUSE	tr|A0A1U7T8S9|A0A1U7T8S9_CARSF
OG0012338	sp|Q8K2P6|RFESD_MOUSE	tr|A0A1U7T8U4|A0A1U7T8U4_CARSF
OG0012339	sp|Q8C0S1|DI3L1_MOUSE	tr|A0A1U7T9D1|A0A1U7T9D1_CARSF
OG0012340	sp|Q9ESV0|DDX24_MOUSE	tr|A0A1U7TEF8|A0A1U7TEF8_CARSF
OG0012341	sp|Q8C156|CND2_MOUSE	tr|A0A1U7TLD7|A0A1U7TLD7_CARSF
OG0012342	sp|Q60809|CNOT7_MOUSE	tr|A0A1U7TNJ1|A0A1U7TNJ1_CARSF
OG0012343	sp|Q9JIZ9|PLS3_MOUSE	tr|A0A1U7TRP5|A0A1U7TRP5_CARSF
OG0012344	sp|Q8CA03|TSCOT_MOUSE	tr|A0A1U7TS28|A0A1U7TS28_CARSF
OG0012345	sp|Q7TT36|AGRA3_MOUSE	tr|A0A1U7TSS9|A0A1U7TSS9_CARSF
OG0012346	sp|Q9CPT0|B2L14_MOUSE	tr|A0A1U7TTE1|A0A1U7TTE1_CARSF
OG0012347	sp|Q8CD92|TTC27_MOUSE	tr|A0A1U7TUG9|A0A1U7TUG9_CARSF
OG0012348	sp|Q99LF1|AKIR1_MOUSE	tr|A0A1U7TUZ1|A0A1U7TUZ1_CARSF
OG0012349	sp|P09242|PPBT_MOUSE	tr|A0A1U7TWV4|A0A1U7TWV4_CARSF
OG0012350	sp|Q80ZN5|CST13_MOUSE	tr|A0A1U7TX12|A0A1U7TX12_CARSF
OG0012351	sp|Q9QYE0|PLAG1_MOUSE	tr|A0A1U7TYV9|A0A1U7TYV9_CARSF
OG0012352	sp|Q8BH01|TMCO3_MOUSE	tr|A0A1U7U3Z9|A0A1U7U3Z9_CARSF
OG0012353	sp|Q6VZZ7|OPN5_MOUSE	tr|A0A1U7U6G6|A0A1U7U6G6_CARSF
OG0012354	sp|Q8K114|INT9_MOUSE	tr|A0A1U7U6I8|A0A1U7U6I8_CARSF
OG0012355	sp|Q61146|OCLN_MOUSE	tr|A0A1U7U7L8|A0A1U7U7L8_CARSF
OG0012356	sp|Q62348|TSN_MOUSE	tr|A0A1U7UAI9|A0A1U7UAI9_CARSF
OG0012357	sp|Q9D1G3|HHATL_MOUSE	tr|A0A1U7UDD6|A0A1U7UDD6_CARSF
OG0012358	sp|O09047|C3AR_MOUSE	tr|A0A1U7UGI4|A0A1U7UGI4_CARSF
OG0012359	sp|Q99JX4|EIF3M_MOUSE	tr|A0A1U7UHZ8|A0A1U7UHZ8_CARSF
OG0012360	sp|Q8BUG2|CNDP1_MOUSE	tr|A0A1U7UIP4|A0A1U7UIP4_CARSF
OG0012361	sp|Q9DBU2|NAA60_MOUSE	tr|A0A1U7UKT5|A0A1U7UKT5_CARSF
OG0012362	sp|Q9JK38|GNA1_MOUSE	tr|A0A1U7UMB8|A0A1U7UMB8_CARSF
OG0012363	sp|Q5M9N4|PIGH_MOUSE	tr|A0A1U7UN22|A0A1U7UN22_CARSF
OG0012364	sp|P47757|CAPZB_MOUSE	tr|A0A1U7UNK0|A0A1U7UNK0_CARSF
OG0012365	sp|P63168|DYL1_MOUSE	tr|A0A1U7USM0|A0A1U7USM0_CARSF
OG0012366	sp|Q8BUM6|F163B_MOUSE	tr|A0A1U7UT05|A0A1U7UT05_CARSF
OG0012367	tr|Q9JIZ5|Q9JIZ5_MOUSE	tr|A0A1U7UTY0|A0A1U7UTY0_CARSF
OG0012368	sp|Q8BQN6|OZF_MOUSE	tr|A0A1U7V0V6|A0A1U7V0V6_CARSF
OG0012369	sp|Q9JKC7|AP4M1_MOUSE	tr|A0A1U7V159|A0A1U7V159_CARSF
OG0012370	sp|P82348|SGCG_MOUSE	tr|A0A3Q0DDZ2|A0A3Q0DDZ2_CARSF
OG0012371	sp|Q61016|GBG7_MOUSE	tr|A0A3Q0DNC9|A0A3Q0DNC9_CARSF
OG0012372	sp|Q9D534|ZC21B_MOUSE	tr|A0A3Q0DSF2|A0A3Q0DSF2_CARSF
OG0012373	sp|Q64GA5|PA24C_MOUSE	tr|A0A3Q0DWP5|A0A3Q0DWP5_CARSF
OG0012374	sp|Q8BIG2|LKAM1_MOUSE	tr|A0A3Q0DXP3|A0A3Q0DXP3_CARSF
OG0012375	sp|Q80U30|CL16A_MOUSE	tr|A0A3Q0E3A2|A0A3Q0E3A2_CARSF
OG0012376	tr|E9PUD6|E9PUD6_MOUSE	tr|A0A3Q0E5E6|A0A3Q0E5E6_CARSF
OG0012377	sp|Q8BKT2|HES7_MOUSE	tr|A0A3Q0E6N0|A0A3Q0E6N0_CARSF
OG0012378	sp|O35435|PYRD_MOUSE	tr|A0A3Q0E8B3|A0A3Q0E8B3_CARSF
OG0012379	sp|Q5SS91|SUN3_MOUSE	tr|A0A3Q0E8Q0|A0A3Q0E8Q0_CARSF
OG0012380	sp|Q9Z101|PAR6A_MOUSE	tr|A0A3Q0E928|A0A3Q0E928_CARSF
OG0012381	sp|Q9CZA6|NDE1_MOUSE	tr|A0A3Q0EC48|A0A3Q0EC48_CARSF
OG0012382	sp|P58659|EVA1C_MOUSE	tr|A0A3Q0EEV9|A0A3Q0EEV9_CARSF
OG0012383	sp|Q6P1D7|SLX4_MOUSE	tr|A0A3Q0EGN3|A0A3Q0EGN3_CARSF
OG0012384	sp|P46662|MERL_MOUSE	tr|A0A3Q0EI86|A0A3Q0EI86_CARSF
OG0012385	sp|Q9QXT0|CNPY2_MOUSE	tr|A0A3Q0EID2|A0A3Q0EID2_CARSF
OG0012386	sp|Q9D9H2|CLDN2_MOUSE	tr|A0A1U7SJZ0|A0A1U7SJZ0_CARSF
OG0012387	sp|Q7M6Y5|DEUP1_MOUSE	tr|A0A1U7SMH3|A0A1U7SMH3_CARSF
OG0012388	sp|P58006|SESN1_MOUSE	tr|A0A1U7SQQ0|A0A1U7SQQ0_CARSF
OG0012389	sp|Q3TCV3|GSAP_MOUSE	tr|A0A1U7SS99|A0A1U7SS99_CARSF
OG0012390	sp|Q6A044|EREP2_MOUSE	tr|A0A1U7STZ8|A0A1U7STZ8_CARSF
OG0012391	sp|Q9D384|U1SBP_MOUSE	tr|A0A1U7SU29|A0A1U7SU29_CARSF
OG0012392	sp|Q8R411|MYCT1_MOUSE	tr|A0A1U7SXU9|A0A1U7SXU9_CARSF
OG0012393	sp|P19123|TNNC1_MOUSE	tr|A0A1U7SZ85|A0A1U7SZ85_CARSF
OG0012394	sp|Q7TMV3|FAKD5_MOUSE	tr|A0A1U7SZS4|A0A1U7SZS4_CARSF
OG0012395	sp|A0PK84|ZDH22_MOUSE	tr|A0A1U7T347|A0A1U7T347_CARSF
OG0012396	sp|Q99MD8|MYNN_MOUSE	tr|A0A1U7T471|A0A1U7T471_CARSF
OG0012397	sp|P69566|RANB9_MOUSE	tr|A0A1U7T4P0|A0A1U7T4P0_CARSF
