Orthogroup	Mus_musculus	Cebus_imitator
OG0010536	sp|Q8CBH7|MARHB_MOUSE	tr|A0A2K5QBT2|A0A2K5QBT2_CEBIM
OG0010537	sp|Q9QY06|MYO9B_MOUSE	tr|A0A2K5QCG5|A0A2K5QCG5_CEBIM
OG0010538	sp|Q05020|APOC2_MOUSE	tr|A0A2K5QCN6|A0A2K5QCN6_CEBIM
OG0010539	sp|Q8CIT9|SBSN_MOUSE	tr|A0A2K5QEZ1|A0A2K5QEZ1_CEBIM
OG0010540	sp|Q62193|RFA2_MOUSE	tr|A0A2K5QGY2|A0A2K5QGY2_CEBIM
OG0010541	sp|Q8R1Q8|DC1L1_MOUSE	tr|A0A2K5QID0|A0A2K5QID0_CEBIM
OG0010542	sp|P43241|CDX2_MOUSE	tr|A0A2K5QJE4|A0A2K5QJE4_CEBIM
OG0010543	sp|Q9CWX9|DDX47_MOUSE	tr|A0A2K5QJJ2|A0A2K5QJJ2_CEBIM
OG0010544	sp|Q9DA03|LYRM7_MOUSE	tr|A0A2K5QLN8|A0A2K5QLN8_CEBIM
OG0010545	sp|G3UWD5|AKAI1_MOUSE	tr|A0A2K5QM55|A0A2K5QM55_CEBIM
OG0010546	sp|Q9CQW1|YKT6_MOUSE	tr|A0A2K5QQ83|A0A2K5QQ83_CEBIM
OG0010547	sp|P43267|SOX15_MOUSE	tr|A0A2K5QQA1|A0A2K5QQA1_CEBIM
OG0010548	sp|Q91WR6|GINM1_MOUSE	tr|A0A2K5QQS5|A0A2K5QQS5_CEBIM
OG0010549	sp|Q8R0F8|FAHD1_MOUSE	tr|A0A2K5QTK3|A0A2K5QTK3_CEBIM
OG0010550	tr|A0A1W2P8B8|A0A1W2P8B8_MOUSE	tr|A0A2K5QVU4|A0A2K5QVU4_CEBIM
OG0010551	sp|Q9CWK3|CD2B2_MOUSE	tr|A0A2K5QY41|A0A2K5QY41_CEBIM
OG0010552	sp|P50636|RN19A_MOUSE	tr|A0A2K5R2I1|A0A2K5R2I1_CEBIM
OG0010553	sp|P10078|ZFP28_MOUSE	tr|A0A2K5R6C2|A0A2K5R6C2_CEBIM
OG0010554	sp|Q05895|TSP3_MOUSE	tr|A0A2K5RCM1|A0A2K5RCM1_CEBIM
OG0010555	sp|Q3TUD9|TMM18_MOUSE	tr|A0A2K5RDR2|A0A2K5RDR2_CEBIM
OG0010556	sp|Q9D0D3|PAPD1_MOUSE	tr|A0A2K5RF83|A0A2K5RF83_CEBIM
OG0010557	sp|Q8VCT3|AMPB_MOUSE	tr|A0A2K5RJT8|A0A2K5RJT8_CEBIM
OG0010558	sp|Q5DU41|LRC8B_MOUSE	tr|A0A2K5RK95|A0A2K5RK95_CEBIM
OG0010559	sp|P99029|PRDX5_MOUSE	tr|A0A2K5RKY9|A0A2K5RKY9_CEBIM
OG0010560	sp|P02340|P53_MOUSE	tr|A0A2K5RMZ8|A0A2K5RMZ8_CEBIM
OG0010561	sp|Q6S5C2|GNPTG_MOUSE	tr|A0A2K5RR65|A0A2K5RR65_CEBIM
OG0010562	sp|P35505|FAAA_MOUSE	tr|A0A2K5RRQ0|A0A2K5RRQ0_CEBIM
OG0010563	sp|P11103|PARP1_MOUSE	tr|A0A2K5RRY1|A0A2K5RRY1_CEBIM
OG0010564	sp|Q91YU3|MSD4_MOUSE	tr|A0A2K5RU91|A0A2K5RU91_CEBIM
OG0010565	tr|Q8BUW1|Q8BUW1_MOUSE	tr|A0A2K5RXH6|A0A2K5RXH6_CEBIM
OG0010566	tr|E9PWG6|E9PWG6_MOUSE	tr|A0A2K5RXI0|A0A2K5RXI0_CEBIM
OG0010567	sp|Q2MKA5|ACHA5_MOUSE	tr|A0A2K5RZ90|A0A2K5RZ90_CEBIM
OG0010568	sp|Q68ED3|PAPD5_MOUSE	tr|A0A2K5S387|A0A2K5S387_CEBIM
OG0010569	sp|Q4FZF3|DDX49_MOUSE	tr|A0A2K5S7H9|A0A2K5S7H9_CEBIM
OG0010570	sp|Q0VET5|LMTD2_MOUSE	tr|A0A2K5S7M3|A0A2K5S7M3_CEBIM
OG0010571	sp|Q0VAY3|F187B_MOUSE	tr|A0A2K5SI99|A0A2K5SI99_CEBIM
OG0010572	sp|Q99N10|M4A8_MOUSE	tr|A0A2K5PA63|A0A2K5PA63_CEBIM
OG0010573	sp|Q9CQS2|NOP10_MOUSE	tr|A0A2K5PAK9|A0A2K5PAK9_CEBIM
OG0010574	sp|Q8BWA5|KLH31_MOUSE	tr|A0A2K5PBQ4|A0A2K5PBQ4_CEBIM
OG0010575	sp|P06745|G6PI_MOUSE	tr|A0A2K5PGE3|A0A2K5PGE3_CEBIM
OG0010576	sp|Q8CGT6|PIWL4_MOUSE	tr|A0A2K5PHQ0|A0A2K5PHQ0_CEBIM
OG0010577	sp|Q7TQK1|INT7_MOUSE	tr|A0A2K5PKC7|A0A2K5PKC7_CEBIM
OG0010578	sp|B2RUJ5|APBA1_MOUSE	tr|A0A2K5PUG2|A0A2K5PUG2_CEBIM
OG0010579	sp|Q8BID6|ZBT46_MOUSE	tr|A0A2K5PYN6|A0A2K5PYN6_CEBIM
OG0010580	sp|P24638|PPAL_MOUSE	tr|A0A2K5Q0A5|A0A2K5Q0A5_CEBIM
OG0010581	sp|Q9WTK8|SPO11_MOUSE	tr|A0A2K5Q144|A0A2K5Q144_CEBIM
OG0010582	sp|Q9JJX7|TYDP2_MOUSE	tr|A0A2K5Q286|A0A2K5Q286_CEBIM
OG0010583	sp|Q3U4I7|PYRD2_MOUSE	tr|A0A2K5Q354|A0A2K5Q354_CEBIM
OG0010584	sp|Q5RL51|GSTCD_MOUSE	tr|A0A2K5Q6C9|A0A2K5Q6C9_CEBIM
OG0010585	tr|B7ZC55|B7ZC55_MOUSE	tr|A0A2K5Q6N3|A0A2K5Q6N3_CEBIM
OG0010586	sp|Q9QXA7|TRI44_MOUSE	tr|A0A2K5Q8V8|A0A2K5Q8V8_CEBIM
OG0010587	sp|Q8R3V5|SHLB2_MOUSE	tr|A0A2K5QA80|A0A2K5QA80_CEBIM
OG0010588	sp|Q8R3P9|SLF1_MOUSE	tr|A0A2K5QBY3|A0A2K5QBY3_CEBIM
OG0010589	sp|A6H694|LRC63_MOUSE	tr|A0A2K5QDI5|A0A2K5QDI5_CEBIM
OG0010590	sp|Q3UHG7|DEN11_MOUSE	tr|A0A2K5QDR6|A0A2K5QDR6_CEBIM
OG0010591	sp|Q3U0V2|TRADD_MOUSE	tr|A0A2K5QF74|A0A2K5QF74_CEBIM
OG0010592	sp|Q8VIH7|CYYR1_MOUSE	tr|A0A2K5QFS1|A0A2K5QFS1_CEBIM
OG0010593	sp|Q8JZV7|NAGA_MOUSE	tr|A0A2K5QHJ5|A0A2K5QHJ5_CEBIM
OG0010594	sp|Q8R2M2|TDIF2_MOUSE	tr|A0A2K5QJF9|A0A2K5QJF9_CEBIM
OG0010595	sp|Q9D5K4|S1PBP_MOUSE	tr|A0A2K5QJY8|A0A2K5QJY8_CEBIM
OG0010596	sp|P58735|S26A1_MOUSE	tr|A0A2K5QKR5|A0A2K5QKR5_CEBIM
OG0010597	sp|Q3UHJ0|AAK1_MOUSE	tr|A0A2K5QL23|A0A2K5QL23_CEBIM
OG0010598	sp|Q6P2L6|NSD3_MOUSE	tr|A0A2K5QPH5|A0A2K5QPH5_CEBIM
OG0010599	sp|Q8BMC1|VATG3_MOUSE	tr|A0A2K5QUC4|A0A2K5QUC4_CEBIM
OG0010600	sp|Q3V096|ANR42_MOUSE	tr|A0A2K5QXW5|A0A2K5QXW5_CEBIM
OG0010601	sp|Q9JJP2|P73_MOUSE	tr|A0A2K5QYI7|A0A2K5QYI7_CEBIM
OG0010602	sp|Q8BNJ3|NMNA2_MOUSE	tr|A0A2K5QZR3|A0A2K5QZR3_CEBIM
OG0010603	sp|Q91ZQ5|RPE65_MOUSE	tr|A0A2K5QZS5|A0A2K5QZS5_CEBIM
OG0010604	sp|Q80TQ5|PKHM2_MOUSE	tr|A0A2K5R061|A0A2K5R061_CEBIM
OG0010605	tr|A6PWY0|A6PWY0_MOUSE	tr|A0A2K5R123|A0A2K5R123_CEBIM
OG0010606	sp|Q8BYM8|SYCM_MOUSE	tr|A0A2K5R1S9|A0A2K5R1S9_CEBIM
OG0010607	sp|Q9CY57|CHTOP_MOUSE	tr|A0A2K5R2F8|A0A2K5R2F8_CEBIM
OG0010608	sp|A2ACP1|TT39A_MOUSE	tr|A0A2K5R394|A0A2K5R394_CEBIM
OG0010609	sp|Q6VZZ7|OPN5_MOUSE	tr|A0A2K5R3Y3|A0A2K5R3Y3_CEBIM
OG0010610	sp|Q8BXX9|CC169_MOUSE	tr|A0A2K5R4C0|A0A2K5R4C0_CEBIM
OG0010611	sp|P53762|ARNT_MOUSE	tr|A0A2K5R596|A0A2K5R596_CEBIM
OG0010612	sp|Q4ZJN1|C1QT9_MOUSE	tr|A0A2K5R8Y4|A0A2K5R8Y4_CEBIM
OG0010613	tr|G3X9I7|G3X9I7_MOUSE	tr|A0A2K5R9F9|A0A2K5R9F9_CEBIM
OG0010615	sp|P61329|FGF12_MOUSE	tr|A0A2K5RG41|A0A2K5RG41_CEBIM
OG0010616	sp|Q62383|SPT6H_MOUSE	tr|A0A2K5RH63|A0A2K5RH63_CEBIM
OG0010617	sp|Q9JK81|MYG1_MOUSE	tr|A0A2K5RIE5|A0A2K5RIE5_CEBIM
OG0010618	sp|Q9JJ93|CN119_MOUSE	tr|A0A2K5RKU7|A0A2K5RKU7_CEBIM
OG0010619	sp|Q9DBH5|LMAN2_MOUSE	tr|A0A2K5RNA4|A0A2K5RNA4_CEBIM
OG0010620	sp|P54843|MAF_MOUSE	tr|A0A2K5RPZ3|A0A2K5RPZ3_CEBIM
OG0010621	sp|Q9JJR6|CK016_MOUSE	tr|A0A2K5RQ24|A0A2K5RQ24_CEBIM
OG0010622	sp|Q80UQ2|RASF6_MOUSE	tr|A0A2K5RRI6|A0A2K5RRI6_CEBIM
OG0010623	sp|Q8BGG6|MSPD3_MOUSE	tr|A0A2K5RW99|A0A2K5RW99_CEBIM
OG0010624	sp|Q80XI3|IF4G3_MOUSE	tr|A0A2K5RWE1|A0A2K5RWE1_CEBIM
OG0010625	sp|Q01097|NMDE2_MOUSE	tr|A0A2K5RWV0|A0A2K5RWV0_CEBIM
OG0010626	sp|Q8CF36|F229B_MOUSE	tr|A0A2K5RY40|A0A2K5RY40_CEBIM
OG0010627	sp|Q61194|P3C2A_MOUSE	tr|A0A2K5RYW5|A0A2K5RYW5_CEBIM
OG0010628	sp|Q9JLL0|CRIM1_MOUSE	tr|A0A2K5RZN5|A0A2K5RZN5_CEBIM
OG0010629	sp|Q3V1L6|MTMRB_MOUSE	tr|A0A2K5S1D1|A0A2K5S1D1_CEBIM
OG0010630	sp|Q8C2B3|HDAC7_MOUSE	tr|A0A2K5S339|A0A2K5S339_CEBIM
OG0010631	sp|P20108|PRDX3_MOUSE	tr|A0A2K5S5B5|A0A2K5S5B5_CEBIM
OG0010632	sp|Q9DB73|NB5R1_MOUSE	tr|A0A2K5S7X6|A0A2K5S7X6_CEBIM
OG0010633	sp|Q9Z0S1|BPNT1_MOUSE	tr|A0A2K5SAP4|A0A2K5SAP4_CEBIM
OG0010634	sp|A8E0Y8|IGSF2_MOUSE	tr|A0A2K5SDV8|A0A2K5SDV8_CEBIM
OG0010635	sp|P41155|TNFC_MOUSE	tr|A0A2K5SFA0|A0A2K5SFA0_CEBIM
OG0010636	sp|Q9CY86|SAPC1_MOUSE	tr|A0A2K5SFP5|A0A2K5SFP5_CEBIM
OG0010637	tr|A0A571BF02|A0A571BF02_MOUSE	tr|A0A2K5SJS6|A0A2K5SJS6_CEBIM
OG0010638	sp|Q9Z222|B3GN2_MOUSE	tr|A0A2K5PAR1|A0A2K5PAR1_CEBIM
OG0010639	sp|P49582|ACHA7_MOUSE	tr|A0A2K5PBK2|A0A2K5PBK2_CEBIM
OG0010640	tr|Q9CY99|Q9CY99_MOUSE	tr|A0A2K5PEM0|A0A2K5PEM0_CEBIM
OG0010641	sp|O09105|NDF4_MOUSE	tr|A0A2K5PFS1|A0A2K5PFS1_CEBIM
OG0010642	sp|Q8BG31|VEXIN_MOUSE	tr|A0A2K5PGH0|A0A2K5PGH0_CEBIM
OG0010643	sp|Q9WV06|ANKR2_MOUSE	tr|A0A2K5PHT2|A0A2K5PHT2_CEBIM
OG0010644	sp|P32304|5HT7R_MOUSE	tr|A0A2K5PIV8|A0A2K5PIV8_CEBIM
OG0010645	sp|Q61743|KCJ11_MOUSE	tr|A0A2K5PK20|A0A2K5PK20_CEBIM
OG0010646	sp|A2AKG8|FOCAD_MOUSE	tr|A0A2K5PK84|A0A2K5PK84_CEBIM
OG0010647	sp|Q8BTU7|RCCD1_MOUSE	tr|A0A2K5PR78|A0A2K5PR78_CEBIM
OG0010648	sp|Q9D3P1|TCHL1_MOUSE	tr|A0A2K5PRT9|A0A2K5PRT9_CEBIM
OG0010649	sp|Q9CWR2|SMYD3_MOUSE	tr|A0A2K5PTI3|A0A2K5PTI3_CEBIM
OG0010650	sp|Q91X17|UROM_MOUSE	tr|A0A2K5PTL8|A0A2K5PTL8_CEBIM
OG0010651	sp|Q9DAT2|MRGBP_MOUSE	tr|A0A2K5PUN9|A0A2K5PUN9_CEBIM
OG0010652	sp|A2CG63|ARI4B_MOUSE	tr|A0A2K5PVR7|A0A2K5PVR7_CEBIM
OG0010653	sp|Q9Z0Z4|HEPH_MOUSE	tr|A0A2K5PWA7|A0A2K5PWA7_CEBIM
OG0010654	sp|Q99KW9|TIP_MOUSE	tr|A0A2K5QDA6|A0A2K5QDA6_CEBIM
OG0010655	sp|Q8R307|VPS18_MOUSE	tr|A0A2K5QHN9|A0A2K5QHN9_CEBIM
OG0010656	sp|Q9JL70|FANCA_MOUSE	tr|A0A2K5QI36|A0A2K5QI36_CEBIM
OG0010657	sp|Q9D9C7|CC062_MOUSE	tr|A0A2K5QJR2|A0A2K5QJR2_CEBIM
OG0010658	sp|Q9EQ00|ROP1L_MOUSE	tr|A0A2K5QK95|A0A2K5QK95_CEBIM
OG0010659	sp|Q9D4V7|RABL3_MOUSE	tr|A0A2K5QKI5|A0A2K5QKI5_CEBIM
OG0010660	sp|A2A7Y5|MIIP_MOUSE	tr|A0A2K5QL64|A0A2K5QL64_CEBIM
OG0010661	sp|P56473|AGRP_MOUSE	tr|A0A2K5QMY7|A0A2K5QMY7_CEBIM
OG0010662	sp|P63056|NOE3_MOUSE	tr|A0A2K5QN43|A0A2K5QN43_CEBIM
OG0010663	sp|Q8BWT1|THIM_MOUSE	tr|A0A2K5QQ81|A0A2K5QQ81_CEBIM
OG0010664	sp|Q9WU12|SNURF_MOUSE	tr|A0A2K5QRI0|A0A2K5QRI0_CEBIM
OG0010665	sp|Q62288|TICN1_MOUSE	tr|A0A2K5QSZ5|A0A2K5QSZ5_CEBIM
OG0010666	sp|P70284|TGIF1_MOUSE	tr|A0A2K5QUE5|A0A2K5QUE5_CEBIM
OG0010667	sp|Q8CE47|S49A3_MOUSE	tr|A0A2K5QZG2|A0A2K5QZG2_CEBIM
OG0010668	sp|O35425|BOK_MOUSE	tr|A0A2K5QZM8|A0A2K5QZM8_CEBIM
OG0010669	tr|E9Q1T6|E9Q1T6_MOUSE	tr|A0A2K5R076|A0A2K5R076_CEBIM
OG0010670	sp|Q8BHH1|AQP11_MOUSE	tr|A0A2K5R217|A0A2K5R217_CEBIM
OG0010671	sp|Q8BM13|NOE2_MOUSE	tr|A0A2K5R3P1|A0A2K5R3P1_CEBIM
OG0010672	sp|O08740|RPB11_MOUSE	tr|A0A2K5R4Y1|A0A2K5R4Y1_CEBIM
OG0010673	tr|H3BJD6|H3BJD6_MOUSE	tr|A0A2K5R5B7|A0A2K5R5B7_CEBIM
OG0010674	sp|Q8VDP6|CDIPT_MOUSE	tr|A0A2K5R5X8|A0A2K5R5X8_CEBIM
OG0010675	sp|Q9QYC1|PCX1_MOUSE	tr|A0A2K5R7L4|A0A2K5R7L4_CEBIM
OG0010676	sp|Q8C2K5|RASL3_MOUSE	tr|A0A2K5R7N2|A0A2K5R7N2_CEBIM
OG0010677	sp|P70425|RIT2_MOUSE	tr|A0A2K5R8G3|A0A2K5R8G3_CEBIM
OG0010678	sp|P55194|3BP1_MOUSE	tr|A0A2K5RAH5|A0A2K5RAH5_CEBIM
OG0010679	sp|Q80Y75|DJB13_MOUSE	tr|A0A2K5RDL7|A0A2K5RDL7_CEBIM
OG0010680	sp|Q9DAM1|LRC34_MOUSE	tr|A0A2K5RE39|A0A2K5RE39_CEBIM
OG0010681	sp|Q9DBU2|NAA60_MOUSE	tr|A0A2K5RIX4|A0A2K5RIX4_CEBIM
OG0010682	sp|O88623|UBP2_MOUSE	tr|A0A2K5RTS2|A0A2K5RTS2_CEBIM
OG0010683	sp|Q9R045|ANGL2_MOUSE	tr|A0A2K5RU53|A0A2K5RU53_CEBIM
OG0010684	sp|Q8BMD6|TM260_MOUSE	tr|A0A2K5RXP4|A0A2K5RXP4_CEBIM
OG0010685	sp|Q9R1N9|CODA1_MOUSE	tr|A0A2K5S453|A0A2K5S453_CEBIM
OG0010686	sp|Q8VBW1|SC6A8_MOUSE	tr|A0A2K5S4L2|A0A2K5S4L2_CEBIM
OG0010687	sp|Q9R0N4|SYT10_MOUSE	tr|A0A2K5S592|A0A2K5S592_CEBIM
OG0010688	sp|Q67FY2|BCL9L_MOUSE	tr|A0A2K5S860|A0A2K5S860_CEBIM
OG0010689	sp|Q99PN0|SC5A5_MOUSE	tr|A0A2K5S9J3|A0A2K5S9J3_CEBIM
OG0010690	sp|Q62376|RU17_MOUSE	tr|A0A2K5SAL1|A0A2K5SAL1_CEBIM
OG0010691	sp|A2AJ15|MA1B1_MOUSE	tr|A0A2K5SCZ0|A0A2K5SCZ0_CEBIM
OG0010692	sp|P55095|GLUC_MOUSE	tr|A0A2K5SE38|A0A2K5SE38_CEBIM
OG0010693	sp|Q8CHG5|AREL1_MOUSE	tr|A0A2K5SEZ9|A0A2K5SEZ9_CEBIM
OG0010694	sp|Q8BKW4|ZCHC4_MOUSE	tr|A0A2K5SJG1|A0A2K5SJG1_CEBIM
OG0010695	tr|E9PVD9|E9PVD9_MOUSE	tr|A0A2K5SJP6|A0A2K5SJP6_CEBIM
OG0010696	sp|Q8BKH7|SIN1_MOUSE	tr|A0A2K5P930|A0A2K5P930_CEBIM
OG0010697	sp|Q9WV07|LOXE3_MOUSE	tr|A0A2K5P9Q1|A0A2K5P9Q1_CEBIM
OG0010698	sp|A7E1Z1|TM215_MOUSE	tr|A0A2K5PAM5|A0A2K5PAM5_CEBIM
OG0010699	sp|Q8VD04|GRAP1_MOUSE	tr|A0A2K5PBG2|A0A2K5PBG2_CEBIM
OG0010700	sp|Q3TA59|JMJD8_MOUSE	tr|A0A2K5PCM8|A0A2K5PCM8_CEBIM
OG0010701	sp|Q07113|MPRI_MOUSE	tr|A0A2K5PDT4|A0A2K5PDT4_CEBIM
OG0010702	sp|Q8BX02|KANK2_MOUSE	tr|A0A2K5PE41|A0A2K5PE41_CEBIM
OG0010703	sp|Q5NCY3|CB5D1_MOUSE	tr|A0A2K5PHU9|A0A2K5PHU9_CEBIM
OG0010704	tr|A2AM80|A2AM80_MOUSE	tr|A0A2K5PIW3|A0A2K5PIW3_CEBIM
OG0010705	sp|P70298|CUX2_MOUSE	tr|A0A2K5PME6|A0A2K5PME6_CEBIM
OG0010706	sp|Q69ZK6|JHD2C_MOUSE	tr|A0A2K5PN22|A0A2K5PN22_CEBIM
OG0010707	sp|Q00420|GABP1_MOUSE	tr|A0A2K5PNY4|A0A2K5PNY4_CEBIM
OG0010708	sp|Q80YR7|CLSPN_MOUSE	tr|A0A2K5PQT3|A0A2K5PQT3_CEBIM
OG0010709	sp|Q6P9J5|KANK4_MOUSE	tr|A0A2K5PRM0|A0A2K5PRM0_CEBIM
OG0010710	sp|O70145|NCF2_MOUSE	tr|A0A2K5PTR9|A0A2K5PTR9_CEBIM
OG0010711	sp|Q3U4N7|IGFR1_MOUSE	tr|A0A2K5PU69|A0A2K5PU69_CEBIM
OG0010712	sp|Q8BY35|FGD2_MOUSE	tr|A0A2K5PUK6|A0A2K5PUK6_CEBIM
OG0010713	sp|Q80XB4|NRAP_MOUSE	tr|A0A2K5PY91|A0A2K5PY91_CEBIM
OG0010714	sp|Q80US4|ARP5_MOUSE	tr|A0A2K5Q0W6|A0A2K5Q0W6_CEBIM
OG0010715	sp|O88351|IKKB_MOUSE	tr|A0A2K5Q2V8|A0A2K5Q2V8_CEBIM
OG0010716	sp|Q8BZ36|RINT1_MOUSE	tr|A0A2K5Q3F6|A0A2K5Q3F6_CEBIM
OG0010717	sp|Q9WVT6|CAH14_MOUSE	tr|A0A2K5Q7L3|A0A2K5Q7L3_CEBIM
OG0010718	tr|D3YZZ2|D3YZZ2_MOUSE	tr|A0A2K5Q9B0|A0A2K5Q9B0_CEBIM
OG0010719	sp|Q91WD5|NDUS2_MOUSE	tr|A0A2K5QC39|A0A2K5QC39_CEBIM
OG0010720	sp|Q8VC98|PKHA4_MOUSE	tr|A0A2K5QE55|A0A2K5QE55_CEBIM
OG0010721	sp|Q3UV71|TMTC1_MOUSE	tr|A0A2K5QEC2|A0A2K5QEC2_CEBIM
OG0010722	sp|Q60943|I17RA_MOUSE	tr|A0A2K5QG10|A0A2K5QG10_CEBIM
OG0010723	sp|Q8BG30|NELFA_MOUSE	tr|A0A2K5QGG2|A0A2K5QGG2_CEBIM
OG0010724	sp|P97399|DSPP_MOUSE	tr|A0A2K5QL66|A0A2K5QL66_CEBIM
OG0010725	sp|Q923S9|RAB30_MOUSE	tr|A0A2K5QQD4|A0A2K5QQD4_CEBIM
OG0010726	sp|Q6PCL9|PAPOG_MOUSE	tr|A0A2K5QRA8|A0A2K5QRA8_CEBIM
OG0010727	sp|Q8K5A4|RSLAA_MOUSE	tr|A0A2K5QSG9|A0A2K5QSG9_CEBIM
OG0010728	sp|Q8R422|CD109_MOUSE	tr|A0A2K5QTT2|A0A2K5QTT2_CEBIM
OG0010729	tr|Q6P3A2|Q6P3A2_MOUSE	tr|A0A2K5QY45|A0A2K5QY45_CEBIM
OG0010730	sp|Q5FWI3|CEIP2_MOUSE	tr|A0A2K5QZ28|A0A2K5QZ28_CEBIM
OG0010731	sp|Q8C6Y6|ASB14_MOUSE	tr|A0A2K5R0L8|A0A2K5R0L8_CEBIM
OG0010732	sp|Q8CFD5|ERCC8_MOUSE	tr|A0A2K5R1S0|A0A2K5R1S0_CEBIM
OG0010733	sp|Q3UJP5|CF418_MOUSE	tr|A0A2K5R352|A0A2K5R352_CEBIM
OG0010734	sp|Q8CG72|ADPRS_MOUSE	tr|A0A2K5R5T7|A0A2K5R5T7_CEBIM
OG0010735	sp|Q8C5U4|SPEM2_MOUSE	tr|A0A2K5R6B7|A0A2K5R6B7_CEBIM
OG0010736	sp|Q3TBN1|TM248_MOUSE	tr|A0A2K5R8S2|A0A2K5R8S2_CEBIM
OG0010737	sp|Q8R373|CLMP_MOUSE	tr|A0A2K5R983|A0A2K5R983_CEBIM
OG0010738	sp|P97358|TAF1B_MOUSE	tr|A0A2K5REY1|A0A2K5REY1_CEBIM
OG0010739	sp|Q1WG82|ZGLP1_MOUSE	tr|A0A2K5RFH4|A0A2K5RFH4_CEBIM
OG0010740	sp|P62806|H4_MOUSE	tr|A0A2K5RGW2|A0A2K5RGW2_CEBIM
OG0010741	sp|Q9CQ37|UBE2T_MOUSE	tr|A0A2K5RKL7|A0A2K5RKL7_CEBIM
OG0010742	sp|Q61789|LAMA3_MOUSE	tr|A0A2K5RL51|A0A2K5RL51_CEBIM
OG0010743	sp|Q9CYA0|CREL2_MOUSE	tr|A0A2K5RLB8|A0A2K5RLB8_CEBIM
OG0010744	tr|E9Q1F5|E9Q1F5_MOUSE	tr|A0A2K5RP22|A0A2K5RP22_CEBIM
OG0010745	sp|Q99N42|TYPH_MOUSE	tr|A0A2K5RP92|A0A2K5RP92_CEBIM
OG0010746	sp|Q60673|PTPRN_MOUSE	tr|A0A2K5RQ09|A0A2K5RQ09_CEBIM
OG0010747	sp|Q7TT52|PP14D_MOUSE	tr|A0A2K5RR01|A0A2K5RR01_CEBIM
OG0010748	sp|Q9CR39|WIPI3_MOUSE	tr|A0A2K5RVW2|A0A2K5RVW2_CEBIM
OG0010749	sp|P48428|TBCA_MOUSE	tr|A0A2K5S0M8|A0A2K5S0M8_CEBIM
OG0010750	sp|Q9R0G8|NRK_MOUSE	tr|A0A2K5S301|A0A2K5S301_CEBIM
OG0010751	sp|Q9DCN7|RNFT1_MOUSE	tr|A0A2K5S4L6|A0A2K5S4L6_CEBIM
OG0010752	sp|P04186|CFAB_MOUSE	tr|A0A2K5S4V7|A0A2K5S4V7_CEBIM
OG0010753	sp|P97858|S35B1_MOUSE	tr|A0A2K5S650|A0A2K5S650_CEBIM
OG0010754	tr|Q8CEI3|Q8CEI3_MOUSE	tr|A0A2K5S688|A0A2K5S688_CEBIM
OG0010755	sp|P56198|CIDEC_MOUSE	tr|A0A2K5S6J1|A0A2K5S6J1_CEBIM
OG0010756	sp|P61219|RPAB2_MOUSE	tr|A0A2K5SA09|A0A2K5SA09_CEBIM
OG0010757	sp|Q7TQ65|TMC4_MOUSE	tr|A0A2K5PB99|A0A2K5PB99_CEBIM
OG0010758	sp|Q6PFE3|RA54B_MOUSE	tr|A0A2K5PE00|A0A2K5PE00_CEBIM
OG0010759	sp|Q99J56|DERL1_MOUSE	tr|A0A2K5PGE9|A0A2K5PGE9_CEBIM
OG0010760	sp|Q8BWJ4|LRAD4_MOUSE	tr|A0A2K5PGW6|A0A2K5PGW6_CEBIM
OG0010761	sp|Q8BGR6|ARL15_MOUSE	tr|A0A2K5PIA7|A0A2K5PIA7_CEBIM
OG0010762	sp|Q9QWK4|CD5L_MOUSE	tr|A0A2K5PIQ3|A0A2K5PIQ3_CEBIM
OG0010763	sp|Q9ES52|SHIP1_MOUSE	tr|A0A2K5PKQ3|A0A2K5PKQ3_CEBIM
OG0010764	sp|Q6PAL7|AHDC1_MOUSE	tr|A0A2K5PL19|A0A2K5PL19_CEBIM
OG0010765	sp|Q9JMG1|EDF1_MOUSE	tr|A0A2K5PQD6|A0A2K5PQD6_CEBIM
OG0010766	sp|Q3URU2|PEG3_MOUSE	tr|A0A2K5PS99|A0A2K5PS99_CEBIM
OG0010767	sp|P09027|HXD3_MOUSE	tr|A0A2K5PSK0|A0A2K5PSK0_CEBIM
OG0010768	sp|P06876|MYB_MOUSE	tr|A0A2K5PVJ4|A0A2K5PVJ4_CEBIM
OG0010769	sp|Q6PGH1|BUD31_MOUSE	tr|A0A2K5PWQ3|A0A2K5PWQ3_CEBIM
OG0010770	sp|Q6P1J0|MANEL_MOUSE	tr|A0A2K5PXZ4|A0A2K5PXZ4_CEBIM
OG0010771	sp|Q99LH2|PTSS1_MOUSE	tr|A0A2K5PZI9|A0A2K5PZI9_CEBIM
OG0010772	sp|Q8BZG5|MT25B_MOUSE	tr|A0A2K5Q0G1|A0A2K5Q0G1_CEBIM
OG0010773	sp|Q52KF3|SPIR1_MOUSE	tr|A0A2K5Q168|A0A2K5Q168_CEBIM
OG0010774	sp|Q99KE3|DOK4_MOUSE	tr|A0A2K5Q1C0|A0A2K5Q1C0_CEBIM
OG0010775	sp|Q80ZJ6|ZER1_MOUSE	tr|A0A2K5Q1M4|A0A2K5Q1M4_CEBIM
OG0010776	sp|Q8BJ42|DLGP2_MOUSE	tr|A0A2K5Q2P9|A0A2K5Q2P9_CEBIM
OG0010777	sp|P60879|SNP25_MOUSE	tr|A0A2K5Q4M8|A0A2K5Q4M8_CEBIM
