Orthogroup	Mus_musculus	Marmota_marmota_marmota
OG0012390	sp|P13634|CAH1_MOUSE	tr|A0A8C5YYQ0|A0A8C5YYQ0_MARMA
OG0012391	sp|Q80ZJ8|EFC4A_MOUSE	tr|A0A8C5YYR1|A0A8C5YYR1_MARMA
OG0012392	sp|O35103|OMD_MOUSE	tr|A0A8C5Z0K6|A0A8C5Z0K6_MARMA
OG0012393	sp|Q8CES1|PMIS2_MOUSE	tr|A0A8C5Z123|A0A8C5Z123_MARMA
OG0012394	tr|A0A0B4J1F8|A0A0B4J1F8_MOUSE	tr|A0A8C5Z1J0|A0A8C5Z1J0_MARMA
OG0012395	sp|Q8K3W3|CASC3_MOUSE	tr|A0A8C5Z3P7|A0A8C5Z3P7_MARMA
OG0012396	sp|Q9ET35|TR13B_MOUSE	tr|A0A8C5Z418|A0A8C5Z418_MARMA
OG0012397	sp|P58283|RN216_MOUSE	tr|A0A8C5Z456|A0A8C5Z456_MARMA
OG0012398	sp|Q8R3Q0|SARAF_MOUSE	tr|A0A8C5Z6Y3|A0A8C5Z6Y3_MARMA
OG0012399	sp|Q91W36|UBP3_MOUSE	tr|A0A8C5Z6Z2|A0A8C5Z6Z2_MARMA
OG0012400	sp|Q8K4H1|KFA_MOUSE	tr|A0A8C5Z7A1|A0A8C5Z7A1_MARMA
OG0012401	sp|Q3U0X8|TACT_MOUSE	tr|A0A8C5ZCQ8|A0A8C5ZCQ8_MARMA
OG0012402	sp|Q9JKQ4|IRX5_MOUSE	tr|A0A8C5ZD18|A0A8C5ZD18_MARMA
OG0012403	sp|Q9JHI0|MMP19_MOUSE	tr|A0A8C5ZIZ6|A0A8C5ZIZ6_MARMA
OG0012404	sp|P30993|C5AR1_MOUSE	tr|A0A8C5ZJJ0|A0A8C5ZJJ0_MARMA
OG0012405	sp|Q7TNG8|LDHD_MOUSE	tr|A0A8C5ZJS0|A0A8C5ZJS0_MARMA
OG0012406	sp|Q0VG85|CC162_MOUSE	tr|A0A8C5ZK82|A0A8C5ZK82_MARMA
OG0012407	sp|Q8CIP4|MARK4_MOUSE	tr|A0A8C5ZKI6|A0A8C5ZKI6_MARMA
OG0012408	sp|Q9DD20|MET7B_MOUSE	tr|A0A8C5ZM26|A0A8C5ZM26_MARMA
OG0012409	sp|P97459|NPAS1_MOUSE	tr|A0A8C5ZMM9|A0A8C5ZMM9_MARMA
OG0012410	sp|Q9JIL4|NHRF3_MOUSE	tr|A0A8C5ZN04|A0A8C5ZN04_MARMA
OG0012411	sp|Q60648|SAP3_MOUSE	tr|A0A8C5ZNN3|A0A8C5ZNN3_MARMA
OG0012412	sp|Q504N2|S22AF_MOUSE	tr|A0A8C5ZNR9|A0A8C5ZNR9_MARMA
OG0012413	sp|E9Q6J5|BD1L1_MOUSE	tr|A0A8C5ZPD9|A0A8C5ZPD9_MARMA
OG0012414	sp|Q1HFZ0|NSUN2_MOUSE	tr|A0A8C5ZQM7|A0A8C5ZQM7_MARMA
OG0012415	sp|Q9EP64|TNMD_MOUSE	tr|A0A8C5ZQY7|A0A8C5ZQY7_MARMA
OG0012416	sp|Q921H9|COA7_MOUSE	tr|A0A8C5ZR06|A0A8C5ZR06_MARMA
OG0012417	sp|Q6GQW0|ABTB3_MOUSE	tr|A0A8C5ZSQ8|A0A8C5ZSQ8_MARMA
OG0012418	sp|Q8R4W6|PCOC2_MOUSE	tr|A0A8C5ZV39|A0A8C5ZV39_MARMA
OG0012419	sp|P04202|TGFB1_MOUSE	tr|A0A8C6A0L7|A0A8C6A0L7_MARMA
OG0012420	sp|D3Z1D3|CEFIP_MOUSE	tr|A0A8C6A1G6|A0A8C6A1G6_MARMA
OG0012421	tr|A0A1B0GRV7|A0A1B0GRV7_MOUSE	tr|A0A8C6A1T3|A0A8C6A1T3_MARMA
OG0012422	sp|Q99KU0|VMP1_MOUSE	tr|A0A8C6A1W6|A0A8C6A1W6_MARMA
OG0012423	sp|O08785|CLOCK_MOUSE	tr|A0A8C6A2K7|A0A8C6A2K7_MARMA
OG0012424	sp|Q7TQN3|WFKN2_MOUSE	tr|A0A8C6A6N3|A0A8C6A6N3_MARMA
OG0012425	sp|O54693|EDA_MOUSE	tr|A0A8C6A6S9|A0A8C6A6S9_MARMA
OG0012426	sp|P97469|SNAI2_MOUSE	tr|A0A8C6A704|A0A8C6A704_MARMA
OG0012427	sp|Q62009|POSTN_MOUSE	tr|A0A8C6A978|A0A8C6A978_MARMA
OG0012428	sp|Q6P5U8|CC148_MOUSE	tr|A0A8C6A9G4|A0A8C6A9G4_MARMA
OG0012429	sp|Q9ER47|KCNH7_MOUSE	tr|A0A8C6A9X7|A0A8C6A9X7_MARMA
OG0012430	sp|O08796|EF2K_MOUSE	tr|A0A8C6AA90|A0A8C6AA90_MARMA
OG0012431	sp|Q9QYJ7|DS13B_MOUSE	tr|A0A8C6ABM3|A0A8C6ABM3_MARMA
OG0012432	sp|Q8BH51|COX14_MOUSE	tr|A0A8C6ACN4|A0A8C6ACN4_MARMA
OG0012433	sp|Q9D2Y6|FBX25_MOUSE	tr|A0A8C6ADS4|A0A8C6ADS4_MARMA
OG0012434	sp|Q8C6G8|WDR26_MOUSE	tr|A0A8C6ADS7|A0A8C6ADS7_MARMA
OG0012435	tr|Q6NZL1|Q6NZL1_MOUSE	tr|A0A8C6ADT8|A0A8C6ADT8_MARMA
OG0012436	sp|Q8BKS9|PUM3_MOUSE	tr|A0A8C6EN08|A0A8C6EN08_MARMA
OG0012437	sp|O35874|SATT_MOUSE	tr|A0A8C6EPV4|A0A8C6EPV4_MARMA
OG0012438	sp|Q60591|NFAC2_MOUSE	tr|A0A8C6ER73|A0A8C6ER73_MARMA
OG0012439	sp|P70671|IRF3_MOUSE	tr|A0A8C6ERC7|A0A8C6ERC7_MARMA
OG0012440	sp|Q8BMS4|COQ3_MOUSE	tr|A0A8C6ET46|A0A8C6ET46_MARMA
OG0012441	sp|O35963|RB33B_MOUSE	tr|A0A8C6EUH4|A0A8C6EUH4_MARMA
OG0012442	sp|Q9Z0F3|B2L10_MOUSE	tr|A0A8C6EVC2|A0A8C6EVC2_MARMA
OG0012443	sp|Q64429|CP1B1_MOUSE	tr|A0A8C6EW22|A0A8C6EW22_MARMA
OG0012444	sp|Q03146|DDR1_MOUSE	tr|A0A8C6EXF9|A0A8C6EXF9_MARMA
OG0012445	sp|Q8K126|RF1M_MOUSE	tr|A0A8C5YHV8|A0A8C5YHV8_MARMA
OG0012446	tr|A0A0G2JFF0|A0A0G2JFF0_MOUSE	tr|A0A8C5YJU0|A0A8C5YJU0_MARMA
OG0012447	sp|Q06335|APLP2_MOUSE	tr|A0A8C5YQS2|A0A8C5YQS2_MARMA
OG0012448	sp|Q505K2|FHI1A_MOUSE	tr|A0A8C5YRL1|A0A8C5YRL1_MARMA
OG0012449	sp|Q6GQX6|ANKS6_MOUSE	tr|A0A8C5YWB2|A0A8C5YWB2_MARMA
OG0012450	sp|Q810U3|NFASC_MOUSE	tr|A0A8C5YX34|A0A8C5YX34_MARMA
OG0012451	sp|Q9CZ92|CENPP_MOUSE	tr|A0A8C5YXX7|A0A8C5YXX7_MARMA
OG0012452	sp|Q9D1N2|HDBP1_MOUSE	tr|A0A8C5YYB1|A0A8C5YYB1_MARMA
OG0012453	sp|Q9WUQ7|DEXI_MOUSE	tr|A0A8C5YYZ9|A0A8C5YYZ9_MARMA
OG0012454	sp|B1AWI6|MSMP_MOUSE	tr|A0A8C5Z0Z3|A0A8C5Z0Z3_MARMA
OG0012455	sp|Q8BHX1|HAUS1_MOUSE	tr|A0A8C5Z166|A0A8C5Z166_MARMA
OG0012456	sp|Q8CJ12|AGRG2_MOUSE	tr|A0A8C5Z178|A0A8C5Z178_MARMA
OG0012457	sp|Q9QYI3|DNJC7_MOUSE	tr|A0A8C5Z286|A0A8C5Z286_MARMA
OG0012458	sp|Q0VBL1|TIGD2_MOUSE	tr|A0A8C5Z3E6|A0A8C5Z3E6_MARMA
OG0012459	sp|Q9D0U6|MAF1_MOUSE	tr|A0A8C5Z3H8|A0A8C5Z3H8_MARMA
OG0012460	sp|O09046|OXLA_MOUSE	tr|A0A8C5Z3X7|A0A8C5Z3X7_MARMA
OG0012461	sp|Q9D818|SAPC2_MOUSE	tr|A0A8C5Z595|A0A8C5Z595_MARMA
OG0012462	sp|Q9Z0G9|CLD3_MOUSE	tr|A0A8C5Z622|A0A8C5Z622_MARMA
OG0012463	sp|O55070|DNSL3_MOUSE	tr|A0A8C5Z8X7|A0A8C5Z8X7_MARMA
OG0012464	sp|Q9CXL3|CG050_MOUSE	tr|A0A8C5Z8Y0|A0A8C5Z8Y0_MARMA
OG0012465	sp|Q9D486|CMIP_MOUSE	tr|A0A8C5ZDJ7|A0A8C5ZDJ7_MARMA
OG0012466	sp|Q8K1T0|TMPS3_MOUSE	tr|A0A8C5ZDP7|A0A8C5ZDP7_MARMA
OG0012467	sp|Q8BGG6|MSPD3_MOUSE	tr|A0A8C5ZHB8|A0A8C5ZHB8_MARMA
OG0012468	sp|O35623|BET1_MOUSE	tr|A0A8C5ZIA0|A0A8C5ZIA0_MARMA
OG0012469	sp|Q9WTL4|INSRR_MOUSE	tr|A0A8C5ZK00|A0A8C5ZK00_MARMA
OG0012470	sp|Q8BFT2|HAUS4_MOUSE	tr|A0A8C5ZK56|A0A8C5ZK56_MARMA
OG0012471	sp|Q8C8N3|VWC2_MOUSE	tr|A0A8C5ZP53|A0A8C5ZP53_MARMA
OG0012472	sp|Q3V1D3|AMPD1_MOUSE	tr|A0A8C5ZP56|A0A8C5ZP56_MARMA
OG0012473	sp|Q8K0T2|DC2L1_MOUSE	tr|A0A8C5ZPG1|A0A8C5ZPG1_MARMA
OG0012474	sp|Q9CZT6|CMS1_MOUSE	tr|A0A8C5ZQX9|A0A8C5ZQX9_MARMA
OG0012475	sp|Q0KK56|F184B_MOUSE	tr|A0A8C5ZSF2|A0A8C5ZSF2_MARMA
OG0012476	sp|Q08288|LYAR_MOUSE	tr|A0A8C5ZT15|A0A8C5ZT15_MARMA
OG0012477	sp|Q80X50|UBP2L_MOUSE	tr|A0A8C5ZUD4|A0A8C5ZUD4_MARMA
OG0012478	sp|Q8BIX9|FICD_MOUSE	tr|A0A8C5ZXB3|A0A8C5ZXB3_MARMA
OG0012479	sp|Q8BPP0|ZN436_MOUSE	tr|A0A8C5ZXI5|A0A8C5ZXI5_MARMA
OG0012480	tr|Q9DAC6|Q9DAC6_MOUSE	tr|A0A8C5ZY69|A0A8C5ZY69_MARMA
OG0012481	sp|Q3UHC7|DAB2P_MOUSE	tr|A0A8C5ZYT5|A0A8C5ZYT5_MARMA
OG0012482	sp|O70548|TELT_MOUSE	tr|A0A8C5ZZ53|A0A8C5ZZ53_MARMA
OG0012483	tr|Q9D2T6|Q9D2T6_MOUSE	tr|A0A8C6A272|A0A8C6A272_MARMA
OG0012484	sp|Q8BJ83|TM2D3_MOUSE	tr|A0A8C6A429|A0A8C6A429_MARMA
OG0012485	tr|Q9D592|Q9D592_MOUSE	tr|A0A8C6A5G7|A0A8C6A5G7_MARMA
OG0012486	sp|Q5FW53|MBPHL_MOUSE	tr|A0A8C6A5T6|A0A8C6A5T6_MARMA
OG0012487	sp|Q8BWA8|ARHGJ_MOUSE	tr|A0A8C6A5V8|A0A8C6A5V8_MARMA
OG0012488	sp|Q8CJC7|KLRE1_MOUSE	tr|A0A8C6A6M0|A0A8C6A6M0_MARMA
OG0012489	sp|Q283N4|URAD_MOUSE	tr|A0A8C6A865|A0A8C6A865_MARMA
OG0012490	sp|Q32MG2|CBY2_MOUSE	tr|A0A8C6A8B9|A0A8C6A8B9_MARMA
OG0012491	sp|P59048|PDRG1_MOUSE	tr|A0A8C6ABM5|A0A8C6ABM5_MARMA
OG0012492	sp|Q5GH66|XKR5_MOUSE	tr|A0A8C6AC32|A0A8C6AC32_MARMA
OG0012493	sp|Q640L5|CCD18_MOUSE	tr|A0A8C6ADG1|A0A8C6ADG1_MARMA
OG0012494	sp|P28076|PSB9_MOUSE	tr|A0A8C6ADY9|A0A8C6ADY9_MARMA
OG0012495	sp|P59438|HPS5_MOUSE	tr|A0A8C6EPM7|A0A8C6EPM7_MARMA
OG0012496	sp|P57759|ERP29_MOUSE	tr|A0A8C6EPU8|A0A8C6EPU8_MARMA
OG0012497	sp|Q3UJD6|UBP19_MOUSE	tr|A0A8C6EPX8|A0A8C6EPX8_MARMA
OG0012498	sp|Q9DBT9|M2GD_MOUSE	tr|A0A8C6EQA8|A0A8C6EQA8_MARMA
OG0012499	sp|Q91X79|CELA1_MOUSE	tr|A0A8C6EZI5|A0A8C6EZI5_MARMA
OG0012500	sp|Q8CF98|COL10_MOUSE	tr|A0A8C5YJ67|A0A8C5YJ67_MARMA
OG0012501	sp|Q8BGE4|SUSD6_MOUSE	tr|A0A8C5YJN2|A0A8C5YJN2_MARMA
OG0012502	sp|Q9JJB1|T191C_MOUSE	tr|A0A8C5YKR5|A0A8C5YKR5_MARMA
OG0012503	sp|P58659|EVA1C_MOUSE	tr|A0A8C5YKY9|A0A8C5YKY9_MARMA
OG0012504	sp|A0A1B0GQX2|TUNAR_MOUSE	tr|A0A8C5YMJ2|A0A8C5YMJ2_MARMA
OG0012505	sp|Q9D3R5|F187A_MOUSE	tr|A0A8C5YQS9|A0A8C5YQS9_MARMA
OG0012506	tr|Q9D1F0|Q9D1F0_MOUSE	tr|A0A8C5YV33|A0A8C5YV33_MARMA
OG0012507	sp|Q499E6|CA109_MOUSE	tr|A0A8C5YXJ3|A0A8C5YXJ3_MARMA
OG0012508	sp|Q9QZK7|DOK3_MOUSE	tr|A0A8C5YYX9|A0A8C5YYX9_MARMA
OG0012509	sp|Q9CWU2|ZDH13_MOUSE	tr|A0A8C5YZ03|A0A8C5YZ03_MARMA
OG0012510	sp|P60334|CDO1_MOUSE	tr|A0A8C5YZI7|A0A8C5YZI7_MARMA
OG0012511	sp|P70349|HINT1_MOUSE	tr|A0A8C5YZV3|A0A8C5YZV3_MARMA
OG0012513	sp|Q9D5V2|KLH10_MOUSE	tr|A0A8C5Z177|A0A8C5Z177_MARMA
OG0012514	sp|Q922B9|ITPI2_MOUSE	tr|A0A8C5Z3W1|A0A8C5Z3W1_MARMA
OG0012515	sp|P30204|MSRE_MOUSE	tr|A0A8C5Z632|A0A8C5Z632_MARMA
OG0012516	sp|Q8BX51|SGCZ_MOUSE	tr|A0A8C5Z6M4|A0A8C5Z6M4_MARMA
OG0012517	sp|Q3URK3|TET1_MOUSE	tr|A0A8C5Z7Q2|A0A8C5Z7Q2_MARMA
OG0012518	sp|Q8R4F0|MCLN3_MOUSE	tr|A0A8C5Z8L6|A0A8C5Z8L6_MARMA
OG0012519	sp|B8ZXI1|QTRT2_MOUSE	tr|A0A8C5ZAF4|A0A8C5ZAF4_MARMA
OG0012520	sp|Q8BJ64|CHDH_MOUSE	tr|A0A8C5ZAP3|A0A8C5ZAP3_MARMA
OG0012521	sp|P24622|CRYAA_MOUSE	tr|A0A8C5ZBA0|A0A8C5ZBA0_MARMA
OG0012522	sp|P43247|MSH2_MOUSE	tr|A0A8C5ZD73|A0A8C5ZD73_MARMA
OG0012523	sp|Q3TZ87|MARH9_MOUSE	tr|A0A8C5ZDR6|A0A8C5ZDR6_MARMA
OG0012524	sp|P60469|LIPA3_MOUSE	tr|A0A8C5ZEF4|A0A8C5ZEF4_MARMA
OG0012525	sp|Q80T62|GP101_MOUSE	tr|A0A8C5ZG55|A0A8C5ZG55_MARMA
OG0012526	sp|O70303|CIDEB_MOUSE	tr|A0A8C5ZH95|A0A8C5ZH95_MARMA
OG0012527	sp|P08226|APOE_MOUSE	tr|A0A8C5ZMZ1|A0A8C5ZMZ1_MARMA
OG0012528	tr|A2ACQ1|A2ACQ1_MOUSE	tr|A0A8C5ZNC1|A0A8C5ZNC1_MARMA
OG0012529	sp|Q9DBL2|GDAP2_MOUSE	tr|A0A8C5ZNQ2|A0A8C5ZNQ2_MARMA
OG0012530	sp|Q8CIV8|TBCE_MOUSE	tr|A0A8C5ZQ75|A0A8C5ZQ75_MARMA
OG0012531	sp|O88576|S6A18_MOUSE	tr|A0A8C5ZQR4|A0A8C5ZQR4_MARMA
OG0012532	sp|Q4FK66|PR38A_MOUSE	tr|A0A8C5ZRU5|A0A8C5ZRU5_MARMA
OG0012533	sp|P58196|PLS4_MOUSE	tr|A0A8C5ZSN8|A0A8C5ZSN8_MARMA
OG0012534	sp|P97468|CML1_MOUSE	tr|A0A8C5ZUS5|A0A8C5ZUS5_MARMA
OG0012535	sp|Q9D494|TERB2_MOUSE	tr|A0A8C5ZVH4|A0A8C5ZVH4_MARMA
OG0012536	tr|G3X9B1|G3X9B1_MOUSE	tr|A0A8C5ZW54|A0A8C5ZW54_MARMA
OG0012537	sp|Q8BYR1|TYW4_MOUSE	tr|A0A8C5ZYQ7|A0A8C5ZYQ7_MARMA
OG0012538	sp|Q9JIY0|PKHO1_MOUSE	tr|A0A8C5ZZV0|A0A8C5ZZV0_MARMA
OG0012539	sp|P39428|TRAF1_MOUSE	tr|A0A8C5ZZZ9|A0A8C5ZZZ9_MARMA
OG0012540	sp|Q9D0L4|ADCK1_MOUSE	tr|A0A8C6A0C1|A0A8C6A0C1_MARMA
OG0012541	sp|P22727|WNT6_MOUSE	tr|A0A8C6A1K3|A0A8C6A1K3_MARMA
OG0012542	sp|P35492|HUTH_MOUSE	tr|A0A8C6A265|A0A8C6A265_MARMA
OG0012543	sp|Q9DB28|POP5_MOUSE	tr|A0A8C6A2A6|A0A8C6A2A6_MARMA
OG0012544	sp|Q1A3B0|CERS3_MOUSE	tr|A0A8C6A2H9|A0A8C6A2H9_MARMA
OG0012545	sp|Q8K2H4|ACAP1_MOUSE	tr|A0A8C6A355|A0A8C6A355_MARMA
OG0012546	sp|Q8CDF7|EXD1_MOUSE	tr|A0A8C6A3W8|A0A8C6A3W8_MARMA
OG0012547	sp|Q8K2V1|PP4R1_MOUSE	tr|A0A8C6A462|A0A8C6A462_MARMA
OG0012548	sp|Q80XS6|SMAG2_MOUSE	tr|A0A8C6A7J9|A0A8C6A7J9_MARMA
OG0012549	sp|Q8BM65|NYAP2_MOUSE	tr|A0A8C6A842|A0A8C6A842_MARMA
OG0012550	sp|Q8R1S9|S38A4_MOUSE	tr|A0A8C6A8B0|A0A8C6A8B0_MARMA
OG0012551	sp|Q5SUV1|RSAD1_MOUSE	tr|A0A8C6A8F6|A0A8C6A8F6_MARMA
OG0012552	sp|Q61727|I10R1_MOUSE	tr|A0A8C6A9F8|A0A8C6A9F8_MARMA
OG0012553	sp|Q8C5Q4|GRSF1_MOUSE	tr|A0A8C6AC46|A0A8C6AC46_MARMA
OG0012554	sp|Q6GQU2|KLH23_MOUSE	tr|A0A8C6ADI8|A0A8C6ADI8_MARMA
OG0012555	tr|Q9EQI5|Q9EQI5_MOUSE	tr|A0A8C6AEF2|A0A8C6AEF2_MARMA
OG0012556	sp|O35417|PDYN_MOUSE	tr|A0A8C6AF22|A0A8C6AF22_MARMA
OG0012557	sp|P20490|FCERB_MOUSE	tr|A0A8C6EME2|A0A8C6EME2_MARMA
OG0012558	sp|Q9DAH1|SCP2D_MOUSE	tr|A0A8C6ENA1|A0A8C6ENA1_MARMA
OG0012559	sp|Q3B807|TCRGL_MOUSE	tr|A0A8C6ENV4|A0A8C6ENV4_MARMA
OG0012560	sp|P59268|ZDHC9_MOUSE	tr|A0A8C6EPF7|A0A8C6EPF7_MARMA
OG0012561	sp|Q9Z280|PLD1_MOUSE	tr|A0A8C6EPS5|A0A8C6EPS5_MARMA
OG0012562	sp|Q9WVS7|MP2K5_MOUSE	tr|A0A8C6EQ39|A0A8C6EQ39_MARMA
OG0012563	sp|Q8BX80|ENASE_MOUSE	tr|A0A8C6EQK6|A0A8C6EQK6_MARMA
OG0012564	sp|Q91YJ5|IF2M_MOUSE	tr|A0A8C6EQM2|A0A8C6EQM2_MARMA
OG0012565	sp|Q9QY40|PLXB3_MOUSE	tr|A0A8C6EQY4|A0A8C6EQY4_MARMA
OG0012566	sp|Q4VBE8|WDR18_MOUSE	tr|A0A8C6ES80|A0A8C6ES80_MARMA
OG0012567	sp|Q8BGB8|COQ4_MOUSE	tr|A0A8C6EV59|A0A8C6EV59_MARMA
OG0012568	sp|Q8C0T5|SI1L1_MOUSE	tr|A0A8C6EV67|A0A8C6EV67_MARMA
OG0012569	sp|Q6DIB5|MEG10_MOUSE	tr|A0A8C6EXP8|A0A8C6EXP8_MARMA
OG0012570	sp|P09541|MYL4_MOUSE	tr|A0A8C6EXR0|A0A8C6EXR0_MARMA
OG0012571	sp|Q9DA21|SMCO2_MOUSE	tr|A0A8C6EYL7|A0A8C6EYL7_MARMA
OG0012572	sp|Q7TQK1|INT7_MOUSE	tr|A0A8C5YIX3|A0A8C5YIX3_MARMA
OG0012573	sp|Q7TSH6|SCAF4_MOUSE	tr|A0A8C5YLK9|A0A8C5YLK9_MARMA
OG0012574	sp|Q9JKP7|DPOE3_MOUSE	tr|A0A8C5YMJ9|A0A8C5YMJ9_MARMA
OG0012575	sp|Q8CGB6|TNS2_MOUSE	tr|A0A8C5YQ99|A0A8C5YQ99_MARMA
OG0012576	sp|Q0KL01|UBX2B_MOUSE	tr|A0A8C5YQB4|A0A8C5YQB4_MARMA
OG0012577	sp|Q9Z1S5|SEPT3_MOUSE	tr|A0A8C5YT19|A0A8C5YT19_MARMA
OG0012578	sp|Q8BW22|CREST_MOUSE	tr|A0A8C5YVL1|A0A8C5YVL1_MARMA
OG0012579	sp|Q8C5L3|CNOT2_MOUSE	tr|A0A8C5YW43|A0A8C5YW43_MARMA
OG0012580	sp|P70434|IRF7_MOUSE	tr|A0A8C5YYH3|A0A8C5YYH3_MARMA
OG0012581	tr|E9PX39|E9PX39_MOUSE	tr|A0A8C5Z1X6|A0A8C5Z1X6_MARMA
OG0012582	sp|Q8BVM4|AZIN2_MOUSE	tr|A0A8C5Z483|A0A8C5Z483_MARMA
OG0012583	tr|A0A1B0GRQ9|A0A1B0GRQ9_MOUSE	tr|A0A8C5Z4I5|A0A8C5Z4I5_MARMA
OG0012584	sp|Q9CQL5|RM18_MOUSE	tr|A0A8C5Z7P3|A0A8C5Z7P3_MARMA
OG0012585	sp|Q9ER10|BSSP4_MOUSE	tr|A0A8C5Z866|A0A8C5Z866_MARMA
OG0012586	sp|Q8CHS8|VP37A_MOUSE	tr|A0A8C5Z8L5|A0A8C5Z8L5_MARMA
OG0012587	sp|Q7TS99|HELT_MOUSE	tr|A0A8C5ZDN6|A0A8C5ZDN6_MARMA
OG0012588	sp|Q9QUP4|CHST5_MOUSE	tr|A0A8C5ZEW0|A0A8C5ZEW0_MARMA
OG0012589	tr|E9Q542|E9Q542_MOUSE	tr|A0A8C5ZF11|A0A8C5ZF11_MARMA
OG0012590	sp|O08848|RO60_MOUSE	tr|A0A8C5ZGF2|A0A8C5ZGF2_MARMA
OG0012591	tr|Q9D434|Q9D434_MOUSE	tr|A0A8C5ZGY4|A0A8C5ZGY4_MARMA
OG0012592	sp|Q9JI20|RED2_MOUSE	tr|A0A8C5ZHC1|A0A8C5ZHC1_MARMA
OG0012593	sp|Q9D5S7|LRGUK_MOUSE	tr|A0A8C5ZI69|A0A8C5ZI69_MARMA
OG0012594	sp|Q9Z2C5|MTM1_MOUSE	tr|A0A8C5ZII9|A0A8C5ZII9_MARMA
OG0012595	sp|Q3UIR3|DTX3L_MOUSE	tr|A0A8C5ZIQ9|A0A8C5ZIQ9_MARMA
OG0012596	tr|F6ZIS7|F6ZIS7_MOUSE	tr|A0A8C5ZPD0|A0A8C5ZPD0_MARMA
OG0012597	sp|P97369|NCF4_MOUSE	tr|A0A8C5ZRD5|A0A8C5ZRD5_MARMA
OG0012598	sp|Q9DC60|UBIA1_MOUSE	tr|A0A8C5ZSR5|A0A8C5ZSR5_MARMA
OG0012599	sp|Q8CAK1|CAF17_MOUSE	tr|A0A8C5ZT71|A0A8C5ZT71_MARMA
OG0012600	sp|P14069|S10A6_MOUSE	tr|A0A8C5ZVT6|A0A8C5ZVT6_MARMA
OG0012601	sp|Q9QZN0|FBX15_MOUSE	tr|A0A8C5ZXD9|A0A8C5ZXD9_MARMA
OG0012602	sp|Q924Z4|CERS2_MOUSE	tr|A0A8C6A1H5|A0A8C6A1H5_MARMA
OG0012603	sp|Q7TS72|IP3KC_MOUSE	tr|A0A8C6A1V0|A0A8C6A1V0_MARMA
OG0012604	sp|Q9D5R3|CEP83_MOUSE	tr|A0A8C6A1W8|A0A8C6A1W8_MARMA
OG0012605	sp|P28575|IPP_MOUSE	tr|A0A8C6A2A4|A0A8C6A2A4_MARMA
OG0012606	sp|Q9JKD8|TBX21_MOUSE	tr|A0A8C6A4W7|A0A8C6A4W7_MARMA
OG0012607	sp|A2ADU9|AWAT1_MOUSE	tr|A0A8C6A658|A0A8C6A658_MARMA
OG0012608	sp|Q8R4L0|SLAP2_MOUSE	tr|A0A8C6A8F2|A0A8C6A8F2_MARMA
OG0012609	sp|Q9WU22|PTN4_MOUSE	tr|A0A8C6AAX0|A0A8C6AAX0_MARMA
OG0012610	sp|Q6ZWM4|LSM8_MOUSE	tr|A0A8C6AB17|A0A8C6AB17_MARMA
OG0012611	sp|O54904|B3GT1_MOUSE	tr|A0A8C6ABI5|A0A8C6ABI5_MARMA
OG0012612	sp|P97817|CDR2_MOUSE	tr|A0A8C6AC96|A0A8C6AC96_MARMA
OG0012613	sp|Q80ZE5|PAQR8_MOUSE	tr|A0A8C6ADM6|A0A8C6ADM6_MARMA
OG0012614	sp|Q6DFV1|CNDG2_MOUSE	tr|A0A8C6ADS8|A0A8C6ADS8_MARMA
OG0012615	sp|Q80X53|CC116_MOUSE	tr|A0A8C6EMH8|A0A8C6EMH8_MARMA
OG0012616	sp|Q91Y74|SIA4C_MOUSE	tr|A0A8C6EML4|A0A8C6EML4_MARMA
OG0012617	sp|Q8CI75|DI3L2_MOUSE	tr|A0A8C6EN14|A0A8C6EN14_MARMA
OG0012618	sp|Q3UQS8|RBM20_MOUSE	tr|A0A8C6EN60|A0A8C6EN60_MARMA
OG0012619	sp|Q8BL07|GP150_MOUSE	tr|A0A8C6EQ04|A0A8C6EQ04_MARMA
OG0012620	sp|Q9Z2R9|E2AK1_MOUSE	tr|A0A8C6EQ99|A0A8C6EQ99_MARMA
OG0012621	sp|Q8BXA1|GOLI4_MOUSE	tr|A0A8C6ER19|A0A8C6ER19_MARMA
OG0012622	sp|Q923M0|PP16A_MOUSE	tr|A0A8C6ERC6|A0A8C6ERC6_MARMA
OG0012623	sp|P10761|ZP3_MOUSE	tr|A0A8C6ESE1|A0A8C6ESE1_MARMA
OG0012624	sp|Q80ZE4|PAQR7_MOUSE	tr|A0A8C6EUM4|A0A8C6EUM4_MARMA
OG0012625	sp|Q9JIL6|GPC5D_MOUSE	tr|A0A8C6EVG1|A0A8C6EVG1_MARMA
OG0012626	sp|Q8BGV9|ATG4D_MOUSE	tr|A0A8C6EWQ0|A0A8C6EWQ0_MARMA
OG0012627	sp|P40224|SDF1_MOUSE	tr|A0A8C6EXG5|A0A8C6EXG5_MARMA
OG0012628	sp|Q5SXJ3|FANCJ_MOUSE	tr|A0A8C6EXP4|A0A8C6EXP4_MARMA
OG0012629	sp|Q8BGG7|UBS3B_MOUSE	tr|A0A8C6EYD0|A0A8C6EYD0_MARMA
OG0012630	sp|Q8K071|TM221_MOUSE	tr|A0A8C6EZM5|A0A8C6EZM5_MARMA
OG0012631	sp|Q9JKY5|HIP1R_MOUSE	tr|A0A8C6F080|A0A8C6F080_MARMA
OG0012632	tr|D3YZB0|D3YZB0_MOUSE	tr|A0A8C5YJA4|A0A8C5YJA4_MARMA
