Orthogroup	Mus_musculus	Saimiri_boliviensis_boliviensis
OG0011451	sp|Q00780|CO8A1_MOUSE	tr|A0A2K6TM95|A0A2K6TM95_SAIBB
OG0011452	sp|Q0VAV2|EXPH5_MOUSE	tr|A0A2K6TU96|A0A2K6TU96_SAIBB
OG0011453	sp|Q14C51|PTCD3_MOUSE	tr|A0A2K6TJ65|A0A2K6TJ65_SAIBB
OG0011454	sp|Q3U3C9|GSE1_MOUSE	tr|A0A2K6SD73|A0A2K6SD73_SAIBB
OG0011455	sp|Q3U821|WDR75_MOUSE	tr|A0A2K6SE62|A0A2K6SE62_SAIBB
OG0011456	sp|Q3UK37|TEDC1_MOUSE	tr|A0A2K6T281|A0A2K6T281_SAIBB
OG0011457	sp|Q52KI8|SRRM1_MOUSE	tr|A0A2K6SEZ0|A0A2K6SEZ0_SAIBB
OG0011458	sp|Q61548|AP180_MOUSE	tr|A0A2K6U438|A0A2K6U438_SAIBB
OG0011459	sp|Q61730|IL1AP_MOUSE	tr|A0A2K6UMZ8|A0A2K6UMZ8_SAIBB
OG0011460	sp|Q64249|NR6A1_MOUSE	tr|A0A2K6UD81|A0A2K6UD81_SAIBB
OG0011461	sp|Q64287|IRF4_MOUSE	tr|A0A2K6UZQ8|A0A2K6UZQ8_SAIBB
OG0011462	sp|Q64317|DLX1_MOUSE	tr|A0A2K6SB47|A0A2K6SB47_SAIBB
OG0011463	sp|Q64445|COX8A_MOUSE	tr|A0A2K6T5C1|A0A2K6T5C1_SAIBB
OG0011464	sp|Q64676|CGT_MOUSE	tr|A0A2K6U5K9|A0A2K6U5K9_SAIBB
OG0011465	tr|Q6NV99|Q6NV99_MOUSE	tr|A0A2K6TLU0|A0A2K6TLU0_SAIBB
OG0011466	sp|Q6PR54|RIF1_MOUSE	tr|A0A2K6U329|A0A2K6U329_SAIBB
OG0011467	sp|Q7TSA3|BTLA_MOUSE	tr|A0A2K6TAW7|A0A2K6TAW7_SAIBB
OG0011468	sp|Q80VI1|TRI56_MOUSE	tr|A0A2K6SV74|A0A2K6SV74_SAIBB
OG0011469	sp|Q8BGP6|S2540_MOUSE	tr|A0A2K6UTH2|A0A2K6UTH2_SAIBB
OG0011470	sp|Q8BW88|PKHS1_MOUSE	tr|A0A2K6T5H4|A0A2K6T5H4_SAIBB
OG0011471	sp|Q8BWR4|UBP40_MOUSE	tr|A0A2K6UW33|A0A2K6UW33_SAIBB
OG0011472	sp|Q8C437|PEX5R_MOUSE	tr|A0A2K6TU68|A0A2K6TU68_SAIBB
OG0011473	sp|Q8CB59|F161B_MOUSE	tr|A0A2K6UXB7|A0A2K6UXB7_SAIBB
OG0011474	sp|Q8JZM8|MUC4_MOUSE	tr|A0A2K6UP28|A0A2K6UP28_SAIBB
OG0011475	sp|Q8R040|RPP21_MOUSE	tr|A0A2K6T506|A0A2K6T506_SAIBB
OG0011476	sp|Q8R059|GALE_MOUSE	tr|A0A2K6S6C8|A0A2K6S6C8_SAIBB
OG0011477	sp|Q8R1V4|TMED4_MOUSE	tr|A0A2K6UK88|A0A2K6UK88_SAIBB
OG0011478	sp|Q8R400|ADIG_MOUSE	tr|A0A2K6SDX6|A0A2K6SDX6_SAIBB
OG0011479	sp|Q8VCW4|UN93B_MOUSE	tr|A0A2K6TR38|A0A2K6TR38_SAIBB
OG0011480	sp|Q8VIG1|REST_MOUSE	tr|A0A2K6UJ12|A0A2K6UJ12_SAIBB
OG0011481	sp|Q99J39|DCMC_MOUSE	tr|A0A2K6TJT7|A0A2K6TJT7_SAIBB
OG0011482	sp|Q99MN1|SYK_MOUSE	tr|A0A2K6SCF6|A0A2K6SCF6_SAIBB
OG0011483	sp|Q99PE5|SMIM3_MOUSE	tr|A0A2K6S3M4|A0A2K6S3M4_SAIBB
OG0011484	sp|Q9CPT0|B2L14_MOUSE	tr|A0A2K6SWV2|A0A2K6SWV2_SAIBB
OG0011485	sp|Q9CZE3|RAB32_MOUSE	tr|A0A2K6UI17|A0A2K6UI17_SAIBB
OG0011486	sp|Q9D572|UBX11_MOUSE	tr|A0A2K6RYQ7|A0A2K6RYQ7_SAIBB
OG0011487	sp|Q9DBR3|ARMC8_MOUSE	tr|A0A2K6U264|A0A2K6U264_SAIBB
OG0011488	sp|Q9R1S3|PIGN_MOUSE	tr|A0A2K6T6I7|A0A2K6T6I7_SAIBB
OG0011489	sp|Q9WTL4|INSRR_MOUSE	tr|A0A2K6UW08|A0A2K6UW08_SAIBB
OG0011490	sp|Q9Z0R0|HASP_MOUSE	tr|A0A2K6TX90|A0A2K6TX90_SAIBB
OG0011491	tr|S4R213|S4R213_MOUSE	tr|A0A2K6TD45|A0A2K6TD45_SAIBB
OG0011493	tr|B9EKF4|B9EKF4_MOUSE	tr|A0A2K6SK56|A0A2K6SK56_SAIBB
OG0011494	tr|G3UZN6|G3UZN6_MOUSE	tr|A0A2K6UMI6|A0A2K6UMI6_SAIBB
OG0011495	sp|O88174|MCP_MOUSE	tr|A0A2K6SBD6|A0A2K6SBD6_SAIBB
OG0011496	sp|P07978|PRM2_MOUSE	tr|A0A2K6TU39|A0A2K6TU39_SAIBB
OG0011497	sp|P55088|AQP4_MOUSE	tr|A0A2K6S8P7|A0A2K6S8P7_SAIBB
OG0011498	sp|P57110|ATS8_MOUSE	tr|A0A2K6U401|A0A2K6U401_SAIBB
OG0011499	sp|P58681|TLR7_MOUSE	tr|A0A2K6S6U7|A0A2K6S6U7_SAIBB
OG0011500	sp|P80318|TCPG_MOUSE	tr|A0A2K6V1G7|A0A2K6V1G7_SAIBB
OG0011501	sp|Q01887|RYK_MOUSE	tr|A0A2K6T961|A0A2K6T961_SAIBB
OG0011502	sp|Q02780|NFIA_MOUSE	tr|A0A2K6U6Q6|A0A2K6U6Q6_SAIBB
OG0011503	sp|Q04899|CDK18_MOUSE	tr|A0A2K6SIL2|A0A2K6SIL2_SAIBB
OG0011504	sp|Q07424|CDX4_MOUSE	tr|A0A2K6SHE5|A0A2K6SHE5_SAIBB
OG0011505	sp|Q08274|DMWD_MOUSE	tr|A0A2K6V640|A0A2K6V640_SAIBB
OG0011506	sp|Q3TUF7|YETS2_MOUSE	tr|A0A2K6T5B7|A0A2K6T5B7_SAIBB
OG0011507	sp|Q3TYG6|TGRM2_MOUSE	tr|A0A2K6S880|A0A2K6S880_SAIBB
OG0011508	sp|Q3ULM0|CC106_MOUSE	tr|A0A2K6TSA7|A0A2K6TSA7_SAIBB
OG0011509	sp|Q4FJU9|TMM40_MOUSE	tr|A0A2K6UFX4|A0A2K6UFX4_SAIBB
OG0011510	tr|Q4KXB6|Q4KXB6_MOUSE	sp|A4K2X5|WFDC5_SAIBB
OG0011511	tr|Q504M2|Q504M2_MOUSE	tr|A0A2K6SAK9|A0A2K6SAK9_SAIBB
OG0011512	sp|Q60862|ORC2_MOUSE	tr|A0A2K6TF33|A0A2K6TF33_SAIBB
OG0011513	sp|Q60928|GGT1_MOUSE	tr|A0A2K6UYY4|A0A2K6UYY4_SAIBB
OG0011514	sp|Q61627|GRID1_MOUSE	tr|A0A2K6UZT0|A0A2K6UZT0_SAIBB
OG0011515	sp|Q64310|SURF4_MOUSE	tr|A0A2K6V4G3|A0A2K6V4G3_SAIBB
OG0011516	sp|Q6P3A8|ODBB_MOUSE	tr|A0A2K6S695|A0A2K6S695_SAIBB
OG0011517	sp|Q6PGA0|RCOR3_MOUSE	tr|A0A2K6S7U2|A0A2K6S7U2_SAIBB
OG0011518	sp|Q6ZWV7|RL35_MOUSE	tr|A0A2K6UB45|A0A2K6UB45_SAIBB
OG0011519	sp|Q7TSJ2|MAP6_MOUSE	tr|A0A2K6UYV8|A0A2K6UYV8_SAIBB
OG0011520	sp|Q80U12|SGSM2_MOUSE	tr|A0A2K6UYJ2|A0A2K6UYJ2_SAIBB
OG0011521	sp|Q80U72|SCRIB_MOUSE	tr|A0A2K6S2G8|A0A2K6S2G8_SAIBB
OG0011522	sp|Q80US8|MAD3_MOUSE	tr|A0A2K6T7Y9|A0A2K6T7Y9_SAIBB
OG0011523	sp|Q8BXL9|IFFO1_MOUSE	tr|A0A2K6SKZ3|A0A2K6SKZ3_SAIBB
OG0011524	sp|Q8CHK3|MBOA7_MOUSE	tr|A0A2K6UHI7|A0A2K6UHI7_SAIBB
OG0011525	sp|Q8CI43|MYL6B_MOUSE	tr|A0A2K6SXU4|A0A2K6SXU4_SAIBB
OG0011526	sp|Q8CIV3|LIPH_MOUSE	tr|A0A2K6T729|A0A2K6T729_SAIBB
OG0011527	sp|Q8K1I7|WIPF1_MOUSE	tr|A0A2K6UJC9|A0A2K6UJC9_SAIBB
OG0011528	sp|Q8K3G5|VRK3_MOUSE	tr|A0A2K6S9F4|A0A2K6S9F4_SAIBB
OG0011529	sp|Q8R3V5|SHLB2_MOUSE	tr|A0A2K6UH99|A0A2K6UH99_SAIBB
OG0011530	sp|Q8VCE1|DJC28_MOUSE	tr|A0A2K6V2X0|A0A2K6V2X0_SAIBB
OG0011531	sp|Q8VDC0|SYLM_MOUSE	tr|A0A2K6SWZ4|A0A2K6SWZ4_SAIBB
OG0011532	sp|Q8VEN2|PLET1_MOUSE	tr|A0A2K6U4S3|A0A2K6U4S3_SAIBB
OG0011533	sp|Q8VHW4|CCG5_MOUSE	tr|A0A2K6UWF6|A0A2K6UWF6_SAIBB
OG0011534	sp|Q91YE8|SYNP2_MOUSE	tr|A0A2K6UVN3|A0A2K6UVN3_SAIBB
OG0011535	sp|Q91YN9|BAG2_MOUSE	tr|A0A2K6UR16|A0A2K6UR16_SAIBB
OG0011536	sp|Q91Z96|BMP2K_MOUSE	tr|A0A2K6TLH2|A0A2K6TLH2_SAIBB
OG0011537	sp|Q91ZP3|LPIN1_MOUSE	tr|A0A2K6U9J6|A0A2K6U9J6_SAIBB
OG0011538	sp|Q922Q9|CHID1_MOUSE	tr|A0A2K6UXV3|A0A2K6UXV3_SAIBB
OG0011539	sp|Q99KF1|TMED9_MOUSE	tr|A0A2K6SRY1|A0A2K6SRY1_SAIBB
OG0011540	sp|Q99KR6|RNF34_MOUSE	tr|A0A2K6UAM6|A0A2K6UAM6_SAIBB
OG0011541	sp|Q99PP9|TRI16_MOUSE	tr|A0A2K6URE7|A0A2K6URE7_SAIBB
OG0011542	sp|Q9CWT3|SNX10_MOUSE	tr|A0A2K6TGR7|A0A2K6TGR7_SAIBB
OG0011543	sp|Q9D236|HTRA3_MOUSE	tr|A0A2K6SC45|A0A2K6SC45_SAIBB
OG0011544	sp|Q9D2E1|TSSK3_MOUSE	tr|A0A2K6SWU0|A0A2K6SWU0_SAIBB
OG0011545	sp|Q9D7R2|PMEPA_MOUSE	tr|A0A2K6S9T7|A0A2K6S9T7_SAIBB
OG0011546	sp|Q9DAS1|CKLF_MOUSE	tr|A0A2K6U4P1|A0A2K6U4P1_SAIBB
OG0011547	sp|Q9ESL8|FGF16_MOUSE	tr|A0A2K6UJY3|A0A2K6UJY3_SAIBB
OG0011548	sp|Q9JIL2|CCL28_MOUSE	tr|A0A2K6U2F9|A0A2K6U2F9_SAIBB
OG0011549	sp|Q9JJ94|SSNA1_MOUSE	tr|A0A2K6TX14|A0A2K6TX14_SAIBB
OG0011550	sp|Q9R0X2|ADEC1_MOUSE	tr|A0A2K6T117|A0A2K6T117_SAIBB
OG0011551	sp|Q9Z0F8|ADA17_MOUSE	tr|A0A2K6V2Z6|A0A2K6V2Z6_SAIBB
OG0011552	sp|S4R1M9|OSB10_MOUSE	tr|A0A2K6TQT6|A0A2K6TQT6_SAIBB
OG0011553	tr|A0A0J9YUD5|A0A0J9YUD5_MOUSE	tr|A0A2K6V189|A0A2K6V189_SAIBB
OG0011554	tr|A0A5F8MPL8|A0A5F8MPL8_MOUSE	tr|A0A2K6TVM8|A0A2K6TVM8_SAIBB
OG0011555	sp|A2ARA8|ITA8_MOUSE	tr|A0A2K6V7Y2|A0A2K6V7Y2_SAIBB
OG0011556	sp|A6H6E2|MMRN2_MOUSE	tr|A0A2K6TEB5|A0A2K6TEB5_SAIBB
OG0011557	sp|O70309|ITB5_MOUSE	tr|A0A2K6SGQ1|A0A2K6SGQ1_SAIBB
OG0011558	sp|O70551|SRPK1_MOUSE	tr|A0A2K6UWT8|A0A2K6UWT8_SAIBB
OG0011559	sp|O88452|STC2_MOUSE	tr|A0A2K6V5W9|A0A2K6V5W9_SAIBB
OG0011560	sp|P11352|GPX1_MOUSE	tr|A0A2K6TMH6|A0A2K6TMH6_SAIBB
OG0011561	sp|P13405|RB_MOUSE	tr|A0A2K6TSU6|A0A2K6TSU6_SAIBB
OG0011562	sp|P41438|S19A1_MOUSE	tr|A0A2K6T519|A0A2K6T519_SAIBB
OG0011563	sp|P49749|EVX2_MOUSE	tr|A0A2K6UX29|A0A2K6UX29_SAIBB
OG0011564	sp|P97489|GATA5_MOUSE	tr|A0A2K6UW22|A0A2K6UW22_SAIBB
OG0011565	sp|Q08761|PROS_MOUSE	tr|A0A2K6UZ91|A0A2K6UZ91_SAIBB
OG0011566	sp|Q3V2T4|KTDAP_MOUSE	tr|A0A2K6UE26|A0A2K6UE26_SAIBB
OG0011567	sp|Q5U4F6|DC2I2_MOUSE	tr|A0A2K6S4V4|A0A2K6S4V4_SAIBB
OG0011568	sp|Q5Y5T3|ZDH23_MOUSE	tr|A0A2K6SCL8|A0A2K6SCL8_SAIBB
OG0011569	sp|Q60754|MARCO_MOUSE	tr|A0A2K6SMU7|A0A2K6SMU7_SAIBB
OG0011570	sp|Q61139|PCSK7_MOUSE	tr|A0A2K6UUY0|A0A2K6UUY0_SAIBB
OG0011571	sp|Q61792|LASP1_MOUSE	tr|A0A2K6UP56|A0A2K6UP56_SAIBB
OG0011572	sp|Q62136|PTN21_MOUSE	tr|A0A2K6T1T6|A0A2K6T1T6_SAIBB
OG0011573	sp|Q6A085|ZN629_MOUSE	tr|A0A2K6UF32|A0A2K6UF32_SAIBB
OG0011574	sp|Q6PD24|AN13D_MOUSE	tr|A0A2K6UY81|A0A2K6UY81_SAIBB
OG0011575	sp|Q75N73|S39AE_MOUSE	tr|A0A2K6TR24|A0A2K6TR24_SAIBB
OG0011576	sp|Q7TMY4|THOC7_MOUSE	tr|A0A2K6SRU5|A0A2K6SRU5_SAIBB
OG0011577	sp|Q7TQI7|ABTB2_MOUSE	tr|A0A2K6SET9|A0A2K6SET9_SAIBB
OG0011578	sp|Q8BGF8|S35D3_MOUSE	tr|A0A2K6TX13|A0A2K6TX13_SAIBB
OG0011579	sp|Q8BJR6|PRS27_MOUSE	tr|A0A2K6TJT1|A0A2K6TJT1_SAIBB
OG0011580	sp|Q8BX80|ENASE_MOUSE	tr|A0A2K6T3K6|A0A2K6T3K6_SAIBB
OG0011581	sp|Q8C165|P20D1_MOUSE	tr|A0A2K6T566|A0A2K6T566_SAIBB
OG0011582	sp|Q8CBC4|CNST_MOUSE	tr|A0A2K6TVZ2|A0A2K6TVZ2_SAIBB
OG0011583	sp|Q8CEG5|CC28B_MOUSE	tr|A0A2K6TG32|A0A2K6TG32_SAIBB
OG0011584	sp|Q8K099|LRIT1_MOUSE	tr|A0A2K6S311|A0A2K6S311_SAIBB
OG0011585	sp|Q8K4J0|DCR1C_MOUSE	tr|A0A2K6V7T6|A0A2K6V7T6_SAIBB
OG0011586	sp|Q8R105|VP37C_MOUSE	tr|A0A2K6S161|A0A2K6S161_SAIBB
OG0011587	sp|Q8R1S0|COQ6_MOUSE	tr|A0A2K6TYI8|A0A2K6TYI8_SAIBB
OG0011588	sp|Q8R2Q4|RRF2M_MOUSE	tr|A0A2K6SRH8|A0A2K6SRH8_SAIBB
OG0011589	sp|Q8VCM7|FIBG_MOUSE	tr|A0A2K6S552|A0A2K6S552_SAIBB
OG0011590	sp|Q8VDP4|CCAR2_MOUSE	tr|A0A2K6USD8|A0A2K6USD8_SAIBB
OG0011591	sp|Q8VIK5|PEAR1_MOUSE	tr|A0A2K6UHZ9|A0A2K6UHZ9_SAIBB
OG0011592	sp|Q91W50|CSDE1_MOUSE	tr|A0A2K6V4V9|A0A2K6V4V9_SAIBB
OG0011593	sp|Q91WA3|HDA11_MOUSE	tr|A0A2K6U715|A0A2K6U715_SAIBB
OG0011594	sp|Q91WR3|ASCC2_MOUSE	tr|A0A2K6U5S7|A0A2K6U5S7_SAIBB
OG0011595	sp|Q91YK0|LRC49_MOUSE	tr|A0A2K6TLC2|A0A2K6TLC2_SAIBB
OG0011596	sp|Q91YP3|DEOC_MOUSE	tr|A0A2K6T142|A0A2K6T142_SAIBB
OG0011597	sp|Q9CR40|KLH28_MOUSE	tr|A0A2K6TK20|A0A2K6TK20_SAIBB
OG0011598	sp|Q9D2Y9|ELOV7_MOUSE	tr|A0A2K6UJZ2|A0A2K6UJZ2_SAIBB
OG0011599	sp|Q9D7I5|LHPP_MOUSE	tr|A0A2K6U5P6|A0A2K6U5P6_SAIBB
OG0011600	sp|Q9DAD0|CF276_MOUSE	tr|A0A2K6V2B7|A0A2K6V2B7_SAIBB
OG0011601	sp|Q9JLL0|CRIM1_MOUSE	tr|A0A2K6UKE6|A0A2K6UKE6_SAIBB
OG0011602	sp|Q9QZB6|NR4A3_MOUSE	tr|A0A2K6T881|A0A2K6T881_SAIBB
OG0011603	sp|Q9WTX8|MD1L1_MOUSE	tr|A0A2K6SB59|A0A2K6SB59_SAIBB
OG0011604	sp|Q9Z2X2|PSD10_MOUSE	tr|A0A2K6SLX3|A0A2K6SLX3_SAIBB
OG0011605	sp|A1IGU4|ARH37_MOUSE	tr|A0A2K6TVF5|A0A2K6TVF5_SAIBB
OG0011606	sp|A2AIV2|VIR_MOUSE	tr|A0A2K6S3V9|A0A2K6S3V9_SAIBB
OG0011607	sp|A3KMP2|TTC38_MOUSE	tr|A0A2K6TXD0|A0A2K6TXD0_SAIBB
OG0011608	tr|B2RV38|B2RV38_MOUSE	tr|A0A2K6V5R7|A0A2K6V5R7_SAIBB
OG0011609	tr|E9Q9Q6|E9Q9Q6_MOUSE	tr|A0A2K6SGK6|A0A2K6SGK6_SAIBB
OG0011610	sp|F8VPN2|TEX15_MOUSE	tr|A0A2K6TNS2|A0A2K6TNS2_SAIBB
OG0011611	sp|O35674|ADA19_MOUSE	tr|A0A2K6S1T9|A0A2K6S1T9_SAIBB
OG0011612	sp|O55082|PTN20_MOUSE	tr|A0A2K6TYA8|A0A2K6TYA8_SAIBB
OG0011613	sp|P14719|ILRL1_MOUSE	tr|A0A2K6UQ89|A0A2K6UQ89_SAIBB
OG0011614	sp|P16301|LCAT_MOUSE	tr|A0A2K6TKD4|A0A2K6TKD4_SAIBB
OG0011615	sp|P51569|AGAL_MOUSE	tr|A0A2K6V274|A0A2K6V274_SAIBB
OG0011616	sp|P70338|GFI1_MOUSE	tr|A0A2K6UDQ0|A0A2K6UDQ0_SAIBB
OG0011617	sp|P97930|KTHY_MOUSE	tr|A0A2K6U5D6|A0A2K6U5D6_SAIBB
OG0011618	sp|Q1LZI2|S35F3_MOUSE	tr|A0A2K6SK33|A0A2K6SK33_SAIBB
OG0011619	sp|Q2Q5T5|MYMX_MOUSE	tr|A0A2K6SC98|A0A2K6SC98_SAIBB
OG0011620	sp|Q33DR2|DPS1_MOUSE	tr|A0A2K6TCN8|A0A2K6TCN8_SAIBB
OG0011621	sp|Q3UVU3|ZNT10_MOUSE	tr|A0A2K6SCC5|A0A2K6SCC5_SAIBB
OG0011622	sp|Q5PR68|CE112_MOUSE	tr|A0A2K6UI78|A0A2K6UI78_SAIBB
OG0011623	sp|Q61001|LAMA5_MOUSE	tr|A0A2K6UKR8|A0A2K6UKR8_SAIBB
OG0011624	sp|Q61457|CCNE1_MOUSE	tr|A0A2K6TVH6|A0A2K6TVH6_SAIBB
OG0011625	sp|Q61474|MSI1H_MOUSE	tr|A0A2K6U759|A0A2K6U759_SAIBB
OG0011626	sp|Q62288|TICN1_MOUSE	tr|A0A2K6SIM3|A0A2K6SIM3_SAIBB
OG0011627	sp|Q6DFV7|NCOA7_MOUSE	tr|A0A2K6TG79|A0A2K6TG79_SAIBB
OG0011628	sp|Q6Q6R3|CRIP3_MOUSE	tr|A0A2K6U1K1|A0A2K6U1K1_SAIBB
OG0011629	sp|Q78IQ7|S39A4_MOUSE	tr|A0A2K6SPT3|A0A2K6SPT3_SAIBB
OG0011630	sp|Q80XM3|KCNG4_MOUSE	tr|A0A2K6S8L1|A0A2K6S8L1_SAIBB
OG0011631	sp|Q8BH74|NU107_MOUSE	tr|A0A2K6U468|A0A2K6U468_SAIBB
OG0011632	sp|Q8BP78|F10C1_MOUSE	tr|A0A2K6SYP9|A0A2K6SYP9_SAIBB
OG0011633	sp|Q8BWF0|SSDH_MOUSE	tr|A0A2K6SSV5|A0A2K6SSV5_SAIBB
OG0011634	sp|Q8BZX4|SREK1_MOUSE	tr|A0A2K6UD48|A0A2K6UD48_SAIBB
OG0011635	sp|Q8C407|YIPF4_MOUSE	tr|A0A2K6RYW5|A0A2K6RYW5_SAIBB
OG0011636	sp|Q8CE33|KLH11_MOUSE	tr|A0A2K6TDB4|A0A2K6TDB4_SAIBB
OG0011637	sp|Q8CH62|LTO1_MOUSE	tr|A0A2K6U6G1|A0A2K6U6G1_SAIBB
OG0011638	sp|Q8R001|MARE2_MOUSE	tr|A0A2K6U0E5|A0A2K6U0E5_SAIBB
OG0011639	sp|Q8R3L2|TCF25_MOUSE	tr|A0A2K6S883|A0A2K6S883_SAIBB
OG0011640	tr|Q8VEH2|Q8VEH2_MOUSE	tr|A0A2K6U7N9|A0A2K6U7N9_SAIBB
OG0011641	sp|Q91X45|ZBTB3_MOUSE	tr|A0A2K6UI36|A0A2K6UI36_SAIBB
OG0011642	sp|Q91XA8|KLD8A_MOUSE	tr|A0A2K6V808|A0A2K6V808_SAIBB
OG0011643	sp|Q923S9|RAB30_MOUSE	tr|A0A2K6TJ40|A0A2K6TJ40_SAIBB
OG0011644	sp|Q99KE3|DOK4_MOUSE	tr|A0A2K6TZ22|A0A2K6TZ22_SAIBB
OG0011645	sp|Q99MU1|TPRA1_MOUSE	tr|A0A2K6T372|A0A2K6T372_SAIBB
OG0011646	sp|Q9CX99|GRAP_MOUSE	tr|A0A2K6SPW4|A0A2K6SPW4_SAIBB
OG0011647	sp|Q9D3R6|KATL2_MOUSE	tr|A0A2K6T9X6|A0A2K6T9X6_SAIBB
OG0011648	sp|Q9D3V5|FSIP1_MOUSE	tr|A0A2K6SS32|A0A2K6SS32_SAIBB
OG0011649	sp|Q9D483|RPC3_MOUSE	tr|A0A2K6TW05|A0A2K6TW05_SAIBB
OG0011650	sp|Q9EQ80|NIF3L_MOUSE	tr|A0A2K6UY92|A0A2K6UY92_SAIBB
OG0011651	sp|Q9JJH7|TRPM5_MOUSE	tr|A0A2K6T6F9|A0A2K6T6F9_SAIBB
OG0011652	sp|Q9QWR8|NAGAB_MOUSE	tr|A0A2K6SF40|A0A2K6SF40_SAIBB
OG0011653	sp|Q9QXV3|ING1_MOUSE	tr|A0A2K6SAY5|A0A2K6SAY5_SAIBB
OG0011654	sp|Q9QZ47|TNNT3_MOUSE	tr|A0A2K6UG77|A0A2K6UG77_SAIBB
OG0011655	sp|Q9WV70|NOC2L_MOUSE	tr|A0A2K6SGW9|A0A2K6SGW9_SAIBB
OG0011656	tr|A0A0A6YY83|A0A0A6YY83_MOUSE	tr|A0A2K6S416|A0A2K6S416_SAIBB
OG0011657	sp|A1L3T7|RIPR3_MOUSE	tr|A0A2K6SH99|A0A2K6SH99_SAIBB
OG0011658	tr|E9Q289|E9Q289_MOUSE	tr|A0A2K6U1E6|A0A2K6U1E6_SAIBB
OG0011659	sp|E9Q7D5|ARHG5_MOUSE	tr|A0A2K6U0B5|A0A2K6U0B5_SAIBB
OG0011660	tr|G3UYY4|G3UYY4_MOUSE	tr|A0A2K6RZX2|A0A2K6RZX2_SAIBB
OG0011661	sp|O35177|CASL_MOUSE	tr|A0A2K6U3K8|A0A2K6U3K8_SAIBB
OG0011662	sp|O54836|ZMAT3_MOUSE	tr|A0A2K6UR25|A0A2K6UR25_SAIBB
OG0011663	sp|O88508|DNM3A_MOUSE	tr|A0A2K6TRH3|A0A2K6TRH3_SAIBB
OG0011664	sp|P08249|MDHM_MOUSE	tr|A0A2K6UG06|A0A2K6UG06_SAIBB
OG0011665	sp|P43488|TNFL4_MOUSE	tr|A0A2K6TGQ4|A0A2K6TGQ4_SAIBB
OG0011666	sp|P47937|NK3R_MOUSE	tr|A0A2K6S4L2|A0A2K6S4L2_SAIBB
OG0011667	sp|P57746|VATD_MOUSE	tr|A0A2K6ULS7|A0A2K6ULS7_SAIBB
OG0011668	sp|P58307|OX1R_MOUSE	tr|A0A2K6V8X9|A0A2K6V8X9_SAIBB
OG0011669	sp|P97432|NBR1_MOUSE	tr|A0A2K6TNK2|A0A2K6TNK2_SAIBB
OG0011670	sp|P99026|PSB4_MOUSE	tr|A0A2K6T975|A0A2K6T975_SAIBB
OG0011671	sp|Q06318|UTER_MOUSE	tr|A0A2K6SAG9|A0A2K6SAG9_SAIBB
OG0011672	sp|Q07563|COHA1_MOUSE	tr|A0A2K6UJL0|A0A2K6UJL0_SAIBB
OG0011673	sp|Q0VBN2|DSEL_MOUSE	tr|A0A2K6S5S0|A0A2K6S5S0_SAIBB
OG0011674	sp|Q14CH1|MOCOS_MOUSE	tr|A0A2K6S9L1|A0A2K6S9L1_SAIBB
OG0011675	sp|Q3U0S6|RAIN_MOUSE	tr|A0A2K6SWG8|A0A2K6SWG8_SAIBB
OG0011676	tr|Q3UU43|Q3UU43_MOUSE	tr|A0A2K6RYW8|A0A2K6RYW8_SAIBB
OG0011677	sp|Q60870|REEP5_MOUSE	tr|A0A2K6TU45|A0A2K6TU45_SAIBB
OG0011678	sp|Q640L5|CCD18_MOUSE	tr|A0A2K6TFY4|A0A2K6TFY4_SAIBB
OG0011679	sp|Q68FE9|TSH2_MOUSE	tr|A0A2K6T4T9|A0A2K6T4T9_SAIBB
OG0011680	sp|Q6NXW6|RAD17_MOUSE	tr|A0A2K6UDF7|A0A2K6UDF7_SAIBB
OG0011681	sp|Q6V5K9|ZN474_MOUSE	tr|A0A2K6SPP8|A0A2K6SPP8_SAIBB
OG0011682	sp|Q7TQN9|GP142_MOUSE	tr|A0A2K6TJ75|A0A2K6TJ75_SAIBB
OG0011683	sp|Q80WV3|CHST2_MOUSE	tr|A0A2K6SBS8|A0A2K6SBS8_SAIBB
OG0011684	sp|Q80XI3|IF4G3_MOUSE	tr|A0A2K6TMF4|A0A2K6TMF4_SAIBB
OG0011685	sp|Q80Y61|BI2L2_MOUSE	tr|A0A2K6SP91|A0A2K6SP91_SAIBB
OG0011686	sp|Q8BG50|TM169_MOUSE	tr|A0A2K6V171|A0A2K6V171_SAIBB
OG0011687	sp|Q8BI72|CARF_MOUSE	tr|A0A2K6S8G2|A0A2K6S8G2_SAIBB
OG0011688	sp|Q8BMI4|GEN_MOUSE	tr|A0A2K6UBY2|A0A2K6UBY2_SAIBB
OG0011689	sp|Q8BNL5|KCTD6_MOUSE	tr|A0A2K6T724|A0A2K6T724_SAIBB
OG0011690	sp|Q8C3M9|CB080_MOUSE	tr|A0A2K6SJW2|A0A2K6SJW2_SAIBB
OG0011691	sp|Q8CII0|ZBT8B_MOUSE	tr|A0A2K6SGQ4|A0A2K6SGQ4_SAIBB
OG0011692	sp|Q8QZV6|F161A_MOUSE	tr|A0A2K6UVD7|A0A2K6UVD7_SAIBB
OG0011693	sp|Q8R1P5|KCNKD_MOUSE	tr|A0A2K6SUJ5|A0A2K6SUJ5_SAIBB
OG0011694	sp|Q8VC82|RHBL1_MOUSE	tr|A0A2K6SBZ8|A0A2K6SBZ8_SAIBB
