Orthogroup	Mus_musculus	Otolemur_garnettii
OG0011679	sp|Q9D4Q1|RIBC2_MOUSE	tr|H0WKI3|H0WKI3_OTOGA
OG0011680	sp|Q9D880|TIM50_MOUSE	tr|H0X624|H0X624_OTOGA
OG0011681	sp|Q9DBL7|COASY_MOUSE	tr|H0X1F3|H0X1F3_OTOGA
OG0011682	sp|Q9ESK3|CAN10_MOUSE	tr|H0XDW4|H0XDW4_OTOGA
OG0011683	sp|Q9JKA5|GPA33_MOUSE	tr|H0WK28|H0WK28_OTOGA
OG0011684	sp|Q9WTS2|FUT8_MOUSE	tr|H0XST9|H0XST9_OTOGA
OG0011685	sp|Q9Z2F6|BCL3_MOUSE	tr|H0XHV9|H0XHV9_OTOGA
OG0011686	sp|D3YYM4|WDR72_MOUSE	tr|H0X0H4|H0X0H4_OTOGA
OG0011687	tr|E9Q8M1|E9Q8M1_MOUSE	tr|H0Y0Y9|H0Y0Y9_OTOGA
OG0011688	tr|E9Q9D8|E9Q9D8_MOUSE	tr|H0XKW4|H0XKW4_OTOGA
OG0011689	tr|E9QAE1|E9QAE1_MOUSE	tr|H0Y1Q8|H0Y1Q8_OTOGA
OG0011690	sp|O08608|OAZ2_MOUSE	tr|H0X6X2|H0X6X2_OTOGA
OG0011691	sp|O08672|KIFC2_MOUSE	tr|H0X857|H0X857_OTOGA
OG0011692	sp|O08749|DLDH_MOUSE	tr|H0WND9|H0WND9_OTOGA
OG0011693	sp|O08999|LTBP2_MOUSE	tr|H0WLB0|H0WLB0_OTOGA
OG0011694	sp|P04401|IL5_MOUSE	tr|B5FW65|B5FW65_OTOGA
OG0011695	sp|P04760|ACHG_MOUSE	tr|H0Y1Y4|H0Y1Y4_OTOGA
OG0011696	sp|P0C7T6|ATX1L_MOUSE	tr|H0XS31|H0XS31_OTOGA
OG0011697	sp|P12672|RAPSN_MOUSE	tr|H0XY80|H0XY80_OTOGA
OG0011698	sp|P12787|COX5A_MOUSE	tr|H0WSF5|H0WSF5_OTOGA
OG0011699	sp|P24604|TEC_MOUSE	tr|H0WPF9|H0WPF9_OTOGA
OG0011700	sp|P32848|PRVA_MOUSE	tr|H0WSU2|H0WSU2_OTOGA
OG0011701	sp|P81068|IRX1_MOUSE	tr|H0XRR4|H0XRR4_OTOGA
OG0011702	sp|P97384|ANX11_MOUSE	tr|H0WLZ4|H0WLZ4_OTOGA
OG0011703	sp|Q00780|CO8A1_MOUSE	tr|H0Y0H3|H0Y0H3_OTOGA
OG0011704	sp|Q0VAV2|EXPH5_MOUSE	tr|H0XT80|H0XT80_OTOGA
OG0011705	sp|Q14C51|PTCD3_MOUSE	tr|H0WP14|H0WP14_OTOGA
OG0011706	sp|Q3U821|WDR75_MOUSE	tr|H0X3C9|H0X3C9_OTOGA
OG0011707	sp|Q3UK37|TEDC1_MOUSE	tr|H0X8W0|H0X8W0_OTOGA
OG0011708	sp|Q52KI8|SRRM1_MOUSE	tr|H0X271|H0X271_OTOGA
OG0011709	sp|Q61548|AP180_MOUSE	tr|H0X6N0|H0X6N0_OTOGA
OG0011710	sp|Q61730|IL1AP_MOUSE	tr|H0X067|H0X067_OTOGA
OG0011711	sp|Q64249|NR6A1_MOUSE	tr|H0XT73|H0XT73_OTOGA
OG0011712	sp|Q64317|DLX1_MOUSE	tr|H0X5R4|H0X5R4_OTOGA
OG0011713	sp|Q64445|COX8A_MOUSE	tr|H0WVM5|H0WVM5_OTOGA
OG0011714	sp|Q64676|CGT_MOUSE	tr|H0XGT2|H0XGT2_OTOGA
OG0011715	tr|Q6NV99|Q6NV99_MOUSE	tr|H0WU11|H0WU11_OTOGA
OG0011716	sp|Q6PR54|RIF1_MOUSE	tr|H0WTK2|H0WTK2_OTOGA
OG0011717	sp|Q7TSA3|BTLA_MOUSE	tr|H0XAI7|H0XAI7_OTOGA
OG0011718	sp|Q80VI1|TRI56_MOUSE	tr|H0XUP4|H0XUP4_OTOGA
OG0011719	sp|Q8BGP6|S2540_MOUSE	tr|H0WSN0|H0WSN0_OTOGA
OG0011720	sp|Q8BW88|PKHS1_MOUSE	tr|H0X594|H0X594_OTOGA
OG0011721	sp|Q8BWR4|UBP40_MOUSE	tr|H0X004|H0X004_OTOGA
OG0011722	sp|Q8C437|PEX5R_MOUSE	tr|H0XA05|H0XA05_OTOGA
OG0011723	sp|Q8CB59|F161B_MOUSE	tr|H0WU46|H0WU46_OTOGA
OG0011725	sp|Q8JZM8|MUC4_MOUSE	tr|H0X1A8|H0X1A8_OTOGA
OG0011726	sp|Q8R059|GALE_MOUSE	tr|H0X0F9|H0X0F9_OTOGA
OG0011727	sp|Q8R1V4|TMED4_MOUSE	tr|H0X1N9|H0X1N9_OTOGA
OG0011728	sp|Q8VCE4|CI040_MOUSE	tr|H0XLR9|H0XLR9_OTOGA
OG0011729	sp|Q8VCW4|UN93B_MOUSE	tr|H0WH70|H0WH70_OTOGA
OG0011730	sp|Q99J39|DCMC_MOUSE	tr|H0X098|H0X098_OTOGA
OG0011731	sp|Q99MN1|SYK_MOUSE	tr|H0WT29|H0WT29_OTOGA
OG0011732	sp|Q99PE5|SMIM3_MOUSE	tr|H0XKC2|H0XKC2_OTOGA
OG0011733	sp|Q9CPT0|B2L14_MOUSE	tr|H0WWX3|H0WWX3_OTOGA
OG0011734	sp|Q9CRC3|CO040_MOUSE	tr|H0WXK2|H0WXK2_OTOGA
OG0011735	sp|Q9CZE3|RAB32_MOUSE	tr|H0XG76|H0XG76_OTOGA
OG0011736	sp|Q9D572|UBX11_MOUSE	tr|H0WWY0|H0WWY0_OTOGA
OG0011737	sp|Q9D5K1|TMM81_MOUSE	tr|H0XRM5|H0XRM5_OTOGA
OG0011738	sp|Q9D8S3|ARFG3_MOUSE	tr|H0X124|H0X124_OTOGA
OG0011739	sp|Q9DBR3|ARMC8_MOUSE	tr|H0WP02|H0WP02_OTOGA
OG0011740	sp|Q9ES88|S13A2_MOUSE	tr|H0Y299|H0Y299_OTOGA
OG0011741	sp|Q9R1S3|PIGN_MOUSE	tr|H0WT04|H0WT04_OTOGA
OG0011742	sp|Q9WTL4|INSRR_MOUSE	tr|H0WMU5|H0WMU5_OTOGA
OG0011743	sp|Q9Z0R0|HASP_MOUSE	tr|H0Y1T8|H0Y1T8_OTOGA
OG0011744	tr|S4R213|S4R213_MOUSE	tr|H0XWB3|H0XWB3_OTOGA
OG0011747	tr|E9Q6H8|E9Q6H8_MOUSE	tr|H0Y1C5|H0Y1C5_OTOGA
OG0011748	tr|G3UZN6|G3UZN6_MOUSE	tr|H0XAY7|H0XAY7_OTOGA
OG0011749	sp|O88174|MCP_MOUSE	tr|H0WZN3|H0WZN3_OTOGA
OG0011750	sp|P55088|AQP4_MOUSE	tr|H0Y2J1|H0Y2J1_OTOGA
OG0011751	sp|P57110|ATS8_MOUSE	tr|H0WKG7|H0WKG7_OTOGA
OG0011752	sp|P58681|TLR7_MOUSE	tr|H0XEM3|H0XEM3_OTOGA
OG0011753	sp|P80318|TCPG_MOUSE	tr|H0WZL6|H0WZL6_OTOGA
OG0011754	sp|Q01231|CXA5_MOUSE	tr|H0XHR5|H0XHR5_OTOGA
OG0011755	sp|Q01887|RYK_MOUSE	tr|H0WG78|H0WG78_OTOGA
OG0011756	sp|Q04899|CDK18_MOUSE	tr|H0X2Q7|H0X2Q7_OTOGA
OG0011757	sp|Q08274|DMWD_MOUSE	tr|H0XR53|H0XR53_OTOGA
OG0011758	sp|Q3TUF7|YETS2_MOUSE	tr|H0XA67|H0XA67_OTOGA
OG0011759	sp|Q3TYG6|TGRM2_MOUSE	tr|H0X676|H0X676_OTOGA
OG0011760	sp|Q3ULM0|CC106_MOUSE	tr|H0WVU5|H0WVU5_OTOGA
OG0011761	sp|Q4FJU9|TMM40_MOUSE	tr|H0WME8|H0WME8_OTOGA
OG0011762	tr|Q504M2|Q504M2_MOUSE	tr|H0XP92|H0XP92_OTOGA
OG0011763	sp|Q60862|ORC2_MOUSE	tr|H0X6N4|H0X6N4_OTOGA
OG0011764	sp|Q60928|GGT1_MOUSE	tr|H0XKF4|H0XKF4_OTOGA
OG0011765	sp|Q61033|LAP2A_MOUSE	tr|H0X6F2|H0X6F2_OTOGA
OG0011766	sp|Q61627|GRID1_MOUSE	tr|H0WIA2|H0WIA2_OTOGA
OG0011767	sp|Q64310|SURF4_MOUSE	tr|H0Y2B5|H0Y2B5_OTOGA
OG0011768	sp|Q6PGA0|RCOR3_MOUSE	tr|H0WSH4|H0WSH4_OTOGA
OG0011769	sp|Q6ZWV7|RL35_MOUSE	tr|H0WYM8|H0WYM8_OTOGA
OG0011770	sp|Q7TSJ2|MAP6_MOUSE	tr|H0WRU5|H0WRU5_OTOGA
OG0011771	sp|Q80U72|SCRIB_MOUSE	tr|H0XLT4|H0XLT4_OTOGA
OG0011772	sp|Q80US8|MAD3_MOUSE	tr|H0XVY4|H0XVY4_OTOGA
OG0011773	sp|Q8BXL9|IFFO1_MOUSE	tr|H0X1S1|H0X1S1_OTOGA
OG0011774	sp|Q8CIV3|LIPH_MOUSE	tr|H0XKQ0|H0XKQ0_OTOGA
OG0011775	sp|Q8K1I7|WIPF1_MOUSE	tr|H0XFP4|H0XFP4_OTOGA
OG0011776	sp|Q8K3G5|VRK3_MOUSE	tr|H0WZ50|H0WZ50_OTOGA
OG0011777	sp|Q8R3V5|SHLB2_MOUSE	tr|B5SNI8|B5SNI8_OTOGA
OG0011778	sp|Q8VCE1|DJC28_MOUSE	tr|H0XE31|H0XE31_OTOGA
OG0011779	sp|Q8VDC0|SYLM_MOUSE	tr|H0WPS4|H0WPS4_OTOGA
OG0011780	tr|Q8VGX3|Q8VGX3_MOUSE	tr|H0XVU3|H0XVU3_OTOGA
OG0011781	sp|Q8VHW4|CCG5_MOUSE	tr|H0X9H4|H0X9H4_OTOGA
OG0011782	sp|Q91YE8|SYNP2_MOUSE	tr|H0WGW8|H0WGW8_OTOGA
OG0011783	sp|Q91YN9|BAG2_MOUSE	tr|H0WGY8|H0WGY8_OTOGA
OG0011784	sp|Q91Z96|BMP2K_MOUSE	tr|H0XBS4|H0XBS4_OTOGA
OG0011785	sp|Q91ZP3|LPIN1_MOUSE	tr|H0X9G9|H0X9G9_OTOGA
OG0011786	sp|Q922Q9|CHID1_MOUSE	tr|H0XZ41|H0XZ41_OTOGA
OG0011787	sp|Q924S9|DSCR6_MOUSE	tr|H0WUE6|H0WUE6_OTOGA
OG0011788	sp|Q99KF1|TMED9_MOUSE	tr|H0WKP6|H0WKP6_OTOGA
OG0011789	sp|Q99KR6|RNF34_MOUSE	tr|H0WHE4|H0WHE4_OTOGA
OG0011790	sp|Q99PP9|TRI16_MOUSE	tr|H0X8M1|H0X8M1_OTOGA
OG0011791	sp|Q9CR11|YETS4_MOUSE	tr|H0WY03|H0WY03_OTOGA
OG0011792	sp|Q9D236|HTRA3_MOUSE	tr|H0XIY3|H0XIY3_OTOGA
OG0011793	sp|Q9D2E1|TSSK3_MOUSE	tr|H0Y1M7|H0Y1M7_OTOGA
OG0011794	sp|Q9D7R2|PMEPA_MOUSE	tr|H0XBQ2|H0XBQ2_OTOGA
OG0011795	sp|Q9DAS1|CKLF_MOUSE	tr|H0X0P1|H0X0P1_OTOGA
OG0011796	sp|Q9ESL8|FGF16_MOUSE	tr|H0X128|H0X128_OTOGA
OG0011797	sp|Q9JIL2|CCL28_MOUSE	tr|H0WZW1|H0WZW1_OTOGA
OG0011798	sp|Q9JJ94|SSNA1_MOUSE	tr|H0WT38|H0WT38_OTOGA
OG0011799	sp|Q9R0X2|ADEC1_MOUSE	tr|H0XCQ0|H0XCQ0_OTOGA
OG0011800	sp|Q9Z0F8|ADA17_MOUSE	tr|H0WGN1|H0WGN1_OTOGA
OG0011801	sp|Q9Z1V0|OLF49_MOUSE	tr|H0XU66|H0XU66_OTOGA
OG0011802	tr|A0A0J9YUD5|A0A0J9YUD5_MOUSE	tr|H0WM83|H0WM83_OTOGA
OG0011804	tr|A0A5F8MPL8|A0A5F8MPL8_MOUSE	tr|H0WUI2|H0WUI2_OTOGA
OG0011805	sp|A2AJA9|AJM1_MOUSE	tr|H0XHQ5|H0XHQ5_OTOGA
OG0011806	sp|A2ARA8|ITA8_MOUSE	tr|H0WXM0|H0WXM0_OTOGA
OG0011807	sp|A6H6E2|MMRN2_MOUSE	tr|H0XJK3|H0XJK3_OTOGA
OG0011808	sp|O70309|ITB5_MOUSE	tr|H0XCA8|H0XCA8_OTOGA
OG0011809	sp|O70551|SRPK1_MOUSE	tr|H0X169|H0X169_OTOGA
OG0011810	sp|O88452|STC2_MOUSE	tr|H0WWI5|H0WWI5_OTOGA
OG0011811	sp|P11352|GPX1_MOUSE	tr|H0WJJ4|H0WJJ4_OTOGA
OG0011812	sp|P13405|RB_MOUSE	tr|H0WWC8|H0WWC8_OTOGA
OG0011813	sp|P35601|RFC1_MOUSE	tr|H0X6L1|H0X6L1_OTOGA
OG0011814	sp|P41438|S19A1_MOUSE	tr|H0XLH3|H0XLH3_OTOGA
OG0011815	sp|P49117|NR2C2_MOUSE	tr|H0XAD0|H0XAD0_OTOGA
OG0011816	sp|P49749|EVX2_MOUSE	tr|H0XWR9|H0XWR9_OTOGA
OG0011817	sp|P56671|MAZ_MOUSE	tr|H0XR66|H0XR66_OTOGA
OG0011818	sp|P97489|GATA5_MOUSE	tr|H0XVV6|H0XVV6_OTOGA
OG0011819	sp|Q08761|PROS_MOUSE	tr|H0WJA9|H0WJA9_OTOGA
OG0011820	sp|Q148R9|R9BP_MOUSE	tr|H0XHN5|H0XHN5_OTOGA
OG0011821	sp|Q3UQ28|PXDN_MOUSE	tr|H0XNC9|H0XNC9_OTOGA
OG0011822	sp|Q3V2T4|KTDAP_MOUSE	tr|H0Y293|H0Y293_OTOGA
OG0011823	sp|Q5U4F6|DC2I2_MOUSE	tr|H0WUB5|H0WUB5_OTOGA
OG0011824	sp|Q5Y5T3|ZDH23_MOUSE	tr|H0XCG9|H0XCG9_OTOGA
OG0011825	sp|Q60754|MARCO_MOUSE	tr|H0XA92|H0XA92_OTOGA
OG0011826	sp|Q61139|PCSK7_MOUSE	tr|H0WU90|H0WU90_OTOGA
OG0011827	sp|Q61510|TRI25_MOUSE	tr|H0WNN0|H0WNN0_OTOGA
OG0011828	sp|Q61792|LASP1_MOUSE	tr|H0XCG1|H0XCG1_OTOGA
OG0011829	sp|Q62136|PTN21_MOUSE	tr|H0X032|H0X032_OTOGA
OG0011830	sp|Q6A085|ZN629_MOUSE	tr|H0XJ35|H0XJ35_OTOGA
OG0011831	sp|Q6PD24|AN13D_MOUSE	tr|H0X351|H0X351_OTOGA
OG0011832	sp|Q75N73|S39AE_MOUSE	tr|H0X2Z1|H0X2Z1_OTOGA
OG0011833	sp|Q7TMY4|THOC7_MOUSE	tr|H0Y014|H0Y014_OTOGA
OG0011834	sp|Q8BGF8|S35D3_MOUSE	tr|H0WUF1|H0WUF1_OTOGA
OG0011835	sp|Q8BH73|QPCTL_MOUSE	tr|H0WNU2|H0WNU2_OTOGA
OG0011836	sp|Q8BX80|ENASE_MOUSE	tr|H0XD12|H0XD12_OTOGA
OG0011837	sp|Q8C165|P20D1_MOUSE	tr|H0X2S1|H0X2S1_OTOGA
OG0011838	sp|Q8CBC4|CNST_MOUSE	tr|H0WX52|H0WX52_OTOGA
OG0011839	sp|Q8CEG5|CC28B_MOUSE	tr|H0X0M5|H0X0M5_OTOGA
OG0011840	sp|Q8K099|LRIT1_MOUSE	tr|H0X691|H0X691_OTOGA
OG0011841	sp|Q8K4J0|DCR1C_MOUSE	tr|H0WQJ8|H0WQJ8_OTOGA
OG0011842	sp|Q8QZY9|SF3B4_MOUSE	tr|H0WTU2|H0WTU2_OTOGA
OG0011843	sp|Q8R105|VP37C_MOUSE	tr|H0XS06|H0XS06_OTOGA
OG0011844	sp|Q8R1S0|COQ6_MOUSE	tr|H0WU49|H0WU49_OTOGA
OG0011845	sp|Q8R2Q4|RRF2M_MOUSE	tr|H0WZL3|H0WZL3_OTOGA
OG0011846	sp|Q8VC33|NXNL1_MOUSE	tr|H0Y1S7|H0Y1S7_OTOGA
OG0011847	sp|Q8VCM7|FIBG_MOUSE	tr|H0X4K3|H0X4K3_OTOGA
OG0011848	sp|Q8VDP4|CCAR2_MOUSE	tr|H0X308|H0X308_OTOGA
OG0011849	sp|Q8VIK5|PEAR1_MOUSE	tr|H0WIT3|H0WIT3_OTOGA
OG0011850	sp|Q91W50|CSDE1_MOUSE	tr|H0X689|H0X689_OTOGA
OG0011851	sp|Q91WA3|HDA11_MOUSE	tr|H0WVX3|H0WVX3_OTOGA
OG0011852	sp|Q91WR3|ASCC2_MOUSE	tr|H0WJ99|H0WJ99_OTOGA
OG0011853	sp|Q91YK0|LRC49_MOUSE	tr|H0WGL3|H0WGL3_OTOGA
OG0011854	sp|Q91YP3|DEOC_MOUSE	tr|H0X8G9|H0X8G9_OTOGA
OG0011855	sp|Q91Z22|PORIM_MOUSE	tr|H0Y2D7|H0Y2D7_OTOGA
OG0011856	sp|Q9CR40|KLH28_MOUSE	tr|H0WV77|H0WV77_OTOGA
OG0011857	sp|Q9D2Y9|ELOV7_MOUSE	tr|H0XA11|H0XA11_OTOGA
OG0011858	sp|Q9D7I5|LHPP_MOUSE	tr|H0X3W4|H0X3W4_OTOGA
OG0011859	sp|Q9DAD0|CF276_MOUSE	tr|H0XIM0|H0XIM0_OTOGA
OG0011860	sp|Q9DB70|FUND1_MOUSE	tr|H0XUK3|H0XUK3_OTOGA
OG0011861	sp|Q9JLL0|CRIM1_MOUSE	tr|H0WZ13|H0WZ13_OTOGA
OG0011862	sp|Q9QZB6|NR4A3_MOUSE	tr|H0XNH9|H0XNH9_OTOGA
OG0011863	sp|Q9WTX8|MD1L1_MOUSE	tr|H0WFU5|H0WFU5_OTOGA
OG0011864	sp|A1IGU4|ARH37_MOUSE	tr|H0WME3|H0WME3_OTOGA
OG0011865	sp|A2AIV2|VIR_MOUSE	tr|H0X9D3|H0X9D3_OTOGA
OG0011866	sp|A3KMP2|TTC38_MOUSE	tr|H0WQU3|H0WQU3_OTOGA
OG0011867	sp|A7M7C7|SKOR2_MOUSE	tr|H0XXC8|H0XXC8_OTOGA
OG0011868	tr|B2RV38|B2RV38_MOUSE	tr|H0XX76|H0XX76_OTOGA
OG0011869	tr|E9Q4G0|E9Q4G0_MOUSE	tr|H0XNN4|H0XNN4_OTOGA
OG0011870	tr|E9Q9Q6|E9Q9Q6_MOUSE	tr|H0WQ36|H0WQ36_OTOGA
OG0011871	sp|F8VPN2|TEX15_MOUSE	tr|H0Y1A5|H0Y1A5_OTOGA
OG0011872	sp|O35674|ADA19_MOUSE	tr|H0WTX0|H0WTX0_OTOGA
OG0011873	sp|O55082|PTN20_MOUSE	tr|H0WJS7|H0WJS7_OTOGA
OG0011874	sp|P14719|ILRL1_MOUSE	tr|H0XVE9|H0XVE9_OTOGA
OG0011875	sp|P16301|LCAT_MOUSE	tr|H0XY14|H0XY14_OTOGA
OG0011876	sp|P51569|AGAL_MOUSE	tr|H0WQ54|H0WQ54_OTOGA
OG0011877	sp|P56485|ACKR3_MOUSE	tr|H0Y2B6|H0Y2B6_OTOGA
OG0011878	sp|P62849|RS24_MOUSE	tr|H0X3W0|H0X3W0_OTOGA
OG0011879	sp|P70338|GFI1_MOUSE	tr|H0XW65|H0XW65_OTOGA
OG0011880	sp|Q1LZI2|S35F3_MOUSE	tr|H0WKL3|H0WKL3_OTOGA
OG0011881	sp|Q33DR2|DPS1_MOUSE	tr|H0XA55|H0XA55_OTOGA
OG0011882	sp|Q5PR68|CE112_MOUSE	tr|H0WMG7|H0WMG7_OTOGA
OG0011883	sp|Q61001|LAMA5_MOUSE	tr|H0WHJ4|H0WHJ4_OTOGA
OG0011884	sp|Q61457|CCNE1_MOUSE	tr|H0WTQ5|H0WTQ5_OTOGA
OG0011885	sp|Q61474|MSI1H_MOUSE	tr|H0WNL3|H0WNL3_OTOGA
OG0011886	sp|Q62288|TICN1_MOUSE	tr|H0X7T6|H0X7T6_OTOGA
OG0011887	sp|Q6DFV7|NCOA7_MOUSE	tr|H0WZ63|H0WZ63_OTOGA
OG0011888	sp|Q6Q6R3|CRIP3_MOUSE	tr|H0XF05|H0XF05_OTOGA
OG0011889	sp|Q78IQ7|S39A4_MOUSE	tr|H0XQ13|H0XQ13_OTOGA
OG0011890	sp|Q80T32|AGRD1_MOUSE	tr|H0X7P5|H0X7P5_OTOGA
OG0011891	sp|Q80XM3|KCNG4_MOUSE	tr|H0X0D3|H0X0D3_OTOGA
OG0011892	sp|Q8BH74|NU107_MOUSE	tr|H0WL81|H0WL81_OTOGA
OG0011893	sp|Q8BP78|F10C1_MOUSE	tr|H0X8Y3|H0X8Y3_OTOGA
OG0011894	sp|Q8BWF0|SSDH_MOUSE	tr|H0X3C6|H0X3C6_OTOGA
OG0011895	sp|Q8C0N1|KIF2B_MOUSE	tr|H0X9Q2|H0X9Q2_OTOGA
OG0011896	sp|Q8C407|YIPF4_MOUSE	tr|H0WT72|H0WT72_OTOGA
OG0011897	sp|Q8CH62|LTO1_MOUSE	tr|H0X5N2|H0X5N2_OTOGA
OG0011898	sp|Q8R001|MARE2_MOUSE	tr|H0XEC2|H0XEC2_OTOGA
OG0011899	sp|Q8R3L2|TCF25_MOUSE	tr|H0WQW6|H0WQW6_OTOGA
OG0011900	tr|Q8VEH2|Q8VEH2_MOUSE	tr|H0X8K4|H0X8K4_OTOGA
OG0011901	tr|Q8VH17|Q8VH17_MOUSE	tr|H0XMM3|H0XMM3_OTOGA
OG0011902	sp|Q91X45|ZBTB3_MOUSE	tr|H0X4S0|H0X4S0_OTOGA
OG0011903	sp|Q91XA8|KLD8A_MOUSE	tr|H0X8B9|H0X8B9_OTOGA
OG0011904	sp|Q923S9|RAB30_MOUSE	tr|H0XRE1|H0XRE1_OTOGA
OG0011905	sp|Q99KE3|DOK4_MOUSE	tr|H0XGA8|H0XGA8_OTOGA
OG0011906	sp|Q99MU1|TPRA1_MOUSE	tr|H0X1Y1|H0X1Y1_OTOGA
OG0011907	sp|Q9CX99|GRAP_MOUSE	tr|H0WLS6|H0WLS6_OTOGA
OG0011908	sp|Q9D125|RT25_MOUSE	tr|H0XAD2|H0XAD2_OTOGA
OG0011909	sp|Q9D3R6|KATL2_MOUSE	tr|H0XFR6|H0XFR6_OTOGA
OG0011910	sp|Q9D3V5|FSIP1_MOUSE	tr|H0XLB2|H0XLB2_OTOGA
OG0011911	sp|Q9D483|RPC3_MOUSE	tr|H0WFY5|H0WFY5_OTOGA
OG0011912	sp|Q9EQ80|NIF3L_MOUSE	tr|H0XZK6|H0XZK6_OTOGA
OG0011913	sp|Q9JJH7|TRPM5_MOUSE	tr|H0XE03|H0XE03_OTOGA
OG0011914	sp|Q9QWR8|NAGAB_MOUSE	tr|H0XF09|H0XF09_OTOGA
OG0011915	sp|Q9QXV3|ING1_MOUSE	tr|H0WLL1|H0WLL1_OTOGA
OG0011916	sp|Q9QZ47|TNNT3_MOUSE	tr|B5FWB9|B5FWB9_OTOGA
OG0011917	sp|Q9WV70|NOC2L_MOUSE	tr|H0XY85|H0XY85_OTOGA
OG0011918	sp|Q9Z2J6|PD2R2_MOUSE	tr|H0XKV8|H0XKV8_OTOGA
OG0011919	tr|A0A0A6YY83|A0A0A6YY83_MOUSE	tr|H0XZQ4|H0XZQ4_OTOGA
OG0011920	sp|A1L3T7|RIPR3_MOUSE	tr|H0WS59|H0WS59_OTOGA
OG0011921	tr|E9Q289|E9Q289_MOUSE	tr|H0X0A8|H0X0A8_OTOGA
OG0011922	sp|E9Q7D5|ARHG5_MOUSE	tr|H0X2M0|H0X2M0_OTOGA
OG0011923	tr|G3UYY4|G3UYY4_MOUSE	tr|H0X0Z6|H0X0Z6_OTOGA
OG0011924	sp|O35177|CASL_MOUSE	tr|H0X0S5|H0X0S5_OTOGA
OG0011925	sp|O54836|ZMAT3_MOUSE	tr|H0WME1|H0WME1_OTOGA
OG0011926	sp|O88508|DNM3A_MOUSE	tr|H0XCR2|H0XCR2_OTOGA
OG0011927	sp|P08249|MDHM_MOUSE	tr|H0X138|H0X138_OTOGA
OG0011928	sp|P43488|TNFL4_MOUSE	tr|H0X5I0|H0X5I0_OTOGA
OG0011929	sp|P47937|NK3R_MOUSE	tr|H0WIN6|H0WIN6_OTOGA
OG0011930	sp|P57746|VATD_MOUSE	tr|H0XCG4|H0XCG4_OTOGA
OG0011931	sp|P58307|OX1R_MOUSE	tr|H0WQ85|H0WQ85_OTOGA
OG0011932	sp|P97432|NBR1_MOUSE	tr|H0WNU6|H0WNU6_OTOGA
OG0011933	sp|P99026|PSB4_MOUSE	tr|H0WP11|H0WP11_OTOGA
OG0011934	sp|Q07563|COHA1_MOUSE	tr|H0XGX2|H0XGX2_OTOGA
OG0011935	sp|Q0VBN2|DSEL_MOUSE	tr|H0XJW5|H0XJW5_OTOGA
OG0011936	sp|Q14CH1|MOCOS_MOUSE	tr|H0WXY3|H0WXY3_OTOGA
OG0011937	sp|Q3U0S6|RAIN_MOUSE	tr|H0WN17|H0WN17_OTOGA
OG0011938	tr|Q3UU43|Q3UU43_MOUSE	tr|H0XG83|H0XG83_OTOGA
OG0011939	sp|Q60809|CNOT7_MOUSE	tr|H0WTZ0|H0WTZ0_OTOGA
OG0011940	sp|Q60870|REEP5_MOUSE	tr|H0WYS3|H0WYS3_OTOGA
OG0011941	sp|Q640L5|CCD18_MOUSE	tr|H0WTE4|H0WTE4_OTOGA
OG0011942	sp|Q68FE9|TSH2_MOUSE	tr|H0WYQ1|H0WYQ1_OTOGA
OG0011943	sp|Q6NXW6|RAD17_MOUSE	tr|H0XMH3|H0XMH3_OTOGA
OG0011944	tr|Q6PGF5|Q6PGF5_MOUSE	tr|H0WUD4|H0WUD4_OTOGA
OG0011945	sp|Q6V5K9|ZN474_MOUSE	tr|H0XJF6|H0XJF6_OTOGA
OG0011946	sp|Q7TQN9|GP142_MOUSE	tr|H0XSB6|H0XSB6_OTOGA
OG0011947	sp|Q80VF6|F181B_MOUSE	tr|H0XWY9|H0XWY9_OTOGA
OG0011948	sp|Q80WV3|CHST2_MOUSE	tr|H0XXH5|H0XXH5_OTOGA
OG0011949	sp|Q80XI3|IF4G3_MOUSE	tr|H0X8H1|H0X8H1_OTOGA
OG0011950	sp|Q80Y61|BI2L2_MOUSE	tr|H0XZ39|H0XZ39_OTOGA
OG0011951	sp|Q8BG50|TM169_MOUSE	tr|H0WPW5|H0WPW5_OTOGA
OG0011952	sp|Q8BI72|CARF_MOUSE	tr|H0XKQ5|H0XKQ5_OTOGA
OG0011953	sp|Q8BMI4|GEN_MOUSE	tr|H0WQR0|H0WQR0_OTOGA
OG0011954	sp|Q8C3M9|CB080_MOUSE	tr|H0XC25|H0XC25_OTOGA
OG0011955	sp|Q8QZV6|F161A_MOUSE	tr|H0XHJ8|H0XHJ8_OTOGA
OG0011956	sp|Q8R1P5|KCNKD_MOUSE	tr|H0XZK3|H0XZK3_OTOGA
OG0011957	sp|Q8VC82|RHBL1_MOUSE	tr|H0XSE4|H0XSE4_OTOGA
OG0011958	sp|Q8VE65|TAF12_MOUSE	tr|H0XZX5|H0XZX5_OTOGA
OG0011959	sp|Q91X72|HEMO_MOUSE	tr|H0WLG9|H0WLG9_OTOGA
OG0011960	sp|Q920Q6|MSI2H_MOUSE	tr|H0WSG3|H0WSG3_OTOGA
OG0011961	sp|Q922Q2|RIOK1_MOUSE	tr|H0X256|H0X256_OTOGA
OG0011962	sp|Q99KR8|FUCO2_MOUSE	tr|H0XBT5|H0XBT5_OTOGA
OG0011963	sp|Q99N48|SYTL3_MOUSE	tr|H0WGJ3|H0WGJ3_OTOGA
