Orthogroup	Mus_musculus	Ailuropoda_melanoleuca
OG0010951	sp|Q9JJF3|RIOX1_MOUSE	tr|G1MIS1|G1MIS1_AILME
OG0010952	sp|Q8BGA3|LRRT2_MOUSE	tr|G1MLT7|G1MLT7_AILME
OG0010953	sp|Q60945|MTCP1_MOUSE	tr|A0A7N5JC46|A0A7N5JC46_AILME
OG0010954	tr|G3UW87|G3UW87_MOUSE	tr|A0A7N5JJ49|A0A7N5JJ49_AILME
OG0010955	sp|P61759|PFD3_MOUSE	tr|A0A7N5JJK4|A0A7N5JJK4_AILME
OG0010956	tr|Q148R4|Q148R4_MOUSE	tr|A0A7N5JND8|A0A7N5JND8_AILME
OG0010957	sp|Q91YN9|BAG2_MOUSE	tr|A0A7N5JPW1|A0A7N5JPW1_AILME
OG0010958	sp|Q69ZT9|TBC30_MOUSE	tr|A0A7N5JQ21|A0A7N5JQ21_AILME
OG0010959	sp|Q91WG4|ELP2_MOUSE	tr|A0A7N5JQG9|A0A7N5JQG9_AILME
OG0010960	sp|Q80W03|TOX3_MOUSE	tr|A0A7N5JT46|A0A7N5JT46_AILME
OG0010961	sp|Q5U4E0|LHPL4_MOUSE	tr|A0A7N5JUB7|A0A7N5JUB7_AILME
OG0010962	sp|Q80Y17|L2GL1_MOUSE	tr|A0A7N5JXU8|A0A7N5JXU8_AILME
OG0010963	sp|Q8BGD6|S38A9_MOUSE	tr|A0A7N5K0Z9|A0A7N5K0Z9_AILME
OG0010964	sp|Q8BKI2|TNR6B_MOUSE	tr|A0A7N5K7C3|A0A7N5K7C3_AILME
OG0010965	sp|Q9JL16|ISG20_MOUSE	tr|A0A7N5K7S9|A0A7N5K7S9_AILME
OG0010966	sp|P16563|CRIS2_MOUSE	tr|A0A7N5KAL5|A0A7N5KAL5_AILME
OG0010967	sp|Q8C4Y3|NELFB_MOUSE	tr|A0A7N5KIR3|A0A7N5KIR3_AILME
OG0010968	sp|Q8CJ00|NOXA1_MOUSE	tr|A0A7N5KJN2|A0A7N5KJN2_AILME
OG0010969	sp|Q0VDT2|ZN367_MOUSE	tr|A0A7N5KJX3|A0A7N5KJX3_AILME
OG0010970	sp|Q52KR3|PRUN2_MOUSE	tr|A0A7N5KK54|A0A7N5KK54_AILME
OG0010971	sp|P97785|GFRA1_MOUSE	tr|A0A7N5KLV9|A0A7N5KLV9_AILME
OG0010972	sp|Q75N73|S39AE_MOUSE	tr|A0A7N5KM58|A0A7N5KM58_AILME
OG0010973	sp|Q8VCW4|UN93B_MOUSE	tr|A0A7N5KMU0|A0A7N5KMU0_AILME
OG0010974	sp|P53566|CEBPA_MOUSE	tr|A0A7N5KRM5|A0A7N5KRM5_AILME
OG0010975	sp|P41160|LEP_MOUSE	tr|A0A7N5P1L2|A0A7N5P1L2_AILME
OG0010976	sp|Q0GA42|CNNM1_MOUSE	tr|A0A7N5P2I4|A0A7N5P2I4_AILME
OG0010977	sp|Q9WU28|PFD5_MOUSE	tr|A0A7N5P899|A0A7N5P899_AILME
OG0010978	sp|Q571E4|GALNS_MOUSE	tr|A0A7N5P8W0|A0A7N5P8W0_AILME
OG0010979	sp|Q8R2U7|LRC42_MOUSE	tr|D2H2G0|D2H2G0_AILME
OG0010980	sp|Q02152|5HT2B_MOUSE	tr|D2H6T9|D2H6T9_AILME
OG0010981	sp|Q99JB8|PACN3_MOUSE	tr|D2HHJ7|D2HHJ7_AILME
OG0010982	sp|Q9D995|CNTD1_MOUSE	tr|D2HIV1|D2HIV1_AILME
OG0010983	sp|Q9Z0G9|CLD3_MOUSE	tr|D2HMA0|D2HMA0_AILME
OG0010984	sp|Q9CQW0|EMC6_MOUSE	tr|D2HZP2|D2HZP2_AILME
OG0010985	sp|Q8K2D0|F199X_MOUSE	tr|D2I4E6|D2I4E6_AILME
OG0010986	sp|Q9CQS2|NOP10_MOUSE	tr|D2I545|D2I545_AILME
OG0010987	sp|Q8BIZ0|PCD20_MOUSE	tr|G1KZN0|G1KZN0_AILME
OG0010988	sp|Q925T6|GRIP1_MOUSE	tr|G1KZS8|G1KZS8_AILME
OG0010989	sp|P20490|FCERB_MOUSE	tr|G1L0V5|G1L0V5_AILME
OG0010990	sp|Q8BSN9|FAKD3_MOUSE	tr|G1L1S5|G1L1S5_AILME
OG0010991	sp|O70166|STMN3_MOUSE	tr|G1L4E8|G1L4E8_AILME
OG0010992	sp|Q80TE4|SI1L2_MOUSE	tr|G1L7I8|G1L7I8_AILME
OG0010993	sp|Q3UHI4|TMED8_MOUSE	tr|G1LAW1|G1LAW1_AILME
OG0010994	sp|Q8K1R3|PNPT1_MOUSE	tr|G1LAW7|G1LAW7_AILME
OG0010995	sp|Q3UXZ9|KDM5A_MOUSE	tr|G1LCY8|G1LCY8_AILME
OG0010996	sp|Q9D6J1|CERS4_MOUSE	tr|G1LE27|G1LE27_AILME
OG0010997	sp|P20934|EVI2A_MOUSE	tr|G1LFL2|G1LFL2_AILME
OG0010998	sp|Q9D0I9|SYRC_MOUSE	tr|G1LKK0|G1LKK0_AILME
OG0010999	sp|Q6PAL0|BEND3_MOUSE	tr|G1LN37|G1LN37_AILME
OG0011000	sp|Q8K4L0|DDX54_MOUSE	tr|G1LQC7|G1LQC7_AILME
OG0011001	sp|Q8BGP5|TM127_MOUSE	tr|G1LR52|G1LR52_AILME
OG0011002	sp|Q9Z0S1|BPNT1_MOUSE	tr|G1LU04|G1LU04_AILME
OG0011003	sp|Q7TSK7|ATL2_MOUSE	tr|G1LYJ0|G1LYJ0_AILME
OG0011004	sp|Q9CQ37|UBE2T_MOUSE	tr|G1LZJ5|G1LZJ5_AILME
OG0011005	sp|P12979|MYOG_MOUSE	tr|G1M0V9|G1M0V9_AILME
OG0011006	sp|Q66L42|M3K10_MOUSE	tr|G1M1R5|G1M1R5_AILME
OG0011007	sp|Q9D3R6|KATL2_MOUSE	tr|G1M2A8|G1M2A8_AILME
OG0011008	sp|Q9D516|YJU2B_MOUSE	tr|G1M2N3|G1M2N3_AILME
OG0011009	tr|Q9D3X8|Q9D3X8_MOUSE	tr|G1M329|G1M329_AILME
OG0011010	sp|Q925D8|TS1R3_MOUSE	tr|G1M5B8|G1M5B8_AILME
OG0011011	sp|Q8C6G8|WDR26_MOUSE	tr|G1MC00|G1MC00_AILME
OG0011012	sp|Q8BVK9|SP110_MOUSE	tr|G1MDN2|G1MDN2_AILME
OG0011013	sp|Q9JJW5|MYOZ2_MOUSE	tr|G1MEU9|G1MEU9_AILME
OG0011014	sp|Q497V6|BAHD1_MOUSE	tr|G1MF56|G1MF56_AILME
OG0011015	sp|Q9CQ26|STABP_MOUSE	tr|G1MG94|G1MG94_AILME
OG0011016	sp|Q9QVP4|MLRA_MOUSE	tr|G1MGV4|G1MGV4_AILME
OG0011017	sp|P05532|KIT_MOUSE	tr|G1MJB7|G1MJB7_AILME
OG0011018	sp|Q9JJ48|ZC3H8_MOUSE	tr|A0A7N5JIU9|A0A7N5JIU9_AILME
OG0011019	sp|Q8CEE0|CEP57_MOUSE	tr|A0A7N5JJS6|A0A7N5JJS6_AILME
OG0011020	sp|Q8CEF8|RN222_MOUSE	tr|A0A7N5JT30|A0A7N5JT30_AILME
OG0011021	sp|P09925|SURF1_MOUSE	tr|A0A7N5JX77|A0A7N5JX77_AILME
OG0011022	sp|Q8BH64|EHD2_MOUSE	tr|A0A7N5K2B0|A0A7N5K2B0_AILME
OG0011023	sp|Q9D1B8|DCD2C_MOUSE	tr|A0A7N5K6R2|A0A7N5K6R2_AILME
OG0011024	sp|O88851|RBBP9_MOUSE	tr|A0A7N5K8Z6|A0A7N5K8Z6_AILME
OG0011025	sp|Q8CFN5|MEF2C_MOUSE	tr|A0A7N5K9B2|A0A7N5K9B2_AILME
OG0011026	sp|Q8BYC4|GPR20_MOUSE	tr|A0A7N5K9V7|A0A7N5K9V7_AILME
OG0011027	sp|Q8C811|S35E2_MOUSE	tr|A0A7N5KBT5|A0A7N5KBT5_AILME
OG0011028	sp|Q8C5K5|CX038_MOUSE	tr|A0A7N5KD38|A0A7N5KD38_AILME
OG0011029	sp|O70337|BIK_MOUSE	tr|A0A7N5KDU2|A0A7N5KDU2_AILME
OG0011030	sp|Q922H1|ANM3_MOUSE	tr|A0A7N5KE57|A0A7N5KE57_AILME
OG0011031	sp|Q9D061|ACBD6_MOUSE	tr|A0A7N5KGH5|A0A7N5KGH5_AILME
OG0011032	sp|Q9JKX3|TFR2_MOUSE	tr|A0A7N5KHD5|A0A7N5KHD5_AILME
OG0011033	sp|Q8R5H1|UBP15_MOUSE	tr|A0A7N5KL11|A0A7N5KL11_AILME
OG0011034	sp|Q8C0D9|CEP68_MOUSE	tr|A0A7N5KL45|A0A7N5KL45_AILME
OG0011035	sp|Q8K485|KCD11_MOUSE	tr|A0A7N5KMN3|A0A7N5KMN3_AILME
OG0011036	sp|Q6PCL9|PAPOG_MOUSE	tr|A0A7N5KNZ7|A0A7N5KNZ7_AILME
OG0011037	sp|Q924C5|ALPK3_MOUSE	tr|A0A7N5P0W4|A0A7N5P0W4_AILME
OG0011038	sp|Q9Z0V7|TI17B_MOUSE	tr|A0A7N5P4H4|A0A7N5P4H4_AILME
OG0011039	tr|Q3V460|Q3V460_MOUSE	tr|A0A7N5P5H6|A0A7N5P5H6_AILME
OG0011040	sp|O35718|SOCS3_MOUSE	tr|D2H9A2|D2H9A2_AILME
OG0011041	sp|Q8BPS4|GP180_MOUSE	tr|D2H9Z3|D2H9Z3_AILME
OG0011042	sp|P48281|VDR_MOUSE	tr|D2HE73|D2HE73_AILME
OG0011043	sp|Q8K363|DDX18_MOUSE	tr|D2HKQ4|D2HKQ4_AILME
OG0011044	sp|Q8R2S9|ARP8_MOUSE	sp|D2I1E3|ARP8_AILME
OG0011045	sp|Q9R1K9|CETN2_MOUSE	tr|G1L0I0|G1L0I0_AILME
OG0011046	sp|Q9D132|UPK1A_MOUSE	tr|G1L156|G1L156_AILME
OG0011047	sp|Q8VBX0|ASB13_MOUSE	tr|G1L5B0|G1L5B0_AILME
OG0011048	tr|A0A0N4SUK7|A0A0N4SUK7_MOUSE	tr|G1L5Z4|G1L5Z4_AILME
OG0011049	sp|Q9CX00|IST1_MOUSE	tr|G1L6Z5|G1L6Z5_AILME
OG0011050	sp|Q924W9|RBTN1_MOUSE	tr|G1LC75|G1LC75_AILME
OG0011051	sp|B1AVY7|KI16B_MOUSE	tr|G1LEL7|G1LEL7_AILME
OG0011052	sp|Q5NC05|TTF2_MOUSE	tr|G1LF42|G1LF42_AILME
OG0011053	sp|Q8R139|S29A4_MOUSE	tr|G1LJ01|G1LJ01_AILME
OG0011054	sp|Q9CZD3|GARS_MOUSE	tr|G1LJD7|G1LJD7_AILME
OG0011055	sp|Q91ZF0|DJC24_MOUSE	tr|G1LJX8|G1LJX8_AILME
OG0011056	sp|Q9R061|NUBP2_MOUSE	tr|G1LP85|G1LP85_AILME
OG0011057	sp|A2AUU0|METL8_MOUSE	tr|G1LPX4|G1LPX4_AILME
OG0011058	sp|P25799|NFKB1_MOUSE	tr|G1LQS1|G1LQS1_AILME
OG0011059	sp|Q9CXP4|RHG08_MOUSE	tr|G1LRB6|G1LRB6_AILME
OG0011060	sp|Q9D2V5|AAR2_MOUSE	tr|G1LU10|G1LU10_AILME
OG0011061	sp|Q9D1G2|PMVK_MOUSE	tr|G1LYK4|G1LYK4_AILME
OG0011062	sp|Q9CR46|SKA2_MOUSE	tr|G1LYT9|G1LYT9_AILME
OG0011063	sp|P55065|PLTP_MOUSE	tr|G1M1Z4|G1M1Z4_AILME
OG0011064	sp|Q8BG39|SV2B_MOUSE	tr|G1MBR2|G1MBR2_AILME
OG0011065	sp|P70669|PHEX_MOUSE	tr|G1MDA9|G1MDA9_AILME
OG0011066	sp|Q149B8|PERM1_MOUSE	tr|G1MDS0|G1MDS0_AILME
OG0011067	sp|G5E872|RNPL1_MOUSE	tr|G1MEN3|G1MEN3_AILME
OG0011068	sp|Q9D0D3|PAPD1_MOUSE	tr|G1MFA7|G1MFA7_AILME
OG0011069	sp|P70295|AUP1_MOUSE	tr|G1MFM3|G1MFM3_AILME
OG0011070	sp|Q8BGI5|PEX26_MOUSE	tr|G1MGF1|G1MGF1_AILME
OG0011071	sp|Q5SX79|SHRM1_MOUSE	tr|G1MHC2|G1MHC2_AILME
OG0011072	sp|Q9QXS6|DREB_MOUSE	tr|G1MIE3|G1MIE3_AILME
OG0011073	sp|Q9D4K7|CC105_MOUSE	tr|A0A7N5J987|A0A7N5J987_AILME
OG0011074	sp|Q8K202|RPA49_MOUSE	tr|A0A7N5JEI0|A0A7N5JEI0_AILME
OG0011075	sp|Q80WT4|GP176_MOUSE	tr|A0A7N5JJ38|A0A7N5JJ38_AILME
OG0011076	sp|P97751|VIPR1_MOUSE	tr|A0A7N5JL27|A0A7N5JL27_AILME
OG0011077	sp|Q80UM7|MOGS_MOUSE	tr|A0A7N5JMI4|A0A7N5JMI4_AILME
OG0011078	sp|P97471|SMAD4_MOUSE	tr|A0A7N5JNY8|A0A7N5JNY8_AILME
OG0011079	sp|P35951|LDLR_MOUSE	tr|A0A7N5JVR2|A0A7N5JVR2_AILME
OG0011080	tr|A0A0J9YTR2|A0A0J9YTR2_MOUSE	tr|A0A7N5JWT1|A0A7N5JWT1_AILME
OG0011081	sp|Q6Y7W8|GGYF2_MOUSE	tr|A0A7N5JXQ7|A0A7N5JXQ7_AILME
OG0011082	sp|Q9CS74|ECD_MOUSE	tr|A0A7N5JXX5|A0A7N5JXX5_AILME
OG0011083	sp|O08674|RBPJL_MOUSE	tr|A0A7N5K0Y7|A0A7N5K0Y7_AILME
OG0011084	sp|Q8BXA6|CLD17_MOUSE	tr|A0A7N5K112|A0A7N5K112_AILME
OG0011085	sp|Q80Y73|HOATZ_MOUSE	tr|A0A7N5K2E4|A0A7N5K2E4_AILME
OG0011086	sp|Q8K0S2|ERIC5_MOUSE	tr|A0A7N5K350|A0A7N5K350_AILME
OG0011087	sp|P11859|ANGT_MOUSE	tr|A0A7N5K771|A0A7N5K771_AILME
OG0011088	sp|P70351|EZH1_MOUSE	tr|A0A7N5KE59|A0A7N5KE59_AILME
OG0011089	sp|O55106|STRN_MOUSE	tr|A0A7N5KJP2|A0A7N5KJP2_AILME
OG0011090	sp|Q99PJ1|PCD15_MOUSE	tr|A0A7N5KKB3|A0A7N5KKB3_AILME
OG0011091	sp|Q3UPH1|PRRC1_MOUSE	tr|A0A7N5KNT4|A0A7N5KNT4_AILME
OG0011092	sp|Q9ESN4|C1QL3_MOUSE	tr|A0A7N5KP55|A0A7N5KP55_AILME
OG0011093	sp|Q8BGS2|BOLA2_MOUSE	tr|A0A7N5KP88|A0A7N5KP88_AILME
OG0011094	sp|Q8R1Q0|STX19_MOUSE	tr|A0A7N5KTB2|A0A7N5KTB2_AILME
OG0011095	sp|Q91VZ6|SMAP1_MOUSE	tr|A0A7N5P055|A0A7N5P055_AILME
OG0011096	tr|L7N244|L7N244_MOUSE	tr|A0A7N5P1W9|A0A7N5P1W9_AILME
OG0011097	sp|Q9DB20|ATPO_MOUSE	tr|A0A7N5P315|A0A7N5P315_AILME
OG0011098	sp|Q9DCT5|SDF2_MOUSE	tr|D2GU29|D2GU29_AILME
OG0011099	sp|Q91V83|TTI1_MOUSE	tr|D2H112|D2H112_AILME
OG0011100	sp|Q61122|NAB1_MOUSE	tr|D2H878|D2H878_AILME
OG0011101	sp|A2AKQ0|S35D1_MOUSE	tr|D2HIA6|D2HIA6_AILME
OG0011102	sp|Q8BU31|RAP2C_MOUSE	tr|D2HKT8|D2HKT8_AILME
OG0011103	sp|Q9CWK3|CD2B2_MOUSE	tr|D2HQQ1|D2HQQ1_AILME
OG0011104	sp|Q8BY02|NKRF_MOUSE	tr|G1KZW4|G1KZW4_AILME
OG0011105	sp|Q9CXG9|PHF19_MOUSE	tr|G1L2X1|G1L2X1_AILME
OG0011106	sp|Q04857|CO6A1_MOUSE	tr|G1L4D8|G1L4D8_AILME
OG0011107	sp|Q3V1T4|P3H1_MOUSE	tr|G1L5Y9|G1L5Y9_AILME
OG0011108	sp|O35626|RASD1_MOUSE	tr|G1L6A1|G1L6A1_AILME
OG0011109	sp|Q61188|EZH2_MOUSE	tr|G1L7Y5|G1L7Y5_AILME
OG0011110	sp|A6H8H2|DEN4C_MOUSE	tr|G1L850|G1L850_AILME
OG0011111	sp|P26450|P85A_MOUSE	tr|G1L8J9|G1L8J9_AILME
OG0011112	sp|A2AHC3|CAMP1_MOUSE	tr|G1L9V5|G1L9V5_AILME
OG0011113	sp|Q9D9M4|PDZD9_MOUSE	tr|G1LAM6|G1LAM6_AILME
OG0011114	sp|Q9QXX0|JAG1_MOUSE	tr|G1LAR7|G1LAR7_AILME
OG0011115	sp|B1AXD8|AKIR2_MOUSE	tr|G1LD32|G1LD32_AILME
OG0011116	sp|Q80VA5|S3TC2_MOUSE	tr|G1LG40|G1LG40_AILME
OG0011117	sp|Q8BGC1|CE022_MOUSE	tr|G1LHL1|G1LHL1_AILME
OG0011118	sp|Q8VC03|EMAL3_MOUSE	tr|G1LJC1|G1LJC1_AILME
OG0011119	sp|Q8C407|YIPF4_MOUSE	tr|G1LM66|G1LM66_AILME
OG0011120	sp|Q5NC83|SPT48_MOUSE	tr|G1LN60|G1LN60_AILME
OG0011121	sp|Q8CGA0|PPM1F_MOUSE	tr|G1LQP3|G1LQP3_AILME
OG0011122	sp|Q99NG0|ARIP4_MOUSE	tr|G1LRX9|G1LRX9_AILME
OG0011123	sp|Q811W0|SOX21_MOUSE	tr|G1LUK3|G1LUK3_AILME
OG0011124	sp|Q6NS69|AMER3_MOUSE	tr|G1LVH4|G1LVH4_AILME
OG0011125	sp|Q6NXY1|TBC31_MOUSE	tr|G1LX45|G1LX45_AILME
OG0011126	tr|A0A0G2JGH6|A0A0G2JGH6_MOUSE	tr|G1LXK6|G1LXK6_AILME
OG0011127	sp|Q9CXK4|SWET1_MOUSE	tr|G1LXW3|G1LXW3_AILME
OG0011128	sp|O88839|ADA15_MOUSE	tr|G1LY78|G1LY78_AILME
OG0011129	sp|P50652|FANCC_MOUSE	tr|G1LYK0|G1LYK0_AILME
OG0011130	sp|Q9D6Y4|BORC8_MOUSE	tr|G1LYY9|G1LYY9_AILME
OG0011131	sp|Q9R0T8|IKKE_MOUSE	tr|G1LZG6|G1LZG6_AILME
OG0011132	sp|Q6WBX7|RAD9B_MOUSE	tr|G1M5R4|G1M5R4_AILME
OG0011133	sp|Q9WTL4|INSRR_MOUSE	tr|G1M844|G1M844_AILME
OG0011134	sp|Q80TP3|UBR5_MOUSE	tr|G1M8K0|G1M8K0_AILME
OG0011135	sp|A2RTF1|CTSRB_MOUSE	tr|G1M8U7|G1M8U7_AILME
OG0011136	sp|Q9JHK4|PGTA_MOUSE	tr|G1MCH3|G1MCH3_AILME
OG0011137	sp|P0C871|PA24B_MOUSE	tr|G1MDR0|G1MDR0_AILME
OG0011138	sp|Q14B98|SESQ2_MOUSE	tr|G1MNR1|G1MNR1_AILME
OG0011139	tr|E9Q8G3|E9Q8G3_MOUSE	tr|A0A7N5J8U8|A0A7N5J8U8_AILME
OG0011140	sp|O08648|M3K4_MOUSE	tr|A0A7N5JBJ3|A0A7N5JBJ3_AILME
OG0011141	sp|Q8C008|DZAN1_MOUSE	tr|A0A7N5JE05|A0A7N5JE05_AILME
OG0011142	sp|Q3TBN1|TM248_MOUSE	tr|A0A7N5JEH1|A0A7N5JEH1_AILME
OG0011143	sp|Q9JI99|SGPP1_MOUSE	tr|A0A7N5JHD4|A0A7N5JHD4_AILME
OG0011144	sp|Q9D291|DESI2_MOUSE	tr|A0A7N5JJ78|A0A7N5JJ78_AILME
OG0011145	sp|O70200|AIF1_MOUSE	tr|A0A7N5JKE0|A0A7N5JKE0_AILME
OG0011146	sp|O54692|ZW10_MOUSE	tr|A0A7N5JLR5|A0A7N5JLR5_AILME
OG0011147	sp|Q9QZM9|FBX16_MOUSE	tr|A0A7N5JMC7|A0A7N5JMC7_AILME
OG0011149	sp|Q8VEK2|RHBD2_MOUSE	tr|A0A7N5JXE5|A0A7N5JXE5_AILME
OG0011150	sp|Q3UE31|K0930_MOUSE	tr|A0A7N5K1D6|A0A7N5K1D6_AILME
OG0011151	sp|Q9D1F4|AKTS1_MOUSE	tr|A0A7N5KA48|A0A7N5KA48_AILME
OG0011152	sp|Q8CFR0|C1QL2_MOUSE	tr|A0A7N5KD05|A0A7N5KD05_AILME
OG0011153	tr|Q2M4I6|Q2M4I6_MOUSE	tr|A0A7N5KDS3|A0A7N5KDS3_AILME
OG0011154	sp|Q9WUC3|LY6H_MOUSE	tr|A0A7N5KGK9|A0A7N5KGK9_AILME
OG0011155	sp|Q08874|MITF_MOUSE	tr|A0A7N5KJH7|A0A7N5KJH7_AILME
OG0011156	sp|Q9CQ45|NENF_MOUSE	tr|A0A7N5KJI3|A0A7N5KJI3_AILME
OG0011157	sp|Q9D0N8|TMM88_MOUSE	tr|A0A7N5KK39|A0A7N5KK39_AILME
OG0011158	sp|Q3UWW6|GA2L3_MOUSE	tr|A0A7N5KMY9|A0A7N5KMY9_AILME
OG0011159	sp|A2ACP1|TT39A_MOUSE	tr|A0A7N5KNX6|A0A7N5KNX6_AILME
OG0011160	sp|Q99MB7|RN141_MOUSE	tr|A0A7N5KRC7|A0A7N5KRC7_AILME
OG0011161	sp|Q8C8T7|ELFN1_MOUSE	tr|A0A7N5P0U6|A0A7N5P0U6_AILME
OG0011162	sp|Q62252|SP17_MOUSE	tr|A0A7N5P1Y9|A0A7N5P1Y9_AILME
OG0011163	sp|P09535|IGF2_MOUSE	tr|A0A7N5P2F7|A0A7N5P2F7_AILME
OG0011164	sp|P21765|GPX5_MOUSE	tr|A0A7N5P2N0|A0A7N5P2N0_AILME
OG0011165	tr|Q6PGK3|Q6PGK3_MOUSE	tr|D2HKH8|D2HKH8_AILME
OG0011166	sp|Q9CQN7|RM41_MOUSE	tr|D2HU66|D2HU66_AILME
OG0011167	sp|Q3TC72|FAHD2_MOUSE	tr|D2HV38|D2HV38_AILME
OG0011168	sp|Q80TY5|VP13B_MOUSE	tr|G1L0X0|G1L0X0_AILME
OG0011169	sp|Q8K0H7|S45A3_MOUSE	tr|G1L437|G1L437_AILME
OG0011170	sp|Q7TN31|AGGF1_MOUSE	tr|G1L507|G1L507_AILME
OG0011171	sp|Q9D4H7|LONF3_MOUSE	tr|G1L5R9|G1L5R9_AILME
OG0011172	sp|Q8VBW5|BBX_MOUSE	tr|G1L748|G1L748_AILME
OG0011173	sp|Q8BVV7|CEP95_MOUSE	tr|G1L7E2|G1L7E2_AILME
OG0011174	sp|Q9R0G8|NRK_MOUSE	tr|G1LBT3|G1LBT3_AILME
OG0011175	tr|Q9D4E9|Q9D4E9_MOUSE	tr|G1LD27|G1LD27_AILME
OG0011176	sp|Q60665|SKIL_MOUSE	tr|G1LDF9|G1LDF9_AILME
OG0011177	sp|Q8C1R0|TSSK5_MOUSE	tr|G1LHD0|G1LHD0_AILME
OG0011178	sp|Q9CWR2|SMYD3_MOUSE	tr|G1LJ58|G1LJ58_AILME
OG0011179	sp|Q69ZK7|F214A_MOUSE	tr|G1LLI0|G1LLI0_AILME
OG0011180	sp|P97457|MYL11_MOUSE	tr|G1LMX7|G1LMX7_AILME
OG0011181	sp|A9Q751|PCDP1_MOUSE	tr|G1LPP9|G1LPP9_AILME
OG0011182	sp|Q9Z0F8|ADA17_MOUSE	tr|G1LPT2|G1LPT2_AILME
OG0011183	sp|Q91WE3|RPP25_MOUSE	tr|G1LPW0|G1LPW0_AILME
OG0011184	sp|Q9D1R1|T126B_MOUSE	tr|G1LQ19|G1LQ19_AILME
OG0011185	sp|Q8BUZ1|ABRA_MOUSE	tr|G1LRU4|G1LRU4_AILME
OG0011186	sp|O08900|IKZF3_MOUSE	tr|G1LTJ9|G1LTJ9_AILME
OG0011187	sp|Q9D952|EVPL_MOUSE	tr|G1LU28|G1LU28_AILME
OG0011188	sp|D3Z5L6|S18B1_MOUSE	tr|G1LVT8|G1LVT8_AILME
OG0011189	sp|P49183|DNAS1_MOUSE	tr|G1LW40|G1LW40_AILME
OG0011190	sp|Q8BUL6|PKHA1_MOUSE	tr|G1LWE3|G1LWE3_AILME
OG0011191	sp|Q8VE65|TAF12_MOUSE	tr|G1LY35|G1LY35_AILME
OG0011192	sp|Q8R090|VMAT1_MOUSE	tr|G1M268|G1M268_AILME
OG0011193	sp|Q91ZP3|LPIN1_MOUSE	tr|G1M2D3|G1M2D3_AILME
OG0011194	sp|Q9D2Z8|KIF12_MOUSE	tr|G1M2G6|G1M2G6_AILME
OG0011195	sp|Q99LQ1|MBIP1_MOUSE	tr|G1M4K8|G1M4K8_AILME
OG0011196	sp|Q8VI84|NOC3L_MOUSE	tr|G1M4V7|G1M4V7_AILME
OG0011197	sp|O55128|SAP18_MOUSE	tr|G1M7X4|G1M7X4_AILME
OG0011198	sp|Q9EQX0|GHRL_MOUSE	tr|G1MC20|G1MC20_AILME
OG0011199	sp|P51661|DHI2_MOUSE	tr|G1MG86|G1MG86_AILME
OG0011200	sp|Q8BX70|VP13C_MOUSE	tr|G1MGF3|G1MGF3_AILME
OG0011201	sp|Q9DCR4|EID1_MOUSE	tr|G1MLU6|G1MLU6_AILME
OG0011202	sp|Q8BXZ1|TMX3_MOUSE	tr|A0A7N5JEQ5|A0A7N5JEQ5_AILME
OG0011203	sp|Q8CEC6|PPWD1_MOUSE	tr|A0A7N5JH64|A0A7N5JH64_AILME
OG0011204	sp|Q9ERT9|PPR1A_MOUSE	tr|A0A7N5JID2|A0A7N5JID2_AILME
OG0011205	tr|B2RVE2|B2RVE2_MOUSE	tr|A0A7N5JL22|A0A7N5JL22_AILME
OG0011206	sp|P97764|WBP1_MOUSE	tr|A0A7N5JM05|A0A7N5JM05_AILME
OG0011208	sp|Q4VBD2|TAPT1_MOUSE	tr|A0A7N5JP58|A0A7N5JP58_AILME
OG0011209	sp|Q8R2Q0|TRI29_MOUSE	tr|A0A7N5JS88|A0A7N5JS88_AILME
OG0011210	sp|A2A3V2|S2543_MOUSE	tr|A0A7N5JT07|A0A7N5JT07_AILME
OG0011211	sp|O08807|PRDX4_MOUSE	tr|A0A7N5JTF1|A0A7N5JTF1_AILME
OG0011212	sp|Q9R0Q3|TMED2_MOUSE	tr|A0A7N5JVK6|A0A7N5JVK6_AILME
OG0011213	sp|Q9CQU8|IMP1L_MOUSE	tr|A0A7N5JZB0|A0A7N5JZB0_AILME
OG0011214	sp|P32442|MEOX1_MOUSE	tr|A0A7N5K1C8|A0A7N5K1C8_AILME
OG0011215	sp|Q64685|SIAT1_MOUSE	tr|A0A7N5K6L2|A0A7N5K6L2_AILME
OG0011216	sp|Q60925|DBP_MOUSE	tr|A0A7N5K6S0|A0A7N5K6S0_AILME
OG0011217	sp|Q9CRB0|SNX24_MOUSE	tr|A0A7N5K967|A0A7N5K967_AILME
OG0011218	sp|Q80YS5|LRC27_MOUSE	tr|A0A7N5KG05|A0A7N5KG05_AILME
OG0011219	sp|Q64514|TPP2_MOUSE	tr|A0A7N5KLA1|A0A7N5KLA1_AILME
OG0011220	sp|P54071|IDHP_MOUSE	tr|A0A7N5KRG2|A0A7N5KRG2_AILME
OG0011221	sp|P48972|MYBB_MOUSE	tr|A0A7N5P016|A0A7N5P016_AILME
OG0011222	sp|Q9CTN4|RHBT3_MOUSE	tr|A0A7N5P186|A0A7N5P186_AILME
OG0011223	sp|Q6P5H2|NEST_MOUSE	tr|A0A7N5P2Z6|A0A7N5P2Z6_AILME
OG0011224	tr|A0A571BE33|A0A571BE33_MOUSE	tr|A0A7N5P3K9|A0A7N5P3K9_AILME
