Orthogroup	Mus_musculus	Odocoileus_virginianus_texanus
OG0012874	sp|Q9CPV0|TM107_MOUSE	tr|A0A6J0VIB0|A0A6J0VIB0_ODOVR
OG0012875	sp|Q9CQS9|HAUS2_MOUSE	tr|A0A6J0YMJ1|A0A6J0YMJ1_ODOVR
OG0012876	sp|Q9CR62|M2OM_MOUSE	tr|A0A6J0Z607|A0A6J0Z607_ODOVR
OG0012877	sp|Q9CWR0|ARHGP_MOUSE	tr|A0A6J0W8U7|A0A6J0W8U7_ODOVR
OG0012878	sp|Q9CX53|GEMI6_MOUSE	tr|A0A6J0Z8B1|A0A6J0Z8B1_ODOVR
OG0012879	sp|Q9CX84|RGS19_MOUSE	tr|A0A6J0W552|A0A6J0W552_ODOVR
OG0012880	sp|Q9CYW4|HDHD3_MOUSE	tr|A0A6J0YMP2|A0A6J0YMP2_ODOVR
OG0012881	sp|Q9D2F0|TM210_MOUSE	tr|A0A6J0X2D8|A0A6J0X2D8_ODOVR
OG0012882	sp|Q9D618|KBTBC_MOUSE	tr|A0A6J0WIL3|A0A6J0WIL3_ODOVR
OG0012883	sp|Q9D826|SOX_MOUSE	tr|A0A6J0Z204|A0A6J0Z204_ODOVR
OG0012884	sp|Q9DCA2|RT11_MOUSE	tr|A0A6J0XLS2|A0A6J0XLS2_ODOVR
OG0012885	sp|Q9DCS3|MECR_MOUSE	tr|A0A6J0VIT1|A0A6J0VIT1_ODOVR
OG0012886	sp|Q9ER41|TOR1B_MOUSE	tr|A0A6J0W229|A0A6J0W229_ODOVR
OG0012887	sp|Q9JJ66|CDC20_MOUSE	tr|A0A6J0Z8L2|A0A6J0Z8L2_ODOVR
OG0012888	sp|Q9QZB7|ARP10_MOUSE	tr|A0A6J0W2G2|A0A6J0W2G2_ODOVR
OG0012889	sp|Q9WV04|KIF9_MOUSE	tr|A0A6J0ZC90|A0A6J0ZC90_ODOVR
OG0012890	sp|Q9Z0J0|NPC2_MOUSE	tr|A0A6J0YL66|A0A6J0YL66_ODOVR
OG0012891	sp|A0A140LIA7|CT204_MOUSE	tr|A0A6J0W3X0|A0A6J0W3X0_ODOVR
OG0012893	sp|A2RTF1|CTSRB_MOUSE	tr|A0A6J0W5P7|A0A6J0W5P7_ODOVR
OG0012894	tr|A7E1W8|A7E1W8_MOUSE	tr|A0A6J0VMM4|A0A6J0VMM4_ODOVR
OG0012895	tr|B2RVL9|B2RVL9_MOUSE	tr|A0A6J0YY35|A0A6J0YY35_ODOVR
OG0012896	tr|F6R5P4|F6R5P4_MOUSE	tr|A0A6J0YCQ9|A0A6J0YCQ9_ODOVR
OG0012897	sp|O09173|HGD_MOUSE	tr|A0A6J0Z102|A0A6J0Z102_ODOVR
OG0012898	sp|O35185|BHE40_MOUSE	tr|A0A6J0Z9Y4|A0A6J0Z9Y4_ODOVR
OG0012899	sp|O54992|MAPK5_MOUSE	tr|A0A6J0YFK9|A0A6J0YFK9_ODOVR
OG0012900	sp|O88834|SHD_MOUSE	tr|A0A6J0XN19|A0A6J0XN19_ODOVR
OG0012901	sp|P04351|IL2_MOUSE	tr|A0A6J0WJF9|A0A6J0WJF9_ODOVR
OG0012902	sp|P34884|MIF_MOUSE	tr|A0A6J0YMV7|A0A6J0YMV7_ODOVR
OG0012903	sp|P60122|RUVB1_MOUSE	tr|A0A6J0WG51|A0A6J0WG51_ODOVR
OG0012904	sp|Q04211|BTG2_MOUSE	tr|A0A6J0XK18|A0A6J0XK18_ODOVR
OG0012905	sp|Q04857|CO6A1_MOUSE	tr|A0A6J0W6M8|A0A6J0W6M8_ODOVR
OG0012906	sp|Q05909|PTPRG_MOUSE	tr|A0A6J0XB60|A0A6J0XB60_ODOVR
OG0012907	sp|Q0VGU4|VGF_MOUSE	tr|A0A6J0W689|A0A6J0W689_ODOVR
OG0012908	sp|Q0VGY8|TANC1_MOUSE	tr|A0A6J0WE86|A0A6J0WE86_ODOVR
OG0012909	sp|Q149L7|CRTAM_MOUSE	tr|A0A6J0WB64|A0A6J0WB64_ODOVR
OG0012910	sp|Q3UBZ5|MI4GD_MOUSE	tr|A0A6J0WZB7|A0A6J0WZB7_ODOVR
OG0012911	sp|Q3UMQ8|NAF1_MOUSE	tr|A0A6J0YQA5|A0A6J0YQA5_ODOVR
OG0012912	sp|Q3UVY1|GP149_MOUSE	tr|A0A6J0WDF7|A0A6J0WDF7_ODOVR
OG0012913	sp|Q3UX62|ODAD1_MOUSE	tr|A0A6J0X509|A0A6J0X509_ODOVR
OG0012914	sp|Q3UZV7|ELAP2_MOUSE	tr|A0A6J0YXH9|A0A6J0YXH9_ODOVR
OG0012915	sp|Q4VBD9|GZF1_MOUSE	tr|A0A6J0WD58|A0A6J0WD58_ODOVR
OG0012916	sp|Q58FA4|E2F8_MOUSE	tr|A0A6J0YW08|A0A6J0YW08_ODOVR
OG0012917	sp|Q5SX79|SHRM1_MOUSE	tr|A0A6J0XVK5|A0A6J0XVK5_ODOVR
OG0012918	sp|Q5U4C3|SFR19_MOUSE	tr|A0A6J0WTV2|A0A6J0WTV2_ODOVR
OG0012919	sp|Q64695|EPCR_MOUSE	tr|A0A6J0XJL7|A0A6J0XJL7_ODOVR
OG0012920	sp|Q7TQ32|RGMC_MOUSE	tr|A0A6J0YEH2|A0A6J0YEH2_ODOVR
OG0012921	sp|Q80XA0|TM121_MOUSE	tr|A0A6J0XVM9|A0A6J0XVM9_ODOVR
OG0012922	sp|Q8BHE1|GEMI8_MOUSE	tr|A0A6J0Z010|A0A6J0Z010_ODOVR
OG0012923	sp|Q8BIX9|FICD_MOUSE	tr|A0A6J0W743|A0A6J0W743_ODOVR
OG0012924	sp|Q8BJ64|CHDH_MOUSE	tr|A0A6J0WVC3|A0A6J0WVC3_ODOVR
OG0012925	sp|Q8BJH1|ZC21A_MOUSE	tr|A0A6J0XL81|A0A6J0XL81_ODOVR
OG0012926	sp|Q8BP99|CA216_MOUSE	tr|A0A6J0WDU6|A0A6J0WDU6_ODOVR
OG0012927	sp|Q8CB87|RAB44_MOUSE	tr|A0A6J0W1G2|A0A6J0W1G2_ODOVR
OG0012928	sp|Q8CDZ2|MT21E_MOUSE	tr|A0A6J0WIM7|A0A6J0WIM7_ODOVR
OG0012929	sp|Q8CI59|STEA3_MOUSE	tr|A0A6J0Z941|A0A6J0Z941_ODOVR
OG0012930	sp|Q8JZK9|HMCS1_MOUSE	tr|A0A6J0Z1K7|A0A6J0Z1K7_ODOVR
OG0012931	sp|Q8R070|G6PT2_MOUSE	tr|A0A6J0W322|A0A6J0W322_ODOVR
OG0012932	sp|Q8R0I4|TM2D2_MOUSE	tr|A0A6J0W2N3|A0A6J0W2N3_ODOVR
OG0012933	sp|Q8VC51|TCAB1_MOUSE	tr|A0A6J0VME0|A0A6J0VME0_ODOVR
OG0012934	tr|Q8VGB4|Q8VGB4_MOUSE	tr|A0A6J0YVR8|A0A6J0YVR8_ODOVR
OG0012935	sp|Q91WC7|NPAL2_MOUSE	tr|A0A6J0YYF0|A0A6J0YYF0_ODOVR
OG0012936	sp|Q91YE6|IPO9_MOUSE	tr|A0A6J0XDG9|A0A6J0XDG9_ODOVR
OG0012937	sp|Q91YP1|BN3D2_MOUSE	tr|A0A6J0YQL7|A0A6J0YQL7_ODOVR
OG0012938	sp|Q99PM3|TF2AA_MOUSE	tr|A0A6J0WVV6|A0A6J0WVV6_ODOVR
OG0012939	sp|Q9CVB6|ARPC2_MOUSE	tr|A0A6J0VGA2|A0A6J0VGA2_ODOVR
OG0012940	sp|Q9CXY6|ILF2_MOUSE	tr|A0A6J0X9G2|A0A6J0X9G2_ODOVR
OG0012941	sp|Q9D024|CCD47_MOUSE	tr|A0A6J0W4U2|A0A6J0W4U2_ODOVR
OG0012942	sp|Q9D061|ACBD6_MOUSE	tr|A0A6J0VLS0|A0A6J0VLS0_ODOVR
OG0012943	sp|Q9D0N7|CAF1B_MOUSE	tr|A0A6J0Z7D2|A0A6J0Z7D2_ODOVR
OG0012944	sp|Q9D4K5|F166A_MOUSE	tr|A0A6J0X4P2|A0A6J0X4P2_ODOVR
OG0012945	sp|Q9D9W0|SPC1L_MOUSE	tr|A0A6J0W4L0|A0A6J0W4L0_ODOVR
OG0012946	sp|Q9ERU9|RBP2_MOUSE	tr|A0A6J0Y8X1|A0A6J0Y8X1_ODOVR
OG0012947	sp|Q9JJR5|AKIP1_MOUSE	tr|A0A6J0VSD0|A0A6J0VSD0_ODOVR
OG0012948	sp|Q9WUQ2|PREB_MOUSE	tr|A0A6J0WW21|A0A6J0WW21_ODOVR
OG0012949	sp|Q9WUU8|TNIP1_MOUSE	tr|A0A6J0XY58|A0A6J0XY58_ODOVR
OG0012950	sp|Q9WVJ9|FBLN4_MOUSE	tr|A0A6J0YJV1|A0A6J0YJV1_ODOVR
OG0012951	sp|Q9Z1Q4|LY66C_MOUSE	tr|A0A6J0XUK2|A0A6J0XUK2_ODOVR
OG0012952	sp|A2A3V2|S2543_MOUSE	tr|A0A6J0X646|A0A6J0X646_ODOVR
OG0012953	tr|G5E8H5|G5E8H5_MOUSE	tr|A0A6J0XZC4|A0A6J0XZC4_ODOVR
OG0012954	sp|O54799|NMBR_MOUSE	tr|A0A6J0YW61|A0A6J0YW61_ODOVR
OG0012955	sp|O88319|NTR1_MOUSE	tr|A0A6J0X5K1|A0A6J0X5K1_ODOVR
OG0012956	sp|P06537|GCR_MOUSE	tr|A0A6J0Z187|A0A6J0Z187_ODOVR
OG0012957	sp|P11403|FGF4_MOUSE	tr|A0A6J0Y344|A0A6J0Y344_ODOVR
OG0012958	sp|P15208|INSR_MOUSE	tr|A0A6J0XBR7|A0A6J0XBR7_ODOVR
OG0012959	sp|P17125|TGFB3_MOUSE	tr|A0A6J0W6E5|A0A6J0W6E5_ODOVR
OG0012960	sp|P40226|TPO_MOUSE	tr|A0A6J0WD20|A0A6J0WD20_ODOVR
OG0012961	sp|P60324|NANO3_MOUSE	tr|A0A6J0ZEV9|A0A6J0ZEV9_ODOVR
OG0012962	sp|P62267|RS23_MOUSE	tr|A0A6J0XHZ1|A0A6J0XHZ1_ODOVR
OG0012963	sp|P70295|AUP1_MOUSE	tr|A0A6J0XNP6|A0A6J0XNP6_ODOVR
OG0012964	sp|P70349|HINT1_MOUSE	tr|A0A6J0W7H8|A0A6J0W7H8_ODOVR
OG0012965	sp|Q0GNC1|INF2_MOUSE	tr|A0A6J0XVN3|A0A6J0XVN3_ODOVR
OG0012966	sp|Q2KHI9|MCM9_MOUSE	tr|A0A6J0Y160|A0A6J0Y160_ODOVR
OG0012967	sp|Q2VPU4|MLXIP_MOUSE	tr|A0A6J0WP38|A0A6J0WP38_ODOVR
OG0012968	tr|Q3TDV8|Q3TDV8_MOUSE	tr|A0A6J0XQB3|A0A6J0XQB3_ODOVR
OG0012969	sp|Q3U2J5|CMKMT_MOUSE	tr|A0A6J0YZV5|A0A6J0YZV5_ODOVR
OG0012970	sp|Q3UHU5|MTCL1_MOUSE	tr|A0A6J0W992|A0A6J0W992_ODOVR
OG0012971	sp|Q5S248|TM11E_MOUSE	tr|A0A6J0YUP6|A0A6J0YUP6_ODOVR
OG0012972	sp|Q62315|JARD2_MOUSE	tr|A0A6J0W5S3|A0A6J0W5S3_ODOVR
OG0012973	sp|Q69Z99|ZN512_MOUSE	tr|A0A6J0WW39|A0A6J0WW39_ODOVR
OG0012974	sp|Q6DID7|WLS_MOUSE	tr|A0A6J0XQ63|A0A6J0XQ63_ODOVR
OG0012975	sp|Q6NVG1|LPCT4_MOUSE	tr|A0A6J0YEV5|A0A6J0YEV5_ODOVR
OG0012976	sp|Q6NZM9|HDAC4_MOUSE	tr|A0A6J0WEW6|A0A6J0WEW6_ODOVR
OG0012977	sp|Q6NZR2|MSD2_MOUSE	tr|A0A6J0YDD3|A0A6J0YDD3_ODOVR
OG0012978	sp|Q6P9R1|DDX51_MOUSE	tr|A0A6J0YI43|A0A6J0YI43_ODOVR
OG0012979	sp|Q7TM99|MOT9_MOUSE	tr|A0A6J0XU74|A0A6J0XU74_ODOVR
OG0012980	sp|Q7TMC8|FCSK_MOUSE	tr|A0A6J0XR61|A0A6J0XR61_ODOVR
OG0012981	sp|Q7TQI8|TSYL2_MOUSE	tr|A0A6J0WXP0|A0A6J0WXP0_ODOVR
OG0012982	sp|Q80SY5|PR38B_MOUSE	tr|A0A6J0Y9M9|A0A6J0Y9M9_ODOVR
OG0012983	sp|Q80VQ1|LRRC1_MOUSE	tr|A0A6J0Z3I6|A0A6J0Z3I6_ODOVR
OG0012984	sp|Q80X53|CC116_MOUSE	tr|A0A6J0XY54|A0A6J0XY54_ODOVR
OG0012985	sp|Q8BSM5|GAB3_MOUSE	tr|A0A6J0YUG8|A0A6J0YUG8_ODOVR
OG0012986	sp|Q8BWG4|K1755_MOUSE	tr|A0A6J0YV35|A0A6J0YV35_ODOVR
OG0012987	sp|Q8BZH4|POGZ_MOUSE	tr|A0A6J0VY10|A0A6J0VY10_ODOVR
OG0012988	sp|Q8CDD9|LRIF1_MOUSE	tr|A0A6J0Y485|A0A6J0Y485_ODOVR
OG0012989	tr|Q8K168|Q8K168_MOUSE	tr|A0A6J0WTL7|A0A6J0WTL7_ODOVR
OG0012990	sp|Q8K3A4|RHNO1_MOUSE	tr|A0A6J0XNG1|A0A6J0XNG1_ODOVR
OG0012991	sp|Q8K3I9|GLCI1_MOUSE	tr|A0A6J0X1K3|A0A6J0X1K3_ODOVR
OG0012992	sp|Q8VC60|GLB1L_MOUSE	tr|A0A6J0YFF2|A0A6J0YFF2_ODOVR
OG0012993	sp|Q8VDP6|CDIPT_MOUSE	tr|A0A6J0WUK8|A0A6J0WUK8_ODOVR
OG0012994	sp|Q8VHW2|CCG8_MOUSE	tr|A0A6J0YHS1|A0A6J0YHS1_ODOVR
OG0012995	sp|Q923S6|NEUL1_MOUSE	tr|A0A6J0Y313|A0A6J0Y313_ODOVR
OG0012996	sp|Q925F2|ESAM_MOUSE	tr|A0A6J0YEJ0|A0A6J0YEJ0_ODOVR
OG0012997	sp|Q925H1|TRPS1_MOUSE	tr|A0A6J0WSH6|A0A6J0WSH6_ODOVR
OG0012998	sp|Q9CQ13|COPRS_MOUSE	tr|A0A6J0WTP7|A0A6J0WTP7_ODOVR
OG0012999	sp|Q9CQZ7|RPC10_MOUSE	tr|A0A6J0Y2M4|A0A6J0Y2M4_ODOVR
OG0013000	sp|Q9CR23|TMEM9_MOUSE	tr|A0A6J0YLU3|A0A6J0YLU3_ODOVR
OG0013001	sp|Q9CWS1|RN135_MOUSE	tr|A0A6J0XXU9|A0A6J0XXU9_ODOVR
OG0013002	sp|Q9CXK9|RBM33_MOUSE	tr|A0A6J0Y3S7|A0A6J0Y3S7_ODOVR
OG0013003	sp|Q9D0D3|PAPD1_MOUSE	tr|A0A6J0ZAI9|A0A6J0ZAI9_ODOVR
OG0013004	sp|Q9D0K0|TBCD7_MOUSE	tr|A0A6J0Z6U6|A0A6J0Z6U6_ODOVR
OG0013005	sp|Q9D5W4|CCD81_MOUSE	tr|A0A6J0WLK4|A0A6J0WLK4_ODOVR
OG0013006	sp|Q9D7V2|LYSM2_MOUSE	tr|A0A6J0VIR4|A0A6J0VIR4_ODOVR
OG0013007	sp|Q9D9Z1|SKAP_MOUSE	tr|A0A6J0VRX9|A0A6J0VRX9_ODOVR
OG0013008	sp|Q9JIB4|TF2H2_MOUSE	tr|A0A6J0ZAT9|A0A6J0ZAT9_ODOVR
OG0013009	sp|Q9QUM4|SLAF1_MOUSE	tr|A0A6J0ZB78|A0A6J0ZB78_ODOVR
OG0013010	sp|Q9Z126|PLF4_MOUSE	tr|A0A6J0WWM9|A0A6J0WWM9_ODOVR
OG0013011	tr|A0A087WRI3|A0A087WRI3_MOUSE	tr|A0A6J0YXW1|A0A6J0YXW1_ODOVR
OG0013012	tr|A0A0B4J1M2|A0A0B4J1M2_MOUSE	tr|A0A6J0XVJ5|A0A6J0XVJ5_ODOVR
OG0013013	tr|A0A1D5RM53|A0A1D5RM53_MOUSE	tr|A0A6J0WUE6|A0A6J0WUE6_ODOVR
OG0013014	sp|A2AN08|UBR4_MOUSE	tr|A0A6J0Y0L0|A0A6J0Y0L0_ODOVR
OG0013015	sp|A2AWT3|AT7L3_MOUSE	tr|A0A6J0VUZ9|A0A6J0VUZ9_ODOVR
OG0013016	sp|O55236|MCE1_MOUSE	tr|A0A6J0WAF6|A0A6J0WAF6_ODOVR
OG0013017	sp|P0C6B7|IGSF6_MOUSE	tr|A0A6J0YEH0|A0A6J0YEH0_ODOVR
OG0013018	sp|P0C6F1|DYH2_MOUSE	tr|A0A6J0VMG1|A0A6J0VMG1_ODOVR
OG0013019	sp|P10493|NID1_MOUSE	tr|A0A6J0YQ63|A0A6J0YQ63_ODOVR
OG0013020	sp|P56384|AT5G3_MOUSE	tr|A0A6J0ZAM9|A0A6J0ZAM9_ODOVR
OG0013021	sp|P62340|TBPL1_MOUSE	tr|A0A6J0YQ43|A0A6J0YQ43_ODOVR
OG0013022	sp|P63254|CRIP1_MOUSE	tr|A0A6J0XW08|A0A6J0XW08_ODOVR
OG0013023	sp|P70375|FA7_MOUSE	tr|A0A6J0XQQ4|A0A6J0XQQ4_ODOVR
OG0013024	sp|Q08093|CNN2_MOUSE	tr|A0A6J0XAJ8|A0A6J0XAJ8_ODOVR
OG0013025	sp|Q08EN7|ZCPW2_MOUSE	tr|A0A6J0YUS0|A0A6J0YUS0_ODOVR
OG0013026	sp|Q0VBD0|ITB8_MOUSE	tr|A0A6J0VGC7|A0A6J0VGC7_ODOVR
OG0013027	sp|Q3KNL4|CJ053_MOUSE	tr|A0A6J0ZCX7|A0A6J0ZCX7_ODOVR
OG0013028	sp|Q3U145|TMM64_MOUSE	tr|A0A6J0VKP9|A0A6J0VKP9_ODOVR
OG0013029	sp|Q3U214|MAST3_MOUSE	tr|A0A6J0WR24|A0A6J0WR24_ODOVR
OG0013030	sp|Q3V3G7|GRM2A_MOUSE	tr|A0A6J0XPE0|A0A6J0XPE0_ODOVR
OG0013031	sp|Q5SQF8|SP30L_MOUSE	tr|A0A6J0YJS9|A0A6J0YJS9_ODOVR
OG0013032	sp|Q5SSH8|NEUFC_MOUSE	tr|A0A6J0WJ60|A0A6J0WJ60_ODOVR
OG0013033	sp|Q60943|I17RA_MOUSE	tr|A0A6J0Y7X4|A0A6J0Y7X4_ODOVR
OG0013034	sp|Q61239|FNTA_MOUSE	tr|A0A6J0XTB6|A0A6J0XTB6_ODOVR
OG0013035	sp|Q61645|HAIR_MOUSE	tr|A0A6J0Y1T0|A0A6J0Y1T0_ODOVR
OG0013036	sp|Q6PGE4|ZF316_MOUSE	tr|A0A6J0YEF8|A0A6J0YEF8_ODOVR
OG0013037	sp|Q7JJ13|BRD2_MOUSE	tr|A0A6J0YRN8|A0A6J0YRN8_ODOVR
OG0013038	sp|Q80UN9|MOD5_MOUSE	tr|A0A6J0YMZ4|A0A6J0YMZ4_ODOVR
OG0013039	sp|Q80ZF2|IFNE_MOUSE	tr|A0A6J0YFP8|A0A6J0YFP8_ODOVR
OG0013040	sp|Q810F0|PRIMA_MOUSE	tr|A0A6J0W1X2|A0A6J0W1X2_ODOVR
OG0013041	sp|Q8BGR8|GSKIP_MOUSE	tr|A0A6J0Y079|A0A6J0Y079_ODOVR
OG0013042	sp|Q8BI22|CE128_MOUSE	tr|A0A6J0YAV0|A0A6J0YAV0_ODOVR
OG0013043	sp|Q8BKH7|SIN1_MOUSE	tr|A0A6J0VXE4|A0A6J0VXE4_ODOVR
OG0013044	tr|Q8C5X1|Q8C5X1_MOUSE	tr|A0A6J0XW17|A0A6J0XW17_ODOVR
OG0013045	sp|Q8CC96|BNIP5_MOUSE	tr|A0A6J0W6I9|A0A6J0W6I9_ODOVR
OG0013046	tr|Q8CDT9|Q8CDT9_MOUSE	tr|A0A6J0VRB7|A0A6J0VRB7_ODOVR
OG0013047	sp|Q8CEE7|RDH13_MOUSE	tr|A0A6J0X8M0|A0A6J0X8M0_ODOVR
OG0013048	sp|Q8CFC7|CLASR_MOUSE	tr|A0A6J0XXA3|A0A6J0XXA3_ODOVR
OG0013049	sp|Q8K368|FANCI_MOUSE	tr|A0A6J0YVG0|A0A6J0YVG0_ODOVR
OG0013050	sp|Q8K3I4|MYRIP_MOUSE	tr|A0A6J0XQ74|A0A6J0XQ74_ODOVR
OG0013051	sp|Q8R0M8|MOT5_MOUSE	tr|A0A6J0WFQ2|A0A6J0WFQ2_ODOVR
OG0013052	sp|Q8R1J3|ZCHC9_MOUSE	tr|A0A6J0X4C4|A0A6J0X4C4_ODOVR
OG0013053	sp|Q8R2X8|GO45_MOUSE	tr|A0A6J0VX16|A0A6J0VX16_ODOVR
OG0013054	sp|Q91VK4|ITM2C_MOUSE	tr|A0A6J0XSP1|A0A6J0XSP1_ODOVR
OG0013055	sp|Q91Z49|UIF_MOUSE	tr|A0A6J0XHF9|A0A6J0XHF9_ODOVR
OG0013056	sp|Q91ZH7|ABHD3_MOUSE	tr|A0A6J0WI64|A0A6J0WI64_ODOVR
OG0013057	sp|Q99JA4|CLTR1_MOUSE	tr|A0A6J0YXK3|A0A6J0YXK3_ODOVR
OG0013058	sp|Q99JT6|TLCD1_MOUSE	tr|A0A6J0WRS6|A0A6J0WRS6_ODOVR
OG0013059	sp|Q99KG5|LSR_MOUSE	tr|A0A6J0VT47|A0A6J0VT47_ODOVR
OG0013060	sp|Q99LQ4|SVBP_MOUSE	tr|A0A6J0Z887|A0A6J0Z887_ODOVR
OG0013061	sp|Q99LR1|ABD12_MOUSE	tr|A0A6J0WBF5|A0A6J0WBF5_ODOVR
OG0013062	sp|Q99NF1|BCDO2_MOUSE	tr|A0A6J0WJG1|A0A6J0WJG1_ODOVR
OG0013063	sp|Q9CXB8|ALPK1_MOUSE	tr|A0A6J0X121|A0A6J0X121_ODOVR
OG0013064	sp|Q9CZN7|GLYM_MOUSE	tr|A0A6J0WDJ5|A0A6J0WDJ5_ODOVR
OG0013065	sp|Q9D1H8|RM53_MOUSE	tr|A0A6J0XSF2|A0A6J0XSF2_ODOVR
OG0013066	sp|Q9D1I6|RM14_MOUSE	tr|A0A6J0XBS4|A0A6J0XBS4_ODOVR
OG0013067	sp|Q9D7F7|CHM4C_MOUSE	tr|A0A6J0VR89|A0A6J0VR89_ODOVR
OG0013068	sp|Q9JM58|CRLF1_MOUSE	tr|A0A6J0WQN0|A0A6J0WQN0_ODOVR
OG0013069	sp|Q9QXM1|JMY_MOUSE	tr|A0A6J0XW04|A0A6J0XW04_ODOVR
OG0013070	sp|Q9R233|TPSN_MOUSE	tr|A0A6J0WN89|A0A6J0WN89_ODOVR
OG0013071	sp|Q9WTJ6|MTL5_MOUSE	tr|A0A6J0Y4Y2|A0A6J0Y4Y2_ODOVR
OG0013072	sp|Q9WU39|SCNNG_MOUSE	tr|A0A6J0W1K5|A0A6J0W1K5_ODOVR
OG0013073	sp|Q9WUA5|EPM2A_MOUSE	tr|A0A6J0X950|A0A6J0X950_ODOVR
OG0013074	sp|A2A5K6|ZN335_MOUSE	tr|A0A6J0WYX4|A0A6J0WYX4_ODOVR
OG0013075	tr|A6H634|A6H634_MOUSE	tr|A0A6J0Z6K0|A0A6J0Z6K0_ODOVR
OG0013076	sp|B1AQL3|TM235_MOUSE	tr|A0A6J0X6A8|A0A6J0X6A8_ODOVR
OG0013077	sp|B1AUR6|MMS22_MOUSE	tr|A0A6J0YW75|A0A6J0YW75_ODOVR
OG0013078	sp|B1AY13|UBP24_MOUSE	tr|A0A6J0VSH6|A0A6J0VSH6_ODOVR
OG0013079	sp|O08756|HCD2_MOUSE	tr|A0A6J0WAH7|A0A6J0WAH7_ODOVR
OG0013080	sp|O35326|SRSF5_MOUSE	tr|A0A6J0YFX6|A0A6J0YFX6_ODOVR
OG0013081	sp|P12246|SAMP_MOUSE	tr|A0A6J0ZA08|A0A6J0ZA08_ODOVR
OG0013082	sp|P13864|DNMT1_MOUSE	tr|A0A6J0Y8P1|A0A6J0Y8P1_ODOVR
OG0013083	sp|P27090|TGFB2_MOUSE	tr|A0A6J0Z154|A0A6J0Z154_ODOVR
OG0013084	sp|P47968|RPIA_MOUSE	tr|A0A6J0WV30|A0A6J0WV30_ODOVR
OG0013085	sp|P48755|FOSL1_MOUSE	tr|A0A6J0YLQ1|A0A6J0YLQ1_ODOVR
OG0013086	sp|P54843|MAF_MOUSE	tr|A0A6J0Y1Q2|A0A6J0Y1Q2_ODOVR
OG0013087	sp|P59648|FXYD7_MOUSE	tr|A0A6J0Z2D9|A0A6J0Z2D9_ODOVR
OG0013088	sp|Q01776|GNRHR_MOUSE	tr|A0A6J0Z7W0|A0A6J0Z7W0_ODOVR
OG0013089	sp|Q3TPR7|T184C_MOUSE	tr|A0A6J0VUP2|A0A6J0VUP2_ODOVR
OG0013090	sp|Q3UFK8|FRMD8_MOUSE	tr|A0A6J0YK92|A0A6J0YK92_ODOVR
OG0013091	sp|Q5HZK1|CEP44_MOUSE	tr|A0A6J0WUZ7|A0A6J0WUZ7_ODOVR
OG0013092	sp|Q60665|SKIL_MOUSE	tr|A0A6J0YL37|A0A6J0YL37_ODOVR
OG0013093	sp|Q61575|FOXN1_MOUSE	tr|A0A6J0WRC9|A0A6J0WRC9_ODOVR
OG0013094	sp|Q61923|KCNA6_MOUSE	tr|A0A6J0WPE9|A0A6J0WPE9_ODOVR
OG0013095	sp|Q62361|TRH_MOUSE	tr|A0A6J0VX52|A0A6J0VX52_ODOVR
OG0013096	sp|Q6PHN7|TM164_MOUSE	tr|A0A6J0YDE1|A0A6J0YDE1_ODOVR
OG0013097	sp|Q7TMD7|DSG4_MOUSE	tr|A0A6J0Y8I3|A0A6J0Y8I3_ODOVR
OG0013098	sp|Q7TNC9|I5P1_MOUSE	tr|A0A6J0YGN1|A0A6J0YGN1_ODOVR
OG0013099	sp|Q7TSC1|PRC2A_MOUSE	tr|A0A6J0XUD9|A0A6J0XUD9_ODOVR
OG0013100	sp|Q80U28|MADD_MOUSE	tr|A0A6J0VR61|A0A6J0VR61_ODOVR
OG0013101	sp|Q80X86|ARM12_MOUSE	tr|A0A6J0WXJ6|A0A6J0WXJ6_ODOVR
OG0013102	sp|Q8BFQ6|DIRC2_MOUSE	tr|A0A6J0Z5J4|A0A6J0Z5J4_ODOVR
OG0013103	sp|Q8BHC0|LYVE1_MOUSE	tr|A0A6J0YYY8|A0A6J0YYY8_ODOVR
OG0013104	sp|Q8BJZ4|RT35_MOUSE	tr|A0A6J0YZT6|A0A6J0YZT6_ODOVR
OG0013105	sp|Q8BL99|DOP1_MOUSE	tr|A0A6J0WBR0|A0A6J0WBR0_ODOVR
OG0013106	tr|Q8BV16|Q8BV16_MOUSE	tr|A0A6J0XPB3|A0A6J0XPB3_ODOVR
OG0013107	sp|Q8BVM4|AZIN2_MOUSE	tr|A0A6J0XSQ1|A0A6J0XSQ1_ODOVR
OG0013108	sp|Q8BZ10|TM11G_MOUSE	tr|A0A6J0Z6C4|A0A6J0Z6C4_ODOVR
OG0013109	sp|Q8BZ81|LRRT3_MOUSE	tr|A0A6J0X7K9|A0A6J0X7K9_ODOVR
OG0013110	sp|Q8C754|VPS52_MOUSE	tr|A0A6J0WIJ8|A0A6J0WIJ8_ODOVR
OG0013111	sp|Q8C784|MOSMO_MOUSE	tr|A0A6J0Y0J9|A0A6J0Y0J9_ODOVR
OG0013112	sp|Q8C9J3|SPEF2_MOUSE	tr|A0A6J0X070|A0A6J0X070_ODOVR
OG0013113	sp|Q8R191|SNG3_MOUSE	tr|A0A6J0WZE8|A0A6J0WZE8_ODOVR
OG0013114	sp|Q8R4G6|MGT5A_MOUSE	tr|A0A6J0WC04|A0A6J0WC04_ODOVR
