Orthogroup	Mus_musculus	Balaenoptera_physalus
OG0011483	sp|F8VQN3|GPR31_MOUSE	tr|A0A643CJJ9|A0A643CJJ9_BALPH
OG0011484	sp|Q8BJW5|NOL11_MOUSE	tr|A0A6A1PYY7|A0A6A1PYY7_BALPH
OG0011485	sp|Q8R139|S29A4_MOUSE	tr|A0A6A1Q0R4|A0A6A1Q0R4_BALPH
OG0011486	sp|Q8QZS3|FLCN_MOUSE	tr|A0A6A1Q257|A0A6A1Q257_BALPH
OG0011487	sp|Q6PDG8|MON1A_MOUSE	tr|A0A6A1Q4B7|A0A6A1Q4B7_BALPH
OG0011488	sp|P56528|CD38_MOUSE	tr|A0A6A1Q5E0|A0A6A1Q5E0_BALPH
OG0011489	sp|Q9CR37|PPDPF_MOUSE	tr|A0A6A1Q7T0|A0A6A1Q7T0_BALPH
OG0011490	sp|Q8C206|GP157_MOUSE	tr|A0A6A1Q803|A0A6A1Q803_BALPH
OG0011491	sp|Q8C180|FRS2_MOUSE	tr|A0A6A1Q854|A0A6A1Q854_BALPH
OG0011492	sp|Q9DB28|POP5_MOUSE	tr|A0A6A1Q8B4|A0A6A1Q8B4_BALPH
OG0011493	sp|Q9CZD5|IF3M_MOUSE	tr|A0A6A1QC42|A0A6A1QC42_BALPH
OG0011494	sp|Q7TQ69|TMC3_MOUSE	tr|A0A6A1QG86|A0A6A1QG86_BALPH
OG0011495	sp|O88967|YMEL1_MOUSE	tr|A0A6A1QJ85|A0A6A1QJ85_BALPH
OG0011496	sp|Q8CA72|GAN_MOUSE	tr|A0A6A1QJW9|A0A6A1QJW9_BALPH
OG0011497	sp|Q99LC5|ETFA_MOUSE	tr|A0A6A1QN58|A0A6A1QN58_BALPH
OG0011498	sp|Q9EPC5|RET7_MOUSE	tr|A0A643ATD2|A0A643ATD2_BALPH
OG0011499	sp|Q8R104|SIR3_MOUSE	tr|A0A643ATL5|A0A643ATL5_BALPH
OG0011500	sp|Q99NG0|ARIP4_MOUSE	tr|A0A643BL18|A0A643BL18_BALPH
OG0011501	sp|Q8VDV3|R3GEF_MOUSE	tr|A0A643BPB9|A0A643BPB9_BALPH
OG0011502	sp|Q8VCW4|UN93B_MOUSE	tr|A0A643BPM3|A0A643BPM3_BALPH
OG0011503	sp|F6XZJ7|SAM15_MOUSE	tr|A0A643BPM5|A0A643BPM5_BALPH
OG0011504	sp|Q9D3R3|CEP72_MOUSE	tr|A0A643BQH2|A0A643BQH2_BALPH
OG0011505	sp|Q91WA4|CXXC5_MOUSE	tr|A0A643BRL9|A0A643BRL9_BALPH
OG0011506	sp|Q7TSI1|PKHM1_MOUSE	tr|A0A643BS12|A0A643BS12_BALPH
OG0011507	sp|P70202|LXN_MOUSE	tr|A0A643BTY7|A0A643BTY7_BALPH
OG0011508	sp|Q8CG64|FKRP_MOUSE	tr|A0A643BUV8|A0A643BUV8_BALPH
OG0011509	sp|Q9D8S4|ORN_MOUSE	tr|A0A643BVL2|A0A643BVL2_BALPH
OG0011510	sp|Q2LA85|TRML2_MOUSE	tr|A0A643BWN9|A0A643BWN9_BALPH
OG0011511	sp|Q9D6G9|CKLF5_MOUSE	tr|A0A643BWP4|A0A643BWP4_BALPH
OG0011512	sp|Q8VHZ7|IMP4_MOUSE	tr|A0A643BX30|A0A643BX30_BALPH
OG0011513	sp|Q78JW9|UBFD1_MOUSE	tr|A0A643BXY7|A0A643BXY7_BALPH
OG0011514	tr|G3X952|G3X952_MOUSE	tr|A0A643BYH6|A0A643BYH6_BALPH
OG0011515	sp|Q8K3F6|KCNQ3_MOUSE	tr|A0A643BYI7|A0A643BYI7_BALPH
OG0011516	sp|Q9CPV2|APC16_MOUSE	tr|A0A643BYZ1|A0A643BYZ1_BALPH
OG0011517	sp|Q9D915|TCIM_MOUSE	tr|A0A643BZL8|A0A643BZL8_BALPH
OG0011518	sp|Q99N32|KLOTB_MOUSE	tr|A0A643C062|A0A643C062_BALPH
OG0011519	sp|Q8CAK1|CAF17_MOUSE	tr|A0A643C0A7|A0A643C0A7_BALPH
OG0011520	sp|Q8QZY1|EIF3L_MOUSE	tr|A0A643C0N2|A0A643C0N2_BALPH
OG0011521	sp|Q14C37|LEMD1_MOUSE	tr|A0A643C1U8|A0A643C1U8_BALPH
OG0011522	sp|Q9JMG2|C1GLC_MOUSE	tr|A0A643C1W1|A0A643C1W1_BALPH
OG0011523	sp|Q99K01|PDXD1_MOUSE	tr|A0A643C1W7|A0A643C1W7_BALPH
OG0011524	sp|E9PUL5|PRRT2_MOUSE	tr|A0A643C3N5|A0A643C3N5_BALPH
OG0011525	sp|Q3ULM6|USPL1_MOUSE	tr|A0A643C3S5|A0A643C3S5_BALPH
OG0011526	sp|B2RW38|CFA58_MOUSE	tr|A0A643C4Y1|A0A643C4Y1_BALPH
OG0011527	sp|O55131|SEPT7_MOUSE	tr|A0A643C5Y3|A0A643C5Y3_BALPH
OG0011528	tr|Q91XL1|Q91XL1_MOUSE	tr|A0A643C9L7|A0A643C9L7_BALPH
OG0011529	tr|A2A8R0|A2A8R0_MOUSE	tr|A0A643CAF0|A0A643CAF0_BALPH
OG0011530	sp|Q62288|TICN1_MOUSE	tr|A0A643CBS0|A0A643CBS0_BALPH
OG0011531	sp|Q5U4D8|SC5A6_MOUSE	tr|A0A643CCK9|A0A643CCK9_BALPH
OG0011532	sp|Q8CFV2|F149A_MOUSE	tr|A0A643CDL5|A0A643CDL5_BALPH
OG0011533	sp|Q9D4V6|TO20L_MOUSE	tr|A0A643CE39|A0A643CE39_BALPH
OG0011534	sp|Q9D7I8|FA83D_MOUSE	tr|A0A643CGF4|A0A643CGF4_BALPH
OG0011535	sp|Q9JMA1|UBP14_MOUSE	tr|A0A643CJF5|A0A643CJF5_BALPH
OG0011536	sp|Q9QZT4|PA2GF_MOUSE	tr|A0A6A1PZG9|A0A6A1PZG9_BALPH
OG0011537	sp|O88932|KCJ15_MOUSE	tr|A0A6A1Q0X0|A0A6A1Q0X0_BALPH
OG0011538	sp|P07743|BPIA2_MOUSE	tr|A0A6A1Q120|A0A6A1Q120_BALPH
OG0011539	sp|Q91V10|VSX1_MOUSE	tr|A0A6A1Q281|A0A6A1Q281_BALPH
OG0011540	sp|Q9DAZ9|ANCHR_MOUSE	tr|A0A6A1Q2J1|A0A6A1Q2J1_BALPH
OG0011541	sp|P39447|ZO1_MOUSE	tr|A0A6A1Q340|A0A6A1Q340_BALPH
OG0011542	sp|E9PYL2|PRR12_MOUSE	tr|A0A6A1Q479|A0A6A1Q479_BALPH
OG0011543	tr|A0A571BDQ7|A0A571BDQ7_MOUSE	tr|A0A6A1Q4I4|A0A6A1Q4I4_BALPH
OG0011544	tr|H3BJZ2|H3BJZ2_MOUSE	tr|A0A6A1Q505|A0A6A1Q505_BALPH
OG0011545	sp|Q9D8W7|OCAD2_MOUSE	tr|A0A6A1Q606|A0A6A1Q606_BALPH
OG0011546	sp|Q4ZJN1|C1QT9_MOUSE	tr|A0A6A1Q698|A0A6A1Q698_BALPH
OG0011547	sp|O35942|NEK2_MOUSE	tr|A0A6A1Q9C6|A0A6A1Q9C6_BALPH
OG0011548	sp|Q9CQP8|CTSRZ_MOUSE	tr|A0A6A1QBW7|A0A6A1QBW7_BALPH
OG0011549	sp|P61161|ARP2_MOUSE	tr|A0A6A1QCD1|A0A6A1QCD1_BALPH
OG0011550	sp|Q78IS1|TMED3_MOUSE	tr|A0A6A1QEY6|A0A6A1QEY6_BALPH
OG0011551	sp|Q3UHQ6|DOP2_MOUSE	tr|A0A6A1QPD3|A0A6A1QPD3_BALPH
OG0011552	sp|O08756|HCD2_MOUSE	tr|A0A643AS61|A0A643AS61_BALPH
OG0011553	sp|Q9D7X8|GGCT_MOUSE	tr|A0A643BLP9|A0A643BLP9_BALPH
OG0011554	sp|Q9R109|OAZ3_MOUSE	tr|A0A643BPL6|A0A643BPL6_BALPH
OG0011555	sp|Q99MJ6|NHRF4_MOUSE	tr|A0A643BPS0|A0A643BPS0_BALPH
OG0011556	sp|Q9Z110|P5CS_MOUSE	tr|A0A643BR58|A0A643BR58_BALPH
OG0011557	sp|Q8K342|RASF9_MOUSE	tr|A0A643BRX7|A0A643BRX7_BALPH
OG0011558	sp|Q9CQ62|DECR_MOUSE	tr|A0A643BSA3|A0A643BSA3_BALPH
OG0011559	sp|Q91Z58|CF132_MOUSE	tr|A0A643BTV6|A0A643BTV6_BALPH
OG0011560	sp|D3Z690|IZUM4_MOUSE	tr|A0A643BV57|A0A643BV57_BALPH
OG0011561	tr|G3UW60|G3UW60_MOUSE	tr|A0A643BVM1|A0A643BVM1_BALPH
OG0011562	sp|Q71M36|CSPG5_MOUSE	tr|A0A643BVQ1|A0A643BVQ1_BALPH
OG0011563	sp|P25446|TNR6_MOUSE	tr|A0A643BW50|A0A643BW50_BALPH
OG0011564	sp|Q9Z2U2|ZN292_MOUSE	tr|A0A643BWI0|A0A643BWI0_BALPH
OG0011565	sp|Q61140|BCAR1_MOUSE	tr|A0A643BWN1|A0A643BWN1_BALPH
OG0011566	sp|Q921X6|RPC6_MOUSE	tr|A0A643C107|A0A643C107_BALPH
OG0011567	sp|Q9DCM7|NACC2_MOUSE	tr|A0A643C1E2|A0A643C1E2_BALPH
OG0011568	sp|Q9JLI8|SART3_MOUSE	tr|A0A643C2I1|A0A643C2I1_BALPH
OG0011569	tr|A0A1D5RMN0|A0A1D5RMN0_MOUSE	tr|A0A643C4X1|A0A643C4X1_BALPH
OG0011570	sp|Q9D328|NACHO_MOUSE	tr|A0A643C5P2|A0A643C5P2_BALPH
OG0011571	sp|A0A1B0GSN8|SRTM2_MOUSE	tr|A0A643C732|A0A643C732_BALPH
OG0011572	sp|Q6A0A2|LAR4B_MOUSE	tr|A0A643C7L3|A0A643C7L3_BALPH
OG0011573	sp|P60853|LZTS1_MOUSE	tr|A0A643C8D9|A0A643C8D9_BALPH
OG0011574	tr|Q3V1N5|Q3V1N5_MOUSE	tr|A0A643C9A0|A0A643C9A0_BALPH
OG0011575	sp|Q3UMU9|HDGR2_MOUSE	tr|A0A643C9N7|A0A643C9N7_BALPH
OG0011576	sp|Q9Z1Q9|SYVC_MOUSE	tr|A0A643CAC0|A0A643CAC0_BALPH
OG0011577	tr|Q8K205|Q8K205_MOUSE	tr|A0A643CBL6|A0A643CBL6_BALPH
OG0011578	sp|P48316|GA45A_MOUSE	tr|A0A643CE32|A0A643CE32_BALPH
OG0011579	sp|Q69ZH9|RHG23_MOUSE	tr|A0A643CFE1|A0A643CFE1_BALPH
OG0011580	tr|G5E8K1|G5E8K1_MOUSE	tr|A0A643CG94|A0A643CG94_BALPH
OG0011581	sp|Q9NYQ2|HAOX2_MOUSE	tr|A0A643CGW9|A0A643CGW9_BALPH
OG0011582	sp|Q8BS40|CPTP_MOUSE	tr|A0A643CGZ4|A0A643CGZ4_BALPH
OG0011583	sp|Q80U70|SUZ12_MOUSE	tr|A0A643CJ09|A0A643CJ09_BALPH
OG0011584	sp|Q6NSV7|F149B_MOUSE	tr|A0A6A1PZ55|A0A6A1PZ55_BALPH
OG0011585	sp|P02340|P53_MOUSE	tr|A0A6A1Q3Q7|A0A6A1Q3Q7_BALPH
OG0011586	sp|Q80TN4|DJC16_MOUSE	tr|A0A6A1Q3Z6|A0A6A1Q3Z6_BALPH
OG0011587	sp|Q91W92|BORG5_MOUSE	tr|A0A6A1QAZ1|A0A6A1QAZ1_BALPH
OG0011588	sp|B1AT66|MOT7_MOUSE	tr|A0A6A1QCC7|A0A6A1QCC7_BALPH
OG0011589	sp|Q8BZ52|FSD2_MOUSE	tr|A0A6A1QD95|A0A6A1QD95_BALPH
OG0011590	sp|Q8BFY0|PIRT_MOUSE	tr|A0A6A1QF92|A0A6A1QF92_BALPH
OG0011591	sp|Q9EPW4|CLC3A_MOUSE	tr|A0A6A1QGJ9|A0A6A1QGJ9_BALPH
OG0011592	sp|Q64326|ACTHR_MOUSE	tr|A0A6A1QJ34|A0A6A1QJ34_BALPH
OG0011593	sp|Q8C353|TM252_MOUSE	tr|A0A6A1QKL4|A0A6A1QKL4_BALPH
OG0011594	sp|Q8JZX3|POC1A_MOUSE	tr|A0A643BMU0|A0A643BMU0_BALPH
OG0011595	sp|Q9JJB9|TM183_MOUSE	tr|A0A643BND0|A0A643BND0_BALPH
OG0011596	sp|Q80YG3|KLDC1_MOUSE	tr|A0A643BPS8|A0A643BPS8_BALPH
OG0011597	sp|Q9D3P8|PLRKT_MOUSE	tr|A0A643BQZ9|A0A643BQZ9_BALPH
OG0011598	sp|P70259|GP143_MOUSE	tr|A0A643BRJ7|A0A643BRJ7_BALPH
OG0011599	sp|Q08890|IDS_MOUSE	tr|A0A643BRR4|A0A643BRR4_BALPH
OG0011600	sp|Q9JHS3|LTOR2_MOUSE	tr|A0A643BRS7|A0A643BRS7_BALPH
OG0011601	sp|O35239|PTN9_MOUSE	tr|A0A643BT91|A0A643BT91_BALPH
OG0011602	sp|Q9D1N9|RM21_MOUSE	tr|A0A643BUH0|A0A643BUH0_BALPH
OG0011603	sp|P57716|NICA_MOUSE	tr|A0A643BUQ1|A0A643BUQ1_BALPH
OG0011604	sp|Q9D240|PKHJ1_MOUSE	tr|A0A643BVC6|A0A643BVC6_BALPH
OG0011605	sp|Q920L5|ELOV6_MOUSE	tr|A0A643BYC2|A0A643BYC2_BALPH
OG0011606	sp|Q91VS7|MGST1_MOUSE	tr|A0A643BYD7|A0A643BYD7_BALPH
OG0011607	sp|Q8C428|TMC7_MOUSE	tr|A0A643BZB8|A0A643BZB8_BALPH
OG0011608	sp|Q99N80|SYTL1_MOUSE	tr|A0A643C0N5|A0A643C0N5_BALPH
OG0011609	tr|Q8C8K6|Q8C8K6_MOUSE	tr|A0A643C1H9|A0A643C1H9_BALPH
OG0011610	tr|Q6IMB2|Q6IMB2_MOUSE	tr|A0A643C3P8|A0A643C3P8_BALPH
OG0011611	sp|Q9R0P5|DEST_MOUSE	tr|A0A643C7J8|A0A643C7J8_BALPH
OG0011612	sp|Q3V016|HIPK4_MOUSE	tr|A0A643C881|A0A643C881_BALPH
OG0011613	sp|D3Z752|SPXN_MOUSE	tr|A0A643C8Q5|A0A643C8Q5_BALPH
OG0011614	sp|Q9ES17|IL21_MOUSE	tr|A0A643C945|A0A643C945_BALPH
OG0011615	sp|Q62165|DAG1_MOUSE	tr|A0A643C9W0|A0A643C9W0_BALPH
OG0011616	sp|O35900|LSM2_MOUSE	tr|A0A643C9Y4|A0A643C9Y4_BALPH
OG0011617	sp|Q3UA37|QRIC1_MOUSE	tr|A0A643CA33|A0A643CA33_BALPH
OG0011618	sp|Q80UF7|TCAM1_MOUSE	tr|A0A643CA89|A0A643CA89_BALPH
OG0011619	sp|Q9DAS9|GBG12_MOUSE	tr|A0A643CE55|A0A643CE55_BALPH
OG0011620	sp|Q8BGY9|SC5A7_MOUSE	tr|A0A643CGK3|A0A643CGK3_BALPH
OG0011621	sp|Q8CC70|CF300_MOUSE	tr|A0A643CHC8|A0A643CHC8_BALPH
OG0011622	sp|Q8CFU8|T53I2_MOUSE	tr|A0A643CHQ2|A0A643CHQ2_BALPH
OG0011623	sp|Q8BGQ6|EFC14_MOUSE	tr|A0A643CI83|A0A643CI83_BALPH
OG0011624	tr|D3Z6W3|D3Z6W3_MOUSE	tr|A0A643CJ76|A0A643CJ76_BALPH
OG0011625	sp|Q9CWQ2|ZSWM7_MOUSE	tr|A0A643CJA8|A0A643CJA8_BALPH
OG0011626	sp|Q8VID5|RECQ5_MOUSE	tr|A0A6A1PZY4|A0A6A1PZY4_BALPH
OG0011627	sp|Q8K2M0|RM38_MOUSE	tr|A0A6A1Q023|A0A6A1Q023_BALPH
OG0011628	sp|P10605|CATB_MOUSE	tr|A0A6A1Q052|A0A6A1Q052_BALPH
OG0011629	sp|Q5KU39|VPS41_MOUSE	tr|A0A6A1Q1Q6|A0A6A1Q1Q6_BALPH
OG0011630	sp|Q3UY34|CSTOS_MOUSE	tr|A0A6A1Q229|A0A6A1Q229_BALPH
OG0011631	sp|Q6NZK5|K1328_MOUSE	tr|A0A6A1Q414|A0A6A1Q414_BALPH
OG0011632	sp|Q6P4T0|ATG2A_MOUSE	tr|A0A6A1Q915|A0A6A1Q915_BALPH
OG0011633	sp|O88533|DDC_MOUSE	tr|A0A6A1Q9H2|A0A6A1Q9H2_BALPH
OG0011634	sp|Q99P88|NU155_MOUSE	tr|A0A6A1Q9V4|A0A6A1Q9V4_BALPH
OG0011635	sp|Q8K1Z6|GPR18_MOUSE	tr|A0A6A1QAQ0|A0A6A1QAQ0_BALPH
OG0011636	sp|Q149C2|MIPT3_MOUSE	tr|A0A6A1QC10|A0A6A1QC10_BALPH
OG0011637	sp|B1AXV0|FRS1L_MOUSE	tr|A0A6A1QCF9|A0A6A1QCF9_BALPH
OG0011638	sp|Q04683|CXCR5_MOUSE	tr|A0A6A1QD78|A0A6A1QD78_BALPH
OG0011639	sp|A2A6A1|GPTC8_MOUSE	tr|A0A6A1QDV0|A0A6A1QDV0_BALPH
OG0011640	sp|P01592|IGJ_MOUSE	tr|A0A6A1QDZ9|A0A6A1QDZ9_BALPH
OG0011641	sp|Q91ZB0|ALPK2_MOUSE	tr|A0A6A1QGN0|A0A6A1QGN0_BALPH
OG0011642	sp|O70201|BIRC5_MOUSE	tr|A0A643BLP3|A0A643BLP3_BALPH
OG0011643	sp|P57724|PCBP4_MOUSE	tr|A0A643BN39|A0A643BN39_BALPH
OG0011644	sp|P28649|CP19A_MOUSE	tr|A0A643BN43|A0A643BN43_BALPH
OG0011646	sp|Q6PHQ8|NAA35_MOUSE	tr|A0A643BNQ7|A0A643BNQ7_BALPH
OG0011647	sp|Q91W53|GOGA7_MOUSE	tr|A0A643BS21|A0A643BS21_BALPH
OG0011648	sp|Q99LW6|YAF2_MOUSE	tr|A0A643BU88|A0A643BU88_BALPH
OG0011649	sp|Q8R519|ACMSD_MOUSE	tr|A0A643BV80|A0A643BV80_BALPH
OG0011650	sp|P58467|SETD4_MOUSE	tr|A0A643BW20|A0A643BW20_BALPH
OG0011651	sp|Q810C0|SLIK2_MOUSE	tr|A0A643BX86|A0A643BX86_BALPH
OG0011652	sp|Q9Z0P7|SUFU_MOUSE	tr|A0A643BXQ7|A0A643BXQ7_BALPH
OG0011653	sp|Q9CRA7|ATP5S_MOUSE	tr|A0A643BXV5|A0A643BXV5_BALPH
OG0011654	sp|O35565|FGF10_MOUSE	tr|A0A643BZM7|A0A643BZM7_BALPH
OG0011655	sp|Q640N3|RHG30_MOUSE	tr|A0A643C0X2|A0A643C0X2_BALPH
OG0011656	sp|Q80YS9|STKL1_MOUSE	tr|A0A643C1K6|A0A643C1K6_BALPH
OG0011657	sp|Q8K305|NSL1_MOUSE	tr|A0A643C2S3|A0A643C2S3_BALPH
OG0011658	sp|Q61361|PGCB_MOUSE	tr|A0A643C2Z8|A0A643C2Z8_BALPH
OG0011659	sp|Q8BMY7|ISK2_MOUSE	tr|A0A643C315|A0A643C315_BALPH
OG0011660	sp|Q8BFX1|RN187_MOUSE	tr|A0A643C4J1|A0A643C4J1_BALPH
OG0011661	sp|Q8BGD0|CC014_MOUSE	tr|A0A643C707|A0A643C707_BALPH
OG0011662	sp|Q9CWT3|SNX10_MOUSE	tr|A0A643C717|A0A643C717_BALPH
OG0011663	sp|Q9JMG3|TMUB1_MOUSE	tr|A0A643C7C9|A0A643C7C9_BALPH
OG0011664	sp|Q8VC16|LRC14_MOUSE	tr|A0A643C7P8|A0A643C7P8_BALPH
OG0011665	sp|Q8VC34|RPAP2_MOUSE	tr|A0A643CD32|A0A643CD32_BALPH
OG0011666	sp|O08900|IKZF3_MOUSE	tr|A0A643CEI1|A0A643CEI1_BALPH
OG0011667	sp|Q99KU6|CF089_MOUSE	tr|A0A643CF06|A0A643CF06_BALPH
OG0011668	sp|O54836|ZMAT3_MOUSE	tr|A0A643CF43|A0A643CF43_BALPH
OG0011669	sp|Q4KL25|LHPL5_MOUSE	tr|A0A643CG81|A0A643CG81_BALPH
OG0011670	sp|Q91XQ5|CHSTF_MOUSE	tr|A0A643CHB6|A0A643CHB6_BALPH
OG0011671	sp|Q7TSQ1|CL18A_MOUSE	tr|A0A643CI42|A0A643CI42_BALPH
OG0011672	sp|Q8BZR9|NCBP3_MOUSE	tr|A0A6A1PZT4|A0A6A1PZT4_BALPH
OG0011673	sp|Q9DBE8|ALG2_MOUSE	tr|A0A6A1Q111|A0A6A1Q111_BALPH
OG0011674	sp|Q6Y7W8|GGYF2_MOUSE	tr|A0A6A1Q173|A0A6A1Q173_BALPH
OG0011675	sp|O89103|C1QR1_MOUSE	tr|A0A6A1Q309|A0A6A1Q309_BALPH
OG0011676	sp|O35963|RB33B_MOUSE	tr|A0A6A1Q355|A0A6A1Q355_BALPH
OG0011677	sp|P70353|NFYC_MOUSE	tr|A0A6A1Q3V8|A0A6A1Q3V8_BALPH
OG0011678	sp|Q8VI88|ODFP4_MOUSE	tr|A0A6A1Q452|A0A6A1Q452_BALPH
OG0011679	sp|Q8R3P7|CLUA1_MOUSE	tr|A0A6A1Q529|A0A6A1Q529_BALPH
OG0011680	sp|Q8BGG0|ZNT8_MOUSE	tr|A0A6A1Q747|A0A6A1Q747_BALPH
OG0011681	sp|Q9WUA1|WIF1_MOUSE	tr|A0A6A1Q7S6|A0A6A1Q7S6_BALPH
OG0011682	sp|A2A9G7|SHL2A_MOUSE	tr|A0A6A1QB92|A0A6A1QB92_BALPH
OG0011683	sp|Q3THF9|CQ10B_MOUSE	tr|A0A6A1QBH2|A0A6A1QBH2_BALPH
OG0011684	sp|P97469|SNAI2_MOUSE	tr|A0A6A1QBY9|A0A6A1QBY9_BALPH
OG0011685	sp|P35546|RET_MOUSE	tr|A0A6A1QC31|A0A6A1QC31_BALPH
OG0011686	sp|P23979|5HT3A_MOUSE	tr|A0A6A1QC89|A0A6A1QC89_BALPH
OG0011687	sp|Q4VA36|CATAC_MOUSE	tr|A0A6A1QEI3|A0A6A1QEI3_BALPH
OG0011688	sp|P35505|FAAA_MOUSE	tr|A0A6A1QFF1|A0A6A1QFF1_BALPH
OG0011689	sp|E9Q6D6|ZN277_MOUSE	tr|A0A6A1QFR8|A0A6A1QFR8_BALPH
OG0011690	sp|Q8BUM3|PTN7_MOUSE	tr|A0A6A1QI06|A0A6A1QI06_BALPH
OG0011691	sp|P08113|ENPL_MOUSE	tr|A0A6A1QJC0|A0A6A1QJC0_BALPH
OG0011692	sp|Q8BH98|MBOA1_MOUSE	tr|A0A6A1QKI8|A0A6A1QKI8_BALPH
OG0011693	sp|Q63961|EGLN_MOUSE	tr|A0A6A1QL33|A0A6A1QL33_BALPH
OG0011694	sp|O54798|BRS3_MOUSE	tr|A0A643AT37|A0A643AT37_BALPH
OG0011695	sp|Q99LE1|RIPL2_MOUSE	tr|A0A643BMD6|A0A643BMD6_BALPH
OG0011696	sp|Q8K182|CO8A_MOUSE	tr|A0A643BN06|A0A643BN06_BALPH
OG0011697	sp|P01731|CD8A_MOUSE	tr|A0A643BNI9|A0A643BNI9_BALPH
OG0011698	sp|Q9ES00|UBE4B_MOUSE	tr|A0A643BUJ5|A0A643BUJ5_BALPH
OG0011699	sp|Q924S9|DSCR6_MOUSE	tr|A0A643BV76|A0A643BV76_BALPH
OG0011700	sp|Q7TPC1|CDSN_MOUSE	tr|A0A643BVJ8|A0A643BVJ8_BALPH
OG0011701	sp|Q9WUT7|CCR9_MOUSE	tr|A0A643BWC7|A0A643BWC7_BALPH
OG0011702	sp|Q0VBB0|PRLD2_MOUSE	tr|A0A643BY58|A0A643BY58_BALPH
OG0011703	sp|A2AED3|FNDC7_MOUSE	tr|A0A643BYY5|A0A643BYY5_BALPH
OG0011704	sp|Q3U0L2|AN33B_MOUSE	tr|A0A643BZ37|A0A643BZ37_BALPH
OG0011705	sp|Q9DCU2|PLLP_MOUSE	tr|A0A643BZQ4|A0A643BZQ4_BALPH
OG0011706	sp|Q9D0P7|PSRC1_MOUSE	tr|A0A643BZZ1|A0A643BZZ1_BALPH
OG0011707	sp|D3YUB6|BTBD8_MOUSE	tr|A0A643C104|A0A643C104_BALPH
OG0011708	sp|P32883|RASK_MOUSE	tr|A0A643C2F0|A0A643C2F0_BALPH
OG0011709	sp|Q8CHY6|P66A_MOUSE	tr|A0A643C4R4|A0A643C4R4_BALPH
OG0011710	sp|O88466|ZN106_MOUSE	tr|A0A643C5V8|A0A643C5V8_BALPH
OG0011711	sp|Q61645|HAIR_MOUSE	tr|A0A643C7R9|A0A643C7R9_BALPH
OG0011712	sp|Q8BX05|GLPK5_MOUSE	tr|A0A643C9C7|A0A643C9C7_BALPH
OG0011713	sp|Q99ME2|WDR6_MOUSE	tr|A0A643C9S0|A0A643C9S0_BALPH
OG0011714	sp|Q91YP3|DEOC_MOUSE	tr|A0A643CAY7|A0A643CAY7_BALPH
OG0011715	sp|P48615|WNT11_MOUSE	tr|A0A643CBG9|A0A643CBG9_BALPH
OG0011716	sp|Q7TSJ2|MAP6_MOUSE	tr|A0A643CBH8|A0A643CBH8_BALPH
OG0011717	sp|Q91V92|ACLY_MOUSE	tr|A0A643CBU2|A0A643CBU2_BALPH
OG0011718	sp|Q9JL21|CCR10_MOUSE	tr|A0A643CD22|A0A643CD22_BALPH
OG0011719	sp|A2AIL4|NDUF6_MOUSE	tr|A0A643CEL4|A0A643CEL4_BALPH
OG0011720	sp|Q8CIB9|ESCO2_MOUSE	tr|A0A643CG31|A0A643CG31_BALPH
OG0011721	sp|Q78Y63|PDCL2_MOUSE	tr|A0A643CHB5|A0A643CHB5_BALPH
OG0011722	sp|O88845|AKA10_MOUSE	tr|A0A643CIP8|A0A643CIP8_BALPH
OG0011723	sp|Q5U4E2|REPI1_MOUSE	tr|A0A643CIT7|A0A643CIT7_BALPH
OG0011724	sp|Q9D4H2|GCC1_MOUSE	tr|A0A643CIX3|A0A643CIX3_BALPH
OG0011725	sp|Q8BM13|NOE2_MOUSE	tr|A0A643CJ20|A0A643CJ20_BALPH
OG0011726	sp|Q80W49|CRBG3_MOUSE	tr|A0A643CJV2|A0A643CJV2_BALPH
OG0011727	sp|P58283|RN216_MOUSE	tr|A0A6A1PY73|A0A6A1PY73_BALPH
OG0011728	sp|Q9CT10|RANB3_MOUSE	tr|A0A6A1Q030|A0A6A1Q030_BALPH
OG0011729	sp|P63082|VATL_MOUSE	tr|A0A6A1Q1K2|A0A6A1Q1K2_BALPH
OG0011730	sp|P56812|PDCD5_MOUSE	tr|A0A6A1Q616|A0A6A1Q616_BALPH
OG0011731	tr|D3Z5W0|D3Z5W0_MOUSE	tr|A0A6A1Q6C3|A0A6A1Q6C3_BALPH
OG0011732	sp|Q921N6|DDX27_MOUSE	tr|A0A6A1Q831|A0A6A1Q831_BALPH
OG0011733	sp|Q8BFV2|PCID2_MOUSE	tr|A0A6A1QAN6|A0A6A1QAN6_BALPH
OG0011734	sp|Q61847|MEP1B_MOUSE	tr|A0A6A1QC34|A0A6A1QC34_BALPH
OG0011735	sp|Q9D387|LAMP5_MOUSE	tr|A0A6A1QC81|A0A6A1QC81_BALPH
OG0011736	sp|Q7TQA6|T2R38_MOUSE	tr|A0A6A1QDG5|A0A6A1QDG5_BALPH
OG0011737	sp|Q6PDZ2|TAF1C_MOUSE	tr|A0A6A1QDP9|A0A6A1QDP9_BALPH
OG0011738	sp|D3YZI9|PGBD5_MOUSE	tr|A0A6A1QE14|A0A6A1QE14_BALPH
OG0011739	sp|Q3UUQ7|PGAP1_MOUSE	tr|A0A6A1QH95|A0A6A1QH95_BALPH
OG0011740	sp|Q7TQF2|FBX10_MOUSE	tr|A0A6A1QHF6|A0A6A1QHF6_BALPH
