Orthogroup	Mus_musculus	Trichechus_manatus_latirostris
OG0010931	sp|Q5SW28|PI3R5_MOUSE	tr|A0A2Y9QTY0|A0A2Y9QTY0_TRIMA
OG0010932	sp|Q60680|IKKA_MOUSE	tr|A0A2Y9D9M8|A0A2Y9D9M8_TRIMA
OG0010933	sp|Q61136|PRP4B_MOUSE	tr|A0A2Y9E607|A0A2Y9E607_TRIMA
OG0010934	sp|Q6NS65|GPR17_MOUSE	tr|A0A2Y9E510|A0A2Y9E510_TRIMA
OG0010935	sp|Q6PB75|PAPD7_MOUSE	tr|A0A2Y9DSN0|A0A2Y9DSN0_TRIMA
OG0010936	sp|Q7TMF5|SPA12_MOUSE	tr|A0A2Y9FZB8|A0A2Y9FZB8_TRIMA
OG0010937	sp|Q7TPD2|F185A_MOUSE	tr|A0A2Y9EBF7|A0A2Y9EBF7_TRIMA
OG0010938	sp|Q8BG40|KTNB1_MOUSE	tr|A0A2Y9DBI1|A0A2Y9DBI1_TRIMA
OG0010939	sp|Q8BHK2|SCN3B_MOUSE	tr|A0A2Y9E9H2|A0A2Y9E9H2_TRIMA
OG0010940	sp|Q8BRG6|KLH24_MOUSE	tr|A0A2Y9RGG1|A0A2Y9RGG1_TRIMA
OG0010941	sp|Q8BYJ6|TBCD4_MOUSE	tr|A0A2Y9DBA3|A0A2Y9DBA3_TRIMA
OG0010942	sp|Q8CEF1|FEM1C_MOUSE	tr|A0A2Y9R027|A0A2Y9R027_TRIMA
OG0010943	sp|Q8CHX6|MBTP2_MOUSE	tr|A0A2Y9DX95|A0A2Y9DX95_TRIMA
OG0010944	sp|Q8R0F6|ILKAP_MOUSE	tr|A0A2Y9E523|A0A2Y9E523_TRIMA
OG0010945	sp|Q8R0Z6|ANGL6_MOUSE	tr|A0A2Y9DPS8|A0A2Y9DPS8_TRIMA
OG0010946	sp|Q8VCF0|MAVS_MOUSE	tr|A0A2Y9FYW0|A0A2Y9FYW0_TRIMA
OG0010947	sp|Q8VDV0|ITGBL_MOUSE	tr|A0A2Y9RL22|A0A2Y9RL22_TRIMA
OG0010948	sp|Q91W78|USB1_MOUSE	tr|A0A2Y9DBP5|A0A2Y9DBP5_TRIMA
OG0010949	sp|Q91YP6|ELMD3_MOUSE	tr|A0A2Y9E702|A0A2Y9E702_TRIMA
OG0010950	sp|Q99JG3|ANX13_MOUSE	tr|A0A2Y9DF81|A0A2Y9DF81_TRIMA
OG0010951	sp|Q99KE8|ZFP64_MOUSE	tr|A0A2Y9G138|A0A2Y9G138_TRIMA
OG0010952	sp|Q9CPV9|P2Y12_MOUSE	tr|A0A2Y9R580|A0A2Y9R580_TRIMA
OG0010953	sp|Q9D1C8|VPS28_MOUSE	tr|A0A2Y9E737|A0A2Y9E737_TRIMA
OG0010954	sp|Q9DCT8|CRIP2_MOUSE	tr|A0A2Y9DLK2|A0A2Y9DLK2_TRIMA
OG0010955	sp|Q9EQN9|S19A2_MOUSE	tr|A0A2Y9DZD1|A0A2Y9DZD1_TRIMA
OG0010956	sp|Q9JIG7|CCD22_MOUSE	tr|A0A2Y9DLM7|A0A2Y9DLM7_TRIMA
OG0010957	sp|Q9JJ78|TOPK_MOUSE	tr|A0A2Y9DVV2|A0A2Y9DVV2_TRIMA
OG0010958	sp|Q9JK95|PERP_MOUSE	tr|A0A2Y9D6X2|A0A2Y9D6X2_TRIMA
OG0010959	sp|Q9JKV7|EXTL1_MOUSE	tr|A0A2Y9DN14|A0A2Y9DN14_TRIMA
OG0010960	sp|Q9QYJ1|SIA7E_MOUSE	tr|A0A2Y9D756|A0A2Y9D756_TRIMA
OG0010961	sp|Q9QZN3|FBX8_MOUSE	tr|A0A2Y9S3K4|A0A2Y9S3K4_TRIMA
OG0010962	sp|Q9R0S2|MMP24_MOUSE	tr|A0A2Y9QHA3|A0A2Y9QHA3_TRIMA
OG0010963	sp|Q9Z0L0|TPBG_MOUSE	tr|A0A2Y9E2T1|A0A2Y9E2T1_TRIMA
OG0010964	sp|A2AKB4|FRPD1_MOUSE	tr|A0A2Y9DDX1|A0A2Y9DDX1_TRIMA
OG0010965	sp|B1AXP6|TOM5_MOUSE	tr|A0A2Y9DD63|A0A2Y9DD63_TRIMA
OG0010966	sp|B2RRE7|OTUD4_MOUSE	tr|A0A2Y9DQP1|A0A2Y9DQP1_TRIMA
OG0010967	sp|B2RWJ3|TM240_MOUSE	tr|A0A2Y9FZM5|A0A2Y9FZM5_TRIMA
OG0010968	tr|F8VQK3|F8VQK3_MOUSE	tr|A0A2Y9DWK8|A0A2Y9DWK8_TRIMA
OG0010969	sp|O08795|GLU2B_MOUSE	tr|A0A2Y9DPP6|A0A2Y9DPP6_TRIMA
OG0010970	sp|O09172|GSH0_MOUSE	tr|A0A2Y9RCG2|A0A2Y9RCG2_TRIMA
OG0010971	sp|O35681|SYT3_MOUSE	tr|A0A2Y9DWI9|A0A2Y9DWI9_TRIMA
OG0010972	sp|O54915|NR1I2_MOUSE	tr|A0A2Y9EDG4|A0A2Y9EDG4_TRIMA
OG0010973	sp|O55111|DSG2_MOUSE	tr|A0A2Y9E4N5|A0A2Y9E4N5_TRIMA
OG0010974	sp|O70433|FHL2_MOUSE	tr|A0A2Y9R844|A0A2Y9R844_TRIMA
OG0010975	sp|P09021|HXA5_MOUSE	tr|A0A2Y9DMS4|A0A2Y9DMS4_TRIMA
OG0010976	sp|P24270|CATA_MOUSE	tr|A0A2Y9D8Y1|A0A2Y9D8Y1_TRIMA
OG0010977	sp|P24788|CD11B_MOUSE	tr|A0A2Y9RJ82|A0A2Y9RJ82_TRIMA
OG0010978	sp|P31313|HXC11_MOUSE	tr|A0A2Y9DGB0|A0A2Y9DGB0_TRIMA
OG0010979	sp|P47806|GLI1_MOUSE	tr|A0A2Y9RA27|A0A2Y9RA27_TRIMA
OG0010980	sp|P51410|RL9_MOUSE	tr|A0A2Y9E0C6|A0A2Y9E0C6_TRIMA
OG0010981	sp|P54099|DPOG1_MOUSE	tr|A0A2Y9D9X7|A0A2Y9D9X7_TRIMA
OG0010982	sp|P59438|HPS5_MOUSE	tr|A0A2Y9RN54|A0A2Y9RN54_TRIMA
OG0010983	sp|P97864|CASP7_MOUSE	tr|A0A2Y9R286|A0A2Y9R286_TRIMA
OG0010984	sp|Q00422|GABPA_MOUSE	tr|A0A2Y9QGE7|A0A2Y9QGE7_TRIMA
OG0010985	sp|Q03526|ITK_MOUSE	tr|A0A2Y9QSI9|A0A2Y9QSI9_TRIMA
OG0010986	sp|Q07076|ANXA7_MOUSE	tr|A0A2Y9DZD2|A0A2Y9DZD2_TRIMA
OG0010987	sp|Q07235|GDN_MOUSE	tr|A0A2Y9R6C6|A0A2Y9R6C6_TRIMA
OG0010988	sp|Q08376|ZBT14_MOUSE	tr|A0A2Y9E9T2|A0A2Y9E9T2_TRIMA
OG0010989	sp|Q0P5V9|S45A4_MOUSE	tr|A0A2Y9E6P0|A0A2Y9E6P0_TRIMA
OG0010990	sp|Q3TMH2|SCRN3_MOUSE	tr|A0A2Y9DJW1|A0A2Y9DJW1_TRIMA
OG0010991	sp|Q3UQ84|SYTM_MOUSE	tr|A0A2Y9QF97|A0A2Y9QF97_TRIMA
OG0010992	sp|Q4VAH7|HECA2_MOUSE	tr|A0A2Y9E9C0|A0A2Y9E9C0_TRIMA
OG0010993	sp|Q60571|CRHBP_MOUSE	tr|A0A2Y9DHZ7|A0A2Y9DHZ7_TRIMA
OG0010994	sp|Q60865|CAPR1_MOUSE	tr|A0A2Y9D8G3|A0A2Y9D8G3_TRIMA
OG0010995	sp|Q61221|HIF1A_MOUSE	tr|A0A2Y9DAX9|A0A2Y9DAX9_TRIMA
OG0010996	sp|Q61526|ERBB3_MOUSE	tr|A0A2Y9DRU8|A0A2Y9DRU8_TRIMA
OG0010997	sp|Q6DFV1|CNDG2_MOUSE	tr|A0A2Y9QJY1|A0A2Y9QJY1_TRIMA
OG0010998	sp|Q6NZE7|PBIR2_MOUSE	tr|A0A2Y9R9F2|A0A2Y9R9F2_TRIMA
OG0010999	sp|Q6P8J2|SAT2_MOUSE	tr|A0A2Y9DJW0|A0A2Y9DJW0_TRIMA
OG0011000	sp|Q76LL6|FHOD3_MOUSE	tr|A0A2Y9FYB6|A0A2Y9FYB6_TRIMA
OG0011001	sp|Q80WQ2|VAC14_MOUSE	tr|A0A2Y9S022|A0A2Y9S022_TRIMA
OG0011002	sp|Q80XU8|LRFN4_MOUSE	tr|A0A2Y9E051|A0A2Y9E051_TRIMA
OG0011003	sp|Q812G0|MGT4A_MOUSE	tr|A0A2Y9REB4|A0A2Y9REB4_TRIMA
OG0011004	sp|Q8BFZ9|ERLN2_MOUSE	tr|A0A2Y9DYE8|A0A2Y9DYE8_TRIMA
OG0011005	sp|Q8BMS4|COQ3_MOUSE	tr|A0A2Y9DD90|A0A2Y9DD90_TRIMA
OG0011006	sp|Q8C0L0|TMX4_MOUSE	tr|A0A2Y9DYQ5|A0A2Y9DYQ5_TRIMA
OG0011007	sp|Q8CHS4|PLCX1_MOUSE	tr|A0A2Y9E323|A0A2Y9E323_TRIMA
OG0011008	sp|Q8CI19|PDGFC_MOUSE	tr|A0A2Y9DW03|A0A2Y9DW03_TRIMA
OG0011009	sp|Q8K045|PKN3_MOUSE	tr|A0A2Y9DJG9|A0A2Y9DJG9_TRIMA
OG0011010	sp|Q8K2L8|TPC12_MOUSE	tr|A0A2Y9DFE1|A0A2Y9DFE1_TRIMA
OG0011011	sp|Q8K3X4|I2BPL_MOUSE	tr|A0A2Y9DB92|A0A2Y9DB92_TRIMA
OG0011012	sp|Q8QZR8|CCNQ_MOUSE	tr|A0A2Y9EB09|A0A2Y9EB09_TRIMA
OG0011013	sp|Q8R1B5|CPLX3_MOUSE	tr|A0A2Y9DI69|A0A2Y9DI69_TRIMA
OG0011014	sp|Q8VHH8|IL25_MOUSE	tr|A0A2Y9QGS9|A0A2Y9QGS9_TRIMA
OG0011015	sp|Q922H2|PDK3_MOUSE	tr|A0A2Y9DX14|A0A2Y9DX14_TRIMA
OG0011016	sp|Q923T7|TRIM7_MOUSE	tr|A0A2Y9RZP1|A0A2Y9RZP1_TRIMA
OG0011017	sp|Q99K90|TAB2_MOUSE	tr|A0A2Y9QSD5|A0A2Y9QSD5_TRIMA
OG0011018	sp|Q99LG4|TTC5_MOUSE	tr|A0A2Y9EAG2|A0A2Y9EAG2_TRIMA
OG0011019	sp|Q9CQK1|ZNHI3_MOUSE	tr|A0A2Y9DPJ0|A0A2Y9DPJ0_TRIMA
OG0011020	sp|Q9CQW5|LEG2_MOUSE	tr|A0A2Y9DGA4|A0A2Y9DGA4_TRIMA
OG0011021	sp|Q9CQX0|OTUB2_MOUSE	tr|A0A2Y9QZB5|A0A2Y9QZB5_TRIMA
OG0011022	sp|Q9CR96|TM208_MOUSE	tr|A0A2Y9DBH1|A0A2Y9DBH1_TRIMA
OG0011023	sp|Q9CSN1|SNW1_MOUSE	tr|A0A2Y9QS48|A0A2Y9QS48_TRIMA
OG0011024	sp|Q9D6K7|TTC33_MOUSE	tr|A0A2Y9RS43|A0A2Y9RS43_TRIMA
OG0011025	sp|Q9DAA3|CD036_MOUSE	tr|A0A2Y9EB14|A0A2Y9EB14_TRIMA
OG0011026	sp|Q9DAI4|ZBT43_MOUSE	tr|A0A2Y9DK85|A0A2Y9DK85_TRIMA
OG0011027	sp|Q9QXM0|ABHD2_MOUSE	tr|A0A2Y9QJR9|A0A2Y9QJR9_TRIMA
OG0011028	sp|Q9R1A9|TREX2_MOUSE	tr|A0A2Y9EBF6|A0A2Y9EBF6_TRIMA
OG0011029	sp|Q9WTK7|STK11_MOUSE	tr|A0A2Y9DQ54|A0A2Y9DQ54_TRIMA
OG0011030	sp|Q9WTX2|PRKRA_MOUSE	tr|A0A2Y9QS49|A0A2Y9QS49_TRIMA
OG0011032	sp|D3Z7Q2|SIM20_MOUSE	tr|A0A2Y9DI85|A0A2Y9DI85_TRIMA
OG0011033	tr|E9Q9Q2|E9Q9Q2_MOUSE	tr|A0A2Y9R2V5|A0A2Y9R2V5_TRIMA
OG0011034	sp|O08740|RPB11_MOUSE	tr|A0A2Y9E2N0|A0A2Y9E2N0_TRIMA
OG0011035	sp|O88986|KBL_MOUSE	tr|A0A2Y9QMJ0|A0A2Y9QMJ0_TRIMA
OG0011036	sp|P49135|ERCC3_MOUSE	tr|A0A2Y9E4T7|A0A2Y9E4T7_TRIMA
OG0011037	sp|P49194|RET3_MOUSE	tr|A0A2Y9G0Y5|A0A2Y9G0Y5_TRIMA
OG0011038	sp|P55104|INHBC_MOUSE	tr|A0A2Y9DRZ2|A0A2Y9DRZ2_TRIMA
OG0011039	sp|P60766|CDC42_MOUSE	tr|A0A2Y9DM65|A0A2Y9DM65_TRIMA
OG0011040	sp|P62254|UB2G1_MOUSE	tr|A0A2Y9R5R2|A0A2Y9R5R2_TRIMA
OG0011041	sp|P97298|PEDF_MOUSE	tr|A0A2Y9R5H9|A0A2Y9R5H9_TRIMA
OG0011042	sp|P97350|PKP1_MOUSE	tr|A0A2Y9DJI3|A0A2Y9DJI3_TRIMA
OG0011043	sp|Q0VBL3|RBM15_MOUSE	tr|A0A2Y9G449|A0A2Y9G449_TRIMA
OG0011044	sp|Q3U6B2|GP183_MOUSE	tr|A0A2Y9RL11|A0A2Y9RL11_TRIMA
OG0011045	sp|Q3UFB7|NTRK1_MOUSE	tr|A0A2Y9RXW9|A0A2Y9RXW9_TRIMA
OG0011046	sp|Q3UQ41|TM11A_MOUSE	tr|A0A2Y9RJ35|A0A2Y9RJ35_TRIMA
OG0011047	tr|Q3V2J9|Q3V2J9_MOUSE	tr|A0A2Y9DAB6|A0A2Y9DAB6_TRIMA
OG0011048	sp|Q4FZD7|PLK5_MOUSE	tr|A0A2Y9DQ46|A0A2Y9DQ46_TRIMA
OG0011049	sp|Q5XG69|F169A_MOUSE	tr|A0A2Y9DI56|A0A2Y9DI56_TRIMA
OG0011050	sp|Q61089|FZD6_MOUSE	tr|A0A2Y9DAH4|A0A2Y9DAH4_TRIMA
OG0011051	sp|Q6IQY5|CEP70_MOUSE	tr|A0A2Y9RIK5|A0A2Y9RIK5_TRIMA
OG0011052	sp|Q6IRU5|CLCB_MOUSE	tr|A0A2Y9DAZ2|A0A2Y9DAZ2_TRIMA
OG0011053	sp|Q80T11|USH1G_MOUSE	tr|A0A2Y9DGL4|A0A2Y9DGL4_TRIMA
OG0011054	sp|Q80WM5|HPLN3_MOUSE	tr|A0A2Y9DAN6|A0A2Y9DAN6_TRIMA
OG0011055	sp|Q80WT5|AFTIN_MOUSE	tr|A0A2Y9D7I5|A0A2Y9D7I5_TRIMA
OG0011056	sp|Q8BGX0|TRI23_MOUSE	tr|A0A2Y9QPI1|A0A2Y9QPI1_TRIMA
OG0011057	sp|Q8BJ37|TYDP1_MOUSE	tr|A0A2Y9QZA7|A0A2Y9QZA7_TRIMA
OG0011058	sp|Q8BSL4|HS3S5_MOUSE	tr|A0A2Y9DDE8|A0A2Y9DDE8_TRIMA
OG0011059	sp|Q8BWP5|TTPA_MOUSE	tr|A0A2Y9DE17|A0A2Y9DE17_TRIMA
OG0011060	sp|Q8BWU1|SPRN_MOUSE	tr|A0A2Y9R250|A0A2Y9R250_TRIMA
OG0011061	sp|Q8C767|PPR3B_MOUSE	tr|A0A2Y9RCE0|A0A2Y9RCE0_TRIMA
OG0011062	sp|Q8C7U1|N4BP3_MOUSE	tr|A0A2Y9DAW4|A0A2Y9DAW4_TRIMA
OG0011063	sp|Q8CDN6|TXNL1_MOUSE	tr|A0A2Y9DQP5|A0A2Y9DQP5_TRIMA
OG0011064	sp|Q8K064|F174B_MOUSE	tr|A0A2Y9QJG1|A0A2Y9QJG1_TRIMA
OG0011065	sp|Q8K4L4|POF1B_MOUSE	tr|A0A2Y9DQA2|A0A2Y9DQA2_TRIMA
OG0011066	sp|Q8VCY8|PLPR2_MOUSE	tr|A0A2Y9DP81|A0A2Y9DP81_TRIMA
OG0011067	sp|Q8VD72|TTC8_MOUSE	tr|A0A2Y9DL32|A0A2Y9DL32_TRIMA
OG0011068	sp|Q8VDS8|STX18_MOUSE	tr|A0A2Y9RJK9|A0A2Y9RJK9_TRIMA
OG0011069	sp|Q8VDY9|CAAP1_MOUSE	tr|A0A2Y9E7C6|A0A2Y9E7C6_TRIMA
OG0011070	sp|Q8VE22|RT23_MOUSE	tr|A0A2Y9FXH9|A0A2Y9FXH9_TRIMA
OG0011071	sp|Q91VJ2|CAVN3_MOUSE	tr|A0A2Y9E9R9|A0A2Y9E9R9_TRIMA
OG0011072	sp|Q91W86|VPS11_MOUSE	tr|A0A2Y9E3V1|A0A2Y9E3V1_TRIMA
OG0011073	sp|Q91YL2|RN126_MOUSE	tr|A0A2Y9DQY1|A0A2Y9DQY1_TRIMA
OG0011074	sp|Q91YT8|CSCL1_MOUSE	tr|A0A2Y9QX96|A0A2Y9QX96_TRIMA
OG0011075	sp|Q921E6|EED_MOUSE	tr|A0A2Y9FZY0|A0A2Y9FZY0_TRIMA
OG0011076	sp|Q99M54|CDCA3_MOUSE	tr|A0A2Y9E4Y6|A0A2Y9E4Y6_TRIMA
OG0011077	sp|Q9CQW3|PROZ_MOUSE	tr|A0A2Y9FYU5|A0A2Y9FYU5_TRIMA
OG0011078	sp|Q9CRC8|LRC40_MOUSE	tr|A0A2Y9D747|A0A2Y9D747_TRIMA
OG0011079	sp|Q9CX13|CNIH4_MOUSE	tr|A0A2Y9DJN2|A0A2Y9DJN2_TRIMA
OG0011080	sp|Q9D5A0|SPESP_MOUSE	tr|A0A2Y9FW01|A0A2Y9FW01_TRIMA
OG0011081	sp|Q9D882|F241B_MOUSE	tr|A0A2Y9E3U9|A0A2Y9E3U9_TRIMA
OG0011082	sp|Q9DBR2|FA13C_MOUSE	tr|A0A2Y9D8E9|A0A2Y9D8E9_TRIMA
OG0011083	sp|Q9DBS9|OSBL3_MOUSE	tr|A0A2Y9R922|A0A2Y9R922_TRIMA
OG0011084	sp|Q9JLN5|ERMAP_MOUSE	tr|A0A2Y9DD34|A0A2Y9DD34_TRIMA
OG0011085	sp|Q9JLV6|PNKP_MOUSE	tr|A0A2Y9DUZ1|A0A2Y9DUZ1_TRIMA
OG0011086	sp|Q9Z1P6|NDUA7_MOUSE	tr|A0A2Y9DR18|A0A2Y9DR18_TRIMA
OG0011087	sp|A2AIL4|NDUF6_MOUSE	tr|A0A2Y9DAK8|A0A2Y9DAK8_TRIMA
OG0011088	sp|E9Q8T7|DYH1_MOUSE	tr|A0A2Y9G1C9|A0A2Y9G1C9_TRIMA
OG0011089	sp|F6XLV1|CRCC2_MOUSE	tr|A0A2Y9RX41|A0A2Y9RX41_TRIMA
OG0011090	sp|O08789|MNT_MOUSE	tr|A0A2Y9QXX3|A0A2Y9QXX3_TRIMA
OG0011091	sp|O70166|STMN3_MOUSE	tr|A0A2Y9D940|A0A2Y9D940_TRIMA
OG0011092	sp|O88892|SERF1_MOUSE	tr|A0A2Y9DI19|A0A2Y9DI19_TRIMA
OG0011093	sp|P01132|EGF_MOUSE	tr|A0A2Y9R7U6|A0A2Y9R7U6_TRIMA
OG0011094	sp|P0C1T1|HXB2_MOUSE	tr|A0A2Y9DPT3|A0A2Y9DPT3_TRIMA
OG0011095	sp|P0C913|OCC1_MOUSE	tr|A0A2Y9QZ21|A0A2Y9QZ21_TRIMA
OG0011096	sp|P15089|CBPA3_MOUSE	tr|A0A2Y9DQR4|A0A2Y9DQR4_TRIMA
OG0011097	sp|P31311|HXA11_MOUSE	tr|A0A2Y9DMQ6|A0A2Y9DMQ6_TRIMA
OG0011098	sp|P32300|OPRD_MOUSE	tr|A0A2Y9DLZ4|A0A2Y9DLZ4_TRIMA
OG0011099	sp|P35375|PE2R1_MOUSE	tr|A0A2Y9E9S7|A0A2Y9E9S7_TRIMA
OG0011100	sp|P48999|LOX5_MOUSE	tr|A0A2Y9E7Z6|A0A2Y9E7Z6_TRIMA
OG0011101	sp|P52795|EFNB1_MOUSE	tr|A0A2Y9DS37|A0A2Y9DS37_TRIMA
OG0011102	sp|P52950|DBX1_MOUSE	tr|A0A2Y9D850|A0A2Y9D850_TRIMA
OG0011103	sp|P57680|EVC_MOUSE	tr|A0A2Y9DYR7|A0A2Y9DYR7_TRIMA
OG0011104	sp|P57722|PCBP3_MOUSE	tr|A0A2Y9RHZ1|A0A2Y9RHZ1_TRIMA
OG0011105	sp|P58406|HRH3_MOUSE	tr|A0A2Y9D9T4|A0A2Y9D9T4_TRIMA
OG0011106	sp|P58500|M3KCL_MOUSE	tr|A0A2Y9DBT7|A0A2Y9DBT7_TRIMA
OG0011107	sp|P59729|RIN3_MOUSE	tr|A0A2Y9R213|A0A2Y9R213_TRIMA
OG0011108	sp|P63089|PTN_MOUSE	tr|A0A2Y9DWI0|A0A2Y9DWI0_TRIMA
OG0011109	sp|P70296|PEBP1_MOUSE	tr|A0A2Y9DQC0|A0A2Y9DQC0_TRIMA
OG0011110	sp|P70402|MYBPH_MOUSE	tr|A0A2Y9R351|A0A2Y9R351_TRIMA
OG0011111	sp|Q03958|PFD6_MOUSE	tr|A0A2Y9QGB0|A0A2Y9QGB0_TRIMA
OG0011112	sp|Q08297|RAD51_MOUSE	tr|A0A2Y9RBQ2|A0A2Y9RBQ2_TRIMA
OG0011113	sp|Q3SXB8|COL11_MOUSE	tr|A0A2Y9DEX0|A0A2Y9DEX0_TRIMA
OG0011114	sp|Q3U0V2|TRADD_MOUSE	tr|A0A2Y9DBL6|A0A2Y9DBL6_TRIMA
OG0011115	sp|Q3UTD9|SIM15_MOUSE	tr|A0A2Y9R165|A0A2Y9R165_TRIMA
OG0011116	sp|Q5M6W3|CLHC1_MOUSE	tr|A0A2Y9R5Y6|A0A2Y9R5Y6_TRIMA
OG0011117	sp|Q5U419|MFSD3_MOUSE	tr|A0A2Y9E6U5|A0A2Y9E6U5_TRIMA
OG0011118	sp|Q60631|GRB2_MOUSE	tr|A0A2Y9DGF8|A0A2Y9DGF8_TRIMA
OG0011119	sp|Q60925|DBP_MOUSE	tr|A0A2Y9DUY0|A0A2Y9DUY0_TRIMA
OG0011120	sp|Q68FM6|PPR29_MOUSE	tr|A0A2Y9DFT6|A0A2Y9DFT6_TRIMA
OG0011121	sp|Q6NZK5|K1328_MOUSE	tr|A0A2Y9RGW9|A0A2Y9RGW9_TRIMA
OG0011122	sp|Q6PE01|SNR40_MOUSE	tr|A0A2Y9DCM4|A0A2Y9DCM4_TRIMA
OG0011123	sp|Q7TQP4|RL3R2_MOUSE	tr|A0A2Y9E8U5|A0A2Y9E8U5_TRIMA
OG0011124	sp|Q80UL9|JAML_MOUSE	tr|A0A2Y9RVP2|A0A2Y9RVP2_TRIMA
OG0011125	sp|Q8BIS8|CC126_MOUSE	tr|A0A2Y9QXK0|A0A2Y9QXK0_TRIMA
OG0011126	sp|Q8BJS7|MAP10_MOUSE	tr|A0A2Y9DE55|A0A2Y9DE55_TRIMA
OG0011127	sp|Q8BJY1|PSMD5_MOUSE	tr|A0A2Y9DCR1|A0A2Y9DCR1_TRIMA
OG0011128	sp|Q8BQS5|PAQR2_MOUSE	tr|A0A2Y9DU50|A0A2Y9DU50_TRIMA
OG0011129	sp|Q8C5L7|RBM34_MOUSE	tr|A0A2Y9QWN3|A0A2Y9QWN3_TRIMA
OG0011130	sp|Q8CF89|TAB1_MOUSE	tr|A0A2Y9DFX2|A0A2Y9DFX2_TRIMA
OG0011131	sp|Q8K1J5|SDE2_MOUSE	tr|A0A2Y9R540|A0A2Y9R540_TRIMA
OG0011132	sp|Q8K262|PLAC9_MOUSE	tr|A0A2Y9RPK7|A0A2Y9RPK7_TRIMA
OG0011133	sp|Q8K2M3|SRR1L_MOUSE	tr|A0A2Y9E5R2|A0A2Y9E5R2_TRIMA
OG0011134	sp|Q8R115|TMM82_MOUSE	tr|A0A2Y9DMB9|A0A2Y9DMB9_TRIMA
OG0011135	sp|Q8R2T8|TF3C5_MOUSE	tr|A0A2Y9DJH0|A0A2Y9DJH0_TRIMA
OG0011136	sp|Q8R418|DICER_MOUSE	tr|A0A2Y9R712|A0A2Y9R712_TRIMA
OG0011137	sp|Q91XQ6|LAP4B_MOUSE	tr|A0A2Y9QIM1|A0A2Y9QIM1_TRIMA
OG0011138	sp|Q91ZT7|ASB10_MOUSE	tr|A0A2Y9DEV3|A0A2Y9DEV3_TRIMA
OG0011139	sp|Q922S8|KIF2C_MOUSE	tr|A0A2Y9QU08|A0A2Y9QU08_TRIMA
OG0011140	sp|Q9CQ35|GRPL2_MOUSE	tr|A0A2Y9RSS4|A0A2Y9RSS4_TRIMA
OG0011141	sp|Q9CQ40|RM49_MOUSE	tr|A0A2Y9DYK4|A0A2Y9DYK4_TRIMA
OG0011142	sp|Q9D113|DNLZ_MOUSE	tr|A0A2Y9E7K9|A0A2Y9E7K9_TRIMA
OG0011143	sp|Q9D2H5|TRI42_MOUSE	tr|A0A2Y9E0Z9|A0A2Y9E0Z9_TRIMA
OG0011144	sp|Q9DAI6|F135B_MOUSE	tr|A0A2Y9DET4|A0A2Y9DET4_TRIMA
OG0011145	sp|Q9DCL2|CIA2A_MOUSE	tr|A0A2Y9R1L8|A0A2Y9R1L8_TRIMA
OG0011146	sp|Q9DD19|RASF7_MOUSE	tr|A0A2Y9G3R7|A0A2Y9G3R7_TRIMA
OG0011147	sp|Q9ESX2|SP6_MOUSE	tr|A0A2Y9DPY3|A0A2Y9DPY3_TRIMA
OG0011148	sp|Q9QVY8|RAI2_MOUSE	tr|A0A2Y9DWZ7|A0A2Y9DWZ7_TRIMA
OG0011149	sp|Q9WTP9|VAX2_MOUSE	tr|A0A2Y9D846|A0A2Y9D846_TRIMA
OG0011150	sp|Q9WUA1|WIF1_MOUSE	tr|A0A2Y9DUM5|A0A2Y9DUM5_TRIMA
OG0011151	sp|Q9WUD8|FAIM1_MOUSE	tr|A0A2Y9DVS9|A0A2Y9DVS9_TRIMA
OG0011152	sp|Q9Z1N2|ORC1_MOUSE	tr|A0A2Y9DBU5|A0A2Y9DBU5_TRIMA
OG0011153	sp|A6PWV5|ARI3C_MOUSE	tr|A0A2Y9DDH6|A0A2Y9DDH6_TRIMA
OG0011154	tr|E9Q9T0|E9Q9T0_MOUSE	tr|A0A2Y9RT22|A0A2Y9RT22_TRIMA
OG0011155	sp|O35387|HAX1_MOUSE	tr|A0A2Y9E8Y6|A0A2Y9E8Y6_TRIMA
OG0011156	sp|O55060|TPMT_MOUSE	tr|A0A2Y9DX77|A0A2Y9DX77_TRIMA
OG0011157	sp|O70496|CLCN7_MOUSE	tr|A0A2Y9QXL4|A0A2Y9QXL4_TRIMA
OG0011158	sp|P20934|EVI2A_MOUSE	tr|A0A2Y9G3H7|A0A2Y9G3H7_TRIMA
OG0011159	sp|P37913|DNLI1_MOUSE	tr|A0A2Y9FYE1|A0A2Y9FYE1_TRIMA
OG0011160	sp|P48964|MPIP1_MOUSE	tr|A0A2Y9D694|A0A2Y9D694_TRIMA
OG0011161	sp|P53994|RAB2A_MOUSE	tr|A0A2Y9DDK7|A0A2Y9DDK7_TRIMA
OG0011162	sp|P60603|ROMO1_MOUSE	tr|A0A2Y9DA26|A0A2Y9DA26_TRIMA
OG0011163	sp|P62984|RL40_MOUSE	tr|A0A2Y9RRG2|A0A2Y9RRG2_TRIMA
OG0011164	sp|P70397|DLX6_MOUSE	tr|A0A2Y9E4E3|A0A2Y9E4E3_TRIMA
OG0011165	sp|P98192|GNPAT_MOUSE	tr|A0A2Y9DEE6|A0A2Y9DEE6_TRIMA
OG0011166	sp|Q07643|CO9A2_MOUSE	tr|A0A2Y9DCB9|A0A2Y9DCB9_TRIMA
