Orthogroup	Mus_musculus	Pongo_abelii
OG0014126	sp|P70378|FGF11_MOUSE	tr|A0A8I5T405|A0A8I5T405_PONAB
OG0014127	sp|Q01965|LY9_MOUSE	tr|H2N535|H2N535_PONAB
OG0014128	sp|Q30KP3|DFB20_MOUSE	tr|H2P1I6|H2P1I6_PONAB
OG0014129	sp|Q3U410|KLH21_MOUSE	tr|H2N9A2|H2N9A2_PONAB
OG0014130	sp|Q3U827|RN180_MOUSE	sp|Q5RAK3|RN180_PONAB
OG0014131	sp|Q3ULM6|USPL1_MOUSE	tr|H2NKF8|H2NKF8_PONAB
OG0014132	sp|Q3UP23|TMM26_MOUSE	tr|A0A6D2XR66|A0A6D2XR66_PONAB
OG0014133	sp|Q3UPL5|CK096_MOUSE	tr|H2NDM9|H2NDM9_PONAB
OG0014134	sp|Q4ACU6|SHAN3_MOUSE	tr|A0A8I5TVZ0|A0A8I5TVZ0_PONAB
OG0014135	sp|Q4KWH5|PLCH1_MOUSE	tr|H2PBT1|H2PBT1_PONAB
OG0014136	sp|Q5SW46|PERL_MOUSE	tr|H2NTI4|H2NTI4_PONAB
OG0014137	sp|Q61334|BAP29_MOUSE	sp|Q5R9U7|BAP29_PONAB
OG0014138	sp|Q62225|CISH_MOUSE	tr|A0A8I5YMA9|A0A8I5YMA9_PONAB
OG0014139	sp|Q8BMA3|CNKR3_MOUSE	tr|H2PKP2|H2PKP2_PONAB
OG0014140	sp|Q8BW66|S2548_MOUSE	tr|A0A8I5TTB8|A0A8I5TTB8_PONAB
OG0014141	sp|Q8C996|TM163_MOUSE	tr|H2P7E9|H2P7E9_PONAB
OG0014142	sp|Q8CDU4|DRC6_MOUSE	tr|A0A8I5UAQ1|A0A8I5UAQ1_PONAB
OG0014143	sp|Q8CHD8|RFIP3_MOUSE	tr|H2NPK0|H2NPK0_PONAB
OG0014144	sp|Q8CIM1|LRC45_MOUSE	tr|H2NV43|H2NV43_PONAB
OG0014145	sp|Q8R0T2|ZN768_MOUSE	tr|K7ETZ2|K7ETZ2_PONAB
OG0014146	sp|Q8R179|KBTB4_MOUSE	sp|Q5R4S6|KBTB4_PONAB
OG0014147	sp|Q8R1G1|TASP1_MOUSE	tr|A0A8I5SZ50|A0A8I5SZ50_PONAB
OG0014148	sp|Q8R1Q3|ANGL7_MOUSE	tr|H2N946|H2N946_PONAB
OG0014149	sp|Q8R307|VPS18_MOUSE	tr|H2NMW0|H2NMW0_PONAB
OG0014150	sp|Q8R4D1|SL9A8_MOUSE	tr|H2P294|H2P294_PONAB
OG0014151	sp|Q91WQ5|TAF5L_MOUSE	tr|A0A2J8R816|A0A2J8R816_PONAB
OG0014152	sp|Q9CR60|GOT1B_MOUSE	tr|H2NGS8|H2NGS8_PONAB
OG0014153	sp|Q9CY86|SAPC1_MOUSE	tr|H2PIK2|H2PIK2_PONAB
OG0014154	sp|Q9D868|PPIH_MOUSE	tr|H2N7S1|H2N7S1_PONAB
OG0014155	sp|Q9DBB5|IF4E3_MOUSE	tr|A0A8I5SZM5|A0A8I5SZM5_PONAB
OG0014156	sp|Q9ERK9|P2RY6_MOUSE	tr|A0A6D2XWT8|A0A6D2XWT8_PONAB
OG0014157	sp|Q9JJC9|HERP2_MOUSE	tr|A0A6D2WCV2|A0A6D2WCV2_PONAB
OG0014158	sp|Q9Z0G2|SRPK3_MOUSE	tr|A0A8I5TI98|A0A8I5TI98_PONAB
OG0014159	tr|A0A1Y7VMP7|A0A1Y7VMP7_MOUSE	tr|A0A2J8T3T4|A0A2J8T3T4_PONAB
OG0014160	sp|A2A7Y5|MIIP_MOUSE	tr|H2N924|H2N924_PONAB
OG0014161	tr|A2AFK4|A2AFK4_MOUSE	sp|Q5RDW1|MTG2_PONAB
OG0014162	sp|A2ALK8|PTN3_MOUSE	tr|H2PT02|H2PT02_PONAB
OG0014163	sp|A2AMT1|BFSP1_MOUSE	tr|H2P132|H2P132_PONAB
OG0014164	sp|B1AVH7|TBD2A_MOUSE	tr|H2PSV3|H2PSV3_PONAB
OG0014165	sp|E9Q4J9|AGRF2_MOUSE	tr|A0A2J8RKN7|A0A2J8RKN7_PONAB
OG0014166	tr|G5E8K1|G5E8K1_MOUSE	tr|H2P3H9|H2P3H9_PONAB
OG0014167	sp|O55225|OTOG_MOUSE	tr|A0A8I5U9G4|A0A8I5U9G4_PONAB
OG0014168	sp|P04117|FABP4_MOUSE	tr|H2PQN4|H2PQN4_PONAB
OG0014169	sp|P19973|LSP1_MOUSE	tr|A0A8I5TZQ3|A0A8I5TZQ3_PONAB
OG0014170	sp|P22272|IL6RA_MOUSE	tr|H2N5L0|H2N5L0_PONAB
OG0014171	sp|P35330|ICAM2_MOUSE	tr|A0A8I5YV60|A0A8I5YV60_PONAB
OG0014172	sp|P46686|TULP2_MOUSE	tr|H2NZI8|H2NZI8_PONAB
OG0014173	sp|P57080|UBP25_MOUSE	tr|A0A8I5TIN0|A0A8I5TIN0_PONAB
OG0014174	sp|P61327|MGN_MOUSE	tr|H2N7C7|H2N7C7_PONAB
OG0014175	sp|Q14AT2|TEX11_MOUSE	tr|H2PVX9|H2PVX9_PONAB
OG0014176	sp|Q3TEL6|RN157_MOUSE	tr|A0A8I5YTN4|A0A8I5YTN4_PONAB
OG0014177	sp|Q3TUU5|TEX30_MOUSE	tr|A0A8I5TEU1|A0A8I5TEU1_PONAB
OG0014178	sp|Q3U1F9|PHAG1_MOUSE	tr|H2PQN0|H2PQN0_PONAB
OG0014179	sp|Q3UU67|TRAT1_MOUSE	tr|H2P9T3|H2P9T3_PONAB
OG0014180	sp|Q3UUG6|TBC24_MOUSE	tr|A0A8I5TV12|A0A8I5TV12_PONAB
OG0014181	sp|Q3V209|TMUB2_MOUSE	tr|A0A2J8UYD3|A0A2J8UYD3_PONAB
OG0014182	sp|Q60994|ADIPO_MOUSE	tr|A0A2J8WHV2|A0A2J8WHV2_PONAB
OG0014183	sp|Q61011|GBB3_MOUSE	tr|H2NGA0|H2NGA0_PONAB
OG0014184	sp|Q61312|AP2C_MOUSE	tr|H2P2D3|H2P2D3_PONAB
OG0014185	sp|Q69Z28|ATS16_MOUSE	tr|H2PF51|H2PF51_PONAB
OG0014186	sp|Q69ZW3|EHBP1_MOUSE	tr|H2P629|H2P629_PONAB
OG0014187	sp|Q6KAU4|MB12B_MOUSE	tr|H2PTE9|H2PTE9_PONAB
OG0014188	sp|Q6P1C1|IPPK_MOUSE	tr|H2PSP7|H2PSP7_PONAB
OG0014189	sp|Q6P3A1|STMD1_MOUSE	tr|A0A8I5YNL6|A0A8I5YNL6_PONAB
OG0014190	sp|Q6PAM1|TXLNA_MOUSE	tr|A0A2J8Y7B5|A0A2J8Y7B5_PONAB
OG0014191	sp|Q6ZPJ3|UBE2O_MOUSE	tr|H2NUT5|H2NUT5_PONAB
OG0014192	sp|Q7TSH4|CP110_MOUSE	tr|H2NQA0|H2NQA0_PONAB
OG0014193	sp|Q80WC3|TNC18_MOUSE	tr|H2PLE1|H2PLE1_PONAB
OG0014194	sp|Q8CBX0|CSC1_MOUSE	tr|A0A8I5YPR0|A0A8I5YPR0_PONAB
OG0014195	sp|Q8K183|PDXK_MOUSE	tr|A0A8I5YNS6|A0A8I5YNS6_PONAB
OG0014196	sp|Q8K248|HPDL_MOUSE	tr|H2N7L4|H2N7L4_PONAB
OG0014197	sp|Q8K485|KCD11_MOUSE	tr|A0A8I5TRH8|A0A8I5TRH8_PONAB
OG0014198	sp|Q8K4Z0|LGI2_MOUSE	tr|A0A8I5TKA3|A0A8I5TKA3_PONAB
OG0014199	sp|Q91VX2|UBAP2_MOUSE	tr|A0A2J8T0V9|A0A2J8T0V9_PONAB
OG0014200	sp|Q91W89|MA2C1_MOUSE	tr|H2NNU2|H2NNU2_PONAB
OG0014201	sp|Q9CPR1|RWDD4_MOUSE	tr|H2PEU2|H2PEU2_PONAB
OG0014202	sp|Q9D187|CIA2B_MOUSE	tr|H2NR53|H2NR53_PONAB
OG0014203	sp|Q9D263|SPIT4_MOUSE	tr|H2P237|H2P237_PONAB
OG0014204	sp|Q9D289|TPC6B_MOUSE	tr|A0A8I5YKD1|A0A8I5YKD1_PONAB
OG0014205	sp|Q9D2N9|VP33A_MOUSE	tr|A0A8I5TXL5|A0A8I5TXL5_PONAB
OG0014206	sp|Q9D4Y8|TM269_MOUSE	tr|A0A8I5TNA7|A0A8I5TNA7_PONAB
OG0014207	sp|Q9D757|DAPL1_MOUSE	tr|A0A8I5TN70|A0A8I5TN70_PONAB
OG0014208	sp|Q9D9N8|PADC1_MOUSE	tr|A0A8I5T540|A0A8I5T540_PONAB
OG0014209	sp|Q9DA11|LYZL6_MOUSE	tr|H2NTE7|H2NTE7_PONAB
OG0014210	sp|Q9DAI2|IFT22_MOUSE	tr|A0A6D2X994|A0A6D2X994_PONAB
OG0014211	sp|Q9ES52|SHIP1_MOUSE	tr|H2P8Y8|H2P8Y8_PONAB
OG0014212	sp|Q9JJF3|RIOX1_MOUSE	tr|A0A8I5T199|A0A8I5T199_PONAB
OG0014213	sp|Q9JK97|KCNQ4_MOUSE	tr|H2N7T6|H2N7T6_PONAB
OG0014214	sp|Q9QUR7|PIN1_MOUSE	tr|A0A6D2XNR7|A0A6D2XNR7_PONAB
OG0014215	sp|Q9QX29|TRPC5_MOUSE	tr|H2PWI3|H2PWI3_PONAB
OG0014216	sp|Q9QXT8|CSEN_MOUSE	tr|A0A2J8R3A0|A0A2J8R3A0_PONAB
OG0014217	sp|Q9QYK4|H6ST3_MOUSE	tr|A0A8I5U1I0|A0A8I5U1I0_PONAB
OG0014218	sp|Q9R0M6|RAB9A_MOUSE	tr|A0A2J8W4J4|A0A2J8W4J4_PONAB
OG0014219	sp|Q9WU00|NRF1_MOUSE	tr|A0A6D2WBM9|A0A6D2WBM9_PONAB
OG0014220	tr|A0A1B0GSP6|A0A1B0GSP6_MOUSE	tr|A0A8I5YL86|A0A8I5YL86_PONAB
OG0014221	tr|A0A1W2P7H6|A0A1W2P7H6_MOUSE	tr|A0A8I5UFV5|A0A8I5UFV5_PONAB
OG0014222	tr|E0CZH3|E0CZH3_MOUSE	tr|H2P5J1|H2P5J1_PONAB
OG0014223	tr|E9Q4D1|E9Q4D1_MOUSE	tr|H2NPB5|H2NPB5_PONAB
OG0014224	sp|O35621|PMM1_MOUSE	tr|H2P4J9|H2P4J9_PONAB
OG0014225	sp|O35718|SOCS3_MOUSE	tr|H2NUW5|H2NUW5_PONAB
OG0014226	sp|O55189|AMBN_MOUSE	tr|H2PDI5|H2PDI5_PONAB
OG0014227	sp|O70443|GNAZ_MOUSE	tr|A0A8I5TYQ7|A0A8I5TYQ7_PONAB
OG0014228	sp|O88738|BIRC6_MOUSE	tr|H2P6J0|H2P6J0_PONAB
OG0014229	sp|P01193|COLI_MOUSE	tr|A0A2J8VMI3|A0A2J8VMI3_PONAB
OG0014230	sp|P42703|LIFR_MOUSE	tr|A0A2J8WBC9|A0A2J8WBC9_PONAB
OG0014231	sp|P58686|BBLN_MOUSE	tr|A0A8I5UYD7|A0A8I5UYD7_PONAB
OG0014232	sp|P86044|ANO9_MOUSE	tr|H2NC97|H2NC97_PONAB
OG0014233	sp|P97760|RPB3_MOUSE	tr|A0A8I5TCA2|A0A8I5TCA2_PONAB
OG0014234	sp|P97799|NRSN1_MOUSE	tr|A0A6D2WRD9|A0A6D2WRD9_PONAB
OG0014235	sp|Q07916|PO6F1_MOUSE	tr|H2NHB1|H2NHB1_PONAB
OG0014236	sp|Q3HNM7|INSC_MOUSE	tr|H2NE11|H2NE11_PONAB
OG0014237	sp|Q3TQF0|FBX31_MOUSE	tr|A0A2J8T9B5|A0A2J8T9B5_PONAB
OG0014238	sp|Q3UE37|UBE2Z_MOUSE	tr|A0A8I5UEF8|A0A8I5UEF8_PONAB
OG0014239	sp|Q3UX43|AN13C_MOUSE	tr|H2N727|H2N727_PONAB
OG0014240	sp|Q3V1D5|PLPL1_MOUSE	tr|H2PIV0|H2PIV0_PONAB
OG0014241	sp|Q3V1V3|ESF1_MOUSE	tr|H2P123|H2P123_PONAB
OG0014242	sp|Q5IR70|CAGE1_MOUSE	tr|A0A8I5TUW7|A0A8I5TUW7_PONAB
OG0014243	sp|Q5U4C9|DYRK2_MOUSE	tr|H2NHZ2|H2NHZ2_PONAB
OG0014244	sp|Q60662|AKAP4_MOUSE	tr|H2PVN1|H2PVN1_PONAB
OG0014245	sp|Q61220|NELL2_MOUSE	sp|Q5R3Z7|NELL2_PONAB
OG0014246	sp|Q61550|RAD21_MOUSE	tr|A0A6D2XLF0|A0A6D2XLF0_PONAB
OG0014247	sp|Q62465|VAT1_MOUSE	tr|H2NTX7|H2NTX7_PONAB
OG0014248	sp|Q64FW2|RETST_MOUSE	tr|A0A8I5TJ27|A0A8I5TJ27_PONAB
OG0014249	sp|Q6PCM1|KDM3A_MOUSE	tr|A0A6D2WYT5|A0A6D2WYT5_PONAB
OG0014250	tr|Q6PCS8|Q6PCS8_MOUSE	tr|A0A2J8T2P0|A0A2J8T2P0_PONAB
OG0014251	sp|Q6PEV3|WIPF2_MOUSE	tr|A0A2J8WAB0|A0A2J8WAB0_PONAB
OG0014252	sp|Q6X632|GPR75_MOUSE	tr|A0A2J8XCV0|A0A2J8XCV0_PONAB
OG0014253	sp|Q6XP49|GLIS3_MOUSE	tr|H2PS90|H2PS90_PONAB
OG0014254	sp|Q80VW7|AKNA_MOUSE	tr|A0A2J8WRQ4|A0A2J8WRQ4_PONAB
OG0014255	sp|Q80W32|DRC9_MOUSE	tr|H2PCH8|H2PCH8_PONAB
OG0014256	sp|Q8BIZ0|PCD20_MOUSE	tr|H2NK06|H2NK06_PONAB
OG0014257	sp|Q8BP48|MAP11_MOUSE	sp|Q5RBF3|MAP1_PONAB
OG0014258	sp|Q8BXN7|PPM1K_MOUSE	sp|Q5R522|PPM1K_PONAB
OG0014259	sp|Q8BZL8|LMO3_MOUSE	sp|Q5RBW7|LMO3_PONAB
OG0014260	sp|Q8C0D0|TRUB1_MOUSE	tr|H2NBP6|H2NBP6_PONAB
OG0014261	sp|Q8CGC7|SYEP_MOUSE	tr|H2N3P2|H2N3P2_PONAB
OG0014262	sp|Q8CH09|SUGP2_MOUSE	tr|A0A2J8T5L6|A0A2J8T5L6_PONAB
OG0014263	sp|Q8JZN5|ACAD9_MOUSE	tr|H2P9E5|H2P9E5_PONAB
OG0014264	sp|Q8K1S2|UNC5D_MOUSE	tr|A0A8I5U9S4|A0A8I5U9S4_PONAB
OG0014265	sp|Q8R4L0|SLAP2_MOUSE	tr|H2P1U0|H2P1U0_PONAB
OG0014266	sp|Q91VR2|ATPG_MOUSE	sp|Q5RBS9|ATPG_PONAB
OG0014267	sp|Q91WT9|CBS_MOUSE	tr|H2P3A4|H2P3A4_PONAB
OG0014268	sp|Q922B6|TRAF7_MOUSE	tr|A0A6D2X436|A0A6D2X436_PONAB
OG0014269	sp|Q923W9|ADA33_MOUSE	tr|H2P1C2|H2P1C2_PONAB
OG0014270	sp|Q99LP8|YIPF2_MOUSE	tr|A0A2J8S0Q3|A0A2J8S0Q3_PONAB
OG0014271	sp|Q9CQG1|CHAC2_MOUSE	tr|H2P684|H2P684_PONAB
OG0014272	sp|Q9CQM6|ANR61_MOUSE	tr|H2PLF3|H2PLF3_PONAB
OG0014273	sp|Q9CVI2|F133B_MOUSE	tr|H2PXG8|H2PXG8_PONAB
OG0014274	sp|Q9D3G5|STX11_MOUSE	tr|H2PKI6|H2PKI6_PONAB
OG0014275	sp|Q9D8C6|MED11_MOUSE	tr|A0A8I5TBD3|A0A8I5TBD3_PONAB
OG0014276	sp|Q9D8I3|GLOD5_MOUSE	tr|H2PVJ6|H2PVJ6_PONAB
OG0014277	sp|Q9DB07|IFT46_MOUSE	tr|A0A8I5U7Q4|A0A8I5U7Q4_PONAB
OG0014278	sp|Q9EQJ9|MAGI3_MOUSE	tr|A0A8I5URM5|A0A8I5URM5_PONAB
OG0014279	sp|Q9QXV0|PCS1N_MOUSE	tr|H2PVK0|H2PVK0_PONAB
OG0014280	sp|Q9WVK8|CP46A_MOUSE	tr|H2NM86|H2NM86_PONAB
OG0014281	sp|Q9Z255|UBE2A_MOUSE	tr|A0A8I5UAU9|A0A8I5UAU9_PONAB
OG0014282	sp|Q9Z2Z6|MCAT_MOUSE	tr|A0A8I5TMK8|A0A8I5TMK8_PONAB
OG0014283	tr|A0A2I3BPR3|A0A2I3BPR3_MOUSE	tr|H2NCF9|H2NCF9_PONAB
OG0014284	sp|A2A559|PGAP3_MOUSE	tr|H2NU96|H2NU96_PONAB
OG0014285	sp|A2AAE1|K1109_MOUSE	tr|A0A2J8XPM8|A0A2J8XPM8_PONAB
OG0014286	tr|A2CG24|A2CG24_MOUSE	tr|A0A8I5U428|A0A8I5U428_PONAB
OG0014287	sp|B9EKI3|TMF1_MOUSE	tr|H2PAA6|H2PAA6_PONAB
OG0014288	sp|O88552|CLD2_MOUSE	tr|A0A6D2XRQ3|A0A6D2XRQ3_PONAB
OG0014289	sp|P05627|JUN_MOUSE	tr|H2N785|H2N785_PONAB
OG0014290	sp|P09056|LIF_MOUSE	tr|H2P409|H2P409_PONAB
OG0014291	sp|P17433|SPI1_MOUSE	tr|A0A2J8WEV1|A0A2J8WEV1_PONAB
OG0014292	sp|P50538|MAD1_MOUSE	tr|A0A6D2WZI1|A0A6D2WZI1_PONAB
OG0014293	sp|P56563|LMIP_MOUSE	tr|H2NZW2|H2NZW2_PONAB
OG0014294	sp|P59913|PCMD1_MOUSE	sp|Q5R7E5|PCMD1_PONAB
OG0014295	sp|P70275|SEM3E_MOUSE	tr|H2PN11|H2PN11_PONAB
OG0014296	sp|P70278|STRA8_MOUSE	tr|A0A8I5U1J7|A0A8I5U1J7_PONAB
OG0014297	sp|Q07105|GDF9_MOUSE	tr|H2PGJ0|H2PGJ0_PONAB
OG0014298	sp|Q08331|CALB2_MOUSE	tr|A0A8I5TQ29|A0A8I5TQ29_PONAB
OG0014299	sp|Q08879|FBLN1_MOUSE	tr|A0A8I5SZY6|A0A8I5SZY6_PONAB
OG0014300	sp|Q3KQJ0|TMM69_MOUSE	tr|A0A8I5U903|A0A8I5U903_PONAB
OG0014301	tr|Q3TAQ9|Q3TAQ9_MOUSE	tr|A0A2J8XER8|A0A2J8XER8_PONAB
OG0014302	sp|Q3THJ3|EIF1A_MOUSE	sp|Q5RD29|EIF1A_PONAB
OG0014303	sp|Q3U5C8|ARHGG_MOUSE	tr|H2N9D7|H2N9D7_PONAB
OG0014304	sp|Q3U898|CSN9_MOUSE	tr|A0A8I5TCV0|A0A8I5TCV0_PONAB
OG0014305	sp|Q3UHD6|SNX27_MOUSE	tr|H2N5V0|H2N5V0_PONAB
OG0014306	sp|Q3UIK4|MET14_MOUSE	sp|Q5R5N4|MET14_PONAB
OG0014307	sp|Q4V9W2|SR1IP_MOUSE	tr|A0A8I5TF05|A0A8I5TF05_PONAB
OG0014308	sp|Q501P1|FBLN7_MOUSE	tr|H2P5F0|H2P5F0_PONAB
OG0014309	sp|Q60837|I12R1_MOUSE	tr|A0A2J8T650|A0A2J8T650_PONAB
OG0014310	sp|Q61458|CCNH_MOUSE	tr|A0A8I5UQH6|A0A8I5UQH6_PONAB
OG0014311	sp|Q61738|ITA7_MOUSE	tr|H2NHL9|H2NHL9_PONAB
OG0014312	sp|Q6P073|UB2J2_MOUSE	tr|A0A2J8R786|A0A2J8R786_PONAB
OG0014313	sp|Q6ZPI0|JADE1_MOUSE	tr|A0A6D2VU33|A0A6D2VU33_PONAB
OG0014314	sp|Q7M6Z0|R4RL2_MOUSE	tr|A0A8I5TWZ6|A0A8I5TWZ6_PONAB
OG0014315	sp|Q8BG09|T184B_MOUSE	tr|A0A2J8UWJ4|A0A2J8UWJ4_PONAB
OG0014316	sp|Q8BGB2|TTC7A_MOUSE	tr|H2P6A9|H2P6A9_PONAB
OG0014317	sp|Q8BGX4|OFCC1_MOUSE	tr|H2PHW5|H2PHW5_PONAB
OG0014318	sp|Q8BHH9|T179A_MOUSE	tr|A0A2J8SZ94|A0A2J8SZ94_PONAB
OG0014319	sp|Q8BM85|TBCK_MOUSE	tr|A0A2J8XQF2|A0A2J8XQF2_PONAB
OG0014320	sp|Q8BWU3|F131A_MOUSE	tr|A0A8I5TG65|A0A8I5TG65_PONAB
OG0014321	sp|Q8C525|M21D2_MOUSE	tr|H2PCD3|H2PCD3_PONAB
OG0014322	sp|Q8CAK3|SHFL_MOUSE	tr|H2NXI0|H2NXI0_PONAB
OG0014323	sp|Q8CH25|SLTM_MOUSE	tr|H2NND3|H2NND3_PONAB
OG0014324	sp|Q8CID0|CSR2B_MOUSE	tr|H2P140|H2P140_PONAB
OG0014325	sp|Q8JZP9|GA2L1_MOUSE	tr|A0A2J8UUS6|A0A2J8UUS6_PONAB
OG0014326	sp|Q8K4F6|NSUN5_MOUSE	tr|A0A2J8XV22|A0A2J8XV22_PONAB
OG0014327	sp|Q8R2Y3|DOLK_MOUSE	tr|H2PTL4|H2PTL4_PONAB
OG0014328	sp|Q91VU0|FAM3C_MOUSE	tr|H2PNB8|H2PNB8_PONAB
OG0014329	sp|Q99LN9|DOHH_MOUSE	tr|H2NWZ6|H2NWZ6_PONAB
OG0014330	sp|Q99MZ3|MLXPL_MOUSE	tr|H2PLY2|H2PLY2_PONAB
OG0014331	sp|Q9CQ89|CUTA_MOUSE	tr|A0A2J8Y367|A0A2J8Y367_PONAB
OG0014332	sp|Q9CXB2|SOAT_MOUSE	tr|A0A8I5SZA7|A0A8I5SZA7_PONAB
OG0014333	sp|Q9CZT4|RPC5_MOUSE	tr|K7EST9|K7EST9_PONAB
OG0014334	sp|Q9D0D4|DIM1_MOUSE	tr|H2PFN1|H2PFN1_PONAB
OG0014335	sp|Q9D701|UPK3L_MOUSE	tr|A0A8I5TC32|A0A8I5TC32_PONAB
OG0014336	sp|Q9D9Q0|LRC69_MOUSE	tr|A0A8I5TIA0|A0A8I5TIA0_PONAB
OG0014337	sp|Q9R0Y8|GBRG1_MOUSE	tr|H2PD78|H2PD78_PONAB
OG0014338	sp|Q9Z0V2|KCND2_MOUSE	tr|Q5RDT9|Q5RDT9_PONAB
OG0014339	sp|Q9Z180|SETBP_MOUSE	tr|H2NW89|H2NW89_PONAB
OG0014340	tr|A0A087WP46|A0A087WP46_MOUSE	tr|H2N4H4|H2N4H4_PONAB
OG0014341	tr|A0A286YCX6|A0A286YCX6_MOUSE	tr|A0A8I5UHL9|A0A8I5UHL9_PONAB
OG0014342	sp|B2RVL6|ZCH24_MOUSE	tr|A0A8I5YTX6|A0A8I5YTX6_PONAB
OG0014343	tr|B2RWG3|B2RWG3_MOUSE	tr|A0A8I5TGT2|A0A8I5TGT2_PONAB
OG0014344	tr|E9QA15|E9QA15_MOUSE	tr|H2PNK4|H2PNK4_PONAB
OG0014345	sp|F8VQN3|GPR31_MOUSE	tr|H2PKV1|H2PKV1_PONAB
OG0014346	sp|G5E869|ZN142_MOUSE	tr|A0A2J8TU33|A0A2J8TU33_PONAB
OG0014347	tr|G5E893|G5E893_MOUSE	tr|H2NVV7|H2NVV7_PONAB
OG0014348	sp|O88737|BSN_MOUSE	tr|H2PAR5|H2PAR5_PONAB
OG0014349	sp|P08505|IL6_MOUSE	tr|A0A6D2YB13|A0A6D2YB13_PONAB
OG0014350	sp|P12815|PDCD6_MOUSE	tr|H2PF20|H2PF20_PONAB
OG0014351	sp|P21460|CYTC_MOUSE	tr|A0A6D2W355|A0A6D2W355_PONAB
OG0014352	sp|P35438|NMDZ1_MOUSE	tr|H2PU27|H2PU27_PONAB
OG0014353	sp|P42227|STAT3_MOUSE	tr|A0A2J8RF43|A0A2J8RF43_PONAB
OG0014354	sp|P42866|OPRM_MOUSE	tr|K7EUG7|K7EUG7_PONAB
OG0014355	sp|P43345|TLX1_MOUSE	tr|H2NBC8|H2NBC8_PONAB
OG0014356	sp|P46061|RAGP1_MOUSE	tr|A0A8I5U2H9|A0A8I5U2H9_PONAB
OG0014357	sp|P58466|CTDS1_MOUSE	tr|A0A8I5TJ97|A0A8I5TJ97_PONAB
OG0014358	sp|P63082|VATL_MOUSE	tr|H2NPU8|H2NPU8_PONAB
OG0014359	sp|P84075|HPCA_MOUSE	tr|H2N839|H2N839_PONAB
OG0014360	sp|Q2UY11|COSA1_MOUSE	tr|H2PMU8|H2PMU8_PONAB
OG0014361	sp|Q3TQB2|FXRD1_MOUSE	tr|H2NFU1|H2NFU1_PONAB
OG0014362	sp|Q3TYV2|HHLA1_MOUSE	tr|A0A8I5TJL7|A0A8I5TJL7_PONAB
OG0014363	sp|Q3U3Q1|ULK3_MOUSE	tr|A0A8I5TL08|A0A8I5TL08_PONAB
OG0014364	sp|Q3U4G0|CDIN1_MOUSE	tr|H2NMS4|H2NMS4_PONAB
OG0014365	sp|Q3V089|RBM44_MOUSE	tr|A0A2J8TPN3|A0A2J8TPN3_PONAB
OG0014366	sp|Q5RJI4|PKDCC_MOUSE	tr|H2P6E7|H2P6E7_PONAB
OG0014367	sp|Q5SPL2|PHF12_MOUSE	tr|H2NT56|H2NT56_PONAB
OG0014368	sp|Q5SSM3|RHG44_MOUSE	tr|A0A8I5UDV0|A0A8I5UDV0_PONAB
OG0014369	sp|Q60613|AA2AR_MOUSE	tr|A0A2J8R1S8|A0A2J8R1S8_PONAB
OG0014370	sp|Q7TQA7|TA2R3_MOUSE	tr|H2PNQ7|H2PNQ7_PONAB
OG0014371	sp|Q7TT16|IPMK_MOUSE	tr|H2NAV3|H2NAV3_PONAB
OG0014372	sp|Q80VM7|ANR24_MOUSE	tr|A0A8I5TRG9|A0A8I5TRG9_PONAB
OG0014373	sp|Q80XQ2|TBCD5_MOUSE	tr|A0A8I5TLI3|A0A8I5TLI3_PONAB
OG0014374	sp|Q8BH01|TMCO3_MOUSE	tr|H2NKE4|H2NKE4_PONAB
OG0014375	sp|Q8BID8|FXL14_MOUSE	tr|H2NG32|H2NG32_PONAB
OG0014376	sp|Q8BJ34|MARF1_MOUSE	tr|H2NQ81|H2NQ81_PONAB
OG0014377	sp|Q8BU27|PPM1M_MOUSE	tr|H2PAK5|H2PAK5_PONAB
OG0014378	sp|Q8BZ20|PAR12_MOUSE	tr|H2PNP2|H2PNP2_PONAB
OG0014379	sp|Q8CEE6|PASK_MOUSE	tr|H2P964|H2P964_PONAB
OG0014380	sp|Q8CF60|ZN263_MOUSE	tr|A0A8I5TNR1|A0A8I5TNR1_PONAB
OG0014381	sp|Q8CIH9|PUR1_MOUSE	tr|K7ETQ1|K7ETQ1_PONAB
OG0014382	sp|Q8CJ61|CKLF4_MOUSE	tr|H2NR43|H2NR43_PONAB
OG0014383	sp|Q91V87|FGRL1_MOUSE	tr|A0A2J8SS65|A0A2J8SS65_PONAB
OG0014384	sp|Q91VU7|PUS7_MOUSE	tr|A0A2J8VL24|A0A2J8VL24_PONAB
OG0014385	sp|Q9D1I2|CAR19_MOUSE	tr|H2PSQ3|H2PSQ3_PONAB
OG0014386	sp|Q9D2M8|UB2V2_MOUSE	sp|Q5R6C9|UB2V2_PONAB
OG0014387	sp|Q9D478|ODF2L_MOUSE	tr|H2N6W0|H2N6W0_PONAB
OG0014388	sp|Q9D883|U2AF1_MOUSE	tr|A0A2J8UB35|A0A2J8UB35_PONAB
OG0014389	sp|Q9DCS1|T176A_MOUSE	tr|A0A2J8RK40|A0A2J8RK40_PONAB
OG0014390	sp|Q9ES89|EXTL2_MOUSE	tr|A0A6D2Y6V6|A0A6D2Y6V6_PONAB
OG0014391	sp|Q9ET26|RN114_MOUSE	tr|H2P296|H2P296_PONAB
OG0014392	sp|Q9JHH2|TSN32_MOUSE	tr|H2NCG7|H2NCG7_PONAB
