Orthogroup	Mus_musculus	Cercocebus_atys
OG0014154	sp|Q8BZH0|S39AD_MOUSE	tr|A0A2K5NQW5|A0A2K5NQW5_CERAT
OG0014155	sp|Q9JMB1|THEG_MOUSE	tr|A0A2K5NS75|A0A2K5NS75_CERAT
OG0014156	sp|Q8C0Q9|RPGF5_MOUSE	tr|A0A2K5NU52|A0A2K5NU52_CERAT
OG0014157	sp|P86174|BEND4_MOUSE	tr|A0A2K5P0S8|A0A2K5P0S8_CERAT
OG0014158	sp|Q8R2Y2|MUC18_MOUSE	tr|A0A2K5P2F7|A0A2K5P2F7_CERAT
OG0014159	sp|Q9JHI4|S13A1_MOUSE	tr|A0A2K5P4M6|A0A2K5P4M6_CERAT
OG0014160	sp|Q6PAL0|BEND3_MOUSE	tr|A0A2K5P556|A0A2K5P556_CERAT
OG0014161	sp|Q9DB26|PHYD1_MOUSE	tr|A0A2K5P564|A0A2K5P564_CERAT
OG0014162	sp|Q9CZ92|CENPP_MOUSE	tr|A0A2K5P673|A0A2K5P673_CERAT
OG0014163	sp|Q6P8W9|HMGB4_MOUSE	tr|A0A2K5KKW5|A0A2K5KKW5_CERAT
OG0014164	sp|O35942|NEK2_MOUSE	tr|A0A2K5KM94|A0A2K5KM94_CERAT
OG0014165	sp|Q80XG9|LRRT4_MOUSE	tr|A0A2K5KPM0|A0A2K5KPM0_CERAT
OG0014166	sp|Q571F5|SPSB3_MOUSE	tr|A0A2K5KT77|A0A2K5KT77_CERAT
OG0014167	sp|Q91WE3|RPP25_MOUSE	tr|A0A2K5KV89|A0A2K5KV89_CERAT
OG0014168	sp|Q8BFQ3|OGR1_MOUSE	tr|A0A2K5KXE6|A0A2K5KXE6_CERAT
OG0014169	sp|A2A8T7|TEX38_MOUSE	tr|A0A2K5KXG9|A0A2K5KXG9_CERAT
OG0014170	sp|Q9CQM5|TXD17_MOUSE	tr|A0A2K5KY98|A0A2K5KY98_CERAT
OG0014171	tr|A0A0A6YW67|A0A0A6YW67_MOUSE	tr|A0A2K5KZK1|A0A2K5KZK1_CERAT
OG0014172	sp|P60867|RS20_MOUSE	tr|A0A2K5L0C7|A0A2K5L0C7_CERAT
OG0014173	sp|Q9JKL5|CHP3_MOUSE	tr|A0A2K5L0U3|A0A2K5L0U3_CERAT
OG0014174	sp|P70158|ASM3A_MOUSE	tr|A0A2K5L1T0|A0A2K5L1T0_CERAT
OG0014175	sp|P01027|CO3_MOUSE	tr|A0A2K5L3B6|A0A2K5L3B6_CERAT
OG0014176	sp|Q3URQ0|TEX10_MOUSE	tr|A0A2K5L4B0|A0A2K5L4B0_CERAT
OG0014177	sp|Q9Z0X1|AIFM1_MOUSE	tr|A0A2K5L4B7|A0A2K5L4B7_CERAT
OG0014178	sp|Q8BG75|TM198_MOUSE	tr|A0A2K5L4V9|A0A2K5L4V9_CERAT
OG0014179	sp|Q91WA3|HDA11_MOUSE	tr|A0A2K5L7T3|A0A2K5L7T3_CERAT
OG0014180	sp|Q9DCB3|RN227_MOUSE	tr|A0A2K5L857|A0A2K5L857_CERAT
OG0014181	sp|O35066|KIF3C_MOUSE	tr|A0A2K5L9V2|A0A2K5L9V2_CERAT
OG0014182	sp|Q80UY1|CARME_MOUSE	tr|A0A2K5LA42|A0A2K5LA42_CERAT
OG0014183	sp|Q8K4Z5|SF3A1_MOUSE	tr|A0A2K5LAX0|A0A2K5LAX0_CERAT
OG0014184	sp|Q9JLM9|GRB14_MOUSE	tr|A0A2K5LDT0|A0A2K5LDT0_CERAT
OG0014185	sp|Q9D6Z0|ALKB7_MOUSE	tr|A0A2K5LGH7|A0A2K5LGH7_CERAT
OG0014186	sp|Q07968|F13B_MOUSE	tr|A0A2K5LHQ4|A0A2K5LHQ4_CERAT
OG0014187	sp|D3Z3C6|ZFAN4_MOUSE	tr|A0A2K5LHS0|A0A2K5LHS0_CERAT
OG0014188	sp|Q61493|REV3L_MOUSE	tr|A0A2K5LKU5|A0A2K5LKU5_CERAT
OG0014189	tr|J3QMK2|J3QMK2_MOUSE	tr|A0A2K5LLQ1|A0A2K5LLQ1_CERAT
OG0014190	tr|Q68FM7|Q68FM7_MOUSE	tr|A0A2K5LRW9|A0A2K5LRW9_CERAT
OG0014191	sp|Q8VDP4|CCAR2_MOUSE	tr|A0A2K5LS75|A0A2K5LS75_CERAT
OG0014192	sp|Q9Z100|CPXM1_MOUSE	tr|A0A2K5LSG7|A0A2K5LSG7_CERAT
OG0014193	sp|A0A5F8MPU3|CTSRT_MOUSE	tr|A0A2K5LT43|A0A2K5LT43_CERAT
OG0014194	sp|O08796|EF2K_MOUSE	tr|A0A2K5LT66|A0A2K5LT66_CERAT
OG0014195	sp|Q9DCB4|ARP21_MOUSE	tr|A0A2K5LTQ1|A0A2K5LTQ1_CERAT
OG0014196	sp|P70444|BID_MOUSE	tr|A0A2K5LVW4|A0A2K5LVW4_CERAT
OG0014197	sp|Q91X44|GCKR_MOUSE	tr|A0A2K5M1R9|A0A2K5M1R9_CERAT
OG0014198	sp|Q99LF4|RTCB_MOUSE	tr|A0A2K5M278|A0A2K5M278_CERAT
OG0014199	sp|Q3UG20|KMT2E_MOUSE	tr|A0A2K5M2D1|A0A2K5M2D1_CERAT
OG0014200	sp|Q791T5|MTCH1_MOUSE	tr|A0A2K5M2G3|A0A2K5M2G3_CERAT
OG0014201	sp|Q08535|SECR_MOUSE	tr|A0A2K5M454|A0A2K5M454_CERAT
OG0014202	sp|Q2VPA6|HELQ_MOUSE	tr|A0A2K5M8D9|A0A2K5M8D9_CERAT
OG0014203	sp|Q91YU6|LZTS2_MOUSE	tr|A0A2K5MC83|A0A2K5MC83_CERAT
OG0014204	sp|Q03172|ZEP1_MOUSE	tr|A0A2K5MDF9|A0A2K5MDF9_CERAT
OG0014205	sp|Q8CF89|TAB1_MOUSE	tr|A0A2K5MEC8|A0A2K5MEC8_CERAT
OG0014206	sp|Q7TME2|SPAG5_MOUSE	tr|A0A2K5MG69|A0A2K5MG69_CERAT
OG0014207	sp|Q64462|CP4B1_MOUSE	tr|A0A2K5MGW5|A0A2K5MGW5_CERAT
OG0014208	tr|B2RXC6|B2RXC6_MOUSE	tr|A0A2K5MHW8|A0A2K5MHW8_CERAT
OG0014209	sp|Q3V009|TMED1_MOUSE	tr|A0A2K5MJ25|A0A2K5MJ25_CERAT
OG0014210	sp|Q8VE98|CD276_MOUSE	tr|A0A2K5MK73|A0A2K5MK73_CERAT
OG0014211	sp|Q8QZT4|CRUM3_MOUSE	tr|A0A2K5MKJ9|A0A2K5MKJ9_CERAT
OG0014212	sp|Q91WA6|SHRPN_MOUSE	tr|A0A2K5ML09|A0A2K5ML09_CERAT
OG0014213	sp|Q5FW52|MLIP_MOUSE	tr|A0A2K5MLD0|A0A2K5MLD0_CERAT
OG0014214	sp|P70697|DCUP_MOUSE	tr|A0A2K5MZP6|A0A2K5MZP6_CERAT
OG0014215	sp|Q3TZZ7|ESYT2_MOUSE	tr|A0A2K5N2W3|A0A2K5N2W3_CERAT
OG0014216	sp|O35988|SDC4_MOUSE	tr|A0A2K5N4T8|A0A2K5N4T8_CERAT
OG0014217	sp|Q9CR23|TMEM9_MOUSE	tr|A0A2K5N7U2|A0A2K5N7U2_CERAT
OG0014218	sp|P27656|LIPC_MOUSE	tr|A0A2K5N7U7|A0A2K5N7U7_CERAT
OG0014219	sp|Q8CHS8|VP37A_MOUSE	tr|A0A2K5N9C0|A0A2K5N9C0_CERAT
OG0014220	sp|Q6NSR8|PEPL1_MOUSE	tr|A0A2K5NB01|A0A2K5NB01_CERAT
OG0014221	sp|Q91WG4|ELP2_MOUSE	tr|A0A2K5ND17|A0A2K5ND17_CERAT
OG0014222	sp|Q8K467|TMIE_MOUSE	tr|A0A2K5NEG5|A0A2K5NEG5_CERAT
OG0014223	sp|P16254|SRP14_MOUSE	tr|A0A2K5NIQ4|A0A2K5NIQ4_CERAT
OG0014224	sp|Q8R4U0|STAB2_MOUSE	tr|A0A2K5NXL6|A0A2K5NXL6_CERAT
OG0014225	sp|Q3TY92|MBD6_MOUSE	tr|A0A2K5NY40|A0A2K5NY40_CERAT
OG0014226	sp|Q60870|REEP5_MOUSE	tr|A0A2K5P0U9|A0A2K5P0U9_CERAT
OG0014227	sp|O35082|KLOT_MOUSE	tr|A0A2K5P4S3|A0A2K5P4S3_CERAT
OG0014228	sp|O35326|SRSF5_MOUSE	tr|A0A2K5P6J0|A0A2K5P6J0_CERAT
OG0014229	tr|B1AVP0|B1AVP0_MOUSE	tr|A0A2K5KJ23|A0A2K5KJ23_CERAT
OG0014230	sp|Q61224|5HT1D_MOUSE	tr|A0A2K5KLB4|A0A2K5KLB4_CERAT
OG0014231	sp|Q8BLY7|HPS6_MOUSE	tr|A0A2K5KLG8|A0A2K5KLG8_CERAT
OG0014232	sp|Q9ESN5|CENPK_MOUSE	tr|A0A2K5KLM1|A0A2K5KLM1_CERAT
OG0014233	sp|E9Q9W4|S27A6_MOUSE	tr|A0A2K5KLN7|A0A2K5KLN7_CERAT
OG0014234	sp|Q9JJG9|NOA1_MOUSE	tr|A0A2K5KM31|A0A2K5KM31_CERAT
OG0014235	sp|Q02780|NFIA_MOUSE	tr|A0A2K5KRK6|A0A2K5KRK6_CERAT
OG0014236	sp|Q99KU0|VMP1_MOUSE	tr|A0A2K5KRU8|A0A2K5KRU8_CERAT
OG0014237	sp|Q9QUG2|POLK_MOUSE	tr|A0A2K5KSW8|A0A2K5KSW8_CERAT
OG0014238	sp|A2A9F4|KDF1_MOUSE	tr|A0A2K5KUR1|A0A2K5KUR1_CERAT
OG0014239	sp|Q99MX7|T121B_MOUSE	tr|A0A2K5KUR7|A0A2K5KUR7_CERAT
OG0014240	sp|Q8VHL5|CRGN_MOUSE	tr|A0A2K5KW18|A0A2K5KW18_CERAT
OG0014241	tr|E9Q3H6|E9Q3H6_MOUSE	tr|A0A2K5L2B5|A0A2K5L2B5_CERAT
OG0014242	sp|Q91WR3|ASCC2_MOUSE	tr|A0A2K5L4P8|A0A2K5L4P8_CERAT
OG0014243	sp|P28563|DUS1_MOUSE	tr|A0A2K5L7U9|A0A2K5L7U9_CERAT
OG0014244	sp|Q99LE3|LYSM3_MOUSE	tr|A0A2K5L9J2|A0A2K5L9J2_CERAT
OG0014245	sp|Q8R207|SPTSA_MOUSE	tr|A0A2K5LA73|A0A2K5LA73_CERAT
OG0014246	sp|Q8CFP6|DJC27_MOUSE	tr|A0A2K5LAD4|A0A2K5LAD4_CERAT
OG0014247	sp|Q91W18|TDRD3_MOUSE	tr|A0A2K5LC65|A0A2K5LC65_CERAT
OG0014248	tr|Q9EQC8|Q9EQC8_MOUSE	tr|A0A2K5LHW5|A0A2K5LHW5_CERAT
OG0014249	sp|Q8K4D7|PLCZ1_MOUSE	tr|A0A2K5LJ51|A0A2K5LJ51_CERAT
OG0014250	sp|Q80Y50|CMTA2_MOUSE	tr|A0A2K5LM63|A0A2K5LM63_CERAT
OG0014251	sp|Q07076|ANXA7_MOUSE	tr|A0A2K5LRT3|A0A2K5LRT3_CERAT
OG0014252	sp|Q8K4G5|ABLM1_MOUSE	tr|A0A2K5LSI6|A0A2K5LSI6_CERAT
OG0014253	sp|Q8CG48|SMC2_MOUSE	tr|A0A2K5LSK4|A0A2K5LSK4_CERAT
OG0014254	tr|S4R181|S4R181_MOUSE	tr|A0A2K5LUY2|A0A2K5LUY2_CERAT
OG0014255	sp|Q6IR37|ZDH24_MOUSE	tr|A0A2K5LXZ6|A0A2K5LXZ6_CERAT
OG0014256	sp|Q9Z1T6|FYV1_MOUSE	tr|A0A2K5M2M3|A0A2K5M2M3_CERAT
OG0014257	sp|P48678|LMNA_MOUSE	tr|A0A2K5M323|A0A2K5M323_CERAT
OG0014258	sp|A0A7N9VSG0|SPA5L_MOUSE	tr|A0A2K5M461|A0A2K5M461_CERAT
OG0014259	sp|P11930|NUD19_MOUSE	tr|A0A2K5MB14|A0A2K5MB14_CERAT
OG0014260	tr|B2RS76|B2RS76_MOUSE	tr|A0A2K5MJB8|A0A2K5MJB8_CERAT
OG0014261	sp|A2APY7|NDUF5_MOUSE	tr|A0A2K5MKB9|A0A2K5MKB9_CERAT
OG0014262	sp|Q8BXT9|SC22C_MOUSE	tr|A0A2K5MLX9|A0A2K5MLX9_CERAT
OG0014263	sp|Q99NF3|CEP41_MOUSE	tr|A0A2K5MP05|A0A2K5MP05_CERAT
OG0014264	sp|Q8C263|SKA3_MOUSE	tr|A0A2K5MP46|A0A2K5MP46_CERAT
OG0014265	sp|Q8R1F1|NIBA2_MOUSE	tr|A0A2K5MTC5|A0A2K5MTC5_CERAT
OG0014266	sp|Q91XU3|PI42C_MOUSE	tr|A0A2K5MTT0|A0A2K5MTT0_CERAT
OG0014267	sp|Q3T9X0|GTR9_MOUSE	tr|A0A2K5MU92|A0A2K5MU92_CERAT
OG0014268	sp|Q9JIY5|HTRA2_MOUSE	tr|A0A2K5MVM9|A0A2K5MVM9_CERAT
OG0014269	sp|Q5RJ54|ZSC26_MOUSE	tr|A0A2K5N008|A0A2K5N008_CERAT
OG0014270	tr|D3Z0K6|D3Z0K6_MOUSE	tr|A0A2K5N0F0|A0A2K5N0F0_CERAT
OG0014271	sp|Q8BYB9|PGLT1_MOUSE	tr|A0A2K5N205|A0A2K5N205_CERAT
OG0014272	sp|Q80W94|MOGT2_MOUSE	tr|A0A2K5N2L7|A0A2K5N2L7_CERAT
OG0014273	sp|Q99LJ8|NGBR_MOUSE	tr|A0A2K5N3E6|A0A2K5N3E6_CERAT
OG0014274	sp|Q9CZK6|ANKS3_MOUSE	tr|A0A2K5N9B2|A0A2K5N9B2_CERAT
OG0014275	sp|Q80X44|ZBT24_MOUSE	tr|A0A2K5N9H3|A0A2K5N9H3_CERAT
OG0014276	sp|G3XA57|RFIP2_MOUSE	tr|A0A2K5NAQ9|A0A2K5NAQ9_CERAT
OG0014277	sp|P43247|MSH2_MOUSE	tr|A0A2K5NGE7|A0A2K5NGE7_CERAT
OG0014278	sp|Q03267|IKZF1_MOUSE	tr|A0A2K5NH61|A0A2K5NH61_CERAT
OG0014279	sp|Q7TMJ8|P3IP1_MOUSE	tr|A0A2K5NHF4|A0A2K5NHF4_CERAT
OG0014280	sp|Q9CTN5|S6OS1_MOUSE	tr|A0A2K5NKE3|A0A2K5NKE3_CERAT
OG0014281	sp|Q8BN59|LARP6_MOUSE	tr|A0A2K5NQ44|A0A2K5NQ44_CERAT
OG0014282	sp|O88983|STX8_MOUSE	tr|A0A2K5NRD9|A0A2K5NRD9_CERAT
OG0014283	sp|P37913|DNLI1_MOUSE	tr|A0A2K5NRT6|A0A2K5NRT6_CERAT
OG0014284	sp|Q8BTY1|KAT1_MOUSE	tr|A0A2K5NWG5|A0A2K5NWG5_CERAT
OG0014285	sp|Q9CZH3|PSMG3_MOUSE	tr|A0A2K5NXK1|A0A2K5NXK1_CERAT
OG0014286	sp|Q6GQT6|SCAP_MOUSE	tr|A0A2K5NXL8|A0A2K5NXL8_CERAT
OG0014287	sp|Q62066|PHX2A_MOUSE	tr|A0A2K5NYM3|A0A2K5NYM3_CERAT
OG0014288	tr|A0A5F8MQ13|A0A5F8MQ13_MOUSE	tr|A0A2K5P292|A0A2K5P292_CERAT
OG0014289	sp|A2AJX4|MALR1_MOUSE	tr|A0A2K5P4W6|A0A2K5P4W6_CERAT
OG0014290	tr|G3X8Z7|G3X8Z7_MOUSE	tr|A0A2K5P597|A0A2K5P597_CERAT
OG0014291	sp|Q3U1C6|TATD3_MOUSE	tr|A0A2K5P7K2|A0A2K5P7K2_CERAT
OG0014292	sp|Q9R0P4|SMAP_MOUSE	tr|A0A2K5P7T6|A0A2K5P7T6_CERAT
OG0014293	sp|P97402|GCNT2_MOUSE	tr|A0A2K5P8I8|A0A2K5P8I8_CERAT
OG0014294	sp|Q7TS55|TNF18_MOUSE	tr|A0A2K5KLY5|A0A2K5KLY5_CERAT
OG0014295	tr|Q8VDV7|Q8VDV7_MOUSE	tr|A0A2K5KMV6|A0A2K5KMV6_CERAT
OG0014296	tr|D3YZZ2|D3YZZ2_MOUSE	tr|A0A2K5KNY6|A0A2K5KNY6_CERAT
OG0014297	sp|Q9DCD6|GBRAP_MOUSE	tr|A0A2K5KPF0|A0A2K5KPF0_CERAT
OG0014298	sp|Q8BHH1|AQP11_MOUSE	tr|A0A2K5KQM4|A0A2K5KQM4_CERAT
OG0014299	sp|Q5DU41|LRC8B_MOUSE	tr|A0A2K5KZ58|A0A2K5KZ58_CERAT
OG0014300	sp|Q8K0Z7|TACO1_MOUSE	tr|A0A2K5L0B5|A0A2K5L0B5_CERAT
OG0014301	sp|Q8BPK2|ZCHC3_MOUSE	tr|A0A2K5L399|A0A2K5L399_CERAT
OG0014302	sp|Q99PM9|UCK2_MOUSE	tr|A0A2K5L5E0|A0A2K5L5E0_CERAT
OG0014303	sp|Q8VHX2|EDAD_MOUSE	tr|A0A2K5L655|A0A2K5L655_CERAT
OG0014304	sp|Q8R4W6|PCOC2_MOUSE	tr|A0A2K5L6E3|A0A2K5L6E3_CERAT
OG0014305	sp|Q8K4I3|ARHG6_MOUSE	tr|A0A2K5L737|A0A2K5L737_CERAT
OG0014306	tr|Q6NZI9|Q6NZI9_MOUSE	tr|A0A2K5L8E5|A0A2K5L8E5_CERAT
OG0014307	sp|Q9QZB9|DCTN5_MOUSE	tr|A0A2K5LA54|A0A2K5LA54_CERAT
OG0014308	sp|Q5XKN4|JAGN1_MOUSE	tr|A0A2K5LG24|A0A2K5LG24_CERAT
OG0014309	sp|Q8K4S1|PLCE1_MOUSE	tr|A0A2K5LTK3|A0A2K5LTK3_CERAT
OG0014310	sp|P10166|MYCL_MOUSE	tr|A0A2K5M1W9|A0A2K5M1W9_CERAT
OG0014311	tr|A2BGJ5|A2BGJ5_MOUSE	tr|A0A2K5M2L8|A0A2K5M2L8_CERAT
OG0014312	sp|Q8CDM4|CCD73_MOUSE	tr|A0A2K5M4Z6|A0A2K5M4Z6_CERAT
OG0014313	sp|Q9WUM5|SUCA_MOUSE	tr|A0A2K5M500|A0A2K5M500_CERAT
OG0014314	tr|A0A2I3BQG2|A0A2I3BQG2_MOUSE	tr|A0A2K5M5A0|A0A2K5M5A0_CERAT
OG0014315	sp|Q920M7|SYT17_MOUSE	tr|A0A2K5M9B6|A0A2K5M9B6_CERAT
OG0014316	sp|Q9JIQ8|TMPS2_MOUSE	tr|A0A2K5MDE1|A0A2K5MDE1_CERAT
OG0014317	sp|A3KFU9|DISP3_MOUSE	tr|A0A2K5MEI1|A0A2K5MEI1_CERAT
OG0014318	sp|Q9D8P4|RM17_MOUSE	tr|A0A2K5MGF7|A0A2K5MGF7_CERAT
OG0014319	sp|Q99P91|GPNMB_MOUSE	tr|A0A2K5MH44|A0A2K5MH44_CERAT
OG0014320	sp|Q8CDK2|CBPC2_MOUSE	tr|A0A2K5MJ19|A0A2K5MJ19_CERAT
OG0014321	tr|B2RVA4|B2RVA4_MOUSE	tr|A0A2K5MK30|A0A2K5MK30_CERAT
OG0014322	tr|A0A0A6YW72|A0A0A6YW72_MOUSE	tr|A0A2K5MP77|A0A2K5MP77_CERAT
OG0014323	sp|Q9JJ69|KCIP2_MOUSE	tr|A0A2K5MU44|A0A2K5MU44_CERAT
OG0014324	sp|P14404|MECOM_MOUSE	tr|A0A2K5MUN9|A0A2K5MUN9_CERAT
OG0014325	sp|Q8BGI3|INSI1_MOUSE	tr|A0A2K5MV62|A0A2K5MV62_CERAT
OG0014326	sp|Q8K0U3|TMM17_MOUSE	tr|A0A2K5MXD6|A0A2K5MXD6_CERAT
OG0014327	sp|Q9D1M4|MCA3_MOUSE	tr|A0A2K5MXZ3|A0A2K5MXZ3_CERAT
OG0014328	sp|Q8CG50|RAB43_MOUSE	tr|A0A2K5MYW7|A0A2K5MYW7_CERAT
OG0014329	sp|Q9R0N3|SYT11_MOUSE	tr|A0A2K5N112|A0A2K5N112_CERAT
OG0014330	sp|A3KFM7|CHD6_MOUSE	tr|A0A2K5N4Q1|A0A2K5N4Q1_CERAT
OG0014331	sp|O54825|BYST_MOUSE	tr|A0A2K5N504|A0A2K5N504_CERAT
OG0014332	sp|Q3UHK1|MYCT_MOUSE	tr|A0A2K5N6P2|A0A2K5N6P2_CERAT
OG0014333	sp|Q61112|CAB45_MOUSE	tr|A0A2K5N907|A0A2K5N907_CERAT
OG0014334	sp|A2A6Q5|CDC27_MOUSE	tr|A0A2K5N9P0|A0A2K5N9P0_CERAT
OG0014335	sp|Q8K1A6|C2D1A_MOUSE	tr|A0A2K5N9Q7|A0A2K5N9Q7_CERAT
OG0014336	sp|Q9D6J1|CERS4_MOUSE	tr|A0A2K5NB67|A0A2K5NB67_CERAT
OG0014337	sp|P19182|IFRD1_MOUSE	tr|A0A2K5NB90|A0A2K5NB90_CERAT
OG0014338	sp|Q3UGM2|NEK10_MOUSE	tr|A0A2K5NLA7|A0A2K5NLA7_CERAT
OG0014339	sp|Q8VC52|RBPS2_MOUSE	tr|A0A2K5NNF4|A0A2K5NNF4_CERAT
OG0014340	sp|Q9EPX5|FXL12_MOUSE	tr|A0A2K5NRQ5|A0A2K5NRQ5_CERAT
OG0014341	sp|O88634|PAR4_MOUSE	tr|A0A2K5NRX1|A0A2K5NRX1_CERAT
OG0014342	sp|P09023|HXB6_MOUSE	tr|A0A2K5NV22|A0A2K5NV22_CERAT
OG0014343	sp|P35419|PERT_MOUSE	tr|A0A2K5NXJ3|A0A2K5NXJ3_CERAT
OG0014344	sp|Q3UJB9|EDC4_MOUSE	tr|A0A2K5P1W7|A0A2K5P1W7_CERAT
OG0014345	sp|Q91V37|VATO_MOUSE	tr|A0A2K5KHE1|A0A2K5KHE1_CERAT
OG0014346	sp|P26187|MGMT_MOUSE	tr|A0A2K5KII4|A0A2K5KII4_CERAT
OG0014347	sp|P62897|CYC_MOUSE	tr|A0A2K5KKN0|A0A2K5KKN0_CERAT
OG0014348	sp|Q78KK3|S22AI_MOUSE	tr|A0A2K5KL75|A0A2K5KL75_CERAT
OG0014349	sp|P97436|NKX31_MOUSE	tr|A0A2K5KMG7|A0A2K5KMG7_CERAT
OG0014350	sp|Q8BXT1|RGS8_MOUSE	tr|A0A2K5KNB7|A0A2K5KNB7_CERAT
OG0014351	sp|Q9R0C8|VAV3_MOUSE	tr|A0A2K5KNR1|A0A2K5KNR1_CERAT
OG0014352	sp|Q923Y8|TAAR1_MOUSE	tr|A0A2K5KP88|A0A2K5KP88_CERAT
OG0014353	sp|A0A1B0GSN8|SRTM2_MOUSE	tr|A0A2K5KRV9|A0A2K5KRV9_CERAT
OG0014354	sp|Q9Z101|PAR6A_MOUSE	tr|A0A2K5KV13|A0A2K5KV13_CERAT
OG0014355	sp|Q8BPB5|FBLN3_MOUSE	tr|A0A2K5KXY1|A0A2K5KXY1_CERAT
OG0014356	sp|Q8CHP5|PYM1_MOUSE	tr|A0A2K5KZ38|A0A2K5KZ38_CERAT
OG0014357	tr|D3YXF5|D3YXF5_MOUSE	tr|A0A2K5L1N9|A0A2K5L1N9_CERAT
OG0014358	sp|Q3U186|SYRM_MOUSE	tr|A0A2K5L5B8|A0A2K5L5B8_CERAT
OG0014359	sp|P35564|CALX_MOUSE	tr|A0A2K5L5U7|A0A2K5L5U7_CERAT
OG0014360	sp|Q9JIM1|S29A1_MOUSE	tr|A0A2K5L684|A0A2K5L684_CERAT
OG0014361	sp|Q9CQ71|RFA3_MOUSE	tr|A0A2K5L8H6|A0A2K5L8H6_CERAT
OG0014362	sp|Q8BGF3|DAA10_MOUSE	tr|A0A2K5L8S9|A0A2K5L8S9_CERAT
OG0014363	sp|Q149M0|CL12B_MOUSE	tr|A0A2K5LCK5|A0A2K5LCK5_CERAT
OG0014364	sp|Q8K0S9|SNPC1_MOUSE	tr|A0A2K5LCN9|A0A2K5LCN9_CERAT
OG0014365	sp|Q80SX5|OTOP2_MOUSE	tr|A0A2K5LEB7|A0A2K5LEB7_CERAT
OG0014366	tr|Q9CPU3|Q9CPU3_MOUSE	tr|A0A2K5LEG4|A0A2K5LEG4_CERAT
OG0014367	sp|Q3TIR3|RIC8A_MOUSE	tr|A0A2K5LGW1|A0A2K5LGW1_CERAT
OG0014368	sp|Q8BVG5|GLT14_MOUSE	tr|A0A2K5LJL1|A0A2K5LJL1_CERAT
OG0014369	sp|Q9CWG8|NDUF7_MOUSE	tr|A0A2K5LJP0|A0A2K5LJP0_CERAT
OG0014370	sp|Q9D6F4|GBRA4_MOUSE	tr|A0A2K5LLS9|A0A2K5LLS9_CERAT
OG0014371	sp|Q9D823|RL37_MOUSE	tr|A0A2K5LRU6|A0A2K5LRU6_CERAT
OG0014372	sp|Q8QZY9|SF3B4_MOUSE	tr|A0A2K5M050|A0A2K5M050_CERAT
OG0014373	sp|Q9D1Q6|ERP44_MOUSE	tr|A0A2K5M2K8|A0A2K5M2K8_CERAT
OG0014374	sp|Q8C5W0|CLMN_MOUSE	tr|A0A2K5M372|A0A2K5M372_CERAT
OG0014375	sp|Q00286|PIT1_MOUSE	tr|A0A2K5M4Y5|A0A2K5M4Y5_CERAT
OG0014376	sp|Q3ULG3|SRARP_MOUSE	tr|A0A2K5M651|A0A2K5M651_CERAT
OG0014377	sp|Q64337|SQSTM_MOUSE	tr|A0A2K5M7T3|A0A2K5M7T3_CERAT
OG0014378	sp|Q9WV91|FPRP_MOUSE	tr|A0A2K5M846|A0A2K5M846_CERAT
OG0014379	sp|Q9QYH9|TNF14_MOUSE	tr|A0A2K5MB87|A0A2K5MB87_CERAT
OG0014380	sp|Q5FWI2|SCTR_MOUSE	tr|A0A2K5MG90|A0A2K5MG90_CERAT
OG0014381	sp|O08539|BIN1_MOUSE	tr|A0A2K5MGK3|A0A2K5MGK3_CERAT
OG0014382	sp|Q9ET66|PI16_MOUSE	tr|A0A2K5MI88|A0A2K5MI88_CERAT
OG0014383	sp|P17095|HMGA1_MOUSE	tr|A0A2K5MKB7|A0A2K5MKB7_CERAT
OG0014384	sp|O35308|MOT3_MOUSE	tr|A0A2K5MP09|A0A2K5MP09_CERAT
OG0014385	sp|Q9WUD6|WNT8B_MOUSE	tr|A0A2K5MSW7|A0A2K5MSW7_CERAT
OG0014386	sp|Q8R3L5|SO3A1_MOUSE	tr|A0A2K5MUR2|A0A2K5MUR2_CERAT
OG0014387	sp|O89053|COR1A_MOUSE	tr|A0A2K5MUR4|A0A2K5MUR4_CERAT
OG0014388	sp|O08523|TECTA_MOUSE	tr|A0A2K5MYV2|A0A2K5MYV2_CERAT
OG0014389	sp|P62311|LSM3_MOUSE	tr|A0A2K5N5M8|A0A2K5N5M8_CERAT
OG0014390	tr|D3Z5W0|D3Z5W0_MOUSE	tr|A0A2K5NE68|A0A2K5NE68_CERAT
OG0014391	sp|Q8JZN3|KCJ14_MOUSE	tr|A0A2K5NFC6|A0A2K5NFC6_CERAT
OG0014392	sp|Q9JHX2|SP5_MOUSE	tr|A0A2K5NKQ4|A0A2K5NKQ4_CERAT
OG0014393	sp|Q9DAN9|CF97D_MOUSE	tr|A0A2K5NNG7|A0A2K5NNG7_CERAT
OG0014394	tr|A0A140T8L9|A0A140T8L9_MOUSE	tr|A0A2K5NQ76|A0A2K5NQ76_CERAT
OG0014395	sp|Q8R0G9|NU133_MOUSE	tr|A0A2K5NSE3|A0A2K5NSE3_CERAT
OG0014396	sp|O88879|APAF_MOUSE	tr|A0A2K5NTR1|A0A2K5NTR1_CERAT
OG0014397	sp|Q9CZY2|TCAL8_MOUSE	tr|A0A2K5NUL3|A0A2K5NUL3_CERAT
OG0014398	sp|Q9QZD9|EIF3I_MOUSE	tr|A0A2K5NX97|A0A2K5NX97_CERAT
