Orthogroup	Mus_musculus	Castor_canadensis
OG0011091	sp|Q8BZI0|AF1L1_MOUSE	tr|A0A8B7V0X0|A0A8B7V0X0_CASCN
OG0011092	sp|Q8K072|REEP4_MOUSE	tr|A0A8B7V294|A0A8B7V294_CASCN
OG0011093	sp|Q6P9S1|ATMIN_MOUSE	tr|A0A8B7V2F2|A0A8B7V2F2_CASCN
OG0011094	sp|Q75NR7|RECQ4_MOUSE	tr|A0A8B7V6C3|A0A8B7V6C3_CASCN
OG0011095	sp|Q8VHW2|CCG8_MOUSE	tr|A0A8B7VCX0|A0A8B7VCX0_CASCN
OG0011096	sp|Q8BKV1|GPC2_MOUSE	tr|A0A8B7VJ74|A0A8B7VJ74_CASCN
OG0011097	sp|Q3UH93|PLXD1_MOUSE	tr|A0A8B7VJ92|A0A8B7VJ92_CASCN
OG0011098	sp|Q6PIX5|RHDF1_MOUSE	tr|A0A8B7VN03|A0A8B7VN03_CASCN
OG0011099	sp|Q8R000|OSTA_MOUSE	tr|A0A8B7VNR0|A0A8B7VNR0_CASCN
OG0011100	sp|Q3UFB2|BCD1_MOUSE	tr|A0A8B7VRR1|A0A8B7VRR1_CASCN
OG0011101	sp|Q6PG16|HJURP_MOUSE	tr|A0A8B7VRX4|A0A8B7VRX4_CASCN
OG0011102	sp|Q8C4V4|FBXL3_MOUSE	tr|A0A8B7VSM2|A0A8B7VSM2_CASCN
OG0011103	sp|Q9Z132|RSPO1_MOUSE	tr|A0A8B7VSN0|A0A8B7VSN0_CASCN
OG0011104	sp|Q8CB87|RAB44_MOUSE	tr|A0A8B7VU42|A0A8B7VU42_CASCN
OG0011105	sp|Q9JMH3|NEUR2_MOUSE	tr|A0A8B7VVR5|A0A8B7VVR5_CASCN
OG0011106	sp|Q8K3J9|GPC5C_MOUSE	tr|A0A8B7VVX5|A0A8B7VVX5_CASCN
OG0011107	sp|Q24JP4|CE047_MOUSE	tr|A0A8B7W5W0|A0A8B7W5W0_CASCN
OG0011108	sp|Q3UX62|ODAD1_MOUSE	tr|A0A8B7W994|A0A8B7W994_CASCN
OG0011109	sp|Q497K7|TM247_MOUSE	tr|A0A8B7W9V2|A0A8B7W9V2_CASCN
OG0011110	sp|P0CG50|UBC_MOUSE	tr|A0A8B7WF28|A0A8B7WF28_CASCN
OG0011111	sp|P31266|SUH_MOUSE	tr|A0A8B7WKB2|A0A8B7WKB2_CASCN
OG0011112	sp|Q8VI75|IPO4_MOUSE	tr|A0A8C0VYB3|A0A8C0VYB3_CASCN
OG0011113	sp|P47932|REL1_MOUSE	tr|A0A8C0WLB5|A0A8C0WLB5_CASCN
OG0011114	sp|Q9CZL5|PHS2_MOUSE	tr|A0A8C0X369|A0A8C0X369_CASCN
OG0011115	sp|Q8BPM6|RIC3_MOUSE	tr|A0A8C0XEK1|A0A8C0XEK1_CASCN
OG0011116	sp|Q3TZX3|S2533_MOUSE	tr|A0A8C0XHB9|A0A8C0XHB9_CASCN
OG0011117	sp|Q6P9K8|CSKI1_MOUSE	tr|A0A8C0XTC3|A0A8C0XTC3_CASCN
OG0011118	sp|Q9QXP4|DONS_MOUSE	tr|A0A8C0XVB2|A0A8C0XVB2_CASCN
OG0011119	sp|Q8CA71|SHSA4_MOUSE	tr|A0A8C0XW92|A0A8C0XW92_CASCN
OG0011120	sp|P63166|SUMO1_MOUSE	tr|A0A250XUY8|A0A250XUY8_CASCN
OG0011121	sp|Q9CPW3|RM54_MOUSE	tr|A0A250XV35|A0A250XV35_CASCN
OG0011122	sp|O70591|PFD2_MOUSE	tr|A0A250XVB3|A0A250XVB3_CASCN
OG0011123	sp|Q6PGC7|S35E3_MOUSE	tr|A0A250XY95|A0A250XY95_CASCN
OG0011124	sp|Q8C551|R51A1_MOUSE	tr|A0A250XZ00|A0A250XZ00_CASCN
OG0011125	sp|Q91WZ8|DTBP1_MOUSE	tr|A0A250XZ79|A0A250XZ79_CASCN
OG0011126	sp|Q8K2D0|F199X_MOUSE	tr|A0A250XZW3|A0A250XZW3_CASCN
OG0011127	sp|Q9CQ71|RFA3_MOUSE	tr|A0A250Y9K9|A0A250Y9K9_CASCN
OG0011128	sp|O35473|C1D_MOUSE	tr|A0A250Y9Y5|A0A250Y9Y5_CASCN
OG0011129	sp|Q9CPV3|RM42_MOUSE	tr|A0A250Y9Y6|A0A250Y9Y6_CASCN
OG0011130	sp|P61082|UBC12_MOUSE	tr|A0A250YBI6|A0A250YBI6_CASCN
OG0011131	sp|O88851|RBBP9_MOUSE	tr|A0A250YBK2|A0A250YBK2_CASCN
OG0011132	sp|Q64693|OBF1_MOUSE	tr|A0A250YDR0|A0A250YDR0_CASCN
OG0011133	tr|Q3TWH3|Q3TWH3_MOUSE	tr|A0A250YFK7|A0A250YFK7_CASCN
OG0011134	sp|Q61735|CD47_MOUSE	tr|A0A250YFM2|A0A250YFM2_CASCN
OG0011135	sp|P32240|PE2R4_MOUSE	tr|A0A250YIV1|A0A250YIV1_CASCN
OG0011136	sp|O88495|MTR1L_MOUSE	tr|A0A8B7TKN6|A0A8B7TKN6_CASCN
OG0011137	sp|Q99LG1|TMM51_MOUSE	tr|A0A8B7TMD5|A0A8B7TMD5_CASCN
OG0011138	sp|Q9JHU3|CDK20_MOUSE	tr|A0A8B7TMD8|A0A8B7TMD8_CASCN
OG0011139	sp|A0A0G2JEB6|CFA47_MOUSE	tr|A0A8B7TML3|A0A8B7TML3_CASCN
OG0011140	sp|Q8BSL4|HS3S5_MOUSE	tr|A0A8B7TNE6|A0A8B7TNE6_CASCN
OG0011141	sp|Q9WVE0|AICDA_MOUSE	tr|A0A8B7TTL6|A0A8B7TTL6_CASCN
OG0011142	sp|P30730|LSHR_MOUSE	tr|A0A8B7TWI7|A0A8B7TWI7_CASCN
OG0011143	sp|Q9DBV4|MXRA8_MOUSE	tr|A0A8B7TWU1|A0A8B7TWU1_CASCN
OG0011144	sp|Q9DBB8|DHDH_MOUSE	tr|A0A8B7U211|A0A8B7U211_CASCN
OG0011145	sp|E9Q6Z5|AUNIP_MOUSE	tr|A0A8B7U955|A0A8B7U955_CASCN
OG0011146	sp|Q6PFX2|BEND6_MOUSE	tr|A0A8B7UAZ1|A0A8B7UAZ1_CASCN
OG0011147	sp|Q7TQH7|LRP10_MOUSE	tr|A0A8B7UFR3|A0A8B7UFR3_CASCN
OG0011148	sp|Q8BX07|CTDS2_MOUSE	tr|A0A8B7UH97|A0A8B7UH97_CASCN
OG0011149	sp|Q8R0Z6|ANGL6_MOUSE	tr|A0A8B7UP75|A0A8B7UP75_CASCN
OG0011150	sp|P49138|MAPK2_MOUSE	tr|A0A8B7UST0|A0A8B7UST0_CASCN
OG0011151	sp|Q8R138|TM119_MOUSE	tr|A0A8B7UTZ3|A0A8B7UTZ3_CASCN
OG0011152	sp|Q8BHW6|SPT21_MOUSE	tr|A0A8B7UY80|A0A8B7UY80_CASCN
OG0011153	sp|Q9Z148|EHMT2_MOUSE	tr|A0A8B7UYE8|A0A8B7UYE8_CASCN
OG0011154	sp|P15331|PERI_MOUSE	tr|A0A8B7V1K1|A0A8B7V1K1_CASCN
OG0011155	sp|A2AKE7|ACL10_MOUSE	tr|A0A8B7V1M9|A0A8B7V1M9_CASCN
OG0011156	sp|Q0VAV2|EXPH5_MOUSE	tr|A0A8B7V513|A0A8B7V513_CASCN
OG0011157	sp|Q6PJN8|DALD3_MOUSE	tr|A0A8B7V7E2|A0A8B7V7E2_CASCN
OG0011158	sp|Q8K012|FBP1L_MOUSE	tr|A0A8B7V928|A0A8B7V928_CASCN
OG0011159	sp|P09079|HXB5_MOUSE	tr|A0A8B7VCY9|A0A8B7VCY9_CASCN
OG0011160	sp|Q8BMQ3|BNC2_MOUSE	tr|A0A8B7VKU9|A0A8B7VKU9_CASCN
OG0011161	sp|Q62421|SH3G3_MOUSE	tr|A0A8B7VKZ5|A0A8B7VKZ5_CASCN
OG0011162	sp|Q3TUF7|YETS2_MOUSE	tr|A0A8B7VLL9|A0A8B7VLL9_CASCN
OG0011163	sp|O70306|TBX15_MOUSE	tr|A0A8B7VQ17|A0A8B7VQ17_CASCN
OG0011164	sp|Q3URK3|TET1_MOUSE	tr|A0A8B7VS14|A0A8B7VS14_CASCN
OG0011165	sp|A0JP43|EFCB5_MOUSE	tr|A0A8B7VVV2|A0A8B7VVV2_CASCN
OG0011166	sp|A2RTF1|CTSRB_MOUSE	tr|A0A8B7VX65|A0A8B7VX65_CASCN
OG0011167	sp|O88935|SYN1_MOUSE	tr|A0A8B7VYT6|A0A8B7VYT6_CASCN
OG0011168	sp|Q9QY23|PKP3_MOUSE	tr|A0A8B7W0T7|A0A8B7W0T7_CASCN
OG0011169	sp|Q3TW96|UAP1L_MOUSE	tr|A0A8B7W0U3|A0A8B7W0U3_CASCN
OG0011170	sp|O35367|KERA_MOUSE	tr|A0A8B7W1E6|A0A8B7W1E6_CASCN
OG0011171	sp|Q8K557|ONEC3_MOUSE	tr|A0A8B7W4Q6|A0A8B7W4Q6_CASCN
OG0011172	sp|P35918|VGFR2_MOUSE	tr|A0A8B7W4X5|A0A8B7W4X5_CASCN
OG0011173	tr|A0A140LIV7|A0A140LIV7_MOUSE	tr|A0A8B7W663|A0A8B7W663_CASCN
OG0011174	sp|Q9JJV3|CCGL_MOUSE	tr|A0A8B7W6S6|A0A8B7W6S6_CASCN
OG0011175	sp|Q80YR6|CTIP_MOUSE	tr|A0A8B7W7J7|A0A8B7W7J7_CASCN
OG0011176	sp|Q99LI5|ZN281_MOUSE	tr|A0A8B7WEN1|A0A8B7WEN1_CASCN
OG0011177	sp|Q3UUY6|PROM2_MOUSE	tr|A0A8B7WEQ9|A0A8B7WEQ9_CASCN
OG0011178	sp|Q3V129|ULK4_MOUSE	tr|A0A8B7WJZ7|A0A8B7WJZ7_CASCN
OG0011179	sp|Q64726|ZA2G_MOUSE	tr|A0A8C0W3Y6|A0A8C0W3Y6_CASCN
OG0011180	sp|Q00342|FLT3_MOUSE	tr|A0A8C0WZH9|A0A8C0WZH9_CASCN
OG0011181	sp|Q8BQM7|SMCO3_MOUSE	tr|A0A8C0X0I4|A0A8C0X0I4_CASCN
OG0011182	sp|Q99MT7|GPR87_MOUSE	tr|A0A8C0X382|A0A8C0X382_CASCN
OG0011183	sp|Q8CIE2|ZMIZ2_MOUSE	tr|A0A8C0X7H5|A0A8C0X7H5_CASCN
OG0011184	sp|Q61473|SOX17_MOUSE	tr|A0A8C0XPF3|A0A8C0XPF3_CASCN
OG0011185	sp|Q91ZB5|MRGRG_MOUSE	tr|A0A8C0XU53|A0A8C0XU53_CASCN
OG0011186	sp|Q9QYJ7|DS13B_MOUSE	tr|A0A8C0XUW7|A0A8C0XUW7_CASCN
OG0011187	sp|Q9DAN9|CF97D_MOUSE	tr|A0A8C0ZQJ7|A0A8C0ZQJ7_CASCN
OG0011188	sp|Q8CJF7|ELYS_MOUSE	tr|A0A8C0ZVG9|A0A8C0ZVG9_CASCN
OG0011189	sp|P16460|ASSY_MOUSE	tr|A0A250Y0D8|A0A250Y0D8_CASCN
OG0011190	sp|Q7TN29|SMAP2_MOUSE	tr|A0A250Y0Q3|A0A250Y0Q3_CASCN
OG0011191	sp|Q80XE1|RIC8B_MOUSE	tr|A0A250Y2T5|A0A250Y2T5_CASCN
OG0011192	sp|Q8VD75|HIP1_MOUSE	tr|A0A250Y6P8|A0A250Y6P8_CASCN
OG0011193	sp|Q9CZH3|PSMG3_MOUSE	tr|A0A250Y9K7|A0A250Y9K7_CASCN
OG0011194	sp|Q8BGB5|LIMD2_MOUSE	tr|A0A250Y9L2|A0A250Y9L2_CASCN
OG0011195	sp|P61969|LMO4_MOUSE	tr|A0A250YAQ0|A0A250YAQ0_CASCN
OG0011196	sp|Q8BS39|CCD32_MOUSE	tr|A0A250YB43|A0A250YB43_CASCN
OG0011197	sp|Q8BJZ3|LFG3_MOUSE	tr|A0A250YFE0|A0A250YFE0_CASCN
OG0011198	sp|Q91W67|UBL7_MOUSE	tr|A0A250YGV0|A0A250YGV0_CASCN
OG0011199	sp|Q5KU39|VPS41_MOUSE	tr|A0A250YKT5|A0A250YKT5_CASCN
OG0011200	sp|Q9ER42|BARX1_MOUSE	tr|A0A2Z2EHM7|A0A2Z2EHM7_CASCN
OG0011201	sp|P43117|PF2R_MOUSE	tr|A0A8B7TIC5|A0A8B7TIC5_CASCN
OG0011202	sp|A1E960|ODAM_MOUSE	tr|A0A8B7TKN3|A0A8B7TKN3_CASCN
OG0011203	sp|P61372|ISL1_MOUSE	tr|A0A8B7TNG5|A0A8B7TNG5_CASCN
OG0011204	sp|Q3UL97|MCAF2_MOUSE	tr|A0A8B7TQQ2|A0A8B7TQQ2_CASCN
OG0011205	sp|Q80W94|MOGT2_MOUSE	tr|A0A8B7TTW9|A0A8B7TTW9_CASCN
OG0011206	sp|Q8BI22|CE128_MOUSE	tr|A0A8B7TUW4|A0A8B7TUW4_CASCN
OG0011207	sp|Q60592|MAST2_MOUSE	tr|A0A8B7U683|A0A8B7U683_CASCN
OG0011208	tr|E9Q9T0|E9Q9T0_MOUSE	tr|A0A8B7ULS7|A0A8B7ULS7_CASCN
OG0011209	sp|Q6NZK5|K1328_MOUSE	tr|A0A8B7URM8|A0A8B7URM8_CASCN
OG0011210	sp|Q8VCM2|NOXO1_MOUSE	tr|A0A8B7UZS1|A0A8B7UZS1_CASCN
OG0011211	sp|Q91XC9|PEX16_MOUSE	tr|A0A8B7V7M4|A0A8B7V7M4_CASCN
OG0011212	tr|V9GXH0|V9GXH0_MOUSE	tr|A0A8B7VGR5|A0A8B7VGR5_CASCN
OG0011213	sp|Q9CW46|RAVR1_MOUSE	tr|A0A8B7VGY6|A0A8B7VGY6_CASCN
OG0011214	sp|A6X8Z5|RHG31_MOUSE	tr|A0A8B7VKG9|A0A8B7VKG9_CASCN
OG0011215	sp|Q922Z0|OXDD_MOUSE	tr|A0A8B7VMZ8|A0A8B7VMZ8_CASCN
OG0011216	sp|Q3TYA6|MPP8_MOUSE	tr|A0A8B7VND2|A0A8B7VND2_CASCN
OG0011217	sp|P61922|GABT_MOUSE	tr|A0A8B7VSJ3|A0A8B7VSJ3_CASCN
OG0011218	sp|Q8R066|C1QT4_MOUSE	tr|A0A8B7VWM3|A0A8B7VWM3_CASCN
OG0011219	sp|O08716|FABP9_MOUSE	tr|A0A8B7VXL8|A0A8B7VXL8_CASCN
OG0011220	sp|Q3UHI4|TMED8_MOUSE	tr|A0A8B7VXY7|A0A8B7VXY7_CASCN
OG0011221	sp|Q8C7B6|FXL22_MOUSE	tr|A0A8B7W1W6|A0A8B7W1W6_CASCN
OG0011222	sp|P97434|MPRIP_MOUSE	tr|A0A8B7W3C5|A0A8B7W3C5_CASCN
OG0011223	sp|Q8BYJ6|TBCD4_MOUSE	tr|A0A8B7W5J0|A0A8B7W5J0_CASCN
OG0011224	sp|O88576|S6A18_MOUSE	tr|A0A8B7W6S3|A0A8B7W6S3_CASCN
OG0011225	sp|Q3U2V3|NUD18_MOUSE	tr|A0A8C0W4K1|A0A8C0W4K1_CASCN
OG0011226	sp|Q5F204|MDH1B_MOUSE	tr|A0A8C0WBY8|A0A8C0WBY8_CASCN
OG0011227	sp|Q9JJV1|CRBA2_MOUSE	tr|A0A8C0WE11|A0A8C0WE11_CASCN
OG0011228	sp|Q9CZR4|CKLF8_MOUSE	tr|A0A8C0WLZ2|A0A8C0WLZ2_CASCN
OG0011229	sp|Q8CFG4|DMRTA_MOUSE	tr|A0A8C0WZ66|A0A8C0WZ66_CASCN
OG0011230	sp|O54794|AQP7_MOUSE	tr|A0A8C0X5M6|A0A8C0X5M6_CASCN
OG0011231	sp|Q02576|HEN1_MOUSE	tr|A0A8C0XLY9|A0A8C0XLY9_CASCN
OG0011232	sp|O88561|S27A3_MOUSE	tr|A0A8C0ZV25|A0A8C0ZV25_CASCN
OG0011233	sp|Q9D136|OGFD3_MOUSE	tr|A0A250XYD1|A0A250XYD1_CASCN
OG0011234	sp|Q8QZY2|GLCTK_MOUSE	tr|A0A250Y2B1|A0A250Y2B1_CASCN
OG0011235	sp|Q8C8H8|KY_MOUSE	tr|A0A250Y465|A0A250Y465_CASCN
OG0011236	sp|Q9DAM7|TM263_MOUSE	tr|A0A250Y9B3|A0A250Y9B3_CASCN
OG0011237	sp|P63028|TCTP_MOUSE	tr|A0A250YB57|A0A250YB57_CASCN
OG0011238	sp|O08849|RGS2_MOUSE	tr|A0A250YCB3|A0A250YCB3_CASCN
OG0011239	sp|Q99NH8|TREM2_MOUSE	tr|A0A250YD23|A0A250YD23_CASCN
OG0011240	sp|Q8BVI4|DHPR_MOUSE	tr|A0A250YDF3|A0A250YDF3_CASCN
OG0011241	sp|Q8K2Y7|RM47_MOUSE	tr|A0A250YDJ0|A0A250YDJ0_CASCN
OG0011242	sp|P49650|P2RY1_MOUSE	tr|A0A250YGT6|A0A250YGT6_CASCN
OG0011243	sp|Q99K48|NONO_MOUSE	tr|A0A250YH56|A0A250YH56_CASCN
OG0011244	sp|D3YY23|LONF1_MOUSE	tr|A0A250YHK7|A0A250YHK7_CASCN
OG0011245	sp|O35182|SMAD6_MOUSE	tr|A0A8B7TKS7|A0A8B7TKS7_CASCN
OG0011246	sp|A3KMN5|LARGN_MOUSE	tr|A0A8B7TNI2|A0A8B7TNI2_CASCN
OG0011248	sp|P07724|ALBU_MOUSE	tr|A0A8B7TRQ8|A0A8B7TRQ8_CASCN
OG0011249	sp|Q8VCA8|SCRN2_MOUSE	tr|A0A8B7TSQ0|A0A8B7TSQ0_CASCN
OG0011250	sp|A4Q9F3|TTL10_MOUSE	tr|A0A8B7TU37|A0A8B7TU37_CASCN
OG0011251	sp|Q8BZH4|POGZ_MOUSE	tr|A0A8B7TWL5|A0A8B7TWL5_CASCN
OG0011252	sp|P52431|DPOD1_MOUSE	tr|A0A8B7U8M8|A0A8B7U8M8_CASCN
OG0011253	sp|P32037|GTR3_MOUSE	tr|A0A8B7UAP9|A0A8B7UAP9_CASCN
OG0011254	sp|Q3V0E1|CI131_MOUSE	tr|A0A8B7UEI2|A0A8B7UEI2_CASCN
OG0011255	sp|Q3TWF6|WDR70_MOUSE	tr|A0A8B7UF42|A0A8B7UF42_CASCN
OG0011256	sp|Q9WVF7|DPOE1_MOUSE	tr|A0A8B7UJC7|A0A8B7UJC7_CASCN
OG0011257	tr|B9EKK6|B9EKK6_MOUSE	tr|A0A8B7UKX3|A0A8B7UKX3_CASCN
OG0011258	sp|Q9Z104|HM20B_MOUSE	tr|A0A8B7ULR8|A0A8B7ULR8_CASCN
OG0011259	sp|Q9Z2T1|KCNK7_MOUSE	tr|A0A8B7UMD0|A0A8B7UMD0_CASCN
OG0011260	tr|D3Z6W3|D3Z6W3_MOUSE	tr|A0A8B7UPX5|A0A8B7UPX5_CASCN
OG0011261	tr|Q7TS30|Q7TS30_MOUSE	tr|A0A8B7UQW3|A0A8B7UQW3_CASCN
OG0011262	sp|Q99PW8|KIF17_MOUSE	tr|A0A8B7UYZ5|A0A8B7UYZ5_CASCN
OG0011263	tr|A0A1W2P8B8|A0A1W2P8B8_MOUSE	tr|A0A8B7UZJ8|A0A8B7UZJ8_CASCN
OG0011264	sp|Q03267|IKZF1_MOUSE	tr|A0A8B7V020|A0A8B7V020_CASCN
OG0011265	sp|O08843|LST1_MOUSE	tr|A0A8B7V0M0|A0A8B7V0M0_CASCN
OG0011266	sp|Q9JIP7|S15A1_MOUSE	tr|A0A8B7V225|A0A8B7V225_CASCN
OG0011267	sp|Q0P5V2|SOBP_MOUSE	tr|A0A8B7V3M2|A0A8B7V3M2_CASCN
OG0011268	sp|Q9QZK2|BCAR3_MOUSE	tr|A0A8B7V624|A0A8B7V624_CASCN
OG0011269	sp|Q9JMG4|NKAI4_MOUSE	tr|A0A8B7VF45|A0A8B7VF45_CASCN
OG0011270	sp|Q8C9B9|DIDO1_MOUSE	tr|A0A8B7VF66|A0A8B7VF66_CASCN
OG0011271	sp|A6PWV5|ARI3C_MOUSE	tr|A0A8B7VK38|A0A8B7VK38_CASCN
OG0011272	sp|Q9D906|ATG7_MOUSE	tr|A0A8B7VM87|A0A8B7VM87_CASCN
OG0011273	sp|Q8BWW4|LARP4_MOUSE	tr|A0A8B7VV58|A0A8B7VV58_CASCN
OG0011274	sp|Q9D8X0|MANBL_MOUSE	tr|A0A8B7VZN9|A0A8B7VZN9_CASCN
OG0011275	sp|Q3UH68|LIMC1_MOUSE	tr|A0A8B7W1A4|A0A8B7W1A4_CASCN
OG0011276	sp|Q3UD82|PARP8_MOUSE	tr|A0A8B7W1Z1|A0A8B7W1Z1_CASCN
OG0011277	sp|Q91YI4|ARRB2_MOUSE	tr|A0A8B7W2L3|A0A8B7W2L3_CASCN
OG0011278	sp|Q8BVN4|MTEF4_MOUSE	tr|A0A8B7W3B6|A0A8B7W3B6_CASCN
OG0011279	tr|Q8BGR1|Q8BGR1_MOUSE	tr|A0A8B7W892|A0A8B7W892_CASCN
OG0011280	sp|Q9CX99|GRAP_MOUSE	tr|A0A8B7W8K7|A0A8B7W8K7_CASCN
OG0011281	sp|Q60988|STIL_MOUSE	tr|A0A8B7WC11|A0A8B7WC11_CASCN
OG0011282	sp|P04351|IL2_MOUSE	tr|A0A8C0X7V4|A0A8C0X7V4_CASCN
OG0011283	sp|P55088|AQP4_MOUSE	tr|A0A8C0XB24|A0A8C0XB24_CASCN
OG0011284	sp|Q9CRD0|OCAD1_MOUSE	tr|A0A8C0XKZ4|A0A8C0XKZ4_CASCN
OG0011285	sp|Q8CGP0|H2B3B_MOUSE	tr|A0A8C0XLE4|A0A8C0XLE4_CASCN
OG0011286	sp|P70389|ALS_MOUSE	tr|A0A8C0XYJ3|A0A8C0XYJ3_CASCN
OG0011287	sp|Q9QZZ6|DERM_MOUSE	tr|A0A8C0ZP35|A0A8C0ZP35_CASCN
OG0011288	sp|Q9CX80|CYGB_MOUSE	tr|A0A250XW40|A0A250XW40_CASCN
OG0011289	sp|Q8CGF5|TLCD4_MOUSE	tr|A0A250XX67|A0A250XX67_CASCN
OG0011290	sp|Q8VBV3|EXOS2_MOUSE	tr|A0A250XXS5|A0A250XXS5_CASCN
OG0011291	sp|P25322|CCND1_MOUSE	tr|A0A250XXT4|A0A250XXT4_CASCN
OG0011292	tr|B1ASA5|B1ASA5_MOUSE	tr|A0A250Y0L5|A0A250Y0L5_CASCN
OG0011293	sp|O09046|OXLA_MOUSE	tr|A0A250Y340|A0A250Y340_CASCN
OG0011294	sp|Q61211|EIF2D_MOUSE	tr|A0A250Y350|A0A250Y350_CASCN
OG0011295	sp|Q8BWR2|PITH1_MOUSE	tr|A0A250YCG1|A0A250YCG1_CASCN
OG0011296	sp|P53026|RL10A_MOUSE	tr|A0A250YCN3|A0A250YCN3_CASCN
OG0011297	sp|Q9CQF3|CPSF5_MOUSE	tr|A0A250YD00|A0A250YD00_CASCN
OG0011298	sp|Q9JHW2|NIT2_MOUSE	tr|A0A250YEJ1|A0A250YEJ1_CASCN
OG0011299	sp|Q80UX8|ABHDD_MOUSE	tr|A0A250YG09|A0A250YG09_CASCN
OG0011300	sp|Q3TTL0|CC038_MOUSE	tr|A0A250YG18|A0A250YG18_CASCN
OG0011301	sp|P22777|PAI1_MOUSE	tr|A0A250YHA1|A0A250YHA1_CASCN
OG0011302	sp|Q91YT0|NDUV1_MOUSE	tr|A0A250YIQ0|A0A250YIQ0_CASCN
OG0011303	sp|Q8K203|NEIL3_MOUSE	tr|A0A8B7TM21|A0A8B7TM21_CASCN
OG0011304	sp|Q9D563|TM114_MOUSE	tr|A0A8B7TMM7|A0A8B7TMM7_CASCN
OG0011305	sp|Q9Z210|PX11B_MOUSE	tr|A0A8B7U5P7|A0A8B7U5P7_CASCN
OG0011306	sp|P28231|CXB3_MOUSE	tr|A0A8B7UBF1|A0A8B7UBF1_CASCN
OG0011307	sp|Q8BGV5|ZNF8_MOUSE	tr|A0A8B7UD83|A0A8B7UD83_CASCN
OG0011308	sp|Q8CGF1|RHG29_MOUSE	tr|A0A8B7UKR0|A0A8B7UKR0_CASCN
OG0011309	tr|E9Q2S7|E9Q2S7_MOUSE	tr|A0A8B7UP36|A0A8B7UP36_CASCN
OG0011310	sp|Q9D9A7|PTG3L_MOUSE	tr|A0A8B7UPC6|A0A8B7UPC6_CASCN
OG0011311	sp|Q8CGK3|LONM_MOUSE	tr|A0A8B7US92|A0A8B7US92_CASCN
OG0011312	sp|Q8CCG1|ZC21C_MOUSE	tr|A0A8B7VL10|A0A8B7VL10_CASCN
OG0011313	sp|P97929|BRCA2_MOUSE	tr|A0A8B7VLB5|A0A8B7VLB5_CASCN
OG0011314	sp|P19182|IFRD1_MOUSE	tr|A0A8B7VSQ1|A0A8B7VSQ1_CASCN
OG0011315	sp|P52787|IF_MOUSE	tr|A0A8B7VTR0|A0A8B7VTR0_CASCN
OG0011316	sp|Q62137|JAK3_MOUSE	tr|A0A8B7W288|A0A8B7W288_CASCN
OG0011317	tr|A2RT81|A2RT81_MOUSE	tr|A0A8B7W8D9|A0A8B7W8D9_CASCN
OG0011318	sp|P97474|PITX2_MOUSE	tr|A0A8B7WAY6|A0A8B7WAY6_CASCN
OG0011319	sp|Q9DA64|CDRT4_MOUSE	tr|A0A8B7WDF5|A0A8B7WDF5_CASCN
OG0011320	sp|Q09LZ8|CBPC6_MOUSE	tr|A0A8B7WDF8|A0A8B7WDF8_CASCN
OG0011321	sp|J3QPP8|ALKL1_MOUSE	tr|A0A8C0W435|A0A8C0W435_CASCN
OG0011322	sp|Q9QY39|PDZD4_MOUSE	tr|A0A8C0W949|A0A8C0W949_CASCN
OG0011323	sp|Q6PE87|CF206_MOUSE	tr|A0A8C0WJI8|A0A8C0WJI8_CASCN
OG0011324	sp|P22389|EDN2_MOUSE	tr|A0A8C0X7K9|A0A8C0X7K9_CASCN
OG0011325	sp|O08674|RBPJL_MOUSE	tr|A0A8C0X9B3|A0A8C0X9B3_CASCN
OG0011326	sp|O55183|STC1_MOUSE	tr|A0A8C0ZRP9|A0A8C0ZRP9_CASCN
OG0011327	sp|P52955|LBX1_MOUSE	tr|A0A250XXM3|A0A250XXM3_CASCN
OG0011328	sp|Q6PGH4|F222A_MOUSE	tr|A0A250Y149|A0A250Y149_CASCN
OG0011329	sp|Q91V92|ACLY_MOUSE	tr|A0A250Y711|A0A250Y711_CASCN
OG0011330	sp|Q9D113|DNLZ_MOUSE	tr|A0A250YAZ2|A0A250YAZ2_CASCN
OG0011331	sp|Q9D4P0|ARL5B_MOUSE	tr|A0A250YBE2|A0A250YBE2_CASCN
OG0011332	sp|Q9DCF9|SSRG_MOUSE	tr|A0A250YBI9|A0A250YBI9_CASCN
OG0011333	sp|Q8BTU1|CFA20_MOUSE	tr|A0A250YBT3|A0A250YBT3_CASCN
OG0011334	sp|Q9D8I2|P2Y13_MOUSE	tr|A0A250YFM7|A0A250YFM7_CASCN
OG0011335	sp|Q9D0F3|LMAN1_MOUSE	tr|A0A250YJH5|A0A250YJH5_CASCN
OG0011336	sp|Q9JJF9|SPP2A_MOUSE	tr|A0A250YJI3|A0A250YJI3_CASCN
OG0011337	sp|Q8VHA6|ASB18_MOUSE	tr|A0A8B7TK82|A0A8B7TK82_CASCN
OG0011338	sp|Q9JLR5|TCF23_MOUSE	tr|A0A8B7TSQ2|A0A8B7TSQ2_CASCN
OG0011339	sp|Q9D9T0|DYDC1_MOUSE	tr|A0A8B7TXA4|A0A8B7TXA4_CASCN
OG0011340	sp|Q6PAC4|PCARE_MOUSE	tr|A0A8B7TXG1|A0A8B7TXG1_CASCN
OG0011341	sp|P18761|CAH6_MOUSE	tr|A0A8B7U150|A0A8B7U150_CASCN
