Orthogroup	Mus_musculus	Vicugna_pacos
OG0011970	sp|O70251|EF1B_MOUSE	tr|A0A6I9I779|A0A6I9I779_VICPA
OG0011971	sp|O88573|AFF1_MOUSE	tr|A0A6J0AZ39|A0A6J0AZ39_VICPA
OG0011972	sp|P16294|FA9_MOUSE	tr|A0A6I9IRX3|A0A6I9IRX3_VICPA
OG0011973	sp|P21841|PSPC_MOUSE	tr|A0A6I9I425|A0A6I9I425_VICPA
OG0011974	sp|P50247|SAHH_MOUSE	tr|A0A6I9I693|A0A6I9I693_VICPA
OG0011975	sp|P50462|CSRP3_MOUSE	tr|A0A6I9IDQ5|A0A6I9IDQ5_VICPA
OG0011976	sp|P70429|EVL_MOUSE	tr|A0A6J3ANU5|A0A6J3ANU5_VICPA
OG0011977	sp|P97436|NKX31_MOUSE	tr|A0A6I9IRG7|A0A6I9IRG7_VICPA
OG0011978	sp|Q07646|MEST_MOUSE	tr|A0A6I9I5V0|A0A6I9I5V0_VICPA
OG0011979	sp|Q3TAS6|EMC10_MOUSE	tr|A0A6J3AV86|A0A6J3AV86_VICPA
OG0011980	sp|Q3U308|CTU2_MOUSE	tr|A0A6J0ASI0|A0A6J0ASI0_VICPA
OG0011981	sp|Q3U487|HECD3_MOUSE	tr|A0A6J3B3T3|A0A6J3B3T3_VICPA
OG0011982	sp|Q3UZD5|PRDM6_MOUSE	tr|A0A6J3A5V2|A0A6J3A5V2_VICPA
OG0011983	sp|Q5DRQ8|FCRLB_MOUSE	tr|A0A6J3BH03|A0A6J3BH03_VICPA
OG0011984	sp|Q5F293|ZBTB4_MOUSE	tr|A0A6J3AEP6|A0A6J3AEP6_VICPA
OG0011985	sp|Q61140|BCAR1_MOUSE	tr|A0A6J3AS81|A0A6J3AS81_VICPA
OG0011986	sp|Q6NSQ7|LTV1_MOUSE	tr|A0A6J0AUR7|A0A6J0AUR7_VICPA
OG0011987	sp|Q6P9N1|HYCCI_MOUSE	tr|A0A6I9I1P6|A0A6I9I1P6_VICPA
OG0011988	sp|Q6PGF3|MED16_MOUSE	tr|A0A6J3A7W3|A0A6J3A7W3_VICPA
OG0011989	sp|Q7TQP2|GP135_MOUSE	tr|A0A6J3AP25|A0A6J3AP25_VICPA
OG0011990	sp|Q810N6|ANR45_MOUSE	tr|A0A6J0AS17|A0A6J0AS17_VICPA
OG0011991	sp|Q811F1|ZBT41_MOUSE	tr|A0A6I9ILC2|A0A6I9ILC2_VICPA
OG0011992	sp|Q8BG19|TMTC4_MOUSE	tr|A0A6I9ICM7|A0A6I9ICM7_VICPA
OG0011993	sp|Q8C006|TRI35_MOUSE	tr|A0A6J0AHL3|A0A6J0AHL3_VICPA
OG0011994	sp|Q8C1B1|CAMP2_MOUSE	tr|A0A6J3ADN8|A0A6J3ADN8_VICPA
OG0011995	sp|Q8K2W9|CN093_MOUSE	tr|A0A6J3AND9|A0A6J3AND9_VICPA
OG0011996	sp|Q8K443|RGS13_MOUSE	tr|A0A6J3BFV3|A0A6J3BFV3_VICPA
OG0011997	sp|Q8R138|TM119_MOUSE	tr|A0A6J0AIR2|A0A6J0AIR2_VICPA
OG0011998	sp|Q91VC9|GHITM_MOUSE	tr|A0A6J0AVP0|A0A6J0AVP0_VICPA
OG0011999	sp|Q91VT1|NSE2_MOUSE	tr|A0A6J0AND4|A0A6J0AND4_VICPA
OG0012000	sp|Q91W34|RUSF1_MOUSE	tr|A0A6I9I1Y0|A0A6I9I1Y0_VICPA
OG0012001	sp|Q921N6|DDX27_MOUSE	tr|A0A6I9IC46|A0A6I9IC46_VICPA
OG0012002	sp|Q9CQE8|RTRAF_MOUSE	tr|A0A6I9HYQ6|A0A6I9HYQ6_VICPA
OG0012003	sp|Q9CR55|CP087_MOUSE	tr|A0A6J3AW42|A0A6J3AW42_VICPA
OG0012004	sp|Q9CR83|RBM18_MOUSE	tr|A0A6I9IAL8|A0A6I9IAL8_VICPA
OG0012005	sp|Q9D172|GAL3A_MOUSE	tr|A0A6J3AWU0|A0A6J3AWU0_VICPA
OG0012006	sp|Q9D404|OXSM_MOUSE	tr|A0A6I9I710|A0A6I9I710_VICPA
OG0012007	sp|Q9D850|TMM68_MOUSE	tr|A0A6I9IRI8|A0A6I9IRI8_VICPA
OG0012008	sp|Q9DC71|RT15_MOUSE	tr|A0A6J0AX50|A0A6J0AX50_VICPA
OG0012009	sp|Q9DCS2|MTL26_MOUSE	tr|A0A6J0AGY8|A0A6J0AGY8_VICPA
OG0012010	sp|Q9DD03|RAB13_MOUSE	tr|A0A6I9IKW9|A0A6I9IKW9_VICPA
OG0012011	sp|Q9ES03|TBX20_MOUSE	tr|A0A6I9I427|A0A6I9I427_VICPA
OG0012012	sp|Q9JJF2|SPAG4_MOUSE	tr|A0A6I9I2Z8|A0A6I9I2Z8_VICPA
OG0012013	sp|Q9QY42|GPR37_MOUSE	tr|A0A6I9I5M1|A0A6I9I5M1_VICPA
OG0012014	sp|Q9R060|NUBP1_MOUSE	tr|A0A6J0AHW2|A0A6J0AHW2_VICPA
OG0012015	sp|Q9WTM4|NF2L3_MOUSE	tr|A0A6I9I574|A0A6I9I574_VICPA
OG0012016	sp|Q9WUH1|TM115_MOUSE	tr|A0A6I9HX84|A0A6I9HX84_VICPA
OG0012017	sp|Q9WV74|ASB1_MOUSE	tr|A0A6J3AN42|A0A6J3AN42_VICPA
OG0012018	sp|Q9WVM3|APC7_MOUSE	tr|A0A6I9I9R7|A0A6I9I9R7_VICPA
OG0012019	tr|B2KF50|B2KF50_MOUSE	tr|A0A6J0AEC8|A0A6J0AEC8_VICPA
OG0012020	tr|E9Q238|E9Q238_MOUSE	tr|A0A6J3AHI1|A0A6J3AHI1_VICPA
OG0012021	tr|E9Q512|E9Q512_MOUSE	tr|A0A6I9IE55|A0A6I9IE55_VICPA
OG0012022	sp|G3UW99|TEX54_MOUSE	tr|A0A6J3BR67|A0A6J3BR67_VICPA
OG0012023	sp|O35536|TFPI2_MOUSE	tr|A0A6J0AP14|A0A6J0AP14_VICPA
OG0012024	sp|O35648|CETN3_MOUSE	tr|A0A6I9HW60|A0A6I9HW60_VICPA
OG0012025	sp|O54918|B2L11_MOUSE	tr|A0A6I9I6U8|A0A6I9I6U8_VICPA
OG0012026	sp|O55091|IMPCT_MOUSE	tr|A0A6J0ALU1|A0A6J0ALU1_VICPA
OG0012027	sp|P21237|BDNF_MOUSE	tr|A0A6J3ASX0|A0A6J3ASX0_VICPA
OG0012028	sp|P49070|CAMLG_MOUSE	tr|A0A6I9IH32|A0A6I9IH32_VICPA
OG0012029	sp|P59999|ARPC4_MOUSE	tr|A0A6J3B4P1|A0A6J3B4P1_VICPA
OG0012030	sp|Q3UQU0|BRD9_MOUSE	tr|A0A6J3AEC6|A0A6J3AEC6_VICPA
OG0012031	sp|Q3UTJ2|SRBS2_MOUSE	tr|A0A6J3BRX1|A0A6J3BRX1_VICPA
OG0012032	sp|Q5DTT2|PSD1_MOUSE	tr|A0A6I9IH68|A0A6I9IH68_VICPA
OG0012033	sp|Q5NBU8|XAF1_MOUSE	tr|A0A6I9IUS8|A0A6I9IUS8_VICPA
OG0012034	sp|Q5SWY8|SC5AA_MOUSE	tr|A0A6I9IM67|A0A6I9IM67_VICPA
OG0012035	sp|Q6PDZ2|TAF1C_MOUSE	tr|A0A6J0AMP5|A0A6J0AMP5_VICPA
OG0012036	sp|Q76LS9|MINY1_MOUSE	tr|A0A6J0AY93|A0A6J0AY93_VICPA
OG0012037	sp|Q78IS1|TMED3_MOUSE	tr|A0A6I9ID66|A0A6I9ID66_VICPA
OG0012038	sp|Q80TL1|ADCY2_MOUSE	tr|A0A6I9HZH0|A0A6I9HZH0_VICPA
OG0012039	sp|Q80ZN9|CX6B2_MOUSE	tr|A0A6I9IQP4|A0A6I9IQP4_VICPA
OG0012040	sp|Q8BHZ5|CYREN_MOUSE	tr|A0A6J0AUE7|A0A6J0AUE7_VICPA
OG0012041	sp|Q8BIW1|PRUN1_MOUSE	tr|A0A6I9IRJ6|A0A6I9IRJ6_VICPA
OG0012042	sp|Q8BRH4|KMT2C_MOUSE	tr|A0A6J3A8U8|A0A6J3A8U8_VICPA
OG0012043	sp|Q8BV84|PRR9_MOUSE	tr|A0A6J0AXM9|A0A6J0AXM9_VICPA
OG0012044	sp|Q8BVY0|RL1D1_MOUSE	tr|A0A6I9I8X5|A0A6I9I8X5_VICPA
OG0012045	sp|Q8BYC4|GPR20_MOUSE	tr|A0A6I9IRK5|A0A6I9IRK5_VICPA
OG0012046	sp|Q8C1W1|VASH1_MOUSE	tr|A0A6I9I8F0|A0A6I9I8F0_VICPA
OG0012047	sp|Q8C4X7|MNARL_MOUSE	tr|A0A6I9IM14|A0A6I9IM14_VICPA
OG0012048	sp|Q8C6E0|CFA36_MOUSE	tr|A0A6I9ISG4|A0A6I9ISG4_VICPA
OG0012049	sp|Q8CCM6|TIM21_MOUSE	tr|A0A6I9ILB4|A0A6I9ILB4_VICPA
OG0012050	sp|Q8CD26|S35E1_MOUSE	tr|A0A6I9HXW6|A0A6I9HXW6_VICPA
OG0012051	sp|Q8CG64|FKRP_MOUSE	tr|A0A6I9IBS9|A0A6I9IBS9_VICPA
OG0012052	sp|Q8CH19|CS2IP_MOUSE	tr|A0A6J3A3B3|A0A6J3A3B3_VICPA
OG0012053	sp|Q8CJ00|NOXA1_MOUSE	tr|A0A6J3AJU1|A0A6J3AJU1_VICPA
OG0012054	sp|Q8CJ19|MICA3_MOUSE	tr|A0A6J2ZZC9|A0A6J2ZZC9_VICPA
OG0012055	sp|Q8K136|SCNM1_MOUSE	tr|A0A6I9IRJ9|A0A6I9IRJ9_VICPA
OG0012056	sp|Q8K2R5|ZN668_MOUSE	tr|A0A6I9I4D3|A0A6I9I4D3_VICPA
OG0012057	sp|Q8K4R9|DLGP5_MOUSE	tr|A0A6I9I222|A0A6I9I222_VICPA
OG0012058	sp|Q8R5A0|SMYD2_MOUSE	tr|A0A6J0A9R7|A0A6J0A9R7_VICPA
OG0012059	sp|Q99J85|NPTXR_MOUSE	tr|A0A6J0AKM4|A0A6J0AKM4_VICPA
OG0012060	sp|Q9CQ79|TXND9_MOUSE	tr|A0A6I9I6W6|A0A6I9I6W6_VICPA
OG0012061	sp|Q9CQQ0|SMIM8_MOUSE	tr|A0A6I9I2T3|A0A6I9I2T3_VICPA
OG0012062	sp|Q9D2H9|DAAF1_MOUSE	tr|A0A6I9IAA5|A0A6I9IAA5_VICPA
OG0012063	sp|Q9DAA7|CA100_MOUSE	tr|A0A6I9HYC3|A0A6I9HYC3_VICPA
OG0012064	sp|Q9JJ11|TACC3_MOUSE	tr|A0A6J0ATF7|A0A6J0ATF7_VICPA
OG0012065	sp|Q9JJV4|CCG4_MOUSE	tr|A0A6J0AAD7|A0A6J0AAD7_VICPA
OG0012066	sp|Q9WV06|ANKR2_MOUSE	tr|A0A6I9IEV5|A0A6I9IEV5_VICPA
OG0012067	tr|A0A571BF50|A0A571BF50_MOUSE	tr|A0A6I9IJV3|A0A6I9IJV3_VICPA
OG0012068	sp|A6X8Z5|RHG31_MOUSE	tr|A0A6I9IH14|A0A6I9IH14_VICPA
OG0012069	sp|B2RXS4|PLXB2_MOUSE	tr|A0A6J3A9R4|A0A6J3A9R4_VICPA
OG0012070	sp|B7ZCC9|AGRG4_MOUSE	tr|A0A6J3A3P9|A0A6J3A3P9_VICPA
OG0012071	tr|G3UWC3|G3UWC3_MOUSE	tr|A0A6I9IFH9|A0A6I9IFH9_VICPA
OG0012072	sp|O55040|NMUR1_MOUSE	tr|A0A6J3AM31|A0A6J3AM31_VICPA
OG0012073	sp|O55240|RDH5_MOUSE	tr|A0A6I9IQN2|A0A6I9IQN2_VICPA
OG0012074	sp|P0DMC4|ELA_MOUSE	tr|A0A6J0ATB5|A0A6J0ATB5_VICPA
OG0012075	sp|P20108|PRDX3_MOUSE	tr|A0A6I9HZA1|A0A6I9HZA1_VICPA
OG0012076	sp|P28231|CXB3_MOUSE	tr|A0A6I9IHW5|A0A6I9IHW5_VICPA
OG0012077	sp|P56375|ACYP2_MOUSE	tr|A0A6I9IGI9|A0A6I9IGI9_VICPA
OG0012078	sp|P84104|SRSF3_MOUSE	tr|A0A6I9I254|A0A6I9I254_VICPA
OG0012079	sp|P97297|ADML_MOUSE	tr|A0A6I9I7S6|A0A6I9I7S6_VICPA
OG0012080	sp|Q3UR97|SNX21_MOUSE	tr|A0A6J3BGC9|A0A6J3BGC9_VICPA
OG0012081	sp|Q505D7|OPA3_MOUSE	tr|A0A6I9IEY0|A0A6I9IEY0_VICPA
OG0012082	sp|Q5SXI5|ZN496_MOUSE	tr|A0A6I9IFX9|A0A6I9IFX9_VICPA
OG0012083	sp|Q69ZQ2|ISY1_MOUSE	tr|A0A6J3B8B0|A0A6J3B8B0_VICPA
OG0012084	sp|Q6P5D3|DHX57_MOUSE	tr|A0A6I9IPR3|A0A6I9IPR3_VICPA
OG0012085	sp|Q6ZQA6|IGSF3_MOUSE	tr|A0A6J3ARF1|A0A6J3ARF1_VICPA
OG0012086	sp|Q78T81|F102A_MOUSE	tr|A0A6I9I8V1|A0A6I9I8V1_VICPA
OG0012087	sp|Q8BHH2|RAB9B_MOUSE	tr|A0A6J0B424|A0A6J0B424_VICPA
OG0012088	sp|Q8BVM7|FACC1_MOUSE	tr|A0A6I9I6Y2|A0A6I9I6Y2_VICPA
OG0012089	sp|Q8BWZ3|NAA25_MOUSE	tr|A0A6J2ZWT6|A0A6J2ZWT6_VICPA
OG0012090	sp|Q8BY46|ZN574_MOUSE	tr|A0A6I9ID05|A0A6I9ID05_VICPA
OG0012091	sp|Q8BY87|UBP47_MOUSE	tr|A0A6I9I6E5|A0A6I9I6E5_VICPA
OG0012092	sp|Q8BYI9|TENR_MOUSE	tr|A0A6I9I1Q0|A0A6I9I1Q0_VICPA
OG0012093	sp|Q8C033|ARHGA_MOUSE	tr|A0A6J0AX14|A0A6J0AX14_VICPA
OG0012094	sp|Q8C0F9|PRS35_MOUSE	tr|A0A6I9I2Y5|A0A6I9I2Y5_VICPA
OG0012095	sp|Q8CFF0|PAR11_MOUSE	tr|A0A6I9IHV7|A0A6I9IHV7_VICPA
OG0012096	sp|Q8K0E7|SERC2_MOUSE	tr|A0A6I9HXC5|A0A6I9HXC5_VICPA
OG0012097	sp|Q8K3J5|ZN131_MOUSE	tr|A0A6I9IBT1|A0A6I9IBT1_VICPA
OG0012098	sp|Q8QZR7|PDK1L_MOUSE	tr|A0A6I9HY08|A0A6I9HY08_VICPA
OG0012099	sp|Q8R139|S29A4_MOUSE	tr|A0A6J3ADW5|A0A6J3ADW5_VICPA
OG0012100	sp|Q8R368|DAAF4_MOUSE	tr|A0A6I9IER1|A0A6I9IER1_VICPA
OG0012101	sp|Q8R4V1|NFAM1_MOUSE	tr|A0A6J3A243|A0A6J3A243_VICPA
OG0012102	sp|Q8VDS4|RPR1A_MOUSE	tr|A0A6J3BKB6|A0A6J3BKB6_VICPA
OG0012103	sp|Q8VE37|RCC1_MOUSE	tr|A0A6J3B2V1|A0A6J3B2V1_VICPA
OG0012104	sp|Q8VHD6|GTR10_MOUSE	tr|A0A6J3BBN5|A0A6J3BBN5_VICPA
OG0012105	sp|Q91ZT8|ASB9_MOUSE	tr|A0A6J0AX29|A0A6J0AX29_VICPA
OG0012106	sp|Q99J36|THUM1_MOUSE	tr|A0A6J0AUP6|A0A6J0AUP6_VICPA
OG0012107	sp|Q99J99|THTM_MOUSE	tr|A0A6J3A1G4|A0A6J3A1G4_VICPA
OG0012108	sp|Q99LC8|EI2BA_MOUSE	tr|A0A6I9IDY9|A0A6I9IDY9_VICPA
OG0012109	sp|Q9CQA8|CEP19_MOUSE	tr|A0A6J0AF19|A0A6J0AF19_VICPA
OG0012110	sp|Q9CQH0|PDZ1I_MOUSE	tr|A0A6J3B3X3|A0A6J3B3X3_VICPA
OG0012111	sp|Q9CQT2|RBM7_MOUSE	tr|A0A6I9IDU8|A0A6I9IDU8_VICPA
OG0012112	sp|Q9CQY6|UQCC2_MOUSE	tr|A0A6I9I4D9|A0A6I9I4D9_VICPA
OG0012113	sp|Q9CR88|RT14_MOUSE	tr|A0A6I9HYH9|A0A6I9HYH9_VICPA
OG0012114	sp|Q9CZ96|ZCRB1_MOUSE	tr|A0A6J0AFT4|A0A6J0AFT4_VICPA
OG0012115	tr|Q9D140|Q9D140_MOUSE	tr|A0A6J0AMK1|A0A6J0AMK1_VICPA
OG0012116	sp|Q9D279|MISP_MOUSE	tr|A0A6J0AK12|A0A6J0AK12_VICPA
OG0012117	sp|Q9D706|RPAP3_MOUSE	tr|A0A6I9I5A9|A0A6I9I5A9_VICPA
OG0012118	sp|Q9DBN4|P33MX_MOUSE	tr|A0A6I9I0K0|A0A6I9I0K0_VICPA
OG0012119	sp|Q9DCV6|DELE1_MOUSE	tr|A0A6I9I942|A0A6I9I942_VICPA
OG0012120	sp|Q9EPR5|SORC2_MOUSE	tr|A0A6J3BAU6|A0A6J3BAU6_VICPA
OG0012121	sp|Q9QUI6|ACKR1_MOUSE	tr|A0A6I9IPY2|A0A6I9IPY2_VICPA
OG0012122	sp|Q9QZ49|UBXN8_MOUSE	tr|A0A6I9I1L6|A0A6I9I1L6_VICPA
OG0012123	sp|Q9Z1P7|KANK3_MOUSE	tr|A0A6J0AJJ4|A0A6J0AJJ4_VICPA
OG0012124	sp|A2AX52|CO6A4_MOUSE	tr|A0A6J3AH41|A0A6J3AH41_VICPA
OG0012125	sp|B1AZ99|OTUD3_MOUSE	tr|A0A6I9HVB5|A0A6I9HVB5_VICPA
OG0012126	sp|E9Q7G0|NUMA1_MOUSE	tr|A0A6J0AHX4|A0A6J0AHX4_VICPA
OG0012127	sp|O08832|GALT4_MOUSE	tr|A0A6I9IRV2|A0A6I9IRV2_VICPA
OG0012128	sp|O70176|PACA_MOUSE	tr|A0A6I9I8E2|A0A6I9I8E2_VICPA
OG0012129	sp|O70306|TBX15_MOUSE	tr|A0A6I9IQF9|A0A6I9IQF9_VICPA
OG0012130	sp|O88338|CAD16_MOUSE	tr|A0A6J3ASR7|A0A6J3ASR7_VICPA
OG0012131	sp|O88495|MTR1L_MOUSE	tr|A0A6I9IMZ1|A0A6I9IMZ1_VICPA
OG0012132	sp|P09240|CCKN_MOUSE	tr|A0A6J0AD16|A0A6J0AD16_VICPA
OG0012133	sp|P09581|CSF1R_MOUSE	tr|A0A6I9I7K3|A0A6I9I7K3_VICPA
OG0012134	sp|P22091|TAL1_MOUSE	tr|A0A6J3B2Y3|A0A6J3B2Y3_VICPA
OG0012135	sp|P35564|CALX_MOUSE	tr|A0A6I9I074|A0A6I9I074_VICPA
OG0012136	sp|P37040|NCPR_MOUSE	tr|A0A6J0AG45|A0A6J0AG45_VICPA
OG0012137	sp|P43006|EAA2_MOUSE	tr|A0A6J3AWJ7|A0A6J3AWJ7_VICPA
OG0012138	sp|P56376|ACYP1_MOUSE	tr|A0A6I9IBA9|A0A6I9IBA9_VICPA
OG0012139	sp|P56395|CYB5_MOUSE	tr|A0A6J3A1X3|A0A6J3A1X3_VICPA
OG0012140	sp|P70396|DLX5_MOUSE	tr|A0A6I9IDK3|A0A6I9IDK3_VICPA
OG0012141	sp|Q07104|GDF3_MOUSE	tr|A0A6I9IQF8|A0A6I9IQF8_VICPA
OG0012142	sp|Q1A3B0|CERS3_MOUSE	tr|A0A6I9IIU6|A0A6I9IIU6_VICPA
OG0012143	sp|Q3T9Z9|ZUP1_MOUSE	tr|A0A6J0AIV2|A0A6J0AIV2_VICPA
OG0012144	sp|Q3TUA9|SG196_MOUSE	tr|A0A6J0AW07|A0A6J0AW07_VICPA
OG0012145	sp|Q3UMW8|CLN5_MOUSE	tr|A0A6J3B090|A0A6J3B090_VICPA
OG0012146	tr|Q3UQ17|Q3UQ17_MOUSE	tr|A0A6J2ZY46|A0A6J2ZY46_VICPA
OG0012147	sp|Q3UUJ4|STRAA_MOUSE	tr|A0A6J3B864|A0A6J3B864_VICPA
OG0012148	sp|Q499E6|CA109_MOUSE	tr|A0A6J3B1B3|A0A6J3B1B3_VICPA
OG0012149	sp|Q5F2F2|ABH15_MOUSE	tr|A0A6J3B2P2|A0A6J3B2P2_VICPA
OG0012150	sp|Q5SV06|SPT22_MOUSE	tr|A0A6J3B5M3|A0A6J3B5M3_VICPA
OG0012151	sp|Q61576|FKB10_MOUSE	tr|A0A6J3ACQ5|A0A6J3ACQ5_VICPA
OG0012152	sp|Q6NZB0|DNJC8_MOUSE	tr|A0A6I9HVQ7|A0A6I9HVQ7_VICPA
OG0012153	sp|Q6PGN1|ERFE_MOUSE	tr|A0A6J3ALF7|A0A6J3ALF7_VICPA
OG0012154	sp|Q78S06|SYS1_MOUSE	tr|A0A6J3BBR6|A0A6J3BBR6_VICPA
OG0012155	sp|Q80X85|RT07_MOUSE	tr|A0A6I9HZB0|A0A6I9HZB0_VICPA
OG0012156	sp|Q80ZC9|PS1C2_MOUSE	tr|A0A6I9IPE0|A0A6I9IPE0_VICPA
OG0012157	sp|Q810C1|SLIK1_MOUSE	tr|A0A6I9INK9|A0A6I9INK9_VICPA
OG0012158	sp|Q8BFR5|EFTU_MOUSE	tr|A0A6I9I1S4|A0A6I9I1S4_VICPA
OG0012159	sp|Q8BG41|PSB11_MOUSE	tr|A0A6I9IN08|A0A6I9IN08_VICPA
OG0012160	sp|Q8BGZ8|ZPLD1_MOUSE	tr|A0A6J0AQV6|A0A6J0AQV6_VICPA
OG0012161	sp|Q8BL07|GP150_MOUSE	tr|A0A6I9IKV2|A0A6I9IKV2_VICPA
OG0012162	sp|Q8BMS9|RASF2_MOUSE	tr|A0A6J3AAW9|A0A6J3AAW9_VICPA
OG0012163	sp|Q8BU85|MSRB3_MOUSE	tr|A0A6J0AJ27|A0A6J0AJ27_VICPA
OG0012164	sp|Q8BUI3|LRWD1_MOUSE	tr|A0A6J0ADJ5|A0A6J0ADJ5_VICPA
OG0012165	sp|Q8BVN7|S2541_MOUSE	tr|A0A6I9I8M6|A0A6I9I8M6_VICPA
OG0012166	sp|Q8C4W3|NRN1L_MOUSE	tr|A0A6I9I5C5|A0A6I9I5C5_VICPA
OG0012167	sp|Q8CFI7|RPB2_MOUSE	tr|A0A6I9IE08|A0A6I9IE08_VICPA
OG0012168	sp|Q8CHG3|GCC2_MOUSE	tr|A0A6J3BQ05|A0A6J3BQ05_VICPA
OG0012169	sp|Q8K1E6|ALKB3_MOUSE	tr|A0A6I9IGH3|A0A6I9IGH3_VICPA
OG0012170	sp|Q8VCX5|MICU1_MOUSE	tr|A0A6J0AV93|A0A6J0AV93_VICPA
OG0012171	sp|Q91WV7|SLC31_MOUSE	tr|A0A6J0ARA6|A0A6J0ARA6_VICPA
OG0012172	sp|Q91ZB5|MRGRG_MOUSE	tr|A0A6I9IRP2|A0A6I9IRP2_VICPA
OG0012173	sp|Q925Q5|GPHA2_MOUSE	tr|A0A6I9INI5|A0A6I9INI5_VICPA
OG0012174	sp|Q9CQE2|TM223_MOUSE	tr|A0A6I9INJ7|A0A6I9INJ7_VICPA
OG0012175	sp|Q9CUL5|DRC11_MOUSE	tr|A0A6J3AKG5|A0A6J3AKG5_VICPA
OG0012176	sp|Q9CWU4|CA052_MOUSE	tr|A0A6J3AS54|A0A6J3AS54_VICPA
OG0012177	sp|Q9D8F1|ALKB4_MOUSE	tr|A0A6J3BAA4|A0A6J3BAA4_VICPA
OG0012178	sp|Q9D9V2|EQTN_MOUSE	tr|A0A6J3AH58|A0A6J3AH58_VICPA
OG0012179	sp|Q9DAT2|MRGBP_MOUSE	tr|A0A6J0AQC8|A0A6J0AQC8_VICPA
OG0012180	sp|Q9DCH4|EIF3F_MOUSE	tr|A0A6J0AFQ6|A0A6J0AFQ6_VICPA
OG0012181	sp|Q9JHC0|GPX2_MOUSE	tr|A0A6J3AN56|A0A6J3AN56_VICPA
OG0012182	sp|Q9JJK2|LANC2_MOUSE	tr|A0A6J3A231|A0A6J3A231_VICPA
OG0012183	sp|Q9JJL8|SYSM_MOUSE	tr|A0A6I9IP03|A0A6I9IP03_VICPA
OG0012184	sp|Q9JKS4|LDB3_MOUSE	tr|A0A6J0B1D1|A0A6J0B1D1_VICPA
OG0012185	sp|Q9JLK4|CABP2_MOUSE	tr|A0A6I9IHK2|A0A6I9IHK2_VICPA
OG0012186	sp|Q9WTK8|SPO11_MOUSE	tr|A0A6I9IJJ6|A0A6I9IJJ6_VICPA
OG0012187	sp|Q9WUC3|LY6H_MOUSE	tr|A0A6J0AQV8|A0A6J0AQV8_VICPA
OG0012188	sp|Q9WUX5|IRAG1_MOUSE	tr|A0A6I9I7T1|A0A6I9I7T1_VICPA
OG0012189	sp|Q9WVJ5|CRBB1_MOUSE	tr|A0A6I9IJ19|A0A6I9IJ19_VICPA
OG0012190	sp|Q9Z1L2|SNG4_MOUSE	tr|A0A6J3AWL2|A0A6J3AWL2_VICPA
OG0012191	sp|Q9Z2R9|E2AK1_MOUSE	tr|A0A6J0ARU5|A0A6J0ARU5_VICPA
OG0012192	sp|A1L3C1|GAR5A_MOUSE	tr|A0A6J3AS77|A0A6J3AS77_VICPA
OG0012193	sp|B2RR83|YTDC2_MOUSE	tr|A0A6J3A6Y7|A0A6J3A6Y7_VICPA
OG0012194	tr|E9PVZ2|E9PVZ2_MOUSE	tr|A0A6J0AZL7|A0A6J0AZL7_VICPA
OG0012195	sp|E9PYQ0|RS10B_MOUSE	tr|A0A6J3AFW8|A0A6J3AFW8_VICPA
OG0012196	sp|E9Q8T2|PRD15_MOUSE	tr|A0A6J3B6N8|A0A6J3B6N8_VICPA
OG0012197	sp|O09051|GUC2B_MOUSE	tr|A0A6I9IQ44|A0A6I9IQ44_VICPA
OG0012198	sp|P01216|GLHA_MOUSE	tr|A0A6I9I202|A0A6I9I202_VICPA
OG0012199	sp|P05784|K1C18_MOUSE	tr|A0A6I9I3P9|A0A6I9I3P9_VICPA
OG0012200	sp|P23116|EIF3A_MOUSE	tr|A0A6J3AZP8|A0A6J3AZP8_VICPA
OG0012201	sp|P24526|MYP2_MOUSE	tr|A0A6I9I5U7|A0A6I9I5U7_VICPA
OG0012202	sp|P39689|CDN1A_MOUSE	tr|A0A6J3BID1|A0A6J3BID1_VICPA
OG0012203	sp|P47758|SRPRB_MOUSE	tr|A0A6I9IKN7|A0A6I9IKN7_VICPA
OG0012204	sp|P61924|COPZ1_MOUSE	tr|A0A6J3AZX1|A0A6J3AZX1_VICPA
OG0012205	sp|P70218|M4K1_MOUSE	tr|A0A6I9ILD4|A0A6I9ILD4_VICPA
OG0012206	sp|P70671|IRF3_MOUSE	tr|A0A6I9IER4|A0A6I9IER4_VICPA
OG0012207	sp|P97457|MYL11_MOUSE	tr|A0A6I9I1V4|A0A6I9I1V4_VICPA
OG0012208	sp|Q00262|STX2_MOUSE	tr|A0A6J0AQN0|A0A6J0AQN0_VICPA
OG0012209	sp|Q04863|RELB_MOUSE	tr|A0A6J3AX73|A0A6J3AX73_VICPA
OG0012210	sp|Q07475|NREP_MOUSE	tr|A0A6J3A6Z4|A0A6J3A6Z4_VICPA
OG0012211	tr|Q2TA50|Q2TA50_MOUSE	tr|A0A6I9ICF1|A0A6I9ICF1_VICPA
OG0012212	sp|Q30KP5|DFB18_MOUSE	tr|A0A6J3A196|A0A6J3A196_VICPA
OG0012213	sp|Q3U1J0|S38A5_MOUSE	tr|A0A6J0AU35|A0A6J0AU35_VICPA
OG0012214	sp|Q3V140|ACRBP_MOUSE	tr|A0A6I9IHR1|A0A6I9IHR1_VICPA
OG0012215	sp|Q3V384|AFG1L_MOUSE	tr|A0A6J3AS78|A0A6J3AS78_VICPA
OG0012216	sp|Q45VK7|DYHC2_MOUSE	tr|A0A6I9IC43|A0A6I9IC43_VICPA
