Orthogroup	Mus_musculus	Felis_catus
OG0012256	sp|Q8CDF7|EXD1_MOUSE	tr|M3WTV1|M3WTV1_FELCA
OG0012257	sp|Q9JJC9|HERP2_MOUSE	tr|M3WXD0|M3WXD0_FELCA
OG0012258	tr|Q3URQ4|Q3URQ4_MOUSE	tr|M3WXE1|M3WXE1_FELCA
OG0012259	sp|Q8BU14|SEC62_MOUSE	tr|M3WXK6|M3WXK6_FELCA
OG0012260	sp|Q9DD24|TCAL9_MOUSE	tr|M3X6C1|M3X6C1_FELCA
OG0012261	sp|Q8BWF0|SSDH_MOUSE	tr|M3X6J9|M3X6J9_FELCA
OG0012262	sp|P43028|GDF6_MOUSE	tr|M3XCZ1|M3XCZ1_FELCA
OG0012263	sp|Q60571|CRHBP_MOUSE	tr|M3XD11|M3XD11_FELCA
OG0012264	sp|Q3UGP8|AG10B_MOUSE	tr|M3XFR9|M3XFR9_FELCA
OG0012265	sp|Q99JF8|PSIP1_MOUSE	sp|Q66T72|PSIP1_FELCA
OG0012266	sp|Q6PD10|IP6K1_MOUSE	tr|A0A2I2U3X1|A0A2I2U3X1_FELCA
OG0012267	sp|Q8BUG2|CNDP1_MOUSE	tr|A0A2I2U436|A0A2I2U436_FELCA
OG0012268	sp|P56402|AQP2_MOUSE	tr|A0A2I2U5A2|A0A2I2U5A2_FELCA
OG0012269	sp|Q8R066|C1QT4_MOUSE	tr|A0A2I2U5K6|A0A2I2U5K6_FELCA
OG0012270	sp|Q9CQN3|TOM6_MOUSE	tr|A0A2I2U6G7|A0A2I2U6G7_FELCA
OG0012271	sp|Q8R2V3|ZN445_MOUSE	tr|A0A2I2UHV7|A0A2I2UHV7_FELCA
OG0012272	sp|Q8K190|SMDC1_MOUSE	tr|A0A2I2UKM9|A0A2I2UKM9_FELCA
OG0012273	sp|Q3UFK8|FRMD8_MOUSE	tr|A0A2I2UKQ7|A0A2I2UKQ7_FELCA
OG0012274	sp|Q9JL25|RGS1_MOUSE	tr|A0A2I2ULH9|A0A2I2ULH9_FELCA
OG0012275	sp|Q52KF3|SPIR1_MOUSE	tr|A0A2I2ULN3|A0A2I2ULN3_FELCA
OG0012276	sp|Q8VDP2|STEEP_MOUSE	tr|A0A2I2UND2|A0A2I2UND2_FELCA
OG0012277	sp|Q8R331|ZNHI1_MOUSE	tr|A0A2I2UZ80|A0A2I2UZ80_FELCA
OG0012278	sp|Q3TBL6|TP8L3_MOUSE	tr|A0A2I2UZA0|A0A2I2UZA0_FELCA
OG0012279	sp|Q6GYP7|RGPA1_MOUSE	tr|A0A2I2V162|A0A2I2V162_FELCA
OG0012280	sp|P06240|LCK_MOUSE	tr|A0A2I2V1Z0|A0A2I2V1Z0_FELCA
OG0012281	sp|Q9JLR5|TCF23_MOUSE	tr|A0A2I2V222|A0A2I2V222_FELCA
OG0012282	sp|Q8JZM8|MUC4_MOUSE	tr|A0A2I2V3N6|A0A2I2V3N6_FELCA
OG0012283	sp|Q5SVD0|RFLB_MOUSE	tr|A0A337RXJ1|A0A337RXJ1_FELCA
OG0012284	sp|Q80TL0|PPM1E_MOUSE	tr|A0A337S239|A0A337S239_FELCA
OG0012285	sp|Q2VPD4|BMAL2_MOUSE	tr|A0A337S9C6|A0A337S9C6_FELCA
OG0012286	sp|Q9CQJ8|NDUB9_MOUSE	tr|A0A337SB28|A0A337SB28_FELCA
OG0012287	sp|Q05860|FMN1_MOUSE	tr|A0A337SEQ4|A0A337SEQ4_FELCA
OG0012288	sp|Q8VHK9|DHX36_MOUSE	tr|A0A337SLA0|A0A337SLA0_FELCA
OG0012289	sp|P0C7L0|WIPF3_MOUSE	tr|A0A337SU04|A0A337SU04_FELCA
OG0012290	tr|E9Q7L6|E9Q7L6_MOUSE	tr|A0A337SWK7|A0A337SWK7_FELCA
OG0012291	sp|Q5M8N4|D39U1_MOUSE	tr|A0A5F5XIA1|A0A5F5XIA1_FELCA
OG0012292	sp|Q3UZD7|GAR1B_MOUSE	tr|A0A5F5XIM9|A0A5F5XIM9_FELCA
OG0012293	sp|Q3TIR3|RIC8A_MOUSE	tr|A0A5F5XIT8|A0A5F5XIT8_FELCA
OG0012294	sp|Q8R344|CCD12_MOUSE	tr|A0A5F5XJD0|A0A5F5XJD0_FELCA
OG0012295	sp|Q8CH18|CCAR1_MOUSE	tr|A0A5F5XKR9|A0A5F5XKR9_FELCA
OG0012296	sp|Q9CT10|RANB3_MOUSE	tr|A0A5F5XP37|A0A5F5XP37_FELCA
OG0012297	sp|Q9CQ46|DRC8_MOUSE	tr|A0A5F5XQP6|A0A5F5XQP6_FELCA
OG0012298	sp|Q5SW19|CLU_MOUSE	tr|A0A5F5XTC5|A0A5F5XTC5_FELCA
OG0012299	tr|B2RXC6|B2RXC6_MOUSE	tr|A0A5F5XTH0|A0A5F5XTH0_FELCA
OG0012300	sp|P21180|CO2_MOUSE	tr|A0A5F5XU26|A0A5F5XU26_FELCA
OG0012301	sp|Q8BLQ7|CTR4_MOUSE	tr|A0A5F5XUB4|A0A5F5XUB4_FELCA
OG0012302	tr|I7HPW8|I7HPW8_MOUSE	tr|A0A5F5XXT9|A0A5F5XXT9_FELCA
OG0012303	sp|Q9JKN1|ZNT7_MOUSE	tr|A0A5F5XZ37|A0A5F5XZ37_FELCA
OG0012304	sp|P23188|FURIN_MOUSE	tr|A0A5F5XZJ7|A0A5F5XZJ7_FELCA
OG0012305	sp|Q6PGG2|GMIP_MOUSE	tr|A0A5F5Y188|A0A5F5Y188_FELCA
OG0012306	sp|Q9CX56|PSMD8_MOUSE	tr|M3VVH1|M3VVH1_FELCA
OG0012307	sp|Q9ES56|TPPC4_MOUSE	tr|M3VW28|M3VW28_FELCA
OG0012308	sp|Q3V1D5|PLPL1_MOUSE	tr|M3VX77|M3VX77_FELCA
OG0012309	sp|Q4KL18|TM171_MOUSE	tr|M3VY07|M3VY07_FELCA
OG0012310	sp|Q8CIQ7|DOCK3_MOUSE	tr|M3VYI3|M3VYI3_FELCA
OG0012311	sp|A2AJK6|CHD7_MOUSE	tr|M3W133|M3W133_FELCA
OG0012312	sp|P60330|ESPL1_MOUSE	tr|M3W4W0|M3W4W0_FELCA
OG0012313	sp|Q3UMW7|MAPK3_MOUSE	tr|M3W6Y1|M3W6Y1_FELCA
OG0012314	sp|O35309|NMI_MOUSE	tr|M3W9K6|M3W9K6_FELCA
OG0012315	sp|Q9D2J7|ANKE1_MOUSE	tr|M3WAX0|M3WAX0_FELCA
OG0012316	sp|Q08642|PADI2_MOUSE	tr|M3WCU7|M3WCU7_FELCA
OG0012317	sp|Q8C5P5|NT5D1_MOUSE	tr|M3WIT8|M3WIT8_FELCA
OG0012318	sp|Q9JJA2|COG8_MOUSE	tr|M3WJ31|M3WJ31_FELCA
OG0012319	sp|Q9JK37|MYOZ1_MOUSE	tr|M3WJ62|M3WJ62_FELCA
OG0012320	sp|B2RQC6|PYR1_MOUSE	tr|M3WM12|M3WM12_FELCA
OG0012321	sp|A2BGH0|BPIB4_MOUSE	tr|M3WM44|M3WM44_FELCA
OG0012322	sp|Q61220|NELL2_MOUSE	tr|M3WPC8|M3WPC8_FELCA
OG0012323	sp|Q3U6N9|CH033_MOUSE	tr|M3WQM4|M3WQM4_FELCA
OG0012324	sp|P82347|SGCD_MOUSE	tr|M3WRZ6|M3WRZ6_FELCA
OG0012325	sp|Q8BWY3|ERF1_MOUSE	tr|M3WU44|M3WU44_FELCA
OG0012326	sp|Q60870|REEP5_MOUSE	tr|M3WUT3|M3WUT3_FELCA
OG0012327	sp|P97783|AF1Q_MOUSE	tr|M3WVR2|M3WVR2_FELCA
OG0012328	sp|Q80UY1|CARME_MOUSE	tr|M3WWU8|M3WWU8_FELCA
OG0012329	sp|Q9EPW4|CLC3A_MOUSE	tr|M3X349|M3X349_FELCA
OG0012330	sp|Q3UZ01|RNPC3_MOUSE	tr|M3X571|M3X571_FELCA
OG0012331	sp|Q8BGC0|HTSF1_MOUSE	tr|M3XB09|M3XB09_FELCA
OG0012332	sp|Q8BV66|IFI44_MOUSE	tr|M3XE59|M3XE59_FELCA
OG0012333	sp|E9Q743|CF251_MOUSE	tr|M3XE91|M3XE91_FELCA
OG0012334	sp|P03893|NU2M_MOUSE	sp|P48905|NU2M_FELCA
OG0012335	sp|P06837|NEUM_MOUSE	sp|Q6S9D9|NEUM_FELCA
OG0012336	sp|Q3TTA7|CBLB_MOUSE	tr|A0A2I2U2A2|A0A2I2U2A2_FELCA
OG0012337	sp|O55070|DNSL3_MOUSE	tr|A0A2I2U2I9|A0A2I2U2I9_FELCA
OG0012338	tr|Q3ULL6|Q3ULL6_MOUSE	tr|A0A2I2U4P2|A0A2I2U4P2_FELCA
OG0012339	sp|Q9CQ80|VPS25_MOUSE	tr|A0A2I2UFC7|A0A2I2UFC7_FELCA
OG0012340	sp|Q9D5U5|HDHD1_MOUSE	tr|A0A2I2UHS4|A0A2I2UHS4_FELCA
OG0012341	sp|P98203|ARVC_MOUSE	tr|A0A2I2UID6|A0A2I2UID6_FELCA
OG0012342	sp|Q9CPV2|APC16_MOUSE	tr|A0A2I2UKW1|A0A2I2UKW1_FELCA
OG0012343	sp|P61961|UFM1_MOUSE	tr|A0A2I2USD4|A0A2I2USD4_FELCA
OG0012344	sp|P27790|CENPB_MOUSE	tr|A0A2I2UTF7|A0A2I2UTF7_FELCA
OG0012345	sp|Q8BGS3|ZKSC1_MOUSE	tr|A0A2I2UXF5|A0A2I2UXF5_FELCA
OG0012346	sp|Q76KJ5|RPA34_MOUSE	tr|A0A337RTI3|A0A337RTI3_FELCA
OG0012347	sp|Q80ZW2|THEM6_MOUSE	tr|A0A337RZY0|A0A337RZY0_FELCA
OG0012348	sp|Q6PDC8|MFD4A_MOUSE	tr|A0A337S1V7|A0A337S1V7_FELCA
OG0012349	sp|P0DN83|DWORF_MOUSE	tr|A0A337S2S3|A0A337S2S3_FELCA
OG0012350	sp|P0C5E4|PTPRQ_MOUSE	tr|A0A337S6P3|A0A337S6P3_FELCA
OG0012351	sp|Q8K2D6|DCTD_MOUSE	tr|A0A337SC41|A0A337SC41_FELCA
OG0012352	sp|Q8VE80|THOC3_MOUSE	tr|A0A337SC67|A0A337SC67_FELCA
OG0012353	sp|Q9WTP6|KAD2_MOUSE	tr|A0A337SDR5|A0A337SDR5_FELCA
OG0012354	sp|Q9DAN8|CST12_MOUSE	tr|A0A337SG50|A0A337SG50_FELCA
OG0012355	sp|Q9D2Q2|TRM44_MOUSE	tr|A0A337SKD4|A0A337SKD4_FELCA
OG0012356	sp|Q9DAA6|EXOS1_MOUSE	tr|A0A337SMU4|A0A337SMU4_FELCA
OG0012357	sp|Q8BVL3|SNX17_MOUSE	tr|A0A337SPJ6|A0A337SPJ6_FELCA
OG0012358	sp|P0DM40|FR1L5_MOUSE	tr|A0A337SSL4|A0A337SSL4_FELCA
OG0012359	sp|Q91WE9|TAFA5_MOUSE	tr|A0A5F5XBK2|A0A5F5XBK2_FELCA
OG0012360	sp|Q501J7|PHAR4_MOUSE	tr|A0A5F5XDJ0|A0A5F5XDJ0_FELCA
OG0012361	sp|P61027|RAB10_MOUSE	tr|A0A5F5XH70|A0A5F5XH70_FELCA
OG0012362	sp|Q9JJG0|TACC2_MOUSE	tr|A0A5F5XKE8|A0A5F5XKE8_FELCA
OG0012363	tr|D3YU55|D3YU55_MOUSE	tr|A0A5F5XN46|A0A5F5XN46_FELCA
OG0012364	sp|Q3TYA6|MPP8_MOUSE	tr|A0A5F5XP03|A0A5F5XP03_FELCA
OG0012365	sp|P14824|ANXA6_MOUSE	tr|A0A5F5XRH7|A0A5F5XRH7_FELCA
OG0012366	sp|Q91YH5|ATLA3_MOUSE	tr|A0A5F5XV76|A0A5F5XV76_FELCA
OG0012367	sp|Q00780|CO8A1_MOUSE	tr|A0A5F5Y034|A0A5F5Y034_FELCA
OG0012368	tr|A0A075B5J5|A0A075B5J5_MOUSE	tr|A0A5F5Y3N1|A0A5F5Y3N1_FELCA
OG0012369	sp|Q8K0H7|S45A3_MOUSE	tr|A0A5K1UF19|A0A5K1UF19_FELCA
OG0012370	sp|Q9CQG9|TM100_MOUSE	tr|M3VV74|M3VV74_FELCA
OG0012371	sp|Q5F201|CFA52_MOUSE	tr|M3VXD4|M3VXD4_FELCA
OG0012372	sp|O54839|EOMES_MOUSE	tr|M3W0M2|M3W0M2_FELCA
OG0012373	sp|Q8CGE9|RGS12_MOUSE	tr|M3W2I7|M3W2I7_FELCA
OG0012374	sp|Q9QY01|ULK2_MOUSE	tr|M3W3M6|M3W3M6_FELCA
OG0012375	sp|Q9QZX7|SRR_MOUSE	tr|M3W5N7|M3W5N7_FELCA
OG0012376	sp|D3Z3K2|CIP1_MOUSE	tr|M3W6R6|M3W6R6_FELCA
OG0012377	sp|Q9DC26|S46A3_MOUSE	tr|M3W974|M3W974_FELCA
OG0012378	sp|O88890|SH21A_MOUSE	tr|M3W9F7|M3W9F7_FELCA
OG0012379	sp|Q6J9G1|STYK1_MOUSE	tr|M3W9H8|M3W9H8_FELCA
OG0012380	sp|Q9WTN0|GGPPS_MOUSE	tr|M3W9L8|M3W9L8_FELCA
OG0012381	sp|Q2TJ95|RSPO3_MOUSE	tr|M3WAW8|M3WAW8_FELCA
OG0012382	sp|Q99KK2|NEUA_MOUSE	tr|M3WCA2|M3WCA2_FELCA
OG0012383	sp|Q03145|EPHA2_MOUSE	tr|M3WCU0|M3WCU0_FELCA
OG0012384	sp|Q8BVE8|NSD2_MOUSE	tr|M3WDL2|M3WDL2_FELCA
OG0012385	sp|Q9JJV5|CCG3_MOUSE	tr|M3WEG1|M3WEG1_FELCA
OG0012386	sp|Q8BVF4|CCD30_MOUSE	tr|M3WES2|M3WES2_FELCA
OG0012387	sp|O35103|OMD_MOUSE	tr|M3WGC9|M3WGC9_FELCA
OG0012388	sp|P59280|KLHL8_MOUSE	tr|M3WJR6|M3WJR6_FELCA
OG0012389	sp|Q80UX8|ABHDD_MOUSE	tr|M3WMT0|M3WMT0_FELCA
OG0012390	sp|Q61074|PPM1G_MOUSE	tr|M3WP20|M3WP20_FELCA
OG0012391	sp|P56390|CKS2_MOUSE	tr|M3WTJ1|M3WTJ1_FELCA
OG0012392	sp|Q80V72|IP6K2_MOUSE	tr|M3WUD3|M3WUD3_FELCA
OG0012393	sp|Q8VEA7|TCTA_MOUSE	tr|M3WUV7|M3WUV7_FELCA
OG0012394	sp|P51830|ADCY9_MOUSE	tr|M3WWD4|M3WWD4_FELCA
OG0012395	sp|Q8BG81|PDIP3_MOUSE	tr|M3WXL2|M3WXL2_FELCA
OG0012396	tr|A0A286YCZ6|A0A286YCZ6_MOUSE	tr|M3WZY8|M3WZY8_FELCA
OG0012397	sp|P25206|MCM3_MOUSE	tr|M3X046|M3X046_FELCA
OG0012398	sp|Q8VED8|MTFR2_MOUSE	tr|M3X146|M3X146_FELCA
OG0012399	sp|Q8R3T5|STXB6_MOUSE	tr|M3X2C3|M3X2C3_FELCA
OG0012400	sp|Q8C0N1|KIF2B_MOUSE	tr|M3X3X3|M3X3X3_FELCA
OG0012401	sp|Q9DBF7|CWC25_MOUSE	tr|M3X4M5|M3X4M5_FELCA
OG0012402	tr|Q7TR55|Q7TR55_MOUSE	tr|M3X5C3|M3X5C3_FELCA
OG0012403	sp|Q3UDW8|HGNAT_MOUSE	tr|M3X793|M3X793_FELCA
OG0012404	sp|Q9CPS8|SMAKA_MOUSE	tr|M3X8X2|M3X8X2_FELCA
OG0012405	tr|Q4QY32|Q4QY32_MOUSE	tr|M3X8X5|M3X8X5_FELCA
OG0012406	sp|Q5DU00|DCDC2_MOUSE	tr|M3X915|M3X915_FELCA
OG0012407	sp|Q8BHC4|DCAKD_MOUSE	tr|M3XDQ3|M3XDQ3_FELCA
OG0012408	sp|Q3UBX0|TM109_MOUSE	tr|M3XFK8|M3XFK8_FELCA
OG0012409	sp|Q9JIL5|TULP4_MOUSE	tr|A0A2I2U4L8|A0A2I2U4L8_FELCA
OG0012410	sp|P12970|RL7A_MOUSE	tr|A0A2I2U4W2|A0A2I2U4W2_FELCA
OG0012411	sp|Q9CZB0|C560_MOUSE	tr|A0A2I2U7W4|A0A2I2U7W4_FELCA
OG0012412	sp|Q8C8S3|T150C_MOUSE	tr|A0A2I2UB63|A0A2I2UB63_FELCA
OG0012413	sp|Q6PB51|CC117_MOUSE	tr|A0A2I2UG95|A0A2I2UG95_FELCA
OG0012414	sp|Q8CHT6|F169B_MOUSE	tr|A0A2I2UKJ4|A0A2I2UKJ4_FELCA
OG0012415	sp|Q8CIX8|LGSN_MOUSE	tr|A0A2I2ULQ5|A0A2I2ULQ5_FELCA
OG0012416	sp|Q9CR63|COX16_MOUSE	tr|A0A2I2UNG1|A0A2I2UNG1_FELCA
OG0012417	sp|Q8K0Z7|TACO1_MOUSE	tr|A0A2I2UQ26|A0A2I2UQ26_FELCA
OG0012418	sp|Q8C4U3|SFRP1_MOUSE	tr|A0A2I2UR94|A0A2I2UR94_FELCA
OG0012419	sp|Q6P8I6|COX11_MOUSE	tr|A0A2I2UXD4|A0A2I2UXD4_FELCA
OG0012420	sp|E9Q4N7|ARI1B_MOUSE	tr|A0A2I2V297|A0A2I2V297_FELCA
OG0012421	sp|Q8K088|ZBTB6_MOUSE	tr|A0A2I2V2L9|A0A2I2V2L9_FELCA
OG0012422	sp|Q9R020|ZRAB2_MOUSE	tr|A0A337S0E1|A0A337S0E1_FELCA
OG0012423	sp|Q8BMD5|CDAC1_MOUSE	tr|A0A337S248|A0A337S248_FELCA
OG0012424	sp|Q3TPX4|EXOC5_MOUSE	tr|A0A337S2V1|A0A337S2V1_FELCA
OG0012425	sp|P24529|TY3H_MOUSE	tr|A0A337S326|A0A337S326_FELCA
OG0012426	tr|Q3V1N5|Q3V1N5_MOUSE	tr|A0A337S9M7|A0A337S9M7_FELCA
OG0012427	sp|Q9DBW3|NATD1_MOUSE	tr|A0A337S9U0|A0A337S9U0_FELCA
OG0012428	sp|Q80TY0|FNBP1_MOUSE	tr|A0A337SBA4|A0A337SBA4_FELCA
OG0012429	sp|P70279|SURF6_MOUSE	tr|A0A337SEE0|A0A337SEE0_FELCA
OG0012430	sp|Q9DBA6|TYSD1_MOUSE	tr|A0A337SGM3|A0A337SGM3_FELCA
OG0012431	sp|Q64702|PLK4_MOUSE	tr|A0A337SPE5|A0A337SPE5_FELCA
OG0012432	tr|G3UYU0|G3UYU0_MOUSE	tr|A0A337SPF5|A0A337SPF5_FELCA
OG0012433	sp|Q4FZG9|NUA4L_MOUSE	tr|A0A337SU05|A0A337SU05_FELCA
OG0012434	sp|P39061|COIA1_MOUSE	tr|A0A5F5XC75|A0A5F5XC75_FELCA
OG0012435	sp|Q9Z1N7|ARI3B_MOUSE	tr|A0A5F5XCN6|A0A5F5XCN6_FELCA
OG0012436	sp|Q8BG28|B3GL2_MOUSE	tr|A0A5F5XEC2|A0A5F5XEC2_FELCA
OG0012437	sp|P36916|GNL1_MOUSE	tr|A0A5F5XEM0|A0A5F5XEM0_FELCA
OG0012438	sp|Q923D5|WBP11_MOUSE	tr|A0A5F5XG56|A0A5F5XG56_FELCA
OG0012439	sp|Q7TS75|AMER1_MOUSE	tr|A0A5F5XHZ5|A0A5F5XHZ5_FELCA
OG0012440	sp|Q99K43|PRC1_MOUSE	tr|A0A5F5XPL7|A0A5F5XPL7_FELCA
OG0012441	sp|Q7TMF5|SPA12_MOUSE	tr|A0A5F5XQ96|A0A5F5XQ96_FELCA
OG0012442	sp|Q80YS5|LRC27_MOUSE	tr|A0A5F5XVW2|A0A5F5XVW2_FELCA
OG0012443	tr|Q8VFN1|Q8VFN1_MOUSE	tr|A0A5F5XX01|A0A5F5XX01_FELCA
OG0012444	sp|P15702|LEUK_MOUSE	tr|A0A5F5XZK9|A0A5F5XZK9_FELCA
OG0012445	sp|Q9CZN7|GLYM_MOUSE	tr|A0A5F5Y0I6|A0A5F5Y0I6_FELCA
OG0012446	sp|Q3V1H9|SAMD5_MOUSE	tr|A0A5F5Y474|A0A5F5Y474_FELCA
OG0012447	tr|B9EHG2|B9EHG2_MOUSE	tr|A0A5F5Y591|A0A5F5Y591_FELCA
OG0012448	sp|Q9JI44|DMAP1_MOUSE	tr|A0A5K1VT84|A0A5K1VT84_FELCA
OG0012449	sp|P30280|CCND2_MOUSE	tr|M3VU57|M3VU57_FELCA
OG0012450	sp|Q8BFR4|GNS_MOUSE	tr|M3VUR6|M3VUR6_FELCA
OG0012451	sp|Q3UQ84|SYTM_MOUSE	tr|M3VX45|M3VX45_FELCA
OG0012452	sp|P51576|P2RX1_MOUSE	tr|M3W8N3|M3W8N3_FELCA
OG0012453	sp|P56183|RRP1_MOUSE	tr|M3W9L3|M3W9L3_FELCA
OG0012454	sp|Q571B6|WHAMM_MOUSE	tr|M3WA46|M3WA46_FELCA
OG0012455	sp|Q3U213|SRAC1_MOUSE	tr|M3WE26|M3WE26_FELCA
OG0012456	sp|P0DJF3|TMM95_MOUSE	tr|M3WE51|M3WE51_FELCA
OG0012457	sp|Q8VIH7|CYYR1_MOUSE	tr|M3WEI2|M3WEI2_FELCA
OG0012458	sp|Q9ESP5|FEZF2_MOUSE	tr|M3WHG8|M3WHG8_FELCA
OG0012459	sp|Q9ERQ8|CAH7_MOUSE	tr|M3WHK2|M3WHK2_FELCA
OG0012460	sp|Q6V595|KLHL6_MOUSE	tr|M3WLX0|M3WLX0_FELCA
OG0012461	sp|E9Q7X6|HEG1_MOUSE	tr|M3WLX7|M3WLX7_FELCA
OG0012462	sp|P0DJE0|PT100_MOUSE	tr|M3WR98|M3WR98_FELCA
OG0012463	sp|Q6P9P0|SLF2_MOUSE	tr|M3WSC4|M3WSC4_FELCA
OG0012464	sp|Q64253|LY6E_MOUSE	tr|M3WU16|M3WU16_FELCA
OG0012465	sp|Q50H33|KCTD8_MOUSE	tr|M3X0W9|M3X0W9_FELCA
OG0012466	sp|Q68FD7|FNIP1_MOUSE	tr|M3X2R9|M3X2R9_FELCA
OG0012467	sp|O35943|FRDA_MOUSE	tr|M3X7T9|M3X7T9_FELCA
OG0012468	sp|Q9JMB0|GKAP1_MOUSE	tr|M3X912|M3X912_FELCA
OG0012469	sp|P97875|JDP2_MOUSE	tr|M3XDZ5|M3XDZ5_FELCA
OG0012470	sp|Q00547|HMMR_MOUSE	tr|M3XF32|M3XF32_FELCA
OG0012471	sp|Q922Q8|LRC59_MOUSE	tr|M3XFZ1|M3XFZ1_FELCA
OG0012472	sp|Q9CWD3|NUD17_MOUSE	tr|M3XG61|M3XG61_FELCA
OG0012473	sp|P62951|BLCAP_MOUSE	sp|P62953|BLCAP_FELCA
OG0012474	sp|Q8R2Q8|BST2_MOUSE	tr|A0A2I2U769|A0A2I2U769_FELCA
OG0012475	sp|Q61362|CH3L1_MOUSE	tr|A0A2I2UDB3|A0A2I2UDB3_FELCA
OG0012476	sp|Q9CXT7|TM192_MOUSE	tr|A0A2I2UI24|A0A2I2UI24_FELCA
OG0012477	sp|A2ADF7|S2534_MOUSE	tr|A0A2I2UPD8|A0A2I2UPD8_FELCA
OG0012478	sp|Q00941|CSF2R_MOUSE	tr|A0A2I2UUG8|A0A2I2UUG8_FELCA
OG0012479	sp|Q9ESG4|CLTRN_MOUSE	tr|A0A2I2UW73|A0A2I2UW73_FELCA
OG0012480	sp|Q9D074|MGRN1_MOUSE	tr|A0A2I2V1A8|A0A2I2V1A8_FELCA
OG0012481	sp|Q9ERK0|RIPK4_MOUSE	tr|A0A2I2V1G9|A0A2I2V1G9_FELCA
OG0012482	sp|P51859|HDGF_MOUSE	tr|A0A2I2V3R1|A0A2I2V3R1_FELCA
OG0012483	sp|P12804|FGL2_MOUSE	tr|A0A2I2V4V4|A0A2I2V4V4_FELCA
OG0012484	sp|Q0VAY3|F187B_MOUSE	tr|A0A337RW95|A0A337RW95_FELCA
OG0012485	tr|Q8C0Q5|Q8C0Q5_MOUSE	tr|A0A337RZU0|A0A337RZU0_FELCA
OG0012486	sp|Q9D2U5|LSMD1_MOUSE	tr|A0A337S497|A0A337S497_FELCA
OG0012487	sp|Q8K4N2|SG11A_MOUSE	tr|A0A337S5W4|A0A337S5W4_FELCA
OG0012488	sp|G5E8P1|BRD1_MOUSE	tr|A0A337S708|A0A337S708_FELCA
OG0012489	sp|B2RUJ5|APBA1_MOUSE	tr|A0A337S7H0|A0A337S7H0_FELCA
OG0012490	sp|P14220|GLPA_MOUSE	tr|A0A337SD48|A0A337SD48_FELCA
OG0012491	sp|Q2Q5T5|MYMX_MOUSE	tr|A0A337SHM3|A0A337SHM3_FELCA
OG0012492	sp|Q99M15|PPIP2_MOUSE	tr|A0A5F5XDW7|A0A5F5XDW7_FELCA
OG0012493	tr|Q3U1C4|Q3U1C4_MOUSE	tr|A0A5F5XE61|A0A5F5XE61_FELCA
OG0012494	sp|Q64448|CXA3_MOUSE	tr|A0A5F5XG31|A0A5F5XG31_FELCA
OG0012495	sp|P62322|LSM5_MOUSE	tr|A0A5F5XG74|A0A5F5XG74_FELCA
OG0012496	sp|Q8C735|LIN9_MOUSE	tr|A0A5F5XSF8|A0A5F5XSF8_FELCA
OG0012497	sp|Q8BG84|LAIR1_MOUSE	tr|A0A5F5XTC1|A0A5F5XTC1_FELCA
OG0012498	sp|Q8K3G5|VRK3_MOUSE	tr|A0A5F5XTG0|A0A5F5XTG0_FELCA
OG0012499	sp|Q9D7D2|SPA9_MOUSE	tr|A0A5F5Y6T3|A0A5F5Y6T3_FELCA
OG0012500	sp|Q9D5V5|CUL5_MOUSE	tr|G1FQD7|G1FQD7_FELCA
OG0012501	sp|O08739|AMPD3_MOUSE	tr|M3VUP4|M3VUP4_FELCA
OG0012502	sp|Q8CAS9|PARP9_MOUSE	tr|M3VV00|M3VV00_FELCA
OG0012503	sp|Q5QNV8|HEAT9_MOUSE	tr|M3VXQ1|M3VXQ1_FELCA
OG0012504	sp|Q9QUM0|ITA2B_MOUSE	tr|M3VZM6|M3VZM6_FELCA
OG0012505	sp|O54887|TSKS_MOUSE	tr|M3W259|M3W259_FELCA
OG0012506	sp|Q8C1B1|CAMP2_MOUSE	tr|M3W2H5|M3W2H5_FELCA
OG0012507	sp|Q9WU39|SCNNG_MOUSE	tr|M3W3L6|M3W3L6_FELCA
OG0012508	sp|Q9QXJ4|ARL10_MOUSE	tr|M3W4K9|M3W4K9_FELCA
OG0012509	sp|Q9JHW4|SELB_MOUSE	tr|M3W5E3|M3W5E3_FELCA
OG0012510	sp|Q9Z0E3|AIRE_MOUSE	tr|M3W8N5|M3W8N5_FELCA
OG0012511	sp|Q9ERV1|MKRN2_MOUSE	tr|M3W8R2|M3W8R2_FELCA
OG0012512	sp|Q9D0T2|DUS12_MOUSE	tr|M3W933|M3W933_FELCA
OG0012513	sp|Q9CQ06|RM24_MOUSE	tr|M3WBK2|M3WBK2_FELCA
OG0012514	sp|Q61292|LAMB2_MOUSE	tr|M3WC88|M3WC88_FELCA
OG0012515	sp|Q61165|SL9A1_MOUSE	tr|M3WD16|M3WD16_FELCA
OG0012516	sp|Q9D818|SAPC2_MOUSE	tr|M3WDD2|M3WDD2_FELCA
OG0012517	sp|D3Z2R5|SELN_MOUSE	tr|M3WHL8|M3WHL8_FELCA
OG0012518	sp|Q01097|NMDE2_MOUSE	tr|M3WID6|M3WID6_FELCA
OG0012519	sp|Q3UKU4|FA83F_MOUSE	tr|M3WIZ7|M3WIZ7_FELCA
OG0012520	sp|P97470|PP4C_MOUSE	tr|M3WK76|M3WK76_FELCA
OG0012521	sp|Q8R0L9|TADA3_MOUSE	tr|M3WK95|M3WK95_FELCA
OG0012522	sp|Q8K0E3|SC5AB_MOUSE	tr|M3WLT6|M3WLT6_FELCA
